계룡건설산업(013580),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-07-17,15750,15800,15100,15800,28061,141108.0,8930907.0
2014-07-18,15300,15900,15200,15200,50756,135750.0,8930907.0
2014-07-21,15150,15800,15050,15450,33442,137983.0,8930907.0
2014-07-22,15300,15900,15000,15600,40106,139322.0,8930907.0
2014-07-23,15600,17400,15600,16250,206778,145127.0,8930907.0
2014-07-24,16350,16500,15850,16100,48170,143788.0,8930907.0
2014-07-25,16150,16350,15300,15450,58671,137983.0,8930907.0
2014-07-28,15500,17100,15500,16750,104692,149593.0,8930907.0
2014-07-29,17000,17250,15950,16100,58793,143788.0,8930907.0
2014-07-30,16050,16200,15500,15950,43766,142448.0,8930907.0
2014-07-31,16000,16750,15800,16350,41089,146020.0,8930907.0
2014-08-01,16000,16200,15650,16000,26263,142895.0,8930907.0
2014-08-04,16000,16200,15600,15800,22719,141108.0,8930907.0
2014-08-05,16000,16000,15000,15100,57463,134857.0,8930907.0
2014-08-06,14750,15300,14750,15100,43513,134857.0,8930907.0
2014-08-07,15100,15100,14550,14800,34104,132177.0,8930907.0
2014-08-08,14800,14900,14450,14600,13050,130391.0,8930907.0
2014-08-11,14800,14900,14250,14250,17617,127265.0,8930907.0
2014-08-12,14250,14650,14200,14650,25023,130838.0,8930907.0
2014-08-13,14600,14950,14300,14750,18062,131731.0,8930907.0
2014-08-14,14900,14900,14250,14400,33740,128605.0,8930907.0
2014-08-18,14300,14750,14100,14200,24735,126819.0,8930907.0
2014-08-19,14200,14350,13800,14000,43924,125033.0,8930907.0
2014-08-20,13950,14050,13250,13250,51080,118335.0,8930907.0
2014-08-21,13350,13950,13000,13800,48181,123247.0,8930907.0
2014-08-22,13900,13900,13300,13450,36024,120121.0,8930907.0
2014-08-25,13400,13800,13400,13750,15366,122800.0,8930907.0
2014-08-26,13800,14300,13650,14100,19257,125926.0,8930907.0
2014-08-27,14200,14200,13700,14000,15354,125033.0,8930907.0
2014-08-28,13850,13850,13600,13700,14825,122353.0,8930907.0
2014-08-29,13500,13750,13000,13600,25664,121460.0,8930907.0
2014-09-01,13500,13750,13100,13600,34722,121460.0,8930907.0
2014-09-02,13400,13650,13250,13250,21826,118335.0,8930907.0
2014-09-03,13200,13200,12550,12750,62426,113869.0,8930907.0
2014-09-04,12700,13200,12550,12850,26070,114762.0,8930907.0
2014-09-05,12550,12850,12550,12750,12939,113869.0,8930907.0
2014-09-11,12750,13450,12750,13400,24188,119674.0,8930907.0
2014-09-12,13400,13400,12800,13100,31312,116995.0,8930907.0
2014-09-15,13000,13000,12600,12850,18923,114762.0,8930907.0
2014-09-16,12700,12950,12600,12900,19520,115209.0,8930907.0
2014-09-17,12700,12900,12650,12750,30982,113869.0,8930907.0
2014-09-18,12750,12950,12650,12900,20588,115209.0,8930907.0
2014-09-19,12900,13000,12650,12950,23160,115655.0,8930907.0
2014-09-22,13000,13050,12450,12600,36345,112529.0,8930907.0
2014-09-23,12700,12700,12100,12200,44186,108957.0,8930907.0
2014-09-24,12100,12550,12100,12500,13297,111636.0,8930907.0
2014-09-25,12350,12950,12350,12550,20933,112083.0,8930907.0
2014-09-26,12450,12450,12150,12200,33570,108957.0,8930907.0
2014-09-29,12200,12250,11550,11750,34078,104938.0,8930907.0
2014-09-30,11550,11900,11550,11650,19303,104045.0,8930907.0
2014-10-01,11700,11800,11200,11350,31060,101366.0,8930907.0
2014-10-02,11350,11350,10800,10950,43817,97793.0,8930907.0
2014-10-06,11000,11200,10800,10950,22057,97793.0,8930907.0
2014-10-07,10950,10950,10250,10350,44627,92435.0,8930907.0
2014-10-08,10200,10400,10100,10200,22439,91095.0,8930907.0
2014-10-10,10050,10500,10000,10500,30847,93775.0,8930907.0
2014-10-13,10250,10350,9700,9910,47676,88505.0,8930907.0
2014-10-14,10000,10250,9920,10100,27106,90202.0,8930907.0
2014-10-15,10100,10650,9960,10500,54771,93775.0,8930907.0
2014-10-16,10150,10750,10000,10700,36858,95561.0,8930907.0
2014-10-17,10700,10700,10250,10400,20641,92881.0,8930907.0
2014-10-20,10650,11900,10450,11400,67835,101812.0,8930907.0
2014-10-21,11600,11700,11000,11300,35348,100919.0,8930907.0
2014-10-22,11450,11700,11200,11400,17101,101812.0,8930907.0
2014-10-23,11200,11700,10700,11600,64578,103599.0,8930907.0
2014-10-24,11750,11750,11100,11150,12984,99580.0,8930907.0
2014-10-27,11100,12800,11100,12800,83971,114316.0,8930907.0
2014-10-28,12800,13000,12300,12800,58582,114316.0,8930907.0
2014-10-29,12800,13200,12550,13000,43154,116102.0,8930907.0
2014-10-30,13050,13100,11400,11450,57770,102259.0,8930907.0
2014-10-31,11400,12150,11400,12000,48767,107171.0,8930907.0
2014-11-03,12150,12200,11350,11750,47442,104938.0,8930907.0
2014-11-04,11800,11950,11000,11400,36799,101812.0,8930907.0
2014-11-05,11350,11800,11150,11700,16014,104492.0,8930907.0
2014-11-06,11700,11700,11200,11500,13755,102705.0,8930907.0
2014-11-07,11650,12000,11300,11550,13933,103152.0,8930907.0
2014-11-10,11400,11600,11100,11200,24538,100026.0,8930907.0
2014-11-11,11200,11350,11100,11200,14071,100026.0,8930907.0
2014-11-12,11200,11200,10850,10900,20866,97347.0,8930907.0
2014-11-13,11000,11400,11000,11150,10469,99580.0,8930907.0
2014-11-14,11150,11300,10800,11200,14708,100026.0,8930907.0
2014-11-17,11150,11400,11050,11050,8091,98687.0,8930907.0
2014-11-18,10950,11150,10650,10750,18907,96007.0,8930907.0
2014-11-19,10800,11000,10700,10700,12841,95561.0,8930907.0
2014-11-20,10750,10750,10250,10500,15507,93775.0,8930907.0
2014-11-21,10400,10500,9980,10300,43861,91988.0,8930907.0
2014-11-24,10300,10500,10150,10450,15195,93328.0,8930907.0
2014-11-25,10500,10600,10250,10500,18567,93775.0,8930907.0
2014-11-26,10400,10650,10350,10550,11420,94221.0,8930907.0
2014-11-27,10700,11400,10600,10850,42146,96900.0,8930907.0
2014-11-28,10700,10700,10300,10500,44013,93775.0,8930907.0
2014-12-01,10500,10500,10050,10100,16559,90202.0,8930907.0
2014-12-02,9980,9980,8820,9680,138167,86451.0,8930907.0
2014-12-03,9670,9950,9440,9820,16997,87702.0,8930907.0
2014-12-04,9950,10100,9730,10100,19474,90202.0,8930907.0
2014-12-05,10000,10100,9810,10050,14545,89756.0,8930907.0
2014-12-08,10100,10100,9700,9770,16128,87255.0,8930907.0
2014-12-09,9700,9990,9410,9950,27834,88863.0,8930907.0
2014-12-10,9900,9930,9460,9900,33971,88416.0,8930907.0
2014-12-11,9750,9750,9500,9540,19875,85201.0,8930907.0
2014-12-12,9560,9650,9400,9650,23059,86183.0,8930907.0
2014-12-15,9650,9660,9410,9660,27708,86273.0,8930907.0
2014-12-16,9520,9770,9400,9730,23892,86898.0,8930907.0
2014-12-17,9530,9800,9490,9770,17596,87255.0,8930907.0
2014-12-18,9590,9790,9440,9780,27950,87344.0,8930907.0
2014-12-19,9800,9860,9600,9860,12463,88059.0,8930907.0
2014-12-22,9740,9850,9700,9850,24089,87969.0,8930907.0
2014-12-23,9750,9900,9600,9760,45717,87166.0,8930907.0
2014-12-24,9800,9820,9600,9600,47505,85737.0,8930907.0
2014-12-26,9600,9680,9390,9590,29614,85647.0,8930907.0
2014-12-29,9460,9600,9370,9570,24411,85469.0,8930907.0
2014-12-30,9330,9500,9200,9490,36645,84754.0,8930907.0
2015-01-02,9450,9450,9200,9220,25791,82343.0,8930907.0
2015-01-05,9290,9400,9150,9220,15180,82343.0,8930907.0
2015-01-06,9160,9210,8900,8990,26852,80289.0,8930907.0
2015-01-07,9050,9050,8700,8730,27595,77967.0,8930907.0
2015-01-08,8890,9000,8750,8880,15296,79306.0,8930907.0
2015-01-09,8980,9130,8710,9130,10929,81539.0,8930907.0
2015-01-12,9000,9370,8930,9140,15029,81628.0,8930907.0
2015-01-13,9180,9250,9050,9100,13295,81271.0,8930907.0
2015-01-14,9100,9650,9100,9610,139476,85826.0,8930907.0
2015-01-15,9660,10100,9540,9630,51122,86005.0,8930907.0
2015-01-16,9630,9640,9320,9590,18769,85647.0,8930907.0
2015-01-19,9500,9660,9470,9660,7205,86273.0,8930907.0
2015-01-20,9660,9950,9530,9830,26885,87791.0,8930907.0
2015-01-21,9830,11300,9810,10100,180454,90202.0,8930907.0
2015-01-22,10350,10950,10150,10300,50383,91988.0,8930907.0
2015-01-23,10350,10850,10250,10450,33568,93328.0,8930907.0
2015-01-26,10700,11450,10500,10850,77634,96900.0,8930907.0
2015-01-27,10850,11050,10450,10750,30204,96007.0,8930907.0
2015-01-28,10650,10800,10450,10750,18391,96007.0,8930907.0
2015-01-29,10750,10900,10500,10500,22300,93775.0,8930907.0
2015-01-30,10700,10900,10500,10600,24491,94668.0,8930907.0
2015-02-02,10600,11000,10600,10750,51500,96007.0,8930907.0
2015-02-03,10850,10850,10150,10400,52502,92881.0,8930907.0
2015-02-04,10500,10650,9990,10000,70064,89309.0,8930907.0
2015-02-05,9980,10100,9830,10100,27172,90202.0,8930907.0
2015-02-06,10200,10250,9760,9760,45094,87166.0,8930907.0
2015-02-09,9760,9860,9720,9840,26892,87880.0,8930907.0
2015-02-10,9840,9910,9660,9700,28174,86630.0,8930907.0
2015-02-11,9700,9750,9500,9520,35763,85022.0,8930907.0
2015-02-12,9530,9620,9300,9470,29440,84576.0,8930907.0
2015-02-13,9210,10050,8650,9910,161219,88505.0,8930907.0
2015-02-16,10100,10300,9910,10300,23192,91988.0,8930907.0
2015-02-17,10250,10550,10000,10450,19496,93328.0,8930907.0
2015-02-23,10600,11050,10600,10800,39472,96454.0,8930907.0
2015-02-24,10750,10950,10350,10750,23850,96007.0,8930907.0
2015-02-25,10600,11400,10600,11300,45832,100919.0,8930907.0
2015-02-26,11250,12750,11250,12500,118345,111636.0,8930907.0
2015-02-27,12500,12700,12050,12200,51155,108957.0,8930907.0
2015-03-02,12200,13250,12200,12800,70546,114316.0,8930907.0
2015-03-03,12800,12800,11950,12300,85101,109850.0,8930907.0
2015-03-04,12300,12550,11700,12500,47197,111636.0,8930907.0
2015-03-05,12300,12500,12050,12200,26631,108957.0,8930907.0
2015-03-06,12100,12200,11550,12000,45472,107171.0,8930907.0
2015-03-09,12000,12400,11750,12150,27732,108511.0,8930907.0
2015-03-10,12150,12200,11400,12050,38451,107617.0,8930907.0
2015-03-11,11800,12000,11600,11800,28446,105385.0,8930907.0
2015-03-12,11700,12200,11700,12200,22423,108957.0,8930907.0
2015-03-13,11100,11550,10650,11500,225268,102705.0,8930907.0
2015-03-16,11500,11500,10900,11150,58317,99580.0,8930907.0
2015-03-17,11300,11550,10950,11350,54707,101366.0,8930907.0
2015-03-18,11350,11850,11300,11450,33709,102259.0,8930907.0
2015-03-19,11600,11750,11350,11650,37301,104045.0,8930907.0
2015-03-20,11650,11650,11050,11400,33216,101812.0,8930907.0
2015-03-23,11300,11600,11200,11400,14597,101812.0,8930907.0
2015-03-24,11500,12450,11400,12300,67876,109850.0,8930907.0
2015-03-25,12600,12600,11900,12300,26260,109850.0,8930907.0
2015-03-26,12150,12200,11900,12150,18942,108511.0,8930907.0
2015-03-27,12250,12450,11800,12150,30016,108511.0,8930907.0
2015-03-30,12050,12600,11850,12600,36157,112529.0,8930907.0
2015-03-31,12900,14250,12850,14100,192120,125926.0,8930907.0
2015-04-01,14150,14300,13550,13700,72037,122353.0,8930907.0
2015-04-02,13900,14250,13500,13950,215287,124586.0,8930907.0
2015-04-03,13650,14150,13300,13800,64114,123247.0,8930907.0
2015-04-06,14100,14400,13800,14400,92934,128605.0,8930907.0
2015-04-07,14700,14700,14000,14300,34576,127712.0,8930907.0
2015-04-08,14300,14300,13850,13850,35805,123693.0,8930907.0
2015-04-09,13900,14000,13700,13850,29247,123693.0,8930907.0
2015-04-10,13800,13850,13200,13450,45157,120121.0,8930907.0
2015-04-13,13850,14150,13600,14000,57864,125033.0,8930907.0
2015-04-14,14100,14100,13200,13500,45233,120567.0,8930907.0
2015-04-15,13550,13600,13200,13500,50032,120567.0,8930907.0
2015-04-16,13450,13650,13250,13600,34991,121460.0,8930907.0
2015-04-17,13550,13600,13000,13100,51768,116995.0,8930907.0
2015-04-20,12900,13400,12600,13300,51083,118781.0,8930907.0
2015-04-21,13300,13300,12500,12700,44555,113423.0,8930907.0
2015-04-22,13000,13000,12250,12700,50895,113423.0,8930907.0
2015-04-23,12600,12800,12250,12600,19468,112529.0,8930907.0
2015-04-24,12450,12650,11900,12300,56458,109850.0,8930907.0
2015-04-27,12200,12400,11950,12100,28130,108064.0,8930907.0
2015-04-28,11900,12150,11800,11850,31184,105831.0,8930907.0
2015-04-29,11800,12200,11800,12000,29140,107171.0,8930907.0
2015-04-30,12000,12250,11750,12150,13463,108511.0,8930907.0
2015-05-04,12400,12400,11650,11650,17388,104045.0,8930907.0
2015-05-06,11600,11600,11150,11250,21946,100473.0,8930907.0
2015-05-07,11250,11800,11200,11650,15265,104045.0,8930907.0
2015-05-08,11550,11900,11500,11500,9628,102705.0,8930907.0
2015-05-11,11650,11900,11500,11650,12374,104045.0,8930907.0
2015-05-12,11650,11650,11350,11400,16211,101812.0,8930907.0
2015-05-13,11300,11550,11200,11400,21136,101812.0,8930907.0
2015-05-14,11400,11750,11200,11750,19168,104938.0,8930907.0
2015-05-15,11650,11850,11100,11700,25914,104492.0,8930907.0
2015-05-18,11550,11800,11250,11250,21067,100473.0,8930907.0
2015-05-19,11050,11400,10950,10950,29404,97793.0,8930907.0
2015-05-20,11050,11200,10900,10950,23766,97793.0,8930907.0
2015-05-21,11000,11050,10800,11000,13445,98240.0,8930907.0
2015-05-22,10900,11750,10800,11550,37755,103152.0,8930907.0
2015-05-26,11350,11550,11100,11400,20947,101812.0,8930907.0
2015-05-27,11500,11550,11150,11350,14763,101366.0,8930907.0
2015-05-28,11450,11450,10900,11100,16704,99133.0,8930907.0
2015-05-29,11300,11300,10900,11100,11891,99133.0,8930907.0
2015-06-01,11100,11100,10700,10850,21729,96900.0,8930907.0
2015-06-02,10900,10900,10300,10350,24547,92435.0,8930907.0
2015-06-03,10300,10700,10100,10450,23835,93328.0,8930907.0
2015-06-04,10700,10750,10300,10400,16151,92881.0,8930907.0
2015-06-05,10250,10450,10200,10400,23082,92881.0,8930907.0
2015-06-08,10250,10800,10150,10700,22054,95561.0,8930907.0
2015-06-09,10800,11550,10700,11000,51171,98240.0,8930907.0
2015-06-10,11150,11200,10550,10750,33869,96007.0,8930907.0
2015-06-11,10850,11050,10650,10850,19972,96900.0,8930907.0
2015-06-12,10950,11250,10650,10850,19964,96900.0,8930907.0
2015-06-15,10600,11000,10600,10650,11290,95114.0,8930907.0
2015-06-16,10600,10850,10300,10450,26278,93328.0,8930907.0
2015-06-17,10500,11300,10450,11250,30314,100473.0,8930907.0
2015-06-18,11250,11650,11250,11650,22905,104045.0,8930907.0
2015-06-19,11550,11850,11350,11450,8729,102259.0,8930907.0
2015-06-22,11550,11550,11300,11450,7081,102259.0,8930907.0
2015-06-23,11700,11700,11350,11500,12116,102705.0,8930907.0
2015-06-24,11750,11800,11300,11400,11405,101812.0,8930907.0
2015-06-25,11300,11700,11300,11650,7762,104045.0,8930907.0
2015-06-26,11650,12650,11500,12200,56496,108957.0,8930907.0
2015-06-29,11600,12500,11600,12150,28218,108511.0,8930907.0
2015-06-30,12150,12550,11900,12550,17285,112083.0,8930907.0
2015-07-01,12550,12750,12450,12650,19868,112976.0,8930907.0
2015-07-02,12500,12900,12500,12800,19374,114316.0,8930907.0
2015-07-03,12600,12850,12500,12700,25288,113423.0,8930907.0
2015-07-06,12800,12800,11800,12000,38721,107171.0,8930907.0
2015-07-07,12100,12150,11650,12000,30307,107171.0,8930907.0
2015-07-08,12100,12200,11700,12100,11137,108064.0,8930907.0
2015-07-09,12200,12200,11500,11950,11790,106724.0,8930907.0
2015-07-10,12000,12350,11800,12300,8008,109850.0,8930907.0
2015-07-13,12350,13000,12100,12900,37610,115209.0,8930907.0
2015-07-14,12900,13000,12550,12750,41505,113869.0,8930907.0
2015-07-15,13000,13050,12150,12550,65373,112083.0,8930907.0
2015-07-16,12550,12950,12350,12600,29184,112529.0,8930907.0
2015-07-17,12600,13500,12450,13000,64623,116102.0,8930907.0
2015-07-20,12550,12900,12400,12900,22585,115209.0,8930907.0
2015-07-21,12600,12800,12250,12550,24322,112083.0,8930907.0
2015-07-22,12600,12600,12000,12000,49461,107171.0,8930907.0
2015-07-23,12050,12050,11250,11400,35511,101812.0,8930907.0
2015-07-24,11450,11450,10450,10800,100452,96454.0,8930907.0
2015-07-27,10900,11000,10600,10800,25982,96454.0,8930907.0
2015-07-28,10550,10650,10150,10650,49609,95114.0,8930907.0
2015-07-29,10700,10900,10300,10650,27507,95114.0,8930907.0
2015-07-30,10700,10850,10350,10550,21802,94221.0,8930907.0
2015-07-31,10550,10900,10350,10900,17005,97347.0,8930907.0
2015-08-03,11050,11050,10650,10850,14841,96900.0,8930907.0
2015-08-04,10800,10800,10000,10100,57602,90202.0,8930907.0
2015-08-05,10200,10500,10100,10450,25131,93328.0,8930907.0
2015-08-06,10400,10500,9990,10300,58751,91988.0,8930907.0
2015-08-07,10350,10450,10000,10450,18006,93328.0,8930907.0
2015-08-10,10450,10450,9950,9950,44764,88863.0,8930907.0
2015-08-11,10050,10350,10000,10050,24957,89756.0,8930907.0
2015-08-12,10200,10200,9650,9850,28935,87969.0,8930907.0
2015-08-13,9980,10050,9850,9980,11546,89130.0,8930907.0
2015-08-17,10050,10700,9800,10000,38226,89309.0,8930907.0
2015-08-18,10050,10250,9960,10100,53036,90202.0,8930907.0
2015-08-19,10150,10150,9530,9840,53326,87880.0,8930907.0
2015-08-20,9580,9940,9420,9590,32470,85647.0,8930907.0
2015-08-21,9100,9570,8840,8930,56788,79753.0,8930907.0
2015-08-24,8810,9100,8310,8510,63459,76002.0,8930907.0
2015-08-25,8660,8950,8510,8800,33239,78592.0,8930907.0
2015-08-26,8800,9050,8650,9000,46903,80378.0,8930907.0
2015-08-27,9100,9240,9000,9120,55881,81450.0,8930907.0
2015-08-28,9150,9410,9000,9400,58034,83951.0,8930907.0
2015-08-31,9400,9420,9250,9370,24780,83683.0,8930907.0
2015-09-01,9300,9520,9150,9300,22137,83057.0,8930907.0
2015-09-02,9250,9300,8960,9270,20630,82790.0,8930907.0
2015-09-03,9310,9470,9210,9320,12545,83236.0,8930907.0
2015-09-04,9360,9360,8800,8990,46728,80289.0,8930907.0
2015-09-07,8840,9030,8830,8830,12787,78860.0,8930907.0
2015-09-08,8960,8960,8430,8600,57465,76806.0,8930907.0
2015-09-09,8610,8960,8610,8900,22602,79485.0,8930907.0
2015-09-10,8860,9380,8750,9200,36760,82164.0,8930907.0
2015-09-11,9120,9450,9050,9350,25431,83504.0,8930907.0
2015-09-14,9300,9530,9200,9410,35435,84040.0,8930907.0
2015-09-15,9410,9480,9380,9440,6665,84308.0,8930907.0
2015-09-16,9480,9780,9480,9620,20292,85915.0,8930907.0
2015-09-17,9710,10050,9710,9920,29337,88595.0,8930907.0
2015-09-18,9990,9990,9700,9780,11810,87344.0,8930907.0
2015-09-21,9900,9900,9690,9790,14774,87434.0,8930907.0
2015-09-22,9780,9950,9760,9910,11248,88505.0,8930907.0
2015-09-23,9740,9880,9460,9600,19570,85737.0,8930907.0
2015-09-24,9520,9700,9350,9380,11692,83772.0,8930907.0
2015-09-25,9400,9540,9140,9470,21004,84576.0,8930907.0
2015-09-30,9450,9450,9220,9400,4205,83951.0,8930907.0
2015-10-01,9490,9590,9350,9450,14798,84397.0,8930907.0
2015-10-02,9380,9680,9380,9600,12097,85737.0,8930907.0
2015-10-05,9680,9680,9400,9680,4234,86451.0,8930907.0
2015-10-06,9860,9860,9520,9710,2797,86719.0,8930907.0
2015-10-07,9730,9730,9510,9650,6551,86183.0,8930907.0
2015-10-08,9700,9700,9520,9690,8740,86540.0,8930907.0
2015-10-12,9690,10000,9690,9830,14356,87791.0,8930907.0
2015-10-13,9790,9980,9700,9870,10473,88148.0,8930907.0
2015-10-14,9990,9990,9620,9840,8148,87880.0,8930907.0
2015-10-15,9840,10050,9830,10000,16754,89309.0,8930907.0
2015-10-16,10050,10100,9900,10000,8715,89309.0,8930907.0
2015-10-19,10050,10050,9870,10000,7410,89309.0,8930907.0
2015-10-20,10000,10100,9700,9830,12375,87791.0,8930907.0
2015-10-21,9830,9920,9730,9800,12256,87523.0,8930907.0
2015-10-22,9910,9910,9600,9850,12135,87969.0,8930907.0
2015-10-23,9900,10000,9840,9920,7355,88595.0,8930907.0
2015-10-26,9990,9990,9590,9790,10899,87434.0,8930907.0
2015-10-27,9790,9850,9590,9690,9432,86540.0,8930907.0
2015-10-28,9790,9790,9500,9700,10645,86630.0,8930907.0
2015-10-29,9600,9780,9400,9660,17156,86273.0,8930907.0
2015-10-30,9670,9670,9420,9590,7555,85647.0,8930907.0
2015-11-02,9590,9900,9300,9550,20509,85290.0,8930907.0
2015-11-03,9550,9640,9300,9440,10774,84308.0,8930907.0
2015-11-04,9440,9440,9200,9400,10117,83951.0,8930907.0
2015-11-05,9370,9400,8950,9240,23829,82522.0,8930907.0
2015-11-06,9190,9260,9050,9260,15701,82700.0,8930907.0
2015-11-09,9150,9230,8740,8910,24642,79574.0,8930907.0
2015-11-10,8910,8980,8750,8980,40902,80200.0,8930907.0
2015-11-11,9000,9300,8870,9300,8802,83057.0,8930907.0
2015-11-12,9180,9200,9020,9020,6535,80557.0,8930907.0
2015-11-13,9010,9100,8920,9090,6871,81182.0,8930907.0
2015-11-16,8920,9100,8840,9010,15662,80467.0,8930907.0
2015-11-17,9100,9290,8920,9200,8306,82164.0,8930907.0
2015-11-18,9210,9900,9050,9870,47836,88148.0,8930907.0
2015-11-19,10050,11450,9950,10100,219263,90202.0,8930907.0
2015-11-20,10100,10550,9600,9940,32621,88773.0,8930907.0
2015-11-23,10100,10100,9630,9960,18787,88952.0,8930907.0
2015-11-24,9960,9960,9630,9930,23918,88684.0,8930907.0
2015-11-25,9990,9990,9800,9900,14392,88416.0,8930907.0
2015-11-26,9730,9910,9730,9900,28153,88416.0,8930907.0
2015-11-27,9880,9900,9760,9890,19215,88327.0,8930907.0
2015-11-30,9800,10300,9770,10300,28141,91988.0,8930907.0
2015-12-01,10250,10400,10050,10350,30306,92435.0,8930907.0
2015-12-02,10350,10350,9990,10300,19835,91988.0,8930907.0
2015-12-03,10100,10250,10000,10250,16000,91542.0,8930907.0
2015-12-04,10100,10200,10000,10200,10986,91095.0,8930907.0
2015-12-07,10300,10300,10000,10050,6935,89756.0,8930907.0
2015-12-08,10000,10100,9940,10000,19553,89309.0,8930907.0
2015-12-09,9980,9980,9800,9970,10170,89041.0,8930907.0
2015-12-10,9970,10000,9750,10000,15343,89309.0,8930907.0
2015-12-11,9850,9990,9810,9890,4110,88327.0,8930907.0
2015-12-14,9880,9880,9600,9720,21201,86808.0,8930907.0
2015-12-15,9600,9890,9570,9730,5137,86898.0,8930907.0
2015-12-16,9790,9990,9710,9810,6199,87612.0,8930907.0
2015-12-17,10100,10100,9610,9830,6216,87791.0,8930907.0
2015-12-18,9890,9890,9640,9780,7821,87344.0,8930907.0
2015-12-21,9780,9870,9610,9620,4152,85915.0,8930907.0
2015-12-22,9620,9740,9510,9700,6227,86630.0,8930907.0
2015-12-23,9700,9790,9520,9520,8728,85022.0,8930907.0
2015-12-24,9700,9700,9520,9600,10968,85737.0,8930907.0
2015-12-28,9790,9790,9490,9520,15443,85022.0,8930907.0
2015-12-29,9680,9750,9490,9750,6377,87076.0,8930907.0
2015-12-30,9750,9950,9730,9950,4285,88863.0,8930907.0
2016-01-04,9930,9930,9700,9740,1477,86987.0,8930907.0
2016-01-05,9740,9740,9500,9600,7146,85737.0,8930907.0
2016-01-06,9600,9600,9410,9500,9123,84844.0,8930907.0
2016-01-07,9500,9680,9290,9360,17307,83593.0,8930907.0
2016-01-08,9200,9380,8880,9010,14303,80467.0,8930907.0
2016-01-11,9020,9020,8910,8980,12392,80200.0,8930907.0
2016-01-12,9000,9090,8900,8980,8956,80200.0,8930907.0
2016-01-13,9500,9500,8910,9160,14480,81807.0,8930907.0
2016-01-14,9160,9270,8920,9140,4126,81628.0,8930907.0
2016-01-15,9200,9300,8970,9100,4606,81271.0,8930907.0
2016-01-18,9480,9480,9100,9240,3642,82522.0,8930907.0
2016-01-19,8950,9240,8920,9090,8623,81182.0,8930907.0
2016-01-20,9070,9070,8460,8700,11214,77699.0,8930907.0
2016-01-21,8700,9200,8510,8610,13104,76895.0,8930907.0
2016-01-22,8740,8980,8740,8970,2473,80110.0,8930907.0
2016-01-25,9100,9200,8980,9120,4313,81450.0,8930907.0
2016-01-26,8840,9070,8740,8950,5340,79932.0,8930907.0
2016-01-27,9010,9170,8950,9050,8731,80825.0,8930907.0
2016-01-28,9090,9090,8900,9020,2943,80557.0,8930907.0
2016-01-29,9100,9140,9000,9090,2849,81182.0,8930907.0
2016-02-01,9160,9160,8880,9000,8913,80378.0,8930907.0
2016-02-02,8990,9090,8740,9090,7629,81182.0,8930907.0
2016-02-03,9070,9070,8870,8960,6794,80021.0,8930907.0
2016-02-04,8860,9040,8700,8890,14864,79396.0,8930907.0
2016-02-05,8890,9070,8780,8850,12569,79039.0,8930907.0
2016-02-11,8700,8770,8570,8770,17348,78324.0,8930907.0
2016-02-12,8780,8800,8510,8600,16944,76806.0,8930907.0
2016-02-15,8700,8820,8600,8650,16044,77252.0,8930907.0
2016-02-16,8720,8790,8660,8780,7861,78413.0,8930907.0
2016-02-17,8780,8830,8710,8820,3333,78771.0,8930907.0
2016-02-18,9000,9170,8850,8940,6896,79842.0,8930907.0
2016-02-19,9040,9040,8900,8940,5380,79842.0,8930907.0
2016-02-22,8940,9040,8900,8990,5337,80289.0,8930907.0
2016-02-23,9090,9090,8970,9020,8205,80557.0,8930907.0
2016-02-24,9090,9090,8930,9080,11868,81093.0,8930907.0
2016-02-25,9070,9190,9040,9080,2718,81093.0,8930907.0
2016-02-26,9120,9280,9120,9230,3898,82432.0,8930907.0
2016-02-29,9290,9290,8980,8990,17226,80289.0,8930907.0
2016-03-02,9090,9200,8990,9140,13604,81628.0,8930907.0
2016-03-03,9160,9350,9050,9210,14849,82254.0,8930907.0
2016-03-04,9210,9240,9050,9180,14567,81986.0,8930907.0
2016-03-07,9210,9360,9210,9220,11526,82343.0,8930907.0
2016-03-08,9300,9400,9150,9180,9866,81986.0,8930907.0
2016-03-09,9280,9280,9180,9280,4693,82879.0,8930907.0
2016-03-10,9290,9520,9230,9470,14147,84576.0,8930907.0
2016-03-11,9980,10950,9840,10600,142721,94668.0,8930907.0
2016-03-14,10700,10800,10300,10400,24267,92881.0,8930907.0
2016-03-15,10400,10700,10350,10350,15884,92435.0,8930907.0
2016-03-16,10400,10450,10300,10350,9843,92435.0,8930907.0
2016-03-17,10350,10550,10300,10500,8729,93775.0,8930907.0
2016-03-18,10550,10550,10300,10300,17174,91988.0,8930907.0
2016-03-21,10350,10550,10350,10500,7101,93775.0,8930907.0
2016-03-22,10600,10600,10400,10550,9960,94221.0,8930907.0
2016-03-23,10550,10550,10400,10550,8079,94221.0,8930907.0
2016-03-24,10550,10550,10300,10400,21427,92881.0,8930907.0
2016-03-25,10400,10500,10300,10400,5343,92881.0,8930907.0
2016-03-28,10500,10500,10350,10400,3475,92881.0,8930907.0
2016-03-29,10400,10500,10300,10500,18183,93775.0,8930907.0
2016-03-30,10600,10700,10550,10600,16170,94668.0,8930907.0
2016-03-31,10700,10700,10400,10550,14551,94221.0,8930907.0
2016-04-01,10550,10750,10350,10700,22565,95561.0,8930907.0
2016-04-04,10700,11350,10350,11100,33646,99133.0,8930907.0
