에이리츠(140910),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-07-02,5110,5200,4925,5140,8826,18894.0,3675909.0
2018-07-03,5000,5000,4900,4950,3789,18196.0,3675909.0
2018-07-04,4950,5000,4945,5000,1921,18380.0,3675909.0
2018-07-05,4940,5000,4890,4965,1328,18251.0,3675909.0
2018-07-06,4960,4985,4905,4970,1785,18269.0,3675909.0
2018-07-09,5030,5030,4930,4970,1233,18269.0,3675909.0
2018-07-10,4975,4990,4905,4980,5526,18306.0,3675909.0
2018-07-11,5040,5040,4970,4970,462,18269.0,3675909.0
2018-07-12,5020,5150,4950,5040,3801,18527.0,3675909.0
2018-07-13,5050,5080,4745,5080,5930,18674.0,3675909.0
2018-07-16,5230,5240,4890,5140,18604,18894.0,3675909.0
2018-07-17,5010,5140,5000,5140,1000,18894.0,3675909.0
2018-07-18,5100,5140,5000,5120,6155,18821.0,3675909.0
2018-07-19,5120,5120,5000,5120,3003,18821.0,3675909.0
2018-07-20,5020,5110,4900,5070,8443,18637.0,3675909.0
2018-07-23,5010,5050,4770,4980,19616,18306.0,3675909.0
2018-07-24,4980,5110,4970,4975,3817,18288.0,3675909.0
2018-07-25,4980,5100,4940,5020,2968,18453.0,3675909.0
2018-07-26,4955,5040,4955,5000,682,18380.0,3675909.0
2018-07-27,5000,5070,4995,5030,180,18490.0,3675909.0
2018-07-30,5030,5040,4905,4975,1283,18288.0,3675909.0
2018-07-31,4930,4975,4930,4960,3068,18233.0,3675909.0
2018-08-01,4995,5100,4955,4995,1297,18361.0,3675909.0
2018-08-02,4990,4990,4900,4900,4801,18012.0,3675909.0
2018-08-03,4900,4980,4850,4945,16805,18177.0,3675909.0
2018-08-06,4945,5040,4925,4980,324,18306.0,3675909.0
2018-08-07,4980,5040,4850,5040,9975,18527.0,3675909.0
2018-08-08,5000,5000,4950,4980,4718,18306.0,3675909.0
2018-08-09,4980,4980,4935,4975,528,18288.0,3675909.0
2018-08-10,4975,4975,4830,4970,2546,18269.0,3675909.0
2018-08-13,4950,4970,4910,4960,1675,18233.0,3675909.0
2018-08-14,4960,5030,4880,5010,4294,18416.0,3675909.0
2018-08-16,5000,5000,4900,4985,7883,18324.0,3675909.0
2018-08-17,5000,5000,4845,4915,21891,18067.0,3675909.0
2018-08-20,4915,4995,4915,4950,169,18196.0,3675909.0
2018-08-21,4945,4945,4820,4920,11939,18085.0,3675909.0
2018-08-22,4920,5040,4920,4945,3070,18177.0,3675909.0
2018-08-23,4920,4985,4885,4930,14733,18122.0,3675909.0
2018-08-24,4885,4970,4885,4970,7470,18269.0,3675909.0
2018-08-27,5000,5050,4935,4975,1267,18288.0,3675909.0
2018-08-28,5030,5090,4940,5020,6028,18453.0,3675909.0
2018-08-29,5000,5020,4945,5020,8667,18453.0,3675909.0
2018-08-30,5000,5080,4965,5020,12893,18453.0,3675909.0
2018-08-31,4975,5170,4950,5130,4194,18857.0,3675909.0
2018-09-03,5090,5090,4975,5060,2691,18600.0,3675909.0
2018-09-04,5050,5050,4955,5020,1921,18453.0,3675909.0
2018-09-05,5020,5060,4940,5060,11505,18600.0,3675909.0
2018-09-06,5000,5090,4955,5060,6810,18600.0,3675909.0
2018-09-07,5060,5060,4980,5040,794,18527.0,3675909.0
2018-09-10,5020,5030,4980,5020,10663,18453.0,3675909.0
2018-09-11,5020,5020,4995,4995,1943,18361.0,3675909.0
2018-09-12,4995,5060,4960,5060,6032,18600.0,3675909.0
2018-09-13,5020,5050,4985,5050,2889,18563.0,3675909.0
2018-09-14,5050,5060,4990,5050,2997,18563.0,3675909.0
2018-09-17,5050,5090,4970,5070,1245,18637.0,3675909.0
2018-09-18,4980,5150,4970,5120,10990,18821.0,3675909.0
2018-09-19,5000,5100,5000,5090,4296,18710.0,3675909.0
2018-09-20,5110,5130,5020,5110,964,18784.0,3675909.0
2018-09-21,5110,5150,5060,5130,5149,18857.0,3675909.0
2018-09-27,5130,5290,5080,5190,9072,19078.0,3675909.0
2018-09-28,5190,5250,5150,5210,3802,19151.0,3675909.0
2018-10-01,5210,5240,5160,5210,4575,19151.0,3675909.0
2018-10-02,5150,5230,5150,5210,8724,19151.0,3675909.0
2018-10-04,5220,5220,5100,5120,19392,18821.0,3675909.0
2018-10-05,5150,5150,4970,5140,21022,18894.0,3675909.0
2018-10-08,5100,5210,5060,5100,3984,18747.0,3675909.0
2018-10-10,5230,5230,5040,5110,3797,18784.0,3675909.0
2018-10-11,5110,5110,4965,5010,13267,18416.0,3675909.0
2018-10-12,5030,5030,4970,5010,3835,18416.0,3675909.0
2018-10-15,5010,5010,4950,5000,5697,18380.0,3675909.0
2018-10-16,5070,5070,4970,5000,2737,18380.0,3675909.0
2018-10-17,5060,5060,5000,5000,2306,18380.0,3675909.0
2018-10-18,5060,5080,5050,5060,120,18600.0,3675909.0
2018-10-19,5000,5050,4945,5010,3325,18416.0,3675909.0
2018-10-22,5050,5080,4965,5060,2221,18600.0,3675909.0
2018-10-23,5000,5070,4985,5050,2935,18563.0,3675909.0
2018-10-24,5060,5060,4945,5000,3701,18380.0,3675909.0
2018-10-25,4970,5000,4930,4950,4512,18196.0,3675909.0
2018-10-26,4950,5080,4800,4980,10305,18306.0,3675909.0
2018-10-29,5060,5060,4850,4955,2848,18214.0,3675909.0
2018-10-30,4925,4940,4860,4930,1920,18122.0,3675909.0
2018-10-31,5000,5000,4835,4950,3225,18196.0,3675909.0
2018-11-01,4950,4995,4805,4980,8440,18306.0,3675909.0
2018-11-02,4980,5050,4940,4985,341,18324.0,3675909.0
2018-11-05,4950,4985,4945,4980,1543,18306.0,3675909.0
2018-11-06,5040,5040,4945,4950,339,18196.0,3675909.0
2018-11-07,4975,4980,4910,4975,1014,18288.0,3675909.0
2018-11-08,4950,4985,4900,4985,2325,18324.0,3675909.0
2018-11-09,4980,4985,4840,4935,3893,18141.0,3675909.0
2018-11-12,4935,4950,4880,4945,132,18177.0,3675909.0
2018-11-13,4925,4940,4835,4920,858,18085.0,3675909.0
2018-11-14,4920,4920,4850,4910,751,18049.0,3675909.0
2018-11-15,4900,4920,4800,4920,14286,18085.0,3675909.0
2018-11-16,4825,4915,4820,4915,2408,18067.0,3675909.0
2018-11-19,4945,5000,4850,4960,7986,18233.0,3675909.0
2018-11-20,4950,4950,4845,4915,2450,18067.0,3675909.0
2018-11-21,4905,4915,4810,4865,2927,17883.0,3675909.0
2018-11-22,4865,4895,4595,4780,15349,17571.0,3675909.0
2018-11-23,4750,4815,4700,4780,26384,17571.0,3675909.0
2018-11-26,4780,4880,4700,4760,6538,17497.0,3675909.0
2018-11-27,4755,5050,4755,4970,1937,18269.0,3675909.0
2018-11-28,4950,5010,4880,4880,4221,17938.0,3675909.0
2018-11-29,4900,4980,4835,4900,5355,18012.0,3675909.0
2018-11-30,4900,4980,4755,4975,5115,18288.0,3675909.0
2018-12-03,4820,4950,4820,4875,5720,17920.0,3675909.0
2018-12-04,4840,4965,4840,4900,7764,18012.0,3675909.0
2018-12-05,4845,4875,4800,4840,1341,17791.0,3675909.0
2018-12-06,4840,4950,4745,4950,29749,18196.0,3675909.0
2018-12-07,4920,5000,4920,4970,498,18269.0,3675909.0
2018-12-10,4970,4980,4915,4950,2135,18196.0,3675909.0
2018-12-11,4855,4950,4840,4915,2976,18067.0,3675909.0
2018-12-12,4905,4960,4855,4955,6604,18214.0,3675909.0
2018-12-13,4980,5020,4955,4970,7704,18269.0,3675909.0
2018-12-14,4990,5020,4955,4965,14435,18251.0,3675909.0
2018-12-17,5030,5030,4955,4995,4817,18361.0,3675909.0
2018-12-18,4985,4985,4975,4985,304,18324.0,3675909.0
2018-12-19,4995,4995,4930,4995,4698,18361.0,3675909.0
2018-12-20,4830,4990,4830,4975,824,18288.0,3675909.0
2018-12-21,4965,4995,4930,4950,1671,18196.0,3675909.0
2018-12-24,4930,4980,4840,4980,1856,18306.0,3675909.0
2018-12-26,4900,4940,4875,4935,7700,18141.0,3675909.0
2018-12-27,4855,4935,4855,4930,700,18122.0,3675909.0
2018-12-28,4980,4980,4880,4975,3543,18288.0,3675909.0
2019-01-02,4955,4955,4850,4950,11713,18196.0,3675909.0
2019-01-03,4945,4945,4825,4865,3354,17883.0,3675909.0
2019-01-04,4865,4900,4770,4885,16186,17957.0,3675909.0
2019-01-07,4880,4880,4770,4780,9313,17571.0,3675909.0
2019-01-08,4805,4805,4785,4785,198,17589.0,3675909.0
2019-01-09,4805,5000,4770,4790,4277,17608.0,3675909.0
2019-01-10,4845,4865,4765,4775,18184,17552.0,3675909.0
2019-01-11,4810,4810,4650,4785,41065,17589.0,3675909.0
2019-01-14,4780,4930,4705,4840,22845,17791.0,3675909.0
2019-01-15,4890,5150,4835,5050,52049,18563.0,3675909.0
2019-01-16,5020,5120,4950,5070,35286,18637.0,3675909.0
2019-01-17,5110,5120,5030,5110,14927,18784.0,3675909.0
2019-01-18,5110,5250,5110,5210,38297,19151.0,3675909.0
2019-01-21,5210,5400,5210,5390,40975,19813.0,3675909.0
2019-01-22,5390,5680,5390,5500,40965,20217.0,3675909.0
2019-01-23,5410,5610,5410,5610,26189,20622.0,3675909.0
2019-01-24,5580,5940,5580,5720,45269,21026.0,3675909.0
2019-01-25,5700,5820,5700,5760,20917,21173.0,3675909.0
2019-01-28,5760,6030,5640,5960,106241,21908.0,3675909.0
2019-01-29,5780,6010,5700,5940,17013,21835.0,3675909.0
2019-01-30,5940,5940,5600,5790,29747,21284.0,3675909.0
2019-01-31,5680,5680,5560,5630,23129,20695.0,3675909.0
2019-02-01,5750,5800,5630,5720,13981,21026.0,3675909.0
2019-02-07,5800,5990,5630,5730,5637,21063.0,3675909.0
2019-02-08,5770,5770,5640,5740,4557,21100.0,3675909.0
2019-02-11,5820,5820,5710,5770,6585,21210.0,3675909.0
2019-02-12,5700,5810,5690,5770,18853,21210.0,3675909.0
2019-02-13,5770,5790,5700,5750,17297,21136.0,3675909.0
2019-02-14,5660,5810,5640,5680,7989,20879.0,3675909.0
2019-02-15,5800,5830,5700,5720,57752,21026.0,3675909.0
2019-02-18,5810,5870,5780,5810,35893,21357.0,3675909.0
2019-02-19,5860,5940,5750,5900,23526,21688.0,3675909.0
2019-02-20,5950,6010,5870,5950,8402,21872.0,3675909.0
2019-02-21,6020,6020,5900,5960,32094,21908.0,3675909.0
2019-02-22,5840,6010,5820,5960,16611,21908.0,3675909.0
2019-02-25,5920,6000,5920,5980,12270,21982.0,3675909.0
2019-02-26,5900,6040,5900,6000,32295,22055.0,3675909.0
2019-02-27,5880,6040,5880,5950,17034,21872.0,3675909.0
2019-02-28,5870,6030,5810,5850,12839,21504.0,3675909.0
2019-03-04,5870,6130,5850,6060,32824,22276.0,3675909.0
2019-03-05,6140,6140,6040,6040,12265,22202.0,3675909.0
2019-03-06,6030,6070,5910,6020,7507,22129.0,3675909.0
2019-03-07,6110,6110,5850,5960,22592,21908.0,3675909.0
2019-03-08,5860,5990,5840,5860,15176,21541.0,3675909.0
2019-03-11,5950,5970,5840,5910,23186,21725.0,3675909.0
2019-03-12,5860,6040,5860,6030,24950,22166.0,3675909.0
2019-03-13,6060,6190,5800,5970,13136,21945.0,3675909.0
2019-03-14,5910,5980,5850,5920,12493,21761.0,3675909.0
2019-03-15,5890,5970,5860,5920,8907,21761.0,3675909.0
2019-03-18,5890,5960,5770,5860,37782,21541.0,3675909.0
2019-03-19,5840,5950,5840,5890,2348,21651.0,3675909.0
2019-03-20,5890,5960,5850,5930,23177,21798.0,3675909.0
2019-03-21,5840,5960,5840,5900,6663,21688.0,3675909.0
2019-03-22,5940,5940,5860,5900,17152,21688.0,3675909.0
2019-03-25,5810,5980,5810,5890,16659,21651.0,3675909.0
2019-03-26,5800,5890,5800,5880,7773,21614.0,3675909.0
2019-03-27,5930,5950,5880,5900,18080,21688.0,3675909.0
2019-03-28,5850,5920,5830,5850,24546,21504.0,3675909.0
2019-03-29,5970,5980,5850,5860,23627,21541.0,3675909.0
2019-04-01,5940,5940,5860,5860,17238,21541.0,3675909.0
2019-04-02,5870,5880,5830,5870,10573,21578.0,3675909.0
2019-04-03,5830,5950,5830,5910,11095,21725.0,3675909.0
2019-04-04,5930,5940,5890,5890,10499,21651.0,3675909.0
2019-04-05,5930,6000,5870,5900,17382,21688.0,3675909.0
2019-04-08,6050,6050,5910,5960,6413,21908.0,3675909.0
2019-04-09,5890,5950,5890,5940,1240,21835.0,3675909.0
2019-04-10,6000,6000,5910,5940,6415,21835.0,3675909.0
2019-04-11,5920,5950,5890,5910,17062,21725.0,3675909.0
2019-04-12,5900,5990,5900,5930,5005,21798.0,3675909.0
2019-04-15,5940,5950,5900,5900,7558,21688.0,3675909.0
2019-04-16,5940,5940,5810,5890,12534,21651.0,3675909.0
2019-04-17,5940,5940,5840,5840,9705,21467.0,3675909.0
2019-04-18,5940,5940,5850,5850,2900,21504.0,3675909.0
2019-04-19,5850,5890,5850,5880,2364,21614.0,3675909.0
2019-04-22,5920,5920,5880,5880,3235,21614.0,3675909.0
2019-04-23,5940,5940,5850,5920,20147,21761.0,3675909.0
2019-04-24,5920,5990,5920,5940,17350,21835.0,3675909.0
2019-04-25,5940,5950,5890,5910,5496,21725.0,3675909.0
2019-04-26,5940,5940,5880,5940,6244,21835.0,3675909.0
2019-04-29,5940,5960,5920,5950,7531,21872.0,3675909.0
2019-04-30,5950,5950,5900,5940,2092,21835.0,3675909.0
2019-05-02,5950,5950,5860,5910,15681,21725.0,3675909.0
2019-05-03,5920,5930,5870,5920,9718,21761.0,3675909.0
2019-05-07,5940,5940,5850,5900,8989,21688.0,3675909.0
2019-05-08,5940,5960,5900,5900,6843,21688.0,3675909.0
2019-05-09,5920,5970,5850,5960,22453,21908.0,3675909.0
2019-05-10,5960,6020,5930,6020,12203,22129.0,3675909.0
2019-05-13,6020,6120,5980,6120,22683,22497.0,3675909.0
2019-05-14,6160,6390,6070,6340,28599,23305.0,3675909.0
2019-05-15,6350,6430,6160,6390,42337,23489.0,3675909.0
2019-05-16,6490,6490,6100,6130,39178,22533.0,3675909.0
2019-05-17,6080,6190,6050,6140,6409,22570.0,3675909.0
2019-05-20,6120,6250,6090,6120,18606,22497.0,3675909.0
2019-05-21,6140,6140,5760,6070,18024,22313.0,3675909.0
2019-05-22,6130,6140,6000,6030,3494,22166.0,3675909.0
2019-05-23,6040,6080,5930,6070,2777,22313.0,3675909.0
2019-05-24,6050,6050,5780,5930,12831,21798.0,3675909.0
2019-05-27,5930,6100,5870,5940,14232,21835.0,3675909.0
2019-05-28,5940,6020,5870,6020,3361,22129.0,3675909.0
2019-05-29,6050,6060,5950,6010,3844,22092.0,3675909.0
2019-05-30,5960,6040,5920,6030,6476,22166.0,3675909.0
2019-05-31,6090,6090,5960,6030,2740,22166.0,3675909.0
2019-06-03,6090,6090,5980,6030,2799,22166.0,3675909.0
2019-06-04,5980,6050,5950,6010,5247,22092.0,3675909.0
2019-06-05,6020,6020,5970,5980,3210,21982.0,3675909.0
2019-06-07,5990,6040,5960,6000,8377,22055.0,3675909.0
2019-06-10,6000,6040,5980,6030,12264,22166.0,3675909.0
2019-06-11,6000,6060,5990,6010,10217,22092.0,3675909.0
2019-06-12,6020,6080,5980,6080,18504,22350.0,3675909.0
2019-06-13,6090,6090,6000,6040,4420,22202.0,3675909.0
2019-06-14,6040,6040,5990,6030,6939,22166.0,3675909.0
2019-06-17,6030,6060,6000,6000,6593,22055.0,3675909.0
2019-06-18,6030,6060,5990,6010,12130,22092.0,3675909.0
2019-06-19,6030,6110,6000,6070,15623,22313.0,3675909.0
2019-06-20,6070,6090,5950,6040,11859,22202.0,3675909.0
2019-06-21,6060,6080,5980,6080,4151,22350.0,3675909.0
2019-06-24,6080,6090,6000,6050,3794,22239.0,3675909.0
2019-06-25,6060,6100,6020,6060,13254,22276.0,3675909.0
2019-06-26,6090,6090,6050,6050,2073,22239.0,3675909.0
2019-06-27,6100,6100,6000,6070,6415,22313.0,3675909.0
2019-06-28,6090,6090,6030,6080,2956,22350.0,3675909.0
2019-07-01,6070,6110,6070,6110,7848,22460.0,3675909.0
2019-07-02,6120,6260,6120,6240,14890,22938.0,3675909.0
2019-07-03,6210,6270,6200,6200,17736,22791.0,3675909.0
2019-07-04,6200,6200,6060,6180,14129,22717.0,3675909.0
2019-07-05,6200,6200,6150,6190,2591,22754.0,3675909.0
2019-07-08,6150,6150,6040,6100,10504,22423.0,3675909.0
2019-07-09,6130,6220,6040,6140,17474,22570.0,3675909.0
2019-07-10,6150,6160,6080,6090,2416,22386.0,3675909.0
2019-07-11,6140,6140,6080,6100,2010,22423.0,3675909.0
2019-07-12,6130,6140,6060,6060,5196,22276.0,3675909.0
2019-07-15,6130,6130,6040,6060,2669,22276.0,3675909.0
2019-07-16,6090,6090,6030,6060,5767,22276.0,3675909.0
2019-07-17,6100,6100,6000,6020,27556,22129.0,3675909.0
2019-07-18,6090,6100,6000,6070,8561,22313.0,3675909.0
2019-07-19,6120,6120,6010,6020,3844,22129.0,3675909.0
2019-07-22,6060,6060,6030,6030,1079,22166.0,3675909.0
2019-07-23,6080,6080,6000,6070,7139,22313.0,3675909.0
2019-07-24,6090,6090,5990,6000,8549,22055.0,3675909.0
2019-07-25,6080,6090,5980,6040,15753,22202.0,3675909.0
2019-07-26,5980,6050,5980,6050,20108,22239.0,3675909.0
2019-07-29,6050,6100,6000,6030,52126,22166.0,3675909.0
2019-07-30,6030,6050,6010,6020,9488,22129.0,3675909.0
2019-07-31,5980,6060,5980,6050,24831,22239.0,3675909.0
2019-08-01,6050,6110,6000,6040,8019,22202.0,3675909.0
2019-08-02,6040,6060,6000,6000,9128,22055.0,3675909.0
2019-08-05,6040,6040,5650,5950,17200,21872.0,3675909.0
2019-08-06,5800,5970,5800,5940,9650,21835.0,3675909.0
2019-08-07,5990,6000,5940,5970,15643,21945.0,3675909.0
2019-08-08,5850,6050,5850,6010,2454,22092.0,3675909.0
2019-08-09,6070,6070,6000,6070,1759,22313.0,3675909.0
2019-08-12,6110,6110,5950,5980,4903,21982.0,3675909.0
2019-08-13,6040,6080,5910,6020,5634,22129.0,3675909.0
2019-08-14,6020,6180,5950,6110,9166,22460.0,3675909.0
2019-08-16,6100,6130,6020,6100,6027,22423.0,3675909.0
2019-08-19,6140,6150,6070,6150,16915,22607.0,3675909.0
2019-08-20,6180,6180,6140,6160,4199,22644.0,3675909.0
2019-08-21,6180,6210,6150,6210,12246,22827.0,3675909.0
2019-08-22,6220,6320,6210,6320,17932,23232.0,3675909.0
2019-08-23,6320,6380,6300,6380,20458,23452.0,3675909.0
2019-08-26,6380,6380,6190,6310,18445,23195.0,3675909.0
2019-08-27,6350,6380,6280,6350,3888,23342.0,3675909.0
2019-08-28,6350,6360,6250,6340,11698,23305.0,3675909.0
2019-08-29,6360,6410,6310,6350,7004,23342.0,3675909.0
2019-08-30,6350,6370,6300,6360,3223,23379.0,3675909.0
2019-09-02,6370,6510,6360,6480,23978,23820.0,3675909.0
2019-09-03,6520,6580,6480,6570,11735,24151.0,3675909.0
2019-09-04,6560,6670,6560,6670,13807,24518.0,3675909.0
2019-09-05,6670,6750,6640,6740,8784,24776.0,3675909.0
2019-09-06,6740,6800,6700,6750,7700,24812.0,3675909.0
2019-09-09,6710,6750,6670,6700,3237,24629.0,3675909.0
2019-09-10,6700,6740,6700,6700,2391,24629.0,3675909.0
2019-09-11,6800,6800,6320,6620,7117,24335.0,3675909.0
2019-09-16,6650,6690,6600,6650,5629,24445.0,3675909.0
2019-09-17,6690,6690,6550,6570,5429,24151.0,3675909.0
2019-09-18,6500,6630,6490,6530,2475,24004.0,3675909.0
2019-09-19,6500,6520,6430,6480,4633,23820.0,3675909.0
2019-09-20,6580,6580,6450,6450,2529,23710.0,3675909.0
2019-09-23,6550,6550,6400,6440,5924,23673.0,3675909.0
2019-09-24,6430,6440,6380,6380,6270,23452.0,3675909.0
2019-09-25,6450,6450,6370,6420,1771,23599.0,3675909.0
2019-09-26,6350,6440,6350,6400,3190,23526.0,3675909.0
2019-09-27,6470,6470,6400,6430,4401,23636.0,3675909.0
2019-09-30,6360,6500,6360,6430,1871,23636.0,3675909.0
2019-10-01,6720,6720,6420,6520,3812,23967.0,3675909.0
2019-10-02,6520,6660,6500,6540,5385,24040.0,3675909.0
2019-10-04,6480,6600,6440,6530,3773,24004.0,3675909.0
2019-10-07,6590,6590,6450,6520,5440,23967.0,3675909.0
