LF(093050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-23,22250,22250,21750,21800,53037,637432.0,29240000.0
2016-08-24,21800,22100,21600,22000,80356,643280.0,29240000.0
2016-08-25,22100,22450,22000,22150,71907,647666.0,29240000.0
2016-08-26,22300,22550,22200,22550,80547,659362.0,29240000.0
2016-08-29,22500,22550,21950,22100,77669,646204.0,29240000.0
2016-08-30,22100,22300,22000,22100,36056,646204.0,29240000.0
2016-08-31,22100,22200,21600,21800,73990,637432.0,29240000.0
2016-09-01,21600,21750,21350,21650,65323,633046.0,29240000.0
2016-09-02,21500,21600,21250,21550,103690,630122.0,29240000.0
2016-09-05,21450,21600,21350,21550,75662,630122.0,29240000.0
2016-09-06,21550,21550,21200,21300,89444,622812.0,29240000.0
2016-09-07,21350,21550,21150,21200,92286,619888.0,29240000.0
2016-09-08,21200,21300,21050,21200,92870,619888.0,29240000.0
2016-09-09,21100,21250,20950,21150,69300,618426.0,29240000.0
2016-09-12,21000,21200,20800,21100,89810,616964.0,29240000.0
2016-09-13,21200,21200,20750,20900,98582,611116.0,29240000.0
2016-09-19,20700,21050,20600,20950,104640,612578.0,29240000.0
2016-09-20,20800,21900,20800,21750,134899,635970.0,29240000.0
2016-09-21,21700,21850,21500,21600,43777,631584.0,29240000.0
2016-09-22,21600,21950,21600,21900,36003,640356.0,29240000.0
2016-09-23,22000,22150,21750,21900,41470,640356.0,29240000.0
2016-09-26,22050,22100,21550,21600,31017,631584.0,29240000.0
2016-09-27,21750,21900,21450,21750,25408,635970.0,29240000.0
2016-09-28,21700,22050,21650,21850,26199,638894.0,29240000.0
2016-09-29,21850,22050,21850,22000,62487,643280.0,29240000.0
2016-09-30,21900,22150,21650,22150,86708,647666.0,29240000.0
2016-10-04,21950,22500,21950,22400,83432,654976.0,29240000.0
2016-10-05,22300,22300,21850,22200,60219,649128.0,29240000.0
2016-10-06,22000,22200,21850,22050,54746,644742.0,29240000.0
2016-10-07,21900,22100,21700,21900,55078,640356.0,29240000.0
2016-10-10,22100,22300,21950,22250,60793,650590.0,29240000.0
2016-10-11,22400,22600,22250,22550,64839,659362.0,29240000.0
2016-10-12,22550,22550,22250,22350,60598,653514.0,29240000.0
2016-10-13,22350,22800,22250,22650,205973,662286.0,29240000.0
2016-10-14,22650,22800,22350,22500,101047,657900.0,29240000.0
2016-10-17,22650,22700,22450,22500,64520,657900.0,29240000.0
2016-10-18,22300,22450,22100,22300,48216,652052.0,29240000.0
2016-10-19,22200,22750,22200,22750,83620,665210.0,29240000.0
2016-10-20,22800,23050,22450,22950,92866,671058.0,29240000.0
2016-10-21,22950,22950,22450,22850,80852,668134.0,29240000.0
2016-10-24,22600,22850,22300,22300,73350,652052.0,29240000.0
2016-10-25,22350,22350,21750,21850,67800,638894.0,29240000.0
2016-10-26,21850,22000,21300,22000,85865,643280.0,29240000.0
2016-10-27,22000,22050,21750,22000,38959,643280.0,29240000.0
2016-10-28,21850,21950,21550,21550,47343,630122.0,29240000.0
2016-10-31,21600,21750,21200,21700,69110,634508.0,29240000.0
2016-11-01,21400,21700,21300,21450,51329,627198.0,29240000.0
2016-11-02,21350,21550,21100,21400,58160,625736.0,29240000.0
2016-11-03,21250,22000,21250,21900,62760,640356.0,29240000.0
2016-11-04,21950,22400,21850,22350,74466,653514.0,29240000.0
2016-11-07,22450,22450,21800,21900,73641,640356.0,29240000.0
2016-11-08,21850,22150,21800,22100,46089,646204.0,29240000.0
2016-11-09,22200,22250,21350,21700,132557,634508.0,29240000.0
2016-11-10,21950,22400,21650,21950,83859,641818.0,29240000.0
2016-11-11,22000,22500,21850,22200,117321,649128.0,29240000.0
2016-11-14,21900,22200,21400,22200,110181,649128.0,29240000.0
2016-11-15,22200,22200,21500,21950,67967,641818.0,29240000.0
2016-11-16,21750,22100,21700,21900,93944,640356.0,29240000.0
2016-11-17,21900,22100,21750,21900,59769,640356.0,29240000.0
2016-11-18,22000,22000,21700,21950,47906,641818.0,29240000.0
2016-11-21,21950,21950,21650,21750,41941,635970.0,29240000.0
2016-11-22,21650,21900,21400,21900,69484,640356.0,29240000.0
2016-11-23,21550,21850,21500,21650,81826,633046.0,29240000.0
2016-11-24,21650,21850,21400,21700,60202,634508.0,29240000.0
2016-11-25,21700,21750,21350,21400,95968,625736.0,29240000.0
2016-11-28,21400,21700,21350,21650,41934,633046.0,29240000.0
2016-11-29,21550,22150,21450,21750,69939,635970.0,29240000.0
2016-11-30,21700,22100,21400,22100,98731,646204.0,29240000.0
2016-12-01,22050,22050,21550,21800,78123,637432.0,29240000.0
2016-12-02,21700,21900,21500,21500,43111,628660.0,29240000.0
2016-12-05,21700,21700,21350,21600,37317,631584.0,29240000.0
2016-12-06,21750,21750,21450,21550,45535,630122.0,29240000.0
2016-12-07,21650,21850,21500,21850,41117,638894.0,29240000.0
2016-12-08,21850,22000,21600,22000,76111,643280.0,29240000.0
2016-12-09,21750,22000,21700,21950,50916,641818.0,29240000.0
2016-12-12,22000,22250,21850,22000,49814,643280.0,29240000.0
2016-12-13,22200,22700,22050,22600,113337,660824.0,29240000.0
2016-12-14,22650,22800,22400,22400,81728,654976.0,29240000.0
2016-12-15,22500,22650,22300,22600,54793,660824.0,29240000.0
2016-12-16,22400,22700,21950,22700,100595,663748.0,29240000.0
2016-12-19,22550,22700,22200,22400,53760,654976.0,29240000.0
2016-12-20,22400,22500,22250,22400,22832,654976.0,29240000.0
2016-12-21,22500,22500,22250,22250,48122,650590.0,29240000.0
2016-12-22,22250,22400,22150,22200,34851,649128.0,29240000.0
2016-12-23,22150,22300,21900,22100,75559,646204.0,29240000.0
2016-12-26,22100,22400,22100,22250,60189,650590.0,29240000.0
2016-12-27,22250,22300,22150,22300,51479,652052.0,29240000.0
2016-12-28,21950,22000,21700,21800,37865,637432.0,29240000.0
2016-12-29,21950,21950,21550,21550,42429,630122.0,29240000.0
2017-01-02,21700,21700,21350,21500,34318,628660.0,29240000.0
2017-01-03,21600,21650,21300,21450,67635,627198.0,29240000.0
2017-01-04,21400,21700,21300,21650,111191,633046.0,29240000.0
2017-01-05,21650,21750,21450,21550,66502,630122.0,29240000.0
2017-01-06,21550,21650,21400,21500,44489,628660.0,29240000.0
2017-01-09,21450,21650,21250,21550,113596,630122.0,29240000.0
2017-01-10,21400,21500,21200,21200,46058,619888.0,29240000.0
2017-01-11,21150,21200,20900,21050,86573,615502.0,29240000.0
2017-01-12,21100,21350,21000,21350,73289,624274.0,29240000.0
2017-01-13,21350,21400,21150,21400,43032,625736.0,29240000.0
2017-01-16,21400,21400,21100,21200,54762,619888.0,29240000.0
2017-01-17,21250,21350,21100,21300,44407,622812.0,29240000.0
2017-01-18,21300,21500,21200,21400,75526,625736.0,29240000.0
2017-01-19,21250,21400,21000,21150,58839,618426.0,29240000.0
2017-01-20,21200,21400,21100,21400,59036,625736.0,29240000.0
2017-01-23,21350,21400,21200,21200,67262,619888.0,29240000.0
2017-01-24,21200,21400,21100,21400,69118,625736.0,29240000.0
2017-01-25,21250,21300,20850,20850,93607,609654.0,29240000.0
2017-01-26,21000,21150,20800,20950,52744,612578.0,29240000.0
2017-01-31,20950,21400,20900,21400,69936,625736.0,29240000.0
2017-02-01,21400,21400,21200,21350,37646,624274.0,29240000.0
2017-02-02,21300,21700,21200,21400,92301,625736.0,29240000.0
2017-02-03,21400,21450,20850,21000,63852,614040.0,29240000.0
2017-02-06,21100,21100,20950,21000,37076,614040.0,29240000.0
2017-02-07,21000,21400,20950,21400,62431,625736.0,29240000.0
2017-02-08,21300,21300,21100,21250,28253,621350.0,29240000.0
2017-02-09,21200,21300,20950,21150,61555,618426.0,29240000.0
2017-02-10,21150,21250,21050,21150,47917,618426.0,29240000.0
2017-02-13,21150,21300,21000,21300,55408,622812.0,29240000.0
2017-02-14,21400,21450,21200,21400,54623,625736.0,29240000.0
2017-02-15,21400,21500,21150,21400,76576,625736.0,29240000.0
2017-02-16,21400,21400,21050,21150,51834,618426.0,29240000.0
2017-02-17,21200,21350,21050,21200,52610,619888.0,29240000.0
2017-02-20,21100,21250,20950,21000,55025,614040.0,29240000.0
2017-02-21,21100,21300,21000,21150,92129,618426.0,29240000.0
2017-02-22,21150,21200,20900,21000,109273,614040.0,29240000.0
2017-02-23,20950,21150,20950,21100,75693,616964.0,29240000.0
2017-02-24,21150,21350,20850,21150,219535,618426.0,29240000.0
2017-02-27,21250,21300,21000,21150,123021,618426.0,29240000.0
2017-02-28,21100,21250,21000,21100,76202,616964.0,29240000.0
2017-03-02,21150,21250,20950,20950,82280,612578.0,29240000.0
2017-03-03,20900,21200,20850,21200,111544,619888.0,29240000.0
2017-03-06,21100,21350,20850,21350,134458,624274.0,29240000.0
2017-03-07,21300,21350,21000,21100,110226,616964.0,29240000.0
2017-03-08,21050,21150,20800,20800,145012,608192.0,29240000.0
2017-03-09,20800,20950,20750,20800,74427,608192.0,29240000.0
2017-03-10,20800,21000,20650,20900,75195,611116.0,29240000.0
2017-03-13,20950,21000,20750,20750,58697,606730.0,29240000.0
2017-03-14,20750,20750,20000,20200,224444,590648.0,29240000.0
2017-03-15,20200,20450,19800,20000,135573,584800.0,29240000.0
2017-03-16,20050,20500,20050,20450,74133,597958.0,29240000.0
2017-03-17,20450,20600,20250,20600,98527,602344.0,29240000.0
2017-03-20,20450,20550,20300,20550,32340,600882.0,29240000.0
2017-03-21,20650,20650,20200,20250,70496,592110.0,29240000.0
2017-03-22,20400,20700,20150,20650,89165,603806.0,29240000.0
2017-03-23,20650,20800,20500,20650,70632,603806.0,29240000.0
2017-03-24,20750,21100,20700,21050,100696,615502.0,29240000.0
2017-03-27,21050,21200,20850,20900,200068,611116.0,29240000.0
2017-03-28,21000,21150,20850,21050,170556,615502.0,29240000.0
2017-03-29,21000,21850,20950,21750,237929,635970.0,29240000.0
2017-03-30,21800,22050,21500,21950,181336,641818.0,29240000.0
2017-03-31,21900,22450,21900,22400,180149,654976.0,29240000.0
2017-04-03,22500,22550,22300,22450,136869,656438.0,29240000.0
2017-04-04,22600,23050,22400,23050,286303,673982.0,29240000.0
2017-04-05,23100,23150,22350,22550,229968,659362.0,29240000.0
2017-04-06,22450,22800,22400,22750,106424,665210.0,29240000.0
2017-04-07,23100,23600,23050,23250,246649,679830.0,29240000.0
2017-04-10,23300,23400,22950,23200,128478,678368.0,29240000.0
2017-04-11,23100,23350,22900,23350,113197,682754.0,29240000.0
2017-04-12,23300,23650,23000,23650,121342,691526.0,29240000.0
2017-04-13,23700,24400,23500,24100,199958,704684.0,29240000.0
2017-04-14,24000,24100,23350,23600,114647,690064.0,29240000.0
2017-04-17,23600,24150,23500,24050,131834,703222.0,29240000.0
2017-04-18,23850,24550,23600,24400,168231,713456.0,29240000.0
2017-04-19,24300,24800,24050,24700,153580,722228.0,29240000.0
2017-04-20,24700,24900,24300,24900,144720,728076.0,29240000.0
2017-04-21,24650,25000,24650,24850,141711,726614.0,29240000.0
2017-04-24,24800,24850,24250,24650,151833,720766.0,29240000.0
2017-04-25,24400,24850,24400,24700,110416,722228.0,29240000.0
2017-04-26,24500,24900,24500,24600,90456,719304.0,29240000.0
2017-04-27,24850,25000,24600,24900,108255,728076.0,29240000.0
2017-04-28,24700,25100,24650,24950,177950,729538.0,29240000.0
2017-05-02,25100,25750,25000,25700,236261,751468.0,29240000.0
2017-05-04,25700,26050,25300,25600,205639,748544.0,29240000.0
2017-05-08,25800,26100,25100,26100,159037,763164.0,29240000.0
2017-05-10,26100,26650,25550,25800,114239,754392.0,29240000.0
2017-05-11,26100,26100,25600,26100,93414,763164.0,29240000.0
2017-05-12,26100,26100,25600,25650,109980,750006.0,29240000.0
2017-05-15,26000,27200,26000,27200,278656,795328.0,29240000.0
2017-05-16,27300,27700,27150,27600,176567,807024.0,29240000.0
2017-05-17,27450,27900,27250,27700,173133,809948.0,29240000.0
2017-05-18,27650,27900,27200,27650,133106,808486.0,29240000.0
2017-05-19,27800,28300,27650,27950,110530,817258.0,29240000.0
2017-05-22,28100,28250,27400,27600,179954,807024.0,29240000.0
2017-05-23,27750,29250,27750,29250,233211,855270.0,29240000.0
2017-05-24,29250,30000,28850,29600,156365,865504.0,29240000.0
2017-05-25,29500,29500,28400,28800,173123,842112.0,29240000.0
2017-05-26,28850,29100,28450,28850,85735,843574.0,29240000.0
2017-05-29,29000,29000,28000,28050,124778,820182.0,29240000.0
2017-05-30,28200,28750,27950,28600,158284,836264.0,29240000.0
2017-05-31,28600,29950,28550,29900,235264,874276.0,29240000.0
2017-06-01,29900,30050,29150,30000,155007,877200.0,29240000.0
2017-06-02,30300,30300,29300,29850,129181,872814.0,29240000.0
2017-06-05,29550,29900,29300,29750,115960,869890.0,29240000.0
2017-06-07,30100,31100,29800,30800,140646,900592.0,29240000.0
2017-06-08,31050,31150,30500,30550,168287,893282.0,29240000.0
2017-06-09,31150,31600,30750,31150,162919,910826.0,29240000.0
2017-06-12,31200,31250,29950,30400,142165,888896.0,29240000.0
2017-06-13,30000,31000,30000,31000,122112,906440.0,29240000.0
2017-06-14,30700,31250,30700,31200,107919,912288.0,29240000.0
2017-06-15,31500,31500,30750,31000,70718,906440.0,29240000.0
2017-06-16,30750,30850,30150,30400,71547,888896.0,29240000.0
2017-06-19,30400,32200,30200,32150,223547,940066.0,29240000.0
2017-06-20,32150,32150,30000,30050,175034,878662.0,29240000.0
2017-06-21,30050,30700,29800,29900,118408,874276.0,29240000.0
2017-06-22,29800,29800,28650,29450,155418,861118.0,29240000.0
2017-06-23,29750,29900,28700,28850,166453,843574.0,29240000.0
2017-06-26,29050,29050,28200,28500,131189,833340.0,29240000.0
2017-06-27,28500,29400,28450,28900,149632,845036.0,29240000.0
2017-06-28,29050,30650,28950,30450,136690,890358.0,29240000.0
2017-06-29,30250,30300,29400,29650,70127,866966.0,29240000.0
2017-06-30,29600,30150,29250,30000,96387,877200.0,29240000.0
2017-07-03,30150,30200,29750,30000,47920,877200.0,29240000.0
2017-07-04,30200,30200,29700,30050,69235,878662.0,29240000.0
2017-07-05,29700,31150,29700,30450,83623,890358.0,29240000.0
2017-07-06,30200,31450,30200,31100,123719,909364.0,29240000.0
2017-07-07,31050,31400,30650,31100,76252,909364.0,29240000.0
2017-07-10,30850,31100,30250,30800,86017,900592.0,29240000.0
2017-07-11,30450,31300,30450,30750,53813,899130.0,29240000.0
2017-07-12,30850,30900,30200,30600,53642,894744.0,29240000.0
2017-07-13,30600,31200,30400,31000,81206,906440.0,29240000.0
2017-07-14,30500,30850,30200,30700,78062,897668.0,29240000.0
2017-07-17,30750,31450,30400,31150,75892,910826.0,29240000.0
2017-07-18,31150,31450,30700,31250,103255,913750.0,29240000.0
2017-07-19,31550,31650,31000,31350,62281,916674.0,29240000.0
2017-07-20,31150,31700,31150,31350,34562,916674.0,29240000.0
2017-07-21,31150,31700,30750,31100,68879,909364.0,29240000.0
2017-07-24,31300,31500,30900,31350,46188,916674.0,29240000.0
2017-07-25,31300,31700,30750,31400,70779,918136.0,29240000.0
2017-07-26,31700,32000,31400,31750,65154,928370.0,29240000.0
2017-07-27,32000,32000,30900,31250,92417,913750.0,29240000.0
2017-07-28,30850,31800,30850,31400,71846,918136.0,29240000.0
2017-07-31,31400,32000,31200,31350,81921,916674.0,29240000.0
2017-08-01,31200,32000,31200,32000,81240,935680.0,29240000.0
2017-08-02,31950,32200,31550,31900,41881,932756.0,29240000.0
2017-08-03,31700,32000,31400,31800,57468,929832.0,29240000.0
2017-08-04,31400,32750,31400,32500,68312,950300.0,29240000.0
2017-08-07,32500,32850,32200,32550,65427,951762.0,29240000.0
2017-08-08,32350,32800,31850,32250,49639,942990.0,29240000.0
2017-08-09,31850,32500,31850,32200,37374,941528.0,29240000.0
2017-08-10,31800,32600,31500,31700,50561,926908.0,29240000.0
2017-08-11,31700,32350,31500,31900,55995,932756.0,29240000.0
2017-08-14,31750,31850,28750,30250,188198,884510.0,29240000.0
2017-08-16,30200,30800,29900,30750,75225,899130.0,29240000.0
2017-08-17,30250,30500,29600,30150,58435,881586.0,29240000.0
2017-08-18,29750,30150,29750,29900,33680,874276.0,29240000.0
2017-08-21,29600,30150,29500,29950,39919,875738.0,29240000.0
2017-08-22,29950,30050,29150,29350,44704,858194.0,29240000.0
2017-08-23,29100,29250,28550,28900,94764,845036.0,29240000.0
2017-08-24,28900,30050,28900,29900,46899,874276.0,29240000.0
2017-08-25,30450,30450,29600,30000,40019,877200.0,29240000.0
2017-08-28,29700,30050,29150,29400,60062,859656.0,29240000.0
2017-08-29,29000,29400,28600,28800,79171,842112.0,29240000.0
2017-08-30,28800,29300,28400,28650,62631,837726.0,29240000.0
2017-08-31,28650,29300,28650,29100,87810,850884.0,29240000.0
2017-09-01,29000,29100,27800,27800,95031,812872.0,29240000.0
2017-09-04,27700,28150,27350,27650,76184,808486.0,29240000.0
2017-09-05,27850,27950,27350,27550,55221,805562.0,29240000.0
2017-09-06,27700,27700,26250,26300,117606,769012.0,29240000.0
2017-09-07,26700,27850,26300,27500,115027,804100.0,29240000.0
2017-09-08,27200,27800,27050,27600,53886,807024.0,29240000.0
2017-09-11,27550,27850,26700,26850,47298,785094.0,29240000.0
2017-09-12,26900,27300,26550,27150,43777,793866.0,29240000.0
2017-09-13,26900,27500,26450,26450,34975,773398.0,29240000.0
2017-09-14,26300,26750,25950,26750,87875,782170.0,29240000.0
2017-09-15,26750,27300,26250,27250,58124,796790.0,29240000.0
2017-09-18,27000,27250,26400,26450,66619,773398.0,29240000.0
2017-09-19,26600,26750,26100,26400,50358,771936.0,29240000.0
2017-09-20,26650,26750,25600,25750,80687,752930.0,29240000.0
2017-09-21,25550,26300,25550,26050,32588,761702.0,29240000.0
2017-09-22,25800,25800,25100,25200,49146,736848.0,29240000.0
2017-09-25,25150,25550,24250,24350,96532,711994.0,29240000.0
2017-09-26,24650,25700,24400,25450,82429,744158.0,29240000.0
2017-09-27,25300,25700,24600,24800,51320,725152.0,29240000.0
2017-09-28,24600,25600,24300,25550,39638,747082.0,29240000.0
2017-09-29,25550,25900,25000,25650,41394,750006.0,29240000.0
2017-10-10,25650,26350,25150,26050,81543,761702.0,29240000.0
2017-10-11,25800,26400,25550,26000,88563,760240.0,29240000.0
2017-10-12,25750,26100,25700,26100,59942,763164.0,29240000.0
2017-10-13,26100,26150,25500,25750,74229,752930.0,29240000.0
2017-10-16,25800,26550,25500,25900,71701,757316.0,29240000.0
2017-10-17,25800,26150,25150,25300,51721,739772.0,29240000.0
2017-10-18,25300,25650,24800,25200,32720,736848.0,29240000.0
2017-10-19,25200,26000,25100,26000,62941,760240.0,29240000.0
2017-10-20,25850,26000,25000,25000,117568,731000.0,29240000.0
2017-10-23,25050,25100,24450,24750,71188,723690.0,29240000.0
2017-10-24,24600,25200,24600,25200,101486,736848.0,29240000.0
2017-10-25,25200,25450,24950,25350,44008,741234.0,29240000.0
2017-10-26,25450,25550,24700,25400,62725,742696.0,29240000.0
2017-10-27,25400,26050,25400,26050,73100,761702.0,29240000.0
2017-10-30,26100,26200,25750,25950,28582,758778.0,29240000.0
2017-10-31,25850,26600,25700,25800,103602,754392.0,29240000.0
2017-11-01,25600,25950,25250,25450,75377,744158.0,29240000.0
2017-11-02,25150,25500,25150,25400,63856,742696.0,29240000.0
2017-11-03,25550,26200,25450,26100,63430,763164.0,29240000.0
2017-11-06,26100,26200,25250,25450,55831,744158.0,29240000.0
2017-11-07,25200,26400,25200,26350,97152,770474.0,29240000.0
2017-11-08,26050,26800,25950,26700,69835,780708.0,29240000.0
2017-11-09,26850,27250,26300,26500,89069,774860.0,29240000.0
2017-11-10,26200,26850,26000,26650,52596,779246.0,29240000.0
2017-11-13,26350,26900,26150,26200,29042,766088.0,29240000.0
2017-11-14,26750,28900,26700,28750,205985,840650.0,29240000.0
2017-11-15,28750,28750,27800,27900,110798,815796.0,29240000.0
2017-11-16,27900,28100,27650,27750,77976,811410.0,29240000.0
2017-11-17,27600,27650,26950,27100,76255,792404.0,29240000.0
2017-11-20,27100,28650,27100,28500,201226,833340.0,29240000.0
2017-11-21,28900,29850,28550,29200,198648,853808.0,29240000.0
2017-11-22,29300,29500,28650,29100,119528,850884.0,29240000.0
2017-11-23,29150,29300,28550,28750,41357,840650.0,29240000.0
2017-11-24,28800,28900,28500,28650,49846,837726.0,29240000.0
2017-11-27,29150,30000,28600,29950,140449,875738.0,29240000.0
2017-11-28,30500,30750,29900,29950,156687,875738.0,29240000.0
2017-11-29,30300,30900,29750,30300,118260,885972.0,29240000.0
2017-11-30,30700,31850,30500,30700,176553,897668.0,29240000.0
2017-12-01,30700,31450,30500,30850,90881,902054.0,29240000.0
2017-12-04,31850,31850,31000,31250,78228,913750.0,29240000.0
2017-12-05,31800,31800,31000,31750,99152,928370.0,29240000.0
2017-12-06,32100,32650,31250,31950,170699,934218.0,29240000.0
2017-12-07,32050,32150,30400,31000,141000,906440.0,29240000.0
2017-12-08,30750,31250,29650,29800,147828,871352.0,29240000.0
2017-12-11,30000,31450,30000,31150,129652,910826.0,29240000.0
2017-12-12,30950,31650,30650,31300,115657,915212.0,29240000.0
2017-12-13,31300,32600,30850,32500,127805,950300.0,29240000.0
2017-12-14,32350,32650,30850,30850,145518,902054.0,29240000.0
2017-12-15,31350,32750,31150,32400,249182,947376.0,29240000.0
2017-12-18,32750,33550,32400,32800,151415,959072.0,29240000.0
2017-12-19,32950,33150,31400,31650,122662,925446.0,29240000.0
2017-12-20,31350,32400,31350,32050,70463,937142.0,29240000.0
2017-12-21,31750,32350,31350,32050,78275,937142.0,29240000.0
2017-12-22,32200,32200,31050,31200,59132,912288.0,29240000.0
2017-12-26,31800,31900,30950,31550,47916,922522.0,29240000.0
2017-12-27,31150,31250,29850,30450,41278,890358.0,29240000.0
2017-12-28,30450,32100,30450,31300,141469,915212.0,29240000.0
2018-01-02,31250,31650,30900,31400,57235,918136.0,29240000.0
2018-01-03,31100,32100,31100,31700,95041,926908.0,29240000.0
2018-01-04,31950,31950,30450,30500,90024,891820.0,29240000.0
2018-01-05,30600,31350,30500,31300,117476,915212.0,29240000.0
2018-01-08,31650,33250,31450,32900,94190,961996.0,29240000.0
2018-01-09,33450,33700,32900,33600,101285,982464.0,29240000.0
2018-01-10,33950,36550,33750,36300,217424,1061412.0,29240000.0
2018-01-11,36300,36300,35050,35200,80556,1029248.0,29240000.0
2018-01-12,35100,35650,34100,34300,103076,1002932.0,29240000.0
2018-01-15,34450,34850,33900,33950,45864,992698.0,29240000.0
2018-01-16,33950,35000,33800,34550,66216,1010242.0,29240000.0
2018-01-17,34200,34500,33600,34000,50307,994160.0,29240000.0
2018-01-18,33800,34300,33050,33100,47547,967844.0,29240000.0
2018-01-19,32800,33900,32800,32950,30897,963458.0,29240000.0
2018-01-22,33350,33550,32900,33350,36756,975154.0,29240000.0
2018-01-23,33200,33750,32900,33250,48927,972230.0,29240000.0
2018-01-24,33250,34050,33000,34000,53146,994160.0,29240000.0
2018-01-25,33500,34000,33050,33750,55474,986850.0,29240000.0
2018-01-26,33750,35000,33750,34650,56798,1013166.0,29240000.0
2018-01-29,34500,35100,34050,34900,83030,1020476.0,29240000.0
2018-01-30,34900,35000,33750,34100,46339,997084.0,29240000.0
2018-01-31,34100,34500,31550,34250,82564,1001470.0,29240000.0
2018-02-01,33800,34300,33400,33650,43091,983926.0,29240000.0
2018-02-02,33350,33800,32400,32500,51934,950300.0,29240000.0
2018-02-05,32950,32950,31500,31700,39130,926908.0,29240000.0
2018-02-06,31200,32250,30600,31500,78944,921060.0,29240000.0
2018-02-07,31350,32100,30150,30250,56658,884510.0,29240000.0
2018-02-08,30300,31500,30100,30400,69584,888896.0,29240000.0
2018-02-09,29500,31450,29500,31050,94052,907902.0,29240000.0
2018-02-12,31050,31350,30250,30850,60397,902054.0,29240000.0
2018-02-13,30500,31100,29950,30250,54027,884510.0,29240000.0
2018-02-14,30000,30550,28550,29750,118960,869890.0,29240000.0
2018-02-19,30000,30350,29000,29100,62146,850884.0,29240000.0
2018-02-20,29100,29400,28650,28700,68851,839188.0,29240000.0
2018-02-21,28950,29200,28650,28800,57281,842112.0,29240000.0
2018-02-22,28650,29100,28500,29100,58953,850884.0,29240000.0
2018-02-23,29200,29750,28850,29700,111392,868428.0,29240000.0
2018-02-26,29700,30000,29450,30000,51456,877200.0,29240000.0
2018-02-27,29750,30250,29200,29900,75859,874276.0,29240000.0
2018-02-28,29550,29900,28850,29150,52889,852346.0,29240000.0
2018-03-02,28800,29500,28500,29400,63672,859656.0,29240000.0
2018-03-05,29250,29350,28200,28350,45530,828954.0,29240000.0
2018-03-06,28350,29000,28100,28200,44565,824568.0,29240000.0
2018-03-07,27650,28400,27400,27550,83070,805562.0,29240000.0
2018-03-08,27900,28650,27550,28650,85138,837726.0,29240000.0
2018-03-09,28650,29750,28500,29350,96015,858194.0,29240000.0
2018-03-12,29400,29500,28900,29200,64027,853808.0,29240000.0
2018-03-13,28750,28900,28150,28300,61940,827492.0,29240000.0
2018-03-14,28300,29050,28250,29000,68835,847960.0,29240000.0
2018-03-15,28750,29050,28200,29050,92654,849422.0,29240000.0
2018-03-16,28800,29050,27800,28250,83400,826030.0,29240000.0
2018-03-19,28250,28500,27800,27900,72772,815796.0,29240000.0
2018-03-20,27850,28100,27750,27850,27360,814334.0,29240000.0
2018-03-21,27800,27800,26500,26600,127175,777784.0,29240000.0
2018-03-22,26700,27200,26600,26850,83596,785094.0,29240000.0
2018-03-23,26500,27050,26300,26300,77247,769012.0,29240000.0
2018-03-26,26150,26700,25450,25650,106480,750006.0,29240000.0
2018-03-27,25850,28150,25800,27400,165266,801176.0,29240000.0
2018-03-28,27200,27300,26600,27150,74240,793866.0,29240000.0
2018-03-29,27150,27150,26050,26550,61651,776322.0,29240000.0
2018-03-30,26800,28150,26550,27850,68817,814334.0,29240000.0
2018-04-02,27650,28250,27600,28150,51712,823106.0,29240000.0
2018-04-03,28050,28050,26150,26150,180498,764626.0,29240000.0
2018-04-04,26300,26700,25700,25800,134336,754392.0,29240000.0
2018-04-05,26150,27250,26000,27100,90982,792404.0,29240000.0
2018-04-06,27050,28150,26400,28100,138634,821644.0,29240000.0
2018-04-09,28000,29250,27050,29000,130370,847960.0,29240000.0
2018-04-10,28600,29300,28050,28800,135323,842112.0,29240000.0
2018-04-11,28350,28450,27750,28150,87090,823106.0,29240000.0
2018-04-12,28150,28350,27750,27900,83054,815796.0,29240000.0
2018-04-13,27850,28000,27350,27900,87455,815796.0,29240000.0
2018-04-16,27900,28350,27400,28150,68196,823106.0,29240000.0
2018-04-17,28200,28800,27900,28250,106350,826030.0,29240000.0
2018-04-18,28300,28300,27550,27600,110765,807024.0,29240000.0
2018-04-19,27550,27950,26900,27250,98610,796790.0,29240000.0
2018-04-20,27250,28550,27250,28400,113972,830416.0,29240000.0
2018-04-23,28200,28400,27650,27850,80027,814334.0,29240000.0
2018-04-24,28100,28600,27900,28200,71302,824568.0,29240000.0
2018-04-25,28200,28850,27750,28400,113924,830416.0,29240000.0
2018-04-26,28400,28900,28100,28250,91534,826030.0,29240000.0
2018-04-27,28300,29200,27950,28000,86399,818720.0,29240000.0
2018-04-30,28000,28400,27500,28200,61515,824568.0,29240000.0
2018-05-02,28300,29050,28300,28900,94636,845036.0,29240000.0
2018-05-03,29150,29150,28000,28250,95311,826030.0,29240000.0
2018-05-04,28000,28450,27550,28050,107012,820182.0,29240000.0
2018-05-08,28100,28300,27450,27700,97786,809948.0,29240000.0
2018-05-09,27750,28150,27550,27700,59100,809948.0,29240000.0
2018-05-10,27600,27900,26650,27150,91264,793866.0,29240000.0
2018-05-11,27250,28750,27150,28550,71021,834802.0,29240000.0
2018-05-14,28700,29200,28650,29000,77609,847960.0,29240000.0
