SK네트웍스(001740),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-08-23,30188,30293,29144,30083,51860,4861015.0,337570497.0
2004-08-24,30293,30397,29248,29248,35800,4725987.0,337570497.0
2004-08-25,29457,29770,28830,29143,30920,4709108.0,337570497.0
2004-08-26,29561,29875,29039,29352,40127,4742865.0,337570497.0
2004-08-27,29144,29457,28935,28934,25572,4675351.0,337570497.0
2004-08-30,29144,29248,28099,28099,39854,4540323.0,337570497.0
2004-08-31,27681,28621,27681,27994,17651,4523445.0,337570497.0
2004-09-01,27995,28935,27890,28516,40520,4607837.0,337570497.0
2004-09-02,28726,28726,28099,28621,24128,4624716.0,337570497.0
2004-09-03,29248,29875,28621,29561,62560,4776623.0,337570497.0
2004-09-06,29248,29875,28935,29248,27712,4725987.0,337570497.0
2004-09-07,29248,29561,29144,29248,23919,4725987.0,337570497.0
2004-09-08,29666,29666,28621,28621,29574,4624716.0,337570497.0
2004-09-09,28517,28935,28203,28516,21548,4607837.0,337570497.0
2004-09-10,28517,29248,28308,28621,19360,4624716.0,337570497.0
2004-09-13,28621,29561,28621,29143,34391,4709108.0,337570497.0
2004-09-14,29666,33426,29666,33426,265147,5401128.0,337570497.0
2004-09-15,36247,36351,31337,31755,308101,5131072.0,337570497.0
2004-09-16,31755,31859,29875,30083,107160,4861015.0,337570497.0
2004-09-17,30293,30502,29353,29874,51321,4827258.0,337570497.0
2004-09-20,29457,30293,29144,29979,73540,4844137.0,337570497.0
2004-09-21,29979,31442,29979,30710,135680,4962286.0,337570497.0
2004-09-22,30606,31233,29457,29456,49500,4759744.0,337570497.0
2004-09-23,29248,30084,28621,29561,25067,4776623.0,337570497.0
2004-09-24,29353,30502,29248,29665,15287,4793501.0,337570497.0
2004-09-30,29248,29457,25279,25278,27928,4084603.0,337570497.0
2004-10-01,21518,22876,21518,21518,496745,3476976.0,337570497.0
2004-10-04,22981,24652,22772,24651,110747,3983332.0,337570497.0
2004-10-05,26532,28308,25279,27158,448781,4388416.0,337570497.0
2004-10-06,27263,27995,25905,26323,107980,4253388.0,337570497.0
2004-10-07,25279,26323,24443,26009,120222,4202753.0,337570497.0
2004-10-08,25174,25905,24756,24860,51410,4017089.0,337570497.0
2004-10-11,24861,27159,24861,25905,71407,4185874.0,337570497.0
2004-10-12,26114,26741,25174,25278,42040,4084603.0,337570497.0
2004-10-13,25279,25697,24965,24965,45881,4033967.0,337570497.0
2004-10-14,24339,24861,24025,24338,21991,3932696.0,337570497.0
2004-10-15,23816,24339,23294,23816,27900,3848304.0,337570497.0
2004-10-18,23398,27368,23398,25278,146978,4084603.0,337570497.0
2004-10-19,26114,26114,24443,25174,56153,4067724.0,337570497.0
2004-10-20,25174,25174,23607,23607,41147,3814547.0,337570497.0
2004-10-21,23503,24025,23294,23607,20141,3814547.0,337570497.0
2004-10-22,23085,23607,22981,23398,14660,3780790.0,337570497.0
2004-10-25,22981,23190,22041,22980,23100,3713275.0,337570497.0
2004-10-26,22563,23398,22563,22980,20460,3713275.0,337570497.0
2004-10-27,22876,23294,22354,22353,19963,3612004.0,337570497.0
2004-10-28,22458,22981,22458,22980,13510,3713275.0,337570497.0
2004-10-29,22981,24652,22563,22667,53839,3662640.0,337570497.0
2004-11-01,22772,23294,22563,23189,23090,3747033.0,337570497.0
2004-11-02,22667,23294,22667,22980,18098,3713275.0,337570497.0
2004-11-03,22981,23294,22458,22876,46687,3696397.0,337570497.0
2004-11-04,22876,22876,21936,22144,56295,3578247.0,337570497.0
2004-11-05,22458,22667,22041,22353,31500,3612004.0,337570497.0
2004-11-08,21936,22145,21518,21936,26940,3544490.0,337570497.0
2004-11-09,21623,22249,21623,22249,17390,3595126.0,337570497.0
2004-11-10,22354,22563,22041,22353,22971,3612004.0,337570497.0
2004-11-11,22041,22249,21832,21936,16350,3544490.0,337570497.0
2004-11-12,21832,22458,21832,22040,25018,3561369.0,337570497.0
2004-11-15,22354,25070,22354,23502,118250,3797668.0,337570497.0
2004-11-16,24234,25070,22981,24234,100609,3915818.0,337570497.0
2004-11-17,23398,25070,22354,23398,107960,3780790.0,337570497.0
2004-11-18,23607,23607,22772,22876,26385,3696397.0,337570497.0
2004-11-19,22458,23398,22458,23085,25420,3730154.0,337570497.0
2004-11-22,22772,23294,22667,22980,20684,3713275.0,337570497.0
2004-11-23,23085,23398,22772,22876,15122,3696397.0,337570497.0
2004-11-24,23294,23294,22563,22980,22990,3713275.0,337570497.0
2004-11-25,22772,23085,22772,22771,11450,3679518.0,337570497.0
2004-11-26,22772,23190,22667,22876,17380,3696397.0,337570497.0
2004-11-29,22772,22772,22458,22562,17152,3645761.0,337570497.0
2004-11-30,22876,23085,22458,22980,81486,3713275.0,337570497.0
2004-12-01,22876,23294,22876,23085,23340,3730154.0,337570497.0
2004-12-02,23085,23190,22772,22771,28590,3679518.0,337570497.0
2004-12-03,22876,22876,22667,22771,28771,3679518.0,337570497.0
2004-12-06,22981,22981,22563,22562,31260,3645761.0,337570497.0
2004-12-07,22458,22458,22041,22353,24411,3612004.0,337570497.0
2004-12-08,22041,22772,21936,22562,12344,3645761.0,337570497.0
2004-12-09,22563,22772,22145,22771,21278,3679518.0,337570497.0
2004-12-10,22981,26114,22772,24547,96466,3966453.0,337570497.0
2004-12-13,24547,27995,24547,27158,138760,4388416.0,337570497.0
2004-12-14,27159,27159,24130,24234,81791,3915818.0,337570497.0
2004-12-15,23816,26950,23816,26950,122969,4354659.0,337570497.0
2004-12-16,26950,26950,26950,26950,0,4354659.0,337570497.0
2004-12-17,26950,26950,26950,26950,0,,
2004-12-20,26950,26950,26950,26950,0,,
2004-12-21,26950,26950,26950,26950,0,,
2004-12-22,26950,26950,26950,26950,0,,
2004-12-23,26950,26950,26950,26950,0,,
2004-12-24,26950,26950,26950,26950,0,,
2004-12-27,26950,26950,26950,26950,0,,
2004-12-28,26950,26950,26950,26950,0,,
2004-12-29,26950,26950,26950,26950,0,,
2004-12-30,26950,26950,26950,26950,0,,
2005-01-03,26950,26950,26950,26950,0,,
2005-01-04,26950,27900,23500,23800,143060,4590959.0,192897426.0
2005-01-05,23000,26700,21750,24900,115526,4803146.0,192897426.0
2005-01-06,24450,26000,23100,23950,49060,5630569.0,235096832.0
2005-01-07,24100,26700,24100,25900,120463,6089008.0,235096832.0
2005-01-10,26150,26150,25000,25400,24315,5971460.0,235096832.0
2005-01-11,24850,25000,23850,24200,58974,5689343.0,235096832.0
2005-01-12,23800,24300,23450,24150,29556,5677588.0,235096832.0
2005-01-13,24150,24400,23350,23650,49781,5560040.0,235096832.0
2005-01-14,23650,24200,23600,23950,18051,5630569.0,235096832.0
2005-01-17,23800,24100,23650,23850,28067,5607059.0,235096832.0
2005-01-18,24200,24200,23700,24000,14026,5642324.0,235096832.0
2005-01-19,24050,24100,23600,23900,21626,5618814.0,235096832.0
2005-01-20,24000,24000,23550,23550,13918,5536530.0,235096832.0
2005-01-21,23800,23800,23200,23400,13175,5501266.0,235096832.0
2005-01-24,23000,23600,22800,23400,25240,5501266.0,235096832.0
2005-01-25,23200,23600,22850,22900,24236,5383717.0,235096832.0
2005-01-26,22850,23100,22850,22900,11913,5383717.0,235096832.0
2005-01-27,22950,23000,22600,22700,12852,5336698.0,235096832.0
2005-01-28,22700,23000,22300,22350,36430,5254414.0,235096832.0
2005-01-31,21900,21900,21350,21500,46966,5054582.0,235096832.0
2005-02-01,21350,21350,19700,20000,75997,4713585.0,235679243.0
2005-02-02,20000,20000,19150,19300,70932,4548609.0,235679243.0
2005-02-03,19050,21800,18900,20000,166581,4713585.0,235679243.0
2005-02-04,20000,20050,19400,20000,66970,4713585.0,235679243.0
2005-02-07,20000,20300,19700,20250,47930,4772505.0,235679243.0
2005-02-11,20300,20700,20150,20350,47590,4796073.0,235679243.0
2005-02-14,20500,20950,20450,20950,57711,4937480.0,235679243.0
2005-02-15,21100,21250,20550,21000,72340,4949264.0,235679243.0
2005-02-16,21000,21600,20100,20300,65392,4784289.0,235679243.0
2005-02-17,20050,20150,19850,20000,41032,4713585.0,235679243.0
2005-02-18,19850,20600,19800,20350,40470,4796073.0,235679243.0
2005-02-21,20300,20300,19900,19950,36534,4701801.0,235679243.0
2005-02-22,20150,20150,19900,20150,24168,4748937.0,235679243.0
2005-02-23,20050,20050,19750,19750,40094,4654665.0,235679243.0
2005-02-24,19550,20000,19550,19700,30967,4642881.0,235679243.0
2005-02-25,19700,21000,19150,21000,92660,4949264.0,235679243.0
2005-02-28,20950,22950,20950,21250,142258,5008184.0,235679243.0
2005-03-02,21200,21200,20500,20850,53045,4913912.0,235679243.0
2005-03-03,21150,21650,20450,21600,47519,5090672.0,235679243.0
2005-03-04,21600,24100,21450,23400,266570,5514894.0,235679243.0
2005-03-07,24000,24100,22400,22400,125250,5279215.0,235679243.0
2005-03-08,22550,23800,22400,23200,79109,5467758.0,235679243.0
2005-03-09,22800,23450,22500,23450,41450,5526678.0,235679243.0
2005-03-10,23500,23600,22150,22300,53492,5255647.0,235679243.0
2005-03-11,22100,23450,22100,22500,88977,5302783.0,235679243.0
2005-03-14,22500,22500,21750,21950,43928,5173159.0,235679243.0
2005-03-15,22250,22450,21900,22000,50605,5187402.0,235791018.0
2005-03-16,22000,22000,20900,21000,41370,4951611.0,235791018.0
2005-03-17,20850,20850,19800,19800,71865,4668662.0,235791018.0
2005-03-18,19600,20100,19500,19750,20285,4656873.0,235791018.0
2005-03-21,19850,20000,19550,19800,21735,4668662.0,235791018.0
2005-03-22,19600,20000,19500,19550,37047,4609714.0,235791018.0
2005-03-23,19550,19850,18700,18800,44280,4432871.0,235791018.0
2005-03-24,18800,19000,18000,18250,29770,4303186.0,235791018.0
2005-03-25,18100,18200,17300,17750,49270,4185291.0,235791018.0
2005-03-28,17550,20000,17550,18500,42539,4362134.0,235791018.0
2005-03-29,18550,19350,18550,18950,49526,4468240.0,235791018.0
2005-03-30,19050,20500,19000,20500,47672,4833716.0,235791018.0
2005-03-31,20600,21200,20100,21000,49836,4951611.0,235791018.0
2005-04-01,20550,21000,20100,20700,22733,4880874.0,235791018.0
2005-04-04,21150,21150,19600,20000,27877,4715820.0,235791018.0
2005-04-06,20300,21000,20150,20700,21380,4880874.0,235791018.0
2005-04-07,20700,21000,20400,20400,13830,4810137.0,235791018.0
2005-04-08,20200,20900,20200,20400,15800,4810137.0,235791018.0
2005-04-11,20250,20800,19700,19950,17155,4704031.0,235791018.0
2005-04-12,19650,20000,19250,19350,24515,4562556.0,235791018.0
2005-04-13,19050,19600,19050,19100,14545,4503608.0,235791018.0
2005-04-14,18850,19150,18600,18800,14743,4432871.0,235791018.0
2005-04-15,18500,18600,18100,18350,55735,4338340.0,236421800.0
2005-04-18,18500,18500,17800,17800,21282,4208308.0,236421800.0
2005-04-19,18000,18300,18000,18200,27429,4302877.0,236421800.0
2005-04-20,17950,18600,17950,18250,42200,4314698.0,236421800.0
2005-04-21,18250,18300,17750,18050,18140,4267413.0,236421800.0
2005-04-22,18150,18350,17850,17850,41500,4220129.0,236421800.0
2005-04-25,17300,17850,17300,17650,26760,4172845.0,236421800.0
2005-04-26,17750,17950,17500,17700,68904,4184666.0,236421800.0
2005-04-27,17500,17750,17350,17500,34460,4137382.0,236421800.0
2005-04-28,17400,17500,16750,16800,31736,3971886.0,236421800.0
2005-04-29,16500,16500,15800,16150,37768,3819697.0,236513740.0
2005-05-02,15850,18500,15850,17250,69160,4079862.0,236513740.0
2005-05-03,17050,17500,16500,16500,15781,3902477.0,236513740.0
2005-05-04,16500,16900,16200,16450,12730,3890651.0,236513740.0
2005-05-06,16250,16900,16250,16750,16792,3961605.0,236513740.0
2005-05-09,16650,16650,16200,16500,27430,3902477.0,236513740.0
2005-05-10,16350,16500,16000,16200,38050,3831523.0,236513740.0
2005-05-11,16000,16200,16000,16050,21470,3796046.0,236513740.0
2005-05-12,15900,16200,15900,15950,15894,3772394.0,236513740.0
2005-05-13,16200,17200,15900,16100,69805,3809160.0,236593805.0
2005-05-16,16100,16150,15400,15500,57250,3667204.0,236593805.0
2005-05-17,15400,15800,15400,15500,51400,3667204.0,236593805.0
2005-05-18,15400,15800,15400,15500,38485,3667204.0,236593805.0
2005-05-19,15600,15700,15500,15550,45780,3679034.0,236593805.0
2005-05-20,15650,15700,15550,15550,39840,3679034.0,236593805.0
2005-05-23,15700,16000,15500,15600,59273,3690863.0,236593805.0
2005-05-24,15750,16250,15650,16150,91151,3820990.0,236593805.0
2005-05-25,16500,16950,16250,16600,86128,3927457.0,236593805.0
2005-05-26,16600,16700,16300,16600,78232,3927457.0,236593805.0
2005-05-27,16700,17650,16700,17300,164426,4093073.0,236593805.0
2005-05-30,17500,17500,16850,17300,52210,4093073.0,236593805.0
2005-05-31,17150,17400,16800,16900,35524,3998435.0,236593805.0
2005-06-01,16500,16700,15950,16100,129391,3809160.0,236593805.0
2005-06-02,16100,16350,16050,16300,53614,3856479.0,236593805.0
2005-06-03,16500,16500,16200,16300,39940,3856479.0,236593805.0
2005-06-07,16100,16200,15950,16200,40616,3832820.0,236593805.0
2005-06-08,15950,16250,15950,16100,40160,3809160.0,236593805.0
2005-06-09,15900,16200,15900,16150,40960,3820990.0,236593805.0
2005-06-10,16350,16350,16000,16150,40586,3820990.0,236593805.0
2005-06-13,16150,16200,16000,16000,31091,3785501.0,236593805.0
2005-06-14,16100,16100,15750,15900,30320,3761841.0,236593805.0
2005-06-15,15800,15900,15700,15800,54896,3744252.0,236978006.0
2005-06-16,15900,16150,15850,16000,57247,3791648.0,236978006.0
2005-06-17,16050,16050,15750,15750,52012,3732404.0,236978006.0
2005-06-20,15600,16000,15600,15900,31010,3767950.0,236978006.0
2005-06-21,15900,15900,15550,15550,48968,3685008.0,236978006.0
2005-06-22,15400,15500,15150,15300,73550,3625763.0,236978006.0
2005-06-23,15200,15350,15100,15350,68229,3637612.0,236978006.0
2005-06-24,15000,15200,15000,15050,53754,3566519.0,236978006.0
2005-06-27,15000,15300,14850,15150,48485,3590217.0,236978006.0
2005-06-28,15000,15100,14900,15000,64736,3554670.0,236978006.0
2005-06-29,15000,15200,15000,15100,42246,3578368.0,236978006.0
2005-06-30,14950,15100,14850,15000,36431,3555323.0,237021556.0
2005-07-01,15150,15150,14950,15100,35486,3579025.0,237021556.0
2005-07-04,15000,15150,15000,15050,35533,3567174.0,237021556.0
2005-07-05,15050,15750,14950,15500,105864,3673834.0,237021556.0
2005-07-06,15800,15800,15300,15700,96686,3721238.0,237021556.0
2005-07-07,15450,16000,15450,15950,60490,3780494.0,237021556.0
2005-07-08,15700,15950,15650,15800,36292,3744941.0,237021556.0
2005-07-11,16250,16250,15700,16100,51008,3816047.0,237021556.0
2005-07-12,16050,16100,15650,15700,54730,3721238.0,237021556.0
2005-07-13,15550,15800,15450,15500,35966,3673834.0,237021556.0
2005-07-14,15450,15800,15400,15500,35920,3673834.0,237021556.0
2005-07-15,15800,16800,15800,16350,193052,3876960.0,237122925.0
2005-07-18,16700,17500,16300,17200,185191,4078514.0,237122925.0
2005-07-19,17350,17450,16800,17300,125493,4102227.0,237122925.0
2005-07-20,17450,17450,16850,17050,140520,4042946.0,237122925.0
2005-07-21,17350,17900,17050,17200,115910,4078514.0,237122925.0
2005-07-22,17000,17400,16550,17000,81492,4031090.0,237122925.0
2005-07-25,16850,17150,16650,16750,42086,3971809.0,237122925.0
2005-07-26,16400,16900,16400,16700,40531,3959953.0,237122925.0
2005-07-27,16800,16800,16450,16700,63268,3959953.0,237122925.0
2005-07-28,16800,17150,16800,17000,75871,4031090.0,237122925.0
2005-07-29,17250,17250,16850,17000,43990,4031090.0,237122925.0
2005-08-01,16950,17600,16850,17350,55657,4114083.0,237122925.0
2005-08-02,17000,17350,16900,17050,35578,4042946.0,237122925.0
2005-08-03,17000,17100,16450,16500,59819,3912528.0,237122925.0
2005-08-04,16400,16700,15950,15950,47225,3782111.0,237122925.0
2005-08-05,15900,15900,15500,15600,36080,3699118.0,237122925.0
2005-08-08,15400,15950,15300,15600,25554,3699118.0,237122925.0
2005-08-09,15300,16000,15300,15800,22996,3746542.0,237122925.0
2005-08-10,16000,16300,15900,16200,14777,3841391.0,237122925.0
2005-08-11,16200,16400,15900,16000,22670,3793967.0,237122925.0
2005-08-12,16200,16600,16000,16550,30430,3924384.0,237122925.0
2005-08-16,16550,16700,16000,16100,18133,3817679.0,237122925.0
2005-08-17,15800,16050,15650,15850,31866,3758398.0,237122925.0
2005-08-18,15850,16200,15550,15550,27667,3687261.0,237122925.0
2005-08-19,15400,15850,15400,15700,14460,3722830.0,237122925.0
2005-08-22,15700,15900,15600,15750,39360,3734686.0,237122925.0
2005-08-23,15650,15900,15650,15700,21150,3722830.0,237122925.0
2005-08-24,15700,15800,15600,15600,18940,3699118.0,237122925.0
2005-08-25,15450,15800,15400,15700,11985,3722830.0,237122925.0
2005-08-26,15800,15850,15600,15600,12002,3699118.0,237122925.0
2005-08-29,15650,15700,15200,15300,29043,3627981.0,237122925.0
2005-08-30,15250,15400,15150,15300,16373,3627981.0,237122925.0
2005-08-31,15150,15500,15150,15450,7321,3663549.0,237122925.0
2005-09-01,15250,15600,15050,15050,43728,3568700.0,237122925.0
2005-09-02,15050,15750,15050,15450,26750,3663549.0,237122925.0
2005-09-05,15550,15650,15350,15600,9560,3699118.0,237122925.0
2005-09-06,15400,15650,15400,15550,19191,3687261.0,237122925.0
2005-09-07,15750,15800,15400,15400,22118,3651693.0,237122925.0
2005-09-08,15550,15600,15400,15500,26933,3675405.0,237122925.0
2005-09-09,15500,15650,15450,15600,19166,3699118.0,237122925.0
2005-09-12,15750,15750,15300,15450,43835,3663549.0,237122925.0
2005-09-13,15350,15500,15300,15450,17907,3663549.0,237122925.0
2005-09-14,15400,15450,15200,15350,27380,3639837.0,237122925.0
2005-09-15,15250,15600,15200,15500,26696,3675405.0,237122925.0
2005-09-16,15500,15600,15400,15450,19902,3663549.0,237122925.0
2005-09-20,15500,16000,15450,15750,69484,3734686.0,237122925.0
2005-09-21,15800,16950,15800,16600,201849,3936241.0,237122925.0
2005-09-22,16600,16850,16200,16500,68827,3912528.0,237122925.0
2005-09-23,16500,17250,16500,17000,174894,4031090.0,237122925.0
2005-09-26,17000,17150,16750,17050,93461,4042946.0,237122925.0
2005-09-27,17200,17750,16700,16950,158673,4019234.0,237122925.0
2005-09-28,16900,17000,16450,16700,58964,3959953.0,237122925.0
2005-09-29,16950,16950,16600,16700,58510,3959953.0,237122925.0
2005-09-30,16850,17150,16650,17000,63328,4031090.0,237122925.0
2005-10-04,17000,17550,16900,17200,125362,4078514.0,237122925.0
2005-10-05,17300,17300,16550,16650,67366,3948097.0,237122925.0
2005-10-06,16500,16850,16200,16300,56886,3865104.0,237122925.0
2005-10-07,16300,16700,16300,16650,45528,3948097.0,237122925.0
2005-10-10,16650,16850,16450,16800,40019,3983665.0,237122925.0
2005-10-11,16650,17800,16650,17800,152061,4220788.0,237122925.0
2005-10-12,17900,18600,17600,18000,221736,4268213.0,237122925.0
2005-10-13,18150,18250,17550,18250,78024,4327493.0,237122925.0
2005-10-14,18600,18800,17200,17600,139694,4173363.0,237122925.0
2005-10-17,17600,18250,16800,17400,116931,4125939.0,237122925.0
2005-10-18,17200,17550,17200,17450,37480,4137795.0,237122925.0
2005-10-19,17000,17500,16450,16600,71298,3936241.0,237122925.0
2005-10-20,16700,16950,16500,16550,44479,3924384.0,237122925.0
2005-10-21,16400,16400,15900,16300,77776,3865104.0,237122925.0
2005-10-24,16150,16900,16150,16700,51968,3959953.0,237122925.0
2005-10-25,17000,17000,16450,16500,35650,3912528.0,237122925.0
2005-10-26,16600,17100,16500,17000,43396,4031090.0,237122925.0
2005-10-27,17000,17000,16300,16400,45772,3888816.0,237122925.0
2005-10-28,16150,16400,16050,16050,31766,3805823.0,237122925.0
2005-10-31,16200,16250,15700,15750,79460,3734686.0,237122925.0
2005-11-01,15750,16100,15750,15750,43194,3734686.0,237122925.0
2005-11-02,15800,16000,15650,15850,52408,3758398.0,237122925.0
2005-11-03,15900,15900,15400,15400,136970,3651693.0,237122925.0
2005-11-04,15600,15700,15500,15650,51062,3710974.0,237122925.0
2005-11-07,15750,15950,15700,15750,33173,3734686.0,237122925.0
2005-11-08,15800,16100,15750,15900,45850,3770255.0,237122925.0
2005-11-09,16000,16150,15900,16100,39460,3817679.0,237122925.0
2005-11-10,15800,16100,15800,15850,19362,3758398.0,237122925.0
2005-11-11,15800,16150,15700,16150,39656,3829535.0,237122925.0
2005-11-14,16450,16500,15900,16000,42507,3793967.0,237122925.0
2005-11-15,15900,16150,15850,16100,25468,3817679.0,237122925.0
2005-11-16,16100,16750,16100,16550,48908,3924384.0,237122925.0
2005-11-17,16550,16700,16450,16700,36220,3959953.0,237122925.0
2005-11-18,16850,17000,16200,16200,50202,3841391.0,237122925.0
2005-11-21,16200,16450,16100,16350,37320,3876960.0,237122925.0
2005-11-22,16350,16450,15850,15850,55002,3758398.0,237122925.0
2005-11-23,16000,16100,15900,16000,54266,3793967.0,237122925.0
2005-11-24,15950,16250,15900,16000,73656,3793967.0,237122925.0
2005-11-25,16000,16200,16000,16050,51394,3805823.0,237122925.0
2005-11-28,16150,16250,15900,15950,45960,3782111.0,237122925.0
2005-11-29,15900,16150,15850,16100,52923,3817679.0,237122925.0
2005-11-30,16150,17050,16150,16400,127194,3888816.0,237122925.0
2005-12-01,16500,16650,16250,16300,74494,3865104.0,237122925.0
2005-12-02,16400,17200,16300,17000,186634,4031090.0,237122925.0
2005-12-05,17150,17800,17050,17150,263416,4066658.0,237122925.0
2005-12-06,17350,17350,16700,16800,79746,3983665.0,237122925.0
2005-12-07,16850,17050,16400,16500,68451,3912528.0,237122925.0
2005-12-08,16350,16800,16300,16400,53138,3888816.0,237122925.0
2005-12-09,16300,16500,15850,15850,121942,3758398.0,237122925.0
2005-12-12,15900,16100,15800,15950,77961,3782111.0,237122925.0
2005-12-13,16200,16200,15450,15600,160731,3699118.0,237122925.0
2005-12-14,15750,16000,15700,15900,87272,3770255.0,237122925.0
2005-12-15,16100,16100,15850,15850,28905,3758398.0,237122925.0
2005-12-16,15400,15700,15350,15500,56165,3675405.0,237122925.0
2005-12-19,15700,15700,15350,15450,82067,3663549.0,237122925.0
2005-12-20,15450,15550,15300,15300,63470,3627981.0,237122925.0
2005-12-21,15400,15550,15300,15300,63415,3627981.0,237122925.0
2005-12-22,15400,15800,15350,15350,63659,3639837.0,237122925.0
2005-12-23,15350,15750,15350,15750,43898,3734686.0,237122925.0
2005-12-26,15750,15750,15550,15550,30984,3687261.0,237122925.0
2005-12-27,15550,15750,15450,15550,42911,3687261.0,237122925.0
2005-12-28,15600,15600,15350,15400,27326,3651693.0,237122925.0
2005-12-29,15200,15500,15200,15500,46944,3675405.0,237122925.0
2006-01-02,15600,15600,15300,15500,39006,3675405.0,237122925.0
2006-01-03,15600,16300,15450,16050,92840,3805823.0,237122925.0
2006-01-04,16050,16100,15650,15750,51090,3734686.0,237122925.0
2006-01-05,15700,16100,15700,15950,57668,3782111.0,237122925.0
2006-01-06,16100,16600,15850,16600,113521,3936241.0,237122925.0
2006-01-09,16600,16600,16050,16300,93692,3865104.0,237122925.0
2006-01-10,16300,16300,15550,15700,65391,3722830.0,237122925.0
2006-01-11,15500,15800,15400,15550,46240,3687261.0,237122925.0
2006-01-12,15550,15750,15550,15700,57102,3722830.0,237122925.0
2006-01-13,15800,16200,15700,15900,63240,3770255.0,237122925.0
2006-01-16,16150,16200,15800,15850,54506,3758398.0,237122925.0
2006-01-17,16050,16150,15550,15550,71302,3687261.0,237122925.0
2006-01-18,15500,15500,14300,14500,129254,3438282.0,237122925.0
2006-01-19,14650,14950,14450,14650,59175,3473851.0,237122925.0
2006-01-20,14650,15300,14450,14450,72681,3426426.0,237122925.0
2006-01-23,13700,14600,13250,13500,63150,3201159.0,237122925.0
2006-01-24,13000,13850,12950,13550,58103,3213016.0,237122925.0
2006-01-25,13550,14400,13500,14100,61360,3343433.0,237122925.0
2006-01-26,14300,14300,13750,13950,34423,3307865.0,237122925.0
2006-01-27,14000,14300,13950,14000,42150,3319721.0,237122925.0
2006-01-31,14000,14750,14000,14550,56990,3450139.0,237122925.0
2006-02-01,14500,14550,13900,14000,40039,3319721.0,237122925.0
2006-02-02,14050,14300,13750,13900,27050,3296009.0,237122925.0
2006-02-03,13700,13900,13500,13700,32971,3248584.0,237122925.0
2006-02-06,13500,14000,13250,14000,32000,3319721.0,237122925.0
2006-02-07,14000,14300,13800,13900,19890,3296009.0,237122925.0
2006-02-08,13600,14000,13600,13600,10316,3224872.0,237122925.0
2006-02-09,13900,13950,13650,13950,13900,3307865.0,237122925.0
2006-02-10,13600,13900,13600,13900,15670,3296009.0,237122925.0
2006-02-13,13900,15900,13700,15000,319609,3556844.0,237122925.0
2006-02-14,15400,15600,14450,14850,148506,3521275.0,237122925.0
2006-02-15,14850,15150,14350,14350,64660,3402714.0,237122925.0
2006-02-16,14150,14550,13750,13750,95394,3260440.0,237122925.0
2006-02-17,13750,14200,13750,14100,43582,3343433.0,237122925.0
2006-02-20,14250,14250,13850,13900,43230,3296009.0,237122925.0
2006-02-21,13900,14050,13750,13800,40062,3272296.0,237122925.0
2006-02-22,13800,13950,13700,13800,32420,3272296.0,237122925.0
2006-02-23,13950,14050,13850,13900,28070,3296009.0,237122925.0
2006-02-24,13900,14450,13900,14350,54669,3402714.0,237122925.0
2006-02-27,14500,14500,14100,14300,25946,3390858.0,237122925.0
2006-02-28,14150,14450,14050,14050,44506,3331577.0,237122925.0
2006-03-02,14100,14450,14100,14250,29301,3379002.0,237122925.0
2006-03-03,14100,14350,13800,13850,40580,3284153.0,237122925.0
2006-03-06,13900,13900,13650,13850,32070,3284153.0,237122925.0
2006-03-07,13800,13950,13450,13450,50472,3189303.0,237122925.0
2006-03-08,13300,13650,13250,13450,26428,3189303.0,237122925.0
2006-03-09,13300,13650,13300,13600,20688,3224872.0,237122925.0
2006-03-10,13500,13700,13450,13600,19067,3224872.0,237122925.0
2006-03-13,13500,13800,13500,13750,22714,3260440.0,237122925.0
2006-03-14,13700,13750,13350,13450,18426,3189303.0,237122925.0
2006-03-15,13450,13650,13300,13550,31030,3213016.0,237122925.0
2006-03-16,13550,13600,13300,13350,29840,3165591.0,237122925.0
2006-03-17,13550,13650,13300,13450,30342,3189303.0,237122925.0
2006-03-20,13550,14300,13500,14300,83031,3390858.0,237122925.0
2006-03-21,14500,14500,13900,13900,64181,3296009.0,237122925.0
2006-03-22,13700,13900,13500,13900,29426,3296009.0,237122925.0
2006-03-23,13900,14200,13600,13800,46935,3272296.0,237122925.0
2006-03-24,13800,13900,13500,13600,28033,3224872.0,237122925.0
2006-03-27,13500,13850,13500,13500,30264,3201159.0,237122925.0
2006-03-28,13500,13750,13400,13400,36263,3177447.0,237122925.0
2006-03-29,13550,13600,13300,13550,15822,3213016.0,237122925.0
2006-03-30,13550,13700,13500,13550,23812,3213016.0,237122925.0
2006-03-31,13400,14200,13400,13950,58162,3307865.0,237122925.0
2006-04-03,14150,14200,13850,14050,38840,3331577.0,237122925.0
2006-04-04,14050,14050,13850,13900,37330,3296009.0,237122925.0
2006-04-05,14150,14250,14000,14200,52988,3367146.0,237122925.0
2006-04-06,14450,15000,14350,14700,149632,3485707.0,237122925.0
2006-04-07,14700,14900,14650,14700,54402,3485707.0,237122925.0
2006-04-10,14700,14700,14150,14150,46390,3355289.0,237122925.0
2006-04-11,14250,14550,14250,14500,30426,3438282.0,237122925.0
2006-04-12,14400,14500,14300,14450,19281,3426426.0,237122925.0
2006-04-13,14450,14800,14450,14700,30250,3485707.0,237122925.0
2006-04-14,14900,15550,14800,15300,160621,3629309.0,237209752.0
2006-04-17,15400,15450,15000,15150,47411,3593728.0,237209752.0
