예스코홀딩스(015360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-05-14,35550,36500,34800,36500,1800,219000.0,6000000.0
2008-05-15,35650,36300,35200,35600,2900,213600.0,6000000.0
2008-05-16,35200,36350,35200,36350,1150,218100.0,6000000.0
2008-05-19,37300,37300,35700,35800,371,214800.0,6000000.0
2008-05-20,35950,36400,35400,36200,930,217200.0,6000000.0
2008-05-21,36650,36650,35450,36000,3431,216000.0,6000000.0
2008-05-22,35950,36350,35250,36350,1550,218100.0,6000000.0
2008-05-23,35450,36100,35450,36100,750,216600.0,6000000.0
2008-05-26,35900,35900,35500,35500,550,213000.0,6000000.0
2008-05-27,35500,35850,35400,35850,240,215100.0,6000000.0
2008-05-28,35600,35800,35250,35800,1441,214800.0,6000000.0
2008-05-29,35550,35850,35400,35850,3350,215100.0,6000000.0
2008-05-30,35700,35700,35400,35600,5201,213600.0,6000000.0
2008-06-02,35700,36200,35600,35700,2230,214200.0,6000000.0
2008-06-03,35500,35650,35400,35600,5230,213600.0,6000000.0
2008-06-04,35800,36300,35300,35300,10190,211800.0,6000000.0
2008-06-05,35300,35900,35300,35600,1360,213600.0,6000000.0
2008-06-09,35600,35600,35000,35300,1240,211800.0,6000000.0
2008-06-10,35250,35350,34800,35000,2670,210000.0,6000000.0
2008-06-11,35000,35850,34800,34800,1600,208800.0,6000000.0
2008-06-12,35800,35800,34200,35200,7260,211200.0,6000000.0
2008-06-13,34350,35400,34350,35400,290,212400.0,6000000.0
2008-06-16,35400,35400,34650,34850,620,209100.0,6000000.0
2008-06-17,34600,34650,34200,34650,312,207900.0,6000000.0
2008-06-18,34650,34650,34150,34200,1320,205200.0,6000000.0
2008-06-19,34200,34200,33700,33800,2540,202800.0,6000000.0
2008-06-20,33700,33700,33200,33300,3970,199800.0,6000000.0
2008-06-23,33300,33450,32650,32800,3380,196800.0,6000000.0
2008-06-24,32800,32800,31950,31950,2270,191700.0,6000000.0
2008-06-25,32050,32500,30150,30150,7364,180900.0,6000000.0
2008-06-26,31000,32000,30950,31800,6270,190800.0,6000000.0
2008-06-27,31300,32000,31300,32000,1300,192000.0,6000000.0
2008-06-30,32000,32000,30800,31350,3350,188100.0,6000000.0
2008-07-01,31350,31400,30850,30950,4050,185700.0,6000000.0
2008-07-02,31000,32500,30850,31600,9100,189600.0,6000000.0
2008-07-03,31500,32550,31100,31700,39660,190200.0,6000000.0
2008-07-04,31700,32550,31700,32500,210,195000.0,6000000.0
2008-07-07,33100,33100,31500,31950,430,191700.0,6000000.0
2008-07-08,31700,32750,30900,31350,960,188100.0,6000000.0
2008-07-09,32450,32450,31800,31800,550,190800.0,6000000.0
2008-07-10,31500,32100,31100,32100,1090,192600.0,6000000.0
2008-07-11,32800,32800,31900,32500,1730,195000.0,6000000.0
2008-07-14,32000,32700,32000,32600,4140,195600.0,6000000.0
2008-07-15,32300,33000,31250,32950,1270,197700.0,6000000.0
2008-07-16,32950,33150,32550,32550,1950,195300.0,6000000.0
2008-07-17,32500,34100,32400,32900,1280,197400.0,6000000.0
2008-07-18,32900,33600,32250,33150,400,198900.0,6000000.0
2008-07-21,33200,35000,33150,33200,810,199200.0,6000000.0
2008-07-22,34500,34500,33200,34200,2040,205200.0,6000000.0
2008-07-23,34050,34200,33500,34200,720,205200.0,6000000.0
2008-07-24,33800,34100,33100,34100,1220,204600.0,6000000.0
2008-07-25,33700,33700,32550,32550,1640,195300.0,6000000.0
2008-07-28,32550,32850,32300,32850,81,197100.0,6000000.0
2008-07-29,32500,32500,31350,32000,870,192000.0,6000000.0
2008-07-30,32500,32750,31900,32750,371,196500.0,6000000.0
2008-07-31,32750,32750,32100,32750,581,196500.0,6000000.0
2008-08-01,32600,32750,32500,32500,380,195000.0,6000000.0
2008-08-04,32500,32500,32000,32500,140,195000.0,6000000.0
2008-08-05,32500,32500,31550,31650,1080,189900.0,6000000.0
2008-08-06,31750,31900,31600,31600,702,189600.0,6000000.0
2008-08-07,31600,31600,31200,31500,3109,189000.0,6000000.0
2008-08-08,31400,31550,31400,31450,2690,188700.0,6000000.0
2008-08-11,31600,31600,31400,31450,3220,188700.0,6000000.0
2008-08-12,32400,32400,31500,31500,2565,189000.0,6000000.0
2008-08-13,31600,31600,31100,31550,960,189300.0,6000000.0
2008-08-14,31700,31700,31150,31550,730,189300.0,6000000.0
2008-08-18,31600,31650,31150,31600,230,189600.0,6000000.0
2008-08-19,31500,31500,31100,31500,70,189000.0,6000000.0
2008-08-20,31050,31800,31050,31700,231,190200.0,6000000.0
2008-08-21,31500,32150,31400,31450,4531,188700.0,6000000.0
2008-08-22,31100,31150,30950,31000,3400,186000.0,6000000.0
2008-08-25,31000,31000,30700,30900,505,185400.0,6000000.0
2008-08-26,30500,30950,30400,30950,1821,185700.0,6000000.0
2008-08-27,31200,31200,29700,30800,3971,184800.0,6000000.0
2008-08-28,30350,30900,30350,30900,240,185400.0,6000000.0
2008-08-29,31000,31000,30550,30550,330,183300.0,6000000.0
2008-09-01,29250,30000,29200,29950,3550,179700.0,6000000.0
2008-09-02,30700,30700,29900,29900,300,179400.0,6000000.0
2008-09-03,29500,29950,29150,29800,427490,178800.0,6000000.0
2008-09-04,29700,30000,29700,30000,5130,180000.0,6000000.0
2008-09-05,29900,30500,29200,29900,450,179400.0,6000000.0
2008-09-08,29900,30350,29800,30000,1110,180000.0,6000000.0
2008-09-09,30000,30000,29750,29750,3890,178500.0,6000000.0
2008-09-10,29750,30500,28850,29100,5520,174600.0,6000000.0
2008-09-11,29150,29950,29150,29900,1050,179400.0,6000000.0
2008-09-12,29900,29900,29500,29550,4250,177300.0,6000000.0
2008-09-16,29650,29650,28050,29000,680,174000.0,6000000.0
2008-09-17,28100,29900,28100,29850,3300,179100.0,6000000.0
2008-09-18,29850,29900,29000,29800,1930,178800.0,6000000.0
2008-09-19,29800,29950,29250,29900,1630,179400.0,6000000.0
2008-09-22,29900,29950,29600,29950,660,179700.0,6000000.0
2008-09-23,29900,29900,29600,29850,490,179100.0,6000000.0
2008-09-24,29550,29900,29550,29850,1780,179100.0,6000000.0
2008-09-25,29550,29700,29400,29600,1640,177600.0,6000000.0
2008-09-26,29600,30050,29400,30000,11460,180000.0,6000000.0
2008-09-29,30000,30050,29550,30000,30850,180000.0,6000000.0
2008-09-30,27400,29550,27300,28850,3200,173100.0,6000000.0
2008-10-01,28900,29100,28500,28850,10160,173100.0,6000000.0
2008-10-02,28750,28800,28450,28800,2740,172800.0,6000000.0
2008-10-06,28000,28400,27150,27300,2510,163800.0,6000000.0
2008-10-07,28500,28500,27200,28450,370,170700.0,6000000.0
2008-10-08,27300,27300,25400,25700,4680,154200.0,6000000.0
2008-10-09,26000,28000,25000,25500,5020,153000.0,6000000.0
2008-10-10,24600,26300,22350,25400,6829,152400.0,6000000.0
2008-10-13,25800,26100,24600,25400,1350,152400.0,6000000.0
2008-10-14,25700,26500,25300,25550,6330,153300.0,6000000.0
2008-10-15,25600,25600,25000,25200,4090,151200.0,6000000.0
2008-10-16,25150,25500,23550,24500,6890,147000.0,6000000.0
2008-10-17,25500,25500,23900,25500,3920,153000.0,6000000.0
2008-10-20,24300,24400,24000,24350,1390,146100.0,6000000.0
2008-10-21,24950,24950,24050,24100,1670,144600.0,6000000.0
2008-10-22,24100,24700,23100,23250,5230,139500.0,6000000.0
2008-10-23,23250,23250,21750,22000,6676,132000.0,6000000.0
2008-10-24,22500,23000,20000,20550,2170,123300.0,6000000.0
2008-10-27,20550,21400,20550,21200,2570,127200.0,6000000.0
2008-10-28,20000,20600,20000,20600,3771,123600.0,6000000.0
2008-10-29,20600,22000,20250,20500,2920,123000.0,6000000.0
2008-10-30,20900,23300,20750,22050,3754,132300.0,6000000.0
2008-10-31,22050,25100,22050,25000,2127,150000.0,6000000.0
2008-11-03,25000,27100,25000,25700,2560,154200.0,6000000.0
2008-11-04,25700,25700,24550,25000,2480,150000.0,6000000.0
2008-11-05,25000,25500,24750,25250,5860,151500.0,6000000.0
2008-11-06,24000,24300,23400,23850,1440,143100.0,6000000.0
2008-11-07,23850,24400,22750,24400,1560,146400.0,6000000.0
2008-11-10,24000,24650,23250,24300,360,145800.0,6000000.0
2008-11-11,25500,25500,23450,25350,6690,152100.0,6000000.0
2008-11-12,25100,25100,24400,24900,2190,149400.0,6000000.0
2008-11-13,23550,25400,23550,25300,3460,151800.0,6000000.0
2008-11-14,25300,25500,24800,25200,1630,151200.0,6000000.0
2008-11-17,24800,24800,24600,24800,1040,148800.0,6000000.0
2008-11-18,24700,24800,24600,24700,1040,148200.0,6000000.0
2008-11-19,25200,25200,24200,24600,410,147600.0,6000000.0
2008-11-20,24000,24000,22750,23900,1420,143400.0,6000000.0
2008-11-21,23300,24500,22700,24500,2640,147000.0,6000000.0
2008-11-24,24000,24300,23950,24000,340,144000.0,6000000.0
2008-11-25,23800,24300,23800,23900,421,143400.0,6000000.0
2008-11-26,24700,25000,24500,24600,290,147600.0,6000000.0
2008-11-27,24600,25750,24600,25500,740,153000.0,6000000.0
2008-11-28,25000,27000,25000,27000,1110,162000.0,6000000.0
2008-12-01,26800,26800,25150,25500,5660,153000.0,6000000.0
2008-12-02,24500,25150,24500,25000,3700,150000.0,6000000.0
2008-12-03,25000,25700,24700,25700,400,154200.0,6000000.0
2008-12-04,25150,25350,24850,24950,1250,149700.0,6000000.0
2008-12-05,24250,25200,23700,24800,10800,148800.0,6000000.0
2008-12-08,25000,25450,24600,25150,4320,150900.0,6000000.0
2008-12-09,25050,25300,24550,25300,18012,151800.0,6000000.0
2008-12-10,25300,25600,25300,25600,820,153600.0,6000000.0
2008-12-11,26850,26850,25700,26350,710,158100.0,6000000.0
2008-12-12,25500,26800,25500,26800,770,160800.0,6000000.0
2008-12-15,26600,26900,26300,26300,800,157800.0,6000000.0
2008-12-16,25600,26000,25500,25550,990,153300.0,6000000.0
2008-12-17,25750,26450,25750,26450,1851,158700.0,6000000.0
2008-12-18,26300,26300,25700,25800,1740,154800.0,6000000.0
2008-12-19,25750,25800,24500,25350,8221,152100.0,6000000.0
2008-12-22,25300,25400,24800,25050,3750,150300.0,6000000.0
2008-12-23,25100,26400,25100,25500,1040,153000.0,6000000.0
2008-12-24,25550,25800,25300,25500,2528,153000.0,6000000.0
2008-12-26,25500,25500,24900,25400,5982,152400.0,6000000.0
2008-12-29,25000,25000,23350,23900,3620,143400.0,6000000.0
2008-12-30,23900,26000,23400,26000,4710,156000.0,6000000.0
2009-01-02,25100,25100,24650,24800,233,148800.0,6000000.0
2009-01-05,24600,25000,24450,24550,1380,147300.0,6000000.0
2009-01-06,25750,25750,24300,24950,869,149700.0,6000000.0
2009-01-07,24700,25100,24650,24700,140,148200.0,6000000.0
2009-01-08,24450,24700,24300,24500,740,147000.0,6000000.0
2009-01-09,24700,24950,24100,24950,900,149700.0,6000000.0
2009-01-12,24500,25100,24500,24900,680,149400.0,6000000.0
2009-01-13,26150,26150,24500,25050,1200,150300.0,6000000.0
2009-01-14,25000,25000,24700,24700,160,148200.0,6000000.0
2009-01-15,23900,24300,23900,24250,330,145500.0,6000000.0
2009-01-16,24200,24250,24100,24100,160,144600.0,6000000.0
2009-01-19,24100,27700,24100,24350,1820,146100.0,6000000.0
2009-01-20,23500,24250,23300,23700,647,142200.0,6000000.0
2009-01-21,23300,24600,23300,24000,640,144000.0,6000000.0
2009-01-22,24200,24900,23700,24600,310,147600.0,6000000.0
2009-01-23,26250,26250,24250,24600,480,147600.0,6000000.0
2009-01-28,24600,24600,24150,24550,1310,147300.0,6000000.0
2009-01-29,24600,24600,24150,24600,1104,147600.0,6000000.0
2009-01-30,24600,28200,24050,28200,10870,169200.0,6000000.0
2009-02-02,25350,26000,25000,25200,1520,151200.0,6000000.0
2009-02-03,25250,25250,25000,25000,290,150000.0,6000000.0
2009-02-04,24700,25600,24700,25450,730,152700.0,6000000.0
2009-02-05,25000,25450,25000,25450,173,152700.0,6000000.0
2009-02-06,25700,25700,24950,25500,1530,153000.0,6000000.0
2009-02-09,25250,25500,25200,25200,291,151200.0,6000000.0
2009-02-10,25200,25350,25200,25350,940,152100.0,6000000.0
2009-02-11,25000,25600,25000,25150,522,150900.0,6000000.0
2009-02-12,25400,26000,25400,25900,200,155400.0,6000000.0
2009-02-13,25800,26450,25400,25400,476,152400.0,6000000.0
2009-02-16,25450,25450,25250,25400,40,152400.0,6000000.0
2009-02-17,25150,25200,24550,25100,701,150600.0,6000000.0
2009-02-18,24950,25050,24700,25050,700,150300.0,6000000.0
2009-02-19,25450,25500,25200,25200,230,151200.0,6000000.0
2009-02-20,25000,25000,24700,24700,261,148200.0,6000000.0
2009-02-23,25000,25000,24000,24800,2200,148800.0,6000000.0
2009-02-24,24700,24700,24100,24500,8020,147000.0,6000000.0
2009-02-25,24300,24650,24300,24400,520,146400.0,6000000.0
2009-02-26,24400,24950,24400,24950,848,149700.0,6000000.0
2009-02-27,25000,25200,24700,24700,324,148200.0,6000000.0
2009-03-02,24500,24850,24250,24850,370,149100.0,6000000.0
2009-03-03,23800,25000,23800,25000,320,150000.0,6000000.0
2009-03-04,24950,24950,24450,24600,291,147600.0,6000000.0
2009-03-05,24750,25000,24700,24700,460,148200.0,6000000.0
2009-03-06,24400,24900,24050,24900,500,149400.0,6000000.0
2009-03-09,24900,25200,24900,25200,240,151200.0,6000000.0
2009-03-10,25300,25300,25300,25300,100,151800.0,6000000.0
2009-03-11,25300,25300,24700,24750,4380,148500.0,6000000.0
2009-03-12,24800,25250,24750,24750,11650,148500.0,6000000.0
2009-03-13,25000,25350,24800,25350,15692,152100.0,6000000.0
2009-03-16,25350,25350,24700,24700,836,148200.0,6000000.0
2009-03-17,24700,25500,24700,25400,793,152400.0,6000000.0
2009-03-18,26000,26000,25250,25600,840,153600.0,6000000.0
2009-03-19,25200,25600,25200,25200,292,151200.0,6000000.0
2009-03-20,25350,25350,25350,25350,20,152100.0,6000000.0
2009-03-23,25350,25650,25150,25600,880,153600.0,6000000.0
2009-03-24,25650,26400,25050,25800,2394,154800.0,6000000.0
2009-03-25,25350,26000,25350,26000,1571,156000.0,6000000.0
2009-03-26,26100,26400,26000,26200,3570,157200.0,6000000.0
2009-03-27,26000,26150,26000,26000,5430,156000.0,6000000.0
2009-03-30,25400,26450,25400,26050,2510,156300.0,6000000.0
2009-03-31,25500,26250,25150,25150,3320,150900.0,6000000.0
2009-04-01,25450,26100,25400,26000,2120,156000.0,6000000.0
2009-04-02,26000,26200,25850,26000,3635,156000.0,6000000.0
2009-04-03,25900,26100,25900,26000,1112,156000.0,6000000.0
2009-04-06,26700,26700,25950,26000,12227,156000.0,6000000.0
2009-04-07,26000,26000,25900,26000,610,156000.0,6000000.0
2009-04-08,26000,26000,25800,25800,810,154800.0,6000000.0
2009-04-09,26000,26000,25850,25900,3831,155400.0,6000000.0
2009-04-10,26100,26250,26000,26150,6604,156900.0,6000000.0
2009-04-13,26150,26300,26000,26200,12321,157200.0,6000000.0
2009-04-14,26200,26300,26100,26250,8771,157500.0,6000000.0
2009-04-15,26250,26400,26100,26300,7610,157800.0,6000000.0
2009-04-16,26400,26800,26200,26300,15000,157800.0,6000000.0
2009-04-17,26350,26350,25800,26350,11239,158100.0,6000000.0
2009-04-20,26150,26500,26100,26350,12491,158100.0,6000000.0
2009-04-21,26300,26400,26200,26350,9897,158100.0,6000000.0
2009-04-22,26350,26450,26100,26100,15932,156600.0,6000000.0
2009-04-23,26200,26300,26100,26300,2880,157800.0,6000000.0
2009-04-24,26200,26450,26000,26150,3986,156900.0,6000000.0
2009-04-27,26250,26950,26250,26350,3782,158100.0,6000000.0
2009-04-28,26450,27950,26400,26700,5642,160200.0,6000000.0
2009-04-29,26750,26850,26550,26800,1560,160800.0,6000000.0
2009-04-30,27000,27000,26700,26950,2397,161700.0,6000000.0
2009-05-04,26750,26900,26750,26850,2139,161100.0,6000000.0
2009-05-06,26900,26900,26700,26750,3961,160500.0,6000000.0
2009-05-07,26850,27900,26850,27850,7150,167100.0,6000000.0
2009-05-08,27650,27950,27600,27750,2311,166500.0,6000000.0
2009-05-11,27800,30350,27750,29000,9561,174000.0,6000000.0
2009-05-12,29100,29700,28500,29500,10840,177000.0,6000000.0
2009-05-13,29200,29500,28800,29250,1534,175500.0,6000000.0
2009-05-14,29200,29300,28400,28500,4084,171000.0,6000000.0
2009-05-15,28750,28750,27900,27950,6410,167700.0,6000000.0
2009-05-18,27900,27900,27000,27200,11390,163200.0,6000000.0
2009-05-19,27400,27700,27400,27600,3420,165600.0,6000000.0
2009-05-20,27800,27800,27450,27650,5250,165900.0,6000000.0
2009-05-21,27400,27650,27100,27650,7350,165900.0,6000000.0
2009-05-22,27650,27650,27300,27350,2050,164100.0,6000000.0
2009-05-25,27000,27400,25000,27400,5691,164400.0,6000000.0
2009-05-26,27350,27350,26900,26900,2201,161400.0,6000000.0
2009-05-27,27100,27150,26950,27000,6160,162000.0,6000000.0
2009-05-28,26700,27250,26700,27000,3690,162000.0,6000000.0
2009-05-29,27000,27400,26900,27400,2622,164400.0,6000000.0
2009-06-01,27450,27650,27400,27500,3530,165000.0,6000000.0
2009-06-02,27400,27400,26500,26700,21865,160200.0,6000000.0
2009-06-03,26750,26750,26400,26700,3790,160200.0,6000000.0
2009-06-04,26650,27000,26650,26800,7200,160800.0,6000000.0
2009-06-05,26600,27500,26550,27000,16780,162000.0,6000000.0
2009-06-08,26800,27200,25700,25700,20691,154200.0,6000000.0
2009-06-09,26300,26650,26100,26400,4212,158400.0,6000000.0
2009-06-10,26850,27850,26100,27850,9460,167100.0,6000000.0
2009-06-11,26850,27600,26850,27000,1780,162000.0,6000000.0
2009-06-12,26800,27100,26150,26400,21286,158400.0,6000000.0
2009-06-15,26400,26500,26150,26400,2800,158400.0,6000000.0
2009-06-16,26200,26250,25800,25900,11110,155400.0,6000000.0
2009-06-17,25900,26150,25800,25900,2582,155400.0,6000000.0
2009-06-18,25900,26150,25800,26050,1420,156300.0,6000000.0
2009-06-19,26050,26050,25600,25850,9023,155100.0,6000000.0
2009-06-22,25800,26050,25800,25900,4023,155400.0,6000000.0
2009-06-23,25450,26450,25450,26400,2701,158400.0,6000000.0
2009-06-24,26550,26550,26000,26300,343,157800.0,6000000.0
2009-06-25,26050,26500,25950,26050,1012,156300.0,6000000.0
2009-06-26,26200,26200,26100,26100,342,156600.0,6000000.0
2009-06-29,26300,26300,25950,26150,1091,156900.0,6000000.0
2009-06-30,26100,26300,26100,26200,880,157200.0,6000000.0
2009-07-01,26100,26200,26000,26100,1251,156600.0,6000000.0
2009-07-02,26100,26350,26100,26100,1040,156600.0,6000000.0
2009-07-03,26100,26450,26100,26400,471,158400.0,6000000.0
2009-07-06,26350,26900,26200,26500,2423,159000.0,6000000.0
2009-07-07,26500,26550,26300,26500,1298,159000.0,6000000.0
2009-07-08,30000,30450,26000,26000,14480,156000.0,6000000.0
2009-07-09,26000,26100,25800,25800,2267,154800.0,6000000.0
2009-07-10,25800,25850,25700,25800,4360,154800.0,6000000.0
2009-07-13,25750,25950,25500,25600,3174,153600.0,6000000.0
2009-07-14,25650,25650,25300,25550,1824,153300.0,6000000.0
2009-07-15,25600,25600,25400,25550,6143,153300.0,6000000.0
2009-07-16,25550,25550,25300,25350,4451,152100.0,6000000.0
2009-07-17,25350,25350,25250,25350,4905,152100.0,6000000.0
2009-07-20,25350,25550,25350,25500,2703,153000.0,6000000.0
2009-07-21,25600,25650,25500,25600,1180,153600.0,6000000.0
2009-07-22,25550,25800,25550,25600,2055,153600.0,6000000.0
2009-07-23,25600,25750,25600,25750,246,154500.0,6000000.0
2009-07-24,25750,25900,25700,25750,2032,154500.0,6000000.0
2009-07-27,25800,26000,25750,25850,1030,155100.0,6000000.0
2009-07-28,25850,26000,25700,25900,1984,155400.0,6000000.0
2009-07-29,25900,25950,25750,25800,1280,154800.0,6000000.0
2009-07-30,25650,25850,25650,25750,1318,154500.0,6000000.0
2009-07-31,26000,26150,25900,25900,1122,155400.0,6000000.0
2009-08-03,26150,26150,25950,26100,652,156600.0,6000000.0
2009-08-04,26100,27350,26100,27150,20920,162900.0,6000000.0
2009-08-05,27150,27250,26900,27000,7583,162000.0,6000000.0
2009-08-06,26600,27150,26600,27150,3331,162900.0,6000000.0
2009-08-07,27000,27000,26700,26950,2001,161700.0,6000000.0
2009-08-10,27150,27150,26750,26750,1831,160500.0,6000000.0
2009-08-11,26650,26700,26100,26250,9780,157500.0,6000000.0
2009-08-12,26300,26600,26300,26400,4587,158400.0,6000000.0
2009-08-13,26450,26500,26350,26400,1050,158400.0,6000000.0
2009-08-14,26500,26650,26100,26200,5010,157200.0,6000000.0
2009-08-17,26150,26800,26150,26350,3790,158100.0,6000000.0
2009-08-18,26600,26600,26150,26500,1520,159000.0,6000000.0
2009-08-19,26500,26850,26450,26450,988,158700.0,6000000.0
2009-08-20,26800,26800,26400,26700,2823,160200.0,6000000.0
2009-08-21,27000,27000,26250,26500,4374,159000.0,6000000.0
2009-08-24,26500,26700,26400,26700,6660,160200.0,6000000.0
2009-08-25,26500,26800,26500,26550,743,159300.0,6000000.0
2009-08-26,26550,26700,26500,26600,1110,159600.0,6000000.0
2009-08-27,26550,26650,26500,26550,13730,159300.0,6000000.0
2009-08-28,26600,26750,26600,26750,2766,160500.0,6000000.0
2009-08-31,26650,26750,26550,26650,1104,159900.0,6000000.0
2009-09-01,26600,26650,26500,26550,1100,159300.0,6000000.0
2009-09-02,26500,26500,26100,26200,8361,157200.0,6000000.0
2009-09-03,26300,26300,26050,26200,1283,157200.0,6000000.0
2009-09-04,26200,26400,26200,26300,1500,157800.0,6000000.0
2009-09-07,26250,26300,26100,26250,5822,157500.0,6000000.0
2009-09-08,26350,26400,26200,26250,3063,157500.0,6000000.0
2009-09-09,26550,26550,26100,26100,1845,156600.0,6000000.0
2009-09-10,26350,26350,26100,26250,1657,157500.0,6000000.0
2009-09-11,26300,26350,26100,26350,1580,158100.0,6000000.0
2009-09-14,26350,26600,26350,26500,2350,159000.0,6000000.0
2009-09-15,26700,27150,26700,26900,3810,161400.0,6000000.0
2009-09-16,27000,27400,26800,26900,13220,161400.0,6000000.0
2009-09-17,26900,27000,26800,26800,2803,160800.0,6000000.0
2009-09-18,26800,27050,26800,27050,4740,162300.0,6000000.0
2009-09-21,27150,27300,27050,27150,4660,162900.0,6000000.0
2009-09-22,27150,27200,26900,27200,1803,163200.0,6000000.0
2009-09-23,27000,27150,26900,27100,977,162600.0,6000000.0
2009-09-24,27100,27100,26600,26700,1861,160200.0,6000000.0
2009-09-25,26550,26650,26500,26500,2428,159000.0,6000000.0
2009-09-28,26500,26650,26300,26550,3072,159300.0,6000000.0
2009-09-29,26400,26650,26400,26500,1030,159000.0,6000000.0
2009-09-30,26600,26600,26200,26500,3341,159000.0,6000000.0
2009-10-01,26500,26500,26300,26450,1431,158700.0,6000000.0
2009-10-05,26400,26450,26300,26450,750,158700.0,6000000.0
2009-10-06,26450,26700,26300,26300,649,157800.0,6000000.0
2009-10-07,26550,26600,26400,26500,380,159000.0,6000000.0
2009-10-08,26600,26700,26400,26600,750,159600.0,6000000.0
2009-10-09,26700,26700,26350,26500,2590,159000.0,6000000.0
2009-10-12,26400,26500,26350,26400,1670,158400.0,6000000.0
2009-10-13,26500,26500,26200,26250,3600,157500.0,6000000.0
2009-10-14,26300,26500,26250,26500,6670,159000.0,6000000.0
2009-10-15,26500,26800,26500,26600,2744,159600.0,6000000.0
2009-10-16,26600,26700,26500,26500,2119,159000.0,6000000.0
2009-10-19,26500,26500,26300,26500,760,159000.0,6000000.0
2009-10-20,26500,26550,26300,26500,2970,159000.0,6000000.0
2009-10-21,26500,26700,26400,26500,1671,159000.0,6000000.0
2009-10-22,26500,26500,26200,26500,3380,159000.0,6000000.0
2009-10-23,26500,26600,26400,26450,2610,158700.0,6000000.0
2009-10-26,26350,26600,26350,26600,3070,159600.0,6000000.0
2009-10-27,26400,26600,26350,26500,436810,159000.0,6000000.0
2009-10-28,26350,26400,26200,26200,1750,157200.0,6000000.0
2009-10-29,26300,26300,25600,26050,3261,156300.0,6000000.0
2009-10-30,26050,26050,25800,26000,1550,156000.0,6000000.0
2009-11-02,25500,25900,25450,25450,7518,152700.0,6000000.0
2009-11-03,25600,25700,25400,25600,1910,153600.0,6000000.0
2009-11-04,25700,25900,25600,25650,2131,153900.0,6000000.0
2009-11-05,25800,25800,25550,25600,200,153600.0,6000000.0
2009-11-06,25800,25800,25500,25800,690,154800.0,6000000.0
2009-11-09,25800,25800,25600,25800,241,154800.0,6000000.0
2009-11-10,25800,25800,25400,25400,2845,152400.0,6000000.0
2009-11-11,25300,25600,25300,25450,1380,152700.0,6000000.0
2009-11-12,25400,25400,25300,25300,1610,151800.0,6000000.0
2009-11-13,25300,25300,25200,25300,2732,151800.0,6000000.0
2009-11-16,25100,25400,25100,25150,1462,150900.0,6000000.0
2009-11-17,25000,25150,24850,25000,11665,150000.0,6000000.0
2009-11-18,24900,25150,24900,25100,2260,150600.0,6000000.0
2009-11-19,25150,25300,25050,25200,1202,151200.0,6000000.0
2009-11-20,25100,25650,25100,25350,1900,152100.0,6000000.0
2009-11-23,25350,25500,25150,25350,1291,152100.0,6000000.0
2009-11-24,25500,25500,25050,25050,7580,150300.0,6000000.0
2009-11-25,25000,25450,25000,25200,8450,151200.0,6000000.0
2009-11-26,25200,25350,25100,25250,900,151500.0,6000000.0
2009-11-27,25050,25150,24850,24850,6490,149100.0,6000000.0
2009-11-30,25150,25600,24500,24900,9721,149400.0,6000000.0
2009-12-01,25050,25300,24950,25100,4884,150600.0,6000000.0
2009-12-02,25500,25500,24900,25200,3868,151200.0,6000000.0
2009-12-03,25250,25350,25250,25350,820,152100.0,6000000.0
2009-12-04,25400,25700,25400,25600,1080,153600.0,6000000.0
2009-12-07,25300,25650,25300,25650,2750,153900.0,6000000.0
2009-12-08,25650,25700,25400,25600,1981,153600.0,6000000.0
2009-12-09,25600,25900,25500,25800,650,154800.0,6000000.0
2009-12-10,25900,25950,25650,25650,1029,153900.0,6000000.0
2009-12-11,25850,26500,25850,26500,6170,159000.0,6000000.0
2009-12-14,26000,26200,26000,26050,1127,156300.0,6000000.0
2009-12-15,26150,26200,26000,26050,1053,156300.0,6000000.0
2009-12-16,26000,26200,26000,26100,5723,156600.0,6000000.0
2009-12-17,26300,26500,26150,26200,3440,157200.0,6000000.0
2009-12-18,26200,26700,26000,26050,16760,156300.0,6000000.0
2009-12-21,26050,26200,26000,26100,6660,156600.0,6000000.0
2009-12-22,26100,26200,25950,26200,4350,157200.0,6000000.0
2009-12-23,26100,26400,26050,26200,7040,157200.0,6000000.0
2009-12-24,26450,26450,26050,26050,9911,156300.0,6000000.0
2009-12-28,26500,26500,26000,26050,7251,156300.0,6000000.0
2009-12-29,25600,25600,25100,25100,2180,150600.0,6000000.0
2009-12-30,25050,25200,24950,25000,1560,150000.0,6000000.0
2010-01-04,25300,25300,25050,25150,731,150900.0,6000000.0
2010-01-05,25350,25350,25000,25000,2611,150000.0,6000000.0
2010-01-06,25000,25300,25000,25300,2430,151800.0,6000000.0
2010-01-07,25100,25300,25000,25300,2097,151800.0,6000000.0
2010-01-08,25150,25150,25000,25150,542,150900.0,6000000.0
2010-01-11,25350,25350,25100,25100,1586,150600.0,6000000.0
2010-01-12,25200,25600,25150,25300,1121,151800.0,6000000.0
2010-01-13,25150,25250,25150,25200,363,151200.0,6000000.0
2010-01-14,25200,25300,25100,25300,1890,151800.0,6000000.0
2010-01-15,25500,26200,25500,25900,11488,155400.0,6000000.0
2010-01-18,25500,25900,25500,25500,4703,153000.0,6000000.0
2010-01-19,25500,25650,25300,25300,2474,151800.0,6000000.0
2010-01-20,25600,25600,25400,25500,2344,153000.0,6000000.0
