부산산업(011390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-26,22750,22750,21950,22650,1332,23918.0,1056000.0
2014-11-27,22900,22900,22100,22600,1797,23866.0,1056000.0
2014-11-28,22900,24150,22300,22650,15332,23918.0,1056000.0
2014-12-01,22400,22750,21600,21900,4441,23126.0,1056000.0
2014-12-02,21400,22150,21300,21300,3559,22493.0,1056000.0
2014-12-03,21200,21450,20900,21200,3280,22387.0,1056000.0
2014-12-04,21500,21500,20000,20400,9742,21542.0,1056000.0
2014-12-05,20400,21050,20300,20850,3476,22018.0,1056000.0
2014-12-08,20850,20900,20450,20850,888,22018.0,1056000.0
2014-12-09,21100,21100,20500,20900,3606,22070.0,1056000.0
2014-12-10,20850,20900,20300,20700,3822,21859.0,1056000.0
2014-12-11,20700,20800,20250,20300,2779,21437.0,1056000.0
2014-12-12,20150,20600,19100,19750,5169,20856.0,1056000.0
2014-12-15,19650,19750,19300,19700,1364,20803.0,1056000.0
2014-12-16,19500,19900,19500,19900,1431,21014.0,1056000.0
2014-12-17,19200,20100,19200,19950,3878,21067.0,1056000.0
2014-12-18,19950,19950,19150,19400,4449,20486.0,1056000.0
2014-12-19,19350,19750,19350,19650,3769,20750.0,1056000.0
2014-12-22,19600,20200,19450,19750,1797,20856.0,1056000.0
2014-12-23,20100,20350,19650,20200,981,21331.0,1056000.0
2014-12-24,20200,20500,19800,20200,1078,21331.0,1056000.0
2014-12-26,20500,20500,20000,20200,1084,21331.0,1056000.0
2014-12-29,20400,20850,19900,20600,3502,21754.0,1056000.0
2014-12-30,20850,21500,20600,20800,5139,21965.0,1056000.0
2015-01-02,21250,21500,20650,20850,704,22018.0,1056000.0
2015-01-05,21400,21400,20650,21000,3458,22176.0,1056000.0
2015-01-06,21400,21400,20600,21250,1526,22440.0,1056000.0
2015-01-07,21350,21500,20750,21400,3595,22598.0,1056000.0
2015-01-08,21600,22500,21400,22250,5293,23496.0,1056000.0
2015-01-09,22450,23100,21950,22500,8914,23760.0,1056000.0
2015-01-12,22350,22750,22000,22550,2172,23813.0,1056000.0
2015-01-13,22650,23750,22000,23550,6386,24869.0,1056000.0
2015-01-14,23250,25350,23250,24800,11851,26189.0,1056000.0
2015-01-15,24800,24950,24000,24050,8334,25397.0,1056000.0
2015-01-16,23800,24500,23550,24150,2734,25502.0,1056000.0
2015-01-19,24150,24700,23900,24500,2366,25872.0,1056000.0
2015-01-20,24500,26000,24350,25900,8168,27350.0,1056000.0
2015-01-21,26150,26800,25900,26400,7165,27878.0,1056000.0
2015-01-22,26000,26800,25700,26450,5342,27931.0,1056000.0
2015-01-23,26750,27400,26400,27050,3532,28565.0,1056000.0
2015-01-26,27800,29550,27300,29550,13748,31205.0,1056000.0
2015-01-27,29850,30300,26950,26950,16324,28459.0,1056000.0
2015-01-28,26900,26900,25600,26050,8963,27509.0,1056000.0
2015-01-29,26400,26400,23750,24150,15310,25502.0,1056000.0
2015-01-30,24200,25550,24200,24900,5600,26294.0,1056000.0
2015-02-02,25400,25400,24350,24950,2651,26347.0,1056000.0
2015-02-03,24950,25700,24800,25650,1603,27086.0,1056000.0
2015-02-04,25900,26200,25100,25800,6172,27245.0,1056000.0
2015-02-05,26200,26200,25250,25950,1568,27403.0,1056000.0
2015-02-06,25800,25800,24600,25550,3587,26981.0,1056000.0
2015-02-09,25550,25600,24900,25150,2269,26558.0,1056000.0
2015-02-10,25200,25300,24700,25250,2226,26664.0,1056000.0
2015-02-11,25300,26500,24900,26300,3776,27773.0,1056000.0
2015-02-12,26500,27100,25250,26950,3862,28459.0,1056000.0
2015-02-13,26550,27800,26550,27450,3366,28987.0,1056000.0
2015-02-16,27450,31400,27400,28550,17292,30149.0,1056000.0
2015-02-17,28900,29900,27100,28800,8960,30413.0,1056000.0
2015-02-23,29400,29400,27500,27900,3810,29462.0,1056000.0
2015-02-24,27900,27900,27350,27850,2631,29410.0,1056000.0
2015-02-25,27450,28250,26650,26650,4191,28142.0,1056000.0
2015-02-26,26800,27300,26300,26350,2104,27826.0,1056000.0
2015-02-27,26600,27500,26200,26600,6358,28090.0,1056000.0
2015-03-02,26550,27700,26550,27150,3059,28670.0,1056000.0
2015-03-03,27300,27750,26600,26700,4522,28195.0,1056000.0
2015-03-04,27100,27100,25100,25300,46450,26717.0,1056000.0
2015-03-05,25300,26600,25300,26250,6677,27720.0,1056000.0
2015-03-06,26600,27000,25650,26950,5727,28459.0,1056000.0
2015-03-09,27000,27400,26750,27000,1558,28512.0,1056000.0
2015-03-10,26450,27350,26000,26450,29177,27931.0,1056000.0
2015-03-11,26450,26600,25450,25800,3350,27245.0,1056000.0
2015-03-12,25350,25950,24950,25650,20449,27086.0,1056000.0
2015-03-13,25750,25800,25350,25600,1281,27034.0,1056000.0
2015-03-16,25600,25700,25300,25400,1624,26822.0,1056000.0
2015-03-17,25400,26000,25400,25650,2164,27086.0,1056000.0
2015-03-18,26300,26300,25500,25800,1960,27245.0,1056000.0
2015-03-19,26250,29650,25600,28350,65440,29938.0,1056000.0
2015-03-20,28450,29200,26500,26800,19915,28301.0,1056000.0
2015-03-23,26500,27750,26250,26550,10940,28037.0,1056000.0
2015-03-24,26550,27000,26300,27000,4069,28512.0,1056000.0
2015-03-25,26800,27750,26800,27400,5879,28934.0,1056000.0
2015-03-26,27000,27600,26700,27200,3420,28723.0,1056000.0
2015-03-27,28000,28300,27150,27550,13148,29093.0,1056000.0
2015-03-30,28500,31650,27550,31650,32863,33422.0,1056000.0
2015-03-31,32650,36350,32050,36350,85957,38386.0,1056000.0
2015-04-01,38600,41800,32950,32950,224813,34795.0,1056000.0
2015-04-02,34700,36850,31000,31500,150940,33264.0,1056000.0
2015-04-03,31500,33750,30550,32000,68995,33792.0,1056000.0
2015-04-06,33900,33900,31800,32200,25013,34003.0,1056000.0
2015-04-07,32700,32700,31100,31450,31518,33211.0,1056000.0
2015-04-08,31300,32600,31200,31900,29372,33686.0,1056000.0
2015-04-09,32500,36500,32500,34450,81702,36379.0,1056000.0
2015-04-10,33750,34400,32600,33400,27275,35270.0,1056000.0
2015-04-13,33250,33650,32350,32650,16481,34478.0,1056000.0
2015-04-14,32600,35400,31700,34750,37000,36696.0,1056000.0
2015-04-15,34800,36000,33700,34700,24743,36643.0,1056000.0
2015-04-16,34700,34700,32500,33300,26283,35165.0,1056000.0
2015-04-17,33500,33700,32000,32850,19317,34690.0,1056000.0
2015-04-20,32850,33750,32050,32400,12193,34214.0,1056000.0
2015-04-21,32650,33350,32350,32350,9954,34162.0,1056000.0
2015-04-22,32850,33000,29000,31050,25137,32789.0,1056000.0
2015-04-23,31400,31400,29900,30400,13093,32102.0,1056000.0
2015-04-24,30400,30900,30150,30300,5997,31997.0,1056000.0
2015-04-27,30300,31350,30300,31200,7569,32947.0,1056000.0
2015-04-28,31200,31550,30250,30250,5805,31944.0,1056000.0
2015-04-29,30450,31400,29700,30300,7461,31997.0,1056000.0
2015-04-30,30300,31500,29450,30300,10948,31997.0,1056000.0
2015-05-04,30300,30300,29150,29300,3914,30941.0,1056000.0
2015-05-06,28600,29300,27000,27850,14279,29410.0,1056000.0
2015-05-07,27650,28400,27250,27500,8944,29040.0,1056000.0
2015-05-08,27250,29150,27250,28700,4954,30307.0,1056000.0
2015-05-11,29450,29450,28550,28600,1296,30202.0,1056000.0
2015-05-12,28400,29400,28400,29100,2828,30730.0,1056000.0
2015-05-13,29700,29700,28250,28650,2485,30254.0,1056000.0
2015-05-14,28650,30450,28650,30100,11058,31786.0,1056000.0
2015-05-15,30100,31000,29600,30600,8530,32314.0,1056000.0
2015-05-18,30600,31000,28800,29200,7766,30835.0,1056000.0
2015-05-19,29000,29350,28050,28900,6622,30518.0,1056000.0
2015-05-20,28500,29200,28400,28800,3062,30413.0,1056000.0
2015-05-21,28800,29450,27900,29450,6572,31099.0,1056000.0
2015-05-22,29000,29750,28800,29350,3120,30994.0,1056000.0
2015-05-26,29600,30000,28000,28350,9404,29938.0,1056000.0
2015-05-27,28600,28600,27850,27950,2298,29515.0,1056000.0
2015-05-28,28000,28750,28000,28400,1821,29990.0,1056000.0
2015-05-29,28150,28900,28150,28700,3710,30307.0,1056000.0
2015-06-01,28650,28650,27250,27800,9766,29357.0,1056000.0
2015-06-02,27800,28900,27000,28500,7652,30096.0,1056000.0
2015-06-03,28150,29200,27700,28800,5994,30413.0,1056000.0
2015-06-04,28800,29150,28000,28700,5956,30307.0,1056000.0
2015-06-05,29100,29100,27300,27350,10880,28882.0,1056000.0
2015-06-08,27400,28900,27350,28650,12160,30254.0,1056000.0
2015-06-09,29050,29150,28300,28900,5709,30518.0,1056000.0
2015-06-10,28900,29700,28750,29200,4071,30835.0,1056000.0
2015-06-11,29450,30800,28550,28950,11436,30571.0,1056000.0
2015-06-12,29000,31550,29000,30750,24109,32472.0,1056000.0
2015-06-15,30750,31850,29050,29500,16043,31152.0,1056000.0
2015-06-16,29900,29900,27550,28100,14313,29674.0,1056000.0
2015-06-17,28050,28200,27400,27950,8024,29515.0,1056000.0
2015-06-18,28500,28600,27700,27700,6184,29251.0,1056000.0
2015-06-19,27750,28250,27400,28000,8822,29568.0,1056000.0
2015-06-22,28000,29600,28000,29200,15426,30835.0,1056000.0
2015-06-23,29850,30250,29150,30250,14517,31944.0,1056000.0
2015-06-24,34450,36700,30550,31200,80499,32947.0,1056000.0
2015-06-25,30800,31800,30350,30700,13645,32419.0,1056000.0
2015-06-26,31000,31000,29350,30000,13955,31680.0,1056000.0
2015-06-29,28800,29850,28800,29150,14324,30782.0,1056000.0
2015-06-30,28150,29600,28150,29600,6507,31258.0,1056000.0
2015-07-01,29650,31000,29500,30700,6713,32419.0,1056000.0
2015-07-02,29950,31000,29900,30600,5964,32314.0,1056000.0
2015-07-03,30150,31000,29950,30150,7591,31838.0,1056000.0
2015-07-06,29850,30200,28600,28650,11491,30254.0,1056000.0
2015-07-07,28700,29500,28550,29350,8924,30994.0,1056000.0
2015-07-08,29650,31350,29100,29250,15843,30888.0,1056000.0
2015-07-09,29000,29650,28300,29500,6637,31152.0,1056000.0
2015-07-10,29800,30650,29500,30300,8307,31997.0,1056000.0
2015-07-13,30300,32900,30300,31500,28364,33264.0,1056000.0
2015-07-14,31900,34300,31150,33650,42113,35534.0,1056000.0
2015-07-15,34200,34650,32750,34000,21239,35904.0,1056000.0
2015-07-16,34100,35200,33750,34350,17341,36274.0,1056000.0
2015-07-17,34400,35300,33000,35100,23130,37066.0,1056000.0
2015-07-20,35800,38450,34750,36900,32888,38966.0,1056000.0
2015-07-21,37300,37500,35450,37050,17727,39125.0,1056000.0
2015-07-22,37200,37200,34550,35100,20882,37066.0,1056000.0
2015-07-23,34550,35000,32500,33650,19419,35534.0,1056000.0
2015-07-24,33700,34700,32950,33600,17260,35482.0,1056000.0
2015-07-27,33550,33550,32150,32300,8957,34109.0,1056000.0
2015-07-28,31450,32000,30700,31700,10171,33475.0,1056000.0
2015-07-29,31300,32900,31200,31650,13982,33422.0,1056000.0
2015-07-30,31900,32400,31100,31650,6640,33422.0,1056000.0
2015-07-31,31750,32000,30500,31300,6583,33053.0,1056000.0
2015-08-03,31500,31700,30500,31300,3926,33053.0,1056000.0
2015-08-04,31500,31900,31250,31800,1761,33581.0,1056000.0
2015-08-05,32000,33350,31250,33100,9428,34954.0,1056000.0
2015-08-06,33250,33900,31700,32250,7040,34056.0,1056000.0
2015-08-07,32150,32150,30850,31500,10359,33264.0,1056000.0
2015-08-10,31700,31850,30500,31500,4908,33264.0,1056000.0
2015-08-11,31500,32700,31050,31800,9899,33581.0,1056000.0
2015-08-12,32000,32000,29400,31200,10581,32947.0,1056000.0
2015-08-13,31400,32300,30900,31950,4065,33739.0,1056000.0
2015-08-17,32000,34500,31500,32400,30718,34214.0,1056000.0
2015-08-18,33000,33400,31300,32250,10434,34056.0,1056000.0
2015-08-19,32450,32550,29600,30700,14412,32419.0,1056000.0
2015-08-20,31150,31150,29450,29800,8256,31469.0,1056000.0
2015-08-21,28450,28750,26500,26500,27587,27984.0,1056000.0
2015-08-24,26450,27850,24650,25250,14201,26664.0,1056000.0
2015-08-25,25400,26500,24800,26000,21622,27456.0,1056000.0
2015-08-26,26000,28250,25700,28250,19957,29832.0,1056000.0
2015-08-27,28250,28700,27550,28500,6400,30096.0,1056000.0
2015-08-28,28800,29800,28500,29200,12256,30835.0,1056000.0
2015-08-31,29400,30300,29300,29900,13187,31574.0,1056000.0
2015-09-01,29950,31300,29200,30650,24221,32366.0,1056000.0
2015-09-02,29650,30600,29650,30100,13338,31786.0,1056000.0
2015-09-03,30450,31150,29800,30300,5468,31997.0,1056000.0
2015-09-04,30300,30900,28750,29300,10078,30941.0,1056000.0
2015-09-07,29550,29550,28550,29250,6507,30888.0,1056000.0
2015-09-08,29350,29350,28350,28800,2807,30413.0,1056000.0
2015-09-09,28850,30250,28850,29600,5346,31258.0,1056000.0
2015-09-10,29400,30350,28850,29500,2260,31152.0,1056000.0
2015-09-11,29750,30500,28900,30250,4946,31944.0,1056000.0
2015-09-14,30400,30400,29300,29950,1294,31627.0,1056000.0
2015-09-15,30100,30550,29200,29500,5554,31152.0,1056000.0
2015-09-16,29800,30100,29500,29900,1607,31574.0,1056000.0
2015-09-17,30450,30450,29400,29950,1301,31627.0,1056000.0
2015-09-18,30000,30300,29500,30000,3215,31680.0,1056000.0
2015-09-21,29600,30200,29200,29550,1878,31205.0,1056000.0
2015-09-22,30100,30100,29200,29250,2972,30888.0,1056000.0
2015-09-23,29150,29150,28000,28100,8796,29674.0,1056000.0
2015-09-24,28150,28700,27950,28500,4351,30096.0,1056000.0
2015-09-25,28750,28750,27900,28400,2089,29990.0,1056000.0
2015-09-30,28150,28800,27800,28300,3278,29885.0,1056000.0
2015-10-01,28650,29800,28250,29400,9516,31046.0,1056000.0
2015-10-02,29600,30300,29000,29750,4165,31416.0,1056000.0
2015-10-05,30000,30450,29500,30050,8836,31733.0,1056000.0
2015-10-06,30250,30250,29500,30000,2372,31680.0,1056000.0
2015-10-07,30200,30200,29000,30000,2574,31680.0,1056000.0
2015-10-08,29600,29950,29300,29600,2745,31258.0,1056000.0
2015-10-12,29800,30300,29350,29600,6072,31258.0,1056000.0
2015-10-13,29600,29700,28800,29300,4929,30941.0,1056000.0
2015-10-14,29100,29450,28500,28900,7631,30518.0,1056000.0
2015-10-15,28600,29050,28550,28850,5398,30466.0,1056000.0
2015-10-16,28700,32100,28500,31550,34129,33317.0,1056000.0
2015-10-19,31550,32500,30500,32050,21399,33845.0,1056000.0
2015-10-20,31750,32950,31500,32750,12576,34584.0,1056000.0
2015-10-21,32300,33150,32150,32200,6717,34003.0,1056000.0
2015-10-22,32200,32900,31500,31650,10386,33422.0,1056000.0
2015-10-23,31600,32400,31300,31900,5114,33686.0,1056000.0
2015-10-26,31900,34750,31900,33600,21006,35482.0,1056000.0
2015-10-27,33000,33650,32600,33350,6601,35218.0,1056000.0
2015-10-28,33000,33500,32350,33000,4468,34848.0,1056000.0
2015-10-29,33000,33950,32650,33950,3498,35851.0,1056000.0
2015-10-30,33500,33900,32200,32600,8609,34426.0,1056000.0
2015-11-02,32600,33950,31650,32300,5173,34109.0,1056000.0
2015-11-03,32000,33300,32000,32700,4236,34531.0,1056000.0
2015-11-04,32500,33000,31800,32300,2348,34109.0,1056000.0
2015-11-05,32000,32300,31800,32200,1933,34003.0,1056000.0
2015-11-06,31900,33950,31900,33500,2795,35376.0,1056000.0
2015-11-09,33800,34500,32350,33300,4683,35165.0,1056000.0
2015-11-10,33300,33300,31550,32400,6283,34214.0,1056000.0
2015-11-11,32300,32300,31550,31800,3558,33581.0,1056000.0
2015-11-12,31300,32000,31300,31900,1601,33686.0,1056000.0
2015-11-13,31200,32350,30800,32300,5297,34109.0,1056000.0
2015-11-16,31600,33200,30700,32100,11599,33898.0,1056000.0
2015-11-17,32000,34000,31750,33950,14200,35851.0,1056000.0
2015-11-18,34250,37300,32700,36050,45802,38069.0,1056000.0
2015-11-19,36250,36450,34750,35650,14993,37646.0,1056000.0
2015-11-20,35200,36800,35000,36250,10503,38280.0,1056000.0
2015-11-23,36500,36800,35550,35900,2200,37910.0,1056000.0
2015-11-24,36000,36350,34600,35500,6802,37488.0,1056000.0
2015-11-25,35500,36000,34650,35200,2095,37171.0,1056000.0
2015-11-26,35200,35500,34000,34500,6654,36432.0,1056000.0
2015-11-27,34200,35350,33350,34000,10205,35904.0,1056000.0
2015-11-30,34250,34250,32700,33500,9197,35376.0,1056000.0
2015-12-01,33000,33700,32350,33100,9227,34954.0,1056000.0
2015-12-02,33000,33450,32350,33300,1996,35165.0,1056000.0
2015-12-03,33350,33350,32000,32600,5526,34426.0,1056000.0
2015-12-04,32200,32400,31800,32250,6074,34056.0,1056000.0
2015-12-07,32200,32900,32050,32650,2955,34478.0,1056000.0
2015-12-08,32300,34050,32250,33550,10919,35429.0,1056000.0
2015-12-09,33800,34000,33000,33700,8667,35587.0,1056000.0
2015-12-10,33300,33650,32850,33650,1433,35534.0,1056000.0
2015-12-11,33800,34750,33250,33900,4986,35798.0,1056000.0
2015-12-14,33100,33400,32300,32850,7281,34690.0,1056000.0
2015-12-15,32900,33250,32350,32750,4395,34584.0,1056000.0
2015-12-16,32900,33550,32450,32950,3245,34795.0,1056000.0
2015-12-17,33100,33500,32700,33050,2274,34901.0,1056000.0
2015-12-18,33150,33150,32500,32850,1690,34690.0,1056000.0
2015-12-21,32650,33900,32500,32550,2629,34373.0,1056000.0
2015-12-22,32500,33000,32400,32650,1969,34478.0,1056000.0
2015-12-23,32450,33000,32200,32650,3328,34478.0,1056000.0
2015-12-24,32600,32900,31950,32400,4148,34214.0,1056000.0
2015-12-28,32600,33200,32100,32900,8921,34742.0,1056000.0
2015-12-29,33000,33800,33000,33400,3917,35270.0,1056000.0
2015-12-30,33450,34000,33000,33400,2308,35270.0,1056000.0
2016-01-04,33850,34450,32450,32900,3992,34742.0,1056000.0
2016-01-05,33000,33000,31800,32350,6210,34162.0,1056000.0
2016-01-06,32350,32650,31000,31500,6430,33264.0,1056000.0
2016-01-07,31500,31750,30000,30650,7098,32366.0,1056000.0
2016-01-08,30000,30800,29250,30400,3863,32102.0,1056000.0
2016-01-11,30600,30850,30000,30450,2544,32155.0,1056000.0
2016-01-12,30300,30950,29800,29800,3165,31469.0,1056000.0
2016-01-13,29800,30500,29600,30400,4410,32102.0,1056000.0
2016-01-14,30000,30550,29450,30350,2377,32050.0,1056000.0
2016-01-15,30300,30650,29800,30150,1561,31838.0,1056000.0
2016-01-18,29950,30400,29150,30100,2194,31786.0,1056000.0
2016-01-19,30150,30950,29450,29750,1501,31416.0,1056000.0
2016-01-20,29250,29600,28050,28850,6587,30466.0,1056000.0
2016-01-21,28250,28850,28000,28500,5102,30096.0,1056000.0
2016-01-22,28800,29400,28350,29300,3833,30941.0,1056000.0
2016-01-25,29050,30200,29050,30000,2383,31680.0,1056000.0
2016-01-26,30000,30300,29450,30300,1479,31997.0,1056000.0
2016-01-27,30600,30600,29250,29700,3300,31363.0,1056000.0
2016-01-28,29800,29800,29300,29700,1656,31363.0,1056000.0
2016-01-29,29500,30000,29400,30000,1568,31680.0,1056000.0
2016-02-01,30250,30250,29400,30150,2131,31838.0,1056000.0
2016-02-02,30250,31200,29700,31050,4600,32789.0,1056000.0
2016-02-03,30600,31300,30250,31250,1527,33000.0,1056000.0
2016-02-04,30700,31750,30700,31750,2433,33528.0,1056000.0
2016-02-05,31850,31900,30900,31650,3317,33422.0,1056000.0
2016-02-11,30500,31900,29650,30800,3468,32525.0,1056000.0
2016-02-12,30750,30750,27600,28850,6754,30466.0,1056000.0
2016-02-15,28900,30450,28800,28850,5266,30466.0,1056000.0
2016-02-16,29000,30300,29000,30300,2504,31997.0,1056000.0
2016-02-17,29850,30900,29750,30350,932,32050.0,1056000.0
2016-02-18,30350,31300,29950,30500,1758,32208.0,1056000.0
2016-02-19,30650,31100,29800,29900,3382,31574.0,1056000.0
2016-02-22,29900,30950,29900,30150,2957,31838.0,1056000.0
2016-02-23,30100,30850,30050,30700,948,32419.0,1056000.0
2016-02-24,30850,30900,30300,30650,1993,32366.0,1056000.0
2016-02-25,30850,33650,29850,29850,46024,31522.0,1056000.0
2016-02-26,30000,30550,29900,30500,8349,32208.0,1056000.0
2016-02-29,30550,31300,30450,30550,2279,32261.0,1056000.0
2016-03-02,31000,31850,30750,31000,6220,32736.0,1056000.0
2016-03-03,30850,31900,30750,31850,2536,33634.0,1056000.0
2016-03-04,32000,32400,31450,31600,817,33370.0,1056000.0
2016-03-07,31400,32250,30950,31200,2627,32947.0,1056000.0
2016-03-08,31350,31400,30600,30650,1782,32366.0,1056000.0
2016-03-09,30450,30900,30150,30550,7715,32261.0,1056000.0
2016-03-10,30500,30850,30150,30800,8452,32525.0,1056000.0
2016-03-11,30600,31200,30600,30900,2925,32630.0,1056000.0
2016-03-14,31200,33200,31100,32750,11541,34584.0,1056000.0
2016-03-15,32800,32950,31950,32750,3021,34584.0,1056000.0
2016-03-16,32900,33300,32600,32950,1569,34795.0,1056000.0
2016-03-17,32950,33100,32100,32700,2063,34531.0,1056000.0
2016-03-18,33200,33200,32300,32800,3740,34637.0,1056000.0
2016-03-21,32800,33700,32700,33000,8023,34848.0,1056000.0
2016-03-22,33000,33550,32200,32550,5746,34373.0,1056000.0
2016-03-23,32550,33250,32300,32700,1661,34531.0,1056000.0
2016-03-24,32500,32650,31950,32000,3197,33792.0,1056000.0
2016-03-25,32000,33200,32000,32900,5335,34742.0,1056000.0
2016-03-28,32600,33300,32500,32850,2832,34690.0,1056000.0
2016-03-29,32800,32950,32300,32900,1397,34742.0,1056000.0
2016-03-30,33000,33400,32450,32800,2477,34637.0,1056000.0
2016-03-31,32700,33000,32350,32700,1579,34531.0,1056000.0
2016-04-01,32450,32550,32100,32250,5805,34056.0,1056000.0
2016-04-04,32300,33000,32250,33000,4092,34848.0,1056000.0
2016-04-05,33000,42900,33000,38550,404435,40709.0,1056000.0
2016-04-06,36800,38000,35800,38000,138276,40128.0,1056000.0
2016-04-07,37550,40250,36850,37250,80821,39336.0,1056000.0
2016-04-08,37350,38200,36500,37350,38434,39442.0,1056000.0
2016-04-11,37650,47500,37650,42350,196505,44722.0,1056000.0
2016-04-12,44800,46950,40150,40850,84937,43138.0,1056000.0
2016-04-14,40000,43950,38750,41300,37999,43613.0,1056000.0
2016-04-15,40600,47350,40000,43500,84510,45936.0,1056000.0
2016-04-18,44350,45500,42250,42900,27550,45302.0,1056000.0
2016-04-19,43550,43800,41800,42250,18834,44616.0,1056000.0
2016-04-20,42250,43250,40100,40100,26165,42346.0,1056000.0
2016-04-21,40150,41150,39500,39500,16857,41712.0,1056000.0
2016-04-22,39700,41650,39050,41650,26203,43982.0,1056000.0
2016-04-25,41550,41550,39600,40000,12246,42240.0,1056000.0
2016-04-26,40050,40450,39100,40450,14555,42715.0,1056000.0
2016-04-27,40350,40750,39550,39950,6302,42187.0,1056000.0
2016-04-28,39900,41000,39550,40700,7006,42979.0,1056000.0
2016-04-29,40250,41000,39450,39950,7355,42187.0,1056000.0
2016-05-02,40000,40000,37450,38600,15325,40762.0,1056000.0
2016-05-03,38650,39000,36650,37000,15867,39072.0,1056000.0
2016-05-04,37200,37650,36650,36800,3673,38861.0,1056000.0
2016-05-09,36900,37950,36550,37200,6059,39283.0,1056000.0
2016-05-10,37250,37600,36850,37600,5271,39706.0,1056000.0
2016-05-11,37850,37850,36000,36300,5928,38333.0,1056000.0
2016-05-12,35800,37150,35800,36300,6701,38333.0,1056000.0
2016-05-13,36900,38000,36400,37450,5589,39547.0,1056000.0
2016-05-16,38400,39600,36600,37700,16828,39811.0,1056000.0
2016-05-17,38200,39400,37000,38700,8365,40867.0,1056000.0
2016-05-18,39400,39750,37000,38300,7727,40445.0,1056000.0
2016-05-19,38300,38300,37100,37800,6030,39917.0,1056000.0
2016-05-20,38100,38100,36550,37200,8019,39283.0,1056000.0
2016-05-23,37300,47400,37300,42000,181156,44352.0,1056000.0
2016-05-24,45500,46000,42000,42650,80120,45038.0,1056000.0
2016-05-25,42650,42700,40350,41500,36067,43824.0,1056000.0
2016-05-26,41500,42800,39550,39750,24582,41976.0,1056000.0
2016-05-27,40200,41050,38450,39350,18140,41554.0,1056000.0
2016-05-30,39350,39350,37700,38500,28775,40656.0,1056000.0
2016-05-31,38450,38450,37750,38200,14221,40339.0,1056000.0
2016-06-01,38250,39000,37800,39000,7492,41184.0,1056000.0
2016-06-02,39050,42100,38750,40850,49365,43138.0,1056000.0
2016-06-03,41000,41450,39250,40000,13897,42240.0,1056000.0
2016-06-07,40000,41300,39600,39600,11483,41818.0,1056000.0
2016-06-08,39600,39600,38000,38200,16950,40339.0,1056000.0
2016-06-09,38200,39300,38050,38950,8003,41131.0,1056000.0
2016-06-10,38650,39500,38400,39300,5564,41501.0,1056000.0
2016-06-13,39300,41700,38850,40850,18330,43138.0,1056000.0
2016-06-14,40850,41900,39650,40700,23264,42979.0,1056000.0
2016-06-15,40900,42450,40450,40950,19251,43243.0,1056000.0
2016-06-16,40850,50800,40500,42450,207651,44827.0,1056000.0
2016-06-17,42850,44000,39550,40100,57553,42346.0,1056000.0
2016-06-20,41700,52100,41100,52100,295904,55018.0,1056000.0
2016-06-21,55000,67500,50300,51400,1018192,54278.0,1056000.0
2016-06-22,66800,66800,57900,66800,651361,70541.0,1056000.0
2016-06-23,62000,68100,55600,56900,414518,60086.0,1056000.0
2016-06-24,58000,64800,54500,58500,386995,61776.0,1056000.0
2016-06-27,55100,59400,55100,55600,108054,58714.0,1056000.0
2016-06-28,54900,56500,50700,51500,132717,54384.0,1056000.0
2016-06-29,53100,59200,52400,53800,203511,56813.0,1056000.0
2016-06-30,54800,57500,53600,54300,84638,57341.0,1056000.0
2016-07-01,55300,55300,52500,53000,42444,55968.0,1056000.0
2016-07-04,53100,53500,51300,51900,34802,54806.0,1056000.0
2016-07-05,52100,52600,50100,50900,31964,53750.0,1056000.0
2016-07-06,50900,51900,49450,49700,39816,52483.0,1056000.0
2016-07-07,49900,50800,49500,49500,33601,52272.0,1056000.0
2016-07-08,49500,49500,46150,47900,46820,50582.0,1056000.0
2016-07-11,49000,49400,47900,48050,21584,50741.0,1056000.0
2016-07-12,48400,55500,47950,51500,191453,54384.0,1056000.0
2016-07-13,51000,51400,49500,49500,43290,52272.0,1056000.0
2016-07-14,49500,50300,47500,48650,26164,51374.0,1056000.0
2016-07-15,48850,48850,47500,47600,19488,50266.0,1056000.0
2016-07-18,47900,48950,47450,48200,9709,50899.0,1056000.0
2016-07-19,48400,49900,47500,48550,19668,51269.0,1056000.0
2016-07-20,48650,48650,47800,48100,9086,50794.0,1056000.0
2016-07-21,48100,48450,46950,47200,13031,49843.0,1056000.0
2016-07-22,47200,47800,46600,47350,10157,50002.0,1056000.0
2016-07-25,47350,47350,46200,46500,8430,49104.0,1056000.0
2016-07-26,46500,46950,46150,46200,4676,48787.0,1056000.0
2016-07-27,46300,46400,45300,45600,11155,48154.0,1056000.0
2016-07-28,45500,46650,45250,46650,10086,49262.0,1056000.0
2016-07-29,47300,47300,45700,45850,7037,48418.0,1056000.0
2016-08-01,45850,46100,45250,45700,4573,48259.0,1056000.0
2016-08-02,45500,47600,45500,46750,11565,49368.0,1056000.0
2016-08-03,46900,48700,46900,48650,29781,51374.0,1056000.0
2016-08-04,48250,49950,47700,48700,18752,51427.0,1056000.0
2016-08-05,49700,49700,47550,48300,10424,51005.0,1056000.0
2016-08-08,49100,49100,47100,47400,8593,50054.0,1056000.0
2016-08-09,46900,47300,46450,46800,7004,49421.0,1056000.0
2016-08-10,46750,47200,46300,46600,5623,49210.0,1056000.0
2016-08-11,46500,47700,46450,47550,5732,50213.0,1056000.0
