주연테크(044380),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-14,800,800,777,784,702250,37966.0,42900000.0
2016-04-15,784,785,771,783,761039,37881.0,42900000.0
2016-04-18,782,814,780,792,658433,38353.0,42900000.0
2016-04-19,793,952,790,820,29297846,39682.0,42900000.0
2016-04-20,824,826,783,791,4152801,38310.0,42900000.0
2016-04-21,792,813,785,802,1707140,38824.0,42900000.0
2016-04-22,798,808,787,797,1394052,38567.0,42900000.0
2016-04-25,793,804,787,789,586017,38181.0,42900000.0
2016-04-26,788,795,780,783,837415,37924.0,42900000.0
2016-04-27,791,791,779,781,599212,37795.0,42900000.0
2016-04-28,780,784,776,781,436482,37795.0,42900000.0
2016-04-29,780,784,756,780,967841,37752.0,42900000.0
2016-05-02,779,779,757,762,684637,36894.0,42900000.0
2016-05-03,774,774,750,754,621149,36508.0,42900000.0
2016-05-04,754,765,747,758,477322,36680.0,42900000.0
2016-05-09,758,765,750,758,850623,36680.0,42900000.0
2016-05-10,983,983,961,984,18882069,47619.0,42900000.0
2016-05-11,1054,1076,912,957,41976228,46332.0,42900000.0
2016-05-12,966,1001,917,922,9378130,44616.0,42900000.0
2016-05-13,970,974,870,871,10221775,42171.0,42900000.0
2016-05-16,869,875,839,845,4169991,40884.0,42900000.0
2016-05-17,864,983,864,922,13069824,44616.0,42900000.0
2016-05-18,930,948,899,908,3510886,43972.0,42900000.0
2016-05-19,899,997,886,948,6087302,45903.0,42900000.0
2016-05-20,966,997,939,993,3808848,48048.0,42900000.0
2016-05-23,1036,1098,1005,1024,8650174,49550.0,42900000.0
2016-05-24,1023,1067,1005,1068,4115219,51694.0,42900000.0
2016-05-25,1134,1192,1072,1095,7479304,52982.0,42900000.0
2016-05-26,1067,1094,1010,1019,3084745,49335.0,42900000.0
2016-05-27,1019,1147,1019,1108,3457372,53625.0,42900000.0
2016-05-30,1112,1192,1081,1152,5753172,55770.0,42900000.0
2016-05-31,1183,1391,1156,1294,11518880,62634.0,42900000.0
2016-06-01,1302,1356,1236,1356,4511602,65637.0,42900000.0
2016-06-02,1271,1329,1205,1276,4009204,61776.0,42900000.0
2016-06-03,1254,1280,1174,1259,3981378,60918.0,42900000.0
2016-06-07,1276,1311,1218,1236,1764515,59846.0,42900000.0
2016-06-08,1240,1240,1147,1196,2927909,57915.0,42900000.0
2016-06-09,1205,1262,1143,1232,3798807,59631.0,42900000.0
2016-06-10,1227,1231,1178,1219,1355786,58988.0,42900000.0
2016-06-13,1200,1209,1138,1157,1301480,55984.0,42900000.0
2016-06-14,1152,1196,1138,1179,1041508,57057.0,42900000.0
2016-06-15,1156,1236,1143,1201,2059596,58130.0,42900000.0
2016-06-16,1223,1245,1174,1179,1334425,57057.0,42900000.0
2016-06-17,1214,1227,1165,1205,1337940,77773.0,57185711.0
2016-06-20,1231,1231,1174,1192,899207,76915.0,57185711.0
2016-06-21,1187,1187,1121,1130,1690551,72912.0,57185711.0
2016-06-22,1130,1156,1112,1130,1020954,72912.0,57185711.0
2016-06-23,1125,1147,1054,1095,1165115,70624.0,57185711.0
2016-06-24,1125,1152,1019,1103,2290473,71196.0,57185711.0
2016-06-27,1054,1156,1028,1152,1238282,74341.0,57185711.0
2016-06-28,1161,1227,1161,1205,2239369,77773.0,57185711.0
2016-06-29,1214,1280,1183,1201,2577115,77487.0,57185711.0
2016-06-30,1223,1240,1183,1223,1147748,78916.0,57185711.0
2016-07-01,1223,1271,1214,1241,1024392,80060.0,57185711.0
2016-07-04,1249,1325,1223,1290,1916558,83205.0,57185711.0
2016-07-05,1293,1311,1258,1285,819843,82919.0,57185711.0
2016-07-06,1258,1280,1227,1267,1281245,81776.0,57185711.0
2016-07-07,1254,1329,1254,1321,1534586,85207.0,57185711.0
2016-07-08,1342,1497,1302,1498,5000332,96644.0,57185711.0
2016-07-11,1551,1639,1466,1524,5708924,98359.0,57185711.0
2016-07-12,1599,1604,1484,1529,2532404,98645.0,57185711.0
2016-07-13,1528,1542,1471,1529,1452026,98645.0,57185711.0
2016-07-14,1546,1723,1506,1560,6873853,100647.0,57185711.0
2016-07-15,1582,1590,1515,1555,1670008,100361.0,57185711.0
2016-07-18,1546,1590,1462,1569,1198692,101219.0,57185711.0
2016-07-19,1568,1582,1524,1569,720364,101219.0,57185711.0
2016-07-20,1586,1670,1568,1653,2697236,106651.0,57185711.0
2016-07-21,1639,1692,1621,1662,1154943,107223.0,57185711.0
2016-07-22,1639,1710,1626,1657,1707778,106937.0,57185711.0
2016-07-25,1635,1714,1617,1706,1002217,110082.0,57185711.0
2016-07-26,1688,1737,1661,1693,1098995,109225.0,57185711.0
2016-07-27,1701,1763,1692,1693,1446433,109225.0,57185711.0
2016-07-28,1692,1701,1626,1684,1503436,108653.0,57185711.0
2016-07-29,1683,1683,1497,1507,3001647,97216.0,57185711.0
2016-08-01,1502,1582,1480,1573,1388814,101505.0,57185711.0
2016-08-02,1586,1683,1480,1533,2146680,98931.0,57185711.0
2016-08-03,1524,1582,1493,1533,845814,98931.0,57185711.0
2016-08-04,1524,1551,1515,1533,415529,98931.0,57185711.0
2016-08-05,1519,1546,1435,1489,1218781,96072.0,57185711.0
2016-08-08,1488,1488,1378,1409,1549433,90925.0,57185711.0
2016-08-09,1418,1449,1391,1431,692552,92355.0,57185711.0
2016-08-10,1422,1435,1395,1414,676697,91211.0,57185711.0
2016-08-11,1382,1413,1382,1391,420131,89782.0,57185711.0
2016-08-12,1391,1444,1360,1440,840737,92927.0,57185711.0
2016-08-16,1440,1449,1409,1431,536027,92355.0,57185711.0
2016-08-17,1431,1431,1387,1418,533173,91497.0,57185711.0
2016-08-18,1418,1426,1378,1396,471197,90067.0,57185711.0
2016-08-19,1409,1426,1387,1405,269202,90639.0,57185711.0
2016-08-22,1400,1413,1316,1316,1113288,84921.0,57185711.0
2016-08-23,1316,1444,1254,1431,1595609,92355.0,57185711.0
2016-08-24,1484,1488,1400,1454,1140951,93785.0,57185711.0
2016-08-25,1444,1462,1404,1409,545241,90925.0,57185711.0
2016-08-26,1426,1440,1387,1400,405520,90353.0,57185711.0
2016-08-29,1400,1409,1333,1343,456459,86636.0,57185711.0
2016-08-30,1342,1378,1316,1352,709979,87208.0,57185711.0
2016-08-31,1329,1360,1293,1316,401930,84921.0,57185711.0
2016-09-01,1298,1373,1280,1338,689213,86350.0,57185711.0
2016-09-02,1351,1356,1311,1338,414464,86350.0,57185711.0
2016-09-05,1364,1378,1329,1365,307522,88066.0,57185711.0
2016-09-06,1364,1395,1356,1383,254532,89210.0,57185711.0
2016-09-07,1391,1413,1356,1374,439453,88638.0,57185711.0
2016-09-08,1360,1387,1320,1374,449203,88638.0,57185711.0
2016-09-09,1360,1360,1320,1347,375425,86922.0,57185711.0
2016-09-12,1329,1457,1267,1285,1525588,82919.0,57185711.0
2016-09-13,1316,1347,1280,1298,486518,83777.0,57185711.0
2016-09-19,1311,1364,1298,1365,421191,88066.0,57185711.0
2016-09-20,1356,1413,1356,1378,300913,88924.0,57185711.0
2016-09-21,1373,1387,1347,1352,311163,87208.0,57185711.0
2016-09-22,1356,1382,1342,1365,405193,88066.0,57185711.0
2016-09-23,1382,1400,1333,1360,540223,87780.0,57185711.0
2016-09-26,1347,1356,1311,1321,461151,85207.0,57185711.0
2016-09-27,1316,1325,1285,1290,428878,83205.0,57185711.0
2016-09-28,1302,1307,1240,1263,435812,81490.0,57185711.0
2016-09-29,1276,1276,1218,1263,542168,81490.0,57185711.0
2016-09-30,1258,1262,1223,1250,269160,80632.0,57185711.0
2016-10-04,1236,1285,1223,1267,261525,81776.0,57185711.0
2016-10-05,1267,1285,1254,1285,272185,82919.0,57185711.0
2016-10-06,1276,1347,1249,1316,776897,84921.0,57185711.0
2016-10-07,1325,1546,1293,1374,8102793,88638.0,57185711.0
2016-10-10,1356,1373,1320,1334,757473,86064.0,57185711.0
2016-10-11,1338,1444,1320,1400,2349858,90353.0,57185711.0
2016-10-12,1418,1484,1400,1440,1517668,92927.0,57185711.0
2016-10-13,1431,1462,1400,1422,610943,91783.0,57185711.0
2016-10-14,1426,1426,1338,1414,534721,91211.0,57185711.0
2016-10-17,1418,1422,1373,1405,301054,90639.0,57185711.0
2016-10-18,1378,1400,1347,1374,228631,88638.0,57185711.0
2016-10-19,1373,1373,1289,1343,506494,86636.0,57185711.0
2016-10-20,1329,1435,1307,1343,1760162,86636.0,57185711.0
2016-10-21,1342,1360,1311,1325,343019,85493.0,57185711.0
2016-10-24,1316,1364,1280,1312,592485,84635.0,57185711.0
2016-10-25,1320,1320,1262,1281,350553,82633.0,57185711.0
2016-10-26,1276,1325,1214,1232,906826,79488.0,57185711.0
2016-10-27,1245,1267,1231,1245,182499,80346.0,57185711.0
2016-10-28,1245,1258,1183,1214,495302,78344.0,57185711.0
2016-10-31,1249,1276,1165,1183,769327,76343.0,57185711.0
2016-11-01,1169,1223,1165,1196,204603,77201.0,57185711.0
2016-11-02,1183,1192,1072,1072,707338,69195.0,57185711.0
2016-11-03,1076,1116,1028,1095,539749,70624.0,57185711.0
2016-11-04,1094,1121,1054,1117,212141,72054.0,57185711.0
2016-11-07,1116,1138,1107,1121,160361,72340.0,57185711.0
2016-11-08,1138,1138,1112,1126,159813,72626.0,57185711.0
2016-11-09,1130,1130,974,1064,1152848,68623.0,57185711.0
2016-11-10,1098,1134,1072,1134,579009,73198.0,57185711.0
2016-11-11,1183,1471,1161,1201,23517199,77487.0,57185711.0
2016-11-14,1214,1271,1200,1201,3236807,77487.0,57185711.0
2016-11-15,1209,1209,1152,1161,1369975,74913.0,57185711.0
2016-11-16,1156,1218,1152,1165,1096292,75199.0,57185711.0
2016-11-17,1161,1196,1134,1174,661537,75771.0,57185711.0
2016-11-18,1174,1183,1147,1152,437456,74341.0,57185711.0
2016-11-21,1161,1192,1134,1152,449798,74341.0,57185711.0
2016-11-22,1165,1223,1152,1219,850524,78630.0,57185711.0
2016-11-23,1227,1231,1156,1161,904777,74913.0,57185711.0
2016-11-24,1169,1183,1121,1134,575683,73198.0,57185711.0
2016-11-25,1134,1209,1121,1161,863577,74913.0,57185711.0
2016-11-28,1156,1178,1121,1139,321335,73484.0,57185711.0
2016-11-29,1156,1156,1098,1126,332825,72626.0,57185711.0
2016-11-30,1103,1121,1072,1086,605625,70052.0,57185711.0
2016-12-01,1085,1130,1072,1086,534319,70052.0,57185711.0
2016-12-02,1112,1112,1072,1090,274533,70338.0,57185711.0
2016-12-05,1059,1090,1050,1081,316117,69767.0,57185711.0
2016-12-06,1063,1090,1063,1090,192624,70338.0,57185711.0
2016-12-07,1072,1094,1072,1090,148022,70338.0,57185711.0
2016-12-08,1098,1112,1076,1086,319408,70052.0,57185711.0
2016-12-09,1103,1161,1085,1134,812939,73198.0,57185711.0
2016-12-12,1165,1165,1116,1152,700146,74341.0,57185711.0
2016-12-13,1152,1183,1138,1170,327776,75485.0,57185711.0
2016-12-14,1161,1174,1134,1152,286585,74341.0,57185711.0
2016-12-15,1134,1192,1134,1174,484190,75771.0,57185711.0
2016-12-16,1174,1174,1138,1161,229784,74913.0,57185711.0
2016-12-19,1161,1169,1143,1161,224751,74913.0,57185711.0
2016-12-20,1165,1169,1143,1157,209321,74627.0,57185711.0
2016-12-21,1165,1192,1147,1179,599584,76057.0,57185711.0
2016-12-22,1178,1196,1147,1165,412995,75199.0,57185711.0
2016-12-23,1085,1152,1081,1148,1017137,74055.0,57185711.0
2016-12-26,1147,1165,1107,1134,635159,73198.0,57185711.0
2016-12-27,1134,1156,1081,1090,784442,71437.0,58078511.0
2016-12-28,1085,1121,1085,1112,155977,72889.0,58078511.0
2016-12-29,1112,1134,1085,1126,543386,73760.0,58078511.0
2017-01-02,1143,1192,1125,1188,1027114,77825.0,58078511.0
2017-01-03,1205,1223,1178,1214,1382816,79568.0,58078511.0
2017-01-04,1236,1329,1227,1312,5301570,85956.0,58078511.0
2017-01-05,1302,1316,1271,1290,1149151,84504.0,58078511.0
2017-01-06,1285,1316,1258,1290,1042028,84504.0,58078511.0
2017-01-09,1298,1360,1267,1312,2308539,85956.0,58078511.0
2017-01-10,1329,1347,1276,1294,1559464,84795.0,58078511.0
2017-01-11,1311,1316,1262,1303,663305,85375.0,58078511.0
2017-01-12,1302,1325,1258,1290,845922,84504.0,58078511.0
2017-01-13,1302,1342,1276,1321,1908701,86537.0,58078511.0
2017-01-16,1329,1333,1285,1285,461971,84214.0,58078511.0
2017-01-17,1267,1293,1249,1254,552232,82181.0,58078511.0
2017-01-18,1236,1285,1227,1245,462025,81600.0,58078511.0
2017-01-19,1249,1262,1236,1241,396107,81310.0,58078511.0
2017-01-20,1231,1254,1196,1210,585628,79277.0,58078511.0
2017-01-23,1200,1231,1165,1165,590416,76373.0,58078511.0
2017-01-24,1196,1209,1138,1148,476314,75212.0,58078511.0
2017-01-25,1152,1196,1138,1148,589894,75212.0,58078511.0
2017-01-26,1147,1183,1147,1183,354617,77535.0,58078511.0
2017-01-31,1196,1196,1138,1152,428790,75502.0,58078511.0
2017-02-01,1152,1196,1143,1196,633515,78406.0,58078511.0
2017-02-02,1214,1293,1192,1267,1927688,83052.0,58078511.0
2017-02-03,1293,1298,1214,1228,726394,80439.0,58078511.0
2017-02-06,1245,1276,1209,1254,753950,82181.0,58078511.0
2017-02-07,1267,1267,1209,1210,487425,79277.0,58078511.0
2017-02-08,1223,1240,1192,1223,278513,80148.0,58078511.0
2017-02-09,1227,1276,1223,1245,1097568,81600.0,58078511.0
2017-02-10,1236,1311,1231,1294,2358229,84795.0,58078511.0
2017-02-13,1320,1325,1271,1290,1022067,84504.0,58078511.0
2017-02-14,1285,1298,1249,1263,611648,82762.0,58078511.0
2017-02-15,1262,1276,1249,1254,411392,82181.0,58078511.0
2017-02-16,1254,1262,1236,1259,389470,82471.0,58078511.0
2017-02-17,1254,1267,1227,1250,558482,81891.0,58078511.0
2017-02-20,1249,1307,1231,1298,1871120,85085.0,58078511.0
2017-02-21,1289,1302,1200,1250,1694140,81891.0,58078511.0
2017-02-22,1240,1267,1227,1250,396308,81891.0,58078511.0
2017-02-23,1249,1262,1223,1223,611643,80148.0,58078511.0
2017-02-24,1223,1245,1205,1219,536970,79858.0,58078511.0
2017-02-27,1214,1223,1156,1183,649173,77535.0,58078511.0
2017-02-28,1178,1196,1156,1192,280390,78116.0,58078511.0
2017-03-02,1205,1205,1169,1196,163635,78406.0,58078511.0
2017-03-03,1205,1262,1187,1201,1117814,78696.0,58078511.0
2017-03-06,1205,1223,1169,1183,269093,77535.0,58078511.0
2017-03-07,1187,1205,1161,1170,349647,76664.0,58078511.0
2017-03-08,1161,1174,1156,1165,163614,76373.0,58078511.0
2017-03-09,1169,1192,1130,1157,1164901,75792.0,58078511.0
2017-03-10,1152,1192,1116,1157,958629,75792.0,58078511.0
2017-03-13,1152,1187,1147,1170,588244,76664.0,58078511.0
2017-03-14,1178,1209,1174,1196,542297,78406.0,58078511.0
2017-03-15,1196,1196,1161,1161,306932,76083.0,58078511.0
2017-03-16,1174,1223,1147,1183,546203,77535.0,58078511.0
2017-03-17,1200,1200,1165,1179,197453,77244.0,58078511.0
2017-03-20,1187,1187,1156,1161,279110,76083.0,58078511.0
2017-03-21,1147,1174,1134,1148,337796,75212.0,58078511.0
2017-03-22,1143,1161,1130,1161,234995,76083.0,58078511.0
2017-03-23,1161,1161,1125,1148,342513,75212.0,58078511.0
2017-03-24,1147,1156,1125,1130,253000,74050.0,58078511.0
2017-03-27,1112,1134,1090,1112,581911,72889.0,58078511.0
2017-03-28,1112,1125,1103,1108,241630,72598.0,58078511.0
2017-03-29,1107,1121,1085,1086,347875,71146.0,58078511.0
2017-03-30,1090,1098,1067,1086,269723,71146.0,58078511.0
2017-03-31,1081,1094,1050,1064,450011,69694.0,58078511.0
2017-04-03,1063,1098,1063,1095,211844,71727.0,58078511.0
2017-04-04,1107,1116,1076,1090,290872,71437.0,58078511.0
2017-04-05,1090,1094,1059,1077,298358,70565.0,58078511.0
2017-04-06,1076,1081,1036,1046,648246,68533.0,58078511.0
2017-04-07,1054,1059,1036,1059,228457,69404.0,58078511.0
2017-04-10,1059,1063,1005,1006,645257,65919.0,58078511.0
2017-04-11,1023,1028,997,1015,233578,66500.0,58078511.0
2017-04-12,997,1267,997,1095,19276794,71727.0,58078511.0
2017-04-13,1081,1107,1050,1064,2532892,69694.0,58078511.0
2017-04-14,1059,1059,1014,1019,1343136,66790.0,58078511.0
2017-04-17,1023,1041,1005,1037,583160,67952.0,58078511.0
2017-04-18,1045,1045,1010,1024,509683,67081.0,58078511.0
2017-04-19,1014,1041,1014,1024,303902,67081.0,58078511.0
2017-04-20,1019,1032,1010,1010,417609,66210.0,58078511.0
2017-04-21,1010,1023,1010,1015,177636,66500.0,58078511.0
2017-04-24,1023,1023,1005,1010,291493,66210.0,58078511.0
2017-04-25,1014,1045,1005,1028,423168,67371.0,58078511.0
2017-04-26,1023,1050,1019,1046,444380,68533.0,58078511.0
2017-04-27,1054,1085,1036,1059,620712,69404.0,58078511.0
2017-04-28,1059,1098,1054,1072,616861,70275.0,58078511.0
2017-05-02,1072,1072,1041,1041,206191,68242.0,58078511.0
2017-05-04,1032,1054,1019,1037,282300,67952.0,58078511.0
2017-05-08,1045,1063,1028,1050,369940,68823.0,58078511.0
2017-05-10,1063,1063,1019,1037,386221,67952.0,58078511.0
2017-05-11,1036,1059,1023,1024,410378,67081.0,58078511.0
2017-05-12,1036,1036,1001,1002,493498,65629.0,58078511.0
2017-05-15,1019,1161,1010,1077,6955554,70565.0,58078511.0
2017-05-16,1059,1125,1050,1099,2289339,72017.0,58078511.0
2017-05-17,1081,1103,1059,1068,681910,69985.0,58078511.0
2017-05-18,1054,1103,1041,1064,758184,69694.0,58078511.0
2017-05-19,1063,1094,1041,1064,787475,69694.0,58078511.0
2017-05-22,1085,1107,1067,1081,757084,70856.0,58078511.0
2017-05-23,1085,1085,1054,1059,338419,69404.0,58078511.0
2017-05-24,1063,1125,1050,1081,1826780,70856.0,58078511.0
2017-05-25,1090,1112,1081,1103,914181,72308.0,58078511.0
2017-05-26,1112,1112,1072,1077,627684,70565.0,58078511.0
2017-05-29,1085,1090,1059,1059,482596,69404.0,58078511.0
2017-05-30,1072,1112,1063,1077,1167283,70565.0,58078511.0
2017-05-31,1072,1107,1067,1072,757556,70275.0,58078511.0
2017-06-01,1072,1076,1014,1028,1260599,67371.0,58078511.0
2017-06-02,1028,1036,1001,1019,897114,66790.0,58078511.0
2017-06-05,1019,1019,983,997,821655,65338.0,58078511.0
2017-06-07,988,1019,983,1002,512714,70133.0,62064843.0
2017-06-08,1005,1019,983,984,554088,68892.0,62064843.0
2017-06-09,979,1001,939,970,968953,67961.0,62064843.0
2017-06-12,966,970,926,935,670278,65478.0,62064843.0
2017-06-13,935,961,899,913,1019260,63927.0,62064843.0
2017-06-14,912,930,886,922,1053325,64547.0,62064843.0
2017-06-15,921,948,899,939,896911,65789.0,62064843.0
2017-06-16,939,943,899,913,955966,63927.0,62064843.0
2017-06-19,912,912,867,871,1782367,61010.0,62064843.0
2017-06-20,871,876,830,841,1219719,58900.0,62064843.0
2017-06-21,833,917,833,857,1963439,60017.0,62064843.0
2017-06-22,872,886,851,855,371487,59893.0,62064843.0
2017-06-23,867,875,856,869,346904,60824.0,62064843.0
2017-06-26,877,877,850,855,332424,59893.0,62064843.0
2017-06-27,857,864,840,840,487372,58837.0,62064843.0
2017-06-28,842,847,833,833,367762,58341.0,62064843.0
2017-06-29,834,839,810,815,473512,57100.0,62064843.0
2017-06-30,819,821,808,819,311371,57348.0,62064843.0
2017-07-03,818,828,815,829,274734,58031.0,62064843.0
2017-07-04,833,885,833,853,1631947,60317.0,62634319.0
2017-07-05,861,876,852,867,486074,61256.0,62634319.0
2017-07-06,868,882,856,862,315452,60943.0,62634319.0
2017-07-07,853,871,841,845,320276,59691.0,62634319.0
2017-07-10,841,869,841,853,236411,60254.0,62634319.0
2017-07-11,855,921,855,886,2937414,62634.0,62634319.0
2017-07-12,890,948,890,931,2291776,65766.0,62634319.0
2017-07-13,930,948,885,886,1128682,62634.0,62634319.0
2017-07-14,886,904,866,884,531941,62446.0,62634319.0
2017-07-17,886,912,881,886,873364,62634.0,62634319.0
2017-07-18,886,899,884,891,535010,63520.0,63203794.0
2017-07-19,890,917,882,913,797914,65100.0,63203794.0
2017-07-20,912,948,908,917,1372658,65416.0,63203794.0
2017-07-21,921,939,912,922,538141,65732.0,63203794.0
2017-07-24,926,935,895,900,481060,64152.0,63203794.0
2017-07-25,895,930,880,931,709083,66364.0,63203794.0
2017-07-26,917,930,904,904,382027,64468.0,63203794.0
2017-07-27,904,957,904,953,1372263,67944.0,63203794.0
2017-07-28,939,957,935,948,371015,67628.0,63203794.0
2017-07-31,948,952,917,935,363375,66680.0,63203794.0
2017-08-01,926,948,917,926,289481,66048.0,63203794.0
2017-08-02,930,992,926,970,1132063,69208.0,63203794.0
2017-08-03,966,983,952,966,534498,68892.0,63203794.0
2017-08-04,952,1005,952,988,872521,70472.0,63203794.0
2017-08-07,992,1005,970,1006,447098,71736.0,63203794.0
2017-08-08,1001,1005,983,997,370537,71104.0,63203794.0
2017-08-09,1001,1001,970,970,387683,69208.0,63203794.0
2017-08-10,961,979,912,922,573952,65732.0,63203794.0
2017-08-11,908,912,874,881,816391,63391.0,63773270.0
2017-08-14,880,899,869,881,198799,63391.0,63773270.0
2017-08-16,880,886,871,877,102121,63136.0,63773270.0
2017-08-17,874,890,874,884,106784,63582.0,63773270.0
2017-08-18,883,886,873,879,98455,63263.0,63773270.0
2017-08-21,877,881,870,874,97002,62880.0,63773270.0
2017-08-22,882,884,873,879,45700,63263.0,63773270.0
2017-08-23,886,939,878,884,752056,63582.0,63773270.0
2017-08-24,883,935,883,917,582113,66005.0,63773270.0
2017-08-25,908,935,904,922,184310,66324.0,63773270.0
2017-08-28,921,939,912,913,315722,65686.0,63773270.0
2017-08-29,904,921,885,885,585871,63709.0,63773270.0
2017-08-30,899,904,885,900,337505,64730.0,63773270.0
2017-08-31,904,908,885,895,254408,64411.0,63773270.0
2017-09-01,904,926,886,908,456684,65368.0,63773270.0
2017-09-04,881,895,878,886,385710,63773.0,63773270.0
2017-09-05,890,895,870,877,398642,63072.0,63773270.0
2017-09-06,877,885,824,840,899734,60457.0,63773270.0
2017-09-07,849,854,844,850,185758,61159.0,63773270.0
2017-09-08,867,952,819,824,3537974,59309.0,63773270.0
2017-09-11,820,837,818,819,236951,58927.0,63773270.0
2017-09-12,805,813,757,779,2014837,56057.0,63773270.0
2017-09-13,783,788,758,768,894174,55228.0,63773270.0
2017-09-14,774,774,761,768,320596,55291.0,63773270.0
2017-09-15,757,768,750,751,591863,54016.0,63773270.0
2017-09-18,757,802,751,770,1008575,55419.0,63773270.0
2017-09-19,775,795,754,754,758207,54271.0,63773270.0
2017-09-20,634,658,583,591,5681090,42537.0,63773270.0
2017-09-21,611,613,584,605,1571169,43557.0,63773270.0
2017-09-22,605,608,587,589,635986,42409.0,63773270.0
2017-09-25,589,592,548,549,617469,39476.0,63773270.0
2017-09-26,531,562,504,553,1267879,39795.0,63773270.0
2017-09-27,552,553,538,545,316235,39221.0,63773270.0
2017-09-28,549,591,545,564,935060,40560.0,63773270.0
2017-09-29,576,578,559,566,365880,40751.0,63773270.0
2017-10-10,586,589,561,570,1045505,41006.0,63773270.0
2017-10-11,578,636,554,563,4839959,40496.0,63773270.0
2017-10-12,566,575,556,560,1227729,40305.0,63773270.0
2017-10-13,564,571,537,552,1742205,39731.0,63773270.0
2017-10-16,542,545,522,524,887175,37690.0,63773270.0
2017-10-17,522,539,522,535,432013,38519.0,63773270.0
2017-10-18,533,538,522,524,313860,37690.0,63773270.0
2017-10-19,522,534,517,527,269795,37945.0,63773270.0
2017-10-20,531,531,524,531,261896,38200.0,63773270.0
2017-10-23,530,536,530,534,344884,38392.0,63773270.0
2017-10-24,534,562,531,549,533501,39476.0,63773270.0
2017-10-25,561,561,544,549,324888,39539.0,63773270.0
2017-10-26,551,551,534,550,286609,39603.0,63773270.0
2017-10-27,545,561,537,542,679136,38965.0,63773270.0
2017-10-30,548,548,530,530,534616,38136.0,63773270.0
2017-10-31,532,556,530,547,1390262,34884.0,63773270.0
2017-11-01,552,565,540,564,699449,35968.0,63773270.0
2017-11-02,567,568,549,562,498675,35841.0,63773270.0
2017-11-03,565,565,550,560,319510,35713.0,63773270.0
2017-11-06,551,564,549,554,224666,35330.0,63773270.0
2017-11-07,550,558,550,554,136500,35330.0,63773270.0
2017-11-08,555,561,539,539,393056,34374.0,63773270.0
2017-11-09,539,547,530,532,306092,33927.0,63773270.0
2017-11-10,539,544,528,544,393891,34693.0,63773270.0
2017-11-13,535,545,527,536,387352,34182.0,63773270.0
2017-11-14,536,536,520,522,410767,33290.0,63773270.0
2017-11-15,521,543,500,503,1711471,32078.0,63773270.0
2017-11-16,503,511,501,509,297523,32461.0,63773270.0
2017-11-17,513,517,500,507,350116,32333.0,63773270.0
2017-11-20,517,517,503,511,158874,32588.0,63773270.0
2017-11-21,508,513,500,504,249387,32142.0,63773270.0
2017-11-22,502,507,486,486,849780,30994.0,63773270.0
2017-11-23,486,505,484,502,354121,32014.0,63773270.0
2017-11-24,500,505,494,503,251630,32078.0,63773270.0
2017-11-27,503,540,501,510,1296536,32524.0,63773270.0
2017-11-28,514,533,503,527,1090925,33609.0,63773270.0
2017-11-29,525,577,510,563,3019604,35904.0,63773270.0
2017-11-30,564,667,551,608,11563767,38774.0,63773270.0
2017-12-01,615,642,581,596,3761872,38009.0,63773270.0
2017-12-04,596,655,562,566,6424402,36096.0,63773270.0
2017-12-05,550,564,518,520,2398444,33162.0,63773270.0
2017-12-06,522,603,521,591,9844354,37690.0,63773270.0
2017-12-07,608,768,555,768,31552197,48978.0,63773270.0
2017-12-08,908,998,623,652,44099240,41580.0,63773270.0
2017-12-11,623,623,555,577,6972345,36797.0,63773270.0
2017-12-12,577,641,567,586,7745340,37371.0,63773270.0
2017-12-13,598,640,563,640,6455746,40815.0,63773270.0
2017-12-14,660,808,640,718,42410777,45789.0,63773270.0
2017-12-15,718,819,686,740,32316316,47192.0,63773270.0
2017-12-18,782,953,777,921,49111163,58735.0,63773270.0
2017-12-19,805,894,679,720,23405633,45917.0,63773270.0
2017-12-20,720,746,652,671,8877298,42792.0,63773270.0
2017-12-21,660,670,612,614,5697358,39157.0,63773270.0
2017-12-22,605,714,598,636,15598644,40560.0,63773270.0
2017-12-26,636,648,575,575,4510374,36670.0,63773270.0
2017-12-27,580,607,577,588,4172913,37499.0,63773270.0
2017-12-28,516,561,516,525,13335077,33481.0,63773270.0
2018-01-02,526,548,505,541,4051127,34501.0,63773270.0
2018-01-03,541,548,528,545,4536212,53831.0,98773270.0
2018-01-04,547,657,542,614,28453700,60647.0,98773270.0
2018-01-05,616,617,578,616,5911468,60844.0,98773270.0
2018-01-08,633,711,614,667,19813347,65882.0,98773270.0
2018-01-09,675,684,621,640,5746653,63215.0,98773270.0
2018-01-10,641,680,638,652,5102339,64400.0,98773270.0
2018-01-11,632,656,601,624,4597082,61635.0,98773270.0
2018-01-12,629,637,600,611,2733066,60350.0,98773270.0
2018-01-15,629,659,610,655,5280743,64696.0,98773270.0
2018-01-16,660,671,632,641,3081395,63314.0,98773270.0
2018-01-17,641,651,622,651,2034011,64301.0,98773270.0
2018-01-18,651,704,640,661,9492303,65289.0,98773270.0
2018-01-19,678,788,670,708,19877392,69931.0,98773270.0
2018-01-22,720,741,685,700,5750455,69141.0,98773270.0
2018-01-23,705,715,681,694,4285939,68549.0,98773270.0
2018-01-24,698,702,670,676,2864606,66771.0,98773270.0
2018-01-25,671,691,656,689,2886301,68055.0,98773270.0
