LG디스플레이(034220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-16,24850,25000,24450,24650,1545059,8820157.0,357815700.0
2015-12-17,24500,25100,24450,24750,1409187,8855939.0,357815700.0
2015-12-18,24300,24400,23600,23900,2193602,8551795.0,357815700.0
2015-12-21,23950,25500,23950,25250,2128047,9034846.0,357815700.0
2015-12-22,25250,26150,24600,25900,3271586,9267427.0,357815700.0
2015-12-23,25900,26300,25350,25750,1322313,9213754.0,357815700.0
2015-12-24,25900,26000,25200,25200,896432,9016956.0,357815700.0
2015-12-28,25400,25600,24600,24600,879785,8802266.0,357815700.0
2015-12-29,24550,24800,24150,24300,853799,8694922.0,357815700.0
2015-12-30,24600,25500,24500,24550,1479558,8784375.0,357815700.0
2016-01-04,24500,24500,23800,23900,822704,8551795.0,357815700.0
2016-01-05,23850,24450,23650,23800,1139556,8516014.0,357815700.0
2016-01-06,24150,24400,22800,23100,2203154,8265543.0,357815700.0
2016-01-07,22750,23350,22300,22600,1297944,8086635.0,357815700.0
2016-01-08,22250,22550,22050,22450,1218193,8032962.0,357815700.0
2016-01-11,22200,22300,21950,22000,1115775,7871945.0,357815700.0
2016-01-12,22000,22400,21950,22200,916043,7943509.0,357815700.0
2016-01-13,22300,22550,22050,22300,1098347,7979290.0,357815700.0
2016-01-14,22100,23400,21850,23000,2083708,8229761.0,357815700.0
2016-01-15,23150,23400,22850,22950,1857073,8211870.0,357815700.0
2016-01-18,22450,22700,22150,22300,1746191,7979290.0,357815700.0
2016-01-19,22300,22350,21500,22000,1894288,7871945.0,357815700.0
2016-01-20,21900,22250,21200,21200,1705909,7585693.0,357815700.0
2016-01-21,21250,21700,21150,21500,1454419,7693038.0,357815700.0
2016-01-22,21750,22000,21550,21950,1314561,7854055.0,357815700.0
2016-01-25,22250,22300,21750,21900,862183,7836164.0,357815700.0
2016-01-26,21850,22350,21800,21800,909850,7800382.0,357815700.0
2016-01-27,22250,23150,22050,22800,1873250,8158198.0,357815700.0
2016-01-28,22600,22600,21550,22200,2143899,7943509.0,357815700.0
2016-01-29,21800,22000,21600,21900,1410518,7836164.0,357815700.0
2016-02-01,22050,22600,21750,22550,1181607,8068744.0,357815700.0
2016-02-02,22350,22450,22150,22250,614255,7961399.0,357815700.0
2016-02-03,22000,22000,21400,21450,1436085,7675147.0,357815700.0
2016-02-04,21500,21700,21250,21400,1626039,7657256.0,357815700.0
2016-02-05,21500,21700,21300,21500,1576410,7693038.0,357815700.0
2016-02-11,21000,21300,20900,20950,1223593,7496239.0,357815700.0
2016-02-12,20850,21550,20800,21250,1359721,7603584.0,357815700.0
2016-02-15,21450,21700,21200,21500,1007800,7693038.0,357815700.0
2016-02-16,21650,21800,21500,21650,1103762,7746710.0,357815700.0
2016-02-17,21700,22250,21700,21850,2404271,7818273.0,357815700.0
2016-02-18,22300,22750,22200,22500,3460620,8050853.0,357815700.0
2016-02-19,22750,23350,22700,23000,2554854,8229761.0,357815700.0
2016-02-22,22850,23500,22650,23350,1599193,8354997.0,357815700.0
2016-02-23,23500,23500,23050,23300,1092566,8337106.0,357815700.0
2016-02-24,23250,24700,23150,24050,2821483,8605468.0,357815700.0
2016-02-25,24250,24550,23200,23500,1957179,8408669.0,357815700.0
2016-02-26,23500,24600,23500,24450,3149678,8748594.0,357815700.0
2016-02-29,24700,24950,24200,24500,1568541,8766485.0,357815700.0
2016-03-02,25200,25300,24750,24850,1813964,8891720.0,357815700.0
2016-03-03,25100,25100,24050,24250,1609696,8677031.0,357815700.0
2016-03-04,24200,24250,23550,24000,1326743,8587577.0,357815700.0
2016-03-07,23900,24100,23550,23800,1130319,8516014.0,357815700.0
2016-03-08,23950,25000,23900,24700,2094812,8838048.0,357815700.0
2016-03-09,24800,24850,23900,24200,1622499,8659140.0,357815700.0
2016-03-10,24350,24700,24250,24500,1621718,8766485.0,357815700.0
2016-03-11,24500,25100,24450,25000,1979146,8945392.0,357815700.0
2016-03-14,25500,25600,24700,24700,1860874,8838048.0,357815700.0
2016-03-15,24950,25150,24750,25000,1208723,8945392.0,357815700.0
2016-03-16,25100,25150,24350,24500,855802,8766485.0,357815700.0
2016-03-17,24550,25000,24400,24700,876906,8838048.0,357815700.0
2016-03-18,24750,24900,24300,24650,1037450,8820157.0,357815700.0
2016-03-21,24950,25450,24900,25050,1656158,8963283.0,357815700.0
2016-03-22,25400,26400,25350,26400,3086235,9446334.0,357815700.0
2016-03-23,26350,27050,26150,26950,2473974,9643133.0,357815700.0
2016-03-24,26650,26700,26100,26500,1733518,9482116.0,357815700.0
2016-03-25,26500,26600,25550,25550,1727724,9142191.0,357815700.0
2016-03-28,25600,25650,24850,24950,1486774,8927502.0,357815700.0
2016-03-29,25250,25850,25150,25700,1456302,9195863.0,357815700.0
2016-03-30,25800,26600,25800,26550,1480959,9500007.0,357815700.0
2016-03-31,27000,27000,26200,26600,1955271,9517898.0,357815700.0
2016-04-01,26350,26600,26100,26350,851899,9428444.0,357815700.0
2016-04-04,26450,26800,26150,26400,841191,9446334.0,357815700.0
2016-04-05,26100,26650,26100,26350,594744,9428444.0,357815700.0
2016-04-06,26050,26250,25800,25900,1027199,9267427.0,357815700.0
2016-04-07,25950,27000,25700,27000,1945700,9661024.0,357815700.0
2016-04-08,26950,27450,26400,27400,2285835,9804150.0,357815700.0
2016-04-11,27350,27750,27150,27350,1074755,9786259.0,357815700.0
2016-04-12,27350,27800,27200,27350,652468,9786259.0,357815700.0
2016-04-14,27600,27600,26600,26850,1495331,9607352.0,357815700.0
2016-04-15,25800,25800,24600,25050,6210164,8963283.0,357815700.0
2016-04-18,24950,25250,24600,25050,1578296,8963283.0,357815700.0
2016-04-19,25350,25550,25000,25050,1261950,8963283.0,357815700.0
2016-04-20,25050,25650,25050,25400,1440146,9088519.0,357815700.0
2016-04-21,25800,26300,25750,26300,2112529,9410553.0,357815700.0
2016-04-22,26250,26250,25800,25900,767445,9267427.0,357815700.0
2016-04-25,26000,26200,25550,25650,671273,9177973.0,357815700.0
2016-04-26,25650,26400,25300,25900,1096646,9267427.0,357815700.0
2016-04-27,25750,26450,24900,24900,2034400,8909611.0,357815700.0
2016-04-28,24800,24850,23550,23850,3311300,8533904.0,357815700.0
2016-04-29,23700,24100,23450,23900,1422448,8551795.0,357815700.0
2016-05-02,23850,24150,23550,23950,806142,8569686.0,357815700.0
2016-05-03,24000,24650,24000,24400,1381462,8730703.0,357815700.0
2016-05-04,24250,24550,24100,24250,931990,8677031.0,357815700.0
2016-05-09,24200,24550,23550,23900,1137409,8551795.0,357815700.0
2016-05-10,23700,24650,23600,24400,1222568,8730703.0,357815700.0
2016-05-11,24500,24800,24300,24500,949812,8766485.0,357815700.0
2016-05-12,24400,25450,24350,25350,1396488,9070628.0,357815700.0
2016-05-13,25100,25150,24350,24550,1410734,8784375.0,357815700.0
2016-05-16,24650,24850,24400,24450,481660,8748594.0,357815700.0
2016-05-17,24700,25000,24300,24400,628123,8730703.0,357815700.0
2016-05-18,24500,25000,24300,24900,772539,8909611.0,357815700.0
2016-05-19,24900,25050,24300,24500,797303,8766485.0,357815700.0
2016-05-20,24700,25600,24650,25500,1864825,9124300.0,357815700.0
2016-05-23,25600,25750,25250,25450,654909,9106410.0,357815700.0
2016-05-24,25750,26000,25400,25600,827666,9160082.0,357815700.0
2016-05-25,25950,26100,25700,26100,1130701,9338990.0,357815700.0
2016-05-26,26000,26100,25500,25600,683459,9160082.0,357815700.0
2016-05-27,25450,25950,25400,25800,635835,9231645.0,357815700.0
2016-05-30,26100,26100,25550,25700,533459,9195863.0,357815700.0
2016-05-31,25600,25950,25400,25800,1218400,9231645.0,357815700.0
2016-06-01,26000,26200,25500,25500,870933,9124300.0,357815700.0
2016-06-02,25600,25650,25150,25300,833919,9052737.0,357815700.0
2016-06-03,25150,25350,24000,24150,2692962,8641249.0,357815700.0
2016-06-07,24200,24650,24150,24650,1561296,8820157.0,357815700.0
2016-06-08,24650,24700,24300,24600,935823,8802266.0,357815700.0
2016-06-09,24600,24600,23950,24050,1963553,8605468.0,357815700.0
2016-06-10,24000,24350,24000,24050,898721,8605468.0,357815700.0
2016-06-13,24000,24150,23750,24050,686228,8605468.0,357815700.0
2016-06-14,23750,24000,23550,23600,998248,8444451.0,357815700.0
2016-06-15,23750,24650,23700,24450,1508134,8748594.0,357815700.0
2016-06-16,24600,24650,24100,24100,640705,8623358.0,357815700.0
2016-06-17,24200,24500,24150,24200,648228,8659140.0,357815700.0
2016-06-20,24600,24950,24400,24850,843461,8891720.0,357815700.0
2016-06-21,24750,25150,24400,25150,1207417,8999065.0,357815700.0
2016-06-22,25200,25650,24950,25450,1062869,9106410.0,357815700.0
2016-06-23,25400,25450,25000,25300,594817,9052737.0,357815700.0
2016-06-24,25500,25500,23650,24600,2019693,8802266.0,357815700.0
2016-06-27,24150,24700,24150,24650,764378,8820157.0,357815700.0
2016-06-28,24350,25150,24350,25050,739726,8963283.0,357815700.0
2016-06-29,25400,25850,25200,25650,1116744,9177973.0,357815700.0
2016-06-30,26250,26700,26000,26400,2292908,9446334.0,357815700.0
2016-07-01,26500,26900,26150,26650,1422346,9535788.0,357815700.0
2016-07-04,26700,27350,26700,26800,1941750,9589461.0,357815700.0
2016-07-05,26800,27000,26300,26900,663647,9625242.0,357815700.0
2016-07-06,26850,27100,26600,26700,924287,9553679.0,357815700.0
2016-07-07,27050,27800,26950,27800,1964215,9947276.0,357815700.0
2016-07-08,27800,28900,27700,28850,2608159,10322983.0,357815700.0
2016-07-11,29050,29100,28200,28900,1424759,10340874.0,357815700.0
2016-07-12,28950,28950,28250,28550,933141,10215638.0,357815700.0
2016-07-13,28650,28900,28150,28150,1339483,10072512.0,357815700.0
2016-07-14,28400,28850,28350,28500,1208054,10197747.0,357815700.0
2016-07-15,28650,29150,28500,28900,1141992,10340874.0,357815700.0
2016-07-18,29000,29200,28500,28750,748189,10287201.0,357815700.0
2016-07-19,29200,29700,29100,29550,1866012,10573454.0,357815700.0
2016-07-20,29700,29850,29100,29700,1156886,10627126.0,357815700.0
2016-07-21,29750,30150,29550,29800,1389020,10662908.0,357815700.0
2016-07-22,30000,30100,29600,30100,1077856,10770253.0,357815700.0
2016-07-25,29950,30050,29100,29100,1026182,10412437.0,357815700.0
2016-07-26,29200,29500,28850,29250,999809,10466109.0,357815700.0
2016-07-27,29450,30500,29000,30450,1812251,10895488.0,357815700.0
2016-07-28,31000,31400,30050,30650,2366912,10967051.0,357815700.0
2016-07-29,30750,31400,30200,31000,1906243,11092287.0,357815700.0
2016-08-01,31450,31600,31000,31600,1310937,11306976.0,357815700.0
2016-08-02,30950,31100,30250,30550,1324020,10931270.0,357815700.0
2016-08-03,30200,31200,29950,30650,1241947,10967051.0,357815700.0
2016-08-04,30800,31350,30500,30850,702549,11038614.0,357815700.0
2016-08-05,31250,31350,30900,31100,924487,11128068.0,357815700.0
2016-08-08,31350,31350,30100,30350,1632293,10859706.0,357815700.0
2016-08-09,30250,31450,30050,31350,1057494,11217522.0,357815700.0
2016-08-10,31000,31300,30150,30250,1398287,10823925.0,357815700.0
2016-08-11,30400,30950,30350,30950,980889,11074396.0,357815700.0
2016-08-12,30800,31100,30300,30700,1041615,10984942.0,357815700.0
2016-08-16,31200,31200,30300,30450,1180940,10895488.0,357815700.0
2016-08-17,30450,30600,30250,30600,813690,10949160.0,357815700.0
2016-08-18,30650,31200,30550,30950,846322,11074396.0,357815700.0
2016-08-19,31300,32350,31300,32150,2495539,11503775.0,357815700.0
2016-08-22,32250,32350,31800,32150,890763,11503775.0,357815700.0
2016-08-23,32200,32250,31250,31500,1075533,11271195.0,357815700.0
2016-08-24,31500,31600,30950,31400,805340,11235413.0,357815700.0
2016-08-25,31400,31400,30350,30800,1286491,11020724.0,357815700.0
2016-08-26,30750,30750,30250,30500,950874,10913379.0,357815700.0
2016-08-29,30350,30750,30150,30500,651113,10913379.0,357815700.0
2016-08-30,30550,31200,30550,31200,855114,11163850.0,357815700.0
2016-08-31,30800,31000,29700,30050,1996339,10752362.0,357815700.0
2016-09-01,30000,30000,29450,29650,1085488,10609236.0,357815700.0
2016-09-02,29650,29900,28700,29750,1587592,10645017.0,357815700.0
2016-09-05,29950,30950,29950,30850,1077754,11038614.0,357815700.0
2016-09-06,31000,31350,30650,30800,670851,11020724.0,357815700.0
2016-09-07,30700,30950,30500,30700,809968,10984942.0,357815700.0
2016-09-08,30650,30650,29200,29200,1864611,10448218.0,357815700.0
2016-09-09,29000,29550,28400,29350,1759529,10501891.0,357815700.0
2016-09-12,28800,29300,28300,28400,1690017,10161966.0,357815700.0
2016-09-13,28650,29000,27700,27900,1617892,9983058.0,357815700.0
2016-09-19,28200,28900,28200,28450,1095412,10179857.0,357815700.0
2016-09-20,28500,28650,27900,28300,990702,10126184.0,357815700.0
2016-09-21,28850,29450,28800,29250,1400910,10466109.0,357815700.0
2016-09-22,29150,29600,29100,29200,953251,10448218.0,357815700.0
2016-09-23,29750,29750,28900,29150,777579,10430328.0,357815700.0
2016-09-26,29000,29000,28450,28600,658306,10233529.0,357815700.0
2016-09-27,28500,29000,28250,28950,882695,10358765.0,357815700.0
2016-09-28,28900,29100,28400,28500,894973,10197747.0,357815700.0
2016-09-29,28750,29200,28350,28450,762397,10179857.0,357815700.0
2016-09-30,28250,28350,27850,28100,812372,10054621.0,357815700.0
2016-10-04,28400,28700,27850,28000,822937,10018840.0,357815700.0
2016-10-05,27850,28900,27750,28650,1069874,10251420.0,357815700.0
2016-10-06,29100,29200,28200,28400,1518454,10161966.0,357815700.0
2016-10-07,28350,29800,28250,29650,2062704,10609236.0,357815700.0
2016-10-10,29850,30150,29450,29950,1213585,10716580.0,357815700.0
2016-10-11,30200,30200,29400,29550,951274,10573454.0,357815700.0
2016-10-12,29600,30150,29200,29350,920315,10501891.0,357815700.0
2016-10-13,29300,29900,29250,29300,900308,10484000.0,357815700.0
2016-10-14,29350,30000,29300,29950,827528,10716580.0,357815700.0
2016-10-17,30000,30100,29400,29600,559055,10591345.0,357815700.0
2016-10-18,29250,29450,28650,28800,1199558,10305092.0,357815700.0
2016-10-19,29000,29250,28650,28700,760667,10269311.0,357815700.0
2016-10-20,28750,29350,28750,29100,543304,10412437.0,357815700.0
2016-10-21,29100,29150,28500,28500,918414,10197747.0,357815700.0
2016-10-24,28500,29350,28350,29350,715499,10501891.0,357815700.0
2016-10-25,29250,29900,28900,29800,1075783,10662908.0,357815700.0
2016-10-26,29700,29950,29300,29950,1137933,10716580.0,357815700.0
2016-10-27,30000,30200,29550,29600,568216,10591345.0,357815700.0
2016-10-28,29450,29700,27950,28300,2194023,10126184.0,357815700.0
2016-10-31,28250,28550,27200,27300,2242667,9768369.0,357815700.0
2016-11-01,27400,28150,27350,27800,1065440,9947276.0,357815700.0
2016-11-02,27500,27850,27300,27550,693385,9857823.0,357815700.0
2016-11-03,27100,27700,27100,27500,786149,9839932.0,357815700.0
2016-11-04,27500,27550,26600,26800,1271273,9589461.0,357815700.0
2016-11-07,27000,27100,26450,26600,1063461,9517898.0,357815700.0
2016-11-08,27000,27600,26850,27450,1191056,9822041.0,357815700.0
2016-11-09,27650,28000,25750,26200,2101154,9374771.0,357815700.0
2016-11-10,26800,27600,26700,27200,1294119,9732587.0,357815700.0
2016-11-11,26800,27350,26200,26900,1165346,9625242.0,357815700.0
2016-11-14,27150,27700,26900,26950,847445,9643133.0,357815700.0
2016-11-15,27400,27500,26500,26500,778751,9482116.0,357815700.0
2016-11-16,27100,28150,27100,27550,1994428,9857823.0,357815700.0
2016-11-17,27800,28500,27800,27800,1743781,9947276.0,357815700.0
2016-11-18,28000,28700,27950,28500,1123429,10197747.0,357815700.0
2016-11-21,28550,28550,27800,27900,503906,9983058.0,357815700.0
2016-11-22,27950,28500,27900,28250,976681,10108294.0,357815700.0
2016-11-23,28400,29250,28300,28750,1151516,10287201.0,357815700.0
2016-11-24,28750,29150,28050,28500,617890,10197747.0,357815700.0
2016-11-25,28800,28900,28350,28400,565468,10161966.0,357815700.0
2016-11-28,28450,29000,28050,28500,802813,10197747.0,357815700.0
2016-11-29,28200,28800,28100,28150,763089,10072512.0,357815700.0
2016-11-30,28300,28450,27600,28000,1349945,10018840.0,357815700.0
2016-12-01,28000,28750,27700,28400,898036,10161966.0,357815700.0
2016-12-02,28100,28250,27300,27900,806491,9983058.0,357815700.0
2016-12-05,27500,28000,27450,27800,446118,9947276.0,357815700.0
2016-12-06,28300,29250,28000,29100,1349604,10412437.0,357815700.0
2016-12-07,29600,30150,29550,29850,1645348,10680799.0,357815700.0
2016-12-08,30300,30750,30000,30300,1235539,10841816.0,357815700.0
2016-12-09,30300,30500,30000,30350,872415,10859706.0,357815700.0
2016-12-12,30400,30700,29350,29550,1378479,10573454.0,357815700.0
2016-12-13,29750,30500,29550,30350,1899764,10859706.0,357815700.0
2016-12-14,31100,31300,30100,30300,1647302,10841816.0,357815700.0
2016-12-15,30400,31200,30250,30950,1631993,11074396.0,357815700.0
2016-12-16,30800,31600,30650,30900,1471576,11056505.0,357815700.0
2016-12-19,31200,31250,30350,30500,968437,10913379.0,357815700.0
2016-12-20,30550,30700,30250,30550,721049,10931270.0,357815700.0
2016-12-21,30750,31900,30700,31500,1753323,11271195.0,357815700.0
2016-12-22,31900,32400,31350,31400,1740187,11235413.0,357815700.0
2016-12-23,31600,31700,30850,31300,1172126,11199631.0,357815700.0
2016-12-26,31500,32000,31300,32000,1082666,11450102.0,357815700.0
2016-12-27,32000,32100,31200,31400,1077924,11235413.0,357815700.0
2016-12-28,31350,31850,31050,31800,1169912,11378539.0,357815700.0
2016-12-29,31450,31600,31050,31450,846351,11253304.0,357815700.0
2017-01-02,31200,31300,30750,31150,1158495,11145959.0,357815700.0
2017-01-03,31300,31900,31250,31750,1350385,11360648.0,357815700.0
2017-01-04,31950,32250,31100,31450,1297451,11253304.0,357815700.0
2017-01-05,31550,31700,31100,31500,1051313,11271195.0,357815700.0
2017-01-06,31750,31950,31550,31650,917903,11324867.0,357815700.0
2017-01-09,31800,32250,31700,32100,1667226,11485884.0,357815700.0
2017-01-10,32200,32350,31450,31600,1374769,11306976.0,357815700.0
2017-01-11,31800,32300,31500,32100,1874837,11485884.0,357815700.0
2017-01-12,32500,32600,32000,32000,1479473,11450102.0,357815700.0
2017-01-13,31800,32000,31500,31950,1091083,11432212.0,357815700.0
2017-01-16,32150,32200,30600,30850,1658634,11038614.0,357815700.0
2017-01-17,31000,31400,30900,31200,890478,11163850.0,357815700.0
2017-01-18,31150,31600,31050,31550,1015221,11289085.0,357815700.0
2017-01-19,31550,31800,30800,31250,1174985,11181741.0,357815700.0
2017-01-20,31300,32100,31000,32050,1311326,11467993.0,357815700.0
2017-01-23,32300,32750,32100,32500,1613046,11629010.0,357815700.0
2017-01-24,33000,33150,31450,31750,2607463,11360648.0,357815700.0
2017-01-25,32000,32200,30350,30400,3640103,10877597.0,357815700.0
2017-01-26,30050,30800,29700,30250,2807447,10823925.0,357815700.0
2017-01-31,30500,31000,30450,30650,1859931,10967051.0,357815700.0
2017-02-01,30900,31200,30750,31050,1263758,11110177.0,357815700.0
2017-02-02,31000,31050,30000,30200,1753421,10806034.0,357815700.0
2017-02-03,30350,30500,29350,29550,2310602,10573454.0,357815700.0
2017-02-06,29800,29850,28850,29000,2138361,10376655.0,357815700.0
2017-02-07,28700,29200,28250,28900,2559477,10340874.0,357815700.0
2017-02-08,29000,29500,28650,29450,2019512,10537672.0,357815700.0
2017-02-09,29550,29650,28950,29350,1510874,10501891.0,357815700.0
2017-02-10,29600,29700,29150,29150,1093140,10430328.0,357815700.0
2017-02-13,28550,28550,27550,28050,3381341,10036730.0,357815700.0
2017-02-14,28100,28600,28050,28450,1712915,10179857.0,357815700.0
2017-02-15,28450,28500,27700,27850,2637807,9965167.0,357815700.0
2017-02-16,27850,28400,27700,28200,1355675,10090403.0,357815700.0
2017-02-17,28300,28650,28050,28400,1436569,10161966.0,357815700.0
2017-02-20,28450,28500,28000,28100,1231893,10054621.0,357815700.0
2017-02-21,28250,29150,28250,28700,2255032,10269311.0,357815700.0
2017-02-22,28900,28950,28250,28450,1558980,10179857.0,357815700.0
2017-02-23,28600,28750,28350,28550,1240462,10215638.0,357815700.0
2017-02-24,28650,28650,27550,27650,2408188,9893604.0,357815700.0
2017-02-27,27700,27800,27050,27300,2061642,9768369.0,357815700.0
2017-02-28,27500,27650,27150,27400,1949940,9804150.0,357815700.0
2017-03-02,27850,27900,27200,27700,2139695,9911495.0,357815700.0
2017-03-03,27650,28100,27450,28050,1738145,10036730.0,357815700.0
2017-03-06,28000,28100,27400,27900,1161119,9983058.0,357815700.0
2017-03-07,27950,28600,27750,28600,2157918,10233529.0,357815700.0
2017-03-08,28700,28900,28250,28400,1911122,10161966.0,357815700.0
2017-03-09,28600,28750,28250,28450,1043082,10179857.0,357815700.0
2017-03-10,28550,28600,27750,27900,1544641,9983058.0,357815700.0
2017-03-13,27900,28150,27750,28000,979192,10018840.0,357815700.0
2017-03-14,28200,28550,28200,28250,1562947,10108294.0,357815700.0
2017-03-15,28000,28200,27800,27850,1214044,9965167.0,357815700.0
2017-03-16,28100,28300,27950,28200,1376478,10090403.0,357815700.0
2017-03-17,28150,28300,27850,28000,1796081,10018840.0,357815700.0
2017-03-20,28350,28400,27950,28050,975074,10036730.0,357815700.0
2017-03-21,28250,28950,28150,28900,2741870,10340874.0,357815700.0
2017-03-22,28900,29900,28900,29500,4025356,10555563.0,357815700.0
2017-03-23,29750,30050,29300,29300,2523882,10484000.0,357815700.0
2017-03-24,29400,29800,29050,29400,1545915,10519782.0,357815700.0
2017-03-27,29650,30000,28900,29000,1380080,10376655.0,357815700.0
2017-03-28,29250,29400,28800,29200,1124695,10448218.0,357815700.0
2017-03-29,29600,30500,29450,30450,3222461,10895488.0,357815700.0
2017-03-30,30750,31150,29950,30100,2653873,10770253.0,357815700.0
2017-03-31,30300,30350,30000,30250,1191669,10823925.0,357815700.0
2017-04-03,30400,30450,29900,30250,1052040,10823925.0,357815700.0
2017-04-04,30250,30650,30000,30150,955304,10788143.0,357815700.0
2017-04-05,30150,30350,29650,30350,1649036,10859706.0,357815700.0
2017-04-06,30050,30250,29500,29800,1606601,10662908.0,357815700.0
2017-04-07,30050,30350,29750,29850,753079,10680799.0,357815700.0
2017-04-10,30650,30750,29900,30100,1679793,10770253.0,357815700.0
2017-04-11,30600,30850,30300,30850,1942274,11038614.0,357815700.0
2017-04-12,30850,30850,30050,30400,1484669,10877597.0,357815700.0
2017-04-13,30450,30900,30200,30900,1526443,11056505.0,357815700.0
2017-04-14,30750,30950,30350,30500,733994,10913379.0,357815700.0
2017-04-17,30850,31050,30750,30800,833586,11020724.0,357815700.0
2017-04-18,31100,31350,30600,30850,1362733,11038614.0,357815700.0
2017-04-19,30700,31050,30350,30600,1020224,10949160.0,357815700.0
2017-04-20,30600,30900,29600,29800,3043545,10662908.0,357815700.0
2017-04-21,30000,30200,29650,29900,1723627,10698689.0,357815700.0
2017-04-24,29950,30200,29800,30200,1216111,10806034.0,357815700.0
2017-04-25,30050,31300,30050,31200,2953218,11163850.0,357815700.0
2017-04-26,31800,31950,31200,31400,3301326,11235413.0,357815700.0
2017-04-27,31250,31300,29750,29850,5097192,10680799.0,357815700.0
2017-04-28,29600,30100,29050,29400,4542778,10519782.0,357815700.0
2017-05-02,29650,30100,29600,29600,2612555,10591345.0,357815700.0
2017-05-04,29650,30200,29650,30000,1852356,10734471.0,357815700.0
2017-05-08,30050,30600,29950,30400,2394577,10877597.0,357815700.0
2017-05-10,30400,30550,29800,29900,3137615,10698689.0,357815700.0
2017-05-11,30100,30150,29550,29700,2602616,10627126.0,357815700.0
2017-05-12,29650,29900,28950,29050,3342190,10394546.0,357815700.0
2017-05-15,29100,29150,28250,28800,3080016,10305092.0,357815700.0
2017-05-16,29000,29050,28700,28800,2246799,10305092.0,357815700.0
2017-05-17,28900,29200,28800,29100,1879813,10412437.0,357815700.0
2017-05-18,28800,29600,28700,29500,2375616,10555563.0,357815700.0
2017-05-19,29450,29500,29150,29450,1374581,10537672.0,357815700.0
2017-05-22,29600,29650,29000,29250,1639936,10466109.0,357815700.0
2017-05-23,29350,29400,29000,29100,1654343,10412437.0,357815700.0
2017-05-24,29050,29350,28850,29100,1629821,10412437.0,357815700.0
2017-05-25,29100,29200,28750,28850,1989636,10322983.0,357815700.0
2017-05-26,29000,30150,28950,30050,5303654,10752362.0,357815700.0
2017-05-29,30400,30500,30000,30200,3120972,10806034.0,357815700.0
2017-05-30,30600,32200,30500,32050,7849718,11467993.0,357815700.0
2017-05-31,32300,32900,31700,32600,5248207,11664792.0,357815700.0
2017-06-01,32550,32800,32100,32600,2889440,11664792.0,357815700.0
2017-06-02,32900,33500,32500,33300,3319279,11915263.0,357815700.0
2017-06-05,33550,34300,32900,33950,3615345,12147843.0,357815700.0
2017-06-07,34350,35950,34200,35400,4874654,12666676.0,357815700.0
2017-06-08,36100,36800,35750,36500,5415691,13060273.0,357815700.0
2017-06-09,36750,36800,35650,36700,3813526,13131836.0,357815700.0
2017-06-12,36000,36400,34700,34900,5350754,12487768.0,357815700.0
2017-06-13,35000,37700,34950,37600,5879867,13453870.0,357815700.0
2017-06-14,38300,38300,37000,37250,4552109,13328635.0,357815700.0
2017-06-15,37400,38150,36450,38150,4225813,13650669.0,357815700.0
2017-06-16,37850,39100,37400,37400,3271611,13382307.0,357815700.0
2017-06-19,37400,38400,37000,37250,3004172,13328635.0,357815700.0
2017-06-20,37900,38150,36000,36900,4182102,13203399.0,357815700.0
2017-06-21,36250,36800,35700,36650,3019914,13113945.0,357815700.0
2017-06-22,37000,37250,36200,36400,2369949,13024491.0,357815700.0
2017-06-23,36500,36700,35400,36500,3188979,13060273.0,357815700.0
2017-06-26,36500,37250,36350,36700,2261229,13131836.0,357815700.0
2017-06-27,36950,38700,36850,38050,4724767,13614887.0,357815700.0
2017-06-28,37600,38650,37000,37250,3667717,13328635.0,357815700.0
2017-06-29,38000,38250,37350,37550,2353448,13435980.0,357815700.0
2017-06-30,36800,37700,36600,37100,2245097,13274962.0,357815700.0
2017-07-03,37300,37650,36250,36550,1745103,13078164.0,357815700.0
2017-07-04,36600,38650,36600,38500,4768875,13775904.0,357815700.0
2017-07-05,39050,39600,38350,38900,4931725,13919031.0,357815700.0
2017-07-06,39000,39000,37650,37800,3814964,13525433.0,357815700.0
2017-07-07,37300,37500,36300,36500,3450908,13060273.0,357815700.0
2017-07-10,36700,37100,35500,35700,3416475,12774020.0,357815700.0
2017-07-11,35950,37100,35500,37000,3045931,13239181.0,357815700.0
2017-07-12,37350,37650,36350,36350,2042203,13006601.0,357815700.0
2017-07-13,36900,37450,36650,36700,2486181,13131836.0,357815700.0
2017-07-14,36900,37000,35750,35950,3147816,12863474.0,357815700.0
2017-07-17,36200,36350,35550,36050,2348613,12899256.0,357815700.0
2017-07-18,36100,36850,36000,36300,2262985,12988710.0,357815700.0
2017-07-19,36550,37700,36500,37350,3204191,13364416.0,357815700.0
2017-07-20,36850,36900,34200,34300,13883506,12273079.0,357815700.0
2017-07-21,34650,35000,34000,34200,6354523,12237297.0,357815700.0
2017-07-24,34200,34400,33000,33250,6547693,11897372.0,357815700.0
2017-07-25,33400,33750,32650,32800,5239665,11736355.0,357815700.0
2017-07-26,33150,33300,31800,32400,6776593,11593229.0,357815700.0
2017-07-27,32150,32600,31650,31750,5561168,11360648.0,357815700.0
2017-07-28,32300,32400,30750,30800,6550553,11020724.0,357815700.0
2017-07-31,30800,31750,30800,31650,3900838,11324867.0,357815700.0
2017-08-01,31850,31850,31050,31350,3424509,11217522.0,357815700.0
2017-08-02,31850,32600,31750,31900,4786381,11414321.0,357815700.0
