한화케미칼(009830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-01,3280,3330,3218,3271,171330,364752.0,99659074.0
2000-09-04,3271,3303,3222,3222,136780,359271.0,99659074.0
2000-09-05,3222,3334,3187,3334,259220,371728.0,99659074.0
2000-09-06,3276,3347,3254,3330,346920,371230.0,99659074.0
2000-09-07,3522,3531,3218,3218,664560,358773.0,99659074.0
2000-09-08,3254,3258,2963,3012,515870,335851.0,99659074.0
2000-09-14,2954,2954,2753,2860,770190,318909.0,99659074.0
2000-09-15,2825,2936,2771,2793,478500,311435.0,99659074.0
2000-09-18,2593,2683,2378,2467,386770,275059.0,99659074.0
2000-09-19,2324,2543,2324,2503,377850,279045.0,99659074.0
2000-09-20,2574,2673,2530,2628,310380,292998.0,99659074.0
2000-09-21,2673,2753,2516,2637,355330,293994.0,99659074.0
2000-09-22,2682,2726,2485,2485,430270,277052.0,99659074.0
2000-09-25,2619,2842,2592,2735,624980,304957.0,99659074.0
2000-09-26,2717,2816,2690,2735,416940,304957.0,99659074.0
2000-09-27,2825,2851,2726,2762,579850,307947.0,99659074.0
2000-09-28,2780,2825,2704,2717,763140,302964.0,99659074.0
2000-09-29,2771,3039,2726,2771,962930,308943.0,99659074.0
2000-10-02,2771,2771,2686,2690,281820,299974.0,99659074.0
2000-10-04,2601,2735,2583,2735,375460,304957.0,99659074.0
2000-10-05,2775,2883,2735,2735,573920,304957.0,99659074.0
2000-10-06,2762,2789,2704,2722,403740,303462.0,99659074.0
2000-10-09,2708,2726,2646,2646,350510,294991.0,99659074.0
2000-10-10,2592,2655,2525,2556,524740,285025.0,99659074.0
2000-10-11,2525,2543,2387,2471,517690,275557.0,99659074.0
2000-10-12,2428,2513,2324,2324,439520,259114.0,99659074.0
2000-10-13,2284,2364,2217,2360,366240,263100.0,99659074.0
2000-10-16,2494,2538,2431,2458,559460,274062.0,99659074.0
2000-10-17,2360,2436,2235,2235,368080,249148.0,99659074.0
2000-10-18,2235,2297,2105,2261,332770,252137.0,99659074.0
2000-10-19,2203,2294,2127,2181,346570,243168.0,99659074.0
2000-10-20,2279,2311,2221,2252,341620,251141.0,99659074.0
2000-10-23,2257,2257,2101,2101,251980,234199.0,99659074.0
2000-10-24,2105,2212,2065,2172,271510,242172.0,99659074.0
2000-10-25,2145,2176,2069,2101,423080,234199.0,99659074.0
2000-10-26,2105,2105,2011,2038,315850,227223.0,99659074.0
2000-10-27,2042,2092,2016,2016,300730,224731.0,99659074.0
2000-10-30,2020,2020,1882,1882,301400,209782.0,99659074.0
2000-10-31,1801,1890,1788,1890,301980,210779.0,99659074.0
2000-11-01,1940,2172,1922,2172,937130,242172.0,99659074.0
2000-11-02,2235,2333,2181,2208,1383100,246158.0,99659074.0
2000-11-03,2244,2270,2163,2199,657100,245161.0,99659074.0
2000-11-06,2114,2409,2114,2297,932390,256124.0,99659074.0
2000-11-07,2279,2311,2163,2235,517570,249148.0,99659074.0
2000-11-08,2163,2244,2118,2172,589420,242172.0,99659074.0
2000-11-09,2190,2279,2101,2279,488650,254131.0,99659074.0
2000-11-10,2235,2422,2217,2422,626120,270076.0,99659074.0
2000-11-13,2378,2423,2221,2324,459780,259114.0,99659074.0
2000-11-14,2284,2498,2284,2409,735230,268581.0,99659074.0
2000-11-15,2458,2646,2418,2445,1164270,272568.0,99659074.0
2000-11-16,2467,2498,2346,2355,338180,262602.0,99659074.0
2000-11-17,2288,2346,2261,2315,640030,258117.0,99659074.0
2000-11-20,2279,2659,2279,2659,4633360,296486.0,99659074.0
2000-11-21,2816,2932,2337,2413,5933630,269079.0,99659074.0
2000-11-22,2413,2440,2127,2154,1547400,240178.0,99659074.0
2000-11-23,2154,2154,1998,2029,1236770,226226.0,99659074.0
2000-11-24,2011,2092,2011,2056,569750,229216.0,99659074.0
2000-11-27,2056,2145,2056,2118,631560,236192.0,99659074.0
2000-11-28,2154,2163,2033,2056,614360,229216.0,99659074.0
2000-11-29,2011,2038,1940,1966,593110,219250.0,99659074.0
2000-11-30,1966,1984,1895,1931,436000,215264.0,99659074.0
2000-12-01,1877,1957,1823,1931,441250,215264.0,99659074.0
2000-12-04,1899,1957,1846,1846,293080,205796.0,99659074.0
2000-12-05,1859,1908,1837,1877,414780,209284.0,99659074.0
2000-12-06,1958,2020,1859,1859,1050710,207291.0,99659074.0
2000-12-07,1877,1908,1841,1895,393940,211277.0,99659074.0
2000-12-08,1904,2020,1890,2020,767830,225230.0,99659074.0
2000-12-11,2047,2083,1975,2020,697850,225230.0,99659074.0
2000-12-12,2020,2047,1935,1940,426920,216260.0,99659074.0
2000-12-13,1940,2038,1931,2002,438150,223236.0,99659074.0
2000-12-14,1913,1980,1913,1949,523890,217257.0,99659074.0
2000-12-15,1926,2020,1922,1949,533350,217257.0,99659074.0
2000-12-18,1949,2029,1949,2007,703510,223735.0,99659074.0
2000-12-19,2029,2123,1975,2029,2017660,226226.0,99659074.0
2000-12-20,2011,2020,1855,1855,853540,206793.0,99659074.0
2000-12-21,1828,1859,1770,1810,650520,201810.0,99659074.0
2000-12-22,1810,2065,1788,2065,16072810,230212.0,99659074.0
2000-12-26,1931,1989,1846,1917,979220,213769.0,99659074.0
2001-01-02,1877,2002,1850,1984,502960,221243.0,99659074.0
2001-01-03,1940,2038,1886,2011,596070,224233.0,99659074.0
2001-01-04,2221,2297,2101,2226,2132800,248151.0,99659074.0
2001-01-05,2217,2556,2194,2556,2099150,285025.0,99659074.0
2001-01-08,2673,2753,2512,2534,2951970,282533.0,99659074.0
2001-01-09,2521,2556,2355,2543,1699880,283530.0,99659074.0
2001-01-10,2556,2753,2279,2279,2073720,254131.0,99659074.0
2001-01-11,2284,2369,2217,2279,1102440,254131.0,99659074.0
2001-01-12,2337,2583,2324,2503,1943340,279045.0,99659074.0
2001-01-15,2556,2878,2556,2878,4042500,320902.0,99659074.0
2001-01-16,3012,3084,2887,2950,3896090,328875.0,99659074.0
2001-01-17,2905,2981,2744,2820,1309710,314424.0,99659074.0
2001-01-18,2833,2985,2829,2923,1077330,325885.0,99659074.0
2001-01-19,2950,3169,2923,3128,1597820,348807.0,99659074.0
2001-01-22,3218,3397,3155,3352,2141200,373722.0,99659074.0
2001-01-26,3352,3392,3057,3075,1015850,342827.0,99659074.0
2001-01-29,3075,3128,2896,3039,783730,338841.0,99659074.0
2001-01-30,3040,3201,2905,2905,883230,323892.0,99659074.0
2001-01-31,2950,3026,2914,3021,474590,336848.0,99659074.0
2001-02-01,2914,2945,2842,2860,524350,318909.0,99659074.0
2001-02-02,2860,2932,2753,2784,596570,310438.0,99659074.0
2001-02-05,2690,2695,2547,2610,624170,291004.0,99659074.0
2001-02-06,2556,2637,2538,2637,397850,293994.0,99659074.0
2001-02-07,2664,2847,2597,2780,1145310,309940.0,99659074.0
2001-02-08,2825,3061,2825,3030,1367520,337844.0,99659074.0
2001-02-09,3030,3473,2985,3263,2553660,363756.0,99659074.0
2001-02-12,3414,3575,3316,3325,2288610,370732.0,99659074.0
2001-02-13,3325,3517,3325,3486,2187150,388670.0,99659074.0
2001-02-14,3531,3531,3330,3504,803030,390664.0,99659074.0
2001-02-15,3504,3540,3361,3379,725050,376711.0,99659074.0
2001-02-16,3352,3441,3289,3316,694910,369735.0,99659074.0
2001-02-19,3325,3441,3227,3406,771960,379701.0,99659074.0
2001-02-20,3316,3481,3316,3441,522380,383687.0,99659074.0
2001-02-21,3414,3571,3401,3459,1124950,385681.0,99659074.0
2001-02-22,3432,3526,3262,3486,645340,388670.0,99659074.0
2001-02-23,3352,3540,3352,3459,643410,385681.0,99659074.0
2001-02-26,3504,3906,3504,3835,1715150,427537.0,99659074.0
2001-02-27,3870,4193,3692,3705,2577190,413087.0,99659074.0
2001-02-28,3745,3870,3692,3754,979630,418568.0,99659074.0
2001-03-02,3754,3781,3397,3397,864380,378704.0,99659074.0
2001-03-05,3312,3361,3200,3245,683160,361762.0,99659074.0
2001-03-06,3262,3674,3262,3566,1120480,397640.0,99659074.0
2001-03-07,3647,3669,3432,3441,883640,383687.0,99659074.0
2001-03-08,3486,3557,3406,3495,658930,389667.0,99659074.0
2001-03-09,3531,3566,3441,3495,582460,389667.0,99659074.0
2001-03-12,3450,3477,3271,3271,481720,364752.0,99659074.0
2001-03-13,3048,3254,3048,3146,676780,350800.0,99659074.0
2001-03-14,3325,3347,3128,3146,584880,350800.0,99659074.0
2001-03-15,2999,3035,2865,3035,1203690,338343.0,99659074.0
2001-03-16,2999,3093,2941,2950,615160,328875.0,99659074.0
2001-03-19,2905,2927,2820,2833,876640,315919.0,99659074.0
2001-03-20,2918,2918,2784,2789,871640,310936.0,99659074.0
2001-03-21,2695,2923,2682,2923,1021580,325885.0,99659074.0
2001-03-22,2851,2860,2735,2816,1495420,313926.0,99659074.0
2001-03-23,2816,2825,2668,2726,2008240,303960.0,99659074.0
2001-03-26,2766,2833,2735,2816,732140,313926.0,99659074.0
2001-03-27,2775,2780,2690,2704,612260,301469.0,99659074.0
2001-03-28,2766,2860,2699,2699,1939300,300970.0,99659074.0
2001-03-29,2695,2717,2561,2664,1405620,296984.0,99659074.0
2001-03-30,2659,2673,2556,2628,673390,292998.0,99659074.0
2001-04-02,2601,2628,2547,2579,397440,287516.0,99659074.0
2001-04-03,2503,2547,2418,2422,683830,270076.0,99659074.0
2001-04-04,2369,2395,2311,2387,434860,266090.0,99659074.0
2001-04-06,2507,2538,2431,2525,802540,281537.0,99659074.0
2001-04-09,2440,2583,2440,2476,415430,276056.0,99659074.0
2001-04-10,2543,2547,2494,2498,336420,278547.0,99659074.0
2001-04-11,2547,2588,2494,2588,754490,288513.0,99659074.0
2001-04-12,2632,2807,2565,2704,1014520,301469.0,99659074.0
2001-04-13,2735,2735,2646,2717,499970,302964.0,99659074.0
2001-04-16,2664,2717,2655,2655,291750,295987.0,99659074.0
2001-04-17,2682,2695,2597,2655,534380,295987.0,99659074.0
2001-04-18,2664,2816,2664,2740,1443710,305455.0,99659074.0
2001-04-19,2833,2923,2744,2771,2012310,308943.0,99659074.0
2001-04-20,2833,2856,2744,2762,758920,307947.0,99659074.0
2001-04-23,2780,2798,2708,2735,785530,304957.0,99659074.0
2001-04-24,2735,2766,2690,2744,817430,305953.0,99659074.0
2001-04-25,2744,3012,2717,2941,2137370,327878.0,99659074.0
2001-04-26,2994,2994,2825,2860,1134520,318909.0,99659074.0
2001-04-27,2896,2896,2766,2771,625800,308943.0,99659074.0
2001-04-30,2780,2896,2780,2878,873550,320902.0,99659074.0
2001-05-02,2905,3128,2900,3128,1992050,348807.0,99659074.0
2001-05-03,3298,3298,3173,3249,2843430,362261.0,99659074.0
2001-05-04,3191,3218,3128,3218,770380,358773.0,99659074.0
2001-05-07,3262,3379,3155,3379,1335800,376711.0,99659074.0
2001-05-08,3379,3495,3307,3334,1098560,371728.0,99659074.0
2001-05-09,3307,3307,3164,3227,693390,359769.0,99659074.0
2001-05-10,3218,3338,3204,3276,757950,365251.0,99659074.0
2001-05-11,3271,3271,3218,3236,458360,360766.0,99659074.0
2001-05-14,3227,3285,3204,3236,354810,360766.0,99659074.0
2001-05-15,3236,3294,3200,3200,530000,356779.0,99659074.0
2001-05-16,3155,3191,3039,3039,768910,338841.0,99659074.0
2001-05-17,3115,3240,3102,3227,1549290,359769.0,99659074.0
2001-05-18,3200,3666,3182,3553,3144170,396145.0,99659074.0
2001-05-21,3665,3843,3584,3665,3687770,408602.0,99659074.0
2001-05-22,3750,3754,3531,3647,1572110,406609.0,99659074.0
2001-05-23,3656,4049,3656,3955,4890930,440991.0,99659074.0
2001-05-24,3888,3973,3736,3969,1665080,442486.0,99659074.0
2001-05-25,4059,4157,3848,3848,1868630,429032.0,99659074.0
2001-05-28,3763,3794,3620,3647,1159330,406609.0,99659074.0
2001-05-29,3611,3781,3602,3709,1000150,413585.0,99659074.0
2001-05-30,3647,3727,3531,3696,1030880,412090.0,99659074.0
2001-05-31,3540,3607,3540,3544,1209820,395148.0,99659074.0
2001-06-01,3584,3598,3450,3477,975240,387674.0,99659074.0
2001-06-04,3504,3861,3504,3835,4145160,427537.0,99659074.0
2001-06-05,3843,3861,3584,3584,1462150,399633.0,99659074.0
2001-06-07,3566,3593,3490,3557,746210,396643.0,99659074.0
2001-06-08,3575,3754,3566,3674,1710340,409599.0,99659074.0
2001-06-11,3611,3821,3584,3768,2432400,420063.0,99659074.0
2001-06-12,3799,3799,3629,3660,757870,408104.0,99659074.0
2001-06-13,3665,3692,3584,3616,1116450,403121.0,99659074.0
2001-06-14,3616,3674,3566,3625,1100430,404118.0,99659074.0
2001-06-15,3571,3593,3540,3593,863840,400629.0,99659074.0
2001-06-18,3549,3607,3513,3513,617790,391660.0,99659074.0
2001-06-19,3473,3504,3365,3397,1311980,378704.0,99659074.0
2001-06-20,3365,3365,3218,3294,635450,367244.0,99659074.0
2001-06-21,3316,3397,3289,3379,527130,376711.0,99659074.0
2001-06-22,3307,3419,3289,3334,406700,371728.0,99659074.0
2001-06-25,3307,3486,3289,3334,481470,371728.0,99659074.0
2001-06-26,3307,3361,3218,3218,312980,358773.0,99659074.0
2001-06-27,3218,3289,3173,3218,440900,358773.0,99659074.0
2001-06-28,3218,3289,3200,3218,331810,358773.0,99659074.0
2001-06-29,3263,3370,3263,3365,465700,375216.0,99659074.0
2001-07-02,3374,3450,3321,3423,828500,381694.0,99659074.0
2001-07-03,3406,3423,3321,3321,310690,370233.0,99659074.0
2001-07-04,3289,3379,3280,3370,323340,375715.0,99659074.0
2001-07-05,3312,3370,3298,3307,270350,368739.0,99659074.0
2001-07-06,3262,3262,3146,3173,287950,353790.0,99659074.0
2001-07-09,3044,3111,2950,2976,359530,331865.0,99659074.0
2001-07-10,2985,3026,2976,2981,232560,332363.0,99659074.0
2001-07-11,2869,2936,2793,2825,361670,314923.0,99659074.0
2001-07-12,2842,2914,2842,2865,530410,319407.0,99659074.0
2001-07-13,2959,2959,2744,2749,556260,306452.0,99659074.0
2001-07-16,2775,2807,2695,2726,250490,303960.0,99659074.0
2001-07-18,2744,2766,2570,2570,383310,286520.0,99659074.0
2001-07-19,2458,2565,2458,2503,529330,279045.0,99659074.0
2001-07-20,2512,2530,2440,2476,465590,276056.0,99659074.0
2001-07-23,2459,2499,2324,2324,388580,259114.0,99659074.0
2001-07-24,2324,2521,2266,2494,474630,278049.0,99659074.0
2001-07-25,2373,2530,2373,2449,310860,273066.0,99659074.0
2001-07-26,2512,2637,2480,2619,593870,292001.0,99659074.0
2001-07-27,2771,2878,2699,2842,1344110,316916.0,99659074.0
2001-07-30,2860,2900,2726,2798,826380,311933.0,99659074.0
2001-07-31,2816,2860,2789,2820,386980,314424.0,99659074.0
2001-08-01,2820,2909,2784,2905,579920,323892.0,99659074.0
2001-08-02,2932,2941,2842,2869,471210,319906.0,99659074.0
2001-08-03,2869,2932,2789,2842,335570,316916.0,99659074.0
2001-08-06,2816,2851,2802,2811,254330,313428.0,99659074.0
2001-08-07,2816,2816,2771,2789,327980,310936.0,99659074.0
2001-08-08,2771,2833,2771,2784,255440,310438.0,99659074.0
2001-08-09,2753,2878,2708,2816,606820,313926.0,99659074.0
2001-08-10,2851,3052,2851,3021,1504230,336848.0,99659074.0
2001-08-13,3102,3191,2981,2990,1609780,333360.0,99659074.0
2001-08-14,3057,3102,2976,3084,616600,343824.0,99659074.0
2001-08-16,3039,3169,3003,3128,693550,348807.0,99659074.0
2001-08-17,3066,3164,3026,3057,438260,340834.0,99659074.0
2001-08-20,2923,2963,2869,2874,322250,320404.0,99659074.0
2001-08-21,2874,2923,2860,2874,246280,320404.0,99659074.0
2001-08-22,2816,2905,2807,2905,360730,323892.0,99659074.0
2001-08-23,2923,2968,2807,2807,250830,312929.0,99659074.0
2001-08-24,2820,2860,2780,2860,402860,318909.0,99659074.0
2001-08-27,2869,3008,2869,2936,409990,327380.0,99659074.0
2001-08-28,2950,3026,2905,2985,569570,332861.0,99659074.0
2001-08-29,2959,2959,2784,2802,390470,312431.0,99659074.0
2001-08-30,2690,2771,2637,2771,256410,308943.0,99659074.0
2001-08-31,2601,2682,2574,2628,386880,292998.0,99659074.0
2001-09-03,2628,2717,2628,2655,263980,295987.0,99659074.0
2001-09-04,2682,2793,2682,2780,299870,309940.0,99659074.0
2001-09-05,2753,2816,2726,2780,180370,309940.0,99659074.0
2001-09-06,2851,2851,2780,2816,309200,313926.0,99659074.0
2001-09-07,2726,2798,2726,2784,353870,310438.0,99659074.0
2001-09-10,2695,2784,2695,2762,187240,307947.0,99659074.0
2001-09-11,2816,2829,2771,2807,233200,312929.0,99659074.0
2001-09-12,2387,2592,2387,2387,997230,266090.0,99659074.0
2001-09-13,2512,2592,2440,2592,697040,289011.0,99659074.0
2001-09-14,2547,2579,2324,2387,451890,266090.0,99659074.0
2001-09-17,2342,2342,2029,2029,548200,226226.0,99659074.0
2001-09-18,2270,2270,2118,2226,460010,248151.0,99659074.0
2001-09-19,2235,2252,2154,2181,396830,243168.0,99659074.0
2001-09-20,2163,2369,2074,2266,1283920,252636.0,99659074.0
2001-09-21,2244,2476,2163,2311,1812800,257619.0,99659074.0
2001-09-24,2324,2355,2279,2333,557250,260110.0,99659074.0
2001-09-25,2413,2431,2176,2190,556840,244165.0,99659074.0
2001-09-26,2199,2244,2172,2172,374890,242172.0,99659074.0
2001-09-27,2145,2203,2145,2172,264400,242172.0,99659074.0
2001-09-28,2159,2230,2159,2190,459300,244165.0,99659074.0
2001-10-04,2266,2369,2266,2346,461220,261605.0,99659074.0
2001-10-05,2324,2449,2302,2355,693510,262602.0,99659074.0
2001-10-08,2369,2583,2288,2458,1604850,274062.0,99659074.0
2001-10-09,2422,2592,2387,2476,727800,276056.0,99659074.0
2001-10-10,2507,2547,2471,2476,797200,276056.0,99659074.0
2001-10-11,2583,2619,2538,2579,680550,287516.0,99659074.0
2001-10-12,2579,2601,2431,2476,626320,276056.0,99659074.0
2001-10-15,2458,2498,2400,2404,337730,268083.0,99659074.0
2001-10-16,2413,2485,2413,2449,286670,273066.0,99659074.0
2001-10-17,2458,2489,2440,2467,302340,275059.0,99659074.0
2001-10-18,2404,2458,2378,2413,275250,269079.0,99659074.0
2001-10-19,2418,2467,2413,2431,156200,271073.0,99659074.0
2001-10-22,2458,2467,2413,2463,199850,274561.0,99659074.0
2001-10-23,2489,2534,2445,2445,274450,272568.0,99659074.0
2001-10-24,2445,2498,2445,2476,307130,276056.0,99659074.0
2001-10-25,2521,2521,2431,2431,314810,271073.0,99659074.0
2001-10-26,2440,2494,2440,2458,275150,274062.0,99659074.0
2001-10-29,2467,2503,2463,2476,189170,276056.0,99659074.0
2001-10-30,2454,2454,2369,2413,216040,269079.0,99659074.0
2001-10-31,2395,2400,2351,2382,264160,265591.0,99659074.0
2001-11-01,2369,2409,2351,2391,151610,266588.0,99659074.0
2001-11-02,2422,2440,2382,2395,278620,267086.0,99659074.0
2001-11-05,2404,2454,2404,2427,163730,270574.0,99659074.0
2001-11-06,2454,2538,2436,2463,786880,274561.0,99659074.0
2001-11-07,2503,2726,2503,2699,2487770,300970.0,99659074.0
2001-11-08,2744,2816,2637,2816,1312630,313926.0,99659074.0
2001-11-09,2771,2968,2731,2887,977580,321899.0,99659074.0
2001-11-12,2869,2923,2829,2914,471350,324889.0,99659074.0
2001-11-13,2878,3057,2878,2985,972710,332861.0,99659074.0
2001-11-14,3035,3035,2914,2963,682670,330370.0,99659074.0
2001-11-15,2981,3012,2927,2963,659180,330370.0,99659074.0
2001-11-16,2963,3137,2963,3012,699500,335851.0,99659074.0
2001-11-19,3012,3173,3008,3137,820830,349803.0,99659074.0
2001-11-20,3173,3218,3039,3137,615750,349803.0,99659074.0
2001-11-21,3093,3137,3012,3066,349410,341831.0,99659074.0
2001-11-22,3017,3066,2954,3039,340190,338841.0,99659074.0
2001-11-23,3039,3263,3012,3263,694520,363756.0,99659074.0
2001-11-26,3307,3477,3280,3432,1277360,382691.0,99659074.0
2001-11-27,3486,3562,3307,3432,975540,382691.0,99659074.0
2001-11-28,3325,3414,3155,3263,424770,363756.0,99659074.0
2001-11-29,3146,3263,3057,3227,402960,359769.0,99659074.0
2001-11-30,3262,3620,3262,3620,1912100,403619.0,99659074.0
2001-12-03,3665,3763,3450,3575,1428760,398636.0,99659074.0
2001-12-04,3566,3571,3450,3455,553390,385182.0,99659074.0
2001-12-05,3575,3875,3477,3808,2765000,424548.0,99659074.0
2001-12-06,3848,3978,3718,3741,1402120,417073.0,99659074.0
2001-12-07,3709,3835,3692,3830,1072500,427039.0,99659074.0
2001-12-10,3915,3915,3620,3620,756120,403619.0,99659074.0
2001-12-11,3602,3683,3499,3683,378820,410595.0,99659074.0
2001-12-12,3683,3817,3584,3736,560070,416575.0,99659074.0
2001-12-13,3709,3808,3692,3709,1455490,413585.0,99659074.0
2001-12-14,3647,3683,3486,3495,1103860,389667.0,99659074.0
2001-12-17,3410,3432,3102,3102,995700,345817.0,99659074.0
2001-12-18,3137,3236,3057,3102,672770,345817.0,99659074.0
2001-12-19,3209,3285,3137,3169,773240,353291.0,99659074.0
2001-12-20,3084,3298,3084,3245,480220,361762.0,99659074.0
2001-12-21,3128,3209,3128,3173,442610,353790.0,99659074.0
2001-12-24,3137,3209,3119,3128,266240,348807.0,99659074.0
2001-12-26,3137,3164,3084,3128,312400,348807.0,99659074.0
2001-12-27,3173,3289,3093,3258,395520,363257.0,99659074.0
2001-12-28,3294,3531,3285,3504,711140,390664.0,99659074.0
2002-01-02,3531,3620,3441,3566,1022610,397640.0,99659074.0
2002-01-03,3566,3700,3499,3700,1044025,412589.0,99659074.0
2002-01-04,3700,3754,3629,3700,890610,412589.0,99659074.0
2002-01-07,3745,3745,3580,3584,516251,399633.0,99659074.0
2002-01-08,3531,3553,3459,3495,518460,389667.0,99659074.0
2002-01-09,3522,3531,3406,3504,567438,390664.0,99659074.0
2002-01-10,3486,3665,3406,3406,905760,379701.0,99659074.0
2002-01-11,3450,3477,3312,3356,620860,374220.0,99659074.0
2002-01-14,3307,3397,3254,3397,452303,378704.0,99659074.0
2002-01-15,3352,3459,3276,3298,580812,367742.0,99659074.0
2002-01-16,3285,3379,3271,3352,399450,373722.0,99659074.0
2002-01-17,3370,3473,3307,3397,643544,378704.0,99659074.0
2002-01-18,3490,3629,3446,3575,2347210,398636.0,99659074.0
2002-01-21,3575,3893,3504,3866,2844108,431025.0,99659074.0
2002-01-22,3879,3902,3709,3848,1865780,429032.0,99659074.0
2002-01-23,3933,4237,3897,4183,4030210,466404.0,99659074.0
2002-01-24,4192,4353,4121,4201,2217320,468398.0,99659074.0
2002-01-25,4273,4420,4130,4165,2469631,464411.0,99659074.0
2002-01-28,4228,4594,4174,4442,3491986,495306.0,99659074.0
2002-01-29,4201,4460,4201,4407,1152380,491319.0,99659074.0
2002-01-30,4219,4693,4201,4201,3337250,468398.0,99659074.0
2002-01-31,4335,4541,4290,4290,3465500,478364.0,99659074.0
2002-02-01,4398,4398,3937,3937,1665122,438998.0,99659074.0
2002-02-04,3924,4009,3794,3808,720570,424548.0,99659074.0
2002-02-05,3754,3861,3683,3826,646221,426541.0,99659074.0
2002-02-06,3826,4371,3826,4281,2165440,477367.0,99659074.0
2002-02-07,4281,4809,4281,4541,5268445,506268.0,99659074.0
2002-02-08,4737,4791,4496,4648,1671057,518227.0,99659074.0
2002-02-14,4916,5345,4898,5345,1844170,595961.0,99659074.0
