풍산홀딩스(005810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-20,42100,42100,41050,41350,2929,323984.0,7835167.0
2016-06-21,41350,42050,40800,41600,4135,325943.0,7835167.0
2016-06-22,41600,42000,41450,42000,1545,329077.0,7835167.0
2016-06-23,41100,41750,41100,41300,1761,323592.0,7835167.0
2016-06-24,41500,41700,39750,40100,9858,314190.0,7835167.0
2016-06-27,40000,41500,38600,39000,21190,305572.0,7835167.0
2016-06-28,39000,40000,38650,39150,5763,306747.0,7835167.0
2016-06-29,39500,40650,39500,40550,2589,317716.0,7835167.0
2016-06-30,40550,41900,40450,40950,3674,320850.0,7835167.0
2016-07-01,40750,41450,40600,41150,2445,322417.0,7835167.0
2016-07-04,38500,42300,36800,40900,9813,320458.0,7835167.0
2016-07-05,40900,41100,39900,40900,5147,320458.0,7835167.0
2016-07-06,40850,40900,40100,40850,2734,320067.0,7835167.0
2016-07-07,40650,40950,40600,40650,971,318500.0,7835167.0
2016-07-08,40950,40950,40050,40650,3519,318500.0,7835167.0
2016-07-11,40650,41550,40500,40600,4247,318108.0,7835167.0
2016-07-12,41500,41900,40650,41550,2088,325551.0,7835167.0
2016-07-13,41700,42250,41650,42200,1428,330644.0,7835167.0
2016-07-14,42100,42100,41450,41650,938,326335.0,7835167.0
2016-07-15,41650,42100,41600,42000,2090,329077.0,7835167.0
2016-07-18,42200,42200,41600,41800,952,327510.0,7835167.0
2016-07-19,41800,42050,41500,41500,1704,325159.0,7835167.0
2016-07-20,41200,41950,40500,41900,3908,328293.0,7835167.0
2016-07-21,41800,41900,41150,41700,1847,326726.0,7835167.0
2016-07-22,41300,41700,41300,41600,390,325943.0,7835167.0
2016-07-25,41600,41600,40950,41450,359,324768.0,7835167.0
2016-07-26,41500,41500,40650,40750,3522,319283.0,7835167.0
2016-07-27,41050,41200,40500,40600,4503,318108.0,7835167.0
2016-07-28,41000,42300,41000,42250,7938,331036.0,7835167.0
2016-07-29,42200,43000,41550,42950,6211,336520.0,7835167.0
2016-08-01,42950,43700,41700,43450,9148,340438.0,7835167.0
2016-08-02,43450,44000,42700,43900,8599,343964.0,7835167.0
2016-08-03,43900,44350,43150,43900,10293,343964.0,7835167.0
2016-08-04,44300,44300,42950,43750,2589,342789.0,7835167.0
2016-08-05,43700,43700,43000,43600,2108,341613.0,7835167.0
2016-08-08,43150,43600,42800,43600,2803,341613.0,7835167.0
2016-08-09,43400,43800,42950,43750,1835,342789.0,7835167.0
2016-08-10,43750,43750,42600,43550,10877,341222.0,7835167.0
2016-08-11,43550,44000,42700,43950,3082,344356.0,7835167.0
2016-08-12,43950,44400,43550,44400,5941,347881.0,7835167.0
2016-08-16,44400,44950,43700,44550,8949,349057.0,7835167.0
2016-08-17,44500,44700,43550,43550,6485,341222.0,7835167.0
2016-08-18,44150,44150,42850,43500,5375,340830.0,7835167.0
2016-08-19,43150,44100,43100,43650,2488,342005.0,7835167.0
2016-08-22,43150,44450,42850,44400,4086,347881.0,7835167.0
2016-08-23,44350,44650,43450,44400,4714,347881.0,7835167.0
2016-08-24,44300,44400,43950,44250,1588,346706.0,7835167.0
2016-08-25,44250,44300,43750,44150,2812,345923.0,7835167.0
2016-08-26,44100,44500,43650,43900,4780,343964.0,7835167.0
2016-08-29,43900,44750,43350,44700,3911,350232.0,7835167.0
2016-08-30,44900,45000,44100,44700,2685,350232.0,7835167.0
2016-08-31,44650,45250,43750,45250,5526,354541.0,7835167.0
2016-09-01,45200,45200,44500,44600,1957,349448.0,7835167.0
2016-09-02,44300,44950,44050,44800,2669,351015.0,7835167.0
2016-09-05,44750,45050,44200,44900,2967,351799.0,7835167.0
2016-09-06,44600,45250,44300,45150,2996,353758.0,7835167.0
2016-09-07,44450,45500,44450,45400,2803,355717.0,7835167.0
2016-09-08,45400,45400,43950,45000,3484,352583.0,7835167.0
2016-09-09,45000,45400,44500,45400,1877,355717.0,7835167.0
2016-09-12,44200,45000,44050,44400,1903,347881.0,7835167.0
2016-09-13,45100,45100,43000,44600,4590,349448.0,7835167.0
2016-09-19,43750,44750,43700,44150,2637,345923.0,7835167.0
2016-09-20,44150,46650,44150,46300,8841,362768.0,7835167.0
2016-09-21,46300,46300,45400,45950,3406,360026.0,7835167.0
2016-09-22,46550,46550,45400,45750,3000,358459.0,7835167.0
2016-09-23,46300,46350,45450,46050,6035,360809.0,7835167.0
2016-09-26,46200,46200,45350,45950,2861,360026.0,7835167.0
2016-09-27,45650,46200,45050,46000,2202,360418.0,7835167.0
2016-09-28,46000,46100,45500,45650,1357,357675.0,7835167.0
2016-09-29,45700,46850,45450,45700,8767,358067.0,7835167.0
2016-09-30,45700,45700,44700,45400,9793,355717.0,7835167.0
2016-10-04,45900,46000,45350,46000,2051,360418.0,7835167.0
2016-10-05,46450,46450,45150,45600,3240,357284.0,7835167.0
2016-10-06,45250,45750,44700,45750,3590,358459.0,7835167.0
2016-10-07,45750,45750,44900,45650,4621,357675.0,7835167.0
2016-10-10,45750,45750,45000,45350,2062,355325.0,7835167.0
2016-10-11,45750,45850,45650,45850,1120,359242.0,7835167.0
2016-10-12,45950,46000,45450,45600,589,357284.0,7835167.0
2016-10-13,45600,45600,44700,44800,2613,351015.0,7835167.0
2016-10-14,45100,45100,44400,44600,2786,349448.0,7835167.0
2016-10-17,45250,45250,44100,45200,5305,354150.0,7835167.0
2016-10-18,44750,45500,44400,44650,3542,349840.0,7835167.0
2016-10-19,45050,45300,44500,44500,2171,348665.0,7835167.0
2016-10-20,44350,46300,44150,46200,6941,361985.0,7835167.0
2016-10-21,46500,46550,44850,44900,7450,351799.0,7835167.0
2016-10-24,44950,45800,44850,45650,4496,357675.0,7835167.0
2016-10-25,45600,45850,44900,45000,3062,352583.0,7835167.0
2016-10-26,45000,45100,44600,44800,1353,351015.0,7835167.0
2016-10-27,45300,45550,45150,45450,864,356108.0,7835167.0
2016-10-28,45450,46750,45150,46500,6329,364335.0,7835167.0
2016-10-31,46000,46700,45100,46700,8001,365902.0,7835167.0
2016-11-01,46700,46700,45750,46450,3812,363944.0,7835167.0
2016-11-02,46450,46500,45600,46400,2960,363552.0,7835167.0
2016-11-03,45700,46250,45700,46050,1138,360809.0,7835167.0
2016-11-04,45750,47050,45700,46800,3783,366686.0,7835167.0
2016-11-07,46400,46800,46050,46600,4194,365119.0,7835167.0
2016-11-08,46800,46800,45650,45800,3880,358851.0,7835167.0
2016-11-09,46000,46650,44850,46000,8754,360418.0,7835167.0
2016-11-10,46200,48200,46200,48050,15827,376480.0,7835167.0
2016-11-11,48050,49850,47900,48050,29836,376480.0,7835167.0
2016-11-14,49000,49150,47500,48500,17159,380006.0,7835167.0
2016-11-15,48350,49400,48000,49350,6844,386665.0,7835167.0
2016-11-16,49500,49750,48450,49350,10435,386665.0,7835167.0
2016-11-17,49600,49950,47950,47950,10662,375696.0,7835167.0
2016-11-18,47750,49150,47600,48850,9496,382748.0,7835167.0
2016-11-21,48750,48800,47050,47800,7360,374521.0,7835167.0
2016-11-22,48600,48600,47700,48100,7540,376872.0,7835167.0
2016-11-23,48100,48850,46500,48500,61157,380006.0,7835167.0
2016-11-24,48500,48600,48000,48450,2270,379614.0,7835167.0
2016-11-25,48500,48600,47050,48450,8916,379614.0,7835167.0
2016-11-28,48600,48600,47550,47800,2458,374521.0,7835167.0
2016-11-29,47800,48100,47500,48100,1541,376872.0,7835167.0
2016-11-30,48000,48000,46450,47500,8926,372170.0,7835167.0
2016-12-01,47500,49500,46800,47300,4482,370603.0,7835167.0
2016-12-02,46950,47950,46550,47300,5101,370603.0,7835167.0
2016-12-05,47250,48200,47200,48000,5463,376088.0,7835167.0
2016-12-06,49300,49600,48800,49250,35429,385882.0,7835167.0
2016-12-07,49650,50300,48200,49000,24129,383923.0,7835167.0
2016-12-08,49050,49800,47800,49750,15562,389800.0,7835167.0
2016-12-09,48850,49450,48700,49250,4665,385882.0,7835167.0
2016-12-12,48850,50100,48800,49550,6970,388233.0,7835167.0
2016-12-13,49550,49550,48700,49300,6374,386274.0,7835167.0
2016-12-14,49000,49300,48400,48500,9327,380006.0,7835167.0
2016-12-15,48500,48600,47900,48500,5992,380006.0,7835167.0
2016-12-16,48200,48600,47100,47200,12067,369820.0,7835167.0
2016-12-19,47050,48000,46350,47900,25861,375304.0,7835167.0
2016-12-20,47750,48050,46900,47850,8415,374913.0,7835167.0
2016-12-21,47850,48250,47000,48000,5613,376088.0,7835167.0
2016-12-22,48000,48450,47600,47950,4606,375696.0,7835167.0
2016-12-23,48500,48500,47400,48000,5288,376088.0,7835167.0
2016-12-26,48000,48000,47000,47650,8794,373346.0,7835167.0
2016-12-27,47650,48850,47350,48750,7861,381964.0,7835167.0
2016-12-28,48700,48700,47150,48100,5250,376872.0,7835167.0
2016-12-29,48100,48950,47000,48500,7865,380006.0,7835167.0
2017-01-02,49000,49000,48000,48100,2049,376872.0,7835167.0
2017-01-03,47600,48500,47600,48400,3244,379222.0,7835167.0
2017-01-04,49000,49000,47550,48300,6639,378439.0,7835167.0
2017-01-05,48200,48500,47600,47600,4730,372954.0,7835167.0
2017-01-06,47600,48200,47550,47600,6129,372954.0,7835167.0
2017-01-09,48000,48050,46900,47400,6782,371387.0,7835167.0
2017-01-10,47400,47400,46700,46700,2780,365902.0,7835167.0
2017-01-11,46550,48950,46550,48900,13409,383140.0,7835167.0
2017-01-12,48900,49300,48150,48550,6338,380397.0,7835167.0
2017-01-13,48250,48650,47950,48200,6137,377655.0,7835167.0
2017-01-16,48300,49350,47800,48500,5584,380006.0,7835167.0
2017-01-17,48500,49200,48000,48000,5583,376088.0,7835167.0
2017-01-18,48300,48300,47550,47550,3333,372562.0,7835167.0
2017-01-19,47600,47800,47400,47450,2185,371779.0,7835167.0
2017-01-20,47450,47450,47000,47000,4276,368253.0,7835167.0
2017-01-23,47000,47850,47000,47350,5362,370995.0,7835167.0
2017-01-24,47350,47350,46700,47350,3287,370995.0,7835167.0
2017-01-25,47350,48200,47000,48050,4965,376480.0,7835167.0
2017-01-26,48050,49000,47500,48350,6362,378830.0,7835167.0
2017-01-31,48150,48350,47950,48300,1246,378439.0,7835167.0
2017-02-01,48200,48950,47350,48650,3506,381181.0,7835167.0
2017-02-02,48650,48800,48000,48600,3468,380789.0,7835167.0
2017-02-03,48600,48900,48050,48750,3348,381964.0,7835167.0
2017-02-06,48750,48750,47350,47400,4536,371387.0,7835167.0
2017-02-07,47600,47600,45750,46050,13285,360809.0,7835167.0
2017-02-08,46350,46800,46000,46800,6065,366686.0,7835167.0
2017-02-09,46800,46850,46200,46500,1771,364335.0,7835167.0
2017-02-10,46800,46800,45350,45800,19935,358851.0,7835167.0
2017-02-13,46000,46950,46000,46950,11119,367861.0,7835167.0
2017-02-14,46650,47800,46550,47050,7037,368645.0,7835167.0
2017-02-15,47050,47850,46900,47050,5300,368645.0,7835167.0
2017-02-16,47050,47050,46150,47000,6030,368253.0,7835167.0
2017-02-17,46250,47900,46250,47900,6517,375304.0,7835167.0
2017-02-20,47900,48300,46800,48100,3922,376872.0,7835167.0
2017-02-21,48100,49450,48100,49150,12066,385098.0,7835167.0
2017-02-22,49200,49300,48350,49100,7486,384707.0,7835167.0
2017-02-23,49100,49400,48650,49100,3105,384707.0,7835167.0
2017-02-24,49100,49100,48100,48100,2551,376872.0,7835167.0
2017-02-27,48300,48800,47950,48200,2844,377655.0,7835167.0
2017-02-28,48350,48800,47700,48550,3962,380397.0,7835167.0
2017-03-02,48550,49200,47850,48450,4823,379614.0,7835167.0
2017-03-03,48900,48900,47500,48000,2844,376088.0,7835167.0
2017-03-06,48000,48150,47000,47700,4943,373737.0,7835167.0
2017-03-07,47700,48250,47000,48200,2852,377655.0,7835167.0
2017-03-08,47850,48900,47700,48800,6022,382356.0,7835167.0
2017-03-09,49250,49250,48700,48750,5652,381964.0,7835167.0
2017-03-10,49200,49200,48200,48800,1262,382356.0,7835167.0
2017-03-13,48700,48900,47700,48650,5178,381181.0,7835167.0
2017-03-14,48650,48650,47950,48400,2938,379222.0,7835167.0
2017-03-15,48550,48550,47600,47600,2790,372954.0,7835167.0
2017-03-16,47800,48550,47550,47850,2349,374913.0,7835167.0
2017-03-17,47800,48150,47450,48000,2397,376088.0,7835167.0
2017-03-20,48000,48000,46800,46800,6730,366686.0,7835167.0
2017-03-21,46800,47100,46400,46500,2348,364335.0,7835167.0
2017-03-22,46500,46800,45800,46800,4791,366686.0,7835167.0
2017-03-23,46800,47900,46600,47750,5476,374129.0,7835167.0
2017-03-24,47750,47750,46800,46950,3349,367861.0,7835167.0
2017-03-27,47450,48000,46550,46900,1831,367469.0,7835167.0
2017-03-28,47400,47400,46250,46650,2880,365511.0,7835167.0
2017-03-29,46700,47200,46100,46400,2777,363552.0,7835167.0
2017-03-30,46400,47200,46200,47000,1438,368253.0,7835167.0
2017-03-31,47200,47450,46550,47000,2714,368253.0,7835167.0
2017-04-03,46500,47000,46500,46700,1520,365902.0,7835167.0
2017-04-04,46600,46700,46300,46550,2690,364727.0,7835167.0
2017-04-05,46550,47500,45950,46950,12781,367861.0,7835167.0
2017-04-06,47650,48150,46800,47850,14074,374913.0,7835167.0
2017-04-07,47850,48550,47500,48450,11835,379614.0,7835167.0
2017-04-10,49100,49150,47900,48800,6896,382356.0,7835167.0
2017-04-11,48800,49150,47500,47600,7245,372954.0,7835167.0
2017-04-12,47800,48650,47500,48200,4312,377655.0,7835167.0
2017-04-13,48500,48500,47650,47750,2783,374129.0,7835167.0
2017-04-14,48550,48550,47600,47750,351,374129.0,7835167.0
2017-04-17,47300,48250,47300,48000,2783,376088.0,7835167.0
2017-04-18,48950,48950,47600,48150,2389,377263.0,7835167.0
2017-04-19,48150,48350,47650,47800,1744,374521.0,7835167.0
2017-04-20,47800,48450,47050,47900,10457,375304.0,7835167.0
2017-04-21,47450,48500,47400,48450,3697,379614.0,7835167.0
2017-04-24,48300,48600,48050,48600,1196,380789.0,7835167.0
2017-04-25,48050,48800,48000,48750,2073,381964.0,7835167.0
2017-04-26,48750,48900,47650,48550,6013,380397.0,7835167.0
2017-04-27,48550,48800,48300,48600,2694,380789.0,7835167.0
2017-04-28,48600,48600,47550,47700,17094,373737.0,7835167.0
2017-05-02,47850,48200,47550,48100,4742,376872.0,7835167.0
2017-05-04,48100,48200,47800,47950,1784,375696.0,7835167.0
2017-05-08,47950,48000,47500,48000,3108,376088.0,7835167.0
2017-05-10,48000,48500,47850,48000,11594,376088.0,7835167.0
2017-05-11,48200,48950,48000,48300,4182,378439.0,7835167.0
2017-05-12,48750,49000,48000,48850,4502,382748.0,7835167.0
2017-05-15,48400,49600,48400,49200,7786,385490.0,7835167.0
2017-05-16,49950,50300,49300,49700,9468,389408.0,7835167.0
2017-05-17,49700,49900,49300,49900,3840,390975.0,7835167.0
2017-05-18,49750,50000,49400,49400,7381,387057.0,7835167.0
2017-05-19,49500,49950,49400,49800,9081,390191.0,7835167.0
2017-05-22,50300,50300,49650,50200,7585,393325.0,7835167.0
2017-05-23,50200,51800,50000,51800,11703,405862.0,7835167.0
2017-05-24,52300,53400,51900,53400,18035,418398.0,7835167.0
2017-05-25,53100,53600,52700,53500,4357,419181.0,7835167.0
2017-05-26,53500,53600,52700,52700,8953,412913.0,7835167.0
2017-05-29,52700,53200,52000,52300,13453,409779.0,7835167.0
2017-05-30,52300,52600,51500,52300,6669,409779.0,7835167.0
2017-05-31,52300,52500,51100,51700,18133,405078.0,7835167.0
2017-06-01,51700,52800,51300,51600,8941,404295.0,7835167.0
2017-06-02,51600,52400,51100,52000,5249,407429.0,7835167.0
2017-06-05,52700,53000,51600,52900,3735,414480.0,7835167.0
2017-06-07,52900,54200,52600,54000,10073,423099.0,7835167.0
2017-06-08,54800,54800,52200,53300,7338,417614.0,7835167.0
2017-06-09,53700,54000,52000,54000,7146,423099.0,7835167.0
2017-06-12,53200,53600,52700,53100,4279,416047.0,7835167.0
2017-06-13,53000,54200,52700,54000,3752,423099.0,7835167.0
2017-06-14,54000,55400,53700,54300,7552,425450.0,7835167.0
2017-06-15,54300,54500,52800,54300,6413,425450.0,7835167.0
2017-06-16,54300,54900,53500,54800,4304,429367.0,7835167.0
2017-06-19,55000,55300,54000,54200,5009,424666.0,7835167.0
2017-06-20,54500,54500,53000,53200,10510,416831.0,7835167.0
2017-06-21,53200,54300,53000,53500,6659,419181.0,7835167.0
2017-06-22,54500,54500,53000,53300,10430,417614.0,7835167.0
2017-06-23,53400,54000,52100,52100,5181,408212.0,7835167.0
2017-06-26,52900,52900,51800,52900,4284,414480.0,7835167.0
2017-06-27,52900,53200,51800,52800,7624,413697.0,7835167.0
2017-06-28,53100,54000,52800,54000,5114,423099.0,7835167.0
2017-06-29,54000,54600,53300,54500,7906,427017.0,7835167.0
2017-06-30,54400,54900,53900,54400,23304,426233.0,7835167.0
2017-07-03,54400,55500,54200,55400,16809,434068.0,7835167.0
2017-07-04,55500,55500,54900,55000,7620,430934.0,7835167.0
2017-07-05,55300,56300,54400,56100,6899,439553.0,7835167.0
2017-07-06,56500,56500,55500,56100,7804,439553.0,7835167.0
2017-07-07,56300,56300,54900,55500,8477,434852.0,7835167.0
2017-07-10,55600,56300,54700,55500,7458,434852.0,7835167.0
2017-07-11,55300,56100,54700,55900,9820,437986.0,7835167.0
2017-07-12,55400,55400,54200,54800,14539,429367.0,7835167.0
2017-07-13,55000,58000,54800,57600,25909,451306.0,7835167.0
2017-07-14,57600,58200,57100,57100,5187,447388.0,7835167.0
2017-07-17,57000,57800,56200,57100,4600,447388.0,7835167.0
2017-07-18,57700,57900,56700,57800,7827,452873.0,7835167.0
2017-07-19,58200,58200,56800,57600,4301,451306.0,7835167.0
2017-07-20,57600,57800,56800,57500,3503,450522.0,7835167.0
2017-07-21,56800,57600,56400,56500,6129,442687.0,7835167.0
2017-07-24,56600,57300,55600,56500,5705,442687.0,7835167.0
2017-07-25,57000,57100,53000,55400,91300,434068.0,7835167.0
2017-07-26,55500,57100,55500,56700,10815,444254.0,7835167.0
2017-07-27,57300,57600,56400,57300,9236,448955.0,7835167.0
2017-07-28,57500,57500,55600,56400,8277,441903.0,7835167.0
2017-07-31,56400,57900,56000,57400,7189,449739.0,7835167.0
2017-08-01,57600,59300,57600,58800,9503,460708.0,7835167.0
2017-08-02,59000,59900,58400,59800,18502,468543.0,7835167.0
2017-08-03,59800,59900,58400,59000,8171,462275.0,7835167.0
2017-08-04,59000,60100,58600,60100,11890,470894.0,7835167.0
2017-08-07,60100,60400,58000,58600,8760,459141.0,7835167.0
2017-08-08,58700,59700,57400,59400,7080,465409.0,7835167.0
2017-08-09,59400,59900,59000,59300,4506,464625.0,7835167.0
2017-08-10,59100,59900,58200,59800,7208,468543.0,7835167.0
2017-08-11,58400,59600,58400,58600,6601,459141.0,7835167.0
2017-08-14,58500,59500,58100,59200,6413,463842.0,7835167.0
2017-08-16,59200,59300,58500,59300,5772,464625.0,7835167.0
2017-08-17,59400,60500,59200,59500,16422,466192.0,7835167.0
2017-08-18,59500,60000,59000,60000,9317,470110.0,7835167.0
2017-08-21,60100,60100,59100,59500,3514,466192.0,7835167.0
2017-08-22,59300,60000,58700,59400,11163,465409.0,7835167.0
2017-08-23,59500,59600,58500,58700,10564,459924.0,7835167.0
2017-08-24,59300,59300,58200,59000,6888,462275.0,7835167.0
2017-08-25,58800,59100,58200,58900,5881,461491.0,7835167.0
2017-08-28,58900,59600,58500,59400,3629,465409.0,7835167.0
2017-08-29,59400,59800,58600,59700,6194,467759.0,7835167.0
2017-08-30,59800,60000,59100,59900,4987,469327.0,7835167.0
2017-08-31,59800,60200,59500,60100,7043,470894.0,7835167.0
2017-09-01,60100,60200,58800,59600,5393,466976.0,7835167.0
2017-09-04,58300,59900,58200,59600,8076,466976.0,7835167.0
2017-09-05,59600,59600,58600,58800,5948,460708.0,7835167.0
2017-09-06,58700,58800,57600,58000,9308,454440.0,7835167.0
2017-09-07,58500,59500,57900,59500,8276,466192.0,7835167.0
2017-09-08,59700,59800,58500,59400,6059,465409.0,7835167.0
2017-09-11,59400,59400,58600,59300,5146,464625.0,7835167.0
2017-09-12,59700,60000,58700,60000,13705,470110.0,7835167.0
2017-09-13,60000,60000,58600,59600,7017,466976.0,7835167.0
2017-09-14,59600,59900,57700,58600,11536,459141.0,7835167.0
2017-09-15,58500,58500,57400,57400,8968,449739.0,7835167.0
2017-09-18,57400,58300,57000,57700,2421,452089.0,7835167.0
2017-09-19,57700,58100,57000,57400,3195,449739.0,7835167.0
2017-09-20,58000,58200,56700,57200,5245,448172.0,7835167.0
2017-09-21,56800,56900,54100,55800,5014,437202.0,7835167.0
2017-09-22,55800,55900,53200,53700,22234,420748.0,7835167.0
2017-09-25,52700,54600,52700,53300,4982,417614.0,7835167.0
2017-09-26,53700,54100,53000,53600,4602,419965.0,7835167.0
2017-09-27,53600,54200,53000,54200,2741,424666.0,7835167.0
2017-09-28,54200,55200,53600,55100,3753,431718.0,7835167.0
2017-09-29,55700,56000,54300,56000,190778,438769.0,7835167.0
2017-10-10,57900,57900,56200,57700,10580,452089.0,7835167.0
2017-10-11,57700,59000,56900,58000,5069,454440.0,7835167.0
2017-10-12,58200,58300,57200,58300,4229,456790.0,7835167.0
2017-10-13,58100,58100,57100,57100,4836,447388.0,7835167.0
2017-10-16,56600,57700,56600,57300,7460,448955.0,7835167.0
2017-10-17,57300,58800,57300,58500,17842,458357.0,7835167.0
2017-10-18,58000,58100,57200,57500,6920,450522.0,7835167.0
2017-10-19,57500,57700,56200,57500,6684,450522.0,7835167.0
2017-10-20,57500,57500,56500,57000,7042,446605.0,7835167.0
2017-10-23,56700,56700,55900,56200,4760,440336.0,7835167.0
2017-10-24,55400,56400,55400,56400,4789,441903.0,7835167.0
2017-10-25,55800,56300,55500,56000,6843,438769.0,7835167.0
2017-10-26,55600,55600,53900,54900,9225,430151.0,7835167.0
2017-10-27,54800,55800,54100,55800,6867,437202.0,7835167.0
2017-10-30,54800,54800,53000,54000,17123,423099.0,7835167.0
2017-10-31,53700,55000,53300,54300,6025,425450.0,7835167.0
2017-11-01,54300,55100,53500,53900,8211,422316.0,7835167.0
2017-11-02,53900,54500,53000,53300,5042,417614.0,7835167.0
2017-11-03,53300,54300,52900,54000,5131,423099.0,7835167.0
2017-11-06,54000,54100,52900,53500,8274,419181.0,7835167.0
2017-11-07,53300,54400,52600,53300,9462,417614.0,7835167.0
2017-11-08,53000,53400,52800,53000,7465,415264.0,7835167.0
2017-11-09,52900,53600,52400,53600,8392,419965.0,7835167.0
2017-11-10,52900,54500,52900,54400,8819,426233.0,7835167.0
2017-11-13,54500,54500,52900,53100,6193,416047.0,7835167.0
2017-11-14,53100,53500,52700,53200,6769,416831.0,7835167.0
2017-11-15,52500,53100,52100,52100,8220,408212.0,7835167.0
2017-11-16,52100,52800,50600,52800,7928,413697.0,7835167.0
2017-11-17,52800,52800,51300,52000,8806,407429.0,7835167.0
2017-11-20,51600,52800,51300,52000,17211,407429.0,7835167.0
2017-11-21,51800,52000,50400,50800,16489,398026.0,7835167.0
2017-11-22,50900,51800,50900,51200,5669,401161.0,7835167.0
2017-11-23,51200,53000,51200,52600,6157,412130.0,7835167.0
2017-11-24,52600,53000,51700,52600,7848,412130.0,7835167.0
2017-11-27,52700,53700,51500,52700,8837,412913.0,7835167.0
2017-11-28,52700,52700,51500,51900,11395,406645.0,7835167.0
2017-11-29,51900,52200,51500,52000,6742,407429.0,7835167.0
2017-11-30,51500,52900,51500,52900,6152,414480.0,7835167.0
2017-12-01,52900,52900,50500,51100,16518,400377.0,7835167.0
2017-12-04,51100,51500,50800,51000,5220,399594.0,7835167.0
2017-12-05,50900,51500,50700,51300,7518,401944.0,7835167.0
2017-12-06,51300,51500,50800,51400,5283,402728.0,7835167.0
2017-12-07,51000,51400,50500,51400,9955,402728.0,7835167.0
2017-12-08,51400,51400,50600,50900,4571,398810.0,7835167.0
2017-12-11,50600,51500,50100,51200,4438,401161.0,7835167.0
2017-12-12,51500,51500,50700,51400,3897,402728.0,7835167.0
2017-12-13,50800,51700,50800,51600,5187,404295.0,7835167.0
2017-12-14,52000,52000,50200,50900,12719,398810.0,7835167.0
2017-12-15,50900,51900,50200,51900,21321,406645.0,7835167.0
2017-12-18,51600,52000,50900,52000,11037,407429.0,7835167.0
2017-12-19,51500,52700,51000,52700,16872,412913.0,7835167.0
2017-12-20,52700,54000,52300,53500,8933,419181.0,7835167.0
2017-12-21,53600,54000,52200,52800,5091,413697.0,7835167.0
2017-12-22,52400,53700,52000,53400,8730,418398.0,7835167.0
2017-12-26,53400,53900,52000,52300,28677,409779.0,7835167.0
2017-12-27,51600,52600,51600,52200,4695,408996.0,7835167.0
2017-12-28,52200,52700,51600,52500,3827,411346.0,7835167.0
2018-01-02,52500,53800,52500,53500,6904,419181.0,7835167.0
2018-01-03,53500,54200,52900,54100,12653,423883.0,7835167.0
2018-01-04,54200,54500,53400,53600,12333,419965.0,7835167.0
2018-01-05,54200,54400,53500,54100,4883,423883.0,7835167.0
2018-01-08,53600,54300,53400,53800,4119,421532.0,7835167.0
2018-01-09,54100,54800,53700,54600,15120,427800.0,7835167.0
2018-01-10,54600,55000,54100,54700,7063,428584.0,7835167.0
2018-01-11,54500,54900,53800,54500,4303,427017.0,7835167.0
2018-01-12,54400,54700,53400,54300,7126,425450.0,7835167.0
2018-01-15,54400,54800,53900,54700,4505,428584.0,7835167.0
2018-01-16,54700,54700,54200,54600,3887,427800.0,7835167.0
2018-01-17,54600,54600,53500,53600,5160,419965.0,7835167.0
2018-01-18,53700,54300,53700,54100,1199,423883.0,7835167.0
2018-01-19,53800,54800,53200,54300,3406,425450.0,7835167.0
2018-01-22,54300,54400,53000,53100,4317,416047.0,7835167.0
2018-01-23,53100,53500,53000,53400,10366,418398.0,7835167.0
2018-01-24,53200,54000,53100,53900,3182,422316.0,7835167.0
2018-01-25,53500,54300,53500,54100,5644,423883.0,7835167.0
2018-01-26,54100,54700,52900,54100,11593,423883.0,7835167.0
2018-01-29,54200,54300,53600,54100,9127,423883.0,7835167.0
2018-01-30,53900,54600,53400,54400,8736,426233.0,7835167.0
2018-01-31,54200,54700,53500,54500,7062,427017.0,7835167.0
2018-02-01,54500,55000,54200,54900,9272,430151.0,7835167.0
2018-02-02,54900,54900,53200,53900,15484,422316.0,7835167.0
2018-02-05,53300,53900,52100,52500,9445,411346.0,7835167.0
2018-02-06,52200,53200,50700,52700,8186,412913.0,7835167.0
2018-02-07,52500,53000,52400,52400,2953,410563.0,7835167.0
2018-02-08,52400,52400,51300,51500,4596,403511.0,7835167.0
2018-02-09,51100,51500,50700,51000,6781,399594.0,7835167.0
2018-02-12,51400,51400,50600,51200,1825,401161.0,7835167.0
2018-02-13,50900,51700,50400,51400,2407,402728.0,7835167.0
2018-02-14,51300,51400,50600,50900,2837,398810.0,7835167.0
2018-02-19,51300,51700,50600,51400,2432,402728.0,7835167.0
2018-02-20,51500,51800,51100,51600,2499,404295.0,7835167.0
2018-02-21,51200,52300,50400,52200,6931,408996.0,7835167.0
2018-02-22,52700,52700,51200,51200,2342,401161.0,7835167.0
2018-02-23,51100,51500,50700,51400,2729,402728.0,7835167.0
2018-02-26,51600,51800,51100,51600,5802,404295.0,7835167.0
2018-02-27,51400,52000,51100,52000,3534,407429.0,7835167.0
2018-02-28,52000,52400,51000,52200,3830,408996.0,7835167.0
2018-03-02,51800,52200,51200,52100,3397,408212.0,7835167.0
2018-03-05,52000,52000,50800,51400,4167,402728.0,7835167.0
2018-03-06,50900,51800,50900,51800,3708,405862.0,7835167.0
2018-03-07,52300,52300,50600,50600,5948,396459.0,7835167.0
2018-03-08,50500,50600,50200,50500,6200,395676.0,7835167.0
2018-03-09,50700,51100,49600,50800,11681,398026.0,7835167.0
