한진칼(180640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-11,19800,20650,19600,20650,886066,1221870.0,59170458.0
2018-10-12,20400,20400,19550,19950,507435,1180451.0,59170458.0
2018-10-15,20000,20000,19250,19700,417012,1165658.0,59170458.0
2018-10-16,19550,19950,18900,19000,478801,1124239.0,59170458.0
2018-10-17,19350,19850,19100,19800,393973,1171575.0,59170458.0
2018-10-18,19700,21150,19650,20550,698044,1215953.0,59170458.0
2018-10-19,20450,21200,20250,20950,460852,1239621.0,59170458.0
2018-10-22,20950,20950,19800,20350,333523,1204119.0,59170458.0
2018-10-23,20400,20500,19150,19800,369192,1171575.0,59170458.0
2018-10-24,20250,20350,19700,19900,308435,1177492.0,59170458.0
2018-10-25,19600,19800,19150,19800,379255,1171575.0,59170458.0
2018-10-26,19850,19950,18700,19050,401336,1127197.0,59170458.0
2018-10-29,18700,19200,18050,18500,464677,1094653.0,59170458.0
2018-10-30,18000,18850,18000,18600,302010,1100571.0,59170458.0
2018-10-31,18600,19450,18150,19300,573833,1141990.0,59170458.0
2018-11-01,19150,20000,19000,19500,322295,1153824.0,59170458.0
2018-11-02,19550,21300,19550,21300,974505,1260331.0,59170458.0
2018-11-05,21100,21850,21050,21450,503218,1269206.0,59170458.0
2018-11-06,21550,22150,21300,21600,332423,1278082.0,59170458.0
2018-11-07,21900,22850,21800,22350,991389,1322460.0,59170458.0
2018-11-08,22500,22850,21650,22400,676708,1325418.0,59170458.0
2018-11-09,22300,22950,21900,22850,627993,1352045.0,59170458.0
2018-11-12,22700,22950,22100,22450,578028,1328377.0,59170458.0
2018-11-13,22500,23100,21900,22650,682425,1340211.0,59170458.0
2018-11-14,23900,25650,23600,25500,4415619,1508847.0,59170458.0
2018-11-15,25550,26950,24500,24750,1240726,1464469.0,59170458.0
2018-11-16,28850,29450,26350,28400,7877754,1680441.0,59170458.0
2018-11-19,29950,30550,25600,26500,7806047,1568017.0,59170458.0
2018-11-20,25850,29000,25650,28900,3591398,1710026.0,59170458.0
2018-11-21,28550,30450,27750,30200,2752397,1786948.0,59170458.0
2018-11-22,30450,32100,29650,29950,2507817,1772155.0,59170458.0
2018-11-23,30250,30450,28700,29000,1393676,1715943.0,59170458.0
2018-11-26,29000,30000,28000,28500,1346388,1686358.0,59170458.0
2018-11-27,28600,30550,28350,30350,1754834,1795823.0,59170458.0
2018-11-28,30350,30400,29500,30300,1064367,1792865.0,59170458.0
2018-11-29,30200,32450,29600,32450,1990534,1920081.0,59170458.0
2018-11-30,32800,33350,31100,31900,1814075,1887538.0,59170458.0
2018-12-03,31700,32250,31050,31500,942318,1863869.0,59170458.0
2018-12-04,31350,31550,30500,30900,1076672,1828367.0,59170458.0
2018-12-05,30450,31550,30450,30950,932915,1831326.0,59170458.0
2018-12-06,31600,32200,30550,30700,906013,1816533.0,59170458.0
2018-12-07,30650,30950,29150,30200,1241961,1786948.0,59170458.0
2018-12-10,29850,30500,28600,29000,1465402,1715943.0,59170458.0
2018-12-11,29200,30050,28450,29850,1252894,1766238.0,59170458.0
2018-12-12,30000,30200,29000,29400,898317,1739611.0,59170458.0
2018-12-13,29600,31150,29250,31000,1577394,1834284.0,59170458.0
2018-12-14,31000,31150,30050,30550,963697,1807657.0,59170458.0
2018-12-17,30950,32100,29950,31400,1853826,1857952.0,59170458.0
2018-12-18,31100,31450,30500,30850,944069,1825409.0,59170458.0
2018-12-19,31300,31300,28900,30450,1889338,1801740.0,59170458.0
2018-12-20,29850,32850,29600,32400,2988804,1917123.0,59170458.0
2018-12-21,32400,32500,31450,31900,1182936,1887538.0,59170458.0
2018-12-24,31900,32150,30650,31500,1579308,1863869.0,59170458.0
2018-12-26,31000,31700,30550,31250,2627567,1849077.0,59170458.0
2018-12-27,31150,33400,30700,31800,2063630,1881621.0,59170458.0
2018-12-28,32500,32600,29300,29800,3090364,1763280.0,59170458.0
2019-01-02,29800,30050,28850,29350,885973,1736653.0,59170458.0
2019-01-03,29350,30200,29000,29250,790793,1730736.0,59170458.0
2019-01-04,29250,29700,28250,29450,684657,1742570.0,59170458.0
2019-01-07,29850,29900,29300,29350,379963,1736653.0,59170458.0
2019-01-08,29350,29450,28400,28500,504482,1686358.0,59170458.0
2019-01-09,28400,29950,28400,29400,978501,1739611.0,59170458.0
2019-01-10,29650,29900,28800,28950,437006,1712985.0,59170458.0
2019-01-11,29100,29750,28850,29550,417998,1748487.0,59170458.0
2019-01-14,29700,29950,29450,29550,266423,1748487.0,59170458.0
2019-01-15,29850,30750,29800,30600,797096,1810616.0,59170458.0
2019-01-16,30800,30900,29800,30250,616734,1789906.0,59170458.0
2019-01-17,30650,32500,30000,30050,1609931,1778072.0,59170458.0
2019-01-18,30150,31400,30000,31300,766574,1852035.0,59170458.0
2019-01-21,31500,31700,30050,30250,560756,1789906.0,59170458.0
2019-01-22,30450,30500,29450,30050,518013,1778072.0,59170458.0
2019-01-23,29900,30350,29300,29600,582835,1751446.0,59170458.0
2019-01-24,29800,30300,28600,29350,1009343,1736653.0,59170458.0
2019-01-25,29350,29350,28000,28150,1165609,1665648.0,59170458.0
2019-01-28,28250,28750,28100,28300,433271,1674524.0,59170458.0
2019-01-29,28800,29150,27950,28250,541026,1671565.0,59170458.0
2019-01-30,27800,28000,27250,28000,893403,1656773.0,59170458.0
2019-01-31,28200,28250,26800,27700,1080155,1639022.0,59170458.0
2019-02-01,27100,29350,27100,28300,1240105,1674524.0,59170458.0
2019-02-07,28400,28450,26750,27300,879097,1615354.0,59170458.0
2019-02-08,27000,27850,26950,27250,544850,1612395.0,59170458.0
2019-02-11,26900,27300,26150,26600,634184,1573934.0,59170458.0
2019-02-12,26600,27200,26200,26850,316356,1588727.0,59170458.0
2019-02-13,26800,27450,26650,26750,388309,1582810.0,59170458.0
2019-02-14,27800,27950,26650,26750,1117512,1582810.0,59170458.0
2019-02-15,26500,27000,26400,26900,303410,1591685.0,59170458.0
2019-02-18,26950,26950,25450,25750,1025801,1523639.0,59170458.0
2019-02-19,25600,25800,25350,25800,505982,1526598.0,59170458.0
2019-02-20,25850,26300,25800,25900,398272,1532515.0,59170458.0
2019-02-21,25950,26200,25800,25950,235098,1535473.0,59170458.0
2019-02-22,26000,26350,25500,25500,337924,1508847.0,59170458.0
2019-02-25,25500,25950,25500,25650,428248,1517722.0,59170458.0
2019-02-26,25800,26450,25600,26350,367549,1559142.0,59170458.0
2019-02-27,26450,26500,25800,26150,266865,1547307.0,59170458.0
2019-02-28,26100,26100,25350,25500,714141,1508847.0,59170458.0
2019-03-04,25600,28000,25600,27900,1423353,1650856.0,59170458.0
2019-03-05,27700,28800,27200,28200,979205,1668607.0,59170458.0
2019-03-06,28100,28750,27600,28300,619439,1674524.0,59170458.0
2019-03-07,28050,29050,28050,28250,722870,1671565.0,59170458.0
2019-03-08,28150,28600,26950,27500,684583,1627188.0,59170458.0
2019-03-11,27500,27500,26600,26850,337821,1588727.0,59170458.0
2019-03-12,26750,27100,26600,27050,387949,1600561.0,59170458.0
2019-03-13,27050,27150,26250,27050,396563,1600561.0,59170458.0
2019-03-14,27050,27250,26700,27250,250841,1612395.0,59170458.0
2019-03-15,27200,27350,26350,26750,367265,1582810.0,59170458.0
2019-03-18,26850,27450,26700,27300,263193,1615354.0,59170458.0
2019-03-19,27250,27500,26750,27000,194328,1597602.0,59170458.0
2019-03-20,26900,26950,26100,26300,313247,1556183.0,59170458.0
2019-03-21,25950,26200,23700,24700,1727513,1461510.0,59170458.0
2019-03-22,24000,26100,23800,25900,1269655,1532515.0,59170458.0
2019-03-25,25850,25950,25400,25600,376340,1514764.0,59170458.0
2019-03-26,25250,25700,25200,25600,362511,1514764.0,59170458.0
2019-03-27,25500,28000,25200,25700,1720528,1520681.0,59170458.0
2019-03-28,25600,25600,24500,25200,670167,1491096.0,59170458.0
2019-03-29,25300,25700,24550,25700,539026,1520681.0,59170458.0
2019-04-01,25750,25900,25350,25550,261926,1511805.0,59170458.0
2019-04-02,25600,25700,25150,25550,315241,1511805.0,59170458.0
2019-04-03,25300,25650,25300,25400,214948,1502930.0,59170458.0
2019-04-04,25250,25500,24900,25050,293719,1482220.0,59170458.0
2019-04-05,25350,25550,25050,25200,216878,1491096.0,59170458.0
2019-04-08,28700,31350,26550,30400,11006226,1798782.0,59170458.0
2019-04-09,31600,34600,30050,30150,15262072,1783989.0,59170458.0
2019-04-10,30150,32900,29350,32900,10341401,1946708.0,59170458.0
2019-04-11,33650,35100,33400,33950,6887263,2008837.0,59170458.0
2019-04-12,34700,44100,33500,44100,11917137,2609417.0,59170458.0
2019-04-15,47850,49800,43400,43750,14795098,2588708.0,59170458.0
2019-04-16,42000,44600,39650,41600,11375406,2461491.0,59170458.0
2019-04-17,41550,41850,38550,38900,6390672,2301731.0,59170458.0
2019-04-18,37700,38800,36900,38150,5242732,2257353.0,59170458.0
2019-04-19,38350,39150,37700,38000,3785685,2248477.0,59170458.0
2019-04-22,38350,40300,38000,39550,4970394,2340192.0,59170458.0
2019-04-23,39650,39700,36650,36700,3126733,2171556.0,59170458.0
2019-04-24,36800,37450,36500,36750,2221794,2174514.0,59170458.0
2019-04-25,39400,40550,35600,36000,5473464,2130136.0,59170458.0
2019-04-26,35700,37200,35150,36250,1568986,2144929.0,59170458.0
2019-04-29,36650,36750,35350,35800,1068272,2118302.0,59170458.0
2019-04-30,35800,38350,35800,37000,2646120,2189307.0,59170458.0
2019-05-02,37000,38600,36400,38400,1517874,2272146.0,59170458.0
2019-05-03,38400,38950,38000,38000,1104905,2248477.0,59170458.0
2019-05-07,37200,38600,36850,37650,848012,2227768.0,59170458.0
2019-05-08,37200,37950,36600,37700,1111106,2230726.0,59170458.0
2019-05-09,39600,42500,37750,38600,8328011,2283980.0,59170458.0
2019-05-10,38200,38800,36950,37200,1862426,2201141.0,59170458.0
2019-05-13,36850,37850,36400,36600,1177179,2165639.0,59170458.0
2019-05-14,36050,42100,35900,41200,6388022,2437823.0,59170458.0
2019-05-15,42550,43600,40850,41750,2885256,2470367.0,59170458.0
2019-05-16,41950,42750,41200,41200,1234952,2437823.0,59170458.0
2019-05-17,41350,43150,39600,41150,2169555,2434864.0,59170458.0
2019-05-20,41450,43200,41400,41500,1878962,2455574.0,59170458.0
2019-05-21,41700,43550,41300,42600,2813308,2520662.0,59170458.0
2019-05-22,42800,43300,42400,42600,1503394,2520662.0,59170458.0
2019-05-23,42950,44250,42450,44250,1705122,2618293.0,59170458.0
2019-05-24,45200,46850,44500,46400,3340078,2745509.0,59170458.0
2019-05-27,46600,46650,41850,41850,2341330,2476284.0,59170458.0
2019-05-28,42950,44100,42300,43150,1621806,2553205.0,59170458.0
2019-05-29,43500,43950,41950,42600,1021752,2520662.0,59170458.0
2019-05-30,42650,43500,42500,42650,670982,2523620.0,59170458.0
2019-05-31,43200,43400,42550,42650,603321,2523620.0,59170458.0
2019-06-03,42500,43050,41500,41550,745476,2458533.0,59170458.0
2019-06-04,41550,42200,40700,41350,821965,2446698.0,59170458.0
2019-06-05,43000,44800,41600,43600,2757098,2579832.0,59170458.0
2019-06-07,44100,45300,43500,45000,1463788,2662671.0,59170458.0
2019-06-10,44100,45100,42700,43400,1792117,2567998.0,59170458.0
2019-06-11,43350,43450,41800,42250,1308643,2499952.0,59170458.0
2019-06-12,42300,42500,40800,40950,1003162,2423030.0,59170458.0
2019-06-13,40850,41700,40400,40450,745231,2393445.0,59170458.0
2019-06-14,40400,40500,38150,38500,1745062,2278063.0,59170458.0
2019-06-17,38200,39450,38200,38200,703747,2260311.0,59170458.0
2019-06-18,38500,41600,38400,40000,1564694,2366818.0,59170458.0
2019-06-19,40400,40550,39600,40200,525607,2378652.0,59170458.0
2019-06-20,40250,40500,39750,40400,321208,2390487.0,59170458.0
2019-06-21,41050,41150,33700,34300,6543734,2029547.0,59170458.0
2019-06-24,33900,34050,30900,31100,5112886,1840201.0,59170458.0
2019-06-25,31300,31800,29900,30350,2994091,1795823.0,59170458.0
2019-06-26,30400,31050,30150,30350,1701949,1795823.0,59170458.0
2019-06-27,30400,30850,29400,29750,1509170,1760321.0,59170458.0
2019-06-28,29650,30150,29100,30000,945693,1775114.0,59170458.0
2019-07-01,30150,30150,29350,29900,653273,1769197.0,59170458.0
2019-07-02,30050,30650,29900,30450,721952,1801740.0,59170458.0
2019-07-03,30550,30950,30500,30800,613786,1822450.0,59170458.0
2019-07-04,30800,31050,29400,29600,822785,1751446.0,59170458.0
2019-07-05,29500,30400,29150,30200,485316,1786948.0,59170458.0
2019-07-08,29850,29900,28050,28150,1259237,1665648.0,59170458.0
2019-07-09,28150,29150,28150,28500,674571,1686358.0,59170458.0
2019-07-10,29550,30250,28300,28450,1123891,1683400.0,59170458.0
2019-07-11,28450,28650,27950,28200,495757,1668607.0,59170458.0
2019-07-12,28400,29350,28100,29100,772505,1721860.0,59170458.0
2019-07-15,29250,29300,28100,28300,398377,1674524.0,59170458.0
2019-07-16,28050,28600,28000,28350,295721,1677482.0,59170458.0
2019-07-17,28500,28600,27950,28100,339076,1662690.0,59170458.0
2019-07-18,27950,28400,27800,28000,239730,1656773.0,59170458.0
2019-07-19,28150,29000,28100,28950,371362,1712985.0,59170458.0
2019-07-22,29000,29100,28550,28800,276126,1704109.0,59170458.0
2019-07-23,28850,30500,28650,28750,1321607,1701151.0,59170458.0
2019-07-24,29100,30100,29000,29100,884863,1721860.0,59170458.0
2019-07-25,29150,29400,28600,28750,418638,1701151.0,59170458.0
2019-07-26,29100,29350,26200,27650,1387754,1636063.0,59170458.0
2019-07-29,27600,27850,25900,26200,1026875,1550266.0,59170458.0
2019-07-30,26000,26400,25750,26050,1041288,1541390.0,59170458.0
2019-07-31,25750,26050,24350,25900,991843,1532515.0,59170458.0
2019-08-01,25600,27750,25450,26800,934664,1585768.0,59170458.0
2019-08-02,27100,28000,26700,27800,667811,1644939.0,59170458.0
2019-08-05,27800,28700,27350,27550,993678,1630146.0,59170458.0
2019-08-06,26800,28800,26800,28550,947197,1689317.0,59170458.0
2019-08-07,28650,29650,28600,29550,796312,1748487.0,59170458.0
2019-08-08,30000,30650,29700,30650,691594,1813575.0,59170458.0
2019-08-09,30650,31350,30450,30600,493460,1810616.0,59170458.0
2019-08-12,30800,30800,29900,29950,343746,1772155.0,59170458.0
2019-08-13,29800,29800,28400,29300,265421,1733694.0,59170458.0
2019-08-14,29300,29800,28800,29350,465911,1736653.0,59170458.0
2019-08-16,29000,29500,28850,29350,438173,1736653.0,59170458.0
2019-08-19,29400,29400,27950,28300,698276,1674524.0,59170458.0
2019-08-20,28450,29300,28300,28800,382068,1704109.0,59170458.0
2019-08-21,28750,29550,28700,29500,282617,1745529.0,59170458.0
2019-08-22,29550,29800,29450,29550,204812,1748487.0,59170458.0
2019-08-23,29400,29750,29150,29500,216236,1745529.0,59170458.0
2019-08-26,29050,29400,28850,29050,292645,1718902.0,59170458.0
2019-08-27,29100,29450,29000,29050,282098,1718902.0,59170458.0
2019-08-28,29100,30250,28650,30100,488619,1781031.0,59170458.0
2019-08-29,30150,30700,29300,29350,391184,1736653.0,59170458.0
2019-08-30,29350,29650,28850,29500,265681,1745529.0,59170458.0
2019-09-02,29250,29400,28800,29050,286071,1718902.0,59170458.0
2019-09-03,28950,29500,28950,29100,187461,1721860.0,59170458.0
2019-09-04,28950,29100,28600,28900,279752,1710026.0,59170458.0
2019-09-05,28900,29300,28800,28900,237082,1710026.0,59170458.0
2019-09-06,28950,29050,28750,29050,177814,1718902.0,59170458.0
2019-09-09,28750,29050,27600,27900,676294,1650856.0,59170458.0
2019-09-10,28200,28450,28000,28200,207289,1668607.0,59170458.0
2019-09-11,28250,29000,28250,28800,294449,1704109.0,59170458.0
2019-09-16,28850,29200,28650,29200,218829,1727777.0,59170458.0
2019-09-17,29000,29950,29000,29550,336485,1748487.0,59170458.0
2019-09-18,29650,30350,29500,30100,394064,1781031.0,59170458.0
2019-09-19,30150,30550,29650,29850,274052,1766238.0,59170458.0
2019-09-20,29900,30000,29100,29300,139078,1733694.0,59170458.0
2019-09-23,29200,29500,28450,28550,209706,1689317.0,59170458.0
2019-09-24,28450,28600,27950,28150,234081,1665648.0,59170458.0
2019-09-25,28150,28250,27250,27400,350526,1621271.0,59170458.0
2019-09-26,27650,27900,26850,26850,338016,1588727.0,59170458.0
2019-09-27,27100,28500,27000,27350,675670,1618312.0,59170458.0
2019-09-30,27100,27850,27050,27100,562602,,
2019-10-01,27400,28500,27100,28350,363575,,
2019-10-02,28350,28950,28050,28550,257064,,
2019-10-04,28600,28700,27950,28200,143437,,
2019-10-07,28200,28700,28000,28650,174069,,
