BGF(027410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-01-15,51031,51418,49485,49486,72582,4756601.0,24773964.0
2016-01-18,49872,51676,49227,51290,58011,4930019.0,24773964.0
2016-01-19,51676,52062,51289,51934,50232,4991954.0,24773964.0
2016-01-20,52320,53737,51031,51032,107123,4905245.0,24773964.0
2016-01-21,51676,53480,51160,53223,74293,5115824.0,24773964.0
2016-01-22,53996,54124,51676,52321,83742,5029115.0,24773964.0
2016-01-25,52835,54124,52578,53867,77959,5177758.0,24773964.0
2016-01-26,53222,54897,53222,54383,49115,5227306.0,24773964.0
2016-01-27,54898,55284,52192,54125,60420,5202532.0,24773964.0
2016-01-28,54253,54898,53867,54898,51979,5276854.0,24773964.0
2016-01-29,55284,55413,53609,55414,53713,5326402.0,24773964.0
2016-02-01,55413,56702,55284,56316,62426,5413111.0,24773964.0
2016-02-02,56573,58764,56315,58378,120679,5611303.0,24773964.0
2016-02-03,59021,59021,56057,56445,89432,5425498.0,24773964.0
2016-02-04,54253,56315,45103,45104,550619,4335444.0,24773964.0
2016-02-05,45877,47810,44717,47810,363133,4595570.0,24773964.0
2016-02-11,46392,49099,45877,47295,153166,4546022.0,24773964.0
2016-02-12,45361,45748,37372,39176,563362,3765643.0,24773964.0
2016-02-15,40464,40980,38789,40207,322190,3864738.0,24773964.0
2016-02-16,40722,43170,40464,42398,170757,4075317.0,24773964.0
2016-02-17,43041,46005,42397,45104,205661,4335444.0,24773964.0
2016-02-18,45233,46392,43299,43687,164692,4199187.0,24773964.0
2016-02-19,44330,45232,43170,44073,89389,4236348.0,24773964.0
2016-02-22,44072,44072,41882,42140,116980,4050543.0,24773964.0
2016-02-23,42784,44072,42140,42785,104320,4112478.0,24773964.0
2016-02-24,42268,43170,41882,41882,77551,4025769.0,24773964.0
2016-02-25,42268,42655,40464,42527,152700,4087704.0,24773964.0
2016-02-26,42139,42655,41882,42140,40729,4050543.0,24773964.0
2016-02-29,42011,42268,41109,41882,65785,4025769.0,24773964.0
2016-03-02,42268,44201,41882,44073,106674,4236348.0,24773964.0
2016-03-03,44072,44201,43041,44202,54525,4248735.0,24773964.0
2016-03-04,44459,44588,43815,44331,47283,4261122.0,24773964.0
2016-03-07,44459,44717,43041,43171,50075,4149639.0,24773964.0
2016-03-08,42526,42913,41108,42269,131621,4062930.0,24773964.0
2016-03-09,42268,43170,41882,42527,76317,4087704.0,24773964.0
2016-03-10,42526,43299,41882,43300,51807,4162026.0,24773964.0
2016-03-11,42784,43686,42011,43687,57011,4199187.0,24773964.0
2016-03-14,44073,44588,43815,44589,65812,4285896.0,24773964.0
2016-03-15,44717,45232,43944,45104,71847,4335444.0,24773964.0
2016-03-16,45233,45361,43428,43429,95422,4174413.0,24773964.0
2016-03-17,43686,45103,43686,44460,68924,4273509.0,24773964.0
2016-03-18,44974,44974,44201,44975,64404,4323057.0,24773964.0
2016-03-21,44974,45103,43428,44202,41159,4248735.0,24773964.0
2016-03-22,43815,44072,42912,43944,68923,4223961.0,24773964.0
2016-03-23,44201,44201,42655,43558,57591,4186800.0,24773964.0
2016-03-24,43557,43557,42526,42527,45901,4087704.0,24773964.0
2016-03-25,42655,43686,42655,43300,37844,4162026.0,24773964.0
2016-03-28,43299,43686,42010,42140,53081,4050543.0,24773964.0
2016-03-29,42140,42913,41624,42913,55457,4124865.0,24773964.0
2016-03-30,42913,43299,41237,41496,61887,3988608.0,24773964.0
2016-03-31,41624,42913,41366,42269,78297,4062930.0,24773964.0
2016-04-01,41882,44588,41882,44589,88688,4285896.0,24773964.0
2016-04-04,44331,48712,43299,48197,173979,4632731.0,24773964.0
2016-04-05,48196,48454,46521,47810,75838,4595570.0,24773964.0
2016-04-06,47037,48196,47037,47682,67998,4583183.0,24773964.0
2016-04-07,48067,50645,47939,49357,115591,4744214.0,24773964.0
2016-04-08,48583,49872,48454,49357,63460,4744214.0,24773964.0
2016-04-11,49099,49099,46392,46393,73613,4459314.0,24773964.0
2016-04-12,46779,48067,46005,46006,94940,4422153.0,24773964.0
2016-04-14,46650,48970,46392,47682,64652,4583183.0,24773964.0
2016-04-15,48196,49743,46521,49743,69778,4781375.0,24773964.0
2016-04-18,49743,50258,48454,48970,82102,4707053.0,24773964.0
2016-04-19,48970,49485,47810,48713,54394,4682279.0,24773964.0
2016-04-20,48454,50129,48325,48455,46059,4657505.0,24773964.0
2016-04-21,48583,49614,48583,49486,60274,4756601.0,24773964.0
2016-04-22,49227,49872,48454,48970,41713,4707053.0,24773964.0
2016-04-25,48969,49871,48712,49099,48049,4719440.0,24773964.0
2016-04-26,48841,49356,47423,48197,48439,4632731.0,24773964.0
2016-04-27,48712,48712,47165,48455,25150,4657505.0,24773964.0
2016-04-28,48325,48970,47681,47939,52466,4607957.0,24773964.0
2016-04-29,47810,48325,47294,47939,56927,4607957.0,24773964.0
2016-05-02,47939,48841,47681,48841,27925,4694666.0,24773964.0
2016-05-03,48970,49485,48583,48841,60985,4694666.0,24773964.0
2016-05-04,48454,49356,48454,48970,67249,4707053.0,24773964.0
2016-05-09,49227,51160,49098,50130,91655,4818536.0,24773964.0
2016-05-10,50387,54382,50387,53996,219599,5190145.0,24773964.0
2016-05-11,53738,55155,52964,54254,86900,5214919.0,24773964.0
2016-05-12,53351,54769,53222,53867,75767,5177758.0,24773964.0
2016-05-13,54769,56057,54511,56058,97391,5388337.0,24773964.0
2016-05-16,56057,56057,54382,55929,76551,5375950.0,24773964.0
2016-05-17,56057,57088,55413,56574,66105,5437885.0,24773964.0
2016-05-18,56573,56702,53609,54512,68265,5239693.0,24773964.0
2016-05-19,53996,55284,53609,53996,49765,5190145.0,24773964.0
2016-05-20,54769,56573,53867,55929,74543,5375950.0,24773964.0
2016-05-23,56186,56573,54253,54898,48288,5276854.0,24773964.0
2016-05-24,55541,55928,54769,55156,42572,5301628.0,24773964.0
2016-05-25,55155,56444,54897,56187,57720,5400724.0,24773964.0
2016-05-26,56959,56959,53867,54769,105363,5264467.0,24773964.0
2016-05-27,54769,54769,52062,53481,106482,5140598.0,24773964.0
2016-05-30,53867,55027,52320,55027,80021,5289241.0,24773964.0
2016-05-31,54124,56573,54124,56574,175355,5437885.0,24773964.0
2016-06-01,56315,56573,55542,56445,62385,5425498.0,24773964.0
2016-06-02,55928,56057,54382,55285,69980,5314015.0,24773964.0
2016-06-03,55155,56057,54382,55285,56657,5314015.0,24773964.0
2016-06-07,55929,56573,54769,55027,78753,5289241.0,24773964.0
2016-06-08,55026,56573,54124,56187,107285,5400724.0,24773964.0
2016-06-09,56315,56702,55542,55800,300623,5363563.0,24773964.0
2016-06-10,55929,55929,53351,53867,99051,5177758.0,24773964.0
2016-06-13,53738,53738,52320,52321,55129,5029115.0,24773964.0
2016-06-14,52062,53867,52062,52579,66365,5053889.0,24773964.0
2016-06-15,52191,54124,52191,52579,36810,5053889.0,24773964.0
2016-06-16,53222,53737,51547,52063,48023,5004341.0,24773964.0
2016-06-17,52191,54124,52191,53481,51248,5140598.0,24773964.0
2016-06-20,54124,54511,52706,53610,38463,5152985.0,24773964.0
2016-06-21,53222,55284,52964,54641,55118,5252080.0,24773964.0
2016-06-22,55155,55542,53609,55543,52113,5338789.0,24773964.0
2016-06-23,55541,55800,54253,55414,41661,5326402.0,24773964.0
2016-06-24,55541,55799,52835,53481,63518,5140598.0,24773964.0
2016-06-27,53222,54898,51676,54641,57848,5252080.0,24773964.0
2016-06-28,54769,55929,54640,55800,33916,5363563.0,24773964.0
2016-06-29,55800,56573,55155,55671,70841,5351176.0,24773964.0
2016-06-30,56315,56315,55027,55027,60779,5289241.0,24773964.0
2016-07-01,54898,55671,53738,53996,73334,5190145.0,24773964.0
2016-07-04,54124,54253,52578,53610,86683,5152985.0,24773964.0
2016-07-05,53223,53867,52964,53352,37895,5128211.0,24773964.0
2016-07-06,53480,54898,51933,52192,99881,5016728.0,24773964.0
2016-07-07,52449,53737,52449,52965,45357,5091050.0,24773964.0
2016-07-08,53351,53480,52191,52707,34831,5066276.0,24773964.0
2016-07-11,53609,53738,52836,53223,37980,5115824.0,24773964.0
2016-07-12,53609,54511,52836,54125,52675,5202532.0,24773964.0
2016-07-13,54382,54898,53480,53867,36169,5177758.0,24773964.0
2016-07-14,54124,54511,52964,53481,43824,5140598.0,24773964.0
2016-07-15,53738,54124,53480,53996,37608,5190145.0,24773964.0
2016-07-18,53737,53867,52578,53738,44442,5165371.0,24773964.0
2016-07-19,53867,54639,53351,54512,53113,5239693.0,24773964.0
2016-07-20,54769,55284,54382,55285,68476,5314015.0,24773964.0
2016-07-21,55284,57217,55027,55800,81109,5363563.0,24773964.0
2016-07-22,55800,55929,55284,55671,58347,5351176.0,24773964.0
2016-07-25,55284,56057,53867,54125,54367,5202532.0,24773964.0
2016-07-26,54382,56057,54253,56058,66713,5388337.0,24773964.0
2016-07-27,56057,56315,53867,54125,49542,5202532.0,24773964.0
2016-07-28,54124,54382,52835,53996,48757,5190145.0,24773964.0
2016-07-29,53738,53867,51418,51419,139146,4942406.0,24773964.0
2016-08-01,51031,51418,49485,50001,71090,4806149.0,24773964.0
2016-08-02,49614,50000,48712,49615,97981,4768988.0,24773964.0
2016-08-03,50000,51804,49356,50903,59429,4892858.0,24773964.0
2016-08-04,51418,52191,50902,51805,52293,4979567.0,24773964.0
2016-08-05,51933,52835,51547,51934,85908,4991954.0,24773964.0
2016-08-08,52062,52578,51418,51677,60112,4967180.0,24773964.0
2016-08-09,51805,52578,51418,52450,54679,5041502.0,24773964.0
2016-08-10,52449,54898,52062,54898,82173,5276854.0,24773964.0
2016-08-11,54640,55027,54124,54898,41616,5276854.0,24773964.0
2016-08-12,54769,56057,54511,55027,52704,5289241.0,24773964.0
2016-08-16,55413,55928,54639,55156,34542,5301628.0,24773964.0
2016-08-17,55284,55671,54253,55414,43810,5326402.0,24773964.0
2016-08-18,55027,55929,54769,54898,35833,5276854.0,24773964.0
2016-08-19,54511,55026,53093,53738,53955,5165371.0,24773964.0
2016-08-22,54124,54382,51676,52836,92132,5078663.0,24773964.0
2016-08-23,53093,54639,52835,53610,71748,5152985.0,24773964.0
2016-08-24,53737,55155,53609,54641,52948,5252080.0,24773964.0
2016-08-25,54769,54769,53351,53996,44225,5190145.0,24773964.0
2016-08-26,53867,54124,52964,53996,30210,5190145.0,24773964.0
2016-08-29,53867,53995,51676,51805,41303,4979567.0,24773964.0
2016-08-30,52062,53351,51933,52321,21985,5029115.0,24773964.0
2016-08-31,52578,52707,51289,52192,75611,5016728.0,24773964.0
2016-09-01,51676,52192,51418,51419,37765,4942406.0,24773964.0
2016-09-02,50903,51805,50645,51419,38407,4942406.0,24773964.0
2016-09-05,51547,52707,51289,51419,34102,4942406.0,24773964.0
2016-09-06,51547,52320,51160,51934,30283,4991954.0,24773964.0
2016-09-07,51676,52707,51418,51548,37508,4954793.0,24773964.0
2016-09-08,52192,54125,51676,54125,45552,5202532.0,24773964.0
2016-09-09,48969,49485,47036,47424,1044735,4558409.0,24773964.0
2016-09-12,47939,48068,45748,46135,118687,4434540.0,24773964.0
2016-09-13,46521,47423,46392,46522,100632,4471701.0,24773964.0
2016-09-19,46005,48068,46005,47810,84408,4595570.0,24773964.0
2016-09-20,47294,47939,47294,47553,90434,4570796.0,24773964.0
2016-09-21,48067,48454,47423,48326,109891,4645118.0,24773964.0
2016-09-22,48583,48970,48325,48841,91452,4694666.0,24773964.0
2016-09-23,49356,50516,48841,50130,100232,4818536.0,24773964.0
2016-09-26,50516,51031,49871,50903,65279,4892858.0,24773964.0
2016-09-27,51032,51160,50388,50774,24179,4880471.0,24773964.0
2016-09-28,50773,51160,50258,50903,54953,4892858.0,24773964.0
2016-09-29,51031,51031,49227,49357,50249,4744214.0,24773964.0
2016-09-30,49356,50387,48583,49743,56236,4781375.0,24773964.0
2016-10-04,48841,49872,48841,49743,36368,4781375.0,24773964.0
2016-10-05,49743,49872,48970,49486,32593,4756601.0,24773964.0
2016-10-06,48841,49098,47810,48455,60520,4657505.0,24773964.0
2016-10-07,47938,48712,47036,47424,32773,4558409.0,24773964.0
2016-10-10,48196,48196,47294,47553,32287,4570796.0,24773964.0
2016-10-11,47294,48067,46392,46779,43197,4496474.0,24773964.0
2016-10-12,47165,47552,46650,46908,54477,4508861.0,24773964.0
2016-10-13,47166,47552,45748,46393,49521,4459314.0,24773964.0
2016-10-14,45877,46908,44201,44460,75886,4273509.0,24773964.0
2016-10-17,44717,44846,42913,44460,87035,4273509.0,24773964.0
2016-10-18,44717,44974,43557,44975,26249,4323057.0,24773964.0
2016-10-19,45361,46005,43944,44460,62206,4273509.0,24773964.0
2016-10-20,44717,45748,44459,45749,46703,4397379.0,24773964.0
2016-10-21,45876,46134,45103,45620,37318,4384992.0,24773964.0
2016-10-24,45233,46779,44975,46264,47768,4446927.0,24773964.0
2016-10-25,46392,46392,44846,46135,62652,4434540.0,24773964.0
2016-10-26,46134,46263,45490,45620,38922,4384992.0,24773964.0
2016-10-27,46005,46521,45103,46522,35564,4471701.0,24773964.0
2016-10-28,46650,48712,46521,47682,66859,4583183.0,24773964.0
2016-10-31,47036,47810,44845,44846,45010,4310670.0,24773964.0
2016-11-01,45361,45490,44717,44846,24458,4310670.0,24773964.0
2016-11-02,45103,45490,44588,45362,25585,4360218.0,24773964.0
2016-11-03,45619,46135,45233,46135,22872,4434540.0,24773964.0
2016-11-04,45748,46521,45103,46006,25417,4422153.0,24773964.0
2016-11-07,46650,47552,46392,46908,34623,4508861.0,24773964.0
2016-11-08,49743,50645,47037,47939,165132,4607957.0,24773964.0
2016-11-09,47939,49227,45619,46908,98006,4508861.0,24773964.0
2016-11-10,47036,47552,46392,47424,54181,4558409.0,24773964.0
2016-11-11,46779,47166,45362,45491,76493,4372605.0,24773964.0
2016-11-14,45232,45748,44072,44073,86630,4236348.0,24773964.0
2016-11-15,44201,44331,42784,42913,99389,4124865.0,24773964.0
2016-11-16,42913,43686,42784,43171,70125,4149639.0,24773964.0
2016-11-17,43170,43428,42397,42527,62081,4087704.0,24773964.0
2016-11-18,42268,43170,41753,42785,46200,4112478.0,24773964.0
2016-11-21,43041,43815,43041,43171,48567,4149639.0,24773964.0
2016-11-22,42784,44072,42784,43429,92296,4174413.0,24773964.0
2016-11-23,44407,44562,41986,42553,113136,2046329.0,24773964.0
2016-11-24,42759,43016,40698,40956,65339,1969530.0,24773964.0
2016-11-25,40698,42398,40028,41986,47753,2019078.0,24773964.0
2016-11-28,41986,43841,41677,43068,98828,2071103.0,24773964.0
2016-11-29,43274,45386,42604,44253,143684,2128084.0,24773964.0
2016-11-30,45077,45335,44253,44820,160288,2155335.0,24773964.0
2016-12-01,45541,47395,44974,47190,164255,2269295.0,24773964.0
2016-12-02,46932,47395,46004,46777,83478,2249476.0,24773964.0
2016-12-05,46829,46829,45231,45490,82181,2187541.0,24773964.0
2016-12-06,46313,46313,44304,44305,67299,2130561.0,24773964.0
2016-12-07,44716,45489,44304,45284,57691,2177631.0,24773964.0
2016-12-08,46313,46416,44047,46417,88207,2232134.0,24773964.0
2016-12-09,46210,46210,44768,45026,56568,2165244.0,24773964.0
2016-12-12,45283,45283,43686,44047,106093,2118174.0,24773964.0
2016-12-13,43995,44407,43634,44408,73084,2135516.0,24773964.0
2016-12-14,43944,45335,43274,45335,119412,4360191.0,49547625.0
2016-12-15,44974,45025,43686,43893,103846,4221458.0,49547625.0
2016-12-16,43995,44150,43222,43532,151383,4186774.0,49547625.0
2016-12-19,43531,43583,42243,42502,143670,4087679.0,49547625.0
2016-12-20,42759,43068,42295,42347,117362,4072815.0,49547625.0
2016-12-21,42501,42707,41574,41729,108986,4013358.0,49547625.0
2016-12-22,41780,41883,41059,41368,85012,3978674.0,49547625.0
2016-12-23,41625,42965,41162,42862,133935,4122362.0,49547625.0
2016-12-26,42604,43016,42295,42656,54063,4102543.0,49547625.0
2016-12-27,42707,42707,41780,41832,75182,4023267.0,49547625.0
2016-12-28,41574,43119,41419,42862,95958,4122362.0,49547625.0
2016-12-29,42862,43016,41883,42141,65538,4052996.0,49547625.0
2017-01-02,42192,42707,41677,41780,32555,4018312.0,49547625.0
2017-01-03,42192,43944,42089,42811,156898,4117408.0,49547625.0
2017-01-04,42656,43171,42037,42089,72590,4048041.0,49547625.0
2017-01-05,42089,43377,41934,43171,95114,4152091.0,49547625.0
2017-01-06,43325,43686,42810,43532,81551,4186774.0,49547625.0
2017-01-09,43171,43634,42295,42605,87171,4097589.0,49547625.0
2017-01-10,42347,43222,42347,43171,51966,4152091.0,49547625.0
2017-01-11,43531,46107,43377,45593,272426,4384965.0,49547625.0
2017-01-12,45644,45901,44047,44717,120920,4300734.0,49547625.0
2017-01-13,44974,46210,44665,45438,106290,4370101.0,49547625.0
2017-01-16,45592,46056,45128,45593,84682,4384965.0,49547625.0
2017-01-17,45850,45901,44407,45180,92326,4345327.0,49547625.0
2017-01-18,45231,45644,44665,45335,64523,4360191.0,49547625.0
2017-01-19,45128,46571,44974,46520,152062,4474151.0,49547625.0
2017-01-20,46519,48426,46519,46984,257466,4518743.0,49547625.0
2017-01-23,47035,48219,46777,47653,90425,4583155.0,49547625.0
2017-01-24,47807,47859,46519,47138,68558,4533608.0,49547625.0
2017-01-25,47550,47653,46519,46520,66850,4474151.0,49547625.0
2017-01-26,46674,47292,46107,47138,96130,4533608.0,49547625.0
2017-01-31,46932,48116,46932,47241,101406,4543517.0,49547625.0
2017-02-01,47601,47859,46313,46674,102166,4489015.0,49547625.0
2017-02-02,46313,47138,45901,46314,133542,4454331.0,49547625.0
2017-02-03,46571,46829,45592,46211,212253,4444422.0,49547625.0
2017-02-06,46725,47756,46674,47602,146893,4578201.0,49547625.0
2017-02-07,47395,47601,46829,47138,98266,4533608.0,49547625.0
2017-02-08,47138,47807,47035,47396,83325,4558382.0,49547625.0
2017-02-09,47395,47653,47035,47293,123912,4548472.0,49547625.0
2017-02-10,48889,52547,48889,50847,641093,4890351.0,49547625.0
2017-02-13,51156,51517,50280,51414,191702,4944853.0,49547625.0
2017-02-14,51774,52032,50692,51775,156584,4979536.0,49547625.0
2017-02-15,51774,53062,51465,52032,144200,5004310.0,49547625.0
2017-02-16,52804,52804,52032,52805,148703,5078632.0,49547625.0
2017-02-17,52804,52804,51414,51775,109521,4979536.0,49547625.0
2017-02-20,51774,51774,51053,51775,59364,4979536.0,49547625.0
2017-02-21,51465,51774,50795,51414,74759,4944853.0,49547625.0
2017-02-22,51465,51774,50126,50796,145447,4885396.0,49547625.0
2017-02-23,51104,53577,50950,53578,246306,5152953.0,49547625.0
2017-02-24,53320,55380,52804,54866,251227,5276822.0,49547625.0
2017-02-27,55123,55123,53062,54608,103454,5252048.0,49547625.0
2017-02-28,54865,54865,52289,52547,150240,5053858.0,49547625.0
2017-03-02,53320,53577,51774,52032,98267,5004310.0,49547625.0
2017-03-03,52032,52804,51517,52290,61262,5029084.0,49547625.0
2017-03-06,52289,53835,52289,53578,68900,5152953.0,49547625.0
2017-03-07,53320,53320,51517,52547,101720,5053858.0,49547625.0
2017-03-08,52032,52289,51053,51414,128628,4944853.0,49547625.0
2017-03-09,51465,52547,51414,51775,71060,4979536.0,49547625.0
2017-03-10,51517,51774,50641,51208,76986,4925034.0,49547625.0
2017-03-13,51001,51774,50383,50744,96013,4880441.0,49547625.0
2017-03-14,50641,51362,50229,50744,110197,4880441.0,49547625.0
2017-03-15,50744,51774,50486,50796,73305,4885396.0,49547625.0
2017-03-16,51001,51465,50641,50950,116851,4900260.0,49547625.0
2017-03-17,51517,52289,51517,52290,125437,5029084.0,49547625.0
2017-03-20,53320,54092,52547,53063,183421,5103405.0,49547625.0
2017-03-21,53577,54865,52804,53578,161769,5152953.0,49547625.0
2017-03-22,54092,55380,52804,53063,118680,5103405.0,49547625.0
2017-03-23,53320,54608,53062,54608,78723,5252048.0,49547625.0
2017-03-24,54865,55638,53320,54608,127718,5252048.0,49547625.0
2017-03-27,54350,55123,54092,55123,49796,5301596.0,49547625.0
2017-03-28,55380,55638,53577,53835,43330,5177727.0,49547625.0
2017-03-29,54092,54350,53062,54093,37827,5202501.0,49547625.0
2017-03-30,54092,54350,53062,53320,29603,5128179.0,49547625.0
2017-03-31,53062,54092,53062,54093,54539,5202501.0,49547625.0
2017-04-03,53835,54608,53320,54351,36063,5227274.0,49547625.0
2017-04-04,54350,55123,53835,55123,36303,5301596.0,49547625.0
2017-04-05,55123,55638,54350,55123,71731,5301596.0,49547625.0
2017-04-06,54608,55123,53577,54093,46358,5202501.0,49547625.0
2017-04-07,54608,55380,53320,54351,102323,5227274.0,49547625.0
2017-04-10,53835,54092,52547,53578,90120,5152953.0,49547625.0
2017-04-11,52804,54092,52289,54093,107973,5202501.0,49547625.0
2017-04-12,53320,53835,52547,52805,152506,5078632.0,49547625.0
2017-04-13,53320,54092,53062,54093,72089,5202501.0,49547625.0
2017-04-14,53320,54092,53320,53578,17100,5152953.0,49547625.0
2017-04-17,53835,55123,53577,54608,94484,5252048.0,49547625.0
2017-04-18,54865,54865,53835,54608,51965,5252048.0,49547625.0
2017-04-19,54350,55380,54350,55381,93448,5326370.0,49547625.0
2017-04-20,55123,55380,53062,53320,147474,5128179.0,49547625.0
2017-04-21,53320,53835,52804,53063,118391,5103405.0,49547625.0
2017-04-24,53320,54092,53062,53835,52672,5177727.0,49547625.0
2017-04-25,53320,54865,53320,54608,75761,5252048.0,49547625.0
2017-04-26,54350,54608,54092,54351,50446,5227274.0,49547625.0
2017-04-27,54865,55123,54092,54866,67056,5276822.0,49547625.0
2017-04-28,54350,56411,53320,56411,179851,5425465.0,49547625.0
2017-05-02,56668,56668,54608,54866,121600,5276822.0,49547625.0
2017-05-04,54608,55638,54350,55381,71336,5326370.0,49547625.0
2017-05-08,55638,58471,55380,58472,236284,5623655.0,49547625.0
2017-05-10,61562,61820,60274,61820,297142,5945715.0,49547625.0
2017-05-11,61820,63623,61305,63624,268290,6119132.0,49547625.0
2017-05-12,63881,64138,62593,62593,226741,6020036.0,49547625.0
2017-05-15,63108,64396,62850,64139,165448,6168679.0,49547625.0
2017-05-16,64653,64911,63365,63881,90748,6143906.0,49547625.0
2017-05-17,63365,64396,63108,63881,72323,6143906.0,49547625.0
2017-05-18,62593,64653,62593,64396,134239,6193453.0,49547625.0
2017-05-19,64396,64653,63365,64139,138947,6168679.0,49547625.0
2017-05-22,64911,65426,63623,64912,103636,6243001.0,49547625.0
2017-05-23,64653,65426,64138,64139,97292,6168679.0,49547625.0
2017-05-24,63881,65169,63623,65169,77306,6267775.0,49547625.0
2017-05-25,65684,67487,65169,66715,173829,6416417.0,49547625.0
2017-05-26,67744,68517,66199,66457,113577,6391644.0,49547625.0
2017-05-29,67229,71608,66972,70836,220930,6812798.0,49547625.0
2017-05-30,71866,74184,70835,71609,135872,6887120.0,49547625.0
2017-05-31,72123,72381,70578,71866,283380,6911894.0,49547625.0
