삼성전자(005930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-27,28200,28220,27500,27900,330343,205482575.0,147299337.0
2015-04-28,27799,28000,27180,27320,313946,201210894.0,147299337.0
2015-04-29,27339,27880,27279,27700,217913,204009582.0,147299337.0
2015-04-30,27699,28360,27580,28200,367057,207692065.0,147299337.0
2015-05-04,28140,28460,27940,28000,165674,206219072.0,147299337.0
2015-05-06,27800,27819,27120,27240,265410,200621697.0,147299337.0
2015-05-07,27240,27500,27080,27400,205148,201800092.0,147299337.0
2015-05-08,27319,27400,26760,26760,189762,197086513.0,147299337.0
2015-05-11,27200,27200,26719,26720,192809,196791914.0,147299337.0
2015-05-12,26900,27060,26480,26620,212664,196055418.0,147299337.0
2015-05-13,26979,26979,26520,26660,197545,196350016.0,147299337.0
2015-05-14,26820,26860,26559,26800,169770,197381112.0,147299337.0
2015-05-15,27100,27120,26420,26520,178447,195318921.0,147299337.0
2015-05-18,26700,26700,26180,26400,192537,194435125.0,147299337.0
2015-05-19,26419,27100,26139,26760,173618,197086513.0,147299337.0
2015-05-20,26980,27400,26820,27320,205829,201210894.0,147299337.0
2015-05-21,27420,27440,26880,27040,144212,199148704.0,147299337.0
2015-05-22,27060,27060,26700,27000,163916,198854105.0,147299337.0
2015-05-26,27320,27380,26720,27240,200683,200621697.0,147299337.0
2015-05-27,27200,27319,26260,26280,345309,193551329.0,147299337.0
2015-05-28,26340,26420,26020,26180,300963,192814832.0,147299337.0
2015-05-29,26399,26420,25940,26140,347615,192520233.0,147299337.0
2015-06-01,26000,26020,25760,25820,218439,190163444.0,147299337.0
2015-06-02,26000,26060,25760,26060,175151,191931036.0,147299337.0
2015-06-03,26060,26320,25300,25460,235388,187512056.0,147299337.0
2015-06-04,26300,26820,26100,26740,388239,196939214.0,147299337.0
2015-06-05,26499,27100,26400,26820,196563,197528411.0,147299337.0
2015-06-08,26900,26940,26260,26280,202379,193551329.0,147299337.0
2015-06-09,26000,26200,25360,25640,274705,188837750.0,147299337.0
2015-06-10,25640,25880,25240,25240,250034,185891763.0,147299337.0
2015-06-11,25260,25480,25060,25140,306281,185155267.0,147299337.0
2015-06-12,25560,25740,25280,25540,234830,188101253.0,147299337.0
2015-06-15,25100,25480,25100,25400,161356,187070158.0,147299337.0
2015-06-16,25400,25480,24900,25100,255352,184860668.0,147299337.0
2015-06-17,25000,25320,24800,25080,189046,184713369.0,147299337.0
2015-06-18,25180,25580,25020,25300,164952,186333661.0,147299337.0
2015-06-19,25320,25560,25200,25320,141895,186480961.0,147299337.0
2015-06-22,25820,25920,25520,25620,127418,188690451.0,147299337.0
2015-06-23,26180,26559,25820,26420,203180,194582424.0,147299337.0
2015-06-24,26000,26220,25820,26040,203960,191783737.0,147299337.0
2015-06-25,25800,26060,25380,25380,213916,186922859.0,147299337.0
2015-06-26,25040,25800,25040,25560,206950,188248553.0,147299337.0
2015-06-29,25380,25700,25120,25620,230399,188690451.0,147299337.0
2015-06-30,25520,25700,25320,25360,197407,186775559.0,147299337.0
2015-07-01,25360,26040,25180,25900,166498,190752641.0,147299337.0
2015-07-02,25720,26080,25700,25980,164460,191341839.0,147299337.0
2015-07-03,25740,25880,25340,25360,142604,186775559.0,147299337.0
2015-07-06,25060,25200,24460,24600,201999,181178185.0,147299337.0
2015-07-07,24400,25180,24400,24800,249565,182651178.0,147299337.0
2015-07-08,24800,25020,24640,24780,235619,182503879.0,147299337.0
2015-07-09,24600,25300,24520,25300,280610,186333661.0,147299337.0
2015-07-10,25140,25320,24960,25180,191468,185449865.0,147299337.0
2015-07-13,25000,25440,24900,25320,153441,186480961.0,147299337.0
2015-07-14,25300,25400,24420,24500,399794,180441688.0,147299337.0
2015-07-15,24500,24760,24480,24700,167413,181914681.0,147299337.0
2015-07-16,24460,25740,24460,25640,223469,188837750.0,147299337.0
2015-07-17,26000,26220,25560,26100,297233,192225635.0,147299337.0
2015-07-20,25820,26080,25460,25500,128928,187806655.0,147299337.0
2015-07-21,25500,25540,24940,25260,194055,186039063.0,147299337.0
2015-07-22,24880,25200,24700,25060,268323,184566069.0,147299337.0
2015-07-23,24880,25060,24680,24680,208965,181767382.0,147299337.0
2015-07-24,24540,24760,24480,24580,196584,181030885.0,147299337.0
2015-07-27,24580,24940,24560,24600,243040,181178185.0,147299337.0
2015-07-28,24480,25020,24380,24600,267627,181178185.0,147299337.0
2015-07-29,25000,25500,24620,25260,274689,186039063.0,147299337.0
2015-07-30,25160,25200,24300,24300,308392,178968694.0,147299337.0
2015-07-31,24400,24440,23500,23700,391589,174549714.0,147299337.0
2015-08-03,23680,23680,23320,23500,196891,173076721.0,147299337.0
2015-08-04,23500,23740,23400,23640,256887,174107816.0,147299337.0
2015-08-05,23640,23640,23160,23180,256050,170719932.0,147299337.0
2015-08-06,23100,23120,22300,22300,403981,164238761.0,147299337.0
2015-08-07,22400,22740,22300,22720,275742,167332047.0,147299337.0
2015-08-10,22800,22840,22600,22820,114450,168068544.0,147299337.0
2015-08-11,23020,23580,22960,23140,233286,170425333.0,147299337.0
2015-08-12,23000,23280,22800,23080,223080,169983435.0,147299337.0
2015-08-13,23060,23060,22760,22800,150411,167921244.0,147299337.0
2015-08-17,22800,22820,22080,22080,227217,162618468.0,147299337.0
2015-08-18,22360,22820,22340,22620,231672,166595550.0,147299337.0
2015-08-19,23380,23520,22820,23080,401415,169983435.0,147299337.0
2015-08-20,23260,23420,22600,22780,216119,167773945.0,147299337.0
2015-08-21,21980,22560,21920,22020,408851,162176570.0,147299337.0
2015-08-24,21760,22300,20660,21580,448592,158935985.0,147299337.0
2015-08-25,21580,22140,21340,21580,392519,158935985.0,147299337.0
2015-08-26,21360,21480,21000,21340,558952,157168393.0,147299337.0
2015-08-27,21640,21720,21260,21340,495388,157168393.0,147299337.0
2015-08-28,21720,21720,21460,21620,462223,159230583.0,147299337.0
2015-08-31,21420,21780,21040,21780,408309,160408978.0,147299337.0
2015-09-01,21780,21960,21620,21700,240372,159819781.0,147299337.0
2015-09-02,21380,21900,21300,21800,312683,160556277.0,147299337.0
2015-09-03,22040,22460,21860,22440,305142,165269856.0,147299337.0
2015-09-04,22880,22880,22360,22580,251734,166300951.0,147299337.0
2015-09-07,22580,22580,22100,22240,191805,163796863.0,147299337.0
2015-09-08,22260,22720,22120,22620,182330,166595550.0,147299337.0
2015-09-09,22920,22940,22720,22940,259376,168952340.0,147299337.0
2015-09-10,22600,22780,22360,22680,362568,167037448.0,147299337.0
2015-09-11,22520,22660,22300,22300,204167,164238761.0,147299337.0
2015-09-14,22400,22480,22200,22480,167073,165564455.0,147299337.0
2015-09-15,22280,22560,22260,22460,232956,165417155.0,147299337.0
2015-09-16,22420,23140,22420,23040,343763,169688836.0,147299337.0
2015-09-17,23060,23140,22880,23140,273960,170425333.0,147299337.0
2015-09-18,22900,23840,22700,23800,436270,175286211.0,147299337.0
2015-09-21,23260,23460,23000,23000,205359,169394238.0,147299337.0
2015-09-22,22860,23000,22600,22900,250675,168657741.0,147299337.0
2015-09-23,22880,22880,22500,22620,197649,166595550.0,147299337.0
2015-09-24,22520,22700,22500,22520,132721,165859053.0,147299337.0
2015-09-25,22400,22500,22180,22240,209160,163796863.0,147299337.0
2015-09-30,22000,22680,21800,22680,458936,167037448.0,147299337.0
2015-10-01,22800,22900,22420,22680,241041,167037448.0,147299337.0
2015-10-02,22240,22660,22240,22380,274302,164827958.0,147299337.0
2015-10-05,22380,22620,22300,22300,241935,164238761.0,147299337.0
2015-10-06,22600,23100,22540,23020,382987,169541537.0,147299337.0
2015-10-07,23960,25040,23720,25020,799502,184271471.0,147299337.0
2015-10-08,25000,25580,25000,25400,570677,187070158.0,147299337.0
2015-10-12,25200,25260,24940,25200,378974,185597165.0,147299337.0
2015-10-13,25200,25440,24960,25040,198000,184418770.0,147299337.0
2015-10-14,24960,25200,24740,25080,175051,184713369.0,147299337.0
2015-10-15,24880,25640,24860,25380,248503,186922859.0,147299337.0
2015-10-16,25300,25380,25180,25300,143968,186333661.0,147299337.0
2015-10-19,25140,25300,24980,25120,117070,185007967.0,147299337.0
2015-10-20,25200,25460,25120,25320,150347,186480961.0,147299337.0
2015-10-21,25300,25640,25180,25400,139567,187070158.0,147299337.0
2015-10-22,25600,25900,25380,25600,230673,188543151.0,147299337.0
2015-10-23,26000,26000,25560,25780,263071,189868845.0,147299337.0
2015-10-26,25960,25960,25440,25840,152165,190310743.0,147299337.0
2015-10-27,25640,25980,25620,25960,132241,191194539.0,147299337.0
2015-10-28,25880,26160,25820,26160,271303,192667533.0,147299337.0
2015-10-29,26599,27839,26480,26500,630471,195171622.0,147299337.0
2015-10-30,26900,27800,26819,27440,509385,202094690.0,147299337.0
2015-11-02,27700,27860,27479,27660,386546,203714983.0,147299337.0
2015-11-03,27620,27620,26999,27040,301840,199148704.0,147299337.0
2015-11-04,27040,27219,26519,26600,281070,195908118.0,147299337.0
2015-11-05,26600,27079,26600,26840,173042,197675710.0,147299337.0
2015-11-06,26860,26960,26600,26760,164322,197086513.0,147299337.0
2015-11-09,26760,26880,26419,26880,185661,197970309.0,147299337.0
2015-11-10,26720,26820,26280,26420,197551,194582424.0,147299337.0
2015-11-11,26419,26900,26419,26660,140449,196350016.0,147299337.0
2015-11-12,26660,26680,26340,26340,157417,193993227.0,147299337.0
2015-11-13,26340,26340,26000,26000,177677,191489138.0,147299337.0
2015-11-16,25820,25820,25260,25260,275705,186039063.0,147299337.0
2015-11-17,25500,25800,25400,25400,186184,187070158.0,147299337.0
2015-11-18,25440,25800,25440,25620,167735,188690451.0,147299337.0
2015-11-19,25800,25800,25420,25780,192850,189868845.0,147299337.0
2015-11-20,25780,25920,25560,25700,168720,189279648.0,147299337.0
2015-11-23,25700,26040,25620,25640,198820,188837750.0,147299337.0
2015-11-24,25640,26100,25640,25980,159560,191341839.0,147299337.0
2015-11-25,26000,26200,25980,25980,142627,191341839.0,147299337.0
2015-11-26,25980,26800,25980,26700,185800,196644615.0,147299337.0
2015-11-27,26900,26980,26540,26540,169854,195466220.0,147299337.0
2015-11-30,26500,26500,25680,25680,534006,189132349.0,147299337.0
2015-12-01,25880,26440,25760,26420,252113,194582424.0,147299337.0
2015-12-02,26420,26440,25880,26000,229628,191489138.0,147299337.0
2015-12-03,25900,25940,25720,25800,166695,190016145.0,147299337.0
2015-12-04,25500,25600,25340,25380,192711,186922859.0,147299337.0
2015-12-07,25380,25500,25240,25240,196107,185891763.0,147299337.0
2015-12-08,25240,25440,25240,25240,138322,185891763.0,147299337.0
2015-12-09,25240,25500,25240,25260,181812,186039063.0,147299337.0
2015-12-10,25260,25860,25260,25660,303867,188985049.0,147299337.0
2015-12-11,25660,25900,25440,25680,206729,189132349.0,147299337.0
2015-12-14,25460,25460,25100,25220,222801,185744464.0,147299337.0
2015-12-15,25220,25600,25200,25540,175494,188101253.0,147299337.0
2015-12-16,25560,26200,25560,25980,207962,191341839.0,147299337.0
2015-12-17,26020,26160,25500,25800,174677,190016145.0,147299337.0
2015-12-18,25300,25760,25280,25560,168369,188248553.0,147299337.0
2015-12-21,25560,25700,25220,25600,160466,188543151.0,147299337.0
2015-12-22,25600,25840,25340,25840,206192,190310743.0,147299337.0
2015-12-23,25840,25980,25640,25900,207148,190752641.0,147299337.0
2015-12-24,25900,26000,25700,25700,156151,189279648.0,147299337.0
2015-12-28,25700,25780,25320,25320,227230,186480961.0,147299337.0
2015-12-29,25300,25320,24820,25080,232944,184713369.0,147299337.0
2015-12-30,25200,25440,25080,25200,203958,185597165.0,147299337.0
2016-01-04,25200,25200,24100,24100,306939,177495701.0,147299337.0
2016-01-05,24040,24360,23720,24160,216002,177937599.0,147299337.0
2016-01-06,24160,24160,23360,23500,366752,173076721.0,147299337.0
2016-01-07,23320,23660,23020,23260,282388,171309129.0,147299337.0
2016-01-08,23260,23720,23260,23420,257763,172487524.0,147299337.0
2016-01-11,23120,23320,22920,23040,241277,169688836.0,147299337.0
2016-01-12,22960,23320,22880,22920,206283,168805040.0,147299337.0
2016-01-13,23060,23180,22960,22960,143316,169099639.0,147299337.0
2016-01-14,22620,22840,22620,22760,209022,167626646.0,147299337.0
2016-01-15,22800,23040,22480,22640,209464,166742849.0,147299337.0
2016-01-18,21760,22660,21760,22520,320214,165859053.0,147299337.0
2016-01-19,22560,23420,22560,23420,207242,172487524.0,147299337.0
2016-01-20,23200,23200,22640,22760,167052,167626646.0,147299337.0
2016-01-21,22660,23100,22500,22620,190352,166595550.0,147299337.0
2016-01-22,22900,23360,22900,23360,147528,172045626.0,147299337.0
2016-01-25,23440,23520,23120,23240,159913,171161830.0,147299337.0
2016-01-26,23100,23140,22720,22740,152399,167479346.0,147299337.0
2016-01-27,22520,23500,22520,23500,276237,173076721.0,147299337.0
2016-01-28,23280,23360,22780,22900,315912,168657741.0,147299337.0
2016-01-29,22800,23000,22320,23000,436983,166829738.0,145069337.0
2016-02-01,23040,23260,23020,23260,259979,168715639.0,145069337.0
2016-02-02,23220,23320,22940,23120,166348,167700154.0,145069337.0
2016-02-03,23000,23040,22740,22920,174507,166249460.0,145069337.0
2016-02-04,23000,23220,22960,23120,247959,167700154.0,145069337.0
2016-02-05,23120,23380,23120,23280,188094,168860708.0,145069337.0
2016-02-11,22360,22740,22360,22600,305262,163928351.0,145069337.0
2016-02-12,22600,23020,22440,22600,256232,163928351.0,145069337.0
2016-02-15,23080,23200,22880,23080,183146,167410015.0,145069337.0
2016-02-16,23160,23580,23140,23360,180401,169440986.0,145069337.0
2016-02-17,23580,24020,23380,23700,246062,171907164.0,145069337.0
2016-02-18,24060,24060,23560,23740,222481,172197303.0,145069337.0
2016-02-19,23740,23900,23480,23800,176852,172632511.0,145069337.0
2016-02-22,23800,23840,23320,23500,174899,170456471.0,145069337.0
2016-02-23,23580,23780,23460,23620,147674,171326887.0,145069337.0
2016-02-24,23560,23580,23220,23440,140484,170021263.0,145069337.0
2016-02-25,23440,23740,23440,23580,133635,171036748.0,145069337.0
2016-02-26,23600,23740,23440,23440,177344,170021263.0,145069337.0
2016-02-29,23580,23880,23520,23560,288680,170891679.0,145069337.0
2016-03-02,24000,24140,23920,23940,236372,173647996.0,145069337.0
2016-03-03,24260,24400,24040,24400,218991,176984591.0,145069337.0
2016-03-04,24400,24560,24040,24300,201490,176259244.0,145069337.0
2016-03-07,24400,24620,24300,24460,131376,177419799.0,145069337.0
2016-03-08,24460,24480,23720,23840,216202,172922650.0,145069337.0
2016-03-09,23760,23980,23540,23880,183380,173212788.0,145069337.0
2016-03-10,24160,24720,24020,24500,283540,177709938.0,145069337.0
2016-03-11,24500,25060,24320,24980,267225,181191602.0,145069337.0
2016-03-14,25340,25460,24980,25100,217154,182062018.0,145069337.0
2016-03-15,25100,25280,24920,25060,172808,181771879.0,145069337.0
2016-03-16,25120,25260,25060,25120,146856,182207087.0,145069337.0
2016-03-17,25300,25920,25140,25260,246869,183222573.0,145069337.0
2016-03-18,25560,25560,25260,25460,225314,184673266.0,145069337.0
2016-03-21,25480,25580,25160,25340,181170,183802850.0,145069337.0
2016-03-22,25340,25580,25240,25380,202872,184092989.0,145069337.0
2016-03-23,25380,25580,25240,25580,197418,185543682.0,145069337.0
2016-03-24,25580,25800,25320,25640,218795,185978890.0,145069337.0
2016-03-25,25660,25800,25560,25760,143446,186849306.0,145069337.0
2016-03-28,25760,26000,25760,25880,121218,187719722.0,145069337.0
2016-03-29,25880,26000,25700,25800,172454,187139445.0,145069337.0
2016-03-30,26200,26419,26040,26160,267605,189750693.0,145069337.0
2016-03-31,26120,26279,25960,26240,382615,190330970.0,145069337.0
2016-04-01,25980,26180,25420,25580,271156,185543682.0,145069337.0
2016-04-04,25580,26100,25580,26100,188046,189315485.0,145069337.0
2016-04-05,25980,25980,25200,25200,236319,182787365.0,145069337.0
2016-04-06,25380,25820,25360,25700,184234,186414098.0,145069337.0
2016-04-07,26000,26000,25160,25380,258795,184092989.0,145069337.0
2016-04-08,25380,25380,24800,24920,251868,180756394.0,145069337.0
2016-04-11,24920,25420,24920,25320,120693,183657781.0,145069337.0
2016-04-12,25400,25620,25320,25500,134054,184963405.0,145069337.0
2016-04-14,26000,26040,25780,26000,335327,188590138.0,145069337.0
2016-04-15,26180,26200,25800,26000,136599,188590138.0,145069337.0
2016-04-18,25900,26100,25840,25980,128474,188445069.0,145069337.0
2016-04-19,25880,25920,25660,25760,144766,186849306.0,145069337.0
2016-04-20,25640,26000,25640,25980,171972,188445069.0,145069337.0
2016-04-21,26000,26020,25760,25880,145089,187719722.0,145069337.0
2016-04-22,25880,25880,25540,25600,114830,185688751.0,145069337.0
2016-04-25,25700,25700,25420,25620,91957,185833821.0,145069337.0
2016-04-26,25700,26100,25660,25920,166901,188009861.0,145069337.0
2016-04-27,25880,26000,25720,26000,165946,188590138.0,145069337.0
2016-04-28,26000,26000,25220,25300,293069,183512711.0,145069337.0
2016-04-29,25200,25340,24840,24900,325078,180611325.0,145069337.0
2016-05-02,24940,25240,24900,25000,140552,178711671.0,142969337.0
2016-05-03,25340,25400,25120,25220,158066,180284334.0,142969337.0
2016-05-04,25440,25800,25240,25800,294055,184430445.0,142969337.0
2016-05-09,25800,26000,25700,25980,312894,185717169.0,142969337.0
2016-05-10,25980,26000,25760,25920,171191,185288261.0,142969337.0
2016-05-11,25920,25980,25740,25840,176688,184716383.0,142969337.0
2016-05-12,25840,25840,25500,25620,152302,183143721.0,142969337.0
2016-05-13,25620,25620,25020,25060,245698,179140579.0,142969337.0
2016-05-16,25060,25260,24940,24960,234403,178425733.0,142969337.0
2016-05-17,24980,25300,24980,25280,183671,180713242.0,142969337.0
2016-05-18,25280,25420,25100,25360,183392,181285119.0,142969337.0
2016-05-19,25360,25540,25320,25400,200249,181571058.0,142969337.0
2016-05-20,25400,25600,25380,25380,159211,181428089.0,142969337.0
2016-05-23,25380,25720,25380,25720,162251,183858567.0,142969337.0
2016-05-24,25720,25780,25360,25420,208692,181714027.0,142969337.0
2016-05-25,25660,25960,25480,25900,237255,185145291.0,142969337.0
2016-05-26,25980,26060,25900,25920,253073,185288261.0,142969337.0
2016-05-27,26000,26020,25460,25640,274891,183286690.0,142969337.0
2016-05-30,25940,25940,25480,25600,206307,183000751.0,142969337.0
2016-05-31,25600,26000,25360,25840,1250554,184716383.0,142969337.0
2016-06-01,25960,26820,25900,26660,470080,190578126.0,142969337.0
2016-06-02,27000,27440,26920,27300,476139,195153145.0,142969337.0
2016-06-03,27400,27580,27280,27540,341324,196868777.0,142969337.0
2016-06-07,27720,28040,27600,27960,462843,199871133.0,142969337.0
2016-06-08,28380,28380,27780,28120,376162,201014888.0,142969337.0
2016-06-09,28160,28600,28120,28600,515375,204446152.0,142969337.0
2016-06-10,28480,28500,28080,28120,289681,201014888.0,142969337.0
2016-06-13,27920,27920,27240,27420,304966,196010961.0,142969337.0
2016-06-14,27420,27720,27380,27600,245461,197297685.0,142969337.0
2016-06-15,27699,28320,27660,28260,306689,202015673.0,142969337.0
2016-06-16,28259,28340,27900,28180,292431,201443796.0,142969337.0
2016-06-17,28200,28700,28200,28520,328394,203874275.0,142969337.0
2016-06-20,28540,28960,28519,28620,270316,204589121.0,142969337.0
2016-06-21,28640,28980,28520,28960,200411,207019600.0,142969337.0
2016-06-22,28920,29000,28620,28900,178965,206590692.0,142969337.0
2016-06-23,28880,28900,28540,28600,225126,204446152.0,142969337.0
2016-06-24,28900,28900,27200,28000,411052,200157072.0,142969337.0
2016-06-27,28000,28099,27700,27960,236780,199871133.0,142969337.0
2016-06-28,27800,28080,27579,27980,214379,200014102.0,142969337.0
2016-06-29,28160,28240,27820,27920,210541,199585194.0,142969337.0
2016-06-30,28160,28900,27940,28500,272943,203731305.0,142969337.0
2016-07-01,28540,29579,28540,29320,287872,209593048.0,142969337.0
2016-07-04,29279,29479,29020,29320,159900,209593048.0,142969337.0
2016-07-05,29319,29500,29240,29380,157407,210021956.0,142969337.0
2016-07-06,28940,29040,28240,28420,334983,203159428.0,142969337.0
2016-07-07,28420,29000,28320,29000,229904,207305539.0,142969337.0
2016-07-08,29000,29500,28980,29200,269963,208735232.0,142969337.0
2016-07-11,29199,30000,29199,29780,281136,212881343.0,142969337.0
2016-07-12,29980,30099,29200,29280,220494,209307109.0,142969337.0
2016-07-13,29920,29920,29259,29620,200198,211737588.0,142969337.0
2016-07-14,29620,30000,29520,30000,248605,214454006.0,142969337.0
2016-07-15,30000,30439,29720,30360,232463,217027454.0,142969337.0
2016-07-18,30360,30660,30000,30660,231344,219171994.0,142969337.0
2016-07-19,30560,30799,30440,30660,202445,219171994.0,142969337.0
2016-07-20,30659,30840,30480,30800,155463,220172779.0,142969337.0
2016-07-21,30800,30940,30740,30860,170894,220601687.0,142969337.0
2016-07-22,30120,30560,30120,30320,171703,216741515.0,142969337.0
2016-07-25,30000,30460,29900,30040,154650,214739944.0,142969337.0
2016-07-26,30000,30619,29960,30600,144570,218743086.0,142969337.0
2016-07-27,30240,30580,30240,30540,126701,218314178.0,142969337.0
2016-07-28,30660,30720,29960,30140,190074,215454791.0,142969337.0
2016-07-29,30400,31140,30220,30780,299712,218029110.0,141669337.0
2016-08-01,31380,31600,31200,31360,230308,222137520.0,141669337.0
2016-08-02,31360,31360,30920,30960,166316,219304134.0,141669337.0
2016-08-03,30960,30960,30340,30340,150098,214912384.0,141669337.0
2016-08-04,30380,30660,30340,30340,140199,214912384.0,141669337.0
2016-08-05,30580,31280,30500,31220,139177,221145835.0,141669337.0
2016-08-08,31320,31500,31120,31380,222503,222279190.0,141669337.0
2016-08-09,31480,31580,31140,31340,180464,221995851.0,141669337.0
2016-08-10,31340,31400,30680,30820,246807,218312448.0,141669337.0
2016-08-11,30820,31180,30520,31180,210672,220862496.0,141669337.0
2016-08-12,31180,31400,30880,30900,209497,218879126.0,141669337.0
2016-08-16,30900,31520,30900,31360,216862,222137520.0,141669337.0
2016-08-17,31380,31399,31020,31320,148929,221854182.0,141669337.0
2016-08-18,31340,32880,31320,32800,366541,232337713.0,141669337.0
2016-08-19,32760,33500,32720,33500,336103,237296139.0,141669337.0
2016-08-22,33480,33840,33180,33300,252244,235879446.0,141669337.0
2016-08-23,33300,33880,33140,33740,230914,238996172.0,141669337.0
2016-08-24,33600,33640,32720,33060,318771,234179414.0,141669337.0
2016-08-25,32600,33180,32440,32780,283476,232196043.0,141669337.0
2016-08-26,32120,32460,32060,32240,241160,228370971.0,141669337.0
2016-08-29,32040,32800,31940,32800,178515,232337713.0,141669337.0
2016-08-30,32940,33420,32660,32900,156992,233046059.0,141669337.0
2016-08-31,32820,32820,32220,32400,410644,229504326.0,141669337.0
2016-09-01,31660,31760,31260,31740,375803,224829238.0,141669337.0
2016-09-02,31900,32260,31760,31940,163060,226245931.0,141669337.0
2016-09-05,31800,32300,31700,32120,167676,227520955.0,141669337.0
2016-09-06,32140,32900,31940,32860,153203,232762721.0,141669337.0
2016-09-07,32960,33040,32420,32420,191837,229645995.0,141669337.0
2016-09-08,32460,32780,32280,32780,241417,232196043.0,141669337.0
2016-09-09,32220,32360,31280,31500,265168,223129206.0,141669337.0
2016-09-12,29800,30119,29119,29300,529987,207545579.0,141669337.0
2016-09-13,30159,30980,29900,30540,494345,216329078.0,141669337.0
2016-09-19,30760,31380,30720,31160,448163,220720827.0,141669337.0
2016-09-20,31180,31759,31180,31700,258423,224545899.0,141669337.0
2016-09-21,31900,32019,31520,31840,210181,225537585.0,141669337.0
2016-09-22,32000,32820,31980,32360,228599,229220987.0,141669337.0
2016-09-23,31640,31960,31320,31420,365993,222562528.0,141669337.0
2016-09-26,31420,31920,31280,31360,290496,222137520.0,141669337.0
2016-09-27,31000,31500,30660,31380,196688,222279190.0,141669337.0
2016-09-28,31080,31460,31080,31340,174128,221995851.0,141669337.0
2016-09-29,31459,32380,31440,32000,227951,226670939.0,141669337.0
2016-09-30,31800,32300,31700,31960,235254,226387601.0,141669337.0
2016-10-04,32200,32480,32120,32280,261062,228654310.0,141669337.0
2016-10-05,32020,32520,31940,32380,249409,229362657.0,141669337.0
2016-10-06,33920,34000,33340,33820,591163,239562849.0,141669337.0
2016-10-07,34000,34320,33800,34120,521011,241687889.0,141669337.0
2016-10-10,33000,33780,32560,33600,505866,236341286.0,140679337.0
2016-10-11,31999,32500,30900,30900,768543,217349576.0,140679337.0
2016-10-12,29900,30900,29880,30700,781771,215942782.0,140679337.0
2016-10-13,31000,31620,30900,31140,437291,219037728.0,140679337.0
2016-10-14,30960,31760,30940,31540,283179,221851314.0,140679337.0
2016-10-17,31299,32040,30760,31800,255704,223680146.0,140679337.0
2016-10-18,31439,31900,31439,31780,207690,223539466.0,140679337.0
2016-10-19,31580,32860,31500,32500,308891,228603923.0,140679337.0
2016-10-20,32520,33020,32179,32400,206609,227900526.0,140679337.0
2016-10-21,32120,32260,31760,31780,209550,223539466.0,140679337.0
2016-10-24,31860,32159,31800,32160,185799,226212374.0,140679337.0
2016-10-25,31999,32080,31840,31940,197322,224664901.0,140679337.0
2016-10-26,31939,31980,31240,31340,210680,220444521.0,140679337.0
2016-10-27,31420,32340,31120,31460,282340,221288597.0,140679337.0
2016-10-28,31600,32280,31600,32280,204284,227056450.0,140679337.0
2016-10-31,32320,32780,32220,32780,241344,230573433.0,140679337.0
2016-11-01,32600,33040,32240,33040,206948,232402265.0,140679337.0
2016-11-02,32800,33040,32620,32860,201985,231136151.0,140679337.0
2016-11-03,32600,32800,32120,32320,206837,227337809.0,140679337.0
2016-11-04,32100,32680,32100,32540,142077,228885281.0,140679337.0
2016-11-07,32940,33000,32680,32800,153238,230714113.0,140679337.0
2016-11-08,32980,32980,32700,32880,108349,231276830.0,140679337.0
2016-11-09,32920,33140,31820,31920,313672,224524222.0,140679337.0
2016-11-10,32600,33000,32360,32980,235907,231980227.0,140679337.0
2016-11-11,31700,32360,31700,31960,256736,224805581.0,140679337.0
2016-11-14,31899,31919,31040,31060,302666,218475010.0,140679337.0
2016-11-15,31060,31620,30780,30780,273314,216505500.0,140679337.0
2016-11-16,30800,31280,30800,31160,266164,219178407.0,140679337.0
2016-11-17,31100,31520,30900,31360,157411,220585200.0,140679337.0
2016-11-18,31639,31760,31400,31720,189215,223117428.0,140679337.0
2016-11-21,31300,32119,31300,31860,163604,224102184.0,140679337.0
2016-11-22,32140,32900,32000,32800,195022,230714113.0,140679337.0
2016-11-23,33220,33220,32520,32980,253372,231980227.0,140679337.0
2016-11-24,32980,33040,32660,33000,155143,232120906.0,140679337.0
2016-11-25,32820,33040,32660,33000,125538,232120906.0,140679337.0
2016-11-28,33000,33620,32800,33540,265881,235919248.0,140679337.0
2016-11-29,33800,33960,33380,33540,361626,235919248.0,140679337.0
2016-11-30,33540,34940,33540,34920,570704,245626122.0,140679337.0
2016-12-01,34800,35060,34660,34980,310707,246048160.0,140679337.0
2016-12-02,34480,34760,34140,34540,307059,242953215.0,140679337.0
2016-12-05,34340,34680,34220,34360,169692,241687101.0,140679337.0
2016-12-06,34440,35200,34400,34960,280036,245907481.0,140679337.0
2016-12-07,35040,35480,35040,35440,192073,249283785.0,140679337.0
2016-12-08,35980,36020,35520,35800,329251,251816013.0,140679337.0
2016-12-09,35900,35900,35400,35600,213049,250409220.0,140679337.0
2016-12-12,34660,35360,34660,35040,228289,246470198.0,140679337.0
2016-12-13,34620,35440,34620,35320,233689,248439709.0,140679337.0
2016-12-14,35560,35680,35280,35540,149102,249987182.0,140679337.0
2016-12-15,34820,35500,34820,35180,115471,247454954.0,140679337.0
2016-12-16,35300,36020,35200,35860,234954,252238051.0,140679337.0
2016-12-19,35620,36380,35620,35900,108716,252519410.0,140679337.0
2016-12-20,35920,36400,35840,36240,152304,254910959.0,140679337.0
2016-12-21,36360,36600,36020,36100,131042,253926203.0,140679337.0
