한신공영(004960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-07-13,9200,9280,9100,9250,1958,91653.0,9908391.0
2010-07-14,9150,9220,9050,9070,2780,89869.0,9908391.0
2010-07-15,9000,9200,9000,9190,11005,91058.0,9908391.0
2010-07-16,9060,9190,9000,9010,4345,89275.0,9908391.0
2010-07-19,8920,9280,8820,9000,4197,89176.0,9908391.0
2010-07-20,9030,9390,9030,9390,1550,93040.0,9908391.0
2010-07-21,9380,9380,9150,9150,1971,90662.0,9908391.0
2010-07-22,9100,9160,9000,9000,1372,89176.0,9908391.0
2010-07-23,9010,9010,8800,8960,5281,88779.0,9908391.0
2010-07-26,8810,9090,8650,8900,3331,88185.0,9908391.0
2010-07-27,8850,8900,8720,8750,2386,86698.0,9908391.0
2010-07-28,8750,8890,8670,8740,2402,86599.0,9908391.0
2010-07-29,8670,8670,8450,8650,5515,85708.0,9908391.0
2010-07-30,8430,8690,8400,8460,4201,83825.0,9908391.0
2010-08-02,8460,8630,8350,8420,7642,83429.0,9908391.0
2010-08-03,8400,8590,8400,8560,11792,84816.0,9908391.0
2010-08-04,8370,8750,8370,8560,21815,84816.0,9908391.0
2010-08-05,8270,8580,8270,8500,14184,84221.0,9908391.0
2010-08-06,8440,8650,8410,8500,5152,84221.0,9908391.0
2010-08-09,8500,8500,8400,8490,3520,84122.0,9908391.0
2010-08-10,8450,8490,8400,8490,3240,84122.0,9908391.0
2010-08-11,8450,8490,8220,8220,4470,81447.0,9908391.0
2010-08-12,8200,8220,8100,8110,1601,80357.0,9908391.0
2010-08-13,8110,8110,8050,8100,5455,80258.0,9908391.0
2010-08-16,8100,8200,8050,8180,9016,81051.0,9908391.0
2010-08-17,8120,8300,7920,8180,16414,81051.0,9908391.0
2010-08-18,8030,8180,8020,8180,2304,81051.0,9908391.0
2010-08-19,8070,8230,8050,8100,13288,80258.0,9908391.0
2010-08-20,8050,8300,8050,8180,14486,81051.0,9908391.0
2010-08-23,8180,8450,8140,8180,10499,81051.0,9908391.0
2010-08-24,8180,8180,8130,8130,1622,80555.0,9908391.0
2010-08-25,8130,8130,8050,8100,29623,80258.0,9908391.0
2010-08-26,8010,8090,7970,8050,21077,79763.0,9908391.0
2010-08-27,8050,8050,8000,8040,1912,79663.0,9908391.0
2010-08-30,8050,8120,8000,8030,11142,79564.0,9908391.0
2010-08-31,8100,8100,8000,8100,16141,80258.0,9908391.0
2010-09-01,8050,8250,8000,8250,3421,81744.0,9908391.0
2010-09-02,8200,8350,8080,8350,6721,82735.0,9908391.0
2010-09-03,8280,8490,8280,8490,3723,84122.0,9908391.0
2010-09-06,8530,8540,8370,8420,6920,83429.0,9908391.0
2010-09-07,8420,8450,8220,8300,4611,82240.0,9908391.0
2010-09-08,8300,8300,8110,8180,5631,81051.0,9908391.0
2010-09-09,8180,8200,8090,8190,32003,81150.0,9908391.0
2010-09-10,8190,8190,8060,8080,49261,80060.0,9908391.0
2010-09-13,8100,8100,7980,8060,27004,79862.0,9908391.0
2010-09-14,8060,8070,7970,8020,10121,79465.0,9908391.0
2010-09-15,8000,8040,7950,8040,8733,79663.0,9908391.0
2010-09-16,7970,8090,7960,8080,26086,80060.0,9908391.0
2010-09-17,8080,8090,8040,8090,15010,80159.0,9908391.0
2010-09-20,8090,8090,7990,8070,8760,79961.0,9908391.0
2010-09-24,8070,8090,8000,8070,11568,79961.0,9908391.0
2010-09-27,8020,8160,8000,8100,50090,80258.0,9908391.0
2010-09-28,8170,8170,8000,8060,21036,79862.0,9908391.0
2010-09-29,7980,8380,7980,8380,41820,83032.0,9908391.0
2010-09-30,8380,8500,8250,8260,37957,81843.0,9908391.0
2010-10-01,8350,8790,8340,8710,63415,86302.0,9908391.0
2010-10-04,8890,9270,8850,9200,150672,91157.0,9908391.0
2010-10-05,9200,10000,8950,9500,114638,94130.0,9908391.0
2010-10-06,9620,9790,9390,9790,92755,97003.0,9908391.0
2010-10-07,9790,9980,9560,9890,93191,97994.0,9908391.0
2010-10-08,9890,9950,9670,9740,42413,96508.0,9908391.0
2010-10-11,9700,10450,9320,10150,97083,100570.0,9908391.0
2010-10-12,10250,10500,9920,10500,48262,104038.0,9908391.0
2010-10-13,10350,11200,10300,10700,47726,106020.0,9908391.0
2010-10-14,10850,11100,9540,10300,182820,102056.0,9908391.0
2010-10-15,10450,11000,10300,10850,58032,107506.0,9908391.0
2010-10-18,10850,12000,10750,11650,88671,115433.0,9908391.0
2010-10-19,11650,12250,11650,11750,44413,116424.0,9908391.0
2010-10-20,11600,11750,11100,11650,22269,115433.0,9908391.0
2010-10-21,11650,11650,10700,10800,51843,107011.0,9908391.0
2010-10-22,10900,10900,10300,10350,28269,102552.0,9908391.0
2010-10-25,10350,10750,10300,10600,16850,105029.0,9908391.0
2010-10-26,10600,11500,10600,11050,27693,109488.0,9908391.0
2010-10-27,11150,11150,10750,10850,13800,107506.0,9908391.0
2010-10-28,10700,11100,10500,10850,28465,107506.0,9908391.0
2010-10-29,10850,11100,10550,11050,39962,109488.0,9908391.0
2010-11-01,11050,11450,10600,10700,22863,106020.0,9908391.0
2010-11-02,10700,10700,10250,10250,25115,101561.0,9908391.0
2010-11-03,10250,10650,10150,10550,67850,104534.0,9908391.0
2010-11-04,10450,10750,10350,10550,11140,104534.0,9908391.0
2010-11-05,10650,10750,10000,10200,32613,101066.0,9908391.0
2010-11-08,10150,10500,9950,10200,52753,101066.0,9908391.0
2010-11-09,9990,10100,9950,9990,15891,98985.0,9908391.0
2010-11-10,9910,10350,9910,10250,22671,101561.0,9908391.0
2010-11-11,10250,11150,10150,11000,35900,108992.0,9908391.0
2010-11-12,10800,11150,9900,10150,69553,100570.0,9908391.0
2010-11-15,10200,10250,9510,10000,15818,99084.0,9908391.0
2010-11-16,9850,10050,9850,9860,10707,97697.0,9908391.0
2010-11-17,9680,10000,9680,10000,2478,99084.0,9908391.0
2010-11-18,10000,10300,10000,10300,5106,102056.0,9908391.0
2010-11-19,10300,10600,10250,10600,12497,105029.0,9908391.0
2010-11-22,10700,10700,10300,10550,5630,104534.0,9908391.0
2010-11-23,10450,10450,10000,10100,7318,100075.0,9908391.0
2010-11-24,9600,10200,9300,10200,13547,101066.0,9908391.0
2010-11-25,10150,10250,9950,10100,19531,100075.0,9908391.0
2010-11-26,10100,10200,9810,9810,6974,97201.0,9908391.0
2010-11-29,10000,10000,9350,9750,22510,96607.0,9908391.0
2010-11-30,9740,9960,9560,9560,6754,94724.0,9908391.0
2010-12-01,9550,9900,9500,9860,6870,97697.0,9908391.0
2010-12-02,9900,10100,9900,9980,9930,98886.0,9908391.0
2010-12-03,9950,9980,9730,9900,11950,98093.0,9908391.0
2010-12-06,9900,9900,9750,9890,2300,97994.0,9908391.0
2010-12-07,9820,9940,9820,9940,2570,98489.0,9908391.0
2010-12-08,9960,9960,9770,9880,7060,97895.0,9908391.0
2010-12-09,9780,9980,9780,9870,3681,97796.0,9908391.0
2010-12-10,9820,9940,9820,9880,4310,97895.0,9908391.0
2010-12-13,9890,10300,9890,10100,18770,100075.0,9908391.0
2010-12-14,10150,10400,10000,10300,7934,102056.0,9908391.0
2010-12-15,10200,10200,9990,10100,17470,100075.0,9908391.0
2010-12-16,10100,10100,9960,10050,8260,99579.0,9908391.0
2010-12-17,10250,10400,10100,10300,15150,102056.0,9908391.0
2010-12-20,10200,10250,9900,9980,15460,98886.0,9908391.0
2010-12-21,10000,10250,10000,10200,6560,101066.0,9908391.0
2010-12-22,10150,10200,10050,10200,8380,101066.0,9908391.0
2010-12-23,10200,10200,10000,10000,9048,99084.0,9908391.0
2010-12-24,9960,10100,9960,10050,5960,99579.0,9908391.0
2010-12-27,9970,10400,9900,10400,14150,103047.0,9908391.0
2010-12-28,10300,10600,10150,10550,35958,104534.0,9908391.0
2010-12-29,10250,10400,10050,10300,17180,102056.0,9908391.0
2010-12-30,10300,10300,10050,10200,15082,101066.0,9908391.0
2011-01-03,10200,10200,10000,10100,11730,100075.0,9908391.0
2011-01-04,10100,10100,9960,10000,17561,99084.0,9908391.0
2011-01-05,10000,10100,9950,9970,12752,98787.0,9908391.0
2011-01-06,10000,10400,9970,10350,21131,102552.0,9908391.0
2011-01-07,10400,10400,10200,10200,8210,101066.0,9908391.0
2011-01-10,10250,10550,10250,10450,26340,103543.0,9908391.0
2011-01-11,10350,10700,10350,10500,29666,104038.0,9908391.0
2011-01-12,10700,11950,10700,11300,107143,111965.0,9908391.0
2011-01-13,11300,11300,10900,11050,32623,109488.0,9908391.0
2011-01-14,11100,12000,11100,11650,81348,115433.0,9908391.0
2011-01-17,11950,12350,11800,12300,89581,121873.0,9908391.0
2011-01-18,12300,12400,11600,11900,68340,117910.0,9908391.0
2011-01-19,11900,12100,11300,11400,53130,112956.0,9908391.0
2011-01-20,11300,11600,11200,11600,21989,114937.0,9908391.0
2011-01-21,11400,12900,10700,10900,99808,108001.0,9908391.0
2011-01-24,10800,11100,10650,11100,26011,109983.0,9908391.0
2011-01-25,11150,11350,10900,11200,18351,110974.0,9908391.0
2011-01-26,11200,11300,10900,10950,29336,108497.0,9908391.0
2011-01-27,10850,11050,10450,10450,32864,103543.0,9908391.0
2011-01-28,10600,10650,10200,10300,23991,102056.0,9908391.0
2011-01-31,10200,10200,9900,9910,32751,98192.0,9908391.0
2011-02-01,9950,10050,9850,9910,42691,98192.0,9908391.0
2011-02-07,10000,10100,9900,9910,22870,98192.0,9908391.0
2011-02-08,10050,10050,9850,9910,15101,98192.0,9908391.0
2011-02-09,9860,9900,9560,9600,32471,95121.0,9908391.0
2011-02-10,9560,9650,9050,9130,37699,90464.0,9908391.0
2011-02-11,9200,9200,9000,9020,27983,89374.0,9908391.0
2011-02-14,9020,9100,8820,8900,12382,88185.0,9908391.0
2011-02-15,8900,8900,8510,8590,32061,85113.0,9908391.0
2011-02-16,8600,8840,8590,8670,19280,85906.0,9908391.0
2011-02-17,8610,8670,8160,8320,28880,82438.0,9908391.0
2011-02-18,8250,8600,8250,8600,13870,85212.0,9908391.0
2011-02-21,8600,8680,8480,8580,7706,85014.0,9908391.0
2011-02-22,8570,8580,8200,8520,12160,84419.0,9908391.0
2011-02-23,8510,8570,8400,8530,11710,84519.0,9908391.0
2011-02-24,8530,8610,8500,8610,9165,85311.0,9908391.0
2011-02-25,8630,8830,8630,8830,4433,87491.0,9908391.0
2011-02-28,8830,8880,8600,8720,9189,86401.0,9908391.0
2011-03-02,8720,8740,8400,8740,16921,86599.0,9908391.0
2011-03-03,8700,8700,8580,8690,5695,86104.0,9908391.0
2011-03-04,8650,8950,8650,8890,10501,88086.0,9908391.0
2011-03-07,8950,9100,8800,9050,10860,89671.0,9908391.0
2011-03-08,8960,9100,8960,9050,5562,89671.0,9908391.0
2011-03-09,9100,9100,8760,8780,50782,86996.0,9908391.0
2011-03-10,8780,8870,8640,8870,11705,87887.0,9908391.0
2011-03-11,8710,8820,8630,8750,9740,86698.0,9908391.0
2011-03-14,8700,8800,8600,8670,6822,85906.0,9908391.0
2011-03-15,8670,8670,8310,8420,18171,83429.0,9908391.0
2011-03-16,8490,8640,8410,8530,5760,84519.0,9908391.0
2011-03-17,8400,8400,8130,8130,22501,80555.0,9908391.0
2011-03-18,8350,8460,8200,8460,20320,83825.0,9908391.0
2011-03-21,8330,8560,8330,8550,6205,84717.0,9908391.0
2011-03-22,8550,8650,8500,8570,20884,84915.0,9908391.0
2011-03-23,8560,8560,8430,8480,8162,84023.0,9908391.0
2011-03-24,8520,8530,8300,8400,21073,83230.0,9908391.0
2011-03-25,8450,8450,8300,8370,14873,82933.0,9908391.0
2011-03-28,8300,8330,8190,8190,13312,81150.0,9908391.0
2011-03-29,8170,8300,8060,8130,14631,80555.0,9908391.0
2011-03-30,8150,8250,8110,8170,13702,80952.0,9908391.0
2011-03-31,8170,8170,8060,8100,24700,80258.0,9908391.0
2011-04-01,8130,8340,8050,8210,73730,81348.0,9908391.0
2011-04-04,8130,8150,7990,8050,34563,79763.0,9908391.0
2011-04-05,8020,8050,7980,8020,20480,79465.0,9908391.0
2011-04-06,7960,8020,7760,7760,42324,76889.0,9908391.0
2011-04-07,7760,7950,7700,7780,40929,77087.0,9908391.0
2011-04-08,7800,8100,7790,8020,21070,79465.0,9908391.0
2011-04-11,8050,8250,8050,8190,12430,81150.0,9908391.0
2011-04-12,8190,8190,7840,7840,28910,77682.0,9908391.0
2011-04-13,7870,8100,7820,8080,25564,80060.0,9908391.0
2011-04-14,8080,8080,7940,7990,24890,79168.0,9908391.0
2011-04-15,7990,7990,7880,7920,19562,78474.0,9908391.0
2011-04-18,7760,7830,7680,7770,28660,76988.0,9908391.0
2011-04-19,7720,7980,7700,7960,24830,78871.0,9908391.0
2011-04-20,7960,8010,7870,8000,25981,79267.0,9908391.0
2011-04-21,7810,8330,7810,8330,40430,82537.0,9908391.0
2011-04-22,8340,8440,8260,8410,25240,83330.0,9908391.0
2011-04-25,8450,8500,8230,8270,17221,81942.0,9908391.0
2011-04-26,8150,8400,8120,8250,14653,81744.0,9908391.0
2011-04-27,8250,8400,8110,8120,16722,80456.0,9908391.0
2011-04-28,8120,8440,8120,8200,21008,81249.0,9908391.0
2011-04-29,8300,8780,8300,8710,39732,86302.0,9908391.0
2011-05-02,8990,9970,8960,9490,95857,94031.0,9908391.0
2011-05-03,9470,9900,9050,9900,52033,98093.0,9908391.0
2011-05-04,9950,10500,9750,10150,48610,100570.0,9908391.0
2011-05-06,9840,10000,9790,9950,11417,98588.0,9908391.0
2011-05-09,9720,10700,9030,10500,29470,104038.0,9908391.0
2011-05-11,10050,10550,10000,10200,14050,101066.0,9908391.0
2011-05-12,10150,11000,9970,10300,27580,102056.0,9908391.0
2011-05-13,10300,10350,9770,10200,10090,101066.0,9908391.0
2011-05-16,10100,10350,9780,10200,14220,101066.0,9908391.0
2011-05-17,10000,10200,8700,9970,20490,98787.0,9908391.0
2011-05-18,9970,10000,9350,9980,27032,98886.0,9908391.0
2011-05-19,9980,10300,9630,10150,32740,100570.0,9908391.0
2011-05-20,10000,10700,9800,10550,25500,104534.0,9908391.0
2011-05-23,10500,10550,10000,10000,13480,99084.0,9908391.0
2011-05-24,9710,10350,9710,10200,10360,101066.0,9908391.0
2011-05-25,10200,10350,9860,10000,7153,99084.0,9908391.0
2011-05-26,10150,10200,9870,10100,6410,100075.0,9908391.0
2011-05-27,9800,10250,9780,10100,12520,100075.0,9908391.0
2011-05-30,10100,10100,9810,9810,2570,97201.0,9908391.0
2011-05-31,9660,9780,9380,9500,9290,94130.0,9908391.0
2011-06-01,9550,9920,9420,9590,14820,95021.0,9908391.0
2011-06-02,9580,9870,9450,9850,14830,97598.0,9908391.0
2011-06-03,9850,10100,9670,10100,6511,100075.0,9908391.0
2011-06-07,9650,9810,9610,9610,11321,95220.0,9908391.0
2011-06-08,9610,9720,9500,9500,6280,94130.0,9908391.0
2011-06-09,9210,9850,9210,9680,4920,95913.0,9908391.0
2011-06-10,9790,9790,9520,9550,5640,94625.0,9908391.0
2011-06-13,9550,9960,8610,9250,9050,91653.0,9908391.0
2011-06-14,9580,9790,9300,9750,8151,96607.0,9908391.0
2011-06-15,9950,10050,9620,9800,6997,97102.0,9908391.0
2011-06-16,9800,9800,9410,9740,37750,96508.0,9908391.0
2011-06-17,9740,10200,9400,9840,55538,97499.0,9908391.0
2011-06-20,10050,10250,9960,10150,17492,100570.0,9908391.0
2011-06-21,10000,10400,9990,10000,28181,99084.0,9908391.0
2011-06-22,10000,10250,9900,10100,14260,100075.0,9908391.0
2011-06-23,10000,10100,9900,10100,5820,100075.0,9908391.0
2011-06-24,10150,10200,9900,10000,4501,99084.0,9908391.0
2011-06-27,10000,10150,9960,10100,10351,100075.0,9908391.0
2011-06-28,10200,10300,10000,10100,10880,100075.0,9908391.0
2011-06-29,10100,10150,9960,10150,6160,100570.0,9908391.0
2011-06-30,10000,10250,9950,10150,13300,100570.0,9908391.0
2011-07-01,10200,10400,9970,9990,11470,98985.0,9908391.0
2011-07-04,10150,10150,9990,10100,9450,100075.0,9908391.0
2011-07-05,10100,10250,9900,9950,7671,98588.0,9908391.0
2011-07-06,9950,10000,9640,9950,21950,98588.0,9908391.0
2011-07-07,9850,10200,9820,10200,16669,101066.0,9908391.0
2011-07-08,10200,10500,10200,10400,27241,103047.0,9908391.0
2011-07-11,10000,10400,10000,10200,9500,101066.0,9908391.0
2011-07-12,10200,10250,10000,10200,7220,101066.0,9908391.0
2011-07-13,10200,11500,10200,11150,46719,110479.0,9908391.0
2011-07-14,11150,11750,10850,11550,65272,114442.0,9908391.0
2011-07-15,11700,12050,11300,12050,67460,119396.0,9908391.0
2011-07-18,12000,12700,11500,12400,36673,122864.0,9908391.0
2011-07-19,12400,13250,12200,12850,35490,127323.0,9908391.0
2011-07-20,13000,13350,12700,13000,24436,128809.0,9908391.0
2011-07-21,12700,13000,12550,12850,17048,127323.0,9908391.0
2011-07-22,12600,13000,12000,13000,47750,128809.0,9908391.0
2011-07-25,13250,14200,12950,13100,66322,129800.0,9908391.0
2011-07-26,13400,13400,11850,13100,66821,129800.0,9908391.0
2011-07-27,12500,13250,12500,12800,10380,126827.0,9908391.0
2011-07-28,12350,12750,12350,12600,4779,124846.0,9908391.0
2011-07-29,12500,12700,12150,12700,8650,125837.0,9908391.0
2011-08-01,12700,13000,12300,12600,17462,124846.0,9908391.0
2011-08-02,12600,12800,12000,12200,14451,120882.0,9908391.0
2011-08-03,11950,12600,11400,12600,33450,124846.0,9908391.0
2011-08-04,12650,12650,12000,12000,10510,118901.0,9908391.0
2011-08-05,10550,11450,10300,11400,84970,112956.0,9908391.0
2011-08-08,10550,11300,10100,11100,42857,109983.0,9908391.0
2011-08-09,10700,10950,9640,10950,56741,108497.0,9908391.0
2011-08-10,11100,11600,10500,10500,11792,104038.0,9908391.0
2011-08-11,10150,10700,9830,10350,9658,102552.0,9908391.0
2011-08-12,10500,10500,10000,10250,59546,101561.0,9908391.0
2011-08-16,10250,10300,10050,10100,39335,100075.0,9908391.0
2011-08-17,10100,10100,9910,10050,20271,99579.0,9908391.0
2011-08-18,10050,10050,9520,9560,32340,94724.0,9908391.0
2011-08-19,9060,9650,8780,9460,23408,93733.0,9908391.0
2011-08-22,9460,9760,9090,9760,18710,96706.0,9908391.0
2011-08-23,9830,9990,9430,9990,14121,98985.0,9908391.0
2011-08-24,9880,10000,9820,10000,5010,99084.0,9908391.0
2011-08-25,9900,9980,9630,9670,47121,95814.0,9908391.0
2011-08-26,9650,9670,9370,9400,4314,93139.0,9908391.0
2011-08-29,9790,9790,9230,9400,6131,93139.0,9908391.0
2011-08-30,9400,9760,9350,9360,7411,92743.0,9908391.0
2011-08-31,9780,9780,9250,9540,6650,94526.0,9908391.0
2011-09-01,9670,9670,9450,9500,14651,94130.0,9908391.0
2011-09-02,9500,9620,9330,9500,10550,94130.0,9908391.0
2011-09-05,9450,9450,8770,8770,6056,86897.0,9908391.0
2011-09-06,8350,9170,8350,8890,4011,88086.0,9908391.0
2011-09-07,8890,9180,8890,8990,2504,89076.0,9908391.0
2011-09-08,9040,9080,8990,8990,2000,89076.0,9908391.0
2011-09-09,8500,9190,8500,8990,13950,89076.0,9908391.0
2011-09-14,9020,9020,8590,8800,7956,87194.0,9908391.0
2011-09-15,9000,9000,8720,8910,4172,88284.0,9908391.0
2011-09-16,8910,9000,8890,8990,4324,89076.0,9908391.0
2011-09-19,8990,9040,8940,9000,2350,89176.0,9908391.0
2011-09-20,8900,8910,8860,8880,3720,87987.0,9908391.0
2011-09-21,8880,8980,8750,8940,7490,88581.0,9908391.0
2011-09-22,7690,8820,7690,8650,1340,85708.0,9908391.0
2011-09-23,8130,8440,8020,8180,8004,81051.0,9908391.0
2011-09-26,8020,8590,7530,7750,8172,76790.0,9908391.0
2011-09-27,7510,8230,7510,8150,5166,80753.0,9908391.0
2011-09-28,8280,8300,8120,8140,1390,80654.0,9908391.0
2011-09-29,8130,8140,7920,8140,237,80654.0,9908391.0
2011-09-30,8120,8750,8120,8590,5681,85113.0,9908391.0
2011-10-04,8350,8350,7500,7960,13584,78871.0,9908391.0
2011-10-05,7960,8000,7420,7640,3723,75700.0,9908391.0
2011-10-06,7650,8100,7650,7840,3184,77682.0,9908391.0
2011-10-07,7850,8170,7820,7840,7591,77682.0,9908391.0
2011-10-10,7790,8100,7790,7820,6383,77484.0,9908391.0
2011-10-11,8000,8150,7860,8030,9481,79564.0,9908391.0
2011-10-12,7990,7990,7860,7970,1840,78970.0,9908391.0
2011-10-13,7970,8050,7900,7940,10419,78673.0,9908391.0
2011-10-14,7880,7990,7850,7920,3750,78474.0,9908391.0
2011-10-17,7980,8030,7890,7990,3309,79168.0,9908391.0
2011-10-18,7900,7950,7870,7950,4330,78772.0,9908391.0
2011-10-19,7980,7980,7490,7580,31087,75106.0,9908391.0
2011-10-20,7640,7750,7500,7580,6617,75106.0,9908391.0
2011-10-21,7970,7970,7620,7870,5341,77979.0,9908391.0
2011-10-24,7890,7980,7820,7920,6372,78474.0,9908391.0
2011-10-25,7920,7920,7700,7770,10540,76988.0,9908391.0
2011-10-26,7730,7870,7730,7860,1110,77880.0,9908391.0
2011-10-27,7980,8020,7920,8020,13278,79465.0,9908391.0
2011-10-28,8100,8190,7960,8020,14169,79465.0,9908391.0
2011-10-31,8020,8020,7800,7970,5695,78970.0,9908391.0
2011-11-01,7890,7900,7800,7800,2127,77285.0,9908391.0
2011-11-02,7770,7770,7430,7600,28570,75304.0,9908391.0
2011-11-03,7620,7650,7500,7630,21600,75601.0,9908391.0
2011-11-04,7710,8010,7630,7810,22670,77385.0,9908391.0
2011-11-07,7790,7820,7600,7700,5670,76295.0,9908391.0
2011-11-08,7700,7740,7630,7690,7630,76196.0,9908391.0
2011-11-09,7690,8200,7650,7690,15130,76196.0,9908391.0
2011-11-10,7590,7590,7350,7360,21572,72926.0,9908391.0
2011-11-11,7360,7460,7260,7420,13508,73520.0,9908391.0
2011-11-14,7480,7500,7420,7420,23830,73520.0,9908391.0
2011-11-15,7400,7420,7300,7310,5280,72430.0,9908391.0
2011-11-16,7420,7520,7300,7370,2590,73025.0,9908391.0
2011-11-17,7240,7500,7240,7480,2680,74115.0,9908391.0
2011-11-18,7470,7470,7260,7390,2100,73223.0,9908391.0
2011-11-21,7390,7400,7210,7340,5720,72728.0,9908391.0
2011-11-22,7290,7310,7250,7300,410,72331.0,9908391.0
2011-11-23,7300,7380,6810,6820,42159,67575.0,9908391.0
2011-11-24,6800,6800,6270,6290,89016,62324.0,9908391.0
2011-11-25,6310,6590,6280,6290,38950,62324.0,9908391.0
2011-11-28,6290,6670,6290,6670,13290,66089.0,9908391.0
2011-11-29,6670,6970,6650,6890,14942,68269.0,9908391.0
2011-11-30,6900,7000,6770,6900,7420,68368.0,9908391.0
2011-12-01,7040,7040,6820,6830,20320,67674.0,9908391.0
2011-12-02,6830,6950,6800,6950,8880,68863.0,9908391.0
2011-12-05,6930,7100,6920,7100,7950,70350.0,9908391.0
2011-12-06,7090,7100,7010,7090,3150,70250.0,9908391.0
2011-12-07,7100,7240,7050,7240,2440,71737.0,9908391.0
2011-12-08,7290,7290,7120,7240,7319,71737.0,9908391.0
2011-12-09,7130,7290,7130,7290,3500,72232.0,9908391.0
2011-12-12,7160,7240,7160,7230,7970,71638.0,9908391.0
2011-12-13,7140,7140,6870,7000,29494,69359.0,9908391.0
2011-12-14,6990,7180,6990,7130,3560,70647.0,9908391.0
2011-12-15,7060,7160,6900,7100,9930,70350.0,9908391.0
2011-12-16,7200,7200,7050,7080,8310,70151.0,9908391.0
2011-12-19,7000,7050,6600,7030,5960,69656.0,9908391.0
2011-12-20,7030,7050,6940,7040,8900,69755.0,9908391.0
2011-12-21,7040,7230,7030,7050,13270,69854.0,9908391.0
2011-12-22,7050,7150,7040,7110,2066,70449.0,9908391.0
2011-12-23,7180,7390,7170,7370,16850,73025.0,9908391.0
2011-12-26,7400,7790,7330,7530,11915,74610.0,9908391.0
2011-12-27,7600,7750,7500,7600,8785,75304.0,9908391.0
2011-12-28,7600,7740,7600,7690,9380,76196.0,9908391.0
2011-12-29,7700,8200,7700,8100,13996,80258.0,9908391.0
2012-01-02,7910,8090,7730,8090,8040,80159.0,9908391.0
2012-01-03,8280,8320,7860,8100,8580,80258.0,9908391.0
2012-01-04,7940,8200,7900,8150,10360,80753.0,9908391.0
2012-01-05,8200,8200,8000,8090,5415,80159.0,9908391.0
2012-01-06,8200,8230,8000,8150,10680,80753.0,9908391.0
2012-01-09,8250,8290,8060,8200,4030,81249.0,9908391.0
2012-01-10,8180,8290,8100,8290,10080,82141.0,9908391.0
2012-01-11,8260,8290,8120,8120,3450,80456.0,9908391.0
2012-01-12,8120,8120,7940,8070,4810,79961.0,9908391.0
2012-01-13,8050,8050,7800,7980,2970,79069.0,9908391.0
2012-01-16,7960,7970,7870,7930,3260,78574.0,9908391.0
2012-01-17,7960,8010,7900,7910,9680,78375.0,9908391.0
2012-01-18,7900,7950,7810,7920,6080,78474.0,9908391.0
2012-01-19,7910,8120,7910,7930,15520,78574.0,9908391.0
2012-01-20,7930,8070,7560,7790,11440,77186.0,9908391.0
2012-01-25,7640,7790,7550,7630,2553,75601.0,9908391.0
2012-01-26,7690,7690,7390,7390,13130,73223.0,9908391.0
2012-01-27,7390,7600,7350,7400,8411,73322.0,9908391.0
2012-01-30,7550,7550,7370,7400,8180,73322.0,9908391.0
2012-01-31,7440,7440,7340,7380,3120,73124.0,9908391.0
2012-02-01,7500,7510,7350,7410,13730,73421.0,9908391.0
2012-02-02,7520,7610,7380,7570,40321,75007.0,9908391.0
2012-02-03,7750,7950,7620,7700,20240,76295.0,9908391.0
2012-02-06,7800,8240,7730,8030,25130,79564.0,9908391.0
2012-02-07,8070,8210,7900,8160,14422,80852.0,9908391.0
2012-02-08,8100,8200,8060,8170,5972,80952.0,9908391.0
2012-02-09,8150,8200,8150,8200,10060,81249.0,9908391.0
2012-02-10,8210,8400,8010,8170,4930,80952.0,9908391.0
2012-02-13,8200,8600,8000,8140,23471,80654.0,9908391.0
2012-02-14,8150,8200,8080,8130,10860,80555.0,9908391.0
2012-02-15,8240,8600,8100,8250,12620,81744.0,9908391.0
2012-02-16,8410,8500,8190,8250,5180,81744.0,9908391.0
2012-02-17,8250,8340,8250,8340,14950,82636.0,9908391.0
2012-02-20,8350,8490,8350,8390,6430,83131.0,9908391.0
2012-02-21,8220,8470,8220,8370,13740,82933.0,9908391.0
2012-02-22,8320,8400,8250,8340,7050,82636.0,9908391.0
2012-02-23,8240,8340,8200,8270,2790,81942.0,9908391.0
2012-02-24,8220,8470,8220,8460,8677,83825.0,9908391.0
2012-02-27,8570,8570,8430,8430,18370,83528.0,9908391.0
2012-02-28,8460,8560,8360,8540,12630,84618.0,9908391.0
2012-02-29,8540,8610,8440,8570,10730,84915.0,9908391.0
2012-03-02,8620,9800,8570,9380,44990,92941.0,9908391.0
2012-03-05,9230,9700,9010,9080,9290,89968.0,9908391.0
2012-03-06,9100,9380,8850,9030,6150,89473.0,9908391.0
2012-03-07,8750,9100,8610,8990,15390,89076.0,9908391.0
2012-03-08,8700,9000,8700,8950,3650,88680.0,9908391.0
2012-03-09,8900,8900,8700,8740,6940,86599.0,9908391.0
2012-03-12,8850,8850,8300,8300,10217,82240.0,9908391.0
2012-03-13,8470,8500,8240,8470,12470,83924.0,9908391.0
2012-03-14,8470,8470,8200,8300,13760,82240.0,9908391.0
2012-03-15,8240,8450,8220,8300,4250,82240.0,9908391.0
2012-03-16,8250,8360,8250,8300,8241,82240.0,9908391.0
2012-03-19,8300,8440,8290,8410,16790,83330.0,9908391.0
2012-03-20,8410,8850,8410,8570,9700,84915.0,9908391.0
2012-03-21,8550,8590,8320,8550,2430,84717.0,9908391.0
