AJ네트웍스(095570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-02-11,4960,4960,4780,4825,46739,225918.0,46822295.0
2019-02-12,4890,4890,4745,4800,50452,224747.0,46822295.0
2019-02-13,4795,4870,4795,4870,30852,228025.0,46822295.0
2019-02-14,4840,4980,4840,4980,44731,233175.0,46822295.0
2019-02-15,5080,5080,4900,5010,45256,234580.0,46822295.0
2019-02-18,5010,5020,4955,5010,23490,234580.0,46822295.0
2019-02-19,4915,5040,4915,5020,37074,235048.0,46822295.0
2019-02-20,5040,5090,5020,5050,41011,236453.0,46822295.0
2019-02-21,5070,5650,5070,5200,214918,243476.0,46822295.0
2019-02-22,5200,5200,5030,5120,54459,239730.0,46822295.0
2019-02-25,5100,5160,5020,5020,26856,235048.0,46822295.0
2019-02-26,5020,5100,4970,5100,31161,238794.0,46822295.0
2019-02-27,5100,5100,5000,5020,42716,235048.0,46822295.0
2019-02-28,5020,5090,4970,4995,31534,233877.0,46822295.0
2019-03-04,5100,5100,4975,5020,25303,235048.0,46822295.0
2019-03-05,5000,5090,4935,5060,30237,236921.0,46822295.0
2019-03-06,5060,5110,5010,5040,23825,235984.0,46822295.0
2019-03-07,5060,5060,4945,4955,18761,232004.0,46822295.0
2019-03-08,4930,4995,4925,4980,22691,233175.0,46822295.0
2019-03-11,4875,4990,4840,4980,30599,233175.0,46822295.0
2019-03-12,4980,4995,4920,4975,26496,232941.0,46822295.0
2019-03-13,4995,5070,4960,4970,19153,232707.0,46822295.0
2019-03-14,4900,5040,4885,4960,26116,232239.0,46822295.0
2019-03-15,4995,5020,4900,5000,29260,234111.0,46822295.0
2019-03-18,4920,5020,4905,4950,24359,231770.0,46822295.0
2019-03-19,4900,4995,4885,4930,27614,230834.0,46822295.0
2019-03-20,4930,4930,4820,4890,29139,228961.0,46822295.0
2019-03-21,4905,4905,4835,4885,23745,228727.0,46822295.0
2019-03-22,4895,4895,4805,4875,14901,228259.0,46822295.0
2019-03-25,4800,4900,4780,4800,24238,224747.0,46822295.0
2019-03-26,4750,4845,4750,4845,20761,226854.0,46822295.0
2019-03-27,4885,4885,4760,4835,16731,226386.0,46822295.0
2019-03-28,4765,4845,4685,4760,24899,222874.0,46822295.0
2019-03-29,4930,5770,4785,4800,1145828,224747.0,46822295.0
2019-04-01,4770,4945,4730,4810,143442,225215.0,46822295.0
2019-04-02,4870,5110,4825,5100,114614,238794.0,46822295.0
2019-04-03,5220,5510,5150,5240,383853,245349.0,46822295.0
2019-04-04,5420,5420,5190,5330,71791,249563.0,46822295.0
2019-04-05,5330,5470,5260,5400,90129,252840.0,46822295.0
2019-04-08,5450,6200,5400,5870,483896,274847.0,46822295.0
2019-04-09,5870,6630,5820,6140,734115,287489.0,46822295.0
2019-04-10,6150,6430,6150,6280,256918,294044.0,46822295.0
2019-04-11,6340,6640,6250,6470,288395,302940.0,46822295.0
2019-04-12,6480,6600,6300,6430,179157,301067.0,46822295.0
2019-04-15,6420,6700,6180,6330,218352,296385.0,46822295.0
2019-04-16,6370,6380,6170,6230,76129,291703.0,46822295.0
2019-04-17,6230,6270,6080,6170,65885,288894.0,46822295.0
2019-04-18,6210,6500,6060,6190,180668,289830.0,46822295.0
2019-04-19,6120,6340,6090,6190,57875,289830.0,46822295.0
2019-04-22,6170,6400,6080,6220,96555,291235.0,46822295.0
2019-04-23,6280,6380,6150,6210,137293,290766.0,46822295.0
2019-04-24,6280,6280,6080,6150,38074,287957.0,46822295.0
2019-04-25,6150,6230,5850,6060,54764,283743.0,46822295.0
2019-04-26,6060,6110,5860,6090,16345,285148.0,46822295.0
2019-04-29,6180,6180,5910,6110,40013,286084.0,46822295.0
2019-04-30,6180,6180,6000,6120,20708,286552.0,46822295.0
2019-05-02,6100,6190,6000,6190,49560,289830.0,46822295.0
2019-05-03,6190,6220,6080,6170,20968,288894.0,46822295.0
2019-05-07,5960,6200,5880,6180,100061,289362.0,46822295.0
2019-05-08,6040,6270,5980,6190,78782,289830.0,46822295.0
2019-05-09,6250,6250,5880,6000,170458,280934.0,46822295.0
2019-05-10,5900,6050,5600,5730,111935,268292.0,46822295.0
2019-05-13,5760,5890,5400,5500,100123,257523.0,46822295.0
2019-05-14,5530,5770,5420,5730,65239,268292.0,46822295.0
2019-05-15,5700,5880,5500,5780,35069,270633.0,46822295.0
2019-05-16,5970,5990,5580,5670,31910,265482.0,46822295.0
2019-05-17,5680,5790,5560,5620,25696,263141.0,46822295.0
2019-05-20,5570,5710,5320,5560,58514,260332.0,46822295.0
2019-05-21,5410,5520,5360,5370,39296,251436.0,46822295.0
2019-05-22,5310,5400,5240,5290,52132,247690.0,46822295.0
2019-05-23,5400,5400,5210,5250,31172,245817.0,46822295.0
2019-05-24,5250,5400,5150,5350,53263,250499.0,46822295.0
2019-05-27,5350,5350,5120,5200,49467,243476.0,46822295.0
2019-05-28,5250,5980,5220,5390,164152,252372.0,46822295.0
2019-05-29,5390,5460,5260,5430,51558,254245.0,46822295.0
2019-05-30,5430,5590,5340,5490,66382,257054.0,46822295.0
2019-05-31,5520,5700,5410,5610,41448,262673.0,46822295.0
2019-06-03,5750,5780,5350,5350,64452,250499.0,46822295.0
2019-06-04,5350,5450,5170,5240,77233,245349.0,46822295.0
2019-06-05,5260,5340,5230,5260,17333,246285.0,46822295.0
2019-06-07,5220,5440,5220,5410,38663,253309.0,46822295.0
2019-06-10,5380,5530,5300,5380,41327,251904.0,46822295.0
2019-06-11,5380,5490,5350,5490,34974,257054.0,46822295.0
2019-06-12,5490,5500,5370,5490,34659,257054.0,46822295.0
2019-06-13,5490,5490,5340,5440,55932,254713.0,46822295.0
2019-06-14,5440,5440,5320,5340,18447,250031.0,46822295.0
2019-06-17,5340,5550,5300,5470,68697,256118.0,46822295.0
2019-06-18,5470,5500,5410,5490,19633,257054.0,46822295.0
2019-06-19,5490,5490,5380,5450,13875,255182.0,46822295.0
2019-06-20,5450,5490,5410,5470,10961,256118.0,46822295.0
2019-06-21,5470,5510,5380,5460,25664,255650.0,46822295.0
2019-06-24,5460,5460,5330,5360,17311,250968.0,46822295.0
2019-06-25,5360,5410,5280,5340,17715,250031.0,46822295.0
2019-06-26,5310,5350,5240,5330,28323,249563.0,46822295.0
2019-06-27,5330,5460,5270,5390,31314,252372.0,46822295.0
2019-06-28,5370,5410,5270,5390,24547,252372.0,46822295.0
2019-07-01,5360,5410,5290,5320,51445,249095.0,46822295.0
2019-07-02,5330,5350,5280,5350,27976,250499.0,46822295.0
2019-07-03,5360,5550,5290,5420,101859,253777.0,46822295.0
2019-07-04,5440,5460,5140,5370,104648,251436.0,46822295.0
2019-07-05,5370,5370,5270,5300,10841,248158.0,46822295.0
2019-07-08,5300,5300,4980,4980,154993,233175.0,46822295.0
2019-07-09,4935,5090,4915,4915,26275,230132.0,46822295.0
2019-07-10,4900,4960,4875,4940,25082,231302.0,46822295.0
2019-07-11,4940,5000,4910,4975,34779,232941.0,46822295.0
2019-07-12,4975,5100,4915,5070,50305,237389.0,46822295.0
2019-07-15,5050,5090,4985,5040,31907,235984.0,46822295.0
2019-07-16,5000,5070,4970,4980,16089,233175.0,46822295.0
2019-07-17,4970,4985,4945,4975,8441,232941.0,46822295.0
2019-07-18,4975,4990,4925,4945,8647,231536.0,46822295.0
2019-07-19,5030,5030,4865,4920,137476,230366.0,46822295.0
2019-07-22,4920,4990,4900,4935,18256,231068.0,46822295.0
2019-07-23,4935,4985,4865,4885,33745,228727.0,46822295.0
2019-07-24,4870,4905,4845,4850,23708,227088.0,46822295.0
2019-07-25,4850,4880,4780,4845,26137,226854.0,46822295.0
2019-07-26,4825,4825,4700,4790,20743,224279.0,46822295.0
2019-07-29,4790,4790,4530,4660,25811,218192.0,46822295.0
2019-07-30,4440,4780,4440,4775,37255,223576.0,46822295.0
2019-07-31,4635,4755,4550,4680,14616,219128.0,46822295.0
2019-08-01,4680,4770,4640,4700,24680,220065.0,46822295.0
2019-08-02,4670,4740,4650,4730,14421,221469.0,46822295.0
2019-08-05,4755,4755,4400,4555,50295,213276.0,46822295.0
2019-08-06,4230,4550,4230,4500,58292,210700.0,46822295.0
2019-08-07,4265,4760,4265,4600,30979,215383.0,46822295.0
2019-08-08,4600,4760,4560,4695,23671,219831.0,46822295.0
2019-08-09,4640,4965,4640,4890,47583,228961.0,46822295.0
2019-08-12,4945,4945,4815,4940,24617,231302.0,46822295.0
2019-08-13,4915,4915,4790,4880,29798,228493.0,46822295.0
2019-08-14,4860,4920,4820,4870,9033,228025.0,46822295.0
2019-08-16,4860,4870,4655,4850,49579,227088.0,46822295.0
2019-08-19,4850,4885,4690,4815,37007,225449.0,46822295.0
2019-08-20,4800,4865,4705,4810,23674,225215.0,46822295.0
2019-08-21,4800,4800,4705,4730,50142,221469.0,46822295.0
2019-08-22,4730,4745,4690,4720,18420,221001.0,46822295.0
2019-08-23,4720,4720,4640,4650,30555,217724.0,46822295.0
2019-08-26,4615,4615,4480,4540,34971,212573.0,46822295.0
2019-08-27,4505,4585,4505,4560,20983,213510.0,46822295.0
2019-08-28,4540,4640,4490,4580,20526,214446.0,46822295.0
2019-08-29,4650,4650,4365,4650,22742,217724.0,46822295.0
2019-08-30,4645,4715,4610,4700,20754,220065.0,46822295.0
2019-09-02,4715,4720,4625,4670,16341,218660.0,46822295.0
2019-09-03,4660,4660,4580,4590,20005,214914.0,46822295.0
2019-09-04,4590,4605,4540,4575,22021,214212.0,46822295.0
2019-09-05,4575,4580,4435,4440,165735,207891.0,46822295.0
2019-09-06,4460,4505,4430,4455,28478,208593.0,46822295.0
2019-09-09,4405,4460,4325,4375,93236,204848.0,46822295.0
2019-09-10,4380,4420,4340,4385,31741,205316.0,46822295.0
2019-09-11,4385,4425,4355,4395,43487,205784.0,46822295.0
2019-09-16,4400,4410,4365,4390,37238,205550.0,46822295.0
2019-09-17,4380,4405,4370,4390,29573,205550.0,46822295.0
2019-09-18,4400,4470,4380,4460,30748,208827.0,46822295.0
2019-09-19,4460,4505,4400,4455,43445,208593.0,46822295.0
2019-09-20,4420,4450,4395,4405,36281,206252.0,46822295.0
2019-09-23,4370,4430,4360,4400,30017,206018.0,46822295.0
2019-09-24,4375,4450,4355,4375,20338,204848.0,46822295.0
2019-09-25,4375,4385,4310,4335,33439,202975.0,46822295.0
2019-09-26,4375,4375,4275,4330,57908,202741.0,46822295.0
2019-09-27,4300,4350,4290,4300,10581,201336.0,46822295.0
2019-09-30,4330,4365,4270,4365,22241,204379.0,46822295.0
2019-10-01,4365,4545,4340,4510,70333,211169.0,46822295.0
2019-10-02,4510,4510,4390,4450,33570,208359.0,46822295.0
2019-10-04,4450,4450,4315,4350,38473,203677.0,46822295.0
2019-10-07,4350,4350,4255,4290,31052,200868.0,46822295.0
