웅진씽크빅(095720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-01-26,12557,12557,12240,12241,304544,399017.0,25826350.0
2012-01-27,12280,12399,12042,12201,186176,397726.0,25826350.0
2012-01-30,12161,12280,12082,12083,64438,393852.0,25826350.0
2012-01-31,12082,12359,12082,12360,114027,402891.0,25826350.0
2012-02-01,12280,12478,12161,12399,106765,404182.0,25826350.0
2012-02-02,12438,12478,12320,12399,114710,404182.0,25826350.0
2012-02-03,12438,12438,12240,12281,67121,400308.0,25826350.0
2012-02-06,12240,12320,11805,11963,246378,389978.0,25826350.0
2012-02-07,12082,12240,11764,11845,262009,386104.0,25826350.0
2012-02-08,11884,11884,11408,11805,192445,384813.0,25826350.0
2012-02-09,11685,12042,11646,11924,82188,388687.0,25826350.0
2012-02-10,11685,12002,11685,11963,80342,389978.0,25826350.0
2012-02-13,12042,12042,11805,11884,66839,387395.0,25826350.0
2012-02-14,11884,11884,11725,11845,40943,386104.0,25826350.0
2012-02-15,11923,11923,11725,11766,61483,383521.0,25826350.0
2012-02-16,11844,11884,11685,11845,43590,386104.0,25826350.0
2012-02-17,11844,11923,11764,11845,42109,386104.0,25826350.0
2012-02-20,11844,11884,11685,11884,89860,387395.0,25826350.0
2012-02-21,11884,11884,11725,11766,38224,383521.0,25826350.0
2012-02-22,11725,11765,11567,11687,92380,380939.0,25826350.0
2012-02-23,11646,11685,11408,11488,85536,374482.0,25826350.0
2012-02-24,11606,11646,11448,11528,70834,375773.0,25826350.0
2012-02-27,11408,11488,11289,11369,54461,370608.0,25826350.0
2012-02-28,11210,11448,11131,11449,81533,373191.0,25826350.0
2012-02-29,11329,11488,11289,11290,78855,368025.0,25826350.0
2012-03-02,11329,11369,11170,11251,54739,366734.0,25826350.0
2012-03-05,11210,11329,11210,11251,39606,366734.0,25826350.0
2012-03-06,11369,11527,11131,11528,101605,375773.0,25826350.0
2012-03-07,11408,11408,11289,11290,33021,368025.0,25826350.0
2012-03-08,11250,11289,11091,11172,70705,364152.0,25826350.0
2012-03-09,11052,11091,10933,10973,99441,357695.0,25826350.0
2012-03-12,10894,10933,10616,10776,116038,351238.0,25826350.0
2012-03-13,10774,10973,10616,10973,143417,357695.0,25826350.0
2012-03-14,10894,10973,10774,10815,81817,352530.0,25826350.0
2012-03-15,10774,10814,10458,10577,175747,344782.0,25826350.0
2012-03-16,10577,10695,10458,10617,96968,346073.0,25826350.0
2012-03-19,10577,10774,10577,10696,80404,348656.0,25826350.0
2012-03-20,10774,10774,10497,10656,67795,347364.0,25826350.0
2012-03-21,10577,10656,10418,10458,75166,340908.0,25826350.0
2012-03-22,10537,10537,9982,10102,167829,329286.0,25826350.0
2012-03-23,10101,10101,9784,9944,119963,324121.0,25826350.0
2012-03-26,9863,10022,9506,9587,147099,312499.0,25826350.0
2012-03-27,9665,9665,9467,9508,95606,309916.0,25826350.0
2012-03-28,9506,9784,9467,9666,108582,315081.0,25826350.0
2012-03-29,9665,9705,9506,9666,65680,315081.0,25826350.0
2012-03-30,9903,10180,9824,10102,182618,329286.0,25826350.0
2012-04-02,10180,10338,9903,9904,130220,322829.0,25826350.0
2012-04-03,9903,9982,9626,9666,76449,315081.0,25826350.0
2012-04-04,9665,9784,9388,9666,79013,315081.0,25826350.0
2012-04-05,9506,9863,9467,9864,93387,321538.0,25826350.0
2012-04-06,9903,9903,9348,9468,137157,308625.0,25826350.0
2012-04-09,9388,9388,8635,8755,296332,285381.0,25826350.0
2012-04-10,8674,9388,8674,9389,213213,306042.0,25826350.0
2012-04-12,9269,9388,9031,9389,81873,306042.0,25826350.0
2012-04-13,9388,9467,9110,9230,98904,300877.0,25826350.0
2012-04-16,9190,9309,9151,9270,24348,302168.0,25826350.0
2012-04-17,9309,9388,9110,9230,104037,300877.0,25826350.0
2012-04-18,9309,9427,9269,9389,90089,306042.0,25826350.0
2012-04-19,9348,9506,9230,9508,96557,309916.0,25826350.0
2012-04-20,9506,9546,9230,9230,57190,300877.0,25826350.0
2012-04-23,9230,9427,9110,9270,29488,302168.0,25826350.0
2012-04-24,9190,9546,9151,9191,97512,299586.0,25826350.0
2012-04-25,9230,9348,8873,8913,82616,290546.0,25826350.0
2012-04-26,8913,8992,8437,8597,61149,280216.0,25826350.0
2012-04-27,8516,8635,8516,8597,36932,280216.0,25826350.0
2012-04-30,8595,8952,8556,8834,114512,287964.0,25826350.0
2012-05-02,8635,9110,8437,9112,162015,297003.0,25826350.0
2012-05-03,9031,9110,8715,9032,143745,294420.0,25826350.0
2012-05-04,8913,8992,8635,8676,153590,282799.0,25826350.0
2012-05-07,8477,8833,8477,8715,65946,284090.0,25826350.0
2012-05-08,8674,8873,8674,8676,37830,282799.0,25826350.0
2012-05-09,8674,8913,8674,8794,36468,286672.0,25826350.0
2012-05-10,8715,8833,8635,8715,56485,284090.0,25826350.0
2012-05-11,8714,8754,8398,8477,45375,276342.0,25826350.0
2012-05-14,8477,8477,8001,8002,111672,260846.0,25826350.0
2012-05-15,7962,8160,7835,7891,106802,257230.0,25826350.0
2012-05-16,7843,7922,7510,7511,161204,244834.0,25826350.0
2012-05-17,7462,8595,7178,8280,483361,269885.0,25826350.0
2012-05-18,8160,8358,8160,8280,351845,269885.0,25826350.0
2012-05-21,8199,8279,7756,7962,93288,259555.0,25826350.0
2012-05-22,7962,8001,7851,7962,102528,259555.0,25826350.0
2012-05-23,7875,8041,7629,7962,132244,259555.0,25826350.0
2012-05-24,7898,8001,7763,7923,92980,258264.0,25826350.0
2012-05-25,7922,8001,7756,7812,58363,254648.0,25826350.0
2012-05-29,7780,7851,7740,7740,41864,252323.0,25826350.0
2012-05-30,7763,7922,7732,7891,72742,257230.0,25826350.0
2012-05-31,7875,7883,7780,7836,24015,255423.0,25826350.0
2012-06-01,7906,8239,7811,8082,66619,263429.0,25826350.0
2012-06-04,7922,7922,7637,7725,87983,251807.0,25826350.0
2012-06-05,7724,7906,7661,7891,33948,257230.0,25826350.0
2012-06-07,7922,7962,7835,7836,29018,255423.0,25826350.0
2012-06-08,7811,7875,7724,7740,24446,252323.0,25826350.0
2012-06-11,7803,7819,7684,7693,27805,250774.0,25826350.0
2012-06-12,7613,7661,7541,7566,38853,246642.0,25826350.0
2012-06-13,7541,7709,7526,7535,42136,245609.0,25826350.0
2012-06-14,7550,7597,7367,7448,75651,242768.0,25826350.0
2012-06-15,7454,7518,7082,7083,113552,230888.0,25826350.0
2012-06-18,7240,7487,7153,7305,93373,238119.0,25826350.0
2012-06-19,7225,7399,7225,7297,43718,237861.0,25826350.0
2012-06-20,7408,8160,7408,7891,367621,257230.0,25826350.0
2012-06-21,8041,8120,7922,8002,169800,260846.0,25826350.0
2012-06-22,7906,8081,7906,8082,70441,263429.0,25826350.0
2012-06-25,8120,8160,8001,8041,79518,262137.0,25826350.0
2012-06-26,7962,8081,7914,7915,72684,258005.0,25826350.0
2012-06-27,7962,8001,7843,7844,90324,255681.0,25826350.0
2012-06-28,7914,7922,7732,7875,38382,256714.0,25826350.0
2012-06-29,7803,8001,7803,7883,38408,256972.0,25826350.0
2012-07-02,7962,7962,7875,7923,28835,258264.0,25826350.0
2012-07-03,7890,7962,7890,7908,31028,257747.0,25826350.0
2012-07-04,7906,8041,7906,7962,49015,259555.0,25826350.0
2012-07-05,7962,8001,7922,7962,29677,259555.0,25826350.0
2012-07-06,8001,8279,7962,8200,216453,267303.0,25826350.0
2012-07-09,8199,8199,7922,8002,127332,260846.0,25826350.0
2012-07-10,7962,7962,7851,7891,85167,257230.0,25826350.0
2012-07-11,7890,8239,7890,8121,141222,264720.0,25826350.0
2012-07-12,8239,8358,8120,8161,178919,266011.0,25826350.0
2012-07-13,8279,8516,8081,8319,220681,271177.0,25826350.0
2012-07-16,8358,8516,8199,8240,196491,268594.0,25826350.0
2012-07-17,8279,8358,7859,7860,159745,256197.0,25826350.0
2012-07-18,7843,7906,7352,7352,148320,239669.0,25826350.0
2012-07-19,7447,7518,7273,7273,99364,237086.0,25826350.0
2012-07-20,7336,7352,7178,7178,54035,233987.0,25826350.0
2012-07-23,7153,7186,6931,7076,79022,230629.0,25826350.0
2012-07-24,6972,7066,6964,6964,80052,227014.0,25826350.0
2012-07-25,6821,7130,6813,7051,70916,229855.0,25826350.0
2012-07-26,6931,7178,6757,6829,95488,222623.0,25826350.0
2012-07-27,6821,6892,6583,6624,170455,215908.0,25826350.0
2012-07-30,6623,6710,6576,6576,52326,214359.0,25826350.0
2012-07-31,6551,6576,6250,6418,309384,209193.0,25826350.0
2012-08-01,6417,6496,6385,6418,66774,209193.0,25826350.0
2012-08-02,6425,6868,6417,6687,123734,217974.0,25826350.0
2012-08-03,6670,6757,6576,6742,96057,219782.0,25826350.0
2012-08-06,6892,6892,6647,6647,48702,216683.0,25826350.0
2012-08-07,6599,6757,6599,6719,48270,219007.0,25826350.0
2012-08-08,6789,6821,6742,6758,94859,220299.0,25826350.0
2012-08-09,6757,6821,6734,6790,46908,221332.0,25826350.0
2012-08-10,6757,6860,6757,6846,36951,223140.0,25826350.0
2012-08-13,6844,6931,6813,6869,69378,223914.0,25826350.0
2012-08-14,6885,7011,6852,6901,214826,224948.0,25826350.0
2012-08-16,6916,7074,6916,7004,80010,228305.0,25826350.0
2012-08-17,7003,7066,6948,7051,84248,229855.0,25826350.0
2012-08-20,7019,7059,6964,6972,52670,227272.0,25826350.0
2012-08-21,7019,7138,6979,7123,91534,232179.0,25826350.0
2012-08-22,7082,7193,7019,7059,65612,230113.0,25826350.0
2012-08-23,7059,7122,7051,7099,35225,231404.0,25826350.0
2012-08-24,7051,7201,7051,7130,32650,232437.0,25826350.0
2012-08-27,7051,7114,7051,7091,40915,231146.0,25826350.0
2012-08-28,7090,7233,7019,7028,95965,229080.0,25826350.0
2012-08-29,7051,7209,7051,7194,51758,234503.0,25826350.0
2012-08-30,7193,7240,7186,7218,65237,235278.0,25826350.0
2012-08-31,7249,7375,7209,7289,40940,237602.0,25826350.0
2012-09-03,7296,7336,7130,7313,65230,238377.0,25826350.0
2012-09-04,7296,7550,7296,7511,83993,244834.0,25826350.0
2012-09-05,7510,7510,7320,7321,75845,238635.0,25826350.0
2012-09-06,7328,7336,7153,7155,70575,233212.0,25826350.0
2012-09-07,7161,7217,7035,7036,123090,229338.0,25826350.0
2012-09-10,7011,7186,6995,7170,66637,233728.0,25826350.0
2012-09-11,7169,7169,6995,7020,69066,228821.0,25826350.0
2012-09-12,7090,7114,7019,7107,36244,231662.0,25826350.0
2012-09-13,7130,7201,7074,7130,44743,232437.0,25826350.0
2012-09-14,7201,7265,7169,7257,48089,236569.0,25826350.0
2012-09-17,7320,7320,7106,7194,41483,234503.0,25826350.0
2012-09-18,7193,7193,7114,7163,25273,233470.0,25826350.0
2012-09-19,7138,7280,7114,7250,30290,236311.0,25826350.0
2012-09-20,7249,7304,7217,7281,40195,237344.0,25826350.0
2012-09-21,7288,7320,7051,7051,77455,229855.0,25826350.0
2012-09-24,7051,7114,7011,7012,70234,228563.0,25826350.0
2012-09-25,7027,7153,7011,7099,50850,231404.0,25826350.0
2012-09-26,7011,7019,6084,6148,525986,200412.0,25826350.0
2012-09-27,5229,5229,5229,5229,337706,170454.0,25826350.0
2012-09-28,4594,4856,4594,4785,2566778,155991.0,25826350.0
2012-10-02,4785,5133,4673,4825,1013593,157282.0,25826350.0
2012-10-04,4872,5244,4864,5015,2582931,163481.0,25826350.0
2012-10-05,5094,5094,4642,4849,1131566,158057.0,25826350.0
2012-10-08,4920,5221,4872,5111,1268925,166580.0,25826350.0
2012-10-09,4912,5316,4895,5300,976499,172778.0,25826350.0
2012-10-10,5268,5704,5196,5625,738525,183367.0,25826350.0
2012-10-11,5680,5759,5355,5514,535519,179751.0,25826350.0
2012-10-12,5514,5514,5260,5451,304222,177685.0,25826350.0
2012-10-15,5308,5347,4690,5111,479079,166580.0,25826350.0
2012-10-16,5109,5443,5109,5308,237979,173037.0,25826350.0
2012-10-17,5371,5450,5221,5308,285146,173037.0,25826350.0
2012-10-18,5252,5275,5133,5190,162434,169163.0,25826350.0
2012-10-19,5149,5275,5086,5198,70268,169421.0,25826350.0
2012-10-22,5188,5213,5038,5094,90036,166063.0,25826350.0
2012-10-23,5149,5229,5086,5086,90101,165805.0,25826350.0
2012-10-24,5022,5070,4832,4881,231692,159090.0,25826350.0
2012-10-25,4974,5054,4880,4984,163989,162448.0,25826350.0
2012-10-26,5070,5371,5046,5111,239390,166580.0,25826350.0
2012-10-29,5070,5213,5046,5150,187721,167871.0,25826350.0
2012-10-30,5078,5188,5054,5078,63694,165547.0,25826350.0
2012-10-31,5133,5133,4983,5047,104161,164514.0,25826350.0
2012-11-01,5109,5149,4999,5119,79258,166838.0,25826350.0
2012-11-02,5117,5149,5046,5111,59547,166580.0,25826350.0
2012-11-05,5149,5149,5014,5055,67432,164772.0,25826350.0
2012-11-06,4999,5109,4983,5047,81306,164514.0,25826350.0
2012-11-07,5014,5101,4912,5102,108103,166322.0,25826350.0
2012-11-08,5070,5149,5030,5102,57853,166322.0,25826350.0
2012-11-09,5101,5252,5007,5142,256824,187775.0,28932960.0
2012-11-12,5142,5300,5117,5229,254946,190958.0,28932960.0
2012-11-13,5275,5458,5109,5206,225698,190090.0,28932960.0
2012-11-14,5149,5221,4991,5071,206616,185171.0,28932960.0
2012-11-15,5046,5078,4920,4991,268454,182278.0,28932960.0
2012-11-16,4920,4991,4848,4889,873888,178516.0,28932960.0
2012-11-19,4912,4983,4848,4912,111181,179384.0,28932960.0
2012-11-20,4927,5007,4895,4991,110834,182278.0,28932960.0
2012-11-21,5007,5221,5007,5111,297716,186618.0,28932960.0
2012-11-22,5101,5133,5030,5039,89006,184014.0,28932960.0
2012-11-23,4959,5054,4959,4968,119010,181410.0,28932960.0
2012-11-26,5078,5086,5007,5055,98559,184592.0,28932960.0
2012-11-27,5007,5109,4951,5015,153527,183146.0,28932960.0
2012-11-28,5030,5070,4967,5023,91302,183435.0,28932960.0
2012-11-29,5022,5070,5014,5031,82130,183724.0,28932960.0
2012-11-30,5062,5062,4920,4936,158129,180252.0,28932960.0
2012-12-03,4935,4943,4824,4833,238949,176491.0,28932960.0
2012-12-04,4832,4920,4745,4793,227236,175044.0,28932960.0
2012-12-05,4753,4864,4737,4810,93525,175623.0,28932960.0
2012-12-06,4864,4887,4793,4841,135430,176780.0,28932960.0
2012-12-07,4832,5022,4832,5023,72242,183435.0,28932960.0
2012-12-10,5030,5038,4880,4928,106715,179963.0,28932960.0
2012-12-11,4872,4943,4832,4912,177856,179384.0,28932960.0
2012-12-12,4927,4927,4848,4857,81321,177359.0,28932960.0
2012-12-13,4832,4903,4824,4897,135305,178806.0,28932960.0
2012-12-14,4864,4974,4832,4968,116829,181410.0,28932960.0
2012-12-17,4974,5339,4912,5071,267916,185171.0,28932960.0
2012-12-18,5070,5125,4991,5063,142498,184882.0,28932960.0
2012-12-20,5062,5070,4912,4960,111137,181120.0,28932960.0
2012-12-21,4943,5054,4943,5055,107658,184592.0,28932960.0
2012-12-24,5046,5046,4951,4991,95229,182278.0,28932960.0
2012-12-26,4935,5046,4935,4984,83501,181988.0,28932960.0
2012-12-27,4999,5022,4943,5023,57711,183435.0,28932960.0
2012-12-28,5038,5221,4967,5190,162250,189511.0,28932960.0
2013-01-02,5268,5363,5149,5206,213096,190090.0,28932960.0
2013-01-03,5244,5466,5221,5221,400767,190668.0,28932960.0
2013-01-04,5284,5284,5109,5261,246134,192115.0,28932960.0
2013-01-07,5275,5275,5062,5150,189502,188064.0,28932960.0
2013-01-08,5149,5204,5094,5150,64092,188064.0,28932960.0
2013-01-09,5204,5316,5204,5293,258483,193272.0,28932960.0
2013-01-10,5292,5363,5244,5332,247309,194719.0,28932960.0
2013-01-11,5331,5585,5300,5546,1126714,202531.0,28932960.0
2013-01-14,5624,6250,5593,6014,2347242,219601.0,28932960.0
2013-01-15,6242,6266,5846,6180,1856153,225677.0,28932960.0
2013-01-16,6107,6250,6036,6172,944718,225388.0,28932960.0
2013-01-17,6100,6179,5902,6180,574415,225677.0,28932960.0
2013-01-18,6227,6543,6227,6354,567713,232042.0,28932960.0
2013-01-21,6441,6567,6250,6553,483772,239276.0,28932960.0
2013-01-22,6576,6647,6163,6592,949152,240722.0,28932960.0
2013-01-23,6512,6559,6377,6418,301107,234357.0,28932960.0
2013-01-24,6369,6536,6337,6402,234350,233778.0,28932960.0
2013-01-25,6362,6472,6275,6386,232264,233200.0,28932960.0
2013-01-28,6441,6441,6250,6307,158062,230306.0,28932960.0
2013-01-29,6282,6321,6179,6188,187468,225966.0,28932960.0
2013-01-30,6258,6408,6258,6267,232261,228860.0,28932960.0
2013-01-31,6250,6321,6203,6211,106272,226834.0,28932960.0
2013-02-01,6282,6329,6187,6196,180180,226256.0,28932960.0
2013-02-04,6250,6607,5862,6037,602681,220469.0,28932960.0
2013-02-05,5989,6362,5870,6315,222659,230596.0,28932960.0
2013-02-06,6362,6551,6187,6204,377725,226545.0,28932960.0
2013-02-07,6250,6385,6068,6252,169046,228281.0,28932960.0
2013-02-08,6282,6282,6140,6196,128498,226256.0,28932960.0
2013-02-12,6234,6275,6155,6188,64295,225966.0,28932960.0
2013-02-13,6195,6275,6124,6180,123342,225677.0,28932960.0
2013-02-14,6211,6211,6107,6180,94694,225677.0,28932960.0
2013-02-15,6187,6195,6076,6077,139142,221916.0,28932960.0
2013-02-18,6076,6132,5981,6101,153632,222784.0,28932960.0
2013-02-19,6100,6107,6045,6061,142479,221337.0,28932960.0
2013-02-20,6140,6543,6132,6528,535646,238408.0,28932960.0
2013-02-21,6630,6877,6456,6734,514502,245930.0,28932960.0
2013-02-22,6757,7003,6702,6980,374430,254899.0,28932960.0
2013-02-25,7059,7059,6750,6782,213503,247666.0,28932960.0
2013-02-26,6781,7217,6781,7170,390572,261843.0,28932960.0
2013-02-27,7249,7375,7106,7250,317946,264737.0,28932960.0
2013-02-28,7352,7352,7114,7273,257187,265605.0,28932960.0
2013-03-04,7169,7240,6900,7242,467208,264447.0,28932960.0
2013-03-05,7240,7328,7122,7178,188096,262133.0,28932960.0
2013-03-06,7186,7320,7186,7281,209844,265894.0,28932960.0
2013-03-07,7225,7408,7178,7289,150426,266183.0,28932960.0
2013-03-08,7280,7566,7178,7566,268274,276310.0,28932960.0
2013-03-11,7558,7763,7336,7740,316297,282675.0,28932960.0
2013-03-12,7621,7709,7526,7590,190464,277178.0,28932960.0
2013-03-13,7550,7700,7439,7439,120411,271680.0,28932960.0
2013-03-14,7447,7669,7431,7661,136773,279782.0,28932960.0
2013-03-15,7716,7796,7470,7796,210734,284700.0,28932960.0
2013-03-18,7796,7811,7257,7265,297278,265315.0,28932960.0
2013-03-19,7304,7431,7130,7352,228272,268498.0,28932960.0
2013-03-20,7320,7360,6972,7059,137068,257793.0,28932960.0
2013-03-21,7082,7240,6987,7147,126165,260975.0,28932960.0
2013-03-22,7146,7146,6860,6941,179038,253453.0,28932960.0
2013-03-25,6900,6995,6852,6941,139267,253453.0,28932960.0
2013-03-26,6931,6956,6496,6584,306479,240433.0,28932960.0
2013-03-27,6638,6916,6536,6917,411175,252585.0,28932960.0
2013-03-28,6972,6972,6781,6893,194208,251717.0,28932960.0
2013-03-29,6892,7169,6852,7115,287659,259818.0,28932960.0
2013-04-01,7043,7169,6837,7083,242451,258661.0,28932960.0
2013-04-02,7201,7336,7082,7289,264632,266183.0,28932960.0
2013-04-03,7288,7296,7027,7265,253434,265315.0,28932960.0
2013-04-04,7169,7265,6781,7257,499764,265026.0,28932960.0
2013-04-05,7257,7257,6837,6854,231008,250270.0,28932960.0
2013-04-08,6813,6885,6480,6520,172290,238118.0,28932960.0
2013-04-09,6449,6742,6337,6734,188541,245930.0,28932960.0
2013-04-10,6734,6892,6670,6893,120871,251717.0,28932960.0
2013-04-11,6852,7019,6837,7012,124206,256057.0,28932960.0
2013-04-12,6995,7051,6900,6909,88885,252295.0,28932960.0
2013-04-15,6931,7019,6837,6877,127756,251138.0,28932960.0
2013-04-16,6694,7003,6694,6996,110342,255478.0,28932960.0
2013-04-17,6987,7288,6908,7202,292313,263001.0,28932960.0
2013-04-18,7169,7193,6939,7051,97158,257503.0,28932960.0
2013-04-19,6995,7130,6734,6972,199611,254610.0,28932960.0
2013-04-22,7035,7035,6773,7028,196621,256635.0,28932960.0
2013-04-23,7027,7027,6900,6988,156542,255189.0,28932960.0
2013-04-24,7051,7408,7051,7368,443282,269077.0,28932960.0
2013-04-25,7447,7479,7066,7250,471959,264737.0,28932960.0
2013-04-26,7240,7312,7098,7210,233001,263290.0,28932960.0
2013-04-29,7209,7391,7130,7329,223707,267630.0,28932960.0
2013-04-30,7391,7391,7240,7250,171793,264737.0,28932960.0
2013-05-02,7217,7336,7186,7257,153830,265026.0,28932960.0
2013-05-03,7257,7328,7051,7234,233098,264158.0,28932960.0
2013-05-06,7249,7257,7090,7163,160964,261554.0,28932960.0
2013-05-07,7153,7304,7090,7163,127150,261554.0,28932960.0
2013-05-08,7169,7304,7138,7289,174566,266183.0,28932960.0
2013-05-09,7288,7367,7217,7265,104864,265315.0,28932960.0
2013-05-10,7265,7265,7161,7178,89055,262133.0,28932960.0
2013-05-13,7240,7240,6995,7020,147729,256346.0,28932960.0
2013-05-14,7066,7130,6852,6933,128015,253163.0,28932960.0
2013-05-15,7051,7074,6916,7067,90683,258082.0,28932960.0
2013-05-16,7090,7130,6892,7130,170970,260397.0,28932960.0
2013-05-20,7130,7138,7051,7138,121615,260686.0,28932960.0
2013-05-21,7153,7265,6987,7020,228814,256346.0,28932960.0
