동원시스템즈(014820),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-03-12,11450,11850,11300,11500,374141,138686.0,120596420.0
2009-03-13,11900,12250,11600,12000,551059,144716.0,120596420.0
2009-03-16,12200,12200,11700,11750,198656,141701.0,120596420.0
2009-03-17,11850,12150,11800,12100,189913,145922.0,120596420.0
2009-03-18,12500,13100,12150,12200,777194,147128.0,120596420.0
2009-03-19,12350,12450,12000,12000,204477,144716.0,120596420.0
2009-03-20,12000,12300,12000,12150,178172,146525.0,120596420.0
2009-03-23,12350,12600,12250,12450,213349,150143.0,120596420.0
2009-03-24,12700,12850,12400,12400,194559,149540.0,120596420.0
2009-03-25,12400,12800,12300,12750,335300,153760.0,120596420.0
2009-03-26,12800,13350,12750,13350,671737,160996.0,120596420.0
2009-03-27,13450,13850,13150,13600,1016402,164011.0,120596420.0
2009-03-30,13400,13900,12600,12600,518729,151951.0,120596420.0
2009-03-31,12600,13300,12550,12800,382332,154363.0,120596420.0
2009-04-01,12900,14150,12750,13850,1453031,167026.0,120596420.0
2009-04-02,14400,14500,13800,14000,742168,168835.0,120596420.0
2009-04-03,14200,14200,13550,13800,459249,166423.0,120596420.0
2009-04-06,13950,14250,13800,13900,486121,167629.0,120596420.0
2009-04-07,13850,14250,13650,14200,492219,171247.0,120596420.0
2009-04-08,13900,14300,13650,13650,359513,164614.0,120596420.0
2009-04-09,13900,14800,13900,14800,724290,178483.0,120596420.0
2009-04-10,15200,15350,14200,14650,830092,176674.0,120596420.0
2009-04-13,14650,15150,14400,14750,908905,177880.0,120596420.0
2009-04-14,15000,15000,14250,14550,588126,175468.0,120596420.0
2009-04-15,14300,14350,13600,13800,690023,166423.0,120596420.0
2009-04-16,14100,14650,14100,14500,578071,174865.0,120596420.0
2009-04-17,14700,14800,14000,14100,525165,170041.0,120596420.0
2009-04-20,14300,14300,13800,14150,317270,170644.0,120596420.0
2009-04-21,13650,14100,13450,14050,306642,169438.0,120596420.0
2009-04-22,14200,14650,13950,14600,533493,176071.0,120596420.0
2009-04-23,14650,15100,14450,14700,579694,177277.0,120596420.0
2009-04-24,14700,14900,14300,14500,440395,174865.0,120596420.0
2009-04-27,14600,14650,14250,14500,313131,174865.0,120596420.0
2009-04-28,14600,16150,13950,14200,1840240,171247.0,120596420.0
2009-04-29,14200,14550,13700,14550,575251,175468.0,120596420.0
2009-04-30,14750,15500,14600,15250,705154,183910.0,120596420.0
2009-05-04,15500,15550,15000,15050,380104,181498.0,120596420.0
2009-05-06,15200,15950,15100,15750,641742,189939.0,120596420.0
2009-05-07,16000,16000,15500,15550,471568,187527.0,120596420.0
2009-05-08,15450,15750,15100,15300,523702,184513.0,120596420.0
2009-05-11,15600,15600,14950,14950,309525,180292.0,120596420.0
2009-05-12,14950,15200,14900,15050,192750,181498.0,120596420.0
2009-05-13,15100,15300,15050,15300,283940,184513.0,120596420.0
2009-05-14,15050,15400,14900,15050,253825,181498.0,120596420.0
2009-05-15,15150,15350,15050,15150,282526,182704.0,120596420.0
2009-05-18,15100,15100,14350,14550,570685,175468.0,120596420.0
2009-05-19,14850,15000,14650,14750,274581,177880.0,120596420.0
2009-05-20,14750,14950,14700,14800,216979,178483.0,120596420.0
2009-05-21,14900,15000,14500,14600,270631,176071.0,120596420.0
2009-05-22,14350,14650,14200,14200,443770,171247.0,120596420.0
2009-05-25,14200,14400,13100,13800,341620,166423.0,120596420.0
2009-05-26,13800,14000,13550,13800,254042,166423.0,120596420.0
2009-05-27,13900,14050,13400,13400,264526,161599.0,120596420.0
2009-05-28,13550,13600,13000,13300,119484,160393.0,120596420.0
2009-05-29,13450,14250,13300,14100,318234,170041.0,120596420.0
2009-06-01,14100,14100,13550,13800,483043,166423.0,120596420.0
2009-06-02,14000,14100,13700,13750,295149,165820.0,120596420.0
2009-06-03,13850,13900,13500,13850,121985,167026.0,120596420.0
2009-06-04,13750,13900,13350,13350,177640,160996.0,120596420.0
2009-06-05,13450,13650,13300,13400,96901,161599.0,120596420.0
2009-06-08,13500,13850,13400,13700,221873,165217.0,120596420.0
2009-06-09,13850,13900,13400,13500,114380,162805.0,120596420.0
2009-06-10,13600,13750,13400,13750,185406,165820.0,120596420.0
2009-06-11,13750,14000,13500,13550,533142,163408.0,120596420.0
2009-06-12,13550,13850,13500,13650,227261,164614.0,120596420.0
2009-06-15,13650,13700,13350,13400,173999,161599.0,120596420.0
2009-06-16,13350,13350,13000,13200,211699,159187.0,120596420.0
2009-06-17,13100,13300,12900,12950,231870,156172.0,120596420.0
2009-06-18,13100,13100,12800,12850,170917,154966.0,120596420.0
2009-06-19,12950,13050,12650,12750,113081,153760.0,120596420.0
2009-06-22,12900,13100,12700,13050,135483,157378.0,120596420.0
2009-06-23,12950,13100,12500,12600,132092,151951.0,120596420.0
2009-06-24,12700,12750,12250,12250,245130,147731.0,120596420.0
2009-06-25,12400,12800,12300,12600,211838,151951.0,120596420.0
2009-06-26,12900,13100,12550,12700,148250,153157.0,120596420.0
2009-06-29,12850,12850,12400,12400,226867,149540.0,120596420.0
2009-06-30,12500,12650,12300,12450,215725,150143.0,120596420.0
2009-07-01,12400,12900,12350,12850,210880,154966.0,120596420.0
2009-07-02,12800,12950,12750,12900,125580,155569.0,120596420.0
2009-07-03,12700,13400,12700,13300,258263,160393.0,120596420.0
2009-07-06,13450,13850,13350,13550,230112,163408.0,120596420.0
2009-07-07,13700,13900,13550,13750,148888,165820.0,120596420.0
2009-07-08,13500,13750,13350,13500,127550,162805.0,120596420.0
2009-07-09,13600,13800,13400,13400,148624,161599.0,120596420.0
2009-07-10,13450,13500,13150,13350,121510,160996.0,120596420.0
2009-07-13,13450,13450,12600,12600,184849,151951.0,120596420.0
2009-07-14,12800,12900,12500,12600,165643,151951.0,120596420.0
2009-07-15,12800,12950,12600,12800,185222,154363.0,120596420.0
2009-07-16,12950,13000,12650,12650,120401,152554.0,120596420.0
2009-07-17,12700,13000,12700,12950,160101,156172.0,120596420.0
2009-07-20,13000,13400,13000,13300,211136,160393.0,120596420.0
2009-07-21,13500,14700,13250,14700,852083,177277.0,120596420.0
2009-07-22,15000,16350,14300,14300,2148598,172453.0,120596420.0
2009-07-23,14350,14900,13950,14150,617180,170644.0,120596420.0
2009-07-24,14500,15000,14200,14300,456789,172453.0,120596420.0
2009-07-27,14250,14550,14100,14150,265641,170644.0,120596420.0
2009-07-28,14200,14200,13800,14000,260770,168835.0,120596420.0
2009-07-29,14100,14350,13800,13950,510751,168232.0,120596420.0
2009-07-30,14000,14100,13800,14100,136543,170041.0,120596420.0
2009-07-31,14200,14500,14100,14300,326160,172453.0,120596420.0
2009-08-03,14300,14500,14100,14250,246980,171850.0,120596420.0
2009-08-04,14400,14500,14000,14150,288747,170644.0,120596420.0
2009-08-05,14100,14150,13750,13800,174944,166423.0,120596420.0
2009-08-06,13850,14050,13700,13900,173350,167629.0,120596420.0
2009-08-07,13850,14250,13800,14100,143906,170041.0,120596420.0
2009-08-10,14250,14500,14200,14350,278351,173056.0,120596420.0
2009-08-11,14200,14650,14150,14550,270341,175468.0,120596420.0
2009-08-12,14550,15050,14400,14700,295702,177277.0,120596420.0
2009-08-13,14800,15200,14700,14750,245611,177880.0,120596420.0
2009-08-14,14750,15200,14300,14300,531908,172453.0,120596420.0
2009-08-17,14300,14550,13800,13850,195356,167026.0,120596420.0
2009-08-18,13700,14100,13700,13850,188897,167026.0,120596420.0
2009-08-19,13900,14250,13900,14050,141180,169438.0,120596420.0
2009-08-20,14200,14300,13800,14050,209431,169438.0,120596420.0
2009-08-21,14100,14150,13750,13800,230703,166423.0,120596420.0
2009-08-24,13950,14600,13850,14300,323609,172453.0,120596420.0
2009-08-25,14300,14300,13800,13950,133715,168232.0,120596420.0
2009-08-26,14050,14400,14050,14200,122528,171247.0,120596420.0
2009-08-27,14200,14750,14200,14600,366903,176071.0,120596420.0
2009-08-28,14500,14650,14150,14450,216250,174262.0,120596420.0
2009-08-31,14450,14700,14100,14250,208441,171850.0,120596420.0
2009-09-01,14400,14650,14250,14650,358033,176674.0,120596420.0
2009-09-02,14300,14900,14200,14850,354736,179086.0,120596420.0
2009-09-03,14950,15250,14600,14600,539452,176071.0,120596420.0
2009-09-04,14800,15250,14650,14950,574150,180292.0,120596420.0
2009-09-07,15150,15800,15150,15450,906661,186321.0,120596420.0
2009-09-08,15500,16100,15350,15750,676881,189939.0,120596420.0
2009-09-09,15700,16000,15050,15350,446539,185116.0,120596420.0
2009-09-10,15350,15600,15050,15600,292110,188130.0,120596420.0
2009-09-11,15900,16050,15200,15250,338524,183910.0,120596420.0
2009-09-14,15200,15400,14650,14950,414271,180292.0,120596420.0
2009-09-15,15100,15300,14900,15150,209648,182704.0,120596420.0
2009-09-16,15200,15500,15200,15300,225973,184513.0,120596420.0
2009-09-17,15400,15550,15050,15200,261790,183307.0,120596420.0
2009-09-18,15400,15450,15100,15100,114561,182101.0,120596420.0
2009-09-21,15150,15200,14850,15000,255052,180895.0,120596420.0
2009-09-22,15050,15450,14950,15250,237938,183910.0,120596420.0
2009-09-23,15350,15500,15050,15250,232668,183910.0,120596420.0
2009-09-24,15250,16200,15050,16100,967477,194160.0,120596420.0
2009-09-25,16050,17200,15800,16300,1192487,196572.0,120596420.0
2009-09-28,16300,16300,15500,15650,433569,188733.0,120596420.0
2009-09-29,15950,16100,14450,14900,685670,179689.0,120596420.0
2009-09-30,14700,15050,14450,14450,430864,174262.0,120596420.0
2009-10-01,14350,14650,14100,14250,255257,171850.0,120596420.0
2009-10-05,14250,14700,13900,14450,185921,174262.0,120596420.0
2009-10-06,14450,14850,14450,14650,144781,176674.0,120596420.0
2009-10-07,14800,14900,14100,14100,241362,170041.0,120596420.0
2009-10-08,14200,14800,14150,14600,154993,176071.0,120596420.0
2009-10-09,14700,15150,14550,14900,188592,179689.0,120596420.0
2009-10-12,15100,15450,14900,14900,141502,179689.0,120596420.0
2009-10-13,14900,15050,14650,14800,81864,178483.0,120596420.0
2009-10-14,14900,15000,14750,14800,185924,178483.0,120596420.0
2009-10-15,15000,15000,14650,14700,152561,177277.0,120596420.0
2009-10-16,14550,14850,14050,14500,195311,174865.0,120596420.0
2009-10-19,14400,14800,14350,14800,92810,178483.0,120596420.0
2009-10-20,14850,14950,14600,14850,122193,179086.0,120596420.0
2009-10-21,14900,15700,14850,15600,444054,188130.0,120596420.0
2009-10-22,15600,15750,15200,15350,170106,185116.0,120596420.0
2009-10-23,15500,15850,15250,15500,213592,186924.0,120596420.0
2009-10-26,15300,15450,14950,15150,191568,182704.0,120596420.0
2009-10-27,15100,15100,14350,14750,209807,177880.0,120596420.0
2009-10-28,14650,14800,14200,14200,188265,171247.0,120596420.0
2009-10-29,13950,14150,13500,13800,157158,166423.0,120596420.0
2009-10-30,14000,14500,14000,14050,237618,169438.0,120596420.0
2009-11-02,13950,14800,13500,14800,354801,178483.0,120596420.0
2009-11-03,14900,15200,14550,14550,214676,175468.0,120596420.0
2009-11-04,14600,14900,14400,14450,145635,174262.0,120596420.0
2009-11-05,14500,16000,14450,15400,1402844,185718.0,120596420.0
2009-11-06,16500,17700,16050,17700,1273364,213456.0,120596420.0
2009-11-09,19500,19850,17550,18100,6452820,218280.0,120596420.0
2009-11-10,18200,18800,17650,18700,4180811,225515.0,120596420.0
2009-11-11,18450,19400,17650,17900,4294688,215868.0,120596420.0
2009-11-12,18100,18200,17100,17600,1747723,212250.0,120596420.0
2009-11-13,17900,18600,16500,16900,3211013,203808.0,120596420.0
2009-11-16,17150,17500,16550,17200,1680381,207426.0,120596420.0
2009-11-17,17600,18100,15950,16000,2872853,192954.0,120596420.0
2009-11-18,16200,16500,15800,16500,1745784,198984.0,120596420.0
2009-11-19,16650,16650,16150,16350,824157,197175.0,120596420.0
2009-11-20,16350,17100,16300,16850,1197058,203205.0,120596420.0
2009-11-23,17000,17200,16300,16300,857733,196572.0,120596420.0
2009-11-24,16500,16550,15650,15650,803475,188733.0,120596420.0
2009-11-25,15750,15950,15500,15800,462723,190542.0,120596420.0
2009-11-26,15850,16350,15550,15550,544135,187527.0,120596420.0
2009-11-27,15200,15250,14450,14450,886756,174262.0,120596420.0
2009-11-30,14850,15450,14650,15350,608431,185116.0,120596420.0
2009-12-01,15200,16250,15200,16000,896334,192954.0,120596420.0
2009-12-02,16150,16250,15800,16100,455310,194160.0,120596420.0
2009-12-03,16100,16550,16000,16250,558592,195969.0,120596420.0
2009-12-04,16250,16500,15950,16500,352340,198984.0,120596420.0
2009-12-07,16900,17200,15650,15750,1735886,189939.0,120596420.0
2009-12-08,15700,16000,15350,15700,483504,189336.0,120596420.0
2009-12-09,15600,15750,15350,15650,344102,188733.0,120596420.0
2009-12-10,15600,15700,15200,15300,542558,184513.0,120596420.0
2009-12-11,15350,15650,15300,15500,276070,186924.0,120596420.0
2009-12-14,15600,16150,15500,16150,536548,194763.0,120596420.0
2009-12-15,16200,16450,16100,16400,494664,197778.0,120596420.0
2009-12-16,16500,16500,16100,16350,279681,197175.0,120596420.0
2009-12-17,16250,16500,16100,16500,244010,198984.0,120596420.0
2009-12-18,16400,16500,16000,16250,298985,195969.0,120596420.0
2009-12-21,16250,16950,16200,16850,681375,203205.0,120596420.0
2009-12-22,17000,17000,16300,16300,438350,196572.0,120596420.0
2009-12-23,16300,16750,16300,16550,413512,199587.0,120596420.0
2009-12-24,16800,16950,16400,16750,551959,201999.0,120596420.0
2009-12-28,16900,18250,16800,17600,1808826,212250.0,120596420.0
2009-12-29,17500,17500,16400,16700,1032753,201396.0,120596420.0
2009-12-30,16700,17150,16400,17050,418846,205617.0,120596420.0
2010-01-04,17150,17650,16700,17600,518798,212250.0,120596420.0
2010-01-05,17550,17950,17200,17400,668166,209838.0,120596420.0
2010-01-06,17300,17500,17050,17250,546916,208029.0,120596420.0
2010-01-07,17350,18150,17300,17900,917542,215868.0,120596420.0
2010-01-08,18150,18200,17350,17750,547369,214059.0,120596420.0
2010-01-11,17850,17950,17250,17300,424297,208632.0,120596420.0
2010-01-12,17300,18250,17000,17850,1087561,215265.0,120596420.0
2010-01-13,18050,18650,17450,17450,1652079,210441.0,120596420.0
2010-01-14,17450,17750,17200,17200,411735,207426.0,120596420.0
2010-01-15,17350,17650,17100,17300,460394,208632.0,120596420.0
2010-01-18,17400,18300,17200,17900,935733,215868.0,120596420.0
2010-01-19,17900,18050,17400,17700,474608,213456.0,120596420.0
2010-01-20,17700,17850,17000,17250,663840,208029.0,120596420.0
2010-01-21,17150,17250,16600,17200,345061,207426.0,120596420.0
2010-01-22,16900,17200,16500,16850,414720,203205.0,120596420.0
2010-01-25,16500,16800,16250,16500,298803,198984.0,120596420.0
2010-01-26,16700,16700,15900,15900,354862,191748.0,120596420.0
2010-01-27,16200,16250,15400,15750,444841,189939.0,120596420.0
2010-01-28,16050,16550,15950,16250,464389,195969.0,120596420.0
2010-01-29,16050,16150,15500,15750,222872,189939.0,120596420.0
2010-02-01,16000,16000,15700,15850,155198,191145.0,120596420.0
2010-02-02,16000,16200,15700,15800,215310,190542.0,120596420.0
2010-02-03,15800,16100,15600,15650,272932,188733.0,120596420.0
2010-02-04,15700,15700,15300,15300,247220,184513.0,120596420.0
2010-02-05,14850,15000,14500,15000,440510,180895.0,120596420.0
2010-02-08,15200,15650,14850,14900,429378,179689.0,120596420.0
2010-02-09,14800,15100,14550,15050,192041,181498.0,120596420.0
2010-02-10,15300,15450,14950,14950,197620,180292.0,120596420.0
2010-02-11,14950,14950,14250,14700,485335,177277.0,120596420.0
2010-02-12,14700,14900,14000,14350,271510,173056.0,120596420.0
2010-02-16,14400,14400,14000,14000,487271,168835.0,120596420.0
2010-02-17,14250,14350,14050,14200,296463,171247.0,120596420.0
2010-02-18,14200,14500,14200,14400,156949,173659.0,120596420.0
2010-02-19,14350,15200,14300,14800,640085,178483.0,120596420.0
2010-02-22,14900,15200,14700,14900,213564,179689.0,120596420.0
2010-02-23,14800,14850,14550,14650,187972,176674.0,120596420.0
2010-02-24,14850,14850,14400,14600,129859,176071.0,120596420.0
2010-02-25,14700,14900,14400,14500,147230,174865.0,120596420.0
2010-02-26,14400,14600,14350,14400,93980,173659.0,120596420.0
2010-03-02,14500,14650,14400,14500,159130,174865.0,120596420.0
2010-03-03,14650,14850,14550,14600,147012,176071.0,120596420.0
2010-03-04,14700,14850,14450,14450,108410,174262.0,120596420.0
2010-03-05,14550,14650,14450,14550,80470,175468.0,120596420.0
2010-03-08,14700,14850,14550,14800,202760,178483.0,120596420.0
2010-03-09,14800,14800,14600,14700,179693,177277.0,120596420.0
2010-03-10,14650,14700,14500,14500,213870,174865.0,120596420.0
2010-03-11,14450,14850,14450,14800,209481,178483.0,120596420.0
2010-03-12,14850,15200,14800,15000,289155,180895.0,120596420.0
2010-03-15,15050,15200,14850,15000,165412,180895.0,120596420.0
2010-03-16,15000,15100,14650,14700,235565,177277.0,120596420.0
2010-03-17,14700,14950,14600,14850,260770,179086.0,120596420.0
2010-03-18,14850,15350,14850,15350,290173,185116.0,120596420.0
2010-03-19,15350,15450,15150,15450,178761,186321.0,120596420.0
2010-03-22,15200,15500,15100,15150,168759,182704.0,120596420.0
2010-03-23,15250,15300,15100,15250,110670,183910.0,120596420.0
2010-03-24,15350,15400,14850,14950,199522,180292.0,120596420.0
2010-03-25,14750,15000,14750,14800,90810,178483.0,120596420.0
2010-03-26,14800,15000,14750,14950,114380,180292.0,120596420.0
2010-03-29,14950,15000,14550,14600,172830,176071.0,120596420.0
2010-03-30,14650,14750,14300,14450,231187,174262.0,120596420.0
2010-03-31,14450,14750,14400,14500,97172,174865.0,120596420.0
2010-04-01,14600,14650,14350,14350,193172,173056.0,120596420.0
2010-04-02,14400,14500,14250,14350,168870,173056.0,120596420.0
2010-04-05,14400,14550,14100,14150,131239,170644.0,120596420.0
2010-04-06,14200,14400,14150,14400,92432,173659.0,120596420.0
2010-04-07,14450,16250,14400,15800,1625644,190542.0,120596420.0
2010-04-08,15800,15850,15350,15550,545973,187527.0,120596420.0
2010-04-09,15550,15800,15300,15750,342541,189939.0,120596420.0
2010-04-12,15800,16250,15450,15450,643551,186321.0,120596420.0
2010-04-13,15450,16500,15450,15700,1097708,189336.0,120596420.0
2010-04-14,15950,17000,15950,16550,1879253,199587.0,120596420.0
2010-04-15,16500,16650,16100,16150,537813,194763.0,120596420.0
2010-04-16,16150,16950,16150,16750,738340,201999.0,120596420.0
2010-04-19,16400,17250,16400,17200,756179,207426.0,120596420.0
2010-04-20,17350,17650,16600,16800,706440,202602.0,120596420.0
2010-04-21,16900,17200,16650,16850,473602,203205.0,120596420.0
2010-04-22,16900,17100,16400,16450,293139,198381.0,120596420.0
2010-04-23,16450,16750,16200,16500,301433,198984.0,120596420.0
2010-04-26,16700,17150,16500,16650,284240,200793.0,120596420.0
2010-04-27,16650,16850,16250,16400,258046,197778.0,120596420.0
2010-04-28,16100,17150,16100,16950,581765,204411.0,120596420.0
2010-04-29,17300,17900,17000,17200,519043,207426.0,120596420.0
2010-04-30,17450,17800,17100,17800,442655,214662.0,120596420.0
2010-05-03,17500,18000,16450,17200,684898,207426.0,120596420.0
2010-05-04,17200,17200,16250,16650,413885,200793.0,120596420.0
2010-05-06,16000,16150,15650,16050,332693,193557.0,120596420.0
2010-05-07,15400,15600,15000,15400,318182,185718.0,120596420.0
2010-05-10,15450,15700,15250,15600,273695,188130.0,120596420.0
2010-05-11,15850,15900,15300,15350,291023,185116.0,120596420.0
2010-05-12,15400,15700,15050,15200,187120,183307.0,120596420.0
2010-05-13,15400,15650,15300,15500,200340,186924.0,120596420.0
2010-05-14,15450,15500,15050,15350,223469,185116.0,120596420.0
2010-05-17,15200,15200,14200,14500,408665,174865.0,120596420.0
2010-05-18,14650,14700,14150,14550,231877,175468.0,120596420.0
2010-05-19,14550,14600,14100,14250,237746,171850.0,120596420.0
2010-05-20,14100,14350,13000,13200,300422,159187.0,120596420.0
2010-05-24,13100,13250,12700,13150,286680,158584.0,120596420.0
2010-05-25,13150,13150,11800,11800,358170,142304.0,120596420.0
2010-05-26,12200,13550,11800,13550,387241,163408.0,120596420.0
2010-05-27,13550,13950,12900,13600,339744,164011.0,120596420.0
2010-05-28,13600,14050,13450,13450,271217,162202.0,120596420.0
2010-05-31,13350,13700,13000,13500,172865,162805.0,120596420.0
2010-06-01,13600,14200,13300,14050,264190,169438.0,120596420.0
2010-06-03,14200,14550,14100,14200,302073,171247.0,120596420.0
2010-06-04,14400,14400,13800,14150,243395,170644.0,120596420.0
2010-06-07,13700,14100,12800,12900,530496,155569.0,120596420.0
2010-06-08,12650,13500,12650,13350,211975,160996.0,120596420.0
2010-06-09,13200,13500,13050,13150,120043,158584.0,120596420.0
2010-06-10,13250,13450,12900,13150,216070,158584.0,120596420.0
2010-06-11,13300,13500,13150,13450,171251,162202.0,120596420.0
2010-06-14,13300,13700,13300,13300,141671,160393.0,120596420.0
2010-06-15,13450,14000,13300,14000,347532,168835.0,120596420.0
2010-06-16,14050,14400,13650,13800,270680,166423.0,120596420.0
2010-06-17,13850,14000,13400,13400,196040,161599.0,120596420.0
2010-06-18,13400,13550,13250,13350,152468,160996.0,120596420.0
2010-06-21,13750,14050,13500,13900,243290,167629.0,120596420.0
2010-06-22,13900,14150,13650,13700,213230,165217.0,120596420.0
2010-06-23,13600,14150,13600,13900,141810,167629.0,120596420.0
2010-06-24,13950,14450,13750,14400,222717,173659.0,120596420.0
2010-06-25,14150,14200,13850,14000,176510,168835.0,120596420.0
2010-06-28,14000,14350,14000,14250,107540,171850.0,120596420.0
2010-06-29,14150,14400,13800,13800,188130,166423.0,120596420.0
2010-06-30,13500,13850,13400,13850,130421,167026.0,120596420.0
2010-07-01,13650,14200,13650,14200,158042,171247.0,120596420.0
2010-07-02,14000,14300,13700,14050,211789,169438.0,120596420.0
2010-07-05,14100,14100,13700,14000,169240,168835.0,120596420.0
2010-07-06,13750,13950,13450,13900,117640,167629.0,120596420.0
2010-07-07,13800,14500,13750,14250,431830,171850.0,120596420.0
2010-07-08,14300,14550,14100,14200,133684,171247.0,120596420.0
2010-07-09,14300,14350,13700,13800,280774,166423.0,120596420.0
2010-07-12,14000,14000,13700,13850,147681,167026.0,120596420.0
2010-07-13,13950,14000,13650,13850,200691,167026.0,120596420.0
2010-07-14,13950,14000,13850,13950,186330,168232.0,120596420.0
2010-07-15,14000,14150,13850,14050,199514,169438.0,120596420.0
2010-07-16,14100,14250,13950,14100,200672,170041.0,120596420.0
2010-07-19,14000,14050,13800,13800,101182,166423.0,120596420.0
2010-07-20,13800,13900,13600,13800,193388,166423.0,120596420.0
2010-07-21,13700,13950,13700,13750,160902,165820.0,120596420.0
2010-07-22,13700,13850,13350,13550,261966,163408.0,120596420.0
2010-07-23,13600,13650,13350,13400,106727,161599.0,120596420.0
2010-07-26,13500,13650,13450,13500,87295,162805.0,120596420.0
2010-07-27,13450,13650,13300,13350,158823,160996.0,120596420.0
2010-07-28,13400,13450,13200,13300,127304,160393.0,120596420.0
2010-07-29,13200,13400,13050,13100,209450,157981.0,120596420.0
2010-07-30,13100,13250,12800,12800,167041,154363.0,120596420.0
2010-08-02,12900,13200,12750,12750,254036,153760.0,120596420.0
2010-08-03,12800,13200,12800,13000,212081,156775.0,120596420.0
2010-08-04,12900,13150,12900,13050,111621,157378.0,120596420.0
2010-08-05,13050,13350,13050,13300,105054,160393.0,120596420.0
2010-08-06,13450,13450,13200,13400,38876,161599.0,120596420.0
2010-08-09,13400,13550,13150,13250,76890,159790.0,120596420.0
2010-08-10,13250,13400,13150,13350,62041,160996.0,120596420.0
2010-08-11,13400,13550,13050,13050,162710,157378.0,120596420.0
2010-08-12,12850,13050,12750,12750,125714,153760.0,120596420.0
2010-08-13,12800,12900,12750,12800,144510,154363.0,120596420.0
2010-08-16,12900,13000,12650,13000,148460,156775.0,120596420.0
2010-08-17,12900,13050,12900,13050,77740,157378.0,120596420.0
2010-08-18,13050,13150,12800,12900,122920,155569.0,120596420.0
2010-08-19,12850,13000,12800,12850,100932,154966.0,120596420.0
2010-08-20,12900,13700,12800,13400,227439,161599.0,120596420.0
2010-08-23,13400,13450,13100,13150,79220,158584.0,120596420.0
2010-08-24,13100,13200,13000,13150,34541,158584.0,120596420.0
2010-08-25,13150,13150,12900,12900,50186,155569.0,120596420.0
2010-08-26,12950,13100,12750,12750,82685,153760.0,120596420.0
2010-08-27,12700,12800,12350,12400,128060,149540.0,120596420.0
2010-08-30,12550,12950,12350,12950,128150,156172.0,120596420.0
2010-08-31,12700,12900,12650,12700,41987,153157.0,120596420.0
2010-09-01,12950,13000,12700,12850,47110,154966.0,120596420.0
2010-09-02,12950,13100,12900,13050,82831,157378.0,120596420.0
2010-09-03,13000,13650,13000,13300,214235,160393.0,120596420.0
2010-09-06,13400,13600,13300,13550,196510,163408.0,120596420.0
2010-09-07,13350,13600,13300,13550,123802,163408.0,120596420.0
2010-09-08,13550,13600,13400,13600,159740,164011.0,120596420.0
2010-09-09,13600,13700,13350,13400,96325,161599.0,120596420.0
2010-09-10,13400,13800,13400,13550,100780,163408.0,120596420.0
2010-09-13,13700,13700,13400,13550,64093,163408.0,120596420.0
2010-09-14,13600,13750,13250,13500,108245,162805.0,120596420.0
2010-09-15,13400,13600,13250,13350,75791,160996.0,120596420.0
2010-09-16,13400,15050,13350,13800,695402,166423.0,120596420.0
2010-09-17,14200,14300,13900,13950,211970,168232.0,120596420.0
2010-09-20,13900,16000,13850,15900,1461481,191748.0,120596420.0
2010-09-24,15300,15750,15000,15250,818705,183910.0,120596420.0
2010-09-27,15250,15650,15050,15050,557169,181498.0,120596420.0
2010-09-28,15200,15800,15050,15400,490438,185718.0,120596420.0
2010-09-29,15300,15600,15100,15500,219462,186924.0,120596420.0
2010-09-30,15500,15650,15250,15300,174060,184513.0,120596420.0
2010-10-01,15250,15500,15150,15450,200980,186321.0,120596420.0
2010-10-04,15450,16000,15250,15300,196419,184513.0,120596420.0
2010-10-05,15500,16050,15200,15900,288470,191748.0,120596420.0
2010-10-06,15850,16450,15650,16000,351517,192954.0,120596420.0
2010-10-07,16300,16300,15200,15200,238490,183307.0,120596420.0
2010-10-08,15200,15200,14700,15000,307220,180895.0,120596420.0
2010-10-11,14900,15150,14900,15000,123420,180895.0,120596420.0
2010-10-12,15150,15250,14900,14950,91763,180292.0,120596420.0
2010-10-13,15000,15150,14600,14800,161850,178483.0,120596420.0
2010-10-14,14850,15450,14600,15400,149179,185718.0,120596420.0
2010-10-15,15300,15500,15100,15300,135751,184513.0,120596420.0
2010-10-18,15200,15450,15200,15250,148723,183910.0,120596420.0
2010-10-19,15300,15750,15250,15550,242733,187527.0,120596420.0
2010-10-20,15400,15900,15400,15600,285278,188130.0,120596420.0
2010-10-21,15650,16200,15450,15450,185871,186321.0,120596420.0
2010-10-22,15450,15650,15250,15350,161310,185116.0,120596420.0
2010-10-25,15450,15550,15150,15350,206472,185116.0,120596420.0
2010-10-26,15450,15700,15250,15400,182983,185718.0,120596420.0
2010-10-27,15400,16700,15300,15950,422327,192351.0,120596420.0
2010-10-28,15900,16150,15450,15550,139916,187527.0,120596420.0
2010-10-29,15650,15700,15150,15350,215505,185116.0,120596420.0
2010-11-01,15350,15700,14850,15200,149182,183307.0,120596420.0
2010-11-02,15000,15400,15000,15150,154916,182704.0,120596420.0
2010-11-03,15500,15750,15100,15550,166228,187527.0,120596420.0
2010-11-04,15600,15900,14950,15100,169214,182101.0,120596420.0
2010-11-05,15450,15600,15050,15100,151571,182101.0,120596420.0
2010-11-08,15400,15400,15050,15150,73551,182704.0,120596420.0
2010-11-09,15400,15850,15250,15650,238021,188733.0,120596420.0
2010-11-10,15750,17650,15650,16650,1284153,200793.0,120596420.0
2010-11-11,16900,17100,16000,16050,627785,193557.0,120596420.0
