이연제약(102460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-04-06,21855,22317,21817,22317,9838,374100.0,12900000.0
2017-04-07,22317,22548,22124,22240,9065,372810.0,12900000.0
2017-04-10,22394,22394,21624,21663,7925,363135.0,12900000.0
2017-04-11,21393,21855,21239,21509,8797,360555.0,12900000.0
2017-04-12,21855,21855,21124,21240,9435,356040.0,12900000.0
2017-04-13,21085,21509,21085,21394,13225,358620.0,12900000.0
2017-04-14,21470,21701,21201,21471,6789,359910.0,12900000.0
2017-04-17,21893,21893,21316,21625,3216,362490.0,12900000.0
2017-04-18,21893,21893,21316,21586,8933,361845.0,12900000.0
2017-04-19,21701,21701,21239,21548,7498,361200.0,12900000.0
2017-04-20,21393,21547,21316,21394,7367,358620.0,12900000.0
2017-04-21,21355,21509,21278,21278,4139,356685.0,12900000.0
2017-04-24,21278,21470,20932,21086,8315,353460.0,12900000.0
2017-04-25,20932,21316,20932,21124,4573,354105.0,12900000.0
2017-04-26,21393,21432,21085,21240,8326,356040.0,12900000.0
2017-04-27,21085,21470,21085,21355,6376,357975.0,12900000.0
2017-04-28,21393,21432,21162,21240,3814,356040.0,12900000.0
2017-05-02,21316,21316,20970,20970,7847,351525.0,12900000.0
2017-05-04,21085,21162,20970,21086,4452,353460.0,12900000.0
2017-05-08,20970,21624,20970,21394,9891,358620.0,12900000.0
2017-05-10,21201,21586,21201,21394,6041,358620.0,12900000.0
2017-05-11,21239,21470,21201,21317,7470,357330.0,12900000.0
2017-05-12,21547,21547,21124,21163,6655,354750.0,12900000.0
2017-05-15,21393,21547,21124,21471,4504,359910.0,12900000.0
2017-05-16,21201,21393,21085,21086,7386,353460.0,12900000.0
2017-05-17,21162,21162,20739,20932,12285,350880.0,12900000.0
2017-05-18,21008,21008,20585,20778,6564,348300.0,12900000.0
2017-05-19,20855,21085,20778,21047,2999,352815.0,12900000.0
2017-05-22,20816,21124,20816,20970,5482,351525.0,12900000.0
2017-05-23,21047,21393,21008,21278,6347,356685.0,12900000.0
2017-05-24,21393,21624,21162,21548,11032,361200.0,12900000.0
2017-05-25,21701,21778,21393,21702,7410,363780.0,12900000.0
2017-05-26,21855,21855,21393,21625,3659,362490.0,12900000.0
2017-05-29,21586,21778,21239,21548,6277,361200.0,12900000.0
2017-05-30,21547,21855,21355,21779,11915,365070.0,12900000.0
2017-05-31,21701,22317,21470,22125,32121,370875.0,12900000.0
2017-06-01,22124,22394,22009,22317,12132,374100.0,12900000.0
2017-06-02,22394,22817,22009,22702,21311,380550.0,12900000.0
2017-06-05,22817,23586,22778,23356,28410,391515.0,12900000.0
2017-06-07,23433,23548,22894,23433,16069,392805.0,12900000.0
2017-06-08,23702,23817,23086,23087,18807,387000.0,12900000.0
2017-06-09,23586,23586,22855,22856,13955,383130.0,12900000.0
2017-06-12,23009,23009,22394,22625,12770,379260.0,12900000.0
2017-06-13,22625,23510,22625,23395,14216,392160.0,12900000.0
2017-06-14,23240,23471,23086,23125,10827,387645.0,12900000.0
2017-06-15,23394,23394,23048,23087,8006,387000.0,12900000.0
2017-06-16,22701,23240,22663,22702,6090,380550.0,12900000.0
2017-06-19,23433,23433,22701,23279,16164,390225.0,12900000.0
2017-06-20,23471,23548,23086,23356,17305,391515.0,12900000.0
2017-06-21,23394,23394,22855,22856,7032,383130.0,12900000.0
2017-06-22,22894,23202,22817,23010,12234,385710.0,12900000.0
2017-06-23,23279,23279,22740,22740,11545,381195.0,12900000.0
2017-06-26,23048,23048,22163,22240,10663,372810.0,12900000.0
2017-06-27,22240,22625,21932,22163,9682,371520.0,12900000.0
2017-06-28,21970,22278,21855,21932,9756,367650.0,12900000.0
2017-06-29,22009,22278,21932,22240,4817,372810.0,12900000.0
2017-06-30,22240,22278,22009,22125,5240,370875.0,12900000.0
2017-07-03,21970,22047,21817,21971,6372,368295.0,12900000.0
2017-07-04,21778,22124,21778,21855,5213,366360.0,12900000.0
2017-07-05,21701,22009,21701,21702,7171,363780.0,12900000.0
2017-07-06,22124,22548,21817,21971,7669,368295.0,12900000.0
2017-07-07,21893,22278,21893,22009,5506,368940.0,12900000.0
2017-07-10,22086,22086,21740,21894,5480,367005.0,12900000.0
2017-07-11,22124,22124,21701,21932,5013,367650.0,12900000.0
2017-07-12,21932,21932,21547,21625,11220,362490.0,12900000.0
2017-07-13,21624,21740,21162,21432,14832,359265.0,12900000.0
2017-07-14,21509,21509,20855,21317,26292,357330.0,12900000.0
2017-07-17,21239,21624,21239,21394,7358,358620.0,12900000.0
2017-07-18,21201,21547,20893,21086,18965,353460.0,12900000.0
2017-07-19,21124,21162,20778,21086,12138,353460.0,12900000.0
2017-07-20,21278,21278,20970,21163,4172,354750.0,12900000.0
2017-07-21,21201,21509,21201,21432,6004,359265.0,12900000.0
2017-07-24,21432,21470,20932,21163,12658,354750.0,12900000.0
2017-07-25,21316,21316,20855,20894,10796,350235.0,12900000.0
2017-07-26,20893,21316,20893,21086,5878,353460.0,12900000.0
2017-07-27,21085,21278,21008,21240,8635,356040.0,12900000.0
2017-07-28,21432,21432,20932,20932,12065,350880.0,12900000.0
2017-07-31,21124,21201,20816,21201,6591,355395.0,12900000.0
2017-08-01,21201,21355,21162,21163,11577,354750.0,12900000.0
2017-08-02,21201,21586,21162,21432,8769,359265.0,12900000.0
2017-08-03,21355,21624,21085,21201,12285,355395.0,12900000.0
2017-08-04,21586,21586,21162,21240,5507,356040.0,12900000.0
2017-08-07,21085,21509,21085,21471,7374,359910.0,12900000.0
2017-08-08,21509,21547,21239,21317,2873,357330.0,12900000.0
2017-08-09,21547,21547,21008,21047,5161,352815.0,12900000.0
2017-08-10,20893,21278,20778,21201,7071,355395.0,12900000.0
2017-08-11,21008,21162,20662,20701,9214,347010.0,12900000.0
2017-08-14,21047,21124,20778,20932,5617,350880.0,12900000.0
2017-08-16,20970,21239,20816,20932,3995,350880.0,12900000.0
2017-08-17,21124,21162,20932,21163,4367,354750.0,12900000.0
2017-08-18,21239,21355,20970,21201,4941,355395.0,12900000.0
2017-08-21,21355,21509,21008,21509,9311,360555.0,12900000.0
2017-08-22,21509,21701,21470,21509,6474,360555.0,12900000.0
2017-08-23,21701,22778,21239,22664,29740,379905.0,12900000.0
2017-08-24,22701,23163,22471,23087,37029,387000.0,12900000.0
2017-08-25,23394,23394,22740,22971,24698,385065.0,12900000.0
2017-08-28,23240,23510,22971,23125,46505,387645.0,12900000.0
2017-08-29,23125,23702,23009,23433,32894,392805.0,12900000.0
2017-08-30,23663,23779,23009,23048,20979,386355.0,12900000.0
2017-08-31,23086,23317,22932,23125,13053,387645.0,12900000.0
2017-09-01,23279,23740,23163,23395,38391,392160.0,12900000.0
2017-09-04,22778,24241,22778,23933,33715,401190.0,12900000.0
2017-09-05,24318,24356,23586,23856,25347,399900.0,12900000.0
2017-09-06,23856,23856,23394,23549,13958,394740.0,12900000.0
2017-09-07,24010,25241,23702,25242,95344,423120.0,12900000.0
2017-09-08,25626,27473,25164,27319,121942,457950.0,12900000.0
2017-09-11,27319,32013,27126,28820,461919,483105.0,12900000.0
2017-09-12,29166,29512,27473,27704,148213,464400.0,12900000.0
2017-09-13,27704,27973,25857,26550,154676,445050.0,12900000.0
2017-09-14,26588,28396,26280,27396,94288,459240.0,12900000.0
2017-09-15,27396,28319,27126,27396,54512,459240.0,12900000.0
2017-09-18,27627,27704,25741,25819,302084,432795.0,12900000.0
2017-09-19,25895,27242,25895,26280,76930,440535.0,12900000.0
2017-09-20,26280,26626,25664,25665,41459,430215.0,12900000.0
2017-09-21,25549,26165,25203,25549,28236,428280.0,12900000.0
2017-09-22,25395,25549,23856,24626,51592,412800.0,12900000.0
2017-09-25,24856,24856,23433,23433,54441,392805.0,12900000.0
2017-09-26,23510,25010,23471,24780,35023,415380.0,12900000.0
2017-09-27,25318,25318,24202,24318,21952,407640.0,12900000.0
2017-09-28,24587,24587,23779,23779,22745,398610.0,12900000.0
2017-09-29,24010,24510,23702,24318,23810,407640.0,12900000.0
2017-10-10,24395,24587,23856,23895,19623,400545.0,12900000.0
2017-10-11,24164,25472,24164,25126,38472,421185.0,12900000.0
2017-10-12,25356,25356,24702,24934,15910,417960.0,12900000.0
2017-10-13,25010,25549,24395,24780,24995,415380.0,12900000.0
2017-10-16,24702,25126,23856,24395,24908,408930.0,12900000.0
2017-10-17,24625,25741,24279,25626,46895,429570.0,12900000.0
2017-10-18,25703,26857,25549,26165,48897,438600.0,12900000.0
2017-10-19,26203,26742,25818,26011,22602,436020.0,12900000.0
2017-10-20,26357,26780,25895,26088,25885,437310.0,12900000.0
2017-10-23,26165,26318,25280,25318,26840,424410.0,12900000.0
2017-10-24,25126,26241,25049,25819,17600,432795.0,12900000.0
2017-10-25,25703,26472,25703,26165,24415,438600.0,12900000.0
2017-10-26,26241,26434,25741,26011,34506,436020.0,12900000.0
2017-10-27,26011,28204,25934,27704,209094,464400.0,12900000.0
2017-10-30,27704,28088,27088,27935,126628,468270.0,12900000.0
2017-10-31,27896,28165,27357,27781,92685,465690.0,12900000.0
2017-11-01,27896,27896,27319,27704,56751,464400.0,12900000.0
2017-11-02,27704,28165,25972,26742,116999,448275.0,12900000.0
2017-11-03,26549,27242,25895,27088,41025,454080.0,12900000.0
2017-11-06,26934,27242,25818,26242,81395,439890.0,12900000.0
2017-11-07,25241,25395,24395,24587,286768,412155.0,12900000.0
2017-11-08,24625,24702,24087,24280,83357,406995.0,12900000.0
2017-11-09,24279,24818,23740,24818,142492,416025.0,12900000.0
2017-11-10,24664,25010,24395,24626,81767,412800.0,12900000.0
2017-11-13,25741,25818,24548,24972,196499,418605.0,12900000.0
2017-11-14,25472,25626,25087,25511,99948,427635.0,12900000.0
2017-11-15,25626,27165,25433,26511,200340,444405.0,12900000.0
2017-11-16,26857,26857,25510,26050,89218,436665.0,12900000.0
2017-11-17,26049,26318,25164,25395,77010,425700.0,12900000.0
2017-11-20,25395,27550,25395,27088,199699,454080.0,12900000.0
2017-11-21,27088,28473,26280,26781,241938,448920.0,12900000.0
2017-11-22,27203,27319,25472,26242,95937,439890.0,12900000.0
2017-11-23,25857,26780,25587,26742,68767,448275.0,12900000.0
2017-11-24,26780,27011,26280,26627,66178,446340.0,12900000.0
2017-11-27,26665,27165,26549,27050,69421,453435.0,12900000.0
2017-11-28,26934,27396,26819,27050,109021,453435.0,12900000.0
2017-11-29,27300,29500,27000,27850,125312,359265.0,12900000.0
2017-11-30,27800,27850,25800,26050,98548,336045.0,12900000.0
2017-12-01,26050,26250,25000,25650,111081,330885.0,12900000.0
2017-12-04,25350,25650,24350,24450,96421,315405.0,12900000.0
2017-12-05,24800,24800,23900,24000,60787,309600.0,12900000.0
2017-12-06,24000,24300,23300,23300,67795,300570.0,12900000.0
2017-12-07,23350,23800,22400,22650,65678,292185.0,12900000.0
2017-12-08,23000,23000,22250,22400,35083,288960.0,12900000.0
2017-12-11,22800,23000,22300,23000,20429,296700.0,12900000.0
2017-12-12,23000,23050,22100,22250,45476,287025.0,12900000.0
2017-12-13,22400,22700,22250,22300,30470,287670.0,12900000.0
2017-12-14,22400,22550,22250,22300,19900,287670.0,12900000.0
2017-12-15,22300,22550,22000,22000,31137,283800.0,12900000.0
2017-12-18,21850,21850,21200,21250,52694,274125.0,12900000.0
2017-12-19,21250,21650,20900,20900,42006,269610.0,12900000.0
2017-12-20,20500,21200,19900,20850,87072,349654.0,16770000.0
2017-12-21,20850,21050,20000,20150,55757,337916.0,16770000.0
2017-12-22,20100,20650,20100,20600,44714,345462.0,16770000.0
2017-12-26,20650,20900,20350,20500,44974,343785.0,16770000.0
2017-12-27,20650,21450,20500,21250,48544,356362.0,16770000.0
2017-12-28,21350,21750,21150,21500,51112,360555.0,16770000.0
2018-01-02,21500,21600,21000,21450,62246,359716.0,16770000.0
2018-01-03,21550,22050,21350,21600,56905,362232.0,16770000.0
2018-01-04,21750,22350,21600,22100,80425,370617.0,16770000.0
2018-01-05,22100,22550,21700,22400,85916,375648.0,16770000.0
2018-01-08,22500,22500,21950,22200,66119,372294.0,16770000.0
2018-01-09,22400,22400,21100,21200,61368,355524.0,16770000.0
2018-01-10,21500,21650,20500,21200,69964,355524.0,16770000.0
2018-01-11,21200,22350,21150,22300,92662,373971.0,16770000.0
2018-01-12,22550,24400,22300,22950,271286,384872.0,16770000.0
2018-01-15,23300,29350,23000,28500,1137222,477945.0,16770000.0
2018-01-16,28500,28550,25800,26500,488326,444405.0,16770000.0
2018-01-17,26400,28700,25900,26500,468675,444405.0,16770000.0
2018-01-18,26700,27200,26150,26900,150825,451113.0,16770000.0
2018-01-19,27200,27500,25450,25650,177254,430150.0,16770000.0
2018-01-22,25650,26000,24800,25600,57298,429312.0,16770000.0
2018-01-23,25900,26650,25850,26000,76275,436020.0,16770000.0
2018-01-24,26000,27850,26000,26650,333061,446920.0,16770000.0
2018-01-25,26700,26800,25000,25200,222882,422604.0,16770000.0
2018-01-26,25250,25700,25100,25500,57540,427635.0,16770000.0
2018-01-29,25600,26050,25000,25500,120332,427635.0,16770000.0
2018-01-30,25500,25800,25000,25100,75829,420927.0,16770000.0
2018-01-31,24700,25100,24350,24850,73084,416734.0,16770000.0
2018-02-01,24900,25100,23900,24100,101583,404157.0,16770000.0
2018-02-02,24100,24350,23400,24100,73986,404157.0,16770000.0
2018-02-05,23500,23800,22700,22800,103022,382356.0,16770000.0
2018-02-06,21550,22950,21500,22900,89426,384033.0,16770000.0
2018-02-07,23400,24300,22600,22600,115026,379002.0,16770000.0
2018-02-08,22800,23350,22400,23100,41150,387387.0,16770000.0
2018-02-09,22200,22800,22150,22500,47308,377325.0,16770000.0
2018-02-12,22650,23850,22650,23050,86659,386548.0,16770000.0
2018-02-13,23400,23800,22250,22350,56599,374810.0,16770000.0
2018-02-14,22450,22650,21950,22500,36122,377325.0,16770000.0
2018-02-19,22400,23000,22400,22800,32267,382356.0,16770000.0
2018-02-20,22800,23600,22650,23450,41941,393256.0,16770000.0
2018-02-21,23300,23800,23150,23350,39827,391580.0,16770000.0
2018-02-22,23250,23500,22850,22850,20967,383194.0,16770000.0
2018-02-23,23050,23250,22750,23100,18916,387387.0,16770000.0
2018-02-26,23300,23300,22750,22850,26450,383194.0,16770000.0
2018-02-27,22900,23150,22500,22700,27576,380679.0,16770000.0
2018-02-28,22800,22900,22250,22250,28324,373132.0,16770000.0
2018-03-02,22100,22350,21900,22150,26547,371456.0,16770000.0
2018-03-05,22500,22500,21850,21850,21461,366424.0,16770000.0
2018-03-06,22100,22300,21850,21950,20669,368102.0,16770000.0
2018-03-07,22050,22750,21850,21900,38636,367263.0,16770000.0
2018-03-08,22050,22650,22050,22550,27105,378164.0,16770000.0
2018-03-09,22750,23350,22600,23000,40071,385710.0,16770000.0
2018-03-12,23400,23600,23150,23450,33997,393256.0,16770000.0
2018-03-13,23450,24050,23200,23800,41467,399126.0,16770000.0
2018-03-14,23750,23850,23450,23700,31921,397449.0,16770000.0
2018-03-15,23750,24550,23600,24200,74179,405834.0,16770000.0
2018-03-16,24200,24350,23800,24000,50171,402480.0,16770000.0
2018-03-19,23600,24100,23550,23650,31933,396610.0,16770000.0
2018-03-20,23350,24000,23350,23750,30280,398288.0,16770000.0
2018-03-21,23750,25000,23700,24750,105137,415058.0,16770000.0
2018-03-22,24800,24900,23900,24200,68772,405834.0,16770000.0
2018-03-23,23300,23700,22350,22350,81020,374810.0,16770000.0
2018-03-26,22750,22950,22200,22950,30653,384872.0,16770000.0
2018-03-27,23150,23850,23050,23850,45576,399964.0,16770000.0
2018-03-28,23700,23850,22900,23250,43616,389902.0,16770000.0
2018-03-29,23250,23700,23150,23600,27585,395772.0,16770000.0
2018-03-30,23600,26250,23600,25600,295602,429312.0,16770000.0
2018-04-02,26000,26000,25000,25050,106072,420088.0,16770000.0
2018-04-03,24550,25450,24500,25050,67914,420088.0,16770000.0
2018-04-04,25050,25250,23500,23900,149382,400803.0,16770000.0
2018-04-05,24200,24300,23750,23800,71621,399126.0,16770000.0
2018-04-06,23800,24200,23650,24050,46968,403318.0,16770000.0
2018-04-09,23950,25450,23950,25350,111822,425120.0,16770000.0
2018-04-10,25700,26150,25400,25950,206320,435182.0,16770000.0
2018-04-11,26400,28200,26250,27250,546448,456982.0,16770000.0
2018-04-12,27500,27950,25700,25700,220158,430989.0,16770000.0
2018-04-13,25700,26350,25200,26050,63559,436858.0,16770000.0
2018-04-16,25900,26300,25600,25700,67607,430989.0,16770000.0
2018-04-17,25800,26200,25600,25800,54050,432666.0,16770000.0
2018-04-18,25850,26750,25650,25900,118133,434343.0,16770000.0
2018-04-19,25850,26800,24450,26200,176209,439374.0,16770000.0
2018-04-20,26300,26550,25600,25950,56620,435182.0,16770000.0
2018-04-23,25750,25800,24450,24500,91678,410865.0,16770000.0
2018-04-24,24500,25000,24500,24800,41276,415896.0,16770000.0
2018-04-25,24800,25350,24600,25050,45255,420088.0,16770000.0
2018-04-26,25200,25350,24900,25250,22315,423442.0,16770000.0
2018-04-27,25450,25500,24900,25100,24108,420927.0,16770000.0
2018-04-30,24900,25300,24150,25000,72086,419250.0,16770000.0
2018-05-02,24700,25850,24150,25250,42768,423442.0,16770000.0
2018-05-03,25500,25750,25200,25450,28725,426796.0,16770000.0
2018-05-04,25250,25600,24800,25600,49146,429312.0,16770000.0
2018-05-08,25700,25700,24450,24600,28153,412542.0,16770000.0
2018-05-09,24600,25000,23800,24700,58621,414219.0,16770000.0
2018-05-10,24900,25300,24500,24900,18538,417573.0,16770000.0
2018-05-11,25150,26000,24900,25600,55086,429312.0,16770000.0
2018-05-14,25500,25600,24750,25300,31661,424281.0,16770000.0
2018-05-15,25300,25650,24800,24850,23642,416734.0,16770000.0
2018-05-16,24850,25300,24600,25050,38686,420088.0,16770000.0
2018-05-17,25350,26150,24850,25800,57780,432666.0,16770000.0
2018-05-18,26000,26050,22900,24300,461439,407511.0,16770000.0
2018-05-21,24300,24500,23550,24100,92772,404157.0,16770000.0
2018-05-23,24050,24600,23300,23850,122881,399964.0,16770000.0
2018-05-24,23850,24100,23550,23850,40925,399964.0,16770000.0
2018-05-25,23600,24150,23600,24000,46123,402480.0,16770000.0
2018-05-28,24000,24000,22700,23800,123356,399126.0,16770000.0
2018-05-29,23650,24450,23450,23600,71762,395772.0,16770000.0
2018-05-30,23800,23800,22650,22950,65313,384872.0,16770000.0
2018-05-31,22900,23350,22600,23100,58753,387387.0,16770000.0
2018-06-01,23000,23450,23000,23400,14121,392418.0,16770000.0
2018-06-04,23350,23350,22050,22400,56017,375648.0,16770000.0
2018-06-05,22700,22950,22300,22450,39541,376486.0,16770000.0
2018-06-07,22550,22850,22450,22500,25137,377325.0,16770000.0
2018-06-08,22600,22750,22300,22500,35138,377325.0,16770000.0
2018-06-11,22450,22650,22100,22300,28206,373971.0,16770000.0
2018-06-12,22500,22500,22100,22200,17412,372294.0,16770000.0
2018-06-14,22400,22400,21500,21800,27305,365586.0,16770000.0
2018-06-15,21600,21950,21300,21550,24762,361394.0,16770000.0
2018-06-18,21600,21700,20650,20950,46095,351332.0,16770000.0
2018-06-19,20700,21350,19950,20150,46482,337916.0,16770000.0
2018-06-20,19750,20850,19750,20700,43412,347139.0,16770000.0
2018-06-21,20800,20800,20000,20000,15201,335400.0,16770000.0
2018-06-22,20000,20300,19800,20250,39168,339592.0,16770000.0
2018-06-25,20150,20450,20000,20350,22124,341270.0,16770000.0
2018-06-26,19850,20350,19850,20300,17889,340431.0,16770000.0
2018-06-27,20350,20800,20350,20700,15373,347139.0,16770000.0
2018-06-28,20700,20800,20100,20100,25730,337077.0,16770000.0
2018-06-29,20000,20200,19450,19950,58010,334562.0,16770000.0
2018-07-02,19800,19950,19000,19050,46441,319468.0,16770000.0
2018-07-03,19050,19250,18300,18800,51696,315276.0,16770000.0
2018-07-04,18650,19500,18650,19300,17176,323661.0,16770000.0
2018-07-05,19400,20150,19150,19450,46570,326176.0,16770000.0
2018-07-06,21300,23700,19550,19550,867120,327854.0,16770000.0
2018-07-09,19250,19900,19050,19700,140557,330369.0,16770000.0
2018-07-10,19900,20200,19650,19750,91124,331208.0,16770000.0
2018-07-11,19600,19950,19400,19600,39049,328692.0,16770000.0
2018-07-12,19600,19850,19400,19700,37354,330369.0,16770000.0
2018-07-13,19800,20350,19600,20200,47210,338754.0,16770000.0
2018-07-16,20400,20900,20150,20600,53257,345462.0,16770000.0
2018-07-17,20950,21300,20700,21200,40119,355524.0,16770000.0
2018-07-18,21350,21350,20400,20550,81313,344624.0,16770000.0
2018-07-19,20500,21250,20300,21100,58769,353847.0,16770000.0
2018-07-20,21150,21650,20600,21100,101099,353847.0,16770000.0
2018-07-23,20850,21000,20000,20000,39570,335400.0,16770000.0
2018-07-24,19950,20450,19750,19800,23127,332046.0,16770000.0
2018-07-25,19650,20000,19200,19400,35972,325338.0,16770000.0
2018-07-26,19400,19750,19200,19400,20667,325338.0,16770000.0
2018-07-27,19400,19800,19400,19600,11611,328692.0,16770000.0
2018-07-30,19600,19850,19450,19700,14247,330369.0,16770000.0
2018-07-31,19600,19850,19450,19700,15346,330369.0,16770000.0
2018-08-01,19850,20100,19750,19800,18018,332046.0,16770000.0
2018-08-02,19850,19950,19450,19700,9619,330369.0,16770000.0
2018-08-03,19950,19950,19600,19900,7963,333723.0,16770000.0
2018-08-06,20100,20500,19900,20400,21139,342108.0,16770000.0
2018-08-07,20450,20600,20150,20400,7451,342108.0,16770000.0
2018-08-08,20550,20600,19950,20000,13655,335400.0,16770000.0
2018-08-09,20200,20250,19800,19850,8228,332884.0,16770000.0
2018-08-10,19800,20000,19600,19700,16191,330369.0,16770000.0
2018-08-13,19800,19800,19250,19350,18743,324500.0,16770000.0
2018-08-14,19300,19800,19250,19400,17559,325338.0,16770000.0
2018-08-16,19400,19400,18850,18850,26822,316114.0,16770000.0
2018-08-17,19200,20450,18900,20100,106709,337077.0,16770000.0
2018-08-20,20300,20550,19850,20250,30518,339592.0,16770000.0
2018-08-21,20100,21050,20100,20750,61800,347978.0,16770000.0
2018-08-22,20800,20800,20300,20550,24296,344624.0,16770000.0
2018-08-23,20400,21000,20400,20900,35229,350493.0,16770000.0
2018-08-24,20950,21350,20650,21150,43897,354686.0,16770000.0
2018-08-27,21150,21300,21050,21150,21783,354686.0,16770000.0
2018-08-28,21200,21650,21200,21350,35897,358040.0,16770000.0
2018-08-29,21600,21800,21350,21600,26638,362232.0,16770000.0
2018-08-30,21650,21800,21550,21700,16598,363909.0,16770000.0
2018-08-31,21600,22550,21550,22300,48753,373971.0,16770000.0
2018-09-03,22450,22450,21800,22000,22909,368940.0,16770000.0
2018-09-04,21850,22150,21850,22000,11371,368940.0,16770000.0
2018-09-05,21900,22200,21700,22000,26488,368940.0,16770000.0
2018-09-06,21850,21950,21450,21550,32243,361394.0,16770000.0
2018-09-07,21350,21700,21150,21600,14813,362232.0,16770000.0
2018-09-10,21800,21800,21200,21550,16672,361394.0,16770000.0
2018-09-11,21400,21750,21350,21450,12652,359716.0,16770000.0
2018-09-12,21500,21750,21400,21650,15217,363070.0,16770000.0
2018-09-13,21650,21950,21200,21900,28224,367263.0,16770000.0
2018-09-14,21950,21950,21600,21700,15480,363909.0,16770000.0
2018-09-17,21500,21750,21150,21200,19733,355524.0,16770000.0
2018-09-18,21200,21300,20800,21250,19402,356362.0,16770000.0
2018-09-19,21100,21250,20650,21050,31446,353008.0,16770000.0
2018-09-20,20950,21600,20850,21000,18916,352170.0,16770000.0
2018-09-21,21400,21400,20800,21100,16014,353847.0,16770000.0
2018-09-27,21050,21350,20550,21250,33387,356362.0,16770000.0
2018-09-28,21200,21400,20850,20900,15034,350493.0,16770000.0
2018-10-01,20950,20950,20000,20050,38971,336238.0,16770000.0
2018-10-02,20050,20200,19550,19600,27950,328692.0,16770000.0
2018-10-04,19600,20200,19450,20050,19035,336238.0,16770000.0
2018-10-05,20050,20150,19250,19750,28244,331208.0,16770000.0
2018-10-08,19400,20150,19350,19600,16288,328692.0,16770000.0
2018-10-10,19500,19750,18900,18900,23813,316953.0,16770000.0
2018-10-11,18550,18800,17500,18100,32910,303537.0,16770000.0
2018-10-12,17550,18550,17550,18350,25225,307730.0,16770000.0
2018-10-15,18700,18700,17650,17700,20289,296829.0,16770000.0
2018-10-16,17750,18500,17750,18150,7623,304376.0,16770000.0
2018-10-17,18650,18650,18250,18300,6829,306891.0,16770000.0
2018-10-18,18200,18600,18200,18200,11738,305214.0,16770000.0
2018-10-19,18250,19500,17950,18900,18068,316953.0,16770000.0
2018-10-22,18900,19100,18650,18950,7098,317792.0,16770000.0
2018-10-23,18700,18900,18100,18200,11413,305214.0,16770000.0
2018-10-24,18350,18450,17600,17600,20402,295152.0,16770000.0
2018-10-25,17200,17700,16650,17500,33285,293475.0,16770000.0
2018-10-26,17500,17600,15900,16000,47203,268320.0,16770000.0
2018-10-29,15700,16250,14400,14400,90836,241488.0,16770000.0
2018-10-30,13700,15200,13700,15000,50229,251550.0,16770000.0
2018-10-31,15050,16450,15000,16400,33766,275028.0,16770000.0
2018-11-01,16300,17050,16200,16350,22005,274190.0,16770000.0
2018-11-02,16850,17000,16500,17000,18748,285090.0,16770000.0
2018-11-05,16900,17300,16600,17000,9991,285090.0,16770000.0
2018-11-06,16850,17550,16850,17200,11177,288444.0,16770000.0
2018-11-07,17500,17500,16550,16950,10415,284252.0,16770000.0
2018-11-08,17350,17350,16750,17100,12329,286767.0,16770000.0
2018-11-09,17300,17300,16550,16750,8735,280898.0,16770000.0
2018-11-12,17100,17100,16000,16050,22546,269158.0,16770000.0
2018-11-13,15650,16300,15600,16150,15978,270836.0,16770000.0
2018-11-14,16300,16400,15950,16000,6583,268320.0,16770000.0
2018-11-15,16150,16450,16050,16300,6434,273351.0,16770000.0
2018-11-16,16600,17100,16500,16750,11370,280898.0,16770000.0
2018-11-19,17550,17800,16900,17650,21679,295990.0,16770000.0
2018-11-20,17400,17600,17150,17500,10956,293475.0,16770000.0
2018-11-21,17500,17500,16950,17450,10565,292636.0,16770000.0
2018-11-22,17800,17800,16950,17200,11439,288444.0,16770000.0
2018-11-23,17100,17500,16700,17200,7584,288444.0,16770000.0
2018-11-26,16850,17500,16850,17250,8104,289282.0,16770000.0
2018-11-27,17300,17450,17050,17350,6094,290960.0,16770000.0
2018-11-28,17400,17400,17050,17350,7068,290960.0,16770000.0
2018-11-29,17500,17600,17050,17250,7511,289282.0,16770000.0
2018-11-30,17300,17300,16750,17300,7594,290121.0,16770000.0
2018-12-03,17250,17550,17100,17200,13773,288444.0,16770000.0
2018-12-04,17200,17300,17000,17100,10953,286767.0,16770000.0
2018-12-05,16700,17250,16700,17250,10972,289282.0,16770000.0
2018-12-06,17250,17300,16650,16800,21155,281736.0,16770000.0
2018-12-07,16750,17050,16650,17000,6662,285090.0,16770000.0
2018-12-10,17000,17000,16500,16750,4013,280898.0,16770000.0
2018-12-11,16900,16900,16050,16250,13187,272512.0,16770000.0
2018-12-12,16250,16800,16200,16550,45218,277544.0,16770000.0
2018-12-13,16700,16700,16250,16300,13301,273351.0,16770000.0
2018-12-14,16500,16500,15850,16000,25559,268320.0,16770000.0
2018-12-17,16000,16000,15050,15250,32419,255742.0,16770000.0
2018-12-18,15000,15300,13900,14100,122254,236457.0,16770000.0
2018-12-19,14100,14600,14000,14250,39377,238972.0,16770000.0
2018-12-20,14100,14400,13950,14200,31324,238134.0,16770000.0
2018-12-21,14200,14200,13950,14000,62233,234780.0,16770000.0
2018-12-24,13950,14100,13550,13600,74502,228072.0,16770000.0
2018-12-26,13300,13600,13000,13200,85002,221364.0,16770000.0
2018-12-27,13450,13550,13100,13500,74940,226395.0,16770000.0
2018-12-28,13700,14200,13600,13900,40706,233103.0,16770000.0
