유엔젤(072130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-02-16,4330,4480,4250,4345,22740,57334.0,13195454.0
2011-02-17,4345,4400,4100,4110,36400,54233.0,13195454.0
2011-02-18,4200,4290,4070,4220,14655,55685.0,13195454.0
2011-02-21,4220,4350,4220,4245,20110,56015.0,13195454.0
2011-02-22,4330,4400,4160,4290,17001,56608.0,13195454.0
2011-02-23,4110,4280,4110,4215,11100,55619.0,13195454.0
2011-02-24,4295,4295,4130,4130,11690,54497.0,13195454.0
2011-02-25,4225,4225,4110,4110,7680,54233.0,13195454.0
2011-02-28,4075,4195,3910,3985,25901,52584.0,13195454.0
2011-03-02,3965,4000,3925,3985,9931,52584.0,13195454.0
2011-03-03,3990,4025,3920,3985,8170,52584.0,13195454.0
2011-03-04,3990,4035,3960,3985,5981,52584.0,13195454.0
2011-03-07,3990,4000,3950,3965,10060,52320.0,13195454.0
2011-03-08,3965,3995,3920,3965,10390,52320.0,13195454.0
2011-03-09,3935,3990,3935,3970,8380,52386.0,13195454.0
2011-03-10,3945,4075,3945,3995,28250,52716.0,13195454.0
2011-03-11,3995,4070,3950,3990,8380,52650.0,13195454.0
2011-03-14,3960,4050,3805,3840,19655,50671.0,13195454.0
2011-03-15,3830,3995,3615,3765,57367,49681.0,13195454.0
2011-03-16,3685,3870,3685,3775,21010,49813.0,13195454.0
2011-03-17,3680,3770,3570,3740,16500,49351.0,13195454.0
2011-03-18,3680,3820,3650,3675,60108,48493.0,13195454.0
2011-03-21,3685,3790,3685,3745,17660,49417.0,13195454.0
2011-03-22,3740,3795,3705,3745,30120,49417.0,13195454.0
2011-03-23,3760,3850,3760,3795,48717,50077.0,13195454.0
2011-03-24,3810,3880,3800,3830,15680,50539.0,13195454.0
2011-03-25,3830,3885,3800,3835,16390,50605.0,13195454.0
2011-03-28,3870,3870,3800,3835,9820,50605.0,13195454.0
2011-03-29,3860,3860,3780,3785,11060,49945.0,13195454.0
2011-03-30,3875,3875,3800,3840,12440,50671.0,13195454.0
2011-03-31,3885,3885,3825,3850,8150,50802.0,13195454.0
2011-04-01,3885,3885,3805,3850,12460,50802.0,13195454.0
2011-04-04,3900,3900,3800,3845,28550,50737.0,13195454.0
2011-04-05,3820,3865,3820,3850,12510,50802.0,13195454.0
2011-04-06,3820,3855,3815,3855,9080,50868.0,13195454.0
2011-04-07,3815,3885,3810,3855,20060,50868.0,13195454.0
2011-04-08,3800,3850,3780,3840,9660,50671.0,13195454.0
2011-04-11,3810,3855,3810,3830,11200,50539.0,13195454.0
2011-04-12,3825,3885,3800,3820,13293,50407.0,13195454.0
2011-04-13,3830,3860,3805,3835,13790,50605.0,13195454.0
2011-04-14,3840,3880,3805,3825,8330,50473.0,13195454.0
2011-04-15,3840,3875,3780,3840,8947,50671.0,13195454.0
2011-04-18,3890,3890,3770,3830,17062,50539.0,13195454.0
2011-04-19,3720,3835,3720,3750,23250,49483.0,13195454.0
2011-04-20,3760,3795,3740,3775,14526,49813.0,13195454.0
2011-04-21,3770,3850,3750,3820,33260,50407.0,13195454.0
2011-04-22,3835,3885,3730,3795,14144,50077.0,13195454.0
2011-04-25,3790,3845,3720,3765,8421,49681.0,13195454.0
2011-04-26,3765,3785,3665,3675,17801,48493.0,13195454.0
2011-04-27,3710,3800,3665,3665,28850,48361.0,13195454.0
2011-04-28,3725,3725,3650,3690,6921,48691.0,13195454.0
2011-04-29,3760,3760,3625,3690,12120,48691.0,13195454.0
2011-05-02,3700,3700,3650,3680,21520,48559.0,13195454.0
2011-05-03,3670,3695,3650,3690,9145,48691.0,13195454.0
2011-05-04,3720,3720,3650,3650,6030,48163.0,13195454.0
2011-05-06,3645,3695,3585,3610,10263,47636.0,13195454.0
2011-05-09,3660,3665,3595,3615,870,47702.0,13195454.0
2011-05-11,3545,3620,3545,3600,12310,47504.0,13195454.0
2011-05-12,3600,3630,3570,3575,8240,47174.0,13195454.0
2011-05-13,3570,3685,3535,3570,25141,47108.0,13195454.0
2011-05-16,3570,3580,3530,3565,3520,47042.0,13195454.0
2011-05-17,3565,3565,3400,3415,34260,45062.0,13195454.0
2011-05-18,3415,3435,3340,3340,21300,44073.0,13195454.0
2011-05-19,3360,3360,3250,3250,21580,42885.0,13195454.0
2011-05-20,3300,3300,3200,3220,10830,42489.0,13195454.0
2011-05-23,3250,3300,3150,3150,11170,41566.0,13195454.0
2011-05-24,3070,3240,3070,3240,6620,42753.0,13195454.0
2011-05-25,3240,3315,3160,3175,3241,41896.0,13195454.0
2011-05-26,3190,3285,3180,3190,6878,42093.0,13195454.0
2011-05-27,3200,3200,3100,3105,9370,40972.0,13195454.0
2011-05-30,3080,3150,3010,3050,17172,40246.0,13195454.0
2011-05-31,3020,3090,2990,3025,21550,39916.0,13195454.0
2011-06-01,3000,3100,3000,3085,13500,40708.0,13195454.0
2011-06-02,3015,3295,3015,3165,5730,41764.0,13195454.0
2011-06-03,3115,3160,3100,3125,7690,41236.0,13195454.0
2011-06-07,3040,3150,3040,3080,3800,40642.0,13195454.0
2011-06-08,3000,3120,3000,3075,8120,40576.0,13195454.0
2011-06-09,3090,3090,3040,3060,5250,40378.0,13195454.0
2011-06-10,3060,3250,3060,3115,9730,41104.0,13195454.0
2011-06-13,3180,3180,3090,3110,5210,41038.0,13195454.0
2011-06-14,3130,3295,3110,3280,15721,43281.0,13195454.0
2011-06-15,3300,3300,3240,3280,13590,43281.0,13195454.0
2011-06-16,3280,3280,3180,3275,5430,43215.0,13195454.0
2011-06-17,3250,3330,3250,3250,9840,42885.0,13195454.0
2011-06-20,3200,3330,3200,3220,4600,42489.0,13195454.0
2011-06-21,3240,3290,3170,3170,4850,41830.0,13195454.0
2011-06-22,3135,3260,3130,3130,8521,41302.0,13195454.0
2011-06-23,3130,3185,2975,2975,59290,39256.0,13195454.0
2011-06-24,3090,3155,3000,3075,9640,40576.0,13195454.0
2011-06-27,3090,3095,3030,3060,8850,40378.0,13195454.0
2011-06-28,3060,3075,3030,3055,8830,40312.0,13195454.0
2011-06-29,3055,3075,3000,3055,11117,40312.0,13195454.0
2011-06-30,3070,3070,3000,3040,15020,40114.0,13195454.0
2011-07-01,3085,3085,3015,3050,21895,40246.0,13195454.0
2011-07-04,3080,3080,3050,3065,6270,40444.0,13195454.0
2011-07-05,3080,3080,3050,3075,10500,40576.0,13195454.0
2011-07-06,3080,3150,3080,3145,10200,41500.0,13195454.0
2011-07-07,3195,3200,3105,3165,12520,41764.0,13195454.0
2011-07-08,3160,3160,3120,3135,4190,41368.0,13195454.0
2011-07-11,3070,3105,3065,3070,8765,40510.0,13195454.0
2011-07-12,3070,3070,3015,3070,10740,40510.0,13195454.0
2011-07-13,3185,3185,3070,3095,4795,40840.0,13195454.0
2011-07-14,3045,3095,3045,3060,2770,40378.0,13195454.0
2011-07-15,3050,3115,3040,3070,13580,40510.0,13195454.0
2011-07-18,3150,3150,3070,3070,7990,40510.0,13195454.0
2011-07-19,3090,3155,3080,3140,17820,41434.0,13195454.0
2011-07-20,3150,3165,3120,3165,12286,41764.0,13195454.0
2011-07-21,3220,3225,3150,3165,8290,41764.0,13195454.0
2011-07-22,3240,3270,3170,3270,13110,43149.0,13195454.0
2011-07-25,3270,3360,3235,3285,10061,43347.0,13195454.0
2011-07-26,3285,3300,3225,3225,8475,42555.0,13195454.0
2011-07-27,3200,3285,3200,3280,5196,43281.0,13195454.0
2011-07-28,3250,3465,3250,3460,28290,45656.0,13195454.0
2011-07-29,3550,3550,3355,3415,22303,45062.0,13195454.0
2011-08-01,3595,3595,3425,3500,13140,46184.0,13195454.0
2011-08-02,3470,3500,3340,3355,6210,44271.0,13195454.0
2011-08-03,3350,3350,3130,3245,25061,42819.0,13195454.0
2011-08-04,3265,3730,3250,3730,167190,49219.0,13195454.0
2011-08-05,3715,4190,3375,3460,1141017,45656.0,13195454.0
2011-08-08,3400,3640,3070,3105,267921,40972.0,13195454.0
2011-08-09,3010,3190,2810,3015,160946,39784.0,13195454.0
2011-08-10,3220,3300,3115,3280,65160,43281.0,13195454.0
2011-08-11,3200,3265,3015,3240,46856,42753.0,13195454.0
2011-08-12,3380,3465,3260,3380,52600,44601.0,13195454.0
2011-08-16,3475,3770,3450,3675,80170,48493.0,13195454.0
2011-08-17,3675,3790,3600,3655,75725,48229.0,13195454.0
2011-08-18,3810,4000,3410,3810,179240,50275.0,13195454.0
2011-08-19,3600,3745,3520,3550,92249,46844.0,13195454.0
2011-08-22,3500,3800,3450,3450,78901,45524.0,13195454.0
2011-08-23,3520,3560,3470,3515,45667,46382.0,13195454.0
2011-08-24,3525,3650,3230,3230,44540,42621.0,13195454.0
2011-08-25,3275,3380,3190,3275,56855,43215.0,13195454.0
2011-08-26,3300,3340,3250,3315,11585,43743.0,13195454.0
2011-08-29,3420,3760,3420,3620,69528,47768.0,13195454.0
2011-08-30,3660,3850,3635,3760,53010,49615.0,13195454.0
2011-08-31,3760,3800,3690,3730,20065,49219.0,13195454.0
2011-09-01,3780,4285,3770,4285,732209,56543.0,13195454.0
2011-09-02,4480,4925,4470,4650,1242881,61359.0,13195454.0
2011-09-05,4700,4900,4520,4840,421359,63866.0,13195454.0
2011-09-06,4800,4930,4420,4560,341342,60171.0,13195454.0
2011-09-07,4560,4770,4300,4510,186106,59511.0,13195454.0
2011-09-08,4510,4670,4335,4350,117169,57400.0,13195454.0
2011-09-09,4300,4420,4270,4420,85910,58324.0,13195454.0
2011-09-14,4420,4450,3765,3835,326052,50605.0,13195454.0
2011-09-15,3870,3990,3730,3840,101126,50671.0,13195454.0
2011-09-16,3870,3945,3820,3830,54380,50539.0,13195454.0
2011-09-19,3835,4000,3830,3920,84378,51726.0,13195454.0
2011-09-20,3860,3950,3860,3885,25371,51264.0,13195454.0
2011-09-21,3900,4290,3885,4200,101380,55421.0,13195454.0
2011-09-22,4145,4370,4030,4255,162207,56147.0,13195454.0
2011-09-23,4075,4160,3940,4000,72133,52782.0,13195454.0
2011-09-26,4165,4165,3400,3400,142122,44865.0,13195454.0
2011-09-27,3570,3790,3500,3670,71990,48427.0,13195454.0
2011-09-28,3650,3780,3595,3750,34340,49483.0,13195454.0
2011-09-29,3655,3890,3655,3790,33317,50011.0,13195454.0
2011-09-30,3795,3895,3745,3840,42431,50671.0,13195454.0
2011-10-04,3695,3815,3500,3780,36390,49879.0,13195454.0
2011-10-05,3895,3940,3500,3505,77912,46250.0,13195454.0
2011-10-06,3650,3875,3600,3740,51490,49351.0,13195454.0
2011-10-07,3760,3985,3760,3865,28615,51000.0,13195454.0
2011-10-10,3790,3935,3790,3840,31960,50671.0,13195454.0
2011-10-11,4020,4200,3850,4150,74980,54761.0,13195454.0
2011-10-12,4130,4295,4055,4230,55848,55817.0,13195454.0
2011-10-13,4230,4375,4160,4180,38549,55157.0,13195454.0
2011-10-14,4180,4290,4100,4255,40190,56147.0,13195454.0
2011-10-17,4195,4300,4170,4220,54130,55685.0,13195454.0
2011-10-18,4120,4400,4085,4245,55360,56015.0,13195454.0
2011-10-19,4300,4400,4170,4390,46110,57928.0,13195454.0
2011-10-20,4390,4550,3875,3875,64764,51132.0,13195454.0
2011-10-21,4105,4155,3965,4050,28302,53442.0,13195454.0
2011-10-24,4060,4290,4050,4180,41070,55157.0,13195454.0
2011-10-25,4150,4250,4085,4130,25490,54497.0,13195454.0
2011-10-26,4105,4170,4005,4130,39090,54497.0,13195454.0
2011-10-27,4265,4420,4150,4210,90067,55553.0,13195454.0
2011-10-28,4285,4285,4045,4110,54346,54233.0,13195454.0
2011-10-31,4175,4175,4035,4050,22019,53442.0,13195454.0
2011-11-01,3940,4085,3940,4050,17836,53442.0,13195454.0
2011-11-02,4030,4030,3925,3990,21859,52650.0,13195454.0
2011-11-03,3965,4040,3940,4000,26103,52782.0,13195454.0
2011-11-04,3975,4145,3975,4035,30650,53244.0,13195454.0
2011-11-07,4125,4125,3980,4025,27840,53112.0,13195454.0
2011-11-08,4050,4050,3965,3970,26043,52386.0,13195454.0
2011-11-09,4070,4070,3890,3935,39750,51924.0,13195454.0
2011-11-10,3900,3910,3700,3760,38641,49615.0,13195454.0
2011-11-11,3815,3910,3770,3820,12560,50407.0,13195454.0
2011-11-14,3980,3980,3865,3895,16460,51396.0,13195454.0
2011-11-15,3960,3960,3800,3875,14500,51132.0,13195454.0
2011-11-16,3890,3935,3760,3860,21760,50934.0,13195454.0
2011-11-17,3790,3900,3770,3895,16770,51396.0,13195454.0
2011-11-18,3750,3880,3750,3810,20600,50275.0,13195454.0
2011-11-21,3850,3915,3725,3870,18670,51066.0,13195454.0
2011-11-22,3945,3945,3800,3900,16418,51462.0,13195454.0
2011-11-23,3875,3885,3785,3800,32400,50143.0,13195454.0
2011-11-24,3770,3880,3760,3860,16040,50934.0,13195454.0
2011-11-25,3930,3930,3770,3770,21850,49747.0,13195454.0
2011-11-28,3765,3830,3740,3815,24060,50341.0,13195454.0
2011-11-29,3810,4240,3785,4140,59380,54629.0,13195454.0
2011-11-30,4205,4205,4055,4100,42311,54101.0,13195454.0
2011-12-01,4320,4715,4200,4715,486155,62217.0,13195454.0
2011-12-02,4810,5000,4740,4805,583320,63404.0,13195454.0
2011-12-05,4800,4985,4635,4985,389569,65779.0,13195454.0
2011-12-06,5030,5030,4710,4740,179124,62546.0,13195454.0
2011-12-07,4690,4790,4560,4740,128018,62546.0,13195454.0
2011-12-08,4780,4840,4560,4610,81706,60831.0,13195454.0
2011-12-09,4610,4625,4430,4480,87648,59116.0,13195454.0
2011-12-12,4560,4890,4480,4810,164442,63470.0,13195454.0
2011-12-13,4810,4810,4655,4760,90587,62810.0,13195454.0
2011-12-14,4720,4740,4500,4505,96824,59446.0,13195454.0
2011-12-15,4405,4550,4380,4490,51963,59248.0,13195454.0
2011-12-16,4465,4590,4450,4475,36349,59050.0,13195454.0
2011-12-19,4480,4495,4010,4165,61510,54959.0,13195454.0
2011-12-20,4280,4330,4070,4190,28503,55289.0,13195454.0
2011-12-21,4280,4345,4225,4280,49610,56477.0,13195454.0
2011-12-22,4265,4295,4170,4245,38015,56015.0,13195454.0
2011-12-23,4255,4575,4255,4450,99976,58720.0,13195454.0
2011-12-26,4590,4590,4420,4470,29816,58984.0,13195454.0
2011-12-27,4500,4570,4300,4410,52191,58192.0,13195454.0
2011-12-28,4385,4385,4250,4270,34448,56345.0,13195454.0
2011-12-29,4270,4320,4230,4310,8390,56872.0,13195454.0
2012-01-02,4310,4310,4170,4290,27274,56608.0,13195454.0
2012-01-03,4430,4430,4230,4350,30620,57400.0,13195454.0
2012-01-04,4440,5000,4370,5000,1004757,65977.0,13195454.0
2012-01-05,4980,5750,4900,5750,1262572,75874.0,13195454.0
2012-01-06,6200,6300,5440,5610,2099826,74026.0,13195454.0
2012-01-09,5430,6050,4825,5720,1083512,75478.0,13195454.0
2012-01-10,5750,6100,5440,5500,738349,72575.0,13195454.0
2012-01-11,5550,5550,4990,5090,535944,67165.0,13195454.0
2012-01-12,5100,5190,4930,5080,196570,67033.0,13195454.0
2012-01-13,5300,5500,5040,5180,557422,68352.0,13195454.0
2012-01-16,5290,5450,5230,5240,303391,69144.0,13195454.0
2012-01-17,5310,6000,5300,5530,849169,72971.0,13195454.0
2012-01-18,5540,5540,5150,5150,345132,67957.0,13195454.0
2012-01-19,5200,5360,5070,5150,243944,67957.0,13195454.0
2012-01-20,5130,5130,4945,5000,196304,65977.0,13195454.0
2012-01-25,5000,5070,4800,4800,155805,63338.0,13195454.0
2012-01-26,4910,5430,4910,5230,462453,69012.0,13195454.0
2012-01-27,5350,5400,5080,5100,153547,67297.0,13195454.0
2012-01-30,5090,5170,5020,5020,83934,66241.0,13195454.0
2012-01-31,5030,5120,4990,4995,79094,65911.0,13195454.0
2012-02-01,5010,5180,4990,5070,128387,66901.0,13195454.0
2012-02-02,5100,5300,5050,5300,126403,69936.0,13195454.0
2012-02-03,5280,5650,5230,5590,373612,73763.0,13195454.0
2012-02-06,5630,5690,5370,5640,166478,74422.0,13195454.0
2012-02-07,5630,6090,5500,5840,591517,77061.0,13195454.0
2012-02-08,5830,5990,5640,5710,242145,75346.0,13195454.0
2012-02-09,5870,6560,5650,6560,718992,86562.0,13195454.0
2012-02-10,6960,7190,5940,5950,887227,78513.0,13195454.0
2012-02-13,5940,6120,5720,6040,452479,79701.0,13195454.0
2012-02-14,6000,6110,5890,5890,181266,77721.0,13195454.0
2012-02-15,5730,6140,5650,5790,392836,76402.0,13195454.0
2012-02-16,5760,5900,5720,5750,178978,75874.0,13195454.0
2012-02-17,5860,6170,5710,5710,405592,75346.0,13195454.0
2012-02-20,5790,5810,5550,5600,187329,73895.0,13195454.0
2012-02-21,5660,5750,5550,5570,111969,73499.0,13195454.0
2012-02-22,5580,5750,5580,5610,87420,74026.0,13195454.0
2012-02-23,5680,5680,5470,5500,98060,72575.0,13195454.0
2012-02-24,5550,5790,5520,5780,117131,76270.0,13195454.0
2012-02-27,5820,6200,5700,5910,290840,77985.0,13195454.0
2012-02-28,5900,6170,5900,6080,126830,80228.0,13195454.0
2012-02-29,6090,6230,6000,6060,105453,79964.0,13195454.0
2012-03-02,5980,6080,5930,5950,55851,78513.0,13195454.0
2012-03-05,5910,6120,5890,6030,57473,79569.0,13195454.0
2012-03-06,5970,6240,5860,6120,165591,80756.0,13195454.0
2012-03-07,6000,6190,5870,6020,66290,79437.0,13195454.0
2012-03-08,6090,6570,6030,6400,291190,84451.0,13195454.0
2012-03-09,6500,6500,6100,6160,101330,81284.0,13195454.0
2012-03-12,6210,6210,5940,6000,131668,79173.0,13195454.0
2012-03-13,6000,6200,6000,6140,105780,81020.0,13195454.0
2012-03-14,6200,6270,6060,6200,189547,81812.0,13195454.0
2012-03-15,6200,6300,6110,6300,112633,83131.0,13195454.0
2012-03-16,6290,6460,6210,6330,116870,83527.0,13195454.0
2012-03-19,6340,6410,6260,6260,57767,82604.0,13195454.0
2012-03-20,6300,6500,6260,6290,147732,82999.0,13195454.0
2012-03-21,6250,6360,6100,6100,92945,80492.0,13195454.0
2012-03-22,6150,6190,6050,6170,60750,81416.0,13195454.0
2012-03-23,6250,6250,6060,6170,65691,81416.0,13195454.0
2012-03-26,6200,6820,6180,6420,498341,84715.0,13195454.0
2012-03-27,6580,6770,6350,6480,352385,85507.0,13195454.0
2012-03-28,6410,6670,6400,6600,144008,87090.0,13195454.0
2012-03-29,6650,6710,6340,6490,142336,85638.0,13195454.0
2012-03-30,6550,6570,6420,6500,85268,85770.0,13195454.0
2012-04-02,6520,6520,6330,6330,89245,83527.0,13195454.0
2012-04-03,6330,6360,5740,5810,328260,76666.0,13195454.0
2012-04-04,5810,6090,5800,5900,87951,77853.0,13195454.0
2012-04-05,5900,5970,5490,5720,129455,75478.0,13195454.0
2012-04-06,5680,5770,5580,5710,41230,75346.0,13195454.0
2012-04-09,5650,5650,5240,5340,125744,70464.0,13195454.0
2012-04-10,5170,5490,5150,5240,92835,69144.0,13195454.0
2012-04-12,5170,5330,5130,5280,33730,69672.0,13195454.0
2012-04-13,5300,5540,5300,5470,28582,72179.0,13195454.0
2012-04-16,5500,5700,5500,5600,14280,73895.0,13195454.0
2012-04-17,5690,5690,5520,5600,9870,73895.0,13195454.0
2012-04-18,5680,5760,5640,5700,28920,75214.0,13195454.0
2012-04-19,5600,5980,5600,5890,52860,77721.0,13195454.0
2012-04-20,5830,6000,5750,5880,38842,77589.0,13195454.0
2012-04-23,5980,5990,5870,5930,24460,78249.0,13195454.0
2012-04-24,5850,5930,5560,5670,51214,74818.0,13195454.0
2012-04-25,5700,5780,5240,5280,93493,69672.0,13195454.0
2012-04-26,5240,5420,5240,5310,39650,70068.0,13195454.0
2012-04-27,5340,5410,5210,5300,27737,69936.0,13195454.0
2012-04-30,5250,5450,5250,5290,36755,69804.0,13195454.0
2012-05-02,5160,5380,5160,5330,49720,70332.0,13195454.0
2012-05-03,5410,5410,5090,5120,52172,67561.0,13195454.0
2012-05-04,5100,5340,5050,5250,16780,69276.0,13195454.0
2012-05-07,5260,5330,5140,5140,33280,67825.0,13195454.0
2012-05-08,5210,5290,5130,5270,22950,69540.0,13195454.0
2012-05-09,5340,5340,5160,5250,17960,69276.0,13195454.0
2012-05-10,5140,5270,5140,5250,17490,69276.0,13195454.0
2012-05-11,5360,5370,5220,5360,29742,70728.0,13195454.0
2012-05-14,5450,5450,5270,5340,18215,70464.0,13195454.0
2012-05-15,5220,5450,5100,5200,89750,68616.0,13195454.0
2012-05-16,5100,5190,4960,5030,68843,66373.0,13195454.0
2012-05-17,5000,5200,5000,5130,19420,67693.0,13195454.0
2012-05-18,5080,5300,4825,5000,52530,65977.0,13195454.0
2012-05-21,5000,5130,4855,4860,61527,64130.0,13195454.0
2012-05-22,4875,5100,4875,5100,12050,67297.0,13195454.0
2012-05-23,4990,5100,4990,5060,13960,66769.0,13195454.0
2012-05-24,5000,5120,5000,5020,14390,66241.0,13195454.0
2012-05-25,5070,5090,4955,5040,5010,66505.0,13195454.0
2012-05-29,4970,5100,4840,4950,24550,65317.0,13195454.0
2012-05-30,4925,4990,4910,4910,14460,64790.0,13195454.0
2012-05-31,4910,5030,4850,5000,8330,65977.0,13195454.0
2012-06-01,5000,5200,5000,5180,18718,68352.0,13195454.0
2012-06-04,5100,5150,4790,4845,66474,63932.0,13195454.0
2012-06-05,4900,4960,4800,4895,11873,64592.0,13195454.0
2012-06-07,4950,5030,4905,4950,33390,65317.0,13195454.0
2012-06-08,4950,5690,4950,5690,208229,75082.0,13195454.0
2012-06-11,5690,5800,5590,5730,74742,75610.0,13195454.0
2012-06-12,5710,5940,5630,5720,65006,75478.0,13195454.0
2012-06-13,5690,5780,5500,5710,98019,75346.0,13195454.0
2012-06-14,5740,5930,5640,5710,59812,75346.0,13195454.0
2012-06-15,5710,5770,5500,5590,44631,73763.0,13195454.0
2012-06-18,5690,5690,5390,5390,39830,71123.0,13195454.0
2012-06-19,5270,5500,5270,5490,23763,72443.0,13195454.0
2012-06-20,5500,5500,5400,5480,21850,72311.0,13195454.0
2012-06-21,5500,5500,5350,5360,16040,70728.0,13195454.0
2012-06-22,5360,5360,5150,5300,35922,69936.0,13195454.0
2012-06-25,5230,5240,5120,5160,31863,68089.0,13195454.0
2012-06-26,5130,5240,5100,5210,15940,68748.0,13195454.0
2012-06-27,5200,5280,5110,5220,12022,68880.0,13195454.0
2012-06-28,5200,5430,5150,5220,10659,68880.0,13195454.0
2012-06-29,5330,5330,5170,5280,25670,69672.0,13195454.0
2012-07-02,5250,5520,5250,5430,29359,71651.0,13195454.0
2012-07-03,5520,5520,5320,5440,17254,71783.0,13195454.0
2012-07-04,5390,5510,5390,5500,27342,72575.0,13195454.0
2012-07-05,5500,5510,5350,5460,14130,72047.0,13195454.0
2012-07-06,5500,5500,5260,5370,11630,70860.0,13195454.0
2012-07-09,5400,5460,5300,5300,11410,69936.0,13195454.0
2012-07-10,5500,5950,5300,5830,201505,76929.0,13195454.0
2012-07-11,5800,5800,5450,5450,141162,71915.0,13195454.0
2012-07-12,5490,5490,5130,5230,101600,69012.0,13195454.0
2012-07-13,5300,5380,4950,5120,82017,67561.0,13195454.0
2012-07-16,5060,5370,5060,5280,35154,69672.0,13195454.0
2012-07-17,5200,5450,5150,5420,34686,71519.0,13195454.0
2012-07-18,5580,5670,5310,5380,36475,70992.0,13195454.0
2012-07-19,5380,5570,5380,5460,45435,72047.0,13195454.0
2012-07-20,5490,5490,5230,5410,28410,71387.0,13195454.0
2012-07-23,5450,5450,5190,5290,15488,69804.0,13195454.0
2012-07-24,5280,5300,5100,5120,22890,67561.0,13195454.0
2012-07-25,5080,5120,4700,4780,129062,63074.0,13195454.0
2012-07-26,4870,4870,4705,4830,28790,63734.0,13195454.0
2012-07-27,4900,4915,4800,4850,30620,63998.0,13195454.0
2012-07-30,5000,5000,4850,4850,17340,63998.0,13195454.0
2012-07-31,4900,4990,4850,4910,15450,64790.0,13195454.0
2012-08-01,4840,5030,4840,4860,8578,64130.0,13195454.0
2012-08-02,4995,4995,4860,4860,10340,64130.0,13195454.0
2012-08-03,4785,4940,4785,4810,7680,63470.0,13195454.0
2012-08-06,4830,4970,4830,4940,10151,65186.0,13195454.0
2012-08-07,4930,5150,4900,5120,32989,67561.0,13195454.0
2012-08-08,5100,5250,5040,5250,23241,69276.0,13195454.0
2012-08-09,5250,5310,5150,5230,15950,69012.0,13195454.0
2012-08-10,5340,5340,5120,5190,40610,68484.0,13195454.0
2012-08-13,5180,5290,5000,5000,25225,65977.0,13195454.0
2012-08-14,4955,5070,4955,4990,18430,65845.0,13195454.0
2012-08-16,5060,5060,4810,4850,21860,63998.0,13195454.0
2012-08-17,4900,4995,4860,4985,9861,65779.0,13195454.0
2012-08-20,4985,5060,4750,4800,68080,63338.0,13195454.0
2012-08-21,4800,4820,4700,4750,56580,62678.0,13195454.0
2012-08-22,4710,4800,4680,4800,35470,63338.0,13195454.0
2012-08-23,4715,4890,4715,4795,37660,63272.0,13195454.0
2012-08-24,4735,4810,4735,4780,25571,63074.0,13195454.0
2012-08-27,4800,4930,4720,4730,17600,62414.0,13195454.0
2012-08-28,4680,4840,4680,4820,31510,63602.0,13195454.0
2012-08-29,4835,4860,4730,4765,37680,62876.0,13195454.0
2012-08-30,4765,4945,4735,4795,12380,63272.0,13195454.0
2012-08-31,4790,4850,4720,4850,26490,63998.0,13195454.0
2012-09-03,4775,4875,4770,4875,24260,64328.0,13195454.0
2012-09-04,4815,4900,4770,4800,26491,63338.0,13195454.0
2012-09-05,4800,4850,4750,4750,27640,62678.0,13195454.0
2012-09-06,4830,5000,4780,5000,56160,65977.0,13195454.0
2012-09-07,5120,5140,4820,5000,88920,65977.0,13195454.0
2012-09-10,5100,5100,4895,4970,34410,65581.0,13195454.0
2012-09-11,4970,4970,4895,4910,10215,64790.0,13195454.0
2012-09-12,4950,4980,4900,4910,25650,64790.0,13195454.0
2012-09-13,4945,4945,4740,4850,24280,63998.0,13195454.0
2012-09-14,4860,4945,4860,4910,24839,64790.0,13195454.0
2012-09-17,4850,4945,4820,4910,16790,64790.0,13195454.0
2012-09-18,4940,4970,4840,4945,14550,65252.0,13195454.0
2012-09-19,5000,5520,4985,5130,163615,67693.0,13195454.0
2012-09-20,5160,5200,5010,5060,47779,66769.0,13195454.0
2012-09-21,5060,5350,5020,5350,65870,70596.0,13195454.0
2012-09-24,5330,5500,5310,5490,38373,72443.0,13195454.0
2012-09-25,5350,5480,5280,5420,39500,71519.0,13195454.0
2012-09-26,5400,5480,5200,5320,32180,70200.0,13195454.0
2012-09-27,5430,5430,5100,5100,11208,67297.0,13195454.0
2012-09-28,5120,5290,5120,5250,6491,69276.0,13195454.0
2012-10-02,5150,5310,5060,5170,40961,68220.0,13195454.0
2012-10-04,5170,5270,5070,5270,13790,69540.0,13195454.0
2012-10-05,5300,5300,5160,5200,48041,68616.0,13195454.0
2012-10-08,5190,5310,5170,5310,52600,70068.0,13195454.0
2012-10-09,5330,6080,5290,5700,277994,75214.0,13195454.0
2012-10-10,5700,6450,5600,6390,406456,84319.0,13195454.0
2012-10-11,6390,6440,6190,6400,166294,84451.0,13195454.0
2012-10-12,6400,6490,6200,6210,113043,81944.0,13195454.0
2012-10-15,6250,6260,5690,5910,216680,77985.0,13195454.0
2012-10-16,5990,6000,5410,5630,216882,74290.0,13195454.0
2012-10-17,5750,6330,5610,6330,370831,83527.0,13195454.0
2012-10-18,6300,6330,5850,5900,159929,77853.0,13195454.0
2012-10-19,5800,5990,5620,5910,99654,77985.0,13195454.0
2012-10-22,5910,6240,5720,6220,167294,82076.0,13195454.0
2012-10-23,6110,6290,6050,6240,71660,82340.0,13195454.0
2012-10-24,6220,6800,6110,6590,387193,86958.0,13195454.0
