유화증권(003460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,4790,4800,4600,4790,790,54321.0,11340483.0
2000-09-20,4650,4900,4650,4880,2010,55342.0,11340483.0
2000-09-21,4780,4860,4730,4790,2850,54321.0,11340483.0
2000-09-22,4890,4890,4520,4700,3140,53300.0,11340483.0
2000-09-25,4605,5200,4605,4890,12480,55455.0,11340483.0
2000-09-26,4890,4890,4760,4850,6350,55001.0,11340483.0
2000-09-27,4500,4700,4500,4550,193260,51599.0,11340483.0
2000-09-28,4600,4600,4450,4455,21890,50522.0,11340483.0
2000-09-29,4590,4590,4470,4470,16940,50692.0,11340483.0
2000-10-02,4380,4410,4265,4310,22010,48877.0,11340483.0
2000-10-04,4300,4360,4250,4340,13010,49218.0,11340483.0
2000-10-05,4350,4465,4310,4390,5850,49785.0,11340483.0
2000-10-06,4380,4390,4300,4390,16180,49785.0,11340483.0
2000-10-09,4310,4370,4260,4265,15070,48367.0,11340483.0
2000-10-10,4285,4295,4230,4230,7320,47970.0,11340483.0
2000-10-11,4220,4220,4050,4100,14760,46496.0,11340483.0
2000-10-12,4070,4100,3950,3970,6630,45022.0,11340483.0
2000-10-13,3875,3900,3750,3900,14580,44228.0,11340483.0
2000-10-16,4020,4285,4020,4065,13250,46099.0,11340483.0
2000-10-17,4100,4100,3950,3950,14760,44795.0,11340483.0
2000-10-18,3900,4080,3870,4080,17210,46269.0,11340483.0
2000-10-19,4020,4095,3960,4095,14630,46439.0,11340483.0
2000-10-20,4110,4395,4050,4125,12910,46779.0,11340483.0
2000-10-23,4035,4040,4000,4000,4680,45362.0,11340483.0
2000-10-24,3950,4080,3940,4080,10810,46269.0,11340483.0
2000-10-25,4005,4070,3850,3940,20790,44682.0,11340483.0
2000-10-26,3860,3935,3800,3900,19650,44228.0,11340483.0
2000-10-27,3900,3960,3870,3960,1520,44908.0,11340483.0
2000-10-30,3900,3975,3800,3880,21510,44001.0,11340483.0
2000-10-31,3820,3880,3700,3880,17380,44001.0,11340483.0
2000-11-01,3890,4190,3890,4190,27770,47517.0,11340483.0
2000-11-02,4200,4200,4000,4190,15290,47517.0,11340483.0
2000-11-03,4200,4310,4070,4200,29550,47630.0,11340483.0
2000-11-06,4150,4200,4000,4075,17360,46212.0,11340483.0
2000-11-07,4170,4170,4010,4015,6360,45532.0,11340483.0
2000-11-08,3995,4075,3970,4075,4380,46212.0,11340483.0
2000-11-09,4075,4170,4075,4170,4050,47290.0,11340483.0
2000-11-10,4030,4290,4030,4170,10550,47290.0,11340483.0
2000-11-13,4145,4145,4040,4040,3540,45816.0,11340483.0
2000-11-14,4130,4150,4055,4135,5290,46893.0,11340483.0
2000-11-15,4225,4225,4050,4180,5200,47403.0,11340483.0
2000-11-16,4135,4135,4075,4125,1920,46779.0,11340483.0
2000-11-17,4100,4185,4010,4170,4490,47290.0,11340483.0
2000-11-20,4100,4100,4005,4005,6000,45419.0,11340483.0
2000-11-21,4000,4010,3880,3960,6440,44908.0,11340483.0
2000-11-22,3910,4115,3855,3940,4800,44682.0,11340483.0
2000-11-23,3900,3900,3750,3890,3960,44114.0,11340483.0
2000-11-24,3900,4050,3760,4005,3750,45419.0,11340483.0
2000-11-27,4080,4100,3900,3920,9370,44455.0,11340483.0
2000-11-28,3940,3995,3905,3905,7710,44285.0,11340483.0
2000-11-29,3860,3885,3810,3810,1530,43207.0,11340483.0
2000-11-30,3720,3900,3720,3810,160,43207.0,11340483.0
2000-12-01,3800,3820,3685,3820,2210,43321.0,11340483.0
2000-12-04,3995,3995,3740,3780,1930,42867.0,11340483.0
2000-12-05,3785,3800,3785,3800,120,43094.0,11340483.0
2000-12-06,3800,4200,3800,3870,25830,43888.0,11340483.0
2000-12-07,3860,4050,3860,3935,4960,44625.0,11340483.0
2000-12-08,3910,4050,3910,3920,10120,44455.0,11340483.0
2000-12-11,4000,4100,3900,3920,10870,44455.0,11340483.0
2000-12-12,3970,3980,3920,3970,2280,45022.0,11340483.0
2000-12-13,3890,3990,3650,3910,13440,44341.0,11340483.0
2000-12-14,3910,4000,3910,4000,1480,45362.0,11340483.0
2000-12-15,4050,4050,3900,3920,5620,44455.0,11340483.0
2000-12-18,3920,4050,3890,4040,3130,45816.0,11340483.0
2000-12-19,4010,4100,3910,4020,11170,45589.0,11340483.0
2000-12-20,3950,3950,3895,3895,6390,44171.0,11340483.0
2000-12-21,3860,3970,3830,3970,11220,45022.0,11340483.0
2000-12-22,3970,4000,3830,3950,11410,44795.0,11340483.0
2000-12-26,3950,4000,3735,3770,17030,42754.0,11340483.0
2001-01-02,3850,4270,3850,4160,28280,47176.0,11340483.0
2001-01-03,4100,4300,4000,4100,14340,46496.0,11340483.0
2001-01-04,4300,4715,4300,4715,86280,53470.0,11340483.0
2001-01-05,4430,5350,4430,5150,148580,58403.0,11340483.0
2001-01-08,4950,5250,4850,5120,60600,58063.0,11340483.0
2001-01-09,5000,5100,4660,4910,68630,55682.0,11340483.0
2001-01-10,4900,5060,4600,4600,44210,52166.0,11340483.0
2001-01-11,4460,5250,4450,5240,62030,59424.0,11340483.0
2001-01-12,5290,5630,4850,4850,305240,55001.0,11340483.0
2001-01-15,4950,5040,4705,4810,81940,54548.0,11340483.0
2001-01-16,4820,5290,4740,5040,109550,57156.0,11340483.0
2001-01-17,5100,5200,4820,4890,57680,55455.0,11340483.0
2001-01-18,4830,5250,4830,4900,64630,55568.0,11340483.0
2001-01-19,4910,5100,4830,4860,35450,55115.0,11340483.0
2001-01-22,5090,5100,4910,5050,16360,57269.0,11340483.0
2001-01-26,5050,5090,4805,4900,19940,55568.0,11340483.0
2001-01-29,4900,5000,4850,4850,16210,55001.0,11340483.0
2001-01-30,4990,4990,4840,4885,18470,55398.0,11340483.0
2001-01-31,4885,5100,4880,5090,40530,57723.0,11340483.0
2001-02-01,4985,5070,4900,4930,26700,55909.0,11340483.0
2001-02-02,4950,5050,4860,4920,23900,55795.0,11340483.0
2001-02-05,4715,4840,4600,4680,20460,53073.0,11340483.0
2001-02-06,4650,4820,4535,4705,23820,53357.0,11340483.0
2001-02-07,4790,4840,4665,4730,19230,53640.0,11340483.0
2001-02-08,4730,4940,4730,4795,12360,54378.0,11340483.0
2001-02-09,4850,5300,4850,5020,51270,56929.0,11340483.0
2001-02-12,5080,5190,4980,5030,47600,57043.0,11340483.0
2001-02-13,5150,5240,5060,5150,57000,58403.0,11340483.0
2001-02-14,5170,5270,5070,5210,45300,59084.0,11340483.0
2001-02-15,5200,5300,5190,5220,50480,59197.0,11340483.0
2001-02-16,5260,5410,5200,5200,52410,58971.0,11340483.0
2001-02-19,5160,5300,5100,5150,16710,58403.0,11340483.0
2001-02-20,5170,5910,5170,5550,89950,62940.0,11340483.0
2001-02-21,5550,5700,5360,5460,61030,61919.0,11340483.0
2001-02-22,5420,5420,5220,5320,32310,60331.0,11340483.0
2001-02-23,5490,5500,5320,5390,31080,61125.0,11340483.0
2001-02-26,5400,5540,5400,5460,37740,61919.0,11340483.0
2001-02-27,5750,5750,5420,5450,29730,61806.0,11340483.0
2001-02-28,5410,5490,5350,5490,28860,62259.0,11340483.0
2001-03-02,5370,5390,5010,5050,25530,57269.0,11340483.0
2001-03-05,4950,5000,4820,4990,13610,56589.0,11340483.0
2001-03-06,5040,5150,4990,5080,21730,57610.0,11340483.0
2001-03-07,5080,5250,5080,5200,44490,58971.0,11340483.0
2001-03-08,5230,5390,5210,5310,10930,60218.0,11340483.0
2001-03-09,5310,5350,5210,5350,22170,60672.0,11340483.0
2001-03-12,5240,5290,5180,5180,34350,58744.0,11340483.0
2001-03-13,5100,5100,4930,4980,27260,56476.0,11340483.0
2001-03-14,5100,5290,5100,5230,37580,59311.0,11340483.0
2001-03-15,4990,5140,4850,5000,49160,56702.0,11340483.0
2001-03-16,5090,5240,5070,5130,56140,58177.0,11340483.0
2001-03-19,5150,5320,5130,5230,55260,59311.0,11340483.0
2001-03-20,5390,5390,5190,5220,53670,59197.0,11340483.0
2001-03-21,5200,5250,5090,5180,24090,58744.0,11340483.0
2001-03-22,5110,5270,5100,5200,26410,58971.0,11340483.0
2001-03-23,5150,5270,5150,5180,21150,58744.0,11340483.0
2001-03-26,5200,5290,5180,5200,64870,58971.0,11340483.0
2001-03-27,5250,5270,5120,5200,60470,58971.0,11340483.0
2001-03-28,5390,5390,5240,5280,172740,59878.0,11340483.0
2001-03-29,4565,4880,4530,4545,44290,51542.0,11340483.0
2001-03-30,4560,4560,4165,4235,57650,48027.0,11340483.0
2001-04-02,4150,4285,4110,4200,21410,47630.0,11340483.0
2001-04-03,4200,4200,4010,4055,40280,45986.0,11340483.0
2001-04-04,4010,4200,3970,3970,58740,45022.0,11340483.0
2001-04-06,4150,4200,4040,4050,22690,45929.0,11340483.0
2001-04-09,4050,4260,3950,3985,17940,45192.0,11340483.0
2001-04-10,4000,4000,3945,3960,25480,44908.0,11340483.0
2001-04-11,4190,4190,4000,4100,14270,46496.0,11340483.0
2001-04-12,4100,4160,4075,4120,10260,46723.0,11340483.0
2001-04-13,4210,4230,4080,4110,15180,46609.0,11340483.0
2001-04-16,4150,4210,4120,4150,11480,47063.0,11340483.0
2001-04-17,4120,4195,4120,4145,10900,47006.0,11340483.0
2001-04-18,4210,4470,4190,4400,83540,49898.0,11340483.0
2001-04-19,4800,4850,4500,4590,51630,52053.0,11340483.0
2001-04-20,4450,4600,4355,4450,29220,50465.0,11340483.0
2001-04-23,4450,4545,4380,4420,22000,50125.0,11340483.0
2001-04-24,4310,4430,4270,4320,27050,48991.0,11340483.0
2001-04-25,4220,4400,4220,4310,10300,48877.0,11340483.0
2001-04-26,4335,4470,4310,4350,26690,49331.0,11340483.0
2001-04-27,4430,4470,4270,4415,14100,50068.0,11340483.0
2001-04-30,4330,4490,4330,4430,14250,50238.0,11340483.0
2001-05-02,4510,4555,4470,4475,36910,50749.0,11340483.0
2001-05-03,4600,4600,4410,4515,11190,51202.0,11340483.0
2001-05-04,4500,4540,4400,4540,14640,51486.0,11340483.0
2001-05-07,4580,4850,4565,4800,79330,54434.0,11340483.0
2001-05-08,4745,4770,4570,4625,10350,52450.0,11340483.0
2001-05-09,4625,4780,4500,4510,33030,51146.0,11340483.0
2001-05-10,4500,4670,4485,4620,8500,52393.0,11340483.0
2001-05-11,4690,4690,4500,4580,13920,51939.0,11340483.0
2001-05-14,4515,4555,4485,4485,15360,50862.0,11340483.0
2001-05-15,4540,4580,4490,4490,12190,50919.0,11340483.0
2001-05-16,4545,4545,4450,4470,14410,50692.0,11340483.0
2001-05-17,4590,4750,4515,4535,22130,51429.0,11340483.0
2001-05-18,4550,4630,4550,4610,16850,52280.0,11340483.0
2001-05-21,4630,4970,4630,4820,63000,54661.0,11340483.0
2001-05-22,4860,4900,4800,4825,41880,54718.0,11340483.0
2001-05-23,4900,4900,4805,4835,28610,54831.0,11340483.0
2001-05-24,4820,4880,4780,4870,21960,55228.0,11340483.0
2001-05-25,4980,5000,4900,4950,30930,56135.0,11340483.0
2001-05-28,4900,4930,4850,4880,12000,55342.0,11340483.0
2001-05-29,4880,4960,4830,4960,16660,56249.0,11340483.0
2001-05-30,4900,4950,4800,4950,10160,56135.0,11340483.0
2001-05-31,4810,4900,4810,4810,8360,54548.0,11340483.0
2001-06-01,4850,4850,4750,4795,16680,54378.0,11340483.0
2001-06-04,4800,5000,4800,4860,26490,55115.0,11340483.0
2001-06-05,4900,4950,4820,4820,23600,54661.0,11340483.0
2001-06-07,4805,4880,4760,4790,14150,54321.0,11340483.0
2001-06-08,4835,4930,4830,4930,17540,55909.0,11340483.0
2001-06-11,4890,4920,4850,4890,10090,55455.0,11340483.0
2001-06-12,4890,5150,4890,5000,26710,56702.0,11340483.0
2001-06-13,5000,5050,4950,5000,23420,56702.0,11340483.0
2001-06-14,4965,5080,4965,5070,8650,57496.0,11340483.0
2001-06-15,4950,5070,4950,5070,12900,57496.0,11340483.0
2001-06-18,5000,5040,5000,5030,15000,57043.0,11340483.0
2001-06-19,5030,5100,5030,5030,11260,57043.0,11340483.0
2001-06-20,5030,5030,4930,4980,35600,56476.0,11340483.0
2001-06-21,4980,4980,4870,4980,8420,56476.0,11340483.0
2001-06-22,5040,5050,4960,4960,7680,56249.0,11340483.0
2001-06-25,5000,5030,4950,5030,11050,57043.0,11340483.0
2001-06-26,4955,5000,4910,5000,3950,56702.0,11340483.0
2001-06-27,4900,4980,4900,4980,2400,56476.0,11340483.0
2001-06-28,4900,4990,4900,4930,6740,55909.0,11340483.0
2001-06-29,4980,5000,4940,4965,14180,56305.0,11340483.0
2001-07-02,4970,4990,4930,4970,7830,56362.0,11340483.0
2001-07-03,5000,5710,4990,5010,22070,56816.0,11340483.0
2001-07-04,5010,5010,4950,5010,7210,56816.0,11340483.0
2001-07-05,5090,5090,4960,5050,5010,57269.0,11340483.0
2001-07-06,5020,5020,4900,5000,5740,56702.0,11340483.0
2001-07-09,4910,4910,4770,4770,9240,54094.0,11340483.0
2001-07-10,4740,4770,4720,4720,10430,53527.0,11340483.0
2001-07-11,4710,4750,4680,4700,7510,53300.0,11340483.0
2001-07-12,4730,4850,4730,4850,4340,55001.0,11340483.0
2001-07-13,4870,4945,4750,4750,2340,53867.0,11340483.0
2001-07-16,4920,4920,4765,4900,700,55568.0,11340483.0
2001-07-18,4960,4960,4780,4780,8980,54208.0,11340483.0
2001-07-19,4880,4880,4750,4750,9130,53867.0,11340483.0
2001-07-20,4750,4750,4715,4720,9000,53527.0,11340483.0
2001-07-23,4720,4720,4600,4600,7080,52166.0,11340483.0
2001-07-24,4555,4600,4400,4500,12530,51032.0,11340483.0
2001-07-25,4900,4900,4550,4550,3910,51599.0,11340483.0
2001-07-26,4550,4800,4550,4570,4560,51826.0,11340483.0
2001-07-27,4680,4800,4680,4730,5440,53640.0,11340483.0
2001-07-30,4700,4730,4630,4645,4590,52677.0,11340483.0
2001-07-31,4630,4890,4630,4780,13950,54208.0,11340483.0
2001-08-01,4705,5140,4705,5040,21710,57156.0,11340483.0
2001-08-02,4995,5080,4775,5000,16330,56702.0,11340483.0
2001-08-03,5000,5050,4850,5000,16470,56702.0,11340483.0
2001-08-06,4860,5000,4860,4960,2180,56249.0,11340483.0
2001-08-07,4950,5020,4950,5020,5220,56929.0,11340483.0
2001-08-08,5050,5050,4925,5040,11790,57156.0,11340483.0
2001-08-09,4930,5000,4880,4890,11040,55455.0,11340483.0
2001-08-10,4890,4985,4890,4975,8700,56419.0,11340483.0
2001-08-13,4975,5190,4850,5190,2100,58857.0,11340483.0
2001-08-14,5100,5960,5100,5960,255510,67589.0,11340483.0
2001-08-16,5960,6300,5660,5960,105050,67589.0,11340483.0
2001-08-17,5850,6050,5660,6000,56780,68043.0,11340483.0
2001-08-20,5880,5900,5700,5720,29760,64868.0,11340483.0
2001-08-21,5720,5740,5410,5410,18210,61352.0,11340483.0
2001-08-22,5220,5830,5220,5730,17440,64981.0,11340483.0
2001-08-23,5730,5730,5360,5390,12600,61125.0,11340483.0
2001-08-24,5370,5430,5250,5340,21820,60558.0,11340483.0
2001-08-27,5410,5750,5400,5540,26900,62826.0,11340483.0
2001-08-28,5540,5540,5380,5420,3730,61465.0,11340483.0
2001-08-29,5380,5540,5380,5470,17790,62032.0,11340483.0
2001-08-30,5450,5450,5100,5300,17470,60105.0,11340483.0
2001-08-31,5020,5350,5020,5200,15370,58971.0,11340483.0
2001-09-03,5100,5200,5000,5000,5940,56702.0,11340483.0
2001-09-04,5000,5200,5000,5140,21380,58290.0,11340483.0
2001-09-05,5040,5200,5010,5030,2770,57043.0,11340483.0
2001-09-06,5030,5180,5030,5090,1890,57723.0,11340483.0
2001-09-07,5000,5120,5000,5070,7320,57496.0,11340483.0
2001-09-10,5100,5100,4900,4990,7730,56589.0,11340483.0
2001-09-11,5000,5070,4990,5060,4920,57383.0,11340483.0
2001-09-12,4310,4480,4310,4420,21780,50125.0,11340483.0
2001-09-13,4200,5080,4200,4545,13910,51542.0,11340483.0
2001-09-14,4500,4780,4310,4495,11030,50975.0,11340483.0
2001-09-17,4475,4475,4155,4260,23990,48310.0,11340483.0
2001-09-18,4600,4700,4355,4680,8930,53073.0,11340483.0
2001-09-19,4680,4845,4400,4750,10120,53867.0,11340483.0
2001-09-20,4650,4790,4480,4700,7980,53300.0,11340483.0
2001-09-21,4500,4695,4455,4610,8300,52280.0,11340483.0
2001-09-24,4680,4700,4610,4620,6080,52393.0,11340483.0
2001-09-25,4770,4800,4560,4560,12820,51713.0,11340483.0
2001-09-26,4790,4800,4600,4650,4550,52733.0,11340483.0
2001-09-27,4650,4800,4530,4695,4710,53244.0,11340483.0
2001-09-28,4930,4930,4630,4735,5350,53697.0,11340483.0
2001-10-04,5000,5440,4900,4930,4830,55909.0,11340483.0
2001-10-05,5100,5100,4930,4930,3620,55909.0,11340483.0
2001-10-08,4840,5020,4810,4860,1110,55115.0,11340483.0
2001-10-09,4900,5020,4900,5020,10390,56929.0,11340483.0
2001-10-10,5020,5020,4950,4990,6530,56589.0,11340483.0
2001-10-11,5020,5280,5000,5010,15880,56816.0,11340483.0
2001-10-12,5010,5050,5000,5040,6820,57156.0,11340483.0
2001-10-15,5190,5190,4950,5080,5170,57610.0,11340483.0
2001-10-16,5050,5240,5050,5160,19590,58517.0,11340483.0
2001-10-17,5240,5240,5050,5070,7860,57496.0,11340483.0
2001-10-18,5020,5100,4960,5100,7510,57836.0,11340483.0
2001-10-19,5100,5150,5050,5050,7080,57269.0,11340483.0
2001-10-22,4970,5100,4970,5060,5150,57383.0,11340483.0
2001-10-23,5060,5140,5050,5140,8990,58290.0,11340483.0
2001-10-24,5150,5240,5070,5130,18190,58177.0,11340483.0
2001-10-25,5130,5250,5130,5200,5720,58971.0,11340483.0
2001-10-26,5020,5220,5020,5160,4580,58517.0,11340483.0
2001-10-29,5200,5200,5070,5070,3080,57496.0,11340483.0
2001-10-30,5060,5790,5020,5070,17840,57496.0,11340483.0
2001-10-31,5010,5200,5010,5170,4540,58630.0,11340483.0
2001-11-01,5080,5240,5080,5200,7880,58971.0,11340483.0
2001-11-02,5250,5370,5200,5280,27930,59878.0,11340483.0
2001-11-05,5300,5350,5230,5230,9430,59311.0,11340483.0
2001-11-06,5300,5310,5250,5300,6370,60105.0,11340483.0
2001-11-07,5220,5400,5220,5400,13060,61239.0,11340483.0
2001-11-08,5400,5590,5360,5590,16520,63393.0,11340483.0
2001-11-09,5510,5550,5400,5500,35790,62373.0,11340483.0
2001-11-12,5500,5530,5400,5480,32100,62146.0,11340483.0
2001-11-13,5540,5540,5360,5480,9210,62146.0,11340483.0
2001-11-14,5490,5600,5490,5550,22550,62940.0,11340483.0
2001-11-15,5600,5700,5550,5600,34120,63507.0,11340483.0
2001-11-16,5650,5710,5550,5700,15540,64641.0,11340483.0
2001-11-19,5700,5950,5700,5900,11480,66909.0,11340483.0
2001-11-20,5800,6150,5800,5850,106300,66342.0,11340483.0
2001-11-21,5610,5950,5610,5950,4080,67476.0,11340483.0
2001-11-22,5810,6050,5810,5950,21970,67476.0,11340483.0
2001-11-23,5950,6500,5950,5990,102350,67929.0,11340483.0
2001-11-26,6300,6680,6290,6630,90280,75187.0,11340483.0
2001-11-27,6970,6970,6410,6500,33980,73713.0,11340483.0
2001-11-28,6310,6500,6050,6200,75620,70311.0,11340483.0
2001-11-29,6010,6500,6010,6500,20820,73713.0,11340483.0
2001-11-30,6550,6750,6360,6520,17510,73940.0,11340483.0
2001-12-03,6330,6700,6330,6600,14320,74847.0,11340483.0
2001-12-04,6750,6750,6500,6550,12600,74280.0,11340483.0
2001-12-05,6650,6730,6500,6500,66800,73713.0,11340483.0
2001-12-06,6650,7100,6500,6590,99960,74734.0,11340483.0
2001-12-07,6610,6700,6530,6700,19370,75981.0,11340483.0
2001-12-10,6700,6700,6460,6470,13580,73373.0,11340483.0
2001-12-11,6400,6600,6400,6550,10070,74280.0,11340483.0
2001-12-12,6460,6650,6450,6510,12280,73827.0,11340483.0
2001-12-13,6500,6600,6400,6530,16360,74053.0,11340483.0
2001-12-14,6560,6640,6450,6450,9090,73146.0,11340483.0
2001-12-17,6450,6480,6190,6190,31540,70198.0,11340483.0
2001-12-18,6190,6400,6170,6170,16940,69971.0,11340483.0
2001-12-19,6180,6200,6000,6000,16320,68043.0,11340483.0
2001-12-20,6030,6250,6030,6110,11670,69290.0,11340483.0
2001-12-21,6000,6210,6000,6210,10810,70424.0,11340483.0
2001-12-24,6120,6380,6120,6380,22720,72352.0,11340483.0
2001-12-26,6480,6480,6210,6480,16170,73486.0,11340483.0
2001-12-27,6550,6740,6420,6620,19720,75074.0,11340483.0
2001-12-28,6500,6750,6500,6730,24340,76321.0,11340483.0
2002-01-02,6850,6950,6740,6950,19550,78816.0,11340483.0
2002-01-03,6930,7000,6780,6850,12340,77682.0,11340483.0
2002-01-04,6850,7000,6850,6990,25350,79270.0,11340483.0
2002-01-07,7000,7370,7000,7290,33360,82672.0,11340483.0
2002-01-08,7300,7300,7080,7300,22330,82786.0,11340483.0
2002-01-09,7190,8000,7160,8000,25719,90724.0,11340483.0
2002-01-10,7900,8000,7210,7850,32079,89023.0,11340483.0
2002-01-11,7950,8000,7630,7780,18780,88229.0,11340483.0
2002-01-14,7400,7800,7400,7800,8480,88456.0,11340483.0
2002-01-15,7680,7680,7430,7600,11921,86188.0,11340483.0
2002-01-16,7490,7590,7000,7190,23886,81538.0,11340483.0
2002-01-17,7000,7300,6910,7300,5880,82786.0,11340483.0
2002-01-18,7500,7500,7250,7400,6830,83920.0,11340483.0
2002-01-21,7300,7640,7300,7400,21729,83920.0,11340483.0
2002-01-22,7690,7690,7450,7630,12100,86528.0,11340483.0
2002-01-23,7330,7780,7320,7780,20310,88229.0,11340483.0
2002-01-24,7780,8250,7650,7880,113010,89363.0,11340483.0
2002-01-25,7880,8050,7780,7880,44720,89363.0,11340483.0
2002-01-28,7810,8200,7810,8000,42368,90724.0,11340483.0
2002-01-29,7930,8050,7800,8000,17642,90724.0,11340483.0
2002-01-30,7700,7900,7610,7900,34490,89590.0,11340483.0
2002-01-31,7900,8100,7750,7980,9960,90497.0,11340483.0
2002-02-01,8010,8100,7800,7900,2340,89590.0,11340483.0
2002-02-04,7900,7900,7500,7720,13390,87549.0,11340483.0
2002-02-05,7610,7740,7500,7690,7260,87208.0,11340483.0
2002-02-06,7690,7860,7510,7670,6300,86982.0,11340483.0
2002-02-07,7700,7840,7560,7600,2840,86188.0,11340483.0
2002-02-08,7400,7690,7350,7670,5860,86982.0,11340483.0
2002-02-14,7870,8050,7870,7950,3420,90157.0,11340483.0
2002-02-15,7900,8130,7450,7950,46330,90157.0,11340483.0
2002-02-18,8090,8150,8000,8150,27180,92425.0,11340483.0
2002-02-19,8070,8350,8070,8150,31639,92425.0,11340483.0
2002-02-20,8100,8190,8000,8180,25407,92765.0,11340483.0
2002-02-21,8340,8340,8200,8340,15890,94580.0,11340483.0
2002-02-22,8210,8300,8020,8200,14890,92992.0,11340483.0
2002-02-25,8260,8470,7900,7940,56620,90043.0,11340483.0
2002-02-26,8120,8150,7960,8040,47774,91177.0,11340483.0
2002-02-27,8090,8310,8080,8250,33876,93559.0,11340483.0
2002-02-28,8300,8470,8200,8340,96093,94580.0,11340483.0
2002-03-04,8510,8640,8360,8440,37950,95714.0,11340483.0
2002-03-05,8510,8690,8210,8350,85076,94693.0,11340483.0
2002-03-06,8310,8450,8310,8380,43518,95033.0,11340483.0
2002-03-07,8400,8580,8360,8360,31820,94806.0,11340483.0
2002-03-08,8360,8480,8150,8400,37610,95260.0,11340483.0
2002-03-11,8400,8550,8280,8460,26950,95940.0,11340483.0
2002-03-12,8460,8550,8280,8460,25230,95940.0,11340483.0
2002-03-13,7610,8400,7610,8400,65330,95260.0,11340483.0
2002-03-14,8300,8500,8200,8500,35173,96394.0,11340483.0
2002-03-15,8600,8980,8410,8980,67470,101838.0,11340483.0
2002-03-18,9200,9270,8910,9000,54311,102064.0,11340483.0
2002-03-19,8900,9150,8900,9060,21391,102745.0,11340483.0
