S&T홀딩스(036530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-04-03,14480,14756,14254,14757,26330,220500.0,7500000.0
2006-04-04,14557,14733,14456,14683,20180,219375.0,7500000.0
2006-04-05,14733,14908,14481,14683,34260,219375.0,7500000.0
2006-04-06,14531,14706,12497,14255,46120,213000.0,7500000.0
2006-04-07,14079,14304,13802,14305,72030,213750.0,7500000.0
2006-04-10,14305,14305,13980,14055,22620,210000.0,7500000.0
2006-04-11,13927,14129,13702,13803,33650,206250.0,7500000.0
2006-04-12,13779,14004,13652,13830,7026,206625.0,7500000.0
2006-04-13,13955,14481,13729,14482,21260,216375.0,7500000.0
2006-04-14,14481,14733,14106,14633,39500,218625.0,7500000.0
2006-04-17,14556,14632,14130,14506,37350,216750.0,7500000.0
2006-04-18,14255,14707,14130,14707,42920,219750.0,7500000.0
2006-04-19,14707,14807,14456,14707,39540,219750.0,7500000.0
2006-04-20,14506,14706,14304,14305,28309,213750.0,7500000.0
2006-04-21,14254,14806,14179,14757,44925,220500.0,7500000.0
2006-04-24,14757,15234,14607,15109,39270,225750.0,7500000.0
2006-04-25,15083,15134,14908,14984,20810,223875.0,7500000.0
2006-04-26,15182,15233,14907,15209,25075,227250.0,7500000.0
2006-04-27,15258,15258,14554,14557,23650,217500.0,7500000.0
2006-04-28,14530,14530,13828,14531,24210,217125.0,7500000.0
2006-05-02,14154,14456,14055,14055,20008,210000.0,7500000.0
2006-05-03,13880,14054,13402,13402,78811,200250.0,7500000.0
2006-05-04,13327,13352,12901,12926,46170,193125.0,7500000.0
2006-05-08,12976,13377,12976,13252,59750,198000.0,7500000.0
2006-05-09,13050,13201,12800,12801,44808,191250.0,7500000.0
2006-05-10,12699,12750,12047,12072,112860,180375.0,7500000.0
2006-05-11,12396,12549,12020,12548,67180,187500.0,7500000.0
2006-05-12,12122,12423,12122,12248,19582,183000.0,7500000.0
2006-05-15,12273,12273,11946,12072,11840,180375.0,7500000.0
2006-05-16,12273,12273,11771,11922,22390,178125.0,7500000.0
2006-05-17,12146,12348,11921,12197,17370,182250.0,7500000.0
2006-05-18,11921,12650,11921,12298,34509,183750.0,7500000.0
2006-05-19,12071,12422,12021,12022,10090,179625.0,7500000.0
2006-05-22,12047,12122,11219,11469,34780,171375.0,7500000.0
2006-05-23,11545,11694,11343,11596,17260,173250.0,7500000.0
2006-05-24,11545,11694,11066,11243,11340,168000.0,7500000.0
2006-05-25,11344,11494,10942,11144,21101,166500.0,7500000.0
2006-05-26,11193,11796,10992,11796,16820,176250.0,7500000.0
2006-05-29,11645,12096,11645,12047,15950,180000.0,7500000.0
2006-05-30,11846,12122,11647,12123,11890,181125.0,7500000.0
2006-06-01,12121,12121,11293,11745,9170,175500.0,7500000.0
2006-06-02,11746,11946,11344,11822,10680,176625.0,7500000.0
2006-06-05,11821,11821,11244,11771,9200,175875.0,7500000.0
2006-06-07,11647,11772,11244,11771,14510,175875.0,7500000.0
2006-06-08,11771,11846,10967,10969,21220,163875.0,7500000.0
2006-06-09,10943,11269,10817,10993,15230,164250.0,7500000.0
2006-06-12,10817,11344,10365,11344,28500,169500.0,7500000.0
2006-06-13,11143,11143,10315,10541,28650,157500.0,7500000.0
2006-06-14,10439,10439,9912,9989,50650,149250.0,7500000.0
2006-06-15,10039,10289,9662,9839,24330,147000.0,7500000.0
2006-06-16,10038,10239,9938,10138,29440,151500.0,7500000.0
2006-06-19,9812,10138,9687,9839,13171,147000.0,7500000.0
2006-06-20,9688,9838,9285,9813,79411,146625.0,7500000.0
2006-06-21,9888,9888,9435,9538,17140,142500.0,7500000.0
2006-06-22,9536,9588,9285,9336,29300,139500.0,7500000.0
2006-06-23,9260,9260,8532,8683,100465,129750.0,7500000.0
2006-06-26,8708,8708,8282,8508,64570,127125.0,7500000.0
2006-06-27,8533,8633,8283,8459,59698,126375.0,7500000.0
2006-06-28,8382,8583,8256,8559,81640,127875.0,7500000.0
2006-06-29,8609,8934,8609,8760,67061,130875.0,7500000.0
2006-06-30,8859,9436,8859,9437,44607,141000.0,7500000.0
2006-07-03,9436,9512,9210,9412,7821,140625.0,7500000.0
2006-07-04,9412,9763,9110,9362,17207,139875.0,7500000.0
2006-07-05,9084,9635,9058,9486,16860,141750.0,7500000.0
2006-07-06,9286,9688,9185,9587,11921,143250.0,7500000.0
2006-07-07,9437,9663,9110,9111,33150,136125.0,7500000.0
2006-07-10,8960,9236,8960,9136,10772,136500.0,7500000.0
2006-07-11,9136,9387,9136,9387,17110,140250.0,7500000.0
2006-07-12,9285,9636,9236,9462,49870,141375.0,7500000.0
2006-07-13,9337,9387,8935,9111,35296,136125.0,7500000.0
2006-07-14,8933,8933,8732,8884,62920,132750.0,7500000.0
2006-07-18,8833,8985,8583,8809,19930,131625.0,7500000.0
2006-07-19,8634,8859,8609,8784,56950,131250.0,7500000.0
2006-07-20,9010,9185,8834,8935,41576,133500.0,7500000.0
2006-07-21,8833,8833,8656,8735,37204,130500.0,7500000.0
2006-07-24,8757,8757,8557,8559,28296,127875.0,7500000.0
2006-07-25,8785,8859,8509,8784,145480,131250.0,7500000.0
2006-07-26,8732,8959,8732,8884,42716,132750.0,7500000.0
2006-07-27,9185,9536,8959,9538,161110,142500.0,7500000.0
2006-07-28,9536,10967,9336,10741,245280,160500.0,7500000.0
2006-07-31,10791,10791,10188,10315,83110,154125.0,7500000.0
2006-08-01,10315,10918,10139,10315,108810,154125.0,7500000.0
2006-08-02,10240,11219,9963,10893,110778,162750.0,7500000.0
2006-08-03,10919,11143,10691,11043,96086,165000.0,7500000.0
2006-08-04,10919,11445,10892,11043,58647,165000.0,7500000.0
2006-08-07,10941,11142,10439,10440,32812,156000.0,7500000.0
2006-08-08,10390,10742,10290,10340,34400,154500.0,7500000.0
2006-08-09,10339,10666,10314,10415,30980,155625.0,7500000.0
2006-08-10,10466,10943,10140,10868,52240,162375.0,7500000.0
2006-08-11,10842,11043,10390,10391,25508,155250.0,7500000.0
2006-08-14,10188,10892,10188,10767,31501,160875.0,7500000.0
2006-08-16,10691,11118,10691,11069,45161,165375.0,7500000.0
2006-08-17,11144,11168,10892,11118,35471,166125.0,7500000.0
2006-08-18,10991,11618,10842,11544,65761,172500.0,7500000.0
2006-08-21,11420,11671,11143,11496,41260,171750.0,7500000.0
2006-08-22,11519,11519,11019,11018,29360,164625.0,7500000.0
2006-08-23,11094,11344,10767,11043,28560,165000.0,7500000.0
2006-08-24,11067,11219,10792,11144,29390,166500.0,7500000.0
2006-08-25,11018,11619,11018,11621,66231,173625.0,7500000.0
2006-08-28,11695,11720,11269,11270,14940,168375.0,7500000.0
2006-08-29,11319,11669,11218,11670,23450,174375.0,7500000.0
2006-08-30,11518,11845,11419,11670,15210,174375.0,7500000.0
2006-08-31,11570,11946,11469,11846,31910,177000.0,7500000.0
2006-09-01,11946,12247,11770,12197,27170,182250.0,7500000.0
2006-09-04,12247,12298,11971,12148,10320,181500.0,7500000.0
2006-09-05,12021,12322,11845,12097,34591,180750.0,7500000.0
2006-09-06,11971,12097,11945,12022,16650,179625.0,7500000.0
2006-09-07,12096,12197,11845,12047,9530,180000.0,7500000.0
2006-09-08,11896,12046,11870,11871,11470,177375.0,7500000.0
2006-09-11,11870,12021,11545,11670,10350,174375.0,7500000.0
2006-09-12,11545,11720,11368,11370,6300,169875.0,7500000.0
2006-09-13,11269,11619,11219,11344,22250,169500.0,7500000.0
2006-09-14,11344,11518,10992,11344,21830,169500.0,7500000.0
2006-09-15,11292,11443,11042,11444,22940,171000.0,7500000.0
2006-09-18,11444,11796,11244,11796,12980,176250.0,7500000.0
2006-09-19,11844,11844,11443,11444,7162,171000.0,7500000.0
2006-09-20,11445,11619,11394,11496,5247,171750.0,7500000.0
2006-09-21,11344,11946,11344,11796,55070,176250.0,7500000.0
2006-09-22,11794,12020,11218,11394,24600,170250.0,7500000.0
2006-09-25,11368,11645,11292,11394,20270,170250.0,7500000.0
2006-09-26,11343,11393,11243,11243,19270,168000.0,7500000.0
2006-09-27,11243,11420,11168,11194,13710,167250.0,7500000.0
2006-09-28,11119,11469,11119,11344,13790,169500.0,7500000.0
2006-09-29,11494,11997,11294,11997,35570,179250.0,7500000.0
2006-10-02,11945,11945,11669,11670,30190,174375.0,7500000.0
2006-10-04,11571,11571,11168,11170,16547,166875.0,7500000.0
2006-10-09,11067,11420,10341,10541,30191,157500.0,7500000.0
2006-10-10,10541,10867,10541,10868,12988,162375.0,7500000.0
2006-10-11,10842,10842,10466,10491,11620,156750.0,7500000.0
2006-10-12,10766,10766,10289,10491,14722,156750.0,7500000.0
2006-10-13,10590,10741,10440,10717,18600,160125.0,7500000.0
2006-10-16,10717,10892,10616,10667,18010,159375.0,7500000.0
2006-10-17,10667,10817,10390,10391,25090,155250.0,7500000.0
2006-10-18,10389,10766,10288,10466,45390,156375.0,7500000.0
2006-10-19,10466,11018,10466,10893,32253,162750.0,7500000.0
2006-10-20,10942,11419,10942,11420,51229,170625.0,7500000.0
2006-10-23,11443,11694,11066,11394,85591,170250.0,7500000.0
2006-10-24,11670,11895,11419,11896,152127,177750.0,7500000.0
2006-10-25,11896,12373,11720,12097,76831,180750.0,7500000.0
2006-10-26,12298,12298,11821,11972,52040,178875.0,7500000.0
2006-10-27,11897,12122,11619,11796,17329,176250.0,7500000.0
2006-10-30,11795,12097,11344,12097,33662,180750.0,7500000.0
2006-10-31,12198,12198,11796,11972,26170,178875.0,7500000.0
2006-11-01,11820,12348,11820,12148,77488,181500.0,7500000.0
2006-11-02,12121,12597,12046,12548,82540,187500.0,7500000.0
2006-11-03,12448,12624,12372,12499,40820,186750.0,7500000.0
2006-11-06,12423,12549,12247,12424,49842,185625.0,7500000.0
2006-11-07,12598,12650,12297,12524,66260,187125.0,7500000.0
2006-11-08,12549,12648,12347,12648,128620,189000.0,7500000.0
2006-11-09,12449,12800,12449,12750,46420,190500.0,7500000.0
2006-11-10,12749,12749,12497,12648,27450,189000.0,7500000.0
2006-11-13,12650,12674,12497,12524,18064,187125.0,7500000.0
2006-11-14,12524,12650,12374,12448,26540,186000.0,7500000.0
2006-11-15,12398,12574,12349,12448,36740,186000.0,7500000.0
2006-11-16,12323,12449,12248,12248,22240,183000.0,7500000.0
2006-11-17,12197,12348,12147,12148,32660,181500.0,7500000.0
2006-11-20,12272,12272,12020,12197,17481,182250.0,7500000.0
2006-11-21,12298,12298,11821,12072,21970,180375.0,7500000.0
2006-11-22,12046,12699,11946,12700,36720,189750.0,7500000.0
2006-11-23,12674,13150,12498,13101,71510,195750.0,7500000.0
2006-11-24,13150,13301,12900,13101,49660,195750.0,7500000.0
2006-11-27,13302,13552,12924,13252,29490,198000.0,7500000.0
2006-11-28,13276,13703,12924,13553,43780,202500.0,7500000.0
2006-11-29,13300,13601,13300,13602,43740,203250.0,7500000.0
2006-11-30,13401,13551,13275,13502,38830,201750.0,7500000.0
2006-12-01,13452,13703,13251,13252,24370,198000.0,7500000.0
2006-12-04,13350,13350,12949,13000,22410,194250.0,7500000.0
2006-12-05,13000,13401,13000,13352,24190,199500.0,7500000.0
2006-12-06,13351,13351,12924,13101,40592,195750.0,7500000.0
2006-12-07,12925,13202,12925,13027,12840,194625.0,7500000.0
2006-12-08,13026,13026,12574,12725,10500,190125.0,7500000.0
2006-12-11,12900,12900,12348,12624,10170,188625.0,7500000.0
2006-12-12,12549,12649,12322,12499,17680,186750.0,7500000.0
2006-12-13,12574,12875,12423,12801,18731,191250.0,7500000.0
2006-12-14,13025,13477,12674,13478,22841,201375.0,7500000.0
2006-12-15,13426,13551,13124,13352,6480,199500.0,7500000.0
2006-12-18,13502,13502,13124,13127,13872,196125.0,7500000.0
2006-12-19,13050,13176,12598,12901,18520,192750.0,7500000.0
2006-12-20,12900,13024,12573,12700,16782,189750.0,7500000.0
2006-12-21,12900,12900,12574,12750,12010,190500.0,7500000.0
2006-12-22,12850,12850,12448,12499,19988,186750.0,7500000.0
2006-12-26,12298,12800,12173,12801,24570,191250.0,7500000.0
2006-12-27,12749,12774,12297,12674,13960,189375.0,7500000.0
2006-12-28,12497,12899,12497,12850,12130,192000.0,7500000.0
2007-01-02,12851,12851,12449,12448,11485,186000.0,7500000.0
2007-01-03,12297,12523,11694,11896,41575,177750.0,7500000.0
2007-01-04,11745,11870,11393,11544,31700,172500.0,7500000.0
2007-01-05,11545,11693,11017,11696,64350,174750.0,7500000.0
2007-01-08,11693,11693,11292,11696,18321,174750.0,7500000.0
2007-01-09,11794,11895,11443,11696,18530,174750.0,7500000.0
2007-01-10,11693,12096,11545,11696,16170,174750.0,7500000.0
2007-01-11,11669,11945,11593,11696,23422,174750.0,7500000.0
2007-01-12,11896,11896,11570,11569,17190,172875.0,7500000.0
2007-01-15,11570,11720,11193,11344,23540,169500.0,7500000.0
2007-01-16,11292,11870,11067,11370,210691,169875.0,7500000.0
2007-01-17,11370,11494,10992,11294,36420,168750.0,7500000.0
2007-01-18,11168,11445,10918,10969,52760,163875.0,7500000.0
2007-01-19,10792,11194,10641,10868,64820,162375.0,7500000.0
2007-01-22,11042,11392,10489,11394,57560,170250.0,7500000.0
2007-01-23,11093,11494,10817,11144,32250,166500.0,7500000.0
2007-01-24,11144,11445,11043,11118,27237,166125.0,7500000.0
2007-01-25,11143,11344,10942,11344,17880,169500.0,7500000.0
2007-01-26,11092,11443,11092,11394,11530,170250.0,7500000.0
2007-01-29,11393,11444,11067,11069,5852,165375.0,7500000.0
2007-01-30,11244,11319,11067,11294,8898,168750.0,7500000.0
2007-01-31,11143,11369,10616,10692,22443,159750.0,7500000.0
2007-02-01,10742,11018,10691,10842,36621,162000.0,7500000.0
2007-02-02,10767,11193,10767,11043,47981,165000.0,7500000.0
2007-02-05,11042,11269,10791,11270,59810,168375.0,7500000.0
2007-02-06,11267,11443,10991,11444,35280,171000.0,7500000.0
2007-02-07,11545,11795,11393,11544,39690,172500.0,7500000.0
2007-02-08,11546,11796,11294,11496,69080,171750.0,7500000.0
2007-02-09,11619,12148,11546,12072,69700,180375.0,7500000.0
2007-02-12,12198,12198,11720,11997,49120,179250.0,7500000.0
2007-02-13,11870,12372,11820,12047,61230,180000.0,7500000.0
2007-02-14,12047,12449,12047,12448,40970,186000.0,7500000.0
2007-02-15,12598,12598,12147,12298,54967,183750.0,7500000.0
2007-02-16,12396,12396,11820,12047,42960,180000.0,7500000.0
2007-02-20,12071,12147,11795,11846,44320,177000.0,7500000.0
2007-02-21,11871,12524,11871,12298,79338,183750.0,7500000.0
2007-02-22,12472,12699,12247,12548,105828,187500.0,7500000.0
2007-02-23,12675,12725,12449,12725,22830,190125.0,7500000.0
2007-02-26,12597,12774,12472,12700,25820,189750.0,7500000.0
2007-02-27,12548,12900,12548,12674,25010,189375.0,7500000.0
2007-02-28,12173,12800,12097,12801,83102,191250.0,7500000.0
2007-03-02,12574,12950,12550,12951,16437,193500.0,7500000.0
2007-03-05,12949,13025,12497,12524,23641,187125.0,7500000.0
2007-03-06,12423,12900,12322,12901,39230,192750.0,7500000.0
2007-03-07,12899,13150,12698,13151,24162,196500.0,7500000.0
2007-03-08,13100,13802,13049,13803,110182,206250.0,7500000.0
2007-03-09,13803,14004,13528,13854,43175,207000.0,7500000.0
2007-03-12,13628,14055,13502,14055,40780,210000.0,7500000.0
2007-03-13,14055,14531,13452,14055,112380,210000.0,7500000.0
2007-03-14,13753,14005,13528,14005,39410,209250.0,7500000.0
2007-03-15,13853,14154,13803,14005,39378,209250.0,7500000.0
2007-03-16,13828,14230,13752,14231,25970,212625.0,7500000.0
2007-03-19,14507,14882,14231,14833,40850,221625.0,7500000.0
2007-03-20,14806,15007,14507,14757,62500,220500.0,7500000.0
2007-03-21,14782,14908,14608,14707,31082,219750.0,7500000.0
2007-03-22,14807,14807,14431,14658,33190,219000.0,7500000.0
2007-03-23,14607,15108,14054,15109,61122,225750.0,7500000.0
2007-03-26,15107,15158,14907,15058,49970,225000.0,7500000.0
2007-03-27,15082,15684,14706,15360,146858,229500.0,7500000.0
2007-03-28,16262,16865,15392,15862,178325,177750.0,7500000.0
2007-03-29,15861,16530,15525,16531,108270,185250.0,7500000.0
2007-03-30,16665,17836,16665,16933,128721,189750.0,7500000.0
2007-04-02,16731,17099,16430,17099,122470,191625.0,7500000.0
2007-04-03,17200,18070,16965,18070,76259,202500.0,7500000.0
2007-04-04,18071,18405,17803,17937,57840,201000.0,7500000.0
2007-04-05,17735,18338,17468,18171,45342,203625.0,7500000.0
2007-04-06,18372,20078,17869,19208,169916,215250.0,7500000.0
2007-04-09,19676,21416,19541,20747,312051,232500.0,7500000.0
2007-04-10,20948,21651,20111,21417,147578,240000.0,7500000.0
2007-04-11,21416,21751,20177,20747,197979,232500.0,7500000.0
2007-04-12,20411,20411,19677,20346,142723,228000.0,7500000.0
2007-04-13,20210,20847,19743,20346,136300,228000.0,7500000.0
2007-04-16,19943,21013,19943,20480,145447,229500.0,7500000.0
2007-04-17,20410,20679,20010,20480,113274,229500.0,7500000.0
2007-04-18,20077,20747,19743,20747,190728,310000.0,10000000.0
2007-04-19,21148,22187,20514,21417,239614,320000.0,10000000.0
2007-04-20,21448,22252,21081,21818,198983,326000.0,10000000.0
2007-04-23,22052,22052,21584,22053,129190,329500.0,10000000.0
2007-04-24,21684,22288,21651,22220,89838,332000.0,10000000.0
2007-04-25,22486,22787,21448,21885,171848,327000.0,10000000.0
2007-04-26,22084,22956,22084,22689,214322,339000.0,10000000.0
2007-04-27,22353,22688,21282,22287,144761,333000.0,10000000.0
2007-04-30,21852,22487,21617,22220,73142,332000.0,10000000.0
2007-05-02,22221,22386,21885,22220,74931,332000.0,10000000.0
2007-05-03,22084,22519,21850,22387,106231,334500.0,10000000.0
2007-05-04,22220,24427,22186,24227,196160,362000.0,10000000.0
2007-05-07,24293,25297,24226,25031,138065,374000.0,10000000.0
2007-05-08,24929,25029,24126,24528,115531,366500.0,10000000.0
2007-05-09,24126,24696,23424,24528,176030,366500.0,10000000.0
2007-05-10,24328,25365,23960,24863,180030,371500.0,10000000.0
2007-05-11,24427,24728,23959,24428,94129,365000.0,10000000.0
2007-05-14,24360,24562,23491,23692,89581,354000.0,10000000.0
2007-05-15,23825,23825,22553,22890,104672,342000.0,10000000.0
2007-05-16,22887,22955,21783,22890,188378,342000.0,10000000.0
2007-05-17,22888,23358,22654,23290,99820,348000.0,10000000.0
2007-05-18,23424,24227,22955,23357,234065,349000.0,10000000.0
2007-05-21,22687,24427,22586,24294,129307,363000.0,10000000.0
2007-05-22,24730,24897,23960,24696,103340,369000.0,10000000.0
2007-05-23,24428,24964,24428,24763,63980,370000.0,10000000.0
2007-05-25,24160,25533,24093,25532,82450,381500.0,10000000.0
2007-05-28,25534,27138,25534,26771,169261,400000.0,10000000.0
2007-05-29,26804,26971,26369,26771,50055,400000.0,10000000.0
2007-05-30,26771,26871,25901,26771,61642,400000.0,10000000.0
2007-05-31,26904,28042,26803,28042,78164,419000.0,10000000.0
2007-06-01,28443,28979,27272,27273,78948,407500.0,10000000.0
2007-06-04,27038,28308,25767,27373,125930,409000.0,10000000.0
2007-06-05,26804,27573,26302,27106,98976,405000.0,10000000.0
2007-06-07,26369,28543,26269,28109,214539,420000.0,10000000.0
2007-06-08,27806,31120,27806,31121,374112,465000.0,10000000.0
2007-06-11,31389,31656,29380,30384,148579,454000.0,10000000.0
2007-06-12,30453,30786,29715,30184,111258,451000.0,10000000.0
2007-06-13,29815,30115,28777,29716,111215,444000.0,10000000.0
2007-06-14,29547,31455,29380,31054,174215,464000.0,10000000.0
2007-06-15,31054,34735,31054,33798,227841,505000.0,10000000.0
2007-06-18,34130,35068,33260,33530,178698,501000.0,10000000.0
2007-06-19,34198,34600,32459,33464,180819,500000.0,10000000.0
2007-06-20,33463,34132,31790,33431,140091,499500.0,10000000.0
2007-06-21,32258,34131,32258,34133,93912,510000.0,10000000.0
2007-06-22,33598,35471,33462,34468,99352,515000.0,10000000.0
2007-06-25,33664,35002,33228,33597,104710,502000.0,10000000.0
2007-06-26,33262,33665,30084,32460,150971,485000.0,10000000.0
2007-06-27,31924,32460,30486,32460,97535,485000.0,10000000.0
2007-06-28,32158,33797,31990,33397,43912,499000.0,10000000.0
2007-06-29,33932,34266,32928,33932,91708,507000.0,10000000.0
2007-07-02,33462,34668,33262,34468,58612,515000.0,10000000.0
2007-07-03,34533,35136,34198,34802,62898,520000.0,10000000.0
2007-07-04,35337,35337,34265,34602,73861,517000.0,10000000.0
2007-07-05,34467,36409,34066,36074,93188,539000.0,10000000.0
2007-07-06,36474,37813,36005,36609,101890,547000.0,10000000.0
2007-07-09,36342,36742,35805,36275,49501,542000.0,10000000.0
2007-07-10,36275,36409,34667,35539,98043,531000.0,10000000.0
2007-07-11,35135,36407,34666,36408,82094,544000.0,10000000.0
2007-07-12,36207,36674,35603,35605,53852,532000.0,10000000.0
2007-07-13,35605,36141,34869,36007,65585,538000.0,10000000.0
2007-07-16,36007,36742,35003,36275,66614,542000.0,10000000.0
2007-07-18,35537,36074,34734,34802,71007,520000.0,10000000.0
2007-07-19,34599,34734,32794,34133,100063,510000.0,10000000.0
2007-07-20,33798,34601,33328,34602,88158,517000.0,10000000.0
2007-07-23,34666,34666,33931,34401,40871,514000.0,10000000.0
2007-07-24,33865,34601,33362,34602,54474,517000.0,10000000.0
2007-07-25,34132,34668,33598,34669,48766,518000.0,10000000.0
2007-07-26,34332,36275,33932,35472,220197,530000.0,10000000.0
2007-07-27,34801,36074,34131,35003,100823,523000.0,10000000.0
2007-07-30,35069,35737,34533,35740,61202,534000.0,10000000.0
2007-07-31,35940,37145,35070,36944,142233,552000.0,10000000.0
2007-08-01,36140,40087,36140,37143,224488,555000.0,10000000.0
2007-08-02,38148,39151,37478,38817,200628,580000.0,10000000.0
2007-08-03,38817,42164,38817,42164,270078,630000.0,10000000.0
2007-08-06,41493,41762,40355,41763,94480,624000.0,10000000.0
2007-08-07,41829,42496,40623,42499,162050,635000.0,10000000.0
2007-08-08,42430,42430,41160,41829,138792,625000.0,10000000.0
2007-08-09,41561,41897,40558,41496,109224,620000.0,10000000.0
2007-08-10,40556,41225,40020,41160,63074,615000.0,10000000.0
2007-08-13,41494,41494,38149,41496,128397,620000.0,10000000.0
2007-08-14,40423,40690,37478,38952,157360,582000.0,10000000.0
2007-08-16,35805,36943,33128,33129,189794,495000.0,10000000.0
2007-08-17,33129,34400,29447,31455,94865,470000.0,10000000.0
2007-08-20,32726,34801,31656,34200,123770,511000.0,10000000.0
2007-08-21,34131,34131,32526,33464,123792,500000.0,10000000.0
2007-08-22,33798,33865,32661,32995,80087,493000.0,10000000.0
2007-08-23,33994,35512,33443,34272,79069,497000.0,10000000.0
2007-08-24,34269,34958,33579,34133,60916,495000.0,10000000.0
2007-08-27,35443,35443,33994,34477,52723,500000.0,10000000.0
2007-08-28,34615,34615,33960,34477,35380,500000.0,10000000.0
2007-08-29,33718,35166,33097,35167,52590,510000.0,10000000.0
