컨버즈(109070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-08-10,5177,5177,5023,5078,3612,7993.0,8950303.0
2012-08-13,5015,5137,4949,5060,21420,7975.0,8950303.0
2012-08-14,4960,5071,4916,4950,35676,7796.0,8950303.0
2012-08-16,4852,5657,4852,5327,171641,8386.0,8950303.0
2012-08-17,5404,5404,5073,5382,18948,8467.0,8950303.0
2012-08-20,5343,5773,5078,5520,50501,8682.0,8950303.0
2012-08-21,5516,6056,4953,5207,137655,8198.0,8950303.0
2012-08-22,5181,5247,4861,5060,66898,7975.0,8950303.0
2012-08-23,5129,5129,4843,5042,36149,7939.0,8950303.0
2012-08-24,5015,5071,4905,5115,17639,8046.0,8950303.0
2012-08-27,4898,5162,4854,5042,12840,7939.0,8950303.0
2012-08-28,4905,5015,4905,4950,3296,7787.0,8950303.0
2012-08-29,5025,5080,4892,4959,8298,7805.0,8950303.0
2012-08-30,5236,5236,4850,4950,15070,7796.0,8950303.0
2012-08-31,5148,5148,4905,4950,5227,7787.0,8950303.0
2012-09-03,5019,5074,4942,5097,661,8019.0,8950303.0
2012-09-04,5089,5796,4979,5796,70165,9129.0,8950303.0
2012-09-05,5762,5762,5177,5465,13495,8592.0,8950303.0
2012-09-06,5435,5468,5059,5446,29365,8574.0,8950303.0
2012-09-07,5497,5630,5089,5244,19670,8252.0,8950303.0
2012-09-10,5295,5383,5019,5318,5661,8369.0,8950303.0
2012-09-11,5130,5350,5108,5373,6000,8449.0,8950303.0
2012-09-12,5192,5336,5170,5226,10600,8234.0,8950303.0
2012-09-13,5159,5247,5048,5115,11500,8055.0,8950303.0
2012-09-14,5081,5302,5081,5226,12170,8225.0,8950303.0
2012-09-17,5584,5584,5098,5253,6780,8270.0,8950303.0
2012-09-18,5194,5194,4907,5161,8782,8127.0,8950303.0
2012-09-19,5236,5236,5015,5060,10576,7966.0,8950303.0
2012-09-20,5214,5214,5082,5115,1090,8055.0,8950303.0
2012-09-21,5032,5065,4877,4977,14345,7832.0,8950303.0
2012-09-24,4953,5085,4953,5097,1280,8028.0,8950303.0
2012-09-25,5074,5074,4964,5042,6390,7930.0,8950303.0
2012-09-26,5017,5117,4951,5106,14221,8037.0,8950303.0
2012-09-27,4955,5065,4866,4977,42371,7823.0,8950303.0
2012-09-28,5080,5080,4848,4959,16432,7805.0,8950303.0
2012-10-02,4962,5359,4797,5382,21314,8476.0,8950303.0
2012-10-04,0,0,0,5382,0,8476.0,8950303.0
2012-10-05,0,0,0,5382,0,,
2012-10-08,0,0,0,5382,0,,
2012-10-09,0,0,0,5382,0,,
2012-10-10,0,0,0,5382,0,,
2012-10-11,0,0,0,5382,0,,
2012-10-12,0,0,0,5382,0,,
2012-10-15,0,0,0,5382,0,,
2012-10-16,0,0,0,5382,0,,
2012-10-17,0,0,0,5382,0,,
2012-10-18,0,0,0,5382,0,,
2012-10-19,0,0,0,5382,0,,
2012-10-22,0,0,0,5382,0,,
2012-10-23,5367,5367,4561,4848,220706,8055.0,4475152.0
2012-10-24,4906,4906,4421,4554,32452,7563.0,4475152.0
2012-10-25,4404,4780,4305,4306,32210,7160.0,4475152.0
2012-10-26,4279,4279,4037,4158,9072,6914.0,4475152.0
2012-10-29,4193,4734,4039,4591,63778,7630.0,4475152.0
2012-10-30,4421,4609,4101,4554,28740,7563.0,4475152.0
2012-10-31,4276,4640,4276,4342,12304,7205.0,4475152.0
2012-11-01,4531,4531,4267,4388,3925,7294.0,4475152.0
2012-11-02,4568,4568,4336,4370,4439,7272.0,4475152.0
2012-11-05,4300,4531,4145,4444,7239,7384.0,4475152.0
2012-11-06,4151,4305,4151,4306,6000,7160.0,4475152.0
2012-11-07,4482,4482,4151,4195,5940,6981.0,4475152.0
2012-11-08,4189,4266,4024,4278,7210,7115.0,4475152.0
2012-11-09,4193,4524,4193,4536,5779,7541.0,4475152.0
2012-11-12,4478,4688,4291,4710,23905,7832.0,4475152.0
2012-11-13,4688,4776,4423,4710,14098,7832.0,4475152.0
2012-11-14,4517,4727,4428,4628,6190,7697.0,4475152.0
2012-11-15,4530,4662,4463,4508,8990,7496.0,4475152.0
2012-11-16,4543,4741,4377,4664,4126,7764.0,4475152.0
2012-11-19,4517,4749,4517,4628,630,7697.0,4475152.0
2012-11-20,4539,4837,4539,4848,6180,8055.0,4475152.0
2012-11-21,4561,4892,4561,4848,1000,8055.0,4475152.0
2012-11-22,4889,5363,4458,5253,13590,8727.0,4475152.0
2012-11-23,5096,5339,4743,4821,13820,8011.0,4475152.0
2012-11-26,4653,5061,4653,5106,12230,8480.0,4475152.0
2012-11-27,4960,5048,4839,5060,1934,8413.0,4475152.0
2012-11-28,5006,5006,4808,4940,4245,8212.0,4475152.0
2012-11-29,4813,4901,4791,4913,1821,8167.0,4475152.0
2012-11-30,4888,5010,4635,5032,169,8369.0,4475152.0
2012-12-03,5028,5028,4808,4996,290,8301.0,4475152.0
2012-12-04,4444,5061,4444,5106,480,8480.0,4475152.0
2012-12-05,5824,5824,4854,4986,8155,8279.0,4475152.0
2012-12-06,4837,4936,4726,4848,5010,8055.0,4475152.0
2012-12-07,4813,4813,4813,4858,210,8078.0,4475152.0
2012-12-10,4782,5025,4782,4848,2050,8055.0,4475152.0
2012-12-11,4951,4951,4808,4940,220,8212.0,4475152.0
2012-12-12,5146,5146,5146,5180,10,8615.0,4475152.0
2012-12-13,4686,5061,4686,5106,210,8480.0,4475152.0
2012-12-14,4764,5061,4764,5106,30,8480.0,4475152.0
2012-12-17,4852,5061,4852,5106,56,8480.0,4475152.0
2012-12-18,5181,5181,4894,5115,130,8503.0,4475152.0
2012-12-20,5104,5104,5104,5115,10,8503.0,4475152.0
2012-12-21,4668,5098,4668,5088,14840,8458.0,4475152.0
2012-12-24,5071,5071,4960,5060,270,8413.0,4475152.0
2012-12-26,5186,5186,5186,5198,16,8637.0,4475152.0
2012-12-27,4960,5071,4938,5060,3633,8413.0,4475152.0
2012-12-28,5098,5363,5043,5198,51910,8637.0,4475152.0
2013-01-02,5186,5473,5098,5143,9563,8548.0,4475152.0
2013-01-03,5102,5102,4936,4959,9540,8234.0,4475152.0
2013-01-04,5111,5111,4813,5023,21664,8346.0,4475152.0
2013-01-07,4999,4999,4844,4922,5340,8190.0,4475152.0
2013-01-08,4831,5173,4831,4986,5202,8279.0,4475152.0
2013-01-09,4931,4931,4853,4876,504,8100.0,4475152.0
2013-01-10,5190,5245,4837,4904,21463,8145.0,4475152.0
2013-01-11,4850,5104,4850,5115,6890,8503.0,4475152.0
2013-01-14,5247,5303,5104,5115,4420,8503.0,4475152.0
2013-01-15,5065,5065,5065,5088,0,8458.0,4475152.0
2013-01-16,5171,5171,4896,4940,6807,8212.0,4475152.0
2013-01-17,4938,5004,4916,5005,1320,8324.0,4475152.0
2013-01-18,4888,5010,4888,5032,890,8369.0,4475152.0
2013-01-21,4933,5010,4911,5032,6199,8369.0,4475152.0
2013-01-22,5015,5048,5015,5060,1550,8413.0,4475152.0
2013-01-23,4958,5301,4870,5345,670,8883.0,4475152.0
2013-01-24,5475,5475,4968,5299,1930,8816.0,4475152.0
2013-01-25,5091,5256,5013,5290,1370,8794.0,4475152.0
2013-01-28,5403,5403,4951,5216,130,8659.0,4475152.0
2013-01-29,4938,5104,4938,5115,20,8503.0,4475152.0
2013-01-30,5085,5273,4898,5262,3460,8749.0,4475152.0
2013-01-31,5236,5236,4938,5060,560,8413.0,4475152.0
2013-02-01,5071,5071,5048,5060,320,8413.0,4475152.0
2013-02-04,4911,5153,4911,5143,400,8548.0,4475152.0
2013-02-05,5273,5273,5273,5318,10,8838.0,4475152.0
2013-02-06,5242,5242,5242,5253,10,8727.0,4475152.0
2013-02-07,4914,4936,4749,4848,21560,8055.0,4475152.0
2013-02-08,4997,4997,4831,4986,1610,8279.0,4475152.0
2013-02-12,4923,4923,4923,4968,834,8257.0,4475152.0
2013-02-13,4786,4918,4763,4940,1010,8212.0,4475152.0
2013-02-14,4837,4859,4837,4848,2501,8055.0,4475152.0
2013-02-15,4776,4931,4556,4876,4638,8100.0,4475152.0
2013-02-18,4853,5019,4831,4876,2191,8100.0,4475152.0
2013-02-19,5048,5303,4850,5115,21340,8503.0,4475152.0
2013-02-20,4929,5061,4929,5106,532,8480.0,4475152.0
2013-02-21,5065,5297,4955,5088,8190,8458.0,4475152.0
2013-02-22,5104,5258,5104,5281,2360,8771.0,4475152.0
2013-02-25,5013,5069,4958,5069,2630,8436.0,4475152.0
2013-02-26,4929,5061,4929,5106,30,8480.0,4475152.0
2013-02-27,5043,5341,4955,5253,51453,8727.0,4475152.0
2013-02-28,5328,5350,5174,5373,3330,8928.0,4475152.0
2013-03-04,5337,5613,5040,5327,3530,8861.0,4475152.0
2013-03-05,5341,5341,5098,5364,40,8906.0,4475152.0
2013-03-06,5569,5569,5006,5051,160,8391.0,4475152.0
2013-03-07,5030,5482,5030,5152,5465,8570.0,4475152.0
2013-03-08,5247,5247,5104,5226,2597,8682.0,4475152.0
2013-03-11,5008,5516,5008,5262,1271,8749.0,4475152.0
2013-03-12,5085,5350,4953,5373,15620,8928.0,4475152.0
2013-03-13,5341,5341,5341,5364,370,8906.0,4475152.0
2013-03-14,5347,5645,5081,5281,8558,8771.0,4475152.0
2013-03-15,5300,5411,5190,5456,730,9062.0,4475152.0
2013-03-18,5470,5613,5293,5603,18400,9308.0,4475152.0
2013-03-19,5505,5560,5505,5538,2850,9219.0,4475152.0
2013-03-20,5293,5503,5293,5382,1805,8950.0,4475152.0
2013-03-21,5256,5256,5256,5290,10,8794.0,4475152.0
2013-03-22,5137,5302,5137,5281,2960,8771.0,4475152.0
2013-03-25,5341,5341,5098,5253,5673,8727.0,4475152.0
2013-03-26,5098,5242,5098,5253,3780,8727.0,4475152.0
2013-03-27,5104,5214,5070,5226,7644,8682.0,4475152.0
2013-03-28,5223,5256,5223,5290,2220,8794.0,4475152.0
2013-03-29,5302,5302,5214,5226,20,8682.0,4475152.0
2013-04-01,5242,5242,5242,5253,30,8727.0,4475152.0
2013-04-02,5242,5242,5242,5253,0,8727.0,4475152.0
2013-04-03,5242,5242,5242,5253,10,8727.0,4475152.0
2013-04-04,5013,5223,5013,5235,1800,8704.0,4475152.0
2013-04-05,5063,5273,4975,5318,510,8838.0,4475152.0
2013-04-08,5901,5901,4853,4876,7129,8100.0,4475152.0
2013-04-09,4958,5334,4958,5180,870,8615.0,4475152.0
2013-04-10,5004,5004,5004,5005,100,8324.0,4475152.0
2013-04-11,5004,5004,5004,5005,0,8324.0,4475152.0
2013-04-12,4283,5221,4283,4968,2440,8257.0,4475152.0
2013-04-15,4956,5277,4956,5134,760,8525.0,4475152.0
2013-04-16,5120,5120,5120,5143,0,8548.0,4475152.0
2013-04-17,4850,5159,4850,5170,50,8592.0,4475152.0
2013-04-18,4888,5120,4888,4922,3030,8190.0,4475152.0
2013-04-19,5144,5144,5089,5134,20,8525.0,4475152.0
2013-04-22,5061,5061,4951,4996,2736,8301.0,4475152.0
2013-04-23,4999,5010,4833,5032,3744,8369.0,4475152.0
2013-04-24,5071,5258,4916,5115,5610,8503.0,4475152.0
2013-04-25,5214,5214,5048,5170,2020,8592.0,4475152.0
2013-04-26,5258,5347,4938,5115,9380,8503.0,4475152.0
2013-04-29,5179,5179,5036,5069,12811,8436.0,4475152.0
2013-04-30,5067,5177,4979,5134,73243,8525.0,4475152.0
2013-05-02,5367,5886,5135,5897,322927,9801.0,4475152.0
2013-05-03,5599,5632,5146,5180,146643,8615.0,4475152.0
2013-05-06,5146,5223,5091,5180,33035,8615.0,4475152.0
2013-05-07,5240,5240,5063,5152,12776,8570.0,4475152.0
2013-05-08,5085,5383,5085,5318,20830,8838.0,4475152.0
2013-05-09,5321,5321,5133,5299,12640,8816.0,4475152.0
2013-05-10,5299,5365,5188,5299,4910,8816.0,4475152.0
2013-05-13,5293,5734,5238,5437,21220,9040.0,4475152.0
2013-05-14,5635,5635,5359,5437,5600,9040.0,4475152.0
2013-05-15,5823,5823,5337,5437,9290,9040.0,4475152.0
2013-05-16,5558,5558,5337,5492,4230,9129.0,4475152.0
2013-05-20,5803,5803,5273,5373,2898,8928.0,4475152.0
2013-05-21,5365,5564,5365,5465,2440,9085.0,4475152.0
2013-05-22,5335,5877,5335,5667,15940,9420.0,4475152.0
2013-05-23,5413,5877,5357,5557,5680,9241.0,4475152.0
2013-05-24,5357,5799,5357,5778,7430,9599.0,4475152.0
2013-05-27,5735,5867,5547,5879,9400,9778.0,4475152.0
2013-05-28,5685,5961,5685,5962,4760,9912.0,4475152.0
2013-05-29,6090,6090,5847,5870,1225,9756.0,4475152.0
2013-05-30,5871,5871,5705,5750,4530,9554.0,4475152.0
2013-05-31,5727,5805,5628,5860,3850,9733.0,4475152.0
2013-06-03,5729,5829,5663,5686,1599,9443.0,4475152.0
2013-06-04,5650,5650,5407,5640,6610,9375.0,4475152.0
2013-06-05,5417,5637,5406,5649,2070,9398.0,4475152.0
2013-06-07,5415,6066,5415,5768,2080,9577.0,4475152.0
2013-06-10,5729,5829,5453,5686,1390,9443.0,4475152.0
2013-06-11,5650,5838,5440,5474,8640,9107.0,4475152.0
2013-06-12,5531,5619,5409,5465,2250,9085.0,4475152.0
2013-06-13,5383,5383,5383,5428,10,9017.0,4475152.0
2013-06-14,5407,5970,5407,5695,19100,9465.0,4475152.0
2013-06-17,5490,5877,5490,5778,10720,9599.0,4475152.0
2013-06-18,5742,6129,5731,5732,1491,9532.0,4475152.0
2013-06-19,5560,5880,5560,5649,4042,9398.0,4475152.0
2013-06-20,5575,5740,5508,5520,590,9174.0,4475152.0
2013-06-21,5521,5521,5411,5456,2760,9062.0,4475152.0
2013-06-24,5415,5569,5360,5603,4510,9308.0,4475152.0
2013-06-25,5360,5470,5238,5492,1730,9129.0,4475152.0
2013-06-26,5359,5359,5359,5382,300,8950.0,4475152.0
2013-06-27,5358,5358,5358,5391,1010,8973.0,4475152.0
2013-06-28,5404,5404,5238,5382,425,8950.0,4475152.0
2013-07-01,5356,5577,5356,5621,341,9331.0,4475152.0
2013-07-02,5551,5551,5551,5584,0,9286.0,4475152.0
2013-07-03,5564,5564,5564,5575,0,9264.0,4475152.0
2013-07-04,5359,5470,5337,5382,1610,8950.0,4475152.0
2013-07-05,5360,5613,5293,5492,1781,9129.0,4475152.0
2013-07-08,5475,5475,5365,5410,740,8995.0,4475152.0
2013-07-09,5383,5383,5273,5428,3170,9017.0,4475152.0
2013-07-10,5836,5836,5273,5373,3380,8928.0,4475152.0
2013-07-11,5302,5369,5247,5281,2870,8771.0,4475152.0
2013-07-12,5334,5334,5113,5345,1014,8883.0,4475152.0
2013-07-15,5301,5301,5301,5345,230,8883.0,4475152.0
2013-07-16,5341,5341,5242,5253,2502,8727.0,4475152.0
2013-07-17,5131,5341,5131,5364,20,8906.0,4475152.0
2013-07-18,5242,5253,5242,5253,810,8727.0,4475152.0
2013-07-19,5341,5341,5341,5364,10,8906.0,4475152.0
2013-07-22,5409,5409,5089,5134,72,8525.0,4475152.0
2013-07-23,5332,5354,5034,5134,1280,8525.0,4475152.0
2013-07-24,5209,5242,5209,5253,272,8727.0,4475152.0
2013-07-25,5359,5359,5359,5382,40,8950.0,4475152.0
2013-07-26,5359,5359,5359,5382,0,8950.0,4475152.0
2013-07-29,5337,5470,5337,5492,610,9129.0,4475152.0
2013-07-30,5527,5527,5527,5538,10,9219.0,4475152.0
2013-07-31,5223,5223,5190,5235,3250,8704.0,4475152.0
2013-08-01,5242,5407,5242,5253,580,8727.0,4475152.0
2013-08-02,5809,5809,5179,5235,70,8704.0,4475152.0
2013-08-05,5632,5632,5411,5456,30,9062.0,4475152.0
2013-08-06,5968,5968,5063,5538,1790,9196.0,4475152.0
2013-08-07,5190,5223,5113,5180,2240,8615.0,4475152.0
2013-08-08,5179,5433,5069,5290,480,8794.0,4475152.0
2013-08-09,5466,5466,5190,5290,190,8794.0,4475152.0
2013-08-12,5347,5347,5104,5226,1670,8682.0,4475152.0
2013-08-13,5278,5301,5069,5235,1210,8704.0,4475152.0
2013-08-14,5030,5593,5030,5318,9433,8838.0,4475152.0
2013-08-16,5297,5297,5186,5198,20,8637.0,4475152.0
2013-08-19,5190,5356,5069,5345,239,8883.0,4475152.0
2013-08-20,5120,5186,5010,5143,4060,8548.0,4475152.0
2013-08-21,5209,5209,4933,5143,410,8548.0,4475152.0
2013-08-22,5120,5120,5120,5143,10,8548.0,4475152.0
2013-08-23,5175,5175,4999,5088,2060,8458.0,4475152.0
2013-08-26,4958,5069,4826,5069,2013,8436.0,4475152.0
2013-08-27,4859,5036,4859,5069,450,8436.0,4475152.0
2013-08-28,4837,5047,4837,4959,6860,8234.0,4475152.0
2013-08-29,4931,5074,4854,4986,10520,8279.0,4475152.0
2013-08-30,4973,5028,4686,4996,3200,8301.0,4475152.0
2013-09-02,4807,4951,4697,4830,9586,8033.0,4475152.0
2013-09-03,4638,4936,4638,4904,1890,8145.0,4475152.0
2013-09-04,4839,5004,4839,5005,1020,8324.0,4475152.0
2013-09-05,4686,5106,4686,5106,3460,8480.0,4475152.0
2013-09-06,5010,5043,4955,5032,15650,8369.0,4475152.0
2013-09-09,5012,5089,5012,5134,570,8525.0,4475152.0
2013-09-10,4844,5186,4844,5198,930,8637.0,4475152.0
2013-09-11,5188,5188,5012,5134,260,8525.0,4475152.0
2013-09-12,4923,5188,4703,4913,40464,8167.0,4475152.0
2013-09-13,4884,4884,4609,4664,32286,7742.0,4475152.0
2013-09-16,4574,4607,4342,4508,21006,7496.0,4475152.0
2013-09-17,4467,4919,3805,4214,92490,7004.0,4475152.0
2013-09-23,4145,4454,4101,4223,60478,7026.0,4475152.0
2013-09-24,4151,4316,4106,4195,10010,6981.0,4475152.0
2013-09-25,4196,4362,4141,4296,8290,7138.0,4475152.0
2013-09-26,4348,4910,4215,4922,294420,8190.0,4475152.0
2013-09-27,4927,5182,4386,4453,455576,7406.0,4475152.0
2013-09-30,4452,4463,4287,4342,20764,7227.0,4475152.0
2013-10-01,4301,4412,4169,4214,20290,7004.0,4475152.0
2013-10-02,4335,4357,4224,4324,12790,7183.0,4475152.0
2013-10-04,4404,4427,4305,4416,9650,7339.0,4475152.0
2013-10-07,4298,4463,4298,4342,3230,7205.0,4475152.0
2013-10-08,4311,4399,4234,4388,16620,7294.0,4475152.0
2013-10-10,4371,4404,4305,4416,2503,7339.0,4475152.0
2013-10-11,4305,4427,4305,4306,10150,7160.0,4475152.0
2013-10-14,4427,4427,4305,4361,6020,7250.0,4475152.0
2013-10-15,4316,4404,4316,4416,900,7339.0,4475152.0
2013-10-16,4421,4476,4366,4388,3970,7294.0,4475152.0
2013-10-17,4460,4460,4371,4416,2240,7339.0,4475152.0
2013-10-18,4386,4463,4298,4342,6925,7227.0,4475152.0
2013-10-21,4349,4349,4305,4306,1710,7160.0,4475152.0
2013-10-22,4316,4460,4294,4471,5040,7429.0,4475152.0
2013-10-23,4353,4408,4276,4342,12112,7205.0,4475152.0
2013-10-24,4305,4371,4195,4361,5448,7250.0,4475152.0
2013-10-25,4305,4460,4195,4306,17410,7160.0,4475152.0
2013-10-28,4305,4614,4305,4361,4030,7250.0,4475152.0
2013-10-29,4281,4336,4281,4370,4870,7272.0,4475152.0
2013-10-30,4371,4482,4316,4361,13720,7250.0,4475152.0
2013-10-31,4445,4489,4279,4324,4400,7183.0,4475152.0
2013-11-01,4311,4476,4311,4499,7950,7474.0,4475152.0
2013-11-04,4476,4608,4421,4444,4000,7384.0,4475152.0
2013-11-05,4454,4531,4366,4444,2230,7384.0,4475152.0
2013-11-06,4403,4491,4403,4480,1250,7451.0,4475152.0
2013-11-07,4517,4782,4517,4628,36260,7697.0,4475152.0
2013-11-08,4631,4631,4399,4499,11450,7474.0,4475152.0
2013-11-11,4336,4458,4336,4480,5780,7451.0,4475152.0
2013-11-12,4447,4447,4381,4480,1230,7451.0,4475152.0
2013-11-13,4451,4473,4252,4296,9830,7138.0,4475152.0
2013-11-14,4300,4454,4267,4388,3850,7294.0,4475152.0
2013-11-15,4252,4384,4252,4407,2210,7317.0,4475152.0
2013-11-18,4336,4403,4292,4425,351,7362.0,4475152.0
2013-11-19,4272,4460,4272,4471,6741,7429.0,4475152.0
2013-11-20,4349,4482,4349,4471,9150,7429.0,4475152.0
2013-11-21,4336,4381,4248,4425,18220,7362.0,4475152.0
2013-11-22,4292,4403,4292,4425,9870,7362.0,4475152.0
2013-11-25,4399,4421,4399,4444,3620,7384.0,4475152.0
2013-11-26,4404,4614,4371,4582,29720,7608.0,4475152.0
2013-11-27,4447,4623,4447,4646,44040,7720.0,4475152.0
2013-11-28,4458,4601,4458,4646,3750,7720.0,4475152.0
2013-11-29,4589,4964,4589,4710,16590,7832.0,4475152.0
2013-12-02,4603,5177,4603,5023,131015,8346.0,4475152.0
2013-12-03,5223,5301,4384,5180,67110,8615.0,4475152.0
2013-12-04,0,0,0,5180,0,8615.0,4475152.0
2013-12-05,0,0,0,5180,0,,
2013-12-06,0,0,0,5180,0,,
2013-12-09,0,0,0,5180,0,,
2013-12-10,0,0,0,5180,0,,
2013-12-11,0,0,0,5180,0,,
2013-12-12,0,0,0,5180,0,,
2013-12-13,0,0,0,5180,0,,
2013-12-16,0,0,0,5180,0,,
2013-12-17,0,0,0,5180,0,,
2013-12-18,0,0,0,5180,0,,
2013-12-19,0,0,0,5180,0,,
2013-12-20,0,0,0,5180,0,,
2013-12-23,0,0,0,5180,0,,
2013-12-24,0,0,0,5180,0,,
2013-12-26,0,0,0,5180,0,,
2013-12-27,0,0,0,5180,0,,
2013-12-30,0,0,0,5180,0,,
2014-01-02,0,0,0,5180,0,,
2014-01-03,0,0,0,5180,0,,
2014-01-06,0,0,0,5198,0,,
2014-01-07,5184,5350,4920,4986,677460,8109.0,13425450.0
2014-01-08,4909,5162,4798,4821,91730,7840.0,13425450.0
2014-01-09,4936,4936,4704,4904,108381,7988.0,13425450.0
2014-01-10,4931,4931,4743,4821,56220,7854.0,13425450.0
2014-01-13,4817,4850,4706,4784,21680,7787.0,13425450.0
2014-01-14,4668,4877,4668,4812,31930,7827.0,13425450.0
2014-01-15,4717,5015,4717,4894,11570,7961.0,13425450.0
2014-01-16,4881,5610,4881,5621,679059,9143.0,13425450.0
2014-01-17,6171,6458,6127,6458,448811,10512.0,13425450.0
2014-01-20,6590,7242,5597,5630,725680,9170.0,13425450.0
2014-01-21,5516,5516,5240,5428,248190,8834.0,13425450.0
2014-01-22,5411,5466,5278,5400,65071,8794.0,13425450.0
2014-01-23,5321,5442,5288,5299,67527,8633.0,13425450.0
2014-01-24,5339,5460,5019,5207,66827,8471.0,13425450.0
2014-01-27,5190,5190,5047,5124,14840,8337.0,13425450.0
2014-01-28,5063,5582,5063,5538,92780,9008.0,13425450.0
2014-01-29,5547,5646,5249,5382,35070,8753.0,13425450.0
2014-02-03,5229,5394,5207,5318,13550,8659.0,13425450.0
2014-02-04,5242,5705,5187,5308,7670,8646.0,13425450.0
2014-02-05,5170,5302,5170,5281,25197,8592.0,13425450.0
2014-02-06,5174,5416,5174,5318,7921,8659.0,13425450.0
2014-02-07,5196,5571,5196,5594,11771,9102.0,13425450.0
2014-02-10,5641,5928,5387,5465,105040,8901.0,13425450.0
2014-02-11,5352,5716,5352,5474,30289,8914.0,13425450.0
2014-02-12,5639,5639,5451,5474,38490,8914.0,13425450.0
2014-02-13,5481,5646,5459,5492,23442,8941.0,13425450.0
2014-02-14,5490,6020,5490,5778,108530,9398.0,13425450.0
2014-02-17,5792,6620,5792,6642,140771,10807.0,13425450.0
2014-02-18,7010,7617,6679,6900,438421,11237.0,13425450.0
2014-02-19,6789,7407,6657,6790,47850,11049.0,13425450.0
2014-02-20,6732,6942,6622,6909,24780,11251.0,13425450.0
2014-02-21,7212,7212,6793,6937,18487,11291.0,13425450.0
2014-02-24,6916,7071,6706,6928,20770,11277.0,13425450.0
2014-02-25,7153,7573,6855,7342,17160,11949.0,13425450.0
2014-02-26,7477,7566,7036,7102,16460,11559.0,13425450.0
2014-02-27,7115,7115,7004,7093,28000,11546.0,13425450.0
2014-02-28,7085,7383,7030,7185,25050,11694.0,13425450.0
2014-03-03,7240,7240,6920,7185,30520,11694.0,13425450.0
2014-03-04,7741,7741,6846,7001,76980,11398.0,13425450.0
2014-03-05,7010,7264,6844,7010,30241,11412.0,13425450.0
2014-03-06,7006,7006,6874,6974,29080,11345.0,13425450.0
2014-03-07,6848,7422,6760,7047,75760,11465.0,13425450.0
2014-03-10,7076,7728,6888,6900,34610,11224.0,13425450.0
2014-03-11,7391,7391,6839,7038,12180,11452.0,13425450.0
2014-03-12,7235,7235,6737,6992,99023,11385.0,13425450.0
2014-03-13,6839,7070,6717,6872,26580,11183.0,13425450.0
2014-03-14,6537,6868,6537,6560,41485,10673.0,13425450.0
2014-03-17,6478,6655,6290,6412,34583,10432.0,13425450.0
2014-03-18,6399,7348,6234,6642,10410,10807.0,13425450.0
2014-03-19,6515,7542,6515,6836,15100,11130.0,13425450.0
2014-03-20,6833,6999,6502,6679,39870,10875.0,13425450.0
2014-03-21,6818,6818,6509,6642,51050,10807.0,13425450.0
2014-03-24,6366,6620,6101,6311,62850,10270.0,13425450.0
2014-03-25,6294,6294,6162,6284,8010,10230.0,13425450.0
2014-03-26,6277,6277,5847,5925,94030,9639.0,13425450.0
2014-03-27,5908,6084,5908,6063,16120,9868.0,13425450.0
2014-03-28,6112,6322,6090,6311,3900,10270.0,13425450.0
2014-03-31,6840,6840,6189,6422,11390,10445.0,13425450.0
2014-04-01,6370,6557,6348,6348,3780,10338.0,13425450.0
2014-04-02,6199,6496,6199,6431,1580,10472.0,13425450.0
2014-04-03,6349,6394,6206,6284,14000,10230.0,13425450.0
2014-04-04,6215,6348,6182,6348,5380,10338.0,13425450.0
2014-04-07,6246,6555,6180,6412,53250,10432.0,13425450.0
2014-04-08,6178,6366,6090,6256,18407,10190.0,13425450.0
2014-04-09,6116,6259,6049,6072,29101,9881.0,13425450.0
2014-04-10,6048,6235,6048,6247,15900,10163.0,13425450.0
2014-04-11,6289,6542,6123,6422,16830,10458.0,13425450.0
2014-04-14,6519,6519,6144,6431,1201,10472.0,13425450.0
2014-04-15,6421,6587,6388,6532,18500,10633.0,13425450.0
2014-04-16,6546,6546,6182,6458,1250,10512.0,13425450.0
2014-04-17,6222,6410,6222,6422,150,10458.0,13425450.0
2014-04-18,6403,6458,6403,6458,3260,10512.0,13425450.0
2014-04-21,6296,6506,6219,6440,8183,10485.0,13425450.0
2014-04-22,6432,6498,6410,6477,11370,10539.0,13425450.0
2014-04-23,6344,6642,6344,6587,36950,10727.0,13425450.0
2014-04-24,6511,6611,6511,6578,19340,10714.0,13425450.0
2014-04-25,6585,6585,6585,6596,1001,10740.0,13425450.0
2014-04-28,6267,6531,6267,6422,8540,10445.0,13425450.0
2014-04-29,6397,6419,6397,6431,1770,10472.0,13425450.0
2014-04-30,6259,6579,6182,6238,29316,10150.0,13425450.0
2014-05-02,6099,6331,6099,6265,21240,10203.0,13425450.0
2014-05-07,6250,6416,6062,6339,11950,10324.0,13425450.0
2014-05-08,6005,6756,6005,6348,20700,10338.0,13425450.0
2014-05-09,6566,6566,6290,6412,26620,10432.0,13425450.0
2014-05-12,6399,6399,6344,6422,870,10445.0,13425450.0
2014-05-13,6425,6458,6348,6458,2340,10512.0,13425450.0
2014-05-14,6351,6484,6351,6495,1950,10566.0,13425450.0
2014-05-15,6587,6587,6278,6311,27295,10270.0,13425450.0
2014-05-16,6294,6405,6184,6394,5910,10405.0,13425450.0
2014-05-19,6213,6511,6169,6523,11000,10620.0,13425450.0
2014-05-20,6508,6508,6298,6486,34901,10552.0,13425450.0
2014-05-21,6254,6364,6254,6376,5834,10378.0,13425450.0
