한솔테크닉스(004710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-01-05,15471,16102,15471,16025,126146,173956.0,8569253.0
2012-01-06,16023,16102,15391,15630,85502,169671.0,8569253.0
2012-01-09,15668,15668,14996,15315,57588,166244.0,8569253.0
2012-01-10,15312,15707,15312,15551,47271,168814.0,8569253.0
2012-01-11,15628,16220,15432,15866,174211,172242.0,8569253.0
2012-01-12,15984,17444,15787,16814,453871,182525.0,8569253.0
2012-01-13,17010,17444,16694,16695,268182,181240.0,8569253.0
2012-01-16,16457,16891,16300,16735,150659,181668.0,8569253.0
2012-01-17,16891,17089,16418,16538,234403,179526.0,8569253.0
2012-01-18,16773,17168,16339,16893,203430,183382.0,8569253.0
2012-01-19,17247,18234,17089,17604,689399,191094.0,8569253.0
2012-01-20,17760,18470,17405,18196,318633,197521.0,8569253.0
2012-01-25,18234,18352,17720,18077,152703,196236.0,8569253.0
2012-01-26,18155,19299,17997,19104,388505,207376.0,8569253.0
2012-01-27,19220,19339,18747,19104,226808,207376.0,8569253.0
2012-01-30,18785,19101,18431,18629,159531,202234.0,8569253.0
2012-01-31,18550,20405,18392,19971,434932,216802.0,8569253.0
2012-02-01,19970,20523,19733,20524,259543,222801.0,8569253.0
2012-02-02,20681,20681,20049,20169,251161,218944.0,8569253.0
2012-02-03,20089,20207,19379,20208,278970,219373.0,8569253.0
2012-02-06,20207,21154,19892,20564,479792,223229.0,8569253.0
2012-02-07,20996,21589,19970,20366,557475,221087.0,8569253.0
2012-02-08,20049,20681,20049,20287,409804,297310.0,11568493.0
2012-02-09,20167,20917,20049,20801,254956,304830.0,11568493.0
2012-02-10,20286,21273,20246,20958,356927,307143.0,11568493.0
2012-02-13,21154,21194,20444,20524,184203,300781.0,11568493.0
2012-02-14,20523,20562,19774,20090,295588,294418.0,11568493.0
2012-02-15,20365,20602,19930,20406,253310,299046.0,11568493.0
2012-02-16,20286,20325,19851,19933,163296,292104.0,11568493.0
2012-02-17,20167,20681,19851,20169,214852,295575.0,11568493.0
2012-02-20,20167,20325,19536,19537,197211,286320.0,11568493.0
2012-02-21,19536,19733,18708,19656,300439,288055.0,11568493.0
2012-02-22,19458,19458,19023,19142,111928,280536.0,11568493.0
2012-02-23,18826,19063,18668,18747,120572,274752.0,11568493.0
2012-02-24,18865,18865,18155,18235,172101,267232.0,11568493.0
2012-02-27,18313,18352,17760,17800,148369,260870.0,11568493.0
2012-02-28,17799,18708,17799,18709,131271,274173.0,11568493.0
2012-02-29,18826,19142,18550,18985,190254,278222.0,11568493.0
2012-03-02,18983,19142,18708,19024,76896,278801.0,11568493.0
2012-03-05,18865,19063,18668,18670,60514,273595.0,11568493.0
2012-03-06,18865,19142,18588,19142,99582,280536.0,11568493.0
2012-03-07,18865,18944,18272,18788,82679,275330.0,11568493.0
2012-03-08,18865,19339,18668,19063,157086,279379.0,11568493.0
2012-03-09,19181,19892,18904,19853,238211,290948.0,11568493.0
2012-03-12,19851,20207,19536,19656,161798,288055.0,11568493.0
2012-03-13,19615,20128,19615,19892,122813,291526.0,11568493.0
2012-03-14,20207,20246,19496,19498,116999,285742.0,11568493.0
2012-03-15,19339,19458,18747,18906,171078,277065.0,11568493.0
2012-03-16,19063,19220,18785,18866,109529,276487.0,11568493.0
2012-03-19,18865,19458,18826,19104,88100,279958.0,11568493.0
2012-03-20,18983,19101,18550,18670,75984,273595.0,11568493.0
2012-03-21,18470,18826,18392,18511,43879,271281.0,11568493.0
2012-03-22,18510,18826,18352,18591,42766,272438.0,11568493.0
2012-03-23,18313,18588,18234,18432,55375,270124.0,11568493.0
2012-03-26,18392,18510,17523,18275,150066,267811.0,11568493.0
2012-03-27,18352,18470,17918,18196,78748,266654.0,11568493.0
2012-03-28,18313,18904,17957,18906,117389,277065.0,11568493.0
2012-03-29,18708,19181,18550,19104,104927,279958.0,11568493.0
2012-03-30,19101,19339,18865,19182,105517,281114.0,11568493.0
2012-04-02,19379,19379,18944,19142,76835,280536.0,11568493.0
2012-04-03,19142,19220,18470,19063,126994,279379.0,11568493.0
2012-04-04,18904,18904,18194,18511,103465,271281.0,11568493.0
2012-04-05,18155,18431,17878,18393,77389,269546.0,11568493.0
2012-04-06,18392,18392,18076,18235,56140,267232.0,11568493.0
2012-04-09,17799,17956,16931,16932,95748,248144.0,11568493.0
2012-04-10,16733,17286,16260,16853,115898,246987.0,11568493.0
2012-04-12,16536,17326,16379,17288,117922,253350.0,11568493.0
2012-04-13,17405,17720,17286,17722,68277,259713.0,11568493.0
2012-04-16,17365,17799,17326,17722,47380,259713.0,11568493.0
2012-04-17,17602,17760,16931,17327,117436,253928.0,11568493.0
2012-04-18,17523,17642,17129,17525,77842,256821.0,11568493.0
2012-04-19,17247,17444,16970,17051,37835,249879.0,11568493.0
2012-04-20,17049,17129,16498,17011,60807,249301.0,11568493.0
2012-04-23,16891,17129,16576,16932,43701,248144.0,11568493.0
2012-04-24,16773,16891,16457,16498,37753,241782.0,11568493.0
2012-04-25,16576,16655,15825,16222,72639,237733.0,11568493.0
2012-04-26,16260,16339,15707,15709,73251,230213.0,11568493.0
2012-04-27,15944,16260,15391,16261,72760,238311.0,11568493.0
2012-04-30,15866,16498,15155,16182,81223,237154.0,11568493.0
2012-05-02,16182,16418,16023,16341,60758,239468.0,11568493.0
2012-05-03,16182,16379,15866,15866,64436,232527.0,11568493.0
2012-05-04,15668,15866,15391,15472,123007,226742.0,11568493.0
2012-05-07,15155,15312,14996,14999,75102,219801.0,11568493.0
2012-05-08,15155,15155,14208,14367,199644,210547.0,11568493.0
2012-05-09,14129,14365,13458,14249,278969,208811.0,11568493.0
2012-05-10,14208,14287,13931,14012,87056,205341.0,11568493.0
2012-05-11,14010,14050,13379,13617,144393,199557.0,11568493.0
2012-05-14,13615,13852,13576,13656,94166,200135.0,11568493.0
2012-05-15,13181,13537,13024,13380,94164,196086.0,11568493.0
2012-05-16,13181,13537,12787,12946,72361,189723.0,11568493.0
2012-05-17,12787,13339,12747,13222,98655,193772.0,11568493.0
2012-05-18,12787,12865,11998,11999,157123,175841.0,11568493.0
2012-05-21,11998,12313,11563,11761,89641,172371.0,11568493.0
2012-05-22,12077,12313,11682,12315,117622,180468.0,11568493.0
2012-05-23,12234,12234,11366,11486,222969,168322.0,11568493.0
2012-05-24,11524,11958,11050,11248,197249,164851.0,11568493.0
2012-05-25,11248,11524,11169,11328,194743,166008.0,11568493.0
2012-05-29,11287,11800,11287,11723,168239,171792.0,11568493.0
2012-05-30,11800,11800,11327,11368,151627,166586.0,11568493.0
2012-05-31,11129,11248,10853,11052,178920,161959.0,11568493.0
2012-06-01,11089,11327,11050,11052,104500,161959.0,11568493.0
2012-06-04,10576,10616,10024,10183,159042,149234.0,11568493.0
2012-06-05,10261,10458,10063,10262,148070,150390.0,11568493.0
2012-06-07,10537,10655,10300,10302,123422,150969.0,11568493.0
2012-06-08,10300,10458,10143,10302,100873,150969.0,11568493.0
2012-06-11,10537,10892,10497,10657,206276,156175.0,11568493.0
2012-06-12,10379,10497,10261,10262,163680,150390.0,11568493.0
2012-06-13,10379,10418,9748,9789,252761,143449.0,11568493.0
2012-06-14,9668,9905,9511,9591,190302,140557.0,11568493.0
2012-06-15,9630,9708,9314,9393,177538,137665.0,11568493.0
2012-06-18,9708,10063,9630,9749,356554,142871.0,11568493.0
2012-06-19,9787,10143,9668,10144,271652,148655.0,11568493.0
2012-06-20,10261,10418,9984,10223,247378,149812.0,11568493.0
2012-06-21,10182,10576,10103,10420,275420,152704.0,11568493.0
2012-06-22,10143,10418,10024,10341,157084,151547.0,11568493.0
2012-06-25,10418,10695,10182,10657,237762,156175.0,11568493.0
2012-06-26,10576,10655,10379,10578,146583,155018.0,11568493.0
2012-06-27,10537,10576,10103,10104,187511,148077.0,11568493.0
2012-06-28,10182,10221,9866,10025,132327,146920.0,11568493.0
2012-06-29,9946,10340,9866,10302,116867,150969.0,11568493.0
2012-07-02,10458,10774,10221,10775,238460,157910.0,11568493.0
2012-07-03,10774,11129,10734,10932,261674,160224.0,11568493.0
2012-07-04,10971,11089,10576,10657,211574,156175.0,11568493.0
2012-07-05,10695,11642,10537,11604,429053,170057.0,11568493.0
2012-07-06,11642,12628,11524,12472,766634,182782.0,11568493.0
2012-07-09,12431,12747,12274,12590,360175,184517.0,11568493.0
2012-07-10,12628,12628,11998,12275,252939,179890.0,11568493.0
2012-07-11,12313,12431,12036,12393,132432,181625.0,11568493.0
2012-07-12,12549,13181,12431,12709,335345,186253.0,11568493.0
2012-07-13,12628,13813,11761,13617,593337,199557.0,11568493.0
2012-07-16,13773,14878,13655,13893,743672,203605.0,11568493.0
2012-07-17,13734,14010,12787,13143,447725,192615.0,11568493.0
2012-07-18,13103,13300,11879,11880,729192,174106.0,11568493.0
2012-07-19,12115,12668,11998,12590,320996,184517.0,11568493.0
2012-07-20,12549,13300,12472,12985,314159,190302.0,11568493.0
2012-07-23,12747,13181,12472,12906,194603,189145.0,11568493.0
2012-07-24,12747,12984,11958,12788,348827,187410.0,11568493.0
2012-07-25,12313,12590,12036,12077,182196,176998.0,11568493.0
2012-07-26,12393,12549,11998,12393,116715,181625.0,11568493.0
2012-07-27,12708,13024,12628,12867,182201,188566.0,11568493.0
2012-07-30,13024,13063,12628,12749,100721,186831.0,11568493.0
2012-07-31,12826,12826,12156,12393,316555,181625.0,11568493.0
2012-08-01,12195,12431,11958,12077,177715,176998.0,11568493.0
2012-08-02,12156,12274,11958,12196,117883,178733.0,11568493.0
2012-08-03,12077,12234,11998,11999,75981,175841.0,11568493.0
2012-08-06,12234,12313,11998,12077,124983,176998.0,11568493.0
2012-08-07,12036,12590,11761,12434,208731,182204.0,11568493.0
2012-08-08,12628,13181,12431,13025,287588,190880.0,11568493.0
2012-08-09,13142,13892,13142,13854,496787,203027.0,11568493.0
2012-08-10,13892,14326,13576,14130,426149,207076.0,11568493.0
2012-08-13,14050,14287,13734,14012,135822,205341.0,11568493.0
2012-08-14,14089,14445,13892,14367,199963,210547.0,11568493.0
2012-08-16,14287,15037,14050,15037,351889,220380.0,11568493.0
2012-08-17,15194,15550,14878,15235,363065,223272.0,11568493.0
2012-08-20,15234,15471,15155,15433,188224,226164.0,11568493.0
2012-08-21,15391,15432,14445,14486,278126,212282.0,11568493.0
2012-08-22,14484,15155,14287,14999,236790,219801.0,11568493.0
2012-08-23,15076,15668,15076,15315,257607,224429.0,11568493.0
2012-08-24,15155,15391,14445,14721,273237,215752.0,11568493.0
2012-08-27,14365,14484,13931,14328,272551,209968.0,11568493.0
2012-08-28,14484,14680,14208,14328,114610,209968.0,11568493.0
2012-08-29,14484,14484,14050,14170,123947,207654.0,11568493.0
2012-08-30,14168,14405,13576,13735,215955,201292.0,11568493.0
2012-08-31,13655,14129,13655,13775,126000,201870.0,11568493.0
2012-09-03,13852,13971,13260,13341,178161,195508.0,11568493.0
2012-09-04,13615,14168,13419,14091,255856,206498.0,11568493.0
2012-09-05,14050,14089,13497,13656,133007,200135.0,11568493.0
2012-09-06,13694,13773,13379,13420,93941,196664.0,11568493.0
2012-09-07,13734,13852,13497,13696,144151,200713.0,11568493.0
2012-09-10,13734,13773,13419,13459,61081,197243.0,11568493.0
2012-09-11,13379,13379,12865,12946,207837,189723.0,11568493.0
2012-09-12,13024,13458,13024,13183,121011,193194.0,11568493.0
2012-09-13,13339,13931,13260,13499,303273,197821.0,11568493.0
2012-09-14,13773,13971,13615,13854,187608,203027.0,11568493.0
2012-09-17,13734,13931,13458,13499,163535,197821.0,11568493.0
2012-09-18,13497,13852,13419,13854,104413,203027.0,11568493.0
2012-09-19,13813,14602,13694,14604,318653,214017.0,11568493.0
2012-09-20,14721,14800,14208,14208,163687,208233.0,11568493.0
2012-09-21,14326,14563,13576,13735,228213,201292.0,11568493.0
2012-09-24,13655,13734,13181,13735,170520,201292.0,11568493.0
2012-09-25,13576,13615,13260,13301,128229,194929.0,11568493.0
2012-09-26,13142,13537,13024,13104,99607,192037.0,11568493.0
2012-09-27,13024,13379,12787,13380,93087,196086.0,11568493.0
2012-09-28,13379,13576,13142,13262,79570,194351.0,11568493.0
2012-10-02,13222,13339,12984,13025,68190,190880.0,11568493.0
2012-10-04,12865,13181,12431,12434,201553,182204.0,11568493.0
2012-10-05,12393,12747,12393,12472,94326,182782.0,11568493.0
2012-10-08,12590,12668,12115,12236,89461,179312.0,11568493.0
2012-10-09,12115,12708,12115,12590,73942,184517.0,11568493.0
2012-10-10,12549,12549,12115,12118,64140,177576.0,11568493.0
2012-10-11,11998,12234,11840,12196,102421,178733.0,11568493.0
2012-10-12,12274,12352,11958,12077,56351,176998.0,11568493.0
2012-10-15,12036,12077,11248,11289,199050,165429.0,11568493.0
2012-10-16,11405,11563,11050,11248,104382,164851.0,11568493.0
2012-10-17,11287,11602,11287,11486,79007,168322.0,11568493.0
2012-10-18,11563,11800,11287,11289,67322,165429.0,11568493.0
2012-10-19,11208,11602,11208,11604,71235,170057.0,11568493.0
2012-10-22,11366,11524,11169,11368,43692,166586.0,11568493.0
2012-10-23,11366,11445,11169,11289,53854,165429.0,11568493.0
2012-10-24,11050,11089,10734,11091,106030,162537.0,11568493.0
2012-10-25,11089,11169,10695,10736,68377,157332.0,11568493.0
2012-10-26,10576,10971,10458,10459,58107,153283.0,11568493.0
2012-10-29,10576,10655,10182,10262,54863,150390.0,11568493.0
2012-10-30,9905,10655,9905,10578,100662,155018.0,11568493.0
2012-10-31,10418,11050,10418,11052,76013,161959.0,11568493.0
2012-11-01,11011,11445,10813,11407,100229,167165.0,11568493.0
2012-11-02,11445,11563,11287,11446,60075,167743.0,11568493.0
2012-11-05,11445,11445,11089,11289,38340,165429.0,11568493.0
2012-11-06,11327,11327,10971,11091,46953,162537.0,11568493.0
2012-11-07,11287,11287,10774,11130,63603,163116.0,11568493.0
2012-11-08,10813,10971,10774,10815,43940,158488.0,11568493.0
2012-11-09,10734,11169,10497,11091,54681,162537.0,11568493.0
2012-11-12,11208,11287,11050,11170,48398,163694.0,11568493.0
2012-11-13,11089,11602,11050,11368,101090,166586.0,11568493.0
2012-11-14,11405,11563,9668,9670,204733,141714.0,11568493.0
2012-11-15,9037,9155,8248,8644,1090803,126675.0,11568493.0
2012-11-16,8444,8603,7893,8092,370816,118577.0,11568493.0
2012-11-19,8169,8406,8169,8367,122577,122626.0,11568493.0
2012-11-20,8523,8523,8248,8367,103157,122626.0,11568493.0
2012-11-21,8406,9589,8326,9512,684537,139400.0,11568493.0
2012-11-22,9550,9787,9235,9709,312443,142292.0,11568493.0
2012-11-23,9787,10971,9748,10459,584402,153283.0,11568493.0
2012-11-26,10892,11089,10379,11012,304507,161380.0,11568493.0
2012-11-27,11089,11208,10695,11012,194460,161380.0,11568493.0
2012-11-28,11011,11445,10734,11328,233931,166008.0,11568493.0
2012-11-29,11366,11720,11050,11643,188283,170635.0,11568493.0
2012-11-30,11602,11840,11287,11446,161916,167743.0,11568493.0
2012-12-03,11366,11524,10892,11407,208020,167165.0,11568493.0
2012-12-04,11524,13103,11524,13104,1128419,192037.0,11568493.0
2012-12-05,13260,13773,13024,13420,981493,196664.0,11568493.0
2012-12-06,13655,13655,12787,13143,618262,192615.0,11568493.0
2012-12-07,12274,13734,12234,13538,824541,198400.0,11568493.0
2012-12-10,14144,14578,13581,13799,262322,183939.0,11568493.0
2012-12-11,13537,15316,13493,13972,591823,186253.0,11568493.0
2012-12-12,14144,14839,13016,13581,600608,181047.0,11568493.0
2012-12-13,13884,13884,13147,13408,230643,178733.0,11568493.0
2012-12-14,13450,14231,13363,13755,361119,183361.0,11568493.0
2012-12-17,13754,13797,12756,12757,266263,170057.0,11568493.0
2012-12-18,12886,13059,12235,12584,234096,167743.0,11568493.0
2012-12-20,12582,12626,11758,11803,249787,157332.0,11568493.0
2012-12-21,11931,12235,11628,12149,226018,161959.0,11568493.0
2012-12-24,12105,12235,11801,11803,148698,157332.0,11568493.0
2012-12-26,11801,12019,11715,11715,97854,156175.0,11568493.0
2012-12-27,11672,12019,11672,11976,101106,159645.0,11568493.0
2012-12-28,11801,12669,11801,12584,283851,167743.0,11568493.0
2013-01-02,12582,12582,12149,12453,286108,166008.0,11568493.0
2013-01-03,12582,12626,12062,12410,274748,165429.0,11568493.0
2013-01-04,12322,13016,12278,13018,366125,173527.0,11568493.0
2013-01-07,13016,13711,12756,13061,472398,174106.0,11568493.0
2013-01-08,13190,13234,12843,12844,218628,171214.0,11568493.0
2013-01-09,12800,13407,12539,13018,373901,173527.0,11568493.0
2013-01-10,13190,13234,12800,12931,151644,172371.0,11568493.0
2013-01-11,12930,12930,12409,12584,221821,167743.0,11568493.0
2013-01-14,12669,13016,12453,12627,212271,168322.0,11568493.0
2013-01-15,12756,12756,12019,12019,245119,160224.0,11568493.0
2013-01-16,12149,12453,11758,12063,203439,160802.0,11568493.0
2013-01-17,12322,12669,11931,12106,321196,161380.0,11568493.0
2013-01-18,12235,12582,12019,12496,130475,166586.0,11568493.0
2013-01-21,12626,13581,12582,13451,776205,179312.0,11568493.0
2013-01-22,13450,13667,13147,13668,308643,182204.0,11568493.0
2013-01-23,13840,14535,13711,14406,837876,192037.0,11568493.0
2013-01-24,14362,14969,14015,14146,666920,188566.0,11568493.0
2013-01-25,14058,14275,13537,13885,337816,185096.0,11568493.0
2013-01-28,13754,14535,13754,14146,288330,188566.0,11568493.0
2013-01-29,14231,14231,13624,13885,206350,185096.0,11568493.0
2013-01-30,14015,14231,12669,12757,565608,170057.0,11568493.0
2013-01-31,12756,13059,12626,12887,145513,171792.0,11568493.0
2013-02-01,12973,13016,12409,12541,215481,167165.0,11568493.0
2013-02-04,12539,12626,12019,12019,218262,160224.0,11568493.0
2013-02-05,11845,11931,11541,11585,276555,154439.0,11568493.0
2013-02-06,11497,13320,11497,13322,1060228,177576.0,11568493.0
2013-02-07,13277,14535,13234,13625,1429041,181625.0,11568493.0
2013-02-08,13363,14362,13363,14058,841119,262373.0,16195890.0
2013-02-12,14144,14666,14015,14058,658098,262373.0,16195890.0
2013-02-13,14058,14666,13971,14666,569589,273711.0,16195890.0
2013-02-14,14752,16835,14405,16836,2657441,314200.0,16195890.0
2013-02-15,17095,17182,16444,16836,1033928,314200.0,16195890.0
2013-02-18,16835,17702,16705,17617,778904,328777.0,16195890.0
2013-02-19,17486,18571,16705,16705,1108614,311771.0,16195890.0
2013-02-20,17009,19091,16921,18485,1462326,344972.0,16195890.0
2013-02-21,18528,19438,18353,18615,873556,347402.0,16195890.0
2013-02-22,18571,19048,17920,18701,596774,349021.0,16195890.0
2013-02-25,18744,18787,18050,18224,312074,340114.0,16195890.0
2013-02-26,17876,18571,17876,18267,351910,340923.0,16195890.0
2013-02-27,18483,19568,17963,18094,947700,337684.0,16195890.0
2013-02-28,18483,18831,18137,18745,410520,349831.0,16195890.0
2013-03-04,19134,19178,18483,18658,252395,348212.0,16195890.0
2013-03-05,19091,20306,18831,19960,1138421,372505.0,16195890.0
2013-03-06,20263,20306,19264,20220,458208,377364.0,16195890.0
2013-03-07,20219,20523,19699,20307,382962,378984.0,16195890.0
2013-03-08,20219,20436,19742,19917,268423,371696.0,16195890.0
2013-03-11,19612,19786,18787,19396,393285,361978.0,16195890.0
2013-03-12,19612,20002,19134,19352,256327,361168.0,16195890.0
2013-03-13,19352,19829,19178,19396,305330,361978.0,16195890.0
2013-03-14,19699,20393,19264,20394,526289,380603.0,16195890.0
2013-03-15,20610,20610,19005,19613,804242,366027.0,16195890.0
2013-03-18,19221,19395,17833,17834,773458,332826.0,16195890.0
2013-03-19,17963,18528,17659,18267,579086,340923.0,16195890.0
2013-03-20,18267,18961,18093,18224,439266,340114.0,16195890.0
2013-03-21,18397,18528,17790,18051,248402,336875.0,16195890.0
2013-03-22,17963,18397,17790,18051,222458,336875.0,16195890.0
2013-03-25,18224,18874,18006,18267,297436,340923.0,16195890.0
2013-03-26,18093,18614,18093,18311,205371,341733.0,16195890.0
2013-03-27,18571,18571,16574,16923,790959,315820.0,16195890.0
2013-03-28,17355,18440,17225,18441,547524,344163.0,16195890.0
2013-03-29,18571,19309,17920,18919,469689,353070.0,16195890.0
2013-04-01,18744,19612,18657,19396,387797,361978.0,16195890.0
2013-04-02,19264,20219,19134,19570,504316,365217.0,16195890.0
2013-04-03,19915,20045,19568,19960,250797,372505.0,16195890.0
2013-04-04,19786,19829,18831,19613,275354,366027.0,16195890.0
2013-04-05,19742,19872,18657,19005,274281,354690.0,16195890.0
2013-04-08,18787,19655,18310,18528,397556,345782.0,16195890.0
2013-04-09,18657,19786,18050,19526,530230,364408.0,16195890.0
2013-04-10,19395,20176,19352,19700,374223,367647.0,16195890.0
2013-04-11,19742,20263,19525,20177,398773,376554.0,16195890.0
