한국철강(104700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-02-10,6040,6050,5840,5960,10499,274458.0,9210000.0
2012-02-13,6010,6020,5910,6000,11341,276300.0,9210000.0
2012-02-14,6000,6000,5809,5860,6523,269853.0,9210000.0
2012-02-15,6020,6030,5720,6030,22467,277682.0,9210000.0
2012-02-16,6020,6040,5760,5830,9372,268472.0,9210000.0
2012-02-17,6000,6000,5800,5920,7271,272616.0,9210000.0
2012-02-20,5840,6000,5840,5900,10706,271695.0,9210000.0
2012-02-21,5960,5960,5819,5870,2880,270314.0,9210000.0
2012-02-22,5840,5880,5720,5750,4077,264788.0,9210000.0
2012-02-23,5860,5860,5710,5790,2251,266630.0,9210000.0
2012-02-24,5860,5860,5739,5790,5193,266630.0,9210000.0
2012-02-27,5830,5860,5710,5790,7990,266630.0,9210000.0
2012-02-28,5899,6160,5610,5750,41590,264788.0,9210000.0
2012-02-29,5800,5809,5620,5700,19759,262485.0,9210000.0
2012-03-02,5660,5809,5660,5700,22891,262485.0,9210000.0
2012-03-05,5670,5750,5520,5540,25780,255117.0,9210000.0
2012-03-06,5540,5590,5250,5360,25160,246828.0,9210000.0
2012-03-07,5440,5440,5179,5270,40123,242684.0,9210000.0
2012-03-08,5270,5390,5250,5310,14600,244526.0,9210000.0
2012-03-09,5290,5650,5290,5630,11393,259262.0,9210000.0
2012-03-12,5560,5650,5499,5590,4570,257420.0,9210000.0
2012-03-13,5640,5650,5550,5560,4680,256038.0,9210000.0
2012-03-14,5540,5760,5540,5760,10804,265248.0,9210000.0
2012-03-15,5700,5870,5640,5860,12747,269853.0,9210000.0
2012-03-16,5780,5860,5680,5680,10970,261564.0,9210000.0
2012-03-19,5790,5790,5600,5600,2950,257880.0,9210000.0
2012-03-20,5570,5740,5570,5680,3431,261564.0,9210000.0
2012-03-21,5580,5800,5580,5800,4722,267090.0,9210000.0
2012-03-22,5790,5790,5640,5700,3480,262485.0,9210000.0
2012-03-23,5699,5699,5570,5570,2440,256498.0,9210000.0
2012-03-26,5539,5630,5400,5450,3469,250972.0,9210000.0
2012-03-27,5470,5530,5310,5320,4600,244986.0,9210000.0
2012-03-28,5390,5450,5260,5400,2280,248670.0,9210000.0
2012-03-29,5320,5459,5160,5450,10862,250972.0,9210000.0
2012-03-30,5450,5560,5410,5480,4641,252354.0,9210000.0
2012-04-02,5499,5620,5390,5390,4270,248210.0,9210000.0
2012-04-03,5360,5440,5160,5160,11109,237618.0,9210000.0
2012-04-04,5209,5260,5160,5220,3874,240381.0,9210000.0
2012-04-05,5270,5330,5210,5280,3610,243144.0,9210000.0
2012-04-06,5139,5299,5139,5290,2700,243604.0,9210000.0
2012-04-09,5210,5220,4980,4990,5241,229790.0,9210000.0
2012-04-10,5140,5280,5060,5270,2866,242684.0,9210000.0
2012-04-12,5270,5270,5000,5150,3690,237158.0,9210000.0
2012-04-13,5180,5280,5040,5260,3160,242223.0,9210000.0
2012-04-16,5260,5280,5120,5280,2380,243144.0,9210000.0
2012-04-17,5400,5400,5110,5150,4168,237158.0,9210000.0
2012-04-18,5260,5260,5160,5210,1871,239920.0,9210000.0
2012-04-19,5210,5220,5100,5130,2020,236236.0,9210000.0
2012-04-20,5130,5150,5070,5080,3100,233934.0,9210000.0
2012-04-23,5170,5170,5020,5070,1964,233474.0,9210000.0
2012-04-24,5020,5200,5000,5120,5949,235776.0,9210000.0
2012-04-25,5120,5400,5090,5370,15712,247288.0,9210000.0
2012-04-26,5340,5380,5220,5220,4593,240381.0,9210000.0
2012-04-27,5220,5230,5080,5080,3562,233934.0,9210000.0
2012-04-30,5080,5090,4920,4920,3341,226566.0,9210000.0
2012-05-02,4930,4930,4800,4800,11842,221040.0,9210000.0
2012-05-03,4860,4870,4790,4790,6594,220580.0,9210000.0
2012-05-04,4750,4810,4700,4770,5780,219658.0,9210000.0
2012-05-07,4770,4850,4700,4850,4444,223342.0,9210000.0
2012-05-08,4840,4910,4800,4910,2582,226106.0,9210000.0
2012-05-09,4760,4850,4680,4760,5956,219198.0,9210000.0
2012-05-10,4720,4790,4630,4780,3610,220119.0,9210000.0
2012-05-11,4730,4780,4500,4570,11131,210448.0,9210000.0
2012-05-14,4660,4700,4380,4570,11862,210448.0,9210000.0
2012-05-15,4470,4490,3910,4440,11680,204462.0,9210000.0
2012-05-16,4230,4440,4200,4200,13307,193410.0,9210000.0
2012-05-17,4140,4390,4110,4110,15010,189266.0,9210000.0
2012-05-18,4070,4080,3950,3980,13198,183279.0,9210000.0
2012-05-21,4000,4200,4000,4200,9070,193410.0,9210000.0
2012-05-22,4200,4300,4130,4210,6401,193870.0,9210000.0
2012-05-23,4210,4230,4060,4110,4740,189266.0,9210000.0
2012-05-24,4170,4180,4070,4180,2054,192489.0,9210000.0
2012-05-25,4290,4290,4140,4200,4950,193410.0,9210000.0
2012-05-29,4200,4300,4200,4200,5750,193410.0,9210000.0
2012-05-30,4170,4280,4170,4170,5480,192028.0,9210000.0
2012-05-31,4120,4350,4110,4330,3680,199396.0,9210000.0
2012-06-01,4330,4330,4190,4240,6050,195252.0,9210000.0
2012-06-04,4100,4160,4100,4140,5100,190647.0,9210000.0
2012-06-05,4010,4140,4000,4140,26800,190647.0,9210000.0
2012-06-07,4150,4320,4110,4160,9231,191568.0,9210000.0
2012-06-08,4130,4190,4050,4080,8258,187884.0,9210000.0
2012-06-11,4110,4240,4110,4190,5048,192950.0,9210000.0
2012-06-12,4150,4180,4060,4080,8193,187884.0,9210000.0
2012-06-13,4090,4150,4080,4120,4590,189726.0,9210000.0
2012-06-14,4160,4160,4009,4050,22435,186502.0,9210000.0
2012-06-15,4070,4120,4040,4060,15761,186963.0,9210000.0
2012-06-18,4070,4170,4070,4160,8913,191568.0,9210000.0
2012-06-19,4120,4160,4060,4160,11210,191568.0,9210000.0
2012-06-20,4170,4220,4140,4180,7030,192489.0,9210000.0
2012-06-21,4160,4290,4160,4230,10022,194792.0,9210000.0
2012-06-22,4200,4280,4170,4230,6940,194792.0,9210000.0
2012-06-25,4190,4280,4180,4180,5985,192489.0,9210000.0
2012-06-26,4240,4280,4080,4240,6781,195252.0,9210000.0
2012-06-27,4240,4320,4180,4310,7142,198476.0,9210000.0
2012-06-28,4340,4450,4240,4360,9801,200778.0,9210000.0
2012-06-29,4290,4450,4280,4400,4760,202620.0,9210000.0
2012-07-02,4410,4460,4350,4360,7700,200778.0,9210000.0
2012-07-03,4370,4600,4370,4540,5133,209067.0,9210000.0
2012-07-04,4470,4570,4470,4550,6390,209528.0,9210000.0
2012-07-05,4540,4660,4480,4560,9855,209988.0,9210000.0
2012-07-06,4600,4670,4570,4610,3290,212290.0,9210000.0
2012-07-09,4660,4740,4610,4740,6110,218277.0,9210000.0
2012-07-10,4740,4760,4590,4660,6540,214593.0,9210000.0
2012-07-11,4740,4760,4610,4750,2900,218738.0,9210000.0
2012-07-12,4660,4770,4660,4700,3216,216435.0,9210000.0
2012-07-13,4700,5400,4600,4980,17241,229329.0,9210000.0
2012-07-16,5120,5130,4710,4930,8115,227026.0,9210000.0
2012-07-17,4820,5000,4780,4780,8991,220119.0,9210000.0
2012-07-18,4780,4800,4640,4740,6285,218277.0,9210000.0
2012-07-19,4840,5150,4550,5090,11860,234394.0,9210000.0
2012-07-20,5080,5230,5040,5190,27020,239000.0,9210000.0
2012-07-23,5189,5189,5000,5180,7010,238539.0,9210000.0
2012-07-24,5090,5260,5080,5260,8350,242223.0,9210000.0
2012-07-25,5210,5240,5140,5200,13703,239460.0,9210000.0
2012-07-26,5160,5380,5160,5380,13840,247749.0,9210000.0
2012-07-27,5410,5520,5400,5520,22400,254196.0,9210000.0
2012-07-30,5800,5800,5530,5670,15500,261104.0,9210000.0
2012-07-31,5670,5680,5499,5630,15010,259262.0,9210000.0
2012-08-01,5629,5840,5549,5820,23747,268011.0,9210000.0
2012-08-02,5820,5830,5700,5800,16890,267090.0,9210000.0
2012-08-03,5790,5800,5670,5760,16231,265248.0,9210000.0
2012-08-06,5790,5840,5590,5710,17051,262946.0,9210000.0
2012-08-07,5620,5740,5620,5660,12210,260643.0,9210000.0
2012-08-08,5670,5769,5660,5700,21373,262485.0,9210000.0
2012-08-09,5700,5820,5700,5820,14120,268011.0,9210000.0
2012-08-10,5800,5820,5730,5800,19115,267090.0,9210000.0
2012-08-13,5760,6020,5740,5800,28790,267090.0,9210000.0
2012-08-14,5800,6000,5800,5950,31390,273998.0,9210000.0
2012-08-16,5880,5990,5809,5940,24031,273537.0,9210000.0
2012-08-17,5939,6050,5820,5970,20330,274918.0,9210000.0
2012-08-20,5970,6010,5880,6000,11430,276300.0,9210000.0
2012-08-21,6040,6110,6000,6000,16820,276300.0,9210000.0
2012-08-22,6070,6090,5950,6090,11387,280444.0,9210000.0
2012-08-23,6000,6100,5950,6100,9832,280905.0,9210000.0
2012-08-24,6120,6160,6020,6160,11900,283668.0,9210000.0
2012-08-27,6200,6340,6200,6310,9745,290576.0,9210000.0
2012-08-28,6310,6339,6200,6290,7623,289654.0,9210000.0
2012-08-29,6340,6460,6300,6460,11231,297483.0,9210000.0
2012-08-30,6530,6530,6290,6460,10310,297483.0,9210000.0
2012-08-31,6500,6520,6310,6500,11645,299325.0,9210000.0
2012-09-03,6500,6500,6330,6390,7580,294260.0,9210000.0
2012-09-04,6330,6450,6260,6270,7846,288734.0,9210000.0
2012-09-05,6269,6380,6170,6380,10914,293799.0,9210000.0
2012-09-06,6440,6440,6270,6400,6531,294720.0,9210000.0
2012-09-07,6440,6440,6309,6380,9336,293799.0,9210000.0
2012-09-10,6390,6430,6300,6320,6110,291036.0,9210000.0
2012-09-11,6380,6380,6260,6260,3730,288273.0,9210000.0
2012-09-12,6260,6369,6209,6260,13515,288273.0,9210000.0
2012-09-13,6260,6420,6220,6300,22030,290115.0,9210000.0
2012-09-14,6389,6520,6389,6460,15360,297483.0,9210000.0
2012-09-17,6360,6550,6360,6490,7240,298864.0,9210000.0
2012-09-18,6450,6600,6450,6550,5830,301628.0,9210000.0
2012-09-19,6470,6500,6270,6480,16463,298404.0,9210000.0
2012-09-20,6290,6460,6290,6460,11490,297483.0,9210000.0
2012-09-21,6370,6460,6360,6450,5710,297022.0,9210000.0
2012-09-24,6540,6580,6309,6540,7786,301167.0,9210000.0
2012-09-25,6429,6490,6400,6460,2771,297483.0,9210000.0
2012-09-26,6460,6500,6360,6500,4640,299325.0,9210000.0
2012-09-27,6549,6549,6429,6540,7496,301167.0,9210000.0
2012-09-28,6540,6550,6500,6520,3995,300246.0,9210000.0
2012-10-02,6210,6490,6210,6350,6201,292418.0,9210000.0
2012-10-04,6360,6380,6270,6320,3499,291036.0,9210000.0
2012-10-05,6360,6400,6340,6390,7211,294260.0,9210000.0
2012-10-08,6400,6480,6400,6450,5690,297022.0,9210000.0
2012-10-09,6449,6489,6270,6420,6000,295641.0,9210000.0
2012-10-10,6320,6360,6260,6280,3181,289194.0,9210000.0
2012-10-11,6249,6249,6100,6100,3840,280905.0,9210000.0
2012-10-12,6129,6140,5849,6100,16091,280905.0,9210000.0
2012-10-15,5949,6300,5869,6300,12451,290115.0,9210000.0
2012-10-16,6200,6320,6160,6320,3640,291036.0,9210000.0
2012-10-17,6320,6320,6200,6200,3490,285510.0,9210000.0
2012-10-18,6230,6230,6050,6200,3730,285510.0,9210000.0
2012-10-19,6190,6299,6030,6030,6930,277682.0,9210000.0
2012-10-22,6020,6020,5690,5720,14484,263406.0,9210000.0
2012-10-23,5720,5790,5620,5640,12560,259722.0,9210000.0
2012-10-24,5580,5750,5450,5600,10530,257880.0,9210000.0
2012-10-25,5530,5779,5480,5690,6933,262024.0,9210000.0
2012-10-26,5509,5600,5500,5500,1680,253275.0,9210000.0
2012-10-29,5530,5590,5480,5510,2721,253736.0,9210000.0
2012-10-30,5600,5750,5419,5750,4720,264788.0,9210000.0
2012-10-31,5770,6200,5630,5890,15240,271234.0,9210000.0
2012-11-01,5770,5890,5590,5590,4376,257420.0,9210000.0
2012-11-02,5600,5640,5540,5560,3300,256038.0,9210000.0
2012-11-05,5530,5540,5380,5400,5175,248670.0,9210000.0
2012-11-06,5440,5510,5360,5470,5280,251894.0,9210000.0
2012-11-07,5420,5450,5360,5370,3335,247288.0,9210000.0
2012-11-08,5360,5360,5200,5210,5400,239920.0,9210000.0
2012-11-09,5190,5300,4970,5220,8740,240381.0,9210000.0
2012-11-12,5220,5280,5040,5120,6400,235776.0,9210000.0
2012-11-13,5070,5220,5060,5120,3911,235776.0,9210000.0
2012-11-14,5200,5230,5060,5170,3550,238078.0,9210000.0
2012-11-15,5130,5240,4970,5150,3911,237158.0,9210000.0
2012-11-16,5130,5560,4920,4920,13661,226566.0,9210000.0
2012-11-19,4980,5050,4980,5030,2040,231632.0,9210000.0
2012-11-20,5060,5140,5020,5080,3640,233934.0,9210000.0
2012-11-21,5050,5250,5050,5240,7081,241302.0,9210000.0
2012-11-22,5200,5259,5150,5150,3460,237158.0,9210000.0
2012-11-23,5160,5240,5050,5160,3480,237618.0,9210000.0
2012-11-26,5190,5200,5050,5120,6080,235776.0,9210000.0
2012-11-27,5120,5210,5010,5080,9990,233934.0,9210000.0
2012-11-28,5110,5130,4950,4960,7260,228408.0,9210000.0
2012-11-29,5010,5110,5010,5110,3020,235316.0,9210000.0
2012-11-30,5040,5180,5040,5180,4050,238539.0,9210000.0
2012-12-03,5229,5360,5149,5260,5380,242223.0,9210000.0
2012-12-04,5180,5330,5180,5330,3100,245446.0,9210000.0
2012-12-05,5330,5430,5290,5390,11501,248210.0,9210000.0
2012-12-06,5340,5490,5219,5490,7880,252814.0,9210000.0
2012-12-07,5440,5440,5280,5380,5610,247749.0,9210000.0
2012-12-10,5300,5340,5240,5240,4721,241302.0,9210000.0
2012-12-11,5270,5370,5179,5350,7460,246368.0,9210000.0
2012-12-12,5380,5440,5280,5360,7074,246828.0,9210000.0
2012-12-13,5410,5490,5340,5490,8021,252814.0,9210000.0
2012-12-14,5409,5620,5400,5620,3830,258801.0,9210000.0
2012-12-17,5640,5709,5629,5660,5089,260643.0,9210000.0
2012-12-18,5650,5750,5590,5750,4431,264788.0,9210000.0
2012-12-20,5700,5740,5629,5740,3360,264327.0,9210000.0
2012-12-21,5750,5780,5670,5780,3060,266169.0,9210000.0
2012-12-24,5800,5800,5600,5700,10313,262485.0,9210000.0
2012-12-26,5699,5820,5630,5770,15103,265708.0,9210000.0
2012-12-27,5769,5769,5470,5700,10181,262485.0,9210000.0
2012-12-28,5560,5750,5560,5620,4190,258801.0,9210000.0
2013-01-02,5650,5650,5570,5600,4670,257880.0,9210000.0
2013-01-03,5600,5680,5569,5620,2624,258801.0,9210000.0
2013-01-04,5680,5780,5670,5780,8721,266169.0,9210000.0
2013-01-07,5780,5800,5720,5780,2611,266169.0,9210000.0
2013-01-08,5680,5790,5680,5750,5390,264788.0,9210000.0
2013-01-09,5660,5710,5640,5700,13300,262485.0,9210000.0
2013-01-10,5620,5660,5600,5660,2551,260643.0,9210000.0
2013-01-11,5670,5670,5470,5490,4731,252814.0,9210000.0
2013-01-14,5420,5420,5210,5330,20212,245446.0,9210000.0
2013-01-15,5309,5320,5200,5260,8980,242223.0,9210000.0
2013-01-16,5330,5330,5210,5210,5502,239920.0,9210000.0
2013-01-17,5210,5299,5190,5210,4691,239920.0,9210000.0
2013-01-18,5230,5320,5210,5290,2700,243604.0,9210000.0
2013-01-21,5290,5430,5290,5310,4460,244526.0,9210000.0
2013-01-22,5300,5380,5300,5380,4361,247749.0,9210000.0
2013-01-23,5320,5400,5260,5320,3181,244986.0,9210000.0
2013-01-24,5330,5400,5240,5360,4200,246828.0,9210000.0
2013-01-25,5330,5390,5259,5390,3700,248210.0,9210000.0
2013-01-28,5310,5450,5240,5410,3550,249130.0,9210000.0
2013-01-29,5330,5470,5290,5470,3222,251894.0,9210000.0
2013-01-30,5470,5470,5340,5460,3040,251433.0,9210000.0
2013-01-31,5390,5510,5390,5400,3190,248670.0,9210000.0
2013-02-01,5449,5449,5220,5220,3250,240381.0,9210000.0
2013-02-04,5310,5310,5220,5220,2840,240381.0,9210000.0
2013-02-05,5270,5299,5250,5250,3048,241762.0,9210000.0
2013-02-06,5260,5260,5070,5070,5461,233474.0,9210000.0
2013-02-07,5090,5110,4950,4990,5131,229790.0,9210000.0
2013-02-08,5000,5020,4980,5020,3481,231171.0,9210000.0
2013-02-12,5020,5110,4940,5010,4300,230710.0,9210000.0
2013-02-13,4960,5080,4960,5080,5402,233934.0,9210000.0
2013-02-14,5110,5120,5040,5110,2281,235316.0,9210000.0
2013-02-15,5110,5140,5100,5110,4410,235316.0,9210000.0
2013-02-18,5140,5160,5010,5080,3001,233934.0,9210000.0
2013-02-19,5100,5280,5070,5200,6212,239460.0,9210000.0
2013-02-20,5270,5480,5179,5390,16376,248210.0,9210000.0
2013-02-21,5300,5380,5300,5360,1052,246828.0,9210000.0
2013-02-22,5330,5590,5330,5520,4522,254196.0,9210000.0
2013-02-25,5510,5620,5500,5600,6101,257880.0,9210000.0
2013-02-26,5589,5589,5460,5580,6683,256959.0,9210000.0
2013-02-27,5670,5800,5490,5690,6366,262024.0,9210000.0
2013-02-28,5710,5800,5689,5780,5366,266169.0,9210000.0
2013-03-04,5780,5780,5680,5720,1865,263406.0,9210000.0
2013-03-05,5760,5900,5660,5860,4654,269853.0,9210000.0
2013-03-06,5780,5880,5780,5880,1552,270774.0,9210000.0
2013-03-07,5800,5880,5590,5590,9211,257420.0,9210000.0
2013-03-08,5570,5700,5540,5660,4215,260643.0,9210000.0
2013-03-11,5660,5800,5560,5800,9490,267090.0,9210000.0
2013-03-12,5800,5920,5770,5920,4913,272616.0,9210000.0
2013-03-13,5850,5960,5840,5960,4100,274458.0,9210000.0
2013-03-14,5950,5970,5780,5950,4101,273998.0,9210000.0
2013-03-15,5950,5950,5430,5600,4413,257880.0,9210000.0
2013-03-18,5620,5640,5460,5460,8955,251433.0,9210000.0
2013-03-19,5460,5600,5460,5560,4060,256038.0,9210000.0
2013-03-20,5490,5580,5459,5570,5480,256498.0,9210000.0
2013-03-21,5660,5690,5420,5490,6320,252814.0,9210000.0
2013-03-22,5400,5610,5390,5610,4461,258340.0,9210000.0
2013-03-25,5550,5660,5400,5610,7780,258340.0,9210000.0
2013-03-26,5549,5600,5530,5580,2745,256959.0,9210000.0
2013-03-27,5520,5650,5360,5420,20305,249591.0,9210000.0
2013-03-28,5459,5530,5420,5530,4241,254656.0,9210000.0
2013-03-29,5489,5620,5480,5620,4133,258801.0,9210000.0
2013-04-01,5610,5660,5490,5660,4875,260643.0,9210000.0
2013-04-02,5600,5700,5540,5670,3080,261104.0,9210000.0
2013-04-03,5670,5690,5570,5680,10841,261564.0,9210000.0
2013-04-04,5680,5730,5450,5530,11970,254656.0,9210000.0
2013-04-05,5480,5610,5410,5500,8273,253275.0,9210000.0
2013-04-08,5500,5600,5230,5370,11289,247288.0,9210000.0
2013-04-09,5370,5600,5310,5530,2931,254656.0,9210000.0
2013-04-10,5640,5640,5370,5370,7203,247288.0,9210000.0
2013-04-11,5440,5470,5350,5450,1782,250972.0,9210000.0
2013-04-12,5410,5600,5400,5560,5431,256038.0,9210000.0
2013-04-15,5500,5560,5430,5460,3310,251433.0,9210000.0
2013-04-16,5460,5460,5230,5380,5640,247749.0,9210000.0
2013-04-17,5400,5500,5290,5410,6160,249130.0,9210000.0
2013-04-18,5410,5440,5360,5390,6580,248210.0,9210000.0
2013-04-19,5390,5460,5369,5460,3710,251433.0,9210000.0
2013-04-22,5410,5470,5339,5470,3810,251894.0,9210000.0
2013-04-23,5400,5560,5380,5550,6360,255578.0,9210000.0
2013-04-24,5490,5600,5460,5600,5801,257880.0,9210000.0
2013-04-25,5670,5670,5550,5600,1372,257880.0,9210000.0
2013-04-26,5570,5690,5520,5640,5120,259722.0,9210000.0
2013-04-29,5680,5680,5570,5650,4896,260182.0,9210000.0
2013-04-30,5650,5680,5630,5680,7282,261564.0,9210000.0
2013-05-02,5700,5700,5510,5510,6015,253736.0,9210000.0
2013-05-03,5520,5580,5420,5460,2760,251433.0,9210000.0
2013-05-06,5460,5640,5460,5540,2870,255117.0,9210000.0
2013-05-07,5499,5600,5499,5590,4240,257420.0,9210000.0
2013-05-08,5600,5619,5520,5570,6612,256498.0,9210000.0
2013-05-09,5579,5600,5550,5590,7000,257420.0,9210000.0
2013-05-10,5620,5620,5480,5540,4580,255117.0,9210000.0
2013-05-13,5540,5540,5320,5320,3913,244986.0,9210000.0
2013-05-14,5350,5460,5330,5440,7150,250512.0,9210000.0
2013-05-15,5450,5490,5360,5490,3830,252814.0,9210000.0
2013-05-16,5509,5530,5460,5500,1520,253275.0,9210000.0
2013-05-20,5460,5460,5370,5400,5900,248670.0,9210000.0
2013-05-21,5400,5459,5340,5410,3330,249130.0,9210000.0
2013-05-22,5440,5480,5360,5440,4867,250512.0,9210000.0
2013-05-23,5440,5450,5370,5430,2860,250052.0,9210000.0
2013-05-24,5390,5450,5320,5440,3385,250512.0,9210000.0
2013-05-27,5459,5500,5410,5450,2727,250972.0,9210000.0
2013-05-28,5560,5560,5410,5520,6010,254196.0,9210000.0
2013-05-29,5520,5530,5440,5520,5623,254196.0,9210000.0
2013-05-30,5469,5520,5400,5420,5780,249591.0,9210000.0
2013-05-31,5430,5430,5320,5380,2082,247749.0,9210000.0
2013-06-03,5360,5370,5220,5360,6040,246828.0,9210000.0
2013-06-04,5320,5320,5220,5220,1660,240381.0,9210000.0
2013-06-05,5200,5310,5180,5250,1120,241762.0,9210000.0
2013-06-07,5220,5310,5160,5220,1921,240381.0,9210000.0
2013-06-10,5300,5300,5100,5140,9021,236697.0,9210000.0
2013-06-11,5169,5220,5100,5220,1400,240381.0,9210000.0
2013-06-12,5220,5260,5000,5080,8290,233934.0,9210000.0
2013-06-13,4970,5340,4940,5250,9060,241762.0,9210000.0
2013-06-14,5170,5260,5110,5250,4080,241762.0,9210000.0
2013-06-17,5250,5250,5110,5240,3666,241302.0,9210000.0
2013-06-18,5240,5410,5150,5390,7725,248210.0,9210000.0
2013-06-19,5390,5390,5360,5380,640,247749.0,9210000.0
2013-06-20,5270,5360,5220,5300,4640,244065.0,9210000.0
2013-06-21,5290,5290,4920,4920,10780,226566.0,9210000.0
2013-06-24,4950,5000,4780,5000,9400,230250.0,9210000.0
2013-06-25,5020,5020,4790,4800,3320,221040.0,9210000.0
2013-06-26,4900,5090,4750,5080,4141,233934.0,9210000.0
2013-06-27,5080,5240,5020,5240,3820,241302.0,9210000.0
2013-06-28,5190,5350,5190,5300,3088,244065.0,9210000.0
2013-07-01,5190,5350,5170,5350,1290,246368.0,9210000.0
2013-07-02,5300,5340,5140,5300,3170,244065.0,9210000.0
2013-07-03,5290,5290,5000,5000,2793,230250.0,9210000.0
2013-07-04,5100,5100,4960,5090,1391,234394.0,9210000.0
2013-07-05,5080,5200,5070,5160,1050,237618.0,9210000.0
2013-07-08,5150,5160,5070,5160,1614,237618.0,9210000.0
2013-07-09,5170,5330,5110,5330,1801,245446.0,9210000.0
2013-07-10,5269,5340,5100,5100,2946,234855.0,9210000.0
2013-07-11,5170,5390,5130,5320,3020,244986.0,9210000.0
2013-07-12,5270,5320,5200,5200,1205,239460.0,9210000.0
2013-07-15,5169,5310,5120,5300,2010,244065.0,9210000.0
2013-07-16,5250,5380,5160,5160,1440,237618.0,9210000.0
2013-07-17,5160,5290,5160,5250,796,241762.0,9210000.0
2013-07-18,5179,5400,5090,5390,3729,248210.0,9210000.0
2013-07-19,5320,5389,5290,5340,1280,245907.0,9210000.0
2013-07-22,5370,5430,5300,5350,711,246368.0,9210000.0
2013-07-23,5310,5430,5190,5380,2402,247749.0,9210000.0
2013-07-24,5390,5400,5300,5350,3771,246368.0,9210000.0
2013-07-25,5340,5400,5290,5400,2920,248670.0,9210000.0
2013-07-26,5400,5430,5330,5370,2310,247288.0,9210000.0
2013-07-29,5360,5400,5270,5370,3128,247288.0,9210000.0
2013-07-30,5370,5390,5300,5360,2164,246828.0,9210000.0
2013-07-31,5360,5400,5300,5400,3690,248670.0,9210000.0
2013-08-01,5339,5419,5320,5390,4099,248210.0,9210000.0
2013-08-02,5380,5380,5230,5300,4691,244065.0,9210000.0
2013-08-05,5300,5320,5270,5300,2691,244065.0,9210000.0
2013-08-06,5340,5340,5180,5260,3671,242223.0,9210000.0
2013-08-07,5200,5370,5200,5350,1841,246368.0,9210000.0
2013-08-08,5350,5350,5210,5280,1620,243144.0,9210000.0
2013-08-09,5210,5280,5120,5230,4370,240842.0,9210000.0
2013-08-12,5230,5250,5120,5210,3190,239920.0,9210000.0
2013-08-13,5170,5370,5170,5360,3892,246828.0,9210000.0
2013-08-14,5380,5380,5250,5280,5180,243144.0,9210000.0
2013-08-16,5289,5400,5249,5380,6011,247749.0,9210000.0
2013-08-19,5390,5540,5320,5400,9202,248670.0,9210000.0
2013-08-20,5360,5390,5280,5330,36901,245446.0,9210000.0
2013-08-21,5060,5100,4930,5060,41948,233013.0,9210000.0
2013-08-22,5050,5050,4820,4920,13339,226566.0,9210000.0
2013-08-23,4920,4980,4810,4840,13066,222882.0,9210000.0
2013-08-26,4820,4990,4820,4980,6287,229329.0,9210000.0
2013-08-27,4930,5110,4920,5100,6030,234855.0,9210000.0
2013-08-28,4990,5070,4960,5000,1600,230250.0,9210000.0
2013-08-29,5040,5160,5000,5140,4980,236697.0,9210000.0
2013-08-30,5170,5260,5070,5260,8880,242223.0,9210000.0
2013-09-02,5140,5280,5140,5260,7755,242223.0,9210000.0
2013-09-03,5280,5280,5170,5210,4921,239920.0,9210000.0
2013-09-04,5220,5240,5100,5110,5339,235316.0,9210000.0
2013-09-05,5080,5280,5080,5200,35619,239460.0,9210000.0
2013-09-06,5200,5200,5020,5020,28902,231171.0,9210000.0
2013-09-09,5030,5090,4990,5030,9681,231632.0,9210000.0
2013-09-10,5080,5210,5030,5210,12761,239920.0,9210000.0
2013-09-11,5280,5329,5230,5300,15759,244065.0,9210000.0
2013-09-12,5320,5480,5230,5460,17521,251433.0,9210000.0
2013-09-13,5470,5470,5300,5310,24071,244526.0,9210000.0
2013-09-16,5240,5459,4520,5370,23750,247288.0,9210000.0
2013-09-17,5380,5690,5280,5580,20878,256959.0,9210000.0
2013-09-23,5640,5699,5539,5650,7585,260182.0,9210000.0
2013-09-24,5650,5720,5590,5720,7512,263406.0,9210000.0
2013-09-25,5640,5760,5430,5430,6936,250052.0,9210000.0
2013-09-26,5459,5720,5459,5610,10628,258340.0,9210000.0
2013-09-27,5610,5690,5400,5400,10577,248670.0,9210000.0
2013-09-30,5420,5600,5350,5560,5371,256038.0,9210000.0
2013-10-01,5500,5680,5470,5540,8096,255117.0,9210000.0
2013-10-02,5540,5670,5499,5670,6344,261104.0,9210000.0
2013-10-04,5560,5700,5500,5560,1694,256038.0,9210000.0
2013-10-07,5509,5660,5420,5660,3050,260643.0,9210000.0
2013-10-08,5579,5659,5499,5550,1030,255578.0,9210000.0
2013-10-10,5580,5710,5430,5610,4420,258340.0,9210000.0
2013-10-11,5619,5680,5459,5490,4304,252814.0,9210000.0
2013-10-14,5530,5619,5470,5610,2710,258340.0,9210000.0
2013-10-15,5650,5680,5530,5640,4141,259722.0,9210000.0
2013-10-16,5640,5660,5460,5640,6230,259722.0,9210000.0
2013-10-17,5659,5659,5480,5550,3000,255578.0,9210000.0
2013-10-18,5480,5630,5480,5600,1791,257880.0,9210000.0
2013-10-21,5640,5640,5490,5560,2851,256038.0,9210000.0
2013-10-22,5600,5640,5490,5550,3951,255578.0,9210000.0
2013-10-23,5510,5600,5500,5570,3460,256498.0,9210000.0
2013-10-24,5610,5640,5560,5580,3701,256959.0,9210000.0
2013-10-25,5630,5630,5360,5360,3384,246828.0,9210000.0
