금호타이어(073240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-21,9750,9750,9600,9680,557098,1529374.0,157993158.0
2016-06-22,9610,9910,9580,9860,870513,1557813.0,157993158.0
2016-06-23,9800,9990,9780,9840,760218,1554653.0,157993158.0
2016-06-24,9920,9920,8930,9260,2612867,1463017.0,157993158.0
2016-06-27,9000,9440,9000,9440,1331176,1491455.0,157993158.0
2016-06-28,9300,9600,9260,9570,706910,1511995.0,157993158.0
2016-06-29,9600,9660,9520,9560,729846,1510415.0,157993158.0
2016-06-30,9560,9600,9470,9550,590202,1508835.0,157993158.0
2016-07-01,9560,9690,9470,9560,809541,1510415.0,157993158.0
2016-07-04,9620,9640,9500,9550,549783,1508835.0,157993158.0
2016-07-05,9500,9560,9400,9560,388802,1510415.0,157993158.0
2016-07-06,9580,10150,9510,9990,2313148,1578352.0,157993158.0
2016-07-07,10050,10050,9840,9950,1001730,1572032.0,157993158.0
2016-07-08,9910,9950,9720,9810,738380,1549913.0,157993158.0
2016-07-11,9880,9880,9760,9810,533699,1549913.0,157993158.0
2016-07-12,9860,9960,9800,9890,496250,1562552.0,157993158.0
2016-07-13,9850,10250,9830,10050,1702402,1587831.0,157993158.0
2016-07-14,9950,10050,9760,9780,1180587,1545173.0,157993158.0
2016-07-15,9730,9760,9480,9580,1086598,1513574.0,157993158.0
2016-07-18,9570,9580,9430,9430,608346,1489875.0,157993158.0
2016-07-19,9440,9500,9170,9450,967549,1493035.0,157993158.0
2016-07-20,9440,9510,9380,9400,341538,1485136.0,157993158.0
2016-07-21,9410,9530,9290,9500,343828,1500935.0,157993158.0
2016-07-22,9490,9510,9370,9370,352578,1480396.0,157993158.0
2016-07-25,9370,9430,9290,9300,400616,1469336.0,157993158.0
2016-07-26,9300,9460,9270,9440,416714,1491455.0,157993158.0
2016-07-27,9440,9540,9430,9520,340665,1504095.0,157993158.0
2016-07-28,9520,9800,9520,9790,747827,1546753.0,157993158.0
2016-07-29,9800,9950,9690,9950,865658,1572032.0,157993158.0
2016-08-01,9990,10000,9850,9880,672837,1560972.0,157993158.0
2016-08-02,9870,9880,9650,9720,548760,1535693.0,157993158.0
2016-08-03,9520,9570,9270,9300,1222824,1469336.0,157993158.0
2016-08-04,9290,9340,9170,9200,588129,1453537.0,157993158.0
2016-08-05,9280,9500,9200,9500,713293,1500935.0,157993158.0
2016-08-08,9420,9550,9410,9530,345358,1505675.0,157993158.0
2016-08-09,9530,9540,9440,9530,269136,1505675.0,157993158.0
2016-08-10,9500,9700,9440,9680,484822,1529374.0,157993158.0
2016-08-11,9680,9730,9570,9680,715037,1529374.0,157993158.0
2016-08-12,9600,9760,9600,9710,499677,1534114.0,157993158.0
2016-08-16,9710,9710,9560,9630,452086,1521474.0,157993158.0
2016-08-17,9550,9950,9530,9850,1223974,1556233.0,157993158.0
2016-08-18,9900,9960,9650,9710,693040,1534114.0,157993158.0
2016-08-19,9790,9840,9660,9760,548250,1542013.0,157993158.0
2016-08-22,9800,9810,9620,9620,458128,1519894.0,157993158.0
2016-08-23,9600,9620,9390,9390,626242,1483556.0,157993158.0
2016-08-24,9360,9480,9310,9390,363732,1483556.0,157993158.0
2016-08-25,9440,9790,9390,9700,859245,1532534.0,157993158.0
2016-08-26,9710,9840,9560,9600,501181,1516734.0,157993158.0
2016-08-29,9490,9740,9490,9660,373727,1526214.0,157993158.0
2016-08-30,9840,10400,9780,9830,4195884,1553073.0,157993158.0
2016-08-31,9830,10050,9830,9940,1289542,1570452.0,157993158.0
2016-09-01,9980,10050,9870,9950,836537,1572032.0,157993158.0
2016-09-02,9950,10100,9920,9940,697021,1570452.0,157993158.0
2016-09-05,10050,10100,9970,10000,746338,1579932.0,157993158.0
2016-09-06,10050,10150,9990,10050,1027835,1587831.0,157993158.0
2016-09-07,10150,10900,10100,10900,4112941,1722125.0,157993158.0
2016-09-08,11000,11200,10750,11100,2240293,1753724.0,157993158.0
2016-09-09,11100,11100,10800,11100,1194345,1753724.0,157993158.0
2016-09-12,10900,11350,10850,11000,1503122,1737925.0,157993158.0
2016-09-13,11050,11150,10850,10950,1004470,1730025.0,157993158.0
2016-09-19,11000,11500,11000,11350,1692745,1793222.0,157993158.0
2016-09-20,11400,11400,10800,11200,1888865,1769523.0,157993158.0
2016-09-21,11200,11250,10750,10850,1374410,1714226.0,157993158.0
2016-09-22,10850,11100,10650,10850,1489161,1714226.0,157993158.0
2016-09-23,10900,10950,10750,10800,655179,1706326.0,157993158.0
2016-09-26,10850,10900,10750,10800,503722,1706326.0,157993158.0
2016-09-27,10800,11250,10800,11200,1506198,1769523.0,157993158.0
2016-09-28,11250,11250,11050,11200,696257,1769523.0,157993158.0
2016-09-29,11150,11300,11150,11200,641326,1769523.0,157993158.0
2016-09-30,11150,11300,11050,11300,1038574,1785323.0,157993158.0
2016-10-04,11300,11400,10950,11150,962104,1761624.0,157993158.0
2016-10-05,11100,11200,10700,10850,1069913,1714226.0,157993158.0
2016-10-06,10800,10800,10500,10700,1186136,1690527.0,157993158.0
2016-10-07,10650,10850,10550,10750,670100,1698426.0,157993158.0
2016-10-10,11250,11400,11100,11250,2052557,1777423.0,157993158.0
2016-10-11,11250,11300,11150,11300,713959,1785323.0,157993158.0
2016-10-12,11300,11350,11200,11350,579473,1793222.0,157993158.0
2016-10-13,11350,11400,11150,11250,589347,1777423.0,157993158.0
2016-10-14,11200,11250,11100,11150,511305,1761624.0,157993158.0
2016-10-17,11200,11200,10750,10750,750778,1698426.0,157993158.0
2016-10-18,10750,10950,10750,10950,383629,1730025.0,157993158.0
2016-10-19,10900,10950,10500,10600,815158,1674727.0,157993158.0
2016-10-20,10550,10750,10500,10550,596705,1666828.0,157993158.0
2016-10-21,10550,10650,10450,10500,393987,1658928.0,157993158.0
2016-10-24,10550,10600,10400,10450,480970,1651029.0,157993158.0
2016-10-25,10400,10550,10350,10550,481158,1666828.0,157993158.0
2016-10-26,10500,10500,10100,10250,689126,1619430.0,157993158.0
2016-10-27,10150,10450,10100,10400,354632,1643129.0,157993158.0
2016-10-28,10300,10400,10250,10350,202516,1635229.0,157993158.0
2016-10-31,10350,10400,10150,10250,366486,1619430.0,157993158.0
2016-11-01,10150,10300,9870,10150,750467,1603631.0,157993158.0
2016-11-02,10100,10200,9940,9940,493407,1570452.0,157993158.0
2016-11-03,10150,10600,10150,10500,847484,1658928.0,157993158.0
2016-11-04,10500,10550,10350,10450,394965,1651029.0,157993158.0
2016-11-07,10550,10800,10400,10800,587414,1706326.0,157993158.0
2016-11-08,10800,10850,10600,10700,470299,1690527.0,157993158.0
2016-11-09,10800,10950,10200,10550,1540956,1666828.0,157993158.0
2016-11-10,10700,10700,9650,10050,3178826,1587831.0,157993158.0
2016-11-11,10150,10300,9990,10250,797495,1619430.0,157993158.0
2016-11-14,10350,10400,10000,10150,571330,1603631.0,157993158.0
2016-11-15,10200,10400,10050,10400,638937,1643129.0,157993158.0
2016-11-16,10400,10600,10300,10600,729791,1674727.0,157993158.0
2016-11-17,10600,10600,10050,10150,1146563,1603631.0,157993158.0
2016-11-18,10100,10150,9280,9320,3527079,1472496.0,157993158.0
2016-11-21,9230,9400,8870,8880,2068186,1402979.0,157993158.0
2016-11-22,8830,8850,8390,8650,2977079,1366641.0,157993158.0
2016-11-23,8550,8860,8500,8580,1434483,1355581.0,157993158.0
2016-11-24,8530,8680,8400,8410,791529,1328722.0,157993158.0
2016-11-25,8410,8940,8410,8840,1631394,1396660.0,157993158.0
2016-11-28,8770,8840,8280,8450,1931442,1335042.0,157993158.0
2016-11-29,8400,8620,8290,8480,1152106,1339782.0,157993158.0
2016-11-30,8470,8490,8090,8360,1641371,1320823.0,157993158.0
2016-12-01,8300,8350,8160,8160,707369,1289224.0,157993158.0
2016-12-02,8100,8320,7970,8100,1201342,1279745.0,157993158.0
2016-12-05,7970,8100,7790,8020,1028644,1267105.0,157993158.0
2016-12-06,8100,8150,7980,8080,777580,1276585.0,157993158.0
2016-12-07,8090,8110,7800,7860,868167,1241826.0,157993158.0
2016-12-08,7950,8100,7860,8100,691074,1279745.0,157993158.0
2016-12-09,8090,8100,7910,7990,508758,1262365.0,157993158.0
2016-12-12,8050,8180,7950,8100,569261,1279745.0,157993158.0
2016-12-13,8110,8220,8050,8190,462761,1293964.0,157993158.0
2016-12-14,8210,8270,8150,8170,472278,1290804.0,157993158.0
2016-12-15,8170,8300,8080,8270,431062,1306603.0,157993158.0
2016-12-16,8250,8260,8120,8140,523438,1286064.0,157993158.0
2016-12-19,8110,8180,8070,8100,466642,1279745.0,157993158.0
2016-12-20,8140,8350,8080,8270,931667,1306603.0,157993158.0
2016-12-21,8250,8340,8160,8160,503185,1289224.0,157993158.0
2016-12-22,8160,8160,8050,8050,404844,1271845.0,157993158.0
2016-12-23,8050,8200,8030,8130,309645,1284484.0,157993158.0
2016-12-26,8140,8170,8040,8050,357992,1271845.0,157993158.0
2016-12-27,7990,8110,7990,8060,439665,1273425.0,157993158.0
2016-12-28,8060,8190,8030,8150,419605,1287644.0,157993158.0
2016-12-29,8150,8510,8130,8480,1093582,1339782.0,157993158.0
2017-01-02,8500,8640,8400,8520,791806,1346102.0,157993158.0
2017-01-03,8520,8700,8520,8630,671148,1363481.0,157993158.0
2017-01-04,8620,8640,8400,8490,715841,1341362.0,157993158.0
2017-01-05,8430,8570,8400,8470,602306,1338202.0,157993158.0
2017-01-06,8610,8940,8600,8930,1863343,1410879.0,157993158.0
2017-01-09,8940,8990,8780,8980,865416,1418779.0,157993158.0
2017-01-10,8940,9320,8870,9250,1383137,1461437.0,157993158.0
2017-01-11,9320,9350,8990,9030,1231905,1426678.0,157993158.0
2017-01-12,8950,9100,8740,8770,1755233,1385600.0,157993158.0
2017-01-13,8820,9300,8820,9240,3264778,1459857.0,157993158.0
2017-01-16,9350,9450,9050,9200,1648072,1453537.0,157993158.0
2017-01-17,8900,9110,8760,8780,3149022,1387180.0,157993158.0
2017-01-18,8840,9100,8790,8930,2000674,1410879.0,157993158.0
2017-01-19,8910,9010,8630,8670,1504232,1369801.0,157993158.0
2017-01-20,8520,8520,8200,8420,2217579,1330302.0,157993158.0
2017-01-23,8480,8640,8130,8180,1418948,1292384.0,157993158.0
2017-01-24,8150,8220,7980,8120,1069321,1282904.0,157993158.0
2017-01-25,8120,8240,8040,8170,713184,1290804.0,157993158.0
2017-01-26,8120,8240,8080,8150,595960,1287644.0,157993158.0
2017-01-31,8200,8290,8070,8160,523722,1289224.0,157993158.0
2017-02-01,8150,8200,8090,8150,662015,1287644.0,157993158.0
2017-02-02,8150,8220,8090,8120,674480,1282904.0,157993158.0
2017-02-03,8110,8170,7940,8040,1051814,1270265.0,157993158.0
2017-02-06,7970,8030,7790,7820,985829,1235506.0,157993158.0
2017-02-07,7800,8030,7800,8030,636117,1268685.0,157993158.0
2017-02-08,8030,8320,7900,8300,1159066,1311343.0,157993158.0
2017-02-09,8350,8460,7770,7830,2453862,1237086.0,157993158.0
2017-02-10,7870,7880,7560,7660,1627008,1210228.0,157993158.0
2017-02-13,7610,8120,7530,8100,1737201,1279745.0,157993158.0
2017-02-14,8110,8250,8020,8170,863625,1290804.0,157993158.0
2017-02-15,8200,8430,8120,8300,897251,1311343.0,157993158.0
2017-02-16,8350,8360,8120,8170,549506,1290804.0,157993158.0
2017-02-17,8180,8320,8100,8280,508252,1308183.0,157993158.0
2017-02-20,8300,8340,8110,8160,499495,1289224.0,157993158.0
2017-02-21,8140,8250,8120,8210,412350,1297124.0,157993158.0
2017-02-22,8240,8240,8130,8180,344251,1292384.0,157993158.0
2017-02-23,8220,8270,8130,8190,351522,1293964.0,157993158.0
2017-02-24,8250,8340,8150,8280,637031,1308183.0,157993158.0
2017-02-27,8310,8360,8220,8260,481611,1305023.0,157993158.0
2017-02-28,8240,8250,8040,8120,740313,1282904.0,157993158.0
2017-03-02,8190,8200,8080,8110,552124,1281325.0,157993158.0
2017-03-03,8060,8150,7890,8120,884972,1282904.0,157993158.0
2017-03-06,8120,8120,7960,7970,629621,1259205.0,157993158.0
2017-03-07,7960,8110,7880,8070,424370,1275005.0,157993158.0
2017-03-08,8030,8350,8030,8300,1055169,1311343.0,157993158.0
2017-03-09,8350,8380,8180,8180,534532,1292384.0,157993158.0
2017-03-10,8150,8240,7920,8220,552770,1298704.0,157993158.0
2017-03-13,8480,8830,8280,8770,2918157,1385600.0,157993158.0
2017-03-14,8870,8880,8430,8430,1841521,1331882.0,157993158.0
2017-03-15,8360,8370,8130,8130,1114141,1284484.0,157993158.0
2017-03-16,8240,8380,8200,8260,692028,1305023.0,157993158.0
2017-03-17,8250,8440,8210,8330,715669,1316083.0,157993158.0
2017-03-20,8240,8240,8040,8170,594755,1290804.0,157993158.0
2017-03-21,8200,8260,8120,8150,445698,1287644.0,157993158.0
2017-03-22,8130,8560,8130,8530,1487374,1347682.0,157993158.0
2017-03-23,8460,8740,8420,8580,1022704,1355581.0,157993158.0
2017-03-24,8590,8750,8490,8680,826310,1371381.0,157993158.0
2017-03-27,8630,8860,8510,8750,1134168,1382440.0,157993158.0
2017-03-28,8790,8810,8640,8760,632318,1384020.0,157993158.0
2017-03-29,8800,8810,8420,8430,810666,1331882.0,157993158.0
2017-03-30,8470,8560,8300,8370,489578,1322403.0,157993158.0
2017-03-31,8430,8560,8370,8540,432140,1349262.0,157993158.0
2017-04-03,8560,8590,8450,8510,363564,1344522.0,157993158.0
2017-04-04,8420,8470,8250,8350,602456,1319243.0,157993158.0
2017-04-05,8350,8450,8310,8390,436043,1325563.0,157993158.0
2017-04-06,8360,8470,8350,8400,246357,1327143.0,157993158.0
2017-04-07,8410,8490,8370,8430,320066,1331882.0,157993158.0
2017-04-10,8410,8460,8200,8230,478914,1300284.0,157993158.0
2017-04-11,8180,8370,8180,8240,359176,1301864.0,157993158.0
2017-04-12,8220,8500,8220,8480,658577,1339782.0,157993158.0
2017-04-13,8450,8620,8440,8530,444877,1347682.0,157993158.0
2017-04-14,8520,8560,8400,8460,408771,1336622.0,157993158.0
2017-04-17,8420,8520,8400,8500,324134,1342942.0,157993158.0
2017-04-18,8540,8560,8250,8360,818069,1320823.0,157993158.0
2017-04-19,8360,8450,8340,8420,446589,1330302.0,157993158.0
2017-04-20,8430,8910,8360,8800,2388995,1390340.0,157993158.0
2017-04-21,8760,8800,8440,8560,1353375,1352421.0,157993158.0
2017-04-24,8560,8670,8410,8570,635422,1354001.0,157993158.0
2017-04-25,8580,8640,8310,8320,1139516,1314503.0,157993158.0
2017-04-26,8330,8440,8240,8330,614229,1316083.0,157993158.0
2017-04-27,8350,8440,8240,8240,624528,1301864.0,157993158.0
2017-04-28,8190,8250,8000,8050,1261431,1271845.0,157993158.0
2017-05-02,8040,8190,7970,7990,719682,1262365.0,157993158.0
2017-05-04,7960,8050,7950,7990,578175,1262365.0,157993158.0
2017-05-08,7990,8190,7950,8180,710451,1292384.0,157993158.0
2017-05-10,8230,8390,8190,8250,839562,1303444.0,157993158.0
2017-05-11,8250,8380,8190,8380,686203,1323983.0,157993158.0
2017-05-12,8330,8410,8270,8300,423578,1311343.0,157993158.0
2017-05-15,8250,8360,8230,8260,346030,1305023.0,157993158.0
2017-05-16,8080,8210,8010,8060,1157534,1273425.0,157993158.0
2017-05-17,8050,8080,7780,7800,1311595,1232347.0,157993158.0
2017-05-18,7760,7910,7710,7760,833544,1226027.0,157993158.0
2017-05-19,7780,7860,7700,7720,797165,1219707.0,157993158.0
2017-05-22,7770,7780,7590,7640,907576,1207068.0,157993158.0
2017-05-23,7630,7750,7610,7630,756026,1205488.0,157993158.0
2017-05-24,7650,7660,7510,7510,1185954,1186529.0,157993158.0
2017-05-25,7510,7570,7340,7360,1625001,1162830.0,157993158.0
2017-05-26,7310,7350,6960,7020,3533719,1109112.0,157993158.0
2017-05-29,7030,7230,7030,7080,1395160,1118592.0,157993158.0
2017-05-30,6980,7170,6970,7150,919234,1129651.0,157993158.0
2017-05-31,7160,7370,7160,7210,1224132,1139131.0,157993158.0
2017-06-01,7220,7300,7160,7170,649576,1132811.0,157993158.0
2017-06-02,7240,7280,7120,7250,724746,1145450.0,157993158.0
2017-06-05,7250,7350,7250,7270,592281,1148610.0,157993158.0
2017-06-07,7270,7340,7210,7310,848281,1154930.0,157993158.0
2017-06-08,7390,7390,7240,7310,1125792,1154930.0,157993158.0
2017-06-09,7300,7610,7260,7510,1582760,1186529.0,157993158.0
2017-06-12,7450,7740,7370,7530,1391174,1189688.0,157993158.0
2017-06-13,7480,7500,7350,7360,705389,1162830.0,157993158.0
2017-06-14,7540,7880,7480,7780,2165514,1229187.0,157993158.0
2017-06-15,7820,7820,7590,7600,840990,1200748.0,157993158.0
2017-06-16,7560,7760,7500,7700,863614,1216547.0,157993158.0
2017-06-19,7710,7950,7200,7370,2078013,1164410.0,157993158.0
2017-06-20,7380,7570,7110,7420,2752260,1172309.0,157993158.0
2017-06-21,7450,7580,7380,7430,1520560,1173889.0,157993158.0
2017-06-22,7390,7530,7270,7440,1059712,1175469.0,157993158.0
2017-06-23,7450,7660,7440,7520,770657,1188109.0,157993158.0
2017-06-26,7560,7580,7400,7410,724516,1170729.0,157993158.0
2017-06-27,7450,7530,7410,7440,675120,1175469.0,157993158.0
2017-06-28,7450,7490,7370,7380,657661,1165990.0,157993158.0
2017-06-29,7420,7560,7390,7430,571638,1173889.0,157993158.0
2017-06-30,7390,7530,7390,7510,646357,1186529.0,157993158.0
2017-07-03,7540,7750,7480,7740,1258432,1222867.0,157993158.0
2017-07-04,7800,7890,7550,7590,1082411,1199168.0,157993158.0
2017-07-05,7570,7850,7550,7830,1836296,1237086.0,157993158.0
2017-07-06,7900,8590,7870,8300,6470258,1311343.0,157993158.0
2017-07-07,8330,8410,8020,8120,2778792,1282904.0,157993158.0
2017-07-10,8370,8650,8020,8070,3543976,1275005.0,157993158.0
2017-07-11,8010,8290,7650,7750,3010233,1224447.0,157993158.0
2017-07-12,7800,7860,7430,7460,2078595,1178629.0,157993158.0
2017-07-13,7410,7550,7060,7100,3464089,1121751.0,157993158.0
2017-07-14,7060,7210,6970,7120,1459746,1124911.0,157993158.0
2017-07-17,7220,7250,7100,7200,1007485,1137551.0,157993158.0
2017-07-18,7220,7750,7150,7720,2769251,1219707.0,157993158.0
2017-07-19,7350,7540,7260,7320,2326369,1156510.0,157993158.0
2017-07-20,7340,7420,7220,7350,800062,1161250.0,157993158.0
2017-07-21,7360,7430,7320,7390,543775,1167569.0,157993158.0
2017-07-24,7500,7650,7420,7470,1195364,1180209.0,157993158.0
2017-07-25,7460,7510,7320,7400,632714,1169149.0,157993158.0
2017-07-26,7570,7670,7490,7620,1552579,1203908.0,157993158.0
2017-07-27,7850,7880,7560,7650,1445814,1208648.0,157993158.0
2017-07-28,7610,7820,7610,7760,1155571,1226027.0,157993158.0
2017-07-31,7790,7820,7420,7550,995865,1192848.0,157993158.0
2017-08-01,7540,7750,7540,7720,772228,1219707.0,157993158.0
2017-08-02,7680,7700,7450,7470,908390,1180209.0,157993158.0
2017-08-03,7430,7490,7160,7210,970080,1139131.0,157993158.0
2017-08-04,7120,7230,7100,7140,676793,1128071.0,157993158.0
2017-08-07,7180,7250,7130,7180,396470,1134391.0,157993158.0
2017-08-08,7180,7230,7110,7130,481265,1126491.0,157993158.0
2017-08-09,7120,7160,7100,7140,458741,1128071.0,157993158.0
2017-08-10,7140,7370,7130,7280,737340,1150190.0,157993158.0
2017-08-11,7220,7240,7080,7100,539047,1121751.0,157993158.0
2017-08-14,7150,7170,7090,7090,276274,1120171.0,157993158.0
2017-08-16,7100,7160,7070,7110,362784,1123331.0,157993158.0
2017-08-17,7130,7130,7020,7080,570441,1118592.0,157993158.0
2017-08-18,6630,6840,6600,6710,2131067,1060134.0,157993158.0
2017-08-21,6760,6840,6690,6710,804946,1060134.0,157993158.0
2017-08-22,6660,6720,6410,6440,1703971,1017476.0,157993158.0
2017-08-23,6460,6590,6420,6540,947909,1033275.0,157993158.0
2017-08-24,6650,6710,6550,6690,751097,1056974.0,157993158.0
2017-08-25,6650,6890,6640,6870,854379,1085413.0,157993158.0
2017-08-28,6900,7040,6840,7030,671321,1110692.0,157993158.0
2017-08-29,7000,7040,6870,6920,597541,1093313.0,157993158.0
2017-08-30,6890,7080,6830,6930,749011,1094893.0,157993158.0
2017-08-31,6890,6890,6660,6720,1128031,1061714.0,157993158.0
2017-09-01,6680,6960,6630,6790,1324514,1072774.0,157993158.0
2017-09-04,6620,6760,6590,6600,801482,1042755.0,157993158.0
2017-09-05,6620,6760,6560,6580,733930,1039595.0,157993158.0
2017-09-06,6180,6260,5300,5350,11136955,845263.0,157993158.0
2017-09-07,5360,5780,5360,5500,5707779,868962.0,157993158.0
2017-09-08,5600,5680,5400,5420,1697945,856323.0,157993158.0
2017-09-11,5350,5420,5080,5100,3079893,805765.0,157993158.0
2017-09-12,5180,5370,5140,5260,2089702,831044.0,157993158.0
2017-09-13,5200,5210,4955,4990,3648047,788386.0,157993158.0
2017-09-14,4990,5300,4800,5080,3789122,802605.0,157993158.0
2017-09-15,5000,5120,4975,5080,1796774,802605.0,157993158.0
2017-09-18,5150,5150,5000,5010,1360178,791546.0,157993158.0
2017-09-19,4990,5200,4990,5140,1666797,812085.0,157993158.0
2017-09-20,5200,5200,5060,5070,1136209,801025.0,157993158.0
2017-09-21,5100,5710,5070,5530,6261346,873702.0,157993158.0
2017-09-22,5460,5460,5150,5190,1881888,819984.0,157993158.0
2017-09-25,5140,5210,4970,4970,1167394,785226.0,157993158.0
2017-09-26,5040,5390,5040,5280,3150833,834204.0,157993158.0
2017-09-27,5480,5740,5270,5620,4555630,887922.0,157993158.0
2017-09-28,5680,6160,5540,5940,5925060,938479.0,157993158.0
2017-09-29,6060,6160,5960,5980,1942684,944799.0,157993158.0
2017-10-10,6210,6210,5680,5980,2824096,944799.0,157993158.0
2017-10-11,5970,6070,5900,6040,1130304,954279.0,157993158.0
2017-10-12,6020,6340,6010,6270,1839277,990617.0,157993158.0
2017-10-13,6350,6350,6100,6110,1321706,965338.0,157993158.0
2017-10-16,6120,6290,6050,6090,761172,962178.0,157993158.0
2017-10-17,6050,6110,5840,5880,1300965,929000.0,157993158.0
2017-10-18,5840,5930,5720,5900,861113,932160.0,157993158.0
2017-10-19,5850,5940,5780,5820,724022,919520.0,157993158.0
2017-10-20,5830,6460,5790,6290,3863757,993777.0,157993158.0
2017-10-23,6310,6330,6090,6100,1358759,963758.0,157993158.0
2017-10-24,6080,6170,5970,6060,669653,957439.0,157993158.0
2017-10-25,6020,6620,5960,6420,2511082,1014316.0,157993158.0
2017-10-26,6430,6690,6380,6540,2205812,1033275.0,157993158.0
2017-10-27,6600,6910,6550,6670,2544678,1053814.0,157993158.0
2017-10-30,6730,6790,6630,6700,1018040,1058554.0,157993158.0
2017-10-31,6680,6700,6420,6550,1322928,1034855.0,157993158.0
2017-11-01,6500,6620,6490,6550,606152,1034855.0,157993158.0
2017-11-02,6530,6560,6400,6410,638528,1012736.0,157993158.0
2017-11-03,6450,6780,6450,6550,999423,1034855.0,157993158.0
2017-11-06,6590,6640,6400,6460,601060,1020636.0,157993158.0
2017-11-07,6570,6750,6390,6650,1639367,1050655.0,157993158.0
2017-11-08,6600,6770,6520,6730,837522,1063294.0,157993158.0
2017-11-09,6670,6800,6650,6740,624963,1064874.0,157993158.0
2017-11-10,6760,6780,6620,6700,458114,1058554.0,157993158.0
2017-11-13,6650,6780,6590,6590,673799,1041175.0,157993158.0
2017-11-14,6630,6630,6440,6600,823928,1042755.0,157993158.0
2017-11-15,6530,6600,6440,6460,657943,1020636.0,157993158.0
2017-11-16,6420,6530,6300,6330,770467,1000097.0,157993158.0
2017-11-17,6260,6540,6260,6420,869700,1014316.0,157993158.0
2017-11-20,6420,6780,6420,6520,1319815,1030115.0,157993158.0
2017-11-21,6530,6590,6430,6570,728979,1038015.0,157993158.0
2017-11-22,6510,6630,6430,6440,680694,1017476.0,157993158.0
2017-11-23,6470,6680,6460,6670,851927,1053814.0,157993158.0
2017-11-24,6660,6730,6610,6680,627338,1055394.0,157993158.0
2017-11-27,6680,7150,6680,6880,3563096,1086993.0,157993158.0
2017-11-28,6910,7100,6710,6870,1295156,1085413.0,157993158.0
2017-11-29,6850,7080,6850,7030,1478361,1110692.0,157993158.0
2017-11-30,7030,7080,6920,6950,779538,1098052.0,157993158.0
2017-12-01,6960,7000,6660,6720,1061715,1061714.0,157993158.0
2017-12-04,6750,6750,6530,6650,673502,1050655.0,157993158.0
2017-12-05,6650,7180,6650,7000,3213552,1105952.0,157993158.0
2017-12-06,7020,7090,6870,6890,1011810,1088573.0,157993158.0
2017-12-07,5850,6040,4830,4830,30104679,763107.0,157993158.0
2017-12-08,4470,4665,3385,3385,32842145,534807.0,157993158.0
2017-12-11,3955,4140,3545,3830,18823881,605114.0,157993158.0
2017-12-12,4315,4430,3925,4120,16033682,650932.0,157993158.0
2017-12-13,3980,4170,3830,3935,5473559,621703.0,157993158.0
2017-12-14,3870,4105,3850,4020,5353442,635132.0,157993158.0
2017-12-15,5060,5220,4190,4455,39413163,703860.0,157993158.0
2017-12-18,4250,5200,4070,4570,21919633,722029.0,157993158.0
2017-12-19,4500,4700,4235,4565,8036138,721239.0,157993158.0
2017-12-20,4500,4625,4425,4505,4434957,711759.0,157993158.0
2017-12-21,4505,4505,4290,4295,3116766,678581.0,157993158.0
2017-12-22,4230,4490,4230,4420,2964254,698330.0,157993158.0
2017-12-26,4720,4745,4460,4520,3239503,714129.0,157993158.0
2017-12-27,4390,4480,4300,4410,1515881,696750.0,157993158.0
2017-12-28,4380,4500,4350,4425,1763867,699120.0,157993158.0
2018-01-02,4350,4520,4335,4470,1917122,706229.0,157993158.0
2018-01-03,4545,5690,4505,5320,22194916,840524.0,157993158.0
2018-01-04,5340,5350,5090,5130,4808407,810505.0,157993158.0
2018-01-05,5020,5150,4875,5040,3568379,796286.0,157993158.0
2018-01-08,5040,5060,4785,4810,2948902,759947.0,157993158.0
2018-01-09,4770,4985,4650,4900,3175097,774166.0,157993158.0
2018-01-10,4885,5000,4805,4935,2461532,779696.0,157993158.0
2018-01-11,4930,5050,4850,4990,2310746,788386.0,157993158.0
2018-01-12,4910,5130,4855,4880,2423714,771007.0,157993158.0
2018-01-15,4885,4970,4750,4900,1259299,774166.0,157993158.0
2018-01-16,4840,5170,4835,5070,2945260,801025.0,157993158.0
2018-01-17,5050,5130,4980,5040,1537771,796286.0,157993158.0
2018-01-18,5040,5260,4920,5250,4882351,829464.0,157993158.0
2018-01-19,5590,5840,5310,5330,7418742,842104.0,157993158.0
2018-01-22,5300,5450,5160,5330,1836395,842104.0,157993158.0
2018-01-23,5350,5450,5280,5440,2634012,859483.0,157993158.0
2018-01-24,5440,5550,5400,5550,2222105,876862.0,157993158.0
2018-01-25,5500,5830,5410,5720,3921677,903721.0,157993158.0
2018-01-26,5730,5930,5700,5860,2623729,925840.0,157993158.0
2018-01-29,5900,6010,5800,5970,2565185,943219.0,157993158.0
2018-01-30,5850,5980,5720,5820,2399265,919520.0,157993158.0
2018-01-31,5820,5950,5730,5950,1714000,940059.0,157993158.0
2018-02-01,5950,6740,5910,6570,7788015,1038015.0,157993158.0
2018-02-02,6800,7470,6660,7220,6976890,1140711.0,157993158.0
2018-02-05,7160,7540,6710,6860,7060656,1083833.0,157993158.0
2018-02-06,6460,6790,6420,6690,4086550,1056974.0,157993158.0
2018-02-07,6760,6910,6400,6550,3245997,1034855.0,157993158.0
2018-02-08,6490,6800,6240,6640,3756699,1049075.0,157993158.0
2018-02-09,6400,6650,6400,6450,1633068,1019056.0,157993158.0
2018-02-12,6320,6380,6050,6150,2141948,971658.0,157993158.0
2018-02-13,6050,6240,5860,6020,1964501,951119.0,157993158.0
