조비(001550),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-20,41956,43292,40486,41421,3820,28138.0,1815379.0
2000-09-21,42891,43692,39818,40084,2010,27231.0,1815379.0
2000-09-22,37681,38750,34074,34073,4220,23146.0,1815379.0
2000-09-25,33939,39150,33939,39149,10690,26595.0,1815379.0
2000-09-26,37414,41422,37414,37948,3360,25778.0,1815379.0
2000-09-27,40087,42759,38483,41289,30360,28048.0,1815379.0
2000-09-28,41423,42625,38750,41289,4380,28048.0,1815379.0
2000-09-29,41021,41021,39016,39818,4460,27049.0,1815379.0
2000-10-02,38217,39954,38217,38751,1890,26323.0,1815379.0
2000-10-04,39820,39820,37682,38751,2730,26323.0,1815379.0
2000-10-05,38750,40354,35811,36345,36750,24689.0,1815379.0
2000-10-06,37415,41691,35544,41690,252780,28320.0,1815379.0
2000-10-09,47837,47837,47837,47836,5830,32495.0,1815379.0
2000-10-10,54918,54918,54918,54917,169890,37306.0,1815379.0
2000-10-11,47301,51577,46767,46767,222870,31769.0,1815379.0
2000-10-12,43027,47837,39820,42625,190430,28955.0,1815379.0
2000-10-13,41422,47302,41422,42224,187390,28683.0,1815379.0
2000-10-16,43025,45431,41956,45430,101310,30861.0,1815379.0
2000-10-17,45431,52246,44228,48103,254500,32677.0,1815379.0
2000-10-18,45965,48370,41422,42490,102810,28865.0,1815379.0
2000-10-19,42491,46098,41956,44094,77810,29954.0,1815379.0
2000-10-20,42891,45163,42758,42757,44220,29046.0,1815379.0
2000-10-23,43292,44628,41421,41421,40190,28138.0,1815379.0
2000-10-24,41957,42492,39017,39952,39360,27140.0,1815379.0
2000-10-25,40353,45164,38750,41556,73380,28229.0,1815379.0
2000-10-26,40755,42492,37548,39017,36440,26505.0,1815379.0
2000-10-27,36880,40488,36880,37681,29130,25597.0,1815379.0
2000-10-30,38750,39285,36345,36345,19130,24689.0,1815379.0
2000-10-31,33939,38482,30999,36878,58670,25052.0,1815379.0
2000-11-01,36078,40087,36078,39017,38070,26505.0,1815379.0
2000-11-02,37682,39820,36078,36078,31100,24508.0,1815379.0
2000-11-03,36613,38083,35544,36078,47340,24508.0,1815379.0
2000-11-06,36076,38214,36076,37145,40910,25234.0,1815379.0
2000-11-07,37147,42626,36613,42625,73770,28955.0,1815379.0
2000-11-08,44497,48906,42760,48906,145170,33221.0,1815379.0
2000-11-09,49171,56119,46098,56119,162300,38123.0,1815379.0
2000-11-10,61465,64538,49973,58792,130910,39938.0,1815379.0
2000-11-13,55320,57458,53717,54785,36140,37215.0,1815379.0
2000-11-14,53449,60798,52380,59595,88900,40483.0,1815379.0
2000-11-15,59996,67078,59061,63871,66630,43388.0,1815379.0
2000-11-16,64404,66542,58792,58792,50250,39938.0,1815379.0
2000-11-17,56923,63872,53984,56388,86390,38304.0,1815379.0
2000-11-20,51042,62800,51042,57455,93670,39031.0,1815379.0
2000-11-21,57458,62268,56389,56388,17110,38304.0,1815379.0
2000-11-22,55052,60130,55052,55052,66030,37397.0,1815379.0
2000-11-23,47035,54251,46902,46901,115450,31860.0,1815379.0
2000-11-24,48370,50508,45564,46767,14200,31769.0,1815379.0
2000-11-27,39819,49440,39819,45832,210520,31134.0,1815379.0
2000-11-28,48102,51576,42757,45964,66960,31225.0,1815379.0
2000-11-29,49440,49440,43561,43560,58720,29591.0,1815379.0
2000-11-30,40353,43827,38215,40486,71580,27503.0,1815379.0
2000-12-01,38885,41423,37816,41022,49680,27866.0,1815379.0
2000-12-04,44093,44093,39550,40084,29330,27231.0,1815379.0
2000-12-05,40887,43693,40219,41421,76140,28138.0,1815379.0
2000-12-06,42758,43559,41555,42089,64480,28592.0,1815379.0
2000-12-07,43292,43292,40219,40486,24630,27503.0,1815379.0
2000-12-08,40486,41555,39551,40486,36020,27503.0,1815379.0
2000-12-11,40487,42491,40487,41822,65980,28411.0,1815379.0
2000-12-12,42224,43159,40621,40887,69000,27775.0,1815379.0
2000-12-13,40887,41689,40085,40486,36000,27503.0,1815379.0
2000-12-14,40621,41423,39285,39686,27510,26958.0,1815379.0
2000-12-15,38750,40487,37948,38883,39650,26414.0,1815379.0
2000-12-18,37813,38882,37546,37813,25280,25688.0,1815379.0
2000-12-19,38348,43426,38348,43425,116070,29500.0,1815379.0
2000-12-20,44896,45965,37012,37546,184500,25506.0,1815379.0
2000-12-21,35008,36345,32871,34340,60150,23328.0,1815379.0
2000-12-22,35276,37414,31267,33405,61680,22692.0,1815379.0
2000-12-26,33405,34741,28461,28461,109400,19334.0,1815379.0
2001-01-02,24474,30799,24474,29423,145880,19425.0,1815379.0
2001-01-03,29974,31623,27911,30523,163410,20151.0,1815379.0
2001-01-04,34373,34373,29836,30523,116110,20151.0,1815379.0
2001-01-05,31074,32998,30249,30936,134890,20423.0,1815379.0
2001-01-08,30386,32586,30386,31760,103150,20968.0,1815379.0
2001-01-09,32998,35198,32036,34098,170250,22511.0,1815379.0
2001-01-10,34098,36986,30524,32173,140100,21240.0,1815379.0
2001-01-11,33273,33548,32036,32998,50730,21785.0,1815379.0
2001-01-12,33411,34373,32448,32723,85430,21603.0,1815379.0
2001-01-15,33136,34373,32448,33273,99290,21966.0,1815379.0
2001-01-16,33823,34373,32173,32860,53810,21694.0,1815379.0
2001-01-17,32861,36848,31898,34373,123630,22692.0,1815379.0
2001-01-18,35336,36573,33548,34098,93240,22511.0,1815379.0
2001-01-19,34373,34923,32723,32723,59670,21603.0,1815379.0
2001-01-22,32036,34098,32036,33135,51960,21875.0,1815379.0
2001-01-26,34373,34373,32448,32860,37010,21694.0,1815379.0
2001-01-29,33273,37673,32448,37673,195930,24871.0,1815379.0
2001-01-30,38636,38773,34923,35748,194660,23600.0,1815379.0
2001-01-31,36298,37261,33961,34648,79570,22874.0,1815379.0
2001-02-01,34648,36298,34648,34648,65580,22874.0,1815379.0
2001-02-02,34648,35611,34648,35198,38920,23237.0,1815379.0
2001-02-05,35748,36848,33823,34785,71740,22965.0,1815379.0
2001-02-06,34786,35473,34236,34923,27810,23055.0,1815379.0
2001-02-07,35198,35886,33961,34235,69120,22601.0,1815379.0
2001-02-08,34648,36986,34236,35885,149130,23691.0,1815379.0
2001-02-09,36161,36161,34923,35610,46770,23509.0,1815379.0
2001-02-12,35611,36023,35198,35198,36700,23237.0,1815379.0
2001-02-13,35748,35748,34648,35060,33300,23146.0,1815379.0
2001-02-14,35748,37948,34786,36298,117120,23963.0,1815379.0
2001-02-15,36298,36711,35198,35335,57380,23328.0,1815379.0
2001-02-16,36023,36848,35336,35473,59960,23418.0,1815379.0
2001-02-19,36023,36023,35061,35610,39500,23509.0,1815379.0
2001-02-20,35336,40148,35336,38223,197210,25234.0,1815379.0
2001-02-21,37811,39736,36848,37398,75960,24689.0,1815379.0
2001-02-22,37948,38223,35748,35885,62740,23691.0,1815379.0
2001-02-23,36023,37948,36023,36848,51800,24326.0,1815379.0
2001-02-26,37948,39323,37536,38910,102140,25688.0,1815379.0
2001-02-27,39598,39873,36573,36848,67840,24326.0,1815379.0
2001-02-28,37398,38636,36711,38223,64550,25234.0,1815379.0
2001-03-02,37398,38361,35473,36298,60180,23963.0,1815379.0
2001-03-05,34648,35748,33961,34923,36590,23055.0,1815379.0
2001-03-06,35198,36711,35061,35060,37440,23146.0,1815379.0
2001-03-07,35198,38773,35198,36573,134920,24145.0,1815379.0
2001-03-08,36711,37398,36023,37123,36710,24508.0,1815379.0
2001-03-09,37673,37948,36161,36298,45170,23963.0,1815379.0
2001-03-12,36298,38086,35748,36435,67930,24054.0,1815379.0
2001-03-13,35473,35473,33548,33823,49250,22329.0,1815379.0
2001-03-14,34648,35198,34098,34648,26790,22874.0,1815379.0
2001-03-15,32586,33823,31623,33823,40980,22329.0,1815379.0
2001-03-16,33136,34648,33136,33273,18330,21966.0,1815379.0
2001-03-19,32448,32998,32173,32448,19190,21421.0,1815379.0
2001-03-20,32586,33273,31623,31898,33020,21058.0,1815379.0
2001-03-21,31348,31623,30524,31210,30290,20605.0,1815379.0
2001-03-22,31898,33273,31211,32448,38310,21421.0,1815379.0
2001-03-23,32586,32723,31623,31623,26090,20877.0,1815379.0
2001-03-26,32173,32173,31348,32035,20920,21149.0,1815379.0
2001-03-27,32173,32448,31623,31760,23920,20968.0,1815379.0
2001-03-28,31898,32173,31211,31760,16090,20968.0,1815379.0
2001-03-29,31348,33548,31074,32998,53790,21785.0,1815379.0
2001-03-30,32998,33548,31623,31760,42250,20968.0,1815379.0
2001-04-02,31898,32311,31623,31623,13680,20877.0,1815379.0
2001-04-03,31623,31623,29699,30661,12260,20241.0,1815379.0
2001-04-04,30386,30386,28324,28873,17140,19061.0,1815379.0
2001-04-06,29424,30386,29011,29011,11930,19152.0,1815379.0
2001-04-09,28461,29424,28461,29148,5680,19243.0,1815379.0
2001-04-10,28599,29699,28324,28323,14980,18698.0,1815379.0
2001-04-11,28874,28874,28324,28598,15500,18880.0,1815379.0
2001-04-12,28049,30936,28049,30248,36190,19969.0,1815379.0
2001-04-13,31486,31486,29561,29973,20310,19788.0,1815379.0
2001-04-16,29424,30799,29286,29286,8870,19334.0,1815379.0
2001-04-17,28874,29974,28874,29836,7180,19697.0,1815379.0
2001-04-18,30799,32998,30799,32035,60890,21149.0,1815379.0
2001-04-19,34373,34373,31623,32723,51720,22251.0,1869840.0
2001-04-20,33548,33548,31348,31623,24890,21503.0,1869840.0
2001-04-23,31623,32448,30799,31073,19130,21129.0,1869840.0
2001-04-24,30386,31211,30249,31073,18160,21129.0,1869840.0
2001-04-25,31211,31623,30936,31073,15010,21129.0,1869840.0
2001-04-26,31898,31898,31074,31073,14880,21129.0,1869840.0
2001-04-27,31623,32173,31074,31210,30230,21223.0,1869840.0
2001-04-30,31348,31761,31211,31623,19280,21503.0,1869840.0
2001-05-02,31623,31898,30936,31210,21030,21223.0,1869840.0
2001-05-03,31211,31348,30524,30523,16520,20755.0,1869840.0
2001-05-04,30799,30799,30249,30661,8840,20849.0,1869840.0
2001-05-07,30799,30936,29974,30661,23560,20849.0,1869840.0
2001-05-08,29974,32448,29974,30798,42810,20942.0,1869840.0
2001-05-09,30799,31211,30386,30386,12790,20662.0,1869840.0
2001-05-10,30386,30936,30249,30248,20650,20568.0,1869840.0
2001-05-11,30249,30799,29699,29836,46060,20288.0,1869840.0
2001-05-14,29974,30249,29424,29698,33160,20194.0,1869840.0
2001-05-15,29424,29974,29149,29286,24870,19914.0,1869840.0
2001-05-16,29149,30799,29149,30111,73390,20475.0,1869840.0
2001-05-17,31074,31074,29561,30111,40590,20475.0,1869840.0
2001-05-18,29699,30799,29561,29973,21500,20381.0,1869840.0
2001-05-21,29699,30386,29699,30111,26180,20475.0,1869840.0
2001-05-22,30111,30661,29974,30111,25160,20475.0,1869840.0
2001-05-23,30111,30799,29974,30386,26000,20662.0,1869840.0
2001-05-24,30386,31348,29974,30661,48790,20849.0,1869840.0
2001-05-25,31074,32998,30936,32448,92280,22064.0,1869840.0
2001-05-28,32998,33548,31486,32173,52920,21877.0,1869840.0
2001-05-29,32173,32173,31211,31623,56050,21503.0,1869840.0
2001-05-30,31211,31623,30936,31210,32420,21223.0,1869840.0
2001-05-31,31348,32311,31211,31760,60640,21597.0,1869840.0
2001-06-01,31761,32861,31486,32448,74510,22064.0,1869840.0
2001-06-04,32448,35061,32448,33823,194060,22999.0,1869840.0
2001-06-05,34098,35473,31623,31623,132770,21503.0,1869840.0
2001-06-07,32173,33823,31761,32448,73140,22064.0,1869840.0
2001-06-08,32586,32586,31486,31760,48550,21597.0,1869840.0
2001-06-11,31898,32448,31348,31485,22630,21410.0,1869840.0
2001-06-12,31074,31486,30111,30248,76020,20568.0,1869840.0
2001-06-13,30799,30799,29974,30248,63990,20568.0,1869840.0
2001-06-14,30249,30799,30111,30248,45780,20568.0,1869840.0
2001-06-15,30799,30799,30249,30798,41290,20942.0,1869840.0
2001-06-18,30799,30936,30249,30523,27530,20755.0,1869840.0
2001-06-19,30936,34786,30799,32998,399320,22438.0,1869840.0
2001-06-20,32998,32998,30799,32173,113610,21877.0,1869840.0
2001-06-21,32723,36986,32311,36985,713790,25149.0,1869840.0
2001-06-22,36161,39598,35061,37673,507420,25617.0,1869840.0
2001-06-25,38498,39323,36711,38360,291600,26084.0,1869840.0
2001-06-26,37948,38361,33273,34373,211120,23373.0,1869840.0
2001-06-27,33961,34786,32586,32998,100250,22438.0,1869840.0
2001-06-28,33273,33823,32036,32448,93810,22064.0,1869840.0
2001-06-29,32723,33961,32036,33960,179640,23093.0,1869840.0
2001-07-02,34236,34511,33136,33273,94090,22625.0,1869840.0
2001-07-03,33823,36848,33273,34648,337080,23560.0,1869840.0
2001-07-04,35061,36023,34098,35885,169160,24401.0,1869840.0
2001-07-05,36436,36436,34923,35198,77490,23934.0,1869840.0
2001-07-06,33548,34373,32448,32448,110000,22064.0,1869840.0
2001-07-09,31898,31898,28324,28598,103970,19446.0,1869840.0
2001-07-10,29149,30524,29149,29286,77730,19914.0,1869840.0
2001-07-11,28186,28599,27499,28186,51710,19166.0,1869840.0
2001-07-12,28324,29699,28324,29423,47750,20007.0,1869840.0
2001-07-13,29699,29836,27499,27636,81220,18792.0,1869840.0
2001-07-16,28324,28736,27774,28186,45390,19166.0,1869840.0
2001-07-18,28461,28461,26124,26261,46240,17857.0,1869840.0
2001-07-19,25711,25711,24254,24886,47770,16922.0,1869840.0
2001-07-20,25161,25161,24226,24748,18490,16829.0,1869840.0
2001-07-23,24199,24391,22824,22851,30810,15538.0,1869840.0
2001-07-24,21971,22549,19964,22548,36630,15333.0,1869840.0
2001-07-25,22246,22851,21999,22273,17070,15146.0,1869840.0
2001-07-26,22274,22824,22274,22631,16610,15389.0,1869840.0
2001-07-27,23374,24199,22824,23923,18580,16268.0,1869840.0
2001-07-30,24474,25299,23374,23538,15850,16006.0,1869840.0
2001-07-31,23126,24061,23126,23923,12560,16268.0,1869840.0
2001-08-01,24226,25986,24199,24748,22650,16829.0,1869840.0
2001-08-02,24749,24749,23951,24061,16090,16361.0,1869840.0
2001-08-03,24199,24199,23374,23703,18120,16118.0,1869840.0
2001-08-06,23649,24419,23539,24088,8970,16380.0,1869840.0
2001-08-07,23539,24034,23429,23428,11070,15931.0,1869840.0
2001-08-08,23456,23759,22824,22878,21880,15557.0,1869840.0
2001-08-09,22549,22934,22274,22411,17730,15239.0,1869840.0
2001-08-10,22549,22796,22384,22768,15840,15482.0,1869840.0
2001-08-13,22961,23071,22329,22906,9730,15576.0,1869840.0
2001-08-14,22906,23099,22549,22851,5970,15538.0,1869840.0
2001-08-16,22851,22851,22494,22548,7190,15333.0,1869840.0
2001-08-17,22439,22769,22136,22301,12220,15164.0,1869840.0
2001-08-20,22301,22549,21751,21888,9900,14884.0,1869840.0
2001-08-21,22191,22191,21586,21613,11110,14697.0,1869840.0
2001-08-22,21476,21861,20926,21448,21140,14585.0,1869840.0
2001-08-23,21724,22521,21696,21998,17740,14959.0,1869840.0
2001-08-24,21751,21944,21339,21723,8900,14772.0,1869840.0
2001-08-27,21476,21999,21394,21723,8550,14772.0,1869840.0
2001-08-28,21311,21999,21311,21723,7640,14772.0,1869840.0
2001-08-29,21724,21724,20487,21173,8520,14398.0,1869840.0
2001-08-30,20954,20954,19799,20624,15260,14024.0,1869840.0
2001-08-31,19249,20294,18974,18974,19800,12902.0,1869840.0
2001-09-03,20624,20624,18974,19111,16160,12995.0,1869840.0
2001-09-04,19084,19799,18837,19276,12530,13108.0,1869840.0
2001-09-05,19689,19689,19249,19496,10220,13257.0,1869840.0
2001-09-06,19524,19607,19167,19386,9870,13182.0,1869840.0
2001-09-07,19249,19359,19029,19249,12650,13089.0,1869840.0
2001-09-10,19029,19497,18727,18836,9460,12808.0,1869840.0
2001-09-11,18974,19249,18699,18836,12610,12808.0,1869840.0
2001-09-12,16032,16554,16032,16031,31080,10901.0,1869840.0
2001-09-13,15152,16224,15152,15949,23130,10845.0,1869840.0
2001-09-14,15977,16169,13557,13556,33490,9218.0,1869840.0
2001-09-17,12402,12677,11536,11535,26470,7844.0,1869840.0
2001-09-18,11549,13144,11549,12814,51000,8713.0,1869840.0
2001-09-19,12704,14217,12649,12649,50890,8601.0,1869840.0
2001-09-20,13062,13062,12168,12374,21640,8414.0,1869840.0
2001-09-21,12787,12787,11151,12099,21860,8227.0,1869840.0
2001-09-24,12374,12649,12099,12388,20860,8424.0,1869840.0
2001-09-25,12897,13172,12237,12236,13380,8321.0,1869840.0
2001-09-26,12374,12649,11824,12236,15140,8321.0,1869840.0
2001-09-27,12374,12759,12237,12649,16710,8601.0,1869840.0
2001-09-28,12402,13337,12402,12924,30790,8788.0,1869840.0
2001-10-04,14519,14519,13337,14436,27700,9817.0,1869840.0
2001-10-05,14767,16582,14574,16581,120700,11275.0,1869840.0
2001-10-08,16912,18672,16527,16526,131440,11238.0,1869840.0
2001-10-09,16637,17214,16499,16581,58660,11275.0,1869840.0
2001-10-10,16637,16774,15619,15619,41110,10621.0,1869840.0
2001-10-11,15839,16444,15839,15839,38660,10770.0,1869840.0
2001-10-12,15977,16389,14987,15701,24560,10677.0,1869840.0
2001-10-15,15812,16224,15674,16086,25850,10939.0,1869840.0
2001-10-16,15537,17737,15537,17021,53670,11574.0,1869840.0
2001-10-17,17572,17572,16554,16554,28130,11256.0,1869840.0
2001-10-18,16362,16637,15977,16224,16790,11032.0,1869840.0
2001-10-19,15977,16692,15977,16251,22330,11051.0,1869840.0
2001-10-22,16582,17269,16362,16746,20950,11387.0,1869840.0
2001-10-23,17874,19249,17462,19249,59730,13089.0,1869840.0
2001-10-24,20569,20871,18699,18754,207200,12752.0,1869840.0
2001-10-25,18974,19304,18287,18561,47800,12621.0,1869840.0
2001-10-26,18699,19029,17902,18231,32700,12397.0,1869840.0
2001-10-29,17737,18479,17737,18149,27430,12341.0,1869840.0
2001-10-30,17599,17874,17077,17104,25980,11630.0,1869840.0
2001-10-31,16499,17737,16472,17379,26570,11817.0,1869840.0
2001-11-01,17599,17737,17187,17186,18250,11686.0,1869840.0
2001-11-02,17352,18149,17324,17571,36770,11948.0,1869840.0
2001-11-05,17599,19304,17599,18754,74350,12752.0,1869840.0
2001-11-06,19249,19249,18287,18561,36210,12621.0,1869840.0
2001-11-07,18287,18562,17792,17901,29970,12173.0,1869840.0
2001-11-08,17874,18809,17737,18176,32860,12360.0,1869840.0
2001-11-09,18782,18782,17984,18149,16170,12341.0,1869840.0
2001-11-12,17737,18397,17737,18094,25190,12304.0,1869840.0
2001-11-13,18232,18287,17682,17874,24650,12154.0,1869840.0
2001-11-14,18149,18507,18067,18259,29050,12416.0,1869840.0
2001-11-15,18452,18699,17902,18176,24320,12360.0,1869840.0
2001-11-16,17984,18534,17984,18094,12630,12304.0,1869840.0
2001-11-19,18149,18617,18149,18561,38250,12621.0,1869840.0
2001-11-20,18974,19579,18562,18561,73460,12621.0,1869840.0
2001-11-21,18644,19112,18644,18754,24110,12752.0,1869840.0
2001-11-22,18974,19799,18754,19799,51750,13463.0,1869840.0
2001-11-23,19772,20074,19277,19441,28990,13220.0,1869840.0
2001-11-26,19524,19799,19112,19744,43600,13425.0,1869840.0
2001-11-27,19827,19827,18974,19111,28790,12995.0,1869840.0
2001-11-28,18837,19222,17874,17874,32240,12154.0,1869840.0
2001-11-29,17379,17792,17214,17736,18780,12060.0,1869840.0
2001-11-30,17737,17847,17352,17736,28310,12060.0,1869840.0
2001-12-03,17599,17847,17297,17379,13740,11817.0,1869840.0
2001-12-04,17324,17764,17324,17599,13550,11967.0,1869840.0
2001-12-05,17847,17847,17407,17571,18220,11948.0,1869840.0
2001-12-06,17599,17792,17544,17599,15190,11967.0,1869840.0
2001-12-07,17682,17682,17352,17599,15910,11967.0,1869840.0
2001-12-10,17379,17654,17187,17544,15780,11930.0,1869840.0
2001-12-11,17324,17324,17187,17296,7570,11761.0,1869840.0
2001-12-12,17544,17544,17049,17186,13290,11686.0,1869840.0
2001-12-13,17242,17434,17077,17269,10660,11743.0,1869840.0
2001-12-14,17159,18204,17104,18011,34690,12247.0,1869840.0
2001-12-17,17764,17874,17297,17599,19160,11967.0,1869840.0
2001-12-18,17874,17874,16719,16774,16250,11406.0,1869840.0
2001-12-19,16912,17159,16114,16141,23330,10976.0,1869840.0
2001-12-20,16499,16499,15454,16141,6660,10976.0,1869840.0
2001-12-21,16142,16142,15207,15206,9960,10340.0,1869840.0
2001-12-24,15427,15894,15262,15481,18570,10527.0,1869840.0
2001-12-26,15812,15922,15537,15811,6160,10752.0,1869840.0
2001-12-27,15647,16059,15344,15674,6820,10658.0,1869840.0
2001-12-28,15674,15922,15564,15729,10260,10695.0,1869840.0
2002-01-02,15949,16197,15812,16196,6700,11013.0,1869840.0
2002-01-03,16224,17682,16224,17571,17570,11948.0,1869840.0
2002-01-04,17324,17682,16912,17186,16890,11686.0,1869840.0
2002-01-07,17049,17049,16664,16774,13462,11406.0,1869840.0
2002-01-08,16774,17104,16499,16664,14220,11331.0,1869840.0
2002-01-09,16664,16967,16499,16636,14620,11313.0,1869840.0
2002-01-10,16774,16829,16417,16636,12140,11313.0,1869840.0
2002-01-11,16664,17022,16664,16746,13260,11387.0,1869840.0
2002-01-14,16747,17462,16637,17159,25990,11668.0,1869840.0
2002-01-15,17214,18699,17214,17819,108670,12117.0,1869840.0
2002-01-16,18122,20487,18094,20486,369722,13930.0,1869840.0
2002-01-17,21174,23236,18974,19524,491620,13276.0,1869840.0
2002-01-18,19827,20157,18232,18864,149370,12827.0,1869840.0
2002-01-21,19359,21669,19332,21668,174960,14734.0,1869840.0
2002-01-22,23374,24611,21174,21723,371430,14772.0,1869840.0
2002-01-23,21724,23786,20789,23648,170080,16081.0,1869840.0
2002-01-24,23374,24474,22136,22548,166500,15333.0,1869840.0
2002-01-25,22824,23869,21861,21998,167376,14959.0,1869840.0
2002-01-28,21779,22824,21201,21448,124988,14585.0,1869840.0
2002-01-29,21779,21779,20762,20761,69670,14117.0,1869840.0
2002-01-30,20762,20762,19937,20019,83850,13612.0,1869840.0
2002-01-31,20487,23016,20487,23016,194480,15651.0,1869840.0
2002-02-01,23704,24034,21449,21751,140432,14790.0,1869840.0
2002-02-04,21476,22411,20652,21036,65640,14304.0,1869840.0
2002-02-05,20899,21971,20349,21338,50784,14510.0,1869840.0
2002-02-06,21449,24529,21394,21778,592844,14809.0,1869840.0
2002-02-07,21861,21916,20074,20074,176221,13650.0,1869840.0
2002-02-08,20404,21146,19359,20211,69722,13743.0,1869840.0
