롯데하이마트(071840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-24,47800,47950,44200,44800,238791,1057625.0,23607712.0
2016-06-27,43450,44450,43450,44200,149778,1043461.0,23607712.0
2016-06-28,43700,45350,43600,45000,164269,1062347.0,23607712.0
2016-06-29,46000,47550,46000,46700,177573,1102480.0,23607712.0
2016-06-30,46900,47300,46050,46100,103586,1088316.0,23607712.0
2016-07-01,46300,47100,46250,47000,61208,1109562.0,23607712.0
2016-07-04,47400,47400,46600,46900,37713,1107202.0,23607712.0
2016-07-05,46900,46900,45750,45950,58837,1084774.0,23607712.0
2016-07-06,46050,46050,44650,44750,90887,1056445.0,23607712.0
2016-07-07,44950,45000,44150,44500,116236,1050543.0,23607712.0
2016-07-08,44500,44700,43750,44100,85819,1041100.0,23607712.0
2016-07-11,44350,44750,44200,44350,70960,1047002.0,23607712.0
2016-07-12,44350,44350,44000,44150,79278,1042280.0,23607712.0
2016-07-13,44400,44900,44250,44650,57561,1054084.0,23607712.0
2016-07-14,44650,44800,44050,44200,68105,1043461.0,23607712.0
2016-07-15,44500,44950,44300,44850,60456,1058806.0,23607712.0
2016-07-18,44900,44900,44250,44300,68136,1045822.0,23607712.0
2016-07-19,44400,44500,43800,43950,88962,1037559.0,23607712.0
2016-07-20,43850,44100,43250,43650,89382,1030477.0,23607712.0
2016-07-21,43600,43750,42700,42800,154357,1010410.0,23607712.0
2016-07-22,42850,42850,42450,42650,100642,1006869.0,23607712.0
2016-07-25,42900,42950,42500,42700,104480,1008049.0,23607712.0
2016-07-26,43050,45350,43050,45300,282102,1069429.0,23607712.0
2016-07-27,45500,46000,44600,44850,115332,1058806.0,23607712.0
2016-07-28,44900,45300,44200,45200,92167,1067069.0,23607712.0
2016-07-29,45250,45300,44650,44750,52167,1056445.0,23607712.0
2016-08-01,44850,45100,44600,45000,45249,1062347.0,23607712.0
2016-08-02,45000,45550,44800,45250,75029,1068249.0,23607712.0
2016-08-03,45400,45600,44850,45350,70443,1070610.0,23607712.0
2016-08-04,45350,45450,44900,45150,35722,1065888.0,23607712.0
2016-08-05,45000,45250,44550,44900,49701,1059986.0,23607712.0
2016-08-08,45100,46400,45100,46400,105752,1095398.0,23607712.0
2016-08-09,46700,47250,45950,46500,85818,1097759.0,23607712.0
2016-08-10,46550,46950,46350,46700,61566,1102480.0,23607712.0
2016-08-11,46450,47100,46450,46700,61949,1102480.0,23607712.0
2016-08-12,46850,47100,46250,46500,53574,1097759.0,23607712.0
2016-08-16,46600,48050,46600,47200,104929,1114284.0,23607712.0
2016-08-17,47350,47400,46100,46750,57527,1103661.0,23607712.0
2016-08-18,46450,46800,46150,46200,41950,1090676.0,23607712.0
2016-08-19,46300,46350,45150,45350,56115,1070610.0,23607712.0
2016-08-22,45350,45400,44350,44450,63697,1049363.0,23607712.0
2016-08-23,44250,44750,43650,44000,71037,1038739.0,23607712.0
2016-08-24,43900,44600,43700,44000,56652,1038739.0,23607712.0
2016-08-25,45000,45000,43900,44100,80630,1041100.0,23607712.0
2016-08-26,44100,44300,43550,44300,104069,1045822.0,23607712.0
2016-08-29,44300,44300,43450,43750,75158,1032837.0,23607712.0
2016-08-30,43750,44300,43500,44150,73894,1042280.0,23607712.0
2016-08-31,43850,44200,43800,44000,75244,1038739.0,23607712.0
2016-09-01,44000,44050,43550,43600,47847,1029296.0,23607712.0
2016-09-02,44000,44600,43600,44350,39969,1047002.0,23607712.0
2016-09-05,44650,45200,44400,44600,49391,1052904.0,23607712.0
2016-09-06,44600,44750,44050,44250,31082,1044641.0,23607712.0
2016-09-07,44250,44600,44000,44250,43653,1044641.0,23607712.0
2016-09-08,44300,44400,43700,43850,40449,1035198.0,23607712.0
2016-09-09,43650,43800,43400,43600,32893,1029296.0,23607712.0
2016-09-12,43100,43300,42900,42950,47339,1013951.0,23607712.0
2016-09-13,43200,43200,42600,42600,55674,1005689.0,23607712.0
2016-09-19,42450,42900,42300,42800,31297,1010410.0,23607712.0
2016-09-20,43050,43300,42800,42950,38895,1013951.0,23607712.0
2016-09-21,43000,44150,43000,43800,60012,1034018.0,23607712.0
2016-09-22,44300,44950,44100,44500,94085,1050543.0,23607712.0
2016-09-23,44250,45050,44250,44750,64436,1056445.0,23607712.0
2016-09-26,44950,45000,43650,43850,57130,1035198.0,23607712.0
2016-09-27,43800,44300,43350,44100,36286,1041100.0,23607712.0
2016-09-28,44100,44700,43950,44650,40375,1054084.0,23607712.0
2016-09-29,45200,45550,44550,44800,54214,1057625.0,23607712.0
2016-09-30,44800,44850,43800,44300,37145,1045822.0,23607712.0
2016-10-04,44300,44350,43950,44300,24918,1045822.0,23607712.0
2016-10-05,44350,45400,44350,45400,67191,1071790.0,23607712.0
2016-10-06,45500,45850,44900,45100,40813,1064708.0,23607712.0
2016-10-07,45100,45350,44000,44400,55992,1048182.0,23607712.0
2016-10-10,44700,44700,44050,44350,36946,1047002.0,23607712.0
2016-10-11,44200,44600,44150,44400,29844,1048182.0,23607712.0
2016-10-12,44400,45500,44150,45400,47084,1071790.0,23607712.0
2016-10-13,45350,45350,44450,44650,33458,1054084.0,23607712.0
2016-10-14,45200,45200,44600,45100,31352,1064708.0,23607712.0
2016-10-17,44900,45200,44700,44950,23812,1061167.0,23607712.0
2016-10-18,45000,45200,44450,44500,24836,1050543.0,23607712.0
2016-10-19,44700,45300,44350,44650,34525,1054084.0,23607712.0
2016-10-20,45000,45050,44350,44800,21710,1057625.0,23607712.0
2016-10-21,44900,44900,44250,44250,37346,1044641.0,23607712.0
2016-10-24,44300,44350,44050,44300,26828,1045822.0,23607712.0
2016-10-25,44300,44850,44250,44600,50596,1052904.0,23607712.0
2016-10-26,44850,45100,44550,44950,78526,1061167.0,23607712.0
2016-10-27,45000,45100,44750,45000,51960,1062347.0,23607712.0
2016-10-28,45000,45050,44700,44900,45358,1059986.0,23607712.0
2016-10-31,44900,45000,43700,44150,43514,1042280.0,23607712.0
2016-11-01,43850,44000,42950,43200,44918,1019853.0,23607712.0
2016-11-02,42800,42850,41200,42000,137758,991524.0,23607712.0
2016-11-03,41400,42050,41200,42000,59388,991524.0,23607712.0
2016-11-04,41550,42050,41350,42000,50121,991524.0,23607712.0
2016-11-07,42100,43700,42100,43450,65423,1025755.0,23607712.0
2016-11-08,43700,43800,43100,43500,50077,1026935.0,23607712.0
2016-11-09,43400,44350,41950,42850,109755,1011590.0,23607712.0
2016-11-10,43250,43800,43050,43600,48028,1029296.0,23607712.0
2016-11-11,43800,44100,43350,43750,62390,1032837.0,23607712.0
2016-11-14,43900,43900,43250,43450,26644,1025755.0,23607712.0
2016-11-15,44000,44000,42650,43700,38550,1031657.0,23607712.0
2016-11-16,43800,44950,43650,44900,94941,1059986.0,23607712.0
2016-11-17,45100,45100,44600,44950,44554,1061167.0,23607712.0
2016-11-18,44700,45000,44550,44950,28570,1061167.0,23607712.0
2016-11-21,45100,45100,43900,44250,24364,1044641.0,23607712.0
2016-11-22,44800,45050,44600,45000,77427,1062347.0,23607712.0
2016-11-23,45000,46350,44850,46300,127663,1093037.0,23607712.0
2016-11-24,46350,46650,44950,45500,75890,1074151.0,23607712.0
2016-11-25,45500,46350,45150,45800,54709,1081233.0,23607712.0
2016-11-28,45950,46000,44800,45400,44683,1071790.0,23607712.0
2016-11-29,45550,46150,45450,46050,51567,1087135.0,23607712.0
2016-11-30,46100,46300,45600,45750,63424,1080053.0,23607712.0
2016-12-01,45750,46250,45700,46100,38587,1088316.0,23607712.0
2016-12-02,45350,46200,44850,46100,63130,1088316.0,23607712.0
2016-12-05,45950,46100,45000,45000,39829,1062347.0,23607712.0
2016-12-06,45000,45550,44950,45300,22923,1069429.0,23607712.0
2016-12-07,45300,45500,44550,45200,50755,1067069.0,23607712.0
2016-12-08,45350,45400,44600,45400,48983,1071790.0,23607712.0
2016-12-09,45400,45600,44850,45250,29411,1068249.0,23607712.0
2016-12-12,45300,45500,44900,45000,37834,1062347.0,23607712.0
2016-12-13,45150,45500,44850,45250,34766,1068249.0,23607712.0
2016-12-14,45250,46350,45250,46300,73235,1093037.0,23607712.0
2016-12-15,46000,46800,45700,46700,55657,1102480.0,23607712.0
2016-12-16,46800,46800,45600,45750,54007,1080053.0,23607712.0
2016-12-19,46050,46150,45400,45550,33808,1075331.0,23607712.0
2016-12-20,45850,45850,45200,45500,39118,1074151.0,23607712.0
2016-12-21,45500,45850,44800,45200,42273,1067069.0,23607712.0
2016-12-22,45200,45200,44550,44600,29137,1052904.0,23607712.0
2016-12-23,44600,44900,44050,44200,36124,1043461.0,23607712.0
2016-12-26,44500,44500,43350,43400,44202,1024575.0,23607712.0
2016-12-27,43300,43300,42700,42900,69461,1012771.0,23607712.0
2016-12-28,42650,42700,42100,42350,78883,999787.0,23607712.0
2016-12-29,42350,42350,41900,42200,52874,996245.0,23607712.0
2017-01-02,42100,42200,41650,41700,45521,984442.0,23607712.0
2017-01-03,41550,42350,41500,42100,43844,993885.0,23607712.0
2017-01-04,42250,42950,42200,42850,68830,1011590.0,23607712.0
2017-01-05,42650,43700,42650,43550,61668,1028116.0,23607712.0
2017-01-06,43200,43500,42750,42800,43315,1010410.0,23607712.0
2017-01-09,42800,42950,42000,42900,65674,1012771.0,23607712.0
2017-01-10,42700,42700,41800,41850,68986,987983.0,23607712.0
2017-01-11,42000,42000,41500,41800,55557,986802.0,23607712.0
2017-01-12,41550,42400,41550,42400,38489,1000967.0,23607712.0
2017-01-13,42400,42400,41950,42050,38228,992704.0,23607712.0
2017-01-16,42100,42200,41650,41950,43925,990344.0,23607712.0
2017-01-17,41850,42100,41650,42050,25046,992704.0,23607712.0
2017-01-18,42050,42450,41850,42400,37052,1000967.0,23607712.0
2017-01-19,42500,42550,41850,42000,40092,991524.0,23607712.0
2017-01-20,42100,42200,41900,42050,29968,992704.0,23607712.0
2017-01-23,42050,42200,41850,41950,15482,990344.0,23607712.0
2017-01-24,41650,42000,41650,41850,28513,987983.0,23607712.0
2017-01-25,42000,42000,41650,41650,16802,983261.0,23607712.0
2017-01-26,41850,42100,41700,41800,25291,986802.0,23607712.0
2017-01-31,41850,42000,41700,41950,31919,990344.0,23607712.0
2017-02-01,41850,42000,41250,41550,71872,980900.0,23607712.0
2017-02-02,41450,41600,41350,41400,27773,977359.0,23607712.0
2017-02-03,41550,41550,40800,41050,35783,969097.0,23607712.0
2017-02-06,41000,41100,40350,40950,55521,966736.0,23607712.0
2017-02-07,41050,41800,40950,41650,31526,983261.0,23607712.0
2017-02-08,41700,41800,41300,41500,37334,979720.0,23607712.0
2017-02-09,41600,42300,41300,42200,40740,996245.0,23607712.0
2017-02-10,43200,44850,43200,44350,283685,1047002.0,23607712.0
2017-02-13,44350,45750,44350,45650,108705,1077692.0,23607712.0
2017-02-14,45600,45600,44600,45200,86574,1067069.0,23607712.0
2017-02-15,45000,46600,44900,46000,108077,1085955.0,23607712.0
2017-02-16,46400,46400,45000,45400,54826,1071790.0,23607712.0
2017-02-17,45400,46600,44950,46250,90097,1091857.0,23607712.0
2017-02-20,46350,46500,45700,46350,57190,1094217.0,23607712.0
2017-02-21,46350,48850,46350,48650,222268,1148515.0,23607712.0
2017-02-22,49100,49700,48200,49050,134527,1157958.0,23607712.0
2017-02-23,48800,49200,48750,49100,60018,1159139.0,23607712.0
2017-02-24,49150,49750,48500,48900,56087,1154417.0,23607712.0
2017-02-27,49000,49700,48900,49050,68635,1157958.0,23607712.0
2017-02-28,48800,48900,47450,48300,81488,1140252.0,23607712.0
2017-03-02,47900,48700,47100,48150,112300,1136711.0,23607712.0
2017-03-03,48100,48100,46750,47400,56856,1119006.0,23607712.0
2017-03-06,46450,47650,46100,47200,86006,1114284.0,23607712.0
2017-03-07,47100,48200,47100,48000,45899,1133170.0,23607712.0
2017-03-08,47850,48700,47550,48500,56685,1144974.0,23607712.0
2017-03-09,48100,48600,47950,48300,24445,1140252.0,23607712.0
2017-03-10,48550,50200,48450,49700,112459,1173303.0,23607712.0
2017-03-13,49750,50300,49150,49850,66661,1176844.0,23607712.0
2017-03-14,49450,49950,48500,49400,67004,1166221.0,23607712.0
2017-03-15,49650,49650,48050,48800,77022,1152056.0,23607712.0
2017-03-16,49000,49400,48200,49400,43691,1166221.0,23607712.0
2017-03-17,49400,49950,49350,49900,44095,1178025.0,23607712.0
2017-03-20,49900,50100,49000,49500,38934,1168582.0,23607712.0
2017-03-21,49400,49600,48800,49600,33623,1170943.0,23607712.0
2017-03-22,49550,50200,49050,49750,40898,1174484.0,23607712.0
2017-03-23,49750,49900,49400,49450,32673,1167401.0,23607712.0
2017-03-24,49450,52500,49350,52200,171032,1232323.0,23607712.0
2017-03-27,52500,53400,52300,52900,138108,1248848.0,23607712.0
2017-03-28,53000,53400,52300,52800,73105,1246487.0,23607712.0
2017-03-29,52800,53100,52200,53000,74388,1251209.0,23607712.0
2017-03-30,53000,54200,52600,53500,87850,1263013.0,23607712.0
2017-03-31,53700,54400,53300,53600,63356,1265373.0,23607712.0
2017-04-03,53600,54700,53300,53900,57803,1272456.0,23607712.0
2017-04-04,53900,54100,52700,53600,54255,1265373.0,23607712.0
2017-04-05,53700,54800,53300,53900,62544,1272456.0,23607712.0
2017-04-06,53700,54400,53000,54400,54659,1284260.0,23607712.0
2017-04-07,54400,54500,53500,53900,51970,1272456.0,23607712.0
2017-04-10,53900,53900,53100,53900,50464,1272456.0,23607712.0
2017-04-11,54000,54200,52500,53600,54917,1265373.0,23607712.0
2017-04-12,53700,55500,53300,55100,110620,1300785.0,23607712.0
2017-04-13,56000,56300,55000,56100,83179,1324393.0,23607712.0
2017-04-14,55800,56200,54900,55700,25832,1314950.0,23607712.0
2017-04-17,56000,57100,54700,56900,54729,1343279.0,23607712.0
2017-04-18,56900,56900,55000,56600,88301,1336196.0,23607712.0
2017-04-19,56500,56600,55400,56000,43237,1322032.0,23607712.0
2017-04-20,56400,56500,55100,55700,50285,1314950.0,23607712.0
2017-04-21,55700,56500,55400,55700,45345,1314950.0,23607712.0
2017-04-24,55700,55900,54100,55000,81492,1298424.0,23607712.0
2017-04-25,55200,56300,54100,56000,81659,1322032.0,23607712.0
2017-04-26,55500,56600,55500,56100,58982,1324393.0,23607712.0
2017-04-27,56100,56900,55600,56600,47751,1336196.0,23607712.0
2017-04-28,56500,56500,54700,55000,52315,1298424.0,23607712.0
2017-05-02,55000,55300,54000,54500,42552,1286620.0,23607712.0
2017-05-04,54500,55300,54000,54900,38451,1296063.0,23607712.0
2017-05-08,55000,55400,54000,55400,63272,1307867.0,23607712.0
2017-05-10,55500,55900,54900,55300,49147,1305506.0,23607712.0
2017-05-11,55400,56100,54800,55600,55844,1312589.0,23607712.0
2017-05-12,56100,58000,55800,57700,132807,1362165.0,23607712.0
2017-05-15,58000,60200,58000,60100,144982,1418823.0,23607712.0
2017-05-16,60200,62100,60200,61800,128486,1458957.0,23607712.0
2017-05-17,61800,62200,61300,61900,114015,1461317.0,23607712.0
2017-05-18,61900,63200,61100,61500,91406,1451874.0,23607712.0
2017-05-19,61500,62900,61400,62400,85096,1473121.0,23607712.0
2017-05-22,62700,62900,61400,62500,47433,1475482.0,23607712.0
2017-05-23,63000,63500,61400,63100,70299,1489647.0,23607712.0
2017-05-24,63400,63500,62500,63500,48734,1499090.0,23607712.0
2017-05-25,63500,63600,62600,63100,36790,1489647.0,23607712.0
2017-05-26,63300,64500,59300,62700,83592,1480204.0,23607712.0
2017-05-29,62700,62700,61500,62700,62974,1480204.0,23607712.0
2017-05-30,62600,63700,62100,63700,68784,1503811.0,23607712.0
2017-05-31,64000,65100,63400,65000,114482,1534501.0,23607712.0
2017-06-01,65000,68400,64700,68000,187586,1605324.0,23607712.0
2017-06-02,68900,70100,68100,68600,130574,1619489.0,23607712.0
2017-06-05,68600,68600,67300,68100,84986,1607685.0,23607712.0
2017-06-07,68100,71700,67300,71100,164111,1678508.0,23607712.0
2017-06-08,71100,71200,69600,70000,75331,1652540.0,23607712.0
2017-06-09,70500,70700,69200,70000,71385,1652540.0,23607712.0
2017-06-12,70000,70000,68200,69400,51648,1638375.0,23607712.0
2017-06-13,69900,71200,69400,70100,67067,1654901.0,23607712.0
2017-06-14,70800,71300,69100,69400,64822,1638375.0,23607712.0
2017-06-15,69200,69800,67200,68000,94526,1605324.0,23607712.0
2017-06-16,68400,69500,66700,69100,95298,1631293.0,23607712.0
2017-06-19,68900,68900,67500,67700,62266,1598242.0,23607712.0
2017-06-20,67500,68200,65700,67700,97339,1598242.0,23607712.0
2017-06-21,67800,67900,66200,66500,71518,1569913.0,23607712.0
2017-06-22,65700,66800,65200,65700,76413,1551027.0,23607712.0
2017-06-23,65700,69000,65600,67300,92038,1588799.0,23607712.0
2017-06-26,67300,67300,65400,65900,66353,1555748.0,23607712.0
2017-06-27,66700,71200,66300,71000,235911,1676148.0,23607712.0
2017-06-28,71000,71900,69900,71600,104547,1690312.0,23607712.0
2017-06-29,70600,71300,69700,70300,63023,1659622.0,23607712.0
2017-06-30,70800,70800,68700,69800,51812,1647818.0,23607712.0
2017-07-03,69100,69900,68700,69700,47020,1645458.0,23607712.0
2017-07-04,68800,69600,67100,67700,71006,1598242.0,23607712.0
2017-07-05,67700,69000,67700,68700,27823,1621850.0,23607712.0
2017-07-06,68400,68600,66900,67300,53968,1588799.0,23607712.0
2017-07-07,67000,67100,65000,65100,70381,1536862.0,23607712.0
2017-07-10,65900,65900,64500,65200,50392,1539223.0,23607712.0
2017-07-11,64500,65900,63500,65800,98591,1553387.0,23607712.0
2017-07-12,65600,68100,64200,65400,77958,1543944.0,23607712.0
2017-07-13,65800,68000,65800,67000,69105,1581717.0,23607712.0
2017-07-14,67800,68800,67100,68700,71098,1621850.0,23607712.0
2017-07-17,69200,69200,65200,65900,65883,1555748.0,23607712.0
2017-07-18,66700,69000,65900,68400,95172,1614768.0,23607712.0
2017-07-19,68400,68800,66800,67700,60727,1598242.0,23607712.0
2017-07-20,67700,67900,65200,65900,86741,1555748.0,23607712.0
2017-07-21,66400,66800,65200,65500,51285,1546305.0,23607712.0
2017-07-24,66200,66500,65200,66300,43015,1565191.0,23607712.0
2017-07-25,66400,66600,65600,66400,40312,1567552.0,23607712.0
2017-07-26,66400,66700,65100,65700,33713,1551027.0,23607712.0
2017-07-27,65200,66000,64200,65800,50869,1553387.0,23607712.0
2017-07-28,65800,66500,64500,66500,50165,1569913.0,23607712.0
2017-07-31,69100,70100,68100,69600,239018,1643097.0,23607712.0
2017-08-01,69700,70600,68700,69100,102171,1631293.0,23607712.0
2017-08-02,69500,69700,68900,69200,108071,1633654.0,23607712.0
2017-08-03,69100,69500,67700,69000,84717,1628932.0,23607712.0
2017-08-04,68900,69800,68700,69500,63224,1640736.0,23607712.0
2017-08-07,69900,70300,68600,68600,29686,1619489.0,23607712.0
2017-08-08,69400,69400,66700,67900,65905,1602964.0,23607712.0
2017-08-09,66900,68100,66900,67400,34296,1591160.0,23607712.0
2017-08-10,66800,67700,65500,67000,58179,1581717.0,23607712.0
2017-08-11,67000,67000,63800,64500,86924,1522697.0,23607712.0
2017-08-14,64100,65600,61800,61800,94548,1458957.0,23607712.0
2017-08-16,62800,65600,62500,64700,125551,1527419.0,23607712.0
2017-08-17,65400,65400,62700,64700,78497,1527419.0,23607712.0
2017-08-18,64700,65500,64300,65100,62771,1536862.0,23607712.0
2017-08-21,65100,67300,64500,66300,121636,1565191.0,23607712.0
2017-08-22,67000,67000,66000,66600,46809,1572274.0,23607712.0
2017-08-23,67000,68000,66400,67900,68521,1602964.0,23607712.0
2017-08-24,68000,69600,67900,69500,63579,1640736.0,23607712.0
2017-08-25,70000,70100,68800,68900,34162,1626571.0,23607712.0
2017-08-28,69300,70500,69300,70300,79541,1659622.0,23607712.0
2017-08-29,70000,70900,68400,70100,48055,1654901.0,23607712.0
2017-08-30,70200,70300,68600,69500,27432,1640736.0,23607712.0
2017-08-31,68900,69500,66600,68400,76635,1614768.0,23607712.0
2017-09-01,68400,69500,66900,68900,93402,1626571.0,23607712.0
2017-09-04,67000,69300,66900,68500,73106,1617128.0,23607712.0
2017-09-05,69200,69200,65200,65400,57571,1543944.0,23607712.0
2017-09-06,65600,66700,65400,66100,61581,1560470.0,23607712.0
2017-09-07,66400,66900,65000,66200,67682,1562831.0,23607712.0
2017-09-08,66700,66800,65900,66300,43636,1565191.0,23607712.0
2017-09-11,65700,66300,65200,65500,33420,1546305.0,23607712.0
2017-09-12,65500,65800,64400,64800,58569,1529780.0,23607712.0
2017-09-13,64900,67900,64300,67800,98311,1600603.0,23607712.0
2017-09-14,67800,68000,65900,66600,44213,1572274.0,23607712.0
2017-09-15,65800,68000,65500,67800,63784,1600603.0,23607712.0
2017-09-18,67700,68500,66500,68200,76266,1610046.0,23607712.0
2017-09-19,68200,68200,66200,67400,51022,1591160.0,23607712.0
2017-09-20,68200,68300,66500,67100,65483,1584077.0,23607712.0
2017-09-21,67500,67500,66200,66700,19006,1574634.0,23607712.0
2017-09-22,66000,66100,64500,64700,55592,1527419.0,23607712.0
2017-09-25,64900,64900,63100,63200,43609,1492007.0,23607712.0
2017-09-26,62500,64000,61500,64000,42741,1510894.0,23607712.0
2017-09-27,64200,64200,63000,63800,32421,1506172.0,23607712.0
2017-09-28,63700,65000,63500,64700,33262,1527419.0,23607712.0
2017-09-29,65200,66000,63000,65700,65819,1551027.0,23607712.0
2017-10-10,67100,68800,66400,68100,77850,1607685.0,23607712.0
2017-10-11,68000,70700,67900,70400,163595,1661983.0,23607712.0
2017-10-12,70500,72100,70000,71200,104913,1680869.0,23607712.0
2017-10-13,71000,72000,70900,71900,67642,1697394.0,23607712.0
2017-10-16,72600,74800,72300,74400,99232,1756414.0,23607712.0
2017-10-17,73700,75100,73100,73700,62545,1739888.0,23607712.0
2017-10-18,74700,77200,74300,75800,141167,1789465.0,23607712.0
2017-10-19,75600,76700,73600,75000,63454,1770578.0,23607712.0
2017-10-20,75000,76200,73700,74400,67384,1756414.0,23607712.0
2017-10-23,74700,76500,74100,74400,64700,1756414.0,23607712.0
2017-10-24,74900,75300,74000,74900,73808,1768218.0,23607712.0
2017-10-25,75800,77900,75000,76000,87428,1794186.0,23607712.0
2017-10-26,76000,77100,75600,76500,92783,1805990.0,23607712.0
2017-10-27,77500,77500,72300,73400,184318,1732806.0,23607712.0
2017-10-30,73700,74400,72900,74400,61989,1756414.0,23607712.0
2017-10-31,74000,75400,73200,74100,63424,1749331.0,23607712.0
2017-11-01,74100,74200,70900,71400,96221,1685591.0,23607712.0
2017-11-02,71700,72000,70300,70600,79238,1666704.0,23607712.0
2017-11-03,70200,72900,70200,71300,62953,1683230.0,23607712.0
2017-11-06,71600,72200,69600,70200,43651,1657261.0,23607712.0
2017-11-07,70300,70800,69400,70600,33176,1666704.0,23607712.0
2017-11-08,70600,72200,69800,71300,88909,1683230.0,23607712.0
2017-11-09,71600,71700,70000,70200,55745,1657261.0,23607712.0
2017-11-10,70500,72400,70300,72200,88887,1704477.0,23607712.0
2017-11-13,72200,72400,70000,70500,77599,1664344.0,23607712.0
2017-11-14,70500,71600,70000,70900,37498,1673787.0,23607712.0
2017-11-15,70900,72500,70800,71900,45558,1697394.0,23607712.0
2017-11-16,71900,71900,70200,70700,38438,1669065.0,23607712.0
2017-11-17,70400,71900,70300,71900,58204,1697394.0,23607712.0
2017-11-20,71900,71900,70400,70700,47607,1669065.0,23607712.0
2017-11-21,71300,72600,70700,71600,59071,1690312.0,23607712.0
2017-11-22,72200,72200,70300,70700,41028,1669065.0,23607712.0
2017-11-23,71400,71500,68400,69000,70711,1628932.0,23607712.0
2017-11-24,68900,72400,68900,72100,96266,1702116.0,23607712.0
2017-11-27,72200,74000,71600,72900,92545,1721002.0,23607712.0
2017-11-28,73900,73900,71900,72900,51930,1721002.0,23607712.0
2017-11-29,72900,72900,71000,71500,55254,1687951.0,23607712.0
2017-11-30,72200,75900,71700,75600,163631,1784743.0,23607712.0
2017-12-01,75700,75700,73600,73700,54456,1739888.0,23607712.0
2017-12-04,73900,74900,73100,73300,30781,1730445.0,23607712.0
2017-12-05,73500,74600,73500,74200,25941,1751692.0,23607712.0
2017-12-06,75000,75000,72000,72700,43314,1716281.0,23607712.0
2017-12-07,72600,73400,71600,72200,44803,1704477.0,23607712.0
2017-12-08,73000,74500,71800,72100,43578,1702116.0,23607712.0
2017-12-11,72100,74600,71900,74200,64290,1751692.0,23607712.0
2017-12-12,73800,74200,73000,73700,33642,1739888.0,23607712.0
2017-12-13,74600,74800,73400,74000,35220,1746971.0,23607712.0
2017-12-14,74000,75500,73400,75400,121540,1780021.0,23607712.0
2017-12-15,75900,75900,73200,74500,35462,1758775.0,23607712.0
2017-12-18,74100,74300,71800,71900,39196,1697394.0,23607712.0
2017-12-19,71700,72000,71200,71400,33112,1685591.0,23607712.0
2017-12-20,71000,71300,69600,69600,41746,1643097.0,23607712.0
2017-12-21,69800,70100,68200,68200,44902,1610046.0,23607712.0
2017-12-22,69200,69900,68500,69400,33329,1638375.0,23607712.0
2017-12-26,70500,70600,67800,68300,50874,1612407.0,23607712.0
2017-12-27,68500,68700,66000,66000,64892,1558109.0,23607712.0
2017-12-28,66300,69100,66200,68900,47989,1626571.0,23607712.0
2018-01-02,68900,70000,68900,69300,38724,1636014.0,23607712.0
2018-01-03,68600,69600,68300,68400,16696,1614768.0,23607712.0
2018-01-04,68400,69200,67000,67400,24625,1591160.0,23607712.0
2018-01-05,67000,69100,67000,69100,35636,1631293.0,23607712.0
2018-01-08,69200,71100,68000,70900,45038,1673787.0,23607712.0
2018-01-09,70200,71100,69300,70900,26864,1673787.0,23607712.0
2018-01-10,71200,72900,70900,72500,48508,1711559.0,23607712.0
2018-01-11,72200,72700,71100,71900,30164,1697394.0,23607712.0
2018-01-12,71900,73000,70700,72500,83658,1711559.0,23607712.0
2018-01-15,72600,72600,71200,71300,18097,1683230.0,23607712.0
2018-01-16,70700,72600,70700,71500,22503,1687951.0,23607712.0
2018-01-17,72300,72300,69900,71000,34211,1676148.0,23607712.0
2018-01-18,71300,72200,70900,71300,23083,1683230.0,23607712.0
2018-01-19,72100,72700,71400,72700,31872,1716281.0,23607712.0
2018-01-22,72700,72800,70700,72700,32825,1716281.0,23607712.0
2018-01-23,72800,73000,72400,72500,23818,1711559.0,23607712.0
2018-01-24,72700,73600,72000,73600,34567,1737528.0,23607712.0
2018-01-25,74000,74800,72500,73600,68994,1737528.0,23607712.0
2018-01-26,73000,78200,73000,77200,148803,1822515.0,23607712.0
2018-01-29,77200,78800,76800,77800,66458,1836680.0,23607712.0
2018-01-30,77800,78100,75200,76800,60617,1813072.0,23607712.0
2018-01-31,75700,77000,74600,77000,69016,1817794.0,23607712.0
2018-02-01,77000,77500,74800,74800,54278,1765857.0,23607712.0
2018-02-02,75200,76300,74900,75100,40666,1772939.0,23607712.0
2018-02-05,74600,75300,67300,73100,41814,1725724.0,23607712.0
2018-02-06,68800,71400,68600,70700,66992,1669065.0,23607712.0
2018-02-07,71700,73000,70000,71500,42643,1687951.0,23607712.0
2018-02-08,72800,72800,69800,71300,37893,1683230.0,23607712.0
2018-02-09,68800,72500,68800,72200,49461,1704477.0,23607712.0
2018-02-12,73000,73600,71400,73400,52113,1732806.0,23607712.0
2018-02-13,73400,74800,69600,70900,89101,1673787.0,23607712.0
2018-02-14,70900,70900,68200,69700,89810,1645458.0,23607712.0
2018-02-19,69600,70400,68600,70400,39920,1661983.0,23607712.0
2018-02-20,70400,70400,68500,68600,30003,1619489.0,23607712.0
2018-02-21,68500,68600,66800,67700,66162,1598242.0,23607712.0
2018-02-22,67900,68000,67000,67400,64205,1591160.0,23607712.0
2018-02-23,67400,67600,65500,65900,62894,1555748.0,23607712.0
2018-02-26,66500,67800,66200,67100,87262,1584077.0,23607712.0
