한화손해보험(000370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-10-20,5021,5040,4888,4904,145354,454602.0,90738915.0
2014-10-21,4903,4972,4864,4874,97619,451880.0,90738915.0
2014-10-22,4913,4933,4854,4923,132753,456417.0,90738915.0
2014-10-23,4869,5070,4869,5060,136906,469120.0,90738915.0
2014-10-24,5089,5099,5011,5050,59478,468213.0,90738915.0
2014-10-27,5050,5148,5001,5129,69267,475472.0,90738915.0
2014-10-28,5138,5148,4991,5041,65705,467305.0,90738915.0
2014-10-29,5011,5314,5001,5266,106938,488175.0,90738915.0
2014-10-30,5265,5334,5099,5266,68401,488175.0,90738915.0
2014-10-31,5265,5295,5187,5276,46336,489083.0,90738915.0
2014-11-03,5275,5304,5167,5285,96306,489990.0,90738915.0
2014-11-04,5324,5481,5138,5158,215315,478194.0,90738915.0
2014-11-05,5246,5285,5079,5090,124841,471842.0,90738915.0
2014-11-06,5070,5128,4981,5041,109787,467305.0,90738915.0
2014-11-07,5089,5089,4903,4943,186723,458232.0,90738915.0
2014-11-10,4942,5040,4942,4992,76414,462768.0,90738915.0
2014-11-11,4991,5089,4972,5080,73422,470935.0,90738915.0
2014-11-12,5079,5119,4981,5050,85117,468213.0,90738915.0
2014-11-13,5050,5050,4952,4992,135245,462768.0,90738915.0
2014-11-14,5030,5030,4874,4904,232657,454602.0,90738915.0
2014-11-17,4952,4952,4810,4840,219218,448704.0,90738915.0
2014-11-18,4815,4854,4668,4703,325513,436000.0,90738915.0
2014-11-19,4703,4717,4570,4590,333405,425566.0,90738915.0
2014-11-20,4590,4644,4492,4561,205975,422843.0,90738915.0
2014-11-21,4561,4673,4546,4625,113904,428741.0,90738915.0
2014-11-24,4693,4756,4629,4757,80601,440991.0,90738915.0
2014-11-25,4712,4820,4712,4801,118971,445074.0,90738915.0
2014-11-26,5070,5167,4756,4772,331773,442352.0,90738915.0
2014-11-27,4796,4991,4796,4923,505393,456417.0,90738915.0
2014-11-28,4844,4844,4658,4757,348636,440991.0,90738915.0
2014-12-01,4756,4815,4703,4747,199326,440084.0,90738915.0
2014-12-02,4698,4825,4688,4801,207363,445074.0,90738915.0
2014-12-03,4800,4879,4737,4781,72308,443260.0,90738915.0
2014-12-04,4751,4864,4751,4855,47555,450065.0,90738915.0
2014-12-05,4854,4874,4805,4855,114732,450065.0,90738915.0
2014-12-08,4859,4859,4776,4811,138489,445982.0,90738915.0
2014-12-09,4810,4835,4747,4791,117790,444167.0,90738915.0
2014-12-10,4756,4756,4600,4693,223257,435093.0,90738915.0
2014-12-11,4693,4727,4605,4708,110602,436454.0,90738915.0
2014-12-12,4712,4732,4551,4708,155158,436454.0,90738915.0
2014-12-15,4644,4644,4575,4600,64735,426473.0,90738915.0
2014-12-16,4595,4678,4512,4566,178037,423297.0,90738915.0
2014-12-17,4551,4614,4507,4566,117297,423297.0,90738915.0
2014-12-18,4556,4595,4492,4551,95826,421936.0,90738915.0
2014-12-19,4526,4600,4517,4600,136741,426473.0,90738915.0
2014-12-22,4595,4624,4551,4576,72049,424204.0,90738915.0
2014-12-23,4561,4575,4497,4537,109477,420575.0,90738915.0
2014-12-24,4536,4619,4507,4590,69326,425566.0,90738915.0
2014-12-26,4580,4619,4502,4551,244199,421936.0,90738915.0
2014-12-29,4512,4551,4463,4488,111835,416038.0,90738915.0
2014-12-30,4517,4517,4463,4497,56681,416945.0,90738915.0
2015-01-02,4497,4561,4458,4551,251982,421936.0,90738915.0
2015-01-05,4580,4580,4477,4542,89198,421029.0,90738915.0
2015-01-06,4507,4521,4375,4404,268626,408325.0,90738915.0
2015-01-07,4453,4453,4277,4385,108709,406510.0,90738915.0
2015-01-08,4326,4453,4189,4287,201982,397436.0,90738915.0
2015-01-09,4335,4365,4311,4365,41881,404696.0,90738915.0
2015-01-12,4365,4384,4277,4346,85316,402881.0,90738915.0
2015-01-13,4365,4389,4252,4297,123924,398344.0,90738915.0
2015-01-14,4335,4335,4257,4292,70067,397890.0,90738915.0
2015-01-15,4291,4335,4252,4307,49689,399251.0,90738915.0
2015-01-16,4306,4306,4154,4194,156728,388816.0,90738915.0
2015-01-19,4228,4228,4154,4219,59650,391085.0,90738915.0
2015-01-20,4218,4257,4047,4111,181587,381103.0,90738915.0
2015-01-21,4125,4228,4115,4209,120367,390177.0,90738915.0
2015-01-22,4218,4218,4120,4209,99250,390177.0,90738915.0
2015-01-23,4213,4370,4208,4312,129743,399705.0,90738915.0
2015-01-26,4316,4321,4154,4209,198630,390177.0,90738915.0
2015-01-27,4208,4257,4135,4189,111755,388363.0,90738915.0
2015-01-28,4159,4159,4110,4135,115480,383372.0,90738915.0
2015-01-29,4164,4164,4081,4130,142046,382918.0,90738915.0
2015-01-30,4110,4154,4071,4096,147959,379742.0,90738915.0
2015-02-02,4101,4130,4042,4086,203512,378835.0,90738915.0
2015-02-03,4091,4110,4066,4091,131454,379289.0,90738915.0
2015-02-04,4091,4159,4066,4086,369970,378835.0,90738915.0
2015-02-05,4086,4159,4037,4042,260424,374752.0,90738915.0
2015-02-06,4061,4086,4042,4062,204610,376566.0,90738915.0
2015-02-09,4081,4081,4003,4003,199860,371122.0,90738915.0
2015-02-10,4012,4027,3934,3989,225124,369761.0,90738915.0
2015-02-11,3993,4008,3954,3984,153622,369307.0,90738915.0
2015-02-12,3983,4037,3973,4003,137385,371122.0,90738915.0
2015-02-13,4003,4032,3939,3979,312633,368854.0,90738915.0
2015-02-16,4003,4003,3949,3979,124298,368854.0,90738915.0
2015-02-17,3983,4101,3964,4101,230858,380196.0,90738915.0
2015-02-23,4101,4213,4091,4209,252635,390177.0,90738915.0
2015-02-24,4242,4242,4135,4150,207842,384733.0,90738915.0
2015-02-25,4189,4316,4150,4272,218026,396075.0,90738915.0
2015-02-26,4331,4331,4242,4287,100183,397436.0,90738915.0
2015-02-27,4287,4384,4257,4370,219783,405149.0,90738915.0
2015-03-02,4394,4673,4394,4605,359825,426927.0,90738915.0
2015-03-03,4600,4649,4565,4615,320434,427834.0,90738915.0
2015-03-04,4634,4634,4536,4581,182043,424658.0,90738915.0
2015-03-05,4546,4610,4502,4581,163316,424658.0,90738915.0
2015-03-06,4600,4610,4477,4493,192045,416492.0,90738915.0
2015-03-09,4521,4531,4394,4429,131871,410594.0,90738915.0
2015-03-10,4419,4492,4326,4331,124507,401520.0,90738915.0
2015-03-11,4306,4428,4272,4404,173377,408325.0,90738915.0
2015-03-12,4389,4453,4335,4385,49055,406510.0,90738915.0
2015-03-13,4355,4477,4306,4404,128951,408325.0,90738915.0
2015-03-16,4433,4433,4350,4360,71428,404242.0,90738915.0
2015-03-17,4360,4404,4326,4404,126275,408325.0,90738915.0
2015-03-18,4419,4512,4380,4404,159302,408325.0,90738915.0
2015-03-19,4409,4453,4384,4404,98041,408325.0,90738915.0
2015-03-20,4404,4443,4296,4297,125355,398344.0,90738915.0
2015-03-23,4306,4419,4301,4370,158117,405149.0,90738915.0
2015-03-24,4370,4389,4335,4336,73840,401973.0,90738915.0
2015-03-25,4321,4414,4316,4356,170211,403788.0,90738915.0
2015-03-26,4355,4424,4287,4404,110832,408325.0,90738915.0
2015-03-27,4335,4468,4335,4468,117617,414223.0,90738915.0
2015-03-30,4473,4531,4443,4532,138388,420121.0,90738915.0
2015-03-31,4517,4590,4453,4551,194510,421936.0,90738915.0
2015-04-01,4551,4590,4492,4551,245950,421936.0,90738915.0
2015-04-02,4619,4624,4541,4586,378871,425112.0,90738915.0
2015-04-03,4619,4796,4565,4620,606598,428288.0,90738915.0
2015-04-06,4624,4771,4624,4737,467138,439176.0,90738915.0
2015-04-07,4747,4771,4658,4703,269073,436000.0,90738915.0
2015-04-08,4732,4751,4658,4713,397035,436908.0,90738915.0
2015-04-09,4712,4796,4649,4752,561140,440537.0,90738915.0
2015-04-10,4825,4859,4756,4830,408199,447797.0,90738915.0
2015-04-13,4869,4903,4796,4850,413788,449611.0,90738915.0
2015-04-14,4864,5089,4791,4933,944696,457324.0,90738915.0
2015-04-15,4933,4962,4864,4894,267708,453695.0,90738915.0
2015-04-16,4893,5050,4893,5011,237271,464583.0,90738915.0
2015-04-17,4991,5040,4874,4884,368100,452787.0,90738915.0
2015-04-20,4854,4854,4776,4796,272802,444621.0,90738915.0
2015-04-21,4820,4830,4776,4796,202060,444621.0,90738915.0
2015-04-22,4796,4864,4747,4865,445873,450972.0,90738915.0
2015-04-23,4893,4893,4805,4845,235662,449158.0,90738915.0
2015-04-24,4893,5040,4844,4884,387069,452787.0,90738915.0
2015-04-27,4879,4893,4796,4850,213151,449611.0,90738915.0
2015-04-28,4884,4884,4786,4796,176683,444621.0,90738915.0
2015-04-29,4796,4835,4698,4767,188055,441899.0,90738915.0
2015-04-30,4722,4815,4712,4796,122374,444621.0,90738915.0
2015-05-04,4962,5167,4962,5158,998187,478194.0,90738915.0
2015-05-06,5138,5236,4972,5119,576998,474565.0,90738915.0
2015-05-07,5119,5119,4972,5070,224298,470028.0,90738915.0
2015-05-08,5050,5099,4933,4992,329351,462768.0,90738915.0
2015-05-11,4991,5030,4933,5021,238054,465491.0,90738915.0
2015-05-12,4991,5011,4884,5002,219740,463676.0,90738915.0
2015-05-13,5030,5167,4942,4962,460710,460046.0,90738915.0
2015-05-14,4923,5079,4923,5041,263946,467305.0,90738915.0
2015-05-15,5089,5089,4933,4953,221707,459139.0,90738915.0
2015-05-18,4991,4991,4888,4913,190344,455509.0,90738915.0
2015-05-19,4913,5001,4903,4982,139625,461861.0,90738915.0
2015-05-20,5011,5011,4893,4943,129454,458232.0,90738915.0
2015-05-21,4923,4952,4859,4874,262450,451880.0,90738915.0
2015-05-22,4854,4893,4796,4865,301037,450972.0,90738915.0
2015-05-26,4864,5040,4844,4992,320110,462768.0,90738915.0
2015-05-27,5001,5050,4933,4953,243380,459139.0,90738915.0
2015-05-28,5138,5363,5119,5266,1148570,488175.0,90738915.0
2015-05-29,5256,5823,5216,5765,1319013,534452.0,90738915.0
2015-06-01,5774,5862,5579,5599,647606,519027.0,90738915.0
2015-06-02,5549,5627,5422,5530,608865,512675.0,90738915.0
2015-06-03,5510,5569,5207,5285,866133,489990.0,90738915.0
2015-06-04,5295,5383,5187,5334,468672,494527.0,90738915.0
2015-06-05,5324,5422,5207,5373,183428,498157.0,90738915.0
2015-06-08,5383,5441,5275,5364,260961,497249.0,90738915.0
2015-06-09,5363,5422,5256,5383,252139,499064.0,90738915.0
2015-06-10,5383,5588,5334,5540,402318,513582.0,90738915.0
2015-06-11,5579,5813,5539,5726,829966,530823.0,90738915.0
2015-06-12,5774,5804,5608,5677,378907,526286.0,90738915.0
2015-06-15,5637,5745,5598,5667,262645,525378.0,90738915.0
2015-06-16,5667,5696,5432,5677,396543,526286.0,90738915.0
2015-06-17,5676,5706,5598,5687,219463,527193.0,90738915.0
2015-06-18,5735,5862,5627,5657,565032,524471.0,90738915.0
2015-06-19,5657,5941,5637,5922,935626,548970.0,90738915.0
2015-06-22,5941,6127,5921,6019,599167,558044.0,90738915.0
2015-06-23,6019,6107,5941,5980,547013,554415.0,90738915.0
2015-06-24,6019,6048,5872,5922,589077,548970.0,90738915.0
2015-06-25,5853,5950,5725,5853,659168,542619.0,90738915.0
2015-06-26,5853,6009,5804,5971,337087,553507.0,90738915.0
2015-06-29,5862,5990,5813,5863,339595,543526.0,90738915.0
2015-06-30,5774,6039,5774,6019,342259,558044.0,90738915.0
2015-07-01,6156,6283,6068,6117,682367,567118.0,90738915.0
2015-07-02,6117,6185,6039,6137,295127,568933.0,90738915.0
2015-07-03,6225,6264,6078,6117,259072,567118.0,90738915.0
2015-07-06,6068,6195,5999,6029,409355,558952.0,90738915.0
2015-07-07,6068,6273,5999,6215,431837,576192.0,90738915.0
2015-07-08,6176,6215,6039,6068,410649,562581.0,90738915.0
2015-07-09,6019,6205,5980,6137,404839,568933.0,90738915.0
2015-07-10,6176,6430,6097,6431,866333,596155.0,90738915.0
2015-07-13,6548,6616,6381,6411,602435,594340.0,90738915.0
2015-07-14,6469,6548,6362,6480,343965,600692.0,90738915.0
2015-07-15,6459,6469,6313,6431,314585,596155.0,90738915.0
2015-07-16,6508,6567,6362,6509,360930,603414.0,90738915.0
2015-07-17,6508,6528,6362,6411,291459,594340.0,90738915.0
2015-07-20,6410,6459,6313,6372,319437,590710.0,90738915.0
2015-07-21,6352,6489,6332,6450,298557,597969.0,90738915.0
2015-07-22,6450,6459,6352,6440,229855,597062.0,90738915.0
2015-07-23,6440,6459,6303,6352,317824,588896.0,90738915.0
2015-07-24,6371,6381,6273,6303,157814,584359.0,90738915.0
2015-07-27,6283,6283,5941,5980,613652,554415.0,90738915.0
2015-07-28,5970,6107,5882,6068,340613,562581.0,90738915.0
2015-07-29,6117,6156,5921,5922,299164,548970.0,90738915.0
2015-07-30,5872,6342,5862,6215,535605,576192.0,90738915.0
2015-07-31,6225,6342,6107,6294,394677,583451.0,90738915.0
2015-08-03,6440,6538,6313,6411,652622,594340.0,90738915.0
2015-08-04,6459,6694,6440,6695,1267737,620654.0,90738915.0
2015-08-05,6724,6998,6665,6930,1158519,642432.0,90738915.0
2015-08-06,6880,7203,6792,6871,740945,636987.0,90738915.0
2015-08-07,6802,6978,6743,6979,269786,646968.0,90738915.0
2015-08-10,6949,7047,6822,7018,501887,650598.0,90738915.0
2015-08-11,7047,7066,6704,6871,446668,636987.0,90738915.0
2015-08-12,6890,6900,6548,6832,562694,633358.0,90738915.0
2015-08-13,6704,6998,6655,6998,468171,648783.0,90738915.0
2015-08-17,7037,7047,6851,6969,362405,646061.0,90738915.0
2015-08-18,6978,7115,6900,7057,410601,654228.0,90738915.0
2015-08-19,7017,7037,6733,6940,440058,643339.0,90738915.0
2015-08-20,6802,6968,6802,6832,277912,633358.0,90738915.0
2015-08-21,6518,6822,6469,6754,534664,626099.0,90738915.0
2015-08-24,6724,6782,6459,6714,585630,622469.0,90738915.0
2015-08-25,6782,6782,6626,6734,380495,624284.0,90738915.0
2015-08-26,6675,6812,6665,6802,171195,630635.0,90738915.0
2015-08-27,6812,6890,6753,6773,204623,627913.0,90738915.0
2015-08-28,6812,7047,6812,6998,311562,648783.0,90738915.0
2015-08-31,7076,7096,6900,6979,222206,646968.0,90738915.0
2015-09-01,6978,6978,6812,6822,239381,632450.0,90738915.0
2015-09-02,6655,6812,6557,6724,212934,623376.0,90738915.0
2015-09-03,6714,6802,6645,6695,97661,620654.0,90738915.0
2015-09-04,6694,6704,6459,6626,285177,614302.0,90738915.0
2015-09-07,6685,6685,6518,6558,85103,607951.0,90738915.0
2015-09-08,6557,6626,6410,6440,139705,597062.0,90738915.0
2015-09-09,6548,6626,6459,6617,142627,613395.0,90738915.0
2015-09-10,6548,6802,6499,6675,175158,618839.0,90738915.0
2015-09-11,6645,6743,6587,6587,152045,610673.0,90738915.0
2015-09-14,6694,6773,6587,6724,168271,623376.0,90738915.0
2015-09-15,6743,6910,6655,6891,275264,638802.0,90738915.0
2015-09-16,6812,7008,6812,6949,289624,644246.0,90738915.0
2015-09-17,6900,6988,6890,6969,264898,646061.0,90738915.0
2015-09-18,6968,7037,6841,6969,233332,646061.0,90738915.0
2015-09-21,6890,6968,6861,6930,180078,642432.0,90738915.0
2015-09-22,6929,6998,6880,6891,206039,638802.0,90738915.0
2015-09-23,6871,6968,6831,6891,176304,638802.0,90738915.0
2015-09-24,6910,6949,6822,6861,120148,636080.0,90738915.0
2015-09-25,6861,7008,6822,6998,316160,648783.0,90738915.0
2015-09-30,6998,7203,6949,7204,427122,667838.0,90738915.0
2015-10-01,7242,7340,7213,7282,292947,675098.0,90738915.0
2015-10-02,7340,7379,7291,7341,673726,680542.0,90738915.0
2015-10-05,7340,7438,7291,7429,242128,688708.0,90738915.0
2015-10-06,7428,7487,7399,7429,268967,688708.0,90738915.0
2015-10-07,7477,7487,7291,7331,157334,679634.0,90738915.0
2015-10-08,7331,7438,7223,7439,162246,689616.0,90738915.0
2015-10-12,7497,7507,7301,7351,249852,681449.0,90738915.0
2015-10-13,7399,7419,7262,7360,154324,682357.0,90738915.0
2015-10-14,7340,7438,7282,7351,156284,681449.0,90738915.0
2015-10-15,7291,7438,7272,7360,178797,682357.0,90738915.0
2015-10-16,7399,7419,7233,7272,221668,674190.0,90738915.0
2015-10-19,7340,7438,7213,7439,388291,689616.0,90738915.0
2015-10-20,7389,7458,7360,7458,165866,691431.0,90738915.0
2015-10-21,7458,7477,7350,7409,142427,686894.0,90738915.0
2015-10-22,7301,7379,7233,7341,177344,680542.0,90738915.0
2015-10-23,7340,7438,7311,7380,187020,684171.0,90738915.0
2015-10-26,7438,7458,7340,7341,54385,680542.0,90738915.0
2015-10-27,7370,7389,7213,7341,143475,680542.0,90738915.0
2015-10-28,7331,7389,7301,7341,165383,680542.0,90738915.0
2015-10-29,7340,7379,7331,7360,138012,682357.0,90738915.0
2015-10-30,7360,7399,7301,7370,164682,683264.0,90738915.0
2015-11-02,7419,7419,7223,7292,234808,676005.0,90738915.0
2015-11-03,7242,7350,7242,7341,115648,680542.0,90738915.0
2015-11-04,7282,7321,7184,7204,182703,667838.0,90738915.0
2015-11-05,7184,7252,7076,7145,170491,662394.0,90738915.0
2015-11-06,7145,7223,7076,7145,93988,662394.0,90738915.0
2015-11-09,7086,7145,6959,7057,244372,654228.0,90738915.0
2015-11-10,7056,7115,6792,6851,301624,635172.0,90738915.0
2015-11-11,6792,6812,6567,6763,390652,627006.0,90738915.0
2015-11-12,6694,6802,6655,6773,168389,627913.0,90738915.0
2015-11-13,6704,6890,6645,6832,149797,633358.0,90738915.0
2015-11-16,6724,6919,6665,6842,144109,634265.0,90738915.0
2015-11-17,6861,7203,6861,7194,207970,666931.0,90738915.0
2015-11-18,7223,7399,7194,7243,439537,671468.0,90738915.0
2015-11-19,7321,7321,7184,7263,181375,673283.0,90738915.0
2015-11-20,7291,7291,7164,7243,449349,671468.0,90738915.0
2015-11-23,7242,7340,7194,7331,285939,679634.0,90738915.0
2015-11-24,7379,7781,7311,7771,652784,720467.0,90738915.0
2015-11-25,7830,7898,7634,7634,317029,707764.0,90738915.0
2015-11-26,7663,7898,7663,7820,316546,725004.0,90738915.0
2015-11-27,7742,7908,7742,7869,344540,729541.0,90738915.0
2015-11-30,7859,7859,7722,7830,183584,725911.0,90738915.0
2015-12-01,7840,8006,7830,7918,297287,734078.0,90738915.0
2015-12-02,7977,7977,7879,7928,107326,734985.0,90738915.0
2015-12-03,7977,7977,7791,7801,225663,723189.0,90738915.0
2015-12-04,7800,7859,7644,7703,153972,714115.0,90738915.0
2015-12-07,7712,7859,7644,7703,206933,714115.0,90738915.0
2015-12-08,7702,7859,7702,7781,383802,721374.0,90738915.0
2015-12-09,7751,7869,7722,7801,164264,723189.0,90738915.0
2015-12-10,7791,7830,7644,7693,115027,713208.0,90738915.0
2015-12-11,7771,7830,7624,7644,121179,708671.0,90738915.0
2015-12-14,7624,7722,7487,7615,205278,705949.0,90738915.0
2015-12-15,7614,7791,7546,7683,180202,712300.0,90738915.0
2015-12-16,7732,7732,7565,7703,315379,714115.0,90738915.0
2015-12-17,7781,7791,7683,7723,284295,715930.0,90738915.0
2015-12-18,7654,7712,7614,7615,195786,705949.0,90738915.0
2015-12-21,7614,7683,7487,7517,307663,696875.0,90738915.0
2015-12-22,7517,7634,7438,7634,258032,707764.0,90738915.0
2015-12-23,7634,7673,7526,7625,248914,706856.0,90738915.0
2015-12-24,7624,7702,7565,7654,207700,709578.0,90738915.0
2015-12-28,7654,7654,7556,7586,155840,703227.0,90738915.0
2015-12-29,7517,7644,7517,7605,111402,705041.0,90738915.0
2015-12-30,7614,7781,7614,7634,250585,707764.0,90738915.0
2016-01-04,7693,7761,7585,7586,296545,703227.0,90738915.0
2016-01-05,7536,7732,7536,7713,200406,715023.0,90738915.0
2016-01-06,7722,7761,7585,7703,125218,714115.0,90738915.0
2016-01-07,7712,7820,7605,7820,266276,725004.0,90738915.0
2016-01-08,7918,7918,7575,7723,212183,715930.0,90738915.0
2016-01-11,7722,7761,7565,7723,162050,715930.0,90738915.0
2016-01-12,7663,7751,7546,7576,237223,702319.0,90738915.0
2016-01-13,7575,7702,7556,7576,113871,702319.0,90738915.0
2016-01-14,7517,7654,7370,7615,177351,705949.0,90738915.0
2016-01-15,7702,7702,7507,7556,136278,700504.0,90738915.0
2016-01-18,7517,7595,7360,7419,130377,687801.0,90738915.0
2016-01-19,7360,7419,7154,7292,322785,676005.0,90738915.0
2016-01-20,7291,7340,6959,7165,479562,664209.0,90738915.0
2016-01-21,7086,7135,6763,6940,549866,643339.0,90738915.0
2016-01-22,6900,7027,6851,7008,229953,649691.0,90738915.0
2016-01-25,7017,7056,6900,7047,225549,653320.0,90738915.0
2016-01-26,7037,7037,6851,6930,287164,642432.0,90738915.0
2016-01-27,6929,7017,6910,7018,127902,650598.0,90738915.0
2016-01-28,7008,7086,6851,7028,139313,651505.0,90738915.0
2016-01-29,7047,7272,7047,7243,130547,671468.0,90738915.0
2016-02-01,7233,7301,7145,7302,132428,676912.0,90738915.0
2016-02-02,7409,7428,7262,7321,147989,678727.0,90738915.0
2016-02-03,7203,7301,7096,7174,173700,665116.0,90738915.0
2016-02-04,7125,7321,7125,7302,179075,676912.0,90738915.0
2016-02-05,7301,7428,7223,7429,133011,688708.0,90738915.0
2016-02-11,7262,7379,7164,7194,241356,666931.0,90738915.0
2016-02-12,7086,7184,6939,7116,371918,659672.0,90738915.0
2016-02-15,7076,7184,7076,7116,152063,659672.0,90738915.0
2016-02-16,7203,7379,7115,7341,206750,680542.0,90738915.0
2016-02-17,7252,7389,7252,7331,60692,679634.0,90738915.0
2016-02-18,7379,7507,7340,7390,163183,685079.0,90738915.0
2016-02-19,7389,7438,7301,7390,143738,685079.0,90738915.0
2016-02-22,7340,7438,7311,7351,186400,681449.0,90738915.0
2016-02-23,7389,7428,7282,7390,165502,685079.0,90738915.0
2016-02-24,7389,7428,7311,7380,148680,684171.0,90738915.0
2016-02-25,7360,7585,7350,7537,227990,698690.0,90738915.0
2016-02-26,7458,7634,7458,7586,202510,703227.0,90738915.0
2016-02-29,7585,7751,7458,7732,194588,716837.0,90738915.0
2016-03-02,7830,7937,7800,7811,377716,724097.0,90738915.0
2016-03-03,7869,7947,7810,7899,282517,732263.0,90738915.0
2016-03-04,7859,7908,7751,7830,222199,725911.0,90738915.0
2016-03-07,7830,7879,7654,7850,286183,727726.0,90738915.0
2016-03-08,7751,7830,7663,7771,171616,720467.0,90738915.0
2016-03-09,7761,7918,7712,7850,226865,727726.0,90738915.0
2016-03-10,7888,7928,7732,7899,148131,732263.0,90738915.0
2016-03-11,7908,7967,7810,7909,194865,733170.0,90738915.0
2016-03-14,7888,7996,7888,7928,103876,734985.0,90738915.0
2016-03-15,7947,8094,7928,8094,267441,750411.0,90738915.0
2016-03-16,7986,8162,7957,8094,191431,750411.0,90738915.0
2016-03-17,8104,8162,8074,8124,118912,753133.0,90738915.0
2016-03-18,8143,8172,8025,8163,157712,756763.0,90738915.0
2016-03-21,8123,8221,8045,8143,207214,754948.0,90738915.0
2016-03-22,8123,8192,8025,8046,89468,745874.0,90738915.0
2016-03-23,8045,8104,8016,8085,58564,749503.0,90738915.0
2016-03-24,8025,8114,7967,8085,133501,749503.0,90738915.0
2016-03-25,8055,8202,7996,8163,101823,756763.0,90738915.0
2016-03-28,8162,8202,8094,8183,90448,758577.0,90738915.0
2016-03-29,8182,8290,8153,8212,125975,761299.0,90738915.0
2016-03-30,8211,8280,8182,8222,89948,762207.0,90738915.0
2016-03-31,8221,8309,8143,8271,124088,766744.0,90738915.0
2016-04-01,8270,8270,8016,8114,222289,752226.0,90738915.0
2016-04-04,8055,8104,8025,8026,63086,744059.0,90738915.0
2016-04-05,8016,8123,7986,8085,142302,749503.0,90738915.0
2016-04-06,8084,8202,7986,8202,185849,760392.0,90738915.0
2016-04-07,8211,8319,8172,8320,235004,771281.0,90738915.0
2016-04-08,8309,8339,8182,8310,128213,770373.0,90738915.0
2016-04-11,8309,8368,8182,8310,127235,770373.0,90738915.0
2016-04-12,8309,8319,8055,8134,143491,754040.0,90738915.0
2016-04-14,8133,8153,8016,8134,232263,754040.0,90738915.0
2016-04-15,8104,8162,8016,8016,187341,743152.0,90738915.0
2016-04-18,7967,8016,7830,7967,165700,738615.0,90738915.0
2016-04-19,7918,8045,7879,8016,158633,743152.0,90738915.0
2016-04-20,8006,8006,7908,7909,203344,733170.0,90738915.0
2016-04-21,7908,8016,7888,7928,118241,734985.0,90738915.0
2016-04-22,7986,8074,7898,8055,108635,746781.0,90738915.0
2016-04-25,8055,8114,7986,7987,115722,740430.0,90738915.0
2016-04-26,7986,7986,7869,7909,249716,733170.0,90738915.0
2016-04-27,7908,7957,7879,7938,145088,735893.0,90738915.0
2016-04-28,7937,7986,7879,7918,261487,734078.0,90738915.0
2016-04-29,7928,7967,7840,7928,93186,734985.0,90738915.0
2016-05-02,7996,7996,7830,7928,117392,734985.0,90738915.0
2016-05-03,7918,7967,7849,7918,178320,734078.0,90738915.0
2016-05-04,7869,7918,7859,7889,173192,731356.0,90738915.0
2016-05-09,7937,7957,7781,7889,119341,731356.0,90738915.0
2016-05-10,7888,7928,7830,7918,63825,734078.0,90738915.0
2016-05-11,7879,8055,7879,8055,70804,746781.0,90738915.0
2016-05-12,8055,8074,7898,7967,49543,738615.0,90738915.0
2016-05-13,7967,8006,7908,7909,85558,733170.0,90738915.0
2016-05-16,7947,8065,7908,7938,170404,735893.0,90738915.0
2016-05-17,7957,8035,7898,8006,108693,742244.0,90738915.0
2016-05-18,7977,8065,7820,7967,142472,738615.0,90738915.0
2016-05-19,7937,8055,7937,8016,62652,743152.0,90738915.0
2016-05-20,8055,8065,7947,7977,25703,739522.0,90738915.0
2016-05-23,7967,8016,7869,7957,95839,737707.0,90738915.0
2016-05-24,7928,7947,7879,7928,88184,734985.0,90738915.0
2016-05-25,8016,8016,7888,7899,142596,732263.0,90738915.0
2016-05-26,7928,7977,7859,7899,104793,732263.0,90738915.0
2016-05-27,7967,7967,7849,7909,110623,733170.0,90738915.0
2016-05-30,7879,7928,7810,7840,136472,726819.0,90738915.0
2016-05-31,7791,8172,7732,8173,162890,757670.0,90738915.0
2016-06-01,8114,8114,7918,7928,99818,734985.0,90738915.0
2016-06-02,7908,7996,7898,7938,65567,735893.0,90738915.0
2016-06-03,7928,7977,7830,7840,17818279,726819.0,90738915.0
2016-06-07,7869,7928,7791,7801,150677,723189.0,90738915.0
2016-06-08,7800,7869,7751,7850,74288,727726.0,90738915.0
2016-06-09,7859,7859,7712,7732,130595,716837.0,90738915.0
2016-06-10,7800,7800,7536,7537,134428,698690.0,90738915.0
2016-06-13,7517,7517,7350,7351,93993,681449.0,90738915.0
2016-06-14,7438,7438,7262,7331,68473,679634.0,90738915.0
2016-06-15,7321,7428,7242,7243,66511,671468.0,90738915.0
2016-06-16,7242,7282,7145,7165,72482,664209.0,90738915.0
2016-06-17,7233,7233,7066,7067,79735,655135.0,90738915.0
2016-06-20,7008,7242,7008,7067,88159,655135.0,90738915.0
2016-06-21,7066,7213,6998,7165,62714,664209.0,90738915.0
2016-06-22,7233,7233,7105,7106,51608,658765.0,90738915.0
2016-06-23,7056,7135,6968,7047,66260,653320.0,90738915.0
2016-06-24,7086,7096,6753,6793,157423,629728.0,90738915.0
2016-06-27,6499,6724,6283,6607,468897,612488.0,90738915.0
2016-06-28,6577,6900,6528,6871,117222,636987.0,90738915.0
2016-06-29,6900,7154,6900,7155,49334,663301.0,90738915.0
2016-06-30,7194,7203,6910,7145,167925,662394.0,90738915.0
2016-07-01,7096,7174,6851,6940,267170,643339.0,90738915.0
2016-07-04,6988,7252,6949,7243,282266,671468.0,90738915.0
