삼화왕관(004450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,8408,8934,7941,8665,54020,27724.0,3736455.0
2000-09-20,8408,9459,8408,9179,32900,29369.0,3736455.0
2000-09-21,9342,9996,8992,9401,63120,30078.0,3736455.0
2000-09-22,9341,10089,9108,9343,121710,29892.0,3736455.0
2000-09-25,9342,10685,9342,10043,84510,32134.0,3736455.0
2000-09-26,9925,10392,9750,9927,51590,31760.0,3736455.0
2000-09-27,9867,10042,9750,9752,29180,31199.0,3736455.0
2000-09-28,9762,9972,9458,9600,28310,30714.0,3736455.0
2000-09-29,9704,9915,9471,9611,19710,30751.0,3736455.0
2000-10-02,9727,10089,9610,9810,33340,31386.0,3736455.0
2000-10-04,9669,10335,9588,10230,53930,32731.0,3736455.0
2000-10-05,10510,11561,10393,10744,218890,34375.0,3736455.0
2000-10-06,10510,11036,10288,10627,56100,34002.0,3736455.0
2000-10-09,10743,10976,9995,9997,63190,31984.0,3736455.0
2000-10-10,9751,10043,9704,9903,28350,31685.0,3736455.0
2000-10-11,9926,9926,9226,9436,26190,30191.0,3736455.0
2000-10-12,9214,9985,9214,9646,42970,30863.0,3736455.0
2000-10-13,9646,9646,9062,9646,18970,30863.0,3736455.0
2000-10-16,9809,10382,9809,10335,42990,33068.0,3736455.0
2000-10-17,10160,11853,10160,10417,199250,33329.0,3736455.0
2000-10-18,10744,10837,10043,10487,46790,33553.0,3736455.0
2000-10-19,10195,11187,10195,10627,75600,34002.0,3736455.0
2000-10-20,10544,11794,10544,10803,107390,34562.0,3736455.0
2000-10-23,11140,11151,10509,10511,59180,33628.0,3736455.0
2000-10-24,10510,10627,10160,10277,61080,32881.0,3736455.0
2000-10-25,10276,11140,10276,10616,48190,33964.0,3736455.0
2000-10-26,10288,10510,9728,9985,35780,31947.0,3736455.0
2000-10-27,10159,10392,9575,9927,29750,31760.0,3736455.0
2000-10-30,9926,9926,9342,9576,22810,30639.0,3736455.0
2000-10-31,9342,9459,8980,9226,17150,29518.0,3736455.0
2000-11-01,9108,9587,9108,9518,24720,30452.0,3736455.0
2000-11-02,9750,10194,9516,9810,37420,31386.0,3736455.0
2000-11-03,10113,10113,9576,9588,26310,30676.0,3736455.0
2000-11-06,9576,9868,9541,9693,19150,31013.0,3736455.0
2000-11-07,9587,9797,9376,9390,16600,30041.0,3736455.0
2000-11-08,9388,9516,9341,9343,19250,29892.0,3736455.0
2000-11-09,9284,9751,9284,9693,22500,31013.0,3736455.0
2000-11-10,9587,9832,9376,9518,11840,30452.0,3736455.0
2000-11-13,9342,9354,9167,9179,10750,29369.0,3736455.0
2000-11-14,9306,9750,9108,9740,23150,31162.0,3736455.0
2000-11-15,9587,9808,9365,9413,14900,30116.0,3736455.0
2000-11-16,9575,9575,9283,9460,6560,30265.0,3736455.0
2000-11-17,9295,9446,9236,9448,5360,30228.0,3736455.0
2000-11-20,9459,9459,9226,9226,7940,29518.0,3736455.0
2000-11-21,9109,9214,8840,8887,9760,28434.0,3736455.0
2000-11-22,8992,9331,8992,9179,11080,29369.0,3736455.0
2000-11-23,9342,9342,8852,8852,16390,28322.0,3736455.0
2000-11-24,8687,9458,8687,9121,30240,29182.0,3736455.0
2000-11-27,9226,9284,9050,9284,8150,29705.0,3736455.0
2000-11-28,9108,9283,9049,9121,3990,29182.0,3736455.0
2000-11-29,8757,9096,8722,8981,16430,28733.0,3736455.0
2000-11-30,8980,8980,8525,8700,6200,27837.0,3736455.0
2000-12-01,8642,8642,8174,8350,20690,26716.0,3736455.0
2000-12-04,8350,8350,8198,8350,16460,26716.0,3736455.0
2000-12-05,8139,8385,8139,8338,6500,26678.0,3736455.0
2000-12-06,8512,8512,8267,8292,25340,26529.0,3736455.0
2000-12-07,8174,8455,8081,8350,24760,26716.0,3736455.0
2000-12-08,8115,8465,8115,8257,9660,26417.0,3736455.0
2000-12-11,8291,8408,8245,8338,13300,26678.0,3736455.0
2000-12-12,8290,8302,8150,8152,7870,26080.0,3736455.0
2000-12-13,8233,8723,8151,8350,32880,26716.0,3736455.0
2000-12-14,8233,8408,8221,8245,24490,26379.0,3736455.0
2000-12-15,8290,8500,8185,8362,28850,26753.0,3736455.0
2000-12-18,8280,8934,8280,8700,45010,27837.0,3736455.0
2000-12-19,8582,8851,8535,8584,23990,27463.0,3736455.0
2000-12-20,8757,8757,8138,8175,19680,26155.0,3736455.0
2000-12-21,8150,8150,7660,7755,11260,24810.0,3736455.0
2000-12-22,7824,7906,7345,7392,24160,23652.0,3736455.0
2000-12-26,7579,7591,7357,7474,12370,23913.0,3736455.0
2001-01-02,7030,7509,7030,7509,8460,24025.0,3736455.0
2001-01-03,7357,7591,7135,7474,8810,23913.0,3736455.0
2001-01-04,7707,7824,7474,7649,38930,24474.0,3736455.0
2001-01-05,7648,7881,7613,7708,53380,24661.0,3736455.0
2001-01-08,7718,7846,7590,7778,35410,24885.0,3736455.0
2001-01-09,7859,8280,7766,8011,51730,25632.0,3736455.0
2001-01-10,8116,8139,7719,7719,50280,24698.0,3736455.0
2001-01-11,7823,7823,7660,7708,21660,24661.0,3736455.0
2001-01-12,7835,7917,7706,7848,38680,25109.0,3736455.0
2001-01-15,7882,8291,7707,7941,49980,25408.0,3736455.0
2001-01-16,8058,8116,7766,7801,25670,24960.0,3736455.0
2001-01-17,7800,8068,7765,7825,30880,25034.0,3736455.0
2001-01-18,7847,7941,7707,7766,16680,24847.0,3736455.0
2001-01-19,7777,7812,7684,7684,24850,24586.0,3736455.0
2001-01-22,7636,7881,7636,7825,23160,25034.0,3736455.0
2001-01-26,7918,7999,7766,7766,31120,24847.0,3736455.0
2001-01-29,7730,7905,7730,7883,28760,25221.0,3736455.0
2001-01-30,8022,8349,7940,8082,57500,25856.0,3736455.0
2001-01-31,8115,8314,8057,8140,31160,26043.0,3736455.0
2001-02-01,8139,8350,8058,8128,27610,26006.0,3736455.0
2001-02-02,8127,8220,7998,8035,13060,25707.0,3736455.0
2001-02-05,7998,8010,7776,8000,14010,25595.0,3736455.0
2001-02-06,7988,8011,7766,7918,12600,25333.0,3736455.0
2001-02-07,8116,8116,7918,8023,11600,25669.0,3736455.0
2001-02-08,7788,8115,7788,8000,13790,25595.0,3736455.0
2001-02-09,7882,8174,7882,8058,21390,25782.0,3736455.0
2001-02-12,8069,8350,7953,8350,37400,26716.0,3736455.0
2001-02-13,8350,8408,8104,8163,30930,26118.0,3736455.0
2001-02-14,8116,8233,8046,8163,18160,26118.0,3736455.0
2001-02-15,8151,8268,8046,8046,20670,25744.0,3736455.0
2001-02-16,7953,8128,7953,8046,14830,25744.0,3736455.0
2001-02-19,7976,8116,7953,8058,8660,25782.0,3736455.0
2001-02-20,7999,8852,7999,8595,58850,27500.0,3736455.0
2001-02-21,8642,8677,8373,8607,23220,27538.0,3736455.0
2001-02-22,8606,8606,8232,8257,14370,26417.0,3736455.0
2001-02-23,8256,8595,8186,8525,32860,27276.0,3736455.0
2001-02-26,8641,8874,8535,8654,26640,27687.0,3736455.0
2001-02-27,8769,8851,8535,8654,21740,27687.0,3736455.0
2001-02-28,8617,8617,8349,8467,18490,27089.0,3736455.0
2001-03-02,8245,8560,7941,7941,26430,25408.0,3736455.0
2001-03-05,7905,7940,7636,7813,22730,24997.0,3736455.0
2001-03-06,7905,8279,7881,8175,17100,26155.0,3736455.0
2001-03-07,8173,8244,8010,8152,4650,26080.0,3736455.0
2001-03-08,8069,8233,8069,8128,10860,26006.0,3736455.0
2001-03-09,8173,8512,8173,8257,14470,26417.0,3736455.0
2001-03-12,8197,8477,8197,8397,18110,26865.0,3736455.0
2001-03-13,8116,8174,7882,7941,17520,25408.0,3736455.0
2001-03-14,8198,8525,7953,8525,38880,27276.0,3736455.0
2001-03-15,8524,9108,8185,8759,142530,28023.0,3736455.0
2001-03-16,9097,9097,8536,8642,47240,27650.0,3736455.0
2001-03-19,8641,9073,8641,8876,67530,28397.0,3736455.0
2001-03-20,9225,9867,8933,9343,193430,29892.0,3736455.0
2001-03-21,9319,9541,8957,9027,61250,28883.0,3736455.0
2001-03-22,9167,9284,8525,8525,47520,27276.0,3736455.0
2001-03-23,8525,8828,8408,8525,54280,27276.0,3736455.0
2001-03-26,8642,8934,8466,8642,36000,27650.0,3736455.0
2001-03-27,8652,8699,8465,8584,14640,27463.0,3736455.0
2001-03-28,8477,8617,8290,8292,22650,26529.0,3736455.0
2001-03-29,8127,8360,8127,8187,7780,26193.0,3736455.0
2001-03-30,8232,8244,7998,8000,14650,25595.0,3736455.0
2001-04-02,7906,8163,7906,8058,9330,25782.0,3736455.0
2001-04-03,8046,8046,7824,7906,10490,25296.0,3736455.0
2001-04-04,7777,8058,7742,7766,4940,24847.0,3736455.0
2001-04-06,7998,8057,7776,7825,13880,25034.0,3736455.0
2001-04-09,7741,7846,7718,7825,7170,25034.0,3736455.0
2001-04-10,7881,7940,7706,7848,8710,25109.0,3736455.0
2001-04-11,7776,8092,7776,8070,8890,25819.0,3736455.0
2001-04-12,7905,8162,7905,8140,7900,26043.0,3736455.0
2001-04-13,8058,8116,7964,7988,5110,25557.0,3736455.0
2001-04-16,7941,8023,7836,7836,5810,25072.0,3736455.0
2001-04-17,7941,7999,7871,7953,7100,25445.0,3736455.0
2001-04-18,7999,8315,7976,8233,11660,26342.0,3736455.0
2001-04-19,8291,8501,8116,8128,13860,26006.0,3736455.0
2001-04-20,8747,8747,7906,8385,29930,26828.0,3736455.0
2001-04-23,8197,8477,8197,8397,15810,26865.0,3736455.0
2001-04-24,8233,8408,8174,8233,12840,26342.0,3736455.0
2001-04-25,8139,8361,8023,8198,12060,26230.0,3736455.0
2001-04-26,8245,8338,8174,8245,16940,26379.0,3736455.0
2001-04-27,8185,8290,8115,8117,6580,25968.0,3736455.0
2001-04-30,8068,8349,8068,8327,12360,26641.0,3736455.0
2001-05-02,8290,8454,8255,8409,14280,26902.0,3736455.0
2001-05-03,8408,8408,8245,8373,9810,26790.0,3736455.0
2001-05-04,8373,8408,8315,8373,4980,26790.0,3736455.0
2001-05-07,8350,8572,8326,8572,29710,27426.0,3736455.0
2001-05-08,8583,8677,8478,8630,9810,27612.0,3736455.0
2001-05-09,8688,8969,8466,8630,79800,27612.0,3736455.0
2001-05-10,8642,8793,8513,8677,29240,27762.0,3736455.0
2001-05-11,8664,8933,8641,8876,23140,28397.0,3736455.0
2001-05-14,8770,8992,8770,8922,21700,28547.0,3736455.0
2001-05-15,9039,9039,8525,8747,22050,27986.0,3736455.0
2001-05-16,8641,8804,8629,8806,15960,28173.0,3736455.0
2001-05-17,8991,8991,8711,8876,25300,28397.0,3736455.0
2001-05-18,8945,8980,8723,8934,31110,28584.0,3736455.0
2001-05-21,9014,9435,9003,9343,57510,29892.0,3736455.0
2001-05-22,9353,9446,9119,9343,14680,29892.0,3736455.0
2001-05-23,9341,9808,9225,9390,78720,30041.0,3736455.0
2001-05-24,9377,9634,9155,9226,26030,29518.0,3736455.0
2001-05-25,9236,9516,9236,9460,21940,30265.0,3736455.0
2001-05-28,9575,9680,9341,9343,30690,29892.0,3736455.0
2001-05-29,9342,9471,9249,9436,12530,30191.0,3736455.0
2001-05-30,9576,9576,9249,9249,19390,29593.0,3736455.0
2001-05-31,8945,9319,8934,8934,22320,28584.0,3736455.0
2001-06-01,8945,8992,8758,8922,29650,28547.0,3736455.0
2001-06-04,9225,9295,9061,9273,27230,29667.0,3736455.0
2001-06-05,9341,9353,9119,9133,11320,29219.0,3736455.0
2001-06-07,9225,9225,9049,9051,10360,28958.0,3736455.0
2001-06-08,8992,9226,8653,9109,21570,29144.0,3736455.0
2001-06-11,8992,9167,8934,9027,21550,28883.0,3736455.0
2001-06-12,8887,9027,8875,8934,7950,28584.0,3736455.0
2001-06-13,8934,9109,8875,9109,21310,29144.0,3736455.0
2001-06-14,8874,9283,8874,9168,17810,29331.0,3736455.0
2001-06-15,9225,9785,9201,9787,51900,31311.0,3736455.0
2001-06-18,9926,10043,9844,9950,53050,31835.0,3736455.0
2001-06-19,9867,9890,9727,9845,29160,31498.0,3736455.0
2001-06-20,9704,9985,9377,9798,16200,31349.0,3736455.0
2001-06-21,9587,9808,9575,9775,14050,31274.0,3736455.0
2001-06-22,9774,10148,9693,9985,58630,31947.0,3736455.0
2001-06-25,10031,10160,9926,9985,29260,31947.0,3736455.0
2001-06-26,9973,9973,9517,9681,24350,30975.0,3736455.0
2001-06-27,9658,9658,9190,9576,22090,30639.0,3736455.0
2001-06-28,9225,9552,9225,9518,4070,30452.0,3736455.0
2001-06-29,9401,9763,9389,9763,10200,31237.0,3736455.0
2001-07-02,9762,9808,9633,9752,9800,31199.0,3736455.0
2001-07-03,9634,9809,9634,9693,3450,31013.0,3736455.0
2001-07-04,9401,9739,9401,9576,7020,30639.0,3736455.0
2001-07-05,9470,9575,9458,9530,9060,30489.0,3736455.0
2001-07-06,9516,9528,9236,9460,6240,30265.0,3736455.0
2001-07-09,9237,9447,9039,9214,6910,29481.0,3736455.0
2001-07-10,9190,9226,8910,9226,7850,29518.0,3736455.0
2001-07-11,8886,9096,8874,9098,4180,29107.0,3736455.0
2001-07-12,9119,9493,9061,9495,25660,30377.0,3736455.0
2001-07-13,9446,9481,9260,9273,7140,29667.0,3736455.0
2001-07-16,9131,9435,9003,9168,8500,29331.0,3736455.0
2001-07-18,9178,9225,8898,9016,10070,28845.0,3736455.0
2001-07-19,8863,8863,8420,8677,13420,27762.0,3736455.0
2001-07-20,8641,8757,8454,8584,14610,27463.0,3736455.0
2001-07-23,8477,8582,7987,8175,17200,26155.0,3736455.0
2001-07-24,7707,7999,7707,7906,12590,25296.0,3736455.0
2001-07-25,7765,8173,7765,8105,6820,25931.0,3736455.0
2001-07-26,7753,8290,7753,8292,8820,26529.0,3736455.0
2001-07-27,8127,8407,8127,8397,9100,26865.0,3736455.0
2001-07-30,8302,8489,8290,8292,2450,26529.0,3736455.0
2001-07-31,8233,8396,8128,8385,3920,26828.0,3736455.0
2001-08-01,8290,8524,8290,8409,5750,26902.0,3736455.0
2001-08-02,8525,8572,8373,8490,9680,27164.0,3736455.0
2001-08-03,8466,8525,8326,8373,4200,26790.0,3736455.0
2001-08-06,8350,8642,8350,8525,9350,27276.0,3736455.0
2001-08-07,8419,8512,8407,8467,920,27089.0,3736455.0
2001-08-08,8419,8559,8372,8502,4170,27201.0,3736455.0
2001-08-09,8407,8442,8197,8292,3140,26529.0,3736455.0
2001-08-10,8290,8407,8232,8292,4190,26529.0,3736455.0
2001-08-13,8291,8385,8280,8338,2430,26678.0,3736455.0
2001-08-14,8349,8734,8349,8724,26790,27911.0,3736455.0
2001-08-16,8560,8758,8536,8747,13580,27986.0,3736455.0
2001-08-17,8992,8992,8758,8817,21470,28210.0,3736455.0
2001-08-20,8758,8758,8595,8642,7430,27650.0,3736455.0
2001-08-21,8653,8758,8642,8642,6580,27650.0,3736455.0
2001-08-22,8547,8827,8512,8759,4710,28023.0,3736455.0
2001-08-23,8757,8933,8711,8864,5160,28360.0,3736455.0
2001-08-24,8817,8817,8642,8642,8870,27650.0,3736455.0
2001-08-27,8992,8992,8828,8992,21120,28771.0,3736455.0
2001-08-28,8969,9050,8805,8969,9860,28696.0,3736455.0
2001-08-29,8875,8922,8583,8712,14650,27874.0,3736455.0
2001-08-30,8594,8757,8407,8759,8040,28023.0,3736455.0
2001-08-31,8547,8547,8290,8432,7110,26977.0,3736455.0
2001-09-03,8290,8430,8255,8432,6070,26977.0,3736455.0
2001-09-04,8303,8607,8303,8607,3080,27538.0,3736455.0
2001-09-05,8407,8571,8407,8549,3450,27351.0,3736455.0
2001-09-06,8583,8642,8466,8490,8990,27164.0,3736455.0
2001-09-07,8583,8665,8548,8642,5280,27650.0,3736455.0
2001-09-10,8582,8699,8465,8584,5670,27463.0,3736455.0
2001-09-11,8700,9214,8642,9144,35600,29256.0,3736455.0
2001-09-12,7823,8629,7823,7848,20020,25109.0,3736455.0
2001-09-13,8173,8407,7858,8210,24500,26267.0,3736455.0
2001-09-14,8244,8349,7590,7825,16040,25034.0,3736455.0
2001-09-17,7812,7812,7053,7147,7410,22867.0,3736455.0
2001-09-18,7765,7765,7356,7708,9750,24661.0,3736455.0
2001-09-19,7484,7928,7473,7930,4010,25371.0,3736455.0
2001-09-20,7823,7987,7730,7860,1040,25146.0,3736455.0
2001-09-21,7765,7823,7590,7825,4450,25034.0,3736455.0
2001-09-24,7706,8185,7706,8187,6370,26193.0,3736455.0
2001-09-25,8525,8525,8151,8268,5650,26454.0,3736455.0
2001-09-26,8186,8653,8081,8490,39540,27164.0,3736455.0
2001-09-27,8582,8629,8325,8444,9930,27015.0,3736455.0
2001-09-28,8407,8524,8314,8444,5520,27015.0,3736455.0
2001-10-04,8302,8582,8302,8444,11780,27015.0,3736455.0
2001-10-05,8325,9096,8325,8584,12610,27463.0,3736455.0
2001-10-08,8431,8700,8431,8455,2520,27052.0,3736455.0
2001-10-09,8525,8700,8466,8642,19170,27650.0,3736455.0
2001-10-10,8560,8688,8536,8642,7540,27650.0,3736455.0
2001-10-11,8747,8934,8583,8934,10770,28584.0,3736455.0
2001-10-12,8875,9109,8793,9039,36700,28920.0,3736455.0
2001-10-15,8980,9179,8817,8969,8290,28696.0,3736455.0
2001-10-16,8979,9189,8874,9168,16910,29331.0,3736455.0
2001-10-17,9306,9306,9073,9168,7620,29331.0,3736455.0
2001-10-18,9154,9575,9049,9378,24600,30004.0,3736455.0
2001-10-19,9388,9505,9318,9448,10710,30228.0,3736455.0
2001-10-22,9576,9576,9284,9284,18130,29705.0,3736455.0
2001-10-23,9226,9401,9226,9331,14110,29854.0,3736455.0
2001-10-24,9318,9318,9026,9098,19750,29107.0,3736455.0
2001-10-25,9167,9167,8957,8969,13700,28696.0,3736455.0
2001-10-26,8957,9062,8922,8957,13680,28659.0,3736455.0
2001-10-29,9096,9154,8968,9156,11020,29294.0,3736455.0
2001-10-30,9154,9318,8909,9098,9640,29107.0,3736455.0
2001-10-31,8991,9166,8979,9098,11390,29107.0,3736455.0
2001-11-01,9109,9226,9062,9226,13340,29518.0,3736455.0
2001-11-02,9331,9576,9167,9261,33890,29630.0,3736455.0
2001-11-05,9272,9482,9237,9331,12950,29854.0,3736455.0
2001-11-06,9341,9341,9166,9168,13460,29331.0,3736455.0
2001-11-07,9190,9599,9109,9144,48010,29256.0,3736455.0
2001-11-08,9249,9342,9167,9331,19770,29854.0,3736455.0
2001-11-09,9354,9354,9179,9354,15300,29929.0,3736455.0
2001-11-12,9587,9598,9341,9425,24220,30153.0,3736455.0
2001-11-13,9470,9470,9073,9343,11870,29892.0,3736455.0
2001-11-14,9447,9541,9354,9506,30720,30415.0,3736455.0
2001-11-15,9458,9540,9318,9343,18120,29892.0,3736455.0
2001-11-16,9424,9693,9342,9576,33560,30639.0,3736455.0
2001-11-19,9306,9738,9306,9717,24910,31087.0,3736455.0
2001-11-20,9610,9773,9610,9635,21860,30826.0,3736455.0
2001-11-21,9751,10160,9693,9903,37670,31685.0,3736455.0
2001-11-22,9995,10030,9785,9962,18800,31872.0,3736455.0
2001-11-23,10125,10125,9809,9833,25300,31461.0,3736455.0
2001-11-26,9868,10043,9844,9938,27680,31797.0,3736455.0
2001-11-27,9985,10090,9926,10020,20030,32059.0,3736455.0
2001-11-28,10020,10428,9985,10160,70000,32507.0,3736455.0
2001-11-29,10078,10160,9774,10090,19140,32283.0,3736455.0
2001-11-30,10101,10977,9985,10604,99100,33927.0,3736455.0
2001-12-03,10755,10755,10510,10697,20450,34226.0,3736455.0
2001-12-04,10743,10895,10544,10546,39610,33740.0,3736455.0
2001-12-05,10579,10719,10521,10616,17330,33964.0,3736455.0
2001-12-06,10848,10941,10334,10464,33920,33479.0,3736455.0
2001-12-07,10288,10615,10242,10487,28690,33553.0,3736455.0
2001-12-10,10486,10626,10217,10406,28310,33292.0,3736455.0
2001-12-11,10416,10416,10217,10406,14060,33292.0,3736455.0
2001-12-12,10427,10439,10299,10394,10430,33254.0,3736455.0
2001-12-13,10299,10824,10299,10826,7980,34637.0,3736455.0
2001-12-14,10732,10732,10569,10604,10900,33927.0,3736455.0
2001-12-17,10521,10614,10299,10406,8890,33292.0,3736455.0
2001-12-18,10253,10592,10253,10277,14780,32881.0,3736455.0
2001-12-19,10382,10382,9996,10160,13000,32507.0,3736455.0
2001-12-20,10043,10732,10043,10569,34050,33815.0,3736455.0
2001-12-21,10498,10837,10428,10639,45670,34039.0,3736455.0
2001-12-24,10766,11140,10626,11130,51300,35608.0,3736455.0
2001-12-26,11327,11432,10976,11188,30010,35795.0,3736455.0
2001-12-27,10837,10837,10452,10452,31970,33441.0,3736455.0
2001-12-28,10452,10592,10195,10487,5200,33553.0,3736455.0
2002-01-02,10393,10475,10195,10277,22280,32881.0,3736455.0
2002-01-03,10369,10369,10100,10289,37610,32918.0,3736455.0
2002-01-04,10288,10370,10020,10043,30795,32134.0,3736455.0
2002-01-07,9996,10078,9821,9880,45410,31610.0,3736455.0
2002-01-08,9938,10101,9844,10055,26870,32171.0,3736455.0
2002-01-09,10054,10135,9925,10067,23100,32208.0,3736455.0
2002-01-10,10078,10382,10020,10382,35170,33217.0,3736455.0
2002-01-11,10369,10696,10100,10102,28330,32320.0,3736455.0
2002-01-14,10347,10510,10265,10417,20090,33329.0,3736455.0
2002-01-15,10417,10487,10288,10335,13890,33068.0,3736455.0
2002-01-16,10358,10393,10113,10312,9380,32993.0,3736455.0
2002-01-17,10277,10277,9961,10125,14090,32395.0,3736455.0
2002-01-18,9996,10218,9985,10008,13500,32021.0,3736455.0
2002-01-21,9984,10182,9984,10149,8590,32470.0,3736455.0
2002-01-22,10323,10382,10066,10160,7040,32507.0,3736455.0
2002-01-23,10066,10300,9985,10277,7910,32881.0,3736455.0
2002-01-24,10277,10510,10277,10452,14540,33441.0,3736455.0
2002-01-25,10486,10801,10486,10616,14830,33964.0,3736455.0
2002-01-28,10627,10931,10627,10931,13780,34973.0,3736455.0
2002-01-29,10860,10931,10639,10709,9920,34263.0,3736455.0
2002-01-30,10568,10661,10077,10616,9930,33964.0,3736455.0
2002-01-31,10510,12028,10475,11550,61760,36954.0,3736455.0
2002-02-01,11560,11911,11502,11737,68192,37551.0,3736455.0
2002-02-04,11911,13195,11911,12613,140940,40354.0,3736455.0
2002-02-05,12612,12612,11585,11795,37160,37738.0,3736455.0
2002-02-06,11911,11911,11560,11854,21114,37925.0,3736455.0
2002-02-07,11852,11911,11560,11562,20300,36991.0,3736455.0
2002-02-08,11560,13078,11560,12613,79890,40354.0,3736455.0
2002-02-14,13896,13896,12553,13022,51550,41661.0,3736455.0
2002-02-15,13196,14948,12671,14014,166630,44837.0,3736455.0
2002-02-18,14014,14598,13430,14598,70160,46706.0,3736455.0
2002-02-19,14830,14889,13662,14365,59060,45958.0,3736455.0
2002-02-20,14188,16173,13838,15766,90460,50442.0,3736455.0
2002-02-21,15998,16582,15005,15591,36550,49882.0,3736455.0
2002-02-22,14947,16115,14947,16000,29180,51189.0,3736455.0
2002-02-25,15648,15706,14597,14832,20090,47453.0,3736455.0
2002-02-26,14246,15122,14246,14715,34200,47079.0,3736455.0
2002-02-27,14713,15064,14421,14715,30605,47079.0,3736455.0
2002-02-28,15064,15064,14713,15007,18770,48013.0,3736455.0
2002-03-04,15122,15648,14597,15299,44990,48948.0,3736455.0
2002-03-05,15414,15531,14830,14832,11960,47453.0,3736455.0
2002-03-06,15764,16115,15239,15708,82160,50255.0,3736455.0
2002-03-07,15999,15999,15357,15357,43600,49134.0,3736455.0
2002-03-08,15357,15532,14364,15065,62340,48200.0,3736455.0
2002-03-11,15065,15298,14714,15182,17490,48574.0,3736455.0
2002-03-12,15472,15472,14889,15007,19700,48013.0,3736455.0
2002-03-13,14831,15473,14831,15065,24850,48200.0,3736455.0
2002-03-14,15532,15765,14890,15357,36660,49134.0,3736455.0
2002-03-15,15764,17224,15648,17051,155130,54552.0,3736455.0
2002-03-18,17050,17284,16233,16583,55406,53058.0,3736455.0
2002-03-19,16640,16932,16173,16467,54700,52684.0,3736455.0
2002-03-20,16757,17283,16173,16350,43310,52310.0,3736455.0
2002-03-21,15765,16875,15765,16875,63450,53992.0,3736455.0
2002-03-22,16933,16933,16174,16233,39400,51937.0,3736455.0
