부산도시가스(015350),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-09-23,21700,22550,21700,22000,28330,242000.0,11000000.0
2008-09-24,22100,22700,22050,22650,5440,249150.0,11000000.0
2008-09-25,22550,22950,22400,22850,3420,251350.0,11000000.0
2008-09-26,22650,22850,22550,22600,1122,248600.0,11000000.0
2008-09-29,22350,22600,22200,22600,1088,248600.0,11000000.0
2008-09-30,21500,22400,21500,21900,750,240900.0,11000000.0
2008-10-01,21900,22100,21850,21950,1212,241450.0,11000000.0
2008-10-02,22150,22150,21500,21700,4390,238700.0,11000000.0
2008-10-06,21250,21700,21200,21400,3810,235400.0,11000000.0
2008-10-07,21000,21350,21000,21300,1690,234300.0,11000000.0
2008-10-08,21300,21300,20250,20250,13822,222750.0,11000000.0
2008-10-09,20400,20400,19550,19650,4378,216150.0,11000000.0
2008-10-10,19400,20000,18200,20000,8790,220000.0,11000000.0
2008-10-13,19300,20000,19300,19900,2320,218900.0,11000000.0
2008-10-14,20200,20500,20050,20150,6810,221650.0,11000000.0
2008-10-15,20100,20300,19850,19950,2680,219450.0,11000000.0
2008-10-16,19900,19950,18800,19000,3800,209000.0,11000000.0
2008-10-17,19200,19450,18550,18900,5960,207900.0,11000000.0
2008-10-20,18900,18900,17150,18400,34431,202400.0,11000000.0
2008-10-21,18050,18700,17650,18450,2511,202950.0,11000000.0
2008-10-22,18000,18600,18000,18450,19930,202950.0,11000000.0
2008-10-23,17400,18400,17300,18350,10475,201850.0,11000000.0
2008-10-24,18050,18050,15650,16500,14502,181500.0,11000000.0
2008-10-27,16500,17000,15050,15450,9070,169950.0,11000000.0
2008-10-28,14600,15300,13700,15150,20990,166650.0,11000000.0
2008-10-29,15500,16200,15000,15150,9361,166650.0,11000000.0
2008-10-30,15150,16600,15150,15800,60146,173800.0,11000000.0
2008-10-31,15850,16700,15600,16700,46490,183700.0,11000000.0
2008-11-03,16550,17500,16550,17250,11952,189750.0,11000000.0
2008-11-04,17200,17350,16900,17100,8257,188100.0,11000000.0
2008-11-05,17250,17800,17200,17450,15090,191950.0,11000000.0
2008-11-06,17200,17200,16700,16900,4270,185900.0,11000000.0
2008-11-07,16600,17150,16350,17000,12950,187000.0,11000000.0
2008-11-10,17000,17100,16800,16950,3621,186450.0,11000000.0
2008-11-11,17400,17400,16900,16900,8875,185900.0,11000000.0
2008-11-12,17000,17000,16400,16700,10162,183700.0,11000000.0
2008-11-13,15550,17100,15550,17100,22810,188100.0,11000000.0
2008-11-14,17500,17950,16900,17900,14950,196900.0,11000000.0
2008-11-17,18050,18050,17500,17500,4000,192500.0,11000000.0
2008-11-18,17550,17800,17200,17800,6190,195800.0,11000000.0
2008-11-19,17650,18100,17300,18100,13140,199100.0,11000000.0
2008-11-20,17500,17700,17300,17300,2660,190300.0,11000000.0
2008-11-21,16850,17250,16700,17250,9743,189750.0,11000000.0
2008-11-24,17050,17350,16950,17050,1880,187550.0,11000000.0
2008-11-25,17500,17500,16650,17000,8640,187000.0,11000000.0
2008-11-26,17000,17300,17000,17300,1420,190300.0,11000000.0
2008-11-27,17400,17650,17200,17600,4350,193600.0,11000000.0
2008-11-28,18000,18000,17350,17950,5870,197450.0,11000000.0
2008-12-01,17750,17800,17550,17650,1600,194150.0,11000000.0
2008-12-02,17550,18000,17400,17900,10270,196900.0,11000000.0
2008-12-03,18000,18000,17550,17600,5871,193600.0,11000000.0
2008-12-04,17750,17750,17200,17350,3341,190850.0,11000000.0
2008-12-05,17300,18100,17300,18100,17170,199100.0,11000000.0
2008-12-08,17800,19050,17800,19000,13675,209000.0,11000000.0
2008-12-09,18500,18800,18500,18600,1400,204600.0,11000000.0
2008-12-10,18900,19250,18500,19200,2440,211200.0,11000000.0
2008-12-11,19200,19350,18750,19000,4990,209000.0,11000000.0
2008-12-12,18600,18950,18500,18500,1510,203500.0,11000000.0
2008-12-15,18500,19050,18500,18750,3850,206250.0,11000000.0
2008-12-16,18700,19000,18450,18750,12000,206250.0,11000000.0
2008-12-17,18950,19100,18950,19000,5620,209000.0,11000000.0
2008-12-18,18800,19100,18350,18400,10171,202400.0,11000000.0
2008-12-19,18350,18600,18250,18500,10090,203500.0,11000000.0
2008-12-22,18500,18650,18450,18500,4172,203500.0,11000000.0
2008-12-23,18350,18700,18300,18700,3102,205700.0,11000000.0
2008-12-24,18300,18600,18300,18500,7220,203500.0,11000000.0
2008-12-26,18500,18850,18500,18700,10930,205700.0,11000000.0
2008-12-29,17350,18000,17350,17750,3273,195250.0,11000000.0
2008-12-30,17900,18000,17550,17800,6490,195800.0,11000000.0
2009-01-02,17800,18050,17600,18050,4400,198550.0,11000000.0
2009-01-05,17850,18450,17800,18450,5480,202950.0,11000000.0
2009-01-06,18000,18450,17900,17950,1740,197450.0,11000000.0
2009-01-07,17850,18500,15300,18500,35570,203500.0,11000000.0
2009-01-08,17850,18150,15900,17800,17583,195800.0,11000000.0
2009-01-09,17900,18050,16300,18050,21400,198550.0,11000000.0
2009-01-12,17600,17600,16800,17350,34490,190850.0,11000000.0
2009-01-13,17350,17350,16200,16500,54441,181500.0,11000000.0
2009-01-14,16600,17050,16200,16850,32892,185350.0,11000000.0
2009-01-15,16450,16500,16200,16500,22521,181500.0,11000000.0
2009-01-16,16600,16600,16200,16600,19950,182600.0,11000000.0
2009-01-19,16500,16550,16300,16450,19354,180950.0,11000000.0
2009-01-20,16450,16450,16200,16250,15056,178750.0,11000000.0
2009-01-21,15850,16250,15850,16250,2530,178750.0,11000000.0
2009-01-22,16150,17000,16150,16750,10539,184250.0,11000000.0
2009-01-23,16850,17100,16300,16900,9780,185900.0,11000000.0
2009-01-28,16900,17200,16750,17100,9374,188100.0,11000000.0
2009-01-29,17100,17300,17000,17200,4090,189200.0,11000000.0
2009-01-30,16900,17500,16900,17500,337995,192500.0,11000000.0
2009-02-02,17500,18000,17200,18000,9360,198000.0,11000000.0
2009-02-03,17900,18350,17900,18300,8110,201300.0,11000000.0
2009-02-04,18100,18300,18000,18150,4111,199650.0,11000000.0
2009-02-05,17950,18050,17400,18050,15130,198550.0,11000000.0
2009-02-06,18000,18200,17750,18200,4630,200200.0,11000000.0
2009-02-09,18350,18350,17200,17800,9950,195800.0,11000000.0
2009-02-10,17600,17750,17500,17700,4390,194700.0,11000000.0
2009-02-11,17550,17650,17300,17650,17671,194150.0,11000000.0
2009-02-12,17700,18350,17600,18200,10770,200200.0,11000000.0
2009-02-13,18200,18500,18000,18400,11124,202400.0,11000000.0
2009-02-16,18400,18400,18000,18000,3730,198000.0,11000000.0
2009-02-17,17800,17900,17500,17900,3381,196900.0,11000000.0
2009-02-18,17800,17800,17500,17500,4341,192500.0,11000000.0
2009-02-19,17650,17650,17350,17350,5162,190850.0,11000000.0
2009-02-20,17250,17300,17050,17300,3782,190300.0,11000000.0
2009-02-23,17000,17500,16950,17500,3250,192500.0,11000000.0
2009-02-24,17700,17700,17200,17500,10591,192500.0,11000000.0
2009-02-25,17400,17850,17400,17850,12370,196350.0,11000000.0
2009-02-26,17850,17900,17450,17850,79550,196350.0,11000000.0
2009-02-27,17600,19900,17500,19900,47510,218900.0,11000000.0
2009-03-02,19050,19050,17500,17800,30593,195800.0,11000000.0
2009-03-03,17500,17800,17200,17600,16062,193600.0,11000000.0
2009-03-04,17350,18100,17250,18000,93411,198000.0,11000000.0
2009-03-05,17550,18050,17550,17850,2633,196350.0,11000000.0
2009-03-06,17550,17850,17500,17800,3010,195800.0,11000000.0
2009-03-09,17950,18000,17650,17950,5531,197450.0,11000000.0
2009-03-10,17900,17900,17550,17700,18341,194700.0,11000000.0
2009-03-11,17800,18100,17650,18100,12635,199100.0,11000000.0
2009-03-12,18000,18000,17750,17950,4810,197450.0,11000000.0
2009-03-13,17750,17900,17600,17750,9820,195250.0,11000000.0
2009-03-16,17500,17750,17500,17750,7885,195250.0,11000000.0
2009-03-17,17750,17850,17600,17750,14530,195250.0,11000000.0
2009-03-18,17750,17800,17650,17800,11682,195800.0,11000000.0
2009-03-19,17800,17800,17550,17650,9259,194150.0,11000000.0
2009-03-20,17650,17750,17450,17700,7368,194700.0,11000000.0
2009-03-23,17700,18250,17650,18000,9946,198000.0,11000000.0
2009-03-24,18150,18150,17950,17950,6070,197450.0,11000000.0
2009-03-25,17800,18200,17800,18000,8485,198000.0,11000000.0
2009-03-26,18000,18300,17800,18100,15497,199100.0,11000000.0
2009-03-27,18200,18300,17900,18150,34986,199650.0,11000000.0
2009-03-30,18100,18100,17800,18000,11340,198000.0,11000000.0
2009-03-31,17800,18350,17800,18350,15435,201850.0,11000000.0
2009-04-01,18250,18250,17800,17900,12074,196900.0,11000000.0
2009-04-02,17950,18150,17900,18150,22222,199650.0,11000000.0
2009-04-03,18150,18150,17900,18150,24350,199650.0,11000000.0
2009-04-06,18000,18350,18000,18200,17218,200200.0,11000000.0
2009-04-07,18200,18300,18100,18250,6750,200750.0,11000000.0
2009-04-08,18100,18200,18050,18200,11561,200200.0,11000000.0
2009-04-09,18200,18500,18200,18250,27871,200750.0,11000000.0
2009-04-10,18400,18550,18300,18300,26091,201300.0,11000000.0
2009-04-13,18400,18600,18250,18500,51186,203500.0,11000000.0
2009-04-14,18600,18900,18500,18750,39630,206250.0,11000000.0
2009-04-15,18700,19100,18350,18900,34357,207900.0,11000000.0
2009-04-16,18900,19300,18750,19000,36255,209000.0,11000000.0
2009-04-17,19250,19950,19050,19650,57850,216150.0,11000000.0
2009-04-20,19850,19850,19050,19150,24928,210650.0,11000000.0
2009-04-21,18750,19300,18750,19150,15152,210650.0,11000000.0
2009-04-22,19200,20100,19000,19900,53580,218900.0,11000000.0
2009-04-23,19900,20200,19750,20000,24541,220000.0,11000000.0
2009-04-24,20100,20650,20100,20450,50856,224950.0,11000000.0
2009-04-27,20500,20600,20000,20250,17611,222750.0,11000000.0
2009-04-28,20200,20750,20050,20450,31451,224950.0,11000000.0
2009-04-29,20550,20750,20000,20450,42471,224950.0,11000000.0
2009-04-30,20800,21300,20800,21000,39180,231000.0,11000000.0
2009-05-04,21000,21950,20900,21900,27231,240900.0,11000000.0
2009-05-06,21900,22200,21550,22000,24130,242000.0,11000000.0
2009-05-07,22100,22150,21200,21250,13271,233750.0,11000000.0
2009-05-08,21050,21700,21050,21050,11615,231550.0,11000000.0
2009-05-11,21200,21450,20900,21200,20679,233200.0,11000000.0
2009-05-12,20850,21400,20850,21200,10244,233200.0,11000000.0
2009-05-13,21200,21250,21050,21100,19298,232100.0,11000000.0
2009-05-14,21050,21050,20600,20700,7730,227700.0,11000000.0
2009-05-15,20800,20800,20500,20500,13275,225500.0,11000000.0
2009-05-18,20550,20800,20200,20550,9870,226050.0,11000000.0
2009-05-19,20800,20850,20600,20700,9884,227700.0,11000000.0
2009-05-20,20850,20850,20600,20700,7301,227700.0,11000000.0
2009-05-21,20700,20800,20500,20600,4201,226600.0,11000000.0
2009-05-22,20500,20500,20100,20150,18233,221650.0,11000000.0
2009-05-25,20150,20200,19800,20050,24122,220550.0,11000000.0
2009-05-26,20200,20200,19650,19900,17007,218900.0,11000000.0
2009-05-27,20000,20250,19750,19900,15987,218900.0,11000000.0
2009-05-28,19800,19800,19400,19600,28637,215600.0,11000000.0
2009-05-29,19600,19900,19500,19850,10910,218350.0,11000000.0
2009-06-01,19950,20000,19450,19650,36830,216150.0,11000000.0
2009-06-02,19750,19900,19700,19700,8150,216700.0,11000000.0
2009-06-03,19700,19800,19650,19800,1475,217800.0,11000000.0
2009-06-04,19700,19800,19700,19700,6903,216700.0,11000000.0
2009-06-05,19950,20000,19800,19900,5850,218900.0,11000000.0
2009-06-08,19800,20100,19800,19900,7820,218900.0,11000000.0
2009-06-09,19950,20000,19800,19800,3473,217800.0,11000000.0
2009-06-10,19800,20050,19700,20000,15146,220000.0,11000000.0
2009-06-11,19850,20250,19850,20100,12803,221100.0,11000000.0
2009-06-12,20100,20500,20050,20100,28343,221100.0,11000000.0
2009-06-15,20500,20550,20200,20300,14980,223300.0,11000000.0
2009-06-16,20150,21400,20000,20850,110775,229350.0,11000000.0
2009-06-17,20750,21650,20700,21450,37873,235950.0,11000000.0
2009-06-18,21750,21750,20500,20500,27620,225500.0,11000000.0
2009-06-19,20900,20900,20100,20450,13293,224950.0,11000000.0
2009-06-22,20400,21350,20300,21200,18795,233200.0,11000000.0
2009-06-23,21200,21200,20150,20600,19590,226600.0,11000000.0
2009-06-24,20700,20850,20350,20650,4337,227150.0,11000000.0
2009-06-25,20500,20750,20500,20650,8545,227150.0,11000000.0
2009-06-26,20800,21000,20600,20800,10260,228800.0,11000000.0
2009-06-29,21000,21050,20650,20850,6973,229350.0,11000000.0
2009-06-30,20950,21400,20700,21300,27397,234300.0,11000000.0
2009-07-01,21350,21500,21100,21300,4897,234300.0,11000000.0
2009-07-02,21300,21350,21000,21300,5367,234300.0,11000000.0
2009-07-03,21200,21400,21000,21300,6720,234300.0,11000000.0
2009-07-06,21400,21400,21100,21250,4792,233750.0,11000000.0
2009-07-07,21400,21400,21100,21200,4965,233200.0,11000000.0
2009-07-08,21050,21250,21050,21150,3460,232650.0,11000000.0
2009-07-09,21000,21450,21000,21250,12930,233750.0,11000000.0
2009-07-10,21150,21300,21100,21250,5521,233750.0,11000000.0
2009-07-13,21300,21300,21050,21050,10010,231550.0,11000000.0
2009-07-14,21050,21150,20850,21000,5451,231000.0,11000000.0
2009-07-15,21000,21250,20950,21000,6494,231000.0,11000000.0
2009-07-16,21000,21050,20850,20900,3911,229900.0,11000000.0
2009-07-17,20850,21200,20850,21000,990,231000.0,11000000.0
2009-07-20,20900,21100,20900,21100,2322,232100.0,11000000.0
2009-07-21,21300,21300,20950,20950,8410,230450.0,11000000.0
2009-07-22,20950,21000,20850,20950,8253,230450.0,11000000.0
2009-07-23,20950,21200,20900,21200,6800,233200.0,11000000.0
2009-07-24,21200,21300,21100,21200,4110,233200.0,11000000.0
2009-07-27,21250,21250,21000,21150,8861,232650.0,11000000.0
2009-07-28,21150,21150,21000,21000,6053,231000.0,11000000.0
2009-07-29,21000,21150,20900,21150,27220,232650.0,11000000.0
2009-07-30,21100,21100,20750,20900,8880,229900.0,11000000.0
2009-07-31,20900,20950,20700,20850,8770,229350.0,11000000.0
2009-08-03,20800,21500,20800,21300,21080,234300.0,11000000.0
2009-08-04,21450,21450,21200,21200,15690,233200.0,11000000.0
2009-08-05,21300,21300,21000,21200,6214,233200.0,11000000.0
2009-08-06,21200,21350,21050,21200,7248,233200.0,11000000.0
2009-08-07,21350,21350,20950,21050,13253,231550.0,11000000.0
2009-08-10,21100,21300,21000,21000,11840,231000.0,11000000.0
2009-08-11,21000,21100,20850,20850,12920,229350.0,11000000.0
2009-08-12,20900,21300,20850,21150,22763,232650.0,11000000.0
2009-08-13,21150,21200,21050,21050,25243,231550.0,11000000.0
2009-08-14,21200,21350,21000,21200,8615,233200.0,11000000.0
2009-08-17,21100,21250,21050,21100,3600,232100.0,11000000.0
2009-08-18,21100,21250,21000,21250,23585,233750.0,11000000.0
2009-08-19,21300,21500,21250,21400,16931,235400.0,11000000.0
2009-08-20,21400,22100,21400,21850,26364,240350.0,11000000.0
2009-08-21,21900,22100,21800,21800,18791,239800.0,11000000.0
2009-08-24,21800,22100,21800,22000,12040,242000.0,11000000.0
2009-08-25,22000,22200,21750,21900,15700,240900.0,11000000.0
2009-08-26,21900,22000,21850,21950,3616,241450.0,11000000.0
2009-08-27,21900,22000,21800,22000,14641,242000.0,11000000.0
2009-08-28,22000,22050,21900,22000,7761,242000.0,11000000.0
2009-08-31,22000,22150,21850,21950,2250,241450.0,11000000.0
2009-09-01,21850,22050,21800,22050,8360,242550.0,11000000.0
2009-09-02,21950,21950,21800,21800,4620,239800.0,11000000.0
2009-09-03,21800,22150,21750,22050,8790,242550.0,11000000.0
2009-09-04,21950,22150,21900,22100,11950,243100.0,11000000.0
2009-09-07,22200,22400,22050,22300,9580,245300.0,11000000.0
2009-09-08,22400,22600,22300,22500,6850,247500.0,11000000.0
2009-09-09,22550,22600,22300,22600,5261,248600.0,11000000.0
2009-09-10,22600,22750,22500,22550,3574,248050.0,11000000.0
2009-09-11,22650,23900,22500,23900,15905,262900.0,11000000.0
2009-09-14,24000,24500,22500,23000,13833,253000.0,11000000.0
2009-09-15,23450,23450,22900,23000,3572,253000.0,11000000.0
2009-09-16,23000,23350,22450,22700,8784,249700.0,11000000.0
2009-09-17,22600,22700,22400,22450,12520,246950.0,11000000.0
2009-09-18,22500,22950,22450,22600,7699,248600.0,11000000.0
2009-09-21,22750,22900,22750,22850,5061,251350.0,11000000.0
2009-09-22,22750,22850,22650,22850,3480,251350.0,11000000.0
2009-09-23,22750,22950,22500,22500,5207,247500.0,11000000.0
2009-09-24,22500,22600,22250,22300,9291,245300.0,11000000.0
2009-09-25,22200,22450,22150,22400,3105,246400.0,11000000.0
2009-09-28,22450,22550,22250,22250,4001,244750.0,11000000.0
2009-09-29,22300,23000,22300,22700,4270,249700.0,11000000.0
2009-09-30,22700,22800,22600,22700,3681,249700.0,11000000.0
2009-10-01,22900,22900,22500,22550,8150,248050.0,11000000.0
2009-10-05,22500,22850,22400,22700,9870,249700.0,11000000.0
2009-10-06,22650,22750,22550,22700,6870,249700.0,11000000.0
2009-10-07,22600,22600,22350,22450,5350,246950.0,11000000.0
2009-10-08,22450,22500,22350,22500,5560,247500.0,11000000.0
2009-10-09,22500,22600,22400,22500,5900,247500.0,11000000.0
2009-10-12,22550,22600,22450,22550,3910,248050.0,11000000.0
2009-10-13,22750,22750,22400,22500,36206,247500.0,11000000.0
2009-10-14,22400,22450,22350,22450,2941,246950.0,11000000.0
2009-10-15,22450,22450,22150,22200,6282,244200.0,11000000.0
2009-10-16,22200,22300,22150,22150,5950,243650.0,11000000.0
2009-10-19,22150,22250,22050,22250,2570,244750.0,11000000.0
2009-10-20,22400,22400,22300,22350,1010,245850.0,11000000.0
2009-10-21,22350,22600,22150,22450,6220,246950.0,11000000.0
2009-10-22,22450,22500,22250,22350,1590,245850.0,11000000.0
2009-10-23,22350,22350,22300,22300,5040,245300.0,11000000.0
2009-10-26,22300,22400,22000,22250,3108,244750.0,11000000.0
2009-10-27,21200,22000,21200,21850,6950,240350.0,11000000.0
2009-10-28,21850,22200,21600,21850,5700,240350.0,11000000.0
2009-10-29,21850,22100,21400,21800,7700,239800.0,11000000.0
2009-10-30,21900,22450,21900,22450,7890,246950.0,11000000.0
2009-11-02,22400,23100,22250,23100,13000,254100.0,11000000.0
2009-11-03,23200,23250,22750,22900,5321,251900.0,11000000.0
2009-11-04,22900,22900,22750,22800,2490,250800.0,11000000.0
2009-11-05,22900,22900,22550,22550,2141,248050.0,11000000.0
2009-11-06,23150,23150,22650,22650,1512,249150.0,11000000.0
2009-11-09,22500,22650,22300,22650,1410,249150.0,11000000.0
2009-11-10,22550,22700,22550,22650,170,249150.0,11000000.0
2009-11-11,22850,22900,22600,22650,770,249150.0,11000000.0
2009-11-12,22400,22650,22350,22350,1545,245850.0,11000000.0
2009-11-13,22350,22350,22050,22300,2714,245300.0,11000000.0
2009-11-16,22150,22200,22000,22100,1050,243100.0,11000000.0
2009-11-17,22000,22200,21950,22100,1291,243100.0,11000000.0
2009-11-18,22050,22100,22050,22100,330,243100.0,11000000.0
2009-11-19,21850,22300,21850,22300,970,245300.0,11000000.0
2009-11-20,22100,22300,22100,22300,360,245300.0,11000000.0
2009-11-23,22050,22250,22050,22250,2098,244750.0,11000000.0
2009-11-24,22050,22250,22050,22200,201,244200.0,11000000.0
2009-11-25,22200,22250,21850,22250,1410,244750.0,11000000.0
2009-11-26,22000,22200,21800,21800,3196,239800.0,11000000.0
2009-11-27,21750,22300,21700,21700,3891,238700.0,11000000.0
2009-11-30,22000,22000,21900,22000,7141,242000.0,11000000.0
2009-12-01,22000,22300,21950,22300,1981,245300.0,11000000.0
2009-12-02,22350,22450,22150,22300,3010,245300.0,11000000.0
2009-12-03,22150,22400,22050,22400,1780,246400.0,11000000.0
2009-12-04,22400,22700,22200,22700,1920,249700.0,11000000.0
2009-12-07,22450,22600,22250,22500,2239,247500.0,11000000.0
2009-12-08,22500,22700,22500,22700,1180,249700.0,11000000.0
2009-12-09,22650,23000,22400,23000,10165,253000.0,11000000.0
2009-12-10,22900,23000,22700,23000,1731,253000.0,11000000.0
2009-12-11,23000,23000,22450,22450,13295,246950.0,11000000.0
2009-12-14,22550,22650,22450,22500,16181,247500.0,11000000.0
2009-12-15,22450,22550,22200,22400,6670,246400.0,11000000.0
2009-12-16,22400,22400,22100,22300,12333,245300.0,11000000.0
2009-12-17,22150,22500,22150,22400,11014,246400.0,11000000.0
2009-12-18,22300,22550,22200,22300,3726,245300.0,11000000.0
2009-12-21,22300,22400,22150,22200,9401,244200.0,11000000.0
2009-12-22,22200,22350,21950,22200,20110,244200.0,11000000.0
2009-12-23,22300,22300,22050,22200,4011,244200.0,11000000.0
2009-12-24,22200,22450,22150,22350,7371,245850.0,11000000.0
2009-12-28,22350,22400,22150,22200,8593,244200.0,11000000.0
2009-12-29,21350,21750,21350,21500,2193,236500.0,11000000.0
2009-12-30,20400,21500,20400,21500,6451,236500.0,11000000.0
2010-01-04,21200,21200,20850,20950,4998,230450.0,11000000.0
2010-01-05,20750,20950,20450,20950,6902,230450.0,11000000.0
2010-01-06,20900,20950,20600,20800,3581,228800.0,11000000.0
2010-01-07,20800,20900,20550,20550,2138,226050.0,11000000.0
2010-01-08,20550,20700,20400,20650,13534,227150.0,11000000.0
2010-01-11,20600,20650,20400,20450,7877,224950.0,11000000.0
2010-01-12,20350,20450,20250,20300,10011,223300.0,11000000.0
2010-01-13,20200,20450,20200,20300,8504,223300.0,11000000.0
2010-01-14,20200,20400,20150,20350,4136,223850.0,11000000.0
2010-01-15,20250,20550,20250,20550,3335,226050.0,11000000.0
2010-01-18,20650,20650,20400,20550,1240,226050.0,11000000.0
2010-01-19,20400,20500,20350,20400,3467,224400.0,11000000.0
2010-01-20,20400,20550,20250,20350,20062,223850.0,11000000.0
2010-01-21,20300,20400,20250,20300,11656,223300.0,11000000.0
2010-01-22,20300,20350,20250,20350,34222,223850.0,11000000.0
2010-01-25,20350,20350,20100,20250,4141,222750.0,11000000.0
2010-01-26,20250,20250,20100,20150,9835,221650.0,11000000.0
2010-01-27,20200,20200,20000,20200,4891,222200.0,11000000.0
2010-01-28,20050,20250,19900,20150,3604,221650.0,11000000.0
2010-01-29,20000,20250,20000,20150,3652,221650.0,11000000.0
2010-02-01,20000,20150,20000,20150,1652,221650.0,11000000.0
2010-02-02,20150,20250,20050,20100,8082,221100.0,11000000.0
2010-02-03,20100,20150,20050,20150,5753,221650.0,11000000.0
2010-02-04,20050,20150,20050,20100,25481,221100.0,11000000.0
2010-02-05,19950,20200,19950,20150,13900,221650.0,11000000.0
2010-02-08,20100,20100,20050,20100,2925,221100.0,11000000.0
2010-02-09,19950,20150,19950,20150,10961,221650.0,11000000.0
2010-02-10,19950,20150,19950,20000,12325,220000.0,11000000.0
2010-02-11,20000,20200,19900,20200,3450,222200.0,11000000.0
2010-02-12,20200,20350,20200,20350,600,223850.0,11000000.0
2010-02-16,20350,20750,20350,20750,3522,228250.0,11000000.0
2010-02-17,20600,20700,20600,20600,640,226600.0,11000000.0
2010-02-18,20450,20700,20400,20650,2880,227150.0,11000000.0
2010-02-19,20600,20600,20300,20500,2190,225500.0,11000000.0
2010-02-22,20400,20400,20050,20050,10427,220550.0,11000000.0
2010-02-23,20200,20300,20100,20300,2060,223300.0,11000000.0
2010-02-24,20150,20300,20100,20150,2220,221650.0,11000000.0
2010-02-25,20050,20350,20050,20200,2390,222200.0,11000000.0
2010-02-26,20150,20300,20050,20300,3380,223300.0,11000000.0
2010-03-02,20350,20350,20050,20150,9720,221650.0,11000000.0
2010-03-03,20150,20150,20050,20050,4570,220550.0,11000000.0
2010-03-04,19950,20100,19900,20050,2510,220550.0,11000000.0
2010-03-05,19950,20100,19950,20100,3834,221100.0,11000000.0
2010-03-08,20100,20200,20000,20100,1548,221100.0,11000000.0
2010-03-09,20100,20200,19700,19900,30600,218900.0,11000000.0
2010-03-10,19800,20000,19750,19800,5423,217800.0,11000000.0
2010-03-11,19900,20100,19750,19900,8460,218900.0,11000000.0
2010-03-12,19950,20000,19850,19850,1910,218350.0,11000000.0
2010-03-15,19950,20050,19900,19950,2562,219450.0,11000000.0
2010-03-16,19850,20000,19800,19950,5351,219450.0,11000000.0
2010-03-17,19950,20050,19950,20000,6150,220000.0,11000000.0
2010-03-18,20000,20100,19950,20000,10470,220000.0,11000000.0
2010-03-19,20000,20100,19900,20100,6211,221100.0,11000000.0
2010-03-22,20100,20100,19900,20000,1990,220000.0,11000000.0
2010-03-23,20050,20100,19700,19900,14318,218900.0,11000000.0
2010-03-24,19900,19950,19850,19850,15710,218350.0,11000000.0
2010-03-25,19850,19950,19850,19850,1681,218350.0,11000000.0
2010-03-26,19850,20000,19800,19850,2521,218350.0,11000000.0
2010-03-29,19850,20000,19800,19900,5272,218900.0,11000000.0
2010-03-30,19850,20000,19750,19900,5015,218900.0,11000000.0
2010-03-31,19850,19950,19800,19850,7883,218350.0,11000000.0
2010-04-01,19850,19900,19750,19750,7923,217250.0,11000000.0
2010-04-02,19800,19850,19750,19800,1212,217800.0,11000000.0
2010-04-05,19850,19900,19750,19750,3461,217250.0,11000000.0
2010-04-06,19750,19850,19600,19850,9350,218350.0,11000000.0
2010-04-07,19850,19900,19800,19850,4350,218350.0,11000000.0
2010-04-08,19950,19950,19850,19950,5001,219450.0,11000000.0
2010-04-09,19950,19950,19800,19900,3910,218900.0,11000000.0
2010-04-12,19950,19950,19750,19900,4440,218900.0,11000000.0
2010-04-13,19900,19950,19850,19900,4920,218900.0,11000000.0
2010-04-14,19850,19900,19600,19750,19386,217250.0,11000000.0
2010-04-15,19800,19850,19750,19750,3260,217250.0,11000000.0
2010-04-16,19850,19900,19800,19900,3731,218900.0,11000000.0
2010-04-19,19850,19950,19700,19750,9990,217250.0,11000000.0
2010-04-20,19800,19900,19750,19750,7591,217250.0,11000000.0
2010-04-21,19800,20150,19800,20150,14180,221650.0,11000000.0
2010-04-22,20000,20100,19800,19800,5570,217800.0,11000000.0
2010-04-23,19950,19950,19800,19950,5500,219450.0,11000000.0
2010-04-26,19950,20100,19900,20000,7809,220000.0,11000000.0
2010-04-27,20050,20100,19950,20000,2480,220000.0,11000000.0
2010-04-28,19950,20000,19800,19900,5530,218900.0,11000000.0
2010-04-29,19950,20050,19900,20050,1051,220550.0,11000000.0
2010-04-30,20050,20050,19800,20050,11675,220550.0,11000000.0
2010-05-03,20050,20050,19500,19650,17251,216150.0,11000000.0
2010-05-04,19750,19800,19700,19750,3941,217250.0,11000000.0
2010-05-06,19650,19850,19650,19850,13881,218350.0,11000000.0
2010-05-07,19700,20050,19650,19900,11360,218900.0,11000000.0
2010-05-10,19800,19900,19700,19700,8890,216700.0,11000000.0
2010-05-11,19900,20000,19750,19800,5359,217800.0,11000000.0
2010-05-12,19800,19900,19800,19900,2470,218900.0,11000000.0
2010-05-13,19850,20000,19850,19950,7394,219450.0,11000000.0
2010-05-14,19950,20100,19900,20000,7144,220000.0,11000000.0
2010-05-17,19900,20050,19900,20050,3920,220550.0,11000000.0
2010-05-18,20050,20050,19850,19900,2220,218900.0,11000000.0
2010-05-19,20000,20000,19700,20000,4516,220000.0,11000000.0
2010-05-20,20000,20000,19850,19950,4070,219450.0,11000000.0
2010-05-24,19950,19950,19750,19950,3120,219450.0,11000000.0
2010-05-25,19950,19950,19400,19850,8363,218350.0,11000000.0
2010-05-26,19650,19750,19550,19750,3102,217250.0,11000000.0
2010-05-27,19750,19750,19700,19750,1520,217250.0,11000000.0
2010-05-28,19850,20200,19750,20200,6470,222200.0,11000000.0
