대한해운(005880),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-06,22600,23400,22450,22750,95352,555466.0,24416108.0
2015-01-07,22800,22950,22100,22600,94937,551804.0,24416108.0
2015-01-08,22400,22650,22100,22300,73790,544479.0,24416108.0
2015-01-09,22550,22750,22050,22150,130082,540817.0,24416108.0
2015-01-12,22100,22250,21300,21400,169249,522505.0,24416108.0
2015-01-13,21150,22100,21150,21400,123631,522505.0,24416108.0
2015-01-14,21900,21950,21050,21500,152296,524946.0,24416108.0
2015-01-15,21700,21750,21200,21200,83970,517621.0,24416108.0
2015-01-16,21250,21300,20300,20300,169614,495647.0,24416108.0
2015-01-19,20550,20800,20250,20300,122285,495647.0,24416108.0
2015-01-20,20400,21300,20150,20700,156366,505413.0,24416108.0
2015-01-21,20800,21100,20300,20400,115815,498089.0,24416108.0
2015-01-22,20500,20650,20250,20450,105160,499309.0,24416108.0
2015-01-23,20700,20950,20400,20550,107179,501751.0,24416108.0
2015-01-26,20500,21600,20200,21550,175763,526167.0,24416108.0
2015-01-27,21600,22300,21250,21900,186003,534713.0,24416108.0
2015-01-28,21850,21850,21350,21850,107019,533492.0,24416108.0
2015-01-29,21800,21800,21100,21100,158113,515180.0,24416108.0
2015-01-30,21200,22150,20900,22000,138880,537154.0,24416108.0
2015-02-02,22000,22500,21700,21700,144473,529830.0,24416108.0
2015-02-03,21600,22150,21350,21650,108745,528609.0,24416108.0
2015-02-04,21650,21800,21350,21400,141264,522505.0,24416108.0
2015-02-05,21850,22550,21450,22350,238423,545700.0,24416108.0
2015-02-06,22500,23300,22450,23000,276504,561570.0,24416108.0
2015-02-09,23050,23300,22600,23100,212895,564012.0,24416108.0
2015-02-10,22800,23050,22150,22600,214214,551804.0,24416108.0
2015-02-11,22500,23500,22250,23050,202431,562791.0,24416108.0
2015-02-12,23500,23500,22700,23100,231897,564012.0,24416108.0
2015-02-13,23000,23500,22450,22900,207636,559129.0,24416108.0
2015-02-16,23150,23250,22400,22950,176186,560350.0,24416108.0
2015-02-17,22900,23100,22400,23000,183600,561570.0,24416108.0
2015-02-23,23050,23800,22950,23700,113568,578662.0,24416108.0
2015-02-24,23250,24400,23250,24000,148203,585987.0,24416108.0
2015-02-25,24000,24400,23700,23800,117427,581103.0,24416108.0
2015-02-26,24150,24750,23850,24600,124624,600636.0,24416108.0
2015-02-27,24299,24900,24000,24450,116438,596974.0,24416108.0
2015-03-02,24450,24550,24050,24200,87458,590870.0,24416108.0
2015-03-03,24050,24200,23349,23600,154201,576220.0,24416108.0
2015-03-04,23500,24150,23450,24000,95149,585987.0,24416108.0
2015-03-05,23800,24000,23549,23700,79926,578662.0,24416108.0
2015-03-06,23599,23700,22800,22950,163019,560350.0,24416108.0
2015-03-09,23000,23050,22550,22700,263905,554246.0,24416108.0
2015-03-10,22900,23050,22100,22200,114313,542038.0,24416108.0
2015-03-11,22000,22400,21850,22200,81355,542038.0,24416108.0
2015-03-12,22250,22550,22100,22100,85907,539596.0,24416108.0
2015-03-13,22150,22400,21550,21950,123015,535934.0,24416108.0
2015-03-16,22000,22550,21900,22500,93870,549362.0,24416108.0
2015-03-17,22600,23300,22500,23250,155398,567675.0,24416108.0
2015-03-18,23300,23750,23100,23550,159721,574999.0,24416108.0
2015-03-19,23750,23850,23299,23400,135440,571337.0,24416108.0
2015-03-20,23699,23750,23200,23400,85663,571337.0,24416108.0
2015-03-23,23550,24300,23500,24150,162425,589649.0,24416108.0
2015-03-24,24150,24350,23850,24000,105142,585987.0,24416108.0
2015-03-25,24100,24200,23349,23600,136904,576220.0,24416108.0
2015-03-26,23349,23700,22949,23600,102066,576220.0,24416108.0
2015-03-27,23599,23650,22750,22950,132637,560350.0,24416108.0
2015-03-30,23050,23200,22550,23000,121981,561570.0,24416108.0
2015-03-31,23150,23150,22500,22700,149064,554246.0,24416108.0
2015-04-01,22600,23250,22550,23100,121579,564012.0,24416108.0
2015-04-02,23250,23250,22550,22550,129127,550583.0,24416108.0
2015-04-03,22700,23200,22250,23150,105967,565233.0,24416108.0
2015-04-06,23250,24600,23150,23750,254861,579883.0,24416108.0
2015-04-07,23900,23900,23250,23250,95529,567675.0,24416108.0
2015-04-08,23250,23300,22750,23050,138742,562791.0,24416108.0
2015-04-09,23150,23250,22850,23050,83184,562791.0,24416108.0
2015-04-10,23450,24950,23350,24750,432722,604299.0,24416108.0
2015-04-13,25050,26150,24750,25600,444641,625052.0,24416108.0
2015-04-14,25950,26050,24700,25300,314633,617728.0,24416108.0
2015-04-15,25449,25900,25050,25750,160425,628715.0,24416108.0
2015-04-16,25950,26250,25250,25500,169310,622611.0,24416108.0
2015-04-17,25700,25700,24950,25400,131994,620169.0,24416108.0
2015-04-20,24850,25050,24400,24750,148202,604299.0,24416108.0
2015-04-21,24650,25150,24450,24900,159739,607961.0,24416108.0
2015-04-22,24900,25550,23499,24600,206081,600636.0,24416108.0
2015-04-23,24599,24800,23900,24300,142320,593311.0,24416108.0
2015-04-24,24199,24400,23500,23700,150508,578662.0,24416108.0
2015-04-27,23600,24000,23350,24000,103461,585987.0,24416108.0
2015-04-28,24000,24000,23550,23750,93364,579883.0,24416108.0
2015-04-29,23949,24000,23500,23700,126364,578662.0,24416108.0
2015-04-30,23700,23800,23100,23200,108636,566454.0,24416108.0
2015-05-04,23100,23500,22700,23350,120443,570116.0,24416108.0
2015-05-06,23050,23250,22300,22450,117433,548142.0,24416108.0
2015-05-07,22000,22400,21550,22000,132987,537154.0,24416108.0
2015-05-08,22050,22350,21850,22200,85701,542038.0,24416108.0
2015-05-11,22400,22550,21850,21850,88560,533492.0,24416108.0
2015-05-12,21800,22100,21700,22000,73481,537154.0,24416108.0
2015-05-13,22100,22100,21500,21550,139657,526167.0,24416108.0
2015-05-14,21850,21950,21500,21500,125112,524946.0,24416108.0
2015-05-15,21500,21800,21450,21600,94930,527388.0,24416108.0
2015-05-18,22000,23200,21950,23000,266025,561570.0,24416108.0
2015-05-19,23000,23350,22900,23100,107775,564012.0,24416108.0
2015-05-20,22850,23400,22850,23350,103671,570116.0,24416108.0
2015-05-21,23050,23350,22500,22700,115293,554246.0,24416108.0
2015-05-22,23150,24300,23050,24300,303261,593311.0,24416108.0
2015-05-26,24300,24600,23650,24350,144591,594532.0,24416108.0
2015-05-27,23950,24350,23750,23750,84105,579883.0,24416108.0
2015-05-28,23750,24450,23700,23750,82938,579883.0,24416108.0
2015-05-29,24000,24000,23499,23650,79963,577441.0,24416108.0
2015-06-01,23600,23600,22700,22700,103764,554246.0,24416108.0
2015-06-02,22800,24050,22800,23700,156731,578662.0,24416108.0
2015-06-03,23699,24150,23450,23950,130170,584766.0,24416108.0
2015-06-04,24000,24100,23700,23850,67587,582324.0,24416108.0
2015-06-05,23800,24550,23750,24550,164668,599415.0,24416108.0
2015-06-08,24299,24600,24100,24450,112509,596974.0,24416108.0
2015-06-09,24449,24900,24200,24400,119856,595753.0,24416108.0
2015-06-10,24400,24449,23649,23950,101208,584766.0,24416108.0
2015-06-11,24300,24400,23700,23750,78721,579883.0,24416108.0
2015-06-12,24000,24400,23800,24100,124327,588428.0,24416108.0
2015-06-15,24100,24600,23650,24000,71410,585987.0,24416108.0
2015-06-16,24000,24150,23000,23350,98620,570116.0,24416108.0
2015-06-17,23150,24100,23150,24000,69195,585987.0,24416108.0
2015-06-18,24200,24550,23499,23800,69216,581103.0,24416108.0
2015-06-19,23900,24100,23549,23600,62108,576220.0,24416108.0
2015-06-22,23600,23850,23000,23300,80892,568895.0,24416108.0
2015-06-23,23450,23550,23099,23450,65929,572558.0,24416108.0
2015-06-24,23450,23649,23249,23500,52992,573779.0,24416108.0
2015-06-25,23500,23550,22500,22550,207594,550583.0,24416108.0
2015-06-26,22450,22600,21900,22400,173134,546921.0,24416108.0
2015-06-29,21950,22050,21250,21450,169152,523726.0,24416108.0
2015-06-30,21450,22150,21150,22150,80852,540817.0,24416108.0
2015-07-01,22100,22400,21700,22300,84856,544479.0,24416108.0
2015-07-02,22300,22650,21900,21900,94551,534729.0,24416860.0
2015-07-03,21900,22250,21650,21900,62191,534729.0,24416860.0
2015-07-06,21700,21900,21200,21300,79768,520079.0,24416860.0
2015-07-07,21400,21500,20550,20800,136074,507871.0,24416860.0
2015-07-08,21000,21150,20800,21000,77640,512754.0,24416860.0
2015-07-09,20800,20850,20200,20850,90152,509092.0,24416860.0
2015-07-10,20900,21250,20700,21250,85549,518858.0,24416860.0
2015-07-13,21300,22600,21250,22450,102501,548159.0,24416860.0
2015-07-14,22650,22850,22100,22150,119485,540833.0,24416860.0
2015-07-15,22500,22550,22050,22500,67462,549379.0,24416860.0
2015-07-16,22500,22750,22000,22200,123136,542054.0,24416860.0
2015-07-17,22500,22900,22350,22800,139829,556704.0,24416860.0
2015-07-20,23300,23650,22600,22650,150179,553042.0,24416860.0
2015-07-21,22850,22950,22200,22400,82032,546938.0,24416860.0
2015-07-22,22600,22950,22300,22800,126407,556704.0,24416860.0
2015-07-23,22700,22850,22250,22600,66038,551821.0,24416860.0
2015-07-24,22500,22500,21950,22300,72486,544496.0,24416860.0
2015-07-27,22100,22250,21350,21350,126997,521300.0,24416860.0
2015-07-28,21200,22250,21100,22200,115735,542054.0,24416860.0
2015-07-29,21900,22800,21900,22700,101622,554263.0,24416860.0
2015-07-30,22800,23349,22500,23300,184111,568913.0,24416860.0
2015-07-31,23000,23500,22850,23300,136407,568913.0,24416860.0
2015-08-03,23700,24249,23500,23900,173355,583563.0,24416860.0
2015-08-04,23550,24200,23550,24000,131857,586005.0,24416860.0
2015-08-05,24000,24800,23949,24500,175576,598213.0,24416860.0
2015-08-06,24800,24800,24349,24500,103118,598213.0,24416860.0
2015-08-07,24500,25000,24500,24800,124901,605538.0,24416860.0
2015-08-10,24950,24950,24250,24600,74913,600655.0,24416860.0
2015-08-11,24500,24949,23900,24100,101665,588446.0,24416860.0
2015-08-12,24050,24300,23099,23850,100338,582342.0,24416860.0
2015-08-13,23950,24849,23900,24300,143630,593330.0,24416860.0
2015-08-17,24299,24700,23949,24450,89051,596992.0,24416860.0
2015-08-18,23900,24000,23000,23100,219182,564029.0,24416860.0
2015-08-19,23100,23350,22000,22950,131759,560367.0,24416860.0
2015-08-20,22500,23050,21300,21350,168221,521300.0,24416860.0
2015-08-21,20300,21200,20300,20800,146799,507871.0,24416860.0
2015-08-24,20750,21200,19950,20300,132592,495662.0,24416860.0
2015-08-25,20300,20900,19900,20550,178119,501766.0,24416860.0
2015-08-26,20550,21100,20550,20950,114285,511533.0,24416860.0
2015-08-27,21150,21800,21000,21500,122176,524962.0,24416860.0
2015-08-28,21700,22600,21650,22400,113085,546938.0,24416860.0
2015-08-31,22300,22600,21900,21950,73627,535950.0,24416860.0
2015-09-01,22150,22350,21850,22300,52310,544496.0,24416860.0
2015-09-02,21750,22150,21500,21900,72636,534729.0,24416860.0
2015-09-03,22050,22250,21700,21700,34661,529846.0,24416860.0
2015-09-04,22200,22450,21550,21700,58233,529846.0,24416860.0
2015-09-07,21500,21900,21400,21600,56655,527404.0,24416860.0
2015-09-08,21850,22150,21600,22050,59500,538392.0,24416860.0
2015-09-09,22250,22300,21900,22200,63929,542054.0,24416860.0
2015-09-10,21950,22350,21900,22200,56763,542054.0,24416860.0
2015-09-11,22300,22300,21900,21950,32291,535950.0,24416860.0
2015-09-14,22000,22150,21800,21950,46093,535950.0,24416860.0
2015-09-15,21800,22000,21400,21500,83911,524962.0,24416860.0
2015-09-16,21550,21650,21400,21600,76378,527404.0,24416860.0
2015-09-17,21600,21700,21300,21300,67806,520079.0,24416860.0
2015-09-18,21400,21650,21200,21450,40613,523742.0,24416860.0
2015-09-21,21400,21450,21150,21250,44279,518858.0,24416860.0
2015-09-22,21300,21750,21250,21400,83444,522521.0,24416860.0
2015-09-23,21300,21400,20600,20800,110369,507871.0,24416860.0
2015-09-24,20750,21000,20500,20650,75266,504208.0,24416860.0
2015-09-25,20600,20900,20600,20900,47372,510312.0,24416860.0
2015-09-30,20500,20950,20250,20900,84727,510312.0,24416860.0
2015-10-01,21050,21450,20850,21300,63839,520079.0,24416860.0
2015-10-02,21300,21450,21050,21100,45198,515196.0,24416860.0
2015-10-05,21200,21300,20600,20700,93420,505429.0,24416860.0
2015-10-06,20700,20850,20500,20600,94968,502987.0,24416860.0
2015-10-07,20600,20950,20500,20700,61984,505429.0,24416860.0
2015-10-08,20750,21100,20350,20400,161174,498104.0,24416860.0
2015-10-12,20400,20800,20400,20550,53631,501766.0,24416860.0
2015-10-13,20700,20900,20400,20700,87747,505429.0,24416860.0
2015-10-14,20600,21100,20400,21050,147804,513975.0,24416860.0
2015-10-15,20900,21000,20500,20550,100520,501965.0,24426504.0
2015-10-16,20700,21100,20500,20700,85251,505629.0,24426504.0
2015-10-19,20800,20850,20600,20700,35651,505629.0,24426504.0
2015-10-20,20650,21050,20500,21050,83576,514178.0,24426504.0
2015-10-21,21150,21400,20950,21300,89341,520285.0,24426504.0
2015-10-22,21300,21300,20600,20800,108018,508071.0,24426504.0
2015-10-23,20800,20900,20600,20850,75454,509293.0,24426504.0
2015-10-26,20750,20950,20450,20600,69016,503186.0,24426504.0
2015-10-27,20550,20800,20550,20550,43432,501965.0,24426504.0
2015-10-28,20550,20600,20300,20300,89647,495858.0,24426504.0
2015-10-29,20350,20700,20100,20700,104585,505629.0,24426504.0
2015-10-30,20650,20750,20000,20200,153374,493415.0,24426504.0
2015-11-02,20200,20300,19950,20150,53170,492194.0,24426504.0
2015-11-03,20300,20300,20050,20200,76489,493415.0,24426504.0
2015-11-04,20200,20300,20000,20200,77652,493415.0,24426504.0
2015-11-05,20150,20850,20100,20650,119979,504407.0,24426504.0
2015-11-06,20650,20850,20400,20450,45908,499522.0,24426504.0
2015-11-09,20400,20550,19000,19500,123592,476317.0,24426504.0
2015-11-10,19000,19650,18900,19550,84517,477538.0,24426504.0
2015-11-11,19550,19550,19150,19400,58386,473874.0,24426504.0
2015-11-12,19300,19450,19100,19100,37535,466546.0,24426504.0
2015-11-13,19100,19350,18800,19000,41694,464104.0,24426504.0
2015-11-16,18700,18750,17500,17700,195988,432349.0,24426504.0
2015-11-17,17750,17950,16900,17500,377787,427464.0,24426504.0
2015-11-18,17500,17600,17100,17250,150784,421357.0,24426504.0
2015-11-19,17300,18050,17300,17800,95162,434792.0,24426504.0
2015-11-20,17800,17950,17350,17450,108154,426242.0,24426504.0
2015-11-23,17500,17650,17300,17400,49846,425021.0,24426504.0
2015-11-24,17500,17500,17000,17050,104332,416472.0,24426504.0
2015-11-25,17100,17650,17050,17650,134801,431128.0,24426504.0
2015-11-26,17650,18400,17650,18050,174034,440898.0,24426504.0
2015-11-27,18300,18600,17750,17850,109912,436013.0,24426504.0
2015-11-30,17750,18450,17100,17100,152706,417693.0,24426504.0
2015-12-01,17200,17800,17200,17600,138677,429906.0,24426504.0
2015-12-02,17700,17950,17400,17500,128079,427464.0,24426504.0
2015-12-03,17500,18250,17400,18000,195682,439677.0,24426504.0
2015-12-04,17850,18750,17850,18600,222188,454333.0,24426504.0
2015-12-07,18850,19400,18450,18750,303782,457997.0,24426504.0
2015-12-08,18900,18950,18450,18550,146669,453112.0,24426504.0
2015-12-09,18600,18950,18450,18850,109059,460440.0,24426504.0
2015-12-10,18900,18900,18250,18500,108667,451890.0,24426504.0
2015-12-11,18750,18750,17950,18050,104877,440898.0,24426504.0
2015-12-14,17850,18150,17500,17700,71879,432349.0,24426504.0
2015-12-15,17650,18000,17300,17500,89011,427464.0,24426504.0
2015-12-16,17500,17950,17450,17750,130625,433570.0,24426504.0
2015-12-17,17750,18150,17600,18150,117425,443341.0,24426504.0
2015-12-18,18150,18550,18000,18100,112062,442120.0,24426504.0
2015-12-21,18050,18700,17900,18450,73821,450669.0,24426504.0
2015-12-22,18500,18700,18400,18400,107124,449448.0,24426504.0
2015-12-23,18400,19650,18400,19300,189143,471432.0,24426504.0
2015-12-24,19500,19600,19000,19000,86881,464104.0,24426504.0
2015-12-28,19000,19100,18900,19000,78195,464104.0,24426504.0
2015-12-29,19000,19450,18950,19050,98166,465325.0,24426504.0
2015-12-30,19100,19350,18700,19000,70706,464104.0,24426504.0
2016-01-04,19000,19150,18700,18900,47378,461661.0,24426504.0
2016-01-05,18650,18800,18150,18750,105483,457997.0,24426504.0
2016-01-06,18800,18800,18300,18600,72002,454333.0,24426504.0
2016-01-07,18600,18700,18250,18500,109794,451890.0,24426504.0
2016-01-08,18300,18550,17800,18500,85553,451890.0,24426504.0
2016-01-11,18300,18300,17950,18100,90588,442120.0,24426504.0
2016-01-12,18100,18200,18000,18100,55216,442120.0,24426504.0
2016-01-13,18150,18350,18000,18250,36940,445784.0,24426504.0
2016-01-14,18100,18100,17600,18050,107065,440898.0,24426504.0
2016-01-15,18150,18250,17550,17650,55550,431128.0,24426504.0
2016-01-18,17500,18000,17400,17850,54672,436013.0,24426504.0
2016-01-19,17400,18100,17400,18100,101067,442120.0,24426504.0
2016-01-20,18000,18000,16450,17150,204278,418915.0,24426504.0
2016-01-21,16850,17700,16400,16800,173169,410365.0,24426504.0
2016-01-22,16900,17200,16400,16850,111765,411587.0,24426504.0
2016-01-25,16750,16950,16150,16900,171832,412808.0,24426504.0
2016-01-26,16850,16950,16550,16900,105270,412808.0,24426504.0
2016-01-27,17150,17400,16950,17150,84698,418915.0,24426504.0
2016-01-28,17150,17450,16850,17200,76522,420136.0,24426504.0
2016-01-29,17200,17350,16750,17250,85434,421357.0,24426504.0
2016-02-01,17250,17400,16900,16950,62378,414029.0,24426504.0
2016-02-02,16900,17200,16650,17200,76297,420136.0,24426504.0
2016-02-03,16900,17100,16500,16800,159369,410365.0,24426504.0
2016-02-04,16800,17200,16800,17100,75630,417693.0,24426504.0
2016-02-05,17000,17300,16750,17000,65620,415251.0,24426504.0
2016-02-11,16550,16600,15750,15950,140526,389603.0,24426504.0
2016-02-12,15700,16000,15000,15700,131924,383496.0,24426504.0
2016-02-15,15850,16000,15650,15900,83353,388381.0,24426504.0
2016-02-16,15850,16100,15850,16050,58691,392045.0,24426504.0
2016-02-17,16100,16150,15700,15700,49556,383496.0,24426504.0
2016-02-18,15900,16400,15900,16350,77154,399373.0,24426504.0
2016-02-19,16350,16700,16050,16650,61184,406701.0,24426504.0
2016-02-22,16650,16750,16450,16750,40490,409144.0,24426504.0
2016-02-23,17000,17000,16350,16500,86175,403037.0,24426504.0
2016-02-24,16500,16800,16250,16600,57272,405480.0,24426504.0
2016-02-25,16550,16950,16450,16600,66239,405480.0,24426504.0
2016-02-26,16550,16900,16250,16300,74899,398152.0,24426504.0
2016-02-29,16350,16450,16100,16100,79381,393267.0,24426504.0
2016-03-02,16250,16400,16150,16300,71108,398152.0,24426504.0
2016-03-03,16350,16700,16300,16600,134543,405480.0,24426504.0
2016-03-04,16700,17100,16700,17100,157047,417693.0,24426504.0
2016-03-07,17400,17400,16950,17150,114631,418915.0,24426504.0
2016-03-08,17250,17250,16650,17000,99184,415251.0,24426504.0
2016-03-09,17000,17400,16900,17100,95718,417693.0,24426504.0
2016-03-10,17100,17150,16800,17100,91622,417693.0,24426504.0
2016-03-11,17000,17100,16800,17000,84552,415251.0,24426504.0
2016-03-14,17150,17200,16500,16600,124057,405480.0,24426504.0
2016-03-15,16600,16700,16100,16200,174124,395709.0,24426504.0
2016-03-16,16200,16450,16100,16150,94930,394488.0,24426504.0
2016-03-17,16250,17150,16250,17000,143568,415251.0,24426504.0
2016-03-18,17050,17400,16650,16900,114619,412808.0,24426504.0
2016-03-21,17000,17000,16550,16550,58904,404259.0,24426504.0
2016-03-22,16600,16850,16400,16800,67016,410365.0,24426504.0
2016-03-23,16800,16900,16400,16400,107566,400595.0,24426504.0
2016-03-24,16400,16700,16150,16700,117053,407923.0,24426504.0
2016-03-25,16700,16700,16250,16350,78902,399373.0,24426504.0
2016-03-28,16400,16450,16250,16300,39633,398152.0,24426504.0
2016-03-29,16350,16600,16300,16550,74994,404259.0,24426504.0
2016-03-30,16600,17050,16550,17050,139317,416472.0,24426504.0
2016-03-31,17050,17050,16700,16950,94095,414029.0,24426504.0
2016-04-01,17000,17200,16850,17000,82072,415251.0,24426504.0
2016-04-04,17000,17100,16700,16900,99082,412808.0,24426504.0
2016-04-05,16950,16950,16450,16450,85277,401816.0,24426504.0
2016-04-06,16500,17050,16450,17050,102357,416472.0,24426504.0
2016-04-07,17100,17350,16800,17000,113162,415251.0,24426504.0
2016-04-08,16950,17100,16800,17000,53271,415251.0,24426504.0
2016-04-11,17100,18400,17100,18400,382791,449448.0,24426504.0
2016-04-12,18550,19400,18550,19300,768748,471432.0,24426504.0
2016-04-14,19600,20350,19400,20000,464312,488530.0,24426504.0
2016-04-15,19800,20050,19100,19250,243074,470210.0,24426504.0
2016-04-18,19250,19400,18500,18900,197994,461661.0,24426504.0
2016-04-19,19050,19700,19000,19150,262252,467768.0,24426504.0
2016-04-20,19200,19600,18750,19050,221358,465325.0,24426504.0
2016-04-21,19350,19400,18750,18900,153084,461661.0,24426504.0
2016-04-22,18750,18850,18400,18400,208013,449448.0,24426504.0
2016-04-25,18600,19400,18250,18350,245924,448226.0,24426504.0
2016-04-26,18550,18900,18200,18300,151232,447005.0,24426504.0
2016-04-27,18400,18750,18150,18350,158390,448226.0,24426504.0
2016-04-28,18500,18750,18250,18250,120435,445784.0,24426504.0
2016-04-29,18200,18200,17650,17800,200354,434792.0,24426504.0
2016-05-02,17700,17700,17200,17400,200939,425021.0,24426504.0
2016-05-03,17550,17550,17200,17500,112831,427464.0,24426504.0
2016-05-04,17350,17500,16900,16950,159648,414029.0,24426504.0
2016-05-09,16850,16950,16450,16700,143174,407923.0,24426504.0
2016-05-10,16600,17200,16600,17150,89094,418915.0,24426504.0
2016-05-11,17200,17200,16750,17050,87273,416472.0,24426504.0
2016-05-12,17050,17100,16750,16900,63592,412808.0,24426504.0
2016-05-13,17050,17050,16600,16650,63130,406701.0,24426504.0
2016-05-16,16550,16650,16350,16600,98239,405480.0,24426504.0
2016-05-17,16550,17000,16450,16850,113650,411587.0,24426504.0
2016-05-18,16750,16750,16300,16400,116429,400595.0,24426504.0
2016-05-19,16250,16500,15900,16450,157100,401816.0,24426504.0
2016-05-20,16450,16600,16300,16350,50593,399373.0,24426504.0
2016-05-23,16550,17100,16500,17000,105008,415251.0,24426504.0
2016-05-24,17000,17000,16700,16750,74356,409144.0,24426504.0
2016-05-25,16850,17000,16650,16750,95234,409144.0,24426504.0
2016-05-26,16850,17150,16750,17000,72003,415251.0,24426504.0
2016-05-27,17050,17400,16850,17400,100682,425021.0,24426504.0
2016-05-30,17400,17700,17300,17600,136094,429906.0,24426504.0
2016-05-31,17600,18700,17600,18300,287372,447005.0,24426504.0
2016-06-01,18300,18550,17900,18050,143776,440898.0,24426504.0
2016-06-02,18250,18400,18050,18200,74684,444562.0,24426504.0
2016-06-03,18250,18300,17700,18050,71499,440898.0,24426504.0
2016-06-07,18050,18050,17700,17800,77985,434792.0,24426504.0
2016-06-08,17850,17850,17100,17100,144486,417693.0,24426504.0
2016-06-09,17200,17700,17150,17300,86123,422579.0,24426504.0
2016-06-10,17550,17600,17300,17550,34300,428685.0,24426504.0
2016-06-13,17300,17550,16900,16900,78170,412808.0,24426504.0
2016-06-14,16900,17050,16750,17050,40642,416472.0,24426504.0
2016-06-15,16950,17000,16650,16700,39226,407923.0,24426504.0
2016-06-16,16850,16900,16600,16600,48636,405480.0,24426504.0
2016-06-17,16650,17200,16600,17100,55611,417693.0,24426504.0
2016-06-20,17000,17650,16950,17500,69162,427464.0,24426504.0
2016-06-21,17650,18100,17300,18000,183787,439677.0,24426504.0
2016-06-22,17800,18050,17750,18000,48543,439677.0,24426504.0
2016-06-23,18000,18050,17600,17750,51507,433570.0,24426504.0
2016-06-24,18100,18100,16700,17300,150676,422579.0,24426504.0
2016-06-27,16650,17300,16650,17100,104533,417693.0,24426504.0
2016-06-28,16750,17150,16750,17000,58124,415251.0,24426504.0
2016-06-29,17300,17350,17050,17200,45763,420136.0,24426504.0
2016-06-30,17200,17250,16750,17150,61234,418915.0,24426504.0
2016-07-01,17150,17350,16900,17200,105329,420136.0,24426504.0
2016-07-04,17150,17500,17000,17400,55276,425021.0,24426504.0
2016-07-05,17600,17600,16900,17150,97836,418915.0,24426504.0
2016-07-06,17100,17100,16700,16800,86934,410365.0,24426504.0
2016-07-07,17400,17450,16950,17200,110705,420136.0,24426504.0
2016-07-08,17050,17200,16850,17000,69410,415251.0,24426504.0
2016-07-11,17300,17700,17100,17500,138827,427464.0,24426504.0
2016-07-12,17600,17900,17450,17800,106557,434792.0,24426504.0
2016-07-13,17750,18300,17650,17900,195364,437234.0,24426504.0
2016-07-14,18100,18100,17800,18000,71620,439677.0,24426504.0
2016-07-15,18000,18500,17750,18350,187487,448226.0,24426504.0
2016-07-18,18500,19350,18300,18900,277627,461661.0,24426504.0
2016-07-19,18800,19450,18800,19250,246353,470210.0,24426504.0
2016-07-20,19200,19500,18750,19300,194562,471432.0,24426504.0
2016-07-21,19100,19300,18800,18800,129737,459218.0,24426504.0
2016-07-22,18800,19250,18650,19000,95694,464104.0,24426504.0
2016-07-25,19200,19200,18650,18700,92046,456776.0,24426504.0
2016-07-26,18600,18850,18500,18650,116860,455554.0,24426504.0
2016-07-27,18600,19150,18500,18850,108039,460440.0,24426504.0
2016-07-28,18850,18950,18600,18900,85279,461661.0,24426504.0
2016-07-29,19000,19800,18950,19400,203125,473874.0,24426504.0
2016-08-01,19450,19550,19100,19450,95310,475096.0,24426504.0
2016-08-02,19500,20400,19400,19950,340488,487309.0,24426504.0
2016-08-03,19800,19950,19400,19500,179589,476317.0,24426504.0
2016-08-04,19750,20000,19100,19200,135936,468989.0,24426504.0
2016-08-05,19200,20850,19200,20500,255153,500743.0,24426504.0
2016-08-08,20300,20650,20250,20250,112942,494637.0,24426504.0
2016-08-09,20150,20700,20050,20650,94397,504407.0,24426504.0
2016-08-10,20300,21250,20300,21000,195785,512957.0,24426504.0
2016-08-11,20400,21000,20350,21000,139447,512957.0,24426504.0
2016-08-12,20650,21000,20550,20700,72141,505629.0,24426504.0
2016-08-16,20850,20950,20450,20550,76343,501965.0,24426504.0
2016-08-17,20200,21150,20200,21000,182916,512957.0,24426504.0
2016-08-18,21300,21350,20700,21150,85419,516621.0,24426504.0
2016-08-19,21200,21250,20800,21150,59017,516621.0,24426504.0
2016-08-22,21300,21300,20450,20650,94668,504407.0,24426504.0
2016-08-23,20800,20800,20200,20600,81343,503186.0,24426504.0
2016-08-24,20950,21450,20600,20900,154893,510514.0,24426504.0
2016-08-25,20900,21350,19600,20250,253304,494637.0,24426504.0
2016-08-26,20250,21100,20050,21050,108649,514178.0,24426504.0
2016-08-29,20850,21000,19850,20050,157373,489751.0,24426504.0
2016-08-30,20500,21350,20400,21200,227053,517842.0,24426504.0
2016-08-31,21500,22150,20200,20650,458534,504407.0,24426504.0
2016-09-01,20600,21100,20400,20850,146477,509293.0,24426504.0
2016-09-02,21350,24300,21000,21000,1344954,512957.0,24426504.0
2016-09-05,21200,21350,19950,20350,312546,497079.0,24426504.0
2016-09-06,20200,20400,19700,19800,206579,483645.0,24426504.0
2016-09-07,20050,21350,20000,20950,352670,511735.0,24426504.0
2016-09-08,21150,21400,19800,20100,212394,490973.0,24426504.0
2016-09-09,19900,20550,19800,20150,82751,492194.0,24426504.0
2016-09-12,19550,20250,19550,20000,104188,488530.0,24426504.0
2016-09-13,20100,20250,19600,19950,95669,487309.0,24426504.0
2016-09-19,19700,20000,19400,19950,83633,487309.0,24426504.0
2016-09-20,19900,20000,19500,19750,84990,482423.0,24426504.0
2016-09-21,19600,20450,19600,20300,135773,495858.0,24426504.0
