SPC삼립(005610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-04-08,7820,7890,7700,7760,9670,66961.0,8629009.0
2009-04-09,7760,8060,7760,7950,15263,68601.0,8629009.0
2009-04-10,8000,8230,7960,8230,42851,71017.0,8629009.0
2009-04-13,8250,8540,8180,8520,32111,73519.0,8629009.0
2009-04-14,8500,8600,8390,8570,21171,73951.0,8629009.0
2009-04-15,8540,8550,8230,8330,17160,71880.0,8629009.0
2009-04-16,8480,8480,8300,8350,10421,72052.0,8629009.0
2009-04-17,8400,8700,8160,8380,54001,72311.0,8629009.0
2009-04-20,8400,8450,8240,8340,9429,71966.0,8629009.0
2009-04-21,8300,8300,8020,8190,26632,70672.0,8629009.0
2009-04-22,8240,8350,8100,8270,10040,71362.0,8629009.0
2009-04-23,8190,8300,8160,8260,10928,71276.0,8629009.0
2009-04-24,8260,8310,8170,8200,12680,70758.0,8629009.0
2009-04-27,8250,8340,8130,8170,9780,70499.0,8629009.0
2009-04-28,8100,8230,7900,7900,20460,68169.0,8629009.0
2009-04-29,7790,8300,7790,8300,20320,71621.0,8629009.0
2009-04-30,8360,8590,8300,8550,15800,73778.0,8629009.0
2009-05-04,8700,8890,8600,8770,21830,75676.0,8629009.0
2009-05-06,8750,9190,8700,9030,34130,77920.0,8629009.0
2009-05-07,9000,9100,8800,9100,24210,78524.0,8629009.0
2009-05-08,9180,9180,9000,9010,14103,77747.0,8629009.0
2009-05-11,9030,9360,9020,9340,17980,80595.0,8629009.0
2009-05-12,9290,9380,9090,9150,10709,78955.0,8629009.0
2009-05-13,9150,9370,9110,9230,5870,79646.0,8629009.0
2009-05-14,9150,9270,9100,9220,13410,79559.0,8629009.0
2009-05-15,9210,9550,9210,9500,17560,81976.0,8629009.0
2009-05-18,9500,9560,9300,9500,9571,81976.0,8629009.0
2009-05-19,9550,9650,9500,9610,18570,82925.0,8629009.0
2009-05-20,9630,9950,9630,9860,21420,85082.0,8629009.0
2009-05-21,9890,10050,9850,10050,19269,86722.0,8629009.0
2009-05-22,10000,10050,9700,9850,21002,84996.0,8629009.0
2009-05-25,9780,9780,9000,9390,30500,81026.0,8629009.0
2009-05-26,9500,9500,9050,9050,10581,78093.0,8629009.0
2009-05-27,9060,9390,9050,9300,23320,80250.0,8629009.0
2009-05-28,9300,9370,9000,9300,9032,80250.0,8629009.0
2009-05-29,9300,9300,9030,9150,7063,78955.0,8629009.0
2009-06-01,9100,9250,9030,9160,12922,79042.0,8629009.0
2009-06-02,9200,9390,9060,9060,9989,78179.0,8629009.0
2009-06-03,9190,9200,9060,9200,21064,79387.0,8629009.0
2009-06-04,9120,9340,9120,9250,20870,79818.0,8629009.0
2009-06-05,9380,9500,9250,9270,9804,79991.0,8629009.0
2009-06-08,9450,9450,9200,9220,5700,79559.0,8629009.0
2009-06-09,9220,9280,9200,9280,10340,80077.0,8629009.0
2009-06-10,9290,9600,9290,9500,6600,81976.0,8629009.0
2009-06-11,9300,9560,9300,9400,4560,81113.0,8629009.0
2009-06-12,9400,9530,9400,9500,13310,81976.0,8629009.0
2009-06-15,9680,9890,9560,9700,9360,83701.0,8629009.0
2009-06-16,9700,9780,9620,9780,5171,84392.0,8629009.0
2009-06-17,9840,9890,9510,9820,3240,84737.0,8629009.0
2009-06-18,9800,9800,9700,9740,2580,84047.0,8629009.0
2009-06-19,9660,9660,9320,9350,10990,80681.0,8629009.0
2009-06-22,9350,9460,9270,9300,3480,80250.0,8629009.0
2009-06-23,9230,9240,9100,9100,18240,78524.0,8629009.0
2009-06-24,9190,9190,9000,9000,8620,77661.0,8629009.0
2009-06-25,9100,9190,9000,9180,5278,79214.0,8629009.0
2009-06-26,9170,9290,9160,9200,3970,79387.0,8629009.0
2009-06-29,9270,9270,9100,9180,3820,79214.0,8629009.0
2009-06-30,9200,9200,9080,9100,8490,78524.0,8629009.0
2009-07-01,9110,9120,9050,9120,6690,78697.0,8629009.0
2009-07-02,9100,9200,9000,9100,11540,78524.0,8629009.0
2009-07-03,9090,9150,9050,9150,1450,78955.0,8629009.0
2009-07-06,9150,9150,9060,9150,5970,78955.0,8629009.0
2009-07-07,9150,9200,9030,9170,9630,79128.0,8629009.0
2009-07-08,9170,9200,9060,9070,2170,78265.0,8629009.0
2009-07-09,9070,9130,9070,9100,1871,78524.0,8629009.0
2009-07-10,9100,9350,9100,9220,5930,79559.0,8629009.0
2009-07-13,9230,9240,9000,9100,2890,78524.0,8629009.0
2009-07-14,9110,9110,8930,9000,4280,77661.0,8629009.0
2009-07-15,9150,9150,9000,9130,3622,78783.0,8629009.0
2009-07-16,9200,9200,9060,9100,3770,78524.0,8629009.0
2009-07-17,9100,9250,9000,9020,6680,77834.0,8629009.0
2009-07-20,9000,9130,8910,9120,5750,78697.0,8629009.0
2009-07-21,9110,9200,9110,9130,4450,78783.0,8629009.0
2009-07-22,9130,9250,9080,9180,2390,79214.0,8629009.0
2009-07-23,9200,9250,9100,9190,3400,79301.0,8629009.0
2009-07-24,9150,9230,9080,9100,8400,78524.0,8629009.0
2009-07-27,9270,9270,9110,9190,4280,79301.0,8629009.0
2009-07-28,9190,9290,9130,9250,10831,79818.0,8629009.0
2009-07-29,9290,9300,9170,9220,2490,79559.0,8629009.0
2009-07-30,9300,9300,9100,9200,6830,79387.0,8629009.0
2009-07-31,9200,9300,9160,9200,4500,79387.0,8629009.0
2009-08-03,9400,9400,9190,9210,4910,79473.0,8629009.0
2009-08-04,9220,9220,9100,9200,13410,79387.0,8629009.0
2009-08-05,9220,9230,9170,9180,5370,79214.0,8629009.0
2009-08-06,9180,9230,9110,9200,6070,79387.0,8629009.0
2009-08-07,9190,9200,9130,9200,2780,79387.0,8629009.0
2009-08-10,9150,9230,9140,9220,6410,79559.0,8629009.0
2009-08-11,9200,9370,9200,9250,7711,79818.0,8629009.0
2009-08-12,9240,9260,9180,9230,9800,79646.0,8629009.0
2009-08-13,9300,9350,9230,9300,10149,80250.0,8629009.0
2009-08-14,9300,9420,9280,9400,19421,81113.0,8629009.0
2009-08-17,9380,9390,9240,9290,4080,80163.0,8629009.0
2009-08-18,9250,9300,9140,9160,7005,79042.0,8629009.0
2009-08-19,9140,9400,9120,9120,6560,78697.0,8629009.0
2009-08-20,9270,9270,9070,9270,8490,79991.0,8629009.0
2009-08-21,9200,9250,9050,9110,5111,78610.0,8629009.0
2009-08-24,9110,9200,9100,9190,7811,79301.0,8629009.0
2009-08-25,9040,9200,9040,9120,4090,78697.0,8629009.0
2009-08-26,9120,10200,9120,9880,54226,85255.0,8629009.0
2009-08-27,9890,10400,9610,10200,50266,88016.0,8629009.0
2009-08-28,10950,11700,10950,11700,373088,100959.0,8629009.0
2009-08-31,13450,13450,10350,10750,1349194,92762.0,8629009.0
2009-09-01,10850,11450,10450,10650,219623,91899.0,8629009.0
2009-09-02,10400,10650,9850,9950,198115,85859.0,8629009.0
2009-09-03,10250,10300,9590,9730,119654,83960.0,8629009.0
2009-09-04,9770,10000,9500,9680,106356,83529.0,8629009.0
2009-09-07,9870,10500,9810,9980,169985,86118.0,8629009.0
2009-09-08,9960,10650,9920,10150,104033,87584.0,8629009.0
2009-09-09,10250,10300,9810,9810,57962,84651.0,8629009.0
2009-09-10,9890,9890,9630,9790,35222,84478.0,8629009.0
2009-09-11,9810,10200,9710,9770,61802,84305.0,8629009.0
2009-09-14,9810,9900,9750,9790,27274,84478.0,8629009.0
2009-09-15,9770,9790,9550,9590,42694,82752.0,8629009.0
2009-09-16,9650,9690,9320,9450,42323,81544.0,8629009.0
2009-09-17,9450,9480,9350,9440,19351,81458.0,8629009.0
2009-09-18,9440,9480,9360,9410,39147,81199.0,8629009.0
2009-09-21,9430,9430,9320,9390,19520,81026.0,8629009.0
2009-09-22,9340,9460,9340,9360,16583,80768.0,8629009.0
2009-09-23,9360,9370,9290,9300,17930,80250.0,8629009.0
2009-09-24,9300,9340,9220,9220,16740,79559.0,8629009.0
2009-09-25,9210,9260,9120,9240,21040,79732.0,8629009.0
2009-09-28,9230,9250,9150,9150,15260,78955.0,8629009.0
2009-09-29,9160,9200,9140,9170,18691,79128.0,8629009.0
2009-09-30,9180,9260,9110,9190,11746,79301.0,8629009.0
2009-10-01,9130,9220,9080,9180,34854,79214.0,8629009.0
2009-10-05,9100,9100,9040,9050,6570,78093.0,8629009.0
2009-10-06,9150,9180,9100,9110,11167,78610.0,8629009.0
2009-10-07,9190,9190,9100,9150,6070,78955.0,8629009.0
2009-10-08,9180,9950,9100,9280,28871,80077.0,8629009.0
2009-10-09,9210,9400,9200,9300,15354,80250.0,8629009.0
2009-10-12,9300,9390,9210,9300,14089,80250.0,8629009.0
2009-10-13,9370,9370,9200,9250,3273,79818.0,8629009.0
2009-10-14,9250,9300,9190,9240,3650,79732.0,8629009.0
2009-10-15,9300,9370,9240,9330,15770,80509.0,8629009.0
2009-10-16,9340,9400,9210,9210,6510,79473.0,8629009.0
2009-10-19,9140,9280,9100,9180,4710,79214.0,8629009.0
2009-10-20,9290,9290,9170,9230,5425,79646.0,8629009.0
2009-10-21,9270,9270,9170,9200,2510,79387.0,8629009.0
2009-10-22,9150,9340,9120,9120,7195,78697.0,8629009.0
2009-10-23,9100,9220,9100,9150,7540,78955.0,8629009.0
2009-10-26,9150,9400,9150,9390,22922,81026.0,8629009.0
2009-10-27,9470,9730,9230,9240,20462,79732.0,8629009.0
2009-10-28,9290,9290,8970,9010,11170,77747.0,8629009.0
2009-10-29,9000,9080,8820,8910,6474,76884.0,8629009.0
2009-10-30,9000,9080,8880,8950,5720,77230.0,8629009.0
2009-11-02,8750,9230,8750,9230,18530,79646.0,8629009.0
2009-11-03,9200,9260,9050,9200,14580,79387.0,8629009.0
2009-11-04,9130,9250,9110,9200,3830,79387.0,8629009.0
2009-11-05,9200,9280,9150,9150,9537,78955.0,8629009.0
2009-11-06,9230,9240,9130,9130,2350,78783.0,8629009.0
2009-11-09,9090,9250,9090,9190,1420,79301.0,8629009.0
2009-11-10,9160,9200,9080,9150,6762,78955.0,8629009.0
2009-11-11,9110,9300,9110,9230,8430,79646.0,8629009.0
2009-11-12,9220,9250,9100,9220,2761,79559.0,8629009.0
2009-11-13,9110,9270,9100,9210,3810,79473.0,8629009.0
2009-11-16,9100,9110,9000,9000,13230,77661.0,8629009.0
2009-11-17,9030,9080,8970,9000,8520,77661.0,8629009.0
2009-11-18,9000,9070,8950,9020,4810,77834.0,8629009.0
2009-11-19,9010,9100,9010,9070,2110,78265.0,8629009.0
2009-11-20,9000,9150,9000,9070,8020,78265.0,8629009.0
2009-11-23,9130,9130,9050,9110,2000,78610.0,8629009.0
2009-11-24,9150,9150,9020,9090,7270,78438.0,8629009.0
2009-11-25,9090,9120,9030,9040,3010,78006.0,8629009.0
2009-11-26,9130,9130,9030,9070,1982,78265.0,8629009.0
2009-11-27,9000,9060,8800,8910,15900,76884.0,8629009.0
2009-11-30,8920,8980,8900,8900,3470,76798.0,8629009.0
2009-12-01,8950,8990,8870,8990,5330,77575.0,8629009.0
2009-12-02,9020,9090,8990,9080,3696,78351.0,8629009.0
2009-12-03,9040,9110,9010,9050,3933,78093.0,8629009.0
2009-12-04,9040,9090,9030,9060,2222,78179.0,8629009.0
2009-12-07,9060,9090,9040,9060,3401,78179.0,8629009.0
2009-12-08,9080,9080,9040,9060,2330,78179.0,8629009.0
2009-12-09,9060,9090,9010,9070,2601,78265.0,8629009.0
2009-12-10,9080,9100,9030,9080,5380,78351.0,8629009.0
2009-12-11,9050,9150,9050,9140,8202,78869.0,8629009.0
2009-12-14,9190,9190,9070,9160,11990,79042.0,8629009.0
2009-12-15,9230,9230,9150,9190,3701,79301.0,8629009.0
2009-12-16,9190,9220,9110,9190,5870,79301.0,8629009.0
2009-12-17,9200,9500,9200,9390,28390,81026.0,8629009.0
2009-12-18,9390,9430,9280,9330,13070,80509.0,8629009.0
2009-12-21,9410,9580,9340,9430,23304,81372.0,8629009.0
2009-12-22,9430,9490,9340,9370,9100,80854.0,8629009.0
2009-12-23,9350,9490,9310,9390,12490,81026.0,8629009.0
2009-12-24,9390,9460,9350,9400,19802,81113.0,8629009.0
2009-12-28,9420,9550,9410,9520,26455,82148.0,8629009.0
2009-12-29,9390,9450,9290,9390,9280,81026.0,8629009.0
2009-12-30,9300,9320,9050,9220,10163,79559.0,8629009.0
2010-01-04,9220,9220,8990,9070,14391,78265.0,8629009.0
2010-01-05,9020,9060,8980,9030,8731,77920.0,8629009.0
2010-01-06,9060,9070,8970,9040,4693,78006.0,8629009.0
2010-01-07,9080,9090,8940,9000,13771,77661.0,8629009.0
2010-01-08,8960,9090,8960,9010,15064,77747.0,8629009.0
2010-01-11,9110,9190,8990,9040,9150,78006.0,8629009.0
2010-01-12,9150,9150,9010,9060,2720,78179.0,8629009.0
2010-01-13,9090,9090,8980,9040,3732,78006.0,8629009.0
2010-01-14,9040,9070,8980,9010,3683,77747.0,8629009.0
2010-01-15,9010,9010,8970,8990,6790,77575.0,8629009.0
2010-01-18,8990,9010,8900,8930,5293,77057.0,8629009.0
2010-01-19,8930,8980,8890,8920,11880,76971.0,8629009.0
2010-01-20,8950,8990,8900,8900,13830,76798.0,8629009.0
2010-01-21,8880,8950,8800,8950,20002,77230.0,8629009.0
2010-01-22,8950,8950,8790,8880,6152,76626.0,8629009.0
2010-01-25,8770,8830,8750,8760,10158,75590.0,8629009.0
2010-01-26,8760,8830,8750,8770,12040,75676.0,8629009.0
2010-01-27,8770,8830,8500,8700,6507,75072.0,8629009.0
2010-01-28,8610,8850,8610,8850,7383,76367.0,8629009.0
2010-01-29,8850,8850,8670,8670,5350,74814.0,8629009.0
2010-02-01,8840,8840,8600,8680,295,74900.0,8629009.0
2010-02-02,8950,8950,8690,8860,1570,76453.0,8629009.0
2010-02-03,8930,8930,8710,8840,1681,76280.0,8629009.0
2010-02-04,8800,8840,8710,8780,2110,75763.0,8629009.0
2010-02-05,8780,8780,8450,8500,12250,73347.0,8629009.0
2010-02-08,8580,8670,8460,8500,8020,73347.0,8629009.0
2010-02-09,8450,8640,8450,8640,1851,74555.0,8629009.0
2010-02-10,8730,8770,8500,8630,2500,74468.0,8629009.0
2010-02-11,8510,8680,8510,8600,4260,74209.0,8629009.0
2010-02-12,8640,8700,8600,8700,2100,75072.0,8629009.0
2010-02-16,8780,8780,8650,8700,230,75072.0,8629009.0
2010-02-17,8710,8710,8600,8680,9830,74900.0,8629009.0
2010-02-18,8680,8680,8560,8670,1940,74814.0,8629009.0
2010-02-19,8680,8680,8420,8520,1830,73519.0,8629009.0
2010-02-22,8500,8630,8480,8620,1570,74382.0,8629009.0
2010-02-23,8600,8690,8510,8600,7560,74209.0,8629009.0
2010-02-24,8640,8640,8500,8560,2790,73864.0,8629009.0
2010-02-25,8590,8790,8560,8570,1520,73951.0,8629009.0
2010-02-26,8540,8640,8500,8630,2860,74468.0,8629009.0
2010-03-02,8690,8700,8450,8550,15750,73778.0,8629009.0
2010-03-03,8590,8640,8520,8640,2050,74555.0,8629009.0
2010-03-04,8670,9120,8670,9030,31406,77920.0,8629009.0
2010-03-05,9100,9300,8840,8990,23990,77575.0,8629009.0
2010-03-08,9080,9110,8900,8990,9560,77575.0,8629009.0
2010-03-09,9000,9000,8800,8850,10330,76367.0,8629009.0
2010-03-10,8860,8900,8760,8770,10530,75676.0,8629009.0
2010-03-11,8770,8890,8770,8820,2320,76108.0,8629009.0
2010-03-12,8900,8950,8840,8900,1980,76798.0,8629009.0
2010-03-15,8900,8960,8860,8950,4165,77230.0,8629009.0
2010-03-16,9120,9120,8970,9020,7672,77834.0,8629009.0
2010-03-17,9000,9250,9000,9250,32551,79818.0,8629009.0
2010-03-18,9120,9370,9120,9230,7830,79646.0,8629009.0
2010-03-19,9200,9250,9110,9200,14250,79387.0,8629009.0
2010-03-22,9150,9200,9050,9180,2530,79214.0,8629009.0
2010-03-23,9200,9200,9070,9070,8900,78265.0,8629009.0
2010-03-24,9130,9200,9010,9010,4589,77747.0,8629009.0
2010-03-25,9070,9170,9020,9080,2691,78351.0,8629009.0
2010-03-26,9100,9180,9070,9130,1930,78783.0,8629009.0
2010-03-29,9100,9130,9060,9080,2720,78351.0,8629009.0
2010-03-30,9080,9170,9080,9120,5201,78697.0,8629009.0
2010-03-31,9130,9130,9060,9120,2331,78697.0,8629009.0
2010-04-01,9120,9270,9090,9230,4800,79646.0,8629009.0
2010-04-02,9370,9590,9300,9350,18791,80681.0,8629009.0
2010-04-05,9350,9470,9140,9400,9983,81113.0,8629009.0
2010-04-06,9470,9870,9310,9840,41572,84909.0,8629009.0
2010-04-07,9690,9840,9600,9740,14788,84047.0,8629009.0
2010-04-08,9760,9940,9670,9790,16870,84478.0,8629009.0
2010-04-09,9850,9900,9500,9850,24033,84996.0,8629009.0
2010-04-12,9830,10000,9740,9790,12541,84478.0,8629009.0
2010-04-13,9810,9810,9590,9680,10501,83529.0,8629009.0
2010-04-14,9680,9790,9630,9710,15501,83788.0,8629009.0
2010-04-15,9710,9850,9700,9720,7480,83874.0,8629009.0
2010-04-16,9790,9920,9620,9700,11621,83701.0,8629009.0
2010-04-19,9650,9900,9430,9530,11900,82234.0,8629009.0
2010-04-20,9740,9740,9410,9510,7590,82062.0,8629009.0
2010-04-21,9510,9600,9450,9530,23700,82234.0,8629009.0
2010-04-22,9510,9560,9440,9530,4860,82234.0,8629009.0
2010-04-23,9460,9560,9460,9510,4861,82062.0,8629009.0
2010-04-26,9480,9560,9370,9390,19040,81026.0,8629009.0
2010-04-27,9410,9440,9250,9370,14012,80854.0,8629009.0
2010-04-28,9210,9430,9200,9260,9107,79905.0,8629009.0
2010-04-29,9320,9350,9260,9260,12290,79905.0,8629009.0
2010-04-30,9300,9400,9300,9300,6640,80250.0,8629009.0
2010-05-03,9300,9390,9010,9100,29185,78524.0,8629009.0
2010-05-04,9200,9290,9020,9100,12785,78524.0,8629009.0
2010-05-06,9090,9100,9000,9100,13770,78524.0,8629009.0
2010-05-07,9050,9050,8910,9000,6282,77661.0,8629009.0
2010-05-10,8930,9100,8930,9100,12590,78524.0,8629009.0
2010-05-11,9200,9200,9030,9090,10732,78438.0,8629009.0
2010-05-12,9130,9150,9080,9150,5160,78955.0,8629009.0
2010-05-13,9110,9290,9000,9140,14848,78869.0,8629009.0
2010-05-14,9180,9180,9030,9140,6925,78869.0,8629009.0
2010-05-17,9100,9130,9020,9090,2775,78438.0,8629009.0
2010-05-18,9090,9140,9030,9120,7920,78697.0,8629009.0
2010-05-19,9000,9090,8980,8990,2912,77575.0,8629009.0
2010-05-20,8990,9010,8800,8890,6471,76712.0,8629009.0
2010-05-24,8750,8890,8750,8880,1460,76626.0,8629009.0
2010-05-25,8870,8870,8500,8660,7402,74727.0,8629009.0
2010-05-26,8740,8740,8510,8680,5043,74900.0,8629009.0
2010-05-27,8670,8740,8610,8720,1879,75245.0,8629009.0
2010-05-28,8790,8820,8770,8800,3450,75935.0,8629009.0
2010-05-31,8800,8810,8710,8760,865,75590.0,8629009.0
2010-06-01,8780,8890,8760,8830,3990,76194.0,8629009.0
2010-06-03,8850,9170,8850,9150,26440,78955.0,8629009.0
2010-06-04,9150,9180,9030,9070,3741,78265.0,8629009.0
2010-06-07,8970,8970,8800,8800,6230,75935.0,8629009.0
2010-06-08,8800,8950,8710,8950,6100,77230.0,8629009.0
2010-06-09,8950,9010,8870,9000,1283,77661.0,8629009.0
2010-06-10,9020,9100,8900,9100,4450,78524.0,8629009.0
2010-06-11,9140,9150,9040,9120,640,78697.0,8629009.0
2010-06-14,9100,9120,9050,9110,5300,78610.0,8629009.0
2010-06-15,8910,9100,8910,9100,1370,78524.0,8629009.0
2010-06-16,9000,9100,9000,9020,2320,77834.0,8629009.0
2010-06-17,9090,9140,9030,9050,1660,78093.0,8629009.0
2010-06-18,9140,9140,9000,9080,4470,78351.0,8629009.0
2010-06-21,9130,9130,8800,8910,27950,76884.0,8629009.0
2010-06-22,8920,9000,8890,8980,4580,77489.0,8629009.0
2010-06-23,8920,9040,8920,9000,2142,77661.0,8629009.0
2010-06-24,9070,9070,8930,9010,940,77747.0,8629009.0
2010-06-25,9000,9000,8900,8990,370,77575.0,8629009.0
2010-06-28,9000,9020,8980,9020,2130,77834.0,8629009.0
2010-06-29,9020,9050,8950,8980,4672,77489.0,8629009.0
2010-06-30,8910,8910,8800,8840,11260,76280.0,8629009.0
2010-07-01,8800,8850,8730,8850,4956,76367.0,8629009.0
2010-07-02,8800,8860,8800,8860,1360,76453.0,8629009.0
2010-07-05,8860,8910,8800,8860,2310,76453.0,8629009.0
2010-07-06,8800,8880,8800,8880,2121,76626.0,8629009.0
2010-07-07,8820,8900,8820,8890,721,76712.0,8629009.0
2010-07-08,8830,8950,8830,8950,2421,77230.0,8629009.0
2010-07-09,8950,9140,8950,9130,7768,78783.0,8629009.0
2010-07-12,9130,9400,9110,9400,13593,81113.0,8629009.0
2010-07-13,9450,9500,9320,9400,13371,81113.0,8629009.0
2010-07-14,9450,9650,9400,9630,16393,83097.0,8629009.0
2010-07-15,9620,9630,9400,9570,4111,82580.0,8629009.0
2010-07-16,9480,9560,9390,9500,3940,81976.0,8629009.0
2010-07-19,9400,9690,9390,9600,2681,82838.0,8629009.0
2010-07-20,9600,9730,9520,9560,8400,82493.0,8629009.0
2010-07-21,9700,9780,9560,9700,7000,83701.0,8629009.0
2010-07-22,9550,9700,9550,9700,2302,83701.0,8629009.0
2010-07-23,9700,9820,9600,9740,3441,84047.0,8629009.0
2010-07-26,9700,9740,9560,9560,1597,82493.0,8629009.0
2010-07-27,9520,9750,9500,9500,2397,81976.0,8629009.0
2010-07-28,9350,9570,9350,9550,4380,82407.0,8629009.0
2010-07-29,9530,9530,9420,9510,952,82062.0,8629009.0
2010-07-30,9640,9640,9300,9580,820,82666.0,8629009.0
2010-08-02,9430,9700,9430,9550,2296,82407.0,8629009.0
2010-08-03,9680,9680,9520,9540,2578,82321.0,8629009.0
2010-08-04,9540,9650,9500,9530,781,82234.0,8629009.0
2010-08-05,9500,9600,9430,9570,780,82580.0,8629009.0
2010-08-06,9590,9590,9340,9550,1821,82407.0,8629009.0
2010-08-09,9590,9590,9440,9480,2227,81803.0,8629009.0
2010-08-10,9480,9550,9330,9480,3161,81803.0,8629009.0
2010-08-11,9470,9470,9310,9400,5360,81113.0,8629009.0
2010-08-12,9390,9390,9300,9370,5112,80854.0,8629009.0
2010-08-13,9370,9530,9310,9410,5181,81199.0,8629009.0
2010-08-16,9410,9410,9300,9360,1760,80768.0,8629009.0
2010-08-17,9440,9440,9260,9290,1110,80163.0,8629009.0
2010-08-18,9130,9330,9130,9330,3961,80509.0,8629009.0
2010-08-19,9140,9340,9140,9300,1356,80250.0,8629009.0
2010-08-20,9300,9440,9210,9300,4380,80250.0,8629009.0
2010-08-23,9350,9350,9280,9350,1060,80681.0,8629009.0
2010-08-24,9700,9700,9320,9420,1440,81285.0,8629009.0
2010-08-25,9430,9430,9250,9250,14331,79818.0,8629009.0
2010-08-26,9220,9450,9210,9300,16361,80250.0,8629009.0
2010-08-27,9300,9400,9240,9380,5061,80940.0,8629009.0
2010-08-30,9400,9500,9390,9400,2011,81113.0,8629009.0
2010-08-31,9400,9400,9250,9390,1073,81026.0,8629009.0
2010-09-01,9440,9440,9300,9430,4663,81372.0,8629009.0
2010-09-02,9420,9600,9300,9390,4122,81026.0,8629009.0
2010-09-03,9350,9440,9340,9430,1348,81372.0,8629009.0
2010-09-06,9350,9600,9350,9530,5271,82234.0,8629009.0
2010-09-07,9540,9970,9520,9950,20740,85859.0,8629009.0
2010-09-08,9920,9970,9730,9850,6961,84996.0,8629009.0
2010-09-09,9850,11100,9850,10250,89050,88447.0,8629009.0
2010-09-10,10250,10500,9950,10050,35431,86722.0,8629009.0
2010-09-13,9970,9970,9800,9900,16341,85427.0,8629009.0
2010-09-14,9900,9960,9560,9560,13164,82493.0,8629009.0
2010-09-15,9690,9690,9350,9500,14032,81976.0,8629009.0
2010-09-16,9500,9590,9400,9450,10626,81544.0,8629009.0
2010-09-17,9690,9690,9510,9590,5541,82752.0,8629009.0
2010-09-20,9600,9660,9400,9600,3424,82838.0,8629009.0
2010-09-24,9600,9950,9550,9900,17867,85427.0,8629009.0
2010-09-27,9920,9970,9720,9810,4015,84651.0,8629009.0
2010-09-28,9790,10350,9710,9950,20496,85859.0,8629009.0
2010-09-29,10000,10150,9850,9940,10230,85772.0,8629009.0
2010-09-30,9940,10050,9940,10000,4880,86290.0,8629009.0
2010-10-01,9950,11200,9950,10800,108560,93193.0,8629009.0
2010-10-04,10900,11700,10700,10700,60030,92330.0,8629009.0
2010-10-05,10700,10900,10400,10650,32370,91899.0,8629009.0
2010-10-06,10750,11100,10550,11000,19534,94919.0,8629009.0
2010-10-07,11000,11800,10900,11000,31876,94919.0,8629009.0
2010-10-08,10950,11150,10300,10300,32350,88879.0,8629009.0
2010-10-11,10300,10600,10200,10550,26098,91036.0,8629009.0
2010-10-12,10600,11150,10300,11050,46681,95351.0,8629009.0
2010-10-13,11100,11350,10800,11300,18825,97508.0,8629009.0
2010-10-14,11300,11300,10700,10800,14460,93193.0,8629009.0
2010-10-15,10850,11000,10600,10900,17070,94056.0,8629009.0
2010-10-18,11150,11400,10750,10750,29565,92762.0,8629009.0
2010-10-19,10600,10750,10600,10600,35507,91467.0,8629009.0
2010-10-20,10600,10650,10250,10600,10680,91467.0,8629009.0
2010-10-21,10650,10650,10400,10550,10370,91036.0,8629009.0
2010-10-22,10700,11000,10600,10900,6720,94056.0,8629009.0
2010-10-25,10900,11150,10850,10950,17283,94488.0,8629009.0
2010-10-26,11000,11100,10750,10900,7654,94056.0,8629009.0
2010-10-27,10800,11100,10600,11100,16060,95782.0,8629009.0
2010-10-28,11000,11300,10950,10950,17560,94488.0,8629009.0
2010-10-29,11200,11200,10850,10950,6300,94488.0,8629009.0
2010-11-01,11000,11200,10750,10950,7060,94488.0,8629009.0
2010-11-02,10950,11000,10500,10850,7370,93625.0,8629009.0
2010-11-03,11050,11050,10600,10750,6980,92762.0,8629009.0
2010-11-04,10750,10950,10500,10800,20165,93193.0,8629009.0
2010-11-05,10850,11050,10700,10800,6020,93193.0,8629009.0
2010-11-08,10800,11150,10700,11150,13540,96213.0,8629009.0
2010-11-09,11000,11500,11000,11300,12380,97508.0,8629009.0
2010-11-10,11300,11300,11000,11100,6018,95782.0,8629009.0
2010-11-11,11250,11350,10950,11350,19854,97939.0,8629009.0
2010-11-12,11300,11650,10800,11500,53424,99234.0,8629009.0
2010-11-15,11650,12450,11400,11750,81690,101391.0,8629009.0
2010-11-16,11700,11950,11100,11200,25970,96645.0,8629009.0
2010-11-17,11150,11250,10900,11000,12680,94919.0,8629009.0
2010-11-18,11000,11150,10850,11050,10391,95351.0,8629009.0
2010-11-19,11300,11300,11050,11250,6102,97076.0,8629009.0
2010-11-22,11200,11250,10950,10950,3990,94488.0,8629009.0
2010-11-23,10900,11100,10650,11100,9571,95782.0,8629009.0
2010-11-24,10650,10900,10600,10800,9830,93193.0,8629009.0
2010-11-25,10800,11000,10700,10900,4551,94056.0,8629009.0
2010-11-26,10900,10900,10500,10500,10456,90605.0,8629009.0
2010-11-29,10700,10700,10000,10500,9300,90605.0,8629009.0
2010-11-30,10550,10550,10000,10100,44830,87153.0,8629009.0
2010-12-01,10150,10400,10150,10200,2745,88016.0,8629009.0
2010-12-02,10250,10450,10200,10400,3782,89742.0,8629009.0
2010-12-03,10500,10600,10250,10400,4533,89742.0,8629009.0
2010-12-06,10500,10500,10250,10300,2350,88879.0,8629009.0
2010-12-07,10300,10500,10200,10300,2671,88879.0,8629009.0
2010-12-08,10300,10500,10300,10300,2200,88879.0,8629009.0
2010-12-09,10300,10450,10250,10300,5430,88879.0,8629009.0
