휴니드테크놀러지스(005870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-21,6290,6290,6120,6190,18179,65837.0,10636015.0
2015-04-22,6250,6250,6100,6180,16714,65731.0,10636015.0
2015-04-23,6200,6230,6010,6160,14464,65518.0,10636015.0
2015-04-24,6100,6200,6080,6140,6797,65305.0,10636015.0
2015-04-27,6100,6290,6060,6190,32410,65837.0,10636015.0
2015-04-28,6130,6220,6130,6180,8937,65731.0,10636015.0
2015-04-29,6180,6240,6120,6230,11674,66262.0,10636015.0
2015-04-30,6230,6240,6110,6150,25743,65411.0,10636015.0
2015-05-04,6150,6190,6100,6190,21147,65837.0,10636015.0
2015-05-06,6210,6210,6050,6140,17000,65305.0,10636015.0
2015-05-07,6240,6240,6100,6140,10628,65305.0,10636015.0
2015-05-08,6190,6320,6100,6320,9938,67220.0,10636015.0
2015-05-11,6380,7160,6210,7100,88266,75516.0,10636015.0
2015-05-12,6920,7000,6750,6960,61205,74027.0,10636015.0
2015-05-13,6730,6870,6670,6790,28970,72219.0,10636015.0
2015-05-14,6790,7120,6780,7090,46060,75409.0,10636015.0
2015-05-15,7100,8090,7100,7990,216261,84982.0,10636015.0
2015-05-18,8100,8100,7870,8000,127431,85088.0,10636015.0
2015-05-19,8000,8050,7600,7950,81973,84556.0,10636015.0
2015-05-20,7940,7940,7680,7870,63463,83705.0,10636015.0
2015-05-21,7940,7940,7700,7870,49474,83705.0,10636015.0
2015-05-22,7930,7930,7700,7710,50550,82004.0,10636015.0
2015-05-26,7710,7980,7620,7900,76791,84025.0,10636015.0
2015-05-27,7980,7980,7690,7780,35294,82748.0,10636015.0
2015-05-28,7760,7850,7660,7770,17367,82642.0,10636015.0
2015-05-29,7790,7790,7440,7760,21555,82535.0,10636015.0
2015-06-01,7880,7880,7590,7800,37209,82961.0,10636015.0
2015-06-02,7860,7860,7600,7690,39538,81791.0,10636015.0
2015-06-03,7640,7740,7450,7600,35616,80834.0,10636015.0
2015-06-04,7720,7720,7460,7600,24539,80834.0,10636015.0
2015-06-05,7590,7590,7130,7460,75839,79345.0,10636015.0
2015-06-08,7240,7400,7210,7390,19706,78600.0,10636015.0
2015-06-09,7350,7490,7350,7440,11567,80397.0,10806015.0
2015-06-10,7400,7480,7350,7410,19564,80073.0,10806015.0
2015-06-11,7500,7500,7200,7350,18645,79424.0,10806015.0
2015-06-12,7380,7390,7100,7350,28574,79424.0,10806015.0
2015-06-15,7350,7360,6900,6910,27993,74670.0,10806015.0
2015-06-16,6950,7100,6680,6780,39595,73265.0,10806015.0
2015-06-17,6800,6860,6260,6390,76897,69050.0,10806015.0
2015-06-18,6440,6440,6130,6270,84947,67754.0,10806015.0
2015-06-19,6200,6580,6050,6520,47433,70455.0,10806015.0
2015-06-22,6520,7500,6510,6870,93489,74237.0,10806015.0
2015-06-23,6870,7360,6780,7270,77467,78560.0,10806015.0
2015-06-24,7520,7700,7320,7590,86793,82018.0,10806015.0
2015-06-25,7630,9440,7630,8780,408769,94877.0,10806015.0
2015-06-26,8780,9200,8520,9000,101794,97254.0,10806015.0
2015-06-29,8730,9050,8650,8870,94012,95849.0,10806015.0
2015-06-30,8850,10500,8650,9600,214807,103738.0,10806015.0
2015-07-01,9470,10500,9470,10500,239819,113463.0,10806015.0
2015-07-02,10700,11050,10300,10700,141474,115624.0,10806015.0
2015-07-03,10700,11000,10600,10800,81724,116705.0,10806015.0
2015-07-06,10300,10800,10250,10600,107778,114544.0,10806015.0
2015-07-07,10600,10900,9650,9880,174315,106763.0,10806015.0
2015-07-08,9880,10050,9770,9950,78110,108515.0,10906015.0
2015-07-09,9910,9910,9200,9600,71708,104698.0,10906015.0
2015-07-10,9880,10400,9700,9870,69326,107642.0,10906015.0
2015-07-13,9620,9830,9100,9590,100965,104589.0,10906015.0
2015-07-14,9600,9600,9000,9080,147899,99027.0,10906015.0
2015-07-15,8980,9280,8980,9110,38734,99354.0,10906015.0
2015-07-16,9110,9110,8840,8900,64225,98577.0,11076015.0
2015-07-17,8970,9010,8500,8590,71235,95143.0,11076015.0
2015-07-20,8590,9270,8480,9100,93382,100792.0,11076015.0
2015-07-21,9100,9150,8910,9030,42051,100016.0,11076015.0
2015-07-22,8950,9470,8950,9100,53267,100792.0,11076015.0
2015-07-23,9100,9100,8720,9000,57230,99684.0,11076015.0
2015-07-24,8860,9350,8820,8990,63238,99573.0,11076015.0
2015-07-27,8990,9200,8500,8750,71086,96915.0,11076015.0
2015-07-28,8510,8690,8410,8630,29206,95586.0,11076015.0
2015-07-29,8690,9270,8610,8760,58103,97026.0,11076015.0
2015-07-30,8920,8920,8650,8650,35579,95808.0,11076015.0
2015-07-31,8690,8830,8320,8740,26331,96804.0,11076015.0
2015-08-03,8790,9050,8770,9010,38469,99795.0,11076015.0
2015-08-04,9400,9400,8900,9030,27588,100016.0,11076015.0
2015-08-05,9190,9190,8840,8910,31150,98687.0,11076015.0
2015-08-06,8920,9100,8890,8930,21101,98909.0,11076015.0
2015-08-07,8890,9000,8850,8890,25545,98466.0,11076015.0
2015-08-10,9070,9070,8800,8880,14828,98355.0,11076015.0
2015-08-11,9000,9890,8880,9400,202388,104115.0,11076015.0
2015-08-12,9360,9360,8860,9100,57804,100792.0,11076015.0
2015-08-13,9290,9590,9010,9590,120625,106219.0,11076015.0
2015-08-17,9600,10750,9590,10700,292790,118513.0,11076015.0
2015-08-18,10900,13750,10750,12300,1576229,136235.0,11076015.0
2015-08-19,12700,13150,11800,12900,793575,142881.0,11076015.0
2015-08-20,12500,12900,11950,12150,373879,134574.0,11076015.0
2015-08-21,12950,14150,10400,10500,3364926,116298.0,11076015.0
2015-08-24,10000,10500,9330,9570,646445,105997.0,11076015.0
2015-08-25,9710,9710,9010,9470,360658,105837.0,11176015.0
2015-08-26,9310,9660,9090,9300,173807,103937.0,11176015.0
2015-08-27,9330,11150,9300,10850,474273,121260.0,11176015.0
2015-08-28,11400,12150,10500,11750,286197,131318.0,11176015.0
2015-08-31,11500,11900,11200,11750,108045,131318.0,11176015.0
2015-09-01,12050,12550,11500,11750,163920,131318.0,11176015.0
2015-09-02,11500,11550,10900,11400,258745,127407.0,11176015.0
2015-09-03,11400,11900,11000,11200,231812,127411.0,11376015.0
2015-09-04,11400,11700,10600,11000,203593,126236.0,11476015.0
2015-09-07,10800,10850,9960,10700,264650,122793.0,11476015.0
2015-09-08,10850,10850,10150,10650,142085,122220.0,11476015.0
2015-09-09,10950,11500,10600,11350,144050,131864.0,11618015.0
2015-09-10,11500,12150,11250,12000,210949,139416.0,11618015.0
2015-09-11,12200,12500,11650,11850,155029,137673.0,11618015.0
2015-09-14,12000,12200,11300,11450,60861,133026.0,11618015.0
2015-09-15,11800,11800,11200,11650,55936,135350.0,11618015.0
2015-09-16,11750,12050,11350,11800,76125,137093.0,11618015.0
2015-09-17,11850,12000,11350,11350,66473,131864.0,11618015.0
2015-09-18,11350,11600,11000,11500,95881,133837.0,11638015.0
2015-09-21,11450,11550,11150,11350,62012,132091.0,11638015.0
2015-09-22,11400,11550,11150,11400,60006,132673.0,11638015.0
2015-09-23,11100,11400,11050,11200,91631,130346.0,11638015.0
2015-09-24,11450,11450,11100,11200,31618,130346.0,11638015.0
2015-09-25,11400,12200,11300,12150,191066,151122.0,12438015.0
2015-09-30,11850,12750,11800,12300,195489,152988.0,12438015.0
2015-10-01,12400,12600,11950,12300,106277,152988.0,12438015.0
2015-10-02,12150,13300,12150,12850,244454,159828.0,12438015.0
2015-10-05,12800,13800,12550,13650,171847,169779.0,12438015.0
2015-10-06,13850,14100,13450,13450,970692,167291.0,12438015.0
2015-10-07,13350,14050,13300,13700,213990,170401.0,12438015.0
2015-10-08,13800,14000,13600,13850,109777,172267.0,12438015.0
2015-10-12,14000,14050,13400,13650,137609,169779.0,12438015.0
2015-10-13,13750,13900,12650,13000,234799,161694.0,12438015.0
2015-10-14,13000,13000,12300,13000,166105,161694.0,12438015.0
2015-10-15,13000,13250,12700,13000,86514,161694.0,12438015.0
2015-10-16,12950,12950,12750,12850,64230,159828.0,12438015.0
2015-10-19,13000,13000,12650,12950,53263,161072.0,12438015.0
2015-10-20,13050,13800,13000,13300,140936,178726.0,13438015.0
2015-10-21,13300,13450,12900,12950,95548,174022.0,13438015.0
2015-10-22,12950,12950,12550,12850,66684,172678.0,13438015.0
2015-10-23,12850,12950,12400,12750,79182,171335.0,13438015.0
2015-10-26,12650,12950,12250,12300,109466,165288.0,13438015.0
2015-10-27,12500,12550,12250,12400,36248,166631.0,13438015.0
2015-10-28,12200,12650,12150,12300,57055,165288.0,13438015.0
2015-10-29,12450,13000,12200,12750,163012,171335.0,13438015.0
2015-10-30,12700,12850,12400,12700,56323,170663.0,13438015.0
2015-11-02,12800,12800,12400,12700,51494,170663.0,13438015.0
2015-11-03,12700,12700,12100,12300,96524,165657.0,13468015.0
2015-11-04,12400,12400,11850,12400,68750,167003.0,13468015.0
2015-11-05,12450,12450,11900,12300,65703,165657.0,13468015.0
2015-11-06,12300,12500,12000,12100,64337,162963.0,13468015.0
2015-11-09,12300,12300,11950,12000,50383,161616.0,13468015.0
2015-11-10,12100,12100,11300,11600,86476,156229.0,13468015.0
2015-11-11,11500,13700,11400,12750,342373,171717.0,13468015.0
2015-11-12,13000,13100,12500,12500,108306,168350.0,13468015.0
2015-11-13,12400,12850,12200,12600,95805,169697.0,13468015.0
2015-11-16,12700,12950,12600,12650,81767,170370.0,13468015.0
2015-11-17,12750,13050,12650,13000,85611,175084.0,13468015.0
2015-11-18,13000,13700,12800,12900,166020,173737.0,13468015.0
2015-11-19,12900,13000,12450,12950,59514,174411.0,13468015.0
2015-11-20,13300,13300,12900,13000,46787,175084.0,13468015.0
2015-11-23,13250,13250,12850,13050,34585,175758.0,13468015.0
2015-11-24,13050,13050,12800,12950,30696,174411.0,13468015.0
2015-11-25,12950,14400,12900,13850,569433,186532.0,13468015.0
2015-11-26,13550,13800,13300,13800,240543,185859.0,13468015.0
2015-11-27,13800,13950,13500,13850,77605,186532.0,13468015.0
2015-11-30,13850,13950,13550,13850,59192,186532.0,13468015.0
2015-12-01,13850,14000,13450,13550,77396,182492.0,13468015.0
2015-12-02,13500,13700,13350,13600,88738,183165.0,13468015.0
2015-12-03,13600,13850,13450,13750,84981,185185.0,13468015.0
2015-12-04,13750,14500,13450,14250,237458,191919.0,13468015.0
2015-12-07,14500,14600,13950,14100,131725,189899.0,13468015.0
2015-12-08,13950,14250,13700,13850,96723,186532.0,13468015.0
2015-12-09,13850,14050,13600,13850,80559,186532.0,13468015.0
2015-12-10,13900,14050,13500,13700,89429,184512.0,13468015.0
2015-12-11,13700,13850,13550,13800,48068,185859.0,13468015.0
2015-12-14,13800,13800,13150,13450,89895,181145.0,13468015.0
2015-12-15,13350,13550,13150,13350,25907,179798.0,13468015.0
2015-12-16,13400,14200,13400,13650,106809,183838.0,13468015.0
2015-12-17,13900,14200,13450,14200,97381,191246.0,13468015.0
2015-12-18,13950,14600,13950,14550,132001,195960.0,13468015.0
2015-12-21,14550,14850,14300,14550,74932,195960.0,13468015.0
2015-12-22,14700,14700,14100,14650,110999,197306.0,13468015.0
2015-12-23,14700,14750,14350,14350,342959,193266.0,13468015.0
2015-12-24,14400,14600,14000,14450,168561,194613.0,13468015.0
2015-12-28,14600,14700,14100,14450,94897,194613.0,13468015.0
2015-12-29,14550,15200,14400,15150,183063,204040.0,13468015.0
2015-12-30,15400,15450,14800,15100,139398,203367.0,13468015.0
2016-01-04,15500,15500,13700,14000,697449,188552.0,13468015.0
2016-01-05,13900,14050,12950,13200,331619,177778.0,13468015.0
2016-01-06,13300,14600,12500,12500,1821695,168350.0,13468015.0
2016-01-07,12300,12700,12100,12400,306283,167003.0,13468015.0
2016-01-08,12800,13200,12150,12400,732542,167003.0,13468015.0
2016-01-11,12450,12800,12250,12500,195631,168350.0,13468015.0
2016-01-12,12850,12850,11650,11650,233129,156902.0,13468015.0
2016-01-13,11950,11950,11350,11850,222840,159596.0,13468015.0
2016-01-14,11650,11750,10800,11500,317612,154882.0,13468015.0
2016-01-15,11450,12000,11100,11400,123792,153535.0,13468015.0
2016-01-18,11050,11400,10900,11200,92347,150842.0,13468015.0
2016-01-19,11200,11450,11050,11300,71160,152189.0,13468015.0
2016-01-20,11100,11250,10300,10350,240085,139394.0,13468015.0
2016-01-21,10400,10950,10300,10700,98485,144108.0,13468015.0
2016-01-22,10700,11250,10650,11000,94439,148148.0,13468015.0
2016-01-25,11200,11850,11000,11700,105887,157576.0,13468015.0
2016-01-26,11400,11700,11000,11250,84250,151515.0,13468015.0
2016-01-27,11300,11550,11200,11200,56516,150842.0,13468015.0
2016-01-28,11600,11650,11200,11550,65173,155556.0,13468015.0
2016-01-29,11300,11850,11300,11550,61906,155556.0,13468015.0
2016-02-01,11700,11700,11300,11400,54050,153535.0,13468015.0
2016-02-02,11400,11500,11150,11300,47461,152189.0,13468015.0
2016-02-03,11300,11500,10800,11450,90031,154209.0,13468015.0
2016-02-04,11500,11700,11200,11550,67644,155556.0,13468015.0
2016-02-05,11650,11650,11400,11600,39719,156229.0,13468015.0
2016-02-11,12050,12200,11450,11550,447199,155556.0,13468015.0
2016-02-12,11650,11800,10500,10500,374662,141414.0,13468015.0
2016-02-15,10650,11150,10250,10500,218258,141414.0,13468015.0
2016-02-16,10550,10750,10350,10550,134066,142088.0,13468015.0
2016-02-17,10550,10750,10450,10550,86689,142088.0,13468015.0
2016-02-18,10550,10700,10500,10650,73662,143434.0,13468015.0
2016-02-19,10650,10650,10350,10550,42236,142088.0,13468015.0
2016-02-22,10550,10600,10300,10350,75771,139394.0,13468015.0
2016-02-23,10500,10850,10450,10600,98627,142761.0,13468015.0
2016-02-24,10650,11100,10500,11000,112523,148148.0,13468015.0
2016-02-25,11100,11250,10850,10850,88952,146128.0,13468015.0
2016-02-26,10950,11500,10850,11500,89709,154882.0,13468015.0
2016-02-29,11400,11650,11350,11650,61808,156902.0,13468015.0
2016-03-02,11700,11800,11600,11700,86402,157576.0,13468015.0
2016-03-03,11650,12200,11650,12050,139234,162290.0,13468015.0
2016-03-04,12150,12650,11900,12500,217878,168350.0,13468015.0
2016-03-07,12650,12850,12300,12550,125958,169024.0,13468015.0
2016-03-08,12600,12650,12450,12600,91695,169697.0,13468015.0
2016-03-09,12500,12700,12350,12450,49213,167677.0,13468015.0
2016-03-10,12450,12600,12000,12450,79359,167677.0,13468015.0
2016-03-11,12550,12550,12100,12450,43327,167677.0,13468015.0
2016-03-14,12300,12450,12100,12300,38106,165657.0,13468015.0
2016-03-15,12300,12300,11650,12000,64917,161616.0,13468015.0
2016-03-16,12000,12100,11650,11850,47314,159596.0,13468015.0
2016-03-17,11850,12150,11600,11750,59124,158249.0,13468015.0
2016-03-18,11750,12050,11750,12050,33480,162290.0,13468015.0
2016-03-21,12000,12150,11800,11900,28563,160269.0,13468015.0
2016-03-22,11900,11950,11450,11950,44067,160943.0,13468015.0
2016-03-23,11900,12100,11750,12000,77898,161616.0,13468015.0
2016-03-24,11900,12000,11750,11950,47347,160943.0,13468015.0
2016-03-25,11850,12000,11650,11950,35582,160943.0,13468015.0
2016-03-28,11800,11950,11550,11550,35217,155556.0,13468015.0
2016-03-29,11600,11700,11400,11600,25808,156229.0,13468015.0
2016-03-30,11650,11650,11300,11350,37764,152862.0,13468015.0
2016-03-31,11300,11500,11050,11200,52981,150842.0,13468015.0
2016-04-01,11450,11450,11000,11200,26871,150842.0,13468015.0
2016-04-04,11150,11250,10950,11150,38265,150168.0,13468015.0
2016-04-05,11100,11200,10750,10850,60478,146128.0,13468015.0
2016-04-06,10850,11100,10550,10600,89736,142761.0,13468015.0
2016-04-07,10600,10750,10500,10750,69289,144781.0,13468015.0
2016-04-08,10850,10900,10800,10850,48824,146345.0,13488015.0
2016-04-11,10850,11000,10650,10750,36270,144996.0,13488015.0
2016-04-12,10900,10950,10550,10900,26617,147019.0,13488015.0
2016-04-14,10900,10900,10650,10800,43553,145671.0,13488015.0
2016-04-15,10650,10900,10650,10800,18942,145671.0,13488015.0
2016-04-18,10850,11300,10650,11100,57063,149717.0,13488015.0
2016-04-19,11100,11500,10950,11500,50022,155112.0,13488015.0
2016-04-20,11500,11550,11300,11500,23388,155112.0,13488015.0
2016-04-21,11500,11650,11400,11600,32805,156461.0,13488015.0
2016-04-22,11600,11850,11450,11750,52039,158484.0,13488015.0
2016-04-25,11750,11750,11400,11400,65531,153763.0,13488015.0
2016-04-26,11350,11450,11050,11150,28850,150391.0,13488015.0
2016-04-27,11200,11250,11050,11050,20609,149043.0,13488015.0
2016-04-28,11000,12150,11000,12050,203293,162531.0,13488015.0
2016-04-29,12000,12050,11650,11900,57739,160507.0,13488015.0
2016-05-02,11700,11950,10900,11600,39375,156461.0,13488015.0
2016-05-03,11500,11700,11350,11650,19343,157135.0,13488015.0
2016-05-04,11400,11850,11250,11650,56702,157135.0,13488015.0
2016-05-09,11750,11850,11650,11850,31141,159833.0,13488015.0
2016-05-10,11800,12300,11650,12150,63405,163879.0,13488015.0
2016-05-11,12350,12350,12050,12200,43056,164554.0,13488015.0
2016-05-12,12300,12350,12100,12100,43642,163205.0,13488015.0
2016-05-13,12150,12850,12100,12750,180181,171972.0,13488015.0
2016-05-16,13100,13100,12700,12750,95830,171972.0,13488015.0
2016-05-17,12800,12950,12550,12950,70073,174670.0,13488015.0
2016-05-18,12900,12950,12400,12600,54623,169949.0,13488015.0
2016-05-19,13100,13200,12400,12600,118571,169949.0,13488015.0
2016-05-20,12550,12800,12400,12600,37013,169949.0,13488015.0
2016-05-23,12600,12700,12250,12600,58942,169949.0,13488015.0
2016-05-24,12700,12700,12250,12650,47495,170623.0,13488015.0
2016-05-25,12450,12700,12300,12550,58281,169275.0,13488015.0
2016-05-26,12400,12550,12250,12500,28510,168600.0,13488015.0
2016-05-27,12450,12450,12250,12300,44972,165903.0,13488015.0
2016-05-30,12300,12550,12300,12300,34420,165903.0,13488015.0
2016-05-31,12450,13000,12300,12900,78464,173995.0,13488015.0
2016-06-01,12900,12950,12650,12950,33446,174670.0,13488015.0
2016-06-02,13150,13150,12750,12850,45509,173321.0,13488015.0
2016-06-03,12800,12950,12450,12550,49121,169275.0,13488015.0
2016-06-07,12350,12550,12200,12550,46531,169275.0,13488015.0
2016-06-08,12600,12600,12300,12500,32471,168600.0,13488015.0
2016-06-09,12600,12600,12250,12300,43744,165903.0,13488015.0
2016-06-10,12450,12450,12150,12350,25646,166577.0,13488015.0
2016-06-13,12200,12300,12150,12150,30512,163879.0,13488015.0
2016-06-14,12150,12300,11900,12100,28102,163205.0,13488015.0
2016-06-15,12250,12700,12150,12600,50843,169949.0,13488015.0
2016-06-16,12650,12650,12250,12450,46993,167926.0,13488015.0
2016-06-17,12350,12900,12300,12650,58121,170623.0,13488015.0
2016-06-20,12550,13450,12500,13450,209722,181414.0,13488015.0
2016-06-21,13500,13650,13150,13350,105046,180065.0,13488015.0
2016-06-22,13300,13500,13100,13400,54225,180739.0,13488015.0
2016-06-23,13300,13350,12900,13250,69513,178716.0,13488015.0
2016-06-24,13350,13400,12250,12850,184912,173321.0,13488015.0
2016-06-27,12600,12750,12100,12600,70965,169949.0,13488015.0
2016-06-28,12600,13200,12500,13000,75756,175344.0,13488015.0
2016-06-29,13050,13150,12850,13100,48583,176693.0,13488015.0
2016-06-30,13100,13200,13000,13100,31107,176693.0,13488015.0
2016-07-01,13000,13300,13000,13250,54622,178716.0,13488015.0
2016-07-04,13350,13400,13000,13150,60976,177367.0,13488015.0
2016-07-05,12950,13200,12900,13200,56171,178042.0,13488015.0
2016-07-06,13200,13350,12850,12950,50437,174670.0,13488015.0
2016-07-07,13000,13150,12500,12800,190138,172647.0,13488015.0
2016-07-08,12800,13650,12700,13400,384838,180739.0,13488015.0
2016-07-11,14300,15000,13800,14050,1387068,189507.0,13488015.0
2016-07-12,14700,14700,13650,13700,551629,184786.0,13488015.0
2016-07-13,13850,14200,13450,13500,332463,182088.0,13488015.0
2016-07-14,13300,13500,13100,13450,236618,181414.0,13488015.0
2016-07-15,13450,13700,13200,13500,148674,182088.0,13488015.0
2016-07-18,13350,13550,13150,13300,93998,179391.0,13488015.0
2016-07-19,13450,13550,13200,13250,76493,178716.0,13488015.0
2016-07-20,13250,13400,13050,13150,105876,177367.0,13488015.0
2016-07-21,13300,13850,13200,13850,197300,186809.0,13488015.0
2016-07-22,13900,13900,13550,13800,85330,186135.0,13488015.0
2016-07-25,13650,13850,13550,13650,65144,184111.0,13488015.0
2016-07-26,13600,13750,13500,13650,39359,184111.0,13488015.0
2016-07-27,13650,13800,13500,13500,70773,182088.0,13488015.0
2016-07-28,13450,13600,13300,13600,78926,183437.0,13488015.0
2016-07-29,13550,13600,13300,13500,67998,182088.0,13488015.0
2016-08-01,13500,13550,13300,13300,56239,179391.0,13488015.0
2016-08-02,13250,13450,13250,13450,46432,181414.0,13488015.0
2016-08-03,13500,13550,13150,13350,48439,180065.0,13488015.0
2016-08-04,13350,13900,13250,13850,135304,186809.0,13488015.0
2016-08-05,13850,14250,13750,14150,232747,190855.0,13488015.0
2016-08-08,14200,14600,14150,14500,226583,195576.0,13488015.0
2016-08-09,14500,14600,13700,14400,160954,194227.0,13488015.0
2016-08-10,14550,14900,14200,14850,155291,200297.0,13488015.0
2016-08-11,14750,15100,14700,14800,148037,199623.0,13488015.0
2016-08-12,14800,15600,14750,15400,283116,207715.0,13488015.0
2016-08-16,15450,15500,15050,15250,126098,205692.0,13488015.0
2016-08-17,15100,16250,14900,16100,325981,217157.0,13488015.0
2016-08-18,16050,16600,15950,16500,284633,222552.0,13488015.0
2016-08-19,16550,16600,15950,16300,129612,219855.0,13488015.0
2016-08-22,16150,16600,16050,16600,123571,223901.0,13488015.0
2016-08-23,16550,17100,16500,16650,144368,224575.0,13488015.0
2016-08-24,16600,17150,16600,17000,149965,229296.0,13488015.0
2016-08-25,17300,17450,16850,17200,209164,231994.0,13488015.0
2016-08-26,17150,17300,16650,17100,166923,230645.0,13488015.0
2016-08-29,16900,17150,16050,16150,235322,217831.0,13488015.0
2016-08-30,16100,17100,16100,17000,181755,229296.0,13488015.0
2016-08-31,17400,18150,16800,17300,370498,233343.0,13488015.0
2016-09-01,17150,17600,16800,17400,113195,234691.0,13488015.0
2016-09-02,17450,18000,17200,18000,164311,243864.0,13548015.0
2016-09-05,18300,18700,17600,17950,195793,243187.0,13548015.0
2016-09-06,18050,18500,17850,17900,145478,242509.0,13548015.0
2016-09-07,18050,18150,17500,17600,89628,238445.0,13548015.0
2016-09-08,17550,17850,16950,17350,153859,235058.0,13548015.0
2016-09-09,17300,17350,16200,16400,260949,222187.0,13548015.0
2016-09-12,16050,16850,16000,16350,134957,223472.0,13668015.0
2016-09-13,16600,16650,15950,16200,128877,221422.0,13668015.0
2016-09-19,16250,16800,16050,16800,114510,229623.0,13668015.0
2016-09-20,16750,16900,16300,16550,108950,226206.0,13668015.0
2016-09-21,16800,16800,16000,16500,148655,225522.0,13668015.0
2016-09-22,16800,16900,16400,16500,94382,225522.0,13668015.0
2016-09-23,16600,16600,15700,15700,206319,214588.0,13668015.0
2016-09-26,15700,15900,15450,15850,83830,216638.0,13668015.0
2016-09-27,15700,16150,15500,16000,89545,218688.0,13668015.0
2016-09-28,16050,16300,15900,16000,71543,218688.0,13668015.0
2016-09-29,16100,16250,15600,15650,86135,213904.0,13668015.0
2016-09-30,15600,15850,15250,15600,105215,213221.0,13668015.0
2016-10-04,15600,15700,15350,15500,84882,211854.0,13668015.0
2016-10-05,15550,15750,15350,15550,64263,212538.0,13668015.0
2016-10-06,15550,15650,14700,14800,163535,202287.0,13668015.0
2016-10-07,14950,15150,14200,14600,198613,199553.0,13668015.0
2016-10-10,14700,14700,14400,14600,59801,199553.0,13668015.0
2016-10-11,14700,14750,14150,14300,79317,195453.0,13668015.0
2016-10-12,14050,14400,14050,14300,45513,195453.0,13668015.0
2016-10-13,14200,14700,14200,14600,81730,199553.0,13668015.0
2016-10-14,14550,14800,14400,14650,44909,200236.0,13668015.0
2016-10-17,14500,14600,14100,14250,61991,194769.0,13668015.0
2016-10-18,14300,14300,13450,13650,142686,186568.0,13668015.0
2016-10-19,13650,13850,13300,13750,52208,187935.0,13668015.0
2016-10-20,13650,13850,13500,13700,22517,187252.0,13668015.0
2016-10-21,13600,14750,13600,14500,168309,198186.0,13668015.0
2016-10-24,14500,14550,13900,14400,111653,196819.0,13668015.0
2016-10-25,14450,14900,14300,14750,130854,201603.0,13668015.0
2016-10-26,14750,14800,14050,14500,86400,198186.0,13668015.0
2016-10-27,14350,14600,13950,14250,118605,194769.0,13668015.0
2016-10-28,14250,14250,13600,13700,96112,187252.0,13668015.0
2016-10-31,13500,13550,12800,13200,123214,180418.0,13668015.0
2016-11-01,13200,13500,12750,13350,83486,182468.0,13668015.0
2016-11-02,13050,13350,11850,12150,277666,166066.0,13668015.0
2016-11-03,12150,12350,11900,12250,98278,167433.0,13668015.0
2016-11-04,12250,12350,12000,12250,35560,167433.0,13668015.0
2016-11-07,12250,12400,12050,12250,37940,167433.0,13668015.0
2016-11-08,12400,12500,12150,12350,52113,168800.0,13668015.0
2016-11-09,12350,15100,12000,13050,4076988,178368.0,13668015.0
2016-11-10,12700,13150,12200,12600,1066150,172217.0,13668015.0
2016-11-11,12600,12750,11800,12050,468946,164700.0,13668015.0
2016-11-14,11800,11950,11550,11750,272093,160599.0,13668015.0
2016-11-15,11700,12350,11650,12100,177455,168529.0,13928015.0
2016-11-16,12150,12800,12100,12800,173551,178279.0,13928015.0
2016-11-17,12750,12900,12550,12750,158206,177582.0,13928015.0
2016-11-18,12900,12900,12550,12700,101186,176886.0,13928015.0
2016-11-21,12900,13100,12700,12850,205525,178975.0,13928015.0
2016-11-22,13150,13350,13050,13300,154738,185243.0,13928015.0
2016-11-23,13400,13750,13150,13550,197661,188725.0,13928015.0
2016-11-24,13650,13650,13100,13350,106566,185939.0,13928015.0
2016-11-25,13450,13450,13000,13350,57326,185939.0,13928015.0
2016-11-28,13350,13450,13000,13100,68230,182457.0,13928015.0
2016-11-29,13150,13500,12950,13250,82388,184546.0,13928015.0
2016-11-30,13250,13350,12600,12650,167238,176189.0,13928015.0
2016-12-01,12550,12600,12200,12300,107479,171315.0,13928015.0
2016-12-02,12200,12400,11950,12100,100872,168529.0,13928015.0
2016-12-05,11950,12250,11650,12150,107975,169225.0,13928015.0
2016-12-06,11900,12700,11900,12450,88918,173404.0,13928015.0
2016-12-07,12300,12700,12200,12250,49489,170618.0,13928015.0
2016-12-08,12300,12450,12150,12250,25337,170618.0,13928015.0
2016-12-09,12300,12400,12050,12400,55954,172707.0,13928015.0
2016-12-12,12350,13350,12200,13350,199727,185939.0,13928015.0
2016-12-13,13250,13550,13150,13250,89144,184546.0,13928015.0
2016-12-14,13400,13500,13100,13350,66819,185939.0,13928015.0
2016-12-15,13200,13600,13200,13500,53868,188028.0,13928015.0
2016-12-16,13600,13600,13350,13450,30560,187332.0,13928015.0
2016-12-19,13450,13500,12950,13100,68894,182457.0,13928015.0
2016-12-20,13200,13300,13000,13250,25067,184546.0,13928015.0
2016-12-21,13200,13300,12900,13150,52981,183153.0,13928015.0
2016-12-22,13000,13150,12500,12600,95250,175493.0,13928015.0
2016-12-23,12600,12850,12600,12750,39811,177582.0,13928015.0
2016-12-26,12850,12900,12600,12900,33832,179671.0,13928015.0
2016-12-27,12850,12950,12650,12850,51026,178975.0,13928015.0
2016-12-28,12800,12900,12500,12700,63650,176886.0,13928015.0
2016-12-29,12600,13750,12600,13600,178678,189421.0,13928015.0
2017-01-02,13650,13700,12950,13000,130926,181064.0,13928015.0
2017-01-03,13000,13750,13000,13500,135044,188028.0,13928015.0
