이수화학(005950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-10-01,12700,12700,12300,12500,44030,119603.0,9568277.0
2008-10-02,12600,13000,12500,12600,45900,120560.0,9568277.0
2008-10-06,12450,12450,11400,11650,52393,111470.0,9568277.0
2008-10-07,11100,11800,10500,11650,87959,111470.0,9568277.0
2008-10-08,11100,11300,10300,10300,61310,98553.0,9568277.0
2008-10-09,10200,11000,10200,10700,35540,102381.0,9568277.0
2008-10-10,10300,10300,9800,10250,60390,98075.0,9568277.0
2008-10-13,11000,11700,10700,11500,59245,110035.0,9568277.0
2008-10-14,12200,12800,12050,12200,48160,116733.0,9568277.0
2008-10-15,11800,12200,11600,11700,37925,111949.0,9568277.0
2008-10-16,11000,13350,10850,12200,584541,116733.0,9568277.0
2008-10-17,13100,13150,11300,11450,255674,109557.0,9568277.0
2008-10-20,11700,12650,11100,12650,161312,121039.0,9568277.0
2008-10-21,12750,12900,11900,12100,106438,115776.0,9568277.0
2008-10-22,11900,12350,11300,11700,181181,111949.0,9568277.0
2008-10-23,11000,11350,10650,10800,91558,103337.0,9568277.0
2008-10-24,11000,11100,9200,9200,124474,88028.0,9568277.0
2008-10-27,9190,9600,8050,8250,71094,78938.0,9568277.0
2008-10-28,7500,9100,7110,9100,217032,87071.0,9568277.0
2008-10-29,9700,9990,8040,8900,126015,85158.0,9568277.0
2008-10-30,9650,10200,9200,10200,109013,97596.0,9568277.0
2008-10-31,10400,10700,9970,10400,115460,99510.0,9568277.0
2008-11-03,10300,11000,10150,10400,137950,99510.0,9568277.0
2008-11-04,10800,11500,10300,11000,143430,105251.0,9568277.0
2008-11-05,11300,11850,10700,10950,148612,104773.0,9568277.0
2008-11-06,10400,10500,9400,10000,119781,95683.0,9568277.0
2008-11-07,9400,10700,9200,10700,90499,102381.0,9568277.0
2008-11-10,10800,11100,10650,10800,79520,103337.0,9568277.0
2008-11-11,10750,10850,10400,10500,62900,100467.0,9568277.0
2008-11-12,10200,11400,10200,11000,71230,105251.0,9568277.0
2008-11-13,10600,11350,10200,11200,100700,107165.0,9568277.0
2008-11-14,11700,12100,11200,11300,390775,108122.0,9568277.0
2008-11-17,11300,12200,10550,11550,183389,110514.0,9568277.0
2008-11-18,11400,11750,11000,11000,59543,105251.0,9568277.0
2008-11-19,11250,11250,10400,10450,70612,99988.0,9568277.0
2008-11-20,9620,9900,9350,9600,81851,91855.0,9568277.0
2008-11-21,9350,9940,8910,9790,175190,93673.0,9568277.0
2008-11-24,9880,9890,9300,9320,107328,89176.0,9568277.0
2008-11-25,9750,9800,9130,9130,89208,87358.0,9568277.0
2008-11-26,9290,9680,9230,9680,46097,92621.0,9568277.0
2008-11-27,9850,10050,9700,9800,52906,93769.0,9568277.0
2008-11-28,9850,10200,9800,9810,43836,93865.0,9568277.0
2008-12-01,9810,9960,9700,9800,37728,93769.0,9568277.0
2008-12-02,9250,9580,9250,9390,26900,89846.0,9568277.0
2008-12-03,9570,9570,9300,9400,32081,89942.0,9568277.0
2008-12-04,9580,9580,9130,9290,25871,88889.0,9568277.0
2008-12-05,9250,9400,8960,9070,99910,86784.0,9568277.0
2008-12-08,9200,9550,9190,9380,91204,89750.0,9568277.0
2008-12-09,9590,9720,9450,9600,62350,91855.0,9568277.0
2008-12-10,9600,9810,9400,9710,68795,92908.0,9568277.0
2008-12-11,9730,10300,9700,10050,66643,96161.0,9568277.0
2008-12-12,9860,10350,9610,9810,46730,93865.0,9568277.0
2008-12-15,9970,10400,9970,10400,64418,99510.0,9568277.0
2008-12-16,10300,10800,10150,10550,48120,100945.0,9568277.0
2008-12-17,10850,10900,10150,10200,44122,97596.0,9568277.0
2008-12-18,10250,10550,10000,10100,42270,96640.0,9568277.0
2008-12-19,10000,10650,10000,10400,70290,99510.0,9568277.0
2008-12-22,10550,11150,10450,10850,118000,103816.0,9568277.0
2008-12-23,10800,11150,10600,10800,43829,103337.0,9568277.0
2008-12-24,10850,11100,10550,11000,70240,105251.0,9568277.0
2008-12-26,11000,11150,10650,10650,140469,101902.0,9568277.0
2008-12-29,10450,10450,10100,10150,55870,97118.0,9568277.0
2008-12-30,10200,10650,10200,10600,68479,101424.0,9568277.0
2009-01-02,10850,11000,10750,11000,76894,105251.0,9568277.0
2009-01-05,11400,11400,10800,10800,69352,103337.0,9568277.0
2009-01-06,10900,11250,10800,11200,106820,107165.0,9568277.0
2009-01-07,11350,11950,11150,11900,260571,113862.0,9568277.0
2009-01-08,11750,12050,11400,11600,203781,110992.0,9568277.0
2009-01-09,12000,12100,11450,11950,202425,114341.0,9568277.0
2009-01-12,11600,11800,11450,11600,102629,110992.0,9568277.0
2009-01-13,11600,11600,11300,11350,98587,108600.0,9568277.0
2009-01-14,11450,12050,11350,11850,134507,113384.0,9568277.0
2009-01-15,11400,11900,11350,11900,194937,113862.0,9568277.0
2009-01-16,11900,12400,11800,12100,340511,115776.0,9568277.0
2009-01-19,12300,12700,10300,10300,755143,98553.0,9568277.0
2009-01-20,10650,10800,9720,10100,392110,96640.0,9568277.0
2009-01-21,9700,10050,9510,9630,127572,92143.0,9568277.0
2009-01-22,9750,10200,9750,10000,109444,95683.0,9568277.0
2009-01-23,10100,10100,9830,9930,46772,95013.0,9568277.0
2009-01-28,10100,10700,10100,10650,99744,101902.0,9568277.0
2009-01-29,10650,11100,10300,10750,120870,102859.0,9568277.0
2009-01-30,10500,11150,10500,11150,88634,106686.0,9568277.0
2009-02-02,11050,11800,10850,11750,210196,112427.0,9568277.0
2009-02-03,11700,11800,10800,11000,247980,105251.0,9568277.0
2009-02-04,11100,11200,10600,10750,173123,102859.0,9568277.0
2009-02-05,10900,10900,10200,10250,85043,98075.0,9568277.0
2009-02-06,10400,10650,10400,10550,86490,100945.0,9568277.0
2009-02-09,10750,10800,10400,10500,63368,100467.0,9568277.0
2009-02-10,10700,10700,10250,10400,57073,99510.0,9568277.0
2009-02-11,10200,10700,10150,10550,60251,100945.0,9568277.0
2009-02-12,10550,10600,10300,10400,58480,99510.0,9568277.0
2009-02-13,10500,10750,10300,10650,70416,101902.0,9568277.0
2009-02-16,10750,10750,10350,10350,59926,99032.0,9568277.0
2009-02-17,10350,10600,9920,9960,83840,95300.0,9568277.0
2009-02-18,9760,10250,9760,10200,79851,97596.0,9568277.0
2009-02-19,10100,10250,9950,10150,61761,97118.0,9568277.0
2009-02-20,10050,10250,9600,9800,61328,93769.0,9568277.0
2009-02-23,9610,10000,9610,9780,40610,93578.0,9568277.0
2009-02-24,9560,9700,9420,9480,30196,90707.0,9568277.0
2009-02-25,9800,9850,9430,9470,21757,90612.0,9568277.0
2009-02-26,9580,10150,9450,9500,44360,90899.0,9568277.0
2009-02-27,9450,9850,9450,9680,26941,92621.0,9568277.0
2009-03-02,9530,9530,9020,9170,22413,87741.0,9568277.0
2009-03-03,8830,8940,7890,8940,64120,85540.0,9568277.0
2009-03-04,8990,9330,8670,9150,26326,87550.0,9568277.0
2009-03-05,9270,9370,9040,9200,29338,88028.0,9568277.0
2009-03-06,8900,9180,8900,9100,16431,87071.0,9568277.0
2009-03-09,9110,9440,9110,9200,20417,88028.0,9568277.0
2009-03-10,9300,9930,9270,9770,47170,93482.0,9568277.0
2009-03-11,9900,10050,9830,9910,27490,94822.0,9568277.0
2009-03-12,9920,9990,9730,9750,15171,93291.0,9568277.0
2009-03-13,10950,11200,10300,10350,474157,99032.0,9568277.0
2009-03-16,10400,10600,10050,10250,78263,98075.0,9568277.0
2009-03-17,10300,10450,10150,10300,47051,98553.0,9568277.0
2009-03-18,10500,10550,10100,10250,72640,98075.0,9568277.0
2009-03-19,10350,10600,10250,10250,56351,98075.0,9568277.0
2009-03-20,10300,10900,10300,10550,83403,100945.0,9568277.0
2009-03-23,10600,10800,10500,10650,59331,101902.0,9568277.0
2009-03-24,11050,11600,10800,11200,143719,107165.0,9568277.0
2009-03-25,11200,11500,11100,11300,76404,108122.0,9568277.0
2009-03-26,11450,11450,11050,11150,45159,106686.0,9568277.0
2009-03-27,11050,11350,10850,10850,116393,103816.0,9568277.0
2009-03-30,10950,11050,10200,10300,61720,98553.0,9568277.0
2009-03-31,10400,11000,10200,10500,82078,100467.0,9568277.0
2009-04-01,10650,10900,10550,10900,47690,104294.0,9568277.0
2009-04-02,11050,11350,10900,11250,96448,107643.0,9568277.0
2009-04-03,11400,12000,10950,11700,216282,111949.0,9568277.0
2009-04-06,11700,12200,11600,11650,298265,111470.0,9568277.0
2009-04-07,11800,11900,11600,11850,51261,113384.0,9568277.0
2009-04-08,11700,12000,11350,12000,106130,114819.0,9568277.0
2009-04-09,12200,12800,12000,12500,198231,119603.0,9568277.0
2009-04-10,12800,13000,12350,12400,96891,118647.0,9568277.0
2009-04-13,12800,13250,12600,13050,139141,124866.0,9568277.0
2009-04-14,13300,13300,12350,12900,165228,123431.0,9568277.0
2009-04-15,12800,13500,12400,13000,154411,124388.0,9568277.0
2009-04-16,13150,14950,13150,14800,431822,141610.0,9568277.0
2009-04-17,14700,14900,13850,14300,253601,136826.0,9568277.0
2009-04-20,14450,14500,13900,14300,155391,136826.0,9568277.0
2009-04-21,13700,14400,13600,14400,184050,137783.0,9568277.0
2009-04-22,14950,15400,14550,14600,136040,139697.0,9568277.0
2009-04-23,14600,14900,14400,14650,100715,140175.0,9568277.0
2009-04-24,14850,15250,14550,15050,143380,144003.0,9568277.0
2009-04-27,15150,15200,14300,14600,173201,139697.0,9568277.0
2009-04-28,14700,14700,13350,13400,174621,128215.0,9568277.0
2009-04-29,13750,14000,13400,14000,89610,133956.0,9568277.0
2009-04-30,14300,14600,13750,13750,106328,131564.0,9568277.0
2009-05-04,13700,13700,12900,13150,257626,125823.0,9568277.0
2009-05-06,13200,13950,12900,13900,271510,134229.0,9656772.0
2009-05-07,14000,14100,13200,13400,191647,129401.0,9656772.0
2009-05-08,13500,13500,13050,13500,79610,130366.0,9656772.0
2009-05-11,13600,13600,13200,13300,100309,128435.0,9656772.0
2009-05-12,13150,13900,13100,13100,299334,126504.0,9656772.0
2009-05-13,13350,13700,13100,13700,160538,132298.0,9656772.0
2009-05-14,13450,13600,13250,13350,76683,128918.0,9656772.0
2009-05-15,13500,13700,13300,13400,81422,131772.0,9833762.0
2009-05-18,13500,13500,12800,13000,127050,127839.0,9833762.0
2009-05-19,13250,13950,13000,13900,262837,136689.0,9833762.0
2009-05-20,14350,15050,14150,14600,418019,143573.0,9833762.0
2009-05-21,14600,15000,14050,14450,223900,142098.0,9833762.0
2009-05-22,14350,14700,14100,14250,124994,140131.0,9833762.0
2009-05-25,14000,14200,12750,13600,164811,133739.0,9833762.0
2009-05-26,13750,14150,13300,13400,128300,131772.0,9833762.0
2009-05-27,13800,13850,13050,13100,135735,129982.0,9922257.0
2009-05-28,13000,13300,12500,12900,96500,127997.0,9922257.0
2009-05-29,13050,13400,12850,13150,73755,130478.0,9922257.0
2009-06-01,13350,13350,13150,13200,79677,130974.0,9922257.0
2009-06-02,13500,13500,12900,13050,148020,129485.0,9922257.0
2009-06-03,13150,13300,12900,13250,62786,131470.0,9922257.0
2009-06-04,13150,14100,12600,12700,297586,126013.0,9922257.0
2009-06-05,12900,14600,12600,14600,534189,144865.0,9922257.0
2009-06-08,14500,15150,14150,14700,344466,145857.0,9922257.0
2009-06-09,14800,16500,14550,15150,491228,150322.0,9922257.0
2009-06-10,15500,16350,15250,15250,426589,151314.0,9922257.0
2009-06-11,15250,15800,15100,15600,134547,154787.0,9922257.0
2009-06-12,15750,15750,15100,15400,107543,152803.0,9922257.0
2009-06-15,15500,15500,14600,14750,131065,146353.0,9922257.0
2009-06-16,14600,15300,14300,14850,118782,147346.0,9922257.0
2009-06-17,14850,14950,14100,14650,155770,145361.0,9922257.0
2009-06-18,15700,16400,15050,15050,633235,149330.0,9922257.0
2009-06-19,15400,16600,15150,16400,668561,163596.0,9975354.0
2009-06-22,17000,17450,15950,16200,538900,161601.0,9975354.0
2009-06-23,15450,15650,14950,15000,329215,149630.0,9975354.0
2009-06-24,15200,15250,14250,14500,152040,145669.0,10046150.0
2009-06-25,14600,15450,14500,15200,167479,152701.0,10046150.0
2009-06-26,15550,15550,14800,14800,107782,148683.0,10046150.0
2009-06-29,14900,16050,14700,15750,218192,158227.0,10046150.0
2009-06-30,15900,16200,15100,15600,179012,156720.0,10046150.0
2009-07-01,15550,15800,15250,15500,96420,155715.0,10046150.0
2009-07-02,15700,17800,15650,17800,1796214,178821.0,10046150.0
2009-07-03,18000,19700,17800,18200,2205360,182840.0,10046150.0
2009-07-06,18250,18900,17150,17250,1156137,173296.0,10046150.0
2009-07-07,17500,17700,16350,16650,666920,167268.0,10046150.0
2009-07-08,16700,18350,16250,18000,2008293,180831.0,10046150.0
2009-07-09,18000,18150,15950,16100,888813,161743.0,10046150.0
2009-07-10,16450,16450,15300,15400,406004,154711.0,10046150.0
2009-07-13,15450,16050,15000,15000,337996,150692.0,10046150.0
2009-07-14,15350,15450,14500,15100,280044,151697.0,10046150.0
2009-07-15,15250,16550,15000,15800,722442,158729.0,10046150.0
2009-07-16,15950,16400,15050,15200,335582,152701.0,10046150.0
2009-07-17,15550,15600,15150,15200,102506,152701.0,10046150.0
2009-07-20,15300,15600,15200,15450,112741,156033.0,10099247.0
2009-07-21,15700,15950,15450,15450,163890,156033.0,10099247.0
2009-07-22,15700,15750,15150,15150,150899,153004.0,10099247.0
2009-07-23,15250,15300,14800,14900,133830,150479.0,10099247.0
2009-07-24,15200,15600,14850,15350,263405,155023.0,10099247.0
2009-07-27,15350,15700,15300,15450,139602,160135.0,10364733.0
2009-07-28,15500,15500,15200,15250,92861,158062.0,10364733.0
2009-07-29,15250,15400,14900,14950,111953,154953.0,10364733.0
2009-07-30,14800,15000,14650,14800,76714,153398.0,10364733.0
2009-07-31,14950,15400,14900,15050,123485,155989.0,10364733.0
2009-08-03,15250,15400,15100,15200,91596,157544.0,10364733.0
2009-08-04,15400,16050,15350,15500,236116,160653.0,10364733.0
2009-08-05,15600,16700,15350,16150,590666,167390.0,10364733.0
2009-08-06,16150,16200,15600,15900,186338,164799.0,10364733.0
2009-08-07,15900,16400,15900,16000,202815,165836.0,10364733.0
2009-08-10,16000,16200,15850,16150,141526,167390.0,10364733.0
2009-08-11,15800,16700,15600,16500,273211,171018.0,10364733.0
2009-08-12,16350,16650,16250,16550,118295,171536.0,10364733.0
2009-08-13,16800,16800,16300,16700,158720,173091.0,10364733.0
2009-08-14,16700,17400,16550,16850,261990,174646.0,10364733.0
2009-08-17,17050,17100,15950,16550,173700,171536.0,10364733.0
2009-08-18,16150,16550,15900,16550,141510,171536.0,10364733.0
2009-08-19,16600,16700,16250,16400,102380,169982.0,10364733.0
2009-08-20,16400,16500,16150,16400,146011,169982.0,10364733.0
2009-08-21,16450,17350,16350,17000,422027,176200.0,10364733.0
2009-08-24,17250,17850,16950,17750,430187,183974.0,10364733.0
2009-08-25,17550,17850,16950,17450,244202,188586.0,10807210.0
2009-08-26,17350,17700,16950,17250,198472,186424.0,10807210.0
2009-08-27,17350,17350,16750,16850,127390,182101.0,10807210.0
2009-08-28,17050,17250,16850,17100,136189,184803.0,10807210.0
2009-08-31,17150,17400,16800,16950,128007,183182.0,10807210.0
2009-09-01,16850,16950,16550,16900,117037,182642.0,10807210.0
2009-09-02,16550,16750,16450,16700,110365,180480.0,10807210.0
2009-09-03,16700,16750,16250,16350,132822,176698.0,10807210.0
2009-09-04,16450,16500,16150,16200,84364,175077.0,10807210.0
2009-09-07,16250,16650,16200,16500,99472,178319.0,10807210.0
2009-09-08,16500,16650,16100,16250,149551,178493.0,10984200.0
2009-09-09,16300,16350,16050,16250,118998,178493.0,10984200.0
2009-09-10,16350,17150,16200,16700,259139,183436.0,10984200.0
2009-09-11,16700,16800,16200,16600,155680,182338.0,10984200.0
2009-09-14,16600,16600,16300,16500,104597,181239.0,10984200.0
2009-09-15,16600,17500,16550,17500,322787,192224.0,10984200.0
2009-09-16,17350,17450,16950,17000,244162,186731.0,10984200.0
2009-09-17,17300,17300,16550,16950,226061,186182.0,10984200.0
2009-09-18,16800,16900,16400,16500,186681,181239.0,10984200.0
2009-09-21,16600,16800,16450,16500,108496,181239.0,10984200.0
2009-09-22,16500,16650,16350,16650,108255,182887.0,10984200.0
2009-09-23,16600,16600,16150,16550,212783,181789.0,10984200.0
2009-09-24,16350,16500,16100,16400,132303,180141.0,10984200.0
2009-09-25,16350,16350,15650,15800,145853,174949.0,11072695.0
2009-09-28,15650,15850,15400,15400,83886,170520.0,11072695.0
2009-09-29,15450,15700,15350,15650,77170,173288.0,11072695.0
2009-09-30,15600,15750,15250,15750,69321,175789.0,11161190.0
2009-10-01,15700,15700,15050,15400,103633,171882.0,11161190.0
2009-10-05,15200,15200,14800,14900,66263,166302.0,11161190.0
2009-10-06,15000,15200,14650,14900,63908,166302.0,11161190.0
2009-10-07,15200,15900,15200,15550,116867,173557.0,11161190.0
2009-10-08,15700,15700,14950,15450,61565,172440.0,11161190.0
2009-10-09,15400,15500,15250,15450,54997,172440.0,11161190.0
2009-10-12,15550,15550,15250,15450,25930,172440.0,11161190.0
2009-10-13,15350,15550,14750,15400,182386,171882.0,11161190.0
2009-10-14,15200,15350,15050,15050,141221,167976.0,11161190.0
2009-10-15,15000,15150,14650,14700,148706,164069.0,11161190.0
2009-10-16,14800,14900,14650,14850,56794,165744.0,11161190.0
2009-10-19,14700,14800,14200,14600,48550,162953.0,11161190.0
2009-10-20,14600,14900,14450,14900,42204,166302.0,11161190.0
2009-10-21,14800,14850,14550,14800,35755,165186.0,11161190.0
2009-10-22,14600,14750,14550,14750,39865,164628.0,11161190.0
2009-10-23,14800,14800,14550,14700,47065,164069.0,11161190.0
2009-10-26,14550,14900,14500,14850,38988,165744.0,11161190.0
2009-10-27,14800,14800,14550,14750,19992,164628.0,11161190.0
2009-10-28,14600,14950,14150,14350,63660,160163.0,11161190.0
2009-10-29,14100,14100,12500,13900,72831,155141.0,11161190.0
2009-10-30,14000,14350,13950,14250,31254,159047.0,11161190.0
2009-11-02,13700,14100,13700,14100,17480,157373.0,11161190.0
2009-11-03,13900,14150,13850,14000,19441,156257.0,11161190.0
2009-11-04,13400,14500,13400,14400,60471,160721.0,11161190.0
2009-11-05,14500,14500,14150,14300,14860,159605.0,11161190.0
2009-11-06,14550,14700,14350,14500,37980,161837.0,11161190.0
2009-11-09,14650,14800,14500,14700,28739,164069.0,11161190.0
2009-11-10,14800,14800,14550,14600,24491,162953.0,11161190.0
2009-11-11,14600,14700,14350,14600,29100,162953.0,11161190.0
2009-11-12,14600,14600,14400,14550,25667,162395.0,11161190.0
2009-11-13,14500,14500,14250,14450,31861,161279.0,11161190.0
2009-11-16,14500,14500,14200,14450,16180,161279.0,11161190.0
2009-11-17,14350,14500,13850,14200,64770,158489.0,11161190.0
2009-11-18,13950,14250,13600,14150,27834,157931.0,11161190.0
2009-11-19,14050,14200,13850,14100,70198,157373.0,11161190.0
2009-11-20,14100,14250,14050,14150,56381,157931.0,11161190.0
2009-11-23,14150,14250,14100,14150,29706,157931.0,11161190.0
2009-11-24,14450,15100,14350,14400,218010,160721.0,11161190.0
2009-11-25,14300,14600,14300,14600,61834,162953.0,11161190.0
2009-11-26,14700,14700,14300,14500,62303,161837.0,11161190.0
2009-11-27,14150,14250,13650,13950,54217,155699.0,11161190.0
2009-11-30,14000,14100,13850,13900,66200,155141.0,11161190.0
2009-12-01,13950,14100,13750,14000,46382,156257.0,11161190.0
2009-12-02,14100,14550,14100,14500,45762,161837.0,11161190.0
2009-12-03,14600,14700,14350,14700,46095,164069.0,11161190.0
2009-12-04,14600,14650,14400,14500,51986,161837.0,11161190.0
2009-12-07,14650,14800,14400,14750,78655,164628.0,11161190.0
2009-12-08,14750,14800,14100,14450,102720,161279.0,11161190.0
2009-12-09,14300,14400,14100,14400,45050,160721.0,11161190.0
2009-12-10,14400,14550,14250,14550,37281,168215.0,11561190.0
2009-12-11,14450,15150,14450,15050,168540,173996.0,11561190.0
2009-12-14,15100,15600,14950,15450,260836,178620.0,11561190.0
2009-12-15,15600,15600,15250,15400,117215,178042.0,11561190.0
2009-12-16,15300,15500,15200,15500,91430,179198.0,11561190.0
2009-12-17,15400,15550,15200,15400,87980,178042.0,11561190.0
2009-12-18,15300,15400,15100,15400,42087,178042.0,11561190.0
2009-12-21,15400,15450,15250,15350,75405,177464.0,11561190.0
2009-12-22,15450,15600,15350,15500,96497,179198.0,11561190.0
2009-12-23,15450,15500,15250,15400,220426,178042.0,11561190.0
2009-12-24,15500,15500,14950,15250,98070,176308.0,11561190.0
2009-12-28,15250,15350,15000,15350,61515,177464.0,11561190.0
2009-12-29,15150,15150,14250,14700,120240,169949.0,11561190.0
2009-12-30,14600,14900,13550,14900,323199,172262.0,11561190.0
2010-01-04,14600,14700,14450,14700,76132,169949.0,11561190.0
2010-01-05,14650,14700,14400,14700,80440,169949.0,11561190.0
2010-01-06,14650,15200,14650,15000,166905,173418.0,11561190.0
2010-01-07,15000,15300,14750,14950,168334,172840.0,11561190.0
2010-01-08,15000,15050,14450,14600,134869,172669.0,11826676.0
2010-01-11,14600,14650,14050,14200,177481,167939.0,11826676.0
2010-01-12,14250,14250,13950,14000,86841,165573.0,11826676.0
2010-01-13,14000,14150,13900,14000,79761,165573.0,11826676.0
2010-01-14,14150,14150,13900,14000,39900,165573.0,11826676.0
2010-01-15,14000,14100,13850,14100,107381,166756.0,11826676.0
2010-01-18,14100,14100,13900,14000,66093,165573.0,11826676.0
2010-01-19,14000,14050,13750,14000,104022,165573.0,11826676.0
2010-01-20,14000,14100,13700,13850,82924,163799.0,11826676.0
2010-01-21,13750,13750,13500,13650,58629,161434.0,11826676.0
2010-01-22,13650,13650,13350,13550,52848,160251.0,11826676.0
2010-01-25,13250,13450,12950,13150,109382,155521.0,11826676.0
2010-01-26,13150,13200,12800,12950,66653,153155.0,11826676.0
2010-01-27,12950,12950,12500,12650,108453,149607.0,11826676.0
2010-01-28,12650,13050,12550,13050,53401,154338.0,11826676.0
2010-01-29,12800,12900,12000,12150,165292,143694.0,11826676.0
2010-02-01,12100,12150,11450,11600,192482,137189.0,11826676.0
2010-02-02,11850,11950,11600,11650,156560,137781.0,11826676.0
2010-02-03,11900,12300,11800,12100,100307,143103.0,11826676.0
2010-02-04,12100,12200,12000,12100,48200,143103.0,11826676.0
2010-02-05,11500,11850,11450,11850,106833,140146.0,11826676.0
2010-02-08,11850,11850,11500,11500,38901,136007.0,11826676.0
2010-02-09,11450,11700,11450,11650,73579,137781.0,11826676.0
2010-02-10,11750,11800,11550,11600,58965,137189.0,11826676.0
2010-02-11,11650,12050,11650,11850,69654,140146.0,11826676.0
2010-02-12,11950,12100,11900,12100,63910,143103.0,11826676.0
2010-02-16,12100,12250,11950,12100,42011,143103.0,11826676.0
2010-02-17,12200,12300,12050,12150,64910,143694.0,11826676.0
2010-02-18,12150,12150,12000,12050,28116,142511.0,11826676.0
2010-02-19,12000,12100,11650,11700,77274,138372.0,11826676.0
2010-02-22,11800,11950,11750,11850,59299,140146.0,11826676.0
2010-02-23,11800,11900,11750,11850,43028,140146.0,11826676.0
2010-02-24,11850,11850,11600,11750,35903,138963.0,11826676.0
2010-02-25,11950,12650,11900,12550,345396,148425.0,11826676.0
2010-02-26,12550,12850,12400,12600,136180,149016.0,11826676.0
2010-03-02,12800,12900,12400,12550,123674,148425.0,11826676.0
2010-03-03,12450,12600,12350,12450,72111,147242.0,11826676.0
2010-03-04,12500,12500,12200,12350,53793,146059.0,11826676.0
2010-03-05,12350,12500,12250,12350,43518,146059.0,11826676.0
2010-03-08,12500,12650,12400,12550,63104,148425.0,11826676.0
2010-03-09,12550,12550,12150,12250,140368,144877.0,11826676.0
2010-03-10,12300,12300,12050,12150,109833,143694.0,11826676.0
2010-03-11,12200,12250,12100,12200,105530,144285.0,11826676.0
2010-03-12,12250,12350,12100,12300,99236,145468.0,11826676.0
2010-03-15,12400,12400,12100,12250,68291,144877.0,11826676.0
2010-03-16,12300,12600,12150,12550,124330,148425.0,11826676.0
2010-03-17,12650,12950,12550,12800,178294,151381.0,11826676.0
2010-03-18,12850,12850,12600,12600,106280,149016.0,11826676.0
2010-03-19,12650,12750,12500,12700,85717,150199.0,11826676.0
2010-03-22,12750,12750,12450,12450,55077,147242.0,11826676.0
2010-03-23,12650,12700,12550,12600,80519,149016.0,11826676.0
2010-03-24,12750,12750,12500,12600,71417,149016.0,11826676.0
2010-03-25,12600,12600,12400,12500,54442,147833.0,11826676.0
2010-03-26,12500,12750,12450,12700,73058,150199.0,11826676.0
2010-03-29,12500,12800,12500,12600,84720,149016.0,11826676.0
2010-03-30,12700,13000,12600,13000,116281,153747.0,11826676.0
2010-03-31,13200,13300,12800,12950,126812,153155.0,11826676.0
2010-04-01,13050,13250,13000,13200,118459,156112.0,11826676.0
2010-04-02,13100,13200,12950,13150,88683,155521.0,11826676.0
2010-04-05,13100,13200,12550,12650,129586,149607.0,11826676.0
2010-04-06,12700,12750,12450,12650,73042,149607.0,11826676.0
2010-04-07,12650,12950,12650,12950,68893,153155.0,11826676.0
2010-04-08,12850,13150,12850,13150,58759,155521.0,11826676.0
2010-04-09,13150,13450,13000,13400,110487,158477.0,11826676.0
2010-04-12,13300,13500,13100,13100,78609,154929.0,11826676.0
2010-04-13,13300,13700,13200,13200,206146,156112.0,11826676.0
2010-04-14,13300,13650,13300,13500,159930,159660.0,11826676.0
2010-04-15,13650,13650,13250,13350,125248,157886.0,11826676.0
2010-04-16,13350,13450,13200,13350,100571,157886.0,11826676.0
2010-04-19,13100,13400,13050,13250,98950,156703.0,11826676.0
2010-04-20,13300,13600,13200,13550,111946,160251.0,11826676.0
2010-04-21,13600,13800,13350,13400,130691,158477.0,11826676.0
2010-04-22,13500,13500,13200,13350,83163,157886.0,11826676.0
2010-04-23,13450,13450,13150,13200,69996,160785.0,12180658.0
2010-04-26,13300,13350,13100,13200,107900,160785.0,12180658.0
2010-04-27,13100,13150,12550,12850,580663,173579.0,13508089.0
2010-04-28,12700,14100,12600,13950,622529,188438.0,13508089.0
2010-04-29,13950,14600,13800,14050,332582,189789.0,13508089.0
2010-04-30,14200,14200,13800,13950,175512,188438.0,13508089.0
2010-05-03,13900,14100,13450,13700,201132,185061.0,13508089.0
2010-05-04,13850,13900,13550,13550,99891,183035.0,13508089.0
2010-05-06,13300,13300,12900,13300,121015,179658.0,13508089.0
2010-05-07,12800,13100,12600,13100,120051,176956.0,13508089.0
2010-05-10,13050,13650,13050,13250,143064,178982.0,13508089.0
2010-05-11,13450,14000,13300,13500,255041,182359.0,13508089.0
2010-05-12,13800,13800,13300,13450,108674,181684.0,13508089.0
2010-05-13,13650,13750,13400,13500,118207,182359.0,13508089.0
2010-05-14,13400,13500,13000,13150,141775,177631.0,13508089.0
2010-05-17,12950,13150,12600,12650,109694,170877.0,13508089.0
2010-05-18,12700,12800,12150,12300,126083,166149.0,13508089.0
2010-05-19,12250,12450,12050,12300,48815,166149.0,13508089.0
2010-05-20,12200,12500,11850,11900,86982,160746.0,13508089.0
2010-05-24,11700,11900,11600,11750,77189,158720.0,13508089.0
2010-05-25,11650,11750,11000,11200,114045,151291.0,13508089.0
2010-05-26,11250,11450,11100,11400,75026,153992.0,13508089.0
2010-05-27,11400,11850,11300,11700,48348,158045.0,13508089.0
2010-05-28,11900,11900,11600,11750,54507,158720.0,13508089.0
2010-05-31,11700,12250,11650,12100,78285,163448.0,13508089.0
2010-06-01,12150,12350,11950,12150,72917,164123.0,13508089.0
2010-06-03,12350,12350,12150,12250,39243,165474.0,13508089.0
2010-06-04,12250,12300,12000,12050,32173,162772.0,13508089.0
2010-06-07,11700,11850,11600,11800,46963,159395.0,13508089.0
