이마트(139480),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-31,300000,301500,287500,291000,131660,8111863.0,27875819.0
2018-02-01,288500,295500,286000,291500,111459,8125801.0,27875819.0
2018-02-02,291000,292500,285000,289000,79557,8056112.0,27875819.0
2018-02-05,289000,289000,282500,284000,55264,7916733.0,27875819.0
2018-02-06,280500,288000,275500,285000,109165,7944608.0,27875819.0
2018-02-07,285000,292500,278500,280000,122337,7805229.0,27875819.0
2018-02-08,280500,285000,272000,282000,126115,7860981.0,27875819.0
2018-02-09,275000,282000,274500,279000,89130,7777354.0,27875819.0
2018-02-12,279000,286000,270000,280000,104740,7805229.0,27875819.0
2018-02-13,277000,281000,273000,278500,83851,7763416.0,27875819.0
2018-02-14,280000,291000,280000,286000,115711,7972484.0,27875819.0
2018-02-19,296500,300500,286500,299000,116346,8334870.0,27875819.0
2018-02-20,295500,301500,293000,295000,58255,8223367.0,27875819.0
2018-02-21,297500,304500,288500,300500,111963,8376684.0,27875819.0
2018-02-22,296500,301000,292500,297500,61975,8293056.0,27875819.0
2018-02-23,301000,310000,297500,310000,111962,8641504.0,27875819.0
2018-02-26,315000,323500,310500,317500,130535,8850573.0,27875819.0
2018-02-27,312500,319500,306000,307500,100801,8571814.0,27875819.0
2018-02-28,302000,313000,302000,304000,111129,8474249.0,27875819.0
2018-03-02,298500,314000,298000,312000,95962,8697256.0,27875819.0
2018-03-05,309500,317000,295500,298500,108244,8320932.0,27875819.0
2018-03-06,299000,303000,293500,297500,86213,8293056.0,27875819.0
2018-03-07,294000,300000,293000,293000,84469,8167615.0,27875819.0
2018-03-08,297500,303500,288500,294000,116457,8195491.0,27875819.0
2018-03-09,295500,305500,291000,305000,83861,8502125.0,27875819.0
2018-03-12,305000,305000,286000,286500,186601,7986422.0,27875819.0
2018-03-13,286500,287000,281000,282000,117945,7860981.0,27875819.0
2018-03-14,282500,283000,276000,281000,77834,7833105.0,27875819.0
2018-03-15,280000,283500,274500,282000,118651,7860981.0,27875819.0
2018-03-16,283500,290000,282000,287000,125332,8000360.0,27875819.0
2018-03-19,288000,288000,277000,280500,117280,7819167.0,27875819.0
2018-03-20,279500,285000,277000,283000,58345,7888857.0,27875819.0
2018-03-21,280500,285500,280500,281000,46716,7833105.0,27875819.0
2018-03-22,280500,284000,278000,279500,55081,7791291.0,27875819.0
2018-03-23,275500,278500,271500,278000,84040,7749478.0,27875819.0
2018-03-26,275000,277000,267000,276500,100775,7707664.0,27875819.0
2018-03-27,277000,277000,268000,269500,139586,7512533.0,27875819.0
2018-03-28,269000,273500,266000,270500,95592,7540409.0,27875819.0
2018-03-29,270000,271500,266500,270500,99913,7540409.0,27875819.0
2018-03-30,270500,276000,270500,273500,83224,7624036.0,27875819.0
2018-04-02,272500,276000,270000,273500,103311,7624036.0,27875819.0
2018-04-03,274000,286000,270500,284000,136722,7916733.0,27875819.0
2018-04-04,283000,291500,282000,289500,141013,8070050.0,27875819.0
2018-04-05,290500,295000,280000,283500,130373,7902795.0,27875819.0
2018-04-06,283500,288000,279000,287500,75373,8014298.0,27875819.0
2018-04-09,290500,290500,283500,288000,60069,8028236.0,27875819.0
2018-04-10,285500,292000,283000,290500,62953,8097925.0,27875819.0
2018-04-11,286500,288000,281000,281000,94912,7833105.0,27875819.0
2018-04-12,280000,281000,273000,276500,102251,7707664.0,27875819.0
2018-04-13,275000,281500,275000,280000,56282,7805229.0,27875819.0
2018-04-16,280000,281500,276000,278000,34578,7749478.0,27875819.0
2018-04-17,276500,278500,272000,273000,46923,7610099.0,27875819.0
2018-04-18,272500,276000,271000,274000,54643,7637974.0,27875819.0
2018-04-19,273000,275000,267500,268000,95912,7470719.0,27875819.0
2018-04-20,267000,268000,262000,267000,96518,7442844.0,27875819.0
2018-04-23,265500,268500,263500,266500,65134,7428906.0,27875819.0
2018-04-24,268000,274500,268000,270000,80276,7526471.0,27875819.0
2018-04-25,271500,271500,263500,269000,47212,7498595.0,27875819.0
2018-04-26,269000,271000,266500,268500,46129,7484657.0,27875819.0
2018-04-27,266500,270000,264000,264500,52785,7373154.0,27875819.0
2018-04-30,267000,272500,266000,270000,53984,7526471.0,27875819.0
2018-05-02,271000,272500,266500,271500,45198,7568285.0,27875819.0
2018-05-03,270000,271500,263000,264500,73788,7373154.0,27875819.0
2018-05-04,263500,270500,263500,265500,56841,7401030.0,27875819.0
2018-05-08,264500,266500,259000,261500,83937,7289527.0,27875819.0
2018-05-09,260000,263000,256000,257000,63130,7164085.0,27875819.0
2018-05-10,255500,271500,255500,270000,147645,7526471.0,27875819.0
2018-05-11,266500,270500,258000,261000,155232,7275589.0,27875819.0
2018-05-14,262000,269000,262000,268000,67188,7470719.0,27875819.0
2018-05-15,265500,266000,261500,261500,46160,7289527.0,27875819.0
2018-05-16,259500,260000,254500,259000,80294,7219837.0,27875819.0
2018-05-17,259000,266500,258500,259500,59846,7233775.0,27875819.0
2018-05-18,260000,272500,260000,271500,140670,7568285.0,27875819.0
2018-05-21,271500,279500,271500,277000,126708,7721602.0,27875819.0
2018-05-23,270500,273000,266000,266000,76813,7414968.0,27875819.0
2018-05-24,267000,271000,264000,267000,49974,7442844.0,27875819.0
2018-05-25,266500,268500,258500,262000,74227,7303465.0,27875819.0
2018-05-28,261500,263000,257000,261500,58513,7289527.0,27875819.0
2018-05-29,260500,269000,258000,267000,51122,7442844.0,27875819.0
2018-05-30,263500,267000,259500,260000,62424,7247713.0,27875819.0
2018-05-31,260500,262000,247000,250000,184908,6968955.0,27875819.0
2018-06-01,250000,251000,247000,249000,86684,6941079.0,27875819.0
2018-06-04,249000,249500,236500,242000,228469,6745948.0,27875819.0
2018-06-05,241500,247000,240500,242000,79398,6745948.0,27875819.0
2018-06-07,244000,250000,243000,249500,98698,6955017.0,27875819.0
2018-06-08,250000,254000,246000,248500,84661,6927141.0,27875819.0
2018-06-11,249500,249500,243000,249000,57191,6941079.0,27875819.0
2018-06-12,250500,255000,249000,252000,50059,7024706.0,27875819.0
2018-06-14,251000,252500,247000,247500,97988,6899265.0,27875819.0
2018-06-15,246500,246500,239000,239000,107340,6662321.0,27875819.0
2018-06-18,239500,242000,237000,238000,68801,6634445.0,27875819.0
2018-06-19,241000,247500,238000,242500,131172,6759886.0,27875819.0
2018-06-20,243000,248500,242500,242500,88264,6759886.0,27875819.0
2018-06-21,238500,241500,235000,238000,90387,6634445.0,27875819.0
2018-06-22,235000,240500,234000,239000,65560,6662321.0,27875819.0
2018-06-25,237500,248000,237500,242500,64947,6759886.0,27875819.0
2018-06-26,245000,250500,244000,246000,82041,6857451.0,27875819.0
2018-06-27,244000,251500,241500,248000,66538,6913203.0,27875819.0
2018-06-28,253500,265500,252000,256000,232862,7136210.0,27875819.0
2018-06-29,254000,256500,245500,254500,104066,7094396.0,27875819.0
2018-07-02,254500,254500,245500,248000,57053,6913203.0,27875819.0
2018-07-03,251000,251000,244000,248500,43649,6927141.0,27875819.0
2018-07-04,244500,255500,244500,253500,44708,7066520.0,27875819.0
2018-07-05,253000,255000,246000,248000,38715,6913203.0,27875819.0
2018-07-06,246500,251000,242500,245500,74857,6843514.0,27875819.0
2018-07-09,243500,246000,240000,242000,55008,6745948.0,27875819.0
2018-07-10,241000,245000,240000,245000,64422,6829576.0,27875819.0
2018-07-11,241000,244500,234000,235000,108479,6550817.0,27875819.0
2018-07-12,234000,234500,216500,218500,339363,6090866.0,27875819.0
2018-07-13,219000,221500,218000,220500,151053,6146618.0,27875819.0
2018-07-16,220500,221000,212000,216000,199476,6021177.0,27875819.0
2018-07-17,216000,222500,214500,221000,130944,6160556.0,27875819.0
2018-07-18,222000,231000,220000,227000,136709,6327811.0,27875819.0
2018-07-19,225500,230000,219000,220000,66457,6132680.0,27875819.0
2018-07-20,218500,227000,218500,227000,58771,6327811.0,27875819.0
2018-07-23,227500,230000,225000,228000,51567,6355687.0,27875819.0
2018-07-24,230500,231000,225500,229500,43706,6397500.0,27875819.0
2018-07-25,230000,231500,223000,224500,74458,6258121.0,27875819.0
2018-07-26,225000,227000,220000,222000,76120,6188432.0,27875819.0
2018-07-27,224000,224000,218000,218000,72697,6076929.0,27875819.0
2018-07-30,218000,225500,218000,222500,81506,6202370.0,27875819.0
2018-07-31,222500,225000,218000,218500,75971,6090866.0,27875819.0
2018-08-01,219500,225000,219000,224500,56985,6258121.0,27875819.0
2018-08-02,223500,226500,222500,222500,48477,6202370.0,27875819.0
2018-08-03,221500,222000,218000,219500,73585,6118742.0,27875819.0
2018-08-06,220500,229000,220500,226500,133944,6313873.0,27875819.0
2018-08-07,225500,230000,220500,221000,112997,6160556.0,27875819.0
2018-08-08,221500,224000,221000,223500,43254,6230246.0,27875819.0
2018-08-09,224500,227000,220000,226000,130973,6299935.0,27875819.0
2018-08-10,225000,225000,217000,218000,144912,6076929.0,27875819.0
2018-08-13,218500,220000,216000,217500,82878,6062991.0,27875819.0
2018-08-14,219500,219500,212000,212000,85898,5909674.0,27875819.0
2018-08-16,206000,209000,200500,204000,168909,5686667.0,27875819.0
2018-08-17,206000,209500,205000,207000,90058,5770295.0,27875819.0
2018-08-20,208000,213500,206500,212500,100227,5923612.0,27875819.0
2018-08-21,213000,216500,210000,212000,94455,5909674.0,27875819.0
2018-08-22,212000,215500,211500,212500,47696,5923612.0,27875819.0
2018-08-23,212500,215000,205500,207500,121534,5784232.0,27875819.0
2018-08-24,207500,211000,206000,210500,50163,5867860.0,27875819.0
2018-08-27,210500,213000,208000,211000,80081,5881798.0,27875819.0
2018-08-28,217000,226500,215500,221500,206599,6174494.0,27875819.0
2018-08-29,224000,224000,218500,219500,81793,6118742.0,27875819.0
2018-08-30,217000,218000,212500,214500,86924,5979363.0,27875819.0
2018-08-31,214000,215000,211000,214500,67902,5979363.0,27875819.0
2018-09-03,212500,214000,211000,211500,39679,5895736.0,27875819.0
2018-09-04,212000,212500,208500,211500,46128,5895736.0,27875819.0
2018-09-05,211500,214500,208000,209000,88739,5826046.0,27875819.0
2018-09-06,208500,212500,208000,209000,38570,5826046.0,27875819.0
2018-09-07,209500,210500,205500,207000,100460,5770295.0,27875819.0
2018-09-10,205000,205500,200000,201000,168561,5603040.0,27875819.0
2018-09-11,200500,201500,195000,195500,185568,5449723.0,27875819.0
2018-09-12,197500,199500,195000,197000,89985,5491536.0,27875819.0
2018-09-13,198500,201500,196500,201000,130251,5603040.0,27875819.0
2018-09-14,200500,203000,200500,201500,83626,5616978.0,27875819.0
2018-09-17,201500,202500,200000,201000,60581,5603040.0,27875819.0
2018-09-18,199000,199000,192500,193500,218882,5393971.0,27875819.0
2018-09-19,193000,194500,190000,191500,95404,5338219.0,27875819.0
2018-09-20,190500,194000,187500,188000,176440,5240654.0,27875819.0
2018-09-21,190000,191000,188500,190500,137305,5310344.0,27875819.0
2018-09-27,190500,197500,190500,197000,159278,5491536.0,27875819.0
2018-09-28,199000,212000,199000,207500,313911,5784232.0,27875819.0
2018-10-01,208500,216000,208000,210500,188023,5867860.0,27875819.0
2018-10-02,210500,213500,206500,209000,91722,5826046.0,27875819.0
2018-10-04,210000,213500,205000,210000,142022,5853922.0,27875819.0
2018-10-05,210500,221000,207000,219500,200989,6118742.0,27875819.0
2018-10-08,220000,220000,214000,215000,89776,5993301.0,27875819.0
2018-10-10,213000,214500,210000,212500,81448,5923612.0,27875819.0
2018-10-11,206000,209500,202500,205500,96254,5728481.0,27875819.0
2018-10-12,205000,210000,203000,203500,92297,5672729.0,27875819.0
2018-10-15,203000,209000,201000,206500,61792,5756357.0,27875819.0
2018-10-16,208000,214500,204500,211500,67279,5895736.0,27875819.0
2018-10-17,212000,213500,206000,206000,69622,5742419.0,27875819.0
2018-10-18,205500,213000,204000,208500,75484,5812108.0,27875819.0
2018-10-19,208000,211000,201500,210000,57150,5853922.0,27875819.0
2018-10-22,209000,217500,205000,216000,79330,6021177.0,27875819.0
2018-10-23,213000,215000,204500,208500,96826,5812108.0,27875819.0
2018-10-24,211500,211500,206000,209500,78478,5839984.0,27875819.0
2018-10-25,203000,206000,198500,201000,93987,5603040.0,27875819.0
2018-10-26,201000,205000,189000,193500,111961,5393971.0,27875819.0
2018-10-29,196000,199000,194000,196000,56472,5463661.0,27875819.0
2018-10-30,196000,197500,190000,194500,76108,5421847.0,27875819.0
2018-10-31,195500,212500,195500,204500,190614,5700605.0,27875819.0
2018-11-01,207000,211500,202500,203000,100375,5658791.0,27875819.0
2018-11-02,202500,207500,202000,203000,80322,5658791.0,27875819.0
2018-11-05,203500,205500,198000,201500,53475,5616978.0,27875819.0
2018-11-06,203500,208000,201000,208000,72984,5798170.0,27875819.0
2018-11-07,208000,212500,203000,207000,82481,5770295.0,27875819.0
2018-11-08,207500,213000,207500,208500,91040,5812108.0,27875819.0
2018-11-09,207000,212000,200500,202500,76483,5644853.0,27875819.0
2018-11-12,200000,200000,190500,193000,154063,5380033.0,27875819.0
2018-11-13,190000,192500,188000,191000,103293,5324281.0,27875819.0
2018-11-14,190500,193500,188000,190500,86902,5310344.0,27875819.0
2018-11-15,191000,194000,190000,193500,55299,5393971.0,27875819.0
2018-11-16,196500,197500,191000,194000,66858,5407909.0,27875819.0
2018-11-19,193000,195000,192500,194500,54803,5421847.0,27875819.0
2018-11-20,194000,194500,190500,191500,54301,5338219.0,27875819.0
2018-11-21,190000,191500,182500,186500,153431,5198840.0,27875819.0
2018-11-22,187500,187500,183500,186500,68458,5198840.0,27875819.0
2018-11-23,186500,188000,185000,186500,53648,5198840.0,27875819.0
2018-11-26,188500,191500,187500,189500,82185,5282468.0,27875819.0
2018-11-27,190000,192500,188500,190000,62240,5296406.0,27875819.0
2018-11-28,190500,191000,187000,188500,77209,5254592.0,27875819.0
2018-11-29,191500,195500,191000,194000,135761,5407909.0,27875819.0
2018-11-30,193500,195000,191500,195000,121569,5435785.0,27875819.0
2018-12-03,195500,196500,193000,194000,90759,5407909.0,27875819.0
2018-12-04,193500,194500,190500,192000,64050,5352157.0,27875819.0
2018-12-05,191500,194500,190500,193500,57284,5393971.0,27875819.0
2018-12-06,194500,194500,186500,189500,86524,5282468.0,27875819.0
2018-12-07,190000,193000,188000,192500,61356,5366095.0,27875819.0
2018-12-10,192500,192500,182500,183500,167871,5115213.0,27875819.0
2018-12-11,184000,186000,182500,184500,56255,5143089.0,27875819.0
2018-12-12,185500,186000,181000,184000,114978,5129151.0,27875819.0
2018-12-13,184000,185000,181000,181500,174253,5059461.0,27875819.0
2018-12-14,181500,184000,181500,182500,64560,5087337.0,27875819.0
2018-12-17,183000,187500,181500,187500,80930,5226716.0,27875819.0
2018-12-18,187500,191000,185500,187500,73556,5226716.0,27875819.0
2018-12-19,190000,192000,188500,192000,58445,5352157.0,27875819.0
2018-12-20,192000,193500,188000,190000,66417,5296406.0,27875819.0
2018-12-21,192500,193000,184000,186500,83617,5198840.0,27875819.0
2018-12-24,185000,187500,183500,186500,37537,5198840.0,27875819.0
2018-12-26,184000,186000,181000,181500,65659,5059461.0,27875819.0
2018-12-27,181000,185500,179000,184000,50016,5129151.0,27875819.0
2018-12-28,183000,185000,181500,182500,45473,5087337.0,27875819.0
2019-01-02,182000,185000,179000,180000,68572,5017647.0,27875819.0
2019-01-03,181500,187000,181000,186500,83959,5198840.0,27875819.0
2019-01-04,186500,197000,186000,194000,138010,5407909.0,27875819.0
2019-01-07,194500,197000,188000,191500,87650,5338219.0,27875819.0
2019-01-08,194000,199000,192500,196000,101244,5463661.0,27875819.0
2019-01-09,196500,200000,194000,199500,70444,5561226.0,27875819.0
2019-01-10,196500,198000,193000,193500,70362,5393971.0,27875819.0
2019-01-11,192000,194000,189000,191500,69020,5338219.0,27875819.0
2019-01-14,192000,194000,188000,193000,68565,5380033.0,27875819.0
2019-01-15,194000,203500,193000,197500,131644,5505474.0,27875819.0
2019-01-16,196500,199500,196500,198000,63227,5519412.0,27875819.0
2019-01-17,196500,198000,190500,193000,108060,5380033.0,27875819.0
2019-01-18,193000,193500,191000,192500,83266,5366095.0,27875819.0
2019-01-21,192500,193000,190500,191500,57443,5338219.0,27875819.0
2019-01-22,191000,192000,187000,191500,110785,5338219.0,27875819.0
2019-01-23,191000,194000,190000,193000,67912,5380033.0,27875819.0
2019-01-24,191500,193000,191000,192500,61113,5366095.0,27875819.0
2019-01-25,191000,193500,190000,193000,63488,5380033.0,27875819.0
2019-01-28,192000,192500,190000,191000,71708,5324281.0,27875819.0
2019-01-29,190000,192000,186500,188500,106400,5254592.0,27875819.0
2019-01-30,188500,193000,186000,193000,138020,5380033.0,27875819.0
2019-01-31,194000,194500,191500,192000,98913,5352157.0,27875819.0
2019-02-01,186000,187000,178000,180000,473212,5017647.0,27875819.0
2019-02-07,180000,180500,178500,178500,138640,4975834.0,27875819.0
2019-02-08,179000,180500,176000,177500,162451,4947958.0,27875819.0
2019-02-11,177500,178500,175000,175500,142246,4892206.0,27875819.0
2019-02-12,174500,176500,170500,172500,191758,4808579.0,27875819.0
2019-02-13,172500,175500,171000,175500,117875,4892206.0,27875819.0
2019-02-14,174500,182000,173000,182000,262827,5073399.0,27875819.0
2019-02-15,180000,180000,176000,177000,143215,4934020.0,27875819.0
2019-02-18,177500,179500,176000,179500,133261,5003710.0,27875819.0
2019-02-19,180000,180000,177500,179000,75961,4989772.0,27875819.0
2019-02-20,179000,179000,176000,178500,116516,4975834.0,27875819.0
2019-02-21,178000,181000,177500,178000,102833,4961896.0,27875819.0
2019-02-22,178000,180500,177500,179500,88188,5003710.0,27875819.0
2019-02-25,179500,180000,177500,178500,72140,4975834.0,27875819.0
2019-02-26,178500,180000,178000,179500,85874,5003710.0,27875819.0
2019-02-27,180000,183000,179500,181500,118294,5059461.0,27875819.0
2019-02-28,181500,183000,180000,180000,120663,5017647.0,27875819.0
2019-03-04,180500,182500,179000,180000,116734,5017647.0,27875819.0
2019-03-05,179000,182500,178000,182000,100091,5073399.0,27875819.0
2019-03-06,180500,181500,177000,177500,131649,4947958.0,27875819.0
2019-03-07,177500,178500,176000,176000,62929,4906144.0,27875819.0
2019-03-08,175000,178000,175000,176000,59813,4906144.0,27875819.0
2019-03-11,175500,177000,173000,176000,78655,4906144.0,27875819.0
2019-03-12,177500,178000,174000,174500,84428,4864330.0,27875819.0
2019-03-13,174000,176500,173500,175500,45664,4892206.0,27875819.0
2019-03-14,176500,177500,173500,176000,117025,4906144.0,27875819.0
2019-03-15,176000,179000,175500,177000,136895,4934020.0,27875819.0
2019-03-18,179000,182500,178500,179500,141983,5003710.0,27875819.0
2019-03-19,180500,182500,178500,182500,94107,5087337.0,27875819.0
2019-03-20,182500,182500,179500,181000,59894,5045523.0,27875819.0
2019-03-21,180000,180500,176000,177500,110505,4947958.0,27875819.0
2019-03-22,177000,178000,175000,177000,87640,4934020.0,27875819.0
2019-03-25,175000,176500,172000,172500,93848,4808579.0,27875819.0
2019-03-26,173000,176000,172500,173000,74093,4822517.0,27875819.0
2019-03-27,173500,174500,171500,172000,93317,4794641.0,27875819.0
2019-03-28,172500,173000,170000,170500,89513,4752827.0,27875819.0
2019-03-29,171000,172500,170500,172000,121074,4794641.0,27875819.0
2019-04-01,172500,173500,171500,173500,94899,4836455.0,27875819.0
2019-04-02,173000,173500,172000,172500,108060,4808579.0,27875819.0
2019-04-03,171000,174000,170500,173000,132646,4822517.0,27875819.0
2019-04-04,172500,174000,172000,172000,88843,4794641.0,27875819.0
2019-04-05,173000,174500,170500,171500,93981,4780703.0,27875819.0
2019-04-08,175500,181500,175500,180500,335009,5031585.0,27875819.0
2019-04-09,181500,182500,179500,181500,209824,5059461.0,27875819.0
2019-04-10,180000,181000,177000,179500,131149,5003710.0,27875819.0
2019-04-11,180000,181500,178000,180000,155117,5017647.0,27875819.0
2019-04-12,180500,180500,177000,178000,105772,4961896.0,27875819.0
2019-04-15,179000,181000,177500,180000,136667,5017647.0,27875819.0
2019-04-16,179500,179500,177500,179000,85780,4989772.0,27875819.0
2019-04-17,178500,179000,177500,177500,70066,4947958.0,27875819.0
2019-04-18,176500,177500,174000,174500,131741,4864330.0,27875819.0
2019-04-19,175000,176500,173500,174000,75623,4850393.0,27875819.0
2019-04-22,174500,175000,173500,174000,48851,4850393.0,27875819.0
2019-04-23,174000,176000,173500,174500,72015,4864330.0,27875819.0
2019-04-24,174500,175500,171500,172000,101696,4794641.0,27875819.0
2019-04-25,172000,172500,170500,171000,85488,4766765.0,27875819.0
2019-04-26,171000,172000,170500,171000,56392,4766765.0,27875819.0
2019-04-29,171000,172000,170500,171500,47578,4780703.0,27875819.0
2019-04-30,171500,174000,171000,172000,79465,4794641.0,27875819.0
2019-05-02,172000,175000,171500,173000,89216,4822517.0,27875819.0
2019-05-03,172000,173000,170500,170500,118749,4752827.0,27875819.0
2019-05-07,170000,170000,166500,168000,135156,4683138.0,27875819.0
2019-05-08,166000,168000,164500,167000,118841,4655262.0,27875819.0
2019-05-09,166500,167000,162000,162000,164285,4515883.0,27875819.0
2019-05-10,162500,164000,158000,160500,138677,4474069.0,27875819.0
2019-05-13,160500,161000,158000,158500,96923,4418317.0,27875819.0
2019-05-14,156500,161000,155000,158500,88151,4418317.0,27875819.0
2019-05-15,158000,159500,153000,155000,218765,4320752.0,27875819.0
2019-05-16,153000,153500,146000,146500,388331,4083807.0,27875819.0
2019-05-17,147000,148000,144000,145500,228269,4055932.0,27875819.0
2019-05-20,146500,150000,146000,146500,107890,4083807.0,27875819.0
2019-05-21,146000,148000,145000,145500,97493,4055932.0,27875819.0
2019-05-22,146000,147500,145500,146000,114033,4069870.0,27875819.0
2019-05-23,145500,146000,142000,143500,194655,4000180.0,27875819.0
2019-05-24,142500,144500,142000,143000,74888,3986242.0,27875819.0
2019-05-27,144000,146500,143000,143500,94410,4000180.0,27875819.0
2019-05-28,144000,147000,144000,146500,209711,4083807.0,27875819.0
2019-05-29,146500,147000,142000,142500,153649,3972304.0,27875819.0
2019-05-30,143000,144000,141000,143000,115744,3986242.0,27875819.0
2019-05-31,144000,146000,143500,144000,124953,4014118.0,27875819.0
2019-06-03,144000,147500,142500,147000,89640,4097745.0,27875819.0
2019-06-04,147000,147000,143500,144500,98477,4028056.0,27875819.0
2019-06-05,145500,147000,145000,145500,73657,4055932.0,27875819.0
2019-06-07,145500,146500,144000,146000,55860,4069870.0,27875819.0
2019-06-10,146500,148000,146000,147000,73807,4097745.0,27875819.0
2019-06-11,147000,149000,146000,149000,64016,4153497.0,27875819.0
2019-06-12,149000,149000,146500,147000,75353,4097745.0,27875819.0
2019-06-13,147000,148000,144500,148000,121105,4125621.0,27875819.0
2019-06-14,148000,148000,144500,145500,69521,4055932.0,27875819.0
2019-06-17,145500,147000,144500,145500,53992,4055932.0,27875819.0
2019-06-18,145000,145500,142000,142500,132503,3972304.0,27875819.0
2019-06-19,143000,146000,143000,145500,131143,4055932.0,27875819.0
2019-06-20,145500,149500,145000,146500,88619,4083807.0,27875819.0
2019-06-21,146500,146500,143500,144000,82792,4014118.0,27875819.0
2019-06-24,144000,144500,143000,143000,49821,3986242.0,27875819.0
2019-06-25,143000,144000,141500,142500,88792,3972304.0,27875819.0
2019-06-26,142500,143000,139500,140000,104482,3902615.0,27875819.0
2019-06-27,140000,143500,138500,142000,89659,3958366.0,27875819.0
2019-06-28,142000,142500,139500,140000,80596,3902615.0,27875819.0
2019-07-01,141000,144500,141000,144000,91986,4014118.0,27875819.0
2019-07-02,143000,144000,141500,142000,63585,3958366.0,27875819.0
2019-07-03,141500,142000,139500,140000,72363,3902615.0,27875819.0
2019-07-04,139000,141000,138500,140500,61666,3916553.0,27875819.0
2019-07-05,140500,144000,140000,143000,73624,3986242.0,27875819.0
2019-07-08,142000,142500,139000,140500,103352,3916553.0,27875819.0
2019-07-09,140500,141500,139000,139000,73296,3874739.0,27875819.0
2019-07-10,139000,140000,138500,138500,48055,3860801.0,27875819.0
2019-07-11,138500,142500,138500,141000,111446,3930490.0,27875819.0
2019-07-12,141000,146500,139500,140000,192847,3902615.0,27875819.0
2019-07-15,140000,141000,134000,134500,231528,3749298.0,27875819.0
2019-07-16,134500,137000,133500,136500,149886,3805049.0,27875819.0
2019-07-17,136000,137000,134000,135500,91391,3777173.0,27875819.0
2019-07-18,134000,135000,130000,130000,183786,3623856.0,27875819.0
2019-07-19,130000,131000,126000,129000,343784,3595981.0,27875819.0
2019-07-22,129000,130500,127500,129000,107519,3595981.0,27875819.0
2019-07-23,128500,129000,126500,127500,153980,3554167.0,27875819.0
2019-07-24,127500,128500,126500,127000,119748,3540229.0,27875819.0
2019-07-25,127000,128000,123500,126000,151606,3512353.0,27875819.0
2019-07-26,125000,128000,125000,126500,119003,3526291.0,27875819.0
2019-07-29,126000,127000,123000,123000,115003,3428726.0,27875819.0
2019-07-30,122000,124500,122000,123000,64333,3428726.0,27875819.0
2019-07-31,122000,123000,118500,122000,195290,3400850.0,27875819.0
2019-08-01,120000,121000,118500,120500,76809,3359036.0,27875819.0
2019-08-02,119000,119000,117000,118500,109811,3303285.0,27875819.0
2019-08-05,118000,118000,113500,116000,176601,3233595.0,27875819.0
2019-08-06,112000,115500,111500,112500,263088,3136030.0,27875819.0
2019-08-07,112000,114000,110000,110500,216468,3080278.0,27875819.0
2019-08-08,111500,113500,110500,110500,215766,3080278.0,27875819.0
2019-08-09,111000,112500,106000,109000,282579,3038464.0,27875819.0
2019-08-12,108000,108000,104500,105500,228679,2940899.0,27875819.0
2019-08-13,105000,114000,104500,112500,750186,3136030.0,27875819.0
2019-08-14,114500,115000,110500,111000,228140,3094216.0,27875819.0
2019-08-16,109000,109500,106000,106000,278776,2954837.0,27875819.0
2019-08-19,107000,111000,106000,110500,195369,3080278.0,27875819.0
2019-08-20,110000,113500,109500,112000,174821,3122092.0,27875819.0
2019-08-21,112000,115000,111000,113500,150717,3163905.0,27875819.0
2019-08-22,114500,119000,114000,115500,380482,3219657.0,27875819.0
2019-08-23,114000,116500,114000,115500,164159,3219657.0,27875819.0
2019-08-26,113000,118500,112000,115500,134900,3219657.0,27875819.0
2019-08-27,116500,118000,114500,115000,160889,3205719.0,27875819.0
2019-08-28,115500,117000,114500,116500,117325,3247533.0,27875819.0
2019-08-29,116000,117500,114000,116000,242082,3233595.0,27875819.0
2019-08-30,117000,117000,115500,116000,160846,3233595.0,27875819.0
2019-09-02,115500,115500,112500,113500,150353,3163905.0,27875819.0
2019-09-03,113500,116000,113000,114000,183217,3177843.0,27875819.0
2019-09-04,114500,115000,112000,114000,166450,3177843.0,27875819.0
2019-09-05,114000,114500,112000,112500,153476,3136030.0,27875819.0
2019-09-06,113000,113500,110500,112000,117805,3122092.0,27875819.0
2019-09-09,112000,116000,112000,115500,145435,3219657.0,27875819.0
2019-09-10,115000,117500,114500,115500,160327,3219657.0,27875819.0
2019-09-11,116000,116500,115000,115500,144365,3219657.0,27875819.0
2019-09-16,116000,117000,114500,116000,187881,3233595.0,27875819.0
2019-09-17,116500,117000,115000,115500,118599,3219657.0,27875819.0
2019-09-18,116000,117000,115500,115500,165222,3219657.0,27875819.0
2019-09-19,116000,116500,113000,113500,160288,3163905.0,27875819.0
2019-09-20,113500,114500,112000,113500,165259,3163905.0,27875819.0
2019-09-23,113500,116000,113500,115500,77985,3219657.0,27875819.0
2019-09-24,116000,116000,114000,115000,138441,3205719.0,27875819.0
2019-09-25,115000,116000,113500,113500,184085,3163905.0,27875819.0
2019-09-26,114000,115500,113500,114000,111284,3177843.0,27875819.0
2019-09-27,115000,116500,113500,115500,169322,3219657.0,27875819.0
2019-09-30,115000,115500,113000,113000,144001,3149968.0,27875819.0
2019-10-01,114000,115500,113000,114000,130817,3177843.0,27875819.0
2019-10-02,113500,115000,111500,112000,156567,3122092.0,27875819.0
2019-10-04,112000,112000,108000,108000,234929,3010588.0,27875819.0
