신화실업(001770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-15,12100,12250,11850,12200,3479,14822.0,1214878.0
2014-12-16,12050,12350,12000,12100,3333,14700.0,1214878.0
2014-12-17,12250,12250,11950,12050,2258,14639.0,1214878.0
2014-12-18,11950,12050,11750,11850,4194,14396.0,1214878.0
2014-12-19,11850,12250,11850,12000,710,14579.0,1214878.0
2014-12-22,12200,12200,11900,12200,3796,14822.0,1214878.0
2014-12-23,12000,12150,11850,12000,2041,14579.0,1214878.0
2014-12-24,12000,12300,12000,12150,2449,14761.0,1214878.0
2014-12-26,12350,12350,12100,12100,2117,14700.0,1214878.0
2014-12-29,12050,12600,11950,12200,1140,14822.0,1214878.0
2014-12-30,12250,12250,11900,12100,2329,14700.0,1214878.0
2015-01-02,12050,12250,11900,12200,1623,14822.0,1214878.0
2015-01-05,12200,12200,11850,12000,4323,14579.0,1214878.0
2015-01-06,11800,12050,11600,11800,3002,14336.0,1214878.0
2015-01-07,11800,11900,11600,11900,3722,14457.0,1214878.0
2015-01-08,12150,12150,11650,11850,13340,14396.0,1214878.0
2015-01-09,12100,12100,11800,11900,1212,14457.0,1214878.0
2015-01-12,12100,12150,11850,12000,2037,14579.0,1214878.0
2015-01-13,12000,12150,11800,12000,3856,14579.0,1214878.0
2015-01-14,12000,12350,11700,12000,2388,14579.0,1214878.0
2015-01-15,12000,13800,11850,13800,79546,16765.0,1214878.0
2015-01-16,14300,15750,13550,13800,154984,16765.0,1214878.0
2015-01-19,13800,13850,12850,13100,48142,15915.0,1214878.0
2015-01-20,13050,13900,12900,13100,32445,15915.0,1214878.0
2015-01-21,13400,14900,13000,14300,79864,17373.0,1214878.0
2015-01-22,14400,14750,13650,14050,30101,17069.0,1214878.0
2015-01-23,14400,14400,13450,13700,15824,16644.0,1214878.0
2015-01-26,14100,15750,14000,15250,70675,18527.0,1214878.0
2015-01-27,15250,15500,14050,14600,43108,17737.0,1214878.0
2015-01-28,14400,15150,13250,13500,51216,16401.0,1214878.0
2015-01-29,13500,13650,13050,13300,23055,16158.0,1214878.0
2015-01-30,13250,13800,13200,13300,13303,16158.0,1214878.0
2015-02-02,13300,13550,12500,12900,22870,15672.0,1214878.0
2015-02-03,13100,13200,12650,12750,10531,15490.0,1214878.0
2015-02-04,12750,13200,12750,13050,10998,15854.0,1214878.0
2015-02-05,13150,13200,12850,13050,10442,15854.0,1214878.0
2015-02-06,13650,13750,13150,13250,18617,16097.0,1214878.0
2015-02-09,13250,13650,12900,13450,12546,16340.0,1214878.0
2015-02-10,13450,15450,13150,15450,78415,18770.0,1214878.0
2015-02-11,17000,17750,15400,16550,228029,20106.0,1214878.0
2015-02-12,16300,16700,15150,15500,61200,18831.0,1214878.0
2015-02-13,15850,16000,14900,16000,40160,19438.0,1214878.0
2015-02-16,16300,16800,15250,16350,38683,19863.0,1214878.0
2015-02-17,16100,16700,15500,15500,22602,18831.0,1214878.0
2015-02-23,15550,15700,14400,14450,34748,17555.0,1214878.0
2015-02-24,14450,15300,14250,14750,30633,17919.0,1214878.0
2015-02-25,15050,15400,14700,15400,13752,18709.0,1214878.0
2015-02-26,15400,15500,14850,15150,8827,18405.0,1214878.0
2015-02-27,15050,15250,14550,14550,9014,17676.0,1214878.0
2015-03-02,14900,14900,14500,14600,8078,17737.0,1214878.0
2015-03-03,14650,16750,14650,16750,31761,20349.0,1214878.0
2015-03-04,17200,18000,16150,16650,23768,20228.0,1214878.0
2015-03-05,16750,17400,16200,16500,13042,20045.0,1214878.0
2015-03-06,16550,17000,16000,16100,9521,19560.0,1214878.0
2015-03-09,16100,17800,15650,16300,19349,19803.0,1214878.0
2015-03-10,16400,16850,15850,16000,7215,19438.0,1214878.0
2015-03-11,15850,16350,15600,16300,5185,19803.0,1214878.0
2015-03-12,16300,16500,15900,15950,3995,19377.0,1214878.0
2015-03-13,15900,16500,15800,16300,3038,19803.0,1214878.0
2015-03-16,16500,17000,15750,16200,4130,19681.0,1214878.0
2015-03-17,15900,16250,15200,15250,15100,18527.0,1214878.0
2015-03-18,15200,15500,14950,15300,3212,18588.0,1214878.0
2015-03-19,15300,15350,14400,14850,9061,18041.0,1214878.0
2015-03-20,14950,14950,14700,14900,3148,18102.0,1214878.0
2015-03-23,14650,16000,14650,15200,2806,18466.0,1214878.0
2015-03-24,15850,15850,14750,14900,5330,18102.0,1214878.0
2015-03-25,14900,15400,14700,15150,4898,18405.0,1214878.0
2015-03-26,14900,15500,14650,14950,4307,18162.0,1214878.0
2015-03-27,15050,15300,14250,14600,6769,17737.0,1214878.0
2015-03-30,14800,14800,14300,14450,10431,17555.0,1214878.0
2015-03-31,14400,14600,14150,14150,8045,17191.0,1214878.0
2015-04-01,14400,14400,14100,14300,6073,17373.0,1214878.0
2015-04-02,14200,14550,14200,14500,10001,17616.0,1214878.0
2015-04-03,14700,15150,14450,14850,16802,18041.0,1214878.0
2015-04-06,14850,15100,14600,14850,8954,18041.0,1214878.0
2015-04-07,14900,15200,14800,15150,8316,18405.0,1214878.0
2015-04-08,15150,15250,14750,14800,7095,17980.0,1214878.0
2015-04-09,14850,15150,14850,15000,7085,18223.0,1214878.0
2015-04-10,15200,16350,15150,15800,20559,19195.0,1214878.0
2015-04-13,15650,16000,15550,15700,9804,19074.0,1214878.0
2015-04-14,15850,15850,15450,15650,5572,19013.0,1214878.0
2015-04-15,15550,15900,15550,15650,6745,19013.0,1214878.0
2015-04-16,15650,16000,15550,15650,6386,19013.0,1214878.0
2015-04-17,15850,15850,15500,15700,6539,19074.0,1214878.0
2015-04-20,15500,15750,15450,15500,5696,18831.0,1214878.0
2015-04-21,15650,15750,15500,15700,4931,19074.0,1214878.0
2015-04-22,15600,15900,15300,15450,16450,18770.0,1214878.0
2015-04-23,15400,15650,15100,15300,8431,18588.0,1214878.0
2015-04-24,15300,15400,15100,15300,7090,18588.0,1214878.0
2015-04-27,15350,15500,15150,15400,3692,18709.0,1214878.0
2015-04-28,15450,15500,15250,15500,5839,18831.0,1214878.0
2015-04-29,15450,16750,15350,16400,24534,19924.0,1214878.0
2015-04-30,16350,16550,15450,15450,16663,18770.0,1214878.0
2015-05-04,15600,15800,15000,15200,11932,18466.0,1214878.0
2015-05-06,15000,15100,14700,14800,12674,17980.0,1214878.0
2015-05-07,15700,15700,14600,14800,6400,17980.0,1214878.0
2015-05-08,14650,15100,14650,15000,1846,18223.0,1214878.0
2015-05-11,15000,15550,14850,15400,4155,18709.0,1214878.0
2015-05-12,15450,15450,15100,15250,2217,18527.0,1214878.0
2015-05-13,15650,17500,15400,17500,54852,21260.0,1214878.0
2015-05-14,17150,17750,16500,17200,22631,20896.0,1214878.0
2015-05-15,17650,17700,17000,17450,13029,21200.0,1214878.0
2015-05-18,18000,19500,17450,17450,26459,21200.0,1214878.0
2015-05-19,17450,17600,16650,17000,11065,20653.0,1214878.0
2015-05-20,16550,17250,16400,16500,11804,20045.0,1214878.0
2015-05-21,16450,16700,16050,16450,8153,19985.0,1214878.0
2015-05-22,16700,16700,16300,16550,7136,20106.0,1214878.0
2015-05-26,16750,16750,16250,16350,4031,19863.0,1214878.0
2015-05-27,16050,16400,15500,15850,13531,19256.0,1214878.0
2015-05-28,16000,16000,15250,15650,11569,19013.0,1214878.0
2015-05-29,15750,16000,15500,15700,8178,19074.0,1214878.0
2015-06-01,16000,16600,15700,16250,8389,19742.0,1214878.0
2015-06-02,16050,16750,15800,16000,3693,19438.0,1214878.0
2015-06-03,16150,16300,15800,16050,2771,19499.0,1214878.0
2015-06-04,16300,16500,15900,16000,4344,19438.0,1214878.0
2015-06-05,15900,16100,15550,15800,3701,19195.0,1214878.0
2015-06-08,15900,17250,15900,17100,9128,20774.0,1214878.0
2015-06-09,16750,17450,16600,17300,14876,21017.0,1214878.0
2015-06-10,17400,18500,17200,17500,9359,21260.0,1214878.0
2015-06-11,17600,18150,16650,18050,11707,21929.0,1214878.0
2015-06-12,18000,19000,17500,19000,27736,23083.0,1214878.0
2015-06-15,19100,19300,18100,18100,17871,21989.0,1214878.0
2015-06-16,18000,18250,16250,16850,24900,20471.0,1214878.0
2015-06-17,17350,17350,16400,17000,14738,20653.0,1214878.0
2015-06-18,17000,17500,16500,17350,14783,21078.0,1214878.0
2015-06-19,17800,18050,17150,17900,27521,21746.0,1214878.0
2015-06-22,18350,22200,18100,20000,154435,24298.0,1214878.0
2015-06-23,20000,21300,19000,20650,61510,25087.0,1214878.0
2015-06-24,21200,21250,20050,20200,23065,24541.0,1214878.0
2015-06-25,20100,20400,19100,19600,15567,23812.0,1214878.0
2015-06-26,19600,20500,19050,20400,18434,24784.0,1214878.0
2015-06-29,20350,20400,18150,18450,69759,22414.0,1214878.0
2015-06-30,18150,18850,17600,18800,37895,22840.0,1214878.0
2015-07-01,18800,20100,18500,19400,41721,23569.0,1214878.0
2015-07-02,19600,19900,18850,19150,18301,23265.0,1214878.0
2015-07-03,19700,19700,18650,19550,21912,23751.0,1214878.0
2015-07-06,19650,20600,19100,19100,25264,23204.0,1214878.0
2015-07-07,19750,21350,19100,20600,68557,25026.0,1214878.0
2015-07-08,21050,22500,20450,20450,54885,24844.0,1214878.0
2015-07-09,19900,19950,19200,19700,22960,23933.0,1214878.0
2015-07-10,20000,20400,18500,19550,37799,23751.0,1214878.0
2015-07-13,19750,19750,18750,19500,12829,23690.0,1214878.0
2015-07-14,19750,19750,19000,19300,11713,23447.0,1214878.0
2015-07-15,19300,20050,19050,19550,13152,23751.0,1214878.0
2015-07-16,19900,19900,19350,19650,15554,23872.0,1214878.0
2015-07-17,19600,19950,19050,19300,16508,23447.0,1214878.0
2015-07-20,19800,20900,19500,20700,49314,25148.0,1214878.0
2015-07-21,20900,20900,20050,20450,17297,24844.0,1214878.0
2015-07-22,20550,20550,19600,19700,14044,23933.0,1214878.0
2015-07-23,19800,20400,19700,19750,7961,23994.0,1214878.0
2015-07-24,19950,20400,19250,20400,19880,24784.0,1214878.0
2015-07-27,20100,20700,19650,20000,8531,24298.0,1214878.0
2015-07-28,19800,19800,19050,19400,11147,23569.0,1214878.0
2015-07-29,19500,20000,18950,18950,8455,23022.0,1214878.0
2015-07-30,18900,19350,18300,18350,12360,22293.0,1214878.0
2015-07-31,18200,18700,17900,18200,6196,22111.0,1214878.0
2015-08-03,18450,18550,17800,18250,2274,22172.0,1214878.0
2015-08-04,18300,18950,18100,18800,3761,22840.0,1214878.0
2015-08-05,18850,19250,18600,18950,3203,23022.0,1214878.0
2015-08-06,19100,19650,18850,19650,7915,23872.0,1214878.0
2015-08-07,19100,19650,19000,19550,9250,23751.0,1214878.0
2015-08-10,19550,21450,19250,20800,38250,25269.0,1214878.0
2015-08-11,21000,21800,20300,20550,19745,24966.0,1214878.0
2015-08-12,20050,20300,18450,18750,22103,22779.0,1214878.0
2015-08-13,19050,20750,18800,20750,22108,25209.0,1214878.0
2015-08-17,21000,21500,20000,20750,15703,25209.0,1214878.0
2015-08-18,20250,21100,19950,20700,12829,25148.0,1214878.0
2015-08-19,20950,21100,19300,20650,24089,25087.0,1214878.0
2015-08-20,20450,20600,19850,20300,10151,24662.0,1214878.0
2015-08-21,18500,19500,17500,18700,40749,22718.0,1214878.0
2015-08-24,17900,18850,17700,17950,29212,21807.0,1214878.0
2015-08-25,18350,18700,17700,18200,20001,22111.0,1214878.0
2015-08-26,18400,18650,17750,18450,14334,22414.0,1214878.0
2015-08-27,18550,19250,18550,19250,10340,23386.0,1214878.0
2015-08-28,19300,19750,18550,19450,13811,23629.0,1214878.0
2015-08-31,19450,19800,19100,19200,3535,23326.0,1214878.0
2015-09-01,19250,19650,18350,18350,5297,22293.0,1214878.0
2015-09-02,17900,18900,17850,18750,3899,22779.0,1214878.0
2015-09-03,19000,19000,18250,18500,3291,22475.0,1214878.0
2015-09-04,18400,18450,17300,17600,7068,21382.0,1214878.0
2015-09-07,17250,17550,16750,17250,8404,20957.0,1214878.0
2015-09-08,17500,17500,16500,16900,5042,20531.0,1214878.0
2015-09-09,17300,18000,16900,17700,6355,21503.0,1214878.0
2015-09-10,17450,18000,17100,17950,3026,21807.0,1214878.0
2015-09-11,17950,18200,17550,17900,1020,21746.0,1214878.0
2015-09-14,18350,18350,17500,17700,3783,21503.0,1214878.0
2015-09-15,17850,17900,17350,17550,2645,21321.0,1214878.0
2015-09-16,17550,18000,17450,17550,5730,21321.0,1214878.0
2015-09-17,17900,17900,17500,17600,2336,21382.0,1214878.0
2015-09-18,17650,17950,17350,17800,5749,21625.0,1214878.0
2015-09-21,17800,17800,17350,17450,4337,21200.0,1214878.0
2015-09-22,17400,17750,17300,17550,3120,21321.0,1214878.0
2015-09-23,17500,17900,17350,17350,9545,21078.0,1214878.0
2015-09-24,17650,17650,17200,17400,4446,21139.0,1214878.0
2015-09-25,17350,17550,17350,17400,2356,21139.0,1214878.0
2015-09-30,17300,17450,16800,16850,5506,20471.0,1214878.0
2015-10-01,17000,17750,16850,17250,4560,20957.0,1214878.0
2015-10-02,17600,17800,17100,17300,3016,21017.0,1214878.0
2015-10-05,17350,17800,17350,17500,871,21260.0,1214878.0
2015-10-06,17500,17600,17300,17550,2095,21321.0,1214878.0
2015-10-07,17600,17600,17300,17600,1928,21382.0,1214878.0
2015-10-08,17650,17950,17500,17750,4895,21564.0,1214878.0
2015-10-12,17950,18350,17750,17950,1572,21807.0,1214878.0
2015-10-13,18050,18250,17500,17950,5602,21807.0,1214878.0
2015-10-14,18250,18900,17650,18550,15712,22536.0,1214878.0
2015-10-15,18450,19400,18450,18950,7276,23022.0,1214878.0
2015-10-16,19400,19500,18700,18950,3130,23022.0,1214878.0
2015-10-19,18900,19300,18200,18850,6435,22900.0,1214878.0
2015-10-20,19000,19550,18350,19500,13496,23690.0,1214878.0
2015-10-21,19500,20500,18850,19700,15991,23933.0,1214878.0
2015-10-22,19800,20000,18900,19450,10355,23629.0,1214878.0
2015-10-23,19800,19800,19000,19450,4316,23629.0,1214878.0
2015-10-26,19550,19550,18900,19050,7167,23143.0,1214878.0
2015-10-27,19000,19150,18700,18950,1458,23022.0,1214878.0
2015-10-28,18650,18850,18450,18700,6355,22718.0,1214878.0
2015-10-29,19100,19100,18350,18600,5414,22597.0,1214878.0
2015-10-30,18650,18900,18300,18550,3619,22536.0,1214878.0
2015-11-02,18550,19950,18500,19850,10937,24115.0,1214878.0
2015-11-03,19850,19850,19200,19600,5729,23812.0,1214878.0
2015-11-04,19400,19900,18750,19150,6355,23265.0,1214878.0
2015-11-05,19150,19250,18800,19200,3222,23326.0,1214878.0
2015-11-06,18950,19300,18800,19150,5176,23265.0,1214878.0
2015-11-09,19400,19400,18550,18850,5412,22900.0,1214878.0
2015-11-10,18750,18950,17650,18450,7758,22414.0,1214878.0
2015-11-11,18500,18700,18250,18400,2724,22354.0,1214878.0
2015-11-12,18500,18900,17950,18000,4546,21868.0,1214878.0
2015-11-13,17550,18400,17550,18350,5929,22293.0,1214878.0
2015-11-16,18300,18600,18000,18350,3145,22293.0,1214878.0
2015-11-17,18350,19100,18300,18500,4071,22475.0,1214878.0
2015-11-18,18700,18700,18050,18500,2558,22475.0,1214878.0
2015-11-19,18600,18900,18200,18400,3444,22354.0,1214878.0
2015-11-20,18700,19000,18300,18950,5173,23022.0,1214878.0
2015-11-23,18750,19300,18700,18900,2651,22961.0,1214878.0
2015-11-24,19050,19400,18900,19100,5449,23204.0,1214878.0
2015-11-25,19450,19450,18550,18950,4308,23022.0,1214878.0
2015-11-26,19000,19400,18300,18350,7680,22293.0,1214878.0
2015-11-27,18650,18800,18150,18800,3868,22840.0,1214878.0
2015-11-30,18750,19300,18500,19300,16174,23447.0,1214878.0
2015-12-01,19350,19500,19000,19500,7729,23690.0,1214878.0
2015-12-02,19450,19450,18800,19150,4656,23265.0,1214878.0
2015-12-03,19050,19200,18850,19100,2497,23204.0,1214878.0
2015-12-04,19200,19200,18600,19000,2799,23083.0,1214878.0
2015-12-07,19350,19500,18650,18900,3202,22961.0,1214878.0
2015-12-08,18750,19050,18500,19000,2621,23083.0,1214878.0
2015-12-09,19150,19150,18600,18900,4674,22961.0,1214878.0
2015-12-10,19100,19100,18500,18850,2343,22900.0,1214878.0
2015-12-11,18800,19750,18600,19600,8482,23812.0,1214878.0
2015-12-14,19550,19800,18700,18950,7225,23022.0,1214878.0
2015-12-15,18950,19200,18700,18950,2090,23022.0,1214878.0
2015-12-16,19300,19300,18900,19000,4985,23083.0,1214878.0
2015-12-17,19300,19600,18850,18900,7883,22961.0,1214878.0
2015-12-18,19050,19900,18900,19350,10156,23508.0,1214878.0
2015-12-21,19350,19750,19200,19500,17637,23690.0,1214878.0
2015-12-22,19700,19700,19200,19400,4778,23569.0,1214878.0
2015-12-23,19450,20150,19350,19550,23519,23751.0,1214878.0
2015-12-24,19550,20100,19350,20050,19021,24358.0,1214878.0
2015-12-28,20450,21250,19950,20300,64567,24662.0,1214878.0
2015-12-29,20300,20350,19550,19950,18669,24237.0,1214878.0
2015-12-30,20250,21150,20150,21000,18092,25512.0,1214878.0
2016-01-04,21000,21100,20700,21000,12968,25512.0,1214878.0
2016-01-05,20400,21400,20400,20450,14659,24844.0,1214878.0
2016-01-06,20600,20600,19600,19900,13436,24176.0,1214878.0
2016-01-07,19700,20300,19550,20200,12803,24541.0,1214878.0
2016-01-08,20050,20050,19400,19850,7458,24115.0,1214878.0
2016-01-11,19900,20250,19500,20000,5772,24298.0,1214878.0
2016-01-12,20150,20150,19500,19750,8652,23994.0,1214878.0
2016-01-13,20000,20000,19400,19550,7226,23751.0,1214878.0
2016-01-14,19500,20000,19250,20000,5275,24298.0,1214878.0
2016-01-15,20000,20000,19400,19800,4617,24055.0,1214878.0
2016-01-18,19750,19750,19200,19450,6519,23629.0,1214878.0
2016-01-19,19600,19850,18500,18650,14195,22657.0,1214878.0
2016-01-20,18650,18850,17700,18350,7523,22293.0,1214878.0
2016-01-21,18300,18600,18100,18550,2725,22536.0,1214878.0
2016-01-22,18250,18650,18250,18250,2518,22172.0,1214878.0
2016-01-25,18250,18750,18000,18600,3154,22597.0,1214878.0
2016-01-26,18500,18750,18350,18700,3527,22718.0,1214878.0
2016-01-27,18700,18800,18550,18700,1726,22718.0,1214878.0
2016-01-28,18650,18950,18650,18950,943,23022.0,1214878.0
2016-01-29,18950,19200,18700,18950,2020,23022.0,1214878.0
2016-02-01,19150,19300,18850,19150,3017,23265.0,1214878.0
2016-02-02,19300,19300,18750,19000,2135,23083.0,1214878.0
2016-02-03,19000,19000,18500,18750,1793,22779.0,1214878.0
2016-02-04,18600,19100,18600,18650,2860,22657.0,1214878.0
2016-02-05,19000,19450,18900,19050,2881,23143.0,1214878.0
2016-02-11,18500,18850,17750,18200,7669,22111.0,1214878.0
2016-02-12,18200,18200,17000,17400,6143,21139.0,1214878.0
2016-02-15,17900,17900,17350,17350,1676,21078.0,1214878.0
2016-02-16,17750,17900,17400,17800,1262,21625.0,1214878.0
2016-02-17,17800,18200,17650,17750,2131,21564.0,1214878.0
2016-02-18,17800,18300,17800,18200,1176,22111.0,1214878.0
2016-02-19,18300,18300,18000,18000,378,21868.0,1214878.0
2016-02-22,18150,18150,17850,18100,1536,21989.0,1214878.0
2016-02-23,18200,18650,18000,18150,3110,22050.0,1214878.0
2016-02-24,18200,18700,18200,18300,4945,22232.0,1214878.0
2016-02-25,18250,18600,18000,18350,2320,22293.0,1214878.0
2016-02-26,18350,18500,18200,18200,1530,22111.0,1214878.0
2016-02-29,18300,18500,18100,18250,2420,22172.0,1214878.0
2016-03-02,18100,18500,18100,18450,1158,22414.0,1214878.0
2016-03-03,18200,18500,18200,18400,714,22354.0,1214878.0
2016-03-04,18350,18550,18100,18450,2974,22414.0,1214878.0
2016-03-07,18500,18500,18250,18400,578,22354.0,1214878.0
2016-03-08,18500,18500,18100,18300,2773,22232.0,1214878.0
2016-03-09,18250,18300,18050,18300,1332,22232.0,1214878.0
2016-03-10,18250,18300,18150,18200,616,22111.0,1214878.0
2016-03-11,18150,18600,18150,18550,5833,22536.0,1214878.0
2016-03-14,18700,19600,18500,19500,6142,23690.0,1214878.0
2016-03-15,19650,19750,18800,18850,2528,22900.0,1214878.0
2016-03-16,18800,19050,18700,19000,1960,23083.0,1214878.0
2016-03-17,19150,19150,18700,18750,2008,22779.0,1214878.0
2016-03-18,18950,19900,18650,19400,11971,23569.0,1214878.0
2016-03-21,19400,19700,19200,19450,4024,23629.0,1214878.0
2016-03-22,19600,19600,19150,19250,2161,23386.0,1214878.0
2016-03-23,19400,19450,18900,19000,3908,23083.0,1214878.0
2016-03-24,18850,19450,18850,19100,1264,23204.0,1214878.0
2016-03-25,18850,19450,18850,19300,5361,23447.0,1214878.0
2016-03-28,19300,19300,18800,19050,3103,23143.0,1214878.0
2016-03-29,19050,19100,18800,18950,3437,23022.0,1214878.0
2016-03-30,18950,19650,18950,19450,6873,23629.0,1214878.0
2016-03-31,19650,19650,19250,19250,3423,23386.0,1214878.0
2016-04-01,19500,19700,19150,19550,4247,23751.0,1214878.0
2016-04-04,19550,19700,19300,19600,3323,23812.0,1214878.0
2016-04-05,19650,20700,19550,20450,16810,24844.0,1214878.0
2016-04-06,20500,20500,20000,20100,5693,24419.0,1214878.0
2016-04-07,20450,20450,19700,19950,5538,24237.0,1214878.0
2016-04-08,20000,20100,19600,19800,5374,24055.0,1214878.0
2016-04-11,19800,20050,19700,19800,2788,24055.0,1214878.0
2016-04-12,20150,21150,20150,20600,14540,25026.0,1214878.0
2016-04-14,20600,20800,20150,20300,7085,24662.0,1214878.0
2016-04-15,20300,20550,20000,20400,5519,24784.0,1214878.0
2016-04-18,20650,20800,20050,20350,2213,24723.0,1214878.0
2016-04-19,20150,20400,19700,19950,7938,24237.0,1214878.0
2016-04-20,19950,20550,19950,20350,10342,24723.0,1214878.0
2016-04-21,20300,20950,20150,20350,13170,24723.0,1214878.0
2016-04-22,20350,20750,20000,20150,3369,24480.0,1214878.0
2016-04-25,20400,20450,19950,19950,4237,24237.0,1214878.0
2016-04-26,20000,20200,19800,20200,611,24541.0,1214878.0
2016-04-27,19800,20200,19800,20000,1749,24298.0,1214878.0
2016-04-28,20250,20250,19550,19900,3023,24176.0,1214878.0
2016-04-29,19800,20000,19500,20000,2486,24298.0,1214878.0
2016-05-02,20000,20100,19400,19550,2518,23751.0,1214878.0
2016-05-03,19650,20000,19600,19950,1169,24237.0,1214878.0
2016-05-04,19950,20200,19500,20000,3355,24298.0,1214878.0
2016-05-09,20150,20150,19400,19550,1396,23751.0,1214878.0
2016-05-10,19550,19700,19100,19550,4128,23751.0,1214878.0
2016-05-11,19750,19900,19300,19300,463,23447.0,1214878.0
2016-05-12,19700,19700,19200,19300,633,23447.0,1214878.0
2016-05-13,19300,19300,18750,19000,6192,23083.0,1214878.0
2016-05-16,19050,19650,18950,19050,2124,23143.0,1214878.0
2016-05-17,18850,18900,18250,18500,18591,22475.0,1214878.0
2016-05-18,18100,18600,17500,18350,7069,22293.0,1214878.0
2016-05-19,18350,18450,17400,17450,5272,21200.0,1214878.0
2016-05-20,17450,17850,17050,17200,8363,20896.0,1214878.0
2016-05-23,17700,17700,17050,17550,9398,21321.0,1214878.0
2016-05-24,17550,17550,17300,17300,3085,21017.0,1214878.0
2016-05-25,17600,17650,17300,17500,1708,21260.0,1214878.0
2016-05-26,17650,17650,17350,17500,1448,21260.0,1214878.0
2016-05-27,17550,17550,17200,17350,2020,21078.0,1214878.0
2016-05-30,17500,17550,17100,17200,1260,20896.0,1214878.0
2016-05-31,17450,17450,17050,17250,2356,20957.0,1214878.0
2016-06-01,17250,17300,16950,17300,1980,21017.0,1214878.0
2016-06-02,17300,17350,16900,17000,3956,20653.0,1214878.0
2016-06-03,17100,17100,16500,16850,3125,20471.0,1214878.0
2016-06-07,16900,17300,16900,17200,3254,20896.0,1214878.0
2016-06-08,17250,17250,16800,17100,2077,20774.0,1214878.0
2016-06-09,17100,17250,16500,16600,5365,20167.0,1214878.0
2016-06-10,16600,16850,16600,16850,879,20471.0,1214878.0
2016-06-13,16750,16800,16100,16400,4596,19924.0,1214878.0
2016-06-14,16400,17000,16250,16700,4066,20288.0,1214878.0
2016-06-15,16550,17900,16550,17700,13273,21503.0,1214878.0
2016-06-16,17400,17800,17250,17300,3909,21017.0,1214878.0
2016-06-17,17600,17600,17100,17250,2072,20957.0,1214878.0
2016-06-20,17250,17550,17000,17500,2628,21260.0,1214878.0
2016-06-21,17350,17550,16900,17000,3176,20653.0,1214878.0
2016-06-22,17000,17000,16500,16750,12847,20349.0,1214878.0
2016-06-23,16550,17150,16200,16650,2961,20228.0,1214878.0
2016-06-24,17200,17200,15550,16200,6083,19681.0,1214878.0
2016-06-27,16300,16300,15700,16150,5318,19620.0,1214878.0
2016-06-28,16450,16600,15900,16600,1768,20167.0,1214878.0
2016-06-29,16600,17050,16200,16950,1293,20592.0,1214878.0
2016-06-30,17050,17050,16650,16850,919,20471.0,1214878.0
2016-07-01,16950,17100,16800,17050,608,20714.0,1214878.0
2016-07-04,17050,17050,16750,16800,1637,20410.0,1214878.0
2016-07-05,16950,16950,16550,16900,825,20531.0,1214878.0
2016-07-06,16900,16900,16450,16850,1216,20471.0,1214878.0
2016-07-07,16850,16950,16800,16950,368,20592.0,1214878.0
2016-07-08,16950,17000,16500,16900,2678,20531.0,1214878.0
2016-07-11,16600,17000,16600,16950,435,20592.0,1214878.0
2016-07-12,16900,16950,16700,16950,1172,20592.0,1214878.0
2016-07-13,17000,17050,16500,16600,8344,20167.0,1214878.0
2016-07-14,16650,17000,16600,16950,2834,20592.0,1214878.0
2016-07-15,16950,17050,16750,17000,2368,20653.0,1214878.0
2016-07-18,16800,17350,16800,17300,4163,21017.0,1214878.0
2016-07-19,17300,17500,16900,17050,3429,20714.0,1214878.0
2016-07-20,16900,17250,16800,17100,2381,20774.0,1214878.0
2016-07-21,17250,17250,17000,17100,447,20774.0,1214878.0
2016-07-22,17400,17400,16850,17050,1845,20714.0,1214878.0
2016-07-25,17100,17150,16900,17050,1203,20714.0,1214878.0
2016-07-26,17150,17350,16950,17150,4928,20835.0,1214878.0
2016-07-27,17150,17250,17000,17200,1561,20896.0,1214878.0
2016-07-28,17200,17550,17000,17300,5020,21017.0,1214878.0
2016-07-29,17450,18850,17400,18100,51099,21989.0,1214878.0
2016-08-01,18100,18100,17550,17600,6948,21382.0,1214878.0
2016-08-02,17550,18150,17550,17550,15519,21321.0,1214878.0
2016-08-03,17500,18950,17500,18600,42587,22597.0,1214878.0
2016-08-04,18950,19850,17750,18150,32188,22050.0,1214878.0
2016-08-05,18100,18400,17900,18050,5044,21929.0,1214878.0
2016-08-08,18050,18200,17650,17650,6145,21443.0,1214878.0
2016-08-09,17700,18150,17550,17850,7124,21686.0,1214878.0
2016-08-10,17700,20800,17700,20800,140339,25269.0,1214878.0
2016-08-11,21900,24050,19050,19950,259540,24237.0,1214878.0
2016-08-12,19650,22600,18950,21450,193743,26059.0,1214878.0
2016-08-16,22350,23350,21250,21850,109636,26545.0,1214878.0
2016-08-17,22250,28400,21500,27650,561192,33591.0,1214878.0
2016-08-18,28950,32850,25950,27400,592158,33288.0,1214878.0
2016-08-19,26900,28350,24800,25350,146055,30797.0,1214878.0
2016-08-22,24900,24950,23500,23500,95927,28550.0,1214878.0
2016-08-23,23700,30550,23200,30550,580910,37115.0,1214878.0
2016-08-24,33500,37500,28450,29650,807407,36021.0,1214878.0
2016-08-25,30200,34800,29900,30800,514817,37418.0,1214878.0
2016-08-26,32250,32450,29000,29000,118563,35231.0,1214878.0
2016-08-29,28500,30400,26800,28600,154435,34746.0,1214878.0
2016-08-30,28550,29250,27450,28100,56039,34138.0,1214878.0
2016-08-31,28500,28500,25850,26400,72607,32073.0,1214878.0
