동원F&B(049770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-28,326500,326500,314000,316500,3988,1221413.0,3859124.0
2015-01-29,319000,329000,317500,328500,2558,1267722.0,3859124.0
2015-01-30,324000,329000,320500,328000,4200,1265793.0,3859124.0
2015-02-02,324000,333500,323000,333000,3793,1285088.0,3859124.0
2015-02-03,329000,333500,321000,322000,4958,1242638.0,3859124.0
2015-02-04,322500,334500,322000,326500,5709,1260004.0,3859124.0
2015-02-05,324000,334500,324000,328000,3838,1265793.0,3859124.0
2015-02-06,326500,335000,326500,331500,3015,1279300.0,3859124.0
2015-02-09,330000,334000,321000,325500,3116,1256145.0,3859124.0
2015-02-10,329500,338000,321000,327000,5075,1261934.0,3859124.0
2015-02-11,323000,342000,323000,340000,5048,1312102.0,3859124.0
2015-02-12,343500,348500,332500,343000,4497,1323680.0,3859124.0
2015-02-13,345000,351000,341500,350500,4067,1352623.0,3859124.0
2015-02-16,346000,355000,345000,350000,3580,1350693.0,3859124.0
2015-02-17,347500,357500,338000,339000,3818,1308243.0,3859124.0
2015-02-23,347000,353500,337500,350500,4101,1352623.0,3859124.0
2015-02-24,346000,390000,346000,388500,6909,1499270.0,3859124.0
2015-02-25,400000,400000,371000,375500,9529,1449101.0,3859124.0
2015-02-26,376000,389000,371000,386000,4257,1489622.0,3859124.0
2015-02-27,379000,393500,370500,382000,6714,1474185.0,3859124.0
2015-03-02,377500,389000,373500,381500,4860,1472256.0,3859124.0
2015-03-03,377000,400000,372500,383000,6570,1478044.0,3859124.0
2015-03-04,378000,396000,377000,390000,5942,1505058.0,3859124.0
2015-03-05,386000,394500,380000,387500,7157,1495411.0,3859124.0
2015-03-06,387500,391000,380500,380500,3945,1468397.0,3859124.0
2015-03-09,374500,386500,362000,369000,5565,1424017.0,3859124.0
2015-03-10,369000,382500,365500,377000,7123,1454890.0,3859124.0
2015-03-11,376500,376500,359500,361000,7002,1393144.0,3859124.0
2015-03-12,357000,364500,355000,355000,5732,1369989.0,3859124.0
2015-03-13,351000,368000,351000,357500,5211,1379637.0,3859124.0
2015-03-16,355500,372000,355500,370000,5813,1427876.0,3859124.0
2015-03-17,365500,376500,365500,372000,3482,1435594.0,3859124.0
2015-03-18,379500,379500,360500,362500,5245,1398932.0,3859124.0
2015-03-19,365500,374500,353000,370500,3812,1429805.0,3859124.0
2015-03-20,371000,386500,365000,366500,12576,1414369.0,3859124.0
2015-03-23,369500,369500,356500,357000,5612,1377707.0,3859124.0
2015-03-24,357000,368500,357000,366000,4986,1412439.0,3859124.0
2015-03-25,362000,367500,358000,361500,5418,1395073.0,3859124.0
2015-03-26,366000,366000,358000,362000,5923,1397003.0,3859124.0
2015-03-27,361500,362000,351500,353500,3914,1364200.0,3859124.0
2015-03-30,362000,377500,359500,371500,7646,1433665.0,3859124.0
2015-03-31,377000,400000,370500,400000,19355,1543650.0,3859124.0
2015-04-01,395000,407500,378500,378500,8405,1460678.0,3859124.0
2015-04-02,377000,382000,375000,377500,4781,1456819.0,3859124.0
2015-04-03,383500,383500,371500,381000,2793,1470326.0,3859124.0
2015-04-06,378000,380000,370000,373500,4050,1441383.0,3859124.0
2015-04-07,373000,373500,361000,365500,7718,1410510.0,3859124.0
2015-04-08,361000,370000,361000,366500,2690,1414369.0,3859124.0
2015-04-09,366000,368000,359000,359000,4488,1385426.0,3859124.0
2015-04-10,356000,370500,356000,365500,5735,1410510.0,3859124.0
2015-04-13,363000,374000,348500,356000,7234,1373848.0,3859124.0
2015-04-14,353500,353500,334000,335500,13581,1294736.0,3859124.0
2015-04-15,335500,349500,335500,346000,6550,1335257.0,3859124.0
2015-04-16,346000,355000,344500,351500,10509,1356482.0,3859124.0
2015-04-17,351500,369000,351500,365500,7771,1410510.0,3859124.0
2015-04-20,365500,370500,350000,350000,5747,1350693.0,3859124.0
2015-04-21,353000,361500,348500,351000,3905,1354553.0,3859124.0
2015-04-22,351000,358500,337000,342500,9137,1321750.0,3859124.0
2015-04-23,339500,350000,338000,348000,7475,1342975.0,3859124.0
2015-04-24,342500,353000,338000,346000,7340,1335257.0,3859124.0
2015-04-27,343500,355000,341000,353000,6449,1362271.0,3859124.0
2015-04-28,361500,369500,357500,366000,9827,1412439.0,3859124.0
2015-04-29,369500,371500,359000,362500,5011,1398932.0,3859124.0
2015-04-30,371000,371000,351000,352000,5641,1358412.0,3859124.0
2015-05-04,355500,356500,342000,349500,4218,1348764.0,3859124.0
2015-05-06,345500,347000,335500,335500,5324,1294736.0,3859124.0
2015-05-07,336500,336500,322000,329000,5811,1269652.0,3859124.0
2015-05-08,331000,351000,328000,339500,7261,1310173.0,3859124.0
2015-05-11,340000,361000,339500,360500,3875,1391214.0,3859124.0
2015-05-12,355500,366500,355500,359500,3214,1387355.0,3859124.0
2015-05-13,354000,361000,351000,353000,3672,1362271.0,3859124.0
2015-05-14,347000,350500,338500,345000,7059,1331398.0,3859124.0
2015-05-15,349500,350500,343500,348000,3052,1342975.0,3859124.0
2015-05-18,352000,352000,335000,344000,4981,1327539.0,3859124.0
2015-05-19,344000,348500,338000,344000,3378,1327539.0,3859124.0
2015-05-20,340000,346500,335500,342500,4049,1321750.0,3859124.0
2015-05-21,340000,364000,339500,362500,8855,1398932.0,3859124.0
2015-05-22,359000,371000,355500,365500,6961,1410510.0,3859124.0
2015-05-26,363000,363000,348000,348500,7014,1344905.0,3859124.0
2015-05-27,343000,348500,333000,334500,6824,1290877.0,3859124.0
2015-05-28,333000,340000,331000,335000,2718,1292807.0,3859124.0
2015-05-29,333000,341500,328000,333000,4173,1285088.0,3859124.0
2015-06-01,330500,333000,314000,327500,6997,1263863.0,3859124.0
2015-06-02,323000,323500,315500,315500,5218,1217554.0,3859124.0
2015-06-03,312000,317500,304000,306000,4742,1180892.0,3859124.0
2015-06-04,306000,315500,306000,311000,4982,1200188.0,3859124.0
2015-06-05,305500,312500,304000,305500,4493,1178962.0,3859124.0
2015-06-08,305500,328500,305500,327500,5264,1263863.0,3859124.0
2015-06-09,326000,326000,311500,313000,7458,1207906.0,3859124.0
2015-06-10,312000,317000,304000,304000,5106,1173174.0,3859124.0
2015-06-11,304000,307000,288500,290000,18590,1119146.0,3859124.0
2015-06-12,293500,333500,291500,333500,23173,1287018.0,3859124.0
2015-06-15,333500,369000,318500,361000,32090,1393144.0,3859124.0
2015-06-16,361000,361000,337000,338500,10311,1306313.0,3859124.0
2015-06-17,341500,342000,318500,324500,6382,1252286.0,3859124.0
2015-06-18,334500,344500,326000,343000,7276,1323680.0,3859124.0
2015-06-19,347500,347500,325500,327500,7231,1263863.0,3859124.0
2015-06-22,328500,330000,316500,320000,10084,1234920.0,3859124.0
2015-06-23,320000,331000,318500,326500,7431,1260004.0,3859124.0
2015-06-24,324000,337500,324000,331000,4726,1277370.0,3859124.0
2015-06-25,331000,346000,328000,345500,5663,1333327.0,3859124.0
2015-06-26,347500,364000,345500,363000,13973,1400862.0,3859124.0
2015-06-29,358000,382500,353500,374500,17520,1445242.0,3859124.0
2015-06-30,374000,383500,371000,378000,13388,1458749.0,3859124.0
2015-07-01,378000,380500,365000,377000,9591,1454890.0,3859124.0
2015-07-02,371000,381000,362000,375000,10178,1447172.0,3859124.0
2015-07-03,371000,385500,369500,380500,7503,1468397.0,3859124.0
2015-07-06,372500,381500,353000,367500,6737,1418228.0,3859124.0
2015-07-07,367500,373500,352000,373500,7941,1441383.0,3859124.0
2015-07-08,385000,385000,366500,381000,6945,1470326.0,3859124.0
2015-07-09,385000,385000,362000,378500,6084,1460678.0,3859124.0
2015-07-10,374500,398000,370000,398000,8791,1535931.0,3859124.0
2015-07-13,397500,449000,390500,425000,20137,1640128.0,3859124.0
2015-07-14,425000,460000,415500,443000,13709,1709592.0,3859124.0
2015-07-15,447500,463500,444000,453500,8232,1750113.0,3859124.0
2015-07-16,453500,464000,447000,460500,8265,1777127.0,3859124.0
2015-07-17,453500,515000,453500,487500,10397,1881323.0,3859124.0
2015-07-20,488500,516000,477500,499500,8220,1927632.0,3859124.0
2015-07-21,499000,519000,480000,519000,10192,2002885.0,3859124.0
2015-07-22,539000,539000,486000,487500,9811,1881323.0,3859124.0
2015-07-23,485000,515000,468500,489500,8401,1889041.0,3859124.0
2015-07-24,495500,498500,461000,462000,14388,1782915.0,3859124.0
2015-07-27,460000,473000,443500,471500,8572,1819577.0,3859124.0
2015-07-28,470000,470000,448500,464000,8488,1790634.0,3859124.0
2015-07-29,456500,485000,456500,466000,6582,1798352.0,3859124.0
2015-07-30,466000,469500,425000,446000,11347,1721169.0,3859124.0
2015-07-31,435000,470500,426500,460500,6753,1777127.0,3859124.0
2015-08-03,460000,479500,453000,479500,3815,1850450.0,3859124.0
2015-08-04,488000,488000,464000,478000,5230,1844661.0,3859124.0
2015-08-05,471500,513000,471500,502000,10044,1937280.0,3859124.0
2015-08-06,507000,507000,493000,499000,5102,1925703.0,3859124.0
2015-08-07,508000,508000,483500,484000,4186,1867816.0,3859124.0
2015-08-10,493500,603000,473000,560000,16746,2161109.0,3859124.0
2015-08-11,565000,584000,512000,527000,13417,2033758.0,3859124.0
2015-08-12,532000,532000,449000,449000,15896,1732747.0,3859124.0
2015-08-13,449500,469500,431500,452000,14835,1744324.0,3859124.0
2015-08-17,463000,463000,439500,443500,5356,1711521.0,3859124.0
2015-08-18,435000,445000,406500,419000,13780,1616973.0,3859124.0
2015-08-19,410000,415000,395500,404500,9303,1561016.0,3859124.0
2015-08-20,401000,414500,398500,407000,4550,1570663.0,3859124.0
2015-08-21,386000,407500,381500,396500,10764,1530143.0,3859124.0
2015-08-24,406500,410500,385000,404500,6986,1561016.0,3859124.0
2015-08-25,410500,410500,388000,392500,11065,1514706.0,3859124.0
2015-08-26,392500,419000,384000,419000,7043,1616973.0,3859124.0
2015-08-27,420000,453500,419000,445000,12195,1717310.0,3859124.0
2015-08-28,447000,453000,432500,448000,7115,1728888.0,3859124.0
2015-08-31,439500,451500,430000,430000,6356,1659423.0,3859124.0
2015-09-01,429500,445000,398500,402000,9429,1551368.0,3859124.0
2015-09-02,401000,414000,394500,408500,2547,1576452.0,3859124.0
2015-09-03,411000,415500,400000,406000,4901,1566804.0,3859124.0
2015-09-04,398000,407500,372500,373000,7875,1439453.0,3859124.0
2015-09-07,373500,401000,370000,392000,5405,1512777.0,3859124.0
2015-09-08,394500,400000,375000,393500,5446,1518565.0,3859124.0
2015-09-09,395500,420000,395500,406000,7050,1566804.0,3859124.0
2015-09-10,400500,411500,386500,401000,9170,1547509.0,3859124.0
2015-09-11,394500,402000,385000,385000,7830,1485763.0,3859124.0
2015-09-14,388000,393500,372500,375000,11656,1447172.0,3859124.0
2015-09-15,371000,383000,369500,370500,7765,1429805.0,3859124.0
2015-09-16,376000,384000,371000,374500,5893,1445242.0,3859124.0
2015-09-17,384000,384000,375000,375500,5726,1449101.0,3859124.0
2015-09-18,376500,396000,376500,395000,9456,1524354.0,3859124.0
2015-09-21,393000,393000,376000,376000,8572,1451031.0,3859124.0
2015-09-22,381500,407000,380000,398000,11296,1535931.0,3859124.0
2015-09-23,398500,406000,390500,399000,8554,1539790.0,3859124.0
2015-09-24,403000,413000,394000,410500,11129,1584170.0,3859124.0
2015-09-25,409000,417000,402000,404500,10686,1561016.0,3859124.0
2015-09-30,393000,407000,386500,401500,18962,1549438.0,3859124.0
2015-10-01,404500,433000,402000,421500,10896,1626621.0,3859124.0
2015-10-02,421500,440000,421500,435000,8918,1678719.0,3859124.0
2015-10-05,444000,472000,438000,451000,9066,1740465.0,3859124.0
2015-10-06,451500,480000,451500,470000,8264,1813788.0,3859124.0
2015-10-07,462500,476500,419000,419000,15403,1616973.0,3859124.0
2015-10-08,423000,434000,401500,415000,11712,1601536.0,3859124.0
2015-10-12,411000,425500,404500,413000,5389,1593818.0,3859124.0
2015-10-13,412000,416500,405000,405500,3503,1564875.0,3859124.0
2015-10-14,401000,404500,390000,395000,5459,1524354.0,3859124.0
2015-10-15,400000,409500,395000,405500,3144,1564875.0,3859124.0
2015-10-16,403000,414000,403000,408000,3301,1574523.0,3859124.0
2015-10-19,408000,411500,396000,399000,4571,1539790.0,3859124.0
2015-10-20,398000,405000,395500,404500,2887,1561016.0,3859124.0
2015-10-21,404500,405500,399500,399500,1722,1541720.0,3859124.0
2015-10-22,393500,399500,379000,381500,7029,1472256.0,3859124.0
2015-10-23,388000,388000,379500,383000,4490,1478044.0,3859124.0
2015-10-26,383000,390500,381500,384500,3764,1483833.0,3859124.0
2015-10-27,383500,396000,380500,381000,5353,1470326.0,3859124.0
2015-10-28,384500,394500,378000,392000,7727,1512777.0,3859124.0
2015-10-29,391000,393500,371500,377500,9556,1456819.0,3859124.0
2015-10-30,376500,382000,371000,376500,4057,1452960.0,3859124.0
2015-11-02,376500,379000,367500,370000,3863,1427876.0,3859124.0
2015-11-03,370000,376500,362500,364500,6507,1406651.0,3859124.0
2015-11-04,363000,374000,363000,368500,3665,1422087.0,3859124.0
2015-11-05,364500,369000,361000,367500,3052,1418228.0,3859124.0
2015-11-06,366000,367500,360000,361500,3182,1395073.0,3859124.0
2015-11-09,355000,363500,345500,349000,5574,1346834.0,3859124.0
2015-11-10,343500,346500,329000,335000,6052,1292807.0,3859124.0
2015-11-11,335000,348500,330000,345500,4204,1333327.0,3859124.0
2015-11-12,354000,354000,339000,344000,2231,1327539.0,3859124.0
2015-11-13,335500,343500,322500,331500,6289,1279300.0,3859124.0
2015-11-16,330500,339000,325000,339000,2299,1308243.0,3859124.0
2015-11-17,339000,342500,332500,340500,3397,1314032.0,3859124.0
2015-11-18,334500,339000,320000,322500,7951,1244567.0,3859124.0
2015-11-19,326000,326500,320000,323000,3650,1246497.0,3859124.0
2015-11-20,320500,333500,319000,333500,4171,1287018.0,3859124.0
2015-11-23,333000,345000,330500,338500,3974,1306313.0,3859124.0
2015-11-24,336500,355000,336000,354000,5543,1366130.0,3859124.0
2015-11-25,350500,353500,342500,350000,4100,1350693.0,3859124.0
2015-11-26,352000,364000,352000,364000,5042,1404721.0,3859124.0
2015-11-27,368000,375000,362000,364500,6069,1406651.0,3859124.0
2015-11-30,369000,369000,359000,364500,4053,1406651.0,3859124.0
2015-12-01,364500,370000,359500,364500,1349,1406651.0,3859124.0
2015-12-02,359500,369000,359500,364500,1725,1406651.0,3859124.0
2015-12-03,367000,379000,356500,375000,6056,1447172.0,3859124.0
2015-12-04,370000,372000,365500,369000,3941,1424017.0,3859124.0
2015-12-07,376500,376500,356500,358000,3730,1381566.0,3859124.0
2015-12-08,357500,359500,346500,351500,2569,1356482.0,3859124.0
2015-12-09,357000,357500,346500,354000,2197,1366130.0,3859124.0
2015-12-10,348500,356000,347000,356000,2582,1373848.0,3859124.0
2015-12-11,348000,357500,348000,354000,1708,1366130.0,3859124.0
2015-12-14,347500,356500,343500,351000,2024,1354553.0,3859124.0
2015-12-15,356000,356500,350500,356000,1517,1373848.0,3859124.0
2015-12-16,352500,365500,352500,365000,3915,1408580.0,3859124.0
2015-12-17,365500,369500,361500,365500,2053,1410510.0,3859124.0
2015-12-18,365500,380000,361000,379000,6046,1462608.0,3859124.0
2015-12-21,378500,392000,378000,389500,6754,1503129.0,3859124.0
2015-12-22,390000,395000,383500,386000,2901,1489622.0,3859124.0
2015-12-23,388000,389000,384500,386500,2350,1491551.0,3859124.0
2015-12-24,394000,394000,377000,381000,1563,1470326.0,3859124.0
2015-12-28,380500,387500,373500,379500,1646,1464538.0,3859124.0
2015-12-29,384000,405500,371000,400000,5077,1543650.0,3859124.0
2015-12-30,395000,399500,386000,393000,3461,1516636.0,3859124.0
2016-01-04,386500,392500,381000,388000,3032,1497340.0,3859124.0
2016-01-05,379500,387000,379000,381000,2795,1470326.0,3859124.0
2016-01-06,387000,400000,381500,392000,7221,1512777.0,3859124.0
2016-01-07,391000,400000,389500,394500,2576,1522424.0,3859124.0
2016-01-08,393500,400000,387500,398000,3290,1535931.0,3859124.0
2016-01-11,398000,406500,393000,393000,2772,1516636.0,3859124.0
2016-01-12,399000,400500,393000,399500,2783,1541720.0,3859124.0
2016-01-13,400000,400000,386000,386000,5380,1489622.0,3859124.0
2016-01-14,386000,386000,377500,382500,4706,1476115.0,3859124.0
2016-01-15,386500,393500,383000,392500,3194,1514706.0,3859124.0
2016-01-18,399500,399500,390500,394000,2187,1520495.0,3859124.0
2016-01-19,396500,396500,376500,380000,3348,1466467.0,3859124.0
2016-01-20,382500,382500,355000,365000,6592,1408580.0,3859124.0
2016-01-21,367000,376000,359000,369500,3624,1425946.0,3859124.0
2016-01-22,374000,381500,363000,375500,2746,1449101.0,3859124.0
2016-01-25,371500,385000,370000,379000,3999,1462608.0,3859124.0
2016-01-26,378500,378500,362500,364000,4761,1404721.0,3859124.0
2016-01-27,367500,372000,361500,367000,3903,1416299.0,3859124.0
2016-01-28,361000,375000,361000,370000,2307,1427876.0,3859124.0
2016-01-29,365500,385000,365500,382000,2888,1474185.0,3859124.0
2016-02-01,388000,388000,367500,371000,5156,1431735.0,3859124.0
2016-02-02,367500,373500,360500,361500,4193,1395073.0,3859124.0
2016-02-03,361500,361500,350500,351000,6452,1354553.0,3859124.0
2016-02-04,358000,358000,343000,345000,5357,1331398.0,3859124.0
2016-02-05,340500,341000,326500,333500,10784,1287018.0,3859124.0
2016-02-11,327500,332000,320500,325500,5210,1256145.0,3859124.0
2016-02-12,324500,324500,293000,299000,11482,1153878.0,3859124.0
2016-02-15,306500,313000,300500,309000,5946,1192469.0,3859124.0
2016-02-16,314000,315000,306500,310000,4880,1196328.0,3859124.0
2016-02-17,310000,315500,289000,292500,7891,1128794.0,3859124.0
2016-02-18,301000,306000,295000,300000,5853,1157737.0,3859124.0
2016-02-19,303000,311500,301500,308000,3875,1188610.0,3859124.0
2016-02-22,308000,317500,305500,315500,5255,1217554.0,3859124.0
2016-02-23,317000,317500,299000,301500,6700,1163526.0,3859124.0
2016-02-24,302000,305500,291000,291500,9766,1124935.0,3859124.0
2016-02-25,296000,306500,291000,293000,12763,1130723.0,3859124.0
2016-02-26,293500,307500,292000,299500,9243,1155808.0,3859124.0
2016-02-29,301000,305000,292500,294000,7195,1134582.0,3859124.0
2016-03-02,294000,303500,294000,300000,4096,1157737.0,3859124.0
2016-03-03,298500,301500,295000,296000,4995,1142301.0,3859124.0
2016-03-04,295500,298000,285000,285500,14564,1101780.0,3859124.0
2016-03-07,287500,293000,286000,293000,9861,1130723.0,3859124.0
2016-03-08,293000,293000,284000,285000,9526,1099850.0,3859124.0
2016-03-09,288000,292000,278000,291000,11868,1123005.0,3859124.0
2016-03-10,289000,292500,286500,292500,10898,1128794.0,3859124.0
2016-03-11,292500,321500,292000,320000,26834,1234920.0,3859124.0
2016-03-14,320500,328000,316000,323500,12524,1248427.0,3859124.0
2016-03-15,323500,337000,323500,336000,21057,1296666.0,3859124.0
2016-03-16,338000,349000,334500,342500,23204,1321750.0,3859124.0
2016-03-17,344000,349000,335000,340000,16424,1312102.0,3859124.0
2016-03-18,336500,354000,336000,345000,14250,1331398.0,3859124.0
2016-03-21,345000,349000,337000,341500,6722,1317891.0,3859124.0
2016-03-22,341500,347000,330000,330500,6388,1275440.0,3859124.0
2016-03-23,330500,337000,327000,329500,5692,1271581.0,3859124.0
2016-03-24,327000,327500,321500,324000,4541,1250356.0,3859124.0
2016-03-25,327000,348000,323500,345500,10189,1333327.0,3859124.0
2016-03-28,345000,345000,329500,339000,6588,1308243.0,3859124.0
2016-03-29,339000,344000,322500,338000,9587,1304384.0,3859124.0
2016-03-30,337500,338000,328000,333000,5148,1285088.0,3859124.0
2016-03-31,337000,342500,329000,334500,3796,1290877.0,3859124.0
2016-04-01,334500,335000,326000,328000,5990,1265793.0,3859124.0
2016-04-04,328000,337000,321500,333500,5652,1287018.0,3859124.0
2016-04-05,331500,337500,327500,334000,3438,1288947.0,3859124.0
2016-04-06,329500,341500,325000,326000,6352,1258074.0,3859124.0
2016-04-07,328500,348500,325000,345000,12429,1331398.0,3859124.0
2016-04-08,337500,340000,331500,333000,4803,1285088.0,3859124.0
2016-04-11,332000,337000,320500,323500,5678,1248427.0,3859124.0
2016-04-12,320000,324500,303000,304000,10070,1173174.0,3859124.0
2016-04-14,300500,308000,290500,301000,10079,1161596.0,3859124.0
2016-04-15,300000,313000,300000,309000,5280,1192469.0,3859124.0
2016-04-18,306000,319000,305000,313000,4923,1207906.0,3859124.0
2016-04-19,312000,316000,311500,313500,2379,1209835.0,3859124.0
2016-04-20,314500,323000,314000,316500,3661,1221413.0,3859124.0
2016-04-21,317000,322000,305000,305500,6985,1178962.0,3859124.0
2016-04-22,306500,309500,304000,305500,4087,1178962.0,3859124.0
2016-04-25,303500,312500,303500,307000,3858,1184751.0,3859124.0
2016-04-26,307000,312500,302000,305500,5081,1178962.0,3859124.0
2016-04-27,301000,305500,298500,301000,6859,1161596.0,3859124.0
2016-04-28,303000,306000,293000,293000,13233,1130723.0,3859124.0
2016-04-29,295500,300500,291000,294000,8679,1134582.0,3859124.0
2016-05-02,294000,298000,289500,290000,4431,1119146.0,3859124.0
2016-05-03,292000,298000,288500,296000,7808,1142301.0,3859124.0
2016-05-04,293000,306000,293000,296000,10834,1142301.0,3859124.0
2016-05-09,299000,305000,296000,303500,5102,1171244.0,3859124.0
2016-05-10,303500,313500,298000,309500,12249,1194399.0,3859124.0
2016-05-11,306500,315000,305000,313500,9616,1209835.0,3859124.0
2016-05-12,310000,314500,306500,309000,4671,1192469.0,3859124.0
2016-05-13,298500,307500,296500,298000,13145,1150019.0,3859124.0
2016-05-16,294500,308000,294000,306000,6254,1180892.0,3859124.0
2016-05-17,308000,311500,302500,305500,6359,1178962.0,3859124.0
2016-05-18,311000,311000,295500,298500,6398,1151949.0,3859124.0
2016-05-19,295500,299500,286000,289000,9623,1115287.0,3859124.0
2016-05-20,289500,289500,283500,287500,8007,1109498.0,3859124.0
2016-05-23,286500,287500,282500,284500,5563,1097921.0,3859124.0
2016-05-24,285500,290000,283000,284000,3441,1095991.0,3859124.0
2016-05-25,286000,290000,284000,289000,3283,1115287.0,3859124.0
2016-05-26,287000,291500,285000,290500,3608,1121076.0,3859124.0
2016-05-27,290500,292000,286000,290000,3577,1119146.0,3859124.0
2016-05-30,287500,288500,284000,286500,3386,1105639.0,3859124.0
2016-05-31,285000,287500,284000,284000,5731,1095991.0,3859124.0
2016-06-01,284000,287000,283000,283500,3015,1094062.0,3859124.0
2016-06-02,283500,301000,283500,299500,11557,1155808.0,3859124.0
2016-06-03,301000,310000,296000,308000,9306,1188610.0,3859124.0
2016-06-07,308000,314500,304000,311000,4884,1200188.0,3859124.0
2016-06-08,307500,309500,300000,304000,3148,1173174.0,3859124.0
2016-06-09,302000,309500,299000,300500,8444,1159667.0,3859124.0
2016-06-10,301000,304500,295000,295000,4460,1138442.0,3859124.0
2016-06-13,290500,298000,287000,287000,5158,1107569.0,3859124.0
2016-06-14,287000,291500,282000,282500,7597,1090203.0,3859124.0
2016-06-15,283000,284500,279500,280500,5619,1082484.0,3859124.0
2016-06-16,280000,283500,274500,279000,6191,1076696.0,3859124.0
2016-06-17,277000,286000,277000,283500,4559,1094062.0,3859124.0
2016-06-20,288500,288500,279000,281000,4123,1084414.0,3859124.0
2016-06-21,278500,285500,278500,283500,2937,1094062.0,3859124.0
2016-06-22,281500,285500,279000,280500,3083,1082484.0,3859124.0
2016-06-23,279500,281500,279000,280500,2109,1082484.0,3859124.0
2016-06-24,280500,283500,265000,278000,8047,1072836.0,3859124.0
2016-06-27,278000,281500,266000,279000,6720,1076696.0,3859124.0
2016-06-28,273000,286500,273000,286000,3872,1103709.0,3859124.0
2016-06-29,282000,285500,280500,281500,6711,1086343.0,3859124.0
2016-06-30,284000,285500,278000,283500,6148,1094062.0,3859124.0
2016-07-01,281000,288000,278000,278000,7483,1072836.0,3859124.0
2016-07-04,278500,278500,272000,272500,8329,1051611.0,3859124.0
2016-07-05,273000,273000,265500,267500,8075,1032316.0,3859124.0
2016-07-06,270000,270000,264500,268500,4962,1036175.0,3859124.0
2016-07-07,269000,269000,263000,265500,7781,1024597.0,3859124.0
2016-07-08,265500,265500,258000,258500,6068,997584.0,3859124.0
2016-07-11,262500,264500,256000,256500,5914,989865.0,3859124.0
2016-07-12,256500,258000,252500,253000,5872,976358.0,3859124.0
2016-07-13,253500,255500,247500,249500,10457,962851.0,3859124.0
2016-07-14,248500,250500,238500,242500,15798,935838.0,3859124.0
2016-07-15,242500,245500,238000,238000,10496,918472.0,3859124.0
2016-07-18,236500,240500,236000,237500,11484,916542.0,3859124.0
2016-07-19,237500,239500,236000,236000,6755,910753.0,3859124.0
2016-07-20,238000,244000,236500,243000,7620,937767.0,3859124.0
2016-07-21,241500,244000,236000,236500,7922,912683.0,3859124.0
2016-07-22,237000,242000,236500,241000,3634,930049.0,3859124.0
2016-07-25,241500,242500,233500,234000,11049,903035.0,3859124.0
2016-07-26,234500,237500,233000,234000,7097,903035.0,3859124.0
2016-07-27,234000,235500,233000,233000,2906,899176.0,3859124.0
2016-07-28,234500,239000,233500,238500,6594,920401.0,3859124.0
2016-07-29,238000,239500,232500,233000,6522,899176.0,3859124.0
2016-08-01,233000,233000,218500,219000,17841,845148.0,3859124.0
2016-08-02,219000,226500,219000,225000,17805,868303.0,3859124.0
2016-08-03,225000,230500,220000,228000,11407,879880.0,3859124.0
2016-08-04,227000,235500,226500,232500,7180,897246.0,3859124.0
2016-08-05,232500,237500,226000,227500,10196,877951.0,3859124.0
2016-08-08,228500,237000,228500,237000,8131,914612.0,3859124.0
2016-08-09,236000,238000,232500,234500,7125,904965.0,3859124.0
2016-08-10,231500,237500,231500,236000,7182,910753.0,3859124.0
2016-08-11,236500,254000,236000,250000,27518,964781.0,3859124.0
2016-08-12,253500,260000,248000,251000,12060,968640.0,3859124.0
2016-08-16,248500,249500,243500,243500,9038,939697.0,3859124.0
2016-08-17,243500,246000,233500,234500,12150,904965.0,3859124.0
2016-08-18,232000,233500,225500,227500,13255,877951.0,3859124.0
2016-08-19,226000,226000,216500,217000,25444,837430.0,3859124.0
2016-08-22,217000,220000,211500,217000,11491,837430.0,3859124.0
2016-08-23,216000,219000,211000,213000,11018,821993.0,3859124.0
2016-08-24,211500,213500,211000,211500,8973,816205.0,3859124.0
2016-08-25,212000,217000,206500,207500,12420,800768.0,3859124.0
2016-08-26,208000,211500,206500,211000,4513,814275.0,3859124.0
2016-08-29,208500,208500,202000,202500,10067,781473.0,3859124.0
2016-08-30,200500,205000,195000,197000,15389,760247.0,3859124.0
2016-08-31,196500,199500,193500,195500,10398,754459.0,3859124.0
2016-09-01,194500,199500,193500,198500,5387,766036.0,3859124.0
2016-09-02,196000,202500,196000,202000,6274,779543.0,3859124.0
2016-09-05,202000,204000,201000,201500,4732,777613.0,3859124.0
2016-09-06,201500,203000,198500,200500,4772,773754.0,3859124.0
2016-09-07,200000,203500,199000,199000,10083,767966.0,3859124.0
2016-09-08,202000,203000,198000,199000,6694,767966.0,3859124.0
2016-09-09,198000,201000,192000,196000,13246,756388.0,3859124.0
2016-09-12,192000,206500,192000,206000,13381,794980.0,3859124.0
2016-09-13,208500,212500,202500,211500,12936,816205.0,3859124.0
2016-09-19,212000,215500,208500,214000,7194,825853.0,3859124.0
2016-09-20,211500,220000,211500,217500,14399,839359.0,3859124.0
2016-09-21,215500,224500,215000,223000,9216,860585.0,3859124.0
2016-09-22,224000,229500,223000,228500,10753,881810.0,3859124.0
2016-09-23,233000,234500,226000,226000,11195,872162.0,3859124.0
2016-09-26,226000,235500,226000,229500,12612,885669.0,3859124.0
2016-09-27,231500,233000,225500,227500,6049,877951.0,3859124.0
2016-09-28,228500,231000,227000,230500,3698,889528.0,3859124.0
2016-09-29,232000,234500,230000,233000,5256,899176.0,3859124.0
