잇츠한불(226320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-05-27,22600,23700,22450,22950,49791,503278.0,21929315.0
2019-05-28,22800,23500,22750,22750,119002,498892.0,21929315.0
2019-05-29,22900,23650,22750,23550,49073,516435.0,21929315.0
2019-05-30,23550,24000,22850,23600,43749,517532.0,21929315.0
2019-05-31,23900,24200,23450,24100,43359,528496.0,21929315.0
2019-06-03,23750,24200,23600,23850,16711,523014.0,21929315.0
2019-06-04,23850,24100,23400,23850,29556,523014.0,21929315.0
2019-06-05,24500,25050,24350,24700,61063,541654.0,21929315.0
2019-06-07,25000,25350,24450,24800,26739,543847.0,21929315.0
2019-06-10,24700,24800,23900,24250,34937,531786.0,21929315.0
2019-06-11,24250,24800,24200,24700,30039,541654.0,21929315.0
2019-06-12,24700,25300,24700,25000,33455,548233.0,21929315.0
2019-06-13,25000,25300,24700,25200,17306,552619.0,21929315.0
2019-06-14,25450,25650,24350,24700,52595,541654.0,21929315.0
2019-06-17,24550,24850,24200,24650,18593,540558.0,21929315.0
2019-06-18,24550,25050,24500,24750,25337,542751.0,21929315.0
2019-06-19,25000,25450,24800,24900,24817,546040.0,21929315.0
2019-06-20,24950,25000,24600,25000,10155,548233.0,21929315.0
2019-06-21,25050,25050,24300,24700,43623,541654.0,21929315.0
2019-06-24,24650,24650,24000,24200,34277,530689.0,21929315.0
2019-06-25,24300,24550,24050,24250,23626,531786.0,21929315.0
2019-06-26,24100,24250,23600,23700,20196,519725.0,21929315.0
2019-06-27,23850,24150,23600,23650,26452,518628.0,21929315.0
2019-06-28,23800,23800,22950,23000,35493,504374.0,21929315.0
2019-07-01,23450,24150,23250,23600,40495,517532.0,21929315.0
2019-07-02,23600,23600,23050,23250,33484,509857.0,21929315.0
2019-07-03,23250,23450,22650,22800,44322,499988.0,21929315.0
2019-07-04,22800,22950,22350,22800,42381,499988.0,21929315.0
2019-07-05,22800,23800,22650,23450,59390,514242.0,21929315.0
2019-07-08,23450,23450,22050,22150,48055,485734.0,21929315.0
2019-07-09,22050,22300,20900,21150,60733,463805.0,21929315.0
2019-07-10,21000,21350,20800,21150,38267,463805.0,21929315.0
2019-07-11,21100,21650,21100,21550,22828,472577.0,21929315.0
2019-07-12,21650,22250,21400,22200,30013,486831.0,21929315.0
2019-07-15,22400,22500,21550,22150,20781,485734.0,21929315.0
2019-07-16,22450,22450,21700,21800,14027,478059.0,21929315.0
2019-07-17,21800,22000,20950,21050,39760,461612.0,21929315.0
2019-07-18,21050,21500,20950,21000,16554,460516.0,21929315.0
2019-07-19,21050,21400,21050,21150,18514,463805.0,21929315.0
2019-07-22,21300,21550,20800,21050,29890,461612.0,21929315.0
2019-07-23,20900,21200,20600,20950,34348,459419.0,21929315.0
2019-07-24,20850,21000,20450,20500,33917,449551.0,21929315.0
2019-07-25,20700,20700,19800,20050,34330,439683.0,21929315.0
2019-07-26,19750,20250,19750,20250,25802,444069.0,21929315.0
2019-07-29,20000,20200,18850,18850,50737,413368.0,21929315.0
2019-07-30,18850,19400,18850,19100,26047,418850.0,21929315.0
2019-07-31,18900,19450,18500,19250,20743,422139.0,21929315.0
2019-08-01,19250,19450,18650,19000,21163,416657.0,21929315.0
2019-08-02,18500,19300,18500,19200,27163,421043.0,21929315.0
2019-08-05,18900,19150,16800,16800,60439,368412.0,21929315.0
2019-08-06,16200,17100,15700,16200,74896,355255.0,21929315.0
2019-08-07,15800,16700,15800,16300,76501,357448.0,21929315.0
2019-08-08,16400,19950,16400,17650,454613,387052.0,21929315.0
2019-08-09,17600,17950,17400,17500,39802,383763.0,21929315.0
2019-08-12,17900,19000,17750,18050,126350,395824.0,21929315.0
2019-08-13,18100,18800,17950,18050,51130,395824.0,21929315.0
2019-08-14,18350,18600,17600,18400,40695,403499.0,21929315.0
2019-08-16,18050,18650,18000,18200,28022,399114.0,21929315.0
2019-08-19,18450,18450,17850,18050,21143,395824.0,21929315.0
2019-08-20,18050,18800,17850,18650,46541,408982.0,21929315.0
2019-08-21,18650,18800,18350,18750,15208,411175.0,21929315.0
2019-08-22,18850,18950,18500,18600,15974,407885.0,21929315.0
2019-08-23,18750,18900,18450,18500,19314,405692.0,21929315.0
2019-08-26,18000,18200,17400,17700,22728,388149.0,21929315.0
2019-08-27,17850,18200,17600,17600,17095,385956.0,21929315.0
2019-08-28,17550,18000,17450,17900,20122,392535.0,21929315.0
2019-08-29,18000,18750,17850,18350,26188,402403.0,21929315.0
2019-08-30,18950,19350,18500,19300,35719,423236.0,21929315.0
2019-09-02,19500,19500,18850,18850,20037,413368.0,21929315.0
2019-09-03,18900,19900,18850,19450,57490,426525.0,21929315.0
2019-09-04,19300,19600,19250,19350,27498,424332.0,21929315.0
2019-09-05,19550,19700,19150,19250,25569,422139.0,21929315.0
2019-09-06,19400,19500,19150,19150,11126,419946.0,21929315.0
2019-09-09,19100,19450,19050,19100,19349,418850.0,21929315.0
2019-09-10,19050,19100,18700,18850,22442,413368.0,21929315.0
2019-09-11,19050,19450,18700,19300,34689,423236.0,21929315.0
2019-09-16,19400,20300,19400,20100,42294,440779.0,21929315.0
2019-09-17,20250,20250,19550,20000,21105,438586.0,21929315.0
2019-09-18,19900,20100,19700,19800,18352,434200.0,21929315.0
2019-09-19,19950,20050,19550,19650,12686,430911.0,21929315.0
2019-09-20,19700,19850,19250,19450,19905,426525.0,21929315.0
2019-09-23,19450,19500,19050,19100,12454,418850.0,21929315.0
2019-09-24,19200,19800,19050,19550,22469,428718.0,21929315.0
2019-09-25,19450,19500,18750,18850,21816,413368.0,21929315.0
2019-09-26,19250,19250,18500,18600,13689,407885.0,21929315.0
2019-09-27,18700,19450,18700,18950,23677,415561.0,21929315.0
2019-09-30,18700,19000,18250,18600,21336,407885.0,21929315.0
2019-10-01,18400,18750,18400,18750,8083,411175.0,21929315.0
2019-10-02,18800,18800,18250,18250,10499,400210.0,21929315.0
2019-10-04,18050,18400,18050,18200,8959,399114.0,21929315.0
2019-10-07,17900,18250,17850,18000,10435,394728.0,21929315.0
