진도(088790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-12-11,5180,5180,4790,4840,7979,48518.0,10024319.0
2012-12-12,4800,4990,4600,4895,36000,49069.0,10024319.0
2012-12-13,4850,5000,4850,4940,20398,49520.0,10024319.0
2012-12-14,4930,5040,4815,4940,31372,49520.0,10024319.0
2012-12-17,4945,5040,4900,4910,15060,49219.0,10024319.0
2012-12-18,4900,4995,4755,4840,47440,48518.0,10024319.0
2012-12-20,4850,4990,4805,4895,9760,49069.0,10024319.0
2012-12-21,4815,4985,4800,4860,8066,48718.0,10024319.0
2012-12-24,4945,4945,4735,4850,7957,48618.0,10024319.0
2012-12-26,4805,4940,4700,4710,19142,47215.0,10024319.0
2012-12-27,4650,4840,4600,4600,32103,46112.0,10024319.0
2012-12-28,4600,4700,4555,4590,8305,46012.0,10024319.0
2013-01-02,4545,4635,4500,4535,14551,45460.0,10024319.0
2013-01-03,4600,4700,4525,4565,15860,45761.0,10024319.0
2013-01-04,4565,4590,4300,4470,24490,44809.0,10024319.0
2013-01-07,4470,4500,4420,4495,13211,45059.0,10024319.0
2013-01-08,4495,4505,4355,4495,13271,45059.0,10024319.0
2013-01-09,4485,4520,4400,4445,9320,44558.0,10024319.0
2013-01-10,4435,4500,4350,4500,12429,45109.0,10024319.0
2013-01-11,4535,4550,4450,4450,4480,44608.0,10024319.0
2013-01-14,4550,4680,4500,4600,19120,46112.0,10024319.0
2013-01-15,4600,4650,4500,4650,16220,46613.0,10024319.0
2013-01-16,4650,4650,4550,4560,4260,45711.0,10024319.0
2013-01-17,4560,4750,4325,4630,19110,46413.0,10024319.0
2013-01-18,4775,4775,4560,4690,12570,47014.0,10024319.0
2013-01-21,4615,4645,4480,4500,16585,45109.0,10024319.0
2013-01-22,4500,4600,4500,4600,5990,46112.0,10024319.0
2013-01-23,4600,4870,4600,4685,13030,46964.0,10024319.0
2013-01-24,4685,4695,4520,4685,850,46964.0,10024319.0
2013-01-25,4600,4685,4520,4685,16710,46964.0,10024319.0
2013-01-28,4700,4700,4600,4680,3220,46914.0,10024319.0
2013-01-29,4615,4710,4615,4710,3240,47215.0,10024319.0
2013-01-30,4635,4780,4575,4730,10730,47415.0,10024319.0
2013-01-31,4750,4750,4650,4740,11063,47515.0,10024319.0
2013-02-01,4750,4750,4610,4610,7220,46212.0,10024319.0
2013-02-04,4630,4695,4605,4605,2170,46162.0,10024319.0
2013-02-05,4625,4695,4600,4655,845,46663.0,10024319.0
2013-02-06,4645,4700,4460,4500,39067,45109.0,10024319.0
2013-02-07,4600,4690,4550,4625,2960,46362.0,10024319.0
2013-02-08,4675,4675,4570,4625,1620,46362.0,10024319.0
2013-02-12,4620,4620,4400,4540,29210,45510.0,10024319.0
2013-02-13,4535,4535,4425,4490,3270,45009.0,10024319.0
2013-02-14,4450,4465,4305,4320,30910,43305.0,10024319.0
2013-02-15,4350,4370,4315,4360,4524,43706.0,10024319.0
2013-02-18,4360,4420,4350,4365,3919,43756.0,10024319.0
2013-02-19,4550,4550,4355,4450,12660,44608.0,10024319.0
2013-02-20,4475,4475,4385,4400,1150,44107.0,10024319.0
2013-02-21,4550,4550,4255,4255,7481,42653.0,10024319.0
2013-02-22,4200,4480,4200,4470,22840,44809.0,10024319.0
2013-02-25,4360,4470,4350,4395,6340,44057.0,10024319.0
2013-02-26,4215,4395,4215,4290,10410,43004.0,10024319.0
2013-02-27,4325,4470,4290,4390,3020,44007.0,10024319.0
2013-02-28,4390,4490,4320,4460,330,44708.0,10024319.0
2013-03-04,4310,4490,4300,4460,7660,44708.0,10024319.0
2013-03-05,4325,4410,4325,4395,5020,44057.0,10024319.0
2013-03-06,4445,4445,4250,4390,2660,44007.0,10024319.0
2013-03-07,4315,4445,4300,4300,3061,43105.0,10024319.0
2013-03-08,4260,4340,4250,4340,7051,43506.0,10024319.0
2013-03-11,4260,4345,4260,4345,17630,43556.0,10024319.0
2013-03-12,4345,4420,4345,4400,6080,44107.0,10024319.0
2013-03-13,4315,4400,4305,4385,450,43957.0,10024319.0
2013-03-14,4350,4440,4350,4430,29341,44408.0,10024319.0
2013-03-15,4435,4435,4435,4435,560,44458.0,10024319.0
2013-03-18,4435,4445,4325,4435,4570,44458.0,10024319.0
2013-03-19,4340,4440,4340,4430,23300,44408.0,10024319.0
2013-03-20,4400,4430,4400,4430,1450,44408.0,10024319.0
2013-03-21,4430,4450,4410,4445,14410,44558.0,10024319.0
2013-03-22,4445,4450,4365,4445,6930,44558.0,10024319.0
2013-03-25,4445,4450,4320,4450,500,44608.0,10024319.0
2013-03-26,4440,4465,4435,4450,35640,44608.0,10024319.0
2013-03-27,4345,4445,4345,4445,1550,44558.0,10024319.0
2013-03-28,4345,4430,4345,4420,70,44307.0,10024319.0
2013-03-29,4365,4450,4365,4445,6080,44558.0,10024319.0
2013-04-01,4500,4500,4400,4470,1690,44809.0,10024319.0
2013-04-02,4350,4500,4350,4475,160,44859.0,10024319.0
2013-04-03,4500,4500,4400,4480,2800,44909.0,10024319.0
2013-04-04,4390,4490,4375,4375,3460,43856.0,10024319.0
2013-04-05,4485,4485,4300,4330,2150,43405.0,10024319.0
2013-04-08,4350,4470,4300,4340,1850,43506.0,10024319.0
2013-04-09,4375,4375,4235,4295,1200,43054.0,10024319.0
2013-04-10,4290,4300,4165,4200,1150,42102.0,10024319.0
2013-04-11,4200,4325,4200,4320,3070,43305.0,10024319.0
2013-04-12,4340,4450,4280,4425,2860,44358.0,10024319.0
2013-04-15,4270,4495,4270,4400,270,44107.0,10024319.0
2013-04-16,4440,4440,4400,4400,20,44107.0,10024319.0
2013-04-17,4220,4390,4220,4380,9370,43907.0,10024319.0
2013-04-18,4250,4300,4220,4220,4692,42303.0,10024319.0
2013-04-19,4260,4260,4200,4235,619,42453.0,10024319.0
2013-04-22,4185,4320,4100,4150,6912,41601.0,10024319.0
2013-04-23,4150,4200,4040,4200,17556,42102.0,10024319.0
2013-04-24,4195,4215,4150,4215,1190,42253.0,10024319.0
2013-04-25,4185,4230,4185,4220,7480,42303.0,10024319.0
2013-04-26,4220,4220,4170,4170,99,41801.0,10024319.0
2013-04-29,4345,4345,4155,4230,1392,42403.0,10024319.0
2013-04-30,4300,4300,4280,4280,740,42904.0,10024319.0
2013-05-02,4300,4300,4200,4255,3950,42653.0,10024319.0
2013-05-03,4200,4255,4200,4255,700,42653.0,10024319.0
2013-05-06,4250,4250,4160,4215,36595,42253.0,10024319.0
2013-05-07,4225,4225,4170,4170,620,41801.0,10024319.0
2013-05-08,4255,4255,4180,4190,2953,42002.0,10024319.0
2013-05-09,4185,4220,4120,4120,3477,41300.0,10024319.0
2013-05-10,4185,4185,4100,4180,5741,41902.0,10024319.0
2013-05-13,4245,4245,4120,4170,1626,41801.0,10024319.0
2013-05-14,4140,4180,4100,4180,12011,41902.0,10024319.0
2013-05-15,4110,4180,4105,4180,415,41902.0,10024319.0
2013-05-16,4100,4190,4075,4190,2720,42002.0,10024319.0
2013-05-20,4100,4200,4065,4175,2360,41852.0,10024319.0
2013-05-21,4175,4175,4100,4120,720,41300.0,10024319.0
2013-05-22,4050,4130,4020,4125,18240,41350.0,10024319.0
2013-05-23,4240,4240,4055,4100,420,41100.0,10024319.0
2013-05-24,4090,4290,4020,4065,2721,40749.0,10024319.0
2013-05-27,4120,4120,4025,4070,7141,40799.0,10024319.0
2013-05-28,4005,4140,4000,4070,11073,40799.0,10024319.0
2013-05-29,4070,4100,4045,4070,6070,40799.0,10024319.0
2013-05-30,4070,4070,3990,4065,6790,40749.0,10024319.0
2013-05-31,4010,4100,3950,4100,7130,41100.0,10024319.0
2013-06-03,4000,4020,3970,4010,4440,40198.0,10024319.0
2013-06-04,3960,4095,3960,4095,1670,41050.0,10024319.0
2013-06-05,4000,4045,3980,3980,23970,39897.0,10024319.0
2013-06-07,3980,4000,3900,3925,6860,39345.0,10024319.0
2013-06-10,3925,4045,3925,4000,2670,40097.0,10024319.0
2013-06-11,3875,4000,3875,4000,1020,40097.0,10024319.0
2013-06-12,3970,3995,3970,3985,270,39947.0,10024319.0
2013-06-13,4000,4000,3885,3975,3531,39847.0,10024319.0
2013-06-14,3900,4050,3810,4050,15579,40598.0,10024319.0
2013-06-17,4000,4000,3895,4000,4420,40097.0,10024319.0
2013-06-18,4000,4000,3925,3985,2930,39947.0,10024319.0
2013-06-19,3900,3920,3850,3850,8470,38594.0,10024319.0
2013-06-20,3850,3855,3535,3535,10292,35436.0,10024319.0
2013-06-21,3535,3900,3535,3845,21999,38544.0,10024319.0
2013-06-24,3595,3850,3595,3725,5660,37341.0,10024319.0
2013-06-25,3700,3705,3500,3610,13432,36188.0,10024319.0
2013-06-26,3625,3695,3600,3695,1590,37040.0,10024319.0
2013-06-27,3955,3955,3255,3305,121015,33130.0,10024319.0
2013-06-28,3295,3670,3205,3600,99337,36088.0,10024319.0
2013-07-01,3500,3620,3450,3575,22966,35837.0,10024319.0
2013-07-02,3515,3575,3470,3490,15700,34985.0,10024319.0
2013-07-03,3500,3500,3335,3340,17061,33481.0,10024319.0
2013-07-04,3395,3395,3245,3300,6150,33080.0,10024319.0
2013-07-05,3335,3380,3260,3305,8988,33130.0,10024319.0
2013-07-08,3305,3465,3190,3205,37969,32128.0,10024319.0
2013-07-09,3485,3485,3160,3215,10460,32228.0,10024319.0
2013-07-10,3215,3340,3165,3200,11082,32078.0,10024319.0
2013-07-11,3255,3255,3215,3235,8262,32429.0,10024319.0
2013-07-12,3240,3295,3200,3270,13863,32780.0,10024319.0
2013-07-15,3345,3345,3265,3330,10424,33381.0,10024319.0
2013-07-16,3345,3445,3220,3300,29080,33080.0,10024319.0
2013-07-17,3300,3335,3270,3320,5800,33281.0,10024319.0
2013-07-18,3320,3320,3170,3170,31200,31777.0,10024319.0
2013-07-19,3180,3265,3175,3185,71080,31927.0,10024319.0
2013-07-22,3160,3200,3150,3195,8173,32028.0,10024319.0
2013-07-23,3195,3325,3185,3220,38390,32278.0,10024319.0
2013-07-24,3235,3305,3220,3290,6890,32980.0,10024319.0
2013-07-25,3295,3435,3290,3345,16100,33531.0,10024319.0
2013-07-26,3360,3360,3265,3325,6230,33331.0,10024319.0
2013-07-29,3400,3485,3320,3405,14820,34133.0,10024319.0
2013-07-30,3465,3480,3300,3300,11366,33080.0,10024319.0
2013-07-31,3310,3425,3310,3405,11680,34133.0,10024319.0
2013-08-01,3485,3490,3445,3470,2200,34784.0,10024319.0
2013-08-02,3495,3495,3440,3465,4350,34734.0,10024319.0
2013-08-05,3515,3515,3390,3390,1651,33982.0,10024319.0
2013-08-06,3485,3485,3365,3375,811,33832.0,10024319.0
2013-08-07,3480,3480,3300,3445,12620,34534.0,10024319.0
2013-08-08,3430,3475,3310,3360,9590,33682.0,10024319.0
2013-08-09,3400,3405,3345,3405,3730,34133.0,10024319.0
2013-08-12,3365,3480,3320,3380,7975,33882.0,10024319.0
2013-08-13,3395,3445,3350,3380,4380,33882.0,10024319.0
2013-08-14,3450,3790,3385,3470,13150,34784.0,10024319.0
2013-08-16,3470,3865,3435,3600,10230,36088.0,10024319.0
2013-08-19,3600,3700,3550,3585,4930,35937.0,10024319.0
2013-08-20,3595,3690,3430,3430,8390,34383.0,10024319.0
2013-08-21,3450,3565,3430,3555,11070,35636.0,10024319.0
2013-08-22,3595,3595,3390,3405,13330,34133.0,10024319.0
2013-08-23,3495,3540,3460,3525,1520,35336.0,10024319.0
2013-08-26,3530,3530,3400,3435,10050,34434.0,10024319.0
2013-08-27,3445,3550,3430,3430,5150,34383.0,10024319.0
2013-08-28,3365,3480,3245,3375,14000,33832.0,10024319.0
2013-08-29,3465,3465,3300,3340,6890,33481.0,10024319.0
2013-08-30,3335,3425,3260,3335,17081,33431.0,10024319.0
2013-09-02,3480,3480,3260,3325,7200,33331.0,10024319.0
2013-09-03,3470,3470,3265,3370,7679,33782.0,10024319.0
2013-09-04,3330,3375,3305,3375,2850,33832.0,10024319.0
2013-09-05,3310,3430,3310,3400,4570,34083.0,10024319.0
2013-09-06,3350,3390,3300,3350,4505,33581.0,10024319.0
2013-09-09,3350,3350,3295,3330,1844,33381.0,10024319.0
2013-09-10,3375,3500,3375,3500,5340,35085.0,10024319.0
2013-09-11,3500,3590,3435,3490,5110,34985.0,10024319.0
2013-09-12,3490,3790,3490,3700,28279,37090.0,10024319.0
2013-09-13,3700,3945,3690,3690,27394,36990.0,10024319.0
2013-09-16,3705,3840,3615,3790,7306,37992.0,10024319.0
2013-09-17,3725,3795,3710,3790,3560,37992.0,10024319.0
2013-09-23,3690,3795,3690,3695,4743,37040.0,10024319.0
2013-09-24,3730,3730,3610,3695,1430,37040.0,10024319.0
2013-09-25,3840,3840,3630,3745,370,37541.0,10024319.0
2013-09-26,3770,3770,3215,3600,14601,36088.0,10024319.0
2013-09-27,3600,3745,3520,3695,1380,37040.0,10024319.0
2013-09-30,3615,3730,3580,3620,18250,36288.0,10024319.0
2013-10-01,3690,3690,3550,3615,1961,36238.0,10024319.0
2013-10-02,3565,3610,3565,3610,1990,36188.0,10024319.0
2013-10-04,3725,3725,3550,3630,2841,36388.0,10024319.0
2013-10-07,3590,3660,3510,3595,4640,36037.0,10024319.0
2013-10-08,3500,3555,3475,3555,6720,35636.0,10024319.0
2013-10-10,3500,3590,3400,3500,3971,35085.0,10024319.0
2013-10-11,3420,3580,3420,3545,1861,35536.0,10024319.0
2013-10-14,3590,3590,3450,3455,8810,34634.0,10024319.0
2013-10-15,3545,3545,3460,3515,1120,35235.0,10024319.0
2013-10-16,3580,3580,3475,3550,890,35586.0,10024319.0
2013-10-17,3590,3590,3450,3450,3326,34584.0,10024319.0
2013-10-18,3450,3520,3400,3500,16290,35085.0,10024319.0
2013-10-21,3505,3650,3505,3595,25743,36037.0,10024319.0
2013-10-22,3600,4130,3585,4070,140615,40799.0,10024319.0
2013-10-23,4000,4020,3860,3890,44202,38995.0,10024319.0
2013-10-24,3905,4040,3905,4000,22746,40097.0,10024319.0
2013-10-25,4000,4455,4000,4400,41133,44107.0,10024319.0
2013-10-28,4380,4580,4320,4500,27050,45109.0,10024319.0
2013-10-29,4465,4465,4220,4450,26450,44608.0,10024319.0
2013-10-30,4425,4495,4280,4495,13020,45059.0,10024319.0
2013-10-31,4315,4485,4250,4400,20950,44107.0,10024319.0
2013-11-01,4390,4400,4300,4390,8982,44007.0,10024319.0
2013-11-04,4400,4400,4250,4300,4102,43105.0,10024319.0
2013-11-05,4200,4380,4105,4300,11360,43105.0,10024319.0
2013-11-06,4210,4370,4205,4335,2930,43455.0,10024319.0
2013-11-07,4335,4335,4205,4290,10510,43004.0,10024319.0
2013-11-08,4220,4300,4150,4285,12261,42954.0,10024319.0
2013-11-11,4300,4300,4125,4240,7281,42503.0,10024319.0
2013-11-12,4200,4300,4150,4270,7010,42804.0,10024319.0
2013-11-13,4205,4210,4100,4190,6880,42002.0,10024319.0
2013-11-14,4230,4230,4100,4200,8340,42102.0,10024319.0
2013-11-15,4150,4350,4140,4270,7228,42804.0,10024319.0
2013-11-18,4270,4270,4150,4265,4212,42754.0,10024319.0
2013-11-19,4150,4195,4100,4185,5240,41952.0,10024319.0
2013-11-20,4150,4190,4010,4050,7980,40598.0,10024319.0
2013-11-21,3915,4055,3915,4000,10941,40097.0,10024319.0
2013-11-22,3955,4000,3755,3815,23970,38243.0,10024319.0
2013-11-25,3800,3900,3800,3885,7400,38944.0,10024319.0
2013-11-26,3830,4000,3815,3930,6380,39396.0,10024319.0
2013-11-27,3930,3995,3880,3900,5337,39095.0,10024319.0
2013-11-28,4030,4035,3890,3945,8880,39546.0,10024319.0
2013-11-29,3935,4155,3930,4080,8230,40899.0,10024319.0
2013-12-02,3560,3990,3560,3940,4074,39496.0,10024319.0
2013-12-03,3935,3935,3895,3895,1170,39045.0,10024319.0
2013-12-04,3895,3975,3780,3860,3341,38694.0,10024319.0
2013-12-05,3860,3860,3700,3800,15750,38092.0,10024319.0
2013-12-06,3975,3975,3775,3900,3230,39095.0,10024319.0
2013-12-09,3900,3950,3890,3900,1340,39095.0,10024319.0
2013-12-10,3915,3915,3855,3855,7061,38644.0,10024319.0
2013-12-11,3945,3950,3780,3890,4811,38995.0,10024319.0
2013-12-12,3945,4000,3890,4000,5660,40097.0,10024319.0
2013-12-13,4000,4000,3850,3920,2600,39295.0,10024319.0
2013-12-16,3920,3950,3900,3950,260,39596.0,10024319.0
2013-12-17,3985,3985,3715,3925,1720,39345.0,10024319.0
2013-12-18,3950,3950,3830,3945,1180,39546.0,10024319.0
2013-12-19,3945,3945,3710,3790,13050,37992.0,10024319.0
2013-12-20,3790,3900,3770,3850,8370,38594.0,10024319.0
2013-12-23,3855,3990,3850,3900,4990,39095.0,10024319.0
2013-12-24,3900,3950,3890,3945,1030,39546.0,10024319.0
2013-12-26,3900,4040,3900,4000,5793,40097.0,10024319.0
2013-12-27,4000,4000,3840,3875,5171,38844.0,10024319.0
2013-12-30,3910,3920,3900,3920,530,39295.0,10024319.0
2014-01-02,4000,4000,3870,3950,750,39596.0,10024319.0
2014-01-03,3945,3970,3555,3940,390,39496.0,10024319.0
2014-01-06,3825,3925,3820,3925,880,39345.0,10024319.0
2014-01-07,3920,3920,3795,3900,1980,39095.0,10024319.0
2014-01-08,3985,3985,3740,3740,6902,37491.0,10024319.0
2014-01-09,3765,3890,3740,3885,3860,38944.0,10024319.0
2014-01-10,3865,3865,3735,3865,2450,38744.0,10024319.0
2014-01-13,3860,3860,3755,3830,360,38393.0,10024319.0
2014-01-14,3755,3820,3600,3710,13210,37190.0,10024319.0
2014-01-15,3670,3710,3625,3710,1760,37190.0,10024319.0
2014-01-16,3710,3710,3595,3605,3895,36138.0,10024319.0
2014-01-17,3615,3685,3585,3670,2440,36789.0,10024319.0
2014-01-20,3550,3670,3505,3520,8272,35286.0,10024319.0
2014-01-21,3520,3820,3500,3600,3290,36088.0,10024319.0
2014-01-22,3510,3590,3505,3575,670,35837.0,10024319.0
2014-01-23,3575,3745,3525,3640,1390,36489.0,10024319.0
2014-01-24,3520,3595,3500,3595,4080,36037.0,10024319.0
2014-01-27,3465,3560,3435,3490,3760,34985.0,10024319.0
2014-01-28,3490,3715,3430,3480,7640,34885.0,10024319.0
2014-01-29,3415,3490,3305,3375,20120,33832.0,10024319.0
2014-02-03,3375,3375,3250,3320,16610,33281.0,10024319.0
2014-02-04,3320,3375,3155,3315,12031,33231.0,10024319.0
2014-02-05,3300,3300,3200,3230,27421,32379.0,10024319.0
2014-02-06,3145,3240,3145,3230,2131,32379.0,10024319.0
2014-02-07,3190,3235,3145,3230,4380,32379.0,10024319.0
2014-02-10,3200,3280,3150,3225,7090,32328.0,10024319.0
2014-02-11,3185,3220,3070,3140,20531,31476.0,10024319.0
2014-02-12,3185,3185,3080,3145,9230,31526.0,10024319.0
2014-02-13,3100,3225,3100,3190,10950,31978.0,10024319.0
2014-02-14,3155,3185,3155,3160,9440,31677.0,10024319.0
2014-02-17,3200,3385,3150,3355,24159,33632.0,10024319.0
2014-02-18,3350,3390,3300,3390,14181,33982.0,10024319.0
2014-02-19,3390,3500,3320,3500,11211,35085.0,10024319.0
2014-02-20,3500,3620,3465,3550,9150,35586.0,10024319.0
2014-02-21,3445,3535,3390,3440,5001,34484.0,10024319.0
2014-02-24,3460,3460,3365,3460,12825,34684.0,10024319.0
2014-02-25,3460,3515,3360,3450,610,34584.0,10024319.0
2014-02-26,3450,3490,3450,3480,75,34885.0,10024319.0
2014-02-27,3480,3480,3360,3475,3330,34835.0,10024319.0
2014-02-28,3475,3500,3400,3500,7030,35085.0,10024319.0
2014-03-03,3500,3500,3370,3445,5060,34534.0,10024319.0
2014-03-04,3400,3430,3215,3430,1360,34383.0,10024319.0
2014-03-05,3300,3440,3300,3440,14090,34484.0,10024319.0
2014-03-06,3390,3440,3350,3415,1450,34233.0,10024319.0
2014-03-07,3380,3500,3250,3435,25970,34434.0,10024319.0
2014-03-10,3450,3450,3355,3390,10520,33982.0,10024319.0
2014-03-11,3400,3400,3350,3375,1570,33832.0,10024319.0
2014-03-12,3400,3460,3375,3400,13150,34083.0,10024319.0
2014-03-13,3430,3430,3280,3345,12258,33531.0,10024319.0
2014-03-14,3315,3345,3315,3340,12090,33481.0,10024319.0
2014-03-17,3335,3350,3260,3260,20530,32679.0,10024319.0
2014-03-18,3260,3355,3260,3355,2770,33632.0,10024319.0
2014-03-19,3400,3400,3290,3400,10380,34083.0,10024319.0
2014-03-20,3350,3420,3290,3420,1378,34283.0,10024319.0
2014-03-21,3400,3400,3320,3320,120,33281.0,10024319.0
2014-03-24,3210,3330,3210,3325,880,33331.0,10024319.0
2014-03-25,3325,3480,3250,3460,2660,34684.0,10024319.0
2014-03-26,3370,3440,3265,3315,8750,33231.0,10024319.0
2014-03-27,3330,3395,3315,3320,6050,33281.0,10024319.0
2014-03-28,3320,3390,3310,3345,2900,33531.0,10024319.0
2014-03-31,3340,3400,3340,3395,15150,34033.0,10024319.0
2014-04-01,3500,3550,3400,3450,11490,34584.0,10024319.0
2014-04-02,3500,3520,3400,3500,11780,35085.0,10024319.0
2014-04-03,3450,3675,3450,3515,25299,35235.0,10024319.0
2014-04-04,3500,3680,3490,3655,14840,36639.0,10024319.0
2014-04-07,3640,3665,3550,3650,3860,36589.0,10024319.0
2014-04-08,3600,3670,3520,3580,2810,35887.0,10024319.0
2014-04-09,3580,3600,3560,3600,930,36088.0,10024319.0
2014-04-10,3600,3600,3500,3590,5080,35987.0,10024319.0
2014-04-11,3460,3535,3450,3520,5050,35286.0,10024319.0
2014-04-14,3500,3585,3255,3520,11080,35286.0,10024319.0
2014-04-15,3480,3595,3470,3545,860,35536.0,10024319.0
2014-04-16,3545,3555,3470,3525,1102,35336.0,10024319.0
2014-04-17,3525,3525,3460,3510,420,35185.0,10024319.0
2014-04-18,3510,3510,3400,3480,2230,34885.0,10024319.0
2014-04-21,3480,3480,3360,3360,7280,33682.0,10024319.0
2014-04-22,3350,3470,3325,3450,1830,34584.0,10024319.0
2014-04-23,3470,3480,3365,3415,870,34233.0,10024319.0
2014-04-24,3400,3435,3330,3380,2840,33882.0,10024319.0
2014-04-25,3350,3400,3280,3315,7051,33231.0,10024319.0
2014-04-28,3315,3320,3275,3320,650,33281.0,10024319.0
2014-04-29,3310,3400,3285,3355,2520,33632.0,10024319.0
2014-04-30,3305,3385,3305,3350,770,33581.0,10024319.0
2014-05-02,3340,3465,3320,3355,460,33632.0,10024319.0
2014-05-07,3285,3465,3280,3350,3350,33581.0,10024319.0
2014-05-08,3310,3500,3305,3345,950,33531.0,10024319.0
2014-05-09,3310,3480,3310,3390,510,33982.0,10024319.0
2014-05-12,3330,3390,3070,3380,8120,33882.0,10024319.0
2014-05-13,3380,3380,3260,3350,6820,33581.0,10024319.0
2014-05-14,3370,3370,3290,3330,1610,33381.0,10024319.0
2014-05-15,3290,3435,3280,3290,5630,32980.0,10024319.0
2014-05-16,3300,3350,3295,3350,170,33581.0,10024319.0
2014-05-19,3290,3390,3270,3270,3281,32780.0,10024319.0
2014-05-20,3330,3330,3210,3320,990,33281.0,10024319.0
2014-05-21,3280,3355,3280,3350,1590,33581.0,10024319.0
2014-05-22,3300,3360,3270,3280,1420,32880.0,10024319.0
2014-05-23,3250,3335,3250,3260,298,32679.0,10024319.0
2014-05-26,3210,3365,3210,3350,390,33581.0,10024319.0
2014-05-27,3325,3370,3300,3300,1620,33080.0,10024319.0
2014-05-28,3335,3335,3335,3335,20,33431.0,10024319.0
2014-05-29,3240,3355,3180,3185,8830,31927.0,10024319.0
2014-05-30,3185,3280,3155,3235,11561,32429.0,10024319.0
2014-06-02,3150,3235,3070,3075,11363,30825.0,10024319.0
2014-06-03,3075,3290,3065,3090,4596,30975.0,10024319.0
2014-06-05,3050,3195,3050,3115,4020,31226.0,10024319.0
2014-06-09,3100,3170,3090,3170,3614,31777.0,10024319.0
2014-06-10,3190,3200,3060,3170,6463,31777.0,10024319.0
2014-06-11,3090,3195,3055,3195,18013,32028.0,10024319.0
2014-06-12,3125,3145,3070,3100,16998,31075.0,10024319.0
2014-06-13,3005,3145,3005,3100,28469,31075.0,10024319.0
2014-06-16,3100,3170,3035,3085,2655,30925.0,10024319.0
2014-06-17,3040,3090,3040,3085,8936,30925.0,10024319.0
2014-06-18,3100,3100,3035,3085,7582,30925.0,10024319.0
2014-06-19,3035,3080,3010,3010,7955,30173.0,10024319.0
2014-06-20,3200,3200,2975,3040,961,30474.0,10024319.0
2014-06-23,3040,3075,3010,3060,3646,30674.0,10024319.0
2014-06-24,3020,3085,3020,3085,730,30925.0,10024319.0
2014-06-25,3040,3080,3010,3010,2936,30173.0,10024319.0
2014-06-26,2980,3385,2980,3045,17759,30524.0,10024319.0
2014-06-27,3175,3175,3050,3095,4986,31025.0,10024319.0
2014-06-30,3095,3300,3095,3160,30861,31677.0,10024319.0
2014-07-01,3195,3630,3150,3630,72671,36388.0,10024319.0
2014-07-02,3670,3780,3500,3630,70836,36388.0,10024319.0
2014-07-03,3700,3745,3515,3615,34917,36238.0,10024319.0
2014-07-04,3615,4050,3615,3900,127649,39095.0,10024319.0
2014-07-07,3985,3990,3700,3985,48421,39947.0,10024319.0
2014-07-08,3965,4000,3880,3985,37823,39947.0,10024319.0
2014-07-09,3915,3995,3525,3990,27242,39997.0,10024319.0
2014-07-10,4050,4050,3730,3730,28249,37391.0,10024319.0
2014-07-11,3735,3940,3730,3865,19758,38744.0,10024319.0
2014-07-14,3950,4030,3910,4010,50529,40198.0,10024319.0
2014-07-15,4010,4065,3960,4010,24832,40198.0,10024319.0
2014-07-16,4000,4130,3920,4100,22941,41100.0,10024319.0
2014-07-17,4100,4175,3500,4160,32413,41701.0,10024319.0
2014-07-18,4120,4245,4100,4180,9791,41902.0,10024319.0
2014-07-21,4125,4185,4105,4155,7778,41651.0,10024319.0
2014-07-22,4100,4155,3565,4080,25787,40899.0,10024319.0
2014-07-23,4070,4280,3895,4080,10723,40899.0,10024319.0
2014-07-24,4080,4080,3985,4015,4777,40248.0,10024319.0
2014-07-25,4010,4060,3935,4010,3624,40198.0,10024319.0
2014-07-28,4100,4100,3995,3995,5894,40047.0,10024319.0
2014-07-29,4030,4030,3755,3945,10474,39546.0,10024319.0
2014-07-30,3800,3945,3765,3805,3272,38143.0,10024319.0
2014-07-31,3805,3935,3785,3910,18747,39195.0,10024319.0
2014-08-01,3860,4000,3845,3965,2341,39746.0,10024319.0
2014-08-04,3965,3985,3835,3965,1954,39746.0,10024319.0
2014-08-05,4000,4000,3875,3875,4523,38844.0,10024319.0
2014-08-06,3880,3895,3800,3870,7817,38794.0,10024319.0
2014-08-07,3840,3860,3800,3830,7357,38393.0,10024319.0
2014-08-08,3830,3920,3670,3670,2996,36789.0,10024319.0
2014-08-11,3680,3815,3575,3795,6321,38042.0,10024319.0
2014-08-12,3745,3820,3645,3660,16257,36689.0,10024319.0
2014-08-13,3700,3800,3650,3775,1807,37842.0,10024319.0
2014-08-14,3705,3840,3700,3830,3128,38393.0,10024319.0
2014-08-18,3755,3905,3755,3900,2792,39095.0,10024319.0
2014-08-19,3940,3940,3895,3900,4742,39095.0,10024319.0
2014-08-20,3905,3905,3800,3865,3268,38744.0,10024319.0
2014-08-21,3865,3880,3805,3875,279,38844.0,10024319.0
2014-08-22,3990,3990,3800,3910,13390,39195.0,10024319.0
2014-08-25,3880,3980,3880,3900,718,39095.0,10024319.0
2014-08-26,3900,3980,3880,3975,2936,39847.0,10024319.0
2014-08-27,3975,4020,3955,3990,9267,39997.0,10024319.0
2014-08-28,4040,4040,3970,3990,2919,39997.0,10024319.0
2014-08-29,3990,3990,3940,3940,3984,39496.0,10024319.0
2014-09-01,3615,3915,3615,3895,6565,39045.0,10024319.0
