SK디스커버리(006120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-15,3537,3608,3489,3495,120470,103160.0,17755537.0
2000-09-18,3380,3435,2977,3140,93650,92684.0,17755537.0
2000-09-19,3068,3350,3061,3146,120340,92861.0,17755537.0
2000-09-20,3187,3489,3187,3339,149530,98543.0,17755537.0
2000-09-21,3351,3351,3188,3201,82270,94459.0,17755537.0
2000-09-22,3200,3302,3079,3104,91170,91619.0,17755537.0
2000-09-25,3073,3248,3073,3177,61270,93749.0,17755537.0
2000-09-26,3176,3579,3176,3279,420860,96768.0,17755537.0
2000-09-27,3314,3489,3278,3351,135520,98898.0,17755537.0
2000-09-28,3422,3428,3266,3423,161490,101029.0,17755537.0
2000-09-29,3458,3542,3320,3423,120100,101029.0,17755537.0
2000-10-02,3308,3452,3308,3447,98870,101739.0,17755537.0
2000-10-04,3494,3675,3410,3616,200580,106711.0,17755537.0
2000-10-05,3615,3699,3579,3682,148710,108664.0,17755537.0
2000-10-06,3669,3759,3639,3748,157840,110617.0,17755537.0
2000-10-09,3814,3849,3687,3820,182170,112748.0,17755537.0
2000-10-10,3784,3952,3777,3923,384050,115766.0,17755537.0
2000-10-11,3928,3982,3795,3880,251660,114523.0,17755537.0
2000-10-12,3850,3880,3627,3628,214060,107066.0,17755537.0
2000-10-13,3368,3741,3308,3652,211940,107776.0,17755537.0
2000-10-16,3771,3831,3651,3730,121540,110084.0,17755537.0
2000-10-17,3681,3729,3579,3652,73190,107776.0,17755537.0
2000-10-18,3603,3681,3398,3682,105390,108664.0,17755537.0
2000-10-19,3561,3742,3519,3580,48450,105645.0,17755537.0
2000-10-20,3669,3699,3560,3610,73420,106533.0,17755537.0
2000-10-23,3609,3663,3519,3550,56380,104758.0,17755537.0
2000-10-24,3476,3608,3476,3568,31640,105290.0,17755537.0
2000-10-25,3603,3603,3428,3429,47380,101207.0,17755537.0
2000-10-26,3368,3428,3332,3429,40530,101207.0,17755537.0
2000-10-27,3458,3542,3428,3429,46140,101207.0,17755537.0
2000-10-30,3320,3380,3308,3309,26410,97655.0,17755537.0
2000-10-31,3308,3308,3007,3279,41960,96768.0,17755537.0
2000-11-01,3308,3555,3187,3489,52560,102982.0,17755537.0
2000-11-02,3489,3597,3410,3519,69260,103870.0,17755537.0
2000-11-03,3489,3537,3428,3441,50350,101562.0,17755537.0
2000-11-06,3374,3542,3374,3423,66640,101029.0,17755537.0
2000-11-07,3549,3609,3434,3447,77380,101739.0,17755537.0
2000-11-08,3428,3548,3404,3477,69760,102627.0,17755537.0
2000-11-09,3519,3549,3422,3483,103140,102805.0,17755537.0
2000-11-10,3549,3790,3494,3700,292030,109197.0,17755537.0
2000-11-13,3723,3723,3489,3495,95680,103160.0,17755537.0
2000-11-14,3494,3542,3434,3471,62540,102449.0,17755537.0
2000-11-15,3495,3573,3495,3507,146880,103515.0,17755537.0
2000-11-16,3507,3603,3507,3550,66570,104758.0,17755537.0
2000-11-17,3567,3567,3470,3495,49810,103160.0,17755537.0
2000-11-20,3435,3489,3374,3417,45420,100851.0,17755537.0
2000-11-21,3417,3446,3308,3387,54780,99964.0,17755537.0
2000-11-22,3266,3410,3266,3351,39950,98898.0,17755537.0
2000-11-23,3290,3350,3169,3170,49510,93572.0,17755537.0
2000-11-24,3187,3248,3134,3237,34740,95525.0,17755537.0
2000-11-27,3278,3326,3248,3279,38030,96768.0,17755537.0
2000-11-28,3254,3332,3218,3219,29350,94992.0,17755537.0
2000-11-29,3133,3217,3073,3080,33060,90908.0,17755537.0
2000-11-30,3128,3128,2996,3020,38090,89133.0,17755537.0
2000-12-01,2887,3092,2887,3092,47120,91263.0,17755537.0
2000-12-04,3122,3122,2978,3014,38800,88955.0,17755537.0
2000-12-05,2917,3097,2917,3020,63080,89133.0,17755537.0
2000-12-06,3073,3230,3044,3044,73570,89843.0,17755537.0
2000-12-07,3068,3092,3014,3038,33020,89665.0,17755537.0
2000-12-08,3007,3121,3007,3122,44230,92151.0,17755537.0
2000-12-11,3128,3230,3128,3207,54490,94637.0,17755537.0
2000-12-12,3235,3235,3037,3056,41960,90198.0,17755537.0
2000-12-13,3037,3200,3037,3128,53970,92329.0,17755537.0
2000-12-14,3140,3224,3097,3098,83820,91441.0,17755537.0
2000-12-15,3134,3248,3097,3189,106660,94104.0,17755537.0
2000-12-18,3212,3230,3128,3225,62920,95170.0,17755537.0
2000-12-19,3248,3248,3128,3134,47930,92506.0,17755537.0
2000-12-20,3188,3188,3044,3062,54270,90376.0,17755537.0
2000-12-21,2887,3049,2887,2996,55040,88423.0,17755537.0
2000-12-22,3037,3079,2950,2954,30300,87180.0,17755537.0
2000-12-26,3127,3127,3007,3080,42930,90908.0,17755537.0
2001-01-02,3085,3308,3007,3146,68110,92861.0,17755537.0
2001-01-03,3128,3128,3014,3086,41200,91086.0,17755537.0
2001-01-04,3241,3241,3097,3177,127920,93749.0,17755537.0
2001-01-05,3152,3429,3116,3363,184540,99253.0,17755537.0
2001-01-08,3332,3470,3308,3429,172030,101207.0,17755537.0
2001-01-09,3386,3422,3314,3405,107470,100496.0,17755537.0
2001-01-10,3465,3549,3182,3183,197630,93927.0,17755537.0
2001-01-11,3188,3302,3158,3183,66470,93927.0,17755537.0
2001-01-12,3248,3657,3248,3658,493850,107954.0,17755537.0
2001-01-15,3699,3909,3416,3568,621460,105290.0,17755537.0
2001-01-16,3663,3663,3416,3447,183790,101739.0,17755537.0
2001-01-17,3458,3771,3368,3616,421710,106711.0,17755537.0
2001-01-18,3549,3615,3453,3459,119160,102094.0,17755537.0
2001-01-19,3597,3597,3476,3513,138950,103692.0,17755537.0
2001-01-22,3597,3597,3518,3562,105840,105113.0,17755537.0
2001-01-26,3699,3711,3410,3423,106390,101029.0,17755537.0
2001-01-29,3422,3452,3344,3441,73490,101562.0,17755537.0
2001-01-30,3428,3531,3374,3375,104610,99609.0,17755537.0
2001-01-31,3422,3477,3398,3435,92510,101384.0,17755537.0
2001-02-01,3441,3500,3398,3447,79040,101739.0,17755537.0
2001-02-02,3459,3513,3404,3513,108200,103692.0,17755537.0
2001-02-05,3489,3489,3350,3351,97990,98898.0,17755537.0
2001-02-06,3308,3386,3302,3339,54580,98543.0,17755537.0
2001-02-07,3308,3332,3248,3249,76380,95880.0,17755537.0
2001-02-08,3296,3489,3260,3423,143920,101029.0,17755537.0
2001-02-09,3434,3446,3338,3399,75090,100319.0,17755537.0
2001-02-12,3465,3537,3422,3459,136820,102094.0,17755537.0
2001-02-13,3518,3542,3398,3447,83850,101739.0,17755537.0
2001-02-14,3386,3482,3368,3429,66290,101207.0,17755537.0
2001-02-15,3398,3518,3398,3399,96490,100319.0,17755537.0
2001-02-16,3398,3453,3369,3369,73280,99431.0,17755537.0
2001-02-19,3338,3411,3266,3387,113350,99964.0,17755537.0
2001-02-20,3458,3579,3380,3501,264810,103337.0,17755537.0
2001-02-21,3446,3603,3446,3501,158840,103337.0,17755537.0
2001-02-22,3500,3548,3380,3429,103340,101207.0,17755537.0
2001-02-23,3368,3459,3368,3441,91370,101562.0,17755537.0
2001-02-26,3410,3603,3410,3604,120150,106356.0,17755537.0
2001-02-27,3663,3729,3549,3550,253880,104758.0,17755537.0
2001-02-28,3549,3627,3489,3580,97360,105645.0,17755537.0
2001-03-02,3603,3603,3308,3309,124700,97655.0,17755537.0
2001-03-05,3260,3303,3224,3273,80080,96590.0,17755537.0
2001-03-06,3272,3314,3236,3273,68750,96590.0,17755537.0
2001-03-07,3272,3332,3248,3261,64150,96235.0,17755537.0
2001-03-08,3278,3308,3260,3309,76020,97655.0,17755537.0
2001-03-09,3338,3338,3248,3261,74730,96235.0,17755537.0
2001-03-12,3212,3248,3134,3134,69300,92506.0,17755537.0
2001-03-13,3055,3068,2978,3068,111140,90553.0,17755537.0
2001-03-14,3073,3151,3073,3128,110900,92329.0,17755537.0
2001-03-15,3055,3151,2989,3128,82470,92329.0,17755537.0
2001-03-16,3140,3140,3043,3128,54800,92329.0,17755537.0
2001-03-19,3068,3158,3043,3098,59290,91441.0,17755537.0
2001-03-20,3140,3164,3103,3104,41270,91619.0,17755537.0
2001-03-21,2886,3127,2886,3128,62120,92329.0,17755537.0
2001-03-22,3086,3110,3044,3044,34330,89843.0,17755537.0
2001-03-23,3079,3164,3049,3080,88440,90908.0,17755537.0
2001-03-26,3104,3116,3049,3092,75500,91263.0,17755537.0
2001-03-27,3092,3109,3013,3032,84150,89488.0,17755537.0
2001-03-28,3067,3067,3025,3032,53490,89488.0,17755537.0
2001-03-29,2980,3061,2980,3008,47390,88778.0,17755537.0
2001-03-30,2995,3025,2947,3008,63070,88778.0,17755537.0
2001-04-02,3068,3122,2996,3038,77710,89665.0,17755537.0
2001-04-03,3025,3037,2977,2990,47380,88245.0,17755537.0
2001-04-04,2989,2995,2950,2984,51350,88067.0,17755537.0
2001-04-06,3068,3068,2950,2951,89900,87091.0,17755537.0
2001-04-09,2899,2951,2899,2900,35440,85582.0,17755537.0
2001-04-10,2911,2995,2893,2918,36770,86114.0,17755537.0
2001-04-11,2935,2959,2914,2915,62290,86026.0,17755537.0
2001-04-12,2971,3002,2920,2930,67030,86469.0,17755537.0
2001-04-13,2947,2978,2920,2975,50490,87801.0,17755537.0
2001-04-16,2965,3007,2959,2984,34560,88067.0,17755537.0
2001-04-17,2983,3025,2959,3008,57140,88778.0,17755537.0
2001-04-18,3007,3097,3004,3098,62260,91441.0,17755537.0
2001-04-19,3218,3218,3086,3134,110440,92506.0,17755537.0
2001-04-20,3127,3158,3079,3152,96390,93039.0,17755537.0
2001-04-23,3164,3176,3073,3086,38630,91086.0,17755537.0
2001-04-24,3062,3104,3037,3044,40890,89843.0,17755537.0
2001-04-25,3013,3067,3013,3056,45200,90198.0,17755537.0
2001-04-26,3037,3092,3007,3044,52720,89843.0,17755537.0
2001-04-27,3049,3049,3007,3008,35960,88778.0,17755537.0
2001-04-30,3062,3116,3044,3116,61550,91974.0,17755537.0
2001-05-02,3127,3127,3068,3098,73530,91441.0,17755537.0
2001-05-03,3116,3116,3062,3062,44010,90376.0,17755537.0
2001-05-04,3043,3097,3043,3098,38840,91441.0,17755537.0
2001-05-07,3128,3158,3103,3140,60360,92684.0,17755537.0
2001-05-08,3158,3266,3140,3195,116880,94282.0,17755537.0
2001-05-09,3193,3211,3116,3128,40960,92329.0,17755537.0
2001-05-10,3097,3151,3097,3104,41000,91619.0,17755537.0
2001-05-11,3127,3218,3109,3219,105820,94992.0,17755537.0
2001-05-14,3218,3266,3187,3237,103100,95525.0,17755537.0
2001-05-15,3278,3284,3218,3231,59700,95347.0,17755537.0
2001-05-16,3218,3248,3194,3201,60440,94459.0,17755537.0
2001-05-17,3248,3338,3224,3309,131360,97655.0,17755537.0
2001-05-18,3308,3549,3290,3459,391370,102094.0,17755537.0
2001-05-21,3537,3651,3518,3562,276450,105113.0,17755537.0
2001-05-22,3603,3603,3441,3483,149500,102805.0,17755537.0
2001-05-23,3573,3573,3435,3489,75630,102982.0,17755537.0
2001-05-24,3459,3537,3410,3537,75220,104403.0,17755537.0
2001-05-25,3579,3832,3549,3694,249410,109019.0,17755537.0
2001-05-28,3633,3669,3597,3610,74380,106533.0,17755537.0
2001-05-29,3573,3729,3573,3616,89290,106711.0,17755537.0
2001-05-30,3615,3699,3615,3658,89980,107954.0,17755537.0
2001-05-31,3615,3838,3579,3670,229710,108309.0,17755537.0
2001-06-01,3639,3723,3632,3712,115110,109552.0,17755537.0
2001-06-04,3729,3741,3669,3730,132520,110084.0,17755537.0
2001-06-05,3843,4030,3838,3868,509870,114168.0,17755537.0
2001-06-07,3898,3988,3819,3971,295440,117187.0,17755537.0
2001-06-08,4090,4198,3909,4031,559700,118962.0,17755537.0
2001-06-11,4018,4018,3915,3916,118990,115589.0,17755537.0
2001-06-12,3868,4181,3862,4067,217560,120027.0,17755537.0
2001-06-13,4042,4115,3952,4019,159320,118607.0,17755537.0
2001-06-14,4018,4042,3976,3995,123950,117897.0,17755537.0
2001-06-15,3958,4030,3909,4025,104610,118785.0,17755537.0
2001-06-18,4048,4168,4030,4169,237710,123046.0,17755537.0
2001-06-19,4139,4168,3976,4001,194260,118074.0,17755537.0
2001-06-20,4000,4000,3801,3820,121380,112748.0,17755537.0
2001-06-21,3795,3880,3741,3790,84170,111860.0,17755537.0
2001-06-22,3789,3819,3687,3778,98540,111505.0,17755537.0
2001-06-25,3742,3832,3700,3832,83570,113103.0,17755537.0
2001-06-26,3819,3819,3657,3658,91040,107954.0,17755537.0
2001-06-27,3663,3723,3627,3688,80190,108841.0,17755537.0
2001-06-28,3669,3765,3669,3700,50850,109197.0,17755537.0
2001-06-29,3789,3814,3699,3706,53420,109374.0,17755537.0
2001-07-02,3735,3856,3711,3832,83730,113103.0,17755537.0
2001-07-03,3909,3988,3838,3941,117790,116299.0,17755537.0
2001-07-04,3940,4277,3880,4181,602850,123401.0,17755537.0
2001-07-05,4222,4282,4108,4121,361420,121625.0,17755537.0
2001-07-06,4120,4120,3939,4061,162400,119850.0,17755537.0
2001-07-09,3976,4018,3856,3923,190690,115766.0,17755537.0
2001-07-10,3940,3994,3783,3862,130520,113991.0,17755537.0
2001-07-11,3783,4120,3699,4007,416490,118252.0,17755537.0
2001-07-12,4036,4241,3970,4067,562600,120027.0,17755537.0
2001-07-13,4090,4126,3729,3730,338840,110084.0,17755537.0
2001-07-16,3759,3783,3639,3652,149240,107776.0,17755537.0
2001-07-18,3639,3705,3518,3519,128240,103870.0,17755537.0
2001-07-19,3464,3548,3386,3453,97620,101917.0,17755537.0
2001-07-20,3374,3453,3248,3249,104770,95880.0,17755537.0
2001-07-23,3200,3314,3158,3170,85550,93572.0,17755537.0
2001-07-24,3230,3278,3073,3279,74220,96768.0,17755537.0
2001-07-25,3193,3356,3140,3219,44250,94992.0,17755537.0
2001-07-26,3308,3332,3236,3285,40150,96945.0,17755537.0
2001-07-27,3350,3350,3308,3333,72600,98366.0,17755537.0
2001-07-30,3320,3369,3272,3297,49880,97300.0,17755537.0
2001-07-31,3368,3548,3296,3477,139990,102627.0,17755537.0
2001-08-01,3458,3531,3398,3501,116350,103337.0,17755537.0
2001-08-02,3543,3543,3422,3441,73830,101562.0,17755537.0
2001-08-03,3519,3519,3404,3465,54200,102272.0,17755537.0
2001-08-06,3465,3477,3417,3435,39170,101384.0,17755537.0
2001-08-07,3435,3459,3411,3459,47150,102094.0,17755537.0
2001-08-08,3459,3603,3435,3550,111250,104758.0,17755537.0
2001-08-09,3597,3681,3459,3459,163090,102094.0,17755537.0
2001-08-10,3561,3561,3429,3435,52740,101384.0,17755537.0
2001-08-13,3471,3477,3435,3459,47870,102094.0,17755537.0
2001-08-14,3483,3669,3465,3628,229610,107066.0,17755537.0
2001-08-16,3579,3729,3524,3730,132470,110084.0,17755537.0
2001-08-17,3729,3742,3633,3670,57260,108309.0,17755537.0
2001-08-20,3603,3753,3543,3700,92760,109197.0,17755537.0
2001-08-21,3747,3838,3711,3742,148890,110439.0,17755537.0
2001-08-22,3675,3771,3675,3772,44910,111327.0,17755537.0
2001-08-23,3789,3789,3681,3682,47680,108664.0,17755537.0
2001-08-24,3705,3759,3609,3610,46530,106533.0,17755537.0
2001-08-27,3699,3873,3669,3850,126900,113635.0,17755537.0
2001-08-28,3849,3891,3729,3748,57800,110617.0,17755537.0
2001-08-29,3723,3723,3621,3646,49850,107599.0,17755537.0
2001-08-30,3627,3759,3560,3754,83250,110795.0,17755537.0
2001-08-31,3609,3723,3597,3700,107440,109197.0,17755537.0
2001-09-03,3669,3777,3627,3700,53630,109197.0,17755537.0
2001-09-04,3675,3699,3645,3700,33160,109197.0,17755537.0
2001-09-05,3723,3753,3500,3501,104900,103337.0,17755537.0
2001-09-06,3579,3627,3518,3519,91760,103870.0,17755537.0
2001-09-07,3524,3639,3500,3640,118150,107421.0,17755537.0
2001-09-10,3548,3687,3548,3688,61720,108841.0,17755537.0
2001-09-11,3645,3723,3579,3592,26510,106001.0,17755537.0
2001-09-12,3056,3303,3056,3249,209820,95880.0,17755537.0
2001-09-13,3308,3537,3260,3537,104860,104403.0,17755537.0
2001-09-14,3518,3518,3097,3399,76480,100319.0,17755537.0
2001-09-17,3134,3302,3025,3056,117900,90198.0,17755537.0
2001-09-18,3128,3248,3128,3207,31970,94637.0,17755537.0
2001-09-19,3145,3254,3145,3219,20770,94992.0,17755537.0
2001-09-20,3187,3248,3128,3189,37150,94104.0,17755537.0
2001-09-21,3188,3188,2770,3062,48940,90376.0,17755537.0
2001-09-24,3067,3151,3067,3128,21770,92329.0,17755537.0
2001-09-25,3224,3224,3013,3032,175330,89488.0,17755537.0
2001-09-26,3038,3188,3031,3062,62210,90376.0,17755537.0
2001-09-27,3068,3086,3007,3026,56580,89310.0,17755537.0
2001-09-28,3055,3097,3055,3092,60310,91263.0,17755537.0
2001-10-04,3176,3212,3152,3189,113050,94104.0,17755537.0
2001-10-05,3164,3187,3140,3177,41030,93749.0,17755537.0
2001-10-08,3158,3158,3085,3122,39980,92151.0,17755537.0
2001-10-09,3127,3193,3097,3170,42000,93572.0,17755537.0
2001-10-10,3327,3573,3327,3393,214920,100141.0,17755537.0
2001-10-11,3452,3452,3368,3381,96870,99786.0,17755537.0
2001-10-12,3452,3452,3308,3327,81280,98188.0,17755537.0
2001-10-15,3362,3525,3345,3459,192690,102094.0,17755537.0
2001-10-16,3398,3458,3368,3429,74470,101207.0,17755537.0
2001-10-17,3446,3489,3374,3429,81930,101207.0,17755537.0
2001-10-18,3398,3549,3368,3519,194890,103870.0,17755537.0
2001-10-19,4036,4036,3555,3610,154480,106533.0,17755537.0
2001-10-22,3669,3909,3555,3706,207100,109374.0,17755537.0
2001-10-23,3790,3880,3705,3760,206240,110972.0,17755537.0
2001-10-24,3760,3832,3718,3736,137480,110262.0,17755537.0
2001-10-25,3759,3759,3699,3724,80350,109907.0,17755537.0
2001-10-26,3723,3742,3621,3646,61000,107599.0,17755537.0
2001-10-29,3669,3700,3633,3646,40230,107599.0,17755537.0
2001-10-30,3615,3621,3470,3489,70390,102982.0,17755537.0
2001-10-31,3441,3525,3441,3465,60700,102272.0,17755537.0
2001-11-01,3495,3573,3495,3550,40570,104758.0,17755537.0
2001-11-02,3584,3639,3567,3610,56210,106533.0,17755537.0
2001-11-05,3567,3699,3567,3700,64870,109197.0,17755537.0
2001-11-06,3760,3771,3639,3670,65560,108309.0,17755537.0
2001-11-07,3669,3700,3639,3670,27690,108309.0,17755537.0
2001-11-08,3615,3753,3615,3682,61190,108664.0,17755537.0
2001-11-09,3681,3681,3633,3676,36800,108486.0,17755537.0
2001-11-12,3693,3922,3693,3808,380540,112393.0,17755537.0
2001-11-13,3801,3873,3765,3820,155680,112748.0,17755537.0
2001-11-14,3843,3898,3814,3820,140730,112748.0,17755537.0
2001-11-15,3819,3867,3771,3802,77840,112215.0,17755537.0
2001-11-16,3826,3934,3826,3856,292930,113813.0,17755537.0
2001-11-19,3886,4006,3868,3971,252160,117187.0,17755537.0
2001-11-20,4090,4187,3988,4031,352410,118962.0,17755537.0
2001-11-21,3988,4078,3939,3989,1227590,117719.0,17755537.0
2001-11-22,4036,4054,3952,4001,261400,118074.0,17755537.0
2001-11-23,4036,4211,4018,4205,407370,124111.0,17755537.0
2001-11-26,4247,4692,4240,4656,1970860,137428.0,17755537.0
2001-11-27,4722,4751,4481,4572,827270,134942.0,17755537.0
2001-11-28,4511,4571,4150,4151,369990,122513.0,17755537.0
2001-11-29,4048,4421,4048,4332,490910,127840.0,17755537.0
2001-11-30,4421,4445,4277,4332,427650,127840.0,17755537.0
2001-12-03,4361,4493,4337,4482,328070,132279.0,17755537.0
2001-12-04,4427,4596,4331,4422,2846570,130503.0,17755537.0
2001-12-05,4511,4535,4397,4404,647890,129971.0,17755537.0
2001-12-06,4451,4499,4235,4271,490500,126064.0,17755537.0
2001-12-07,4240,4391,4235,4362,418180,128728.0,17755537.0
2001-12-10,4391,4391,4199,4205,298480,124111.0,17755537.0
2001-12-11,4157,4253,4151,4247,267740,125354.0,17755537.0
2001-12-12,4247,4331,4199,4277,276980,126242.0,17755537.0
2001-12-13,4271,4355,4247,4332,299530,127840.0,17755537.0
2001-12-14,4330,4439,4270,4386,312870,129438.0,17755537.0
2001-12-17,4385,4385,4150,4151,224990,122513.0,17755537.0
2001-12-18,4180,4301,4000,4097,643780,120915.0,17755537.0
2001-12-19,4096,4144,3843,3874,305230,114346.0,17755537.0
2001-12-20,3916,4012,3892,3971,194350,117187.0,17755537.0
2001-12-21,3910,4000,3904,3971,158790,117187.0,17755537.0
2001-12-24,3862,4060,3862,3971,160890,117187.0,17755537.0
2001-12-26,4005,4198,4005,4199,279060,123934.0,17755537.0
2001-12-27,4072,4120,4036,4115,134020,121448.0,17755537.0
2001-12-28,4114,4265,4108,4211,232070,124289.0,17755537.0
2002-01-02,4216,4312,4216,4314,243059,127307.0,17755537.0
2002-01-03,4306,4325,4192,4217,299101,124466.0,17755537.0
2002-01-04,4235,4288,4132,4223,358820,124644.0,17755537.0
2002-01-07,4211,4223,4150,4163,319188,122868.0,17755537.0
2002-01-08,4096,4192,4078,4139,248700,122158.0,17755537.0
2002-01-09,4120,4163,4078,4121,232540,121625.0,17755537.0
2002-01-10,4180,4325,4126,4217,530208,124466.0,17755537.0
2002-01-11,4229,4409,4211,4392,987377,129615.0,17755537.0
2002-01-14,4397,4517,4301,4356,814239,128550.0,17755537.0
2002-01-15,4415,4421,4211,4380,418319,129260.0,17755537.0
2002-01-16,4421,4613,4391,4422,974620,130503.0,17755537.0
2002-01-17,4330,4337,4192,4289,388450,126597.0,17755537.0
2002-01-18,4301,4319,4181,4181,312530,123401.0,17755537.0
2002-01-21,4120,4247,4120,4235,201632,124999.0,17755537.0
2002-01-22,4247,4409,4216,4332,422987,127840.0,17755537.0
2002-01-23,4361,4644,4361,4608,1319551,136007.0,17755537.0
2002-01-24,4751,4764,4523,4596,917192,135652.0,17755537.0
2002-01-25,4662,5101,4638,4933,1434951,145595.0,17755537.0
2002-01-28,4993,5035,4842,5023,778860,148259.0,17755537.0
2002-01-29,4962,5107,4909,5023,415590,148259.0,17755537.0
2002-01-30,4818,4933,4746,4903,466834,144708.0,17755537.0
2002-01-31,4963,4993,4818,4879,301438,143997.0,17755537.0
2002-02-01,4902,4980,4752,4753,379910,140269.0,17755537.0
2002-02-04,4571,4746,4571,4747,220000,140091.0,17755537.0
2002-02-05,4602,4722,4571,4699,123817,138671.0,17755537.0
2002-02-06,4710,4854,4710,4777,164264,140979.0,17755537.0
2002-02-07,4722,5016,4692,4921,462471,145240.0,17755537.0
2002-02-08,4921,5270,4842,5204,837526,153585.0,17755537.0
2002-02-14,5462,5474,5269,5324,800940,157137.0,17755537.0
2002-02-15,5293,5407,5215,5408,593310,159622.0,17755537.0
2002-02-18,5377,5558,5377,5475,595799,161575.0,17755537.0
2002-02-19,5522,5703,5384,5505,667750,162463.0,17755537.0
2002-02-20,5504,5625,5462,5577,362755,164594.0,17755537.0
2002-02-21,5709,5763,5540,5577,489020,164594.0,17755537.0
2002-02-22,5534,5540,5342,5445,435340,160688.0,17755537.0
2002-02-25,5414,5486,5329,5336,260951,157492.0,17755537.0
2002-02-26,5359,5516,5353,5493,456194,162108.0,17755537.0
