STX(011810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-08-01,324443,342828,323507,342976,7743189,230914.0,60527836.0
2013-08-02,0,0,0,342976,0,230914.0,60527836.0
2013-08-05,370367,370367,291730,291731,2468506,196413.0,60527836.0
2013-08-06,286683,335333,272420,335334,6935878,225769.0,60527836.0
2013-08-07,334401,373054,315481,359607,6071698,242111.0,60527836.0
2013-08-08,359600,409053,342941,409053,32854289,275402.0,60527836.0
2013-08-09,439520,470173,415275,470187,22285103,316561.0,60527836.0
2013-08-12,494457,540297,488985,540310,13417189,363772.0,60527836.0
2013-08-13,549196,595037,496157,541209,32307035,364378.0,60527836.0
2013-08-14,0,0,0,541209,0,364378.0,60527836.0
2013-08-16,518624,518624,460126,461196,4832798,310508.0,60527836.0
2013-08-19,439512,439512,392869,392871,4123412,264507.0,60527836.0
2013-08-20,405332,451173,405332,451307,2484932,303850.0,60527836.0
2013-08-21,503327,518648,462946,489066,16708969,329271.0,60527836.0
2013-08-22,504193,526712,418787,444115,30527687,299008.0,60527836.0
2013-08-23,431563,448622,377587,377588,21076440,254217.0,60527836.0
2013-08-26,403456,410654,353225,383881,19448835,258454.0,60527836.0
2013-08-27,384195,435896,368473,400063,19677502,269349.0,60527836.0
2013-08-28,384723,412568,344208,365001,9485822,245743.0,60527836.0
2013-08-29,354666,382122,342543,363203,10066877,244532.0,60527836.0
2013-08-30,0,0,0,363203,0,244535.0,60528460.0
2013-09-02,338851,368033,320856,344324,15349598,231824.0,60528460.0
2013-09-03,368111,395566,356912,395568,15290000,266325.0,60528460.0
2013-09-04,384201,389259,346482,350617,16804804,236061.0,60528460.0
2013-09-05,344722,364846,336589,360057,7859674,242416.0,60528460.0
2013-09-06,372595,385131,330353,343425,9191061,231219.0,60528460.0
2013-09-09,351375,355910,337513,344324,5614343,231824.0,60528460.0
2013-09-10,357649,359923,301949,315555,9831102,212455.0,60528460.0
2013-09-11,319500,321762,287521,307914,12237525,207310.0,60528460.0
2013-09-12,305549,310072,297415,299823,4077681,201862.0,60528460.0
2013-09-13,272817,280940,266020,270155,10955824,182464.0,60720142.0
2013-09-16,272367,281292,268233,269706,5545583,182160.0,60720142.0
2013-09-17,269169,301026,261046,285438,10021154,192786.0,60720142.0
2013-09-23,287565,293438,269180,271054,4026668,183071.0,60720142.0
2013-09-24,262863,268602,230494,236891,9437653,159998.0,60720142.0
2013-09-25,243980,264627,235054,250377,10287075,169106.0,60720142.0
2013-09-26,245336,255209,238150,242285,3917731,163641.0,60720142.0
2013-09-27,241680,256065,235017,251276,4448782,169713.0,60720142.0
2013-09-30,253001,273659,237145,251276,7725599,169713.0,60720142.0
2013-10-01,246258,263719,243996,260266,4945259,176994.0,61137703.0
2013-10-02,262911,266912,249852,251725,4092585,171186.0,61137703.0
2013-10-04,244423,248022,226562,243634,3341169,165683.0,61137703.0
2013-10-07,242685,246284,222429,227901,1959591,154984.0,61137703.0
2013-10-08,236370,261953,224648,234644,17761645,159569.0,61137703.0
2013-10-10,229144,239406,217422,224755,3761053,152844.0,61137703.0
2013-10-11,230069,238204,223406,235543,2794684,160181.0,61137703.0
2013-10-14,231934,237795,223009,231947,2309003,157735.0,61137703.0
2013-10-15,244917,257976,231858,235992,4054680,160486.0,61137703.0
2013-10-16,235930,235930,221132,223406,2405625,152382.0,61320683.0
2013-10-17,225137,232870,219799,231947,2377572,158207.0,61320683.0
2013-10-18,229233,239094,225634,232846,2837672,158821.0,61320683.0
2013-10-21,233189,233590,224666,228800,1119614,156061.0,61320683.0
2013-10-22,228677,236799,225078,230149,1765473,156981.0,61320683.0
2013-10-23,228643,229178,224642,227452,1094293,155141.0,61320683.0
2013-10-24,224720,228720,218458,222058,2335728,151462.0,61320683.0
2013-10-25,222890,224616,213430,213966,1730097,145943.0,61320683.0
2013-10-28,203967,204903,182785,188794,4472584,128773.0,61320683.0
2013-10-29,188651,191313,173330,185198,4872890,126321.0,61320683.0
2013-10-30,190578,195915,176581,178455,4435734,121722.0,61320683.0
2013-10-31,178858,178858,159525,160475,4062244,109702.0,61457880.0
2013-11-01,154593,155530,142458,155530,5342524,106322.0,61457880.0
2013-11-04,153192,162117,150931,157328,2157319,107551.0,61457880.0
2013-11-05,158572,180568,154049,180703,4652386,123530.0,61457880.0
2013-11-06,202201,207673,197276,207673,2664874,141968.0,61457880.0
2013-11-07,228293,238689,224292,238689,13840874,163171.0,61457880.0
2013-11-08,257007,274054,248872,274201,12055830,187447.0,61457880.0
2013-11-11,284910,315028,258391,275999,27433366,188676.0,61457880.0
2013-11-12,277352,305609,264292,285888,21445023,195436.0,61457880.0
2013-11-13,303851,321847,290257,321849,19546896,220019.0,61457880.0
2013-11-14,340661,344260,300281,317353,20333514,216946.0,61457880.0
2013-11-15,327199,329862,270952,275100,13154040,188086.0,61466026.0
2013-11-18,270506,301549,243585,285438,16049877,195155.0,61466026.0
2013-11-19,280423,327212,265101,305217,29366330,208677.0,61466026.0
2013-11-20,293038,313697,291165,297575,10047558,203453.0,61466026.0
2013-11-21,302034,305633,291237,299373,5679361,204682.0,61466026.0
2013-11-22,299359,328153,285899,299373,20487350,204682.0,61466026.0
2013-11-25,293025,303823,274105,285438,6727898,195155.0,61466026.0
2013-11-26,278719,288179,259397,265660,7331225,181632.0,61466026.0
2013-11-27,278697,305216,272823,305217,23108494,208677.0,61466026.0
2013-11-28,280943,312387,270146,307464,29807172,210214.0,61466026.0
2013-11-29,301905,310964,278596,281393,16704014,192389.0,61466026.0
2013-12-02,283917,289377,263271,270605,9034980,185032.0,61472272.0
2013-12-03,270505,276765,251183,258917,6893715,177040.0,61472272.0
2013-12-04,251571,257030,220125,220260,11350843,150607.0,61472272.0
2013-12-05,211275,243133,211275,231947,12652564,158598.0,61472272.0
2013-12-06,226876,233138,214218,217562,5378738,148763.0,61472272.0
2013-12-09,224344,230071,204074,219810,9492679,150300.0,61472272.0
2013-12-10,215190,246633,207992,246781,7490512,168741.0,61472272.0
2013-12-11,238187,281377,234588,269256,21796337,184109.0,61472272.0
2013-12-12,262860,286571,251540,254872,16889072,174274.0,61472272.0
2013-12-13,251652,258850,234191,237790,7385843,162606.0,61476598.0
2013-12-16,240775,273154,239048,273302,19103582,186889.0,61476598.0
2013-12-17,279608,292145,268811,277347,17947543,189655.0,61476598.0
2013-12-18,274090,281289,262893,273302,9191590,186889.0,61476598.0
2013-12-19,285850,313160,283978,313308,17564343,214246.0,61476598.0
2013-12-20,316300,346808,266471,311510,49218879,213016.0,61476598.0
2013-12-23,324504,327166,267330,272403,16547966,186274.0,61476598.0
2013-12-24,277736,280934,237222,247230,18120408,169061.0,61476598.0
2013-12-26,248505,257029,230511,246781,14103284,168753.0,61476598.0
2013-12-27,243598,253058,238126,240937,7650319,164757.0,61476598.0
2013-12-30,242732,246330,226997,231947,5782624,158610.0,61476598.0
2014-01-02,234093,245280,229558,236891,5929749,161991.0,61476598.0
2014-01-03,235875,240800,229212,230149,3853336,157380.0,61476598.0
2014-01-06,238638,261558,233580,253973,13146798,173671.0,61476598.0
2014-01-07,259391,260182,240861,242735,7512051,165987.0,61476598.0
2014-01-08,243970,247167,231445,234644,5638227,160454.0,61476598.0
2014-01-09,254347,260622,240765,241836,10881348,165372.0,61476598.0
2014-01-10,239419,246617,234093,236891,4651813,161991.0,61476598.0
2014-01-13,240014,244015,235491,238689,3455044,163220.0,61476598.0
2014-01-14,237154,266871,231828,256220,19064804,175208.0,61476598.0
2014-01-15,250801,256528,231869,237341,12461562,162298.0,61476598.0
2014-01-16,239516,241790,234592,237790,4175882,162606.0,61476598.0
2014-01-17,243033,246632,234108,234644,4237732,160454.0,61476598.0
2014-01-20,233581,236379,218783,223856,4231958,153077.0,61476598.0
2014-01-21,222443,222443,208582,209921,6850781,143548.0,61476598.0
2014-01-22,206656,231837,198132,216663,9992431,148159.0,61476598.0
2014-01-23,215256,229251,211268,211269,5479973,144470.0,61476598.0
2014-01-24,206732,217931,202732,211269,5527408,144470.0,61476598.0
2014-01-27,211216,217880,199884,200032,6186858,136785.0,61476598.0
2014-01-28,170350,170350,170350,170364,360690,116498.0,61476598.0
2014-01-29,145179,145179,145179,145191,359124,99285.0,61476598.0
2014-02-03,129734,145041,127460,134403,20440294,91908.0,61476598.0
2014-02-04,132057,154041,130720,146990,26493207,100514.0,61476598.0
2014-02-05,149147,152746,124889,126762,17827819,86682.0,61476598.0
2014-02-06,120916,128114,108246,108781,14346832,74387.0,61476598.0
2014-02-07,112332,114995,101937,106084,9934866,72542.0,61476598.0
2014-02-10,106873,121804,106873,120468,14325098,82379.0,61476598.0
2014-02-11,118994,134327,114993,124065,19582676,84838.0,61476598.0
2014-02-12,122554,132014,121229,124964,6845658,85452.0,61476598.0
2014-02-13,128989,129390,123529,124065,4748886,84838.0,61476598.0
2014-02-14,126716,140578,124856,134853,12221947,131215.0,87476598.0
2014-02-17,137543,146468,114612,114625,31854213,111533.0,87476598.0
2014-02-18,118634,131692,117698,131706,15700838,128153.0,87476598.0
2014-02-19,137960,145561,133960,138898,22167861,135151.0,87476598.0
2014-02-20,142454,146854,131656,132605,11269563,129028.0,87476598.0
2014-02-21,129785,137506,129384,131257,5415861,127716.0,87476598.0
2014-02-24,131651,138315,121790,124065,14715407,120718.0,87476598.0
2014-02-25,125818,128091,118619,119569,5498437,116344.0,87476598.0
2014-02-26,121291,129427,119565,123166,8105598,119843.0,87476598.0
2014-02-27,123106,126171,117647,119120,4040048,115906.0,87476598.0
2014-02-28,120852,122178,107792,111928,9256229,108908.0,87476598.0
2014-03-03,113182,113705,105182,108781,5132530,105847.0,87476598.0
2014-03-04,104270,110532,103334,106534,5489877,103660.0,87476598.0
2014-03-05,106097,109696,103288,103837,5452045,101035.0,87476598.0
2014-03-06,115908,118972,113648,119120,3246898,115906.0,87476598.0
2014-03-07,130323,134725,110467,113276,25588321,110221.0,87476598.0
2014-03-10,0,0,0,113276,0,110221.0,87476598.0
2014-03-11,0,0,0,113276,0,,
2014-03-12,0,0,0,113276,0,,
2014-03-13,0,0,0,113276,0,,
2014-03-14,0,0,0,113276,0,,
2014-03-17,0,0,0,113276,0,,
2014-03-18,0,0,0,113276,0,,
2014-03-19,0,0,0,113276,0,,
2014-03-20,0,0,0,113276,0,,
2014-03-21,0,0,0,113276,0,,
2014-03-24,0,0,0,113276,0,,
2014-03-25,0,0,0,113276,0,,
2014-03-26,0,0,0,113276,0,,
2014-03-27,0,0,0,113276,0,1692226.0,268607348.0
2014-03-28,0,0,0,113276,0,,
2014-03-31,0,0,0,113276,0,,
2014-04-01,0,0,0,113276,0,,
2014-04-02,0,0,0,113276,0,,
2014-04-03,0,0,0,113276,0,,
2014-04-04,0,0,0,113276,0,,
2014-04-07,0,0,0,113276,0,,
2014-04-08,0,0,0,113276,0,,
2014-04-09,0,0,0,113276,0,,
2014-04-10,0,0,0,113276,0,,
2014-04-11,0,0,0,113276,0,,
2014-04-14,0,0,0,113276,0,,
2014-04-15,0,0,0,113276,0,,
2014-04-16,0,0,0,113276,0,,
2014-04-17,0,0,0,113276,0,,
2014-04-18,0,0,0,113276,0,,
2014-04-21,0,0,0,113276,0,,
2014-04-22,0,0,0,113276,0,,
2014-04-23,0,0,0,113276,0,,
2014-04-24,0,0,0,113276,0,,
2014-04-25,0,0,0,113276,0,,
2014-04-28,0,0,0,113276,0,,
2014-04-29,0,0,0,113276,0,,
2014-04-30,0,0,0,113276,0,,
2014-05-02,0,0,0,113276,0,,
2014-05-07,0,0,0,113276,0,,
2014-05-08,0,0,0,113276,0,,
2014-05-09,0,0,0,113276,0,,
2014-05-12,0,0,0,113276,0,,
2014-05-13,0,0,0,113276,0,,
2014-05-14,0,0,0,113276,0,,
2014-05-15,0,0,0,113276,0,,
2014-05-16,0,0,0,113276,0,,
2014-05-19,0,0,0,113276,0,,
2014-05-20,0,0,0,113276,0,,
2014-05-21,0,0,0,113276,0,,
2014-05-22,0,0,0,113276,0,,
2014-05-23,0,0,0,113276,0,,
2014-05-26,0,0,0,113276,0,,
2014-05-27,0,0,0,113276,0,,
2014-05-28,0,0,0,113276,0,,
2014-05-29,0,0,0,113276,0,,
2014-05-30,0,0,0,113276,0,,
2014-06-02,0,0,0,113276,0,,
2014-06-03,113275,130188,99948,130201,4367906,262429.0,268607348.0
2014-06-05,149258,149258,149258,149258,655996,300840.0,268607348.0
2014-06-09,171234,171234,171234,171247,71279,345160.0,268607348.0
2014-06-10,196567,196567,196567,196568,740410,396196.0,268607348.0
2014-06-11,225886,225886,216546,225886,20928035,455289.0,268607348.0
2014-06-12,229881,251864,218549,230551,40312343,464691.0,268607348.0
2014-06-13,230536,245867,227873,234549,16260319,472749.0,268607348.0
2014-06-16,231878,233215,219889,219889,10747470,443202.0,268607348.0
2014-06-17,214547,220542,203885,207229,11121550,417684.0,268607348.0
2014-06-18,205896,208559,183242,189238,18388476,381422.0,268607348.0
2014-06-19,190556,210544,178567,197900,21278393,398882.0,268607348.0
2014-06-20,193229,202556,189230,191237,5922435,385452.0,268607348.0
2014-06-23,184571,192572,165248,168582,14842710,339788.0,268607348.0
2014-06-24,169916,181237,166584,169248,10795392,341131.0,268607348.0
2014-06-25,169242,171904,156585,163917,8172034,330387.0,268607348.0
2014-06-26,166579,169242,155247,160586,7780428,323672.0,268607348.0
2014-06-27,160571,172571,155245,161252,9808770,325015.0,268607348.0
2014-06-30,159919,162582,156587,156588,2142049,315614.0,268607348.0
2014-07-01,158583,165247,155920,162585,4071759,327701.0,268607348.0
2014-07-02,162579,166579,159248,163917,5838369,330387.0,268607348.0
2014-07-03,164576,171908,162582,166583,7744579,335759.0,268607348.0
2014-07-04,166576,169908,162577,164584,3638040,331730.0,268607348.0
2014-07-07,165918,165918,157916,158587,3645555,319643.0,268607348.0
2014-07-08,157239,162576,157239,157921,3223925,318300.0,268607348.0
2014-07-09,157907,159913,154576,154589,2555093,311585.0,268607348.0
2014-07-10,154583,155921,151251,152590,2472226,307555.0,268607348.0
2014-07-11,152585,175236,149253,163917,17221521,330387.0,268607348.0
2014-07-14,163256,169919,157916,161918,7660407,326358.0,268607348.0
2014-07-15,162577,169239,159914,164584,5104684,331730.0,268607348.0
2014-07-16,163901,164570,157908,157921,2956782,318300.0,268607348.0
2014-07-17,157248,164581,154585,158587,5154462,319643.0,268607348.0
2014-07-18,157909,161241,155916,157254,2310886,316957.0,268607348.0
2014-07-21,158575,165239,155914,157921,5124242,318300.0,268607348.0
2014-07-22,158586,161249,157248,158587,2966933,319643.0,268607348.0
2014-07-23,158578,161241,156585,157254,3154742,316957.0,268607348.0
2014-07-24,155923,159255,147921,148592,4203354,299497.0,268607348.0
2014-07-25,150585,151923,147253,148592,1578947,299497.0,268607348.0
2014-07-28,146592,149924,138590,139930,3098975,282038.0,268607348.0
2014-07-29,140588,145257,131796,132600,3777207,267264.0,268607348.0
2014-07-30,132596,144585,128595,136598,5179038,275323.0,268607348.0
2014-07-31,137249,145249,134586,137931,6258459,278009.0,268607348.0
2014-08-01,137923,141923,135929,136598,3865282,275323.0,268607348.0
2014-08-04,137917,139923,133261,134599,2796550,271293.0,268607348.0
2014-08-05,135925,137250,132862,133933,1841358,269950.0,268607348.0
2014-08-06,133923,135260,132330,133133,1280627,268339.0,268607348.0
2014-08-07,132066,135264,131798,132200,1254773,266458.0,268607348.0
2014-08-08,132327,133129,129664,130334,1019184,262698.0,268607348.0
2014-08-11,130587,135256,130053,130601,1082493,263235.0,268607348.0
2014-08-12,131395,134593,131261,132866,933208,267802.0,268607348.0
2014-08-13,135930,152589,131929,152590,9173298,307555.0,268607348.0
2014-08-14,165250,172582,157916,165250,19225929,333073.0,268607348.0
2014-08-18,163247,168573,154579,157254,7790522,316957.0,268607348.0
2014-08-19,158584,159921,149925,155922,6970229,314271.0,268607348.0
2014-08-20,157242,169242,155247,157254,7893453,316957.0,268607348.0
2014-08-21,159244,161238,147244,147926,4903420,298154.0,268607348.0
2014-08-22,152588,159921,151919,155922,4422606,314271.0,268607348.0
2014-08-25,156587,156587,149924,149925,2165652,302183.0,268607348.0
2014-08-26,149928,153261,148590,151924,1613551,306212.0,268607348.0
2014-08-27,153261,153917,148591,148592,2225098,299497.0,268607348.0
2014-08-28,149252,149920,143258,143928,2856502,290096.0,268607348.0
2014-08-29,141250,144580,140581,141262,1409640,284724.0,268607348.0
2014-09-01,142587,146586,141250,144594,1188091,291439.0,268607348.0
2014-09-02,145920,148583,141921,143928,1202386,290096.0,268607348.0
2014-09-03,143920,147920,142594,142595,2186239,287410.0,268607348.0
2014-09-04,142594,147251,140587,142595,1719971,287410.0,268607348.0
2014-09-05,141928,145928,140589,141929,2081982,286067.0,268607348.0
2014-09-11,143261,145922,140586,143261,1896807,288753.0,268607348.0
2014-09-12,141917,143911,140581,141262,1369300,284724.0,268607348.0
2014-09-15,141251,142588,136595,137264,1370712,276666.0,268607348.0
2014-09-16,137250,139257,135257,137264,819793,276666.0,268607348.0
2014-09-17,139933,149929,139933,145260,2955391,292782.0,268607348.0
2014-09-18,145257,145257,141256,142595,1108362,287410.0,268607348.0
2014-09-19,142590,147914,141252,143928,1260374,290096.0,268607348.0
2014-09-22,143911,143911,140581,141262,1168879,284724.0,268607348.0
2014-09-23,141259,142597,137926,138597,1316267,279352.0,268607348.0
2014-09-24,138585,139254,136593,137931,752552,278009.0,268607348.0
2014-09-25,137925,139263,135931,135932,704900,273979.0,268607348.0
2014-09-26,133926,135934,132868,135265,1145072,272636.0,268607348.0
2014-09-29,135263,135932,132466,132467,941132,266996.0,268607348.0
2014-09-30,132864,133922,131928,133000,752782,268070.0,268607348.0
2014-10-01,133002,135265,118338,135265,2646100,272636.0,268607348.0
2014-10-02,136600,152589,135931,135932,4535485,273979.0,268607348.0
2014-10-06,135923,139253,130585,131534,2471753,265115.0,268607348.0
2014-10-07,131931,132867,126993,129268,994738,260549.0,268607348.0
2014-10-08,126860,129269,117266,119007,4324990,239866.0,268607348.0
2014-10-10,101270,101270,101270,101282,213475,204142.0,268607348.0
2014-10-13,86088,86088,86088,86090,170200,173520.0,268607348.0
2014-10-14,75556,81285,73296,73296,35955840,147734.0,268607348.0
2014-10-15,74222,77018,71425,72897,15621792,146928.0,268607348.0
2014-10-16,72890,74081,70883,71031,5623795,143168.0,268607348.0
2014-10-17,72498,73957,70491,71964,5551496,145048.0,268607348.0
2014-10-20,71953,72890,70750,71031,2995977,143168.0,268607348.0
2014-10-21,69825,81546,69691,81559,17394392,164388.0,268607348.0
2014-10-22,82222,84483,69564,72763,17642899,146660.0,268607348.0
2014-10-23,72228,74089,68494,69298,6839825,139676.0,268607348.0
2014-10-24,69568,70224,64764,65300,4548128,131618.0,268607348.0
2014-10-27,65558,71285,65023,67433,4634620,135915.0,268607348.0
2014-10-28,66757,68094,65965,65967,1932032,132961.0,268607348.0
2014-10-29,67018,70349,65960,67433,3130435,135915.0,268607348.0
2014-10-30,67963,69969,65165,65300,3548748,131618.0,268607348.0
2014-10-31,66100,67425,65029,65967,2064993,132961.0,268607348.0
2014-11-03,65969,67695,64229,65300,1994553,131618.0,268607348.0
2014-11-04,65289,65958,61290,64634,2384891,130275.0,268607348.0
2014-11-05,64629,69833,63425,69032,4473713,139139.0,268607348.0
2014-11-06,70217,77014,62897,63701,13134961,128394.0,268607348.0
2014-11-07,63957,65161,62364,63035,1931153,127051.0,268607348.0
2014-11-10,63169,64360,62767,62902,1229554,126783.0,268607348.0
2014-11-11,62899,63555,62497,63568,1418610,128126.0,268607348.0
2014-11-12,63824,63824,62364,63035,1363061,127051.0,268607348.0
2014-11-13,63300,65160,62765,63568,1572417,128126.0,268607348.0
2014-11-14,64228,65031,61966,62502,1515785,125977.0,268607348.0
2014-11-17,62898,63423,61696,63301,848353,127588.0,268607348.0
2014-11-18,64226,65162,61964,62768,1361652,126514.0,268607348.0
2014-11-19,62234,63304,61967,62102,835947,125171.0,268607348.0
2014-11-20,62499,63825,61830,62768,976289,126514.0,268607348.0
2014-11-21,63030,63030,60355,60903,1545238,122754.0,268607348.0
2014-11-24,61291,62227,60488,60769,1246128,122485.0,268607348.0
2014-11-25,61023,61558,60221,60769,1103398,122485.0,268607348.0
2014-11-26,60896,61030,58767,59303,1494010,119530.0,268607348.0
2014-11-27,59301,59301,56103,56638,2268954,114158.0,268607348.0
2014-11-28,55706,65032,53832,65034,11483125,131080.0,268607348.0
2014-12-01,61833,65164,58769,58770,7112197,118456.0,268607348.0
2014-12-02,58234,63560,55839,58904,6741016,118724.0,268607348.0
2014-12-03,59973,61165,57833,58904,1771246,118724.0,268607348.0
2014-12-04,59568,62632,57696,59970,4299972,120873.0,268607348.0
2014-12-05,57828,63555,57828,60103,5205273,121142.0,268607348.0
2014-12-08,60361,69030,59838,69032,14590006,139139.0,268607348.0
2014-12-09,71952,77679,64354,67966,23765121,136990.0,268607348.0
2014-12-10,66749,73156,65290,67966,13814818,136990.0,268607348.0
2014-12-11,68623,71554,65961,67299,8431354,135647.0,268607348.0
2014-12-12,66626,68887,61423,61569,6912554,124097.0,268607348.0
2014-12-15,60623,60623,53692,53706,6979067,108249.0,268607348.0
2014-12-16,51966,58896,50094,53973,11720781,108786.0,268607348.0
2014-12-17,54635,60229,53833,55572,9163251,112009.0,268607348.0
2014-12-18,55701,57161,49841,49975,5233058,100728.0,268607348.0
2014-12-19,0,0,0,49975,0,100728.0,268607348.0
2014-12-22,0,0,0,49975,0,,
2014-12-23,0,0,0,49975,0,,
2014-12-24,0,0,0,49975,0,,
2014-12-26,0,0,0,49975,0,,
2014-12-29,0,0,0,49975,0,,
2014-12-30,0,0,0,49975,0,,
2015-01-02,0,0,0,49975,0,,
2015-01-05,0,0,0,49975,0,,
2015-01-06,0,0,0,49975,0,,
2015-01-07,0,0,0,49975,0,,
2015-01-08,0,0,0,49975,0,,
2015-01-09,0,0,0,49975,0,,
2015-01-12,49974,57452,48029,57453,591941,141019.0,29845260.0
2015-01-13,66025,66025,66025,66025,162404,162060.0,29845260.0
2015-01-14,75874,75874,66511,75874,4541712,186234.0,29845260.0
2015-01-15,74171,84750,70644,74172,3756388,182056.0,29845260.0
2015-01-16,73928,79886,72955,73321,1785245,179967.0,29845260.0
2015-01-19,73563,73685,63958,64931,2100352,159374.0,29845260.0
2015-01-20,63836,67362,60918,62621,1422481,153703.0,29845260.0
2015-01-21,63228,65174,60918,62134,1273987,152509.0,29845260.0
2015-01-22,61647,63350,57148,57331,1275915,140720.0,29845260.0
2015-01-23,57392,59155,56054,56055,710723,137587.0,29845260.0
2015-01-26,56054,58303,54838,54839,716529,134602.0,29845260.0
2015-01-27,55203,56601,52528,53075,911219,130275.0,29845260.0
2015-01-28,52528,53440,51069,51312,555325,125947.0,29845260.0
2015-01-29,51129,54230,50704,51799,890778,127141.0,29845260.0
2015-01-30,51677,54412,51069,51434,499069,126245.0,29845260.0
2015-02-02,51069,53197,50704,51677,461479,126842.0,29845260.0
2015-02-03,52041,55811,51920,53258,832547,130722.0,29845260.0
2015-02-04,53622,54716,52163,52407,287503,128633.0,29845260.0
2015-02-05,52649,52649,51008,51373,258684,126096.0,29845260.0
2015-02-06,51008,51981,51008,51616,181584,126693.0,29845260.0
2015-02-09,52467,52467,50400,50522,201423,124007.0,29845260.0
2015-02-10,50461,50461,49002,49549,232051,121619.0,29845260.0
2015-02-11,50218,50218,49123,49184,123806,120724.0,29845260.0
2015-02-12,49184,49548,48515,49367,141013,121172.0,29845260.0
2015-02-13,49366,52771,48515,50461,443203,123858.0,29845260.0
2015-02-16,50461,50826,49853,50218,121013,123261.0,29845260.0
2015-02-17,50218,50218,48637,49184,122339,120724.0,29845260.0
2015-02-23,49670,50582,48818,49367,152687,121172.0,29845260.0
2015-02-24,56723,56723,56723,56723,442041,139228.0,29845260.0
2015-02-25,60067,65174,59702,65174,2487715,159971.0,29845260.0
2015-02-26,62012,63593,57817,58061,1604717,142511.0,29845260.0
2015-02-27,59641,61404,57878,58122,599301,142660.0,29845260.0
2015-03-02,58121,58121,53683,54109,637696,132811.0,29845260.0
2015-03-03,54716,55264,53501,55264,164696,135647.0,29845260.0
2015-03-04,55993,55993,53926,54413,153073,133558.0,29845260.0
2015-03-05,54656,59945,53865,56723,545830,139228.0,29845260.0
2015-03-06,58060,58060,55932,56784,179376,139377.0,29845260.0
2015-03-09,56601,58121,56480,56845,125278,139527.0,29845260.0
2015-03-10,57635,57635,55446,56115,97953,137736.0,29845260.0
2015-03-11,55081,57635,54838,56662,140608,139079.0,29845260.0
2015-03-12,57331,57756,55932,56906,89880,139676.0,29845260.0
2015-03-13,57756,65174,56784,63472,444439,155792.0,29845260.0
2015-03-16,63714,64322,60614,61648,230980,151315.0,29845260.0
2015-03-17,61769,70524,60188,67241,885426,165044.0,29845260.0
2015-03-18,65903,77211,64201,75388,1213459,185041.0,29845260.0
2015-03-19,75387,81102,73928,78428,1383474,192502.0,29845260.0
2015-03-20,84507,84507,76968,76969,1029310,188920.0,29845260.0
2015-03-23,73928,76360,69308,72713,797687,178475.0,29845260.0
2015-03-24,73442,74293,69306,70159,473409,172207.0,29845260.0
2015-03-25,69064,70159,66997,67971,366502,166835.0,29845260.0
2015-03-26,68455,74901,65660,70767,692635,173699.0,29845260.0
2015-03-27,69308,71132,67483,69795,221960,171312.0,29845260.0
2015-03-30,69794,71618,67241,67849,227128,166537.0,29845260.0
2015-03-31,67119,69916,66389,68457,169513,168029.0,29845260.0
2015-04-01,67605,69551,66511,67363,169731,165343.0,29845260.0
2015-04-02,68334,72834,67361,69673,415423,171013.0,29845260.0
2015-04-03,68821,72104,67605,72105,205462,176982.0,29845260.0
2015-04-06,74171,75629,71253,72348,246324,177579.0,29845260.0
2015-04-07,72348,73320,70037,70646,196761,173401.0,29845260.0
2015-04-08,70888,72591,69916,71862,243076,176385.0,29845260.0
2015-04-09,71861,78670,70524,72348,985893,177579.0,29845260.0
2015-04-10,72712,74536,71861,72956,309606,179072.0,29845260.0
2015-04-13,74171,74171,71132,72834,198791,178773.0,29845260.0
2015-04-14,72469,76846,72104,73078,322752,179370.0,29845260.0
2015-04-15,72348,73320,71132,71497,217304,175490.0,29845260.0
2015-04-16,71130,72955,69429,70281,261143,172506.0,29845260.0
2015-04-17,70159,70766,69186,69430,174078,170416.0,29845260.0
2015-04-20,69794,71861,68092,71254,168411,174893.0,29845260.0
2015-04-21,72104,72104,69308,69795,132434,171312.0,29845260.0
2015-04-22,69306,70888,64443,67241,267985,165044.0,29845260.0
2015-04-23,66997,67605,64687,64688,197914,158777.0,29845260.0
2015-04-24,64808,67362,64687,66390,126292,162955.0,29845260.0
2015-04-27,66389,66875,65052,66025,77743,162060.0,29845260.0
2015-04-28,65538,67484,65052,65174,101177,159971.0,29845260.0
2015-04-29,67119,67119,63958,64931,79494,159374.0,29845260.0
2015-04-30,64809,65174,63714,64809,72604,159075.0,29845260.0
2015-05-04,64809,66146,64444,64566,50689,158478.0,29845260.0
2015-05-06,64566,69671,64566,68335,225142,167730.0,29845260.0
2015-05-07,69672,78549,69429,78306,1987719,192203.0,29845260.0
2015-05-08,82440,84020,70524,70767,1731758,173699.0,29845260.0
2015-05-11,70767,72226,65903,67120,524473,164746.0,29845260.0
2015-05-12,67849,67970,63714,63715,368863,156389.0,29845260.0
2015-05-13,62255,62985,60127,61405,355647,150719.0,29845260.0
2015-05-14,61647,64078,61283,62985,191422,154598.0,29845260.0
2015-05-15,63228,63593,61283,62864,114123,154300.0,29845260.0
2015-05-18,63714,64444,61283,62013,202223,152211.0,29845260.0
2015-05-19,61890,62498,60675,61161,163535,150122.0,29845260.0
2015-05-20,61161,61769,60675,60797,89035,149226.0,29845260.0
2015-05-21,60796,61161,60249,60432,80733,148331.0,29845260.0
2015-05-22,60796,62620,60188,60371,102329,148182.0,29845260.0
