삼성카드(029780),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-09-05,39250,39800,38900,39150,231071,4535876.0,115858891.0
2013-09-06,39550,39550,38500,38800,180289,4495325.0,115858891.0
2013-09-09,38650,39450,38650,39250,217136,4547461.0,115858891.0
2013-09-10,39300,39750,39000,39500,129539,4576426.0,115858891.0
2013-09-11,39500,40000,38700,39900,200661,4622770.0,115858891.0
2013-09-12,39550,40250,39500,39950,150858,4628563.0,115858891.0
2013-09-13,39500,40000,38900,39000,150239,4518497.0,115858891.0
2013-09-16,39100,39400,38750,39000,157755,4518497.0,115858891.0
2013-09-17,38600,39000,38050,38500,114190,4460567.0,115858891.0
2013-09-23,38600,40000,38550,39350,148663,4559047.0,115858891.0
2013-09-24,39500,39950,39000,39250,457865,4547461.0,115858891.0
2013-09-25,39300,39600,38500,39200,184461,4541669.0,115858891.0
2013-09-26,39150,39650,38950,39150,178479,4535876.0,115858891.0
2013-09-27,39950,40150,39350,39900,218937,4622770.0,115858891.0
2013-09-30,39500,40050,39050,40000,216712,4634356.0,115858891.0
2013-10-01,39450,40700,39450,40700,137190,4715457.0,115858891.0
2013-10-02,40700,40700,40100,40400,214672,4680699.0,115858891.0
2013-10-04,40000,41000,39700,40750,235750,4721250.0,115858891.0
2013-10-07,40400,40500,40050,40300,74842,4669113.0,115858891.0
2013-10-08,40300,40500,39250,40300,116146,4669113.0,115858891.0
2013-10-10,40300,40500,39550,40150,116472,4651734.0,115858891.0
2013-10-11,39950,40450,39800,39900,78622,4622770.0,115858891.0
2013-10-14,39750,40150,39550,39850,52470,4616977.0,115858891.0
2013-10-15,40000,40350,38800,39400,197031,4564840.0,115858891.0
2013-10-16,39450,39500,38800,39200,88933,4541669.0,115858891.0
2013-10-17,39450,39450,39050,39200,65095,4541669.0,115858891.0
2013-10-18,39200,39450,38850,39400,96464,4564840.0,115858891.0
2013-10-21,39100,39400,38850,39000,67593,4518497.0,115858891.0
2013-10-22,39400,40350,39400,40000,272031,4634356.0,115858891.0
2013-10-23,39850,40550,39800,40000,180079,4634356.0,115858891.0
2013-10-24,40200,40200,39550,39700,80914,4599598.0,115858891.0
2013-10-25,39950,40200,38850,39450,128563,4570633.0,115858891.0
2013-10-28,39150,39450,38850,39200,60851,4541669.0,115858891.0
2013-10-29,38900,39200,38800,39100,118351,4530083.0,115858891.0
2013-10-30,38900,39200,38750,38850,145851,4501118.0,115858891.0
2013-10-31,38650,39350,38500,39300,152306,4553254.0,115858891.0
2013-11-01,38900,39350,38900,39150,54975,4535876.0,115858891.0
2013-11-04,38900,39100,37800,38450,139566,4454774.0,115858891.0
2013-11-05,37850,38750,37850,38450,48980,4454774.0,115858891.0
2013-11-06,38100,39050,38100,38900,83937,4506911.0,115858891.0
2013-11-07,38600,39100,37950,38500,126781,4460567.0,115858891.0
2013-11-08,38300,38650,38050,38300,67745,4437396.0,115858891.0
2013-11-11,38200,38500,37950,38000,51965,4402638.0,115858891.0
2013-11-12,38050,38400,37950,38050,66354,4408431.0,115858891.0
2013-11-13,37850,38200,37250,37250,49970,4315744.0,115858891.0
2013-11-14,37200,37800,37200,37350,119565,4327330.0,115858891.0
2013-11-15,37650,37950,37350,37650,83322,4362087.0,115858891.0
2013-11-18,37750,37800,37150,37150,93644,4304158.0,115858891.0
2013-11-19,37350,37600,37100,37400,84459,4333123.0,115858891.0
2013-11-20,37300,37600,36900,37300,172707,4321537.0,115858891.0
2013-11-21,37300,37300,36450,36600,106413,4240435.0,115858891.0
2013-11-22,36850,37600,36600,37300,68173,4321537.0,115858891.0
2013-11-25,37300,38600,37300,38250,225048,4431603.0,115858891.0
2013-11-26,38000,38200,37600,37950,160729,4396845.0,115858891.0
2013-11-27,37950,38450,37800,38150,99326,4420017.0,115858891.0
2013-11-28,38600,38600,38000,38050,70670,4408431.0,115858891.0
2013-11-29,38100,38400,37600,38100,130500,4414224.0,115858891.0
2013-12-02,38000,38100,37050,37150,109361,4304158.0,115858891.0
2013-12-03,37100,37150,36600,36800,93928,4263607.0,115858891.0
2013-12-04,36500,36650,35950,36200,144476,4194092.0,115858891.0
2013-12-05,36200,36650,36200,36500,84994,4228850.0,115858891.0
2013-12-06,36500,36850,35950,36700,96993,4252021.0,115858891.0
2013-12-09,36900,37050,36650,36700,65435,4252021.0,115858891.0
2013-12-10,37000,37000,36150,36500,99530,4228850.0,115858891.0
2013-12-11,36200,36550,36100,36400,59821,4217264.0,115858891.0
2013-12-12,36150,36500,35600,35700,170212,4136162.0,115858891.0
2013-12-13,36000,36000,35400,35700,7497376,4136162.0,115858891.0
2013-12-16,35850,36500,35600,35600,188270,4124577.0,115858891.0
2013-12-17,36100,36100,35500,35850,124090,4153541.0,115858891.0
2013-12-18,35600,36350,35600,36100,111256,4182506.0,115858891.0
2013-12-19,36650,36650,35900,36000,87066,4170920.0,115858891.0
2013-12-20,36200,36300,35950,36250,98411,4199885.0,115858891.0
2013-12-23,36500,36750,36150,36450,98624,4223057.0,115858891.0
2013-12-24,36450,37300,36450,37100,129287,4298365.0,115858891.0
2013-12-26,37350,37400,36850,37150,119836,4304158.0,115858891.0
2013-12-27,36800,37750,36700,37650,132253,4362087.0,115858891.0
2013-12-30,37650,37650,36850,37400,169165,4333123.0,115858891.0
2014-01-02,37500,37500,36600,37000,133553,4286779.0,115858891.0
2014-01-03,37000,37000,36000,36150,155094,4188299.0,115858891.0
2014-01-06,36100,36350,35950,36050,93894,4176713.0,115858891.0
2014-01-07,36050,36450,35950,35950,68607,4165127.0,115858891.0
2014-01-08,35950,36250,35600,35800,108592,4147748.0,115858891.0
2014-01-09,36050,36100,35250,35250,179331,4084026.0,115858891.0
2014-01-10,35350,35600,35000,35250,164589,4084026.0,115858891.0
2014-01-13,35250,35450,35150,35200,90586,4078233.0,115858891.0
2014-01-14,35150,35400,35050,35050,77860,4060854.0,115858891.0
2014-01-15,35050,35300,34850,34900,120262,4043475.0,115858891.0
2014-01-16,35150,35250,34850,34850,120886,4037682.0,115858891.0
2014-01-17,34850,35200,34850,34850,78993,4037682.0,115858891.0
2014-01-20,35000,35050,34550,34600,68400,4008718.0,115858891.0
2014-01-21,34750,35000,34650,34700,81633,4020304.0,115858891.0
2014-01-22,34900,35650,34800,35450,178892,4107198.0,115858891.0
2014-01-23,35650,36750,35600,36100,344251,4182506.0,115858891.0
2014-01-24,36250,36400,35400,35650,149316,4130369.0,115858891.0
2014-01-27,35300,35750,34600,35250,107400,4084026.0,115858891.0
2014-01-28,35300,35400,34300,34700,205087,4020304.0,115858891.0
2014-01-29,34800,35100,34450,34850,425478,4037682.0,115858891.0
2014-02-03,34850,35050,33100,33700,389668,3904445.0,115858891.0
2014-02-04,33200,33650,33050,33200,236451,3846515.0,115858891.0
2014-02-05,33150,33550,33100,33250,150081,3852308.0,115858891.0
2014-02-06,33500,33500,32200,32500,409925,3765414.0,115858891.0
2014-02-07,32800,33250,32550,33150,219209,3840722.0,115858891.0
2014-02-10,33300,33300,32650,32950,112719,3817550.0,115858891.0
2014-02-11,32900,33350,32900,32950,123112,3817550.0,115858891.0
2014-02-12,33050,33550,32950,33400,105917,3869687.0,115858891.0
2014-02-13,33450,33650,33250,33450,127191,3875480.0,115858891.0
2014-02-14,33700,34150,33400,34050,210911,3944995.0,115858891.0
2014-02-17,34500,34500,33950,34000,102004,3939202.0,115858891.0
2014-02-18,33950,34250,33700,34100,53620,3950788.0,115858891.0
2014-02-19,33800,34200,33500,33750,116117,3910238.0,115858891.0
2014-02-20,33700,33950,33400,33850,69579,3921823.0,115858891.0
2014-02-21,33700,34150,33700,34000,96354,3939202.0,115858891.0
2014-02-24,33800,34300,33800,34050,106093,3944995.0,115858891.0
2014-02-25,34350,34350,33850,34050,109771,3944995.0,115858891.0
2014-02-26,33850,34100,33700,33900,70238,3927616.0,115858891.0
2014-02-27,33750,33900,33300,33750,141754,3910238.0,115858891.0
2014-02-28,33650,34050,33300,33600,125194,3892859.0,115858891.0
2014-03-03,33550,33850,33400,33750,85146,3910238.0,115858891.0
2014-03-04,33650,34000,33400,33850,95544,3921823.0,115858891.0
2014-03-05,34050,34250,33900,34050,74121,3944995.0,115858891.0
2014-03-06,34100,34150,33750,34050,54803,3944995.0,115858891.0
2014-03-07,34000,34200,33850,33900,68383,3927616.0,115858891.0
2014-03-10,34050,34100,33800,33900,89780,3927616.0,115858891.0
2014-03-11,33900,34200,33750,34200,107245,3962374.0,115858891.0
2014-03-12,34000,34100,33600,33700,95443,3904445.0,115858891.0
2014-03-13,33550,33850,33350,33700,109464,3904445.0,115858891.0
2014-03-14,33650,33650,32750,33100,179472,3834929.0,115858891.0
2014-03-17,33050,33100,32350,32850,146010,3805965.0,115858891.0
2014-03-18,32900,33000,32650,32800,120637,3800172.0,115858891.0
2014-03-19,32700,33000,32650,32750,74560,3794379.0,115858891.0
2014-03-20,32850,32950,32050,32600,77463,3777000.0,115858891.0
2014-03-21,32600,32900,32450,32900,164388,3811758.0,115858891.0
2014-03-24,32650,33100,32650,32900,55280,3811758.0,115858891.0
2014-03-25,32800,33350,32700,33200,129626,3846515.0,115858891.0
2014-03-26,33200,33850,33150,33700,115655,3904445.0,115858891.0
2014-03-27,33850,34400,33700,34050,184122,3944995.0,115858891.0
2014-03-28,33950,34600,33900,34150,116910,3956581.0,115858891.0
2014-03-31,34150,35000,34150,34650,163665,4014511.0,115858891.0
2014-04-01,34400,34800,34300,34450,120294,3991339.0,115858891.0
2014-04-02,34300,34950,34300,34750,144876,4026096.0,115858891.0
2014-04-03,34800,35200,34200,34450,125623,3991339.0,115858891.0
2014-04-04,34600,34750,34150,34450,119654,3991339.0,115858891.0
2014-04-07,34200,34500,34000,34500,67274,3997132.0,115858891.0
2014-04-08,34500,35100,34100,35000,89548,4055061.0,115858891.0
2014-04-09,35000,35500,34900,35450,95499,4107198.0,115858891.0
2014-04-10,35550,35600,35100,35450,92903,4107198.0,115858891.0
2014-04-11,35100,35150,34550,35100,98497,4066647.0,115858891.0
2014-04-14,34800,35100,34400,34450,127709,3991339.0,115858891.0
2014-04-15,34550,34750,34150,34150,156837,3956581.0,115858891.0
2014-04-16,34450,34550,34100,34150,67802,3956581.0,115858891.0
2014-04-17,34600,35050,34400,35000,167996,4055061.0,115858891.0
2014-04-18,35100,35350,34900,35000,56260,4055061.0,115858891.0
2014-04-21,34700,35000,34300,34550,104055,4002925.0,115858891.0
2014-04-22,34550,34550,34050,34250,130427,3968167.0,115858891.0
2014-04-23,34800,35950,34500,35600,282200,4124577.0,115858891.0
2014-04-24,35600,36450,35300,36400,169831,4217264.0,115858891.0
2014-04-25,35950,36350,34950,35850,126236,4153541.0,115858891.0
2014-04-28,35800,37050,35500,36900,152937,4275193.0,115858891.0
2014-04-29,37000,37100,36650,36850,106829,4269400.0,115858891.0
2014-04-30,36850,37500,36800,37450,159330,4338915.0,115858891.0
2014-05-02,37150,37700,36550,37700,122351,4367880.0,115858891.0
2014-05-07,37550,37550,36650,36800,103589,4263607.0,115858891.0
2014-05-08,36500,37300,36200,37050,103684,4292572.0,115858891.0
2014-05-09,36500,37950,36500,37650,110982,4362087.0,115858891.0
2014-05-12,37700,37850,37000,37800,140401,4379466.0,115858891.0
2014-05-13,37350,38650,36800,38550,170679,4466360.0,115858891.0
2014-05-14,38200,39500,38050,38850,245529,4501118.0,115858891.0
2014-05-15,38700,39500,38400,39500,119362,4576426.0,115858891.0
2014-05-16,39400,39650,38800,39600,163003,4588012.0,115858891.0
2014-05-19,39650,39950,39300,39950,223394,4628563.0,115858891.0
2014-05-20,39800,39800,38700,39050,226201,4524290.0,115858891.0
2014-05-21,38950,38950,37900,38850,261552,4501118.0,115858891.0
2014-05-22,38600,39200,38400,38850,115850,4501118.0,115858891.0
2014-05-23,39150,39500,38800,39050,156090,4524290.0,115858891.0
2014-05-26,38750,39000,37850,38650,135883,4477946.0,115858891.0
2014-05-27,38850,38950,37850,38250,86689,4431603.0,115858891.0
2014-05-28,37750,38300,37750,38250,109453,4431603.0,115858891.0
2014-05-29,38200,38600,37900,38550,65154,4466360.0,115858891.0
2014-05-30,38100,38100,37300,37550,145764,4350501.0,115858891.0
2014-06-02,37550,38400,37150,38400,76542,4448981.0,115858891.0
2014-06-03,41200,41500,39300,40250,858534,4663320.0,115858891.0
2014-06-05,40300,40550,39500,40300,443619,4669113.0,115858891.0
2014-06-09,40600,40900,39350,40150,381207,4651734.0,115858891.0
2014-06-10,40100,40350,39500,40300,242525,4669113.0,115858891.0
2014-06-11,40350,40700,39950,40600,135269,4703871.0,115858891.0
2014-06-12,40300,41350,40100,41100,214530,4761800.0,115858891.0
2014-06-13,40950,42000,40750,42000,220044,4866073.0,115858891.0
2014-06-16,42000,43850,41050,41700,259862,4831316.0,115858891.0
2014-06-17,41700,42700,41450,42700,126417,4947175.0,115858891.0
2014-06-18,42750,42750,41800,42000,155727,4866073.0,115858891.0
2014-06-19,42000,42500,41200,42000,174548,4866073.0,115858891.0
2014-06-20,42200,42200,41150,41150,187401,4767593.0,115858891.0
2014-06-23,41000,41950,40650,41650,111408,4825523.0,115858891.0
2014-06-24,41350,43500,41350,43350,177126,5022483.0,115858891.0
2014-06-25,43350,43350,42500,42750,109794,4952968.0,115858891.0
2014-06-26,42650,43600,42400,43300,113679,5016690.0,115858891.0
2014-06-27,43400,43400,42600,42800,65925,4958761.0,115858891.0
2014-06-30,43300,43300,42550,43150,87328,4999311.0,115858891.0
2014-07-01,42650,43300,42150,43100,61447,4993518.0,115858891.0
2014-07-02,43100,43250,42500,43250,125490,5010897.0,115858891.0
2014-07-03,42850,43200,42550,42550,73547,4929796.0,115858891.0
2014-07-04,43150,43150,42450,42750,46265,4952968.0,115858891.0
2014-07-07,43100,43800,42700,43600,115681,5051448.0,115858891.0
2014-07-08,43600,43800,42650,43150,83882,4999311.0,115858891.0
2014-07-09,43050,43050,41950,42150,106903,4883452.0,115858891.0
2014-07-10,42000,42650,41750,42250,125776,4895038.0,115858891.0
2014-07-11,41800,42600,41200,42500,66467,4924003.0,115858891.0
2014-07-14,42400,43400,42200,42950,44223,4976139.0,115858891.0
2014-07-15,42950,43750,42950,43300,81528,5016690.0,115858891.0
2014-07-16,42800,43750,42800,43500,46392,5039862.0,115858891.0
2014-07-17,43050,43700,43050,43700,52529,5063034.0,115858891.0
2014-07-18,43000,43450,42950,43050,44205,4987725.0,115858891.0
2014-07-21,43050,44200,43050,44000,104969,5097791.0,115858891.0
2014-07-22,43750,44100,43300,43800,61946,5074619.0,115858891.0
2014-07-23,43600,44800,43550,44700,82183,5178892.0,115858891.0
2014-07-24,44700,44900,44250,44850,73622,5196271.0,115858891.0
2014-07-25,44600,44600,43800,44050,84831,5103584.0,115858891.0
2014-07-28,44450,45000,43600,44450,89034,5149928.0,115858891.0
2014-07-29,44900,45300,44350,44650,112625,5173099.0,115858891.0
2014-07-30,45100,49800,44300,47650,461461,5520676.0,115858891.0
2014-07-31,47750,49400,47650,48050,346832,5567020.0,115858891.0
2014-08-01,48350,49100,46350,47400,186983,5491711.0,115858891.0
2014-08-04,47400,47400,46200,47250,148381,5474333.0,115858891.0
2014-08-05,47700,47700,46750,47250,110897,5474333.0,115858891.0
2014-08-06,47350,47350,46250,47100,88740,5456954.0,115858891.0
2014-08-07,46500,47700,46250,47450,58378,5497504.0,115858891.0
2014-08-08,47600,47600,46300,46900,64863,5433782.0,115858891.0
2014-08-11,47250,47950,46650,47400,58981,5491711.0,115858891.0
2014-08-12,47450,48250,47150,47750,55068,5532262.0,115858891.0
2014-08-13,48150,48850,47600,48000,93853,5561227.0,115858891.0
2014-08-14,47450,48500,47300,47750,91143,5532262.0,115858891.0
2014-08-18,47750,48450,47100,48050,118853,5567020.0,115858891.0
2014-08-19,47550,48400,47550,47750,137698,5532262.0,115858891.0
2014-08-20,48000,49200,47050,49200,134495,5700257.0,115858891.0
2014-08-21,49000,49200,47550,48800,104961,5653914.0,115858891.0
2014-08-22,48350,49150,48350,49150,59653,5694464.0,115858891.0
2014-08-25,49150,49300,46950,49050,65096,5682879.0,115858891.0
2014-08-26,49100,49100,47600,47800,154074,5538055.0,115858891.0
2014-08-27,48300,49800,47900,49500,136647,5735015.0,115858891.0
2014-08-28,48950,49800,48650,49550,76502,5740808.0,115858891.0
2014-08-29,49700,49700,48050,48750,145085,5648121.0,115858891.0
2014-09-01,48150,49000,48050,48700,37747,5642328.0,115858891.0
2014-09-02,48500,49000,47200,47250,79276,5474333.0,115858891.0
2014-09-03,46500,48500,46300,48350,121170,5601777.0,115858891.0
2014-09-04,48800,49500,48500,49450,63626,5729222.0,115858891.0
2014-09-05,48550,49500,48400,48900,46388,5665500.0,115858891.0
2014-09-11,48100,48750,47200,47200,97456,5468540.0,115858891.0
2014-09-12,47200,47950,46700,47450,109888,5497504.0,115858891.0
2014-09-15,47900,49200,47600,48400,110252,5607570.0,115858891.0
2014-09-16,48100,49500,48100,49000,125205,5677086.0,115858891.0
2014-09-17,49500,50500,49450,50400,176687,5839288.0,115858891.0
2014-09-18,50100,52500,49900,52500,197173,6082592.0,115858891.0
2014-09-19,52300,52600,50300,50300,179652,5827702.0,115858891.0
2014-09-22,51000,51200,50400,50900,75339,5897218.0,115858891.0
2014-09-23,51200,51900,50400,51900,80425,6013076.0,115858891.0
2014-09-24,52000,52600,51100,51600,72939,5978319.0,115858891.0
2014-09-25,51700,52000,49950,50400,108780,5839288.0,115858891.0
2014-09-26,50400,51000,49900,50200,51852,5816116.0,115858891.0
2014-09-29,50200,51200,49600,50600,66336,5862460.0,115858891.0
2014-09-30,50100,52300,50000,52200,122880,6047834.0,115858891.0
2014-10-01,52000,52000,50000,50400,141469,5839288.0,115858891.0
2014-10-02,49850,50100,47300,48750,247376,5648121.0,115858891.0
2014-10-06,49150,49250,47700,48200,100027,5584399.0,115858891.0
2014-10-07,48200,49700,48000,48600,75350,5630742.0,115858891.0
2014-10-08,48850,49200,48300,49200,76299,5700257.0,115858891.0
2014-10-10,49750,49750,47700,48000,93497,5561227.0,115858891.0
2014-10-13,48000,48300,46500,46950,109532,5439575.0,115858891.0
2014-10-14,48000,48000,46300,47050,141777,5451161.0,115858891.0
2014-10-15,47150,47450,45800,46000,116625,5329509.0,115858891.0
2014-10-16,45900,47300,45700,46450,107300,5381645.0,115858891.0
2014-10-17,48000,48000,45700,46000,73244,5329509.0,115858891.0
2014-10-20,46300,46950,45950,46100,68195,5341095.0,115858891.0
2014-10-21,45800,46450,44250,45900,111888,5317923.0,115858891.0
2014-10-22,46350,48200,46100,48150,162547,5578606.0,115858891.0
2014-10-23,47500,48000,46950,47100,62456,5456954.0,115858891.0
2014-10-24,47450,47800,46350,46750,49874,5416403.0,115858891.0
2014-10-27,47000,47950,45450,45600,84857,5283165.0,115858891.0
2014-10-28,45900,46300,45150,45150,102815,5231029.0,115858891.0
2014-10-29,45750,46050,45050,45650,126587,5288958.0,115858891.0
2014-10-30,45250,46150,45000,46150,75109,5346888.0,115858891.0
2014-10-31,46700,47500,45300,46000,168561,5329509.0,115858891.0
2014-11-03,45500,48250,45500,47500,218967,5503297.0,115858891.0
2014-11-04,47500,48650,47250,47300,220115,5480126.0,115858891.0
2014-11-05,48000,48750,47200,47550,156137,5509090.0,115858891.0
2014-11-06,47250,48400,47250,47550,103209,5509090.0,115858891.0
2014-11-07,47100,48000,46800,47300,77066,5480126.0,115858891.0
2014-11-10,47750,48550,47400,47950,125075,5555434.0,115858891.0
2014-11-11,47950,48900,47400,48000,215401,5561227.0,115858891.0
2014-11-12,47700,48450,47550,47850,150321,5543848.0,115858891.0
2014-11-13,48000,48200,47300,47700,97605,5526469.0,115858891.0
2014-11-14,48500,48500,47400,48350,326988,5601777.0,115858891.0
2014-11-17,48250,48600,47600,48000,162777,5561227.0,115858891.0
2014-11-18,48000,48400,47300,48000,81982,5561227.0,115858891.0
2014-11-19,47650,48200,47500,47900,82228,5549641.0,115858891.0
2014-11-20,47900,48300,47450,48000,71373,5561227.0,115858891.0
2014-11-21,48350,48400,47800,48000,87305,5561227.0,115858891.0
2014-11-24,47850,48350,47100,47700,112947,5526469.0,115858891.0
2014-11-25,47750,48150,47750,47850,156337,5543848.0,115858891.0
2014-11-26,48250,49250,47750,48600,163084,5630742.0,115858891.0
2014-11-27,48250,48700,47200,48050,144214,5567020.0,115858891.0
2014-11-28,47700,48350,47550,47950,85886,5555434.0,115858891.0
2014-12-01,47750,48600,47600,47850,127597,5543848.0,115858891.0
2014-12-02,47850,47900,46000,46000,204485,5329509.0,115858891.0
2014-12-03,46000,47550,45500,47400,188225,5491711.0,115858891.0
2014-12-04,47200,47900,46450,47750,87479,5532262.0,115858891.0
2014-12-05,47750,47750,45650,45650,172526,5288958.0,115858891.0
2014-12-08,45800,46600,45200,46500,82325,5387438.0,115858891.0
2014-12-09,46150,46650,45350,45450,58515,5265787.0,115858891.0
2014-12-10,44800,45900,44400,45300,112755,5248408.0,115858891.0
2014-12-11,44550,45900,44450,45350,158716,5254201.0,115858891.0
2014-12-12,46300,46300,44050,44150,194956,5115170.0,115858891.0
2014-12-15,44000,44850,43050,44650,113397,5173099.0,115858891.0
2014-12-16,44300,44550,43050,43650,85533,5057241.0,115858891.0
2014-12-17,44100,44350,43100,43500,126732,5039862.0,115858891.0
2014-12-18,43150,44450,42600,44400,138497,5144135.0,115858891.0
2014-12-19,44000,44850,43550,44500,137020,5155721.0,115858891.0
2014-12-22,43950,45400,43700,45050,81030,5219443.0,115858891.0
2014-12-23,44900,46450,44500,46050,106246,5335302.0,115858891.0
2014-12-24,46000,46600,45650,46600,94977,5399024.0,115858891.0
2014-12-26,46050,47250,45850,47050,137004,5451161.0,115858891.0
2014-12-29,46200,46400,44350,45050,135015,5219443.0,115858891.0
2014-12-30,44500,45450,43900,44200,101159,5120963.0,115858891.0
2015-01-02,43650,44150,43500,43750,56764,5068826.0,115858891.0
2015-01-05,43050,44000,41250,41300,233274,4784972.0,115858891.0
2015-01-06,41000,41050,40050,40150,266237,4651734.0,115858891.0
2015-01-07,40250,40600,39700,39950,150131,4628563.0,115858891.0
2015-01-08,40050,40950,40050,40750,111397,4721250.0,115858891.0
2015-01-09,40950,41300,40650,40650,128073,4709664.0,115858891.0
2015-01-12,40350,40600,39200,39350,202885,4559047.0,115858891.0
2015-01-13,39700,40050,39200,39350,130491,4559047.0,115858891.0
2015-01-14,39300,40000,39100,39500,133472,4576426.0,115858891.0
2015-01-15,39250,39600,37250,37550,443331,4350501.0,115858891.0
2015-01-16,37500,37550,36800,37450,210632,4338915.0,115858891.0
2015-01-19,37800,38200,37450,37600,98450,4356294.0,115858891.0
2015-01-20,37950,38050,36700,36750,133181,4257814.0,115858891.0
2015-01-21,36800,37400,36600,37400,136816,4333123.0,115858891.0
2015-01-22,37400,37450,37000,37100,97991,4298365.0,115858891.0
2015-01-23,37600,39100,37400,38800,204053,4495325.0,115858891.0
2015-01-26,39050,39150,37400,37700,133943,4367880.0,115858891.0
2015-01-27,38200,38600,37500,38050,116756,4408431.0,115858891.0
2015-01-28,37650,37950,37250,37400,121621,4333123.0,115858891.0
2015-01-29,37400,38350,37250,38300,163693,4437396.0,115858891.0
2015-01-30,39250,39250,37500,38200,208219,4425810.0,115858891.0
2015-02-02,38650,38650,37550,37650,160433,4362087.0,115858891.0
2015-02-03,37900,38950,37650,38950,241321,4512704.0,115858891.0
2015-02-04,39450,39450,38500,38650,184335,4477946.0,115858891.0
2015-02-05,38650,39050,38200,38750,146553,4489532.0,115858891.0
2015-02-06,38750,38800,37050,37200,218453,4309951.0,115858891.0
2015-02-09,37200,37400,36550,36750,180282,4257814.0,115858891.0
2015-02-10,37050,37050,36600,36700,126150,4252021.0,115858891.0
2015-02-11,36950,37200,36750,37150,155645,4304158.0,115858891.0
2015-02-12,36900,37150,36700,37000,109832,4286779.0,115858891.0
2015-02-13,36800,37100,36550,36700,126668,4252021.0,115858891.0
2015-02-16,36700,36850,36200,36250,120313,4199885.0,115858891.0
2015-02-17,36300,37000,36250,36950,111158,4280986.0,115858891.0
2015-02-23,37000,37250,36900,37000,125301,4286779.0,115858891.0
2015-02-24,37000,38100,37000,37850,210335,4385259.0,115858891.0
2015-02-25,38050,38450,37850,38000,122264,4402638.0,115858891.0
2015-02-26,38050,38100,37300,37300,114471,4321537.0,115858891.0
2015-02-27,37250,37650,37100,37500,135607,4344708.0,115858891.0
2015-03-02,37600,38050,37350,37900,141166,4391052.0,115858891.0
2015-03-03,37850,38150,37500,37550,189213,4350501.0,115858891.0
2015-03-04,37600,37850,37150,37150,102930,4304158.0,115858891.0
2015-03-05,37200,37550,36950,37300,100558,4321537.0,115858891.0
2015-03-06,37400,38100,37350,38050,122254,4408431.0,115858891.0
2015-03-09,38050,38200,37600,37850,87565,4385259.0,115858891.0
2015-03-10,37850,38100,36800,37000,148171,4286779.0,115858891.0
2015-03-11,36700,36750,35100,35150,371506,4072440.0,115858891.0
2015-03-12,35600,37200,35200,37200,280070,4309951.0,115858891.0
2015-03-13,37700,37750,37250,37350,138821,4327330.0,115858891.0
2015-03-16,37300,37300,36050,36050,119817,4176713.0,115858891.0
2015-03-17,36250,37650,36250,37500,153109,4344708.0,115858891.0
2015-03-18,37700,37900,37000,37300,144575,4321537.0,115858891.0
2015-03-19,37750,37900,37000,37800,161938,4379466.0,115858891.0
2015-03-20,37850,37850,37150,37550,136735,4350501.0,115858891.0
2015-03-23,37150,38300,37150,38000,127467,4402638.0,115858891.0
2015-03-24,38150,39000,37850,39000,179258,4518497.0,115858891.0
2015-03-25,39100,40000,38500,38750,252297,4489532.0,115858891.0
2015-03-26,38650,39400,38350,39050,120628,4524290.0,115858891.0
2015-03-27,39200,39250,38500,39250,133460,4547461.0,115858891.0
2015-03-30,39750,41400,39450,39800,263106,4611184.0,115858891.0
2015-03-31,40250,41100,40000,41050,205336,4756007.0,115858891.0
2015-04-01,41000,41050,40300,41000,177300,4750215.0,115858891.0
2015-04-02,40850,41550,40850,41100,145890,4761800.0,115858891.0
2015-04-03,41200,41200,39800,40300,106011,4669113.0,115858891.0
2015-04-06,40450,40750,40000,40550,103069,4698078.0,115858891.0
2015-04-07,40600,41250,40400,41250,334938,4779179.0,115858891.0
2015-04-08,40800,41250,40700,40800,117975,4727043.0,115858891.0
2015-04-09,40750,41050,39700,39850,423212,4616977.0,115858891.0
2015-04-10,40700,42000,40200,41350,236540,4790765.0,115858891.0
2015-04-13,41350,41400,40450,40600,270306,4703871.0,115858891.0
2015-04-14,40300,42300,40300,41700,270926,4831316.0,115858891.0
2015-04-15,41800,41900,40850,41500,191557,4808144.0,115858891.0
2015-04-16,41600,42700,41600,42050,199680,4871866.0,115858891.0
2015-04-17,41800,42450,41750,42250,183151,4895038.0,115858891.0
2015-04-20,42100,42500,42000,42300,187444,4900831.0,115858891.0
2015-04-21,42300,42300,41600,41900,210281,4854488.0,115858891.0
2015-04-22,41600,42400,41500,41900,174147,4854488.0,115858891.0
2015-04-23,42700,43950,41900,43800,319654,5074619.0,115858891.0
2015-04-24,43250,44450,42850,43000,266721,4981932.0,115858891.0
2015-04-27,43750,43750,42400,42800,192061,4958761.0,115858891.0
2015-04-28,43150,43500,42250,42350,195062,4906624.0,115858891.0
2015-04-29,42800,43250,41350,41800,207969,4842902.0,115858891.0
2015-04-30,41700,42850,41050,41100,289330,4761800.0,115858891.0
2015-05-04,41100,42300,41100,41700,170329,4831316.0,115858891.0
2015-05-06,42200,42950,41700,42800,204820,4958761.0,115858891.0
2015-05-07,42500,42950,42350,42550,156339,4929796.0,115858891.0
2015-05-08,42950,42950,42100,42200,154906,4889245.0,115858891.0
2015-05-11,42300,43600,42250,43400,99993,5028276.0,115858891.0
2015-05-12,43200,43450,42250,42600,138200,4935589.0,115858891.0
