CJ(001040),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-23,290433,306463,287604,299863,75509,9258992.0,29116327.0
2015-07-24,297505,302220,288547,288548,56938,8909596.0,29116327.0
2015-07-27,283832,293733,278646,283361,86439,8749456.0,29116327.0
2015-07-28,286190,289961,275817,285719,70760,8822247.0,29116327.0
2015-07-29,287133,287133,278646,284776,74666,8793131.0,29116327.0
2015-07-30,286190,288076,274874,275818,46746,8516526.0,29116327.0
2015-07-31,278174,290433,276288,288076,81187,8895038.0,29116327.0
2015-08-03,288076,295148,283361,287133,40637,8865922.0,29116327.0
2015-08-04,294205,299391,283361,291848,74018,9011503.0,29116327.0
2015-08-05,288547,297977,288547,290905,50609,8982387.0,29116327.0
2015-08-06,289961,306463,289961,305521,100034,9433690.0,29116327.0
2015-08-07,301749,309292,299391,305049,48646,9419132.0,29116327.0
2015-08-10,301277,309764,297977,302692,48465,9346341.0,29116327.0
2015-08-11,306463,306463,289490,293734,68559,9069736.0,29116327.0
2015-08-12,295148,300334,283361,294205,92482,9084294.0,29116327.0
2015-08-13,291847,298920,286661,291376,57636,8996945.0,29116327.0
2015-08-17,295619,303163,292319,296563,44462,9157085.0,29116327.0
2015-08-18,296091,298448,266859,268745,168572,8298153.0,29116327.0
2015-08-19,264973,269688,243285,255544,298517,7890525.0,29116327.0
2015-08-20,253657,260730,248000,256958,125733,7934199.0,29116327.0
2015-08-21,250828,258844,245171,256958,124805,7934199.0,29116327.0
2015-08-24,256958,260258,241870,249886,145122,7715827.0,29116327.0
2015-08-25,250357,255543,240456,253186,110111,7817734.0,29116327.0
2015-08-26,251771,272517,250357,270631,105112,8356386.0,29116327.0
2015-08-27,270631,272988,265444,267331,80541,8254479.0,29116327.0
2015-08-28,269216,280060,267802,275346,87160,8501967.0,29116327.0
2015-08-31,272517,275817,264030,271103,101469,8370944.0,29116327.0
2015-09-01,267802,272988,259315,260730,80336,8050664.0,29116327.0
2015-09-02,256958,270631,256015,267802,66493,8269037.0,29116327.0
2015-09-03,266859,268273,256958,256958,70255,7934199.0,29116327.0
2015-09-04,257429,260730,246585,249886,79833,7715827.0,29116327.0
2015-09-07,248942,262144,248000,258844,60567,7992432.0,29116327.0
2015-09-08,256486,280532,249414,275346,130542,8501967.0,29116327.0
2015-09-09,271574,277703,262615,263559,165605,8138013.0,29116327.0
2015-09-10,263558,282418,260730,276760,181995,8545642.0,29116327.0
2015-09-11,272517,296562,264973,296563,196301,9157085.0,29116327.0
2015-09-14,283832,284304,259787,259787,213218,8024832.0,29128248.0
2015-09-15,258844,268745,258372,258844,103775,7995704.0,29128248.0
2015-09-16,262144,264030,252714,252715,136637,7806370.0,29128248.0
2015-09-17,255072,258372,250828,252715,101030,7806370.0,29128248.0
2015-09-18,253657,264030,253186,262616,137385,8112217.0,29128248.0
2015-09-21,259315,261673,256015,258373,45565,7981140.0,29128248.0
2015-09-22,258844,265444,256958,264030,64289,8155909.0,29128248.0
2015-09-23,259315,262144,251300,253658,95654,7835499.0,29128248.0
2015-09-24,254129,255072,251300,252243,54977,7791806.0,29128248.0
2015-09-25,251771,254129,247057,249414,74231,7704422.0,29128248.0
2015-09-30,245171,252714,245171,248943,79756,7689857.0,29128248.0
2015-10-01,249885,256486,248471,252715,55095,7806370.0,29128248.0
2015-10-02,253186,256015,250357,250357,42514,7733550.0,29128248.0
2015-10-05,254129,260730,251300,256958,68712,7937448.0,29128248.0
2015-10-06,261673,266859,259315,264502,86617,8170474.0,29128248.0
2015-10-07,260730,263558,251300,255072,97540,7879191.0,29128248.0
2015-10-08,256958,257429,252243,255072,88578,7879191.0,29128248.0
2015-10-12,255072,259315,255072,258373,46826,7981140.0,29128248.0
2015-10-13,257429,262144,257429,260730,69815,8053961.0,29128248.0
2015-10-14,259787,261201,251300,252243,73839,7791806.0,29128248.0
2015-10-15,252714,254129,248942,250357,89975,7733550.0,29128248.0
2015-10-16,250828,255072,249885,253658,46285,7835499.0,29128248.0
2015-10-19,255072,256015,251771,255544,47506,7893755.0,29128248.0
2015-10-20,255543,255543,248471,254601,77116,7864627.0,29128248.0
2015-10-21,252714,254129,246114,246114,90677,7602473.0,29128248.0
2015-10-22,245642,246585,228669,238099,203178,7354883.0,29128248.0
2015-10-23,240927,243756,237155,237156,42742,7325754.0,29128248.0
2015-10-26,239041,248471,238098,248471,81665,7675293.0,29128248.0
2015-10-27,246114,247057,240927,244228,41724,7544216.0,29128248.0
2015-10-28,244228,246585,239984,246114,34502,7602473.0,29128248.0
2015-10-29,243756,245171,232441,232913,128933,7194677.0,29128248.0
2015-10-30,231498,235269,226311,226312,96665,6990780.0,29128248.0
2015-11-02,228669,238098,226783,233856,161742,7223806.0,29128248.0
2015-11-03,234798,236212,230083,232441,54169,7180113.0,29128248.0
2015-11-04,231026,233384,225368,227726,72298,7034472.0,29128248.0
2015-11-05,227726,230555,226783,229612,44126,7092728.0,29128248.0
2015-11-06,230083,234327,225840,225840,45152,6976215.0,29128248.0
2015-11-09,226311,231498,226311,228198,55341,7049036.0,29128248.0
2015-11-10,226783,227726,215467,216411,77004,6684933.0,29128248.0
2015-11-11,214053,225368,213110,223483,68933,6903395.0,29128248.0
2015-11-12,223482,223482,214053,214996,51741,6641241.0,29128248.0
2015-11-13,212638,218768,207923,217354,74653,6714061.0,29128248.0
2015-11-16,214996,219711,210752,215939,39675,6670369.0,29128248.0
2015-11-17,217825,223482,213110,221597,55290,6845138.0,29128248.0
2015-11-18,222068,222539,213581,217825,71278,6728625.0,29128248.0
2015-11-19,218296,220654,215467,218297,36688,6743189.0,29128248.0
2015-11-20,217825,224425,217825,220654,36852,6816010.0,29128248.0
2015-11-23,220654,234327,219711,229612,87279,7092728.0,29128248.0
2015-11-24,230555,238098,230083,236213,75613,7296626.0,29128248.0
2015-11-25,234327,240927,233384,235270,61823,7267498.0,29128248.0
2015-11-26,235269,243285,235269,242342,59426,7485960.0,29128248.0
2015-11-27,242342,245171,240456,245171,61532,7573344.0,29128248.0
2015-11-30,242342,245171,235269,238570,94366,7369447.0,29128248.0
2015-12-01,240927,251300,239513,247529,58935,7646165.0,29128248.0
2015-12-02,244699,251300,244699,246114,41958,7602473.0,29128248.0
2015-12-03,245171,245642,241399,241871,29669,7471396.0,29128248.0
2015-12-04,239041,242813,237155,237156,25384,7325754.0,29128248.0
2015-12-07,239984,248471,238098,246586,60600,7617037.0,29128248.0
2015-12-08,247528,251300,237155,237627,45858,7340318.0,29128248.0
2015-12-09,239041,245171,235269,239985,30490,7413139.0,29128248.0
2015-12-10,240456,243756,239041,240456,82178,7427703.0,29128248.0
2015-12-11,239984,243285,231026,231498,61485,7150985.0,29128248.0
2015-12-14,227726,233855,226783,232913,39534,7196036.0,29133748.0
2015-12-15,231498,237627,225368,226312,67664,6992100.0,29133748.0
2015-12-16,226311,231026,225368,228198,66667,7050367.0,29133748.0
2015-12-17,228669,231969,224425,225840,56826,6977533.0,29133748.0
2015-12-18,223954,232912,221125,229141,60480,7079501.0,29133748.0
2015-12-21,228197,241399,228197,240928,58542,7443673.0,29133748.0
2015-12-22,239513,240456,228197,237156,67292,7327138.0,29133748.0
2015-12-23,237155,242342,233384,239042,41441,7385405.0,29133748.0
2015-12-24,239984,241399,234327,235270,37569,7268870.0,29133748.0
2015-12-28,235269,238570,228197,231027,65020,7137768.0,29133748.0
2015-12-29,228197,241399,227254,241399,87366,7458239.0,29133748.0
2015-12-30,241870,241870,235741,236684,65136,7312571.0,29133748.0
2016-01-04,233384,234798,230083,230084,60411,7108635.0,29133748.0
2016-01-05,227726,230083,224897,226783,79105,7006666.0,29133748.0
2016-01-06,228669,237155,221125,236213,95186,7298004.0,29133748.0
2016-01-07,233384,237155,228669,232441,50537,7181469.0,29133748.0
2016-01-08,228197,236684,226783,234327,60381,7239736.0,29133748.0
2016-01-11,230555,236684,230083,232441,32767,7181469.0,29133748.0
2016-01-12,232441,238098,228197,232441,44439,7181469.0,29133748.0
2016-01-13,232441,255543,232441,255072,199874,7880679.0,29133748.0
2016-01-14,249885,257429,246114,257430,105839,7953513.0,29133748.0
2016-01-15,258372,260258,247528,254601,72644,7866112.0,29133748.0
2016-01-18,253657,255543,246585,248943,46463,7691309.0,29133748.0
2016-01-19,248942,257429,247528,253658,62247,7836978.0,29133748.0
2016-01-20,253186,258844,244228,249414,73109,7705876.0,29133748.0
2016-01-21,251771,253186,243756,244228,50909,7545641.0,29133748.0
2016-01-22,245642,254129,245642,249886,54179,7720443.0,29133748.0
2016-01-25,253186,265916,250357,262616,139434,8113749.0,29133748.0
2016-01-26,263558,263558,257429,261202,48814,8070048.0,29133748.0
2016-01-27,264973,272517,260258,264030,109357,8157449.0,29133748.0
2016-01-28,264030,275817,259787,272046,95541,8405086.0,29133748.0
2016-01-29,272045,277231,267330,277232,76733,8565322.0,29133748.0
2016-02-01,277703,281475,270159,274875,61444,8492488.0,29133748.0
2016-02-02,272517,274874,265444,266388,56224,8230284.0,29133748.0
2016-02-03,264030,270159,262615,265445,39434,8201150.0,29133748.0
2016-02-04,265916,274874,265916,267331,50125,8259418.0,29133748.0
2016-02-05,257901,258372,245171,248471,200114,7676743.0,29133748.0
2016-02-11,245171,246114,235741,236213,123699,7298004.0,29133748.0
2016-02-12,233384,234798,216882,226312,139663,6992100.0,29133748.0
2016-02-15,226783,228197,218768,221125,143910,6831864.0,29133748.0
2016-02-16,223011,230083,223011,228669,80548,7064934.0,29133748.0
2016-02-17,226783,229140,211224,215939,180024,6671628.0,29133748.0
2016-02-18,219711,223482,214053,220183,140302,6802730.0,29133748.0
2016-02-19,219711,227254,217353,226783,101147,7006666.0,29133748.0
2016-02-22,226783,229612,223954,225369,71336,6962966.0,29133748.0
2016-02-23,226311,226311,211224,215468,238547,6657061.0,29133748.0
2016-02-24,215939,220182,213581,217354,80747,6715329.0,29133748.0
2016-02-25,216882,222539,216882,222540,93506,6875565.0,29133748.0
2016-02-26,223954,223954,219239,220183,36675,6802730.0,29133748.0
2016-02-29,221125,226783,219239,224426,80365,6933832.0,29133748.0
2016-03-02,227254,227726,216882,220654,163841,6817297.0,29133748.0
2016-03-03,220653,223482,216410,222540,78115,6875565.0,29133748.0
2016-03-04,221596,223011,218768,221125,44563,6831864.0,29133748.0
2016-03-07,219711,223011,219239,220183,50454,6802730.0,29133748.0
2016-03-08,220182,221125,211695,213110,144070,6584227.0,29133748.0
2016-03-09,212638,218768,212638,218768,82974,6759030.0,29133748.0
2016-03-10,219239,220182,216410,219240,54362,6773596.0,29133748.0
2016-03-11,218768,219239,215467,215939,53871,6671628.0,29133748.0
2016-03-14,216882,218296,214053,217354,42077,6718268.0,29146498.0
2016-03-15,216882,219239,214053,215468,34334,6659975.0,29146498.0
2016-03-16,216882,223482,214524,221597,108288,6849427.0,29146498.0
2016-03-17,222539,225368,220653,222540,95406,6878574.0,29146498.0
2016-03-18,222539,223482,217353,220183,87072,6805707.0,29146498.0
2016-03-21,219711,221596,215467,215468,58651,6659975.0,29146498.0
2016-03-22,215939,217353,212167,213582,77786,6601682.0,29146498.0
2016-03-23,213581,215467,212638,214996,52502,6645402.0,29146498.0
2016-03-24,214053,214996,210281,210753,69816,6514242.0,29146498.0
2016-03-25,211695,212167,204623,206981,105261,6397656.0,29146498.0
2016-03-28,205566,208395,193779,196137,193843,6062472.0,29146498.0
2016-03-29,195193,198965,188121,190951,288400,5902166.0,29146498.0
2016-03-30,191893,193307,187650,188122,148476,5814726.0,29146498.0
2016-03-31,188593,190950,182463,184350,210386,5698140.0,29146498.0
2016-04-01,184349,189064,183406,186707,144024,5771007.0,29146498.0
2016-04-04,187650,187650,180577,181049,109459,5596128.0,29146498.0
2016-04-05,181520,186235,180577,184821,121171,5712714.0,29146498.0
2016-04-06,183878,191422,181049,190479,155315,5887593.0,29146498.0
2016-04-07,189536,189536,184821,186236,112530,5756433.0,29146498.0
2016-04-08,183878,192365,182935,190951,117105,5902166.0,29146498.0
2016-04-11,190950,191893,187178,190008,61467,5873019.0,29146498.0
2016-04-12,190007,193307,189064,190479,69457,5887593.0,29146498.0
2016-04-14,190950,191893,185292,185293,147131,5727287.0,29146498.0
2016-04-15,185292,192365,185292,190479,139827,5887593.0,29146498.0
2016-04-18,189536,195665,189064,193308,133725,5975032.0,29146498.0
2016-04-19,195193,198494,193779,198023,142694,6120765.0,29146498.0
2016-04-20,199437,202737,197551,200852,130642,6208204.0,29146498.0
2016-04-21,201794,207452,201323,204624,152799,6324790.0,29146498.0
2016-04-22,202266,204152,198965,200852,74180,6208204.0,29146498.0
2016-04-25,198965,203680,197079,200852,83056,6208204.0,29146498.0
2016-04-26,199908,203209,198965,201323,70817,6222777.0,29146498.0
2016-04-27,199908,200380,197079,198966,67744,6149911.0,29146498.0
2016-04-28,198022,203680,195665,203681,95248,6295644.0,29146498.0
2016-04-29,202737,203680,199437,201795,62185,6237351.0,29146498.0
2016-05-02,201794,204152,199908,203681,37391,6295644.0,29146498.0
2016-05-03,203680,208866,201794,207452,100092,6412230.0,29146498.0
2016-05-04,204623,207923,202266,206981,116901,6397656.0,29146498.0
2016-05-09,206038,210281,205095,210281,88824,6499669.0,29146498.0
2016-05-10,209809,222539,204623,222068,331138,6864000.0,29146498.0
2016-05-11,222068,229140,220653,227255,187503,7024306.0,29146498.0
2016-05-12,226311,227254,223482,226312,67401,6995160.0,29146498.0
2016-05-13,225368,225840,216410,218768,97459,6761988.0,29146498.0
2016-05-16,215939,219711,214524,218768,58311,6761988.0,29146498.0
2016-05-17,217353,218768,213581,214996,63645,6645402.0,29146498.0
2016-05-18,213110,218296,212167,213110,68118,6587109.0,29146498.0
2016-05-19,213110,213581,203680,207452,111568,6412230.0,29146498.0
2016-05-20,207452,214053,206038,213110,65770,6587109.0,29146498.0
2016-05-23,213581,214996,208395,210281,40487,6499669.0,29146498.0
2016-05-24,207923,208395,202737,204624,92087,6324790.0,29146498.0
2016-05-25,206038,206980,202266,206038,93569,6368510.0,29146498.0
2016-05-26,206038,206509,202737,205095,49149,6339363.0,29146498.0
2016-05-27,205566,207923,204152,206510,31811,6383083.0,29146498.0
2016-05-30,208395,209338,205566,205567,41504,6353937.0,29146498.0
2016-05-31,204623,205566,202266,204624,81827,6324790.0,29146498.0
2016-06-01,205566,211224,205095,208867,70277,6455949.0,29146498.0
2016-06-02,207452,208395,201794,203209,68674,6281070.0,29146498.0
2016-06-03,203209,204152,198494,199909,90072,6179058.0,29146498.0
2016-06-07,199437,203680,198494,199909,43334,6179058.0,29146498.0
2016-06-08,200380,204623,198022,204624,73481,6324790.0,29146498.0
2016-06-09,202266,206038,200851,206038,87303,6368510.0,29146498.0
2016-06-10,204623,207452,202266,204152,56776,6310217.0,29146498.0
2016-06-13,201794,204623,199437,203209,59974,6281070.0,29146498.0
2016-06-14,202737,203209,196136,197080,75899,6093457.0,29155298.0
2016-06-15,193779,200851,193779,196608,61884,6078880.0,29155298.0
2016-06-16,196608,199908,193779,193779,38985,5991414.0,29155298.0
2016-06-17,195665,196608,192365,194251,40677,6005991.0,29155298.0
2016-06-20,195193,198494,193779,198023,44244,6122613.0,29155298.0
2016-06-21,195665,198965,195193,196137,29424,6064302.0,29155298.0
2016-06-22,196136,202266,196136,199909,39276,6180923.0,29155298.0
2016-06-23,198494,200380,192836,198494,81023,6137190.0,29155298.0
2016-06-24,198494,200380,184821,190951,149347,5903948.0,29155298.0
2016-06-27,187178,193307,186707,191894,44214,5933103.0,29155298.0
2016-06-28,188593,192365,188593,190951,36286,5903948.0,29155298.0
2016-06-29,191893,193307,190007,190479,76878,5889370.0,29155298.0
2016-06-30,191422,194250,189064,190479,81345,5889370.0,29155298.0
2016-07-01,190950,198965,190007,198494,90558,6137190.0,29155298.0
2016-07-04,197551,199908,195193,198023,64066,6122613.0,29155298.0
2016-07-05,197551,199437,196136,198494,53883,6137190.0,29155298.0
2016-07-06,198494,198494,192836,196137,74591,6064302.0,29155298.0
2016-07-07,197551,198965,195665,197080,35130,6093457.0,29155298.0
2016-07-08,196608,197551,192836,195194,36779,6035147.0,29155298.0
2016-07-11,197551,199437,193307,196608,54857,6078880.0,29155298.0
2016-07-12,197079,205566,195665,202266,110489,6253811.0,29155298.0
2016-07-13,203680,207452,203680,206510,84587,6385010.0,29155298.0
2016-07-14,206509,208395,203680,206981,63702,6399588.0,29155298.0
2016-07-15,206509,208866,203680,203681,44732,6297544.0,29155298.0
2016-07-18,203209,206038,202737,205095,34696,6341277.0,29155298.0
2016-07-19,205095,209809,204152,206981,62427,6399588.0,29155298.0
2016-07-20,207923,208395,202737,206981,40784,6399588.0,29155298.0
2016-07-21,206980,206980,201794,202266,50386,6253811.0,29155298.0
2016-07-22,200851,205095,200851,204624,37140,6326700.0,29155298.0
2016-07-25,204152,204623,200380,201323,44761,6224656.0,29155298.0
2016-07-26,201323,204623,201323,204152,46921,6312122.0,29155298.0
2016-07-27,204152,204623,199437,199909,43041,6180923.0,29155298.0
2016-07-28,199437,199908,193779,195194,65367,6035147.0,29155298.0
2016-07-29,194250,194722,189064,189065,99676,5845637.0,29155298.0
2016-08-01,189064,191422,185764,186707,89671,5772749.0,29155298.0
2016-08-02,187178,190479,182463,183407,153385,5670705.0,29155298.0
2016-08-03,181992,185292,181049,181521,106393,5612395.0,29155298.0
2016-08-04,182935,183878,181049,182935,53939,5656128.0,29155298.0
2016-08-05,181520,182463,171148,173034,241409,5349997.0,29155298.0
2016-08-08,174448,182463,173505,181521,128221,5612395.0,29155298.0
2016-08-09,181049,183878,180106,182464,69050,5641550.0,29155298.0
2016-08-10,184821,190950,183406,185764,156824,5743594.0,29155298.0
2016-08-11,187650,190950,186707,188593,81039,5831060.0,29155298.0
2016-08-12,190950,191893,188121,189536,82436,5860215.0,29155298.0
2016-08-16,189536,192836,188121,191422,65462,5918525.0,29155298.0
2016-08-17,190479,192836,189536,192837,75566,5962258.0,29155298.0
2016-08-18,191422,193779,186707,188593,56346,5831060.0,29155298.0
2016-08-19,188593,188593,183878,185764,75161,5743594.0,29155298.0
2016-08-22,184821,185764,178220,181521,96358,5612395.0,29155298.0
2016-08-23,182935,184349,179163,181049,79666,5597817.0,29155298.0
2016-08-24,180106,184349,180106,183407,34667,5670705.0,29155298.0
2016-08-25,183406,183878,180106,181521,53745,5612395.0,29155298.0
2016-08-26,182463,183406,180106,180106,46410,5568662.0,29155298.0
2016-08-29,180106,183878,178692,183407,50429,5670705.0,29155298.0
2016-08-30,184349,185292,180106,180106,45438,5568662.0,29155298.0
2016-08-31,180577,181520,175863,180106,78396,5568662.0,29155298.0
2016-09-01,179163,179163,175391,177278,67968,5481196.0,29155298.0
2016-09-02,177749,179634,176806,178221,45055,5510351.0,29155298.0
2016-09-05,179163,180577,178692,178692,43334,5524929.0,29155298.0
2016-09-06,179634,182463,177749,178692,59259,5524929.0,29155298.0
2016-09-07,178692,181049,174448,175863,82200,5437463.0,29155298.0
2016-09-08,175391,178220,173977,173977,88288,5379152.0,29155298.0
2016-09-09,173977,176334,173505,174920,39810,5408308.0,29155298.0
2016-09-12,174448,174448,171148,171148,55648,5291687.0,29155298.0
2016-09-13,173977,173977,169262,169734,56491,5247954.0,29155298.0
2016-09-19,168790,172091,168790,170205,42310,5265907.0,29173998.0
2016-09-20,169733,172091,168319,171620,34920,5309668.0,29173998.0
2016-09-21,170205,171148,169262,170677,57847,5280494.0,29173998.0
2016-09-22,172091,181049,172091,179164,134045,5543060.0,29173998.0
2016-09-23,181049,181992,177277,180578,68713,5586821.0,29173998.0
2016-09-26,180577,181520,177277,177749,63876,5499299.0,29173998.0
2016-09-27,177749,180106,174448,179635,54431,5557647.0,29173998.0
2016-09-28,180577,180577,177277,178221,41070,5513886.0,29173998.0
2016-09-29,178692,179634,176334,177749,57561,5499299.0,29173998.0
2016-09-30,177277,177277,174920,175392,46496,5426364.0,29173998.0
2016-10-04,175391,177277,174920,177278,33158,5484712.0,29173998.0
2016-10-05,174920,177277,173034,173977,41758,5382603.0,29173998.0
2016-10-06,173977,174448,168790,169262,88506,5236733.0,29173998.0
2016-10-07,168790,170676,168790,169262,38161,5236733.0,29173998.0
2016-10-10,170205,175863,169262,175392,57270,5426364.0,29173998.0
2016-10-11,176806,176806,170205,173506,83582,5368016.0,29173998.0
2016-10-12,174448,174920,172562,173034,50105,5353429.0,29173998.0
2016-10-13,172562,173505,170205,170205,65962,5265907.0,29173998.0
2016-10-14,171148,172091,169262,169734,42007,5251320.0,29173998.0
2016-10-17,170676,172091,169262,170677,43235,5280494.0,29173998.0
2016-10-18,169733,173977,169262,173977,40722,5382603.0,29173998.0
2016-10-19,173505,173977,170676,171148,46940,5295081.0,29173998.0
2016-10-20,171619,177277,171619,177278,70735,5484712.0,29173998.0
2016-10-21,177749,177749,174920,176335,45902,5455538.0,29173998.0
2016-10-24,176334,177277,173034,174449,52142,5397190.0,29173998.0
2016-10-25,174448,174920,170676,172563,34234,5338842.0,29173998.0
2016-10-26,172562,173505,170205,170677,21302,5280494.0,29173998.0
2016-10-27,170676,174448,169733,172091,35285,5324255.0,29173998.0
2016-10-28,171619,171619,170205,171148,20590,5295081.0,29173998.0
2016-10-31,170205,170205,164547,164548,90361,5090863.0,29173998.0
2016-11-01,165019,165490,158889,161247,90889,4988754.0,29173998.0
2016-11-02,161718,161718,147102,154175,229697,4769949.0,29173998.0
2016-11-03,150874,160304,150874,159361,95989,4930406.0,29173998.0
2016-11-04,158889,159361,152760,157947,83073,4886645.0,29173998.0
2016-11-07,157946,160775,155589,159833,53390,4944993.0,29173998.0
2016-11-08,162190,165490,158889,164548,65051,5090863.0,29173998.0
2016-11-09,164076,165961,155589,162662,94724,5032515.0,29173998.0
2016-11-10,163604,165490,160775,162190,65912,5017928.0,29173998.0
2016-11-11,162190,163604,156060,157004,72803,4857471.0,29173998.0
2016-11-14,156532,159361,156060,158418,36359,4901232.0,29173998.0
2016-11-15,157475,164547,157475,159361,88436,4930406.0,29173998.0
2016-11-16,160775,171148,160304,169734,153663,5251320.0,29173998.0
2016-11-17,169733,172091,167847,169262,51627,5236733.0,29173998.0
2016-11-18,169262,170676,164076,164076,45065,5076276.0,29173998.0
2016-11-21,165019,165019,157946,159361,68032,4930406.0,29173998.0
2016-11-22,160304,161247,156060,157947,45095,4886645.0,29173998.0
2016-11-23,157475,160304,157003,157947,50398,4886645.0,29173998.0
2016-11-24,157946,159832,153231,153703,58489,4755362.0,29173998.0
2016-11-25,153703,157003,153703,155118,41963,4799123.0,29173998.0
2016-11-28,155117,157003,152760,153703,48310,4755362.0,29173998.0
2016-11-29,156060,165490,156060,164548,132320,5090863.0,29173998.0
2016-11-30,164076,167376,163133,165491,98856,5120037.0,29173998.0
2016-12-01,165490,169262,165019,165962,62708,5134624.0,29173998.0
2016-12-02,165019,167376,163133,164076,41740,5076276.0,29173998.0
2016-12-05,162661,165490,161247,162662,42189,5032515.0,29173998.0
2016-12-06,165490,171148,165490,169262,83400,5236733.0,29173998.0
2016-12-07,169733,173505,168790,172563,94535,5338842.0,29173998.0
2016-12-08,174448,174448,169733,173034,72540,5353429.0,29173998.0
2016-12-09,170205,176806,170205,175863,69970,5440951.0,29173998.0
2016-12-12,177277,179163,174920,177278,80538,5484712.0,29173998.0
2016-12-13,177277,177749,175391,177278,44787,5484712.0,29173998.0
2016-12-14,178220,179163,171619,172563,79721,5338842.0,29173998.0
2016-12-15,171619,178692,171619,175863,65628,5440951.0,29173998.0
2016-12-16,175391,180106,175391,179635,72188,5558218.0,29176998.0
2016-12-19,180106,181520,177749,179164,56472,5543630.0,29176998.0
2016-12-20,180106,180106,175391,176806,45509,5470687.0,29176998.0
2016-12-21,177277,177749,173034,174920,78593,5412333.0,29176998.0
2016-12-22,174448,174448,170676,173034,71778,5353979.0,29176998.0
2016-12-23,172562,176806,172091,173977,42900,5383156.0,29176998.0
2016-12-26,174448,175863,170676,174449,48522,5397745.0,29176998.0
2016-12-27,174448,174920,171148,173506,41057,5368568.0,29176998.0
2016-12-28,171619,175391,171619,174449,41035,5397745.0,29176998.0
2016-12-29,175391,176806,172091,176335,46192,5456099.0,29176998.0
2017-01-02,177749,178692,175391,177278,48875,5485276.0,29176998.0
2017-01-03,177277,177277,172562,174920,74046,5412333.0,29176998.0
2017-01-04,174448,176334,173505,174449,45631,5397745.0,29176998.0
2017-01-05,174448,181049,173977,180106,90911,5572807.0,29176998.0
2017-01-06,179163,181992,176806,181521,67665,5616572.0,29176998.0
2017-01-09,179634,181520,177749,178692,29983,5529041.0,29176998.0
2017-01-10,177277,179163,176334,179164,36636,5543630.0,29176998.0
2017-01-11,178220,182463,177749,181049,48856,5601984.0,29176998.0
2017-01-12,181049,182463,177277,181049,67669,5601984.0,29176998.0
2017-01-13,180106,181049,175863,179164,57985,5543630.0,29176998.0
2017-01-16,179163,180577,175863,177278,52915,5485276.0,29176998.0
2017-01-17,177277,179163,174448,174449,61704,5397745.0,29176998.0
2017-01-18,174448,175863,173977,175392,35483,5426922.0,29176998.0
2017-01-19,177749,183406,176806,179164,127154,5543630.0,29176998.0
2017-01-20,178692,181520,178220,178221,56220,5514453.0,29176998.0
2017-01-23,178220,179163,175391,175392,50345,5426922.0,29176998.0
2017-01-24,174920,176806,171619,172563,60472,5339391.0,29176998.0
2017-01-25,172091,173034,166433,167376,86581,5178917.0,29176998.0
2017-01-26,168790,171619,165490,170205,40013,5266448.0,29176998.0
2017-01-31,168319,173977,168319,172091,37011,5324802.0,29176998.0
2017-02-01,172091,172562,167376,168319,73650,5208094.0,29176998.0
2017-02-02,168319,170205,165961,166905,68372,5164329.0,29176998.0
2017-02-03,167847,169262,166904,168791,37732,5222683.0,29176998.0
2017-02-06,170676,174920,168790,173506,80496,5368568.0,29176998.0
2017-02-07,173977,177749,172562,176335,70832,5456099.0,29176998.0
2017-02-08,176334,176334,171619,172091,49670,5324802.0,29176998.0
2017-02-09,172562,173977,165019,165962,118243,5135152.0,29176998.0
2017-02-10,167847,170676,167847,170205,75161,5266448.0,29176998.0
2017-02-13,170205,172562,169262,170205,50928,5266448.0,29176998.0
2017-02-14,171148,171148,167376,168319,63720,5208094.0,29176998.0
2017-02-15,167847,169262,166904,167376,64042,5178917.0,29176998.0
2017-02-16,168790,168790,165019,165019,71761,5105975.0,29176998.0
2017-02-17,164547,166904,162661,165019,87081,5105975.0,29176998.0
2017-02-20,165019,166433,164076,164548,46067,5091386.0,29176998.0
2017-02-21,165019,167847,165019,167376,41932,5178917.0,29176998.0
2017-02-22,166904,167376,164547,164548,44841,5091386.0,29176998.0
2017-02-23,165490,165490,160775,161719,91306,5003855.0,29176998.0
2017-02-24,161718,164076,160304,163133,70720,5047621.0,29176998.0
2017-02-27,164076,164547,161718,162190,39590,5018444.0,29176998.0
2017-02-28,163133,163604,161247,162662,70457,5033032.0,29176998.0
2017-03-02,164076,164547,157946,157947,96053,4887147.0,29176998.0
2017-03-03,157946,158418,153703,154175,87165,4770439.0,29176998.0
2017-03-06,153703,154174,150874,153703,61480,4755851.0,29176998.0
2017-03-07,154174,156532,152760,154646,43143,4785028.0,29176998.0
2017-03-08,154174,154646,151346,153232,74990,4741262.0,29176998.0
2017-03-09,154174,154646,152288,153232,41480,4741262.0,29176998.0
2017-03-10,154646,156060,151346,154175,102057,4770439.0,29176998.0
2017-03-13,153231,158418,153231,157947,78412,4887147.0,29176998.0
2017-03-14,157946,158418,155589,157947,80879,4887147.0,29176998.0
2017-03-15,156532,158418,155589,157004,68490,4857970.0,29176998.0
2017-03-16,158418,159361,156060,157475,60113,4872559.0,29176998.0
2017-03-17,157946,158889,156532,157475,99008,4872559.0,29176998.0
2017-03-20,158418,158418,148988,151817,178228,4697497.0,29176998.0
2017-03-21,152288,157475,151817,154175,119766,4770439.0,29176998.0
