SK텔레콤(017670),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-03-14,183500,184500,178000,182000,235350,14777255.0,81193711.0
2008-03-17,183500,186500,181000,184500,295898,14980240.0,81193711.0
2008-03-18,186500,186500,181500,186000,238495,15102030.0,81193711.0
2008-03-19,188500,189000,180500,183000,387154,14858449.0,81193711.0
2008-03-20,182500,183000,178500,182500,384124,14817852.0,81193711.0
2008-03-21,183000,183500,178500,180500,307096,14655465.0,81193711.0
2008-03-24,179000,181500,179000,181000,166784,14696062.0,81193711.0
2008-03-25,182000,184000,181500,183000,220272,14858449.0,81193711.0
2008-03-26,183000,188000,182500,187000,278189,15183224.0,81193711.0
2008-03-27,188500,189000,182500,184500,214299,14980240.0,81193711.0
2008-03-28,184500,188000,184000,187000,225149,15183224.0,81193711.0
2008-03-31,186000,189500,183000,186500,290343,15142627.0,81193711.0
2008-04-01,186000,188000,182500,184000,377197,14939643.0,81193711.0
2008-04-02,185000,185500,179000,182000,614059,14777255.0,81193711.0
2008-04-03,182000,185000,181000,183000,284251,14858449.0,81193711.0
2008-04-04,184500,186000,183000,184000,204511,14939643.0,81193711.0
2008-04-07,185500,192000,184000,190000,534799,15426805.0,81193711.0
2008-04-08,192000,194500,190000,191000,323673,15507999.0,81193711.0
2008-04-10,190000,191000,187000,191000,253810,15507999.0,81193711.0
2008-04-11,190000,191000,186500,191000,226630,15507999.0,81193711.0
2008-04-14,188000,188500,186000,188500,300757,15305015.0,81193711.0
2008-04-15,190500,197500,189500,196500,828514,15954564.0,81193711.0
2008-04-16,196500,197500,195000,196000,374601,15913967.0,81193711.0
2008-04-17,197000,197500,194000,195500,340035,15873371.0,81193711.0
2008-04-18,194000,194500,187500,193500,363495,15710983.0,81193711.0
2008-04-21,195000,197000,191000,194000,279529,15751580.0,81193711.0
2008-04-22,195000,197000,193500,193500,116900,15710983.0,81193711.0
2008-04-23,192000,194000,190500,193500,170378,15710983.0,81193711.0
2008-04-24,195000,197500,191000,194000,260907,15751580.0,81193711.0
2008-04-25,195500,203000,195000,202000,414666,16401130.0,81193711.0
2008-04-28,196500,201500,196500,200000,166399,16238742.0,81193711.0
2008-04-29,198500,201500,197000,199000,143471,16157548.0,81193711.0
2008-04-30,200000,208000,199500,203000,470362,16482323.0,81193711.0
2008-05-02,205000,209000,205000,207000,245649,16807098.0,81193711.0
2008-05-06,207500,211000,203500,208500,242211,16928889.0,81193711.0
2008-05-07,206000,211000,206000,209000,181877,16969486.0,81193711.0
2008-05-08,206000,213000,206000,209500,244867,17010082.0,81193711.0
2008-05-09,213000,213000,205500,208000,244938,16888292.0,81193711.0
2008-05-13,208500,213000,208500,212000,307149,17213067.0,81193711.0
2008-05-14,213000,218000,211000,211500,397479,17172470.0,81193711.0
2008-05-15,212000,214000,209000,210500,328822,17091276.0,81193711.0
2008-05-16,212500,213500,208000,210000,178518,17050679.0,81193711.0
2008-05-19,209500,212000,208000,210000,172114,17050679.0,81193711.0
2008-05-20,210000,210500,204000,206000,238028,16725904.0,81193711.0
2008-05-21,204000,206000,202000,205500,114195,16685308.0,81193711.0
2008-05-22,206000,206000,201000,205000,162325,16644711.0,81193711.0
2008-05-23,203000,205000,201000,203500,120552,16522920.0,81193711.0
2008-05-26,205000,208500,200500,201500,210213,16360533.0,81193711.0
2008-05-27,201000,203000,200500,203000,87655,16482323.0,81193711.0
2008-05-28,204000,204500,200500,204500,138205,16604114.0,81193711.0
2008-05-29,205000,207000,202500,203000,186641,16482323.0,81193711.0
2008-05-30,204500,204500,202000,203500,117324,16522920.0,81193711.0
2008-06-02,204500,205000,199500,201500,153655,16360533.0,81193711.0
2008-06-03,202000,202000,196500,198000,164653,16076355.0,81193711.0
2008-06-04,198000,198000,194000,197000,153932,15995161.0,81193711.0
2008-06-05,195000,196500,192000,193500,283798,15710983.0,81193711.0
2008-06-09,193000,193000,188000,190000,297763,15426805.0,81193711.0
2008-06-10,190500,191000,186500,187500,315118,15223821.0,81193711.0
2008-06-11,186500,189000,179500,180000,709137,14614868.0,81193711.0
2008-06-12,181000,185500,181000,184500,703489,14980240.0,81193711.0
2008-06-13,187000,187500,183500,187000,280897,15183224.0,81193711.0
2008-06-16,187500,190500,187000,188500,221778,15305015.0,81193711.0
2008-06-17,191000,191500,187500,190000,147563,15426805.0,81193711.0
2008-06-18,191000,193500,189000,189500,160871,15386208.0,81193711.0
2008-06-19,190000,190000,185500,187500,186386,15223821.0,81193711.0
2008-06-20,188500,191000,188000,188000,114814,15264418.0,81193711.0
2008-06-23,187000,191500,186500,187000,164963,15183224.0,81193711.0
2008-06-24,188000,190500,187000,187000,154854,15183224.0,81193711.0
2008-06-25,188000,193000,188000,192000,258355,15589193.0,81193711.0
2008-06-26,191000,196000,191000,192000,165736,15589193.0,81193711.0
2008-06-27,191000,194500,188000,191000,227487,15507999.0,81193711.0
2008-06-30,191500,191500,188000,190500,125400,15467402.0,81193711.0
2008-07-01,190000,192500,189000,190000,131605,15426805.0,81193711.0
2008-07-02,192000,193000,190000,191000,262072,15507999.0,81193711.0
2008-07-03,191500,193000,188500,190000,215948,15426805.0,81193711.0
2008-07-04,190500,193500,188500,191500,136357,15548596.0,81193711.0
2008-07-07,193000,197500,191000,195500,276011,15873371.0,81193711.0
2008-07-08,196500,198000,193000,195000,286556,15832774.0,81193711.0
2008-07-09,195000,196000,192000,194500,373906,15792177.0,81193711.0
2008-07-10,194000,197000,193000,195000,433030,15832774.0,81193711.0
2008-07-11,195000,195500,189500,192000,317797,15589193.0,81193711.0
2008-07-14,193000,194000,188500,191000,175394,15507999.0,81193711.0
2008-07-15,190500,190500,185500,186500,229682,15142627.0,81193711.0
2008-07-16,182500,183500,179000,181500,445498,14736659.0,81193711.0
2008-07-17,182000,183000,176000,179500,388932,14574271.0,81193711.0
2008-07-18,182000,182000,176000,178000,177487,14452481.0,81193711.0
2008-07-21,179500,184500,179500,183000,209290,14858449.0,81193711.0
2008-07-22,183000,186500,181000,184000,167310,14939643.0,81193711.0
2008-07-23,186500,186500,182000,184500,183601,14980240.0,81193711.0
2008-07-24,185500,186500,181500,184000,264421,14939643.0,81193711.0
2008-07-25,184000,187500,183000,185000,241839,15020837.0,81193711.0
2008-07-28,185500,190000,183000,189000,274199,15345611.0,81193711.0
2008-07-29,188500,192500,187000,189500,234536,15386208.0,81193711.0
2008-07-30,190000,193500,187500,192000,135989,15589193.0,81193711.0
2008-07-31,192500,194500,192000,193500,111206,15710983.0,81193711.0
2008-08-01,192500,193500,190500,192500,89661,15629789.0,81193711.0
2008-08-04,193000,193500,190000,191500,146505,15548596.0,81193711.0
2008-08-05,192000,199000,191500,197000,357620,15995161.0,81193711.0
2008-08-06,197000,206500,197000,205000,351543,16644711.0,81193711.0
2008-08-07,205000,205000,199000,203000,451070,16482323.0,81193711.0
2008-08-08,195500,199000,192000,199000,413082,16157548.0,81193711.0
2008-08-11,199000,199000,195500,196500,176301,15954564.0,81193711.0
2008-08-12,194500,198000,193000,194000,205040,15751580.0,81193711.0
2008-08-13,194500,194500,191500,194000,194861,15751580.0,81193711.0
2008-08-14,192000,195500,192000,193000,179508,15670386.0,81193711.0
2008-08-18,192500,192500,189000,189500,244639,15386208.0,81193711.0
2008-08-19,188500,192000,185500,188500,215097,15305015.0,81193711.0
2008-08-20,188500,194500,187000,191000,411924,15507999.0,81193711.0
2008-08-21,188500,195000,187000,193000,752970,15670386.0,81193711.0
2008-08-22,194000,196000,191500,193000,501572,15670386.0,81193711.0
2008-08-25,192500,199000,192000,198500,444366,16116952.0,81193711.0
2008-08-26,198500,202500,197000,201000,309675,16319936.0,81193711.0
2008-08-27,200000,205000,199000,201500,317847,16360533.0,81193711.0
2008-08-28,201000,201500,197500,199000,178868,16157548.0,81193711.0
2008-08-29,197500,201500,197500,200500,206246,16279339.0,81193711.0
2008-09-01,202000,204500,199500,202000,360918,16401130.0,81193711.0
2008-09-02,204000,210000,202500,210000,473626,17050679.0,81193711.0
2008-09-03,212000,212000,201500,210500,348930,17091276.0,81193711.0
2008-09-04,210000,210000,202500,206500,373707,16766501.0,81193711.0
2008-09-05,203000,203000,200000,201000,367428,16319936.0,81193711.0
2008-09-08,204000,205000,197000,200000,427890,16238742.0,81193711.0
2008-09-09,200000,204500,198000,201500,419866,16360533.0,81193711.0
2008-09-10,202000,210000,201000,207500,401974,16847695.0,81193711.0
2008-09-11,205000,206500,201000,201000,659422,16319936.0,81193711.0
2008-09-12,202000,208500,201500,207000,375110,16807098.0,81193711.0
2008-09-16,206000,208500,203000,205000,402945,16644711.0,81193711.0
2008-09-17,205000,205000,200000,203500,521544,16522920.0,81193711.0
2008-09-18,200000,203000,197000,202000,352824,16401130.0,81193711.0
2008-09-19,203000,205500,200000,204000,441494,16563517.0,81193711.0
2008-09-22,204500,208000,198000,201500,550142,16360533.0,81193711.0
2008-09-23,204500,204500,200000,201000,218399,16319936.0,81193711.0
2008-09-24,201000,207000,199500,203500,327259,16522920.0,81193711.0
2008-09-25,203500,203500,196000,201500,381057,16360533.0,81193711.0
2008-09-26,200500,204000,198500,203500,183058,16522920.0,81193711.0
2008-09-29,205000,210500,203000,210000,392347,17050679.0,81193711.0
2008-09-30,205000,208000,201000,205500,515824,16685308.0,81193711.0
2008-10-01,205000,215500,202500,215500,370691,17497245.0,81193711.0
2008-10-02,213500,220000,210500,218500,522603,17740826.0,81193711.0
2008-10-06,214000,222000,210000,217500,664102,17659632.0,81193711.0
2008-10-07,217000,223500,214000,216500,505860,17578438.0,81193711.0
2008-10-08,210000,219000,209500,215500,404186,17497245.0,81193711.0
2008-10-09,218000,218000,211500,218000,359452,17700229.0,81193711.0
2008-10-10,210000,215000,207500,209000,602588,16969486.0,81193711.0
2008-10-13,205500,213500,205500,209000,381214,16969486.0,81193711.0
2008-10-14,213000,216000,209500,213000,383844,17294260.0,81193711.0
2008-10-15,212500,216500,207000,214000,405408,17375454.0,81193711.0
2008-10-16,209000,223500,207000,217000,516593,17619035.0,81193711.0
2008-10-17,217500,224000,213000,221000,492573,17943810.0,81193711.0
2008-10-20,221500,230500,220000,223500,366233,18146794.0,81193711.0
2008-10-21,227000,227500,216000,223000,291389,18106198.0,81193711.0
2008-10-22,219500,225500,219000,223000,381567,18106198.0,81193711.0
2008-10-23,210000,218000,210000,210500,413973,17091276.0,81193711.0
2008-10-24,210500,211000,202000,208500,396540,16928889.0,81193711.0
2008-10-27,208000,208000,185500,201000,500828,16319936.0,81193711.0
2008-10-28,195500,199000,187500,187500,554036,15223821.0,81193711.0
2008-10-29,193000,197000,188500,190500,481377,15467402.0,81193711.0
2008-10-30,196500,212500,193000,198000,605078,16076355.0,81193711.0
2008-10-31,198000,212500,191500,205000,463632,16644711.0,81193711.0
2008-11-03,205000,211000,203000,205500,335716,16685308.0,81193711.0
2008-11-04,206000,220000,205000,216000,476637,17537842.0,81193711.0
2008-11-05,216000,222500,212000,219000,268037,17781423.0,81193711.0
2008-11-06,210000,222000,209500,219500,319189,17822020.0,81193711.0
2008-11-07,216000,219500,210000,217000,320046,17619035.0,81193711.0
2008-11-10,217500,224000,211500,217000,204719,17619035.0,81193711.0
2008-11-11,219000,227000,214000,220000,276319,17862616.0,81193711.0
2008-11-12,215000,227000,215000,223500,362438,18146794.0,81193711.0
2008-11-13,219500,227000,214000,227000,345759,18430972.0,81193711.0
2008-11-14,224500,227000,215000,222000,362443,18025004.0,81193711.0
2008-11-17,220000,232000,215500,227500,416722,18471569.0,81193711.0
2008-11-18,221000,223500,216000,217000,317071,17619035.0,81193711.0
2008-11-19,214000,217000,207500,212000,360570,17213067.0,81193711.0
2008-11-20,205000,215000,205000,212000,285436,17213067.0,81193711.0
2008-11-21,207000,216000,206000,211500,229867,17172470.0,81193711.0
2008-11-24,208000,208500,201000,206500,346469,16766501.0,81193711.0
2008-11-25,211000,221000,209500,217000,300007,17619035.0,81193711.0
2008-11-26,220000,229500,219500,220000,370531,17862616.0,81193711.0
2008-11-27,218000,220500,212000,216500,337610,17578438.0,81193711.0
2008-11-28,213500,223000,213000,217500,274215,17659632.0,81193711.0
2008-12-01,217500,218000,213500,214000,201785,17375454.0,81193711.0
2008-12-02,207000,210500,206000,209500,313121,17010082.0,81193711.0
2008-12-03,209500,212000,204500,212000,368344,17213067.0,81193711.0
2008-12-04,212000,214000,208500,212000,213816,17213067.0,81193711.0
2008-12-05,209500,219500,209500,215500,222335,17497245.0,81193711.0
2008-12-08,211500,217000,208500,216500,404068,17578438.0,81193711.0
2008-12-09,215000,215000,209500,213000,353753,17294260.0,81193711.0
2008-12-10,213000,223000,212500,219500,406514,17822020.0,81193711.0
2008-12-11,217000,217500,213000,213000,630232,17294260.0,81193711.0
2008-12-12,211000,211000,201000,204000,503894,16563517.0,81193711.0
2008-12-15,206500,208500,203500,203500,461659,16522920.0,81193711.0
2008-12-16,203500,208500,201500,206500,497963,16766501.0,81193711.0
2008-12-17,207000,211000,205000,210000,461078,17050679.0,81193711.0
2008-12-18,210500,216000,210500,214000,400626,17375454.0,81193711.0
2008-12-19,214500,222500,212500,218000,404542,17700229.0,81193711.0
2008-12-22,218000,223500,216500,217000,212190,17619035.0,81193711.0
2008-12-23,215000,224000,214500,219000,243788,17781423.0,81193711.0
2008-12-24,219000,224000,217500,219000,151600,17781423.0,81193711.0
2008-12-26,219500,220500,210500,213500,206475,17334857.0,81193711.0
2008-12-29,205500,210000,205000,209500,182405,17010082.0,81193711.0
2008-12-30,208000,213500,208000,209000,196642,16969486.0,81193711.0
2009-01-02,208000,214500,206000,210000,292920,17050679.0,81193711.0
2009-01-05,213000,214000,202500,204000,610158,16563517.0,81193711.0
2009-01-06,204000,207000,202000,205000,500783,16644711.0,81193711.0
2009-01-07,204500,205500,202000,204500,582228,16604114.0,81193711.0
2009-01-08,205000,207000,202000,205000,543273,16644711.0,81193711.0
2009-01-09,206500,209000,204500,206000,294642,16725904.0,81193711.0
2009-01-12,207500,207500,202000,204500,353164,16604114.0,81193711.0
2009-01-13,204500,207500,202000,204500,312471,16604114.0,81193711.0
2009-01-14,205000,207500,203500,207000,220408,16807098.0,81193711.0
2009-01-15,205000,209000,204000,208500,478139,16835481.0,80745711.0
2009-01-16,208500,216000,206500,214500,364720,17319955.0,80745711.0
2009-01-19,212000,215000,206500,210000,311054,16956599.0,80745711.0
2009-01-20,207000,210000,205000,207500,227761,16754735.0,80745711.0
2009-01-21,207500,211500,206000,209500,291516,16916226.0,80745711.0
2009-01-22,209000,213000,206000,212000,359397,17118091.0,80745711.0
2009-01-23,211000,212500,206000,210000,249518,16956599.0,80745711.0
2009-01-28,214000,220000,213500,218000,302721,17602565.0,80745711.0
2009-01-29,218000,218500,208500,212000,414071,17118091.0,80745711.0
2009-01-30,209000,210500,206000,207500,238333,16754735.0,80745711.0
2009-02-02,205500,208000,203000,204000,234773,16472125.0,80745711.0
2009-02-03,205000,207000,202500,203500,262810,16431752.0,80745711.0
2009-02-04,204500,205000,199500,201000,724662,16229888.0,80745711.0
2009-02-05,201000,204000,200000,203500,352609,16431752.0,80745711.0
2009-02-06,202000,202500,200000,202000,371962,16310634.0,80745711.0
2009-02-09,202000,203500,200500,203000,271758,16391379.0,80745711.0
2009-02-10,203500,204500,202000,203500,240542,16431752.0,80745711.0
2009-02-11,201500,202000,199500,199500,269328,16108769.0,80745711.0
2009-02-12,199000,201000,196500,199500,375505,16108769.0,80745711.0
2009-02-13,197500,202000,196500,201500,258395,16270261.0,80745711.0
2009-02-16,200000,201000,196000,196000,324530,15826159.0,80745711.0
2009-02-17,195000,196000,188000,193500,450285,15624295.0,80745711.0
2009-02-18,192000,193500,188500,191000,322039,15422431.0,80745711.0
2009-02-19,190000,196000,188500,192500,402553,15543549.0,80745711.0
2009-02-20,191000,192500,189000,191000,225847,15422431.0,80745711.0
2009-02-23,191500,198500,191000,197000,426685,15906905.0,80745711.0
2009-02-24,192500,193500,190000,191000,241600,15422431.0,80745711.0
2009-02-25,194000,197000,191000,195000,275685,15745414.0,80745711.0
2009-02-26,195000,198000,190000,192000,233291,15503177.0,80745711.0
2009-02-27,192000,192500,187500,187500,265822,15139821.0,80745711.0
2009-03-02,187000,187500,180000,184500,322721,14897584.0,80745711.0
2009-03-03,182000,183500,180000,181500,257620,14655347.0,80745711.0
2009-03-04,180500,185000,176500,184000,366785,14857211.0,80745711.0
2009-03-05,184500,189000,182000,188500,332875,15220567.0,80745711.0
2009-03-06,188000,188000,182500,184000,228780,14857211.0,80745711.0
2009-03-09,183000,186500,180000,182500,209047,14736092.0,80745711.0
2009-03-10,180000,186500,179500,183500,318981,14816838.0,80745711.0
2009-03-11,187000,192500,186500,190000,370098,15341685.0,80745711.0
2009-03-12,189000,195000,188000,195000,551007,15745414.0,80745711.0
2009-03-13,191500,194000,187000,188000,458325,15180194.0,80745711.0
2009-03-16,186000,188500,183500,186000,257985,15018702.0,80745711.0
2009-03-17,188000,188500,185000,187000,274884,15099448.0,80745711.0
2009-03-18,188500,190500,185500,187000,279181,15099448.0,80745711.0
2009-03-19,187500,189000,185000,187000,205588,15099448.0,80745711.0
2009-03-20,186000,190000,185500,188000,345977,15180194.0,80745711.0
2009-03-23,187500,191000,186500,187000,322614,15099448.0,80745711.0
2009-03-24,189000,191500,185500,187500,510136,15139821.0,80745711.0
2009-03-25,189000,191000,188000,190000,301026,15341685.0,80745711.0
2009-03-26,190000,191500,188000,191000,360757,15422431.0,80745711.0
2009-03-27,190000,196000,189500,194000,492980,15664668.0,80745711.0
2009-03-30,196000,198500,193000,194500,326700,15705041.0,80745711.0
2009-03-31,195000,195000,191000,192000,248605,15503177.0,80745711.0
2009-04-01,193000,193500,186500,187500,509383,15139821.0,80745711.0
2009-04-02,189000,189000,185500,187000,578645,15099448.0,80745711.0
2009-04-03,187000,188000,183500,184500,817954,14897584.0,80745711.0
2009-04-06,185000,188000,185000,186000,378778,15018702.0,80745711.0
2009-04-07,185500,187000,185000,185500,376550,14978329.0,80745711.0
2009-04-08,185500,187000,183000,183000,324535,14776465.0,80745711.0
2009-04-09,184500,187000,184000,184500,523721,14897584.0,80745711.0
2009-04-10,186500,187000,184500,186500,383394,15059075.0,80745711.0
2009-04-13,186500,194000,186500,192500,621627,15543549.0,80745711.0
2009-04-14,194000,194000,189500,192500,482637,15543549.0,80745711.0
2009-04-15,192000,192000,189500,191500,360989,15462804.0,80745711.0
2009-04-16,192500,194000,189500,191000,395741,15422431.0,80745711.0
2009-04-17,190500,192000,186000,186500,412017,15059075.0,80745711.0
2009-04-20,186500,187500,184000,185000,270682,14937957.0,80745711.0
2009-04-21,183500,186500,182500,185500,221068,14978329.0,80745711.0
2009-04-22,186000,186500,183500,184500,288363,14897584.0,80745711.0
2009-04-23,185500,187000,184000,184500,243518,14897584.0,80745711.0
2009-04-24,185000,185500,183500,185500,276355,14978329.0,80745711.0
2009-04-27,185500,189500,184500,186500,428911,15059075.0,80745711.0
2009-04-28,188000,190000,186500,186500,283542,15059075.0,80745711.0
2009-04-29,188000,189000,186000,187000,189123,15099448.0,80745711.0
2009-04-30,188000,188500,183500,183500,563670,14816838.0,80745711.0
2009-05-04,184000,184500,180000,180500,689772,14574601.0,80745711.0
2009-05-06,180000,182000,179000,180000,478170,14534228.0,80745711.0
2009-05-07,181500,185000,180000,182000,462242,14695719.0,80745711.0
2009-05-08,182000,182500,179000,180500,441319,14574601.0,80745711.0
2009-05-11,181000,185000,180000,183500,460848,14816838.0,80745711.0
2009-05-12,184000,184500,181500,182500,309094,14736092.0,80745711.0
2009-05-13,183500,184500,180000,181500,409233,14655347.0,80745711.0
2009-05-14,181000,181500,178500,179000,450907,14453482.0,80745711.0
2009-05-15,180500,181500,179000,180000,398053,14534228.0,80745711.0
2009-05-18,179500,180000,177500,178500,294342,14413109.0,80745711.0
2009-05-19,179000,179500,176500,178000,585788,14372737.0,80745711.0
2009-05-20,178500,179000,177000,177500,433169,14332364.0,80745711.0
2009-05-21,178000,179000,176500,177000,463925,14291991.0,80745711.0
2009-05-22,177000,179500,176500,176500,456592,14251618.0,80745711.0
2009-05-25,176500,182000,176000,180000,708889,14534228.0,80745711.0
2009-05-26,180000,181000,177500,179000,291895,14453482.0,80745711.0
2009-05-27,180000,180500,177000,178500,299405,14413109.0,80745711.0
2009-05-28,177000,178000,175000,178000,435196,14372737.0,80745711.0
2009-05-29,177500,178000,176000,176000,283713,14211245.0,80745711.0
2009-06-01,175500,175500,171000,173000,555079,13969008.0,80745711.0
2009-06-02,173500,174500,169500,170500,578364,13767144.0,80745711.0
2009-06-03,172000,178000,171000,177000,653985,14291991.0,80745711.0
2009-06-04,176000,179000,175000,176000,424719,14211245.0,80745711.0
2009-06-05,175500,176000,173500,174500,250071,14090127.0,80745711.0
2009-06-08,174500,175000,172000,174000,217218,14049754.0,80745711.0
2009-06-09,175000,175500,172500,172500,478049,13928635.0,80745711.0
2009-06-10,173000,179500,173000,177500,558354,14332364.0,80745711.0
2009-06-11,176500,178000,173000,174500,673108,14090127.0,80745711.0
2009-06-12,174500,177500,174000,176500,283772,14251618.0,80745711.0
2009-06-15,177500,180000,176000,179500,454334,14493855.0,80745711.0
2009-06-16,179500,184000,178500,181000,488500,14614974.0,80745711.0
2009-06-17,181000,183000,180500,182000,214738,14695719.0,80745711.0
2009-06-18,180000,181000,176000,176500,287622,14251618.0,80745711.0
2009-06-19,176000,176500,173000,174500,293037,14090127.0,80745711.0
2009-06-22,173500,175000,172500,174500,373502,14090127.0,80745711.0
2009-06-23,174000,175000,172500,175000,236102,14130499.0,80745711.0
2009-06-24,174000,174500,171000,173000,256653,13969008.0,80745711.0
2009-06-25,172000,175500,171500,173500,228355,14009381.0,80745711.0
2009-06-26,174000,176000,173000,174000,204518,14049754.0,80745711.0
2009-06-29,173000,174500,173000,174000,127716,14049754.0,80745711.0
2009-06-30,174000,176000,173500,174000,226047,14049754.0,80745711.0
2009-07-01,173500,180000,173000,178500,512791,14413109.0,80745711.0
2009-07-02,179500,180500,177500,178500,297632,14413109.0,80745711.0
2009-07-03,177000,180500,176500,179000,162850,14453482.0,80745711.0
2009-07-06,179500,181000,177500,181000,147625,14614974.0,80745711.0
2009-07-07,180500,181000,178500,179000,141467,14453482.0,80745711.0
2009-07-08,179000,182000,178500,182000,315825,14695719.0,80745711.0
2009-07-09,183500,185000,182000,184500,391103,14897584.0,80745711.0
2009-07-10,184500,185500,182000,185000,228610,14937957.0,80745711.0
2009-07-13,184500,184500,181000,182000,172859,14695719.0,80745711.0
2009-07-14,182500,182500,177000,179000,338188,14453482.0,80745711.0
2009-07-15,179500,179500,174500,176000,397368,14211245.0,80745711.0
2009-07-16,177000,177500,174000,175000,295646,14130499.0,80745711.0
2009-07-17,175000,178000,175000,177000,168223,14291991.0,80745711.0
2009-07-20,176500,178500,176500,177000,186167,14291991.0,80745711.0
2009-07-21,178000,181000,177500,179500,408439,14493855.0,80745711.0
2009-07-22,180500,182000,179000,181000,182460,14614974.0,80745711.0
2009-07-23,182000,186000,181500,185500,408858,14978329.0,80745711.0
2009-07-24,185500,186000,182000,183000,269402,14776465.0,80745711.0
2009-07-27,182500,184500,178500,179500,389716,14493855.0,80745711.0
2009-07-28,178500,182500,178500,182500,308612,14736092.0,80745711.0
2009-07-29,182500,183000,180500,182500,268980,14736092.0,80745711.0
2009-07-30,183500,186500,183000,185000,401712,14937957.0,80745711.0
2009-07-31,187000,187000,184000,185500,274912,14978329.0,80745711.0
2009-08-03,185500,186000,182000,184000,253354,14857211.0,80745711.0
2009-08-04,183000,184000,178500,179000,623930,14453482.0,80745711.0
2009-08-05,178500,180500,178500,179000,225391,14453482.0,80745711.0
2009-08-06,179000,181000,178500,180500,240377,14574601.0,80745711.0
2009-08-07,179500,180000,178000,178500,258109,14413109.0,80745711.0
2009-08-10,178500,179500,176000,176500,367779,14251618.0,80745711.0
2009-08-11,177500,180000,177000,178000,239779,14372737.0,80745711.0
2009-08-12,179000,180000,176500,176500,211878,14251618.0,80745711.0
2009-08-13,177000,177500,173500,174000,637263,14049754.0,80745711.0
2009-08-14,174500,176000,173000,174000,396279,14049754.0,80745711.0
2009-08-17,174000,174500,172500,173000,317126,13969008.0,80745711.0
2009-08-18,173000,176000,173000,175000,295991,14130499.0,80745711.0
2009-08-19,174500,178500,174000,176000,486322,14211245.0,80745711.0
2009-08-20,177000,177500,175000,176500,266150,14251618.0,80745711.0
2009-08-21,177000,177500,172500,174000,496356,14049754.0,80745711.0
2009-08-24,173500,176000,172000,174000,336499,14049754.0,80745711.0
2009-08-25,173500,174000,172500,173000,185194,13969008.0,80745711.0
2009-08-26,173000,174500,172500,174500,154791,14090127.0,80745711.0
2009-08-27,174500,176000,174000,175000,225906,14130499.0,80745711.0
2009-08-28,175000,175500,174000,175000,191286,14130499.0,80745711.0
2009-08-31,175000,175500,172500,175000,313215,14130499.0,80745711.0
2009-09-01,174500,176500,174000,174500,236099,14090127.0,80745711.0
2009-09-02,175500,176500,174000,175000,312828,14130499.0,80745711.0
2009-09-03,175000,176000,174500,176000,293903,14211245.0,80745711.0
2009-09-04,175500,175500,172000,173500,570917,14009381.0,80745711.0
2009-09-07,172500,173500,168500,168500,694880,13605652.0,80745711.0
2009-09-08,169500,169500,165000,166000,583884,13403788.0,80745711.0
2009-09-09,167500,170000,166500,168000,303755,13565279.0,80745711.0
2009-09-10,171000,172500,170000,171000,492609,13807517.0,80745711.0
2009-09-11,171000,173500,169000,172000,301359,13888262.0,80745711.0
2009-09-14,173000,175500,172000,175500,378895,14170872.0,80745711.0
2009-09-15,175000,176000,171500,172000,309190,13888262.0,80745711.0
2009-09-16,172000,175500,171500,174500,368929,14090127.0,80745711.0
2009-09-17,176000,176500,173000,173000,425417,13969008.0,80745711.0
2009-09-18,174000,175000,173000,174500,376086,14090127.0,80745711.0
2009-09-21,174500,176000,173000,174500,244683,14090127.0,80745711.0
2009-09-22,175500,175500,172000,173000,270120,13969008.0,80745711.0
2009-09-23,172500,173000,170000,171500,421254,13847889.0,80745711.0
2009-09-24,172000,173500,171500,172500,183230,13928635.0,80745711.0
2009-09-25,171500,173500,170000,171000,342288,13807517.0,80745711.0
2009-09-28,172500,176500,171000,176000,543785,14211245.0,80745711.0
2009-09-29,177500,180500,177500,179500,605822,14493855.0,80745711.0
2009-09-30,181500,183000,180000,182500,621942,14736092.0,80745711.0
2009-10-01,183500,185500,183500,185000,692349,14937957.0,80745711.0
2009-10-05,185000,186000,180000,180000,564991,14534228.0,80745711.0
2009-10-06,182000,183500,177500,180000,526296,14534228.0,80745711.0
2009-10-07,182500,183000,180000,182000,328356,14695719.0,80745711.0
2009-10-08,181500,182500,178500,180500,361388,14574601.0,80745711.0
2009-10-09,179000,181000,178000,180500,262061,14574601.0,80745711.0
2009-10-12,180500,181000,177500,180000,200001,14534228.0,80745711.0
2009-10-13,180500,185000,179000,183500,400023,14816838.0,80745711.0
2009-10-14,184500,190000,183500,190000,782148,15341685.0,80745711.0
2009-10-15,190000,190500,187000,190500,385397,15382058.0,80745711.0
2009-10-16,187500,190000,186500,188000,250375,15180194.0,80745711.0
2009-10-19,188500,189000,185000,189000,196325,15260939.0,80745711.0
2009-10-20,187500,188500,186000,187500,142245,15139821.0,80745711.0
2009-10-21,187000,187500,184500,187000,267026,15099448.0,80745711.0
2009-10-22,185500,186500,183000,183000,368652,14776465.0,80745711.0
2009-10-23,183500,184000,181500,181500,211285,14655347.0,80745711.0
2009-10-26,181000,186500,181000,185500,200756,14978329.0,80745711.0
2009-10-27,183500,185000,182500,183000,149120,14776465.0,80745711.0
2009-10-28,182500,184000,180500,180500,218239,14574601.0,80745711.0
2009-10-29,179500,181000,177000,180000,358838,14534228.0,80745711.0
2009-10-30,183000,183000,179000,181500,239915,14655347.0,80745711.0
