유유제약(000220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-03-08,6000,6130,6000,6100,1823,35572.0,5831450.0
2012-03-09,6100,6100,5980,5990,10124,34930.0,5831450.0
2012-03-12,5950,6090,5950,6000,7070,34989.0,5831450.0
2012-03-13,6010,6040,5930,6000,9530,34989.0,5831450.0
2012-03-14,6000,6070,5960,6060,7744,35339.0,5831450.0
2012-03-15,6060,6100,5970,6060,4420,35339.0,5831450.0
2012-03-16,6080,6080,5960,5960,3390,34755.0,5831450.0
2012-03-19,5910,6090,5880,6070,17200,35397.0,5831450.0
2012-03-20,6080,6080,5960,6000,4419,34989.0,5831450.0
2012-03-21,6000,6020,5890,5950,4164,34697.0,5831450.0
2012-03-22,5910,6020,5850,5890,11840,34347.0,5831450.0
2012-03-23,5880,5960,5870,5950,1610,34697.0,5831450.0
2012-03-26,6080,6080,5810,5940,1650,34639.0,5831450.0
2012-03-27,5830,5970,5770,5830,10295,33997.0,5831450.0
2012-03-28,5990,5990,5780,5900,7075,34406.0,5831450.0
2012-03-29,5830,5850,5500,5800,21530,33822.0,5831450.0
2012-03-30,5740,5740,5530,5590,8310,32598.0,5831450.0
2012-04-02,5520,5700,5520,5600,2940,32656.0,5831450.0
2012-04-03,5580,5730,5480,5520,3460,32190.0,5831450.0
2012-04-04,5440,5700,5300,5700,13420,33239.0,5831450.0
2012-04-05,5500,5670,5430,5590,1180,32598.0,5831450.0
2012-04-06,5500,5650,5500,5560,2150,32423.0,5831450.0
2012-04-09,5750,5750,5360,5370,11930,31315.0,5831450.0
2012-04-10,5400,5420,5220,5230,5610,30498.0,5831450.0
2012-04-12,5230,5400,5180,5180,3010,30207.0,5831450.0
2012-04-13,5210,5410,5190,5220,1740,30440.0,5831450.0
2012-04-16,5130,5230,5130,5210,2900,30382.0,5831450.0
2012-04-17,5170,5330,5170,5330,2310,31082.0,5831450.0
2012-04-18,5370,5370,5200,5250,4311,30615.0,5831450.0
2012-04-19,5350,5350,5250,5250,700,30615.0,5831450.0
2012-04-20,5430,5430,5130,5130,4570,29915.0,5831450.0
2012-04-23,5220,5230,5110,5180,4050,30207.0,5831450.0
2012-04-24,5100,5150,5080,5150,3780,30032.0,5831450.0
2012-04-25,5220,5220,5090,5090,2400,29682.0,5831450.0
2012-04-26,5060,5120,5060,5090,3400,29682.0,5831450.0
2012-04-27,5090,5190,5090,5190,3310,30265.0,5831450.0
2012-04-30,5120,5230,5010,5230,12560,30498.0,5831450.0
2012-05-02,5300,5300,5150,5200,1490,30324.0,5831450.0
2012-05-03,5220,5320,5100,5220,2840,30440.0,5831450.0
2012-05-04,5230,5300,5050,5120,7480,29857.0,5831450.0
2012-05-07,5150,5350,5150,5170,760,30149.0,5831450.0
2012-05-08,5190,5200,5110,5200,971,30324.0,5831450.0
2012-05-09,5180,5270,5100,5250,4560,30615.0,5831450.0
2012-05-10,5230,5230,5150,5230,1520,30498.0,5831450.0
2012-05-11,5160,5190,5010,5110,2194,29799.0,5831450.0
2012-05-14,5070,5140,5070,5120,2790,29857.0,5831450.0
2012-05-15,5060,5060,4950,5040,2882,29391.0,5831450.0
2012-05-16,4960,5070,4310,4875,4121,28428.0,5831450.0
2012-05-17,4875,4910,4875,4895,1886,28545.0,5831450.0
2012-05-18,4870,4895,4650,4845,2920,28253.0,5831450.0
2012-05-21,4840,5000,4755,5000,2930,29157.0,5831450.0
2012-05-22,5000,5100,5000,5100,1560,29740.0,5831450.0
2012-05-23,5150,5150,4980,5030,3747,29332.0,5831450.0
2012-05-24,5040,5100,5000,5100,2140,29740.0,5831450.0
2012-05-25,5100,5120,5100,5120,520,29857.0,5831450.0
2012-05-29,5280,5280,4970,5180,1690,30207.0,5831450.0
2012-05-30,5030,5130,5020,5130,1190,29915.0,5831450.0
2012-05-31,5110,5220,5070,5190,580,30265.0,5831450.0
2012-06-01,5190,5300,5190,5270,350,30732.0,5831450.0
2012-06-04,5190,5190,4975,5030,3050,29332.0,5831450.0
2012-06-05,5020,5110,5000,5030,530,29332.0,5831450.0
2012-06-07,5090,5110,5020,5080,2970,29624.0,5831450.0
2012-06-08,5030,5120,5010,5090,2070,29682.0,5831450.0
2012-06-11,5060,5100,5060,5100,2730,29740.0,5831450.0
2012-06-12,5040,5150,5000,5030,1881,29332.0,5831450.0
2012-06-13,5030,5070,5010,5070,1570,29565.0,5831450.0
2012-06-14,5010,5190,5010,5180,2562,30207.0,5831450.0
2012-06-15,5120,5270,5060,5190,1892,30265.0,5831450.0
2012-06-18,5230,5230,5080,5180,4940,30207.0,5831450.0
2012-06-19,5230,5230,5100,5230,2070,30498.0,5831450.0
2012-06-20,5230,5230,5140,5210,1740,30382.0,5831450.0
2012-06-21,5210,5220,5070,5210,1496,30382.0,5831450.0
2012-06-22,5240,5340,5220,5340,1630,31140.0,5831450.0
2012-06-25,5420,5450,5320,5390,1320,31432.0,5831450.0
2012-06-26,5360,5360,5180,5250,1839,30615.0,5831450.0
2012-06-27,5280,5400,5220,5300,530,30907.0,5831450.0
2012-06-28,5260,5380,5220,5320,610,31023.0,5831450.0
2012-06-29,5210,5490,5160,5450,2440,31781.0,5831450.0
2012-07-02,5390,5450,5380,5450,265,31781.0,5831450.0
2012-07-03,5480,5550,5220,5380,3051,31373.0,5831450.0
2012-07-04,5390,5490,5300,5400,960,31490.0,5831450.0
2012-07-05,5500,5500,5310,5410,2285,31548.0,5831450.0
2012-07-06,5280,5440,5280,5410,910,31548.0,5831450.0
2012-07-09,5230,5450,5230,5400,250,31490.0,5831450.0
2012-07-10,5430,5430,5280,5290,1390,30848.0,5831450.0
2012-07-11,5290,5440,5230,5290,1430,30848.0,5831450.0
2012-07-12,5390,5390,5290,5340,4020,31140.0,5831450.0
2012-07-13,5240,5400,5240,5240,1155,30557.0,5831450.0
2012-07-16,5240,5340,5240,5260,1984,30673.0,5831450.0
2012-07-17,5260,5340,5260,5340,160,31140.0,5831450.0
2012-07-18,5420,5420,5300,5380,1130,31373.0,5831450.0
2012-07-19,5290,5320,5170,5320,580,31023.0,5831450.0
2012-07-20,5300,5310,5230,5270,1120,30732.0,5831450.0
2012-07-23,5390,5590,5190,5280,6200,30790.0,5831450.0
2012-07-24,5270,5290,5210,5290,1610,30848.0,5831450.0
2012-07-25,5250,5470,5210,5460,2530,31840.0,5831450.0
2012-07-26,5400,5640,5400,5640,16170,32889.0,5831450.0
2012-07-27,5640,5640,5580,5580,4202,32539.0,5831450.0
2012-07-30,5700,5780,5410,5580,5730,32539.0,5831450.0
2012-07-31,5600,5730,5510,5600,540,32656.0,5831450.0
2012-08-01,5450,5690,5450,5590,2942,32598.0,5831450.0
2012-08-02,5460,5580,5440,5580,1960,32539.0,5831450.0
2012-08-03,5730,5730,5350,5450,2858,31781.0,5831450.0
2012-08-06,5490,5680,5490,5580,2040,32539.0,5831450.0
2012-08-07,5690,5690,5470,5540,1790,32306.0,5831450.0
2012-08-08,5570,5710,5510,5540,1870,32306.0,5831450.0
2012-08-09,5540,5560,5370,5420,3180,31606.0,5831450.0
2012-08-10,5410,5600,5340,5590,3400,32598.0,5831450.0
2012-08-13,5520,5600,5520,5570,970,32481.0,5831450.0
2012-08-14,5560,5560,5500,5550,330,32365.0,5831450.0
2012-08-16,5550,5550,5450,5460,2450,31840.0,5831450.0
2012-08-17,5740,5740,5400,5500,400,32073.0,5831450.0
2012-08-20,5500,5500,5300,5390,4120,31432.0,5831450.0
2012-08-21,5590,5590,5380,5500,740,32073.0,5831450.0
2012-08-22,5400,5540,5350,5350,990,31198.0,5831450.0
2012-08-23,5360,5430,5290,5290,5428,30848.0,5831450.0
2012-08-24,5200,5280,5180,5180,5900,30207.0,5831450.0
2012-08-27,5130,5270,5130,5270,4510,30732.0,5831450.0
2012-08-28,5270,5300,5200,5220,2080,30440.0,5831450.0
2012-08-29,5300,5300,5250,5260,410,30673.0,5831450.0
2012-08-30,5300,5440,5300,5400,800,31490.0,5831450.0
2012-08-31,5400,5400,5270,5390,730,31432.0,5831450.0
2012-09-03,5300,5400,5260,5260,4530,30673.0,5831450.0
2012-09-04,5290,5290,5200,5230,4570,30498.0,5831450.0
2012-09-05,5330,5330,5280,5290,390,30848.0,5831450.0
2012-09-06,5290,5290,5220,5280,260,30790.0,5831450.0
2012-09-07,5230,5290,5230,5230,611,30498.0,5831450.0
2012-09-10,5200,5290,5200,5290,6654,30848.0,5831450.0
2012-09-11,5300,5300,5210,5220,1670,30440.0,5831450.0
2012-09-12,5300,5370,5210,5260,2644,30673.0,5831450.0
2012-09-13,5240,5260,5210,5260,4890,30673.0,5831450.0
2012-09-14,5290,5300,5220,5260,3180,30673.0,5831450.0
2012-09-17,5230,5270,5230,5260,3020,30673.0,5831450.0
2012-09-18,5250,5290,5240,5250,2810,30615.0,5831450.0
2012-09-19,5390,5400,5260,5310,5220,30965.0,5831450.0
2012-09-20,5370,5580,5370,5540,12080,32306.0,5831450.0
2012-09-21,5560,5570,5450,5530,8320,32248.0,5831450.0
2012-09-24,5450,5520,5310,5330,20650,31082.0,5831450.0
2012-09-25,5380,5390,5300,5340,8040,31140.0,5831450.0
2012-09-26,5400,5470,5380,5430,4800,31665.0,5831450.0
2012-09-27,5470,5470,5250,5290,9360,30848.0,5831450.0
2012-09-28,5290,5470,5260,5460,6890,31840.0,5831450.0
2012-10-02,5490,5500,5350,5400,6700,31490.0,5831450.0
2012-10-04,5400,5500,5400,5450,11941,31781.0,5831450.0
2012-10-05,5460,5560,5460,5540,5760,32306.0,5831450.0
2012-10-08,5530,5570,5400,5570,10546,32481.0,5831450.0
2012-10-09,5640,6370,5600,5850,55739,34114.0,5831450.0
2012-10-10,5850,6150,5820,5910,29730,34464.0,5831450.0
2012-10-11,5910,6050,5690,5880,21907,34289.0,5831450.0
2012-10-12,5880,6210,5770,6170,47151,35980.0,5831450.0
2012-10-15,6220,6350,5940,6170,41551,35980.0,5831450.0
2012-10-16,6110,6130,5950,5950,15086,34697.0,5831450.0
2012-10-17,6000,6140,5950,6070,6682,35397.0,5831450.0
2012-10-18,6110,6140,5850,5850,9157,34114.0,5831450.0
2012-10-19,5880,5990,5700,5850,11790,34114.0,5831450.0
2012-10-22,5730,5960,5690,5690,13687,33181.0,5831450.0
2012-10-23,5690,5810,5650,5810,6130,33881.0,5831450.0
2012-10-24,5700,6680,5700,6680,237981,38954.0,5831450.0
2012-10-25,6680,7670,6610,7100,871788,41403.0,5831450.0
2012-10-26,7290,7400,6550,7000,251988,40820.0,5831450.0
2012-10-29,7280,7300,6800,6800,103000,39654.0,5831450.0
2012-10-30,6660,6770,6430,6560,135769,38254.0,5831450.0
2012-10-31,6700,7540,6630,7540,126731,43969.0,5831450.0
2012-11-01,8380,8670,8020,8670,1069188,50559.0,5831450.0
2012-11-02,8590,9950,7370,7370,3437751,42978.0,5831450.0
2012-11-05,7340,8310,7110,7570,2014980,44144.0,5831450.0
2012-11-06,7400,7580,6680,6730,584424,39246.0,5831450.0
2012-11-07,6700,6850,6190,6210,423057,36213.0,5831450.0
2012-11-08,6180,6320,6110,6210,260833,36213.0,5831450.0
2012-11-09,6150,6280,6010,6250,123499,36447.0,5831450.0
2012-11-12,6300,6310,6160,6180,64492,36038.0,5831450.0
2012-11-13,6130,6200,5880,5930,83430,34580.0,5831450.0
2012-11-14,5910,6220,5870,5960,138550,34755.0,5831450.0
2012-11-15,5930,5970,5650,5720,72020,33356.0,5831450.0
2012-11-16,5810,5900,5640,5670,47191,33064.0,5831450.0
2012-11-19,5800,5950,5680,5880,36636,34289.0,5831450.0
2012-11-20,5970,5970,5810,5860,41001,34172.0,5831450.0
2012-11-21,5820,6060,5760,5790,58270,33764.0,5831450.0
2012-11-22,5780,5930,5760,5910,39420,34464.0,5831450.0
2012-11-23,5880,5990,5810,5930,25411,34580.0,5831450.0
2012-11-26,5980,6070,5850,5930,46760,34580.0,5831450.0
2012-11-27,6040,6190,5950,6060,74676,35339.0,5831450.0
2012-11-28,6070,6130,5950,5950,34440,34697.0,5831450.0
2012-11-29,6010,6150,5970,6120,49810,35688.0,5831450.0
2012-11-30,6180,6220,6040,6140,45410,35805.0,5831450.0
2012-12-03,6130,6730,6110,6320,300720,36855.0,5831450.0
2012-12-04,6370,6430,6220,6250,75498,36447.0,5831450.0
2012-12-05,6190,6290,6070,6140,44910,35805.0,5831450.0
2012-12-06,6080,6170,6010,6010,46290,35047.0,5831450.0
2012-12-07,6010,6110,5840,6000,38730,34989.0,5831450.0
2012-12-10,6070,6380,5970,6280,71615,36622.0,5831450.0
2012-12-11,6310,7220,6310,7220,344322,42103.0,5831450.0
2012-12-12,7700,8200,7430,7650,1504630,44611.0,5831450.0
2012-12-13,7550,7640,7150,7400,537996,43153.0,5831450.0
2012-12-14,7470,7760,7270,7670,716139,44727.0,5831450.0
2012-12-17,7580,7730,7030,7180,251693,41870.0,5831450.0
2012-12-18,7100,7180,6680,6860,170914,40004.0,5831450.0
2012-12-20,6850,6960,6690,6820,85032,39770.0,5831450.0
2012-12-21,6860,6880,6550,6590,84423,38429.0,5831450.0
2012-12-24,6640,7550,6580,7550,169334,44027.0,5831450.0
2012-12-26,7240,7380,7030,7060,157632,41170.0,5831450.0
2012-12-27,7120,7470,6770,6770,158102,39479.0,5831450.0
2012-12-28,6820,7380,6770,7260,144965,42336.0,5831450.0
2013-01-02,7330,7370,7080,7100,94331,41403.0,5831450.0
2013-01-03,7100,7420,7040,7280,74714,42453.0,5831450.0
2013-01-04,7380,8050,7250,7650,294010,44611.0,5831450.0
2013-01-07,7660,7980,7460,7630,119251,44494.0,5831450.0
2013-01-08,7700,8150,7520,7750,219202,45194.0,5831450.0
2013-01-09,7940,8040,7660,7660,123559,44669.0,5831450.0
2013-01-10,7700,7750,7420,7590,85931,44261.0,5831450.0
2013-01-11,7630,7850,7500,7750,68369,45194.0,5831450.0
2013-01-14,7770,8100,7700,8020,141729,46768.0,5831450.0
2013-01-15,8000,8020,7480,7480,97327,43619.0,5831450.0
2013-01-16,7510,7550,7000,7000,123039,40820.0,5831450.0
2013-01-17,7020,7140,6850,7140,55425,41637.0,5831450.0
2013-01-18,7160,7260,7020,7240,34691,42220.0,5831450.0
2013-01-21,7180,7290,7130,7210,22782,42045.0,5831450.0
2013-01-22,7160,7320,7100,7150,24520,41695.0,5831450.0
2013-01-23,7150,7150,6980,7000,49676,40820.0,5831450.0
2013-01-24,7050,7070,6860,6860,33911,40004.0,5831450.0
2013-01-25,6890,6990,6810,6950,14051,40529.0,5831450.0
2013-01-28,6880,6980,6820,6980,16080,40704.0,5831450.0
2013-01-29,7010,7080,6910,6980,29171,40704.0,5831450.0
2013-01-30,6990,7070,6600,6630,44590,38663.0,5831450.0
2013-01-31,6630,6720,6550,6720,18540,39187.0,5831450.0
2013-02-01,6760,6760,6610,6730,8120,39246.0,5831450.0
2013-02-04,6710,6780,6550,6600,17732,38488.0,5831450.0
2013-02-05,6510,6670,6470,6470,14420,37729.0,5831450.0
2013-02-06,6530,6560,6370,6470,19526,37729.0,5831450.0
2013-02-07,6430,6500,6400,6470,6830,37729.0,5831450.0
2013-02-08,6530,6530,6430,6500,3310,37904.0,5831450.0
2013-02-12,6600,6610,6490,6490,5020,37846.0,5831450.0
2013-02-13,6490,6640,6450,6640,10040,38721.0,5831450.0
2013-02-14,6670,6780,6650,6700,7570,39071.0,5831450.0
2013-02-15,6710,6980,6700,6950,20589,40529.0,5831450.0
2013-02-18,6950,7070,6820,7000,16304,40820.0,5831450.0
2013-02-19,7000,7130,6890,6900,8601,40237.0,5831450.0
2013-02-20,7030,7030,6850,6940,14603,40470.0,5831450.0
2013-02-21,6990,6990,6740,6870,7728,40062.0,5831450.0
2013-02-22,6870,6900,6820,6840,9782,39887.0,5831450.0
2013-02-25,6760,7220,6760,6870,12890,40062.0,5831450.0
2013-02-26,6810,6860,6730,6830,6270,39829.0,5831450.0
2013-02-27,6840,6850,6740,6850,6371,39945.0,5831450.0
2013-02-28,6900,7030,6830,6990,26029,40762.0,5831450.0
2013-03-04,7020,7210,7020,7090,67331,41345.0,5831450.0
2013-03-05,7090,7120,6910,7040,25710,41053.0,5831450.0
2013-03-06,7040,7060,6940,7000,31036,40820.0,5831450.0
2013-03-07,6950,7100,6880,6890,13039,40179.0,5831450.0
2013-03-08,6850,7050,6850,6980,17181,40704.0,5831450.0
2013-03-11,7030,7030,6760,6800,13600,39654.0,5831450.0
2013-03-12,6800,6970,6780,6840,11980,39887.0,5831450.0
2013-03-13,6830,7030,6780,6950,36940,40529.0,5831450.0
2013-03-14,7000,7250,6920,7140,94751,41637.0,5831450.0
2013-03-15,7140,7300,7070,7230,52200,42161.0,5831450.0
2013-03-18,7230,7230,7000,7000,35870,40820.0,5831450.0
2013-03-19,7100,7150,6950,7150,23263,41695.0,5831450.0
2013-03-20,7140,7140,6970,7000,15884,40820.0,5831450.0
2013-03-21,6980,7160,6880,6880,30805,40120.0,5831450.0
2013-03-22,6780,7010,6740,7010,18150,40878.0,5831450.0
2013-03-25,6910,7150,6900,7100,22300,41403.0,5831450.0
2013-03-26,7100,7100,6970,7000,10180,40820.0,5831450.0
2013-03-27,7100,7130,6930,7020,19870,40937.0,5831450.0
2013-03-28,6910,7070,6910,7010,19660,40878.0,5831450.0
2013-03-29,7010,7100,6950,7100,30190,41403.0,5831450.0
2013-04-01,7130,7700,7120,7420,167069,43269.0,5831450.0
2013-04-02,7420,7450,7000,7150,135470,41695.0,5831450.0
2013-04-03,7150,7170,7040,7080,44684,41287.0,5831450.0
2013-04-04,7020,7120,6760,6980,87638,40704.0,5831450.0
2013-04-05,7050,7050,6790,6930,48240,40412.0,5831450.0
2013-04-08,6930,7010,6800,6900,38420,40237.0,5831450.0
2013-04-09,6910,6910,6700,6710,29249,39129.0,5831450.0
2013-04-10,6700,6940,6700,6850,21010,39945.0,5831450.0
2013-04-11,6850,6900,6690,6760,71161,39421.0,5831450.0
2013-04-12,6840,7050,6750,6930,50340,40412.0,5831450.0
2013-04-15,6870,7410,6870,7290,109365,42511.0,5831450.0
2013-04-16,7290,7450,7100,7380,40788,43036.0,5831450.0
2013-04-17,7440,7600,7230,7290,48274,42511.0,5831450.0
2013-04-18,7430,7630,7220,7500,57040,43736.0,5831450.0
2013-04-19,7590,7680,7120,7180,61000,41870.0,5831450.0
2013-04-22,7130,7350,7130,7330,29363,42745.0,5831450.0
2013-04-23,7350,7430,7200,7220,23450,42103.0,5831450.0
2013-04-24,7320,7500,7270,7430,53320,43328.0,5831450.0
2013-04-25,7490,7520,7310,7460,35190,43503.0,5831450.0
2013-04-26,7500,7540,7360,7460,21174,43503.0,5831450.0
2013-04-29,7460,7470,7310,7320,33830,42686.0,5831450.0
2013-04-30,7310,7410,7230,7290,26350,42511.0,5831450.0
2013-05-02,7390,7390,7240,7350,21690,42861.0,5831450.0
2013-05-03,7310,7750,7300,7660,83111,44669.0,5831450.0
2013-05-06,7600,7800,7550,7720,54180,45019.0,5831450.0
2013-05-07,7840,8300,7720,8190,155058,47760.0,5831450.0
2013-05-08,8240,8270,8110,8210,63836,47876.0,5831450.0
2013-05-09,8210,8290,8090,8270,49920,48226.0,5831450.0
2013-05-10,8650,9510,8560,9510,474720,55457.0,5831450.0
2013-05-13,9800,10300,9480,9500,876506,55399.0,5831450.0
2013-05-14,9400,9510,8990,9040,248675,52716.0,5831450.0
2013-05-15,9140,9140,8780,8780,168151,51200.0,5831450.0
2013-05-16,8870,9020,8730,8820,120958,51433.0,5831450.0
2013-05-20,8730,8850,8340,8590,158720,50092.0,5831450.0
2013-05-21,8590,8740,8410,8700,84516,50734.0,5831450.0
2013-05-22,8670,8740,8470,8560,59810,49917.0,5831450.0
2013-05-23,8560,8560,8310,8310,92340,48459.0,5831450.0
2013-05-24,8360,8690,8340,8570,70100,49976.0,5831450.0
2013-05-27,8550,8720,8550,8590,40271,50092.0,5831450.0
2013-05-28,8650,8900,8510,8810,59221,51375.0,5831450.0
2013-05-29,8800,8840,8630,8640,42398,50384.0,5831450.0
2013-05-30,8640,8680,8110,8150,78988,47526.0,5831450.0
2013-05-31,8150,8160,7730,8010,86112,46710.0,5831450.0
2013-06-03,7870,7940,7820,7880,16720,45952.0,5831450.0
2013-06-04,7950,8000,7700,7700,22839,44902.0,5831450.0
2013-06-05,7670,7730,7510,7540,29551,43969.0,5831450.0
2013-06-07,7590,7750,7420,7520,16794,43853.0,5831450.0
2013-06-10,7550,7770,7460,7770,26558,45310.0,5831450.0
2013-06-11,7630,7880,7630,7840,24441,45719.0,5831450.0
2013-06-12,7800,7890,7720,7800,25480,45485.0,5831450.0
2013-06-13,7710,7830,7530,7600,15960,44319.0,5831450.0
2013-06-14,7600,7740,7500,7500,10291,43736.0,5831450.0
2013-06-17,7460,7530,7250,7290,15141,42511.0,5831450.0
2013-06-18,7300,7650,7260,7650,32531,44611.0,5831450.0
2013-06-19,7600,7690,7450,7450,10050,43444.0,5831450.0
2013-06-20,7250,7440,7220,7220,24270,42103.0,5831450.0
2013-06-21,7020,7110,6890,6950,35593,40529.0,5831450.0
2013-06-24,6950,7020,6910,6930,11670,40412.0,5831450.0
2013-06-25,6930,6990,6620,6700,29622,39071.0,5831450.0
2013-06-26,6590,6810,6580,6610,27670,38546.0,5831450.0
2013-06-27,6650,6920,6650,6870,12180,40062.0,5831450.0
2013-06-28,6820,7050,6820,6990,17940,40762.0,5831450.0
2013-07-01,6970,7310,6970,7210,21210,42045.0,5831450.0
2013-07-02,7210,7380,7210,7340,10420,42803.0,5831450.0
2013-07-03,7380,7400,7200,7330,14350,42745.0,5831450.0
2013-07-04,7420,7420,7250,7330,5200,42745.0,5831450.0
2013-07-05,7400,7400,7270,7300,6778,42570.0,5831450.0
2013-07-08,7380,7380,6820,7100,20480,41403.0,5831450.0
2013-07-09,7150,7220,7120,7200,7360,41986.0,5831450.0
2013-07-10,7100,7270,7100,7160,8700,41753.0,5831450.0
2013-07-11,7160,7300,7120,7170,9200,41811.0,5831450.0
2013-07-12,7210,7390,7160,7390,14624,43094.0,5831450.0
2013-07-15,7430,7680,7390,7560,8974,44086.0,5831450.0
2013-07-16,7560,7700,7310,7700,13679,44902.0,5831450.0
2013-07-17,7710,7860,7610,7850,25667,45777.0,5831450.0
2013-07-18,7850,7880,7800,7850,7860,45777.0,5831450.0
2013-07-19,7850,8050,7800,8000,20800,46652.0,5831450.0
2013-07-22,7900,8150,7900,8000,30911,46652.0,5831450.0
2013-07-23,8050,8080,7880,8000,19160,46652.0,5831450.0
2013-07-24,8000,8050,7870,7920,16949,46185.0,5831450.0
2013-07-25,7990,7990,7740,7800,15860,45485.0,5831450.0
2013-07-26,7910,7910,7700,7800,17510,45485.0,5831450.0
2013-07-29,7800,7800,7650,7790,11860,45427.0,5831450.0
2013-07-30,7800,7830,7720,7830,23830,45660.0,5831450.0
2013-07-31,7890,8090,7800,8060,49131,47001.0,5831450.0
2013-08-01,8060,8360,8060,8330,33553,48576.0,5831450.0
2013-08-02,8400,8480,8300,8300,33830,48401.0,5831450.0
2013-08-05,8290,8290,8150,8200,16870,47818.0,5831450.0
2013-08-06,8240,8290,8000,8170,20510,47643.0,5831450.0
2013-08-07,8250,8250,8080,8110,9770,47293.0,5831450.0
2013-08-08,8100,8260,8100,8210,11350,47876.0,5831450.0
2013-08-09,8300,8690,8230,8660,72230,50500.0,5831450.0
2013-08-12,8670,8670,8350,8350,16330,48693.0,5831450.0
2013-08-13,8360,8420,8200,8210,20421,47876.0,5831450.0
2013-08-14,8180,8350,8130,8300,21630,48401.0,5831450.0
2013-08-16,8260,8280,8100,8200,11190,47818.0,5831450.0
2013-08-19,8040,8240,8040,8220,21534,47935.0,5831450.0
2013-08-20,8200,8200,8000,8000,16979,46652.0,5831450.0
2013-08-21,7990,8250,7550,7890,49603,46010.0,5831450.0
2013-08-22,7860,7860,7570,7770,22030,45310.0,5831450.0
2013-08-23,7760,7820,7600,7680,13780,44786.0,5831450.0
2013-08-26,7760,7910,7680,7820,13430,45602.0,5831450.0
2013-08-27,7720,7960,7720,7760,8380,45252.0,5831450.0
2013-08-28,7500,7760,7480,7750,14530,45194.0,5831450.0
2013-08-29,7700,7870,7320,7320,52400,42686.0,5831450.0
2013-08-30,7400,7420,7100,7200,25950,41986.0,5831450.0
2013-09-02,7200,7240,7130,7230,24720,42161.0,5831450.0
2013-09-03,7200,7400,7190,7260,10219,42336.0,5831450.0
2013-09-04,7260,7300,7200,7290,3480,42511.0,5831450.0
2013-09-05,7200,7360,7200,7270,8711,42395.0,5831450.0
2013-09-06,7250,7350,7160,7230,11150,42161.0,5831450.0
2013-09-09,7220,7290,7110,7230,11670,42161.0,5831450.0
2013-09-10,7230,7230,7000,7010,33332,40878.0,5831450.0
2013-09-11,7010,7070,6960,7050,20640,41112.0,5831450.0
2013-09-12,7040,7070,7010,7050,12290,41112.0,5831450.0
2013-09-13,7050,7090,7000,7070,11340,41228.0,5831450.0
2013-09-16,7010,7170,7010,7080,11440,41287.0,5831450.0
2013-09-17,7040,7070,6990,7000,14630,40820.0,5831450.0
2013-09-23,7010,7060,6930,7050,12710,41112.0,5831450.0
2013-09-24,7040,7040,6940,6960,19860,40587.0,5831450.0
2013-09-25,6960,6980,6850,6920,15991,40354.0,5831450.0
2013-09-26,6860,7050,6860,6900,50090,40237.0,5831450.0
2013-09-27,6930,6970,6880,6900,60370,40237.0,5831450.0
2013-09-30,6900,7140,6900,7100,20925,41403.0,5831450.0
2013-10-01,7110,7390,7090,7330,33666,42745.0,5831450.0
2013-10-02,7470,7470,7190,7260,30190,42336.0,5831450.0
2013-10-04,7180,7270,7120,7220,10530,42103.0,5831450.0
2013-10-07,7180,7260,6980,7050,11050,41112.0,5831450.0
2013-10-08,6920,7000,6900,7000,9040,40820.0,5831450.0
2013-10-10,7050,7050,6970,7030,4580,40995.0,5831450.0
2013-10-11,7030,7200,6990,7120,12812,41520.0,5831450.0
2013-10-14,7100,7100,6930,6930,10883,40412.0,5831450.0
2013-10-15,7000,7070,6900,6950,17400,40529.0,5831450.0
2013-10-16,7000,7010,6940,7010,2840,40878.0,5831450.0
2013-10-17,7150,7150,6960,6960,12510,40587.0,5831450.0
2013-10-18,6920,7030,6920,7030,10210,40995.0,5831450.0
2013-10-21,7020,7020,6850,6950,6460,40529.0,5831450.0
