동원수산(030720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-04-09,8540,8580,8510,8540,14469,32014.0,3748702.0
2014-04-10,8530,8770,8530,8680,41826,32539.0,3748702.0
2014-04-11,8660,8740,8590,8710,21840,32651.0,3748702.0
2014-04-14,8740,8980,8700,8830,43040,33101.0,3748702.0
2014-04-15,8830,8880,8730,8800,31302,32989.0,3748702.0
2014-04-16,8800,8800,8700,8740,23742,32764.0,3748702.0
2014-04-17,8740,8830,8710,8760,19469,32839.0,3748702.0
2014-04-18,8760,8860,8700,8760,27935,32839.0,3748702.0
2014-04-21,8800,8850,8730,8800,20154,32989.0,3748702.0
2014-04-22,8820,8840,8760,8780,26152,32914.0,3748702.0
2014-04-23,8790,8840,8670,8700,33105,32614.0,3748702.0
2014-04-24,8640,8740,8560,8640,32443,32389.0,3748702.0
2014-04-25,8660,8680,8510,8560,18192,32089.0,3748702.0
2014-04-28,8520,8560,8460,8460,21629,31714.0,3748702.0
2014-04-29,8460,8530,8370,8380,22808,31414.0,3748702.0
2014-04-30,8430,8470,8350,8390,7480,31452.0,3748702.0
2014-05-02,8370,8470,8230,8230,23201,30852.0,3748702.0
2014-05-07,8220,8240,7940,7940,64031,29765.0,3748702.0
2014-05-08,7880,8020,7820,7820,31331,29315.0,3748702.0
2014-05-09,7820,8000,7820,7910,10272,29652.0,3748702.0
2014-05-12,7910,8500,7830,7860,31240,29465.0,3748702.0
2014-05-13,8090,8090,7850,7990,20771,29952.0,3748702.0
2014-05-14,7990,8070,7950,8020,10100,30065.0,3748702.0
2014-05-15,7950,8200,7940,8130,16531,30477.0,3748702.0
2014-05-16,8130,8180,8000,8070,9739,30252.0,3748702.0
2014-05-19,8100,8100,7900,7900,18986,29615.0,3748702.0
2014-05-20,8000,8000,7770,7790,20640,29202.0,3748702.0
2014-05-21,7790,7810,7740,7790,15050,29202.0,3748702.0
2014-05-22,7800,7800,7710,7790,20838,29202.0,3748702.0
2014-05-23,7800,7900,7770,7850,10265,29427.0,3748702.0
2014-05-26,7810,8150,7800,7940,20493,29765.0,3748702.0
2014-05-27,7940,8100,7840,8040,17783,30140.0,3748702.0
2014-05-28,8100,8100,7950,8000,9110,29990.0,3748702.0
2014-05-29,7960,8050,7950,8000,7488,29990.0,3748702.0
2014-05-30,8000,8060,7900,7930,11221,29727.0,3748702.0
2014-06-02,7930,7930,7730,7770,18730,29127.0,3748702.0
2014-06-03,7950,7950,7650,7720,17045,28940.0,3748702.0
2014-06-05,7610,8140,7610,7710,42220,28902.0,3748702.0
2014-06-09,7800,7800,7720,7750,12445,29052.0,3748702.0
2014-06-10,7720,7870,7720,7780,9036,29165.0,3748702.0
2014-06-11,7700,7860,7700,7750,12218,29052.0,3748702.0
2014-06-12,7800,7800,7650,7660,13868,28715.0,3748702.0
2014-06-13,7600,7850,7600,7700,12177,28865.0,3748702.0
2014-06-16,7700,7800,7640,7640,20926,28640.0,3748702.0
2014-06-17,7680,7730,7650,7710,13103,28902.0,3748702.0
2014-06-18,7780,7780,7670,7730,6166,28977.0,3748702.0
2014-06-19,7690,7760,7630,7690,11273,28828.0,3748702.0
2014-06-20,7680,7680,7550,7590,23283,28453.0,3748702.0
2014-06-23,7530,7610,7240,7240,28569,27141.0,3748702.0
2014-06-24,7180,7180,6600,6850,82839,25679.0,3748702.0
2014-06-25,6890,7100,6870,6950,20392,26053.0,3748702.0
2014-06-26,6840,6940,6790,6800,27579,25491.0,3748702.0
2014-06-27,6760,7070,6760,6840,12059,25641.0,3748702.0
2014-06-30,6840,6900,6750,6780,23450,25416.0,3748702.0
2014-07-01,6850,6850,6800,6840,9383,25641.0,3748702.0
2014-07-02,6880,7080,6830,7060,35179,26466.0,3748702.0
2014-07-03,7140,7170,7040,7170,25993,26878.0,3748702.0
2014-07-04,7220,7440,7160,7400,32503,27740.0,3748702.0
2014-07-07,7400,7610,7300,7530,31338,28228.0,3748702.0
2014-07-08,7430,7580,7430,7500,18525,28115.0,3748702.0
2014-07-09,7560,7560,7450,7520,23212,28190.0,3748702.0
2014-07-10,7570,7850,7510,7800,41446,29240.0,3748702.0
2014-07-11,7800,8210,7680,8030,109417,30102.0,3748702.0
2014-07-14,8030,8210,7900,8210,63503,30777.0,3748702.0
2014-07-15,8220,8260,8050,8100,31931,30364.0,3748702.0
2014-07-16,8100,8370,8000,8210,51437,30777.0,3748702.0
2014-07-17,8240,8310,8130,8180,48250,30664.0,3748702.0
2014-07-18,8100,8300,8080,8200,11724,30739.0,3748702.0
2014-07-21,8170,8250,7910,7910,31979,29652.0,3748702.0
2014-07-22,7910,7910,7800,7910,18663,29652.0,3748702.0
2014-07-23,7910,8030,7810,8010,11601,30027.0,3748702.0
2014-07-24,8580,9070,8300,8310,486721,31152.0,3748702.0
2014-07-25,8250,8260,8000,8020,87556,30065.0,3748702.0
2014-07-28,8240,8280,8030,8060,69791,30215.0,3748702.0
2014-07-29,8020,8090,7900,7940,34613,29765.0,3748702.0
2014-07-30,7940,8000,7750,7760,37948,29090.0,3748702.0
2014-07-31,7710,7710,7460,7460,48317,27965.0,3748702.0
2014-08-01,7310,7700,7310,7590,24253,28453.0,3748702.0
2014-08-04,7710,8440,7660,8180,177581,30664.0,3748702.0
2014-08-05,8350,8350,7990,8020,49319,30065.0,3748702.0
2014-08-06,8180,8180,7930,7950,19215,29802.0,3748702.0
2014-08-07,8000,8140,7960,8030,24081,30102.0,3748702.0
2014-08-08,8040,8110,7900,7940,18961,29765.0,3748702.0
2014-08-11,7880,8000,7820,7860,23701,29465.0,3748702.0
2014-08-12,7800,7900,7700,7800,36910,29240.0,3748702.0
2014-08-13,7790,7930,7730,7930,17990,29727.0,3748702.0
2014-08-14,7810,8030,7810,7970,18996,29877.0,3748702.0
2014-08-18,8040,8070,7910,7940,28205,29765.0,3748702.0
2014-08-19,7950,8050,7950,8050,23261,30177.0,3748702.0
2014-08-20,8100,8250,8050,8170,45143,30627.0,3748702.0
2014-08-21,8200,8230,8100,8120,17855,30439.0,3748702.0
2014-08-22,8110,8360,8070,8150,29836,30552.0,3748702.0
2014-08-25,8100,8220,8010,8060,17223,30215.0,3748702.0
2014-08-26,8160,8160,7900,8130,23273,30477.0,3748702.0
2014-08-27,8140,8140,7960,8080,16419,30290.0,3748702.0
2014-08-28,8130,8130,7990,7990,7877,29952.0,3748702.0
2014-08-29,8000,8130,7990,7990,19212,29952.0,3748702.0
2014-09-01,7990,8050,7800,7970,24608,29877.0,3748702.0
2014-09-02,7920,8040,7900,7900,12347,29615.0,3748702.0
2014-09-03,7860,8040,7840,7900,10543,29615.0,3748702.0
2014-09-04,8000,8000,7840,7900,12716,29615.0,3748702.0
2014-09-05,8010,8010,7800,7890,21913,29577.0,3748702.0
2014-09-11,8000,8000,7750,7870,11665,29502.0,3748702.0
2014-09-12,7930,7930,7830,7830,13793,29352.0,3748702.0
2014-09-15,7900,7990,7810,7870,8429,29502.0,3748702.0
2014-09-16,7920,7920,7800,7850,12452,29427.0,3748702.0
2014-09-17,7900,7900,7710,7850,14171,29427.0,3748702.0
2014-09-18,7800,7930,7750,7900,10107,29615.0,3748702.0
2014-09-19,7900,7940,7840,7900,15139,29615.0,3748702.0
2014-09-22,7860,7900,7790,7790,9937,29202.0,3748702.0
2014-09-23,7750,7800,7660,7740,11647,29015.0,3748702.0
2014-09-24,7790,7790,7640,7730,18030,28977.0,3748702.0
2014-09-25,7730,8160,7730,7850,48817,29427.0,3748702.0
2014-09-26,7770,7840,7700,7830,18361,29352.0,3748702.0
2014-09-29,7850,7970,7630,7720,16611,28940.0,3748702.0
2014-09-30,7750,7750,7610,7610,14533,29603.0,3890022.0
2014-10-01,7700,7700,7400,7490,18711,29136.0,3890022.0
2014-10-02,7230,7560,7160,7310,29299,28436.0,3890022.0
2014-10-06,7200,7420,7200,7320,15795,28475.0,3890022.0
2014-10-07,7230,7430,7230,7400,15193,28786.0,3890022.0
2014-10-08,7530,7530,7330,7400,6481,28786.0,3890022.0
2014-10-10,7420,7420,7210,7350,11301,28592.0,3890022.0
2014-10-13,7470,7470,7000,7220,25583,28086.0,3890022.0
2014-10-14,6970,7190,6970,7150,14396,27814.0,3890022.0
2014-10-15,7170,7190,7000,7090,16560,27580.0,3890022.0
2014-10-16,7030,7070,6900,6990,20949,27191.0,3890022.0
2014-10-17,7280,7280,6930,7120,13657,27697.0,3890022.0
2014-10-20,7200,7360,7070,7320,16506,28475.0,3890022.0
2014-10-21,7320,7940,7310,7560,71288,29409.0,3890022.0
2014-10-22,7430,7720,7430,7600,40895,29564.0,3890022.0
2014-10-23,7600,7600,7360,7360,11861,28631.0,3890022.0
2014-10-24,7360,7390,7090,7290,23482,28358.0,3890022.0
2014-10-27,7180,7330,7150,7230,6137,28125.0,3890022.0
2014-10-28,7280,7280,7070,7150,15189,27814.0,3890022.0
2014-10-29,7130,7210,7020,7200,6428,28008.0,3890022.0
2014-10-30,7140,7230,7120,7140,7704,27775.0,3890022.0
2014-10-31,7200,7280,7090,7180,4390,27930.0,3890022.0
2014-11-03,7250,7250,7050,7120,6085,27697.0,3890022.0
2014-11-04,7050,7130,6870,6990,24830,27191.0,3890022.0
2014-11-05,7000,7000,6900,6990,11987,27191.0,3890022.0
2014-11-06,7090,7090,6900,6980,15655,27152.0,3890022.0
2014-11-07,6980,7100,6920,7090,5897,27580.0,3890022.0
2014-11-10,7440,7440,7150,7300,19899,28397.0,3890022.0
2014-11-11,7300,7350,7200,7230,16394,28125.0,3890022.0
2014-11-12,7180,7310,7160,7300,8499,28397.0,3890022.0
2014-11-13,7300,7440,7220,7360,17325,28631.0,3890022.0
2014-11-14,7440,7450,7300,7440,17630,28942.0,3890022.0
2014-11-17,7500,7500,7330,7350,12009,28592.0,3890022.0
2014-11-18,7350,7460,7330,7330,17679,28514.0,3890022.0
2014-11-19,7300,7440,7180,7240,15880,28164.0,3890022.0
2014-11-20,7360,7360,7110,7190,6954,27969.0,3890022.0
2014-11-21,7200,7200,7100,7200,4820,28008.0,3890022.0
2014-11-24,7250,7250,7110,7200,5694,28008.0,3890022.0
2014-11-25,7120,7290,7120,7140,11189,28986.0,4059609.0
2014-11-26,7340,7380,7170,7170,39448,29107.0,4059609.0
2014-11-27,7170,7260,7150,7170,18467,29107.0,4059609.0
2014-11-28,7170,7230,7060,7160,45120,29067.0,4059609.0
2014-12-01,7200,7240,6980,7040,19235,28580.0,4059609.0
2014-12-02,7030,7090,6950,7090,7339,28783.0,4059609.0
2014-12-03,7180,7250,7020,7130,20166,28945.0,4059609.0
2014-12-04,7130,7550,7130,7520,87596,30528.0,4059609.0
2014-12-05,7750,8470,7600,7950,229459,32274.0,4059609.0
2014-12-08,8250,8250,7580,7820,73865,31746.0,4059609.0
2014-12-09,7780,7840,7630,7680,31760,31178.0,4059609.0
2014-12-10,7630,7750,7570,7640,23119,31015.0,4059609.0
2014-12-11,7600,7600,7340,7340,25519,29798.0,4059609.0
2014-12-12,7210,7420,7200,7350,24061,29838.0,4059609.0
2014-12-15,7500,7500,7310,7350,16822,29838.0,4059609.0
2014-12-16,7300,7340,7170,7240,14914,29392.0,4059609.0
2014-12-17,7380,7570,7150,7570,43791,30731.0,4059609.0
2014-12-18,7750,7930,7410,7530,30173,30569.0,4059609.0
2014-12-19,7490,8330,7490,8050,130631,32680.0,4059609.0
2014-12-22,8390,8450,7760,7760,109868,31503.0,4059609.0
2014-12-23,7700,7800,7540,7540,37870,30609.0,4059609.0
2014-12-24,7550,7650,7520,7650,26370,31056.0,4059609.0
2014-12-26,7610,7750,7540,7710,20069,31300.0,4059609.0
2014-12-29,7990,8150,7510,7570,121149,30731.0,4059609.0
2014-12-30,7620,7630,7440,7520,22139,30528.0,4059609.0
2015-01-02,7640,7650,7330,7390,48297,30001.0,4059609.0
2015-01-05,7540,7850,7400,7490,114927,30406.0,4059609.0
2015-01-06,7650,8500,7650,8180,607599,33208.0,4059609.0
2015-01-07,8260,8260,7660,7800,231449,31665.0,4059609.0
2015-01-08,7930,7930,7650,7690,73240,31218.0,4059609.0
2015-01-09,7790,7790,7640,7670,46878,31137.0,4059609.0
2015-01-12,7770,7800,7600,7730,49877,31381.0,4059609.0
2015-01-13,7740,7790,7580,7610,46992,30894.0,4059609.0
2015-01-14,7600,7690,7450,7540,33824,30609.0,4059609.0
2015-01-15,7540,7810,7540,7600,47844,30853.0,4059609.0
2015-01-16,7600,7770,7500,7690,70241,31218.0,4059609.0
2015-01-19,7740,7840,7530,7550,73699,30650.0,4059609.0
2015-01-20,7670,7670,7420,7460,31575,30285.0,4059609.0
2015-01-21,7460,7510,7420,7480,26726,30366.0,4059609.0
2015-01-22,7500,7700,7470,7580,42241,30772.0,4059609.0
2015-01-23,7600,7730,7490,7520,49186,30528.0,4059609.0
2015-01-26,7600,7640,7470,7520,35448,30528.0,4059609.0
2015-01-27,7500,7560,7350,7390,43248,30001.0,4059609.0
2015-01-28,7380,7430,7290,7430,31357,30163.0,4059609.0
2015-01-29,7410,7470,7270,7330,18084,29757.0,4059609.0
2015-01-30,7400,7480,7290,7480,24156,30366.0,4059609.0
2015-02-02,7400,7560,7400,7440,26646,30203.0,4059609.0
2015-02-03,7440,7500,7300,7320,30760,29716.0,4059609.0
2015-02-04,7310,7390,7270,7320,27596,29716.0,4059609.0
2015-02-05,7310,7410,7280,7340,21217,29798.0,4059609.0
2015-02-06,7380,7380,7200,7240,31120,29392.0,4059609.0
2015-02-09,7280,7390,7240,7260,29850,29473.0,4059609.0
2015-02-10,7310,7310,7050,7070,36114,28701.0,4059609.0
2015-02-11,7110,7200,7050,7050,27432,28620.0,4059609.0
2015-02-12,7150,7190,7050,7160,24178,29067.0,4059609.0
2015-02-13,7120,7260,7120,7200,16469,29229.0,4059609.0
2015-02-16,7210,7630,7210,7370,68904,29919.0,4059609.0
2015-02-17,7370,7650,7300,7300,41106,29635.0,4059609.0
2015-02-23,7410,7410,7200,7210,28945,29270.0,4059609.0
2015-02-24,7180,7300,7160,7300,22301,29635.0,4059609.0
2015-02-25,7310,7310,7180,7230,35717,29351.0,4059609.0
2015-02-26,7240,7630,7240,7370,93862,29919.0,4059609.0
2015-02-27,7430,7560,7370,7430,26339,30163.0,4059609.0
2015-03-02,7480,7480,7270,7300,34810,29635.0,4059609.0
2015-03-03,7300,7460,7250,7340,54005,29798.0,4059609.0
2015-03-04,7410,7410,7280,7380,18553,29960.0,4059609.0
2015-03-05,7350,7530,7350,7450,48470,30244.0,4059609.0
2015-03-06,7470,7470,7360,7430,93486,30163.0,4059609.0
2015-03-09,7430,7530,7370,7430,38608,30163.0,4059609.0
2015-03-10,7430,7780,7370,7410,74699,30082.0,4059609.0
2015-03-11,7470,7520,7380,7380,38803,29960.0,4059609.0
2015-03-12,7390,7450,7330,7360,34704,29879.0,4059609.0
2015-03-13,7350,7430,7340,7360,27378,29879.0,4059609.0
2015-03-16,7340,7420,7120,7220,40354,29310.0,4059609.0
2015-03-17,7320,7430,7200,7300,32301,29635.0,4059609.0
2015-03-18,7300,7380,7200,7300,26055,29635.0,4059609.0
2015-03-19,7300,7320,7170,7210,29387,29270.0,4059609.0
2015-03-20,7200,7270,7180,7260,20733,29473.0,4059609.0
2015-03-23,7260,7280,7150,7180,27275,29148.0,4059609.0
2015-03-24,7260,7260,7150,7200,18319,29229.0,4059609.0
2015-03-25,7250,7250,7130,7140,17301,28986.0,4059609.0
2015-03-26,7190,7190,7080,7140,20821,28986.0,4059609.0
2015-03-27,7160,7160,7060,7080,29482,28742.0,4059609.0
2015-03-30,7150,7360,7080,7270,57671,29513.0,4059609.0
2015-03-31,7390,7750,7240,7420,129728,30122.0,4059609.0
2015-04-01,7480,7760,7340,7350,112703,29838.0,4059609.0
2015-04-02,7500,7620,7350,7370,39738,29919.0,4059609.0
2015-04-03,7390,7490,7330,7350,31888,29838.0,4059609.0
2015-04-06,7410,7630,7350,7350,75748,29838.0,4059609.0
2015-04-07,7370,7420,7290,7340,36834,29798.0,4059609.0
2015-04-08,7350,7450,7310,7400,30243,30041.0,4059609.0
2015-04-09,7440,7460,7380,7410,24176,30082.0,4059609.0
2015-04-10,7400,7590,7390,7430,65971,30163.0,4059609.0
2015-04-13,7530,7630,7400,7550,52528,30650.0,4059609.0
2015-04-14,7630,8190,7560,7650,349470,31056.0,4059609.0
2015-04-15,7670,7780,7550,7650,63788,31056.0,4059609.0
2015-04-16,7740,7840,7620,7700,58374,31259.0,4059609.0
2015-04-17,7720,7920,7660,7750,66189,31462.0,4059609.0
2015-04-20,7690,8100,7660,7940,116551,32233.0,4059609.0
2015-04-21,8010,8040,7820,7960,55988,32314.0,4059609.0
2015-04-22,8010,8240,7540,7730,149772,31381.0,4059609.0
2015-04-23,7730,7810,7580,7790,60834,31624.0,4059609.0
2015-04-24,7800,7870,7600,7600,41722,30853.0,4059609.0
2015-04-27,7650,7680,7530,7580,20757,30772.0,4059609.0
2015-04-28,7580,7650,7470,7500,28705,30447.0,4059609.0
2015-04-29,7500,7620,7420,7470,34273,30325.0,4059609.0
2015-04-30,7470,7570,7450,7460,25811,30285.0,4059609.0
2015-05-04,7450,7550,7430,7520,36296,30528.0,4059609.0
2015-05-06,7570,8150,7420,7890,228535,32030.0,4059609.0
2015-05-07,7890,7900,7700,7780,65137,31584.0,4059609.0
2015-05-08,7890,8050,7710,7900,72653,32071.0,4059609.0
2015-05-11,7890,7950,7800,7800,29463,31665.0,4059609.0
2015-05-12,7810,7930,7730,7900,36039,32071.0,4059609.0
2015-05-13,8090,8400,7910,8000,293923,32477.0,4059609.0
2015-05-14,8000,8230,7900,8110,51132,32923.0,4059609.0
2015-05-15,8170,8250,7940,8060,60609,32720.0,4059609.0
2015-05-18,7990,8040,7620,7660,59937,31097.0,4059609.0
2015-05-19,7750,7750,7520,7600,61974,30853.0,4059609.0
2015-05-20,7630,7790,7510,7760,68717,31503.0,4059609.0
2015-05-21,7770,7850,7610,7650,71054,31056.0,4059609.0
2015-05-22,7670,7890,7650,7800,33159,31665.0,4059609.0
2015-05-26,7800,7850,7660,7840,29594,31827.0,4059609.0
2015-05-27,7800,7880,7760,7840,32857,31827.0,4059609.0
2015-05-28,7870,7870,7770,7770,32879,31543.0,4059609.0
2015-05-29,7730,7870,7680,7680,39851,31178.0,4059609.0
2015-06-01,7630,7830,7530,7830,25851,31787.0,4059609.0
2015-06-02,7830,7830,7690,7780,21923,31584.0,4059609.0
2015-06-03,7800,7800,7530,7580,21374,30772.0,4059609.0
2015-06-04,7590,7770,7520,7700,22553,31259.0,4059609.0
2015-06-05,7700,7700,7460,7500,17249,30447.0,4059609.0
2015-06-08,7450,7550,7310,7350,36888,29838.0,4059609.0
2015-06-09,7350,7530,7290,7460,34671,30285.0,4059609.0
2015-06-10,7600,7600,7410,7470,11890,30325.0,4059609.0
2015-06-11,7500,7760,7450,7630,32264,30975.0,4059609.0
2015-06-12,7650,7730,7480,7480,15699,30366.0,4059609.0
2015-06-15,7500,7500,7370,7390,9045,30001.0,4059609.0
2015-06-16,7490,7490,7200,7450,23981,30244.0,4059609.0
2015-06-17,7450,7560,7250,7540,15681,30609.0,4059609.0
2015-06-18,7540,7690,7500,7560,25161,30691.0,4059609.0
2015-06-19,7620,7770,7560,7760,44802,31503.0,4059609.0
2015-06-22,7760,7980,7710,7890,37122,32030.0,4059609.0
2015-06-23,7900,7950,7770,7900,41849,32071.0,4059609.0
2015-06-24,7900,8080,7800,7900,50814,32071.0,4059609.0
2015-06-25,7980,7980,7780,7820,34020,31746.0,4059609.0
2015-06-26,7820,7980,7760,7850,28237,31868.0,4059609.0
2015-06-29,7760,7820,7640,7640,36726,31015.0,4059609.0
2015-06-30,7780,7780,7530,7730,10461,31381.0,4059609.0
2015-07-01,7730,7870,7700,7800,33984,31665.0,4059609.0
2015-07-02,7900,8060,7830,7860,55517,31909.0,4059609.0
2015-07-03,7860,7970,7830,7970,25458,32355.0,4059609.0
2015-07-06,8040,9090,8040,8700,527560,35319.0,4059609.0
2015-07-07,9100,11300,9100,11300,1149090,45874.0,4059609.0
2015-07-08,11650,12100,10550,11400,1570427,46280.0,4059609.0
2015-07-09,11150,12850,10300,11750,1515034,47700.0,4059609.0
2015-07-10,0,0,0,11750,0,47700.0,4059609.0
2015-07-13,11850,12400,11650,11750,292408,47700.0,4059609.0
2015-07-14,11350,11700,11100,11700,257295,47497.0,4059609.0
2015-07-15,12100,13450,12000,13450,284630,54602.0,4059609.0
2015-07-16,13900,13900,12050,12500,526134,50745.0,4059609.0
2015-07-17,12550,13250,11800,12900,352636,52369.0,4059609.0
2015-07-20,13200,14850,12750,14550,529777,59067.0,4059609.0
2015-07-21,14200,15250,13600,14500,337391,58864.0,4059609.0
2015-07-22,14500,15500,13900,14550,266910,59067.0,4059609.0
2015-07-23,14300,16350,13900,15900,641896,64548.0,4059609.0
2015-07-24,16300,17350,16150,16550,314422,67187.0,4059609.0
2015-07-27,16300,16300,14950,15150,250593,61503.0,4059609.0
2015-07-28,14700,15000,13350,14700,295273,59676.0,4059609.0
2015-07-29,14700,15800,14200,14650,135871,59473.0,4059609.0
2015-07-30,14600,14600,11300,12000,595924,48715.0,4059609.0
2015-07-31,11900,12250,10400,11100,798716,45062.0,4059609.0
2015-08-03,11150,11350,10800,11000,171545,44656.0,4059609.0
2015-08-04,11100,12500,11050,12000,423582,48715.0,4059609.0
2015-08-05,12150,13250,12100,13050,428943,52978.0,4059609.0
2015-08-06,13400,13750,12750,13100,303494,53181.0,4059609.0
2015-08-07,13350,14900,12850,14700,457408,59676.0,4059609.0
2015-08-10,14500,15900,14400,14600,363000,59270.0,4059609.0
2015-08-11,15000,15700,13650,14000,307746,56835.0,4059609.0
2015-08-12,14000,14150,11900,13200,439767,53587.0,4059609.0
2015-08-13,13000,13650,12650,13300,168669,53993.0,4059609.0
2015-08-17,13700,13800,12050,12400,175510,50339.0,4059609.0
2015-08-18,12550,12550,11300,11550,329212,46888.0,4059609.0
2015-08-19,11300,11500,10400,11200,253651,45468.0,4059609.0
2015-08-20,11300,11650,10800,11000,161771,44656.0,4059609.0
2015-08-21,9720,10400,9650,9650,239619,39175.0,4059609.0
2015-08-24,9220,10350,9220,9600,276509,38972.0,4059609.0
2015-08-25,9990,10650,9620,10300,160426,41814.0,4059609.0
2015-08-26,10550,11000,9990,10600,136491,43032.0,4059609.0
2015-08-27,10800,11000,10200,10300,144767,41814.0,4059609.0
2015-08-28,10600,11000,10200,10700,151419,43438.0,4059609.0
2015-08-31,10700,10850,10150,10400,85612,42220.0,4059609.0
2015-09-01,10350,10500,9980,10200,110625,41408.0,4059609.0
2015-09-02,10200,13250,10000,13000,1621266,52775.0,4059609.0
2015-09-03,12950,14100,12750,13300,776224,53993.0,4059609.0
2015-09-04,13550,14050,12200,12600,419044,51151.0,4059609.0
2015-09-07,12550,12600,11900,12050,240373,48918.0,4059609.0
2015-09-08,12100,12400,10450,10900,733143,44250.0,4059609.0
2015-09-09,11100,11500,10800,11350,250249,46077.0,4059609.0
2015-09-10,11050,11350,10750,11150,171157,45265.0,4059609.0
2015-09-11,11000,11250,10750,10900,127883,44250.0,4059609.0
2015-09-14,10900,11450,10900,11350,182657,46077.0,4059609.0
2015-09-15,11350,12250,11100,12050,295267,48918.0,4059609.0
2015-09-16,12200,12300,11700,11900,132037,48309.0,4059609.0
2015-09-17,11850,12000,11450,11600,78369,47091.0,4059609.0
2015-09-18,11700,12250,11650,11850,165417,48106.0,4059609.0
2015-09-21,11700,13000,11350,12600,334141,51151.0,4059609.0
2015-09-22,12900,13400,12500,12800,262817,51963.0,4059609.0
2015-09-23,12800,13150,12200,12900,223629,52369.0,4059609.0
2015-09-24,13100,13200,12500,12750,108985,51760.0,4059609.0
2015-09-25,12500,12900,12450,12600,49290,51151.0,4059609.0
2015-09-30,12600,12600,12050,12350,43341,50136.0,4059609.0
2015-10-01,12350,13450,12200,13050,244629,52978.0,4059609.0
2015-10-02,12950,13350,12800,12950,89845,52572.0,4059609.0
2015-10-05,12950,13150,12550,12800,90006,51963.0,4059609.0
2015-10-06,12800,12900,12300,12400,76612,50339.0,4059609.0
2015-10-07,12500,12650,12050,12400,73046,50339.0,4059609.0
2015-10-08,12250,12550,11650,11800,91496,47903.0,4059609.0
2015-10-12,11650,11850,11050,11350,81932,46077.0,4059609.0
2015-10-13,11250,11600,11000,11450,94862,46483.0,4059609.0
2015-10-14,11350,11800,11150,11400,38539,46280.0,4059609.0
2015-10-15,11450,12550,11400,11900,185573,48309.0,4059609.0
2015-10-16,12000,12200,11650,12100,45758,49121.0,4059609.0
2015-10-19,12200,12200,11650,11700,37171,47497.0,4059609.0
2015-10-20,11700,11750,11400,11450,45420,46483.0,4059609.0
2015-10-21,11500,11550,10800,11000,135451,44656.0,4059609.0
2015-10-22,10950,11050,10600,10900,50307,44250.0,4059609.0
2015-10-23,10800,11000,10650,10800,37767,43844.0,4059609.0
2015-10-26,10750,10850,10300,10550,67716,42829.0,4059609.0
2015-10-27,11000,12000,10600,10750,289431,43641.0,4059609.0
2015-10-28,10700,11200,10500,10500,126404,42626.0,4059609.0
2015-10-29,10600,10600,10200,10200,48361,41408.0,4059609.0
2015-10-30,10200,10400,9850,9900,70443,40190.0,4059609.0
2015-11-02,9810,10200,9810,9940,47980,40353.0,4059609.0
2015-11-03,9900,10050,9800,10000,43325,40596.0,4059609.0
2015-11-04,9940,10250,9940,10200,30452,41408.0,4059609.0
2015-11-05,10200,10200,9900,10000,72175,40596.0,4059609.0
2015-11-06,9950,10000,9720,9810,67140,39825.0,4059609.0
2015-11-09,9810,9810,9210,9220,97436,37430.0,4059609.0
2015-11-10,9100,9270,8820,8980,49344,36455.0,4059609.0
2015-11-11,9140,9300,9000,9300,27569,37754.0,4059609.0
2015-11-12,9300,10000,8880,9010,107258,36577.0,4059609.0
2015-11-13,8900,8980,8550,8750,61110,35522.0,4059609.0
2015-11-16,8460,8640,8150,8150,76775,33086.0,4059609.0
2015-11-17,8210,8520,8210,8390,46710,34060.0,4059609.0
2015-11-18,8550,8550,8160,8220,88793,33370.0,4059609.0
2015-11-19,8250,8600,8210,8500,60284,34507.0,4059609.0
2015-11-20,8500,8880,8450,8830,42778,35846.0,4059609.0
2015-11-23,8660,8880,8560,8850,26831,35928.0,4059609.0
2015-11-24,8960,8960,8670,8710,33023,35359.0,4059609.0
2015-11-25,8800,8930,8650,8930,32737,36252.0,4059609.0
2015-11-26,8980,8980,8730,8820,35917,35806.0,4059609.0
2015-11-27,8800,8910,8770,8840,19652,35887.0,4059609.0
2015-11-30,8910,8910,8600,8690,20846,35278.0,4059609.0
2015-12-01,8700,8830,8450,8720,28573,35400.0,4059609.0
2015-12-02,8870,8870,8580,8610,26690,34953.0,4059609.0
2015-12-03,8610,8610,8390,8480,42527,34425.0,4059609.0
2015-12-04,8360,8510,8350,8410,37007,34141.0,4059609.0
2015-12-07,8420,8580,8420,8580,25664,34831.0,4059609.0
2015-12-08,8600,9180,8530,8870,126249,36009.0,4059609.0
2015-12-09,8810,9300,8810,8850,51856,35928.0,4059609.0
2015-12-10,8900,9150,8690,8920,46095,36212.0,4059609.0
2015-12-11,8990,9130,8620,8620,17150,34994.0,4059609.0
2015-12-14,8400,8500,8100,8130,49599,33005.0,4059609.0
2015-12-15,8000,8300,8000,8300,17694,33695.0,4059609.0
2015-12-16,8500,8500,8290,8400,16309,34101.0,4059609.0
2015-12-17,8400,8850,8360,8790,39364,35684.0,4059609.0
2015-12-18,8790,8900,8700,8850,14029,35928.0,4059609.0
2015-12-21,8850,9100,8700,8900,23696,36131.0,4059609.0
2015-12-22,8840,8970,8550,8600,28599,34913.0,4059609.0
2015-12-23,8700,8700,8430,8460,27528,34344.0,4059609.0
2015-12-24,8450,8570,8400,8440,23327,34263.0,4059609.0
