SK(034730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-02-25,105500,107000,104500,107000,64846,5350000.0,50000000.0
2013-02-26,105500,106500,100000,102500,145672,5125000.0,50000000.0
2013-02-27,102500,102500,99600,101500,124623,5075000.0,50000000.0
2013-02-28,102000,103000,101000,103000,75302,5150000.0,50000000.0
2013-03-04,102500,103500,102000,103500,53915,5175000.0,50000000.0
2013-03-05,103000,103000,100500,101500,77455,5075000.0,50000000.0
2013-03-06,102500,102500,101000,102000,42072,5100000.0,50000000.0
2013-03-07,101500,103000,101000,102000,30413,5100000.0,50000000.0
2013-03-08,102000,102500,101000,102000,20832,5100000.0,50000000.0
2013-03-11,101500,101500,97900,98400,116785,4920000.0,50000000.0
2013-03-12,99300,99900,98200,98400,76764,4920000.0,50000000.0
2013-03-13,97700,98800,96700,97800,75604,4890000.0,50000000.0
2013-03-14,97100,98400,95100,96400,115014,4820000.0,50000000.0
2013-03-15,97100,97200,95000,95000,96974,4750000.0,50000000.0
2013-03-18,94500,96400,94100,96100,47414,4805000.0,50000000.0
2013-03-19,96600,98300,95500,97900,57218,4895000.0,50000000.0
2013-03-20,96900,97500,95100,97000,63780,4850000.0,50000000.0
2013-03-21,97000,98000,95400,97000,69679,4850000.0,50000000.0
2013-03-22,96000,96500,94200,94300,73011,4715000.0,50000000.0
2013-03-25,95600,97800,95000,97500,63157,4875000.0,50000000.0
2013-03-26,98000,99400,97600,98300,101597,4915000.0,50000000.0
2013-03-27,98000,99600,95000,99500,83289,4975000.0,50000000.0
2013-03-28,99500,99600,98200,99500,45481,4975000.0,50000000.0
2013-03-29,99000,100500,96600,96600,76990,4830000.0,50000000.0
2013-04-01,97900,98500,96400,98300,31697,4915000.0,50000000.0
2013-04-02,98700,99500,96300,98200,91261,4910000.0,50000000.0
2013-04-03,98300,98700,96000,96400,49841,4820000.0,50000000.0
2013-04-04,96500,96600,93300,94200,82678,4710000.0,50000000.0
2013-04-05,93800,94500,91200,91900,56797,4595000.0,50000000.0
2013-04-08,91100,93600,91000,92300,35667,4615000.0,50000000.0
2013-04-09,91100,93700,91100,91700,34959,4585000.0,50000000.0
2013-04-10,91300,92400,91000,91700,26900,4585000.0,50000000.0
2013-04-11,92600,94000,91500,94000,50639,4700000.0,50000000.0
2013-04-12,93100,94200,90000,90900,55884,4545000.0,50000000.0
2013-04-15,90000,90900,88700,90200,48266,4510000.0,50000000.0
2013-04-16,89700,90400,87600,90400,67946,4520000.0,50000000.0
2013-04-17,89000,90300,88800,89900,47049,4495000.0,50000000.0
2013-04-18,88000,89800,88000,88300,32302,4415000.0,50000000.0
2013-04-19,89000,93500,88400,93100,60081,4655000.0,50000000.0
2013-04-22,92000,94000,91000,93400,49072,4670000.0,50000000.0
2013-04-23,92800,93700,92100,93200,50882,4660000.0,50000000.0
2013-04-24,93200,96000,92600,94800,53958,4740000.0,50000000.0
2013-04-25,94800,96600,94400,95800,44076,4790000.0,50000000.0
2013-04-26,95800,96000,94000,94900,55213,4745000.0,50000000.0
2013-04-29,95500,95800,94200,94900,28677,4745000.0,50000000.0
2013-04-30,95000,96000,92400,92400,110627,4620000.0,50000000.0
2013-05-02,92100,94500,92100,93600,30645,4680000.0,50000000.0
2013-05-03,94600,99000,93500,98900,91625,4945000.0,50000000.0
2013-05-06,98900,99200,97000,97300,48078,4865000.0,50000000.0
2013-05-07,98000,100500,97300,99200,134143,4960000.0,50000000.0
2013-05-08,99300,99500,97200,97700,39596,4885000.0,50000000.0
2013-05-09,98400,99600,97200,99300,44031,4965000.0,50000000.0
2013-05-10,99300,99300,95900,96100,44307,4805000.0,50000000.0
2013-05-13,95500,98000,95000,98000,23745,4900000.0,50000000.0
2013-05-14,97200,98700,96200,98200,26906,4910000.0,50000000.0
2013-05-15,99100,99100,97200,98000,29555,4900000.0,50000000.0
2013-05-16,98900,103500,98000,103000,131595,5150000.0,50000000.0
2013-05-20,102500,103500,101000,102000,56206,5100000.0,50000000.0
2013-05-21,101500,103000,99900,101000,53520,5050000.0,50000000.0
2013-05-22,101000,104000,99600,102500,121077,5125000.0,50000000.0
2013-05-23,103000,105500,102000,105000,146166,5250000.0,50000000.0
2013-05-24,105000,105000,102000,102500,49202,5125000.0,50000000.0
2013-05-27,102500,103500,102000,103500,41103,5175000.0,50000000.0
2013-05-28,103000,105000,102500,103500,102351,5175000.0,50000000.0
2013-05-29,103500,105500,102000,103000,69928,5150000.0,50000000.0
2013-05-30,102500,103500,101000,101000,52172,5050000.0,50000000.0
2013-05-31,101500,102500,100000,102500,84798,5125000.0,50000000.0
2013-06-03,101500,102000,98900,99500,74221,4975000.0,50000000.0
2013-06-04,99800,101000,99000,100500,50950,5025000.0,50000000.0
2013-06-05,100500,103000,99400,103000,70446,5150000.0,50000000.0
2013-06-07,103500,104000,101500,103000,48186,5150000.0,50000000.0
2013-06-10,102000,103500,100000,103000,43421,5150000.0,50000000.0
2013-06-11,103000,103000,100500,100500,32732,5025000.0,50000000.0
2013-06-12,101000,102000,100500,101500,40640,5075000.0,50000000.0
2013-06-13,101500,102000,96900,96900,125323,4845000.0,50000000.0
2013-06-14,97700,100500,96600,100000,58342,5000000.0,50000000.0
2013-06-17,100500,101000,98100,99500,41602,4975000.0,50000000.0
2013-06-18,99900,100500,98600,100000,32110,5000000.0,50000000.0
2013-06-19,99800,101000,98700,101000,33918,5050000.0,50000000.0
2013-06-20,99900,100000,96600,97900,63444,4895000.0,50000000.0
2013-06-21,96000,97100,95000,95600,64659,4780000.0,50000000.0
2013-06-24,95000,97400,93600,96300,41173,4815000.0,50000000.0
2013-06-25,97400,97600,93800,93800,74677,4690000.0,50000000.0
2013-06-26,95000,98600,94200,95300,89927,4765000.0,50000000.0
2013-06-27,95600,97100,95400,95600,35660,4780000.0,50000000.0
2013-06-28,95100,99900,94900,99800,69175,4990000.0,50000000.0
2013-07-01,98100,99000,97200,97200,46445,4860000.0,50000000.0
2013-07-02,96700,98000,95700,97200,55566,4860000.0,50000000.0
2013-07-03,96500,97900,95200,96200,42209,4810000.0,50000000.0
2013-07-04,95700,97400,95400,97400,16081,4870000.0,50000000.0
2013-07-05,97900,98000,96300,97900,23939,4895000.0,50000000.0
2013-07-08,98300,98300,95300,96800,21809,4840000.0,50000000.0
2013-07-09,97500,99900,96300,99000,44192,4950000.0,50000000.0
2013-07-10,99600,99600,98200,99000,30441,4950000.0,50000000.0
2013-07-11,100500,102000,99800,102000,62769,5100000.0,50000000.0
2013-07-12,102000,104000,101000,103000,124625,5150000.0,50000000.0
2013-07-15,103000,103500,100500,103500,46443,5175000.0,50000000.0
2013-07-16,102500,103500,100000,100000,40366,5000000.0,50000000.0
2013-07-17,101000,104500,100000,103500,61590,5175000.0,50000000.0
2013-07-18,102500,105000,102500,104500,62758,5225000.0,50000000.0
2013-07-19,103500,104000,101000,101000,42753,5050000.0,50000000.0
2013-07-22,101500,103000,101000,101000,16560,5050000.0,50000000.0
2013-07-23,102000,103500,101500,103500,29216,5175000.0,50000000.0
2013-07-24,104000,104000,102000,103500,22746,5175000.0,50000000.0
2013-07-25,102500,103500,101500,101500,29713,5075000.0,50000000.0
2013-07-26,102000,104000,101500,103000,29533,5150000.0,50000000.0
2013-07-29,103000,104000,102000,103000,32086,5150000.0,50000000.0
2013-07-30,103000,103000,101500,102000,22269,5100000.0,50000000.0
2013-07-31,102500,103500,101500,101500,114548,5075000.0,50000000.0
2013-08-01,102000,105500,101500,105500,94446,5275000.0,50000000.0
2013-08-02,105500,107000,105000,107000,58080,5350000.0,50000000.0
2013-08-05,106500,110000,106500,109500,86631,5475000.0,50000000.0
2013-08-06,110000,110000,107000,109500,64734,5475000.0,50000000.0
2013-08-07,108500,109500,108000,108500,31391,5425000.0,50000000.0
2013-08-08,109500,109500,106500,107000,33807,5350000.0,50000000.0
2013-08-09,106000,107500,105500,107000,32529,5350000.0,50000000.0
2013-08-12,106000,109000,106000,108000,35547,5400000.0,50000000.0
2013-08-13,109000,110000,107000,110000,41887,5500000.0,50000000.0
2013-08-14,109000,110000,108000,109000,44695,5450000.0,50000000.0
2013-08-16,108000,108500,106500,106500,38279,5325000.0,50000000.0
2013-08-19,106500,109500,106500,108500,35455,5425000.0,50000000.0
2013-08-20,107500,109500,106500,106500,47097,5325000.0,50000000.0
2013-08-21,107000,107500,102500,106000,69251,5300000.0,50000000.0
2013-08-22,104500,106500,102500,106500,64605,5325000.0,50000000.0
2013-08-23,105000,106000,103000,103000,74059,5150000.0,50000000.0
2013-08-26,104500,106500,103500,106500,108358,5325000.0,50000000.0
2013-08-27,105500,106500,103000,104000,69798,5200000.0,50000000.0
2013-08-28,103500,107500,103500,106500,50115,5325000.0,50000000.0
2013-08-29,107000,108500,106500,107500,59171,5375000.0,50000000.0
2013-08-30,107000,110000,107000,109500,110300,5475000.0,50000000.0
2013-09-02,109500,110000,107500,109000,47140,5450000.0,50000000.0
2013-09-03,108500,109500,105500,105500,95130,5275000.0,50000000.0
2013-09-04,106000,106500,104500,106000,67423,5300000.0,50000000.0
2013-09-05,105500,109000,105000,109000,64586,5450000.0,50000000.0
2013-09-06,109000,111500,106500,108000,112929,5400000.0,50000000.0
2013-09-09,107500,109500,107500,109000,54471,5450000.0,50000000.0
2013-09-10,109500,111000,108000,110500,128221,5525000.0,50000000.0
2013-09-11,111000,114000,110000,114000,120353,5700000.0,50000000.0
2013-09-12,114000,115000,112500,114000,137673,5700000.0,50000000.0
2013-09-13,113000,117500,113000,116500,126974,5825000.0,50000000.0
2013-09-16,117500,118000,114500,116000,84186,5800000.0,50000000.0
2013-09-17,114500,116000,113000,113500,63189,5675000.0,50000000.0
2013-09-23,114000,116500,113500,116000,98644,5800000.0,50000000.0
2013-09-24,116500,116500,111500,112500,76586,5625000.0,50000000.0
2013-09-25,112000,116500,111000,116000,104514,5800000.0,50000000.0
2013-09-26,115000,117500,114500,117500,62068,5875000.0,50000000.0
2013-09-27,117500,118000,115500,116500,41066,5825000.0,50000000.0
2013-09-30,114500,115000,112000,115000,106654,5750000.0,50000000.0
2013-10-01,113000,115500,113000,114000,38464,5700000.0,50000000.0
2013-10-02,113500,116000,113500,115000,61083,5750000.0,50000000.0
2013-10-04,113500,116500,113000,116000,69514,5800000.0,50000000.0
2013-10-07,114500,116000,113000,114500,40489,5725000.0,50000000.0
2013-10-08,113000,114000,112500,114000,37018,5700000.0,50000000.0
2013-10-10,114000,115500,113000,115000,64239,5750000.0,50000000.0
2013-10-11,116000,117500,115000,116500,70904,5825000.0,50000000.0
2013-10-14,116000,119000,116000,118500,39342,5925000.0,50000000.0
2013-10-15,119000,119500,116500,118000,49119,5900000.0,50000000.0
2013-10-16,118000,119000,116500,117500,38937,5875000.0,50000000.0
2013-10-17,118500,123000,117500,123000,134515,6150000.0,50000000.0
2013-10-18,123000,123500,121000,121000,69964,6050000.0,50000000.0
2013-10-21,122500,122500,119000,121500,47717,6075000.0,50000000.0
2013-10-22,121500,124000,120500,123000,74078,6150000.0,50000000.0
2013-10-23,124000,124500,121500,124000,60225,6200000.0,50000000.0
2013-10-24,123500,123500,121500,122500,47079,6125000.0,50000000.0
2013-10-25,121500,122500,118500,120000,33684,6000000.0,50000000.0
2013-10-28,119000,120500,118500,120500,42801,6025000.0,50000000.0
2013-10-29,120500,121000,118500,119500,36100,5975000.0,50000000.0
2013-10-30,120500,123000,119000,123000,54868,6150000.0,50000000.0
2013-10-31,122500,123000,114500,114500,167156,5725000.0,50000000.0
2013-11-01,116500,118000,114500,115000,60161,5750000.0,50000000.0
2013-11-04,117000,117500,115000,117500,54576,5875000.0,50000000.0
2013-11-05,116500,119500,115500,117500,75962,5875000.0,50000000.0
2013-11-06,123000,126500,122000,125000,202607,6250000.0,50000000.0
2013-11-07,124000,125000,120500,123500,123190,6175000.0,50000000.0
2013-11-08,122500,124000,120500,122000,89984,6100000.0,50000000.0
2013-11-11,122000,123000,120500,122500,56345,6125000.0,50000000.0
2013-11-12,122500,123000,119500,122500,63517,6125000.0,50000000.0
2013-11-13,121000,122000,118500,118500,74658,5925000.0,50000000.0
2013-11-14,118500,123500,117000,120000,111914,6000000.0,50000000.0
2013-11-15,120500,123500,120500,121500,63823,6075000.0,50000000.0
2013-11-18,121500,123500,121000,121500,46812,6075000.0,50000000.0
2013-11-19,121000,126000,121000,125500,101947,6275000.0,50000000.0
2013-11-20,124500,129000,124500,128500,99742,6425000.0,50000000.0
2013-11-21,128500,128500,126000,127000,80549,6350000.0,50000000.0
2013-11-22,128500,134000,128500,131000,194295,6550000.0,50000000.0
2013-11-25,133500,137500,133000,134500,127863,6725000.0,50000000.0
2013-11-26,134500,136000,132500,133500,82808,6675000.0,50000000.0
2013-11-27,133500,134000,132000,132500,92779,6625000.0,50000000.0
2013-11-28,134000,140000,133500,138500,133781,6925000.0,50000000.0
2013-11-29,137500,140000,135500,135500,97587,6775000.0,50000000.0
2013-12-02,136000,136500,132000,134000,106958,6700000.0,50000000.0
2013-12-03,133500,134500,131000,132500,100973,6625000.0,50000000.0
2013-12-04,131500,132500,129500,131000,101440,6550000.0,50000000.0
2013-12-05,131000,133000,129000,131500,92033,6575000.0,50000000.0
2013-12-06,131000,133000,129500,129500,86674,6475000.0,50000000.0
2013-12-09,131500,132000,129000,131000,73689,6550000.0,50000000.0
2013-12-10,132500,132500,129500,130000,63222,6500000.0,50000000.0
2013-12-11,131000,132000,129000,131000,84620,6550000.0,50000000.0
2013-12-12,130000,131000,126000,126000,132951,6300000.0,50000000.0
2013-12-13,126500,131500,125000,131500,79698,6575000.0,50000000.0
2013-12-16,130000,130500,128000,129000,85005,6450000.0,50000000.0
2013-12-17,130500,131500,129500,130500,60032,6525000.0,50000000.0
2013-12-18,132500,132500,130000,130500,74185,6525000.0,50000000.0
2013-12-19,133000,133000,129500,129500,79388,6475000.0,50000000.0
2013-12-20,129000,130000,127000,130000,105821,6500000.0,50000000.0
2013-12-23,130500,131500,128000,129000,90144,6450000.0,50000000.0
2013-12-24,128500,133500,128500,133000,95653,6650000.0,50000000.0
2013-12-26,134500,134500,132500,133500,65993,6675000.0,50000000.0
2013-12-27,132500,133500,132000,132000,62345,6600000.0,50000000.0
2013-12-30,133000,135500,132000,135000,55739,6750000.0,50000000.0
2014-01-02,135500,135500,131000,131500,68716,6575000.0,50000000.0
2014-01-03,131000,132000,128000,128500,80193,6425000.0,50000000.0
2014-01-06,127500,130000,127500,128500,47032,6425000.0,50000000.0
2014-01-07,128000,131000,128000,129500,49414,6475000.0,50000000.0
2014-01-08,129500,130500,128000,128500,70815,6425000.0,50000000.0
2014-01-09,129000,129000,126500,127000,98721,6350000.0,50000000.0
2014-01-10,127500,130000,127000,129500,57974,6475000.0,50000000.0
2014-01-13,128500,128500,127000,127000,74881,6350000.0,50000000.0
2014-01-14,126500,128500,126500,127500,40241,6375000.0,50000000.0
2014-01-15,127000,130500,127000,130000,51907,6500000.0,50000000.0
2014-01-16,129000,130000,128000,128500,77255,6425000.0,50000000.0
2014-01-17,127500,129500,127500,128500,53969,6425000.0,50000000.0
2014-01-20,128000,132000,128000,131000,62329,6550000.0,50000000.0
2014-01-21,131000,133000,130500,132500,80395,6625000.0,50000000.0
2014-01-22,132000,133500,131000,132500,58879,6625000.0,50000000.0
2014-01-23,133000,134000,131000,132000,59896,6600000.0,50000000.0
2014-01-24,131000,132000,130000,131000,58704,6550000.0,50000000.0
2014-01-27,130000,130000,125500,125500,80587,6275000.0,50000000.0
2014-01-28,125500,127000,122500,124000,86798,6200000.0,50000000.0
2014-01-29,125000,127000,123500,125000,106932,6250000.0,50000000.0
2014-02-03,126500,128500,124500,127000,57181,6350000.0,50000000.0
2014-02-04,125000,127000,122000,123500,60422,6175000.0,50000000.0
2014-02-05,124500,124500,121000,121000,42464,6050000.0,50000000.0
2014-02-06,121000,131500,121000,128500,111249,6425000.0,50000000.0
2014-02-07,130000,134500,129000,133500,68302,6675000.0,50000000.0
2014-02-10,134500,134500,130500,132000,46160,6600000.0,50000000.0
2014-02-11,131000,132000,128000,128000,76967,6400000.0,50000000.0
2014-02-12,127500,130500,127000,130000,115958,6500000.0,50000000.0
2014-02-13,131000,133000,129500,132000,124527,6600000.0,50000000.0
2014-02-14,133000,133500,131000,133500,89683,6675000.0,50000000.0
2014-02-17,135500,136500,133500,135500,101488,6775000.0,50000000.0
2014-02-18,136000,136500,132000,136500,105882,6825000.0,50000000.0
2014-02-19,135500,137000,134000,136000,62399,6800000.0,50000000.0
2014-02-20,134500,137000,132500,135500,68277,6775000.0,50000000.0
2014-02-21,136000,137000,133500,136000,96495,6800000.0,50000000.0
2014-02-24,137000,141500,136000,139500,154101,6975000.0,50000000.0
2014-02-25,139500,140500,137000,140000,102559,7000000.0,50000000.0
2014-02-26,138000,140000,137000,138000,52606,6900000.0,50000000.0
2014-02-27,138500,145500,138500,142500,228818,7125000.0,50000000.0
2014-02-28,142500,148000,140500,145000,215891,7250000.0,50000000.0
2014-03-03,143500,147500,143000,145000,96548,7250000.0,50000000.0
2014-03-04,144500,146000,142000,143000,93845,7150000.0,50000000.0
2014-03-05,143000,148500,142000,147000,92064,7350000.0,50000000.0
2014-03-06,148000,154000,144000,146000,173054,7300000.0,50000000.0
2014-03-07,147500,154500,146000,154500,161043,7725000.0,50000000.0
2014-03-10,155000,160500,153500,155500,135438,7775000.0,50000000.0
2014-03-11,155000,156500,153000,153500,90340,7675000.0,50000000.0
2014-03-12,153000,155000,151500,151500,97268,7575000.0,50000000.0
2014-03-13,153500,159000,152000,156500,114245,7825000.0,50000000.0
2014-03-14,155000,157500,153500,154000,92054,7700000.0,50000000.0
2014-03-17,154000,155500,152500,154500,59969,7725000.0,50000000.0
2014-03-18,154000,155000,150000,151000,89546,7550000.0,50000000.0
2014-03-19,152000,154500,148000,153500,146268,7675000.0,50000000.0
2014-03-20,154500,155500,152000,153500,50005,7675000.0,50000000.0
2014-03-21,154000,154500,148500,148500,100303,7425000.0,50000000.0
2014-03-24,148500,150500,148000,149000,54800,7450000.0,50000000.0
2014-03-25,148500,150500,143000,144000,142075,7200000.0,50000000.0
2014-03-26,145500,149500,143500,148500,110163,7425000.0,50000000.0
2014-03-27,149000,150500,146500,146500,87614,7325000.0,50000000.0
2014-03-28,147000,149000,143000,144500,86466,7225000.0,50000000.0
2014-03-31,144500,150500,144000,149500,88932,7475000.0,50000000.0
2014-04-01,148000,153500,147500,153000,105884,7650000.0,50000000.0
2014-04-02,152000,153500,150500,150500,66918,7525000.0,50000000.0
2014-04-03,149500,150000,145500,146500,72004,7325000.0,50000000.0
2014-04-04,148000,148000,144500,145000,90570,7250000.0,50000000.0
2014-04-07,144500,147000,142500,145500,54782,7275000.0,50000000.0
2014-04-08,146000,146000,143500,144500,62652,7225000.0,50000000.0
2014-04-09,144500,149500,144500,149500,92973,7475000.0,50000000.0
2014-04-10,149500,151000,146500,149000,51195,7450000.0,50000000.0
2014-04-11,147000,149000,146000,148500,49495,7425000.0,50000000.0
2014-04-14,148000,149500,147000,148500,31509,7425000.0,50000000.0
2014-04-15,148000,150500,146000,146000,66290,7300000.0,50000000.0
2014-04-16,146500,147500,143500,143500,85084,7175000.0,50000000.0
2014-04-17,144000,146000,143000,144500,80865,7225000.0,50000000.0
2014-04-18,145000,145000,144000,144500,42455,7225000.0,50000000.0
2014-04-21,143500,145500,143500,144500,22039,7225000.0,50000000.0
2014-04-22,144500,147500,143500,147000,50046,7350000.0,50000000.0
2014-04-23,148500,149000,144500,144500,69567,7225000.0,50000000.0
2014-04-24,146000,148500,145500,146500,79589,7325000.0,50000000.0
2014-04-25,146000,147000,142000,142000,67602,7100000.0,50000000.0
2014-04-28,141000,141500,139000,139000,47086,6950000.0,50000000.0
2014-04-29,140500,142500,138000,142500,70068,7125000.0,50000000.0
2014-04-30,142000,146000,141500,141500,129276,7075000.0,50000000.0
2014-05-02,141500,144000,141000,143000,48988,7150000.0,50000000.0
2014-05-07,143000,144500,140500,143000,58560,7150000.0,50000000.0
2014-05-08,146500,151500,146500,150500,206141,7525000.0,50000000.0
2014-05-09,151000,156500,149000,153500,160126,7675000.0,50000000.0
2014-05-12,155000,158000,152500,155000,93838,7750000.0,50000000.0
2014-05-13,154000,156500,151500,154000,73379,7700000.0,50000000.0
2014-05-14,154500,159500,154000,157500,94731,7875000.0,50000000.0
2014-05-15,158000,159000,155500,156000,58682,7800000.0,50000000.0
2014-05-16,155500,164000,155000,161000,194411,8050000.0,50000000.0
2014-05-19,162000,169000,160000,168000,179681,8400000.0,50000000.0
2014-05-20,167000,168000,163500,166000,104403,8300000.0,50000000.0
2014-05-21,166000,166500,164000,165000,73967,8250000.0,50000000.0
2014-05-22,165500,170000,165500,168000,115313,8400000.0,50000000.0
2014-05-23,168500,168500,163500,164500,109370,8225000.0,50000000.0
2014-05-26,164000,167000,162500,166500,65787,8325000.0,50000000.0
2014-05-27,168000,168000,162500,163000,83061,8150000.0,50000000.0
2014-05-28,162000,164500,160500,164500,120393,8225000.0,50000000.0
2014-05-29,165000,168000,164000,166000,102290,8300000.0,50000000.0
2014-05-30,166000,167500,162500,165500,301187,8275000.0,50000000.0
2014-06-02,165000,167000,163000,166500,73850,8325000.0,50000000.0
2014-06-03,166000,174500,166000,173000,215877,8650000.0,50000000.0
2014-06-05,173000,177500,171500,176000,135851,8800000.0,50000000.0
2014-06-09,175500,177500,166500,168000,160471,8400000.0,50000000.0
2014-06-10,168000,170000,165500,169000,78352,8450000.0,50000000.0
2014-06-11,170500,170500,168000,168000,44154,8400000.0,50000000.0
2014-06-12,166500,171500,165000,165000,86801,8250000.0,50000000.0
2014-06-13,164500,167000,164000,165000,73168,8250000.0,50000000.0
2014-06-16,164500,168500,164000,165000,54778,8250000.0,50000000.0
2014-06-17,165000,172500,165000,170500,85680,8525000.0,50000000.0
2014-06-18,171000,174000,167500,169000,60087,8450000.0,50000000.0
2014-06-19,171000,172500,168000,170500,59840,8525000.0,50000000.0
2014-06-20,171500,174500,168500,172500,90506,8625000.0,50000000.0
2014-06-23,173500,174000,169500,172500,72895,8625000.0,50000000.0
2014-06-24,171000,173500,170500,171500,72165,8575000.0,50000000.0
2014-06-25,171000,171500,166000,166000,110695,8300000.0,50000000.0
2014-06-26,166000,168500,165500,166500,109002,8325000.0,50000000.0
2014-06-27,166500,168000,164000,166500,2570985,8325000.0,50000000.0
2014-06-30,163000,175000,158500,166500,412055,8325000.0,50000000.0
2014-07-01,168000,173000,166000,171000,149332,8550000.0,50000000.0
2014-07-02,171500,172500,166500,168000,92151,8400000.0,50000000.0
2014-07-03,167500,169500,167000,169500,50658,8475000.0,50000000.0
2014-07-04,170000,176000,169500,174500,139422,8725000.0,50000000.0
2014-07-07,174500,178500,173000,175500,81144,8775000.0,50000000.0
2014-07-08,174500,178500,172000,177500,66083,8875000.0,50000000.0
2014-07-09,175500,181000,175500,179000,112412,8950000.0,50000000.0
2014-07-10,179500,179500,175500,176000,54750,8800000.0,50000000.0
2014-07-11,174000,178000,173000,175500,59500,8775000.0,50000000.0
2014-07-14,177500,179500,175000,179000,65452,8950000.0,50000000.0
2014-07-15,179000,180000,175500,175500,46679,8775000.0,50000000.0
2014-07-16,175000,175500,170500,171500,70888,8575000.0,50000000.0
2014-07-17,171000,175500,171000,172500,66237,8625000.0,50000000.0
2014-07-18,172500,176000,171500,176000,64330,8800000.0,50000000.0
2014-07-21,175500,179000,175500,175500,50963,8775000.0,50000000.0
2014-07-22,175000,178000,174500,175500,53894,8775000.0,50000000.0
2014-07-23,176000,177500,171000,174000,73476,8700000.0,50000000.0
2014-07-24,174000,174500,170000,170000,92532,8500000.0,50000000.0
2014-07-25,170000,173000,169000,172000,83073,8600000.0,50000000.0
2014-07-28,173000,174000,170000,173500,58722,8675000.0,50000000.0
2014-07-29,175000,175500,164000,169500,206465,8475000.0,50000000.0
2014-07-30,169000,170500,166000,168500,157851,8425000.0,50000000.0
2014-07-31,168000,170500,166000,168500,100740,8425000.0,50000000.0
2014-08-01,168500,178500,168000,176500,173727,8825000.0,50000000.0
2014-08-04,177500,187000,177000,185500,166918,9275000.0,50000000.0
2014-08-05,185500,186500,180500,181500,116019,9075000.0,50000000.0
2014-08-06,180500,196000,180500,190000,186213,9500000.0,50000000.0
2014-08-07,190000,195500,186500,187500,91439,9375000.0,50000000.0
2014-08-08,190000,193500,188000,192000,106957,9600000.0,50000000.0
2014-08-11,193000,195000,185000,187000,91687,9350000.0,50000000.0
2014-08-12,193500,199500,191000,197000,203666,9850000.0,50000000.0
2014-08-13,194500,212000,194500,203500,196690,10175000.0,50000000.0
2014-08-14,202000,207000,201500,201500,79346,10075000.0,50000000.0
2014-08-18,204000,211000,203500,204000,123495,10200000.0,50000000.0
2014-08-19,204500,212500,204000,209000,147205,10450000.0,50000000.0
2014-08-20,213000,226000,210500,218000,223195,10900000.0,50000000.0
2014-08-21,219000,224500,214000,217000,139092,10850000.0,50000000.0
2014-08-22,217500,224000,216000,218000,86170,10900000.0,50000000.0
2014-08-25,216500,221000,213500,217000,77811,10850000.0,50000000.0
2014-08-26,218000,224500,215000,218500,114112,10925000.0,50000000.0
2014-08-27,220000,227000,220000,224000,115181,11200000.0,50000000.0
2014-08-28,222500,224000,214000,215000,116266,10750000.0,50000000.0
2014-08-29,217000,217500,211000,212500,123715,10625000.0,50000000.0
2014-09-01,213000,217500,211000,212500,66605,10625000.0,50000000.0
2014-09-02,215000,216000,201000,212500,241275,10625000.0,50000000.0
2014-09-03,209000,212000,203000,209500,154098,10475000.0,50000000.0
2014-09-04,210000,214500,206500,210500,76332,10525000.0,50000000.0
2014-09-05,208500,214500,208000,212000,87938,10600000.0,50000000.0
2014-09-11,211000,225500,210500,217500,161684,10875000.0,50000000.0
2014-09-12,220000,220000,213000,215500,68585,10775000.0,50000000.0
2014-09-15,215000,215500,203500,206500,118231,10325000.0,50000000.0
2014-09-16,208000,212000,207500,207500,104039,10375000.0,50000000.0
2014-09-17,206500,219500,206500,218000,191510,10900000.0,50000000.0
2014-09-18,217500,223000,217500,221500,181797,11075000.0,50000000.0
2014-09-19,223000,224000,220500,220500,120525,11025000.0,50000000.0
2014-09-22,220500,227500,218500,225500,105238,11275000.0,50000000.0
2014-09-23,228000,235500,225000,232500,171701,11625000.0,50000000.0
2014-09-24,234500,245000,229500,238500,167194,11925000.0,50000000.0
2014-09-25,240500,262000,237000,245500,218342,12275000.0,50000000.0
2014-09-26,245500,258500,245500,250000,158434,12500000.0,50000000.0
2014-09-29,251500,261500,251000,252000,134063,12600000.0,50000000.0
2014-09-30,252000,257500,242500,242500,165143,12125000.0,50000000.0
2014-10-01,241000,252000,240500,248500,118468,12425000.0,50000000.0
2014-10-02,248500,253000,244000,246500,88803,12325000.0,50000000.0
2014-10-06,247000,250500,237000,242500,94975,12125000.0,50000000.0
2014-10-07,243000,247000,240500,244000,60873,12200000.0,50000000.0
2014-10-08,242000,248000,238000,245000,77822,12250000.0,50000000.0
2014-10-10,249500,252500,240000,240000,95846,12000000.0,50000000.0
2014-10-13,241000,243000,236000,238500,60707,11925000.0,50000000.0
2014-10-14,242000,245000,237500,239000,54674,11950000.0,50000000.0
2014-10-15,239000,239000,231500,237500,105762,11875000.0,50000000.0
2014-10-16,237000,247000,234000,243500,84852,12175000.0,50000000.0
2014-10-17,246000,246500,233500,240000,78030,12000000.0,50000000.0
2014-10-20,242500,248500,240000,248000,67689,12400000.0,50000000.0
2014-10-21,248500,254500,248000,253500,78065,12675000.0,50000000.0
2014-10-22,257500,266000,254500,265500,105241,13275000.0,50000000.0
2014-10-23,265000,271500,261500,262500,63835,13125000.0,50000000.0
2014-10-24,265000,274000,262500,265000,80045,13250000.0,50000000.0
2014-10-27,266500,270000,252000,255500,115938,12775000.0,50000000.0
