티비에이치글로벌(084870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-01-28,15050,15150,14700,15000,112818,312852.0,20856819.0
2013-01-29,15000,15050,14300,14800,180102,308681.0,20856819.0
2013-01-30,14750,14750,14450,14500,76007,302424.0,20856819.0
2013-01-31,14400,14900,14350,14900,164653,310767.0,20856819.0
2013-02-01,15050,15050,14750,15050,149509,313895.0,20856819.0
2013-02-04,15100,15750,15100,15600,278016,325366.0,20856819.0
2013-02-05,15650,16400,15450,15700,392297,327452.0,20856819.0
2013-02-06,16050,16950,15850,16700,514387,348309.0,20856819.0
2013-02-07,16700,16800,16100,16250,174932,338923.0,20856819.0
2013-02-08,16250,16500,15700,16300,186419,339966.0,20856819.0
2013-02-12,15650,16400,15650,16400,242835,342052.0,20856819.0
2013-02-13,16250,16650,16050,16100,139151,335795.0,20856819.0
2013-02-14,16100,16850,15850,16800,168993,350395.0,20856819.0
2013-02-15,16800,16850,16200,16300,114261,339966.0,20856819.0
2013-02-18,16300,16950,16250,16750,160787,349352.0,20856819.0
2013-02-19,16800,17550,16600,17450,253801,363951.0,20856819.0
2013-02-20,17350,17650,16950,17300,182508,360823.0,20856819.0
2013-02-21,17350,17850,17200,17400,125285,362909.0,20856819.0
2013-02-22,17550,17550,16600,17050,129877,355609.0,20856819.0
2013-02-25,17350,17400,16650,16900,132376,352480.0,20856819.0
2013-02-26,16900,17200,16750,16900,98786,352480.0,20856819.0
2013-02-27,17050,17100,16550,16650,98736,347266.0,20856819.0
2013-02-28,16900,17400,16700,17250,129290,359780.0,20856819.0
2013-03-04,17300,17500,17100,17200,65041,358737.0,20856819.0
2013-03-05,17050,17350,16850,17100,109183,356652.0,20856819.0
2013-03-06,17300,17300,16850,16900,89355,352480.0,20856819.0
2013-03-07,16900,17200,16050,16900,316674,352480.0,20856819.0
2013-03-08,16850,17950,16850,17650,252901,368123.0,20856819.0
2013-03-11,17800,18300,17400,17700,135869,369166.0,20856819.0
2013-03-12,18050,18450,17800,18250,103318,380637.0,20856819.0
2013-03-13,18250,18300,17800,17950,126153,374380.0,20856819.0
2013-03-14,17950,18350,17450,18300,117867,381680.0,20856819.0
2013-03-15,18500,18500,17750,17850,65359,372294.0,20856819.0
2013-03-18,18000,18150,17400,17400,78421,362909.0,20856819.0
2013-03-19,17800,18100,17400,17600,54672,367080.0,20856819.0
2013-03-20,17750,18050,17400,18000,92659,375423.0,20856819.0
2013-03-21,18300,18350,17600,17800,69466,371251.0,20856819.0
2013-03-22,17550,17900,17400,17600,69508,367080.0,20856819.0
2013-03-25,17850,17950,17300,17450,40147,363951.0,20856819.0
2013-03-26,17550,18700,17450,18700,146841,390023.0,20856819.0
2013-03-27,18900,18900,18350,18450,115677,384808.0,20856819.0
2013-03-28,18450,19200,18300,19150,113674,399408.0,20856819.0
2013-03-29,19300,19650,18750,19050,140562,397322.0,20856819.0
2013-04-01,19150,19300,18750,18950,55312,395237.0,20856819.0
2013-04-02,19000,19650,18800,19000,178759,396280.0,20856819.0
2013-04-03,19350,19350,18550,18850,371414,393151.0,20856819.0
2013-04-04,18950,19200,18000,18350,357768,382723.0,20856819.0
2013-04-05,18350,19100,18200,18650,161382,388980.0,20856819.0
2013-04-08,18650,18750,17100,17500,286002,364994.0,20856819.0
2013-04-09,17450,18300,17050,18150,205690,378551.0,20856819.0
2013-04-10,18150,18250,17650,17900,113613,373337.0,20856819.0
2013-04-11,17900,18950,17900,18900,201538,394194.0,20856819.0
2013-04-12,19100,19600,18650,18900,229600,394194.0,20856819.0
2013-04-15,19150,19500,18700,18800,122823,392108.0,20856819.0
2013-04-16,18550,19000,18200,18450,187160,384808.0,20856819.0
2013-04-17,18650,19250,18450,19150,218161,399408.0,20856819.0
2013-04-18,19800,19800,18700,18700,149382,390023.0,20856819.0
2013-04-19,18700,19400,18350,19000,154581,396280.0,20856819.0
2013-04-22,19000,19300,18750,19100,67869,398365.0,20856819.0
2013-04-23,19300,20300,19100,20300,322149,423393.0,20856819.0
2013-04-24,20550,20900,20200,20500,261754,427565.0,20856819.0
2013-04-25,20500,20550,19900,20300,201570,423393.0,20856819.0
2013-04-26,20450,20600,19950,20500,102397,427565.0,20856819.0
2013-04-29,20500,20650,20250,20550,113406,428608.0,20856819.0
2013-04-30,20700,20750,20450,20450,94657,426522.0,20856819.0
2013-05-02,20450,20500,19750,19850,78103,414008.0,20856819.0
2013-05-03,19900,20700,19650,20500,144169,427565.0,20856819.0
2013-05-06,20500,20800,20150,20500,75914,427565.0,20856819.0
2013-05-07,20600,21150,20300,21000,120976,437993.0,20856819.0
2013-05-08,21800,21950,20850,20850,253037,434865.0,20856819.0
2013-05-09,21100,21100,20100,20400,237316,425479.0,20856819.0
2013-05-10,20000,20450,19700,20100,219805,419222.0,20856819.0
2013-05-13,20100,20350,19700,19800,111409,412965.0,20856819.0
2013-05-14,19650,20250,19450,20100,131663,419222.0,20856819.0
2013-05-15,19800,20450,19800,20300,132859,423393.0,20856819.0
2013-05-16,20250,20450,20050,20300,123853,423393.0,20856819.0
2013-05-20,20650,20650,19900,20150,99964,420265.0,20856819.0
2013-05-21,20100,20400,20050,20300,55457,423393.0,20856819.0
2013-05-22,20400,20450,19950,20350,100807,424436.0,20856819.0
2013-05-23,20400,20400,19850,19900,72187,415051.0,20856819.0
2013-05-24,19750,20400,19750,20350,62334,424436.0,20856819.0
2013-05-27,20450,20450,19900,19950,47422,416094.0,20856819.0
2013-05-28,20000,20000,19200,19800,98058,412965.0,20856819.0
2013-05-29,19800,19900,19250,19800,107875,412965.0,20856819.0
2013-05-30,19800,19800,18550,18600,191681,387937.0,20856819.0
2013-05-31,18650,19300,18200,19300,159026,402537.0,20856819.0
2013-06-03,18950,19000,18000,18250,189240,380637.0,20856819.0
2013-06-04,18050,18250,17300,17800,215943,371251.0,20856819.0
2013-06-05,17650,18000,17450,18000,132640,375423.0,20856819.0
2013-06-07,18100,18200,17400,17800,109468,371251.0,20856819.0
2013-06-10,18100,18250,17450,18100,68368,377508.0,20856819.0
2013-06-11,18050,18350,17600,18300,46001,381680.0,20856819.0
2013-06-12,18150,18600,18050,18400,59755,383765.0,20856819.0
2013-06-13,18450,18700,18100,18350,114311,382723.0,20856819.0
2013-06-14,18750,18800,18250,18650,39940,388980.0,20856819.0
2013-06-17,18750,18850,18200,18650,56204,388980.0,20856819.0
2013-06-18,18800,19400,18600,19250,104442,401494.0,20856819.0
2013-06-19,19250,19450,19050,19300,83380,402537.0,20856819.0
2013-06-20,19000,19000,18000,18050,177395,376466.0,20856819.0
2013-06-21,17300,18100,16900,17800,85555,371251.0,20856819.0
2013-06-24,17900,17900,16700,16850,125506,351437.0,20856819.0
2013-06-25,16450,16950,15850,15900,151806,331623.0,20856819.0
2013-06-26,16400,16450,15200,15650,161656,326409.0,20856819.0
2013-06-27,15800,16650,15800,16300,77859,339966.0,20856819.0
2013-06-28,17000,17100,16200,16350,118660,341009.0,20856819.0
2013-07-01,16100,16900,16100,16750,53153,349352.0,20856819.0
2013-07-02,17050,17200,16650,16800,83877,350395.0,20856819.0
2013-07-03,16650,17150,16650,16800,42671,350395.0,20856819.0
2013-07-04,16750,17100,16200,16650,87801,347266.0,20856819.0
2013-07-05,16850,17150,16300,16900,47920,352480.0,20856819.0
2013-07-08,16900,17500,16200,17500,124859,364994.0,20856819.0
2013-07-09,17800,17850,16900,17500,85279,364994.0,20856819.0
2013-07-10,17650,17650,16750,16750,58504,349352.0,20856819.0
2013-07-11,17050,18200,17050,18000,109472,375423.0,20856819.0
2013-07-12,18350,18350,17400,17700,105796,369166.0,20856819.0
2013-07-15,17700,17700,17100,17350,84482,361866.0,20856819.0
2013-07-16,17350,17550,17100,17350,46770,361866.0,20856819.0
2013-07-17,17300,17650,17300,17400,58992,362909.0,20856819.0
2013-07-18,17450,17750,17200,17750,56019,370209.0,20856819.0
2013-07-19,17850,18350,17350,18350,100080,382723.0,20856819.0
2013-07-22,18350,18900,18100,18450,109079,384808.0,20856819.0
2013-07-23,18450,18600,18050,18450,51038,384808.0,20856819.0
2013-07-24,18700,18700,18000,18350,41765,382723.0,20856819.0
2013-07-25,18450,19250,18150,18950,100594,395237.0,20856819.0
2013-07-26,18950,19300,18800,18900,58790,394194.0,20856819.0
2013-07-29,18850,19000,18050,18200,41619,379594.0,20856819.0
2013-07-30,18250,18850,17850,18500,61632,385851.0,20856819.0
2013-07-31,18350,18700,18300,18500,53234,385851.0,20856819.0
2013-08-01,18450,18700,18150,18150,50014,378551.0,20856819.0
2013-08-02,18300,18750,18050,18400,90041,383765.0,20856819.0
2013-08-05,18550,18750,18200,18400,68290,383765.0,20856819.0
2013-08-06,18400,18400,17300,17750,195561,370209.0,20856819.0
2013-08-07,18200,18450,17550,17800,122707,371251.0,20856819.0
2013-08-08,17800,18200,17050,17150,141736,357694.0,20856819.0
2013-08-09,17200,17250,16650,17150,131104,357694.0,20856819.0
2013-08-12,17000,17400,16950,17100,57551,356652.0,20856819.0
2013-08-13,17000,17400,16750,16800,68398,350395.0,20856819.0
2013-08-14,16650,17000,16650,16750,98110,349352.0,20856819.0
2013-08-16,16750,17100,16650,17000,68091,354566.0,20856819.0
2013-08-19,17100,17300,17000,17100,52899,356652.0,20856819.0
2013-08-20,17000,17400,16600,16700,54543,348309.0,20856819.0
2013-08-21,16700,16850,15550,15800,119406,329538.0,20856819.0
2013-08-22,15650,15650,14800,15250,136664,318066.0,20856819.0
2013-08-23,15100,15950,15100,15600,84417,325366.0,20856819.0
2013-08-26,16000,16150,15700,15700,55748,327452.0,20856819.0
2013-08-27,15700,16100,15450,15550,56201,324324.0,20856819.0
2013-08-28,15000,15950,15000,15900,64156,331623.0,20856819.0
2013-08-29,15700,16300,15700,16150,63711,336838.0,20856819.0
2013-08-30,15900,16300,15800,15900,53349,331623.0,20856819.0
2013-09-02,16250,16250,15600,15800,61657,329538.0,20856819.0
2013-09-03,16050,16150,15850,16150,42535,336838.0,20856819.0
2013-09-04,16250,16350,16100,16200,43802,337880.0,20856819.0
2013-09-05,16350,16350,16100,16350,48051,341009.0,20856819.0
2013-09-06,16350,16350,15950,16000,41764,333709.0,20856819.0
2013-09-09,16150,16150,15300,15450,136671,322238.0,20856819.0
2013-09-10,15700,16150,15700,16000,119960,333709.0,20856819.0
2013-09-11,16350,16350,16100,16300,59513,339966.0,20856819.0
2013-09-12,16450,17900,16350,17900,330774,373337.0,20856819.0
2013-09-13,17900,18250,17600,17800,222557,371251.0,20856819.0
2013-09-16,17800,18000,17450,17600,86185,367080.0,20856819.0
2013-09-17,17800,17950,17550,17800,85495,371251.0,20856819.0
2013-09-23,17650,18000,17350,18000,86321,375423.0,20856819.0
2013-09-24,17950,18200,17650,18000,41893,375423.0,20856819.0
2013-09-25,18300,18750,18150,18250,148782,380637.0,20856819.0
2013-09-26,18200,18600,18150,18250,90901,380637.0,20856819.0
2013-09-27,18250,18550,18050,18250,48469,380637.0,20856819.0
2013-09-30,18450,18700,18150,18600,72336,387937.0,20856819.0
2013-10-01,18800,18900,18250,18400,94641,383765.0,20856819.0
2013-10-02,18500,18850,18200,18700,92375,390023.0,20856819.0
2013-10-04,18700,18700,18300,18450,40561,384808.0,20856819.0
2013-10-07,18350,18800,18300,18550,40282,386894.0,20856819.0
2013-10-08,18750,19100,18450,18900,81908,394194.0,20856819.0
2013-10-10,19000,19050,18450,18800,87056,392108.0,20856819.0
2013-10-11,18800,18900,18050,18100,139853,377508.0,20856819.0
2013-10-14,18200,18500,17550,18350,121888,382723.0,20856819.0
2013-10-15,18450,19250,18200,19150,194089,399408.0,20856819.0
2013-10-16,19000,19400,18700,18850,93843,393151.0,20856819.0
2013-10-17,19100,19100,18500,18500,82917,385851.0,20856819.0
2013-10-18,18700,18900,15900,18500,79272,385851.0,20856819.0
2013-10-21,18550,18950,18250,18900,95059,394194.0,20856819.0
2013-10-22,18800,19250,18600,18600,75111,387937.0,20856819.0
2013-10-23,18700,18950,18400,18850,72180,393151.0,20856819.0
2013-10-24,18800,19000,18600,19000,63350,396280.0,20856819.0
2013-10-25,18800,19150,18750,19000,47044,396280.0,20856819.0
2013-10-28,19000,19100,18400,18700,67031,390023.0,20856819.0
2013-10-29,18300,19000,17900,18800,112022,392108.0,20856819.0
2013-10-30,19000,19200,18450,18600,89796,387937.0,20856819.0
2013-10-31,18400,18400,17600,18200,143060,379594.0,20856819.0
2013-11-01,18000,19000,17950,18750,129105,391065.0,20856819.0
2013-11-04,18600,19300,18600,19250,118256,401494.0,20856819.0
2013-11-05,19400,20000,19100,20000,142243,417136.0,20856819.0
2013-11-06,20150,20450,19800,19800,123899,412965.0,20856819.0
2013-11-07,20000,20400,19550,20000,63879,417136.0,20856819.0
2013-11-08,19850,20300,19700,20150,81498,420265.0,20856819.0
2013-11-11,20350,20350,19450,19950,77861,416094.0,20856819.0
2013-11-12,19700,20000,19500,19750,77420,411922.0,20856819.0
2013-11-13,19600,20450,19600,20400,85118,425479.0,20856819.0
2013-11-14,20300,20750,19850,19850,78442,414008.0,20856819.0
2013-11-15,19700,20600,19700,19950,83591,416094.0,20856819.0
2013-11-18,20350,20800,19900,20300,62925,423393.0,20856819.0
2013-11-19,20600,21500,20550,21250,139634,443207.0,20856819.0
2013-11-20,21250,21450,20700,21300,92752,444250.0,20856819.0
2013-11-21,21150,21450,20700,20800,92363,433822.0,20856819.0
2013-11-22,20800,21550,20700,21450,67087,447379.0,20856819.0
2013-11-25,21600,21750,21300,21550,72334,449464.0,20856819.0
2013-11-26,21600,22200,21250,22000,126274,458850.0,20856819.0
2013-11-27,22200,22600,21900,22200,100499,463021.0,20856819.0
2013-11-28,22600,22650,21700,22300,69089,465107.0,20856819.0
2013-11-29,22200,23250,22150,23200,170710,483878.0,20856819.0
2013-12-02,23500,23500,22400,22550,90135,470321.0,20856819.0
2013-12-03,22400,22450,21550,21750,131338,453636.0,20856819.0
2013-12-04,21850,22150,21550,22050,65565,459893.0,20856819.0
2013-12-05,22150,22350,21200,21450,105310,447379.0,20856819.0
2013-12-06,21300,22350,21300,22100,69062,460936.0,20856819.0
2013-12-09,22500,22900,22200,22750,61581,474493.0,20856819.0
2013-12-10,22450,22650,21800,22050,66452,459893.0,20856819.0
2013-12-11,21800,22700,21800,22200,56551,463021.0,20856819.0
2013-12-12,22200,22650,22000,22200,31762,463021.0,20856819.0
2013-12-13,22500,22750,21850,22750,37421,474493.0,20856819.0
2013-12-16,23000,23100,22500,23100,51472,481793.0,20856819.0
2013-12-17,23200,23350,22750,22950,42964,478664.0,20856819.0
2013-12-18,22700,23200,22500,23050,41674,480750.0,20856819.0
2013-12-19,23300,23350,22550,23000,43720,479707.0,20856819.0
2013-12-20,23100,23100,22500,23000,50347,479707.0,20856819.0
2013-12-23,23050,23050,22250,23000,62840,479707.0,20856819.0
2013-12-24,23000,23350,22650,23050,43200,480750.0,20856819.0
2013-12-26,23200,23300,22700,22800,38839,475535.0,20856819.0
2013-12-27,22850,23200,22800,23200,36940,483878.0,20856819.0
2013-12-30,23250,23950,23000,23550,56555,491178.0,20856819.0
2014-01-02,23950,23950,22550,22850,73571,476578.0,20856819.0
2014-01-03,23200,23750,23100,23500,88277,490135.0,20856819.0
2014-01-06,23800,24500,23500,24100,84924,502649.0,20856819.0
2014-01-07,24100,24400,23550,24300,60474,506821.0,20856819.0
2014-01-08,24300,24500,23750,24450,75338,509949.0,20856819.0
2014-01-09,24450,25050,24150,24750,88733,516206.0,20856819.0
2014-01-10,25000,25150,24550,24800,72613,517249.0,20856819.0
2014-01-13,24500,24750,24250,24450,52346,509949.0,20856819.0
2014-01-14,24250,24800,23800,24550,86652,512035.0,20856819.0
2014-01-15,24300,24900,24300,24600,46860,513078.0,20856819.0
2014-01-16,24600,24650,24050,24150,49665,503692.0,20856819.0
2014-01-17,24250,24800,24100,24750,43062,516206.0,20856819.0
2014-01-20,24850,25250,24750,25050,37682,522463.0,20856819.0
2014-01-21,25350,26150,24900,25250,94040,526635.0,20856819.0
2014-01-22,25700,25700,24800,25000,43634,521420.0,20856819.0
2014-01-23,24800,25200,24750,24950,44870,520378.0,20856819.0
2014-01-24,25000,25450,24950,25200,59143,525592.0,20856819.0
2014-01-27,24850,24900,24200,24600,63618,513078.0,20856819.0
2014-01-28,24350,25350,24350,25300,79992,527678.0,20856819.0
2014-01-29,25400,25600,25150,25500,81504,531849.0,20856819.0
2014-02-03,25600,26000,25350,26000,66061,542277.0,20856819.0
2014-02-04,26000,26150,25350,26150,277101,545406.0,20856819.0
2014-02-05,26200,26200,24550,24950,226742,520378.0,20856819.0
2014-02-06,24950,25100,22500,24000,565229,500564.0,20856819.0
2014-02-07,23600,24700,23600,24250,196282,505778.0,20856819.0
2014-02-10,24350,24350,23150,23700,219666,494307.0,20856819.0
2014-02-11,23800,24500,23300,24500,208190,510992.0,20856819.0
2014-02-12,24550,24650,23900,24100,153932,502649.0,20856819.0
2014-02-13,24200,24450,23800,24250,109513,505778.0,20856819.0
2014-02-14,24500,24550,24100,24150,76513,503692.0,20856819.0
2014-02-17,24450,25050,24300,25050,155864,522463.0,20856819.0
2014-02-18,25150,25200,24700,24900,74690,519335.0,20856819.0
2014-02-19,24900,24950,24350,24500,75321,510992.0,20856819.0
2014-02-20,24450,24800,23950,24500,74770,510992.0,20856819.0
2014-02-21,24350,24850,23900,24650,132059,514121.0,20856819.0
2014-02-24,25000,25900,24700,25600,141186,533935.0,20856819.0
2014-02-25,25900,27450,25700,27100,222172,565220.0,20856819.0
2014-02-26,27350,27350,26000,26900,112063,561048.0,20856819.0
2014-02-27,26700,26900,26250,26800,69716,558963.0,20856819.0
2014-02-28,26700,28150,26700,28100,183132,586077.0,20856819.0
2014-03-03,28300,28300,26950,27450,231961,572520.0,20856819.0
2014-03-04,27500,28200,27200,28100,141723,586077.0,20856819.0
2014-03-05,28100,28350,27550,28050,99670,585034.0,20856819.0
2014-03-06,28050,28100,27300,27500,294450,573563.0,20856819.0
2014-03-07,27500,27500,26450,26800,237348,558963.0,20856819.0
2014-03-10,26900,27050,26550,26850,107112,560006.0,20856819.0
2014-03-11,26800,28100,26700,27650,211067,576691.0,20856819.0
2014-03-12,27650,27850,25950,25950,168588,541234.0,20856819.0
2014-03-13,26050,26200,24900,25100,292340,523506.0,20856819.0
2014-03-14,24750,24750,22900,23250,513761,484921.0,20856819.0
2014-03-17,23350,23400,22550,22900,227100,477621.0,20856819.0
2014-03-18,23050,23300,22750,23100,183068,481793.0,20856819.0
2014-03-19,23200,23350,21600,22250,449574,464064.0,20856819.0
2014-03-20,22100,22600,21950,22250,169866,464064.0,20856819.0
2014-03-21,22500,22850,22300,22800,135565,475535.0,20856819.0
2014-03-24,22950,22950,22400,22600,86733,471364.0,20856819.0
2014-03-25,22800,23100,22700,22900,101455,477621.0,20856819.0
2014-03-26,22950,23100,22150,22250,120942,464064.0,20856819.0
2014-03-27,22200,22650,22050,22350,106061,466150.0,20856819.0
2014-03-28,22550,22850,22150,22700,100067,473450.0,20856819.0
2014-03-31,22950,22950,22200,22200,86197,463021.0,20856819.0
2014-04-01,22350,22850,22200,22650,67612,472407.0,20856819.0
2014-04-02,22700,22850,22350,22700,79063,473450.0,20856819.0
2014-04-03,22700,23150,22400,23100,146578,481793.0,20856819.0
2014-04-04,23250,23500,22900,23300,186300,485964.0,20856819.0
2014-04-07,23200,23550,22750,22800,95583,475535.0,20856819.0
2014-04-08,22600,22700,22050,22500,46889,469278.0,20856819.0
2014-04-09,22100,22200,20350,20500,479630,427565.0,20856819.0
2014-04-10,20500,21500,20500,21150,238740,441122.0,20856819.0
2014-04-11,20850,21350,20650,20850,128129,434865.0,20856819.0
2014-04-14,20900,21250,20900,21150,63519,441122.0,20856819.0
2014-04-15,21150,21250,20700,21100,72402,440079.0,20856819.0
2014-04-16,21000,21800,21000,21750,102865,453636.0,20856819.0
2014-04-17,21500,21800,21450,21600,55384,450507.0,20856819.0
2014-04-18,21850,23350,21700,23350,356171,487007.0,20856819.0
2014-04-21,23250,23300,22550,23000,76387,479707.0,20856819.0
2014-04-22,23350,23700,22950,23400,111217,488050.0,20856819.0
2014-04-23,23750,24000,23450,23600,134480,492221.0,20856819.0
2014-04-24,23600,23600,22400,22600,87350,471364.0,20856819.0
2014-04-25,22600,23100,22350,22650,42647,472407.0,20856819.0
2014-04-28,22900,22950,21900,22300,44019,465107.0,20856819.0
2014-04-29,22050,23450,22050,23000,61652,479707.0,20856819.0
2014-04-30,23000,23850,22900,23450,76889,489092.0,20856819.0
2014-05-02,23200,23800,22600,23400,68471,488050.0,20856819.0
2014-05-07,23100,23450,22600,23050,69271,480750.0,20856819.0
2014-05-08,23000,23400,22650,22650,61733,472407.0,20856819.0
2014-05-09,22700,23100,22100,22650,90848,472407.0,20856819.0
2014-05-12,22650,24050,22450,23950,95855,499521.0,20856819.0
2014-05-13,23800,23900,23250,23600,64990,492221.0,20856819.0
2014-05-14,23850,24400,23300,24100,101930,502649.0,20856819.0
2014-05-15,24150,24150,23000,23050,130113,480750.0,20856819.0
2014-05-16,22800,23200,22550,22950,55767,478664.0,20856819.0
2014-05-19,22800,23100,22550,22550,56011,470321.0,20856819.0
2014-05-20,22400,22600,21400,21650,93265,451550.0,20856819.0
2014-05-21,21600,22500,21600,22300,77205,465107.0,20856819.0
2014-05-22,22300,22850,22150,22400,48064,467193.0,20856819.0
2014-05-23,22500,22850,22200,22700,34651,473450.0,20856819.0
2014-05-26,22500,22850,21900,22300,43143,465107.0,20856819.0
2014-05-27,22100,22400,21750,22200,35360,463021.0,20856819.0
2014-05-28,22050,23100,22050,22550,65394,470321.0,20856819.0
2014-05-29,22600,22650,22050,22150,64141,461979.0,20856819.0
2014-05-30,22150,22450,21300,21700,91344,452593.0,20856819.0
2014-06-02,21600,21600,20600,21400,107997,446336.0,20856819.0
2014-06-03,21200,21250,20750,21000,100435,437993.0,20856819.0
2014-06-05,21000,21250,20800,21000,56908,437993.0,20856819.0
2014-06-09,20950,21600,20900,21300,63630,444250.0,20856819.0
2014-06-10,21400,21850,21400,21700,74745,452593.0,20856819.0
2014-06-11,21450,21800,21250,21500,69562,448422.0,20856819.0
2014-06-12,21350,22600,21350,22350,78223,466150.0,20856819.0
2014-06-13,22600,22900,22350,22350,77143,466150.0,20856819.0
2014-06-16,22750,23100,22350,22900,42300,477621.0,20856819.0
2014-06-17,22700,23000,22550,22550,14134,470321.0,20856819.0
2014-06-18,22450,23050,22400,22900,18425,477621.0,20856819.0
2014-06-19,22650,23200,22600,22750,23161,474493.0,20856819.0
2014-06-20,22600,23300,22150,23000,50899,479707.0,20856819.0
2014-06-23,23000,23000,21450,21750,111582,453636.0,20856819.0
2014-06-24,21600,23550,21500,23000,96115,479707.0,20856819.0
2014-06-25,24200,24200,22350,22750,66724,474493.0,20856819.0
2014-06-26,22800,23400,22450,23150,49909,482835.0,20856819.0
2014-06-27,23100,23550,23050,23450,34010,489092.0,20856819.0
2014-06-30,23450,23650,23200,23400,30500,488050.0,20856819.0
2014-07-01,23800,23950,23300,23900,62735,498478.0,20856819.0
2014-07-02,24150,24250,23550,23550,91535,491178.0,20856819.0
2014-07-03,23500,24150,23350,23800,76981,496392.0,20856819.0
2014-07-04,23800,24200,23700,24050,49446,501606.0,20856819.0
2014-07-07,24100,24500,23600,23650,34922,493264.0,20856819.0
2014-07-08,23450,23550,22650,23000,83006,479707.0,20856819.0
2014-07-09,22800,23100,22650,22750,74680,474493.0,20856819.0
2014-07-10,22800,22800,21950,22100,89791,460936.0,20856819.0
2014-07-11,22200,22250,21750,22050,90551,459893.0,20856819.0
2014-07-14,22100,22550,21950,22100,72507,460936.0,20856819.0
2014-07-15,22200,22200,21600,21850,121824,455721.0,20856819.0
2014-07-16,22000,22250,21650,21950,61498,457807.0,20856819.0
2014-07-17,21950,22600,21900,22450,88968,468236.0,20856819.0
2014-07-18,22100,22550,22050,22400,62763,467193.0,20856819.0
2014-07-21,22400,22750,22300,22350,37015,466150.0,20856819.0
2014-07-22,22350,22850,22300,22550,128150,470321.0,20856819.0
2014-07-23,22400,22900,22400,22700,90672,473450.0,20856819.0
2014-07-24,22750,23000,22500,22700,94092,473450.0,20856819.0
2014-07-25,22550,22750,22050,22200,53617,463021.0,20856819.0
2014-07-28,22100,22300,21650,21850,41131,455721.0,20856819.0
2014-07-29,22200,22200,21500,21500,53264,448422.0,20856819.0
2014-07-30,21400,21800,21250,21400,34649,446336.0,20856819.0
2014-07-31,21400,21800,21250,21450,47668,447379.0,20856819.0
2014-08-01,21250,21750,21250,21550,37157,449464.0,20856819.0
2014-08-04,21550,22050,21350,21600,109846,450507.0,20856819.0
2014-08-05,21600,22100,21050,21350,98281,445293.0,20856819.0
2014-08-06,21050,21450,19600,21400,248564,446336.0,20856819.0
2014-08-07,21000,21400,20100,20100,176072,419222.0,20856819.0
2014-08-08,20100,21350,20100,20600,249592,429650.0,20856819.0
2014-08-11,20850,21000,20500,20800,92902,433822.0,20856819.0
2014-08-12,20950,21000,19600,20600,70605,429650.0,20856819.0
2014-08-13,20250,20750,19800,20300,218241,423393.0,20856819.0
2014-08-14,20400,20950,20200,20500,141796,427565.0,20856819.0
2014-08-18,20600,21050,20600,20850,169701,434865.0,20856819.0
2014-08-19,21050,21050,20300,20550,142010,428608.0,20856819.0
2014-08-20,20600,20700,19900,20200,249733,421308.0,20856819.0
2014-08-21,20400,20650,19900,20100,187884,419222.0,20856819.0
2014-08-22,20200,20450,19850,20000,114099,417136.0,20856819.0
2014-08-25,20450,20850,20100,20350,303431,424436.0,20856819.0
2014-08-26,20500,21650,20400,21500,299423,448422.0,20856819.0
2014-08-27,21650,22500,21550,22000,566794,458850.0,20856819.0
2014-08-28,21850,22300,21500,21700,455881,452593.0,20856819.0
2014-08-29,21400,21850,20450,21600,296993,450507.0,20856819.0
2014-09-01,21500,22350,20950,21600,245288,450507.0,20856819.0
2014-09-02,21600,22350,21500,21550,303507,449464.0,20856819.0
2014-09-03,21550,22350,21450,22100,568549,460936.0,20856819.0
2014-09-04,22150,23750,22150,23300,905020,485964.0,20856819.0
2014-09-05,23550,25350,23400,24800,787671,517249.0,20856819.0
2014-09-11,25000,25300,24600,25100,284941,523506.0,20856819.0
2014-09-12,25100,25150,24250,24600,241474,513078.0,20856819.0
2014-09-15,24450,25550,24400,25100,249818,523506.0,20856819.0
2014-09-16,25000,25200,24600,24900,131871,519335.0,20856819.0
2014-09-17,25150,26000,24950,25850,294912,539149.0,20856819.0
2014-09-18,25650,25750,25250,25450,119412,530806.0,20856819.0
2014-09-19,25800,26900,24800,24850,388810,518292.0,20856819.0
2014-09-22,24600,24600,23500,24050,465350,501606.0,20856819.0
2014-09-23,23950,24300,23650,23950,213544,499521.0,20856819.0
2014-09-24,23800,24250,23650,24000,176522,500564.0,20856819.0
2014-09-25,24000,24450,23550,24050,184695,501606.0,20856819.0
2014-09-26,24050,24050,23250,23750,169875,495349.0,20856819.0
2014-09-29,23850,23900,22500,22650,223212,472407.0,20856819.0
2014-09-30,22900,24150,22800,24100,253082,502649.0,20856819.0
2014-10-01,24100,24100,22800,23250,169747,484921.0,20856819.0
2014-10-02,23450,23450,21950,22500,273717,469278.0,20856819.0
2014-10-06,22500,22900,22100,22400,93884,467193.0,20856819.0
2014-10-07,22550,22850,22100,22450,114793,468236.0,20856819.0
2014-10-08,22100,22550,21650,21750,135455,453636.0,20856819.0
2014-10-10,21700,22450,21150,22450,146519,468236.0,20856819.0
2014-10-13,22300,22400,21400,22200,171497,463021.0,20856819.0
2014-10-14,21900,23300,21800,22300,272706,465107.0,20856819.0
2014-10-15,22400,23000,22300,22650,100731,472407.0,20856819.0
2014-10-16,22800,22800,22050,22200,67684,463021.0,20856819.0
