DB손해보험(005830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-24,55400,55800,54700,55600,83508,3936480.0,70800000.0
2014-11-25,56000,57800,55500,57300,143278,4056840.0,70800000.0
2014-11-26,57200,57800,56600,56800,52650,4021440.0,70800000.0
2014-11-27,56100,57100,55800,56300,47123,3986040.0,70800000.0
2014-11-28,55500,56600,55000,55700,68227,3943560.0,70800000.0
2014-12-01,55000,56300,54200,54300,94389,3844440.0,70800000.0
2014-12-02,54100,55600,54000,55600,98393,3936480.0,70800000.0
2014-12-03,55000,56300,55000,55600,78163,3936480.0,70800000.0
2014-12-04,55100,55900,54300,54800,87516,3879840.0,70800000.0
2014-12-05,54600,55900,54600,55300,67747,3915240.0,70800000.0
2014-12-08,54500,55300,53800,54200,126740,3837360.0,70800000.0
2014-12-09,54200,54500,53000,53300,126873,3773640.0,70800000.0
2014-12-10,54000,54300,53300,53800,128129,3809040.0,70800000.0
2014-12-11,52600,53400,52000,52000,211938,3681600.0,70800000.0
2014-12-12,52000,54600,52000,54200,121857,3837360.0,70800000.0
2014-12-15,54200,54700,52500,54500,104518,3858600.0,70800000.0
2014-12-16,53700,54800,53500,54000,224638,3823200.0,70800000.0
2014-12-17,54900,55300,54300,54700,135706,3872760.0,70800000.0
2014-12-18,55700,55700,53900,54400,85789,3851520.0,70800000.0
2014-12-19,54500,54900,52800,53100,183287,3759480.0,70800000.0
2014-12-22,53500,55000,53300,55000,122356,3894000.0,70800000.0
2014-12-23,55000,55800,54700,55800,61171,3950640.0,70800000.0
2014-12-24,55500,56800,55200,56700,57190,4014360.0,70800000.0
2014-12-26,56200,57500,56200,57300,56780,4056840.0,70800000.0
2014-12-29,56900,56900,55500,55500,46241,3929400.0,70800000.0
2014-12-30,55600,56300,54900,55000,119973,3894000.0,70800000.0
2015-01-02,53500,55200,53500,54900,98586,3886920.0,70800000.0
2015-01-05,53600,54700,53100,54100,95165,3830280.0,70800000.0
2015-01-06,53600,54200,53000,54000,84833,3823200.0,70800000.0
2015-01-07,54200,54300,53200,53300,52598,3773640.0,70800000.0
2015-01-08,53000,54800,53000,53400,101565,3780720.0,70800000.0
2015-01-09,54000,54300,53400,54000,71755,3823200.0,70800000.0
2015-01-12,53600,53800,52900,52900,78347,3745320.0,70800000.0
2015-01-13,53200,53400,52600,53000,89622,3752400.0,70800000.0
2015-01-14,52600,52900,52000,52000,114030,3681600.0,70800000.0
2015-01-15,52000,53600,51900,53600,56405,3794880.0,70800000.0
2015-01-16,53200,53200,52000,52500,58970,3717000.0,70800000.0
2015-01-19,53000,53600,52200,52300,57083,3702840.0,70800000.0
2015-01-20,52700,52900,52100,52300,44769,3702840.0,70800000.0
2015-01-21,52000,52600,51900,52000,55330,3681600.0,70800000.0
2015-01-22,52200,52700,51100,51100,59159,3617880.0,70800000.0
2015-01-23,51200,51700,50700,51000,100399,3610800.0,70800000.0
2015-01-26,51100,51900,50800,51800,121606,3667440.0,70800000.0
2015-01-27,52000,52000,50300,51300,129523,3632040.0,70800000.0
2015-01-28,50500,51800,50500,51800,86762,3667440.0,70800000.0
2015-01-29,51900,52700,51400,52100,144798,3688680.0,70800000.0
2015-01-30,52600,53300,52300,53200,147458,3766560.0,70800000.0
2015-02-02,52300,53300,52100,53300,92496,3773640.0,70800000.0
2015-02-03,53800,54400,52400,54300,149749,3844440.0,70800000.0
2015-02-04,54800,55600,54500,55200,220817,3908160.0,70800000.0
2015-02-05,54500,54900,52900,52900,125427,3745320.0,70800000.0
2015-02-06,52800,53300,52200,52800,86475,3738240.0,70800000.0
2015-02-09,53000,53300,52200,52200,53516,3695760.0,70800000.0
2015-02-10,52100,52900,51800,52000,54882,3681600.0,70800000.0
2015-02-11,52400,52900,51500,52300,125416,3702840.0,70800000.0
2015-02-12,51900,52600,50300,50400,190260,3568320.0,70800000.0
2015-02-13,50800,51400,50200,51400,198997,3639120.0,70800000.0
2015-02-16,51000,52100,50800,51900,60106,3674520.0,70800000.0
2015-02-17,51900,53000,51600,52700,70322,3731160.0,70800000.0
2015-02-23,52800,54500,52700,54400,87420,3851520.0,70800000.0
2015-02-24,53500,55900,53500,55700,133214,3943560.0,70800000.0
2015-02-25,55800,55800,54400,54400,85014,3851520.0,70800000.0
2015-02-26,54600,54800,52900,53300,115875,3773640.0,70800000.0
2015-02-27,52900,53700,52800,53000,138050,3752400.0,70800000.0
2015-03-02,52800,53100,51700,53000,182395,3752400.0,70800000.0
2015-03-03,52200,52900,51600,52000,206515,3681600.0,70800000.0
2015-03-04,51800,52300,51700,51700,60439,3660360.0,70800000.0
2015-03-05,51400,51800,51200,51300,63549,3632040.0,70800000.0
2015-03-06,51300,51600,50700,50900,88462,3603720.0,70800000.0
2015-03-09,50900,51600,50700,51000,64128,3610800.0,70800000.0
2015-03-10,50800,51000,50500,50600,72962,3582480.0,70800000.0
2015-03-11,50400,50700,48100,48200,229550,3412560.0,70800000.0
2015-03-12,48800,49000,47450,47900,316151,3391320.0,70800000.0
2015-03-13,48400,48900,48200,48500,95278,3433800.0,70800000.0
2015-03-16,48550,49200,48200,48950,74634,3465660.0,70800000.0
2015-03-17,49050,49400,48300,49400,161665,3497520.0,70800000.0
2015-03-18,48950,50800,48500,49800,159022,3525840.0,70800000.0
2015-03-19,50200,50400,49000,49200,108106,3483360.0,70800000.0
2015-03-20,49500,50400,48950,50300,109593,3561240.0,70800000.0
2015-03-23,50300,50300,48850,49100,112955,3476280.0,70800000.0
2015-03-24,49450,49850,49200,49650,120463,3515220.0,70800000.0
2015-03-25,49550,49700,48400,49000,132232,3469200.0,70800000.0
2015-03-26,49150,49850,49000,49750,108361,3522300.0,70800000.0
2015-03-27,49750,49900,48800,49700,77447,3518760.0,70800000.0
2015-03-30,49500,49700,48750,49450,101131,3501060.0,70800000.0
2015-03-31,49100,49750,49100,49450,110881,3501060.0,70800000.0
2015-04-01,49000,49450,48800,48950,61944,3465660.0,70800000.0
2015-04-02,48800,49550,48800,49400,70129,3497520.0,70800000.0
2015-04-03,49550,49900,49400,49900,42894,3532920.0,70800000.0
2015-04-06,49950,50300,48900,48900,56330,3462120.0,70800000.0
2015-04-07,48950,49150,48500,48600,62222,3440880.0,70800000.0
2015-04-08,48450,48600,47950,48400,84868,3426720.0,70800000.0
2015-04-09,48200,48450,46550,46700,166658,3306360.0,70800000.0
2015-04-10,46400,47550,46350,47500,104051,3363000.0,70800000.0
2015-04-13,46850,48050,46850,47700,99039,3377160.0,70800000.0
2015-04-14,47750,50800,47750,50100,458950,3547080.0,70800000.0
2015-04-15,50100,50900,49300,50900,130415,3603720.0,70800000.0
2015-04-16,50900,52200,50900,52000,169975,3681600.0,70800000.0
2015-04-17,51200,53000,51200,52900,126811,3745320.0,70800000.0
2015-04-20,52700,52700,51600,52100,114064,3688680.0,70800000.0
2015-04-21,52200,52200,50500,51700,111992,3660360.0,70800000.0
2015-04-22,51700,52900,51700,52000,127452,3681600.0,70800000.0
2015-04-23,51400,52400,51200,52100,136034,3688680.0,70800000.0
2015-04-24,51400,54900,51400,53100,173128,3759480.0,70800000.0
2015-04-27,53400,53700,52300,52800,118389,3738240.0,70800000.0
2015-04-28,52900,53700,52000,52100,64489,3688680.0,70800000.0
2015-04-29,52600,53300,52300,53300,86045,3773640.0,70800000.0
2015-04-30,53500,54900,53300,54700,231578,3872760.0,70800000.0
2015-05-04,54400,56000,53600,55300,159714,3915240.0,70800000.0
2015-05-06,55800,56000,54000,54100,135112,3830280.0,70800000.0
2015-05-07,53200,53800,52500,53000,150046,3752400.0,70800000.0
2015-05-08,52600,53400,51900,52700,57600,3731160.0,70800000.0
2015-05-11,52800,53200,52600,53000,44780,3752400.0,70800000.0
2015-05-12,53100,53500,51700,52200,80199,3695760.0,70800000.0
2015-05-13,51500,52600,51500,52400,96830,3709920.0,70800000.0
2015-05-14,51700,53600,51300,53000,112612,3752400.0,70800000.0
2015-05-15,53200,53600,52600,53000,78494,3752400.0,70800000.0
2015-05-18,53000,53100,51700,51800,65743,3667440.0,70800000.0
2015-05-19,51500,53200,51300,52400,128414,3709920.0,70800000.0
2015-05-20,51900,53200,51800,52000,79275,3681600.0,70800000.0
2015-05-21,51900,52700,51400,52000,108183,3681600.0,70800000.0
2015-05-22,52000,53400,51600,53300,109369,3773640.0,70800000.0
2015-05-26,52900,54300,52700,54300,121300,3844440.0,70800000.0
2015-05-27,53200,54000,51100,51300,320072,3632040.0,70800000.0
2015-05-28,51200,51700,50000,50200,139828,3554160.0,70800000.0
2015-05-29,49600,51500,49600,51400,254948,3639120.0,70800000.0
2015-06-01,51100,51700,49800,50300,156607,3561240.0,70800000.0
2015-06-02,50200,51700,49450,49900,110865,3532920.0,70800000.0
2015-06-03,49900,50300,49600,50000,102227,3540000.0,70800000.0
2015-06-04,49850,50200,48550,48650,140607,3444420.0,70800000.0
2015-06-05,48200,48450,47400,47450,143378,3359460.0,70800000.0
2015-06-08,47900,49000,47200,48600,106333,3440880.0,70800000.0
2015-06-09,48400,49050,48400,48850,94086,3458580.0,70800000.0
2015-06-10,49000,49950,48800,49200,101709,3483360.0,70800000.0
2015-06-11,49300,50800,48900,50800,257357,3596640.0,70800000.0
2015-06-12,50500,51200,48700,48800,216474,3455040.0,70800000.0
2015-06-15,48800,49500,48050,48700,166594,3447960.0,70800000.0
2015-06-16,48050,48750,48050,48400,213873,3426720.0,70800000.0
2015-06-17,48500,48650,47550,48000,189662,3398400.0,70800000.0
2015-06-18,48000,50300,47950,50200,308475,3554160.0,70800000.0
2015-06-19,51200,56300,50700,54000,894612,3823200.0,70800000.0
2015-06-22,53700,54800,53500,53800,231825,3809040.0,70800000.0
2015-06-23,53800,54800,53100,53800,207843,3809040.0,70800000.0
2015-06-24,53900,57600,53900,57000,361626,4035600.0,70800000.0
2015-06-25,57000,57800,55300,56200,156966,3978960.0,70800000.0
2015-06-26,56300,59100,56000,58300,166245,4127640.0,70800000.0
2015-06-29,57200,58600,56000,56900,201881,4028520.0,70800000.0
2015-06-30,56100,57300,55800,56500,248767,4000200.0,70800000.0
2015-07-01,56500,58400,56400,57000,175472,4035600.0,70800000.0
2015-07-02,56800,57100,55200,56600,131632,4007280.0,70800000.0
2015-07-03,56600,58100,55500,57600,179084,4078080.0,70800000.0
2015-07-06,57300,58000,55800,56600,105450,4007280.0,70800000.0
2015-07-07,56600,59400,56600,58500,207726,4141800.0,70800000.0
2015-07-08,59000,59000,56100,56200,246903,3978960.0,70800000.0
2015-07-09,56500,56500,53000,55400,236340,3922320.0,70800000.0
2015-07-10,55000,56600,54400,56400,128400,3993120.0,70800000.0
2015-07-13,55200,56500,55200,55200,89429,3908160.0,70800000.0
2015-07-14,55400,55800,54700,55500,152212,3929400.0,70800000.0
2015-07-15,56000,56000,53500,54200,232191,3837360.0,70800000.0
2015-07-16,53800,55400,53800,55200,86626,3908160.0,70800000.0
2015-07-17,54800,55400,52600,52900,159138,3745320.0,70800000.0
2015-07-20,52400,54600,52300,54400,116850,3851520.0,70800000.0
2015-07-21,54400,54600,53300,54200,47080,3837360.0,70800000.0
2015-07-22,53400,54700,53300,54300,87370,3844440.0,70800000.0
2015-07-23,54400,54900,52700,53300,118415,3773640.0,70800000.0
2015-07-24,53200,53200,52100,52300,87999,3702840.0,70800000.0
2015-07-27,51700,52600,51100,51800,66909,3667440.0,70800000.0
2015-07-28,51800,54000,51600,53700,215399,3801960.0,70800000.0
2015-07-29,52800,54000,51600,51700,154297,3660360.0,70800000.0
2015-07-30,51800,54400,51700,53700,152107,3801960.0,70800000.0
2015-07-31,53800,56000,53200,55500,200979,3929400.0,70800000.0
2015-08-03,57000,57900,55800,56900,579031,4028520.0,70800000.0
2015-08-04,58000,58000,56100,57900,165592,4099320.0,70800000.0
2015-08-05,57000,59700,57000,58800,154446,4163040.0,70800000.0
2015-08-06,58900,61900,57900,58700,288918,4155960.0,70800000.0
2015-08-07,59100,59300,57700,58000,107851,4106400.0,70800000.0
2015-08-10,58300,59900,57800,59800,87196,4233840.0,70800000.0
2015-08-11,60900,60900,59600,59900,145226,4240920.0,70800000.0
2015-08-12,59800,60200,57800,58300,144551,4127640.0,70800000.0
2015-08-13,58600,59400,57300,57300,159915,4056840.0,70800000.0
2015-08-17,58300,59800,57500,58500,158368,4141800.0,70800000.0
2015-08-18,58500,59700,56600,57300,119828,4056840.0,70800000.0
2015-08-19,56400,61700,56000,60200,225976,4262160.0,70800000.0
2015-08-20,59300,60200,57300,58000,151351,4106400.0,70800000.0
2015-08-21,58900,59600,56500,57200,208793,4049760.0,70800000.0
2015-08-24,58100,58100,53300,54300,264275,3844440.0,70800000.0
2015-08-25,55200,55300,51700,51700,332225,3660360.0,70800000.0
2015-08-26,51700,53300,51200,52900,258496,3745320.0,70800000.0
2015-08-27,52800,53300,51600,52700,266932,3731160.0,70800000.0
2015-08-28,52700,54600,52300,54400,242443,3851520.0,70800000.0
2015-08-31,53200,54400,52100,53200,275188,3766560.0,70800000.0
2015-09-01,53900,54900,53500,54700,182682,3872760.0,70800000.0
2015-09-02,54700,55000,53400,54200,179140,3837360.0,70800000.0
2015-09-03,54200,55000,52900,53200,135008,3766560.0,70800000.0
2015-09-04,52900,54900,52900,53600,179810,3794880.0,70800000.0
2015-09-07,54000,54000,53100,53900,74363,3816120.0,70800000.0
2015-09-08,53500,53700,51600,52600,219018,3724080.0,70800000.0
2015-09-09,52800,56000,52800,55400,197924,3922320.0,70800000.0
2015-09-10,55800,59100,55700,58900,274098,4170120.0,70800000.0
2015-09-11,58200,58200,55700,56600,219325,4007280.0,70800000.0
2015-09-14,56700,58300,56300,57300,140283,4056840.0,70800000.0
2015-09-15,58300,59100,56700,58700,153427,4155960.0,70800000.0
2015-09-16,58700,59400,57600,59200,193843,4191360.0,70800000.0
2015-09-17,59800,60500,58300,59800,182066,4233840.0,70800000.0
2015-09-18,60400,60400,57200,57200,160696,4049760.0,70800000.0
2015-09-21,56900,59200,56900,58500,133181,4141800.0,70800000.0
2015-09-22,59400,59700,58100,59400,67979,4205520.0,70800000.0
2015-09-23,58400,59600,57400,58400,141704,4134720.0,70800000.0
2015-09-24,58400,59000,58100,59000,68465,4177200.0,70800000.0
2015-09-25,60000,60000,58900,59100,98922,4184280.0,70800000.0
2015-09-30,58000,61300,57500,61300,189540,4340040.0,70800000.0
2015-10-01,60300,61600,58200,61200,157297,4332960.0,70800000.0
2015-10-02,61600,62900,59900,60700,170590,4297560.0,70800000.0
2015-10-05,60000,62300,59200,61400,154372,4347120.0,70800000.0
2015-10-06,62000,62300,61000,61800,116166,4375440.0,70800000.0
2015-10-07,61500,62500,60300,62500,154619,4425000.0,70800000.0
2015-10-08,62500,62500,59700,61000,285434,4318800.0,70800000.0
2015-10-12,61000,61700,60500,61700,229003,4368360.0,70800000.0
2015-10-13,61000,62300,60500,61900,133927,4382520.0,70800000.0
2015-10-14,62500,62500,60800,61300,178585,4340040.0,70800000.0
2015-10-15,61800,64500,61300,63900,288191,4524120.0,70800000.0
2015-10-16,62800,63900,62500,63200,118780,4474560.0,70800000.0
2015-10-19,63300,66800,63000,65300,219189,4623240.0,70800000.0
2015-10-20,65300,66200,64700,65800,167103,4658640.0,70800000.0
2015-10-21,66000,66500,64900,66000,114747,4672800.0,70800000.0
2015-10-22,64900,66100,64500,65300,174594,4623240.0,70800000.0
2015-10-23,66800,68100,65600,67100,160023,4750680.0,70800000.0
2015-10-26,67900,69800,64600,66300,270123,4694040.0,70800000.0
2015-10-27,65000,65900,64100,64700,110878,4580760.0,70800000.0
2015-10-28,65100,66600,65000,66400,289451,4701120.0,70800000.0
2015-10-29,66500,67000,64300,66400,176828,4701120.0,70800000.0
2015-10-30,66800,69300,65800,68400,198332,4842720.0,70800000.0
2015-11-02,68700,72000,66900,67600,197162,4786080.0,70800000.0
2015-11-03,67900,69800,66800,67500,202476,4779000.0,70800000.0
2015-11-04,67700,68900,67600,68500,185165,4849800.0,70800000.0
2015-11-05,68800,68800,66300,68400,127371,4842720.0,70800000.0
2015-11-06,68300,68400,64900,64900,190769,4594920.0,70800000.0
2015-11-09,65000,67200,64700,65400,253195,4630320.0,70800000.0
2015-11-10,65700,66900,65500,66100,199985,4679880.0,70800000.0
2015-11-11,65100,66000,63900,65900,187789,4665720.0,70800000.0
2015-11-12,66400,68900,66000,68900,138745,4878120.0,70800000.0
2015-11-13,68900,70900,67800,68600,339916,4856880.0,70800000.0
2015-11-16,68600,69700,67300,68300,249120,4835640.0,70800000.0
2015-11-17,68400,69400,67500,68700,138462,4863960.0,70800000.0
2015-11-18,69200,69200,66000,66400,128400,4701120.0,70800000.0
2015-11-19,62800,63100,60900,61300,6986779,4340040.0,70800000.0
2015-11-20,61900,62500,61500,62000,771441,4389600.0,70800000.0
2015-11-23,62200,62500,61600,62000,564330,4389600.0,70800000.0
2015-11-24,62200,62200,61100,62200,627454,4403760.0,70800000.0
2015-11-25,62300,63700,62100,63500,517719,4495800.0,70800000.0
2015-11-26,63500,64400,63100,63300,358971,4481640.0,70800000.0
2015-11-27,63200,63900,62700,63900,163047,4524120.0,70800000.0
2015-11-30,63200,63800,61700,62100,329805,4396680.0,70800000.0
2015-12-01,62900,64700,62900,64500,601404,4566600.0,70800000.0
2015-12-02,64500,64800,63700,63700,237507,4509960.0,70800000.0
2015-12-03,64100,64100,62800,64000,281452,4531200.0,70800000.0
2015-12-04,63800,63800,63000,63700,124140,4509960.0,70800000.0
2015-12-07,64500,64500,63300,63900,177323,4524120.0,70800000.0
2015-12-08,64100,65000,63500,63800,266808,4517040.0,70800000.0
2015-12-09,64300,66000,63800,65700,198502,4651560.0,70800000.0
2015-12-10,65000,66900,64600,64900,460978,4594920.0,70800000.0
2015-12-11,65100,66800,64800,65900,365376,4665720.0,70800000.0
2015-12-14,64900,66100,64500,64800,193830,4587840.0,70800000.0
2015-12-15,65400,66100,64700,65500,274071,4637400.0,70800000.0
2015-12-16,66000,68000,66000,68000,250502,4814400.0,70800000.0
2015-12-17,68000,69300,67700,69000,363239,4885200.0,70800000.0
2015-12-18,69000,70000,68500,68800,243533,4871040.0,70800000.0
2015-12-21,69400,69700,68500,68600,145849,4856880.0,70800000.0
2015-12-22,69300,72500,68300,71900,287386,5090520.0,70800000.0
2015-12-23,71900,72000,70300,71400,236842,5055120.0,70800000.0
2015-12-24,71900,72300,70900,71300,116547,5048040.0,70800000.0
2015-12-28,71400,71900,69800,70500,85745,4991400.0,70800000.0
2015-12-29,69000,70100,68200,70100,103051,4963080.0,70800000.0
2015-12-30,70200,70500,69500,70300,111729,4977240.0,70800000.0
2016-01-04,68000,70500,68000,69700,145855,4934760.0,70800000.0
2016-01-05,70100,73100,68800,69700,268983,4934760.0,70800000.0
2016-01-06,69700,70600,68300,69100,174565,4892280.0,70800000.0
2016-01-07,68600,70000,68600,69200,158183,4899360.0,70800000.0
2016-01-08,69100,70000,67000,69500,216027,4920600.0,70800000.0
2016-01-11,68200,68400,66800,67400,240907,4771920.0,70800000.0
2016-01-12,68000,69200,67500,69000,127959,4885200.0,70800000.0
2016-01-13,68700,69200,67700,69000,81598,4885200.0,70800000.0
2016-01-14,67700,70000,66900,70000,186547,4956000.0,70800000.0
2016-01-15,71300,71300,68900,70100,191500,4963080.0,70800000.0
2016-01-18,70100,71000,66100,67100,324179,4750680.0,70800000.0
2016-01-19,67500,67600,66300,67100,148778,4750680.0,70800000.0
2016-01-20,67100,67100,64600,65200,158529,4616160.0,70800000.0
2016-01-21,65600,65600,62600,63900,213105,4524120.0,70800000.0
2016-01-22,63600,65600,63600,64900,150516,4594920.0,70800000.0
2016-01-25,65400,65600,64200,64700,157605,4580760.0,70800000.0
2016-01-26,64500,66300,64200,65900,160701,4665720.0,70800000.0
2016-01-27,66800,66800,63500,64700,281799,4580760.0,70800000.0
2016-01-28,63200,65600,63200,65400,178700,4630320.0,70800000.0
2016-01-29,64300,68300,64300,68000,275130,4814400.0,70800000.0
2016-02-01,67200,68400,66400,68400,125618,4842720.0,70800000.0
2016-02-02,67500,68400,65800,66000,179317,4672800.0,70800000.0
2016-02-03,65400,65700,64000,65000,161630,4602000.0,70800000.0
2016-02-04,65700,66700,64500,66300,108465,4694040.0,70800000.0
2016-02-05,66700,68000,66200,67500,88021,4779000.0,70800000.0
2016-02-11,65000,66600,64900,65400,101743,4630320.0,70800000.0
2016-02-12,65400,67100,65000,65600,135792,4644480.0,70800000.0
2016-02-15,66300,67500,65700,66200,126042,4686960.0,70800000.0
2016-02-16,66300,68500,66100,68500,130028,4849800.0,70800000.0
2016-02-17,69400,70900,66400,66600,252159,4715280.0,70800000.0
2016-02-18,67300,69200,66500,67100,185135,4750680.0,70800000.0
2016-02-19,67100,69500,66600,69500,142468,4920600.0,70800000.0
2016-02-22,68600,69400,67300,67300,152724,4764840.0,70800000.0
2016-02-23,67700,68100,65800,67400,213440,4771920.0,70800000.0
2016-02-24,68000,68600,67400,67800,88705,4800240.0,70800000.0
2016-02-25,68100,68800,66800,67000,118721,4743600.0,70800000.0
2016-02-26,67200,69500,67100,68500,148660,4849800.0,70800000.0
2016-02-29,68500,69900,67500,67500,182045,4779000.0,70800000.0
2016-03-02,67900,72400,67900,68600,255535,4856880.0,70800000.0
2016-03-03,69300,73900,68700,71500,228768,5062200.0,70800000.0
2016-03-04,72500,73100,70900,72000,158548,5097600.0,70800000.0
2016-03-07,72400,72400,70800,71000,157151,5026800.0,70800000.0
2016-03-08,70100,75000,69200,72700,190923,5147160.0,70800000.0
2016-03-09,73000,73000,71700,72300,236650,5118840.0,70800000.0
2016-03-10,72000,73400,71900,73000,242901,5168400.0,70800000.0
2016-03-11,72200,72600,71100,72000,162920,5097600.0,70800000.0
2016-03-14,72100,72900,72000,72100,89563,5104680.0,70800000.0
2016-03-15,71100,72600,71100,72300,102740,5118840.0,70800000.0
2016-03-16,72000,75500,72000,73000,126748,5168400.0,70800000.0
2016-03-17,73100,75000,73100,73300,125430,5189640.0,70800000.0
2016-03-18,73300,74900,72600,74200,168440,5253360.0,70800000.0
2016-03-21,73200,74000,72000,72500,134653,5133000.0,70800000.0
2016-03-22,71800,72300,71000,71900,164734,5090520.0,70800000.0
2016-03-23,72000,73600,72000,73300,123542,5189640.0,70800000.0
2016-03-24,72300,73700,72300,73400,69778,5196720.0,70800000.0
2016-03-25,73600,73600,72500,73000,43079,5168400.0,70800000.0
2016-03-28,73500,76800,73000,76200,116342,5394960.0,70800000.0
2016-03-29,76600,76700,73900,74700,149453,5288760.0,70800000.0
2016-03-30,74700,75100,73400,74300,147191,5260440.0,70800000.0
2016-03-31,74300,75900,73300,75900,395001,5373720.0,70800000.0
2016-04-01,76500,77900,75300,75900,297956,5373720.0,70800000.0
2016-04-04,75000,75800,73900,74400,126694,5267520.0,70800000.0
2016-04-05,73500,74500,73100,73500,178348,5203800.0,70800000.0
2016-04-06,72800,76400,72300,75600,146301,5352480.0,70800000.0
2016-04-07,75100,76200,74300,74300,65080,5260440.0,70800000.0
2016-04-08,73600,75000,72400,74200,146139,5253360.0,70800000.0
2016-04-11,74200,75500,73900,74300,84016,5260440.0,70800000.0
2016-04-12,74400,74400,72200,73500,129438,5203800.0,70800000.0
2016-04-14,72700,75800,72700,75800,191728,5366640.0,70800000.0
2016-04-15,74600,75100,73900,74900,90379,5302920.0,70800000.0
2016-04-18,73300,73500,70600,70900,267840,5019720.0,70800000.0
2016-04-19,71100,72200,70900,71900,170487,5090520.0,70800000.0
2016-04-20,72100,72400,70100,70200,175088,4970160.0,70800000.0
2016-04-21,70400,71700,70400,70900,134715,5019720.0,70800000.0
2016-04-22,70400,72800,70400,72300,92046,5118840.0,70800000.0
2016-04-25,71500,72700,71000,71600,67476,5069280.0,70800000.0
2016-04-26,71100,71700,70500,70800,126430,5012640.0,70800000.0
2016-04-27,70400,71700,70100,70900,164746,5019720.0,70800000.0
2016-04-28,71700,72400,70200,70600,202345,4998480.0,70800000.0
2016-04-29,70200,70600,67500,70100,182153,4963080.0,70800000.0
2016-05-02,69400,71200,69400,70100,79079,4963080.0,70800000.0
2016-05-03,70400,70600,68700,69300,130607,4906440.0,70800000.0
2016-05-04,68500,69600,67700,69200,118474,4899360.0,70800000.0
2016-05-09,69200,70000,67200,67900,148708,4807320.0,70800000.0
2016-05-10,67700,68900,67200,68900,115295,4878120.0,70800000.0
2016-05-11,69000,70300,67800,70300,144112,4977240.0,70800000.0
2016-05-12,70300,71300,69400,71000,174987,5026800.0,70800000.0
2016-05-13,71300,72400,71100,72300,198638,5118840.0,70800000.0
2016-05-16,70900,72300,70200,72100,115498,5104680.0,70800000.0
2016-05-17,71500,72100,70300,70500,117330,4991400.0,70800000.0
2016-05-18,70000,72600,70000,72600,165320,5140080.0,70800000.0
2016-05-19,71500,72400,70900,71400,144941,5055120.0,70800000.0
2016-05-20,70400,71200,70000,70500,168149,4991400.0,70800000.0
2016-05-23,71100,71300,70300,70700,104148,5005560.0,70800000.0
2016-05-24,70400,70900,69800,70200,137064,4970160.0,70800000.0
2016-05-25,70900,74000,70700,73800,308262,5225040.0,70800000.0
2016-05-26,72700,73800,70600,72700,153337,5147160.0,70800000.0
2016-05-27,73700,73700,72200,72600,110879,5140080.0,70800000.0
2016-05-30,71600,73700,71600,73200,138196,5182560.0,70800000.0
2016-05-31,73200,74200,72100,72900,668151,5161320.0,70800000.0
2016-06-01,72200,73000,71200,72700,194428,5147160.0,70800000.0
2016-06-02,72200,72800,71300,72800,133633,5154240.0,70800000.0
2016-06-03,72900,73200,71900,72600,137988,5140080.0,70800000.0
2016-06-07,72100,73700,71600,73500,179261,5203800.0,70800000.0
2016-06-08,73500,75900,72300,75300,215001,5331240.0,70800000.0
2016-06-09,75000,75000,72500,72900,412349,5161320.0,70800000.0
2016-06-10,73400,74200,72900,72900,142839,5161320.0,70800000.0
2016-06-13,72800,73800,71800,72500,128584,5133000.0,70800000.0
2016-06-14,72500,72800,70600,71200,160257,5040960.0,70800000.0
2016-06-15,70900,71900,70200,70600,124834,4998480.0,70800000.0
2016-06-16,70700,71000,68000,68600,210343,4856880.0,70800000.0
2016-06-17,69200,70000,68000,69000,176120,4885200.0,70800000.0
2016-06-20,70700,70900,69100,69300,114426,4906440.0,70800000.0
2016-06-21,68700,69800,68100,69700,84855,4934760.0,70800000.0
2016-06-22,69700,71000,69700,70400,91246,4984320.0,70800000.0
2016-06-23,70400,72700,70100,71500,96758,5062200.0,70800000.0
2016-06-24,70600,72400,68200,69700,111790,4934760.0,70800000.0
2016-06-27,71500,71700,67700,68000,108904,4814400.0,70800000.0
2016-06-28,67200,68100,66600,67900,171996,4807320.0,70800000.0
2016-06-29,68100,69900,67400,69300,124351,4906440.0,70800000.0
2016-06-30,69400,69800,68200,69300,183395,4906440.0,70800000.0
2016-07-01,68600,69900,68600,69200,221918,4899360.0,70800000.0
2016-07-04,68300,69100,66200,66500,292518,4708200.0,70800000.0
2016-07-05,66500,66700,64300,65300,221722,4623240.0,70800000.0
2016-07-06,64900,65400,63400,64900,175188,4594920.0,70800000.0
2016-07-07,65300,65600,64600,64900,118968,4594920.0,70800000.0
2016-07-08,64100,65800,63600,64300,95438,4552440.0,70800000.0
2016-07-11,64800,64800,63200,63700,244031,4509960.0,70800000.0
2016-07-12,63700,65600,63500,65500,135407,4637400.0,70800000.0
2016-07-13,65500,66200,64800,65300,184417,4623240.0,70800000.0
2016-07-14,65200,65600,64000,64900,172689,4594920.0,70800000.0
2016-07-15,65200,66700,64900,66500,204617,4708200.0,70800000.0
2016-07-18,65600,66900,64300,64500,111515,4566600.0,70800000.0
2016-07-19,64600,65100,63800,64100,139475,4538280.0,70800000.0
2016-07-20,64300,64400,63200,63400,218383,4488720.0,70800000.0
2016-07-21,63500,63600,63000,63300,135641,4481640.0,70800000.0
