동일고무벨트(163560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-10-19,8156,9370,8156,9373,207974,124140.0,10701726.0
2012-10-22,9370,9692,8077,8119,1290572,107552.0,10701726.0
2012-10-23,8117,8562,7373,7457,746142,98777.0,10701726.0
2012-10-24,7398,7737,7107,7176,249469,95031.0,10701726.0
2012-10-25,7260,7445,6978,7077,189589,93747.0,10701726.0
2012-10-26,7075,7213,6582,6593,168343,87326.0,10701726.0
2012-10-29,6557,6655,5814,5818,215444,77052.0,10701726.0
2012-10-30,5814,6688,5814,6689,322828,88610.0,10701726.0
2012-10-31,6921,7203,6380,6384,453417,84544.0,10701726.0
2012-11-01,6501,6720,6179,6658,170340,88182.0,10701726.0
2012-11-02,6783,6896,6501,6585,121278,87219.0,10701726.0
2012-11-05,6501,6616,6460,6544,131286,86684.0,10701726.0
2012-11-06,6655,6655,6493,6497,54630,86042.0,10701726.0
2012-11-07,6493,6905,6493,6739,185237,89252.0,10701726.0
2012-11-08,6621,6824,6518,6755,101838,89466.0,10701726.0
2012-11-09,6881,7761,6727,6731,1488952,89145.0,10701726.0
2012-11-12,6751,6824,6616,6658,172309,88182.0,10701726.0
2012-11-13,6655,6727,6179,6269,131672,83045.0,10701726.0
2012-11-14,6146,6387,6105,6302,81078,83473.0,10701726.0
2012-11-15,6194,6282,5928,6019,60195,79728.0,10701726.0
2012-11-16,5934,6162,5734,5786,65166,76624.0,10701726.0
2012-11-19,5814,5934,5734,5818,39471,77052.0,10701726.0
2012-11-20,5863,6096,5863,5938,43454,78658.0,10701726.0
2012-11-21,5944,6016,5749,5800,46755,76838.0,10701726.0
2012-11-22,5799,5904,5775,5786,32649,76624.0,10701726.0
2012-11-23,5977,6445,5895,6068,345185,80370.0,10701726.0
2012-11-26,6291,6930,6291,6666,552764,88289.0,10701726.0
2012-11-27,6671,6671,6146,6254,171334,82831.0,10701726.0
2012-11-28,6251,6301,6138,6157,44355,81547.0,10701726.0
2012-11-29,6025,6268,6025,6060,96869,80263.0,10701726.0
2012-11-30,6057,6152,6057,6060,36441,80263.0,10701726.0
2012-12-03,6121,6121,5953,6012,57991,79621.0,10701726.0
2012-12-04,6121,6138,5992,6060,65399,80263.0,10701726.0
2012-12-05,6057,6064,5977,5987,76788,79300.0,10701726.0
2012-12-06,5977,6025,5967,5996,46138,79407.0,10701726.0
2012-12-07,5983,6025,5977,5987,29084,79300.0,10701726.0
2012-12-10,6000,6040,6000,6019,26600,79728.0,10701726.0
2012-12-11,6050,6050,6016,6036,30479,79942.0,10701726.0
2012-12-12,6008,6032,5992,6003,27369,79514.0,10701726.0
2012-12-13,5983,6050,5977,6012,25525,79621.0,10701726.0
2012-12-14,6008,6040,5983,6036,23986,79942.0,10701726.0
2012-12-17,6016,6354,6016,6278,70098,83152.0,10701726.0
2012-12-18,6380,6621,6301,6440,126081,85293.0,10701726.0
2012-12-20,7189,7213,6460,6465,186407,85614.0,10701726.0
2012-12-21,6380,6541,6218,6472,104779,85721.0,10701726.0
2012-12-24,6541,6913,6477,6771,133498,89680.0,10701726.0
2012-12-26,6768,6849,6639,6852,85768,90751.0,10701726.0
2012-12-27,6790,6883,6682,6751,29188,86256.0,10701726.0
2012-12-28,6740,6781,6649,6760,24990,86363.0,10701726.0
2013-01-02,6748,7119,6748,6835,69572,87326.0,10701726.0
2013-01-03,6924,7033,6832,6869,54550,87754.0,10701726.0
2013-01-04,6874,7654,6697,7321,265704,93533.0,10701726.0
2013-01-07,7058,7085,6891,6951,128056,88824.0,10701726.0
2013-01-08,7050,7050,6832,6852,53991,87540.0,10701726.0
2013-01-09,6807,6908,6799,6801,46750,86898.0,10701726.0
2013-01-10,6774,6857,6723,6794,33828,86791.0,10701726.0
2013-01-11,6790,6840,6732,6767,44731,86470.0,10701726.0
2013-01-14,6781,6781,6656,6702,30922,85614.0,10701726.0
2013-01-15,6815,6815,6530,6660,40684,85079.0,10701726.0
2013-01-16,6732,6732,6573,6592,34145,84223.0,10701726.0
2013-01-17,6548,6649,6488,6567,34393,83902.0,10701726.0
2013-01-18,6540,6622,6530,6575,14647,84009.0,10701726.0
2013-01-21,6573,6656,6540,6575,18415,84009.0,10701726.0
2013-01-22,6548,6616,6397,6433,29912,82189.0,10701726.0
2013-01-23,6448,6488,6372,6449,35855,82403.0,10701726.0
2013-01-24,6448,6573,6405,6441,23323,82296.0,10701726.0
2013-01-25,6448,6530,6387,6516,22230,83259.0,10701726.0
2013-01-28,6540,6540,6387,6483,15550,82831.0,10701726.0
2013-01-29,6481,6573,6380,6516,20488,83259.0,10701726.0
2013-01-30,6463,6522,6438,6449,14997,82403.0,10701726.0
2013-01-31,6448,6514,6339,6341,21233,81012.0,10701726.0
2013-02-01,6321,6353,6203,6215,30034,79407.0,10701726.0
2013-02-04,6221,6305,6187,6207,14472,79300.0,10701726.0
2013-02-05,6213,6213,6120,6123,13962,78230.0,10701726.0
2013-02-06,6061,6195,6061,6172,13160,78872.0,10701726.0
2013-02-07,6170,6187,6129,6132,9938,78337.0,10701726.0
2013-02-08,6195,6195,6120,6182,11082,78979.0,10701726.0
2013-02-12,6195,6430,6179,6366,23842,81333.0,10701726.0
2013-02-13,6380,6548,6380,6508,25500,83152.0,10701726.0
2013-02-14,6522,6530,6455,6525,5621,83366.0,10701726.0
2013-02-15,6548,6581,6463,6541,9071,83580.0,10701726.0
2013-02-18,6372,6530,6372,6399,29208,81761.0,10701726.0
2013-02-19,6397,6405,6278,6349,27278,81119.0,10701726.0
2013-02-20,6405,6422,6321,6424,20985,82082.0,10701726.0
2013-02-21,6422,6422,6321,6325,24590,80798.0,10701726.0
2013-02-22,6321,6380,6253,6366,17850,81333.0,10701726.0
2013-02-25,6380,6380,6263,6332,16108,80905.0,10701726.0
2013-02-26,6287,6339,6229,6233,23167,79621.0,10701726.0
2013-02-27,6195,6305,6195,6240,23952,79728.0,10701726.0
2013-02-28,6253,6312,6162,6283,40407,80263.0,10701726.0
2013-03-04,6297,6297,6213,6215,21434,79407.0,10701726.0
2013-03-05,6170,6237,6170,6223,19090,79514.0,10701726.0
2013-03-06,6237,6297,6187,6223,11283,79514.0,10701726.0
2013-03-07,6263,6263,6179,6240,13307,79728.0,10701726.0
2013-03-08,6195,6271,6129,6199,7532,79193.0,10701726.0
2013-03-11,6229,6229,6036,6172,21393,78872.0,10701726.0
2013-03-12,6195,6195,6061,6199,11518,79193.0,10701726.0
2013-03-13,6213,6213,6129,6157,11872,78658.0,10701726.0
2013-03-14,6213,6213,6113,6132,16701,78337.0,10701726.0
2013-03-15,6195,6287,6129,6283,20063,80263.0,10701726.0
2013-03-18,6287,6405,6229,6283,52313,80263.0,10701726.0
2013-03-19,6263,6305,6195,6257,24705,79942.0,10701726.0
2013-03-20,6221,6278,6162,6182,18736,78979.0,10701726.0
2013-03-21,6137,6229,6137,6157,22172,78658.0,10701726.0
2013-03-22,6146,6179,6113,6114,18382,78123.0,10701726.0
2013-03-25,6162,6237,6094,6207,17819,79300.0,10701726.0
2013-03-26,6170,6179,6129,6157,14527,78658.0,10701726.0
2013-03-27,6162,6213,6137,6157,14533,78658.0,10701726.0
2013-03-28,6170,6187,6120,6172,9580,78872.0,10701726.0
2013-03-29,6152,6179,6113,6166,14228,78765.0,10701726.0
2013-04-01,6152,6278,6152,6283,34567,80263.0,10701726.0
2013-04-02,6305,6312,6221,6265,16788,80049.0,10701726.0
2013-04-03,6271,6271,6137,6215,11194,79407.0,10701726.0
2013-04-04,6221,6221,6011,6106,34287,78016.0,10701726.0
2013-04-05,6104,6104,5918,6006,33674,76731.0,10701726.0
2013-04-08,6061,6094,5953,5965,8885,76196.0,10701726.0
2013-04-09,5911,5986,5844,5856,14444,74805.0,10701726.0
2013-04-10,5827,5884,5794,5864,13715,74912.0,10701726.0
2013-04-11,5884,5960,5844,5904,9195,75447.0,10701726.0
2013-04-12,5904,5995,5836,5931,17462,75768.0,10701726.0
2013-04-15,5928,5928,5794,5856,7120,74805.0,10701726.0
2013-04-16,5744,5860,5744,5847,6282,74698.0,10701726.0
2013-04-17,5918,5918,5810,5897,9931,75340.0,10701726.0
2013-04-18,5836,5918,5836,5890,8618,75233.0,10701726.0
2013-04-19,5860,5860,5769,5796,12747,74056.0,10701726.0
2013-04-22,5802,5918,5794,5814,23591,77034.0,11100000.0
2013-04-23,5860,5878,5802,5847,10863,77478.0,11100000.0
2013-04-24,5827,6195,5827,6106,60380,80919.0,11100000.0
2013-04-25,6195,6505,6152,6341,204862,84027.0,11100000.0
2013-04-26,6363,6430,6278,6298,74405,83472.0,11100000.0
2013-04-29,6247,6321,6195,6265,24730,83028.0,11100000.0
2013-04-30,6213,6339,6213,6265,30445,83028.0,11100000.0
2013-05-02,6263,6606,6253,6508,182558,86247.0,11100000.0
2013-05-03,6616,6682,6413,6575,54900,87135.0,11100000.0
2013-05-06,6664,6664,6455,6541,100731,86691.0,11100000.0
2013-05-07,6497,6630,6488,6575,54608,87135.0,11100000.0
2013-05-08,6573,6781,6363,6575,112233,87135.0,11100000.0
2013-05-09,6573,6649,6488,6583,46500,87246.0,11100000.0
2013-05-10,6530,6690,6514,6575,42748,87135.0,11100000.0
2013-05-13,6573,6573,6505,6534,18997,86580.0,11100000.0
2013-05-14,6530,6640,6522,6608,26570,87579.0,11100000.0
2013-05-15,6530,6649,6530,6608,35646,87579.0,11100000.0
2013-05-16,6706,7418,6706,7095,453782,94017.0,11100000.0
2013-05-20,7284,7352,7143,7229,75382,95793.0,11100000.0
2013-05-21,7209,7410,7159,7396,104890,98013.0,11100000.0
2013-05-22,7335,7410,7251,7287,103303,96570.0,11100000.0
2013-05-23,7267,7342,7167,7186,71705,95238.0,11100000.0
2013-05-24,7175,7260,7151,7204,45907,95460.0,11100000.0
2013-05-27,7151,7452,7151,7346,43587,97347.0,11100000.0
2013-05-28,7476,7476,7260,7279,23589,96459.0,11100000.0
2013-05-29,7277,7386,7125,7329,52218,97125.0,11100000.0
2013-05-30,7402,7402,7217,7245,41304,96015.0,11100000.0
2013-05-31,7327,7368,7159,7186,35371,95238.0,11100000.0
2013-06-03,7159,7251,6999,7044,53200,93351.0,11100000.0
2013-06-04,7091,7091,6866,7044,52446,93351.0,11100000.0
2013-06-05,7075,7091,6740,6902,22290,91464.0,11100000.0
2013-06-07,6799,6983,6590,6616,39420,87690.0,11100000.0
2013-06-10,6622,6723,6622,6650,19419,88134.0,11100000.0
2013-06-11,6656,6790,6555,6692,48028,88689.0,11100000.0
2013-06-12,6649,6823,6606,6827,39931,90465.0,11100000.0
2013-06-13,6815,6815,6664,6702,35970,88800.0,11100000.0
2013-06-14,6732,6766,6540,6541,39080,86691.0,11100000.0
2013-06-17,6656,6656,6380,6407,41063,84915.0,11100000.0
2013-06-18,6372,6497,6305,6449,46802,85470.0,11100000.0
2013-06-19,6455,6555,6422,6534,27370,86580.0,11100000.0
2013-06-20,6405,6522,6278,6407,22962,84915.0,11100000.0
2013-06-21,6363,6548,6321,6458,34396,85581.0,11100000.0
2013-06-24,6488,6540,6448,6458,11080,85581.0,11100000.0
2013-06-25,6455,6455,6054,6199,93523,82140.0,11100000.0
2013-06-26,6353,6481,6195,6366,37158,84360.0,11100000.0
2013-06-27,6548,6640,6372,6641,52209,88023.0,11100000.0
2013-06-28,6740,6815,6716,6794,64060,90021.0,11100000.0
2013-07-01,6866,6866,6766,6801,19869,90132.0,11100000.0
2013-07-02,6790,6807,6706,6801,14686,90132.0,11100000.0
2013-07-03,6866,6866,6630,6767,11536,89688.0,11100000.0
2013-07-04,6840,6840,6630,6742,5958,89355.0,11100000.0
2013-07-05,6732,6823,6664,6810,16605,90243.0,11100000.0
2013-07-08,6823,6991,6756,6786,23144,89910.0,11100000.0
2013-07-09,6697,6924,6697,6843,8020,90687.0,11100000.0
2013-07-10,6941,6958,6748,6843,9220,90687.0,11100000.0
2013-07-11,6958,6974,6840,6927,28912,91797.0,11100000.0
2013-07-12,6949,7193,6924,7153,129932,94794.0,11100000.0
2013-07-15,7151,7309,7151,7220,80892,95682.0,11100000.0
2013-07-16,7217,7217,7067,7171,37559,95016.0,11100000.0
2013-07-17,7227,7242,7058,7077,26715,93795.0,11100000.0
2013-07-18,7099,7159,7033,7077,19236,93795.0,11100000.0
2013-07-19,7050,7242,7050,7138,45591,94572.0,11100000.0
2013-07-22,7133,7234,7119,7119,18990,94350.0,11100000.0
2013-07-23,7201,7201,6974,7035,42108,93240.0,11100000.0
2013-07-24,7033,7033,6823,6994,32679,92685.0,11100000.0
2013-07-25,6949,7075,6840,6951,31443,92130.0,11100000.0
2013-07-26,6949,6983,6857,6919,11150,91686.0,11100000.0
2013-07-29,6883,6916,6716,6742,33915,89355.0,11100000.0
2013-07-30,6664,6908,6664,6810,18374,90243.0,11100000.0
2013-07-31,6908,7091,6908,7035,56423,93240.0,11100000.0
2013-08-01,7159,7167,6991,7171,36233,95016.0,11100000.0
2013-08-02,7167,7175,7050,7129,14637,94461.0,11100000.0
2013-08-05,7119,7736,7085,7254,353466,96126.0,11100000.0
2013-08-06,7410,7410,7091,7138,75574,94572.0,11100000.0
2013-08-07,7050,7201,7050,7119,25066,94350.0,11100000.0
2013-08-08,7251,7251,7043,7144,20884,94683.0,11100000.0
2013-08-09,7091,7159,7091,7110,24989,94239.0,11100000.0
2013-08-12,7133,7133,6958,7053,12840,93462.0,11100000.0
2013-08-13,7109,7109,6999,7035,13473,93240.0,11100000.0
2013-08-14,7099,7402,6949,7372,137216,97680.0,11100000.0
2013-08-16,7342,7536,7301,7372,78010,97680.0,11100000.0
2013-08-19,7436,7519,7335,7346,51738,97347.0,11100000.0
2013-08-20,7342,7494,7201,7354,93309,97458.0,11100000.0
2013-08-21,7352,7386,7159,7245,30369,96015.0,11100000.0
2013-08-22,7234,7234,6991,7028,39734,93129.0,11100000.0
2013-08-23,6991,7151,6991,7153,31981,94794.0,11100000.0
2013-08-26,7159,7284,7151,7229,25947,95793.0,11100000.0
2013-08-27,7260,7352,7167,7245,36711,96015.0,11100000.0
2013-08-28,7159,7159,7033,7105,28330,94128.0,11100000.0
2013-08-29,7284,7284,7058,7186,25751,95238.0,11100000.0
2013-08-30,7201,7234,7091,7195,15993,95349.0,11100000.0
2013-09-02,7234,7695,7193,7606,179820,100788.0,11100000.0
2013-09-03,7662,8089,7628,7756,246134,102786.0,11100000.0
2013-09-04,7711,7980,7704,7807,58051,103452.0,11100000.0
2013-09-05,7811,7870,7686,7748,22478,102675.0,11100000.0
2013-09-06,7654,8072,7654,7875,81754,104340.0,11100000.0
2013-09-09,7971,8138,7729,7849,64088,104007.0,11100000.0
2013-09-10,7870,7945,7695,7831,41044,103785.0,11100000.0
2013-09-11,7921,7921,7746,7781,23080,103119.0,11100000.0
2013-09-12,7754,7845,7670,7706,29709,102120.0,11100000.0
2013-09-13,7662,7695,7587,7622,42141,101010.0,11100000.0
2013-09-16,7594,7679,7476,7614,53378,100899.0,11100000.0
2013-09-17,7569,7620,7436,7496,54754,99345.0,11100000.0
2013-09-23,7494,7662,7402,7598,49347,100677.0,11100000.0
2013-09-24,7553,7670,7553,7580,36134,100455.0,11100000.0
2013-09-25,7553,7636,7512,7598,12030,100677.0,11100000.0
2013-09-26,7545,7636,7410,7428,67516,98457.0,11100000.0
2013-09-27,7452,7736,7368,7698,101108,102009.0,11100000.0
2013-09-30,7686,7830,7602,7740,48848,102564.0,11100000.0
2013-10-01,7711,7795,7594,7665,54827,101565.0,11100000.0
2013-10-02,7645,7746,7645,7715,39052,102231.0,11100000.0
2013-10-04,7711,7711,7494,7513,36770,99567.0,11100000.0
2013-10-07,7519,7519,7309,7438,36894,98568.0,11100000.0
2013-10-08,7512,7578,7368,7447,43030,98679.0,11100000.0
2013-10-10,7442,7569,7418,7573,52355,100344.0,11100000.0
2013-10-11,7620,7620,7436,7438,37775,98568.0,11100000.0
2013-10-14,7545,7545,7284,7287,42996,96570.0,11100000.0
2013-10-15,7242,7436,7227,7372,33213,97680.0,11100000.0
2013-10-16,7376,7476,7360,7362,27393,97569.0,11100000.0
2013-10-17,7360,7436,7284,7338,23797,97236.0,11100000.0
2013-10-18,7217,7402,7217,7388,13264,97902.0,11100000.0
2013-10-21,7386,7462,7293,7379,17515,97791.0,11100000.0
2013-10-22,7342,7462,7342,7396,11041,98013.0,11100000.0
2013-10-23,7394,7587,7327,7455,51741,98790.0,11100000.0
2013-10-24,7536,7594,7452,7573,29480,100344.0,11100000.0
2013-10-25,7545,7612,7486,7531,23929,99789.0,11100000.0
2013-10-28,7462,7519,7368,7413,20250,98235.0,11100000.0
2013-10-29,7368,7578,7335,7405,24730,98124.0,11100000.0
2013-10-30,7394,7394,7301,7372,22920,97680.0,11100000.0
2013-10-31,7335,7418,7318,7388,16060,97902.0,11100000.0
2013-11-01,7352,7452,7342,7421,13080,98346.0,11100000.0
2013-11-04,7428,7494,7342,7413,12960,98235.0,11100000.0
2013-11-05,7410,7418,7309,7372,32360,97680.0,11100000.0
2013-11-06,7368,7386,7318,7321,13850,97014.0,11100000.0
2013-11-07,7318,7342,7125,7204,37273,95460.0,11100000.0
2013-11-08,7201,7410,7119,7287,37583,96570.0,11100000.0
2013-11-11,7284,7284,7185,7204,15339,95460.0,11100000.0
2013-11-12,7227,7267,7201,7270,9413,96348.0,11100000.0
2013-11-13,7352,7352,7185,7195,8244,95349.0,11100000.0
2013-11-14,7151,7284,7119,7287,19390,96570.0,11100000.0
2013-11-15,7386,7528,7284,7531,66625,99789.0,11100000.0
2013-11-18,7602,7845,7545,7614,109741,100899.0,11100000.0
2013-11-19,7587,7736,7587,7614,53897,100899.0,11100000.0
2013-11-20,7628,7736,7536,7665,16342,101565.0,11100000.0
2013-11-21,7628,7720,7536,7588,50232,100566.0,11100000.0
2013-11-22,7654,7870,7528,7672,174797,101676.0,11100000.0
2013-11-25,7711,7837,7645,7665,58857,101565.0,11100000.0
2013-11-26,7636,7695,7436,7531,62833,99789.0,11100000.0
2013-11-27,7486,7636,7452,7606,29176,100788.0,11100000.0
2013-11-28,7561,7662,7519,7639,21632,101232.0,11100000.0
2013-11-29,7628,7679,7452,7547,23290,100011.0,11100000.0
2013-12-02,7545,7545,7293,7321,32065,97014.0,11100000.0
2013-12-03,7284,7309,7119,7119,43131,94350.0,11100000.0
2013-12-04,7119,7185,7058,7144,9782,94683.0,11100000.0
2013-12-05,7159,7201,7050,7138,18570,94572.0,11100000.0
2013-12-06,7133,7242,7109,7245,10103,96015.0,11100000.0
2013-12-09,7368,7386,7143,7262,25251,96237.0,11100000.0
2013-12-10,7260,7260,7119,7195,13920,95349.0,11100000.0
2013-12-11,7185,7193,6999,7044,25509,93351.0,11100000.0
2013-12-12,7043,7125,6966,7105,17322,94128.0,11100000.0
2013-12-13,7033,7201,6974,7085,7555,93906.0,11100000.0
2013-12-16,6991,7058,6899,6978,17310,92463.0,11100000.0
2013-12-17,6983,7067,6908,6985,14792,92574.0,11100000.0
2013-12-18,6924,7099,6857,7105,15992,94128.0,11100000.0
2013-12-19,7125,7143,6949,7110,10114,94239.0,11100000.0
2013-12-20,7091,7133,7008,7010,5450,92907.0,11100000.0
2013-12-23,7091,7091,6966,7077,15911,93795.0,11100000.0
2013-12-24,7143,7143,7033,7095,12524,94017.0,11100000.0
2013-12-26,7043,7368,7033,7171,57626,95016.0,11100000.0
2013-12-27,7176,7333,7167,7326,12870,93795.0,11100000.0
2013-12-30,7333,7394,7193,7282,8220,93240.0,11100000.0
2014-01-02,7281,7359,6960,7023,29511,89910.0,11100000.0
2014-01-03,7072,7072,6698,6823,65100,87357.0,11100000.0
2014-01-06,6821,6821,6698,6737,18254,86247.0,11100000.0
2014-01-07,6751,6847,6708,6796,13000,87024.0,11100000.0
2014-01-08,6769,6812,6698,6728,23624,86136.0,11100000.0
2014-01-09,6760,6795,6535,6614,74907,84693.0,11100000.0
2014-01-10,6614,6743,6588,6634,23542,84915.0,11100000.0
2014-01-13,6604,6751,6604,6728,9241,86136.0,11100000.0
2014-01-14,6743,6743,6664,6676,11650,85470.0,11100000.0
2014-01-15,6673,6725,6629,6728,6094,86136.0,11100000.0
2014-01-16,6725,6804,6683,6718,8240,86025.0,11100000.0
2014-01-17,6804,6804,6656,6711,7761,85914.0,11100000.0
2014-01-20,6673,6698,6543,6563,22232,84027.0,11100000.0
2014-01-21,6526,6664,6526,6640,10032,85026.0,11100000.0
2014-01-22,6621,6856,6621,6676,7868,85470.0,11100000.0
2014-01-23,6804,6804,6691,6737,7320,86247.0,11100000.0
2014-01-24,6760,6760,6629,6649,15041,85137.0,11100000.0
2014-01-27,6553,6656,6518,6659,5010,85248.0,11100000.0
2014-01-28,6543,6648,6543,6649,5300,85137.0,11100000.0
2014-01-29,6751,6751,6614,6728,5291,86136.0,11100000.0
2014-02-03,6908,6908,6683,6728,27721,86136.0,11100000.0
2014-02-04,6708,7142,6386,6476,250338,82917.0,11100000.0
2014-02-05,6588,6664,6396,6416,97106,82140.0,11100000.0
2014-02-06,6413,6457,6344,6381,79232,81696.0,11100000.0
2014-02-07,6405,6491,6292,6321,81850,80919.0,11100000.0
2014-02-10,6379,6431,6318,6390,24791,81807.0,11100000.0
2014-02-11,6386,6431,6336,6364,39987,81474.0,11100000.0
2014-02-12,6405,6439,6371,6433,32452,82362.0,11100000.0
2014-02-13,6457,6509,6396,6503,46977,83250.0,11100000.0
2014-02-14,6553,6553,6431,6476,35388,82917.0,11100000.0
2014-02-17,6474,6491,6371,6442,39543,82473.0,11100000.0
2014-02-18,6431,6621,6431,6624,112865,84804.0,11100000.0
2014-02-19,6621,6734,6579,6676,61534,85470.0,11100000.0
2014-02-20,6664,6708,6588,6659,46920,85248.0,11100000.0
2014-02-21,6621,6673,6579,6589,50338,84360.0,11100000.0
2014-02-24,6588,6908,6535,6893,154151,88245.0,11100000.0
2014-02-25,6916,7003,6795,6893,75931,88245.0,11100000.0
2014-02-26,6890,6994,6812,6858,58518,87801.0,11100000.0
2014-02-27,6864,6942,6821,6901,36220,88356.0,11100000.0
2014-02-28,6899,7193,6899,7040,90441,90132.0,11100000.0
2014-03-03,6986,7176,6977,7067,61133,90465.0,11100000.0
2014-03-04,6960,7063,6890,6945,49458,88911.0,11100000.0
2014-03-05,7012,7028,6856,6962,24318,89133.0,11100000.0
2014-03-06,6890,7012,6847,6962,36251,89133.0,11100000.0
2014-03-07,7132,7324,6994,7032,93642,90021.0,11100000.0
2014-03-10,7055,7228,6994,7109,57371,91020.0,11100000.0
2014-03-11,7107,7272,7063,7247,55118,92796.0,11100000.0
2014-03-12,7263,7263,6925,7109,107850,91020.0,11100000.0
2014-03-13,7132,7142,6934,7032,66509,90021.0,11100000.0
2014-03-14,7012,7107,6951,7023,23518,89910.0,11100000.0
2014-03-17,7220,7784,7185,7630,480046,97680.0,11100000.0
2014-03-18,7627,7670,7359,7421,220416,95016.0,11100000.0
2014-03-19,7523,7549,7324,7370,96711,94350.0,11100000.0
2014-03-20,7479,7479,7350,7352,65592,94128.0,11100000.0
2014-03-21,7367,7471,7255,7421,79987,95016.0,11100000.0
2014-03-24,7514,7679,7444,7456,154377,95460.0,11100000.0
2014-03-25,7437,7463,7340,7370,47024,94350.0,11100000.0
2014-03-26,7479,7506,7367,7464,48950,95571.0,11100000.0
2014-03-27,7463,7479,7350,7421,33485,95016.0,11100000.0
2014-03-28,7419,7444,7167,7379,33519,94461.0,11100000.0
2014-03-31,7340,7410,7202,7282,71635,93240.0,11100000.0
2014-04-01,7307,7471,7272,7456,60438,95460.0,11100000.0
2014-04-02,7566,7584,7471,7482,39953,95793.0,11100000.0
2014-04-03,7506,7541,7410,7509,38386,96126.0,11100000.0
2014-04-04,7471,7765,7419,7577,95837,97014.0,11100000.0
2014-04-07,7592,7688,7541,7604,64864,97347.0,11100000.0
2014-04-08,7558,7627,7496,7630,32555,97680.0,11100000.0
2014-04-09,7627,7662,7496,7526,44589,96348.0,11100000.0
2014-04-10,7600,7610,7410,7456,64481,95460.0,11100000.0
2014-04-11,7419,7489,7367,7421,28596,95016.0,11100000.0
2014-04-14,7428,7592,7410,7569,35683,96903.0,11100000.0
2014-04-15,7558,7792,7541,7795,100091,99789.0,11100000.0
2014-04-16,7775,7863,7679,7768,59934,99456.0,11100000.0
2014-04-17,7800,7863,7714,7803,51158,99900.0,11100000.0
2014-04-18,7748,8096,7748,7958,152824,105570.0,11500000.0
2014-04-21,8026,8190,7947,7967,126815,105685.0,11500000.0
2014-04-22,7966,8060,7897,7942,59053,105340.0,11500000.0
2014-04-23,7992,8000,7913,7958,49444,105570.0,11500000.0
2014-04-24,7966,8008,7800,7812,63018,103615.0,11500000.0
2014-04-25,7765,7843,7558,7604,84483,100855.0,11500000.0
2014-04-28,7592,7792,7592,7777,57910,103155.0,11500000.0
2014-04-29,7800,7843,7740,7803,29536,103500.0,11500000.0
2014-04-30,7809,7843,7758,7803,20440,103500.0,11500000.0
2014-05-02,7800,7818,7670,7716,34447,102350.0,11500000.0
2014-05-07,7714,7731,7514,7708,37222,102235.0,11500000.0
2014-05-08,7705,7775,7635,7716,27440,102350.0,11500000.0
2014-05-09,7654,7775,7654,7768,26050,103040.0,11500000.0
2014-05-12,7878,7878,7765,7777,47348,103155.0,11500000.0
2014-05-13,7863,7863,7740,7812,43893,103615.0,11500000.0
2014-05-14,7913,7922,7818,7863,33306,104305.0,11500000.0
2014-05-15,7835,8450,7827,8350,286782,110745.0,11500000.0
2014-05-16,8371,8469,8268,8366,109929,110975.0,11500000.0
2014-05-19,8365,8407,8103,8185,111093,108560.0,11500000.0
2014-05-20,8182,8312,8026,8158,70018,108215.0,11500000.0
2014-05-21,8155,8434,8155,8331,63549,110515.0,11500000.0
2014-05-22,8338,8399,8216,8228,54720,109135.0,11500000.0
2014-05-23,8252,8338,8182,8228,50116,109135.0,11500000.0
2014-05-26,8216,8434,8216,8401,80689,111435.0,11500000.0
2014-05-27,8450,9014,8407,9017,244297,119600.0,11500000.0
2014-05-28,9014,9318,8840,8974,151724,119025.0,11500000.0
2014-05-29,8928,9014,8658,8662,111596,114885.0,11500000.0
2014-05-30,8798,9925,8754,9277,681495,123050.0,11500000.0
2014-06-02,9448,9534,8668,8887,263172,117875.0,11500000.0
2014-06-03,8840,8928,8633,8757,122920,116150.0,11500000.0
2014-06-05,8798,8840,8469,8619,101624,114310.0,11500000.0
2014-06-09,8754,8798,8511,8557,88108,113505.0,11500000.0
2014-06-10,8564,8633,8450,8453,118624,112125.0,11500000.0
2014-06-11,8564,8564,8407,8470,105913,112355.0,11500000.0
2014-06-12,8450,9014,8450,8843,211737,117300.0,11500000.0
2014-06-13,8798,9014,8668,8930,94987,118450.0,11500000.0
2014-06-16,8928,8971,8668,8669,73860,115000.0,11500000.0
2014-06-17,8712,9014,8606,8930,115829,118450.0,11500000.0
2014-06-18,8971,8971,8650,8669,95019,115000.0,11500000.0
2014-06-19,8754,8754,8434,8435,107802,111895.0,11500000.0
2014-06-20,8460,8580,8442,8541,39235,113275.0,11500000.0
2014-06-23,8580,8754,8460,8496,69380,112700.0,11500000.0
2014-06-24,8495,8546,8165,8228,135921,109135.0,11500000.0
2014-06-25,8216,8216,7784,7898,220415,104765.0,11500000.0
2014-06-26,7939,7992,7853,7888,53763,104650.0,11500000.0
2014-06-27,7897,8052,7888,8054,42121,106835.0,11500000.0
2014-06-30,8034,8130,7939,8054,62559,106835.0,11500000.0
2014-07-01,8018,8200,8008,8168,79499,108330.0,11500000.0
2014-07-02,8148,8260,8148,8194,54022,108675.0,11500000.0
2014-07-03,8216,8442,8190,8384,81841,111205.0,11500000.0
2014-07-04,8450,8469,8225,8384,52542,111205.0,11500000.0
2014-07-07,8407,8407,8235,8306,40412,110170.0,11500000.0
