NICE(034310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-22,21550,21550,20750,21350,82586,808787.0,37882300.0
2015-12-23,21100,21700,20850,21600,52142,818258.0,37882300.0
2015-12-24,21400,22300,20950,22250,82256,842881.0,37882300.0
2015-12-28,22200,22200,21250,21250,76061,804999.0,37882300.0
2015-12-29,21250,22000,21250,21750,30411,823940.0,37882300.0
2015-12-30,22250,22250,21700,21750,29518,823940.0,37882300.0
2016-01-04,21600,22200,21600,22000,24826,833411.0,37882300.0
2016-01-05,21900,22250,21300,21950,31634,831516.0,37882300.0
2016-01-06,22600,22600,21900,22550,40367,854246.0,37882300.0
2016-01-07,22550,22750,21750,22050,28010,835305.0,37882300.0
2016-01-08,22000,22450,21500,22200,26090,840987.0,37882300.0
2016-01-11,22200,22200,21600,21600,35568,818258.0,37882300.0
2016-01-12,21600,23000,21350,21850,59375,827728.0,37882300.0
2016-01-13,21850,21900,21550,21750,17330,823940.0,37882300.0
2016-01-14,21650,21750,20900,21200,30616,803105.0,37882300.0
2016-01-15,21400,21600,20250,20400,40258,772799.0,37882300.0
2016-01-18,19700,20100,19050,19350,64692,733023.0,37882300.0
2016-01-19,19150,19500,18600,18800,63273,712187.0,37882300.0
2016-01-20,18950,19650,18250,19300,56642,731128.0,37882300.0
2016-01-21,19000,19350,18700,18800,40277,712187.0,37882300.0
2016-01-22,18650,19000,18200,18250,67418,691352.0,37882300.0
2016-01-25,18300,19350,18100,19350,46192,733023.0,37882300.0
2016-01-26,19300,20950,18950,20600,78434,780375.0,37882300.0
2016-01-27,20300,21000,19950,20350,57800,770905.0,37882300.0
2016-01-28,19950,21200,19950,21100,24948,799317.0,37882300.0
2016-01-29,21100,21350,20300,20850,68141,789846.0,37882300.0
2016-02-01,21100,21100,20300,20900,28857,791740.0,37882300.0
2016-02-02,21150,21150,20500,21100,30428,799317.0,37882300.0
2016-02-03,21100,21100,20700,21000,11773,795528.0,37882300.0
2016-02-04,21000,21000,20450,20600,25021,780375.0,37882300.0
2016-02-05,20400,20800,20400,20600,19316,780375.0,37882300.0
2016-02-11,20000,20500,19950,20300,41873,769011.0,37882300.0
2016-02-12,20150,20150,18250,19250,80396,729234.0,37882300.0
2016-02-15,19300,19450,18850,18950,46201,717870.0,37882300.0
2016-02-16,19150,19450,18850,19450,22566,736811.0,37882300.0
2016-02-17,19500,20200,19100,20000,38531,757646.0,37882300.0
2016-02-18,20100,20450,19900,20200,20863,765222.0,37882300.0
2016-02-19,20000,21050,20000,20800,43980,787952.0,37882300.0
2016-02-22,20600,21100,20150,21100,32957,799317.0,37882300.0
2016-02-23,21250,21250,20200,20400,44029,772799.0,37882300.0
2016-02-24,20300,20800,19750,20500,40459,776587.0,37882300.0
2016-02-25,20850,20850,19550,19700,65650,746281.0,37882300.0
2016-02-26,19500,21100,19500,21000,96775,795528.0,37882300.0
2016-02-29,21350,21450,20200,21350,40088,808787.0,37882300.0
2016-03-02,21350,22150,20900,21600,61503,818258.0,37882300.0
2016-03-03,21550,22500,21100,22500,78987,852352.0,37882300.0
2016-03-04,22100,23100,22000,22850,58592,865611.0,37882300.0
2016-03-07,22550,23300,22500,23200,49674,878869.0,37882300.0
2016-03-08,23200,23200,22000,22600,65210,856140.0,37882300.0
2016-03-09,22750,22950,22050,22800,49092,863716.0,37882300.0
2016-03-10,22750,22850,22000,22600,62760,856140.0,37882300.0
2016-03-11,22700,22750,22000,22150,56347,839093.0,37882300.0
2016-03-14,22050,22150,21000,21000,83637,795528.0,37882300.0
2016-03-15,21000,22350,20850,22000,70350,833411.0,37882300.0
2016-03-16,22150,22150,21100,21150,66490,801211.0,37882300.0
2016-03-17,21100,21350,20650,21350,92441,808787.0,37882300.0
2016-03-18,21550,21600,20200,20450,386559,774693.0,37882300.0
2016-03-21,20450,20450,19700,20050,66332,759540.0,37882300.0
2016-03-22,19900,20100,19300,19450,107994,736811.0,37882300.0
2016-03-23,19550,20050,19250,20000,115336,757646.0,37882300.0
2016-03-24,19900,19900,19350,19600,70441,742493.0,37882300.0
2016-03-25,19600,19600,19000,19100,72626,723552.0,37882300.0
2016-03-28,19150,19250,18650,18650,80040,706505.0,37882300.0
2016-03-29,18500,19600,18500,19350,81172,733023.0,37882300.0
2016-03-30,19350,20050,19350,19800,96662,750070.0,37882300.0
2016-03-31,19800,20100,19450,19750,64532,748175.0,37882300.0
2016-04-01,19800,19950,19550,19900,36930,753858.0,37882300.0
2016-04-04,19700,20000,19050,19800,67096,750070.0,37882300.0
2016-04-05,19550,20000,19500,19850,35092,751964.0,37882300.0
2016-04-06,19750,19850,19300,19600,73250,742493.0,37882300.0
2016-04-07,19450,21200,19200,21050,141267,797422.0,37882300.0
2016-04-08,20650,21200,20600,21100,50392,799317.0,37882300.0
2016-04-11,21050,21450,20800,21150,44044,801211.0,37882300.0
2016-04-12,20800,21250,20250,21200,68860,803105.0,37882300.0
2016-04-14,21250,21450,20800,20950,35493,793634.0,37882300.0
2016-04-15,21000,21350,20850,21100,47088,799317.0,37882300.0
2016-04-18,20850,20950,20550,20800,32282,787952.0,37882300.0
2016-04-19,20600,21250,20600,20850,35499,789846.0,37882300.0
2016-04-20,21000,21250,20700,20950,50596,793634.0,37882300.0
2016-04-21,20950,21300,20550,20700,46758,784164.0,37882300.0
2016-04-22,20650,21450,20350,20800,59151,787952.0,37882300.0
2016-04-25,21000,21300,20600,20800,28007,787952.0,37882300.0
2016-04-26,21000,21000,20200,20300,66152,769011.0,37882300.0
2016-04-27,20300,20350,19500,20250,112385,767117.0,37882300.0
2016-04-28,20050,20200,19850,19850,45309,751964.0,37882300.0
2016-04-29,19900,20550,19850,20300,47918,769011.0,37882300.0
2016-05-02,20100,20450,19850,20350,29058,770905.0,37882300.0
2016-05-03,20400,20400,19850,20000,22607,757646.0,37882300.0
2016-05-04,19800,20500,19800,20450,30860,774693.0,37882300.0
2016-05-09,20450,20500,19700,19800,23937,750070.0,37882300.0
2016-05-10,19800,20250,19600,20200,34517,765222.0,37882300.0
2016-05-11,20200,20250,19550,19700,81551,746281.0,37882300.0
2016-05-12,19450,20500,19450,20450,30247,774693.0,37882300.0
2016-05-13,20350,21600,20350,21450,104725,812575.0,37882300.0
2016-05-16,21450,21600,21100,21550,38176,816364.0,37882300.0
2016-05-17,21350,22400,21350,21900,121579,829622.0,37882300.0
2016-05-18,21900,22500,21500,22450,69472,850458.0,37882300.0
2016-05-19,22700,22700,21200,21600,53488,818258.0,37882300.0
2016-05-20,21600,22400,21200,22400,48649,848564.0,37882300.0
2016-05-23,22300,23000,22000,22850,265366,865611.0,37882300.0
2016-05-24,22550,22750,22200,22300,48249,844775.0,37882300.0
2016-05-25,22100,22250,21300,22100,54243,837199.0,37882300.0
2016-05-26,22000,22600,21550,22600,47002,856140.0,37882300.0
2016-05-27,22450,22550,22000,22150,20108,839093.0,37882300.0
2016-05-30,22150,22350,21600,22100,30955,837199.0,37882300.0
2016-05-31,22000,22750,21600,22550,54121,854246.0,37882300.0
2016-06-01,22550,22650,21900,22500,37966,852352.0,37882300.0
2016-06-02,22500,22700,21900,22200,37822,840987.0,37882300.0
2016-06-03,21900,22450,21900,22400,35837,848564.0,37882300.0
2016-06-07,22500,23150,22150,23000,35276,871293.0,37882300.0
2016-06-08,22700,22900,22300,22800,35208,863716.0,37882300.0
2016-06-09,22950,23000,21600,21600,80177,818258.0,37882300.0
2016-06-10,21800,24600,20700,22000,217428,833411.0,37882300.0
2016-06-13,21600,22250,21450,21500,65951,814469.0,37882300.0
2016-06-14,21450,22100,21300,22000,21833,833411.0,37882300.0
2016-06-15,22000,22000,21450,21750,19801,823940.0,37882300.0
2016-06-16,21700,22200,21000,21850,48197,827728.0,37882300.0
2016-06-17,22000,22000,21450,21500,30220,814469.0,37882300.0
2016-06-20,21400,21800,21300,21650,33526,820152.0,37882300.0
2016-06-21,21800,21800,20950,21600,56620,818258.0,37882300.0
2016-06-22,21600,21600,20800,20800,84375,787952.0,37882300.0
2016-06-23,20900,21750,20800,21500,47994,814469.0,37882300.0
2016-06-24,21600,21750,20300,20700,41270,784164.0,37882300.0
2016-06-27,20550,21350,20150,21200,45396,803105.0,37882300.0
2016-06-28,21200,21200,20300,20350,100252,770905.0,37882300.0
2016-06-29,20350,20850,20250,20500,46107,776587.0,37882300.0
2016-06-30,20650,20900,20450,20800,40033,787952.0,37882300.0
2016-07-01,20800,21000,20100,20200,92461,765222.0,37882300.0
2016-07-04,20300,20300,19650,19800,75967,750070.0,37882300.0
2016-07-05,19800,19950,19200,19600,88065,742493.0,37882300.0
2016-07-06,19600,19650,19000,19050,90274,721658.0,37882300.0
2016-07-07,19350,20250,19250,20200,90842,765222.0,37882300.0
2016-07-08,20350,20500,19900,20400,71478,772799.0,37882300.0
2016-07-11,20400,20550,19900,19900,87957,753858.0,37882300.0
2016-07-12,20050,20050,19400,19450,78140,736811.0,37882300.0
2016-07-13,19550,19750,19100,19450,108708,736811.0,37882300.0
2016-07-14,19300,19600,19100,19550,86391,740599.0,37882300.0
2016-07-15,19550,19550,18950,19100,88679,723552.0,37882300.0
2016-07-18,19400,19400,18650,18700,84066,708399.0,37882300.0
2016-07-19,18800,19650,18500,19550,120666,740599.0,37882300.0
2016-07-20,19550,19600,18950,19150,95899,725446.0,37882300.0
2016-07-21,19200,19200,18500,18600,118249,704611.0,37882300.0
2016-07-22,18600,18950,18150,18150,96277,687564.0,37882300.0
2016-07-25,18250,18900,18200,18800,74773,712187.0,37882300.0
2016-07-26,18800,19100,18550,19000,41248,719764.0,37882300.0
2016-07-27,19050,19400,18750,19300,55231,731128.0,37882300.0
2016-07-28,19250,19300,18950,19250,59474,729234.0,37882300.0
2016-07-29,19350,19650,19000,19500,45234,738705.0,37882300.0
2016-08-01,19650,19650,19100,19350,45578,733023.0,37882300.0
2016-08-02,19350,19650,18850,19600,66381,742493.0,37882300.0
2016-08-03,19600,19600,18850,19000,94540,719764.0,37882300.0
2016-08-04,18950,19250,18750,19100,24391,723552.0,37882300.0
2016-08-05,19000,19100,18250,18400,81100,697034.0,37882300.0
2016-08-08,18500,19100,18500,18800,40929,712187.0,37882300.0
2016-08-09,18700,19500,18650,19300,93389,731128.0,37882300.0
2016-08-10,19200,19200,18600,18800,87880,712187.0,37882300.0
2016-08-11,18800,18850,18500,18700,56506,708399.0,37882300.0
2016-08-12,18700,19000,18600,18900,34125,715975.0,37882300.0
2016-08-16,18900,18950,18450,18850,36067,714081.0,37882300.0
2016-08-17,19100,19450,18900,19400,130296,734917.0,37882300.0
2016-08-18,19400,19900,19150,19700,113423,746281.0,37882300.0
2016-08-19,19700,19750,19350,19750,84856,748175.0,37882300.0
2016-08-22,19750,19750,19200,19250,54198,729234.0,37882300.0
2016-08-23,19250,19450,19150,19400,39541,734917.0,37882300.0
2016-08-24,19300,19450,19150,19300,27863,731128.0,37882300.0
2016-08-25,19300,19300,18850,19050,64646,721658.0,37882300.0
2016-08-26,19050,19500,18800,19450,78327,736811.0,37882300.0
2016-08-29,19200,19500,19050,19300,58221,731128.0,37882300.0
2016-08-30,19300,19500,19150,19250,44496,729234.0,37882300.0
2016-08-31,19400,19450,19150,19250,64048,729234.0,37882300.0
2016-09-01,19350,19650,19250,19650,81601,744387.0,37882300.0
2016-09-02,19700,19950,19550,19800,76287,750070.0,37882300.0
2016-09-05,19800,20200,19650,19950,67334,755752.0,37882300.0
2016-09-06,19900,20000,19400,19650,62885,744387.0,37882300.0
2016-09-07,19600,19850,19200,19350,65741,733023.0,37882300.0
2016-09-08,19350,19650,18750,18750,62745,710293.0,37882300.0
2016-09-09,18800,19250,18050,18350,101041,695140.0,37882300.0
2016-09-12,18150,18200,17700,18050,36883,683776.0,37882300.0
2016-09-13,18000,18250,17650,18250,62413,691352.0,37882300.0
2016-09-19,17950,18600,17800,18600,33913,704611.0,37882300.0
2016-09-20,18550,18750,18250,18600,43550,704611.0,37882300.0
2016-09-21,18650,18650,18300,18600,25928,704611.0,37882300.0
2016-09-22,18450,18650,17950,18500,104501,700823.0,37882300.0
2016-09-23,18500,18550,18150,18150,100136,687564.0,37882300.0
2016-09-26,18200,18350,18000,18100,61512,685670.0,37882300.0
2016-09-27,18100,18100,17750,17950,84989,679987.0,37882300.0
2016-09-28,17900,18150,17850,18050,31374,683776.0,37882300.0
2016-09-29,18050,18100,17900,18100,48236,685670.0,37882300.0
2016-09-30,18000,18450,17850,18300,55202,693246.0,37882300.0
2016-10-04,18350,18350,17750,18100,80870,685670.0,37882300.0
2016-10-05,17950,18300,17800,18250,30744,691352.0,37882300.0
2016-10-06,18150,18250,17900,18150,29832,687564.0,37882300.0
2016-10-07,18000,18100,17450,17900,63974,678093.0,37882300.0
2016-10-10,17900,17950,17650,17900,40531,678093.0,37882300.0
2016-10-11,17700,17900,17450,17700,54507,670517.0,37882300.0
2016-10-12,17600,17600,17150,17300,73073,655364.0,37882300.0
2016-10-13,17350,17350,17150,17250,23953,653470.0,37882300.0
2016-10-14,17250,17800,17150,17800,42424,674305.0,37882300.0
2016-10-17,17750,17900,17550,17800,15608,674305.0,37882300.0
2016-10-18,17800,17950,17500,17950,20384,679987.0,37882300.0
2016-10-19,17950,18050,17600,17950,26508,679987.0,37882300.0
2016-10-20,18000,18200,17800,17850,24618,676199.0,37882300.0
2016-10-21,17900,18050,17250,17250,56305,653470.0,37882300.0
2016-10-24,17200,17350,17000,17150,47996,649681.0,37882300.0
2016-10-25,17200,17200,16350,16900,76475,640211.0,37882300.0
2016-10-26,16950,17050,16550,16800,14830,636423.0,37882300.0
2016-10-27,16800,17450,16650,17400,32120,659152.0,37882300.0
2016-10-28,17450,17550,17050,17300,13051,655364.0,37882300.0
2016-10-31,17300,17400,16850,16850,42424,638317.0,37882300.0
2016-11-01,16800,17200,16800,16800,12459,636423.0,37882300.0
2016-11-02,16800,16800,16200,16500,31908,625058.0,37882300.0
2016-11-03,16150,17250,16150,16750,30016,634529.0,37882300.0
2016-11-04,16750,17550,16750,17450,28268,661046.0,37882300.0
2016-11-07,17500,17750,17150,17200,29365,651576.0,37882300.0
2016-11-08,17250,17600,17150,17550,18661,664834.0,37882300.0
2016-11-09,17600,17650,16550,17450,49536,661046.0,37882300.0
2016-11-10,17200,17750,16700,16700,35359,632634.0,37882300.0
2016-11-11,16700,17050,16650,16900,49744,640211.0,37882300.0
2016-11-14,16950,17150,16600,17000,16887,643999.0,37882300.0
2016-11-15,16950,17400,16700,17250,40682,653470.0,37882300.0
2016-11-16,17100,17350,16850,17000,84640,643999.0,37882300.0
2016-11-17,17000,17400,16900,17300,50007,655364.0,37882300.0
2016-11-18,17300,17600,17050,17300,49183,655364.0,37882300.0
2016-11-21,17150,17150,16750,16850,32943,638317.0,37882300.0
2016-11-22,16950,17650,16750,17600,52239,666728.0,37882300.0
2016-11-23,17600,17650,17150,17600,33766,666728.0,37882300.0
2016-11-24,17500,17600,17050,17250,26481,653470.0,37882300.0
2016-11-25,17200,17350,16900,17300,30530,655364.0,37882300.0
2016-11-28,17600,17600,17100,17100,26539,647787.0,37882300.0
2016-11-29,17100,17150,16700,16700,23825,632634.0,37882300.0
2016-11-30,16900,17000,16550,16550,36395,626952.0,37882300.0
2016-12-01,16550,17200,16200,16800,46969,636423.0,37882300.0
2016-12-02,16800,16950,16650,16750,10317,634529.0,37882300.0
2016-12-05,16750,16800,16000,16000,35612,606117.0,37882300.0
2016-12-06,16050,16350,15900,16300,30415,617481.0,37882300.0
2016-12-07,16300,16300,15400,15950,76386,604223.0,37882300.0
2016-12-08,16050,16800,15850,16800,92884,636423.0,37882300.0
2016-12-09,16500,16700,16300,16350,38314,619376.0,37882300.0
2016-12-12,16350,16700,16200,16600,43181,628846.0,37882300.0
2016-12-13,16400,17500,16250,17300,100481,655364.0,37882300.0
2016-12-14,17150,17650,17150,17500,37450,662940.0,37882300.0
2016-12-15,17250,17750,17250,17700,28283,670517.0,37882300.0
2016-12-16,17700,17800,17150,17800,53495,674305.0,37882300.0
2016-12-19,17750,17750,17200,17200,44110,651576.0,37882300.0
2016-12-20,17200,17350,16550,16850,96890,638317.0,37882300.0
2016-12-21,16900,17100,16600,16900,44474,640211.0,37882300.0
2016-12-22,16950,17150,16700,17000,18268,643999.0,37882300.0
2016-12-23,17100,17250,16950,16950,18750,642105.0,37882300.0
2016-12-26,17050,17700,17000,17600,299712,666728.0,37882300.0
2016-12-27,17600,17600,17300,17350,23284,657258.0,37882300.0
2016-12-28,17250,17550,17250,17350,13087,657258.0,37882300.0
2016-12-29,17400,17700,17200,17600,22685,666728.0,37882300.0
2017-01-02,17600,17600,17100,17250,37121,653470.0,37882300.0
2017-01-03,17150,17600,16800,17450,42134,661046.0,37882300.0
2017-01-04,17700,17950,17450,17750,64220,672411.0,37882300.0
2017-01-05,17900,17900,17350,17500,24032,662940.0,37882300.0
2017-01-06,17350,17500,17150,17200,32233,651576.0,37882300.0
2017-01-09,17350,17350,16900,17100,22228,647787.0,37882300.0
2017-01-10,16900,17100,16700,17050,38217,645893.0,37882300.0
2017-01-11,17050,17100,16800,17100,14724,647787.0,37882300.0
2017-01-12,17150,17350,16850,17350,22188,657258.0,37882300.0
2017-01-13,17300,17400,16950,17250,21999,653470.0,37882300.0
2017-01-16,17300,17450,17150,17250,12572,653470.0,37882300.0
2017-01-17,17250,17450,17200,17250,14569,653470.0,37882300.0
2017-01-18,17100,17350,17050,17250,15816,653470.0,37882300.0
2017-01-19,17350,17450,17100,17400,15617,659152.0,37882300.0
2017-01-20,17300,17500,17150,17200,13626,651576.0,37882300.0
2017-01-23,17150,17400,17100,17100,5194,647787.0,37882300.0
2017-01-24,17350,17350,17000,17250,13089,653470.0,37882300.0
2017-01-25,17250,17250,16900,17100,9751,647787.0,37882300.0
2017-01-26,17100,17450,17000,17400,16533,659152.0,37882300.0
2017-01-31,17150,17350,16950,16950,23337,642105.0,37882300.0
2017-02-01,17050,17200,16750,16850,26498,638317.0,37882300.0
2017-02-02,16850,18050,16600,17400,79610,659152.0,37882300.0
2017-02-03,17500,17500,17000,17200,39219,651576.0,37882300.0
2017-02-06,17300,17300,17000,17000,22417,643999.0,37882300.0
2017-02-07,17100,17100,16500,16800,29006,636423.0,37882300.0
2017-02-08,16800,17100,16650,17100,27388,647787.0,37882300.0
2017-02-09,17100,17100,16750,16800,21628,636423.0,37882300.0
2017-02-10,16850,17350,16800,17000,60568,643999.0,37882300.0
2017-02-13,17100,17300,16900,17300,39975,655364.0,37882300.0
2017-02-14,17300,17300,16750,16950,102107,642105.0,37882300.0
2017-02-15,16950,17200,16850,17100,24551,647787.0,37882300.0
2017-02-16,17150,17350,17150,17300,37908,655364.0,37882300.0
2017-02-17,17200,17400,17050,17400,35516,659152.0,37882300.0
2017-02-20,17450,17700,17350,17650,35622,668623.0,37882300.0
2017-02-21,17650,17750,17400,17450,41888,661046.0,37882300.0
2017-02-22,17450,17550,17150,17450,34124,661046.0,37882300.0
2017-02-23,17250,18250,17150,17850,50854,676199.0,37882300.0
2017-02-24,17950,18000,17600,17950,22915,679987.0,37882300.0
2017-02-27,18000,18000,17600,17650,11612,668623.0,37882300.0
2017-02-28,17750,18400,17500,17950,22110,679987.0,37882300.0
2017-03-02,18000,18000,17500,17800,19983,674305.0,37882300.0
2017-03-03,17750,17750,17150,17150,30150,649681.0,37882300.0
2017-03-06,17000,17550,16950,17250,18127,653470.0,37882300.0
2017-03-07,17200,17800,17100,17450,24370,661046.0,37882300.0
2017-03-08,17250,17850,17250,17550,12294,664834.0,37882300.0
2017-03-09,17650,17700,17300,17500,44988,662940.0,37882300.0
2017-03-10,17750,17750,17250,17400,22892,659152.0,37882300.0
2017-03-13,17450,17600,17200,17300,33486,655364.0,37882300.0
2017-03-14,17300,17450,17000,17400,47820,659152.0,37882300.0
2017-03-15,17400,17450,17150,17350,13405,657258.0,37882300.0
2017-03-16,17350,17350,16900,17250,39348,653470.0,37882300.0
2017-03-17,17250,17350,16950,17200,30720,651576.0,37882300.0
2017-03-20,17100,17250,16850,17050,27998,645893.0,37882300.0
2017-03-21,17050,17050,16800,16850,32620,638317.0,37882300.0
2017-03-22,16750,16950,16000,16900,148139,640211.0,37882300.0
2017-03-23,16950,17000,16550,16950,104459,642105.0,37882300.0
2017-03-24,16900,17250,16900,17000,53271,643999.0,37882300.0
2017-03-27,17100,17250,16900,17000,47794,643999.0,37882300.0
2017-03-28,17100,17100,16900,17050,20465,645893.0,37882300.0
2017-03-29,17100,17300,16950,17200,22693,651576.0,37882300.0
2017-03-30,17250,17450,17100,17300,34081,655364.0,37882300.0
2017-03-31,17350,17350,17100,17300,16380,655364.0,37882300.0
2017-04-03,17450,17600,17300,17600,36032,666728.0,37882300.0
2017-04-04,17600,18300,17600,18100,106536,685670.0,37882300.0
2017-04-05,18200,18450,17850,18400,87185,697034.0,37882300.0
2017-04-06,18450,18450,18050,18200,32051,689458.0,37882300.0
2017-04-07,18350,18400,18050,18050,18714,683776.0,37882300.0
2017-04-10,18200,18400,17600,17850,22106,676199.0,37882300.0
2017-04-11,17650,18250,17650,18150,25718,687564.0,37882300.0
2017-04-12,18300,18450,18150,18350,34385,695140.0,37882300.0
2017-04-13,18400,18500,18100,18350,22208,695140.0,37882300.0
2017-04-14,18250,18350,18000,18050,17951,683776.0,37882300.0
2017-04-17,18050,18350,18050,18200,11330,689458.0,37882300.0
2017-04-18,18100,18500,18050,18500,12729,700823.0,37882300.0
2017-04-19,18300,18750,18300,18650,36062,706505.0,37882300.0
2017-04-20,18750,19050,18650,19050,37065,721658.0,37882300.0
2017-04-21,18950,19350,18900,19000,24941,719764.0,37882300.0
2017-04-24,19000,19300,18900,19000,24418,719764.0,37882300.0
2017-04-25,18950,19300,18900,19300,19732,731128.0,37882300.0
2017-04-26,19400,19600,19150,19550,22575,740599.0,37882300.0
2017-04-27,19500,19500,19000,19400,23294,734917.0,37882300.0
2017-04-28,19400,19500,19150,19200,22696,727340.0,37882300.0
2017-05-02,19450,19450,18950,19200,19189,727340.0,37882300.0
2017-05-04,19000,19550,18900,19450,23588,736811.0,37882300.0
2017-05-08,19250,19500,19050,19400,21408,734917.0,37882300.0
2017-05-10,19250,19250,18800,18850,35003,714081.0,37882300.0
2017-05-11,18850,19000,18550,18700,19445,708399.0,37882300.0
2017-05-12,18650,19150,18600,18750,18840,710293.0,37882300.0
2017-05-15,18750,19150,18650,19100,15268,723552.0,37882300.0
2017-05-16,18750,18850,18250,18700,47217,708399.0,37882300.0
2017-05-17,18500,18750,18000,18300,102641,693246.0,37882300.0
2017-05-18,18200,18800,17950,18200,26472,689458.0,37882300.0
2017-05-19,18350,18600,18200,18550,13237,702717.0,37882300.0
2017-05-22,18500,18650,18250,18600,23473,704611.0,37882300.0
2017-05-23,18500,18650,18300,18350,18398,695140.0,37882300.0
2017-05-24,18500,18750,18250,18700,22766,708399.0,37882300.0
2017-05-25,18800,18850,18400,18700,18705,708399.0,37882300.0
2017-05-26,18700,18700,18500,18700,18799,708399.0,37882300.0
2017-05-29,18800,18800,18150,18150,32093,687564.0,37882300.0
2017-05-30,18250,18250,17800,17900,46346,678093.0,37882300.0
2017-05-31,17850,17950,17500,17550,79610,664834.0,37882300.0
2017-06-01,17550,17650,17300,17350,40937,657258.0,37882300.0
2017-06-02,17400,17800,17000,17450,57532,661046.0,37882300.0
2017-06-05,17350,17800,17350,17600,103341,666728.0,37882300.0
2017-06-07,17700,17700,17350,17500,79528,662940.0,37882300.0
2017-06-08,17600,17800,17350,17550,110242,664834.0,37882300.0
2017-06-09,17600,17850,17450,17800,34888,674305.0,37882300.0
2017-06-12,17700,17750,17350,17700,72821,670517.0,37882300.0
2017-06-13,17600,17750,17250,17250,71774,653470.0,37882300.0
2017-06-14,17300,17400,17150,17250,35666,653470.0,37882300.0
2017-06-15,17350,17450,17200,17250,32203,653470.0,37882300.0
2017-06-16,17350,17500,17100,17100,60139,647787.0,37882300.0
2017-06-19,17250,17250,16750,17250,99934,653470.0,37882300.0
2017-06-20,17250,17550,17150,17250,157981,653470.0,37882300.0
2017-06-21,17350,17500,17250,17350,149642,657258.0,37882300.0
2017-06-22,17350,17550,17200,17450,1474616,661046.0,37882300.0
2017-06-23,17550,17850,17550,17700,110087,670517.0,37882300.0
2017-06-26,17900,18100,17700,18000,101895,681881.0,37882300.0
2017-06-27,18000,18100,17500,17750,122783,672411.0,37882300.0
2017-06-28,17650,17700,17400,17550,46070,664834.0,37882300.0
2017-06-29,17500,17650,17350,17550,12691,664834.0,37882300.0
2017-06-30,17550,17550,17200,17500,56702,662940.0,37882300.0
2017-07-03,17450,17700,17300,17650,47982,668623.0,37882300.0
2017-07-04,17750,17850,17500,17550,26518,664834.0,37882300.0
2017-07-05,17550,17600,17350,17550,34677,664834.0,37882300.0
2017-07-06,17550,17550,17300,17350,26015,657258.0,37882300.0
2017-07-07,17300,17450,17250,17350,21211,657258.0,37882300.0
2017-07-10,17400,17700,17200,17650,32299,668623.0,37882300.0
2017-07-11,17750,17850,17250,17650,28725,668623.0,37882300.0
2017-07-12,17400,17600,17300,17300,28063,655364.0,37882300.0
2017-07-13,17250,17650,17250,17250,14453,653470.0,37882300.0
2017-07-14,17400,17600,17150,17550,28722,664834.0,37882300.0
2017-07-17,17550,17650,17350,17500,9573,662940.0,37882300.0
2017-07-18,17350,17550,17250,17350,40864,657258.0,37882300.0
2017-07-19,17450,17450,17100,17350,36145,657258.0,37882300.0
2017-07-20,17400,17750,17200,17650,64451,668623.0,37882300.0
2017-07-21,17650,17750,17200,17300,53592,655364.0,37882300.0
2017-07-24,17450,17450,17250,17300,34117,655364.0,37882300.0
2017-07-25,17400,17450,16900,17100,67280,647787.0,37882300.0
2017-07-26,17250,17250,16950,17200,28234,651576.0,37882300.0
2017-07-27,17300,17300,17050,17100,13785,647787.0,37882300.0
2017-07-28,17250,17300,16700,16800,101565,636423.0,37882300.0
2017-07-31,16750,16800,16500,16550,26354,626952.0,37882300.0
2017-08-01,16750,17050,16700,17050,83784,645893.0,37882300.0
2017-08-02,17050,17150,16750,17150,29216,649681.0,37882300.0
2017-08-03,17150,17150,16600,17050,29562,645893.0,37882300.0
2017-08-04,17000,17000,16700,16800,30614,636423.0,37882300.0
2017-08-07,16900,16950,16550,16600,55054,628846.0,37882300.0
2017-08-08,16600,16850,16550,16700,33319,632634.0,37882300.0
2017-08-09,16650,16700,16450,16650,33034,630740.0,37882300.0
2017-08-10,16550,16650,16200,16350,47741,619376.0,37882300.0
2017-08-11,16350,16600,16100,16350,48231,619376.0,37882300.0
2017-08-14,16400,17000,16200,16850,89033,638317.0,37882300.0
2017-08-16,16950,17000,16450,16500,75943,625058.0,37882300.0
2017-08-17,16600,16850,16450,16500,31127,625058.0,37882300.0
2017-08-18,16500,16550,16250,16350,55121,619376.0,37882300.0
2017-08-21,16450,16500,16100,16300,43592,617481.0,37882300.0
2017-08-22,16350,16400,16100,16300,39362,617481.0,37882300.0
2017-08-23,16300,16300,16050,16150,62685,611799.0,37882300.0
2017-08-24,16300,16450,15850,16100,60984,609905.0,37882300.0
2017-08-25,16200,16400,16050,16350,34166,619376.0,37882300.0
2017-08-28,16450,16450,16050,16400,43218,621270.0,37882300.0
2017-08-29,16450,16450,16100,16150,18335,611799.0,37882300.0
2017-08-30,16200,16250,16050,16050,13729,608011.0,37882300.0
2017-08-31,16200,16200,15950,16150,11621,611799.0,37882300.0
2017-09-01,16200,16200,15800,15900,44021,602329.0,37882300.0
2017-09-04,15700,15950,15600,15850,47279,600434.0,37882300.0
2017-09-05,15900,15900,15250,15250,55672,577705.0,37882300.0
2017-09-06,15350,15400,15000,15100,62802,572023.0,37882300.0
2017-09-07,15200,15200,14950,15000,63113,568234.0,37882300.0
2017-09-08,15050,15150,14650,14650,75061,554976.0,37882300.0
