SK이노베이션(096770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-09-05,138500,141000,137500,139500,457691,12898946.0,92465564.0
2013-09-06,139000,144000,139000,142500,567486,13176343.0,92465564.0
2013-09-09,144500,149500,144000,148500,905119,13731136.0,92465564.0
2013-09-10,149000,151500,146500,149000,523844,13777369.0,92465564.0
2013-09-11,147500,149500,147000,149000,389865,13777369.0,92465564.0
2013-09-12,149500,151500,147500,148500,433513,13731136.0,92465564.0
2013-09-13,150500,150500,148000,148000,269440,13684903.0,92465564.0
2013-09-16,148000,151000,148000,150000,467844,13869835.0,92465564.0
2013-09-17,151000,151000,148500,150500,439809,13916067.0,92465564.0
2013-09-23,149500,152500,149000,152000,380025,14054766.0,92465564.0
2013-09-24,151500,151500,146500,149000,455181,13777369.0,92465564.0
2013-09-25,148000,148000,146000,146500,377305,13546205.0,92465564.0
2013-09-26,145500,149500,145500,148000,297861,13684903.0,92465564.0
2013-09-27,149500,150000,147000,148500,263956,13731136.0,92465564.0
2013-09-30,146500,147000,144500,146000,378627,13499972.0,92465564.0
2013-10-01,144500,146000,144000,145500,192627,13453740.0,92465564.0
2013-10-02,146000,146500,144500,144500,194082,13361274.0,92465564.0
2013-10-04,144000,144500,141000,144000,234176,13315041.0,92465564.0
2013-10-07,143000,145500,143000,143500,130353,13268808.0,92465564.0
2013-10-08,143000,146500,141000,146000,226226,13499972.0,92465564.0
2013-10-10,145500,146000,143500,145000,176977,13407507.0,92465564.0
2013-10-11,146500,150000,145000,148500,467642,13731136.0,92465564.0
2013-10-14,148500,150500,148500,149000,280613,13777369.0,92465564.0
2013-10-15,151000,152500,150000,151500,432186,14008533.0,92465564.0
2013-10-16,151500,154000,151000,153000,425293,14147231.0,92465564.0
2013-10-17,154500,155000,150000,152000,340958,14054766.0,92465564.0
2013-10-18,152500,152500,150000,151500,229072,14008533.0,92465564.0
2013-10-21,152500,158500,152500,157500,860593,14563326.0,92465564.0
2013-10-22,157500,158500,156000,158000,357911,14609559.0,92465564.0
2013-10-23,159000,159500,154000,154500,482096,14285930.0,92465564.0
2013-10-24,154000,156000,151500,154500,303659,14285930.0,92465564.0
2013-10-25,154500,155500,150500,152000,374109,14054766.0,92465564.0
2013-10-28,151500,152000,148500,151500,249600,14008533.0,92465564.0
2013-10-29,152000,154500,150500,153000,282907,14147231.0,92465564.0
2013-10-30,154000,154000,151500,153500,194235,14193464.0,92465564.0
2013-10-31,152000,153000,149000,149000,290604,13777369.0,92465564.0
2013-11-01,149000,150000,146500,148500,190455,13731136.0,92465564.0
2013-11-04,147500,148000,146000,147000,222057,13592438.0,92465564.0
2013-11-05,147000,147500,144000,145500,319933,13453740.0,92465564.0
2013-11-06,144000,146500,142500,143500,440436,13268808.0,92465564.0
2013-11-07,144000,145000,141500,142000,290447,13130110.0,92465564.0
2013-11-08,140500,142000,139500,140500,443896,12991412.0,92465564.0
2013-11-11,141000,142000,137500,139500,316242,12898946.0,92465564.0
2013-11-12,140000,143000,139500,141000,272898,13037645.0,92465564.0
2013-11-13,140000,140000,137000,137500,395892,12714015.0,92465564.0
2013-11-14,137500,138000,133500,135000,611723,12482851.0,92465564.0
2013-11-15,134500,138000,134000,137500,458615,12714015.0,92465564.0
2013-11-18,139500,141000,138500,138500,331402,12806481.0,92465564.0
2013-11-19,138500,141000,138000,140000,299944,12945179.0,92465564.0
2013-11-20,139500,140000,138500,139500,134601,12898946.0,92465564.0
2013-11-21,139500,139500,137500,138500,225213,12806481.0,92465564.0
2013-11-22,140000,142000,140000,141000,266826,13037645.0,92465564.0
2013-11-25,141000,142000,140000,141000,377455,13037645.0,92465564.0
2013-11-26,140000,141000,138000,139500,397936,12898946.0,92465564.0
2013-11-27,138500,139500,137500,138500,245127,12806481.0,92465564.0
2013-11-28,139000,140500,138500,140000,223198,12945179.0,92465564.0
2013-11-29,140500,144500,140000,144000,524138,13315041.0,92465564.0
2013-12-02,143500,145500,143000,144000,276948,13315041.0,92465564.0
2013-12-03,143500,145500,142500,144000,386132,13315041.0,92465564.0
2013-12-04,143500,144000,141500,142000,261586,13130110.0,92465564.0
2013-12-05,141500,144000,141000,143000,307201,13222576.0,92465564.0
2013-12-06,142500,142500,140500,141500,277388,13083877.0,92465564.0
2013-12-09,142000,143500,141500,141500,189929,13083877.0,92465564.0
2013-12-10,142000,142000,139500,140000,259381,12945179.0,92465564.0
2013-12-11,140000,141000,139000,139000,217814,12852713.0,92465564.0
2013-12-12,138000,140500,138000,138500,337067,12806481.0,92465564.0
2013-12-13,138500,139000,136000,137500,234269,12714015.0,92465564.0
2013-12-16,136500,138500,136000,136500,250094,12621549.0,92465564.0
2013-12-17,137500,138500,137000,137500,277801,12714015.0,92465564.0
2013-12-18,137500,139500,136500,138000,214129,12760248.0,92465564.0
2013-12-19,140000,140500,137000,137500,200917,12714015.0,92465564.0
2013-12-20,138000,138000,136000,137500,225615,12714015.0,92465564.0
2013-12-23,138000,139000,137000,137500,200054,12714015.0,92465564.0
2013-12-24,138000,141000,137500,140000,365342,12945179.0,92465564.0
2013-12-26,141000,142500,140500,141000,273701,13037645.0,92465564.0
2013-12-27,140000,141500,139000,140500,262791,12991412.0,92465564.0
2013-12-30,141000,142500,140500,141500,214496,13083877.0,92465564.0
2014-01-02,143000,143500,139000,140000,282896,12945179.0,92465564.0
2014-01-03,140500,141000,137500,138500,314889,12806481.0,92465564.0
2014-01-06,137500,138500,136500,137500,171686,12714015.0,92465564.0
2014-01-07,136000,137000,134500,135500,382171,12529084.0,92465564.0
2014-01-08,136000,136500,132500,133500,492483,12344153.0,92465564.0
2014-01-09,133500,134000,132000,132000,306145,12205454.0,92465564.0
2014-01-10,132000,133500,130500,131000,431569,12112989.0,92465564.0
2014-01-13,131000,133500,131000,131500,196405,12159222.0,92465564.0
2014-01-14,131500,131500,130000,131000,187911,12112989.0,92465564.0
2014-01-15,131500,132500,130000,131000,253776,12112989.0,92465564.0
2014-01-16,131000,133500,130500,131000,306902,12112989.0,92465564.0
2014-01-17,131000,132000,130000,130500,213840,12066756.0,92465564.0
2014-01-20,130000,130500,128500,129000,415856,11928058.0,92465564.0
2014-01-21,129000,131000,128500,130000,199069,12020523.0,92465564.0
2014-01-22,130000,133000,130000,131500,311224,12159222.0,92465564.0
2014-01-23,132000,133000,131000,132000,341695,12205454.0,92465564.0
2014-01-24,131500,132000,130500,131000,212558,12112989.0,92465564.0
2014-01-27,128500,129500,127000,128500,365913,11881825.0,92465564.0
2014-01-28,127000,128500,127000,128000,274827,11835592.0,92465564.0
2014-01-29,128500,129500,127000,127000,356796,11743127.0,92465564.0
2014-02-03,125500,127500,124500,127000,286572,11743127.0,92465564.0
2014-02-04,125000,128000,125000,126000,361381,11650661.0,92465564.0
2014-02-05,126000,131500,126000,129000,636024,11928058.0,92465564.0
2014-02-06,130000,131500,129000,129500,306115,11974291.0,92465564.0
2014-02-07,131000,131500,129000,129500,180509,11974291.0,92465564.0
2014-02-10,131000,131500,130000,130000,197844,12020523.0,92465564.0
2014-02-11,129500,133000,129500,131000,327129,12112989.0,92465564.0
2014-02-12,132000,133000,131000,131500,312826,12159222.0,92465564.0
2014-02-13,132500,134000,131000,131500,314169,12159222.0,92465564.0
2014-02-14,132500,133500,132500,132500,231943,12251687.0,92465564.0
2014-02-17,134000,135000,133500,134000,323976,12390386.0,92465564.0
2014-02-18,134500,135500,134000,134500,195141,12436618.0,92465564.0
2014-02-19,135000,135500,134000,135000,199251,12482851.0,92465564.0
2014-02-20,133500,135000,133500,134500,216432,12436618.0,92465564.0
2014-02-21,134500,135500,134000,135000,182774,12482851.0,92465564.0
2014-02-24,135000,135000,133000,134000,211532,12390386.0,92465564.0
2014-02-25,135000,136500,134500,135500,314136,12529084.0,92465564.0
2014-02-26,135000,137500,135000,136000,281583,12575317.0,92465564.0
2014-02-27,136500,137500,134500,135000,270672,12482851.0,92465564.0
2014-02-28,133500,134500,132000,133500,386094,12344153.0,92465564.0
2014-03-03,133000,133500,131500,132500,186972,12251687.0,92465564.0
2014-03-04,132500,134500,132500,133000,169811,12297920.0,92465564.0
2014-03-05,134000,134500,132500,132500,219224,12251687.0,92465564.0
2014-03-06,132500,133000,130500,132500,203181,12251687.0,92465564.0
2014-03-07,132500,133000,131000,131500,255860,12159222.0,92465564.0
2014-03-10,131500,132000,128500,130000,341677,12020523.0,92465564.0
2014-03-11,129500,130000,128500,129500,170509,11974291.0,92465564.0
2014-03-12,128500,129500,128000,128500,206341,11881825.0,92465564.0
2014-03-13,129500,130000,127500,127500,306415,11789359.0,92465564.0
2014-03-14,127500,129500,127000,129000,172372,11928058.0,92465564.0
2014-03-17,128000,129500,128000,129000,97698,11928058.0,92465564.0
2014-03-18,130000,130000,128000,128500,223128,11881825.0,92465564.0
2014-03-19,128000,128500,124500,125000,747604,11558196.0,92465564.0
2014-03-20,123500,123500,117000,117500,992678,10864704.0,92465564.0
2014-03-21,118000,119500,117500,119000,510712,11003402.0,92465564.0
2014-03-24,119000,121500,119000,120000,342471,11095868.0,92465564.0
2014-03-25,119000,121500,119000,121000,274155,11188333.0,92465564.0
2014-03-26,122500,122500,120000,121500,233368,11234566.0,92465564.0
2014-03-27,121000,121500,120000,121500,146516,11234566.0,92465564.0
2014-03-28,122000,123000,121000,122000,213534,11280799.0,92465564.0
2014-03-31,122000,124500,121500,122000,307372,11280799.0,92465564.0
2014-04-01,122000,123000,121000,122500,157962,11327032.0,92465564.0
2014-04-02,122000,123000,120000,120500,444741,11142100.0,92465564.0
2014-04-03,120000,121000,119000,120000,272094,11095868.0,92465564.0
2014-04-04,119500,121500,119500,120000,281286,11095868.0,92465564.0
2014-04-07,119000,121000,119000,120500,173619,11142100.0,92465564.0
2014-04-08,120500,124000,120000,123000,409960,11373264.0,92465564.0
2014-04-09,124000,128000,123500,127000,679936,11743127.0,92465564.0
2014-04-10,127500,130000,126000,127500,493274,11789359.0,92465564.0
2014-04-11,126000,129000,125500,128000,319228,11835592.0,92465564.0
2014-04-14,127500,130000,126000,127500,211392,11789359.0,92465564.0
2014-04-15,127500,128500,126000,126500,198787,11696894.0,92465564.0
2014-04-16,126000,126500,125000,125500,241814,11604428.0,92465564.0
2014-04-17,126000,127000,125500,125500,114959,11604428.0,92465564.0
2014-04-18,126500,129000,126000,127500,172615,11789359.0,92465564.0
2014-04-21,127500,128000,126000,127000,149624,11743127.0,92465564.0
2014-04-22,127500,128500,125000,127000,259373,11743127.0,92465564.0
2014-04-23,127500,128000,124000,125000,264762,11558196.0,92465564.0
2014-04-24,124500,125000,122000,123500,284748,11419497.0,92465564.0
2014-04-25,123000,123000,120000,120500,379938,11142100.0,92465564.0
2014-04-28,119000,121000,119000,120000,199811,11095868.0,92465564.0
2014-04-29,119500,121000,119000,119500,168874,11049635.0,92465564.0
2014-04-30,119000,119500,117000,118000,336061,10910937.0,92465564.0
2014-05-02,117000,118000,116500,117500,169952,10864704.0,92465564.0
2014-05-07,117000,117500,113000,113500,353051,10494842.0,92465564.0
2014-05-08,113500,114500,112000,113500,367834,10494842.0,92465564.0
2014-05-09,113000,114000,109500,111000,604286,10263678.0,92465564.0
2014-05-12,111000,111000,108500,109500,479732,10124979.0,92465564.0
2014-05-13,111000,114000,110000,112500,571211,10402376.0,92465564.0
2014-05-14,113500,113500,111000,112500,401751,10402376.0,92465564.0
2014-05-15,112500,113000,111000,112000,390231,10356143.0,92465564.0
2014-05-16,111500,112000,110500,111500,241147,10309910.0,92465564.0
2014-05-19,112500,114500,111500,112500,396549,10402376.0,92465564.0
2014-05-20,113000,113000,110500,112000,290510,10356143.0,92465564.0
2014-05-21,110500,111500,110000,111000,277814,10263678.0,92465564.0
2014-05-22,112000,115500,111500,114500,611451,10587307.0,92465564.0
2014-05-23,115000,115000,112000,113000,323355,10448609.0,92465564.0
2014-05-26,113000,114000,112000,112500,201804,10402376.0,92465564.0
2014-05-27,113000,113500,111000,112000,259494,10356143.0,92465564.0
2014-05-28,111500,112500,111000,112000,190226,10356143.0,92465564.0
2014-05-29,111500,112000,108000,109000,721143,10078746.0,92465564.0
2014-05-30,109000,110000,106000,106500,602711,9847583.0,92465564.0
2014-06-02,106000,107500,106000,107500,243164,9940048.0,92465564.0
2014-06-03,107000,107500,101500,103000,747907,9523953.0,92465564.0
2014-06-05,102000,102500,98700,99600,1027072,9209570.0,92465564.0
2014-06-09,99800,104000,99200,102000,906992,9431488.0,92465564.0
2014-06-10,102000,104500,102000,104000,471102,9616419.0,92465564.0
2014-06-11,104000,104500,102500,103500,371673,9570186.0,92465564.0
2014-06-12,103000,103000,100500,100500,535443,9292789.0,92465564.0
2014-06-13,103000,104500,102000,104000,567149,9616419.0,92465564.0
2014-06-16,106000,107500,104500,107000,589583,9893815.0,92465564.0
2014-06-17,106500,106500,104500,105500,362052,9755117.0,92465564.0
2014-06-18,105500,106000,102000,103500,346744,9570186.0,92465564.0
2014-06-19,104000,105000,101000,102500,387127,9477720.0,92465564.0
2014-06-20,102000,102500,99200,100000,666908,9246556.0,92465564.0
2014-06-23,101000,104500,99800,104000,559989,9616419.0,92465564.0
2014-06-24,104000,107000,104000,105500,689277,9755117.0,92465564.0
2014-06-25,106000,111000,106000,110000,1177094,10171212.0,92465564.0
2014-06-26,109500,114000,109500,112500,865343,10402376.0,92465564.0
2014-06-27,113500,114000,111000,113000,447524,10448609.0,92465564.0
2014-06-30,113500,114000,110000,113000,424465,10448609.0,92465564.0
2014-07-01,112000,113500,111500,112500,226450,10402376.0,92465564.0
2014-07-02,112000,112500,109500,110500,423599,10217445.0,92465564.0
2014-07-03,109500,110000,106000,107000,709686,9893815.0,92465564.0
2014-07-04,106500,107000,103500,105000,542810,9708884.0,92465564.0
2014-07-07,105000,105000,103000,104000,292530,9616419.0,92465564.0
2014-07-08,103500,105000,101500,103000,485675,9523953.0,92465564.0
2014-07-09,101500,102500,100000,101000,371115,9339022.0,92465564.0
2014-07-10,101500,102000,100000,100500,407081,9292789.0,92465564.0
2014-07-11,99900,101000,99800,99900,431223,9237310.0,92465564.0
2014-07-14,100000,101000,99300,99800,321305,9228063.0,92465564.0
2014-07-15,100000,101500,99800,100500,610262,9292789.0,92465564.0
2014-07-16,101000,102000,99900,100000,451168,9246556.0,92465564.0
2014-07-17,100500,102000,100000,101000,481690,9339022.0,92465564.0
2014-07-18,101500,102000,100500,101500,304407,9385255.0,92465564.0
2014-07-21,101500,102000,99800,99900,346817,9237310.0,92465564.0
2014-07-22,99800,100500,98800,99500,404355,9200324.0,92465564.0
2014-07-23,99800,99900,98700,99200,344893,9172584.0,92465564.0
2014-07-24,99000,105500,99000,105500,1111004,9755117.0,92465564.0
2014-07-25,105500,105500,102000,104000,644720,9616419.0,92465564.0
2014-07-28,103500,104000,102000,103000,397037,9523953.0,92465564.0
2014-07-29,103000,106500,102500,106000,674939,9801350.0,92465564.0
2014-07-30,105500,105500,103000,104000,433562,9616419.0,92465564.0
2014-07-31,104000,105000,102500,103500,453871,9570186.0,92465564.0
2014-08-01,102000,105500,102000,105000,338990,9708884.0,92465564.0
2014-08-04,107000,108500,105500,106000,530158,9801350.0,92465564.0
2014-08-05,106500,107000,102000,103000,538518,9523953.0,92465564.0
2014-08-06,102500,103500,101000,101500,263988,9385255.0,92465564.0
2014-08-07,102000,102500,100000,100500,268513,9292789.0,92465564.0
2014-08-08,100500,104000,100000,102000,518423,9431488.0,92465564.0
2014-08-11,102500,105500,102000,103500,399647,9570186.0,92465564.0
2014-08-12,105000,105500,102500,103500,290909,9570186.0,92465564.0
2014-08-13,104000,104000,100500,102000,436961,9431488.0,92465564.0
2014-08-14,101500,102000,100500,101500,273436,9385255.0,92465564.0
2014-08-18,101500,102000,99700,99800,419037,9228063.0,92465564.0
2014-08-19,100000,101000,98800,99000,489236,9154091.0,92465564.0
2014-08-20,99500,99700,92000,92800,1895636,8580804.0,92465564.0
2014-08-21,92800,93900,90100,93900,906457,8682516.0,92465564.0
2014-08-22,93200,96400,93200,95500,535802,8830461.0,92465564.0
2014-08-25,94600,96800,93300,93800,302215,8673270.0,92465564.0
2014-08-26,93800,95900,93800,95400,300704,8821215.0,92465564.0
2014-08-27,95800,95800,94000,94500,261898,8737996.0,92465564.0
2014-08-28,94400,95100,94200,95100,247151,8793475.0,92465564.0
2014-08-29,95100,95200,93800,94100,371089,8701010.0,92465564.0
2014-09-01,94200,94700,93000,93900,221291,8682516.0,92465564.0
2014-09-02,93900,96700,93600,94000,391377,8691763.0,92465564.0
2014-09-03,92700,93000,91000,91600,594499,8469846.0,92465564.0
2014-09-04,92100,92200,90700,91200,337502,8432859.0,92465564.0
2014-09-05,90700,93600,90700,91500,462569,8460599.0,92465564.0
2014-09-11,92000,92000,90900,91000,430846,8414366.0,92465564.0
2014-09-12,91100,92000,90900,90900,204537,8405120.0,92465564.0
2014-09-15,91000,91400,90500,91100,223852,8423613.0,92465564.0
2014-09-16,90800,91600,90200,90700,276314,8386627.0,92465564.0
2014-09-17,91300,93000,91100,92900,399782,8590051.0,92465564.0
2014-09-18,93000,93100,91100,91600,292659,8469846.0,92465564.0
2014-09-19,91700,91900,91100,91500,219892,8460599.0,92465564.0
2014-09-22,91500,91500,87700,87900,649836,8127723.0,92465564.0
2014-09-23,87300,87900,85100,85200,754906,7878066.0,92465564.0
2014-09-24,85500,85700,84200,84400,527303,7804094.0,92465564.0
2014-09-25,85200,85500,84400,84400,329595,7804094.0,92465564.0
2014-09-26,83000,83900,82300,82900,560040,7665395.0,92465564.0
2014-09-29,83000,83100,80500,81000,637052,7489711.0,92465564.0
2014-09-30,81000,81900,80400,81100,360430,7498957.0,92465564.0
2014-10-01,80500,80700,76200,76500,904297,7073616.0,92465564.0
2014-10-02,75600,76500,74600,75000,582005,6934917.0,92465564.0
2014-10-06,74800,79000,74300,77800,556587,7193821.0,92465564.0
2014-10-07,77300,79100,75300,75900,418486,7018136.0,92465564.0
2014-10-08,75200,78400,75100,77700,498319,7184574.0,92465564.0
2014-10-10,77200,77900,75500,76200,361890,7045876.0,92465564.0
2014-10-13,75700,78100,75200,77300,377748,7147588.0,92465564.0
2014-10-14,78200,82800,78100,80200,839824,7415738.0,92465564.0
2014-10-15,80400,81100,78500,78800,557267,7286286.0,92465564.0
2014-10-16,78400,78700,75300,77800,565866,7193821.0,92465564.0
2014-10-17,78500,79000,76700,78600,592021,7267793.0,92465564.0
2014-10-20,80600,81800,79900,81100,613038,7498957.0,92465564.0
2014-10-21,81200,82300,79100,80000,601080,7397245.0,92465564.0
2014-10-22,81400,82400,80600,81000,510813,7489711.0,92465564.0
2014-10-23,80000,81300,79400,80500,271273,7443478.0,92465564.0
2014-10-24,81300,82000,80800,81300,335740,7517450.0,92465564.0
2014-10-27,81600,86700,80300,86600,890891,8007518.0,92465564.0
2014-10-28,86000,87200,83300,83800,718396,7748614.0,92465564.0
2014-10-29,84700,89800,84300,89000,885403,8229435.0,92465564.0
2014-10-30,89000,89000,86200,87100,449261,8053751.0,92465564.0
2014-10-31,87400,87600,85500,87500,308168,8090737.0,92465564.0
2014-11-03,87000,87100,85000,85000,333459,7859573.0,92465564.0
2014-11-04,84800,84900,80800,80800,500724,7471218.0,92465564.0
2014-11-05,80600,83200,79000,83000,407667,7674642.0,92465564.0
2014-11-06,83700,87200,82800,87000,475288,8044504.0,92465564.0
2014-11-07,86500,86600,85600,86200,284097,7970532.0,92465564.0
2014-11-10,87200,89200,85300,86000,317861,7952039.0,92465564.0
2014-11-11,85900,86200,84300,84600,321471,7822587.0,92465564.0
2014-11-12,84600,90400,84600,89300,721549,8257175.0,92465564.0
2014-11-13,89200,89200,87300,87600,344743,8099983.0,92465564.0
2014-11-14,86500,86500,84200,86000,384409,7952039.0,92465564.0
2014-11-17,86700,90100,86100,90100,579423,8331147.0,92465564.0
2014-11-18,89900,90400,88000,88200,354908,8155463.0,92465564.0
2014-11-19,88500,89600,86600,88500,271293,8183202.0,92465564.0
2014-11-20,88200,89200,87200,88600,213497,8192449.0,92465564.0
2014-11-21,89600,90300,88800,88900,344999,8220189.0,92465564.0
2014-11-24,92000,98900,91500,98500,1887803,9107858.0,92465564.0
2014-11-25,97800,98700,95500,96200,708279,8895187.0,92465564.0
2014-11-26,95100,95400,92400,94000,675415,8691763.0,92465564.0
2014-11-27,92900,93000,89500,91800,803291,8488339.0,92465564.0
2014-11-28,87400,88700,85700,85700,1172829,7924299.0,92465564.0
2014-12-01,83200,83300,80300,81800,929548,7563683.0,92465564.0
2014-12-02,84100,84800,82000,82900,675228,7665395.0,92465564.0
2014-12-03,82500,84400,82000,84200,371781,7785600.0,92465564.0
2014-12-04,84200,86900,84200,85500,384937,7905806.0,92465564.0
2014-12-05,84800,87500,84600,86100,421338,7961285.0,92465564.0
2014-12-08,86000,87900,85200,86200,268499,7970532.0,92465564.0
2014-12-09,84400,85200,83000,84300,248789,7794847.0,92465564.0
2014-12-10,84100,84600,81400,81700,348976,7554437.0,92465564.0
2014-12-11,79300,82100,79200,80500,480592,7443478.0,92465564.0
2014-12-12,80900,81900,80100,81300,257896,7517450.0,92465564.0
2014-12-15,80600,84800,80100,84800,392258,7841080.0,92465564.0
2014-12-16,83100,87000,82700,85200,592525,7878066.0,92465564.0
2014-12-17,86400,88500,86200,87100,672709,8053751.0,92465564.0
2014-12-18,88900,89500,84600,86300,514300,7979778.0,92465564.0
2014-12-19,86900,87100,85200,86900,330397,8035258.0,92465564.0
2014-12-22,88500,90500,86800,89700,561828,8294161.0,92465564.0
2014-12-23,89700,90500,88900,89700,266139,8294161.0,92465564.0
2014-12-24,90100,90100,87700,89500,248376,8275668.0,92465564.0
2014-12-26,89400,89800,88900,89200,253715,8247928.0,92465564.0
2014-12-29,87900,88000,85600,85900,273006,7942792.0,92465564.0
2014-12-30,86100,86700,83800,85100,296439,7868819.0,92465564.0
2015-01-02,83900,84800,83400,84000,267229,7767107.0,92465564.0
2015-01-05,83400,83500,80700,82000,503877,7582176.0,92465564.0
2015-01-06,80100,82000,79300,79500,488602,7351012.0,92465564.0
2015-01-07,79200,82000,79200,80100,360145,7406492.0,92465564.0
2015-01-08,81300,82700,80600,82400,336403,7619162.0,92465564.0
2015-01-09,83600,85400,82000,84900,437694,7850326.0,92465564.0
2015-01-12,83500,86600,83500,84500,284186,7813340.0,92465564.0
2015-01-13,83800,83800,81700,82500,397618,7628409.0,92465564.0
2015-01-14,82500,84300,82500,83600,227611,7730121.0,92465564.0
2015-01-15,85000,85700,81800,82700,461624,7646902.0,92465564.0
2015-01-16,82000,82300,80800,81400,331805,7526697.0,92465564.0
2015-01-19,83800,88500,83500,88000,1109836,8136970.0,92465564.0
2015-01-20,87100,88900,86800,87300,392370,8072244.0,92465564.0
2015-01-21,85600,89100,84700,89000,472272,8229435.0,92465564.0
2015-01-22,90100,92900,90000,92700,820698,8571558.0,92465564.0
2015-01-23,93500,94700,91600,92200,968802,8525325.0,92465564.0
2015-01-26,91700,92000,90200,91300,305198,8442106.0,92465564.0
2015-01-27,92600,95600,92200,95200,701106,8802722.0,92465564.0
2015-01-28,95500,96900,94100,95400,567810,8821215.0,92465564.0
2015-01-29,93600,94800,92100,92500,646536,8553065.0,92465564.0
2015-01-30,94000,94200,92100,93700,379370,8664023.0,92465564.0
2015-02-02,98000,99400,97400,97500,969104,9015392.0,92465564.0
2015-02-03,99200,101500,97600,100500,928070,9292789.0,92465564.0
2015-02-04,103500,104000,97500,97800,1187501,9043132.0,92465564.0
2015-02-05,95500,96600,93600,94700,699872,8756489.0,92465564.0
2015-02-06,95500,101000,95200,100000,866992,9246556.0,92465564.0
2015-02-09,100500,102500,99000,100500,497335,9292789.0,92465564.0
2015-02-10,101000,103500,100000,100000,462607,9246556.0,92465564.0
2015-02-11,99600,102000,99100,100500,404288,9292789.0,92465564.0
2015-02-12,100500,100500,96500,97200,676299,8987653.0,92465564.0
2015-02-13,99400,100500,97800,100500,432167,9292789.0,92465564.0
2015-02-16,102000,103000,98300,99100,358248,9163337.0,92465564.0
2015-02-17,99100,102000,98400,101000,318932,9339022.0,92465564.0
2015-02-23,101500,101500,99700,101000,213008,9339022.0,92465564.0
2015-02-24,100000,101000,99100,100500,311429,9292789.0,92465564.0
2015-02-25,100500,104000,99900,104000,548207,9616419.0,92465564.0
2015-02-26,104500,105000,103000,104500,411667,9662651.0,92465564.0
2015-02-27,102500,103500,101000,103500,345463,9570186.0,92465564.0
2015-03-02,105000,106000,101500,102500,537467,9477720.0,92465564.0
2015-03-03,102000,102500,100000,101000,467061,9339022.0,92465564.0
2015-03-04,101500,102000,95600,96100,970089,8885941.0,92465564.0
2015-03-05,96200,98900,96200,97700,379904,9033886.0,92465564.0
2015-03-06,98600,101500,98500,98700,607826,9126351.0,92465564.0
2015-03-09,97100,100500,97100,98200,232996,9080118.0,92465564.0
2015-03-10,99400,99500,96700,97900,308680,9052379.0,92465564.0
2015-03-11,96400,97900,94800,95500,487085,8830461.0,92465564.0
2015-03-12,95800,96700,94600,94700,399435,8756489.0,92465564.0
2015-03-13,95300,95600,92600,93600,360118,8654777.0,92465564.0
2015-03-16,92000,92200,89200,89300,800058,8257175.0,92465564.0
2015-03-17,89400,91700,89400,91700,469339,8479092.0,92465564.0
2015-03-18,91500,91600,89300,89900,639458,8312654.0,92465564.0
2015-03-19,92300,93500,92100,93400,707640,8636284.0,92465564.0
2015-03-20,92000,93500,91600,93500,345509,8645530.0,92465564.0
2015-03-23,95000,95700,92800,93200,344612,8617791.0,92465564.0
2015-03-24,93500,94000,92100,94000,277137,8691763.0,92465564.0
2015-03-25,94100,94600,90900,91200,379987,8432859.0,92465564.0
2015-03-26,92000,93900,91800,93900,422457,8682516.0,92465564.0
2015-03-27,95900,96300,93800,94700,492951,8756489.0,92465564.0
2015-03-30,93800,93900,91500,92200,424255,8525325.0,92465564.0
2015-03-31,93100,95800,91100,95400,563237,8821215.0,92465564.0
2015-04-01,94300,98800,93800,98500,702329,9107858.0,92465564.0
2015-04-02,101500,105000,100000,100000,950090,9246556.0,92465564.0
2015-04-03,100000,103000,99000,102500,555160,9477720.0,92465564.0
2015-04-06,101500,102500,99100,101500,533189,9385255.0,92465564.0
2015-04-07,104500,105500,102000,102000,501430,9431488.0,92465564.0
2015-04-08,105000,110000,104500,110000,1431332,10171212.0,92465564.0
2015-04-09,107500,112000,107000,111000,673083,10263678.0,92465564.0
2015-04-10,112500,113500,109500,111500,453185,10309910.0,92465564.0
2015-04-13,113500,116500,111500,114000,444504,10541074.0,92465564.0
2015-04-14,115000,116500,111500,112500,507558,10402376.0,92465564.0
2015-04-15,115500,116500,113500,115500,401208,10679773.0,92465564.0
2015-04-16,120500,122000,112500,114000,835178,10541074.0,92465564.0
2015-04-17,114000,114500,109000,113500,528431,10494842.0,92465564.0
2015-04-20,110500,118500,110500,116500,745644,10772238.0,92465564.0
2015-04-21,117000,118500,115500,116000,345331,10726005.0,92465564.0
2015-04-22,116000,118500,114500,114500,408431,10587307.0,92465564.0
2015-04-23,116500,121000,116000,120500,687955,11142100.0,92465564.0
2015-04-24,121500,123000,117000,119500,587321,11049635.0,92465564.0
2015-04-27,122000,122500,115500,117000,509310,10818471.0,92465564.0
2015-04-28,117500,120000,117000,119000,313640,11003402.0,92465564.0
2015-04-29,119500,120500,114500,116500,393414,10772238.0,92465564.0
2015-04-30,117500,119500,115500,118000,622315,10910937.0,92465564.0
2015-05-04,119500,120000,118000,119000,250678,11003402.0,92465564.0
2015-05-06,120000,122000,118000,119000,387878,11003402.0,92465564.0
2015-05-07,119500,119500,115000,115500,356062,10679773.0,92465564.0
2015-05-08,115000,115500,110000,114500,459277,10587307.0,92465564.0
2015-05-11,115000,117000,114000,115000,201677,10633540.0,92465564.0
2015-05-12,113500,115500,111500,114000,325429,10541074.0,92465564.0
