현대리바트(079430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-13,21500,21550,21100,21550,57699,371989.0,17261650.0
2016-09-19,21700,23250,21600,23250,160556,401333.0,17261650.0
2016-09-20,23400,24400,22800,23050,216767,397881.0,17261650.0
2016-09-21,23350,24300,23250,24150,149080,416869.0,17261650.0
2016-09-22,24400,24650,23900,24050,92588,415143.0,17261650.0
2016-09-23,24350,25000,23950,24800,111663,428089.0,17261650.0
2016-09-26,24800,25050,24300,24400,63126,421184.0,17261650.0
2016-09-27,24400,24800,24150,24500,44612,422910.0,17261650.0
2016-09-28,24300,25300,24200,24350,80746,420321.0,17261650.0
2016-09-29,24200,24900,24100,24550,54911,423774.0,17261650.0
2016-09-30,24550,24550,23750,24300,83321,419458.0,17261650.0
2016-10-04,24350,25200,24350,24350,98550,420321.0,17261650.0
2016-10-05,24350,25300,24350,25300,138868,436720.0,17261650.0
2016-10-06,25250,25750,24800,24850,76769,428952.0,17261650.0
2016-10-07,24850,25200,24450,24500,59437,422910.0,17261650.0
2016-10-10,24500,24800,24400,24400,55855,421184.0,17261650.0
2016-10-11,24500,25200,24500,25000,82780,431541.0,17261650.0
2016-10-12,25150,26000,24900,25700,128886,443624.0,17261650.0
2016-10-13,25700,25850,25100,25450,74424,439309.0,17261650.0
2016-10-14,25500,26050,25500,25900,71281,447077.0,17261650.0
2016-10-17,25900,26350,24900,25100,89955,433267.0,17261650.0
2016-10-18,25100,25500,25000,25250,33978,435857.0,17261650.0
2016-10-19,25250,25250,24650,24900,40795,429815.0,17261650.0
2016-10-20,25300,25300,24350,24650,67694,425500.0,17261650.0
2016-10-21,24500,24800,24200,24350,57718,420321.0,17261650.0
2016-10-24,24500,25650,24350,25350,68521,437583.0,17261650.0
2016-10-25,26000,27550,25650,27000,467948,466065.0,17261650.0
2016-10-26,26900,26950,25450,25650,193225,442761.0,17261650.0
2016-10-27,25700,26350,25650,26150,152648,451392.0,17261650.0
2016-10-28,26050,26050,25200,25350,98819,437583.0,17261650.0
2016-10-31,25350,25900,24650,24750,140774,427226.0,17261650.0
2016-11-01,24800,25200,23950,24200,131818,417732.0,17261650.0
2016-11-02,24100,24150,22350,22350,194153,385798.0,17261650.0
2016-11-03,21750,22950,21750,22450,103916,387524.0,17261650.0
2016-11-04,22100,23000,22100,22850,67652,394429.0,17261650.0
2016-11-07,23150,24000,23100,23950,74819,413417.0,17261650.0
2016-11-08,23750,25150,23750,24950,125040,430678.0,17261650.0
2016-11-09,24750,25600,23350,24650,179184,425500.0,17261650.0
2016-11-10,25000,26000,24800,25650,85473,442761.0,17261650.0
2016-11-11,25600,26000,25300,25800,69782,445351.0,17261650.0
2016-11-14,26000,26400,25600,25800,100181,445351.0,17261650.0
2016-11-15,25800,26000,25400,25750,61914,444487.0,17261650.0
2016-11-16,25700,25950,25500,25750,139690,444487.0,17261650.0
2016-11-17,25850,26000,25350,25900,77411,447077.0,17261650.0
2016-11-18,25900,25950,25500,25800,55836,445351.0,17261650.0
2016-11-21,25850,26300,24900,25300,73892,436720.0,17261650.0
2016-11-22,25450,25600,24350,25100,84586,433267.0,17261650.0
2016-11-23,25150,25350,23800,23950,87920,413417.0,17261650.0
2016-11-24,23750,24500,23250,23950,61183,413417.0,17261650.0
2016-11-25,23950,24450,23900,24200,38007,417732.0,17261650.0
2016-11-28,24400,25350,24400,25150,113188,434130.0,17261650.0
2016-11-29,25150,25800,25100,25450,94368,439309.0,17261650.0
2016-11-30,25200,26100,25200,25900,79075,447077.0,17261650.0
2016-12-01,26050,26050,25200,25200,69688,434994.0,17261650.0
2016-12-02,25400,25400,24700,25050,39181,432404.0,17261650.0
2016-12-05,25000,25000,23900,23950,58038,413417.0,17261650.0
2016-12-06,24200,24400,24000,24050,21976,415143.0,17261650.0
2016-12-07,24500,24500,22900,23100,69695,398744.0,17261650.0
2016-12-08,23000,23850,23000,23850,32720,411690.0,17261650.0
2016-12-09,23700,23850,23550,23700,24847,409101.0,17261650.0
2016-12-12,24050,24550,23700,24550,43856,423774.0,17261650.0
2016-12-13,24650,25100,24250,25000,44717,431541.0,17261650.0
2016-12-14,25000,25300,24600,25100,23842,433267.0,17261650.0
2016-12-15,25200,25250,24650,25000,28548,431541.0,17261650.0
2016-12-16,24750,24950,24200,24450,44078,422047.0,17261650.0
2016-12-19,24450,24450,23950,23950,31744,413417.0,17261650.0
2016-12-20,24000,24600,24000,24400,23408,421184.0,17261650.0
2016-12-21,24600,24600,24000,24150,24314,416869.0,17261650.0
2016-12-22,24100,24250,23750,24100,26929,416006.0,17261650.0
2016-12-23,24100,24700,23850,23900,34677,412553.0,17261650.0
2016-12-26,23900,24000,23400,23750,39498,409964.0,17261650.0
2016-12-27,23700,23900,23500,23700,21223,409101.0,17261650.0
2016-12-28,23450,24000,23350,23650,23217,408238.0,17261650.0
2016-12-29,23650,24000,23500,23700,23033,409101.0,17261650.0
2017-01-02,23650,23750,23400,23450,30261,404786.0,17261650.0
2017-01-03,23600,23750,23350,23450,23923,404786.0,17261650.0
2017-01-04,23400,23950,23350,23800,40668,410827.0,17261650.0
2017-01-05,23600,24150,23600,23950,34117,413417.0,17261650.0
2017-01-06,24000,24800,23800,24400,67609,421184.0,17261650.0
2017-01-09,24600,24600,23650,23850,57955,411690.0,17261650.0
2017-01-10,23600,24100,23450,23750,40062,409964.0,17261650.0
2017-01-11,23650,23750,23450,23600,61279,407375.0,17261650.0
2017-01-12,23700,23800,23500,23750,34055,409964.0,17261650.0
2017-01-13,23850,23850,23500,23550,48219,406512.0,17261650.0
2017-01-16,23600,23700,23000,23050,59210,397881.0,17261650.0
2017-01-17,23150,23550,23000,23350,36390,403060.0,17261650.0
2017-01-18,23500,23550,23050,23300,31421,402196.0,17261650.0
2017-01-19,23250,23850,23250,23750,75774,409964.0,17261650.0
2017-01-20,23400,25150,23400,24700,260321,426363.0,17261650.0
2017-01-23,24700,25300,24650,24900,100888,429815.0,17261650.0
2017-01-24,24800,24900,24100,24600,35804,424637.0,17261650.0
2017-01-25,24650,24800,23650,23700,78745,409101.0,17261650.0
2017-01-26,23650,23900,23200,23600,41056,407375.0,17261650.0
2017-01-31,23500,23750,23200,23450,38505,404786.0,17261650.0
2017-02-01,23650,23750,23000,23450,63573,404786.0,17261650.0
2017-02-02,23300,23500,23100,23100,59183,398744.0,17261650.0
2017-02-03,23150,23250,22450,22550,86697,389250.0,17261650.0
2017-02-06,22700,23100,22350,22800,34102,393566.0,17261650.0
2017-02-07,22750,23100,22300,23000,66060,397018.0,17261650.0
2017-02-08,23050,23850,22750,23850,80622,411690.0,17261650.0
2017-02-09,24800,26100,24500,25700,595145,443624.0,17261650.0
2017-02-10,25600,27900,25400,27400,474466,472969.0,17261650.0
2017-02-13,27600,27700,27200,27450,200668,473832.0,17261650.0
2017-02-14,27450,27800,26950,27500,172875,474695.0,17261650.0
2017-02-15,27600,29350,27350,29100,338213,502314.0,17261650.0
2017-02-16,29300,29450,28000,28650,200157,494546.0,17261650.0
2017-02-17,28850,29250,28350,28950,66464,499725.0,17261650.0
2017-02-20,29050,29100,28050,28750,103192,496272.0,17261650.0
2017-02-21,28750,29500,28550,29000,78200,500588.0,17261650.0
2017-02-22,29000,30350,28550,29850,198382,515260.0,17261650.0
2017-02-23,30000,30300,29400,29650,100361,511808.0,17261650.0
2017-02-24,29750,30000,29350,29800,34405,514397.0,17261650.0
2017-02-27,30100,30100,29450,29550,46490,510082.0,17261650.0
2017-02-28,29600,29600,28400,28800,115169,497136.0,17261650.0
2017-03-02,29000,29000,28050,28250,94721,487642.0,17261650.0
2017-03-03,28000,29550,28000,28500,124996,491957.0,17261650.0
2017-03-06,28500,28650,27150,27900,113057,481600.0,17261650.0
2017-03-07,28100,29500,27750,29350,236839,506629.0,17261650.0
2017-03-08,29700,30150,28850,29050,138460,501451.0,17261650.0
2017-03-09,29350,30050,29050,29750,126207,513534.0,17261650.0
2017-03-10,29900,29900,28650,29200,90215,504040.0,17261650.0
2017-03-13,29350,29750,29050,29200,60403,504040.0,17261650.0
2017-03-14,29200,29200,27350,27350,236672,472106.0,17261650.0
2017-03-15,27500,27800,26700,26850,93404,463475.0,17261650.0
2017-03-16,27000,27800,27000,27400,66941,472969.0,17261650.0
2017-03-17,27300,27800,26800,27400,37584,472969.0,17261650.0
2017-03-20,27400,27700,26750,27100,35202,467791.0,17261650.0
2017-03-21,27150,27400,26450,26600,81368,459160.0,17261650.0
2017-03-22,26700,27450,26450,27200,63056,469517.0,17261650.0
2017-03-23,27700,27700,26450,26750,109677,461749.0,17261650.0
2017-03-24,26800,27300,26500,27300,66929,471243.0,17261650.0
2017-03-27,27350,27450,26850,27250,50252,470380.0,17261650.0
2017-03-28,27350,27350,26750,26850,46770,463475.0,17261650.0
2017-03-29,27000,27700,26700,27600,58907,476422.0,17261650.0
2017-03-30,27750,27900,27000,27250,47601,470380.0,17261650.0
2017-03-31,27400,27400,26750,26900,77244,464338.0,17261650.0
2017-04-03,26900,27300,26500,26850,71270,463475.0,17261650.0
2017-04-04,26850,27350,26850,27300,52271,471243.0,17261650.0
2017-04-05,27350,28500,27300,28150,118012,485915.0,17261650.0
2017-04-06,28150,28400,27100,27150,84934,468654.0,17261650.0
2017-04-07,26900,28100,26900,27550,90005,475558.0,17261650.0
2017-04-10,27450,27750,27000,27550,64141,475558.0,17261650.0
2017-04-11,27550,28700,27250,28600,131698,493683.0,17261650.0
2017-04-12,28600,28750,28250,28700,99210,495409.0,17261650.0
2017-04-13,28800,29700,28350,29250,209324,504903.0,17261650.0
2017-04-14,29250,29500,28750,29300,76749,505766.0,17261650.0
2017-04-17,29150,29650,28800,29000,83931,500588.0,17261650.0
2017-04-18,29100,31000,28800,30750,310911,530796.0,17261650.0
2017-04-19,30700,31150,30000,30650,141086,529070.0,17261650.0
2017-04-20,30300,30600,29600,30000,118219,517850.0,17261650.0
2017-04-21,30000,30000,28900,29300,167290,505766.0,17261650.0
2017-04-24,29500,29550,28500,28550,95963,492820.0,17261650.0
2017-04-25,28600,29100,28300,28500,97479,491957.0,17261650.0
2017-04-26,28650,29200,28450,28850,59173,497999.0,17261650.0
2017-04-27,29050,29100,28100,28400,80235,490231.0,17261650.0
2017-04-28,28100,28450,27750,28450,73965,491094.0,17261650.0
2017-05-02,28450,28450,27400,27450,106143,473832.0,17261650.0
2017-05-04,27500,28150,27400,27950,54815,482463.0,17261650.0
2017-05-08,27950,28500,27550,28450,84672,491094.0,17261650.0
2017-05-10,28450,29750,28350,29400,159429,507493.0,17261650.0
2017-05-11,29600,29750,28450,29100,106235,502314.0,17261650.0
2017-05-12,29100,29150,28400,28400,59827,490231.0,17261650.0
2017-05-15,28600,28700,27850,27950,47634,482463.0,17261650.0
2017-05-16,28000,28250,27400,27550,91276,475558.0,17261650.0
2017-05-17,27550,27600,27000,27350,73942,472106.0,17261650.0
2017-05-18,27050,27500,26850,27450,83064,473832.0,17261650.0
2017-05-19,27500,28000,27350,27900,52599,481600.0,17261650.0
2017-05-22,28000,28000,27150,27400,70265,472969.0,17261650.0
2017-05-23,27450,28050,26950,27900,64892,481600.0,17261650.0
2017-05-24,28050,28550,27600,27850,78358,480737.0,17261650.0
2017-05-25,28200,28250,27750,28200,65029,486779.0,17261650.0
2017-05-26,28250,28850,28200,28350,83209,489368.0,17261650.0
2017-05-29,28400,28700,27750,27950,78229,482463.0,17261650.0
2017-05-30,28100,28400,27800,28400,66940,490231.0,17261650.0
2017-05-31,28200,28450,27900,27900,83524,481600.0,17261650.0
2017-06-01,27800,28050,27350,27350,118489,472106.0,17261650.0
2017-06-02,27350,27750,27250,27550,81301,475558.0,17261650.0
2017-06-05,27750,27800,27450,27550,51011,475558.0,17261650.0
2017-06-07,27600,27650,27100,27500,44618,474695.0,17261650.0
2017-06-08,27300,27350,26900,27200,124999,469517.0,17261650.0
2017-06-09,27150,27250,26550,26650,133594,460023.0,17261650.0
2017-06-12,26650,26850,25800,26200,104456,452255.0,17261650.0
2017-06-13,26300,26500,26000,26200,48448,452255.0,17261650.0
2017-06-14,26250,26450,26000,26400,72369,455708.0,17261650.0
2017-06-15,26400,26900,26250,26600,81169,459160.0,17261650.0
2017-06-16,26700,26700,25750,25750,128208,444487.0,17261650.0
2017-06-19,25700,25850,24550,24900,193549,429815.0,17261650.0
2017-06-20,25000,25000,23600,23650,281836,408238.0,17261650.0
2017-06-21,23700,24100,23550,23900,136315,412553.0,17261650.0
2017-06-22,23900,24200,23500,23800,94275,410827.0,17261650.0
2017-06-23,23800,24600,23750,24050,95015,415143.0,17261650.0
2017-06-26,24200,24250,23600,23800,53929,410827.0,17261650.0
2017-06-27,23800,24050,23700,24000,49166,414280.0,17261650.0
2017-06-28,24100,24100,23600,23750,51989,409964.0,17261650.0
2017-06-29,23750,24000,23650,23900,32106,412553.0,17261650.0
2017-06-30,23700,23900,23650,23800,50073,410827.0,17261650.0
2017-07-03,23850,24100,23600,23950,42044,413417.0,17261650.0
2017-07-04,24000,24150,23650,23950,49208,413417.0,17261650.0
2017-07-05,24000,25050,24000,24900,154122,429815.0,17261650.0
2017-07-06,24700,24750,24350,24450,82268,422047.0,17261650.0
2017-07-07,24350,24750,24250,24500,58979,422910.0,17261650.0
2017-07-10,24500,24500,23750,23950,106752,413417.0,17261650.0
2017-07-11,23900,24850,23850,24600,75017,424637.0,17261650.0
2017-07-12,24500,25450,24500,25050,140641,432404.0,17261650.0
2017-07-13,25000,25200,24600,24750,62921,427226.0,17261650.0
2017-07-14,24850,25650,24550,25600,89850,441898.0,17261650.0
2017-07-17,25650,26150,25450,25900,116350,447077.0,17261650.0
2017-07-18,26000,26000,24600,25700,179726,443624.0,17261650.0
2017-07-19,25700,25800,25050,25100,59449,433267.0,17261650.0
2017-07-20,25350,25400,24700,24950,59149,430678.0,17261650.0
2017-07-21,24950,25600,24800,24900,51690,429815.0,17261650.0
2017-07-24,25050,25100,24600,24950,26083,430678.0,17261650.0
2017-07-25,25150,25450,24900,25000,108593,431541.0,17261650.0
2017-07-26,25000,25700,24900,25200,166570,434994.0,17261650.0
2017-07-27,25200,25550,24800,25450,37822,439309.0,17261650.0
2017-07-28,25450,25800,25350,25350,156267,437583.0,17261650.0
2017-07-31,25150,25700,25150,25300,67026,436720.0,17261650.0
2017-08-01,25300,25600,25000,25000,75888,431541.0,17261650.0
2017-08-02,24950,25000,24100,24100,113797,416006.0,17261650.0
2017-08-03,24150,24250,22700,22800,254339,393566.0,17261650.0
2017-08-04,22450,23300,22450,23050,85328,397881.0,17261650.0
2017-08-07,23250,23350,22850,23050,40846,397881.0,17261650.0
2017-08-08,23000,23200,22250,22650,127075,390976.0,17261650.0
2017-08-09,22450,23350,22450,23200,53986,400470.0,17261650.0
2017-08-10,23700,24750,23600,23800,245333,410827.0,17261650.0
2017-08-11,23600,24000,23550,23800,127937,410827.0,17261650.0
2017-08-14,23800,24250,23600,23650,57376,408238.0,17261650.0
2017-08-16,23650,23950,23050,23250,97848,401333.0,17261650.0
2017-08-17,23250,23600,23200,23200,93945,400470.0,17261650.0
2017-08-18,23300,24000,23200,23950,55157,413417.0,17261650.0
2017-08-21,24100,24400,23800,24150,158260,416869.0,17261650.0
2017-08-22,24350,24400,23600,23700,95236,409101.0,17261650.0
2017-08-23,23650,23900,23450,23750,52927,409964.0,17261650.0
2017-08-24,23600,24000,23600,23650,18662,408238.0,17261650.0
2017-08-25,23550,23800,23100,23300,88544,402196.0,17261650.0
2017-08-28,23300,23600,23000,23550,55376,406512.0,17261650.0
2017-08-29,23550,24200,23200,24050,85484,415143.0,17261650.0
2017-08-30,24200,24200,23700,24000,62085,414280.0,17261650.0
2017-08-31,23750,24000,23500,23550,53292,406512.0,17261650.0
2017-09-01,23550,23850,23350,23400,50294,403923.0,17261650.0
2017-09-04,23000,23600,23000,23200,72033,400470.0,17261650.0
2017-09-05,23100,23250,22550,22700,85056,391839.0,17261650.0
2017-09-06,22450,22700,22050,22050,91640,380619.0,17261650.0
2017-09-07,21950,22350,21950,22100,61059,381482.0,17261650.0
2017-09-08,21950,22400,21900,22200,32050,383209.0,17261650.0
2017-09-11,22400,22600,22000,22200,41807,383209.0,17261650.0
2017-09-12,22150,22400,22000,22250,32393,384072.0,17261650.0
2017-09-13,22150,22200,21550,21600,70938,372852.0,17261650.0
2017-09-14,21600,22050,21500,21850,64422,377167.0,17261650.0
2017-09-15,21900,21950,21200,21400,91521,369399.0,17261650.0
2017-09-18,21750,25500,21550,23700,721268,409101.0,17261650.0
2017-09-19,24500,25800,23600,24100,535291,416006.0,17261650.0
2017-09-20,24400,24500,23300,23300,106319,402196.0,17261650.0
2017-09-21,23450,23900,22950,23350,92744,403060.0,17261650.0
2017-09-22,23200,23450,22250,22500,122928,388387.0,17261650.0
2017-09-25,22550,22750,22150,22150,43742,382346.0,17261650.0
2017-09-26,21950,23100,21950,22650,50256,390976.0,17261650.0
2017-09-27,22650,23150,22600,22800,27522,393566.0,17261650.0
2017-09-28,22650,22750,22200,22400,57724,386661.0,17261650.0
2017-09-29,22500,22750,22250,22650,37582,390976.0,17261650.0
2017-10-10,22450,23200,22450,22800,41795,393566.0,17261650.0
2017-10-11,22600,23600,22550,23150,58838,399607.0,17261650.0
2017-10-12,23000,23450,22950,23450,31216,404786.0,17261650.0
2017-10-13,23600,24300,23550,24200,124413,417732.0,17261650.0
2017-10-16,24500,25150,24000,24550,170910,423774.0,17261650.0
2017-10-17,24700,24800,24000,24300,68427,419458.0,17261650.0
2017-10-18,24300,24500,23850,23950,35768,413417.0,17261650.0
2017-10-19,24050,24050,23450,23600,69405,407375.0,17261650.0
2017-10-20,23500,24000,23350,23950,47440,413417.0,17261650.0
2017-10-23,24000,24000,23400,23600,59448,407375.0,17261650.0
2017-10-24,23850,24400,23600,23850,150610,411690.0,17261650.0
2017-10-25,23800,24600,23650,24400,94235,421184.0,17261650.0
2017-10-26,24550,24750,24250,24700,78265,426363.0,17261650.0
2017-10-27,24600,24950,24350,24550,43276,423774.0,17261650.0
2017-10-30,24650,24650,24200,24550,65558,423774.0,17261650.0
2017-10-31,24550,24650,23800,23900,87007,412553.0,17261650.0
2017-11-01,23650,24100,23600,24050,46049,415143.0,17261650.0
2017-11-02,24050,24650,24000,24650,48302,425500.0,17261650.0
2017-11-03,24650,25400,24600,24950,78811,430678.0,17261650.0
2017-11-06,26250,26500,25100,25150,210226,434130.0,17261650.0
2017-11-07,26000,26500,25700,26100,323026,450529.0,17261650.0
2017-11-08,26100,26200,25700,25750,78747,444487.0,17261650.0
2017-11-09,26000,26450,25850,26350,132638,454844.0,17261650.0
2017-11-10,26200,26600,25850,26500,112497,457434.0,17261650.0
2017-11-13,26350,26650,26300,26500,71108,457434.0,17261650.0
2017-11-14,26650,26800,26100,26750,82791,461749.0,17261650.0
2017-11-15,26750,27750,26500,27600,149853,476422.0,17261650.0
2017-11-16,27800,27850,27100,27450,70230,473832.0,17261650.0
2017-11-17,27300,27700,26350,26750,109465,461749.0,17261650.0
2017-11-20,26350,27050,26350,26500,79618,457434.0,17261650.0
2017-11-21,26650,26650,25700,26400,108581,455708.0,17261650.0
2017-11-22,26500,26600,25700,26100,75260,450529.0,17261650.0
2017-11-23,26000,26050,25200,25400,77321,438446.0,17261650.0
2017-11-24,25700,26400,25500,26200,77660,452255.0,17261650.0
2017-11-27,26450,28500,26250,28000,487759,483326.0,17261650.0
2017-11-28,28150,29950,28150,28650,553225,494546.0,17261650.0
2017-11-29,28700,29500,28200,29150,200629,503177.0,17261650.0
2017-11-30,29500,31900,29050,30650,576116,529070.0,17261650.0
2017-12-01,30650,31300,29800,30050,286812,518713.0,17261650.0
2017-12-04,30050,30850,29000,30150,190706,520439.0,17261650.0
2017-12-05,30000,30900,29700,30900,181812,533385.0,17261650.0
2017-12-06,30950,31600,30550,30850,174110,532522.0,17261650.0
2017-12-07,30950,31300,30100,30800,139825,531659.0,17261650.0
2017-12-08,30700,30800,29550,29650,98416,511808.0,17261650.0
2017-12-11,29300,31000,29250,30100,107355,519576.0,17261650.0
2017-12-12,30100,30850,29600,30600,129280,528206.0,17261650.0
2017-12-13,30800,31500,30550,31500,137200,543742.0,17261650.0
2017-12-14,31950,33300,31250,32700,305843,564456.0,17261650.0
2017-12-15,32900,32950,31500,32150,124860,660209.0,20535282.0
2017-12-18,32150,32600,31450,31850,96051,654049.0,20535282.0
2017-12-19,32100,32150,30650,30850,123724,633513.0,20535282.0
2017-12-20,30250,32150,30150,31850,134760,654049.0,20535282.0
2017-12-21,31350,31950,31000,31800,119732,653022.0,20535282.0
2017-12-22,31800,31950,30750,31200,111730,640701.0,20535282.0
2017-12-26,31150,32500,31150,32500,142338,667397.0,20535282.0
2017-12-27,32100,32600,31500,32050,79506,658156.0,20535282.0
2017-12-28,31900,32400,31500,32000,80408,657129.0,20535282.0
2018-01-02,31850,32400,31550,32000,77345,657129.0,20535282.0
2018-01-03,31450,31800,30250,31000,204918,636594.0,20535282.0
2018-01-04,30700,30950,28900,29000,243202,595523.0,20535282.0
2018-01-05,29450,30000,28500,29000,117942,595523.0,20535282.0
2018-01-08,29450,29500,28200,28850,93360,592443.0,20535282.0
2018-01-09,28850,29550,28250,29300,75685,601684.0,20535282.0
2018-01-10,29200,29950,29200,29650,66471,608871.0,20535282.0
2018-01-11,30100,30100,28800,28850,69695,592443.0,20535282.0
2018-01-12,28900,29200,28200,28650,95501,588336.0,20535282.0
2018-01-15,28650,29600,28200,29250,75386,600657.0,20535282.0
2018-01-16,29350,29750,29250,29450,43900,604764.0,20535282.0
2018-01-17,29200,29700,29050,29100,46889,597577.0,20535282.0
2018-01-18,28750,29450,28550,28600,67937,587309.0,20535282.0
2018-01-19,28650,31450,28600,31450,274794,645835.0,20535282.0
2018-01-22,31550,31650,30650,31300,111572,642754.0,20535282.0
2018-01-23,31300,32000,30650,30950,82354,635567.0,20535282.0
2018-01-24,31350,31350,29550,29650,142924,608871.0,20535282.0
2018-01-25,29900,29900,29100,29350,144935,602711.0,20535282.0
2018-01-26,29150,29800,29100,29500,92067,605791.0,20535282.0
2018-01-29,29800,29800,29300,29750,71442,610925.0,20535282.0
2018-01-30,29900,30000,29250,29800,73374,611951.0,20535282.0
2018-01-31,29800,29850,28550,29100,102374,597577.0,20535282.0
2018-02-01,29100,30000,28800,29600,68499,607844.0,20535282.0
2018-02-02,29550,29950,28900,29200,64967,599630.0,20535282.0
2018-02-05,28550,28950,27900,28150,102332,578068.0,20535282.0
2018-02-06,27000,27550,26200,27300,176179,560613.0,20535282.0
2018-02-07,27600,27800,26900,27450,91976,563693.0,20535282.0
2018-02-08,27000,27250,25750,26850,224520,551372.0,20535282.0
2018-02-09,25250,27700,25250,27650,120868,567801.0,20535282.0
2018-02-12,27500,27550,26700,26900,61426,552399.0,20535282.0
2018-02-13,27000,27300,26500,26600,53907,546239.0,20535282.0
2018-02-14,26500,27050,25800,26000,83971,533917.0,20535282.0
2018-02-19,26350,26700,26050,26450,71067,543158.0,20535282.0
2018-02-20,26750,26750,25800,25800,79160,529810.0,20535282.0
2018-02-21,26100,26700,25700,26650,56703,547265.0,20535282.0
2018-02-22,26150,26300,25900,26100,44212,535971.0,20535282.0
2018-02-23,26550,26550,26000,26350,34915,541105.0,20535282.0
2018-02-26,26350,26450,26150,26300,27967,540078.0,20535282.0
2018-02-27,26200,26400,25800,25900,52330,531864.0,20535282.0
2018-02-28,25900,25900,25000,25150,89472,516462.0,20535282.0
2018-03-02,24950,24950,24300,24450,99077,502088.0,20535282.0
2018-03-05,24550,24750,24050,24250,51820,497981.0,20535282.0
2018-03-06,24350,25400,24150,24400,52179,501061.0,20535282.0
2018-03-07,24300,24400,24050,24150,47251,495927.0,20535282.0
2018-03-08,24100,24300,23800,24300,74235,499007.0,20535282.0
2018-03-09,24150,24950,24100,24800,60916,509275.0,20535282.0
2018-03-12,25050,25050,24550,24850,53996,510302.0,20535282.0
2018-03-13,24850,24850,24150,24350,54512,500034.0,20535282.0
2018-03-14,24200,24350,24000,24250,46511,497981.0,20535282.0
2018-03-15,24300,24650,23950,24450,41445,502088.0,20535282.0
2018-03-16,24450,25000,24250,25000,58028,513382.0,20535282.0
2018-03-19,25000,25050,24600,24650,29678,506195.0,20535282.0
2018-03-20,24600,24600,24050,24250,34010,497981.0,20535282.0
2018-03-21,24200,24800,24150,24500,21277,503114.0,20535282.0
2018-03-22,24350,24500,24100,24100,46703,494900.0,20535282.0
2018-03-23,24000,24000,22900,22950,97605,471285.0,20535282.0
2018-03-26,22400,23850,22400,23550,73867,483606.0,20535282.0
2018-03-27,23600,24900,23450,24650,100748,506195.0,20535282.0
2018-03-28,24550,24650,23500,23600,97321,484633.0,20535282.0
2018-03-29,23600,23850,23350,23600,52850,484633.0,20535282.0
2018-03-30,24300,25500,24100,25500,154654,523650.0,20535282.0
2018-04-02,25550,26500,25350,25950,122139,532891.0,20535282.0
2018-04-03,25650,26450,25150,25900,99354,531864.0,20535282.0
2018-04-04,25550,25800,24950,25400,111067,521596.0,20535282.0
2018-04-05,25400,26800,25300,26650,153678,547265.0,20535282.0
2018-04-06,26650,27200,26100,26950,151494,553426.0,20535282.0
2018-04-09,26700,27200,26100,26850,104564,551372.0,20535282.0
2018-04-10,26850,27300,26300,27200,97016,558560.0,20535282.0
2018-04-11,26800,27300,26350,26900,94591,552399.0,20535282.0
2018-04-12,26800,27300,26450,26700,61896,548292.0,20535282.0
2018-04-13,26400,26750,26150,26500,65737,544185.0,20535282.0
2018-04-16,26550,26650,26000,26200,46364,538024.0,20535282.0
2018-04-17,26000,26150,25000,25200,136857,517489.0,20535282.0
2018-04-18,25250,26900,25250,26600,141960,546239.0,20535282.0
2018-04-19,26950,26950,26150,26250,49175,539051.0,20535282.0
2018-04-20,26250,26400,26050,26050,33613,534944.0,20535282.0
2018-04-23,26150,26400,25400,25550,62664,524676.0,20535282.0
2018-04-24,25550,25950,25250,25900,60591,531864.0,20535282.0
2018-04-25,25700,25800,25300,25350,35988,520569.0,20535282.0
2018-04-26,25400,25700,25250,25300,45007,519543.0,20535282.0
2018-04-27,25350,25650,24450,24500,112445,503114.0,20535282.0
2018-04-30,24550,24600,23900,24250,147044,497981.0,20535282.0
2018-05-02,24100,24700,23900,24700,95208,507221.0,20535282.0
2018-05-03,24650,24800,24400,24600,60808,505168.0,20535282.0
2018-05-04,24400,24600,23850,23950,87820,491820.0,20535282.0
2018-05-08,24000,24200,23500,23500,63464,482579.0,20535282.0
2018-05-09,23500,23850,23150,23800,56125,488740.0,20535282.0
2018-05-10,23400,23850,23000,23700,103807,486686.0,20535282.0
2018-05-11,23500,24400,23500,23850,60053,489766.0,20535282.0
2018-05-14,23900,24300,23350,23400,101582,480526.0,20535282.0
2018-05-15,23600,24400,23550,23650,109158,485659.0,20535282.0
2018-05-16,23550,23650,22950,23350,74712,479499.0,20535282.0
2018-05-17,24150,24550,23450,23650,121268,485659.0,20535282.0
2018-05-18,23650,23950,23300,23850,81159,489766.0,20535282.0
2018-05-21,23750,23900,23650,23750,59674,487713.0,20535282.0
2018-05-23,23700,23950,23250,23300,93783,478472.0,20535282.0
2018-05-24,23300,23650,23200,23250,41516,477445.0,20535282.0
2018-05-25,23250,23250,22650,22750,116795,467178.0,20535282.0
2018-05-28,22600,22850,22100,22150,142875,454856.0,20535282.0
2018-05-29,22300,22700,22150,22400,79238,459990.0,20535282.0
2018-05-30,22300,22400,22000,22100,63895,453830.0,20535282.0
2018-05-31,22100,22700,21950,22700,67813,466151.0,20535282.0
2018-06-01,22350,22900,22200,22700,77244,466151.0,20535282.0
2018-06-04,22600,22950,22450,22950,52137,471285.0,20535282.0
2018-06-05,23000,23400,22850,23000,84991,472311.0,20535282.0
