HDC(012630),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-07,3137,3156,3070,3071,567970,306418.0,74193180.0
2000-09-08,3070,3107,3026,3052,353740,304563.0,74193180.0
2000-09-14,2981,3085,2936,3075,751070,306789.0,74193180.0
2000-09-15,3033,3141,2951,2996,623310,298999.0,74193180.0
2000-09-18,2940,2951,2751,2900,796070,289353.0,74193180.0
2000-09-19,2788,2884,2751,2751,1512530,274515.0,74193180.0
2000-09-20,2806,2847,2788,2833,680750,282676.0,74193180.0
2000-09-21,2847,2870,2728,2736,1360490,273031.0,74193180.0
2000-09-22,2713,2713,2490,2513,1056570,250773.0,74193180.0
2000-09-25,2535,2710,2498,2636,856360,263015.0,74193180.0
2000-09-26,2565,2624,2531,2573,805300,256708.0,74193180.0
2000-09-27,2535,2591,2535,2584,1087420,257821.0,74193180.0
2000-09-28,2632,2654,2557,2565,584780,255966.0,74193180.0
2000-09-29,2602,2624,2565,2625,591300,261902.0,74193180.0
2000-10-02,2669,2832,2602,2788,2445420,278224.0,74193180.0
2000-10-04,2754,3078,2751,3078,2584920,307160.0,74193180.0
2000-10-05,3026,3093,2907,2911,1568940,290466.0,74193180.0
2000-10-06,2910,2966,2870,2885,740950,287870.0,74193180.0
2000-10-09,2936,3085,2870,2948,1090350,294176.0,74193180.0
2000-10-10,2899,2989,2832,2989,752220,298257.0,74193180.0
2000-10-11,3345,3405,2974,3037,4056440,303079.0,74193180.0
2000-10-12,3037,3048,2922,2937,1518050,293063.0,74193180.0
2000-10-13,2791,2791,2624,2729,762780,272289.0,74193180.0
2000-10-16,2840,2936,2758,2762,898710,275628.0,74193180.0
2000-10-17,2699,2743,2505,2506,702530,250031.0,74193180.0
2000-10-18,2528,2803,2468,2640,2574380,263386.0,74193180.0
2000-10-19,2643,2739,2531,2539,790090,253370.0,74193180.0
2000-10-20,2602,2639,2565,2588,899440,258192.0,74193180.0
2000-10-23,2554,2602,2431,2446,884030,244096.0,74193180.0
2000-10-24,2386,2528,2375,2446,999140,244096.0,74193180.0
2000-10-25,2490,2646,2468,2606,1983770,260047.0,74193180.0
2000-10-26,2606,2639,2565,2595,637930,258934.0,74193180.0
2000-10-27,2617,2676,2490,2491,771020,248547.0,74193180.0
2000-10-30,2490,2565,2453,2457,358010,245208.0,74193180.0
2000-10-31,2453,2591,2379,2491,701370,248547.0,74193180.0
2000-11-01,2528,2594,2498,2595,687520,258934.0,74193180.0
2000-11-02,2617,2936,2594,2677,3171420,267095.0,74193180.0
2000-11-03,2713,2784,2580,2580,1613320,257450.0,74193180.0
2000-11-06,2594,2687,2565,2617,871720,261160.0,74193180.0
2000-11-07,2587,2673,2490,2513,973080,250773.0,74193180.0
2000-11-08,2490,2546,2472,2502,589870,249660.0,74193180.0
2000-11-09,2490,2494,2457,2491,486550,248547.0,74193180.0
2000-11-10,2490,2498,2438,2498,514970,249289.0,74193180.0
2000-11-13,2490,2513,2423,2469,797010,246321.0,74193180.0
2000-11-14,2513,2591,2487,2513,660300,250773.0,74193180.0
2000-11-15,2602,2654,2539,2610,1308100,260418.0,74193180.0
2000-11-16,2676,2702,2620,2636,1042340,263015.0,74193180.0
2000-11-17,2635,2706,2539,2539,1009570,253370.0,74193180.0
2000-11-20,2565,2624,2542,2588,309940,258192.0,74193180.0
2000-11-21,2490,2580,2461,2580,457670,257450.0,74193180.0
2000-11-22,2565,2676,2550,2565,658660,255966.0,74193180.0
2000-11-23,2565,2598,2479,2491,548700,248547.0,74193180.0
2000-11-24,2513,2524,2438,2521,415730,251515.0,74193180.0
2000-11-27,2565,2635,2528,2591,853640,258563.0,74193180.0
2000-11-28,2609,2613,2565,2569,524210,256337.0,74193180.0
2000-11-29,2565,2565,2483,2483,723400,247805.0,74193180.0
2000-11-30,2528,2528,2453,2491,482350,248547.0,74193180.0
2000-12-01,2420,2449,2409,2416,903490,241128.0,74193180.0
2000-12-04,2449,2483,2427,2454,792600,244837.0,74193180.0
2000-12-05,2453,2490,2420,2483,455100,247805.0,74193180.0
2000-12-06,2557,2557,2457,2457,723590,245208.0,74193180.0
2000-12-07,2446,2487,2431,2487,458280,248176.0,74193180.0
2000-12-08,2498,2646,2490,2565,1398130,255966.0,74193180.0
2000-12-11,2602,2624,2546,2558,637100,255225.0,74193180.0
2000-12-12,2565,2576,2505,2509,532660,250402.0,74193180.0
2000-12-13,2513,2554,2513,2543,492080,253741.0,74193180.0
2000-12-14,2528,2576,2516,2547,742200,254112.0,74193180.0
2000-12-15,2557,2646,2542,2614,1361740,260789.0,74193180.0
2000-12-18,2639,2762,2632,2718,1674450,271176.0,74193180.0
2000-12-19,2736,2747,2606,2714,1466830,270805.0,74193180.0
2000-12-20,2713,2721,2654,2666,1061240,265983.0,74193180.0
2000-12-21,2650,2691,2580,2692,1172660,268579.0,74193180.0
2000-12-22,2717,2929,2717,2744,3555850,273773.0,74193180.0
2000-12-26,2892,3048,2806,3048,3550250,304192.0,74193180.0
2001-01-02,2684,2948,2684,2892,5287340,288611.0,74193180.0
2001-01-03,2862,2862,2665,2796,4119130,278966.0,74193180.0
2001-01-04,2981,3204,2899,3086,7284820,307902.0,74193180.0
2001-01-05,2974,3539,2966,3216,10225990,320886.0,74193180.0
2001-01-08,3215,3345,3130,3160,4397800,315321.0,74193180.0
2001-01-09,3197,3226,2974,3190,3958880,318289.0,74193180.0
2001-01-10,3189,3267,2825,2825,5376470,281934.0,74193180.0
2001-01-11,2944,3011,2840,2982,2485740,297515.0,74193180.0
2001-01-12,2981,3331,2929,2930,6338790,292321.0,74193180.0
2001-01-15,2974,3011,2829,2881,3637130,287499.0,74193180.0
2001-01-16,2907,2922,2810,2848,3020770,284160.0,74193180.0
2001-01-17,2847,2944,2721,2766,2185600,275999.0,74193180.0
2001-01-18,2751,2784,2713,2729,1608980,272289.0,74193180.0
2001-01-19,2758,2836,2743,2766,2059400,275999.0,74193180.0
2001-01-22,2862,3156,2814,3156,7380770,314950.0,74193180.0
2001-01-26,3345,3405,2944,2952,7613880,294547.0,74193180.0
2001-01-29,3074,3167,2955,3138,5909070,313095.0,74193180.0
2001-01-30,3197,3215,2907,2926,3802190,291950.0,74193180.0
2001-01-31,2914,2996,2836,2970,1988220,296402.0,74193180.0
2001-02-01,2896,3003,2858,2874,1599790,286757.0,74193180.0
2001-02-02,2873,2948,2817,2851,2007820,284531.0,74193180.0
2001-02-05,2791,2803,2713,2721,1244400,271547.0,74193180.0
2001-02-06,2721,2762,2661,2751,968430,274515.0,74193180.0
2001-02-07,2788,2814,2721,2729,1345810,272289.0,74193180.0
2001-02-08,2751,2773,2721,2759,800530,275257.0,74193180.0
2001-02-09,2736,2855,2721,2811,1530820,280450.0,74193180.0
2001-02-12,2751,2851,2751,2818,855890,281192.0,74193180.0
2001-02-13,2844,2884,2784,2796,1067630,278966.0,74193180.0
2001-02-14,2862,3011,2844,2944,2931240,293805.0,74193180.0
2001-02-15,2832,2907,2832,2840,1358620,283418.0,74193180.0
2001-02-16,2866,2892,2840,2863,847600,285644.0,74193180.0
2001-02-19,2751,2855,2751,2851,930780,284531.0,74193180.0
2001-02-20,2870,3007,2855,2974,1759270,296773.0,74193180.0
2001-02-21,2936,2955,2892,2930,1043600,292321.0,74193180.0
2001-02-22,2884,2929,2806,2837,1548400,283047.0,74193180.0
2001-02-23,2840,2888,2840,2848,779480,284160.0,74193180.0
2001-02-26,2870,2884,2844,2851,737220,284531.0,74193180.0
2001-02-27,2855,2877,2751,2751,1008550,274515.0,74193180.0
2001-02-28,2739,2788,2713,2744,815610,273773.0,74193180.0
2001-03-02,2684,2728,2594,2599,944580,259305.0,74193180.0
2001-03-05,2390,2498,2390,2498,969160,249289.0,74193180.0
2001-03-06,2539,2565,2498,2498,754070,249289.0,74193180.0
2001-03-07,2498,2528,2423,2424,1050270,241870.0,74193180.0
2001-03-08,2453,2490,2438,2483,951990,247805.0,74193180.0
2001-03-09,2483,2483,2438,2443,690720,243725.0,74193180.0
2001-03-12,2379,2449,2379,2390,681050,238531.0,74193180.0
2001-03-13,2349,2357,2212,2238,1917740,223321.0,74193180.0
2001-03-14,2297,2353,2264,2342,1461080,233709.0,74193180.0
2001-03-15,2226,2290,2212,2290,661000,228515.0,74193180.0
2001-03-16,2349,2632,2342,2535,4365940,252999.0,74193180.0
2001-03-19,2520,2520,2409,2420,1446850,241499.0,74193180.0
2001-03-20,2468,2468,2345,2376,846110,237047.0,74193180.0
2001-03-21,2304,2357,2304,2331,582870,232596.0,74193180.0
2001-03-22,2282,2368,2282,2350,714130,234450.0,74193180.0
2001-03-23,2357,2386,2327,2331,537960,232596.0,74193180.0
2001-03-26,2416,2490,2368,2416,1493910,241128.0,74193180.0
2001-03-27,2390,2401,2319,2320,853170,231483.0,74193180.0
2001-03-28,2379,2379,2271,2275,680090,227031.0,74193180.0
2001-03-29,2304,2357,2282,2301,743480,229628.0,74193180.0
2001-03-30,2293,2357,2245,2268,652680,226289.0,74193180.0
2001-04-02,2245,2282,2245,2245,309070,224063.0,74193180.0
2001-04-03,2208,2230,2167,2197,572730,219241.0,74193180.0
2001-04-04,2119,2185,2119,2145,562670,214047.0,74193180.0
2001-04-06,2230,2234,2163,2171,525110,216644.0,74193180.0
2001-04-09,2156,2200,2156,2164,301120,215902.0,74193180.0
2001-04-10,2208,2208,2148,2156,355330,215160.0,74193180.0
2001-04-11,2178,2200,2163,2193,587880,218870.0,74193180.0
2001-04-12,2200,2241,2178,2201,567030,219612.0,74193180.0
2001-04-13,2230,2319,2197,2320,986410,231483.0,74193180.0
2001-04-16,2312,2323,2241,2242,1054920,223692.0,74193180.0
2001-04-17,2275,2319,2245,2316,1019740,231112.0,74193180.0
2001-04-18,2349,2442,2323,2379,1776120,237418.0,74193180.0
2001-04-19,2490,2516,2360,2383,2028280,237789.0,74193180.0
2001-04-20,2401,2420,2334,2350,1970440,234450.0,74193180.0
2001-04-23,2349,2368,2293,2320,1622420,231483.0,74193180.0
2001-04-24,2275,2304,2267,2275,989370,227031.0,74193180.0
2001-04-25,2278,2323,2278,2290,1090860,228515.0,74193180.0
2001-04-26,2342,2353,2282,2283,1244090,227773.0,74193180.0
2001-04-27,2304,2334,2275,2312,1508550,230741.0,74193180.0
2001-04-30,2342,2416,2334,2364,1885820,235934.0,74193180.0
2001-05-02,2379,2397,2345,2350,1257940,234450.0,74193180.0
2001-05-03,2342,2349,2297,2312,1205550,230741.0,74193180.0
2001-05-04,2327,2397,2312,2364,2184750,235934.0,74193180.0
2001-05-07,2386,2468,2357,2439,1952270,243354.0,74193180.0
2001-05-08,2461,2639,2442,2628,4292360,262273.0,74193180.0
2001-05-09,2594,2594,2442,2457,1733640,245208.0,74193180.0
2001-05-10,2461,2513,2435,2476,904270,247063.0,74193180.0
2001-05-11,2457,2598,2453,2569,1136350,256337.0,74193180.0
2001-05-14,2602,2773,2524,2677,2937440,267095.0,74193180.0
2001-05-15,2676,2803,2661,2796,3494440,278966.0,74193180.0
2001-05-16,2751,2788,2654,2662,1438430,265612.0,74193180.0
2001-05-17,2736,2751,2661,2680,1654070,267466.0,74193180.0
2001-05-18,2617,2825,2617,2759,2608030,275257.0,74193180.0
2001-05-21,2936,3096,2907,2937,4728350,293063.0,74193180.0
2001-05-22,2959,3011,2847,2926,2273810,291950.0,74193180.0
2001-05-23,2974,3308,2974,3309,8211890,330160.0,74193180.0
2001-05-24,3271,3531,3215,3457,7822590,344998.0,74193180.0
2001-05-25,3531,3546,3390,3465,2682250,345740.0,74193180.0
2001-05-28,3427,3453,3278,3309,1412990,330160.0,74193180.0
2001-05-29,3252,3420,3226,3420,1681380,341289.0,74193180.0
2001-05-30,3353,3446,3293,3424,938600,341660.0,74193180.0
2001-05-31,3286,3368,3271,3290,1386270,328305.0,74193180.0
2001-06-01,3308,3375,3234,3316,1660070,330902.0,74193180.0
2001-06-04,3345,3386,3286,3294,1026030,328676.0,74193180.0
2001-06-05,3301,3327,3160,3167,1201940,316063.0,74193180.0
2001-06-07,3200,3401,3200,3346,3903280,333869.0,74193180.0
2001-06-08,3457,3676,3405,3595,3366920,358724.0,74193180.0
2001-06-11,3568,3858,3568,3606,2283520,359837.0,74193180.0
2001-06-12,3710,3784,3621,3643,1853340,363547.0,74193180.0
2001-06-13,3710,3713,3594,3714,1078740,370595.0,74193180.0
2001-06-14,3792,4015,3792,3926,2614680,391740.0,74193180.0
2001-06-15,3903,4037,3866,3948,1616440,393966.0,74193180.0
2001-06-18,3948,3970,3829,3941,901480,393224.0,74193180.0
2001-06-19,3903,4111,3524,3584,7221910,357611.0,74193180.0
2001-06-20,3643,3699,3450,3669,3856660,366143.0,74193180.0
2001-06-21,3628,3658,3531,3532,1230610,352418.0,74193180.0
2001-06-22,3498,3676,3498,3584,1446240,357611.0,74193180.0
2001-06-25,3550,3654,3539,3569,967720,356127.0,74193180.0
2001-06-26,3635,3702,3568,3584,1063230,357611.0,74193180.0
2001-06-27,3583,3661,3357,3391,947770,338321.0,74193180.0
2001-06-28,3390,3576,3331,3573,1222890,356498.0,74193180.0
2001-06-29,3658,3673,3535,3595,539520,358724.0,74193180.0
2001-07-02,3591,3647,3583,3643,547390,363547.0,74193180.0
2001-07-03,3650,3806,3650,3740,1295600,373192.0,74193180.0
2001-07-04,3739,3806,3665,3718,499630,370966.0,74193180.0
2001-07-05,3739,3739,3531,3539,484050,353160.0,74193180.0
2001-07-06,3457,3539,3420,3457,399770,344998.0,74193180.0
2001-07-09,3390,3420,3241,3257,523160,324966.0,74193180.0
2001-07-10,3293,3338,3271,3316,244300,330902.0,74193180.0
2001-07-11,3133,3234,3122,3130,414430,312353.0,74193180.0
2001-07-12,3182,3234,3160,3167,386110,316063.0,74193180.0
2001-07-13,3226,3241,3048,3048,665090,304192.0,74193180.0
2001-07-16,3078,3145,2936,2993,693720,298628.0,74193180.0
2001-07-18,3015,3029,2866,2881,512030,287499.0,74193180.0
2001-07-19,2844,2992,2844,2967,626410,296031.0,74193180.0
2001-07-20,2981,2981,2907,2944,219380,293805.0,74193180.0
2001-07-23,2899,3048,2899,2904,407720,289724.0,74193180.0
2001-07-24,2914,3189,2795,3123,1246290,311611.0,74193180.0
2001-07-25,3122,3264,3048,3130,839190,312353.0,74193180.0
2001-07-26,3338,3338,3152,3242,509600,323482.0,74193180.0
2001-07-27,3301,3316,3182,3238,375720,323111.0,74193180.0
2001-07-30,3200,3234,3100,3119,522980,311240.0,74193180.0
2001-07-31,3115,3122,3033,3075,1050630,306789.0,74193180.0
2001-08-01,3122,3186,3100,3182,798280,317547.0,74193180.0
2001-08-02,3197,3323,3107,3197,1151330,319031.0,74193180.0
2001-08-03,3308,3457,3278,3435,2583560,342772.0,74193180.0
2001-08-06,3546,3903,3494,3866,4759290,385805.0,74193180.0
2001-08-07,3866,4200,3806,3956,6391680,394708.0,74193180.0
2001-08-08,4067,4200,3977,4164,4279130,415482.0,74193180.0
2001-08-09,3948,4193,3948,4008,2305240,399901.0,74193180.0
2001-08-10,4089,4156,3702,3740,3335620,373192.0,74193180.0
2001-08-13,3769,4200,3769,4164,4359850,415482.0,74193180.0
2001-08-14,4082,4379,3963,4089,4996270,408062.0,74193180.0
2001-08-16,4163,4498,4089,4461,5279860,445159.0,74193180.0
2001-08-17,4461,4661,4431,4491,4190090,448127.0,74193180.0
2001-08-20,4357,4520,4126,4134,2430380,412514.0,74193180.0
2001-08-21,4275,4297,3963,4275,1751130,426611.0,74193180.0
2001-08-22,4178,4498,4148,4201,3535340,419191.0,74193180.0
2001-08-23,4275,4379,4126,4223,1583440,421417.0,74193180.0
2001-08-24,4171,4200,3940,4097,1003220,408804.0,74193180.0
2001-08-27,4163,4349,4096,4097,1540510,408804.0,74193180.0
2001-08-28,4134,4186,4067,4097,474260,408804.0,74193180.0
2001-08-29,4059,4089,3695,3740,834090,373192.0,74193180.0
2001-08-30,3643,3985,3568,3874,2140630,386546.0,74193180.0
2001-08-31,3554,3821,3531,3606,1767400,359837.0,74193180.0
2001-09-03,3650,3732,3628,3658,1389130,365030.0,74193180.0
2001-09-04,3609,3836,3609,3799,1250160,379127.0,74193180.0
2001-09-05,3792,4000,3777,3956,1787060,394708.0,74193180.0
2001-09-06,3977,4141,3940,4089,1564340,408062.0,74193180.0
2001-09-07,4089,4223,4059,4082,1765680,407321.0,74193180.0
2001-09-10,3977,4186,3963,4134,799230,412514.0,74193180.0
2001-09-11,4200,4342,4200,4238,1847630,422901.0,74193180.0
2001-09-12,3606,3933,3606,3733,2099440,372450.0,74193180.0
2001-09-13,3955,4111,3829,4052,2131120,404353.0,74193180.0
2001-09-14,4015,4096,3621,3792,1747340,378385.0,74193180.0
2001-09-17,3792,3873,3658,3680,1552370,367256.0,74193180.0
2001-09-18,3873,4059,3821,4015,2195480,400643.0,74193180.0
2001-09-19,3955,4267,3881,3904,2167130,389514.0,74193180.0
2001-09-20,3963,3970,3717,3829,1007500,382095.0,74193180.0
2001-09-21,3687,3792,3643,3718,684990,370966.0,74193180.0
2001-09-24,3717,3873,3643,3844,905890,383579.0,74193180.0
2001-09-25,3977,3977,3732,3747,730420,373934.0,74193180.0
2001-09-26,3769,3881,3747,3822,333160,381353.0,74193180.0
2001-09-27,3784,3896,3747,3807,415850,379869.0,74193180.0
2001-09-28,3866,3888,3799,3822,549290,381353.0,74193180.0
2001-10-04,4015,4059,3918,4015,1085710,400643.0,74193180.0
2001-10-05,4074,4178,4015,4089,1370450,408062.0,74193180.0
2001-10-08,4015,4126,3940,3956,581570,394708.0,74193180.0
2001-10-09,3955,4037,3866,3889,1075760,388030.0,74193180.0
2001-10-10,3933,4022,3903,3948,643660,393966.0,74193180.0
2001-10-11,4067,4334,4037,4283,1701110,427353.0,74193180.0
2001-10-12,4401,4476,4238,4313,1334170,430320.0,74193180.0
2001-10-15,4349,4446,4327,4394,837680,438482.0,74193180.0
2001-10-16,4394,4669,4364,4617,2152060,460740.0,74193180.0
2001-10-17,4832,5308,4795,5294,3711330,528255.0,74193180.0
2001-10-18,5234,5479,5130,5205,2756040,519352.0,74193180.0
2001-10-19,5279,5323,5167,5272,1720960,526030.0,74193180.0
2001-10-22,5316,5316,4914,4989,1396860,497836.0,74193180.0
2001-10-23,4951,5033,4803,4803,1424550,479288.0,74193180.0
2001-10-24,4795,4922,4773,4870,1129230,485965.0,74193180.0
2001-10-25,4758,4914,4728,4892,758980,488191.0,74193180.0
2001-10-26,4959,5003,4780,4997,769510,498578.0,74193180.0
2001-10-29,4996,5041,4922,4945,365530,493385.0,74193180.0
2001-10-30,4795,4914,4654,4684,435760,467417.0,74193180.0
2001-10-31,4617,4736,4617,4707,344710,469643.0,74193180.0
2001-11-01,4721,4899,4684,4900,380990,488933.0,74193180.0
2001-11-02,4966,5234,4944,5145,1214340,513417.0,74193180.0
2001-11-05,5167,5308,5033,5287,784670,527514.0,74193180.0
2001-11-06,5353,5539,5249,5428,1904950,541610.0,74193180.0
2001-11-07,5427,5450,5241,5339,490590,532707.0,74193180.0
2001-11-08,5227,5368,5100,5130,1376350,511933.0,74193180.0
2001-11-09,5093,5130,5003,5071,580580,505997.0,74193180.0
2001-11-12,5130,5264,5100,5205,1026850,519352.0,74193180.0
2001-11-13,5264,5383,5204,5309,1119720,529739.0,74193180.0
2001-11-14,5323,5740,5323,5688,2372140,567578.0,74193180.0
2001-11-15,5754,5754,5405,5465,1153600,545320.0,74193180.0
2001-11-16,5427,5591,5368,5428,1305750,541610.0,74193180.0
2001-11-19,5427,5554,5420,5443,768990,543094.0,74193180.0
2001-11-20,5479,5524,5167,5205,746210,519352.0,74193180.0
2001-11-21,5130,5293,5130,5220,373170,520836.0,74193180.0
2001-11-22,5241,5517,5167,5465,558830,545320.0,74193180.0
2001-11-23,5487,6022,5390,5710,1434440,569804.0,74193180.0
2001-11-26,5940,6550,5844,6551,2000970,653642.0,74193180.0
2001-11-27,6684,6684,6178,6335,1209190,632126.0,74193180.0
2001-11-28,6208,6282,5539,5643,1512850,563126.0,74193180.0
2001-11-29,5502,5866,5464,5837,1259040,583351.0,74312280.0
2001-11-30,5940,6007,5762,5837,832960,583351.0,74312280.0
2001-12-03,5725,5948,5725,5933,553610,593012.0,74312280.0
2001-12-04,6015,6245,5873,5874,1021390,587067.0,74312280.0
2001-12-05,6134,6134,5911,6023,740030,601929.0,74312280.0
2001-12-06,6171,6342,5844,5919,1340270,591526.0,74312280.0
2001-12-07,5948,6022,5844,5919,712530,591526.0,74312280.0
2001-12-10,5963,6022,5583,5621,824020,561801.0,74312280.0
2001-12-11,5375,5725,5375,5688,434850,576689.0,75384180.0
2001-12-12,5650,5762,5583,5629,304600,570658.0,75384180.0
2001-12-13,5546,5829,5464,5577,907100,565381.0,75384180.0
2001-12-14,5583,5836,5569,5658,809580,573674.0,75384180.0
2001-12-17,5576,5717,5279,5316,605450,538997.0,75384180.0
2001-12-18,5316,5420,5070,5071,706840,514120.0,75384180.0
2001-12-19,5078,5197,4795,5101,637060,517135.0,75384180.0
2001-12-20,5100,5747,5100,5688,1091510,576689.0,75384180.0
2001-12-21,5427,5569,5241,5316,532740,538997.0,75384180.0
2001-12-24,5398,5435,5182,5272,459510,534474.0,75384180.0
2001-12-26,5271,5331,5219,5279,349950,535228.0,75384180.0
2001-12-27,5360,5531,5279,5502,423070,557843.0,75384180.0
2001-12-28,5650,6007,5583,5933,889840,601566.0,75384180.0
2002-01-02,5948,6238,5807,6075,1045997,615889.0,75384180.0
2002-01-03,6156,6230,5896,6038,1657850,612120.0,75384180.0
2002-01-04,6171,6282,6074,6171,1282971,625689.0,75384180.0
2002-01-07,6357,6379,6074,6283,1715270,636996.0,75384180.0
2002-01-08,6134,6580,6134,6171,3314490,625689.0,75384180.0
2002-01-09,6171,6342,5873,6320,1822595,640766.0,75384180.0
2002-01-10,6267,6602,5985,5985,2019961,606843.0,75384180.0
2002-01-11,6238,6282,5985,6060,888014,614381.0,75384180.0
2002-01-14,5985,6171,5881,6171,927690,625689.0,75384180.0
2002-01-15,5985,6022,5643,5725,1632352,580458.0,75384180.0
2002-01-16,5650,5799,5606,5629,646990,570658.0,75384180.0
2002-01-17,5539,5606,5420,5577,844844,565381.0,75384180.0
2002-01-18,5494,5576,5360,5413,1384600,548797.0,75384180.0
2002-01-21,5487,5873,5487,5837,1169968,591766.0,75384180.0
2002-01-22,5925,6074,5784,5800,1302200,587997.0,75384180.0
2002-01-23,5688,5821,5688,5814,1128048,589504.0,75384180.0
2002-01-24,5948,6059,5918,6060,1809825,614381.0,75384180.0
2002-01-25,6409,6937,6334,6617,5597731,670919.0,75384180.0
2002-01-28,6766,6766,6476,6543,1729862,663381.0,75384180.0
2002-01-29,6684,6684,6468,6528,1349930,661873.0,75384180.0
2002-01-30,6320,6654,6282,6610,1428993,670165.0,75384180.0
2002-01-31,6691,6728,6439,6610,1417814,670165.0,75384180.0
2002-02-01,6617,6714,6431,6439,845277,652827.0,75384180.0
2002-02-04,6320,6424,6096,6119,514291,620412.0,75384180.0
2002-02-05,6059,6282,5955,6283,493929,636996.0,75384180.0
