더존비즈온(012510),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,5012,5614,5012,5334,79700,7122.0,1071000.0
2000-09-20,5413,5935,5413,5735,109900,7658.0,1071000.0
2000-09-21,5622,5855,5462,5775,145700,7711.0,1071000.0
2000-09-22,5614,5686,5454,5454,143700,7283.0,1071000.0
2000-09-25,5734,6015,5614,5935,180700,7925.0,1071000.0
2000-09-26,5935,6480,5935,6200,392100,8279.0,1071000.0
2000-09-27,6199,6288,6015,6176,233400,8247.0,1071000.0
2000-09-28,6015,6143,5935,6023,154900,8043.0,1071000.0
2000-09-29,6031,6336,6031,6064,145900,8097.0,1071000.0
2000-10-02,5951,5951,5694,5695,96600,7604.0,1071000.0
2000-10-04,5694,5855,5614,5775,132200,7711.0,1071000.0
2000-10-05,5766,6063,5766,6007,187300,8022.0,1071000.0
2000-10-06,6047,6416,5935,6136,329200,8193.0,1071000.0
2000-10-09,6055,6737,6055,6256,597600,8354.0,1071000.0
2000-10-10,6296,6608,6175,6296,269100,8407.0,1071000.0
2000-10-11,6256,6737,5895,5935,416200,7925.0,1071000.0
2000-10-12,6095,6496,5935,6096,318200,8140.0,1071000.0
2000-10-13,5935,5959,5261,5735,231900,7658.0,1071000.0
2000-10-16,5814,6592,5814,6593,601100,8804.0,1071000.0
2000-10-17,6817,7130,5814,6056,1136400,8086.0,1071000.0
2000-10-18,6135,6961,6055,6962,971200,9296.0,1071000.0
2000-10-19,7338,7515,6777,6818,1094200,9104.0,1071000.0
2000-10-20,6873,7130,6673,6801,502500,9082.0,1071000.0
2000-10-23,6873,6873,6288,6561,352700,8761.0,1071000.0
2000-10-24,6376,7138,6376,6513,425200,8697.0,1071000.0
2000-10-25,6817,6817,6296,6296,276800,8407.0,1071000.0
2000-10-26,6320,6320,5943,6296,236600,8407.0,1071000.0
2000-10-27,6328,6608,5975,5983,219500,7990.0,1071000.0
2000-10-30,5863,5935,5237,5262,245900,7026.0,1071000.0
2000-10-31,5341,5373,4908,5213,172400,6962.0,1071000.0
2000-11-01,5061,5614,4980,5366,188100,7165.0,1071000.0
2000-11-02,5149,5357,5149,5334,89800,7122.0,1071000.0
2000-11-03,5357,5758,5221,5374,201800,7176.0,1071000.0
2000-11-06,5534,5534,5373,5382,135800,7186.0,1071000.0
2000-11-07,5293,5413,5253,5334,137600,7122.0,1071000.0
2000-11-08,5293,5413,5133,5133,109600,6854.0,1071000.0
2000-11-09,4996,5277,4988,5254,100700,7015.0,1071000.0
2000-11-10,5333,5333,5173,5286,41000,7058.0,1071000.0
2000-11-13,5213,5253,5052,5101,62100,6812.0,1071000.0
2000-11-14,5133,5293,4972,5093,72100,6801.0,1071000.0
2000-11-15,5173,5285,5052,5093,141600,6801.0,1071000.0
2000-11-16,5093,5253,4972,5165,141500,6897.0,1071000.0
2000-11-17,5293,5293,5052,5093,56200,6801.0,1071000.0
2000-11-20,5181,5181,5004,5165,98400,6897.0,1071000.0
2000-11-21,5229,5606,5133,5374,484200,7176.0,1071000.0
2000-11-22,5413,5413,5221,5294,123500,7069.0,1071000.0
2000-11-23,5293,5983,5293,5390,363400,7197.0,1071000.0
2000-11-24,5397,5413,5077,5205,63600,6951.0,1071000.0
2000-11-27,5149,5357,5141,5173,109800,6908.0,1071000.0
2000-11-28,5173,5373,5101,5334,132300,7122.0,1071000.0
2000-11-29,5253,5285,5069,5141,110000,6865.0,1071000.0
2000-11-30,5141,5197,4868,5077,94700,6779.0,1071000.0
2000-12-01,5245,5245,4940,5069,122100,6769.0,1071000.0
2000-12-04,5133,5237,5069,5133,104300,6854.0,1071000.0
2000-12-05,5261,5261,5101,5101,35700,6812.0,1071000.0
2000-12-06,5437,5437,5133,5133,109500,6854.0,1071000.0
2000-12-07,5149,5149,5028,5061,16000,6758.0,1071000.0
2000-12-08,5044,5133,4972,5053,59900,6747.0,1071000.0
2000-12-11,5052,5197,5052,5165,53700,6897.0,1071000.0
2000-12-12,5133,5173,5093,5125,42800,6844.0,1071000.0
2000-12-13,5101,5365,5101,5350,98200,7144.0,1071000.0
2000-12-14,5357,5614,5253,5342,207900,7133.0,1071000.0
2000-12-15,5333,5373,5253,5262,64800,7026.0,1071000.0
2000-12-18,5269,5814,5261,5679,205400,7583.0,1071000.0
2000-12-19,5694,6039,5534,5727,282400,7647.0,1071000.0
2000-12-20,5718,5718,5117,5117,137700,6833.0,1071000.0
2000-12-21,5117,5445,4972,5109,79800,6822.0,1071000.0
2000-12-22,5149,5373,4932,4933,53000,6587.0,1071000.0
2000-12-26,4732,5117,4732,4732,78300,6319.0,1071000.0
2001-01-02,4740,5028,4684,4852,42700,6480.0,1071000.0
2001-01-03,4852,4972,4732,4820,132300,6437.0,1071000.0
2001-01-04,5052,5133,4972,5021,93200,6704.0,1071000.0
2001-01-05,5036,5213,4980,5157,99000,6887.0,1071000.0
2001-01-08,5052,5237,4972,5213,24300,6962.0,1071000.0
2001-01-09,5061,5293,5061,5221,47100,6972.0,1071000.0
2001-01-10,5373,5766,5157,5414,297700,7229.0,1071000.0
2001-01-11,5413,5702,5237,5655,104800,7551.0,1071000.0
2001-01-12,5614,5975,5421,5935,148700,7925.0,1071000.0
2001-01-15,5895,5975,5694,5815,120700,7765.0,1071000.0
2001-01-16,5935,6007,5654,5959,88300,7958.0,1071000.0
2001-01-17,5798,5935,5694,5815,45200,7765.0,1071000.0
2001-01-18,5638,5927,5638,5895,50000,7872.0,1071000.0
2001-01-19,5919,6095,5855,6096,67900,8140.0,1071000.0
2001-01-22,6256,6328,5614,5614,39400,7497.0,1071000.0
2001-01-26,5766,5830,5437,5695,30600,7604.0,1071000.0
2001-01-29,5686,6087,5494,6072,135900,8107.0,1071000.0
2001-01-30,5646,6336,5646,6256,130400,8354.0,1071000.0
2001-01-31,5943,6416,5935,6336,30300,8461.0,1071000.0
2001-02-01,6111,6336,6023,6023,27800,8043.0,1071000.0
2001-02-02,5782,6232,5782,6232,19100,8322.0,1071000.0
2001-02-05,6095,6095,5814,6007,26400,8022.0,1071000.0
2001-02-06,6007,6384,6007,6376,65300,8514.0,1071000.0
2001-02-07,6336,6416,6031,6336,71000,8461.0,1071000.0
2001-02-08,6408,6416,6095,6248,35700,8343.0,1071000.0
2001-02-09,6103,6817,5935,6777,189500,9050.0,1071000.0
2001-02-12,7002,7002,6135,6136,60800,8193.0,1071000.0
2001-02-13,6328,6416,6135,6176,115400,8247.0,1071000.0
2001-02-14,6175,6320,6103,6288,110100,8397.0,1071000.0
2001-02-15,6023,6544,6023,6545,140200,8739.0,1071000.0
2001-02-16,6576,6817,6336,6777,187000,9050.0,1071000.0
2001-02-19,6657,6737,6512,6737,41200,8996.0,1071000.0
2001-02-20,6737,7138,6496,6938,108600,9264.0,1071000.0
2001-02-21,7098,7138,6737,7058,47300,9425.0,1071000.0
2001-02-22,7050,7050,6424,6729,79800,8986.0,1071000.0
2001-02-23,6697,7186,6416,7138,163100,9532.0,1071000.0
2001-02-26,7290,7290,6841,7194,70900,9607.0,1071000.0
2001-02-27,6905,7178,6905,7042,52700,9403.0,1071000.0
2001-02-28,7138,7459,7138,7178,157600,9585.0,1071000.0
2001-03-02,7138,7138,6801,7098,90300,9478.0,1071000.0
2001-03-05,6921,8140,6897,8141,230900,10871.0,1071000.0
2001-03-06,8140,8181,7747,8021,139700,10710.0,1071000.0
2001-03-07,8100,8140,7699,7940,84000,10603.0,1071000.0
2001-03-08,7788,8100,7699,7780,71400,10389.0,1071000.0
2001-03-09,7619,8582,7499,8542,175000,11406.0,1071000.0
2001-03-12,8501,8501,8060,8382,51800,11192.0,1071000.0
2001-03-13,8020,8341,7860,7940,57200,10603.0,1071000.0
2001-03-14,8582,8582,7860,8301,68000,11085.0,1071000.0
2001-03-15,7860,8301,7860,8301,32800,11085.0,1071000.0
2001-03-16,8261,8742,8020,8141,116100,10871.0,1071000.0
2001-03-19,8181,8181,7860,7860,34500,10496.0,1071000.0
2001-03-20,8020,8100,7659,7660,25500,10228.0,1071000.0
2001-03-21,7499,8012,7499,8013,46300,10699.0,1071000.0
2001-03-22,8012,8060,7820,8021,21800,10710.0,1071000.0
2001-03-23,8004,8421,8004,8181,43000,10924.0,1071000.0
2001-03-26,8100,8421,8020,8101,17700,10817.0,1071000.0
2001-03-27,8100,8100,7876,7876,15600,10517.0,1071000.0
2001-03-28,7940,8140,7940,8141,27800,10871.0,1071000.0
2001-03-29,8100,8100,7940,7940,18500,10603.0,1071000.0
2001-03-30,7860,7860,6753,7620,27100,10174.0,1071000.0
2001-04-02,7619,7619,6937,7427,16600,9917.0,1071000.0
2001-04-03,6897,7122,6777,6826,17300,9114.0,1071000.0
2001-04-04,6536,6897,6536,6898,13300,9211.0,1071000.0
2001-04-06,6897,7218,6897,7219,23700,9639.0,1071000.0
2001-04-09,6897,7218,6897,7219,8700,9639.0,1071000.0
2001-04-10,7098,7218,7098,7219,11500,9639.0,1071000.0
2001-04-11,7459,7611,7226,7499,16100,10014.0,1071000.0
2001-04-12,7539,7579,7499,7539,21900,10067.0,1071000.0
2001-04-13,7499,7619,7459,7579,6900,10121.0,1071000.0
2001-04-16,7314,7763,7146,7764,52400,10367.0,1071000.0
2001-04-17,8004,8004,7411,7932,13600,10592.0,1071000.0
2001-04-18,7619,7780,7459,7780,30200,10389.0,1071000.0
2001-04-19,7940,8381,7900,8301,129600,11085.0,1071000.0
2001-04-20,7780,8261,7780,8261,17000,11031.0,1071000.0
2001-04-23,8140,8221,8140,8221,18000,10978.0,1071000.0
2001-04-24,7619,7659,7619,7660,8400,10228.0,1071000.0
2001-04-25,7298,8012,7298,8013,12600,10699.0,1071000.0
2001-04-26,7619,8060,7619,7981,17400,10656.0,1071000.0
2001-04-27,7699,7940,7699,7940,17500,10603.0,1071000.0
2001-04-30,8261,9103,8020,9103,327300,12156.0,1071000.0
2001-05-02,9584,10466,9584,10467,500000,13977.0,1071000.0
2001-05-03,10466,12030,10266,10748,1456600,14351.0,1071000.0
2001-05-04,10667,11629,10266,10507,598700,14030.0,1071000.0
2001-05-07,10787,10827,10186,10427,643100,13923.0,1071000.0
2001-05-08,10306,10346,9303,9545,653500,12745.0,1071000.0
2001-05-09,9624,9624,8742,9625,266800,12852.0,1071000.0
2001-05-10,9624,11068,9464,10988,669600,14673.0,1071000.0
2001-05-11,11469,11710,10025,11710,656300,15637.0,1071000.0
2001-05-14,11870,12191,10827,10828,370100,14458.0,1071000.0
2001-05-15,10667,10827,10266,10387,127300,13869.0,1071000.0
2001-05-16,10827,10827,9704,9705,105300,12959.0,1071000.0
2001-05-17,9865,10266,9544,9545,155500,12745.0,1071000.0
2001-05-18,9544,10025,9504,10026,67400,13388.0,1071000.0
2001-05-21,10186,10346,9624,10186,53400,13602.0,1071000.0
2001-05-22,10186,10346,9785,9865,42700,13173.0,1071000.0
2001-05-23,9865,10105,9544,9545,62500,12745.0,1071000.0
2001-05-24,9303,9464,8942,9184,123900,12263.0,1071000.0
2001-05-25,8942,9464,8902,8983,149200,11995.0,1071000.0
2001-05-28,8983,9143,8822,8823,92200,11781.0,1071000.0
2001-05-29,8822,8822,8662,8702,85600,11620.0,1071000.0
2001-05-30,8702,8902,8301,8582,86900,11460.0,1071000.0
2001-05-31,8702,8702,8100,8502,70800,11353.0,1071000.0
2001-06-01,8261,8421,8060,8261,170900,11031.0,1071000.0
2001-06-04,8301,8662,8261,8502,203400,11353.0,1071000.0
2001-06-05,8582,8582,8140,8141,82700,10871.0,1071000.0
2001-06-07,8060,8261,7964,7989,61100,10667.0,1071000.0
2001-06-08,7940,8221,7940,8101,70500,10817.0,1071000.0
2001-06-11,8261,9303,8261,9304,191600,12424.0,1071000.0
2001-06-12,10667,10667,9825,10266,724400,13709.0,1071000.0
2001-06-13,10025,10266,9384,9865,154300,13173.0,1071000.0
2001-06-14,9865,9945,9464,9545,64100,12745.0,1071000.0
2001-06-15,9223,10025,9223,9905,115700,13227.0,1071000.0
2001-06-18,9544,9945,9544,9665,51900,12906.0,1071000.0
2001-06-19,9624,10747,9624,9946,106800,13280.0,1071000.0
2001-06-20,9865,10426,9704,9745,55400,13013.0,1071000.0
2001-06-21,9464,10025,9464,9625,48100,12852.0,1071000.0
2001-06-22,9664,9825,9544,9745,26000,13013.0,1071000.0
2001-06-25,9825,9865,9143,9384,179900,12531.0,1071000.0
2001-06-26,8983,9384,8541,9384,42700,12531.0,1071000.0
2001-06-27,9384,9464,8622,8622,65500,11513.0,1071000.0
2001-06-28,8421,9143,8301,8983,17700,11995.0,1071000.0
2001-06-29,8662,9344,8662,9264,35500,12370.0,1071000.0
2001-07-02,8822,9143,8662,8823,72800,11781.0,1071000.0
2001-07-03,8822,9223,8662,8742,37100,11674.0,1071000.0
2001-07-04,8541,8942,8421,8582,57600,11460.0,1071000.0
2001-07-05,8582,8662,8341,8662,45900,11567.0,1071000.0
2001-07-06,8662,8662,7940,8101,64400,10817.0,1071000.0
2001-07-09,8020,8020,7619,7924,43800,10581.0,1071000.0
2001-07-10,8020,8020,7635,7700,43800,10282.0,1071000.0
2001-07-11,7467,7731,7467,7483,25000,9992.0,1071000.0
2001-07-12,7563,7796,7563,7700,25500,10282.0,1071000.0
2001-07-13,7860,7860,7467,7467,25500,9971.0,1071000.0
2001-07-16,7539,7539,7218,7299,31600,9746.0,1071000.0
2001-07-18,7298,7539,7098,7219,48000,9639.0,1071000.0
2001-07-19,7218,7459,6432,7339,17400,9800.0,1071000.0
2001-07-20,6913,7138,6833,7058,32500,9425.0,1071000.0
2001-07-23,6753,7090,6753,6978,23700,9318.0,1071000.0
2001-07-24,6697,6857,6456,6858,17800,9157.0,1071000.0
2001-07-25,6576,6801,5871,6336,41700,8461.0,1071000.0
2001-07-26,6111,6512,6111,6416,43900,8568.0,1071000.0
2001-07-27,6175,7202,6175,6416,167000,8568.0,1071000.0
2001-07-30,6576,6721,6232,6256,106500,8354.0,1071000.0
2001-07-31,6240,6697,6175,6392,93500,8536.0,1071000.0
2001-08-01,6416,6649,6320,6497,54700,8675.0,1071000.0
2001-08-02,6360,7130,6360,6777,124900,9050.0,1071000.0
2001-08-03,6665,7058,6665,6818,54900,9104.0,1071000.0
2001-08-06,6737,6889,6617,6818,43500,9104.0,1071000.0
2001-08-07,6817,6817,6617,6617,63200,8836.0,1071000.0
2001-08-08,6568,6713,6504,6713,18000,8964.0,1071000.0
2001-08-09,6584,6721,6376,6376,102800,8514.0,1071000.0
2001-08-10,6376,6456,6336,6336,47300,8461.0,1071000.0
2001-08-13,6264,6344,6256,6328,99300,8450.0,1071000.0
2001-08-14,6352,6376,6304,6304,29100,8418.0,1071000.0
2001-08-16,6312,6320,6159,6312,35000,8429.0,1071000.0
2001-08-17,6408,6408,6023,6336,13300,8461.0,1071000.0
2001-08-20,6408,6408,6071,6176,37500,8247.0,1071000.0
2001-08-21,6167,6288,6167,6280,35000,8386.0,1071000.0
2001-08-22,6288,6288,6151,6256,30200,8354.0,1071000.0
2001-08-23,6256,6256,6135,6232,33300,8322.0,1071000.0
2001-08-24,6175,6232,6095,6136,43500,8193.0,1071000.0
2001-08-27,6143,6248,6079,6144,31100,8204.0,1071000.0
2001-08-28,6031,6175,5814,6096,38600,8140.0,1071000.0
2001-08-29,6256,6256,5782,5783,10800,7722.0,1071000.0
2001-08-30,5566,5839,5550,5743,55800,7668.0,1071000.0
2001-08-31,5742,6159,5381,5655,93000,7551.0,1071000.0
2001-09-03,5470,5470,5349,5374,22000,7176.0,1071000.0
2001-09-04,5365,5454,5293,5334,24200,7122.0,1071000.0
2001-09-05,5301,5365,5269,5294,21100,7069.0,1071000.0
2001-09-06,5381,5510,5317,5422,34700,7240.0,1071000.0
2001-09-07,5454,5558,5293,5502,59600,7347.0,1071000.0
2001-09-10,5614,5614,5341,5422,45100,7240.0,1071000.0
2001-09-11,5421,5590,5269,5270,53700,7036.0,1071000.0
2001-09-12,4483,4764,4483,4620,117000,6169.0,1071000.0
2001-09-13,4571,4924,4411,4411,85300,5890.0,1071000.0
2001-09-14,4419,4571,4218,4492,41800,5998.0,1071000.0
2001-09-17,4258,4619,3962,4299,20600,5741.0,1071000.0
2001-09-18,4491,4491,4130,4179,48200,5580.0,1071000.0
2001-09-19,3737,4387,3737,4379,76200,5848.0,1071000.0
2001-09-20,4379,4379,4026,4042,19900,5398.0,1071000.0
2001-09-21,4090,4090,3849,4066,19000,5430.0,1071000.0
2001-09-24,4018,4130,4018,4131,4800,5516.0,1071000.0
2001-09-25,4154,4210,4058,4091,22900,5462.0,1071000.0
2001-09-26,4018,4162,4010,4155,4000,5548.0,1071000.0
2001-09-27,4170,4355,4154,4235,24400,5655.0,1071000.0
2001-09-28,4772,4868,4331,4852,86600,6480.0,1071000.0
2001-10-04,4708,4852,4651,4852,32000,6480.0,1071000.0
2001-10-05,4659,4812,4659,4812,8700,6426.0,1071000.0
2001-10-08,4491,4579,4331,4371,27400,5837.0,1071000.0
2001-10-09,4796,4796,4467,4636,9700,6190.0,1071000.0
2001-10-10,4435,4643,4435,4467,30600,5965.0,1071000.0
2001-10-11,4684,4780,4619,4764,77500,6362.0,1071000.0
2001-10-12,4812,4836,4531,4644,55400,6201.0,1071000.0
2001-10-15,4651,5333,4579,5334,146200,7122.0,1071000.0
2001-10-16,5373,6119,5213,5614,235800,7497.0,1071000.0
2001-10-17,5855,6175,5855,5935,125700,7925.0,1071000.0
2001-10-18,5574,5830,5373,5622,83300,7508.0,1071000.0
2001-10-19,6015,6015,5622,5622,52600,7508.0,1071000.0
2001-10-22,5478,5686,5413,5438,47800,7261.0,1071000.0
2001-10-23,5301,5662,5301,5414,75700,7229.0,1071000.0
2001-10-24,5454,5774,5373,5687,70100,7593.0,1071000.0
2001-10-25,5830,6135,5542,6015,139300,8032.0,1071000.0
2001-10-26,6015,6015,5622,5695,33300,7604.0,1071000.0
2001-10-29,5694,5702,5454,5574,92800,7443.0,1071000.0
2001-10-30,5534,5566,5293,5334,35400,7122.0,1071000.0
2001-10-31,5333,5550,4828,5133,83800,6854.0,1071000.0
2001-11-01,5213,5405,5052,5173,94600,6908.0,1071000.0
2001-11-02,5349,5349,5101,5101,68000,6812.0,1071000.0
2001-11-05,5317,5317,5052,5205,92400,6951.0,1071000.0
2001-11-06,5213,5277,5093,5093,64600,6801.0,1071000.0
2001-11-07,5133,5205,4852,5173,171700,6908.0,1071000.0
2001-11-08,5181,5333,5093,5270,58100,7036.0,1071000.0
2001-11-09,5397,5397,5189,5213,159900,6962.0,1071000.0
2001-11-12,5173,5534,5173,5454,86100,7283.0,1071000.0
2001-11-13,5766,5766,5309,5358,69400,7154.0,1071000.0
2001-11-14,5341,5494,5301,5302,21400,7079.0,1071000.0
2001-11-15,5293,5462,5213,5358,277100,7154.0,1071000.0
2001-11-16,5429,5429,5149,5197,432500,6940.0,1071000.0
2001-11-19,5454,5454,5205,5245,418700,7004.0,1071000.0
2001-11-20,5325,5341,5213,5286,189000,7058.0,1071000.0
2001-11-21,5285,5373,5213,5237,91100,6994.0,1071000.0
2001-11-22,5052,5293,5012,5294,167000,7069.0,1071000.0
2001-11-23,5245,5285,5149,5213,54700,6962.0,1071000.0
2001-11-26,5077,5293,5077,5237,203900,6994.0,1071000.0
2001-11-27,5237,5269,5149,5149,99500,6876.0,1071000.0
2001-11-28,5149,5205,4820,5005,123500,6683.0,1071000.0
2001-11-29,4860,4980,4860,4973,67000,6640.0,1071000.0
2001-11-30,4836,5077,4836,4981,46300,6651.0,1071000.0
2001-12-03,4916,5036,4892,4957,50300,6619.0,1071000.0
2001-12-04,4836,5093,4836,4965,48800,6629.0,1071000.0
2001-12-05,4924,5020,4900,4901,73800,6544.0,1071000.0
2001-12-06,4932,5052,4932,5053,104400,6747.0,1071000.0
2001-12-07,4988,5125,4948,5021,84800,6704.0,1071000.0
2001-12-10,5052,5205,5012,5117,95600,6833.0,1071000.0
2001-12-11,5157,5879,5052,5879,813400,7850.0,1071000.0
2001-12-12,6007,6167,5534,5807,647600,7754.0,1071000.0
2001-12-13,5774,5774,5381,5454,156000,7283.0,1071000.0
2001-12-14,5494,5526,5277,5278,134100,7047.0,1071000.0
2001-12-17,5237,5405,5173,5189,127700,6929.0,1071000.0
2001-12-18,5141,5566,5133,5213,259500,6962.0,1071000.0
2001-12-19,5373,5566,4972,5165,227400,6897.0,1071000.0
2001-12-20,5085,5221,5069,5069,90600,6769.0,1071000.0
2001-12-21,4972,5069,4892,4893,85500,6533.0,1071000.0
2001-12-24,4892,4988,4812,4812,70700,6426.0,1071000.0
2001-12-26,4812,4852,4700,4852,78600,6480.0,1071000.0
2001-12-27,4892,5012,4756,4772,24800,6372.0,1071000.0
2001-12-28,4860,4972,4732,4860,69800,6490.0,1071000.0
2002-01-02,4812,4996,4812,4885,68000,6522.0,1071000.0
2002-01-03,5020,5036,4900,4941,49000,6597.0,1071000.0
2002-01-04,4972,5093,4924,5061,72500,6758.0,1071000.0
2002-01-07,5004,5004,4932,4989,88300,6662.0,1071000.0
2002-01-08,4940,4988,4892,4901,72900,6544.0,1071000.0
2002-01-09,4876,5028,4876,4933,29000,6587.0,1071000.0
2002-01-10,4932,5189,4900,5133,96200,6854.0,1071000.0
2002-01-11,5052,5205,4980,4989,43300,6662.0,1071000.0
2002-01-14,4972,5093,4972,5005,30300,6683.0,1071000.0
2002-01-15,5373,5373,5020,5021,61100,6704.0,1071000.0
2002-01-16,4996,5052,4900,4941,41900,6597.0,1071000.0
2002-01-17,4940,5052,4868,5045,37500,6737.0,1071000.0
2002-01-18,4972,5020,4892,4893,41800,6533.0,1071000.0
2002-01-21,4996,4996,4852,4852,29500,6480.0,1071000.0
2002-01-22,4852,4956,4836,4893,19500,6533.0,1071000.0
2002-01-23,4820,4916,4812,4852,41500,6480.0,1071000.0
2002-01-24,4812,4900,4812,4852,60600,6480.0,1071000.0
2002-01-25,4900,4948,4812,4828,103600,6447.0,1071000.0
2002-01-28,4852,4924,4836,4925,53300,6576.0,1071000.0
2002-01-29,4892,4956,4892,4917,72900,6565.0,1071000.0
2002-01-30,4892,4964,4836,4965,47100,6629.0,1071000.0
2002-01-31,4972,5173,4972,5157,164900,6887.0,1071000.0
2002-02-01,5237,5847,5237,5237,524160,6994.0,1071000.0
2002-02-04,5413,5614,5237,5366,222400,7165.0,1071000.0
2002-02-05,5341,5341,5077,5294,82000,7069.0,1071000.0
2002-02-06,5213,5534,5173,5334,177200,7122.0,1071000.0
2002-02-07,5333,5454,5213,5254,195900,7015.0,1071000.0
2002-02-08,5301,5301,5093,5229,62200,6983.0,1071000.0
2002-02-14,5301,5614,5165,5406,109500,7219.0,1071000.0
2002-02-15,5309,5486,5309,5454,75400,7283.0,1071000.0
2002-02-18,5454,5879,5413,5735,471600,7658.0,1071000.0
2002-02-19,5895,5959,5638,5855,324900,7818.0,1071000.0
2002-02-20,5462,5822,5462,5655,188900,7551.0,1071000.0
2002-02-21,5542,5758,5534,5695,174540,7604.0,1071000.0
2002-02-22,5758,5774,5301,5614,117700,7497.0,1071000.0
2002-02-25,5694,5814,5630,5703,172400,7615.0,1071000.0
2002-02-26,6552,6552,6552,6553,449800,8750.0,1071000.0
2002-02-27,7531,7531,7082,7531,2834400,10057.0,1071000.0
2002-02-28,7643,7715,6817,7002,924800,9350.0,1071000.0
2002-03-04,7138,7218,6849,6994,700300,9339.0,1071000.0
2002-03-05,7026,8020,6761,8021,1037300,10710.0,1071000.0
2002-03-06,8421,9223,8261,9224,2615000,12316.0,1071000.0
2002-03-07,9063,9624,8461,8823,1312200,11781.0,1071000.0
2002-03-08,9143,9384,8501,8943,886600,11942.0,1071000.0
2002-03-11,8822,9464,8541,8662,688300,11567.0,1071000.0
2002-03-12,8461,8501,7940,7956,829000,10624.0,1071000.0
2002-03-13,8020,8582,7780,8005,453000,10689.0,1071000.0
2002-03-14,8004,8020,7619,7756,309200,10357.0,1071000.0
2002-03-15,7780,8012,7723,7740,341000,10335.0,1071000.0
2002-03-18,7699,8100,7699,8021,239900,10710.0,1071000.0
2002-03-19,8181,8261,7900,7989,192600,10667.0,1071000.0
2002-03-20,8012,8012,7780,7956,308800,10624.0,1071000.0
2002-03-21,8020,8582,8004,8181,564500,10924.0,1071000.0
2002-03-22,8221,8261,7820,7956,372300,10624.0,1071000.0
2002-03-25,8100,8100,7924,7956,161700,10624.0,1071000.0
2002-03-26,8012,8020,7619,7852,322000,10485.0,1071000.0
2002-03-27,7852,7852,7619,7628,235800,10185.0,1071000.0
2002-03-28,7467,7619,7098,7259,210900,9693.0,1071000.0
2002-03-29,6977,7780,6977,7331,183000,9789.0,1071000.0
2002-04-01,7539,7539,7226,7259,90000,9693.0,1071000.0
2002-04-02,7258,7940,7258,7780,171800,10389.0,1071000.0
2002-04-03,7218,7860,7218,7780,46700,10389.0,1071000.0
2002-04-04,7659,7860,7539,7780,109500,10389.0,1071000.0
