강원랜드(035250),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-04-20,17150,17350,17000,17350,457402,3711868.0,213940500.0
2010-04-21,17450,17500,17100,17200,486837,3679777.0,213940500.0
2010-04-22,17100,17450,17000,17300,337504,3701171.0,213940500.0
2010-04-23,17300,17450,17150,17450,212439,3733262.0,213940500.0
2010-04-26,17300,17550,17300,17350,228012,3711868.0,213940500.0
2010-04-27,17500,17500,17200,17350,348695,3711868.0,213940500.0
2010-04-28,17200,17350,17000,17100,350949,3658383.0,213940500.0
2010-04-29,17150,17200,16950,17000,324108,3636988.0,213940500.0
2010-04-30,17100,17350,17000,17250,451652,3690474.0,213940500.0
2010-05-03,17250,17500,17000,17250,405993,3690474.0,213940500.0
2010-05-04,17250,17600,17150,17500,450764,3743959.0,213940500.0
2010-05-06,17250,17300,17050,17050,443177,3647686.0,213940500.0
2010-05-07,16800,16900,16600,16700,629182,3572806.0,213940500.0
2010-05-10,16700,16800,16500,16650,373072,3562109.0,213940500.0
2010-05-11,17000,17150,16700,16950,825716,3626291.0,213940500.0
2010-05-12,17100,17200,17000,17000,325661,3636988.0,213940500.0
2010-05-13,17100,17200,17000,17050,345283,3647686.0,213940500.0
2010-05-14,16950,17000,16700,16800,460461,3594200.0,213940500.0
2010-05-17,16800,16850,16450,16800,504169,3594200.0,213940500.0
2010-05-18,17100,17750,17000,17500,1241802,3743959.0,213940500.0
2010-05-19,17650,17800,17200,17400,907973,3722565.0,213940500.0
2010-05-20,17250,17350,16900,16900,534790,3615594.0,213940500.0
2010-05-24,16700,17000,16600,16650,590999,3562109.0,213940500.0
2010-05-25,16550,16600,16000,16000,842133,3423048.0,213940500.0
2010-05-26,16150,16850,16150,16600,648060,3551412.0,213940500.0
2010-05-27,16450,16500,16250,16300,380559,3487230.0,213940500.0
2010-05-28,16450,17350,16300,16800,660723,3594200.0,213940500.0
2010-05-31,17050,17200,16850,17000,255705,3636988.0,213940500.0
2010-06-01,16850,17100,16850,16950,551048,3626291.0,213940500.0
2010-06-03,17050,17300,16950,17200,562393,3679777.0,213940500.0
2010-06-04,17050,17200,17050,17200,198609,3679777.0,213940500.0
2010-06-07,17100,17250,16800,17000,420331,3636988.0,213940500.0
2010-06-08,16950,17200,16700,17000,368433,3636988.0,213940500.0
2010-06-09,17000,17100,16800,17100,308971,3658383.0,213940500.0
2010-06-10,17050,17250,16900,17050,569620,3647686.0,213940500.0
2010-06-11,17100,17300,16900,17150,283081,3669080.0,213940500.0
2010-06-14,17100,17600,17100,17600,391537,3765353.0,213940500.0
2010-06-15,17400,17600,17350,17400,205121,3722565.0,213940500.0
2010-06-16,17400,17600,17350,17600,230982,3765353.0,213940500.0
2010-06-17,17650,18250,17600,18150,577702,3883020.0,213940500.0
2010-06-18,18400,18950,18250,18500,774255,3957899.0,213940500.0
2010-06-21,18600,19100,18600,18950,585528,4054172.0,213940500.0
2010-06-22,18850,19250,18750,19000,406277,4064870.0,213940500.0
2010-06-23,19150,19300,18700,19150,226108,4096961.0,213940500.0
2010-06-24,18950,19350,18850,19100,284612,4086264.0,213940500.0
2010-06-25,19200,19300,18600,18650,248965,3989990.0,213940500.0
2010-06-28,18600,19100,18500,18650,272414,3989990.0,213940500.0
2010-06-29,18650,19150,18650,18850,503145,4032778.0,213940500.0
2010-06-30,18750,19000,18450,18500,367605,3957899.0,213940500.0
2010-07-01,18350,18550,18300,18450,316544,3947202.0,213940500.0
2010-07-02,18550,18750,18350,18400,305904,3936505.0,213940500.0
2010-07-05,18550,18700,18400,18550,531178,3968596.0,213940500.0
2010-07-06,18550,18550,18000,18300,280324,3915111.0,213940500.0
2010-07-07,18300,18300,17700,17800,540444,3808141.0,213940500.0
2010-07-08,17900,18400,17900,18150,282906,3883020.0,213940500.0
2010-07-09,18150,18650,18000,18550,384255,3968596.0,213940500.0
2010-07-12,18500,18800,18500,18700,345018,4000687.0,213940500.0
2010-07-13,18650,19300,18650,18850,552899,4032778.0,213940500.0
2010-07-14,19000,19600,19000,19450,482364,4161143.0,213940500.0
2010-07-15,19450,19850,19100,19400,565366,4150446.0,213940500.0
2010-07-16,19400,19500,19050,19300,398306,4129052.0,213940500.0
2010-07-19,19150,19350,18950,19300,246170,4129052.0,213940500.0
2010-07-20,19100,19450,19000,19300,230722,4129052.0,213940500.0
2010-07-21,19200,19750,19200,19500,357482,4171840.0,213940500.0
2010-07-22,19300,19700,19300,19600,236597,4193234.0,213940500.0
2010-07-23,19450,19600,19300,19450,197774,4161143.0,213940500.0
2010-07-26,19500,19500,19200,19250,267071,4118355.0,213940500.0
2010-07-27,19450,19450,19100,19200,371821,4107658.0,213940500.0
2010-07-28,19300,19400,19000,19150,266966,4096961.0,213940500.0
2010-07-29,19200,19600,19150,19450,438076,4161143.0,213940500.0
2010-07-30,19350,19800,19350,19800,267623,4236022.0,213940500.0
2010-08-02,19700,20000,19600,19950,243060,4268113.0,213940500.0
2010-08-03,20000,20800,19900,20700,513617,4428568.0,213940500.0
2010-08-04,20800,21000,20400,21000,579879,4492750.0,213940500.0
2010-08-05,20650,21500,20650,21450,528665,4589024.0,213940500.0
2010-08-06,21600,21700,20900,21200,618915,4535539.0,213940500.0
2010-08-09,21400,21400,20950,21400,256724,4578327.0,213940500.0
2010-08-10,21150,21300,20950,21100,475420,4514145.0,213940500.0
2010-08-11,21150,21400,20950,21150,355996,4524842.0,213940500.0
2010-08-12,21150,21250,20950,21100,440078,4514145.0,213940500.0
2010-08-13,21000,21300,20800,21200,300409,4535539.0,213940500.0
2010-08-16,21200,21300,21000,21150,769267,4524842.0,213940500.0
2010-08-17,21700,21700,21100,21200,344239,4535539.0,213940500.0
2010-08-18,21500,21500,21050,21150,219088,4524842.0,213940500.0
2010-08-19,21150,21600,21050,21600,293795,4621115.0,213940500.0
2010-08-20,21650,22250,21550,21950,383962,4695994.0,213940500.0
2010-08-23,21950,22650,21700,21850,437090,4674600.0,213940500.0
2010-08-24,21600,22500,21450,22300,339569,4770873.0,213940500.0
2010-08-25,22200,22250,21800,21800,450616,4663903.0,213940500.0
2010-08-26,21700,22050,21600,21900,647893,4685297.0,213940500.0
2010-08-27,22150,22350,21850,22200,492259,4749479.0,213940500.0
2010-08-30,22200,22300,21900,22200,235781,4749479.0,213940500.0
2010-08-31,22200,22250,21750,21950,389956,4695994.0,213940500.0
2010-09-01,21900,22200,21250,22200,603259,4749479.0,213940500.0
2010-09-02,22050,22150,21700,21950,277518,4695994.0,213940500.0
2010-09-03,22100,22100,21700,22000,259681,4706691.0,213940500.0
2010-09-06,21900,22000,21900,22000,176414,4706691.0,213940500.0
2010-09-07,21700,22150,21650,22000,193178,4706691.0,213940500.0
2010-09-08,22000,22300,21750,22200,265764,4749479.0,213940500.0
2010-09-09,22150,23000,22150,22900,603098,4899237.0,213940500.0
2010-09-10,22800,23300,22550,22950,498532,4909934.0,213940500.0
2010-09-13,23200,23950,23050,23800,688057,5091784.0,213940500.0
2010-09-14,23750,24000,23250,24000,462042,5134572.0,213940500.0
2010-09-15,23550,24200,23450,24200,593885,5177360.0,213940500.0
2010-09-16,24000,24450,24000,24150,421211,5166663.0,213940500.0
2010-09-17,23700,24200,23050,23200,448427,4963420.0,213940500.0
2010-09-20,23200,23300,22700,23050,294639,4931329.0,213940500.0
2010-09-24,23500,24300,23200,23700,596888,5070390.0,213940500.0
2010-09-27,23700,24500,23650,24450,269087,5230845.0,213940500.0
2010-09-28,24200,24500,24200,24200,169926,5177360.0,213940500.0
2010-09-29,24250,25250,24250,25200,395996,5391301.0,213940500.0
2010-09-30,24800,25150,24450,24800,410155,5305724.0,213940500.0
2010-10-01,24650,24850,24450,24650,365274,5273633.0,213940500.0
2010-10-04,24650,24800,23800,23800,372550,5091784.0,213940500.0
2010-10-05,24100,25250,23900,25150,722207,5380604.0,213940500.0
2010-10-06,25150,25550,24950,25550,715776,5466180.0,213940500.0
2010-10-07,25450,25600,25250,25600,216117,5476877.0,213940500.0
2010-10-08,25600,25750,25350,25750,207053,5508968.0,213940500.0
2010-10-11,25600,25900,25400,25650,285211,5487574.0,213940500.0
2010-10-12,25400,25700,25150,25450,224430,5444786.0,213940500.0
2010-10-13,25350,25500,24950,25050,233668,5359210.0,213940500.0
2010-10-14,25050,25950,25000,25900,395147,5541059.0,213940500.0
2010-10-15,26000,26650,25550,26650,257393,5701514.0,213940500.0
2010-10-18,26300,26450,25350,25400,418653,5434089.0,213940500.0
2010-10-19,25200,25750,24950,25000,283497,5348512.0,213940500.0
2010-10-20,25200,25700,24300,25450,277153,5444786.0,213940500.0
2010-10-21,25850,25850,24700,25400,333048,5434089.0,213940500.0
2010-10-22,25100,25700,24900,25600,199814,5476877.0,213940500.0
2010-10-25,25400,25750,25150,25550,252734,5466180.0,213940500.0
2010-10-26,25350,25600,24950,25600,273496,5476877.0,213940500.0
2010-10-27,25300,25500,25150,25200,271796,5391301.0,213940500.0
2010-10-28,25100,27300,25050,26900,663758,5754999.0,213940500.0
2010-10-29,27150,27150,26200,26450,401394,5658726.0,213940500.0
2010-11-01,27100,28400,26700,28250,683302,6043819.0,213940500.0
2010-11-02,27800,28150,27500,28150,417001,6022425.0,213940500.0
2010-11-03,27800,28150,27700,27800,218723,5947546.0,213940500.0
2010-11-04,27400,28050,27400,27850,190112,5958243.0,213940500.0
2010-11-05,27400,28000,26850,27000,442086,5776394.0,213940500.0
2010-11-08,27050,27200,26250,26400,674329,5648029.0,213940500.0
2010-11-09,26600,27050,26400,26850,621637,5744302.0,213940500.0
2010-11-10,26850,27300,26500,27200,408957,5819182.0,213940500.0
2010-11-11,27050,27950,26500,26500,879306,5669423.0,213940500.0
2010-11-12,27100,27800,26150,26800,550806,5733605.0,213940500.0
2010-11-15,27000,27450,26450,26450,338719,5658726.0,213940500.0
2010-11-16,26300,27100,26200,27000,557868,5776394.0,213940500.0
2010-11-17,26700,26950,26650,26900,623529,5754999.0,213940500.0
2010-11-18,26550,26950,26200,26200,461442,5605241.0,213940500.0
2010-11-19,26300,26350,25850,26350,531741,5637332.0,213940500.0
2010-11-22,26350,26650,26150,26250,309049,5615938.0,213940500.0
2010-11-23,26050,26150,25350,25550,504760,5466180.0,213940500.0
2010-11-24,24700,25400,24700,25050,575345,5359210.0,213940500.0
2010-11-25,25150,25200,24550,24700,384158,5284330.0,213940500.0
2010-11-26,24850,25600,24850,25400,386581,5434089.0,213940500.0
2010-11-29,25850,26300,25300,25300,525115,5412695.0,213940500.0
2010-11-30,25550,26100,25450,26050,407563,5573150.0,213940500.0
2010-12-01,26500,26850,26300,26600,365709,5690817.0,213940500.0
2010-12-02,26900,27200,26350,26850,531381,5744302.0,213940500.0
2010-12-03,26700,27550,26700,27400,350544,5861970.0,213940500.0
2010-12-06,27500,27700,26950,27600,501835,5904758.0,213940500.0
2010-12-07,27950,28400,27700,28350,567267,6065213.0,213940500.0
2010-12-08,28000,28400,27500,28150,532973,6022425.0,213940500.0
2010-12-09,28300,29300,28250,29300,662983,6268457.0,213940500.0
2010-12-10,28900,29650,28800,28950,519036,6193577.0,213940500.0
2010-12-13,28850,29500,28850,29500,243320,6311245.0,213940500.0
2010-12-14,29700,29700,28750,29700,531417,6354033.0,213940500.0
2010-12-15,29950,31400,29600,31000,825140,6632156.0,213940500.0
2010-12-16,31000,31000,29600,29650,675092,6343336.0,213940500.0
2010-12-17,29500,30600,29450,30050,411506,6428912.0,213940500.0
2010-12-20,29800,30350,29600,29800,514225,6375427.0,213940500.0
2010-12-21,30450,30950,30150,30850,309006,6600064.0,213940500.0
2010-12-22,31000,31100,30400,30700,290080,6567973.0,213940500.0
2010-12-23,30800,31000,30550,30950,224111,6621458.0,213940500.0
2010-12-24,31100,31100,30600,30850,163618,6600064.0,213940500.0
2010-12-27,30750,31000,29050,30150,344502,6450306.0,213940500.0
2010-12-28,30200,30600,29900,30200,449709,6461003.0,213940500.0
2010-12-29,29000,29150,28500,28500,606060,6097304.0,213940500.0
2010-12-30,28350,29200,27850,27950,785924,5979637.0,213940500.0
2011-01-03,28250,28700,28050,28400,410112,6075910.0,213940500.0
2011-01-04,28950,29300,28050,29200,720440,6247063.0,213940500.0
2011-01-05,29300,29650,29200,29450,339378,6300548.0,213940500.0
2011-01-06,29750,30650,29600,30300,497030,6482397.0,213940500.0
2011-01-07,30000,30450,29750,30000,398186,6418215.0,213940500.0
2011-01-10,30000,30350,29700,29800,427716,6375427.0,213940500.0
2011-01-11,29600,30150,29550,30000,376447,6418215.0,213940500.0
2011-01-12,29650,29850,28650,28950,629172,6193577.0,213940500.0
2011-01-13,29600,29600,28400,28400,571024,6075910.0,213940500.0
2011-01-14,28250,29200,28000,29200,373908,6247063.0,213940500.0
2011-01-17,29000,29650,28500,28750,294143,6150789.0,213940500.0
2011-01-18,28450,28750,28050,28050,330503,6001031.0,213940500.0
2011-01-19,28000,28700,27750,27900,360754,5968940.0,213940500.0
2011-01-20,27900,28050,27100,27100,500105,5797788.0,213940500.0
2011-01-21,27100,27200,26000,26350,617407,5637332.0,213940500.0
2011-01-24,26300,26650,26100,26300,417836,5626635.0,213940500.0
2011-01-25,26300,27050,26200,26750,457624,5722908.0,213940500.0
2011-01-26,26550,26700,26150,26200,410172,5605241.0,213940500.0
2011-01-27,26100,27600,26100,27400,542524,5861970.0,213940500.0
2011-01-28,27150,27550,26500,26750,323336,5722908.0,213940500.0
2011-01-31,26100,26450,25850,25950,780859,5551756.0,213940500.0
2011-02-01,26350,27100,26000,26750,452835,5722908.0,213940500.0
2011-02-07,27500,27800,26800,27000,544666,5776394.0,213940500.0
2011-02-08,27050,27150,25850,25850,631281,5530362.0,213940500.0
2011-02-09,25900,26200,24650,24800,775301,5305724.0,213940500.0
2011-02-10,24550,24850,23800,23800,922669,5091784.0,213940500.0
2011-02-11,24050,24250,23200,23450,1336632,5016905.0,213940500.0
2011-02-14,24000,24800,24000,24500,989784,5241542.0,213940500.0
2011-02-15,24750,25000,24100,24150,762536,5166663.0,213940500.0
2011-02-16,24350,24850,24300,24400,606777,5220148.0,213940500.0
2011-02-17,24500,25100,24150,24150,650758,5166663.0,213940500.0
2011-02-18,24650,24850,24150,24200,553494,5177360.0,213940500.0
2011-02-21,24500,25000,24250,25000,596447,5348512.0,213940500.0
2011-02-22,24950,24950,24250,24800,448017,5305724.0,213940500.0
2011-02-23,24750,24950,24350,24950,494125,5337815.0,213940500.0
2011-02-24,25000,25100,24450,24450,353191,5230845.0,213940500.0
2011-02-25,24400,25350,24250,25000,496027,5348512.0,213940500.0
2011-02-28,24700,25300,24550,25050,308129,5359210.0,213940500.0
2011-03-02,24500,25300,24500,24900,479338,5327118.0,213940500.0
2011-03-03,24900,26200,24900,26100,647027,5583847.0,213940500.0
2011-03-04,26250,26750,25950,26450,465257,5658726.0,213940500.0
2011-03-07,26450,26450,25650,26000,377840,5562453.0,213940500.0
2011-03-08,25500,26450,25350,25850,501123,5530362.0,213940500.0
2011-03-09,26000,26250,25850,25900,354545,5541059.0,213940500.0
2011-03-10,26150,26150,25500,26000,631483,5562453.0,213940500.0
2011-03-11,25900,26650,25500,26000,602964,5562453.0,213940500.0
2011-03-14,25650,26050,24400,26000,583183,5562453.0,213940500.0
2011-03-15,25900,26100,24650,25200,707989,5391301.0,213940500.0
2011-03-16,25750,26400,25650,26200,487712,5605241.0,213940500.0
2011-03-17,25850,25900,25100,25500,568390,5455483.0,213940500.0
2011-03-18,25500,26450,25250,26050,413971,5573150.0,213940500.0
2011-03-21,25800,26300,25800,26050,338080,5573150.0,213940500.0
2011-03-22,26000,26250,25850,26250,271128,5615938.0,213940500.0
2011-03-23,26050,26350,25750,25900,358561,5541059.0,213940500.0
2011-03-24,25700,25900,25300,25300,477328,5412695.0,213940500.0
2011-03-25,25300,25450,25000,25050,529312,5359210.0,213940500.0
2011-03-28,25050,25750,25050,25600,348540,5476877.0,213940500.0
2011-03-29,25500,25750,25450,25450,288348,5444786.0,213940500.0
2011-03-30,25700,25700,25000,25400,546692,5434089.0,213940500.0
2011-03-31,25700,25700,25200,25450,576319,5444786.0,213940500.0
2011-04-01,25350,25700,25300,25350,564773,5423392.0,213940500.0
2011-04-04,25300,25550,25200,25350,487194,5423392.0,213940500.0
2011-04-05,25350,25950,25300,25950,670430,5551756.0,213940500.0
2011-04-06,26050,26300,25600,26000,497517,5562453.0,213940500.0
2011-04-07,26000,26100,25150,25250,486266,5401998.0,213940500.0
2011-04-08,25400,25750,25250,25350,436737,5423392.0,213940500.0
2011-04-11,25350,25500,25150,25350,242274,5423392.0,213940500.0
2011-04-12,25250,25700,25150,25650,293117,5487574.0,213940500.0
2011-04-13,25600,25650,24900,25500,864665,5455483.0,213940500.0
2011-04-14,25300,25450,24850,25000,480092,5348512.0,213940500.0
2011-04-15,24850,25050,24200,24250,464509,5188057.0,213940500.0
2011-04-18,24450,24600,24150,24350,336020,5209451.0,213940500.0
2011-04-19,24200,24200,23750,23850,558627,5102481.0,213940500.0
2011-04-20,23850,24400,23750,24350,366021,5209451.0,213940500.0
2011-04-21,24450,25100,24450,25100,413545,5369907.0,213940500.0
2011-04-22,25050,25050,24650,24850,206556,5316421.0,213940500.0
2011-04-25,24650,24750,24350,24400,161808,5220148.0,213940500.0
2011-04-26,24250,24400,24000,24100,354805,5155966.0,213940500.0
2011-04-27,24050,24550,24000,24050,476058,5145269.0,213940500.0
2011-04-28,24000,24250,23600,23600,638407,5048996.0,213940500.0
2011-04-29,23550,24350,23450,24350,534462,5209451.0,213940500.0
2011-05-02,24000,24850,23950,24850,540335,5316421.0,213940500.0
2011-05-03,25100,26000,24900,25800,893692,5519665.0,213940500.0
2011-05-04,25800,25800,25050,25800,431045,5519665.0,213940500.0
2011-05-06,25750,25950,25350,25750,318191,5508968.0,213940500.0
2011-05-09,25750,25900,24850,25000,319259,5348512.0,213940500.0
2011-05-11,25500,25950,25150,25400,556450,5434089.0,213940500.0
2011-05-12,25050,25300,24600,24600,547775,5262936.0,213940500.0
2011-05-13,24650,24950,24000,24550,505900,5252239.0,213940500.0
2011-05-16,24650,25800,24100,25500,620989,5455483.0,213940500.0
2011-05-17,25700,25800,25000,25200,578271,5391301.0,213940500.0
2011-05-18,25600,26000,25350,25750,565010,5508968.0,213940500.0
2011-05-19,25750,25950,25050,25750,665130,5508968.0,213940500.0
2011-05-20,25950,27500,25300,27350,1563699,5851273.0,213940500.0
2011-05-23,27350,27650,25800,26150,911444,5594544.0,213940500.0
2011-05-24,26150,26600,26100,26500,579577,5669423.0,213940500.0
2011-05-25,26500,26600,25800,26050,668080,5573150.0,213940500.0
2011-05-26,25900,26500,25750,26050,446412,5573150.0,213940500.0
2011-05-27,26450,26450,25950,26200,511858,5605241.0,213940500.0
2011-05-30,26050,26450,25900,26050,262461,5573150.0,213940500.0
2011-05-31,26050,26500,26000,26100,603172,5583847.0,213940500.0
2011-06-01,26100,27150,26100,26900,499192,5754999.0,213940500.0
2011-06-02,26500,26950,26400,26500,346045,5669423.0,213940500.0
2011-06-03,26450,27500,26450,27400,490546,5861970.0,213940500.0
2011-06-07,27400,28150,26900,27700,682439,5926152.0,213940500.0
2011-06-08,27750,27900,26800,27050,384296,5787091.0,213940500.0
2011-06-09,26950,27050,26350,26500,370174,5669423.0,213940500.0
2011-06-10,26500,27500,26450,27000,646660,5776394.0,213940500.0
2011-06-13,27300,27650,27050,27500,853475,5883364.0,213940500.0
2011-06-14,27500,27600,27100,27500,1011530,5883364.0,213940500.0
2011-06-15,27500,27750,27050,27500,719722,5883364.0,213940500.0
2011-06-16,27350,27550,26600,27400,779720,5861970.0,213940500.0
2011-06-17,27250,27600,27000,27400,625128,5861970.0,213940500.0
2011-06-20,27500,28300,27150,27950,520997,5979637.0,213940500.0
2011-06-21,28100,28200,27750,28000,374009,5990334.0,213940500.0
2011-06-22,28000,28650,27850,28500,617679,6097304.0,213940500.0
2011-06-23,28100,28200,24250,27450,2218952,5872667.0,213940500.0
2011-06-24,27900,28950,27500,28050,1225511,6001031.0,213940500.0
2011-06-27,28350,28850,27650,28150,864085,6022425.0,213940500.0
2011-06-28,28250,28550,27400,27500,579095,5883364.0,213940500.0
2011-06-29,27900,29400,27850,29400,1122683,6289851.0,213940500.0
2011-06-30,29300,29300,28600,28600,672007,6118698.0,213940500.0
2011-07-01,28950,29100,28600,28800,565897,6161486.0,213940500.0
2011-07-04,29300,29600,28800,29250,1242397,6257760.0,213940500.0
2011-07-05,29450,29600,28300,28300,933594,6054516.0,213940500.0
2011-07-06,28550,29200,28350,29100,1527144,6225669.0,213940500.0
2011-07-07,30550,31850,28100,28500,6377374,6097304.0,213940500.0
2011-07-08,28650,30150,28500,29800,2377341,6375427.0,213940500.0
2011-07-11,30250,31200,30100,30700,1523253,6567973.0,213940500.0
2011-07-12,30500,30600,29400,29450,987402,6300548.0,213940500.0
2011-07-13,29950,30750,29200,30650,946763,6557276.0,213940500.0
2011-07-14,30650,30700,29850,30450,682047,6514488.0,213940500.0
2011-07-15,30150,30600,29950,30300,441757,6482397.0,213940500.0
2011-07-18,30350,30350,29800,30150,502420,6450306.0,213940500.0
2011-07-19,30350,30800,30200,30200,559696,6461003.0,213940500.0
2011-07-20,30250,30850,30250,30800,582593,6589367.0,213940500.0
2011-07-21,31150,31150,30650,30850,333004,6600064.0,213940500.0
2011-07-22,31000,31200,30650,30750,274809,6578670.0,213940500.0
2011-07-25,30750,30800,30150,30450,319036,6514488.0,213940500.0
2011-07-26,30500,30500,29800,30100,531363,6439609.0,213940500.0
2011-07-27,30050,30450,29800,30350,329859,6493094.0,213940500.0
2011-07-28,29900,30250,29850,30150,391879,6450306.0,213940500.0
2011-07-29,30150,30250,29850,29950,341353,6407518.0,213940500.0
2011-08-01,30200,30450,29900,30250,643041,6471700.0,213940500.0
2011-08-02,30250,30250,29300,29700,439325,6354033.0,213940500.0
2011-08-03,29200,29200,28300,28300,684863,6054516.0,213940500.0
2011-08-04,28100,29300,27900,29300,651141,6268457.0,213940500.0
2011-08-05,28000,29000,27850,27850,847899,5958243.0,213940500.0
2011-08-08,27050,28300,26350,27000,761941,5776394.0,213940500.0
2011-08-09,25950,26500,23900,25000,1761805,5348512.0,213940500.0
2011-08-10,25700,25950,24850,24950,1214255,5337815.0,213940500.0
2011-08-11,23950,25650,23900,25000,840676,5348512.0,213940500.0
2011-08-12,26000,26900,25400,26600,1341573,5690817.0,213940500.0
2011-08-16,27000,27900,27000,27500,891015,5883364.0,213940500.0
2011-08-17,27050,29350,27000,28650,935143,6129395.0,213940500.0
2011-08-18,28350,29100,28250,29100,498343,6225669.0,213940500.0
2011-08-19,28450,29450,27350,29450,1400047,6300548.0,213940500.0
2011-08-22,29000,29500,28050,29000,579035,6204274.0,213940500.0
2011-08-23,28550,29000,27100,27450,1009242,5872667.0,213940500.0
2011-08-24,27600,27800,26900,27450,569665,5872667.0,213940500.0
2011-08-25,27150,27700,26000,26050,1451575,5573150.0,213940500.0
2011-08-26,26000,26700,25400,26500,611854,5669423.0,213940500.0
2011-08-29,26600,27550,26450,27350,664829,5851273.0,213940500.0
2011-08-30,27350,27600,26850,27350,664693,5851273.0,213940500.0
2011-08-31,27200,27900,26950,27900,638937,5968940.0,213940500.0
2011-09-01,27200,28250,26800,26800,761517,5733605.0,213940500.0
2011-09-02,26900,27600,26550,27250,550945,5829879.0,213940500.0
2011-09-05,27700,28150,27100,27600,792042,5904758.0,213940500.0
2011-09-06,27650,28150,27100,27850,626879,5958243.0,213940500.0
2011-09-07,28050,30400,28050,29900,1580598,6396821.0,213940500.0
2011-09-08,29900,30400,29450,30000,635595,6418215.0,213940500.0
2011-09-09,29650,30000,28850,28850,353943,6172183.0,213940500.0
2011-09-14,29500,29500,27300,27650,441677,5915455.0,213940500.0
2011-09-15,28300,28900,27650,28050,293109,6001031.0,213940500.0
2011-09-16,28000,29500,28000,28600,444994,6118698.0,213940500.0
2011-09-19,28700,28700,27750,28000,399254,5990334.0,213940500.0
2011-09-20,28000,28750,27600,28200,362423,6033122.0,213940500.0
2011-09-21,28000,28650,27800,28250,387035,6043819.0,213940500.0
2011-09-22,27650,28100,27450,27800,340480,5947546.0,213940500.0
2011-09-23,27200,27600,26100,26650,847656,5701514.0,213940500.0
2011-09-26,27000,27200,26350,27000,580054,5776394.0,213940500.0
2011-09-27,27300,28450,27300,27900,543519,5968940.0,213940500.0
2011-09-28,28300,28300,27000,27050,649580,5787091.0,213940500.0
2011-09-29,26800,27750,26150,27200,391606,5819182.0,213940500.0
2011-09-30,26950,27300,26600,27300,607472,5840576.0,213940500.0
2011-10-04,25900,26800,24550,26800,1530594,5733605.0,213940500.0
2011-10-05,26500,26850,26000,26700,558024,5712211.0,213940500.0
2011-10-06,26800,27700,26650,26900,493661,5754999.0,213940500.0
2011-10-07,26850,27250,26300,26300,580228,5626635.0,213940500.0
2011-10-10,26300,27150,26300,26950,433283,5765696.0,213940500.0
2011-10-11,27100,27350,26600,26800,459888,5733605.0,213940500.0
2011-10-12,26950,26950,26250,26400,588925,5648029.0,213940500.0
2011-10-13,26550,26900,26450,26450,460511,5658726.0,213940500.0
2011-10-14,26250,26450,26150,26450,406060,5658726.0,213940500.0
2011-10-17,26900,27000,26650,26700,505313,5712211.0,213940500.0
2011-10-18,26550,27250,26500,26900,724111,5754999.0,213940500.0
2011-10-19,27250,27900,27050,27900,759620,5968940.0,213940500.0
2011-10-20,28300,29500,28300,28450,941301,6086607.0,213940500.0
2011-10-21,29200,29300,28450,28750,576044,6150789.0,213940500.0
2011-10-24,28750,28950,28350,28850,335463,6172183.0,213940500.0
2011-10-25,28650,28750,27950,27950,466749,5979637.0,213940500.0
2011-10-26,27750,29050,27700,29000,518500,6204274.0,213940500.0
2011-10-27,29000,29250,28600,28700,437000,6140092.0,213940500.0
2011-10-28,28700,29100,28450,28900,494273,6182880.0,213940500.0
2011-10-31,28750,29850,28350,29800,671851,6375427.0,213940500.0
2011-11-01,29800,30200,28900,28900,395743,6182880.0,213940500.0
2011-11-02,29000,29450,28450,28700,411491,6140092.0,213940500.0
2011-11-03,28850,29500,28350,29500,447157,6311245.0,213940500.0
2011-11-04,29350,30150,29250,30050,350932,6428912.0,213940500.0
2011-11-07,30250,30250,29700,30050,215437,6428912.0,213940500.0
2011-11-08,30200,31050,29900,30450,409382,6514488.0,213940500.0
2011-11-09,30300,30800,30100,30550,329472,6535882.0,213940500.0
2011-11-10,30000,30800,29450,29450,856193,6300548.0,213940500.0
2011-11-11,29850,29950,29300,29750,267141,6364730.0,213940500.0
2011-11-14,30000,30500,29600,29600,154974,6332639.0,213940500.0
2011-11-15,29500,30050,29500,29900,289227,6396821.0,213940500.0
2011-11-16,30100,30250,29250,29500,319421,6311245.0,213940500.0
2011-11-17,29400,29600,28600,29550,305680,6321942.0,213940500.0
2011-11-18,29050,29250,28050,28100,647644,6011728.0,213940500.0
2011-11-21,28150,28200,27000,27150,616353,5808485.0,213940500.0
2011-11-22,26950,28200,26900,27800,329679,5947546.0,213940500.0
2011-11-23,27500,27600,26650,27500,570038,5883364.0,213940500.0
2011-11-24,27100,27900,27100,27550,330708,5894061.0,213940500.0
2011-11-25,27200,27750,26800,27550,306354,5894061.0,213940500.0
2011-11-28,27600,28100,27000,27100,518769,5797788.0,213940500.0
2011-11-29,27150,27750,27100,27650,709207,5915455.0,213940500.0
2011-11-30,27650,27950,27400,27650,401457,5915455.0,213940500.0
2011-12-01,28050,28300,27700,28300,837990,6054516.0,213940500.0
2011-12-02,28350,28700,27900,28200,437878,6033122.0,213940500.0
2011-12-05,28400,28400,27600,27900,382442,5968940.0,213940500.0
2011-12-06,27750,28100,27650,28000,331713,5990334.0,213940500.0
2011-12-07,28050,28150,27800,28050,401818,6001031.0,213940500.0
