AJ렌터카(068400),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-09-13,11000,11100,10900,11100,114704,245824.0,22146300.0
2017-09-14,11000,11300,10900,11250,153662,249146.0,22146300.0
2017-09-15,11250,13200,11150,12300,1001179,272399.0,22146300.0
2017-09-18,12500,12900,12250,12500,530203,276829.0,22146300.0
2017-09-19,12500,13500,12450,13350,794251,295653.0,22146300.0
2017-09-20,13400,13800,12900,13300,673528,294546.0,22146300.0
2017-09-21,13500,13500,12350,12850,543803,284580.0,22146300.0
2017-09-22,12500,12800,12050,12700,399090,281258.0,22146300.0
2017-09-25,12500,12650,12050,12550,338233,277936.0,22146300.0
2017-09-26,12300,13200,12300,12850,356519,284580.0,22146300.0
2017-09-27,12800,13050,12500,12650,302705,280151.0,22146300.0
2017-09-28,12650,12750,12350,12650,208415,280151.0,22146300.0
2017-09-29,12650,13200,12600,13050,230182,289009.0,22146300.0
2017-10-10,13200,13600,13150,13450,471241,297868.0,22146300.0
2017-10-11,13350,13600,13000,13450,368144,297868.0,22146300.0
2017-10-12,13450,13950,13250,13950,529411,308941.0,22146300.0
2017-10-13,14150,14300,13250,13550,408627,300082.0,22146300.0
2017-10-16,13550,13550,12850,13200,263960,292331.0,22146300.0
2017-10-17,13300,13300,12500,12850,307146,284580.0,22146300.0
2017-10-18,12600,12800,12200,12650,295655,280151.0,22146300.0
2017-10-19,12600,12650,12300,12600,226764,279043.0,22146300.0
2017-10-20,12750,13050,12450,12750,287718,282365.0,22146300.0
2017-10-23,12750,12900,12650,12750,118125,282365.0,22146300.0
2017-10-24,12700,12850,12250,12450,335452,275721.0,22146300.0
2017-10-25,12450,12450,12100,12100,242644,267970.0,22146300.0
2017-10-26,12150,12300,11900,12200,192862,270185.0,22146300.0
2017-10-27,12300,12300,11900,12200,240129,270185.0,22146300.0
2017-10-30,12200,12250,11900,12100,196029,267970.0,22146300.0
2017-10-31,12800,13550,12350,12950,1111445,286795.0,22146300.0
2017-11-01,13100,15000,12850,14650,1501963,324443.0,22146300.0
2017-11-02,14600,15350,14100,14600,1191264,323336.0,22146300.0
2017-11-03,14650,14750,14100,14600,389900,323336.0,22146300.0
2017-11-06,14650,15300,14450,14750,571686,326658.0,22146300.0
2017-11-07,14750,15100,14500,14900,279286,329980.0,22146300.0
2017-11-08,14900,15300,14800,15100,380511,334409.0,22146300.0
2017-11-09,15100,15250,14650,15150,316799,335516.0,22146300.0
2017-11-10,15050,15550,14900,15450,340630,342160.0,22146300.0
2017-11-13,15300,15950,15300,15600,521408,345482.0,22146300.0
2017-11-14,15600,15600,14650,15350,384217,339946.0,22146300.0
2017-11-15,15350,15650,14900,15650,417664,346590.0,22146300.0
2017-11-16,15650,17500,15500,17450,875045,386453.0,22146300.0
2017-11-17,17450,17500,16950,17200,311858,380916.0,22146300.0
2017-11-20,17350,17600,16500,16900,403838,374272.0,22146300.0
2017-11-21,16900,17050,16300,16750,250564,370951.0,22146300.0
2017-11-22,16800,17200,16200,16750,469018,370951.0,22146300.0
2017-11-23,16800,16900,16400,16650,192389,368736.0,22146300.0
2017-11-24,16700,18400,16700,18050,707095,399741.0,22146300.0
2017-11-27,18150,18150,17100,17500,490200,387560.0,22146300.0
2017-11-28,17400,17450,16500,16600,379049,367629.0,22146300.0
2017-11-29,16600,17150,16400,16750,268263,370951.0,22146300.0
2017-11-30,16600,16950,16450,16700,197455,369843.0,22146300.0
2017-12-01,16650,18350,16550,17550,1517159,388668.0,22146300.0
2017-12-04,18850,19500,17650,18300,1774526,405277.0,22146300.0
2017-12-05,18350,19100,17800,18800,525879,416350.0,22146300.0
2017-12-06,18550,19100,18300,18850,432727,417458.0,22146300.0
2017-12-07,18900,20100,18850,19050,772041,421887.0,22146300.0
2017-12-08,19500,22000,18750,19950,911155,441819.0,22146300.0
2017-12-11,20250,21850,19850,20050,988636,444033.0,22146300.0
2017-12-12,18250,18500,14050,14050,4599465,311156.0,22146300.0
2017-12-13,11850,11900,10550,10950,7773885,242502.0,22146300.0
2017-12-14,11200,11250,10750,10950,2081829,242502.0,22146300.0
2017-12-15,11000,11300,10700,11050,1492625,244717.0,22146300.0
2017-12-18,11050,11050,10550,10600,1081695,234751.0,22146300.0
2017-12-19,10500,10650,10100,10450,1120545,231429.0,22146300.0
2017-12-20,10400,10450,9960,10050,1127924,222570.0,22146300.0
2017-12-21,9940,10000,9620,9660,981969,213933.0,22146300.0
2017-12-22,9500,9920,9470,9800,510208,217034.0,22146300.0
2017-12-26,9820,9870,9630,9640,387042,213490.0,22146300.0
2017-12-27,9610,9970,9610,9880,312405,218805.0,22146300.0
2017-12-28,9830,10100,9790,9910,357703,219470.0,22146300.0
2018-01-02,10000,10200,9860,10200,320313,225892.0,22146300.0
2018-01-03,10200,10200,9980,10100,256237,223678.0,22146300.0
2018-01-04,10150,10250,10000,10100,321320,223678.0,22146300.0
2018-01-05,10100,10300,10000,10200,566565,225892.0,22146300.0
2018-01-08,10200,10200,9990,10050,321056,222570.0,22146300.0
2018-01-09,10100,10200,9940,10100,429222,223678.0,22146300.0
2018-01-10,10150,10150,9960,10000,369971,221463.0,22146300.0
2018-01-11,10000,10050,9930,10000,299053,221463.0,22146300.0
2018-01-12,10000,10050,9810,9960,399845,220577.0,22146300.0
2018-01-15,9960,10300,9860,10050,279758,222570.0,22146300.0
2018-01-16,10100,10650,10000,10650,992652,235858.0,22146300.0
2018-01-17,10850,11050,10450,10650,1137542,235858.0,22146300.0
2018-01-18,10600,11000,10450,10900,705547,241395.0,22146300.0
2018-01-19,10950,11150,10800,10850,519538,240287.0,22146300.0
2018-01-22,10750,10900,10550,10650,303481,235858.0,22146300.0
2018-01-23,10650,11000,10550,11000,307303,243609.0,22146300.0
2018-01-24,11050,11400,10650,11200,695151,248039.0,22146300.0
2018-01-25,11250,11650,11050,11350,588698,251361.0,22146300.0
2018-01-26,11350,12050,11300,11800,810302,261326.0,22146300.0
2018-01-29,11950,12150,11650,11800,815077,261326.0,22146300.0
2018-01-30,11800,12800,11750,12600,1170319,279043.0,22146300.0
2018-01-31,12500,12750,12300,12350,535177,273507.0,22146300.0
2018-02-01,12400,12500,12250,12300,238928,272399.0,22146300.0
2018-02-02,12300,12350,11600,11800,566800,261326.0,22146300.0
2018-02-05,11450,11800,11200,11300,416965,250253.0,22146300.0
2018-02-06,10800,11200,10400,11050,629811,244717.0,22146300.0
2018-02-07,11350,11600,10750,10800,447313,239180.0,22146300.0
2018-02-08,10800,11200,10550,11050,296607,244717.0,22146300.0
2018-02-09,10700,11000,10650,10850,226124,240287.0,22146300.0
2018-02-12,11050,11100,10600,10650,242019,235858.0,22146300.0
2018-02-13,10800,10850,10350,10400,279821,230322.0,22146300.0
2018-02-14,10400,10700,10350,10700,183490,236965.0,22146300.0
2018-02-19,10800,10950,10800,10850,155337,240287.0,22146300.0
2018-02-20,10900,11400,10850,11100,313752,245824.0,22146300.0
2018-02-21,11100,11500,11050,11400,150703,252468.0,22146300.0
2018-02-22,11950,11950,11100,11200,307366,248039.0,22146300.0
2018-02-23,11200,11500,11150,11200,130170,248039.0,22146300.0
2018-02-26,11250,11400,10850,10850,174121,240287.0,22146300.0
2018-02-27,10950,11150,10750,10950,147807,242502.0,22146300.0
2018-02-28,10800,11000,10500,10900,179818,241395.0,22146300.0
2018-03-02,10700,10850,10550,10700,96951,236965.0,22146300.0
2018-03-05,10800,10800,10500,10650,102581,235858.0,22146300.0
2018-03-06,10750,10800,10600,10800,78396,239180.0,22146300.0
2018-03-07,10800,10900,10600,10600,141591,234751.0,22146300.0
2018-03-08,10650,11100,10600,11100,214840,245824.0,22146300.0
2018-03-09,11150,11400,11000,11150,188353,246931.0,22146300.0
2018-03-12,11150,11400,11150,11350,198110,251361.0,22146300.0
2018-03-13,11350,11350,11200,11350,136489,251361.0,22146300.0
2018-03-14,11250,12250,11250,12250,806654,271292.0,22146300.0
2018-03-15,12250,12400,12000,12200,433559,270185.0,22146300.0
2018-03-16,12250,12750,12150,12650,406704,280151.0,22146300.0
2018-03-19,12700,12750,12100,12150,385293,269078.0,22146300.0
2018-03-20,11950,12300,11850,12100,220553,267970.0,22146300.0
2018-03-21,12100,12150,11300,11300,717656,250253.0,22146300.0
2018-03-22,11350,11600,11300,11350,219429,251361.0,22146300.0
2018-03-23,11000,11300,10800,10850,326250,240287.0,22146300.0
2018-03-26,10900,11400,10800,11350,263389,251361.0,22146300.0
2018-03-27,11500,11500,11200,11350,153613,251361.0,22146300.0
2018-03-28,11200,11550,11100,11450,244806,253575.0,22146300.0
2018-03-29,11450,13400,11450,12700,2347879,281258.0,22146300.0
2018-03-30,12800,13250,12600,12900,855622,285687.0,22146300.0
2018-04-02,13000,13200,12800,13000,463687,287902.0,22146300.0
2018-04-03,12750,13350,12600,13100,423342,290117.0,22146300.0
2018-04-04,13250,13300,12450,12550,418833,277936.0,22146300.0
2018-04-05,12700,13050,12600,13050,359748,289009.0,22146300.0
2018-04-06,13000,13350,12800,12950,366388,286795.0,22146300.0
2018-04-09,12800,13100,12200,12450,438312,275721.0,22146300.0
2018-04-10,12450,12550,12000,12250,383524,271292.0,22146300.0
2018-04-11,12250,13200,12000,13050,705971,289009.0,22146300.0
2018-04-12,13000,13300,12750,12900,352278,285687.0,22146300.0
2018-04-13,12850,12850,12400,12750,208740,282365.0,22146300.0
2018-04-16,12750,13600,12600,13450,954205,297868.0,22146300.0
2018-04-17,13450,13750,12600,12850,1212140,284580.0,22146300.0
2018-04-18,13100,13400,12700,13350,655658,295653.0,22146300.0
2018-04-19,13300,14500,13200,14200,1902935,314477.0,22146300.0
2018-04-20,14200,15350,14150,14650,1980010,324443.0,22146300.0
2018-04-23,14750,15100,14350,14700,898859,325551.0,22146300.0
2018-04-24,14700,15250,14550,14750,633159,326658.0,22146300.0
2018-04-25,14700,15000,13900,14150,700827,313370.0,22146300.0
2018-04-26,14250,14400,13650,14000,520806,310048.0,22146300.0
2018-04-27,14000,14250,13700,14100,224760,312263.0,22146300.0
2018-04-30,14150,14250,13400,13550,394744,300082.0,22146300.0
2018-05-02,13400,13850,13300,13750,266757,304512.0,22146300.0
2018-05-03,13950,14600,13500,14500,685111,321121.0,22146300.0
2018-05-04,14450,14850,14350,14550,516280,322229.0,22146300.0
2018-05-08,14650,14900,14400,14500,295263,321121.0,22146300.0
2018-05-09,14500,14600,13650,13900,419810,307834.0,22146300.0
2018-05-10,14000,14200,13800,14100,178166,312263.0,22146300.0
2018-05-11,14150,14300,13650,13650,260088,302297.0,22146300.0
2018-05-14,13700,13800,13300,13550,300277,300082.0,22146300.0
2018-05-15,13650,13950,13350,13450,224193,297868.0,22146300.0
2018-05-16,13400,13400,12650,12700,468487,281258.0,22146300.0
2018-05-17,12850,13250,12650,12850,449608,284580.0,22146300.0
2018-05-18,12700,12850,12650,12750,169176,282365.0,22146300.0
2018-05-21,12850,13000,12250,12400,408958,274614.0,22146300.0
2018-05-23,12350,12450,11600,11850,579780,262434.0,22146300.0
2018-05-24,11950,12150,11650,12000,296375,265756.0,22146300.0
2018-05-25,11800,11950,11350,11600,376385,256897.0,22146300.0
2018-05-28,11550,12000,11400,11950,224247,264648.0,22146300.0
2018-05-29,11800,12000,11650,11750,172594,260219.0,22146300.0
2018-05-30,11700,11750,11250,11550,238458,255790.0,22146300.0
2018-05-31,11600,11700,11300,11400,109479,252468.0,22146300.0
2018-06-01,11250,11950,11250,11800,307001,261326.0,22146300.0
2018-06-04,11800,11850,11450,11600,163771,256897.0,22146300.0
2018-06-05,11600,11800,11400,11550,143652,255790.0,22146300.0
2018-06-07,11550,11650,11400,11500,112542,254682.0,22146300.0
2018-06-08,11600,11700,11500,11700,124960,259112.0,22146300.0
2018-06-11,11700,11750,11500,11700,109427,259112.0,22146300.0
2018-06-12,11700,11900,11650,11750,182306,260219.0,22146300.0
2018-06-14,11600,12250,11500,12150,337405,269078.0,22146300.0
2018-06-15,12300,12300,11850,12050,140100,266863.0,22146300.0
2018-06-18,12050,12200,11300,11300,216454,250253.0,22146300.0
2018-06-19,11350,11550,10650,10850,184798,240287.0,22146300.0
2018-06-20,10750,11100,10750,11050,141763,244717.0,22146300.0
2018-06-21,11000,11100,10600,10650,207015,235858.0,22146300.0
2018-06-22,10600,10650,10300,10550,245365,233643.0,22146300.0
2018-06-25,10450,10800,10450,10800,68412,239180.0,22146300.0
2018-06-26,10500,10700,10400,10650,141966,235858.0,22146300.0
2018-06-27,10650,10700,10450,10500,101758,232536.0,22146300.0
2018-06-28,10400,10500,10000,10050,304104,222570.0,22146300.0
2018-06-29,10050,10500,9980,10450,154274,231429.0,22146300.0
2018-07-02,10450,10500,9920,10100,186209,223678.0,22146300.0
2018-07-03,10000,10100,9680,9900,251298,219248.0,22146300.0
2018-07-04,9730,9990,9700,9840,112484,217920.0,22146300.0
2018-07-05,9850,9930,9140,9250,401538,204853.0,22146300.0
2018-07-06,9310,9570,9250,9530,193351,211054.0,22146300.0
2018-07-09,9530,9570,9360,9380,97351,207732.0,22146300.0
2018-07-10,9490,10150,9490,10050,200940,222570.0,22146300.0
2018-07-11,10100,10100,9780,9900,85250,219248.0,22146300.0
2018-07-12,9900,9970,9790,9910,93915,219470.0,22146300.0
2018-07-13,9940,10250,9940,10200,99502,225892.0,22146300.0
2018-07-16,10200,10300,10000,10150,97914,224785.0,22146300.0
2018-07-17,10200,10250,10000,10100,72533,223678.0,22146300.0
2018-07-18,10100,10250,9990,10050,100152,222570.0,22146300.0
2018-07-19,10050,10100,9770,9850,75533,218141.0,22146300.0
2018-07-20,9730,10100,9720,10000,89484,221463.0,22146300.0
2018-07-23,9990,10050,9700,9780,78209,216591.0,22146300.0
2018-07-24,9750,10300,9750,10150,177417,224785.0,22146300.0
2018-07-25,10200,10200,9960,10050,134669,222570.0,22146300.0
2018-07-26,10150,10500,10100,10300,212200,228107.0,22146300.0
2018-07-27,10200,10800,10200,10800,251224,239180.0,22146300.0
2018-07-30,10750,11350,10500,11200,347619,248039.0,22146300.0
2018-07-31,11350,11550,11150,11400,278209,252468.0,22146300.0
2018-08-01,11350,11800,11350,11500,383421,254682.0,22146300.0
2018-08-02,11400,12000,11400,11450,270968,253575.0,22146300.0
2018-08-03,11450,11800,11300,11550,107779,255790.0,22146300.0
2018-08-06,11500,11700,11400,11400,72176,252468.0,22146300.0
2018-08-07,11400,11800,11400,11750,116619,260219.0,22146300.0
2018-08-08,11700,12350,11700,11900,403677,263541.0,22146300.0
2018-08-09,11850,12300,11850,12000,203641,265756.0,22146300.0
2018-08-10,12100,12200,11950,12100,186888,267970.0,22146300.0
2018-08-13,12200,12250,11100,11300,332119,250253.0,22146300.0
2018-08-14,11300,12200,11250,12100,440982,267970.0,22146300.0
2018-08-16,12050,12250,11650,12150,226560,269078.0,22146300.0
2018-08-17,12050,12200,12050,12100,106154,267970.0,22146300.0
2018-08-20,12300,12600,12100,12300,222725,272399.0,22146300.0
2018-08-21,12300,12550,12300,12500,81242,276829.0,22146300.0
2018-08-22,12450,12550,12350,12450,98107,275721.0,22146300.0
2018-08-23,12500,13100,12500,12850,266380,284580.0,22146300.0
2018-08-24,12900,13050,12650,12900,166053,285687.0,22146300.0
2018-08-27,12900,13300,12850,13200,267106,292331.0,22146300.0
2018-08-28,13300,13300,13050,13250,113237,293438.0,22146300.0
2018-08-29,13200,13300,12800,12950,171388,286795.0,22146300.0
2018-08-30,13000,13400,12950,13200,132940,292331.0,22146300.0
2018-08-31,13200,14000,13200,13700,457454,303404.0,22146300.0
2018-09-03,13800,13950,13600,13700,167941,303404.0,22146300.0
2018-09-04,13850,14050,13250,13600,226050,301190.0,22146300.0
2018-09-05,13650,14100,13250,13950,277047,308941.0,22146300.0
2018-09-06,14050,14300,13750,14050,234810,311156.0,22146300.0
2018-09-07,14050,14750,14050,14600,470376,323336.0,22146300.0
2018-09-10,14800,15100,14200,14300,497529,316692.0,22146300.0
2018-09-11,14250,14550,13600,14000,358577,310048.0,22146300.0
2018-09-12,14000,14450,13950,14200,186687,314477.0,22146300.0
2018-09-13,14300,14600,14000,14150,292357,313370.0,22146300.0
2018-09-14,14500,15250,14450,15000,827446,332194.0,22146300.0
2018-09-17,15150,16000,15150,15800,626451,349912.0,22146300.0
2018-09-18,15950,16600,15750,16500,1066936,365414.0,22146300.0
2018-09-19,16650,16650,14800,16200,1483730,358770.0,22146300.0
2018-09-20,16150,16900,16150,16200,699149,358770.0,22146300.0
2018-09-21,16650,17100,14500,15750,2477995,348804.0,22146300.0
2018-09-27,15100,15300,13700,14050,1885571,311156.0,22146300.0
2018-09-28,14150,14150,13150,13500,862202,298975.0,22146300.0
2018-10-01,13500,13700,13350,13450,409469,297868.0,22146300.0
2018-10-02,13450,13600,13250,13300,301429,294546.0,22146300.0
2018-10-04,13400,13450,12700,12800,290385,283473.0,22146300.0
2018-10-05,12800,13850,12800,13700,585102,303404.0,22146300.0
2018-10-08,13800,14950,13550,14750,765963,326658.0,22146300.0
2018-10-10,14800,14850,13200,13400,544061,296760.0,22146300.0
2018-10-11,12550,13250,12400,12850,494066,284580.0,22146300.0
2018-10-12,12800,13100,12550,12900,218552,285687.0,22146300.0
2018-10-15,12850,13300,12550,12950,345146,286795.0,22146300.0
2018-10-16,13250,13900,13150,13850,321556,306726.0,22146300.0
2018-10-17,13950,14450,13450,14000,345842,310048.0,22146300.0
2018-10-18,14100,14100,13550,13550,137975,300082.0,22146300.0
2018-10-19,13350,13400,13050,13300,220012,294546.0,22146300.0
2018-10-22,13100,13350,13000,13050,100232,289009.0,22146300.0
2018-10-23,13050,13250,12250,12400,265994,274614.0,22146300.0
2018-10-24,12450,12700,11650,11900,267887,263541.0,22146300.0
2018-10-25,11450,11650,10700,11050,736308,244717.0,22146300.0
2018-10-26,11300,11400,10200,10400,558292,230322.0,22146300.0
2018-10-29,10400,10700,9900,9980,238277,221020.0,22146300.0
2018-10-30,9550,10800,9550,10600,448933,234751.0,22146300.0
2018-10-31,10600,10850,10300,10700,156844,236965.0,22146300.0
2018-11-01,10900,11250,10700,10800,237183,239180.0,22146300.0
2018-11-02,10850,11250,10850,11100,128798,245824.0,22146300.0
2018-11-05,11200,11300,10700,11150,129869,246931.0,22146300.0
2018-11-06,11250,11250,10750,10900,154804,241395.0,22146300.0
2018-11-07,10900,11200,10050,10200,719219,225892.0,22146300.0
2018-11-08,10400,10750,10350,10600,358294,234751.0,22146300.0
2018-11-09,10750,12200,10600,12050,819602,266863.0,22146300.0
2018-11-12,12150,12800,12100,12400,710930,274614.0,22146300.0
2018-11-13,12200,12450,11750,12400,278357,274614.0,22146300.0
2018-11-14,12300,12700,12100,12450,407208,275721.0,22146300.0
2018-11-15,12250,13700,11950,13650,772710,302297.0,22146300.0
2018-11-16,13750,14200,13150,13300,458516,294546.0,22146300.0
2018-11-19,13200,14150,13100,13900,363694,307834.0,22146300.0
2018-11-20,13750,14700,13550,14300,458902,316692.0,22146300.0
2018-11-21,14100,14500,13750,14500,308287,321121.0,22146300.0
2018-11-22,14450,14550,13700,13950,300032,308941.0,22146300.0
2018-11-23,13950,14200,13550,13600,231502,301190.0,22146300.0
2018-11-26,13800,14200,13600,14200,335108,314477.0,22146300.0
2018-11-27,14300,14400,13550,13550,283471,300082.0,22146300.0
2018-11-28,13700,14200,13650,14000,351087,310048.0,22146300.0
2018-11-29,14050,14250,13550,13650,330507,302297.0,22146300.0
2018-11-30,13750,14100,13450,13900,251189,307834.0,22146300.0
2018-12-03,14000,14300,13650,13900,268227,307834.0,22146300.0
2018-12-04,13900,14000,13550,13650,191218,302297.0,22146300.0
2018-12-05,13300,13650,13250,13400,101604,296760.0,22146300.0
2018-12-06,13300,13550,12950,13250,172069,293438.0,22146300.0
2018-12-07,13250,13550,12450,13100,497586,290117.0,22146300.0
2018-12-10,12900,13200,12750,13000,206925,287902.0,22146300.0
2018-12-11,13100,13100,12500,12550,206669,277936.0,22146300.0
2018-12-12,12650,13150,12450,13150,213365,291224.0,22146300.0
2018-12-13,13300,13350,12650,12850,154212,284580.0,22146300.0
2018-12-14,12900,12900,12400,12550,112488,277936.0,22146300.0
2018-12-17,12350,12400,12000,12050,184546,266863.0,22146300.0
2018-12-18,11900,12400,11800,11800,160012,261326.0,22146300.0
2018-12-19,11850,12050,11800,12000,118484,265756.0,22146300.0
2018-12-20,11800,12100,11500,11600,201556,256897.0,22146300.0
2018-12-21,11500,11850,11350,11650,188021,258004.0,22146300.0
2018-12-24,11650,12050,11450,12000,154765,265756.0,22146300.0
2018-12-26,11700,12250,11700,12100,277397,267970.0,22146300.0
2018-12-27,12200,12750,12150,12200,188812,270185.0,22146300.0
2018-12-28,12250,12550,12150,12300,112675,272399.0,22146300.0
2019-01-02,12750,12950,12250,12350,216698,273507.0,22146300.0
2019-01-03,12750,12750,12100,12250,180858,271292.0,22146300.0
2019-01-04,12300,12450,12100,12350,143153,273507.0,22146300.0
2019-01-07,12700,12700,12300,12500,89306,276829.0,22146300.0
2019-01-08,12500,12950,12350,12650,178815,280151.0,22146300.0
2019-01-09,12800,13100,12800,13000,207978,287902.0,22146300.0
2019-01-10,13100,13100,12800,12850,73785,284580.0,22146300.0
2019-01-11,12900,13100,12700,12950,70212,286795.0,22146300.0
2019-01-14,12950,12950,12450,12600,114188,279043.0,22146300.0
2019-01-15,12700,12850,12400,12700,156171,281258.0,22146300.0
2019-01-16,12650,12800,12500,12650,107693,280151.0,22146300.0
2019-01-17,12700,12700,12250,12250,162392,271292.0,22146300.0
2019-01-18,12250,12400,11950,12150,183114,269078.0,22146300.0
2019-01-21,12250,12400,12100,12200,70741,270185.0,22146300.0
2019-01-22,12150,12450,12050,12350,103767,273507.0,22146300.0
2019-01-23,12250,12600,12250,12300,91522,272399.0,22146300.0
2019-01-24,12300,12450,12150,12400,220194,274614.0,22146300.0
2019-01-25,12350,12500,12250,12500,84219,276829.0,22146300.0
2019-01-28,12550,12600,12300,12350,110881,273507.0,22146300.0
2019-01-29,12350,12400,11900,12100,270680,267970.0,22146300.0
2019-01-30,12100,12150,11750,11900,243034,263541.0,22146300.0
2019-01-31,11950,12000,11700,11800,207793,261326.0,22146300.0
2019-02-01,11800,11950,11700,11850,155321,262434.0,22146300.0
2019-02-07,11850,12100,11800,12000,110890,265756.0,22146300.0
2019-02-08,12100,12200,11850,11850,196846,262434.0,22146300.0
2019-02-11,11800,11900,11650,11800,100323,261326.0,22146300.0
2019-02-12,11750,11850,11400,11450,198762,253575.0,22146300.0
2019-02-13,11450,11750,11450,11650,116850,258004.0,22146300.0
2019-02-14,11700,12100,11650,11900,347691,263541.0,22146300.0
2019-02-15,11850,12000,11750,11950,91324,264648.0,22146300.0
2019-02-18,11950,12050,11800,11900,114639,263541.0,22146300.0
2019-02-19,11800,11800,11600,11700,193297,259112.0,22146300.0
2019-02-20,11650,11950,11650,11700,186308,259112.0,22146300.0
2019-02-21,11750,11800,11500,11550,163769,255790.0,22146300.0
2019-02-22,11550,11650,11300,11400,191610,252468.0,22146300.0
2019-02-25,11500,11550,11250,11450,132808,253575.0,22146300.0
2019-02-26,11550,11550,11400,11450,41379,253575.0,22146300.0
2019-02-27,11450,11650,11400,11600,64400,256897.0,22146300.0
2019-02-28,11600,11700,11050,11050,120589,244717.0,22146300.0
2019-03-04,11300,11400,11150,11250,110908,249146.0,22146300.0
2019-03-05,11200,11300,10900,11050,184003,244717.0,22146300.0
2019-03-06,11050,11250,10950,11100,105124,245824.0,22146300.0
2019-03-07,11000,11150,10900,11000,137705,243609.0,22146300.0
2019-03-08,11000,11350,11000,11250,126218,249146.0,22146300.0
2019-03-11,11200,11250,11000,11050,74604,244717.0,22146300.0
2019-03-12,11200,11650,11200,11550,209872,255790.0,22146300.0
2019-03-13,11700,12250,11450,12150,536361,269078.0,22146300.0
2019-03-14,12250,12550,12100,12250,458257,271292.0,22146300.0
2019-03-15,12250,12500,11950,12000,331509,265756.0,22146300.0
2019-03-18,12000,12300,11950,12100,148363,267970.0,22146300.0
2019-03-19,12100,12200,11500,11550,348713,255790.0,22146300.0
2019-03-20,11550,11950,11400,11850,179770,262434.0,22146300.0
2019-03-21,11750,11850,11550,11600,88792,256897.0,22146300.0
2019-03-22,11650,11700,11100,11300,182155,250253.0,22146300.0
2019-03-25,11250,11300,11050,11200,92410,248039.0,22146300.0
2019-03-26,11350,11500,11150,11250,102294,249146.0,22146300.0
2019-03-27,11300,11350,11150,11300,51794,250253.0,22146300.0
2019-03-28,11350,11350,11250,11300,59716,250253.0,22146300.0
2019-03-29,11400,11550,11250,11500,131632,254682.0,22146300.0
2019-04-01,11500,11750,11400,11700,113891,259112.0,22146300.0
2019-04-02,11650,11750,11500,11600,67729,256897.0,22146300.0
2019-04-03,11550,11850,11550,11700,64382,259112.0,22146300.0
2019-04-04,11650,11800,11600,11600,83274,256897.0,22146300.0
2019-04-05,11600,12000,11550,12000,219282,265756.0,22146300.0
2019-04-08,12050,12150,11650,11700,217969,259112.0,22146300.0
2019-04-09,11650,12050,11650,11850,138178,262434.0,22146300.0
2019-04-10,11800,11850,11700,11750,102000,260219.0,22146300.0
2019-04-11,11750,12050,11700,11900,193844,263541.0,22146300.0
2019-04-12,11800,11950,11750,11850,81862,262434.0,22146300.0
2019-04-15,11900,12000,11750,11850,129876,262434.0,22146300.0
2019-04-16,11900,12300,11900,12000,355299,265756.0,22146300.0
2019-04-17,12050,12050,11850,11900,113579,263541.0,22146300.0
2019-04-18,11900,11950,11500,11650,165237,258004.0,22146300.0
2019-04-19,11650,11750,11500,11550,99670,255790.0,22146300.0
2019-04-22,11700,11700,11450,11500,96118,254682.0,22146300.0
2019-04-23,11550,11600,11400,11450,94723,253575.0,22146300.0
2019-04-24,11400,11550,11350,11350,83452,251361.0,22146300.0
2019-04-25,11350,11400,11100,11100,155633,245824.0,22146300.0
2019-04-26,11100,11200,11000,11150,107865,246931.0,22146300.0
2019-04-29,11300,11350,11150,11250,55894,249146.0,22146300.0
2019-04-30,11150,11300,11100,11200,64713,248039.0,22146300.0
2019-05-02,11200,11450,11150,11350,81023,251361.0,22146300.0
2019-05-03,11300,11550,11300,11450,47699,253575.0,22146300.0
2019-05-07,11250,11300,11100,11250,59105,249146.0,22146300.0
2019-05-08,11150,11250,11050,11200,42118,248039.0,22146300.0
2019-05-09,11150,11200,10900,11000,99664,243609.0,22146300.0
2019-05-10,10900,11150,10700,10800,96771,239180.0,22146300.0
2019-05-13,10850,11150,10800,10800,101173,239180.0,22146300.0
2019-05-14,10650,10800,10350,10750,140653,238073.0,22146300.0
2019-05-15,10750,11050,10750,11000,43438,243609.0,22146300.0
2019-05-16,10900,11050,10600,10700,62456,236965.0,22146300.0
2019-05-17,10750,10850,10550,10600,55955,234751.0,22146300.0
2019-05-20,10750,10750,10350,10400,70136,230322.0,22146300.0
2019-05-21,10300,10450,10100,10200,109070,225892.0,22146300.0
2019-05-22,10250,10300,10050,10200,44490,225892.0,22146300.0
2019-05-23,10200,10350,10050,10250,65785,227000.0,22146300.0
2019-05-24,10250,10250,9970,10050,74881,222570.0,22146300.0
2019-05-27,10050,10250,10050,10200,33033,225892.0,22146300.0
2019-05-28,10200,10350,10200,10250,46168,227000.0,22146300.0
2019-05-29,10200,10350,9990,10100,131002,223678.0,22146300.0
2019-05-30,10100,10100,9910,10100,135376,223678.0,22146300.0
2019-05-31,10050,10200,10050,10150,53859,224785.0,22146300.0
2019-06-03,10150,10150,9940,10050,87106,222570.0,22146300.0
2019-06-04,10050,10100,9970,10050,67696,222570.0,22146300.0
2019-06-05,10100,10350,10100,10350,64078,229214.0,22146300.0
2019-06-07,10350,10500,10250,10450,70274,231429.0,22146300.0
2019-06-10,10450,10550,10250,10400,46140,230322.0,22146300.0
2019-06-11,10350,11000,10350,10950,137492,242502.0,22146300.0
