동일산업(004890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-03-09,20250,20250,19900,20000,2500,48504.0,2425215.0
2007-03-12,20000,20200,19950,20050,3530,48626.0,2425215.0
2007-03-13,20200,20250,19950,20150,5550,48868.0,2425215.0
2007-03-14,20200,20200,19800,20000,6144,48504.0,2425215.0
2007-03-15,20000,20700,20000,20550,10100,49838.0,2425215.0
2007-03-16,20700,20700,20350,20700,8530,50202.0,2425215.0
2007-03-19,20700,21100,20700,21000,7320,50930.0,2425215.0
2007-03-20,20900,21150,20700,20800,11940,50444.0,2425215.0
2007-03-21,20800,21750,20800,21400,38957,51900.0,2425215.0
2007-03-22,21550,21850,21550,21750,19230,52748.0,2425215.0
2007-03-23,21550,21750,21250,21750,8080,52748.0,2425215.0
2007-03-26,21750,21800,21350,21650,6790,52506.0,2425215.0
2007-03-27,21650,22350,21650,22200,14042,53840.0,2425215.0
2007-03-28,22300,22350,21650,21650,6380,52506.0,2425215.0
2007-03-29,21600,22050,21600,21850,7830,52991.0,2425215.0
2007-03-30,22050,22050,21500,21850,6640,52991.0,2425215.0
2007-04-02,21850,22350,21850,21950,14850,53233.0,2425215.0
2007-04-03,22000,22650,22000,22500,21262,54567.0,2425215.0
2007-04-04,22700,22900,22550,22800,16590,55295.0,2425215.0
2007-04-05,22800,23300,22800,23250,20006,56386.0,2425215.0
2007-04-06,23200,23750,23000,23750,14034,57599.0,2425215.0
2007-04-09,23800,27000,23800,26100,43630,63298.0,2425215.0
2007-04-10,26100,27000,25450,25700,13780,62328.0,2425215.0
2007-04-11,25800,26650,25700,26250,18391,63662.0,2425215.0
2007-04-12,26100,28450,26000,27900,38160,67663.0,2425215.0
2007-04-13,28300,29700,27800,29700,85478,72029.0,2425215.0
2007-04-16,30600,31500,29000,30000,21870,72756.0,2425215.0
2007-04-17,29200,29800,28100,29200,39720,70816.0,2425215.0
2007-04-18,28750,29700,28550,29250,17420,70938.0,2425215.0
2007-04-19,29300,29300,27650,28300,24440,68634.0,2425215.0
2007-04-20,28050,29650,27500,29300,22120,71059.0,2425215.0
2007-04-23,29900,29900,29100,29300,13982,71059.0,2425215.0
2007-04-24,29300,29550,28450,29400,13860,71301.0,2425215.0
2007-04-25,29400,29700,28700,29100,10020,70574.0,2425215.0
2007-04-26,28700,29000,28500,28500,15160,69119.0,2425215.0
2007-04-27,28150,28750,28000,28100,9495,68149.0,2425215.0
2007-04-30,28700,29500,28100,29000,7950,70331.0,2425215.0
2007-05-02,29000,30500,28600,29600,20410,71786.0,2425215.0
2007-05-03,30200,32950,30150,32100,40739,77849.0,2425215.0
2007-05-04,32850,33700,31700,32800,18590,79547.0,2425215.0
2007-05-07,32300,33300,31500,32400,6410,78577.0,2425215.0
2007-05-08,32400,32400,30700,32250,24314,78213.0,2425215.0
2007-05-09,32200,32350,30900,31600,17120,76637.0,2425215.0
2007-05-10,31250,31900,30700,31000,20460,75182.0,2425215.0
2007-05-11,30450,32750,30350,32500,11180,78819.0,2425215.0
2007-05-14,32700,32850,30350,30750,17337,74575.0,2425215.0
2007-05-15,30500,30650,28700,28750,23170,69725.0,2425215.0
2007-05-16,28750,29450,27550,28400,17180,68876.0,2425215.0
2007-05-17,28400,29550,28150,29000,19830,70331.0,2425215.0
2007-05-18,29000,29600,28500,29500,12730,71544.0,2425215.0
2007-05-21,29650,30000,28200,29000,15910,70331.0,2425215.0
2007-05-22,29800,31200,29000,30900,27910,74939.0,2425215.0
2007-05-23,30950,32500,30500,32400,38150,78577.0,2425215.0
2007-05-25,32300,32900,31500,32500,19354,78819.0,2425215.0
2007-05-28,32400,33700,32000,33300,30330,80760.0,2425215.0
2007-05-29,34000,35400,33750,35000,32100,84883.0,2425215.0
2007-05-30,35600,38250,34650,37250,43260,90339.0,2425215.0
2007-05-31,38150,38600,37000,38000,28640,92158.0,2425215.0
2007-06-01,38000,38400,37350,37500,23110,90946.0,2425215.0
2007-06-04,37500,38600,35400,37500,25730,90946.0,2425215.0
2007-06-05,38500,43100,38500,43100,57811,104527.0,2425215.0
2007-06-07,43500,45800,41350,45100,96519,109377.0,2425215.0
2007-06-08,44000,44850,42750,44400,58680,107680.0,2425215.0
2007-06-11,43250,45300,43250,43900,32153,106467.0,2425215.0
2007-06-12,44200,45650,44100,44500,21011,107922.0,2425215.0
2007-06-13,43500,46800,43500,45350,49160,109984.0,2425215.0
2007-06-14,46000,46000,45050,45500,37251,110347.0,2425215.0
2007-06-15,45450,47600,45000,46100,33453,111802.0,2425215.0
2007-06-18,46400,46450,44450,45150,20293,109498.0,2425215.0
2007-06-19,44500,45450,44200,45000,13103,109135.0,2425215.0
2007-06-20,45000,45000,39500,40900,45730,99191.0,2425215.0
2007-06-21,40000,42450,40000,41900,9670,101617.0,2425215.0
2007-06-22,41900,43500,41000,42000,7680,101859.0,2425215.0
2007-06-25,40650,41400,40250,40250,12192,97615.0,2425215.0
2007-06-26,42000,42000,40000,41650,9970,101010.0,2425215.0
2007-06-27,41000,42500,40600,41400,5490,100404.0,2425215.0
2007-06-28,42500,42750,41050,42750,4480,103678.0,2425215.0
2007-06-29,42750,46500,42750,44000,20897,106709.0,2425215.0
2007-07-02,43200,44300,42500,43950,4460,106588.0,2425215.0
2007-07-03,43950,44250,43050,44250,11370,107316.0,2425215.0
2007-07-04,43500,47100,43150,44500,19881,107922.0,2425215.0
2007-07-05,44850,45000,43900,44600,4770,108165.0,2425215.0
2007-07-06,43900,44500,42500,43400,7042,105254.0,2425215.0
2007-07-09,43000,44600,43000,43950,6940,106588.0,2425215.0
2007-07-10,44000,46000,44000,46000,38356,111560.0,2425215.0
2007-07-11,45950,46500,45200,45950,10765,111439.0,2425215.0
2007-07-12,47000,49450,46050,48850,72291,118472.0,2425215.0
2007-07-13,49850,50600,48500,50400,55141,122231.0,2425215.0
2007-07-16,49450,52000,49450,51500,78100,124899.0,2425215.0
2007-07-18,52700,52700,48950,49600,25636,120291.0,2425215.0
2007-07-19,49700,51000,47800,51000,20430,123686.0,2425215.0
2007-07-20,50400,52200,50000,51300,15823,124414.0,2425215.0
2007-07-23,50000,51000,49000,49400,24005,119806.0,2425215.0
2007-07-24,49100,49800,48600,49450,3360,119927.0,2425215.0
2007-07-25,49000,50500,49000,50000,8428,121261.0,2425215.0
2007-07-26,51000,52500,49000,52000,79346,126111.0,2425215.0
2007-07-27,52000,52000,50000,50500,13039,122473.0,2425215.0
2007-07-30,49500,51600,49500,50500,25259,122473.0,2425215.0
2007-07-31,50000,52000,50000,51700,13074,125384.0,2425215.0
2007-08-01,51900,51900,49050,49050,9976,118957.0,2425215.0
2007-08-02,49950,50400,49050,49550,9120,120169.0,2425215.0
2007-08-03,51300,51300,50000,50500,3074,122473.0,2425215.0
2007-08-06,50500,50500,49900,50500,6545,122473.0,2425215.0
2007-08-07,51600,55000,50700,53700,29420,130234.0,2425215.0
2007-08-08,53700,56000,53700,54700,25277,132659.0,2425215.0
2007-08-09,55300,57400,54000,57200,28225,138722.0,2425215.0
2007-08-10,55600,58500,55300,58500,20030,141875.0,2425215.0
2007-08-13,59000,64900,59000,61500,32367,149151.0,2425215.0
2007-08-14,62500,63400,60000,62600,26070,151818.0,2425215.0
2007-08-16,58100,62000,53300,54000,28347,130962.0,2425215.0
2007-08-17,54300,54900,48550,53700,24097,130234.0,2425215.0
2007-08-20,56900,59000,55000,57300,13216,138965.0,2425215.0
2007-08-21,56300,57800,55000,57300,25597,138965.0,2425215.0
2007-08-22,57300,59800,56200,59000,9253,143088.0,2425215.0
2007-08-23,60100,61900,59500,60300,19289,146240.0,2425215.0
2007-08-24,60800,62800,59900,60400,9450,146483.0,2425215.0
2007-08-27,62200,62200,59800,60500,13506,146726.0,2425215.0
2007-08-28,60500,61900,58800,59900,10814,145270.0,2425215.0
2007-08-29,58200,61500,58200,60000,8210,145513.0,2425215.0
2007-08-30,61800,61800,58000,58000,14647,140662.0,2425215.0
2007-08-31,57800,59300,57800,59300,5151,143815.0,2425215.0
2007-09-03,60300,60300,55000,57100,10993,138480.0,2425215.0
2007-09-04,57700,57700,54400,55500,14856,134599.0,2425215.0
2007-09-05,56000,57000,55500,56500,10767,137025.0,2425215.0
2007-09-06,58000,60100,57000,60000,23009,145513.0,2425215.0
2007-09-07,61000,61000,58800,59800,7027,145028.0,2425215.0
2007-09-10,58400,58700,57000,58000,8144,140662.0,2425215.0
2007-09-11,57300,58000,56000,57600,6124,139692.0,2425215.0
2007-09-12,57400,57600,55800,56200,5370,136297.0,2425215.0
2007-09-13,55700,57900,55000,57000,12948,138237.0,2425215.0
2007-09-14,56500,57900,56000,57500,11022,139450.0,2425215.0
2007-09-17,57000,58000,56400,57000,12808,138237.0,2425215.0
2007-09-18,57000,57400,55000,56100,3019,136055.0,2425215.0
2007-09-19,57600,57600,55500,56100,6498,136055.0,2425215.0
2007-09-20,56500,57600,55600,56500,9332,137025.0,2425215.0
2007-09-21,56600,57400,56100,57100,17664,138480.0,2425215.0
2007-09-27,57900,58000,56100,56800,3524,137752.0,2425215.0
2007-09-28,55500,56500,54500,55000,10448,133387.0,2425215.0
2007-10-01,55100,55700,54600,55200,8216,133872.0,2425215.0
2007-10-02,55500,56000,54100,54900,17548,133144.0,2425215.0
2007-10-04,54000,54500,52200,53200,10342,129021.0,2425215.0
2007-10-05,52800,53700,50900,52700,8542,127809.0,2425215.0
2007-10-08,51700,53000,51700,52500,9764,127324.0,2425215.0
2007-10-09,51900,52400,50500,51200,7564,124171.0,2425215.0
2007-10-10,51100,53000,51000,52000,2530,126111.0,2425215.0
2007-10-11,54000,58900,53500,54000,23872,130962.0,2425215.0
2007-10-12,53900,53900,50000,51300,10896,124414.0,2425215.0
2007-10-15,50300,50900,48650,50900,8887,123443.0,2425215.0
2007-10-16,49000,49700,43350,47500,13559,115198.0,2425215.0
2007-10-17,44300,46900,44300,46650,10031,113136.0,2425215.0
2007-10-18,49500,49500,46650,47800,3679,115925.0,2425215.0
2007-10-19,47500,49050,46100,48200,1440,116895.0,2425215.0
2007-10-22,44500,47900,44500,47400,4420,114955.0,2425215.0
2007-10-23,48700,48700,46200,46800,1850,113500.0,2425215.0
2007-10-24,45100,47950,45100,45150,5290,109498.0,2425215.0
2007-10-25,45300,46000,44700,45500,1650,110347.0,2425215.0
2007-10-26,45200,47150,45000,47000,6388,113985.0,2425215.0
2007-10-29,46000,47000,46000,46500,3590,112772.0,2425215.0
2007-10-30,46500,47000,45700,46550,2928,112894.0,2425215.0
2007-10-31,47700,47700,45800,46600,1273,113015.0,2425215.0
2007-11-01,47700,47700,45300,45600,1755,110590.0,2425215.0
2007-11-02,44950,46950,44200,46900,1790,113743.0,2425215.0
2007-11-05,46900,48000,46500,48000,4100,116410.0,2425215.0
2007-11-06,47150,53900,47150,52400,18383,127081.0,2425215.0
2007-11-07,54400,54800,49000,50000,26673,121261.0,2425215.0
2007-11-08,53000,53000,48200,48400,4188,117380.0,2425215.0
2007-11-09,49550,49900,47500,48000,5201,116410.0,2425215.0
2007-11-12,45800,46000,44500,44500,9586,107922.0,2425215.0
2007-11-13,43900,44800,43000,44000,4459,106709.0,2425215.0
2007-11-14,44100,45000,43800,44000,5638,106709.0,2425215.0
2007-11-15,43950,44100,42700,44000,10291,106709.0,2425215.0
2007-11-16,42550,43500,41900,43000,4927,104284.0,2425215.0
2007-11-19,43000,44300,43000,44000,4432,106709.0,2425215.0
2007-11-20,41600,47700,41600,45000,1480,109135.0,2425215.0
2007-11-21,44500,46850,44500,46000,3784,111560.0,2425215.0
2007-11-22,44100,46000,44100,46000,2540,111560.0,2425215.0
2007-11-23,45000,46450,44100,46450,6860,112651.0,2425215.0
2007-11-26,47400,47400,46200,47250,2906,114591.0,2425215.0
2007-11-27,46100,47900,45650,47050,1490,114106.0,2425215.0
2007-11-28,46100,46750,45050,45700,1866,110832.0,2425215.0
2007-11-29,48200,50600,47000,47100,7880,114228.0,2425215.0
2007-11-30,47200,48800,46900,47450,5214,115076.0,2425215.0
2007-12-03,48700,48700,46050,46500,2313,112772.0,2425215.0
2007-12-04,46500,47800,46500,46950,2629,113864.0,2425215.0
2007-12-05,46250,47000,43900,46850,4860,113621.0,2425215.0
2007-12-06,48900,48900,46850,47500,475,115198.0,2425215.0
2007-12-07,48900,48900,46000,46000,1903,111560.0,2425215.0
2007-12-10,46000,46700,45900,46700,7340,113258.0,2425215.0
2007-12-11,47500,47500,46450,46900,637,113743.0,2425215.0
2007-12-12,47000,47000,45850,46050,3500,111681.0,2425215.0
2007-12-13,46050,46900,45600,46000,5820,111560.0,2425215.0
2007-12-14,45700,46400,45700,46000,4708,111560.0,2425215.0
2007-12-17,44000,46000,44000,45550,2301,110469.0,2425215.0
2007-12-18,46000,46000,44300,45000,1210,109135.0,2425215.0
2007-12-20,46300,46300,44200,45100,1171,109377.0,2425215.0
2007-12-21,45100,45100,44100,44900,3250,108892.0,2425215.0
2007-12-24,44200,46000,44200,44950,3335,109013.0,2425215.0
2007-12-26,44950,45700,43900,45700,14362,110832.0,2425215.0
2007-12-27,45700,47200,45400,47200,3284,114470.0,2425215.0
2007-12-28,47100,49100,47000,47200,3110,114470.0,2425215.0
2008-01-02,46250,50000,46250,48950,2880,118714.0,2425215.0
2008-01-03,52000,52000,46500,50300,2074,121988.0,2425215.0
2008-01-04,51500,51500,49800,50400,1658,122231.0,2425215.0
2008-01-07,51100,51100,48400,49700,928,120533.0,2425215.0
2008-01-08,48700,49850,48100,49800,2190,120776.0,2425215.0
2008-01-09,48150,48950,48100,48200,1244,116895.0,2425215.0
2008-01-10,48850,48850,47900,48450,1076,117502.0,2425215.0
2008-01-11,49500,49500,48000,48200,457,116895.0,2425215.0
2008-01-14,47800,49500,46000,46000,1614,111560.0,2425215.0
2008-01-15,46000,46800,45200,46800,2300,113500.0,2425215.0
2008-01-16,45100,46400,45100,46200,1000,112045.0,2425215.0
2008-01-17,47500,47500,46150,46250,1340,112166.0,2425215.0
2008-01-18,46500,48100,45800,45800,2270,111075.0,2425215.0
2008-01-21,45800,48000,45800,47500,2530,115198.0,2425215.0
2008-01-22,48200,49100,44550,45000,2070,109135.0,2425215.0
2008-01-23,47000,47000,45200,45200,326,109620.0,2425215.0
2008-01-24,45250,46850,44600,45200,4810,109620.0,2425215.0
2008-01-25,46600,46600,45250,46300,1100,112287.0,2425215.0
2008-01-28,49100,50400,45700,46150,1212,111924.0,2425215.0
2008-01-29,47000,47000,39400,46100,2400,111802.0,2425215.0
2008-01-30,47500,47500,42200,42200,2433,102344.0,2425215.0
2008-01-31,42900,44500,42500,44000,1550,106709.0,2425215.0
2008-02-01,44850,44850,43300,44200,750,107195.0,2425215.0
2008-02-04,44800,47000,44500,46700,8170,113258.0,2425215.0
2008-02-05,46900,47250,46700,47100,1493,114228.0,2425215.0
2008-02-11,47850,48150,46000,48150,1440,116774.0,2425215.0
2008-02-12,48200,48200,47050,48100,2610,116653.0,2425215.0
2008-02-13,49700,49700,47350,48300,801,117138.0,2425215.0
2008-02-14,49300,49300,48900,49000,1570,118836.0,2425215.0
2008-02-15,51300,51300,48200,49550,1930,120169.0,2425215.0
2008-02-18,49600,50300,49000,49550,10530,120169.0,2425215.0
2008-02-19,49700,50000,47350,49900,4050,121018.0,2425215.0
2008-02-20,50200,50200,49100,49850,3410,120897.0,2425215.0
2008-02-21,50400,50400,48850,49000,1045,118836.0,2425215.0
2008-02-22,49050,50100,49000,49900,7650,121018.0,2425215.0
2008-02-25,52700,52700,50800,51500,6891,124899.0,2425215.0
2008-02-26,54000,54000,52000,53000,7252,128536.0,2425215.0
2008-02-27,54000,54400,52300,54000,5310,130962.0,2425215.0
2008-02-28,54000,59700,54000,59000,18965,143088.0,2425215.0
2008-02-29,59300,60600,58000,60000,9317,145513.0,2425215.0
2008-03-03,58500,60400,58000,59800,6948,145028.0,2425215.0
2008-03-04,60000,60500,58000,60000,7516,145513.0,2425215.0
2008-03-05,58900,61000,58900,60000,6387,145513.0,2425215.0
2008-03-06,60000,60800,59500,60800,6718,147453.0,2425215.0
2008-03-07,61500,63000,59700,62800,12401,152304.0,2425215.0
2008-03-10,62800,66000,61500,64000,19421,155214.0,2425215.0
2008-03-11,62100,64500,62100,64100,7082,155456.0,2425215.0
2008-03-12,64200,66900,63800,64100,7351,155456.0,2425215.0
2008-03-13,64100,64700,60100,63700,18156,154486.0,2425215.0
2008-03-14,64400,64400,62000,63000,9272,152789.0,2425215.0
2008-03-17,62700,62700,59500,61000,10299,147938.0,2425215.0
2008-03-18,61000,61300,60000,60500,9521,146726.0,2425215.0
2008-03-19,60800,62900,59200,60000,3379,145513.0,2425215.0
2008-03-20,58300,60400,58300,60400,2762,146483.0,2425215.0
2008-03-21,60300,60500,59200,60000,6215,145513.0,2425215.0
2008-03-24,60000,64000,60000,62800,41122,152304.0,2425215.0
2008-03-25,63400,64600,62600,64000,13407,155214.0,2425215.0
2008-03-26,65500,71300,63100,69700,27281,169037.0,2425215.0
2008-03-27,72000,72000,68100,69600,7389,168795.0,2425215.0
2008-03-28,69500,69900,67200,68500,8537,166127.0,2425215.0
2008-03-31,69700,69700,67300,68900,7028,167097.0,2425215.0
2008-04-01,69000,70700,67300,67600,12742,163945.0,2425215.0
2008-04-02,68000,68000,66100,68000,6486,164915.0,2425215.0
2008-04-03,67900,70400,67700,69000,10114,167340.0,2425215.0
2008-04-04,69200,71400,68900,70300,8226,170493.0,2425215.0
2008-04-07,70600,73400,68600,70200,15335,170250.0,2425215.0
2008-04-08,70600,70600,65500,69000,14388,167340.0,2425215.0
2008-04-10,68800,69000,67300,68800,13090,166855.0,2425215.0
2008-04-11,68000,69300,67000,68000,5872,164915.0,2425215.0
2008-04-14,67600,68100,66500,67000,7117,162489.0,2425215.0
2008-04-15,68000,68000,66200,66600,3715,161519.0,2425215.0
2008-04-16,67800,67800,65000,65900,4516,159822.0,2425215.0
2008-04-17,65900,65900,63500,63500,8022,154001.0,2425215.0
2008-04-18,63900,63900,61000,62900,9928,152546.0,2425215.0
2008-04-21,62100,64100,62000,64100,4310,155456.0,2425215.0
2008-04-22,64100,64100,61300,61300,6323,148666.0,2425215.0
2008-04-23,60300,61700,59600,61300,19470,148666.0,2425215.0
2008-04-24,61300,64200,61000,62000,7098,150363.0,2425215.0
2008-04-25,61500,62700,61000,62400,9122,151333.0,2425215.0
2008-04-28,64800,64800,62100,62400,3623,151333.0,2425215.0
2008-04-29,62100,64600,62100,64600,6643,156669.0,2425215.0
2008-04-30,64200,66000,64000,66000,14338,160064.0,2425215.0
2008-05-02,66000,75000,65600,71000,138741,172190.0,2425215.0
2008-05-06,71500,81600,71500,81600,77226,197898.0,2425215.0
2008-05-07,85000,85500,79000,82500,45137,200080.0,2425215.0
2008-05-08,82600,90800,81600,84600,42429,205173.0,2425215.0
2008-05-09,85200,87500,83300,86600,24528,210024.0,2425215.0
2008-05-13,87200,91400,85300,88200,28573,213904.0,2425215.0
2008-05-14,88300,89900,85700,88500,27725,214632.0,2425215.0
2008-05-15,89000,91500,87000,89400,22535,216814.0,2425215.0
2008-05-16,90100,94300,90100,91300,22862,221422.0,2425215.0
2008-05-19,91800,98500,91800,95000,37801,230395.0,2425215.0
2008-05-20,95500,98400,95500,98000,32875,237671.0,2425215.0
2008-05-21,99000,107500,98000,98800,56646,239611.0,2425215.0
2008-05-22,98800,99300,94500,96800,32249,234761.0,2425215.0
2008-05-23,95100,101500,95100,100000,27677,242522.0,2425215.0
2008-05-26,100000,102000,96700,97100,13146,235488.0,2425215.0
2008-05-27,97100,97900,90800,91600,51904,222150.0,2425215.0
2008-05-28,93000,94200,91200,92700,26201,224817.0,2425215.0
2008-05-29,93500,95500,91800,92900,21595,225302.0,2425215.0
2008-05-30,94000,98000,93500,97000,17286,235246.0,2425215.0
2008-06-02,98900,101000,97500,100000,25855,242522.0,2425215.0
2008-06-03,99100,114500,99000,111000,50440,269199.0,2425215.0
2008-06-04,114000,115500,106500,109500,34610,265561.0,2425215.0
2008-06-05,111000,113000,107000,110000,30512,266774.0,2425215.0
2008-06-09,105500,110500,103500,109000,15635,264348.0,2425215.0
2008-06-10,108500,111000,103500,103500,21711,251010.0,2425215.0
2008-06-11,104000,106000,99900,105500,25399,255860.0,2425215.0
2008-06-12,102000,108000,101000,106000,23017,257073.0,2425215.0
2008-06-13,108000,108000,99000,106000,30472,257073.0,2425215.0
2008-06-16,106500,109500,103000,106500,16431,258285.0,2425215.0
2008-06-17,105000,106500,100500,105000,32415,254648.0,2425215.0
2008-06-18,104000,106000,102000,103000,12501,249797.0,2425215.0
2008-06-19,103000,103000,98700,99600,19713,241551.0,2425215.0
2008-06-20,99700,101500,96900,98900,12175,239854.0,2425215.0
2008-06-23,95300,97700,91100,97300,6569,235973.0,2425215.0
2008-06-24,96100,97300,93800,93800,13471,227485.0,2425215.0
2008-06-25,94800,97800,92800,96300,8511,233548.0,2425215.0
2008-06-26,96100,103000,96100,101500,13492,246159.0,2425215.0
2008-06-27,99000,103000,93200,102500,14053,248585.0,2425215.0
2008-06-30,101500,107000,100000,104000,12058,252222.0,2425215.0
2008-07-01,105500,107500,102000,107500,21679,260711.0,2425215.0
2008-07-02,108000,108500,98500,102000,19698,247372.0,2425215.0
2008-07-03,98000,102500,96000,102000,12525,247372.0,2425215.0
2008-07-04,103000,103000,97400,98000,12353,237671.0,2425215.0
2008-07-07,96300,99000,92000,92500,12693,224332.0,2425215.0
2008-07-08,92000,95000,84200,84600,18513,205173.0,2425215.0
2008-07-09,87800,91000,86100,86500,12717,209781.0,2425215.0
2008-07-10,84000,94400,83000,94300,12225,228698.0,2425215.0
2008-07-11,96000,96000,92000,94700,6998,229668.0,2425215.0
2008-07-14,93000,95000,91000,91500,9649,221907.0,2425215.0
2008-07-15,91000,92400,87400,87800,6859,212934.0,2425215.0
2008-07-16,87800,91300,86100,88000,7956,213419.0,2425215.0
2008-07-17,91000,94000,90200,92000,11170,223120.0,2425215.0
2008-07-18,94900,94900,89800,90000,5543,218269.0,2425215.0
2008-07-21,92400,93500,90000,91300,8446,221422.0,2425215.0
2008-07-22,92000,92000,88400,88800,5900,215359.0,2425215.0
2008-07-23,90000,94000,90000,92100,14444,223362.0,2425215.0
2008-07-24,94000,99900,92400,97000,20239,235246.0,2425215.0
2008-07-25,95900,98500,94600,97000,12096,235246.0,2425215.0
2008-07-28,97500,102000,97500,100000,24798,242522.0,2425215.0
