부국증권(001270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-11,17650,17800,17600,17800,977,184584.0,10369886.0
2016-05-12,17700,17750,17550,17600,1837,182510.0,10369886.0
2016-05-13,17650,17950,17500,17650,1934,183028.0,10369886.0
2016-05-16,17850,17850,17650,17700,733,183547.0,10369886.0
2016-05-17,17950,18500,17900,18200,27955,188732.0,10369886.0
2016-05-18,18150,18300,17850,18250,1452,189250.0,10369886.0
2016-05-19,18250,18300,17850,18100,3113,187695.0,10369886.0
2016-05-20,18100,18450,17850,18450,4239,191324.0,10369886.0
2016-05-23,18700,18700,18200,18500,2859,191843.0,10369886.0
2016-05-24,18500,18500,18100,18150,1776,188213.0,10369886.0
2016-05-25,18250,18250,17950,18100,3119,187695.0,10369886.0
2016-05-26,18150,18250,18050,18100,1690,187695.0,10369886.0
2016-05-27,18150,18300,18100,18300,1273,189769.0,10369886.0
2016-05-30,18350,18500,18100,18500,3394,191843.0,10369886.0
2016-05-31,18550,19100,18500,19050,15925,197546.0,10369886.0
2016-06-01,19150,19250,18950,19250,3545,199620.0,10369886.0
2016-06-02,19250,19400,18950,18950,1974,196509.0,10369886.0
2016-06-03,19300,19300,18550,19100,3317,198065.0,10369886.0
2016-06-07,19250,19250,18850,19100,2892,198065.0,10369886.0
2016-06-08,19050,19400,19050,19350,10406,200657.0,10369886.0
2016-06-09,19350,19400,19000,19300,3161,200139.0,10369886.0
2016-06-10,19300,19900,19200,19550,26145,202731.0,10369886.0
2016-06-13,19250,19550,19100,19100,7183,198065.0,10369886.0
2016-06-14,19150,19450,18450,18500,8799,191843.0,10369886.0
2016-06-15,18500,18650,18250,18500,3825,191843.0,10369886.0
2016-06-16,18550,18850,18500,18500,2213,191843.0,10369886.0
2016-06-17,18750,20500,18700,19400,22039,201176.0,10369886.0
2016-06-20,19800,20300,19600,20000,10200,207398.0,10369886.0
2016-06-21,20100,20100,19600,19800,4888,205324.0,10369886.0
2016-06-22,19900,20000,19700,20000,4858,207398.0,10369886.0
2016-06-23,19950,19950,19400,19500,2093,202213.0,10369886.0
2016-06-24,19500,19550,18000,18400,22954,190806.0,10369886.0
2016-06-27,18050,18650,18050,18650,4700,193398.0,10369886.0
2016-06-28,18650,18750,18150,18700,5222,193917.0,10369886.0
2016-06-29,18800,18950,18800,18850,2950,195472.0,10369886.0
2016-06-30,19200,19250,18950,19250,2430,199620.0,10369886.0
2016-07-01,19400,19400,19000,19100,3266,198065.0,10369886.0
2016-07-04,19500,19500,19200,19250,1013,199620.0,10369886.0
2016-07-05,19250,19500,19250,19450,3107,201694.0,10369886.0
2016-07-06,19650,19650,19350,19500,4995,202213.0,10369886.0
2016-07-07,19500,19500,19350,19500,2905,202213.0,10369886.0
2016-07-08,19650,19650,19350,19500,1152,202213.0,10369886.0
2016-07-11,19500,19600,19450,19600,3790,203250.0,10369886.0
2016-07-12,19500,19550,19400,19400,1923,201176.0,10369886.0
2016-07-13,19600,19600,19400,19550,1610,202731.0,10369886.0
2016-07-14,19550,19550,19350,19450,1874,201694.0,10369886.0
2016-07-15,19500,19600,19350,19350,3084,200657.0,10369886.0
2016-07-18,19600,19600,19350,19500,1888,202213.0,10369886.0
2016-07-19,19500,19600,19350,19450,1541,201694.0,10369886.0
2016-07-20,19450,19450,19350,19450,483,201694.0,10369886.0
2016-07-21,19450,19550,19100,19400,4378,201176.0,10369886.0
2016-07-22,19400,19500,19200,19300,1372,200139.0,10369886.0
2016-07-25,19350,19450,19200,19300,1757,200139.0,10369886.0
2016-07-26,19350,19400,19250,19350,830,200657.0,10369886.0
2016-07-27,19300,19550,19300,19500,1747,202213.0,10369886.0
2016-07-28,19450,19650,19300,19400,1016,201176.0,10369886.0
2016-07-29,19400,19500,19200,19300,2745,200139.0,10369886.0
2016-08-01,19300,19450,19250,19300,2495,200139.0,10369886.0
2016-08-02,19350,19400,19250,19300,5604,200139.0,10369886.0
2016-08-03,19250,19450,19150,19350,1040,200657.0,10369886.0
2016-08-04,19350,19400,19150,19300,427,200139.0,10369886.0
2016-08-05,19300,19300,18950,19250,2105,199620.0,10369886.0
2016-08-08,19400,19400,18950,19150,3455,198583.0,10369886.0
2016-08-09,19150,19150,18950,19000,2226,197028.0,10369886.0
2016-08-10,18900,19950,18900,19200,6209,199102.0,10369886.0
2016-08-11,19200,19200,19000,19200,1871,199102.0,10369886.0
2016-08-12,19200,19300,19100,19300,1738,200139.0,10369886.0
2016-08-16,19350,19450,19050,19350,1757,200657.0,10369886.0
2016-08-17,19650,20200,19500,19800,32621,205324.0,10369886.0
2016-08-18,19700,19850,19700,19800,3588,205324.0,10369886.0
2016-08-19,20000,20000,19500,19700,1133,204287.0,10369886.0
2016-08-22,19700,19700,19500,19500,7797,202213.0,10369886.0
2016-08-23,19850,19850,19400,19500,3951,202213.0,10369886.0
2016-08-24,20000,20000,19600,19900,3356,206361.0,10369886.0
2016-08-25,20050,20100,19800,20000,1013,207398.0,10369886.0
2016-08-26,20050,20050,19800,19950,3844,206879.0,10369886.0
2016-08-29,20250,20250,19700,19800,2066,205324.0,10369886.0
2016-08-30,20000,20000,19700,20000,4819,207398.0,10369886.0
2016-08-31,20100,20100,19700,20000,2368,207398.0,10369886.0
2016-09-01,20000,20100,19800,20100,963,208435.0,10369886.0
2016-09-02,20300,20300,19800,20100,1647,208435.0,10369886.0
2016-09-05,20050,20100,19850,20100,2267,208435.0,10369886.0
2016-09-06,20050,20050,19900,20050,2331,207916.0,10369886.0
2016-09-07,20050,20050,20000,20050,1872,207916.0,10369886.0
2016-09-08,20000,20000,19900,20000,2580,207398.0,10369886.0
2016-09-09,20000,20000,19700,19900,1223,206361.0,10369886.0
2016-09-12,19850,19850,19700,19700,1481,204287.0,10369886.0
2016-09-13,19700,19850,19650,19650,910,203768.0,10369886.0
2016-09-19,19600,19750,19550,19600,763,203250.0,10369886.0
2016-09-20,19600,19600,19550,19600,1491,203250.0,10369886.0
2016-09-21,19600,19750,19550,19750,960,204805.0,10369886.0
2016-09-22,19600,19900,19600,19800,2059,205324.0,10369886.0
2016-09-23,19800,19800,19600,19700,1796,204287.0,10369886.0
2016-09-26,19700,19800,19600,19800,3237,205324.0,10369886.0
2016-09-27,19850,19850,19700,19850,1164,205842.0,10369886.0
2016-09-28,19850,19850,19750,19800,1524,205324.0,10369886.0
2016-09-29,19700,19800,19700,19800,5571,205324.0,10369886.0
2016-09-30,19800,19800,19600,19750,8312,204805.0,10369886.0
2016-10-04,19800,19800,19700,19750,11192,204805.0,10369886.0
2016-10-05,19650,19750,19650,19750,3954,204805.0,10369886.0
2016-10-06,20000,20000,19650,19700,2877,204287.0,10369886.0
2016-10-07,19700,19750,19600,19750,1689,204805.0,10369886.0
2016-10-10,19800,19800,19650,19750,5492,204805.0,10369886.0
2016-10-11,19750,19900,19700,19900,4290,206361.0,10369886.0
2016-10-12,19950,20100,19850,20100,6895,208435.0,10369886.0
2016-10-13,20050,20050,20000,20050,428,207916.0,10369886.0
2016-10-14,20050,20500,20000,20450,8165,212064.0,10369886.0
2016-10-17,20700,20700,20300,20650,2221,214138.0,10369886.0
2016-10-18,20000,20500,20000,20400,2677,211546.0,10369886.0
2016-10-19,20400,20600,20400,20500,515,212583.0,10369886.0
2016-10-20,20600,20600,20200,20200,535,209472.0,10369886.0
2016-10-21,20300,20450,20250,20450,1356,212064.0,10369886.0
2016-10-24,20550,20550,20350,20500,1327,212583.0,10369886.0
2016-10-25,20500,20500,20200,20300,202,210509.0,10369886.0
2016-10-26,20300,20400,20000,20250,2571,209990.0,10369886.0
2016-10-27,20250,20250,20000,20000,941,207398.0,10369886.0
2016-10-28,20000,20200,19950,20000,2537,207398.0,10369886.0
2016-10-31,20100,20200,19900,20000,627,207398.0,10369886.0
2016-11-01,20000,20000,19900,20000,2752,207398.0,10369886.0
2016-11-02,19650,20000,19650,19750,868,204805.0,10369886.0
2016-11-03,19550,20000,19550,19850,489,205842.0,10369886.0
2016-11-04,19800,19950,19800,19900,180,206361.0,10369886.0
2016-11-07,19650,19900,19550,19800,5068,205324.0,10369886.0
2016-11-08,19650,19850,19650,19700,15017,204287.0,10369886.0
2016-11-09,19850,19850,19000,19600,5331,203250.0,10369886.0
2016-11-10,19750,20000,19700,19900,6283,206361.0,10369886.0
2016-11-11,19850,19850,19600,19850,1637,205842.0,10369886.0
2016-11-14,20000,20000,19700,19950,650,206879.0,10369886.0
2016-11-15,20000,20000,19900,19950,1543,206879.0,10369886.0
2016-11-16,19950,20050,19850,20000,3214,207398.0,10369886.0
2016-11-17,19950,19950,19800,19950,1700,206879.0,10369886.0
2016-11-18,20000,20000,19750,19900,2385,206361.0,10369886.0
2016-11-21,20000,20000,19850,19900,996,206361.0,10369886.0
2016-11-22,19900,19950,19850,19950,757,206879.0,10369886.0
2016-11-23,19850,19950,19800,19950,3315,206879.0,10369886.0
2016-11-24,19850,19900,19800,19850,716,205842.0,10369886.0
2016-11-25,19900,19900,19750,19900,677,206361.0,10369886.0
2016-11-28,19850,19900,19700,19850,1291,205842.0,10369886.0
2016-11-29,19750,19900,19500,19500,2474,202213.0,10369886.0
2016-11-30,19550,19750,19450,19550,1665,202731.0,10369886.0
2016-12-01,19550,19750,19500,19600,4043,203250.0,10369886.0
2016-12-02,19600,19600,19200,19400,11883,201176.0,10369886.0
2016-12-05,19400,19500,19100,19350,3001,200657.0,10369886.0
2016-12-06,19350,19400,19000,19200,21519,199102.0,10369886.0
2016-12-07,19000,19000,18800,19000,6311,197028.0,10369886.0
2016-12-08,18950,19000,18850,19000,22321,197028.0,10369886.0
2016-12-09,18900,19000,18900,19000,1655,197028.0,10369886.0
2016-12-12,19000,19000,18800,18950,8690,196509.0,10369886.0
2016-12-13,18900,19000,18900,19000,2132,197028.0,10369886.0
2016-12-14,18900,19200,18900,19050,9680,197546.0,10369886.0
2016-12-15,19000,19250,19000,19250,1841,199620.0,10369886.0
2016-12-16,19250,19350,19200,19350,3637,200657.0,10369886.0
2016-12-19,19300,19400,19250,19400,2501,201176.0,10369886.0
2016-12-20,19400,19550,19350,19500,2187,202213.0,10369886.0
2016-12-21,19250,19500,19250,19500,2933,202213.0,10369886.0
2016-12-22,19450,19500,19300,19500,1373,202213.0,10369886.0
2016-12-23,19450,19650,19450,19600,3306,203250.0,10369886.0
2016-12-26,19600,20950,19600,19950,10784,206879.0,10369886.0
2016-12-27,19950,20000,19800,19800,12686,205324.0,10369886.0
2016-12-28,18800,18900,18800,18800,8755,194954.0,10369886.0
2016-12-29,18800,18800,18750,18800,1498,194954.0,10369886.0
2017-01-02,18800,18800,18200,18200,1937,188732.0,10369886.0
2017-01-03,18200,18400,17800,18400,4161,190806.0,10369886.0
2017-01-04,18450,18450,18100,18300,2153,189769.0,10369886.0
2017-01-05,18350,18750,18350,18700,2089,193917.0,10369886.0
2017-01-06,18750,18750,18450,18650,2239,193398.0,10369886.0
2017-01-09,18650,18650,18350,18400,1946,190806.0,10369886.0
2017-01-10,18400,18500,18300,18350,2046,190287.0,10369886.0
2017-01-11,18250,18450,18100,18300,2926,189769.0,10369886.0
2017-01-12,18300,18300,18050,18250,8596,189250.0,10369886.0
2017-01-13,18350,18400,18100,18150,9082,188213.0,10369886.0
2017-01-16,18300,18350,18050,18250,1964,189250.0,10369886.0
2017-01-17,18350,18350,18200,18200,3162,188732.0,10369886.0
2017-01-18,18250,18550,18150,18450,4135,191324.0,10369886.0
2017-01-19,18450,18750,18450,18650,1103,193398.0,10369886.0
2017-01-20,18700,19100,18600,19000,10753,197028.0,10369886.0
2017-01-23,19100,19400,18750,19200,2945,199102.0,10369886.0
2017-01-24,19150,19150,18750,18900,7036,195991.0,10369886.0
2017-01-25,18750,18800,18350,18500,13840,191843.0,10369886.0
2017-01-26,18550,18650,18450,18450,2956,191324.0,10369886.0
2017-01-31,18450,19000,18450,18900,4002,195991.0,10369886.0
2017-02-01,19000,19000,18550,18900,3244,195991.0,10369886.0
2017-02-02,19150,19150,18550,18850,2162,195472.0,10369886.0
2017-02-03,18850,19000,18600,18600,6967,192880.0,10369886.0
2017-02-06,18950,19150,18650,18700,2879,193917.0,10369886.0
2017-02-07,18800,19050,18700,19000,3564,197028.0,10369886.0
2017-02-08,19000,19300,18750,19050,4049,197546.0,10369886.0
2017-02-09,18850,19300,18650,18850,3211,195472.0,10369886.0
2017-02-10,19000,19250,18850,19050,23993,197546.0,10369886.0
2017-02-13,19150,19350,18850,19100,2211,198065.0,10369886.0
2017-02-14,19250,19250,18800,18950,2216,196509.0,10369886.0
2017-02-15,19050,19050,18750,18950,764,196509.0,10369886.0
2017-02-16,18950,18950,18700,18850,832,195472.0,10369886.0
2017-02-17,19000,19000,18650,18800,1469,194954.0,10369886.0
2017-02-20,18750,18950,18750,18950,1678,196509.0,10369886.0
2017-02-21,18950,19150,18400,18500,17470,191843.0,10369886.0
2017-02-22,18700,18700,18550,18600,3864,192880.0,10369886.0
2017-02-23,18550,18700,18300,18550,8747,192361.0,10369886.0
2017-02-24,18500,18600,18300,18550,3834,192361.0,10369886.0
2017-02-27,18600,18600,17800,18200,37572,188732.0,10369886.0
2017-02-28,18250,18350,18150,18200,11097,188732.0,10369886.0
2017-03-02,18300,18450,18250,18400,14645,190806.0,10369886.0
2017-03-03,18400,18500,18250,18450,3635,191324.0,10369886.0
2017-03-06,18500,18600,18400,18500,3584,191843.0,10369886.0
2017-03-07,18500,18550,18300,18500,8343,191843.0,10369886.0
2017-03-08,18500,18600,18350,18500,1080,191843.0,10369886.0
2017-03-09,18500,18500,18200,18350,6899,190287.0,10369886.0
2017-03-10,18450,18550,18250,18350,8891,190287.0,10369886.0
2017-03-13,18350,18550,18350,18500,5948,191843.0,10369886.0
2017-03-14,18500,18650,18500,18650,4712,193398.0,10369886.0
2017-03-15,18650,18650,18450,18600,10073,192880.0,10369886.0
2017-03-16,18600,18650,18500,18650,9316,193398.0,10369886.0
2017-03-17,18750,18750,18500,18650,6705,193398.0,10369886.0
2017-03-20,18800,18800,18500,18750,8197,194435.0,10369886.0
2017-03-21,18800,18850,18650,18650,4736,193398.0,10369886.0
2017-03-22,18600,18650,18300,18650,11721,193398.0,10369886.0
2017-03-23,18650,18800,18600,18700,3570,193917.0,10369886.0
2017-03-24,18700,18900,18700,18850,4517,195472.0,10369886.0
2017-03-27,18800,19000,18550,18850,3359,195472.0,10369886.0
2017-03-28,18800,18950,18750,18900,2284,195991.0,10369886.0
2017-03-29,18950,18950,18650,18800,6682,194954.0,10369886.0
2017-03-30,18800,18800,18650,18800,3039,194954.0,10369886.0
2017-03-31,18850,18850,18600,18800,4326,194954.0,10369886.0
2017-04-03,18800,18850,18650,18700,5602,193917.0,10369886.0
2017-04-04,18700,18700,18600,18650,2068,193398.0,10369886.0
2017-04-05,18650,18750,18500,18650,4040,193398.0,10369886.0
2017-04-06,18550,18650,18400,18500,10758,191843.0,10369886.0
2017-04-07,18450,18600,18350,18400,12338,190806.0,10369886.0
2017-04-10,18350,18500,18300,18400,9844,190806.0,10369886.0
2017-04-11,18400,18550,18350,18450,6184,191324.0,10369886.0
2017-04-12,18450,18600,18350,18400,12970,190806.0,10369886.0
2017-04-13,18550,18600,18400,18500,2403,191843.0,10369886.0
2017-04-14,18400,18500,18400,18500,1633,191843.0,10369886.0
2017-04-17,18600,18600,18400,18550,6871,192361.0,10369886.0
2017-04-18,18550,18650,18400,18550,1983,192361.0,10369886.0
2017-04-19,18550,18650,18450,18650,1741,193398.0,10369886.0
2017-04-20,18650,18850,18500,18800,3312,194954.0,10369886.0
2017-04-21,18800,18850,18600,18700,1197,193917.0,10369886.0
2017-04-24,18800,18800,18500,18550,3013,192361.0,10369886.0
2017-04-25,18600,18700,18500,18550,3347,192361.0,10369886.0
2017-04-26,18550,18650,18500,18650,19984,193398.0,10369886.0
2017-04-27,18650,18800,18500,18750,4244,194435.0,10369886.0
2017-04-28,18750,18800,18550,18750,3693,194435.0,10369886.0
2017-05-02,18750,18950,18700,18900,8989,195991.0,10369886.0
2017-05-04,18950,19100,18850,18900,16327,195991.0,10369886.0
2017-05-08,18900,19200,18800,19050,16304,197546.0,10369886.0
2017-05-10,19150,19150,19000,19050,5851,197546.0,10369886.0
2017-05-11,19100,19300,19000,19250,6178,199620.0,10369886.0
2017-05-12,19250,19250,19100,19150,3535,198583.0,10369886.0
2017-05-15,19200,19300,19200,19300,5037,200139.0,10369886.0
2017-05-16,19500,19650,19500,19650,9782,203768.0,10369886.0
2017-05-17,19700,20050,19600,19950,14614,206879.0,10369886.0
2017-05-18,19800,20200,19800,20050,9976,207916.0,10369886.0
2017-05-19,20050,20250,20000,20250,3606,209990.0,10369886.0
2017-05-22,20250,20450,20150,20350,9243,211027.0,10369886.0
2017-05-23,20550,20750,20200,20350,9732,211027.0,10369886.0
2017-05-24,20400,20600,20400,20500,3143,212583.0,10369886.0
2017-05-25,20500,20700,20450,20700,3733,214657.0,10369886.0
2017-05-26,20700,21250,20500,21150,10246,219323.0,10369886.0
2017-05-29,21150,21600,21150,21150,13221,219323.0,10369886.0
2017-05-30,21150,21450,20800,21000,12701,217768.0,10369886.0
2017-05-31,21050,21350,20850,21200,8665,219842.0,10369886.0
2017-06-01,21200,21700,21000,21600,10452,223990.0,10369886.0
2017-06-02,21600,22250,21500,22250,11621,230730.0,10369886.0
2017-06-05,22650,23000,22350,22850,12378,236952.0,10369886.0
2017-06-07,22850,23200,22500,23200,8842,240581.0,10369886.0
2017-06-08,23300,23300,22750,22900,8016,237470.0,10369886.0
2017-06-09,23050,23600,22950,23500,13122,243692.0,10369886.0
2017-06-12,24100,24100,23450,23600,6873,244729.0,10369886.0
2017-06-13,23600,23750,23350,23600,17290,244729.0,10369886.0
2017-06-14,23750,23750,23500,23600,4556,244729.0,10369886.0
2017-06-15,23550,23600,22550,22850,19431,236952.0,10369886.0
2017-06-16,22700,22700,22150,22300,20270,231248.0,10369886.0
2017-06-19,22300,22900,22250,22750,7230,235915.0,10369886.0
2017-06-20,22750,23200,22700,23050,6671,239026.0,10369886.0
2017-06-21,23200,23200,22250,22650,15236,234878.0,10369886.0
2017-06-22,27200,28000,23600,24350,364182,252507.0,10369886.0
2017-06-23,24250,24700,23750,24250,53384,251470.0,10369886.0
2017-06-26,24250,24250,23500,24000,31852,248877.0,10369886.0
2017-06-27,23850,24100,23750,23950,12412,248359.0,10369886.0
2017-06-28,23950,24900,23650,24850,30723,257692.0,10369886.0
2017-06-29,24600,25400,24600,24850,26877,257692.0,10369886.0
2017-06-30,24550,24900,24500,24600,10813,255099.0,10369886.0
2017-07-03,24550,24550,23750,24000,11344,248877.0,10369886.0
2017-07-04,24050,24650,24000,24350,11315,252507.0,10369886.0
2017-07-05,24400,24450,24250,24450,7086,253544.0,10369886.0
2017-07-06,24350,24750,24250,24750,8482,256655.0,10369886.0
2017-07-07,24550,24900,24550,24750,5140,256655.0,10369886.0
2017-07-10,25050,25050,24650,24850,7593,257692.0,10369886.0
2017-07-11,24600,24850,24050,24700,6420,256136.0,10369886.0
2017-07-12,24700,24700,24400,24600,6159,255099.0,10369886.0
2017-07-13,24800,24900,24450,24650,4938,255618.0,10369886.0
2017-07-14,24800,24800,24400,24650,3336,255618.0,10369886.0
2017-07-17,24250,24750,24250,24500,10025,254062.0,10369886.0
2017-07-18,24500,24500,23100,24350,14718,252507.0,10369886.0
2017-07-19,24350,24600,24150,24600,9326,255099.0,10369886.0
2017-07-20,24650,24700,24500,24600,3399,255099.0,10369886.0
2017-07-21,24650,24950,24650,24900,9525,258210.0,10369886.0
2017-07-24,24850,24850,24500,24800,5523,257173.0,10369886.0
2017-07-25,24800,24900,24500,24650,8059,255618.0,10369886.0
2017-07-26,24500,24900,24300,24400,6702,253025.0,10369886.0
2017-07-27,24750,25200,24450,25100,16701,260284.0,10369886.0
2017-07-28,25350,25850,25200,25550,11310,264951.0,10369886.0
2017-07-31,25600,26500,25450,26300,15071,272728.0,10369886.0
2017-08-01,26450,27350,26050,26950,19793,279468.0,10369886.0
2017-08-02,26950,27250,26800,27250,6533,282579.0,10369886.0
2017-08-03,27300,27300,26400,27000,15659,279987.0,10369886.0
2017-08-04,26700,27000,26450,27000,6151,279987.0,10369886.0
2017-08-07,26850,27000,26550,26600,4496,275839.0,10369886.0
2017-08-08,26600,26800,26000,26500,4483,274802.0,10369886.0
2017-08-09,26150,26600,26050,26200,8264,271691.0,10369886.0
2017-08-10,26400,26400,25700,26250,7798,272210.0,10369886.0
2017-08-11,26250,26250,25500,26000,5314,269617.0,10369886.0
2017-08-14,25900,26200,25900,26200,4367,271691.0,10369886.0
2017-08-16,26200,27000,26100,26900,11336,278950.0,10369886.0
2017-08-17,26900,27800,26900,27700,8272,287246.0,10369886.0
2017-08-18,27550,28000,27400,27950,3516,289838.0,10369886.0
2017-08-21,28200,28400,27700,27800,8152,288283.0,10369886.0
2017-08-22,28000,28000,27650,27950,2333,289838.0,10369886.0
2017-08-23,28000,28000,27350,27450,3331,284653.0,10369886.0
2017-08-24,27050,27550,27050,27250,4350,282579.0,10369886.0
2017-08-25,27500,27500,26900,27050,4682,280505.0,10369886.0
2017-08-28,27000,27650,26900,27300,4801,283098.0,10369886.0
2017-08-29,27450,27750,27000,27300,4985,283098.0,10369886.0
2017-08-30,27300,27750,27200,27600,5688,286209.0,10369886.0
2017-08-31,27350,27850,27350,27600,4935,286209.0,10369886.0
