LS산전(010120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-12-11,95200,96100,94600,95900,172710,2877000.0,30000000.0
2009-12-14,96700,98000,95900,96800,183659,2904000.0,30000000.0
2009-12-15,97400,98200,94700,95200,199227,2856000.0,30000000.0
2009-12-16,94800,95300,93600,94000,157460,2820000.0,30000000.0
2009-12-17,93900,95000,93800,95000,99969,2850000.0,30000000.0
2009-12-18,93800,94900,93700,94600,75715,2838000.0,30000000.0
2009-12-21,94800,95000,94200,94400,96334,2832000.0,30000000.0
2009-12-22,94900,95000,93200,93600,107543,2808000.0,30000000.0
2009-12-23,94100,96200,94100,94900,209212,2847000.0,30000000.0
2009-12-24,95400,96200,94900,95800,129746,2874000.0,30000000.0
2009-12-28,97500,99400,96800,98000,405601,2940000.0,30000000.0
2009-12-29,97700,98000,96100,97000,126987,2910000.0,30000000.0
2009-12-30,96500,97400,95700,97000,127350,2910000.0,30000000.0
2010-01-04,96800,96800,95400,95600,169161,2868000.0,30000000.0
2010-01-05,95600,96800,93100,93100,237851,2793000.0,30000000.0
2010-01-06,93800,96100,93700,96000,229303,2880000.0,30000000.0
2010-01-07,96700,98000,94100,94100,247666,2823000.0,30000000.0
2010-01-08,94800,94800,92800,94300,147204,2829000.0,30000000.0
2010-01-11,94100,94900,93000,93000,173125,2790000.0,30000000.0
2010-01-12,92900,93900,90600,91300,199965,2739000.0,30000000.0
2010-01-13,90400,91800,89900,91800,122068,2754000.0,30000000.0
2010-01-14,91800,92800,90600,91300,161564,2739000.0,30000000.0
2010-01-15,91400,92100,89600,91900,287035,2757000.0,30000000.0
2010-01-18,92500,94300,91300,92800,339117,2784000.0,30000000.0
2010-01-19,93000,93800,92100,92100,157890,2763000.0,30000000.0
2010-01-20,92700,92800,89400,89500,259448,2685000.0,30000000.0
2010-01-21,88300,91000,88000,90500,131167,2715000.0,30000000.0
2010-01-22,89500,90200,88300,88500,133535,2655000.0,30000000.0
2010-01-25,89500,91000,87600,89000,189945,2670000.0,30000000.0
2010-01-26,90200,90200,85000,87500,194075,2625000.0,30000000.0
2010-01-27,87300,87400,85300,86000,102249,2580000.0,30000000.0
2010-01-28,86000,86900,85100,86400,108236,2592000.0,30000000.0
2010-01-29,85500,85600,81600,83800,139305,2514000.0,30000000.0
2010-02-01,82900,83900,78800,80700,246832,2421000.0,30000000.0
2010-02-02,81300,81600,77600,77800,280135,2334000.0,30000000.0
2010-02-03,78800,81100,77500,81000,386888,2430000.0,30000000.0
2010-02-04,81000,81100,79700,80100,181019,2403000.0,30000000.0
2010-02-05,76500,78200,76300,77500,170670,2325000.0,30000000.0
2010-02-08,77700,78200,76000,76000,135259,2280000.0,30000000.0
2010-02-09,75600,77700,75500,77500,131773,2325000.0,30000000.0
2010-02-10,77900,78300,76200,76200,123232,2286000.0,30000000.0
2010-02-11,76700,79100,76400,78700,191815,2361000.0,30000000.0
2010-02-12,78700,80000,77700,79700,152590,2391000.0,30000000.0
2010-02-16,78900,79600,78300,79100,79134,2373000.0,30000000.0
2010-02-17,80000,80500,79600,80100,122710,2403000.0,30000000.0
2010-02-18,80600,80600,79200,79300,86034,2379000.0,30000000.0
2010-02-19,78500,80000,78300,78300,106729,2349000.0,30000000.0
2010-02-22,79400,79900,78800,79500,127510,2385000.0,30000000.0
2010-02-23,79600,81700,79100,81500,180279,2445000.0,30000000.0
2010-02-24,81000,81700,80600,81700,183032,2451000.0,30000000.0
2010-02-25,82000,82100,78700,81600,152372,2448000.0,30000000.0
2010-02-26,81000,81500,79800,81500,88417,2445000.0,30000000.0
2010-03-02,81900,82700,80500,80600,107748,2418000.0,30000000.0
2010-03-03,80600,81000,79700,79700,121285,2391000.0,30000000.0
2010-03-04,79900,80600,78900,78900,107850,2367000.0,30000000.0
2010-03-05,78800,80100,78800,80100,83846,2403000.0,30000000.0
2010-03-08,81400,82300,81100,81800,226630,2454000.0,30000000.0
2010-03-09,81800,81900,80600,81000,117657,2430000.0,30000000.0
2010-03-10,81300,81700,80500,81700,95955,2451000.0,30000000.0
2010-03-11,81900,81900,80500,80500,107818,2415000.0,30000000.0
2010-03-12,80600,81100,80000,81100,113135,2433000.0,30000000.0
2010-03-15,81400,83500,81400,82800,446202,2484000.0,30000000.0
2010-03-16,82900,83000,80100,80200,908077,2406000.0,30000000.0
2010-03-17,80500,81000,79100,79800,578332,2394000.0,30000000.0
2010-03-18,80300,80500,79800,80500,329048,2415000.0,30000000.0
2010-03-19,80600,80700,79600,80100,226665,2403000.0,30000000.0
2010-03-22,79700,79800,78000,78000,330656,2340000.0,30000000.0
2010-03-23,78800,79200,77600,77900,224368,2337000.0,30000000.0
2010-03-24,78500,78800,77800,77900,109586,2337000.0,30000000.0
2010-03-25,78000,81300,78000,81300,429378,2439000.0,30000000.0
2010-03-26,81600,82500,80600,81900,273232,2457000.0,30000000.0
2010-03-29,81000,81700,79700,80500,188521,2415000.0,30000000.0
2010-03-30,80900,81100,80100,80600,122252,2418000.0,30000000.0
2010-03-31,80500,80600,79400,80300,147423,2409000.0,30000000.0
2010-04-01,79800,81400,79700,80000,209947,2400000.0,30000000.0
2010-04-02,80600,81800,79700,81500,263505,2445000.0,30000000.0
2010-04-05,82000,84800,81800,83800,608786,2514000.0,30000000.0
2010-04-06,84500,84500,82900,83700,231103,2511000.0,30000000.0
2010-04-07,83700,84000,82500,82800,169361,2484000.0,30000000.0
2010-04-08,82400,83700,82300,83700,176019,2511000.0,30000000.0
2010-04-09,84200,84300,81400,82000,279947,2460000.0,30000000.0
2010-04-12,81900,82300,80000,80000,215751,2400000.0,30000000.0
2010-04-13,80500,81100,79800,80300,143566,2409000.0,30000000.0
2010-04-14,80600,81500,79600,80700,208844,2421000.0,30000000.0
2010-04-15,80900,81000,79000,80100,276188,2403000.0,30000000.0
2010-04-16,79700,80000,78100,78100,280686,2343000.0,30000000.0
2010-04-19,77000,77700,75600,75600,341550,2268000.0,30000000.0
2010-04-20,76500,77300,75800,76900,261138,2307000.0,30000000.0
2010-04-21,77400,77900,77000,77200,215294,2316000.0,30000000.0
2010-04-22,77300,77500,76200,77000,164977,2310000.0,30000000.0
2010-04-23,77200,77400,75600,76000,257333,2280000.0,30000000.0
2010-04-26,76200,76600,75500,75600,235363,2268000.0,30000000.0
2010-04-27,75800,75900,73600,73700,457577,2211000.0,30000000.0
2010-04-28,72000,73200,71800,72300,824079,2169000.0,30000000.0
2010-04-29,73400,74400,72800,73400,343479,2202000.0,30000000.0
2010-04-30,73700,75500,72600,73500,375908,2205000.0,30000000.0
2010-05-03,72900,73100,69700,70000,374502,2100000.0,30000000.0
2010-05-04,70500,70800,67900,68000,404800,2040000.0,30000000.0
2010-05-06,66400,70200,66100,69300,340193,2079000.0,30000000.0
2010-05-07,67000,71400,66600,70300,316299,2109000.0,30000000.0
2010-05-10,71100,71600,70500,70900,156950,2127000.0,30000000.0
2010-05-11,71700,71700,69200,69800,200791,2094000.0,30000000.0
2010-05-12,69700,71000,68200,71000,200701,2130000.0,30000000.0
2010-05-13,71400,73100,70300,73100,393692,2193000.0,30000000.0
2010-05-14,72900,73200,71300,73200,219843,2196000.0,30000000.0
2010-05-17,72300,72300,69400,69400,242286,2082000.0,30000000.0
2010-05-18,70100,70200,67100,67500,282769,2025000.0,30000000.0
2010-05-19,66800,69400,66100,69400,212333,2082000.0,30000000.0
2010-05-20,68300,69000,65500,67000,272483,2010000.0,30000000.0
2010-05-24,65200,66500,65000,65800,180096,1974000.0,30000000.0
2010-05-25,64900,64900,59500,62600,439130,1878000.0,30000000.0
2010-05-26,62100,63100,60300,62400,313836,1872000.0,30000000.0
2010-05-27,61500,64500,60800,64500,279842,1935000.0,30000000.0
2010-05-28,65200,65200,62900,64000,213529,1920000.0,30000000.0
2010-05-31,63700,66200,63600,65500,232775,1965000.0,30000000.0
2010-06-01,65900,67800,65800,67600,253290,2028000.0,30000000.0
2010-06-03,68300,68600,67200,68100,152995,2043000.0,30000000.0
2010-06-04,67800,67900,66700,67500,147967,2025000.0,30000000.0
2010-06-07,65000,65400,64400,64700,123256,1941000.0,30000000.0
2010-06-08,64500,66300,64400,66000,124755,1980000.0,30000000.0
2010-06-09,66200,66500,65600,66200,90187,1986000.0,30000000.0
2010-06-10,66200,68600,66200,68600,217462,2058000.0,30000000.0
2010-06-11,69400,69700,67600,69400,206618,2082000.0,30000000.0
2010-06-14,69500,70300,69000,69900,155155,2097000.0,30000000.0
2010-06-15,69700,69900,69200,69300,86177,2079000.0,30000000.0
2010-06-16,69600,71000,68200,70700,182787,2121000.0,30000000.0
2010-06-17,70700,71600,70200,71400,149996,2142000.0,30000000.0
2010-06-18,71100,71700,70400,71400,103265,2142000.0,30000000.0
2010-06-21,71200,71900,67700,70500,457541,2115000.0,30000000.0
2010-06-22,69500,70500,68900,70500,138432,2115000.0,30000000.0
2010-06-23,70000,75600,70000,74700,716455,2241000.0,30000000.0
2010-06-24,75600,78200,75200,78000,630215,2340000.0,30000000.0
2010-06-25,77500,79700,77100,78400,496671,2352000.0,30000000.0
2010-06-28,79100,80300,78500,80000,301038,2400000.0,30000000.0
2010-06-29,79800,80300,77300,78600,350377,2358000.0,30000000.0
2010-06-30,76500,79100,76100,78000,277152,2340000.0,30000000.0
2010-07-01,77900,83100,77100,83100,609796,2493000.0,30000000.0
2010-07-02,82900,83500,80300,80400,414360,2412000.0,30000000.0
2010-07-05,80600,82400,78500,81800,284656,2454000.0,30000000.0
2010-07-06,81900,82000,79400,80400,220314,2412000.0,30000000.0
2010-07-07,80800,81900,79600,80000,186496,2400000.0,30000000.0
2010-07-08,80900,83600,80900,83600,546109,2508000.0,30000000.0
2010-07-09,84500,85800,83200,85700,520001,2571000.0,30000000.0
2010-07-12,85900,86300,85000,85600,176941,2568000.0,30000000.0
2010-07-13,86100,87100,85200,86000,319243,2580000.0,30000000.0
2010-07-14,87300,87600,86000,87400,376154,2622000.0,30000000.0
2010-07-15,87100,87400,85900,86100,192126,2583000.0,30000000.0
2010-07-16,86000,88700,84700,88400,357390,2652000.0,30000000.0
2010-07-19,87300,89000,87300,87900,169345,2637000.0,30000000.0
2010-07-20,88300,88700,85600,87900,275920,2637000.0,30000000.0
2010-07-21,89100,89100,85100,86000,337322,2580000.0,30000000.0
2010-07-22,85400,86300,84300,85500,237179,2565000.0,30000000.0
2010-07-23,86400,87000,85500,86000,236726,2580000.0,30000000.0
2010-07-26,87400,89700,87000,88800,304626,2664000.0,30000000.0
2010-07-27,89100,89700,88200,89500,225875,2685000.0,30000000.0
2010-07-28,89900,90400,88200,90000,179532,2700000.0,30000000.0
2010-07-29,90000,90300,88900,89100,140025,2673000.0,30000000.0
2010-07-30,89100,89300,86400,88000,181504,2640000.0,30000000.0
2010-08-02,87600,88600,87300,87500,157711,2625000.0,30000000.0
2010-08-03,88000,88500,82500,82500,1287618,2475000.0,30000000.0
2010-08-04,83000,84200,80800,84000,617580,2520000.0,30000000.0
2010-08-05,84400,84700,82400,84300,344492,2529000.0,30000000.0
2010-08-06,84300,84500,81800,84500,273905,2535000.0,30000000.0
2010-08-09,84300,86200,83300,85900,245511,2577000.0,30000000.0
2010-08-10,86000,87500,85400,87200,258444,2616000.0,30000000.0
2010-08-11,87200,88400,85500,87100,189335,2613000.0,30000000.0
2010-08-12,85700,86000,84500,84500,147711,2535000.0,30000000.0
2010-08-13,84600,86500,84100,86000,122038,2580000.0,30000000.0
2010-08-16,85800,87200,84300,86700,112937,2601000.0,30000000.0
2010-08-17,87900,90000,87800,90000,580174,2700000.0,30000000.0
2010-08-18,90200,91900,89200,91900,395359,2757000.0,30000000.0
2010-08-19,91900,92000,89900,91400,279816,2742000.0,30000000.0
2010-08-20,90300,93300,90300,93300,215109,2799000.0,30000000.0
2010-08-23,93200,95300,92000,94600,270768,2838000.0,30000000.0
2010-08-24,94000,94700,91200,92000,266379,2760000.0,30000000.0
2010-08-25,90900,93000,90400,92500,183819,2775000.0,30000000.0
2010-08-26,93600,95800,92500,94800,404774,2844000.0,30000000.0
2010-08-27,94000,95000,91200,94700,273475,2841000.0,30000000.0
2010-08-30,95200,97200,94100,96700,247224,2901000.0,30000000.0
2010-08-31,96200,98000,95100,96600,273246,2898000.0,30000000.0
2010-09-01,97000,97900,95600,96600,198926,2898000.0,30000000.0
2010-09-02,97400,99800,96800,99400,513943,2982000.0,30000000.0
2010-09-03,100500,101000,96300,97000,374582,2910000.0,30000000.0
2010-09-06,97000,99900,95100,99600,312815,2988000.0,30000000.0
2010-09-07,99100,100500,97900,98500,172323,2955000.0,30000000.0
2010-09-08,97800,99200,96600,98000,144553,2940000.0,30000000.0
2010-09-09,97800,100000,97600,100000,162803,3000000.0,30000000.0
2010-09-10,100000,102500,99500,102000,252350,3060000.0,30000000.0
2010-09-13,101500,102500,99500,102000,212970,3060000.0,30000000.0
2010-09-14,101000,102000,97200,97900,320466,2937000.0,30000000.0
2010-09-15,98300,98600,93700,97000,428644,2910000.0,30000000.0
2010-09-16,96200,97700,94600,95200,207647,2856000.0,30000000.0
2010-09-17,95500,97500,94900,95900,191730,2877000.0,30000000.0
2010-09-20,95400,96500,94000,96300,198348,2889000.0,30000000.0
2010-09-24,95600,96900,95400,96500,116794,2895000.0,30000000.0
2010-09-27,96500,99400,96000,98900,285621,2967000.0,30000000.0
2010-09-28,99400,101000,98900,99700,153480,2991000.0,30000000.0
2010-09-29,100500,100500,96300,96600,408423,2898000.0,30000000.0
2010-09-30,96400,96900,93200,93500,468714,2805000.0,30000000.0
2010-10-01,94100,94700,91800,92900,317906,2787000.0,30000000.0
2010-10-04,93500,94100,92600,93400,162160,2802000.0,30000000.0
2010-10-05,93300,93700,89600,91000,249409,2730000.0,30000000.0
2010-10-06,92100,92600,91100,91100,155054,2733000.0,30000000.0
2010-10-07,91500,93600,91500,93500,224582,2805000.0,30000000.0
2010-10-08,94000,95100,93800,94100,179254,2823000.0,30000000.0
2010-10-11,94100,94700,91200,92200,817973,2766000.0,30000000.0
2010-10-12,92000,92100,86300,88100,550272,2643000.0,30000000.0
2010-10-13,88300,88400,86100,87900,434532,2637000.0,30000000.0
2010-10-14,88200,89900,88000,88900,468948,2667000.0,30000000.0
2010-10-15,89800,89800,88800,89400,232891,2682000.0,30000000.0
2010-10-18,90000,90400,87700,88000,192204,2640000.0,30000000.0
2010-10-19,88100,88200,85400,85600,353293,2568000.0,30000000.0
2010-10-20,84600,87400,84100,86300,338520,2589000.0,30000000.0
2010-10-21,87000,87100,85600,86200,214408,2586000.0,30000000.0
2010-10-22,86200,89100,86100,89000,375091,2670000.0,30000000.0
2010-10-25,89900,90300,88200,89400,312527,2682000.0,30000000.0
2010-10-26,89600,91300,88500,91200,350421,2736000.0,30000000.0
2010-10-27,92000,94400,91700,94000,499089,2820000.0,30000000.0
2010-10-28,93500,93700,91200,93000,270386,2790000.0,30000000.0
2010-10-29,92600,92600,90300,90300,162952,2709000.0,30000000.0
2010-11-01,90500,91600,90400,91300,118685,2739000.0,30000000.0
2010-11-02,91500,92400,89300,92400,277712,2772000.0,30000000.0
2010-11-03,91600,93000,90300,92500,344586,2775000.0,30000000.0
2010-11-04,92800,93300,91400,91400,194544,2742000.0,30000000.0
2010-11-05,92000,92300,90200,90200,186628,2706000.0,30000000.0
2010-11-08,90600,91000,87900,88100,270445,2643000.0,30000000.0
2010-11-09,88000,89200,88000,88900,119560,2667000.0,30000000.0
2010-11-10,88900,89700,88000,88100,160976,2643000.0,30000000.0
2010-11-11,88100,88900,87000,87000,464591,2610000.0,30000000.0
2010-11-12,88100,88400,83800,84000,422135,2520000.0,30000000.0
2010-11-15,84900,84900,80500,81200,295360,2436000.0,30000000.0
2010-11-16,81000,81400,77900,77900,416163,2337000.0,30000000.0
2010-11-17,76500,80300,76500,80000,224148,2400000.0,30000000.0
2010-11-18,80000,82900,80000,82700,170427,2481000.0,30000000.0
2010-11-19,83300,84500,81800,83800,177330,2514000.0,30000000.0
2010-11-22,84000,84300,81600,82900,197847,2487000.0,30000000.0
2010-11-23,84100,86300,83600,84300,608536,2529000.0,30000000.0
2010-11-24,82000,83400,81800,82700,336968,2481000.0,30000000.0
2010-11-25,82600,83200,80500,81600,259349,2448000.0,30000000.0
2010-11-26,82800,83500,81100,82100,236236,2463000.0,30000000.0
2010-11-29,81900,82500,80000,80300,208222,2409000.0,30000000.0
2010-11-30,80000,81300,79600,81200,151266,2436000.0,30000000.0
2010-12-01,81000,82300,80100,82300,133480,2469000.0,30000000.0
2010-12-02,83500,83500,82200,82300,126196,2469000.0,30000000.0
2010-12-03,83000,84600,82500,84400,590970,2532000.0,30000000.0
2010-12-06,85800,87400,85200,87400,385775,2622000.0,30000000.0
2010-12-07,87400,87800,86400,87000,188554,2610000.0,30000000.0
2010-12-08,87000,87100,85600,85900,186095,2577000.0,30000000.0
2010-12-09,86300,87700,86300,87300,221347,2619000.0,30000000.0
2010-12-10,86700,87300,86000,86400,110060,2592000.0,30000000.0
2010-12-13,87500,92200,87400,92200,826571,2766000.0,30000000.0
2010-12-14,92900,95200,92200,92200,579684,2766000.0,30000000.0
2010-12-15,92300,93200,91100,93200,263319,2796000.0,30000000.0
2010-12-16,92600,93900,90900,91200,292786,2736000.0,30000000.0
2010-12-17,91200,92200,89600,91700,314362,2751000.0,30000000.0
2010-12-20,90200,90700,88600,89600,349732,2688000.0,30000000.0
2010-12-21,90100,91300,89400,89600,386104,2688000.0,30000000.0
2010-12-22,89600,90600,87900,88400,232218,2652000.0,30000000.0
2010-12-23,88500,88900,86600,88400,213232,2652000.0,30000000.0
2010-12-24,87800,88700,86200,86200,219778,2586000.0,30000000.0
2010-12-27,86000,87500,85900,85900,169044,2577000.0,30000000.0
2010-12-28,86200,88000,86200,87800,188055,2634000.0,30000000.0
2010-12-29,87800,90500,87300,90500,292276,2715000.0,30000000.0
2010-12-30,91400,91400,89800,90400,129049,2712000.0,30000000.0
2011-01-03,90500,92200,90000,92000,301183,2760000.0,30000000.0
2011-01-04,92000,92000,90500,91400,268671,2742000.0,30000000.0
2011-01-05,91600,91700,90200,90500,218920,2715000.0,30000000.0
2011-01-06,90300,91400,87800,88500,323163,2655000.0,30000000.0
2011-01-07,88400,90700,87900,90200,211545,2706000.0,30000000.0
2011-01-10,90100,90400,88600,90200,173911,2706000.0,30000000.0
2011-01-11,90200,90400,87900,88500,247663,2655000.0,30000000.0
2011-01-12,88700,89100,87200,87200,243561,2616000.0,30000000.0
2011-01-13,87500,88300,85200,85800,390710,2574000.0,30000000.0
2011-01-14,85400,88000,85300,88000,219574,2640000.0,30000000.0
2011-01-17,87700,87800,85500,85500,256400,2565000.0,30000000.0
2011-01-18,85900,85900,83500,83500,362831,2505000.0,30000000.0
2011-01-19,84200,85000,81200,81600,562209,2448000.0,30000000.0
2011-01-20,81600,83200,81600,82500,178237,2475000.0,30000000.0
2011-01-21,82700,82800,81200,81200,148924,2436000.0,30000000.0
2011-01-24,80700,81600,80300,80800,190789,2424000.0,30000000.0
2011-01-25,81600,82800,81200,82400,170356,2472000.0,30000000.0
2011-01-26,82400,83200,80900,82000,236374,2460000.0,30000000.0
2011-01-27,81500,82700,80600,80700,396713,2421000.0,30000000.0
2011-01-28,80800,81800,80100,80400,186886,2412000.0,30000000.0
2011-01-31,79100,79400,76400,76400,485825,2292000.0,30000000.0
2011-02-01,76400,77500,75200,75500,326378,2265000.0,30000000.0
2011-02-07,76300,77200,75500,75500,195264,2265000.0,30000000.0
2011-02-08,75700,76600,75500,76500,150287,2295000.0,30000000.0
2011-02-09,76900,77000,73100,74200,366066,2226000.0,30000000.0
2011-02-10,74000,74300,72600,72600,186691,2178000.0,30000000.0
2011-02-11,72400,73700,70700,71400,226118,2142000.0,30000000.0
2011-02-14,71600,73400,71600,73400,211621,2202000.0,30000000.0
2011-02-15,73800,73800,70800,71800,167271,2154000.0,30000000.0
2011-02-16,71500,72300,70200,70200,153939,2106000.0,30000000.0
2011-02-17,70700,71200,68000,69100,263608,2073000.0,30000000.0
2011-02-18,69100,72800,69000,72200,304689,2166000.0,30000000.0
2011-02-21,72300,73100,71500,71900,189824,2157000.0,30000000.0
2011-02-22,70800,71900,68900,71500,184177,2145000.0,30000000.0
2011-02-23,71400,71900,69600,69700,162571,2091000.0,30000000.0
2011-02-24,69100,70500,68600,70000,106982,2100000.0,30000000.0
2011-02-25,69800,71500,69800,71500,108203,2145000.0,30000000.0
2011-02-28,71500,71500,70000,70700,82304,2121000.0,30000000.0
2011-03-02,70200,71100,69800,70200,84310,2106000.0,30000000.0
2011-03-03,70600,72300,70500,72100,167694,2163000.0,30000000.0
2011-03-04,72900,75000,72600,75000,258156,2250000.0,30000000.0
2011-03-07,74700,75000,73500,73500,129763,2205000.0,30000000.0
