메타랩스(090370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-09-14,22409,22722,20382,20661,11695,53000.0,10000000.0
2011-09-15,21359,21359,20578,20661,5080,53000.0,10000000.0
2011-09-16,21363,21363,20464,20895,7100,53600.0,10000000.0
2011-09-19,21046,21046,20461,20661,4120,53000.0,10000000.0
2011-09-20,20774,20852,19914,20349,2721,52200.0,10000000.0
2011-09-21,20109,20968,20109,20661,3380,53000.0,10000000.0
2011-09-22,20461,20656,19953,20622,3480,52900.0,10000000.0
2011-09-23,19528,20891,19489,20466,5190,52500.0,10000000.0
2011-09-26,20267,20775,19060,19764,11840,50700.0,10000000.0
2011-09-27,19953,20500,18981,20427,3741,52400.0,10000000.0
2011-09-28,20070,21007,20070,20817,10290,53400.0,10000000.0
2011-09-29,20269,21011,20269,21012,7400,53900.0,10000000.0
2011-09-30,20658,21518,20658,21479,14800,55100.0,10000000.0
2011-10-04,21440,21479,20072,21401,12020,54900.0,10000000.0
2011-10-05,21674,22099,20697,21596,10959,55400.0,10000000.0
2011-10-06,20969,22371,20969,22376,12230,57400.0,10000000.0
2011-10-07,22840,24438,22059,24091,33630,61800.0,10000000.0
2011-10-10,24557,24674,23389,23389,15390,60000.0,10000000.0
2011-10-11,23194,24127,23038,23195,9070,59500.0,10000000.0
2011-10-12,23542,23542,22722,22805,6050,58500.0,10000000.0
2011-10-13,22918,24164,22450,24169,16380,62000.0,10000000.0
2011-10-14,24164,24554,23969,24364,5870,62500.0,10000000.0
2011-10-17,24362,25534,24362,25261,18706,64800.0,10000000.0
2011-10-18,25259,25767,24634,25650,12160,65800.0,10000000.0
2011-10-19,25650,25958,25064,25689,15724,65900.0,10000000.0
2011-10-20,25729,25729,23702,25144,20000,64500.0,10000000.0
2011-10-21,24008,25336,24008,24208,21255,62100.0,10000000.0
2011-10-24,24047,24555,23270,24169,33490,62000.0,10000000.0
2011-10-25,24164,24594,23583,24208,23215,62100.0,10000000.0
2011-10-26,24206,25144,24050,24871,13330,63800.0,10000000.0
2011-10-27,24675,25417,24167,24988,12590,64100.0,10000000.0
2011-10-28,25534,25651,24089,25027,26021,64200.0,10000000.0
2011-10-31,25339,25534,24558,24949,8699,64000.0,10000000.0
2011-11-01,24944,24944,24319,24754,6492,63500.0,10000000.0
2011-11-02,24750,24750,24242,24481,3730,62800.0,10000000.0
2011-11-03,24476,24867,24476,24559,3239,63000.0,10000000.0
2011-11-04,24556,26115,24556,25533,27113,65500.0,10000000.0
2011-11-07,25846,27639,25846,27054,41115,69400.0,10000000.0
2011-11-08,26818,28299,26818,27249,12825,69900.0,10000000.0
2011-11-09,27600,28181,25729,27288,9681,70000.0,10000000.0
2011-11-10,27051,28336,26895,28067,47020,72000.0,10000000.0
2011-11-11,28648,28648,28062,28067,22510,72000.0,10000000.0
2011-11-14,28765,28843,28062,28223,7900,72400.0,10000000.0
2011-11-15,28414,28687,28062,28184,10101,72300.0,10000000.0
2011-11-16,28063,28492,27676,27989,10555,71800.0,10000000.0
2011-11-17,28063,28063,27559,27989,13710,71800.0,10000000.0
2011-11-18,28063,28258,27833,27872,10420,71500.0,10000000.0
2011-11-21,27833,28180,27403,27911,4330,71600.0,10000000.0
2011-11-22,27945,28765,27945,28379,12403,72800.0,10000000.0
2011-11-23,28453,28922,28179,28184,21300,72300.0,10000000.0
2011-11-24,28765,28765,27867,28301,4381,72600.0,10000000.0
2011-11-25,28453,28453,27325,28067,11205,72000.0,10000000.0
2011-11-28,28297,28297,27442,28184,626,72300.0,10000000.0
2011-11-29,27715,28414,27715,28262,1320,72500.0,10000000.0
2011-11-30,28063,28531,27794,27989,10540,71800.0,10000000.0
2011-12-01,28335,28765,27832,28457,17570,73000.0,10000000.0
2011-12-02,28454,28454,27286,27911,22590,71600.0,10000000.0
2011-12-05,28026,28026,26350,26898,39190,69000.0,10000000.0
2011-12-06,27054,28300,25769,26859,33062,68900.0,10000000.0
2011-12-07,26855,27944,26425,26586,6360,68200.0,10000000.0
2011-12-08,26151,27167,26151,26781,3604,68700.0,10000000.0
2011-12-09,27245,27558,26425,26508,3514,68000.0,10000000.0
2011-12-12,26504,27168,26074,26352,7910,67600.0,10000000.0
2011-12-13,27168,27168,25879,26118,2860,67000.0,10000000.0
2011-12-14,25726,26503,25453,26430,5139,67800.0,10000000.0
2011-12-15,26429,27093,26429,26898,7339,69000.0,10000000.0
2011-12-16,26581,27049,26542,26820,1251,68800.0,10000000.0
2011-12-19,26895,27285,25336,26157,18161,67100.0,10000000.0
2011-12-20,27247,27247,25845,25845,1850,66300.0,10000000.0
2011-12-21,26699,26856,25805,26079,6609,66900.0,10000000.0
2011-12-22,26152,26309,25918,26118,5700,67000.0,10000000.0
2011-12-23,25918,26465,25879,26235,6021,67300.0,10000000.0
2011-12-26,26308,26894,26191,26391,5870,67700.0,10000000.0
2011-12-27,26389,27444,26389,27093,17192,69500.0,10000000.0
2011-12-28,27483,27987,26546,26898,7100,69000.0,10000000.0
2011-12-29,26897,27249,26155,26937,803,69100.0,10000000.0
2012-01-02,26428,26975,26428,26937,480,69100.0,10000000.0
2012-01-03,27092,27287,26506,27210,3830,69800.0,10000000.0
2012-01-04,27210,27444,26663,26898,4680,69000.0,10000000.0
2012-01-05,27245,27245,26463,26820,2730,68800.0,10000000.0
2012-01-06,26543,26894,26347,26352,1700,67600.0,10000000.0
2012-01-09,25727,26348,25727,26001,790,66700.0,10000000.0
2012-01-10,25727,26347,25727,26352,2740,67600.0,10000000.0
2012-01-11,26894,27167,26230,26508,5350,68000.0,10000000.0
2012-01-12,26895,26895,25805,26118,16640,67000.0,10000000.0
2012-01-13,27050,27128,26112,26703,5660,68500.0,10000000.0
2012-01-16,26229,27050,26229,26703,5950,68500.0,10000000.0
2012-01-17,26698,27011,26229,26742,5050,68600.0,10000000.0
2012-01-18,26854,27050,26464,26781,10460,68700.0,10000000.0
2012-01-19,26778,28298,26778,27678,71110,71000.0,10000000.0
2012-01-20,27717,28103,27287,27405,15462,70300.0,10000000.0
2012-01-25,27638,28024,26896,27678,24539,71000.0,10000000.0
2012-01-26,28063,28376,27286,27755,10830,71200.0,10000000.0
2012-01-27,28064,28064,27208,27600,17604,70800.0,10000000.0
2012-01-30,28142,28376,27286,27639,28966,70900.0,10000000.0
2012-01-31,28062,29038,27324,28535,21936,73200.0,10000000.0
2012-02-01,30755,30795,28455,29315,108409,75200.0,10000000.0
2012-02-02,29588,29897,28494,29081,31075,74600.0,10000000.0
2012-02-03,28964,29550,28573,28925,13030,74200.0,10000000.0
2012-02-06,29585,29585,28413,28496,4582,73100.0,10000000.0
2012-02-07,28491,28491,27675,28418,10600,72900.0,10000000.0
2012-02-08,28413,28804,27675,28418,9380,72900.0,10000000.0
2012-02-09,28650,28650,27287,27288,11370,70000.0,10000000.0
2012-02-10,28024,28024,26231,27716,12040,71100.0,10000000.0
2012-02-13,27869,27869,27014,27249,2460,69900.0,10000000.0
2012-02-14,26389,27483,25729,27249,26650,69900.0,10000000.0
2012-02-15,27171,27249,26468,26937,10690,69100.0,10000000.0
2012-02-16,26542,27089,26073,26625,8730,68300.0,10000000.0
2012-02-17,26894,27324,26113,26508,8520,68000.0,10000000.0
2012-02-20,26700,26700,25649,25923,9498,66500.0,10000000.0
2012-02-21,25727,26504,25376,26079,16570,66900.0,10000000.0
2012-02-22,26075,26231,25415,25845,7690,66300.0,10000000.0
2012-02-23,25453,26035,24398,24403,18337,62600.0,10000000.0
2012-02-24,24827,25335,23738,24754,17000,63500.0,10000000.0
2012-02-27,24437,25218,24437,24676,12570,63300.0,10000000.0
2012-02-28,24866,24905,24085,24793,7590,63600.0,10000000.0
2012-02-29,24866,24866,24241,24754,4650,63500.0,10000000.0
2012-03-02,24749,24944,24319,24754,4490,63500.0,10000000.0
2012-03-05,24437,25101,24437,24598,3030,63100.0,10000000.0
2012-03-06,24593,24827,24358,24793,6332,63600.0,10000000.0
2012-03-07,24905,24905,24398,24676,1090,63300.0,10000000.0
2012-03-08,24827,24944,24398,24676,4520,63300.0,10000000.0
2012-03-09,24397,24944,24358,24754,2466,63500.0,10000000.0
2012-03-12,24909,25300,24792,25105,3660,64400.0,10000000.0
2012-03-13,24831,25338,24831,25183,3980,64600.0,10000000.0
2012-03-14,24867,25336,24437,24442,12345,62700.0,10000000.0
2012-03-15,24556,24556,23584,23623,21796,60600.0,10000000.0
2012-03-16,23426,24476,21086,22298,114993,57200.0,10000000.0
2012-03-19,22801,23348,21751,22064,37223,56600.0,10000000.0
2012-03-20,22060,22216,21556,21908,8200,56200.0,10000000.0
2012-03-21,21674,21865,21127,21518,23530,55200.0,10000000.0
2012-03-22,21556,22372,21439,21830,21680,56000.0,10000000.0
2012-03-23,21828,23074,21672,22649,10741,58100.0,10000000.0
2012-03-26,22331,22995,22331,22805,7201,58500.0,10000000.0
2012-03-27,22100,23312,22100,23000,5180,59000.0,10000000.0
2012-03-28,22451,23506,22451,23389,14842,60000.0,10000000.0
2012-03-29,23387,24125,23114,24091,21260,61800.0,10000000.0
2012-03-30,23969,24477,23778,24169,15720,62000.0,10000000.0
2012-04-02,24164,24164,23700,24091,2760,61800.0,10000000.0
2012-04-03,23623,24009,23388,23740,3441,60900.0,10000000.0
2012-04-04,23779,24048,23505,23701,7700,60800.0,10000000.0
2012-04-05,23931,23931,23389,23584,12440,60500.0,10000000.0
2012-04-06,24048,24048,23388,23818,6970,61100.0,10000000.0
2012-04-09,23818,24165,23466,23896,12000,61300.0,10000000.0
2012-04-10,24048,24321,23701,23779,31930,61000.0,10000000.0
2012-04-12,23583,24047,23388,24052,9571,61700.0,10000000.0
2012-04-13,23583,24438,21942,21947,49555,56300.0,10000000.0
2012-04-16,21596,22100,19530,21479,10475,55100.0,10000000.0
2012-04-17,21245,21983,21049,21401,2565,54900.0,10000000.0
2012-04-18,21283,21752,20932,21635,2800,55500.0,10000000.0
2012-04-19,21127,21635,21127,21635,6919,55500.0,10000000.0
2012-04-20,21557,21675,21284,21323,4960,54700.0,10000000.0
2012-04-23,21323,21674,20854,21479,920,55100.0,10000000.0
2012-04-24,21479,21635,21205,21596,1003,55400.0,10000000.0
2012-04-25,21440,21518,21166,21401,1422,54900.0,10000000.0
2012-04-26,22022,22022,21205,21440,6090,55000.0,10000000.0
2012-04-27,21478,21830,21205,21635,5580,55500.0,10000000.0
2012-04-30,21673,22919,21634,22025,7260,56500.0,10000000.0
2012-05-02,22098,22215,21790,22181,2310,56900.0,10000000.0
2012-05-03,23191,23191,22019,22493,2010,57700.0,10000000.0
2012-05-04,22137,22801,22020,22298,2520,57200.0,10000000.0
2012-05-07,21828,22761,21828,22571,7740,57900.0,10000000.0
2012-05-08,22254,22957,22020,22220,7090,57000.0,10000000.0
2012-05-09,22214,22683,22136,22688,3460,58200.0,10000000.0
2012-05-10,22957,23114,22176,22181,4351,56900.0,10000000.0
2012-05-11,22216,22645,21595,22025,8120,56500.0,10000000.0
2012-05-14,22060,22567,21903,21908,670,56200.0,10000000.0
2012-05-15,22020,22371,21438,22337,4701,57300.0,10000000.0
2012-05-16,21942,22410,21942,22259,980,57100.0,10000000.0
2012-05-17,22254,22566,22058,22532,1050,57800.0,10000000.0
2012-05-18,22762,22762,21438,22142,3380,56800.0,10000000.0
2012-05-21,22137,22645,21438,22103,7010,56700.0,10000000.0
2012-05-22,22137,22489,21517,22103,9460,56700.0,10000000.0
2012-05-23,22098,22098,21790,21986,1600,56400.0,10000000.0
2012-05-24,22021,22021,21556,21830,5040,56000.0,10000000.0
2012-05-25,22176,22176,21478,22025,15242,56500.0,10000000.0
2012-05-29,22293,22293,21829,22142,760,56800.0,10000000.0
2012-05-30,22255,22255,21981,21986,1180,56400.0,10000000.0
2012-05-31,21943,22529,21791,21830,2410,56000.0,10000000.0
2012-06-01,21868,22215,21829,22220,711,57000.0,10000000.0
2012-06-04,22333,22333,21009,21713,20330,55700.0,10000000.0
2012-06-05,21751,22489,21634,21908,7705,56200.0,10000000.0
2012-06-07,21903,22293,21868,22142,9544,56800.0,10000000.0
2012-06-08,22294,22294,21942,22064,1950,56600.0,10000000.0
2012-06-11,22254,22527,22097,22532,5413,57800.0,10000000.0
2012-06-12,22214,22722,22214,22610,1380,58000.0,10000000.0
2012-06-13,22645,23153,22098,22220,1958,57000.0,10000000.0
2012-06-14,22528,22528,21829,22220,2490,57000.0,10000000.0
2012-06-15,22178,22178,21049,21440,14086,55000.0,10000000.0
2012-06-18,21441,21944,21050,21051,10484,54000.0,10000000.0
2012-06-19,21363,21402,20464,20934,8190,53700.0,10000000.0
2012-06-20,21672,21672,20461,20661,10020,53000.0,10000000.0
2012-06-21,20734,20734,20187,20739,5650,53200.0,10000000.0
2012-06-22,20851,20851,20421,20817,700,53400.0,10000000.0
2012-06-25,21518,21518,20815,21206,540,54400.0,10000000.0
2012-06-26,20699,21050,20347,20895,20780,53600.0,10000000.0
2012-06-27,20422,21282,19841,20271,4650,52000.0,10000000.0
2012-06-28,19915,20266,19880,20193,1540,51800.0,10000000.0
2012-06-29,19801,21047,19801,20544,175,52700.0,10000000.0
2012-07-02,21048,21048,19802,20037,8540,51400.0,10000000.0
2012-07-03,20618,20618,19294,19920,6410,51100.0,10000000.0
2012-07-04,19803,20111,19156,19686,5260,50500.0,10000000.0
2012-07-05,19352,19881,19100,19569,4650,50200.0,10000000.0
2012-07-06,19491,20073,19118,19179,2620,49200.0,10000000.0
2012-07-09,19375,19766,18711,18906,10541,48500.0,10000000.0
2012-07-10,18788,19275,18576,19062,13900,48900.0,10000000.0
2012-07-11,19021,19077,18630,19043,6271,48850.0,10000000.0
2012-07-12,19881,20385,18709,19491,3890,50000.0,10000000.0
2012-07-13,19061,19647,18887,19569,680,50200.0,10000000.0
2012-07-16,19491,19491,19100,19452,120,49900.0,10000000.0
2012-07-17,18771,19469,18771,19296,2200,49500.0,10000000.0
2012-07-18,18923,19470,18710,19140,4538,49100.0,10000000.0
2012-07-19,19100,19881,19100,19452,810,49900.0,10000000.0
2012-07-20,19295,20579,19295,19842,1590,50900.0,10000000.0
2012-07-23,19842,19842,19313,19491,110,50000.0,10000000.0
2012-07-24,19117,19491,18748,19452,2673,49900.0,10000000.0
2012-07-25,19450,19489,18825,19199,640,49250.0,10000000.0
2012-07-26,18903,19606,18808,19160,530,49150.0,10000000.0
2012-07-27,20072,20072,18904,19647,140,50400.0,10000000.0
2012-07-30,20267,20267,19764,19764,260,50700.0,10000000.0
2012-07-31,19293,19840,19098,19472,1670,49950.0,10000000.0
2012-08-01,19469,19647,18710,19296,4870,49500.0,10000000.0
2012-08-02,18906,18984,18593,18945,2970,48600.0,10000000.0
2012-08-03,18944,19313,18006,18536,4820,47550.0,10000000.0
2012-08-06,18651,18651,18395,18517,1005,47500.0,10000000.0
2012-08-07,18512,18512,18221,18478,350,47400.0,10000000.0
2012-08-08,18224,18632,17911,18185,4441,46650.0,10000000.0
2012-08-09,18004,18395,18004,18400,3560,47200.0,10000000.0
2012-08-10,18396,19039,18396,18809,80,48250.0,10000000.0
2012-08-13,19296,19296,19140,19140,520,49100.0,10000000.0
2012-08-14,18630,19060,18300,19043,4931,48850.0,10000000.0
2012-08-16,18494,19019,18316,18634,1300,47800.0,10000000.0
2012-08-17,18066,18612,17697,18127,5003,46500.0,10000000.0
2012-08-20,17736,18045,17519,17815,3735,45700.0,10000000.0
2012-08-21,18146,18146,17699,18107,2190,46450.0,10000000.0
2012-08-22,17753,18630,17753,18244,4800,46800.0,10000000.0
2012-08-23,18241,18358,18124,18224,4854,46750.0,10000000.0
2012-08-24,17753,18434,17736,18166,1220,46600.0,10000000.0
2012-08-27,18026,18026,17149,17484,11866,44850.0,10000000.0
2012-08-28,17617,17965,17283,17640,2470,45250.0,10000000.0
2012-08-29,17637,17715,17442,17542,460,45000.0,10000000.0
2012-08-30,17208,17815,16995,17425,3640,44700.0,10000000.0
2012-08-31,17716,17716,16683,16996,15055,43600.0,10000000.0
2012-09-03,16818,17361,16523,16840,19380,43200.0,10000000.0
2012-09-04,16799,17150,16642,16899,2470,43350.0,10000000.0
2012-09-05,17113,17130,16627,16996,11964,43600.0,10000000.0
2012-09-06,17502,18435,17033,17932,20390,46000.0,10000000.0
2012-09-07,18394,18997,18299,18751,19330,48100.0,10000000.0
2012-09-10,19060,19685,18747,19121,2430,49050.0,10000000.0
2012-09-11,19115,19761,17713,18751,8844,48100.0,10000000.0
2012-09-12,18183,19411,17736,18049,4936,46300.0,10000000.0
2012-09-13,18124,18145,17346,17425,12326,44700.0,10000000.0
2012-09-14,17736,18261,17423,18049,3848,46300.0,10000000.0
2012-09-17,18552,18552,17519,17932,13080,46000.0,10000000.0
2012-09-18,17675,18318,17597,17893,4510,45900.0,10000000.0
2012-09-19,17892,18786,17674,18322,1980,47000.0,10000000.0
2012-09-20,19100,19100,17541,17698,9680,45400.0,10000000.0
2012-09-21,17909,18435,17540,18088,10600,46400.0,10000000.0
2012-09-24,17774,18316,17539,17679,14950,45350.0,10000000.0
2012-09-25,17814,18122,17540,18088,4330,46400.0,10000000.0
2012-09-26,18084,19994,18084,18497,1321,47450.0,10000000.0
2012-09-27,19176,19176,17813,18478,920,47400.0,10000000.0
2012-09-28,18747,19390,17927,17932,719,46000.0,10000000.0
2012-10-02,17948,19077,17736,18166,340,46600.0,10000000.0
2012-10-04,17926,18630,17735,18205,1030,46700.0,10000000.0
2012-10-05,18554,18554,17816,18185,390,46650.0,10000000.0
2012-10-08,17854,18553,17854,18497,2259,47450.0,10000000.0
2012-10-09,17987,18573,17926,18322,2761,47000.0,10000000.0
2012-10-10,18495,18495,18083,18205,2400,46700.0,10000000.0
2012-10-11,18200,18200,17345,18049,2037,46300.0,10000000.0
2012-10-12,18106,18302,17620,18302,5150,46950.0,10000000.0
2012-10-15,18299,19371,18299,18751,9310,48100.0,10000000.0
2012-10-16,19038,20149,18825,20076,15070,51500.0,10000000.0
2012-10-17,19802,20110,17736,19998,10932,51300.0,10000000.0
2012-10-18,19686,20307,19569,19608,9019,50300.0,10000000.0
2012-10-19,19607,20462,19607,19842,9022,50900.0,10000000.0
2012-10-22,19842,20423,19646,19842,2640,50900.0,10000000.0
2012-10-23,19915,20579,19841,19998,14610,51300.0,10000000.0
2012-10-24,19915,20110,19490,20037,6860,51400.0,10000000.0
2012-10-25,20032,20618,19724,20115,4150,51600.0,10000000.0
2012-10-26,20149,21321,20032,20271,55970,52000.0,10000000.0
2012-10-29,20110,20423,19490,20037,13780,51400.0,10000000.0
2012-10-30,20032,20071,19529,19998,8901,51300.0,10000000.0
2012-10-31,19915,20032,19490,19881,7380,51000.0,10000000.0
2012-11-01,20267,20423,19294,19998,5180,51300.0,10000000.0
2012-11-02,19954,20462,19724,19803,6640,50800.0,10000000.0
2012-11-05,19803,19803,19178,19764,5020,50700.0,10000000.0
2012-11-06,19646,19881,19568,19725,20580,50600.0,10000000.0
2012-11-07,19686,19803,19568,19686,15690,50500.0,10000000.0
2012-11-08,19569,19726,19179,19218,20910,49300.0,10000000.0
2012-11-09,19101,19335,18983,19257,13410,49400.0,10000000.0
2012-11-12,19218,19257,18962,19257,8820,49400.0,10000000.0
2012-11-13,19235,19391,19118,19257,7470,49400.0,10000000.0
2012-11-14,19218,19257,18905,19257,4381,49400.0,10000000.0
2012-11-15,19061,19257,18788,19257,8700,49400.0,10000000.0
2012-11-16,19177,19372,18786,18965,38470,48650.0,10000000.0
2012-11-19,18748,19881,18748,19881,8789,51000.0,10000000.0
2012-11-20,22839,22839,22839,22844,9360,58600.0,10000000.0
2012-11-21,26230,26230,26230,26235,4641,67300.0,10000000.0
2012-11-22,30129,30129,28844,30133,947348,77300.0,10000000.0
2012-11-23,30405,31811,27640,28886,3203045,74100.0,10000000.0
2012-11-26,28885,29158,26233,27171,2029399,69700.0,10000000.0
2012-11-27,26506,27561,25104,25378,1384568,65100.0,10000000.0
2012-11-28,25996,26503,23621,24364,1235061,62500.0,10000000.0
2012-11-29,24555,24985,23505,23974,1039637,61500.0,10000000.0
2012-11-30,24204,24477,23583,24013,441725,61600.0,10000000.0
2012-12-03,24402,25144,22726,22883,923298,58700.0,10000000.0
2012-12-04,23311,25612,22920,23272,1829268,59700.0,10000000.0
2012-12-05,23585,25104,22843,25066,871271,64300.0,10000000.0
2012-12-06,25337,26271,24556,25611,774314,65700.0,10000000.0
2012-12-07,25219,25493,23739,24169,508212,62000.0,10000000.0
2012-12-10,24361,25689,23931,25689,494686,65900.0,10000000.0
2012-12-11,25726,25916,24202,24793,334551,63600.0,10000000.0
2012-12-12,24596,24948,22686,23195,476362,59500.0,10000000.0
2012-12-13,23193,23818,22568,23740,201733,60900.0,10000000.0
2012-12-14,23624,23624,22960,23039,173956,59100.0,10000000.0
2012-12-17,23074,24789,22996,24286,222492,62300.0,10000000.0
2012-12-18,24128,24557,22843,23078,155620,59200.0,10000000.0
2012-12-20,23389,24166,22608,23311,184940,59800.0,10000000.0
2012-12-21,23076,23662,21752,21752,207523,55800.0,10000000.0
2012-12-24,21903,22685,21517,21947,102911,56300.0,10000000.0
2012-12-26,21595,22138,21244,21752,108331,55800.0,10000000.0
2012-12-27,21594,22879,21594,22259,99000,57100.0,10000000.0
2012-12-28,22335,23780,22335,23156,107741,77220.0,13000000.0
2013-01-02,23738,25023,23348,24403,124080,81380.0,13000000.0
2013-01-03,24398,24945,24007,24481,56380,81640.0,13000000.0
2013-01-04,24242,24867,24163,24559,39350,81900.0,13000000.0
2013-01-07,24596,25998,24400,25339,143255,84500.0,13000000.0
2013-01-08,24987,25183,24401,24949,65600,83200.0,13000000.0
2013-01-09,25648,25765,24047,24403,132420,81380.0,13000000.0
2013-01-10,24671,25257,23816,24559,94409,81900.0,13000000.0
2013-01-11,24594,24946,23739,24130,139270,80470.0,13000000.0
2013-01-14,24282,24438,22763,23857,115589,79560.0,13000000.0
2013-01-15,24166,24166,23077,23272,27167,77610.0,13000000.0
2013-01-16,22921,23932,22803,23195,64702,77350.0,13000000.0
