천일고속(000650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-27,51700,52800,50500,50900,1825,72747.0,1429220.0
2014-11-28,50900,52300,50100,50900,1846,72747.0,1429220.0
2014-12-01,50900,52500,50900,51700,1095,73891.0,1429220.0
2014-12-02,51700,52500,50100,51600,500,73748.0,1429220.0
2014-12-03,51600,54900,51100,51500,881,73605.0,1429220.0
2014-12-04,51500,51600,51000,51400,911,73462.0,1429220.0
2014-12-05,50600,52000,50600,51400,980,73462.0,1429220.0
2014-12-08,50900,52000,50800,51800,1588,74034.0,1429220.0
2014-12-09,52300,54900,51900,53600,4703,76606.0,1429220.0
2014-12-10,53000,54600,53000,53900,1698,77035.0,1429220.0
2014-12-11,53900,54900,51900,52000,2366,74319.0,1429220.0
2014-12-12,52800,53900,51300,52800,778,75463.0,1429220.0
2014-12-15,54000,54000,51100,53000,260,75749.0,1429220.0
2014-12-16,52700,52700,50100,50800,1864,72604.0,1429220.0
2014-12-17,52000,52400,50500,52400,465,74891.0,1429220.0
2014-12-18,52500,53000,50600,52100,871,74462.0,1429220.0
2014-12-19,52500,53000,50400,50800,1037,72604.0,1429220.0
2014-12-22,51500,51500,49850,50800,1918,72604.0,1429220.0
2014-12-23,50800,51700,50300,50900,298,72747.0,1429220.0
2014-12-24,50500,51000,50300,50700,327,72461.0,1429220.0
2014-12-26,50300,51200,50000,50600,391,72319.0,1429220.0
2014-12-29,50300,51300,49900,50600,313,72319.0,1429220.0
2014-12-30,51400,51600,50300,51300,590,73319.0,1429220.0
2015-01-02,51600,51900,50900,51700,201,73891.0,1429220.0
2015-01-05,51800,52300,51400,51700,51,73891.0,1429220.0
2015-01-06,51500,52300,50900,51700,479,73891.0,1429220.0
2015-01-07,51600,52500,51300,52300,265,74748.0,1429220.0
2015-01-08,52800,53000,52000,52500,762,75034.0,1429220.0
2015-01-09,53000,53800,52000,52000,394,74319.0,1429220.0
2015-01-12,52000,52900,51800,52300,704,74748.0,1429220.0
2015-01-13,51100,51900,50900,51700,621,73891.0,1429220.0
2015-01-14,53000,53000,51500,52100,140,74462.0,1429220.0
2015-01-15,52100,52100,51400,51900,335,74177.0,1429220.0
2015-01-16,51400,52100,51000,51600,692,73748.0,1429220.0
2015-01-19,51000,51800,49750,50900,1002,72747.0,1429220.0
2015-01-20,51500,51500,49800,51000,702,72890.0,1429220.0
2015-01-21,51500,51500,49400,49900,1343,71318.0,1429220.0
2015-01-22,50700,50700,48400,49400,1749,70603.0,1429220.0
2015-01-23,48600,49300,48600,49300,155,70461.0,1429220.0
2015-01-26,49300,50300,49050,49450,819,70675.0,1429220.0
2015-01-27,49600,50500,49550,50000,230,71461.0,1429220.0
2015-01-28,50900,50900,49450,49500,544,70746.0,1429220.0
2015-01-29,49800,51300,48300,50000,2073,71461.0,1429220.0
2015-01-30,51300,51300,49500,50600,327,72319.0,1429220.0
2015-02-02,50500,50900,49350,49600,699,70889.0,1429220.0
2015-02-03,50000,50000,49000,49450,532,70675.0,1429220.0
2015-02-04,48900,50000,48900,49350,400,70532.0,1429220.0
2015-02-05,49350,52700,49300,50700,2503,72461.0,1429220.0
2015-02-06,51900,52200,50500,51700,762,73891.0,1429220.0
2015-02-09,52300,52800,51600,52000,955,74319.0,1429220.0
2015-02-10,53000,53000,51600,52300,363,74748.0,1429220.0
2015-02-11,53000,53600,51400,52400,352,74891.0,1429220.0
2015-02-12,52300,52600,51700,52500,534,75034.0,1429220.0
2015-02-13,52600,60300,52400,57500,27989,82180.0,1429220.0
2015-02-16,57000,66100,53400,66100,34826,94471.0,1429220.0
2015-02-17,66700,74500,63600,66000,42170,94329.0,1429220.0
2015-02-23,66000,66500,60700,61500,9947,87897.0,1429220.0
2015-02-24,61300,62000,56500,56600,9496,80894.0,1429220.0
2015-02-25,58200,61800,56600,59500,11990,85039.0,1429220.0
2015-02-26,60000,60300,56500,58500,5314,83609.0,1429220.0
2015-02-27,58800,59400,56100,57500,2528,82180.0,1429220.0
2015-03-02,57700,60500,56500,60400,5083,86325.0,1429220.0
2015-03-03,60300,61500,59000,60300,1824,86182.0,1429220.0
2015-03-04,60900,66500,60900,62800,7663,89755.0,1429220.0
2015-03-05,61900,64600,61200,61900,3171,88469.0,1429220.0
2015-03-06,62100,62100,60000,60500,2157,86468.0,1429220.0
2015-03-09,60000,62100,59500,60600,2367,86611.0,1429220.0
2015-03-10,62000,62500,59000,60900,2400,87039.0,1429220.0
2015-03-11,60200,61200,60100,61000,863,87182.0,1429220.0
2015-03-12,60900,61600,60000,60000,630,85753.0,1429220.0
2015-03-13,60000,61600,59600,60200,1989,86039.0,1429220.0
2015-03-16,60500,61400,59200,61200,886,87468.0,1429220.0
2015-03-17,60400,61600,60100,61500,1599,87897.0,1429220.0
2015-03-18,60500,61700,60000,60000,1174,85753.0,1429220.0
2015-03-19,60300,60700,59000,59600,1307,85182.0,1429220.0
2015-03-20,59500,59600,58500,59600,485,85182.0,1429220.0
2015-03-23,60200,60200,58000,58000,2668,82895.0,1429220.0
2015-03-24,58300,58300,56200,57100,1690,81608.0,1429220.0
2015-03-25,57500,60900,56700,58200,2698,83181.0,1429220.0
2015-03-26,59700,59700,57600,59300,1095,84753.0,1429220.0
2015-03-27,58900,59700,58300,58500,345,83609.0,1429220.0
2015-03-30,58300,61700,58300,60700,2947,86754.0,1429220.0
2015-03-31,61300,64400,60400,63000,1721,90041.0,1429220.0
2015-04-01,63000,64300,61400,62700,981,89612.0,1429220.0
2015-04-02,62100,63300,61800,61800,250,88326.0,1429220.0
2015-04-03,60800,63300,60500,62200,733,88897.0,1429220.0
2015-04-06,63300,63300,60900,61500,1048,87897.0,1429220.0
2015-04-07,62400,62400,61000,61000,356,87182.0,1429220.0
2015-04-08,59900,62800,59800,62600,1563,89469.0,1429220.0
2015-04-09,61900,71900,61100,68800,13721,98330.0,1429220.0
2015-04-10,68100,75900,66500,69100,9543,98759.0,1429220.0
2015-04-13,70300,79400,70300,79400,18563,113480.0,1429220.0
2015-04-14,87300,91300,83300,91300,23526,130488.0,1429220.0
2015-04-15,103000,104500,103000,104500,10859,149353.0,1429220.0
2015-04-16,119000,120000,91800,96500,114546,137920.0,1429220.0
2015-04-17,97200,110500,95000,110500,55895,157929.0,1429220.0
2015-04-20,127000,127000,127000,127000,5854,181511.0,1429220.0
2015-04-21,127000,139000,119000,126000,66734,180082.0,1429220.0
2015-04-22,120500,131000,107500,107500,48342,153641.0,1429220.0
2015-04-23,112000,113500,94400,95100,42218,135919.0,1429220.0
2015-04-24,96000,109000,95100,109000,65118,155785.0,1429220.0
2015-04-27,105000,108500,99000,99000,40147,141493.0,1429220.0
2015-04-28,101500,109000,93100,98000,43606,140064.0,1429220.0
2015-04-29,96700,108000,96400,102500,28989,146495.0,1429220.0
2015-04-30,100000,104500,94600,94800,18780,135490.0,1429220.0
2015-05-04,95300,103000,89200,90100,22138,128773.0,1429220.0
2015-05-06,90100,91400,84100,88600,19348,126629.0,1429220.0
2015-05-07,87600,91100,85000,86600,11128,123770.0,1429220.0
2015-05-08,86700,94100,85000,88400,20390,126343.0,1429220.0
2015-05-11,92400,92500,89000,89400,7005,127772.0,1429220.0
2015-05-12,90900,90900,86000,86100,9313,123056.0,1429220.0
2015-05-13,86600,89600,84600,88200,9852,126057.0,1429220.0
2015-05-14,88800,98800,86300,94300,23943,134775.0,1429220.0
2015-05-15,92800,96900,89000,89000,13127,127201.0,1429220.0
2015-05-18,90100,95000,87300,93500,11004,133632.0,1429220.0
2015-05-19,95700,95700,90900,92700,6864,132489.0,1429220.0
2015-05-20,93000,93500,90300,90600,5798,129487.0,1429220.0
2015-05-21,91700,91700,88300,88300,4122,126200.0,1429220.0
2015-05-22,88800,90400,87800,90000,6298,128630.0,1429220.0
2015-05-26,89900,90500,88000,88300,3666,126200.0,1429220.0
2015-05-27,89100,90000,87100,88000,5122,125771.0,1429220.0
2015-05-28,91000,95700,87200,94200,10666,134633.0,1429220.0
2015-05-29,93200,108000,91500,108000,33086,154356.0,1429220.0
2015-06-01,106500,109500,100000,105000,13521,150068.0,1429220.0
2015-06-02,105000,117500,102000,105000,21793,150068.0,1429220.0
2015-06-03,108000,114500,104500,112500,16159,160787.0,1429220.0
2015-06-04,112000,129000,112000,129000,26707,184369.0,1429220.0
2015-06-05,138000,142000,117000,120500,34388,172221.0,1429220.0
2015-06-08,121000,128000,114000,114000,14600,162931.0,1429220.0
2015-06-09,115000,115000,106500,108500,12753,155070.0,1429220.0
2015-06-10,109000,115500,102500,106000,13876,151497.0,1429220.0
2015-06-11,108500,114000,105500,105500,12367,150783.0,1429220.0
2015-06-12,109000,121000,107500,113000,31377,161502.0,1429220.0
2015-06-15,114500,115500,99000,100000,24931,142922.0,1429220.0
2015-06-16,96900,106000,96900,99900,13186,142779.0,1429220.0
2015-06-17,100000,101000,97300,98000,8814,140064.0,1429220.0
2015-06-18,99700,101000,97400,98000,4913,140064.0,1429220.0
2015-06-19,98000,103500,97200,101000,9648,144351.0,1429220.0
2015-06-22,102000,113000,99400,109500,15410,156500.0,1429220.0
2015-06-23,109500,115000,109000,109500,8920,156500.0,1429220.0
2015-06-24,111000,113000,105000,106000,6539,151497.0,1429220.0
2015-06-25,108000,113500,104000,106000,7782,151497.0,1429220.0
2015-06-26,106000,109000,100000,102000,5999,145780.0,1429220.0
2015-06-29,100000,101000,97200,98900,4611,141350.0,1429220.0
2015-06-30,97000,99200,97000,98000,5548,140064.0,1429220.0
2015-07-01,99200,102500,99000,100000,2334,142922.0,1429220.0
2015-07-02,101500,103500,98000,100500,4183,143637.0,1429220.0
2015-07-03,98700,99900,98200,98500,2732,140778.0,1429220.0
2015-07-06,99500,99500,93100,95000,4300,135776.0,1429220.0
2015-07-07,93800,96900,88500,90000,8243,128630.0,1429220.0
2015-07-08,90100,96300,89500,92000,3823,131488.0,1429220.0
2015-07-09,92000,92000,88100,90200,2533,128916.0,1429220.0
2015-07-10,90200,94200,90000,92000,2639,131488.0,1429220.0
2015-07-13,90200,93500,90000,91700,2051,131059.0,1429220.0
2015-07-14,93500,98000,91500,94000,3589,134347.0,1429220.0
2015-07-15,93600,97600,93000,94400,2762,134918.0,1429220.0
2015-07-16,94900,111000,94900,102000,14792,145780.0,1429220.0
2015-07-17,106000,106000,98800,99000,4867,141493.0,1429220.0
2015-07-20,99000,101000,97500,98800,2436,141207.0,1429220.0
2015-07-21,98800,98800,96300,96300,2221,137634.0,1429220.0
2015-07-22,97000,99200,95300,95300,1986,136205.0,1429220.0
2015-07-23,96600,96700,94500,94900,1641,135633.0,1429220.0
2015-07-24,96700,96700,92400,95500,1671,136491.0,1429220.0
2015-07-27,93000,95000,91500,92000,1989,131488.0,1429220.0
2015-07-28,91000,94700,90000,91400,1465,130631.0,1429220.0
2015-07-29,91500,93600,89900,90000,1587,128630.0,1429220.0
2015-07-30,89600,92600,87100,90400,2584,129201.0,1429220.0
2015-07-31,88000,88700,86200,87000,1954,124342.0,1429220.0
2015-08-03,85500,89400,85500,88500,643,126486.0,1429220.0
2015-08-04,85000,88800,85000,87700,1085,125343.0,1429220.0
2015-08-05,87400,92000,87300,90700,1176,129630.0,1429220.0
2015-08-06,90700,91400,89400,91100,342,130202.0,1429220.0
2015-08-07,87100,91600,87100,91200,215,130345.0,1429220.0
2015-08-10,91900,92300,88500,90100,395,128773.0,1429220.0
2015-08-11,92200,92200,88100,89200,824,127486.0,1429220.0
2015-08-12,85100,91700,85100,86500,902,123628.0,1429220.0
2015-08-13,86700,89500,86500,87600,727,125200.0,1429220.0
2015-08-17,87700,87700,84500,84500,1990,120769.0,1429220.0
2015-08-18,85800,85800,75300,77000,6264,110050.0,1429220.0
2015-08-19,75600,79800,72700,74100,4356,105905.0,1429220.0
2015-08-20,74200,77000,74000,74100,1910,105905.0,1429220.0
2015-08-21,73700,73700,68200,70200,5644,100331.0,1429220.0
2015-08-24,68100,72000,66000,67500,3339,96472.0,1429220.0
2015-08-25,65600,71300,64700,71300,3107,101903.0,1429220.0
2015-08-26,71000,78800,67500,75700,2240,108192.0,1429220.0
2015-08-27,77600,84000,77600,81200,3319,116053.0,1429220.0
2015-08-28,81300,86200,80400,82000,1219,117196.0,1429220.0
2015-08-31,81500,81700,77300,80200,1341,114623.0,1429220.0
2015-09-01,79500,83000,78400,80400,416,114909.0,1429220.0
2015-09-02,76200,80400,76200,80400,1199,114909.0,1429220.0
2015-09-03,79900,83000,78200,78500,550,112194.0,1429220.0
2015-09-04,80800,80800,74000,77000,2585,110050.0,1429220.0
2015-09-07,78300,78800,75200,78800,799,112623.0,1429220.0
2015-09-08,78000,81400,76500,78000,464,111479.0,1429220.0
2015-09-09,78300,79700,77500,77900,814,111336.0,1429220.0
2015-09-10,77900,78500,76600,78500,404,112194.0,1429220.0
2015-09-11,78500,80000,77700,78600,559,112337.0,1429220.0
2015-09-14,78600,78900,77400,78500,247,112194.0,1429220.0
2015-09-15,79900,79900,76500,78900,586,112765.0,1429220.0
2015-09-16,78400,79900,77800,78900,439,112765.0,1429220.0
2015-09-17,79900,79900,77700,77800,366,111193.0,1429220.0
2015-09-18,77800,79300,77800,78900,469,112765.0,1429220.0
2015-09-21,78000,79800,77200,79000,552,112908.0,1429220.0
2015-09-22,79900,79900,78100,78400,385,112051.0,1429220.0
2015-09-23,77300,79100,77300,78400,671,112051.0,1429220.0
2015-09-24,78300,78500,76900,78300,256,111908.0,1429220.0
2015-09-25,77300,78300,76500,77800,391,111193.0,1429220.0
2015-09-30,76600,77200,75800,75800,354,108335.0,1429220.0
2015-10-01,75000,78500,74800,78300,788,111908.0,1429220.0
2015-10-02,78000,78000,75300,77500,553,110765.0,1429220.0
2015-10-05,76300,77000,75700,76800,1106,109764.0,1429220.0
2015-10-06,77100,77100,75100,75100,851,107334.0,1429220.0
2015-10-07,75100,77100,74600,76700,421,109621.0,1429220.0
2015-10-08,76700,77100,74800,76800,567,109764.0,1429220.0
2015-10-12,75600,78900,75400,76400,326,109192.0,1429220.0
2015-10-13,76900,76900,73800,74900,950,107049.0,1429220.0
2015-10-14,74900,74900,72400,72500,1268,103618.0,1429220.0
2015-10-15,73100,73400,72100,72800,338,104047.0,1429220.0
2015-10-16,72800,72900,70200,72800,1286,104047.0,1429220.0
2015-10-19,73000,73100,71000,73000,1174,104333.0,1429220.0
2015-10-20,73000,73000,71000,71600,1232,102332.0,1429220.0
2015-10-21,71700,72800,70900,72000,534,102904.0,1429220.0
2015-10-22,72000,72000,69900,70000,977,100045.0,1429220.0
2015-10-23,71100,72400,69800,72200,547,103190.0,1429220.0
2015-10-26,72600,73400,71200,72500,303,103618.0,1429220.0
2015-10-27,73100,85000,73100,76100,9877,108764.0,1429220.0
2015-10-28,76000,77300,74200,76200,1588,108907.0,1429220.0
2015-10-29,77500,79400,75600,77600,3507,110907.0,1429220.0
2015-10-30,78000,81300,75300,77100,4366,110193.0,1429220.0
2015-11-02,78200,81000,77000,79000,4864,112908.0,1429220.0
2015-11-03,81200,84800,79400,82300,3186,117625.0,1429220.0
2015-11-04,82300,83200,79500,82300,1950,117625.0,1429220.0
2015-11-05,84400,84400,81500,81800,661,116910.0,1429220.0
2015-11-06,81000,82500,78700,80000,1204,114338.0,1429220.0
2015-11-09,78700,81200,77300,77700,1051,111050.0,1429220.0
2015-11-10,77500,77500,74600,76000,1095,108621.0,1429220.0
2015-11-11,77500,77900,75600,77800,541,111193.0,1429220.0
2015-11-12,78500,78600,76000,77700,818,111050.0,1429220.0
2015-11-13,76900,77700,75400,76800,1133,109764.0,1429220.0
2015-11-16,73300,75900,73300,74000,640,105762.0,1429220.0
2015-11-17,74000,76100,74000,75500,162,107906.0,1429220.0
2015-11-18,75300,77200,74200,74700,495,106763.0,1429220.0
2015-11-19,75000,76500,71700,74200,883,106048.0,1429220.0
2015-11-20,79500,79500,72800,74300,1414,106191.0,1429220.0
2015-11-23,74300,74300,72000,72600,1442,103761.0,1429220.0
2015-11-24,73400,74700,71900,72000,482,102904.0,1429220.0
2015-11-25,72900,72900,70800,72400,1462,103476.0,1429220.0
2015-11-26,72900,73100,71400,71700,706,102475.0,1429220.0
2015-11-27,71900,71900,70600,71200,1384,101760.0,1429220.0
2015-11-30,71000,71200,69800,70100,815,100188.0,1429220.0
2015-12-01,70400,70800,69400,70800,704,101189.0,1429220.0
2015-12-02,70800,70800,68600,70000,968,100045.0,1429220.0
2015-12-03,70000,70000,69300,70000,198,100045.0,1429220.0
2015-12-04,69100,70000,67700,68000,2036,97187.0,1429220.0
2015-12-07,68100,69500,67600,68300,1144,97616.0,1429220.0
2015-12-08,68900,68900,65300,66400,2302,94900.0,1429220.0
2015-12-09,66500,67900,65100,65600,797,93757.0,1429220.0
2015-12-10,65100,67900,65100,66500,913,95043.0,1429220.0
2015-12-11,67300,67400,65600,67300,584,96187.0,1429220.0
2015-12-14,65300,67000,65300,66100,911,94471.0,1429220.0
2015-12-15,67000,67500,65900,66700,413,95329.0,1429220.0
2015-12-16,67300,68000,66300,67600,423,96615.0,1429220.0
2015-12-17,72500,72500,67400,68100,211,97330.0,1429220.0
2015-12-18,68100,68400,66300,68400,385,97759.0,1429220.0
2015-12-21,68300,70700,68200,70400,728,100617.0,1429220.0
2015-12-22,70300,75200,70200,74600,4201,106620.0,1429220.0
2015-12-23,76700,76700,72600,73800,408,105476.0,1429220.0
2015-12-24,73800,75000,71300,73400,728,104905.0,1429220.0
2015-12-28,73400,74000,72300,74000,306,105762.0,1429220.0
2015-12-29,74600,74600,70900,71600,931,102332.0,1429220.0
2015-12-30,72500,72500,70300,71700,236,102475.0,1429220.0
2016-01-04,72000,72000,70000,71000,868,101475.0,1429220.0
2016-01-05,70100,71100,69300,70000,424,100045.0,1429220.0
2016-01-06,70000,74000,69600,70700,687,101046.0,1429220.0
2016-01-07,70700,70700,68400,68900,221,98473.0,1429220.0
2016-01-08,66900,68300,66800,67700,481,96758.0,1429220.0
2016-01-11,67400,67400,66000,67100,230,95901.0,1429220.0
2016-01-12,67100,67700,66500,67400,467,96329.0,1429220.0
2016-01-13,67400,69400,66600,69100,198,98759.0,1429220.0
2016-01-14,69000,69000,66700,68000,715,97187.0,1429220.0
2016-01-15,68300,68700,66800,68200,894,97473.0,1429220.0
2016-01-18,66200,67200,66000,66300,422,94757.0,1429220.0
2016-01-19,66100,66900,65000,65800,971,94043.0,1429220.0
2016-01-20,65800,65800,60200,63800,1714,91184.0,1429220.0
2016-01-21,63700,63700,62800,63600,366,90898.0,1429220.0
2016-01-22,63600,74200,63600,66200,1207,94614.0,1429220.0
2016-01-25,65500,68800,65500,67800,387,96901.0,1429220.0
2016-01-26,67800,70700,67500,68000,283,97187.0,1429220.0
2016-01-27,68100,71000,66000,66900,180,95615.0,1429220.0
2016-01-28,69300,69300,65500,67200,48,96044.0,1429220.0
2016-01-29,67100,67900,66200,66300,157,94757.0,1429220.0
2016-02-01,70400,70400,65000,66500,920,95043.0,1429220.0
2016-02-02,66900,66900,65100,65800,216,94043.0,1429220.0
2016-02-03,64400,65500,63600,63600,824,90898.0,1429220.0
2016-02-04,63800,66000,63800,66000,288,94329.0,1429220.0
2016-02-05,67800,68000,64600,66000,374,94329.0,1429220.0
2016-02-11,63500,68000,63500,65700,35,93900.0,1429220.0
2016-02-12,63300,65100,61300,62700,515,89612.0,1429220.0
2016-02-15,64800,64800,61600,62900,428,89898.0,1429220.0
2016-02-16,68500,68500,62500,65500,242,93614.0,1429220.0
2016-02-17,67600,67600,65500,66000,102,94329.0,1429220.0
2016-02-18,67900,67900,64100,65500,180,93614.0,1429220.0
2016-02-19,66700,66700,64000,64500,272,92185.0,1429220.0
2016-02-22,63500,67000,63500,64200,385,91756.0,1429220.0
2016-02-23,66000,66000,63400,64000,137,91470.0,1429220.0
2016-02-24,64000,64500,63000,63800,12,91184.0,1429220.0
2016-02-25,63900,64500,63600,64300,157,91899.0,1429220.0
2016-02-26,64500,65700,64100,64700,70,92471.0,1429220.0
2016-02-29,64600,65100,64000,64900,52,92756.0,1429220.0
2016-03-02,64000,64500,62900,64500,936,92185.0,1429220.0
2016-03-03,65000,65000,64000,64500,347,92185.0,1429220.0
2016-03-04,83800,83800,83800,83800,11387,119769.0,1429220.0
2016-03-07,90900,92000,75200,75200,33842,107477.0,1429220.0
2016-03-08,74300,76300,72100,73800,9296,105476.0,1429220.0
2016-03-09,73500,77700,73500,74100,7571,105905.0,1429220.0
2016-03-10,74000,75600,72500,74800,3243,106906.0,1429220.0
2016-03-11,74800,75000,73000,73500,1564,105048.0,1429220.0
2016-03-14,73800,74000,72500,73500,1308,105048.0,1429220.0
2016-03-15,73500,76200,72900,76200,2216,108907.0,1429220.0
2016-03-16,79000,79700,77500,78600,5501,112337.0,1429220.0
2016-03-17,77800,102000,77800,92500,72134,132203.0,1429220.0
2016-03-18,94100,114500,93000,95700,90186,136776.0,1429220.0
2016-03-21,101000,111000,95600,97700,28075,139635.0,1429220.0
2016-03-22,100000,100000,89800,92500,6424,132203.0,1429220.0
2016-03-23,90600,90600,87600,87600,9219,125200.0,1429220.0
2016-03-24,88400,102500,88400,98000,12316,140064.0,1429220.0
2016-03-25,100000,108000,92000,92000,25644,131488.0,1429220.0
2016-03-28,91000,92100,86300,86300,10731,123342.0,1429220.0
2016-03-29,88000,91200,86200,87400,8091,124914.0,1429220.0
2016-03-30,88000,89100,84000,84300,12343,120483.0,1429220.0
2016-03-31,84300,85000,81100,81100,7082,115910.0,1429220.0
2016-04-01,81000,83900,79000,82000,5562,117196.0,1429220.0
2016-04-04,82700,85500,81500,83600,4646,119483.0,1429220.0
2016-04-05,84600,84600,81000,82300,2108,117625.0,1429220.0
2016-04-06,81500,83800,81000,82400,1846,117768.0,1429220.0
2016-04-07,82800,84000,81800,84000,2462,120054.0,1429220.0
2016-04-08,84100,84300,82600,83200,737,118911.0,1429220.0
2016-04-11,83300,85800,83100,83400,2217,119197.0,1429220.0
2016-04-12,83500,84900,82400,84400,1343,120626.0,1429220.0
2016-04-14,84400,85400,83200,85000,1438,121484.0,1429220.0
2016-04-15,85900,89000,83900,87500,5559,125057.0,1429220.0
2016-04-18,90000,98800,89400,91000,15582,130059.0,1429220.0
2016-04-19,92400,93100,90100,91400,3766,130631.0,1429220.0
2016-04-20,92500,93000,90000,91900,3294,131345.0,1429220.0
2016-04-21,91900,94100,89800,91700,3072,131059.0,1429220.0
2016-04-22,91300,92900,90500,90800,1535,129773.0,1429220.0
2016-04-25,90900,91500,89700,90600,1747,129487.0,1429220.0
2016-04-26,91600,91600,86100,90000,1433,128630.0,1429220.0
2016-04-27,90300,90500,88800,89800,1350,128344.0,1429220.0
2016-04-28,89900,90000,88100,88900,1263,127058.0,1429220.0
2016-04-29,89000,89600,87100,87700,925,125343.0,1429220.0
2016-05-02,88900,92900,87300,90400,2313,129201.0,1429220.0
2016-05-03,90400,91700,88800,90100,1274,128773.0,1429220.0
2016-05-04,92600,92600,89200,90600,799,129487.0,1429220.0
2016-05-09,89900,96900,89200,93100,4833,133060.0,1429220.0
2016-05-10,95000,96900,93400,93800,5091,134061.0,1429220.0
2016-05-11,94900,96300,93400,93800,1702,134061.0,1429220.0
2016-05-12,93900,94300,92200,92200,2053,131774.0,1429220.0
2016-05-13,91500,92000,87000,88600,5237,126629.0,1429220.0
2016-05-16,88600,89200,84300,85200,5314,121770.0,1429220.0
2016-05-17,85300,86700,84000,84800,2736,121198.0,1429220.0
2016-05-18,84500,85500,83500,84500,1695,120769.0,1429220.0
2016-05-19,83300,84500,83100,83600,954,119483.0,1429220.0
2016-05-20,83600,85600,83300,84500,1003,120769.0,1429220.0
2016-05-23,85400,87300,84600,86900,1815,124199.0,1429220.0
2016-05-24,87100,88000,85300,86300,1241,123342.0,1429220.0
2016-05-25,86500,86500,84300,85400,2071,122055.0,1429220.0
2016-05-26,85400,85900,84500,85200,453,121770.0,1429220.0
2016-05-27,86500,86500,84500,85300,474,121912.0,1429220.0
2016-05-30,86300,86300,84700,85500,329,122198.0,1429220.0
2016-05-31,85800,86800,85500,86800,816,124056.0,1429220.0
2016-06-01,87000,87900,84000,86800,1258,124056.0,1429220.0
2016-06-02,86800,87600,85400,86800,397,124056.0,1429220.0
2016-06-03,86800,86800,85900,86700,613,123913.0,1429220.0
2016-06-07,86700,86700,85500,85700,319,122484.0,1429220.0
2016-06-08,87200,92900,86400,88700,3943,126772.0,1429220.0
2016-06-09,89100,89100,87100,87700,1161,125343.0,1429220.0
2016-06-10,88200,90100,87200,88000,1646,125771.0,1429220.0
2016-06-13,88800,88800,85600,86400,1099,123485.0,1429220.0
2016-06-14,86400,88400,85700,88000,1308,125771.0,1429220.0
2016-06-15,88000,90800,87100,90600,2607,129487.0,1429220.0
2016-06-16,90600,91400,87700,87900,1686,125628.0,1429220.0
2016-06-17,87000,93800,87000,93300,8987,133346.0,1429220.0
2016-06-20,94000,94500,92100,92500,2684,132203.0,1429220.0
2016-06-21,92500,93900,90000,91300,2472,130488.0,1429220.0
2016-06-22,92000,92000,89100,89700,1549,128201.0,1429220.0
2016-06-23,89700,90000,88100,89200,1614,127486.0,1429220.0
2016-06-24,90000,90000,83300,87200,4856,124628.0,1429220.0
2016-06-27,86100,94500,86100,93000,11941,132917.0,1429220.0
2016-06-28,92800,95800,92000,93000,10590,132917.0,1429220.0
2016-06-29,92100,92100,89200,89300,7567,127629.0,1429220.0
2016-06-30,90000,90700,89500,89500,1254,127915.0,1429220.0
2016-07-01,90000,90500,88100,89000,1490,127201.0,1429220.0
2016-07-04,88700,89700,88300,89500,921,127915.0,1429220.0
2016-07-05,90300,90300,89000,89500,786,127915.0,1429220.0
2016-07-06,90000,90000,87100,87200,1952,124628.0,1429220.0
2016-07-07,87200,89000,87200,88100,1019,125914.0,1429220.0
2016-07-08,88100,88100,87000,88100,972,125914.0,1429220.0
2016-07-11,88900,88900,87000,87000,1533,124342.0,1429220.0
2016-07-12,88200,88200,86500,86800,2361,124056.0,1429220.0
2016-07-13,87700,88500,86500,88100,1439,125914.0,1429220.0
2016-07-14,88100,88900,87000,87200,345,124628.0,1429220.0
2016-07-15,87500,87700,86800,87200,493,124628.0,1429220.0
2016-07-18,88600,88600,87300,88000,688,125771.0,1429220.0
2016-07-19,88000,89300,87700,88500,868,126486.0,1429220.0
2016-07-20,88100,88500,87500,88000,615,125771.0,1429220.0
2016-07-21,88900,88900,87400,87400,1037,124914.0,1429220.0
2016-07-22,88300,88700,87000,87900,1176,125628.0,1429220.0
2016-07-25,88200,88700,87000,87500,750,125057.0,1429220.0
2016-07-26,87200,88500,86500,87300,1231,124771.0,1429220.0
2016-07-27,87000,88200,86500,87200,653,124628.0,1429220.0
2016-07-28,86900,87900,86600,86900,805,124199.0,1429220.0
2016-07-29,87100,87600,86500,87200,221,124628.0,1429220.0
2016-08-01,88100,88100,86800,87200,583,124628.0,1429220.0
2016-08-02,87200,87800,86700,86900,326,124199.0,1429220.0
2016-08-03,87700,89500,86500,89500,2965,127915.0,1429220.0
2016-08-04,90000,100000,90000,94000,19217,134347.0,1429220.0
2016-08-05,94000,95300,89800,91000,4469,130059.0,1429220.0
2016-08-08,90900,94300,90600,93100,4010,133060.0,1429220.0
2016-08-09,93100,94100,90700,92500,2328,132203.0,1429220.0
2016-08-10,91700,97700,91700,92500,7158,132203.0,1429220.0
2016-08-11,92800,96100,92300,94400,3144,134918.0,1429220.0
2016-08-12,94500,98900,93200,96400,8460,137777.0,1429220.0
2016-08-16,99000,103000,96700,98700,8672,141064.0,1429220.0
2016-08-17,100000,128000,98500,128000,73110,182940.0,1429220.0
2016-08-18,146500,151000,101000,108000,449726,154356.0,1429220.0
2016-08-19,117000,125000,107000,111000,161378,158643.0,1429220.0
2016-08-22,108500,109500,100000,101000,48340,144351.0,1429220.0
