삼일제약(000520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-06-30,8732,8827,8158,8703,35082,50050.0,5500000.0
2015-07-01,8722,9363,8722,9239,37610,53130.0,5500000.0
2015-07-02,9239,9803,9105,9306,100937,53515.0,5500000.0
2015-07-03,9306,10329,9239,10042,223729,57750.0,5500000.0
2015-07-06,9851,11333,9707,10664,366596,61325.0,5500000.0
2015-07-07,10998,11429,8655,9373,235240,53900.0,5500000.0
2015-07-08,9612,9612,8646,8933,92118,51370.0,5500000.0
2015-07-09,8579,8866,8043,8809,85356,50655.0,5500000.0
2015-07-10,8846,9124,8397,8445,101051,48565.0,5500000.0
2015-07-13,8416,8569,8253,8570,79273,49280.0,5500000.0
2015-07-14,8646,8780,8550,8761,72261,50380.0,5500000.0
2015-07-15,9076,9554,8923,9019,103267,51865.0,5500000.0
2015-07-16,9038,9133,8770,8847,49823,50875.0,5500000.0
2015-07-17,8875,9516,8856,9038,59542,51975.0,5500000.0
2015-07-20,9076,9133,8713,9038,35798,51975.0,5500000.0
2015-07-21,8999,9229,8894,9038,31386,51975.0,5500000.0
2015-07-22,9076,9076,8751,8799,57479,50600.0,5500000.0
2015-07-23,8894,8913,8569,8570,42461,49280.0,5500000.0
2015-07-24,8607,8827,8454,8703,32128,50050.0,5500000.0
2015-07-27,8607,8703,8234,8235,58108,47355.0,5500000.0
2015-07-28,8129,8196,7651,7957,59329,45760.0,5500000.0
2015-07-29,7957,8550,7852,7957,33702,45760.0,5500000.0
2015-07-30,7957,8273,7517,7556,37578,43450.0,5500000.0
2015-07-31,7574,7775,7412,7747,18705,44550.0,5500000.0
2015-08-03,7718,8167,7488,7489,19600,43065.0,5500000.0
2015-08-04,7498,7699,7374,7699,17842,44275.0,5500000.0
2015-08-05,7747,7804,7641,7690,10416,44220.0,5500000.0
2015-08-06,7747,7928,7680,7785,9712,44770.0,5500000.0
2015-08-07,7737,7890,7699,7757,14457,44605.0,5500000.0
2015-08-10,7747,8225,7632,8072,43186,46420.0,5500000.0
2015-08-11,8311,8311,7995,8111,28155,46640.0,5500000.0
2015-08-12,7947,8139,7660,7929,31825,45595.0,5500000.0
2015-08-13,8120,8120,7823,7929,17033,45595.0,5500000.0
2015-08-17,8005,8005,7584,7795,13989,44825.0,5500000.0
2015-08-18,7852,7852,7364,7460,20215,42900.0,5500000.0
2015-08-19,7077,7441,6599,6982,49258,40150.0,5500000.0
2015-08-20,6742,6962,6599,6638,26884,38170.0,5500000.0
2015-08-21,6312,6379,6082,6255,57598,35970.0,5500000.0
2015-08-24,6168,6494,6121,6207,20255,35695.0,5500000.0
2015-08-25,6207,6551,6168,6485,30474,37290.0,5500000.0
2015-08-26,6589,6685,6388,6666,16704,38335.0,5500000.0
2015-08-27,6570,6953,6570,6838,12686,39325.0,5500000.0
2015-08-28,6867,7173,6637,6714,57342,38610.0,5500000.0
2015-08-31,6838,6838,6427,6666,23244,38335.0,5500000.0
2015-09-01,6666,6685,6455,6504,24497,37400.0,5500000.0
2015-09-02,6398,6494,6188,6494,44052,37345.0,5500000.0
2015-09-03,6494,6848,6494,6695,31371,38500.0,5500000.0
2015-09-04,6819,7029,6503,6685,33473,38445.0,5500000.0
2015-09-07,6675,6675,6446,6599,12948,37950.0,5500000.0
2015-09-08,6647,6656,6274,6408,31249,36850.0,5500000.0
2015-09-09,6494,6599,6398,6523,24976,37510.0,5500000.0
2015-09-10,6494,6551,6379,6523,8383,37510.0,5500000.0
2015-09-11,6522,6694,6522,6618,15606,38060.0,5500000.0
2015-09-14,6618,6771,6599,6647,7246,38225.0,5500000.0
2015-09-15,6647,6733,6503,6724,11161,38665.0,5500000.0
2015-09-16,6723,7335,6723,7030,31038,40425.0,5500000.0
2015-09-17,7020,7067,6886,6905,6352,39710.0,5500000.0
2015-09-18,6857,7173,6857,7106,28005,40865.0,5500000.0
2015-09-21,7106,7106,6800,7058,9039,40590.0,5500000.0
2015-09-22,7077,7115,6895,7030,17956,40425.0,5500000.0
2015-09-23,6991,7058,6742,6743,11805,38775.0,5500000.0
2015-09-24,6771,6819,6666,6791,25452,39050.0,5500000.0
2015-09-25,6714,6809,6694,6800,12429,39105.0,5500000.0
2015-09-30,6647,6694,6522,6638,20517,38170.0,5500000.0
2015-10-01,6685,6704,6541,6599,26347,37950.0,5500000.0
2015-10-02,6580,6666,6551,6618,13261,38060.0,5500000.0
2015-10-05,6675,6857,6637,6752,13085,38830.0,5500000.0
2015-10-06,6838,6838,6666,6752,7802,38830.0,5500000.0
2015-10-07,6752,6876,6666,6724,11024,38665.0,5500000.0
2015-10-08,6781,6819,6561,6571,56795,37785.0,5500000.0
2015-10-12,6570,6733,6570,6590,17551,37895.0,5500000.0
2015-10-13,6599,6666,6570,6647,7356,38225.0,5500000.0
2015-10-14,6647,6694,6570,6580,7227,37840.0,5500000.0
2015-10-15,6580,6666,6541,6628,12500,38115.0,5500000.0
2015-10-16,6589,6675,6589,6676,9860,38390.0,5500000.0
2015-10-19,6771,6790,6599,6695,15973,38500.0,5500000.0
2015-10-20,6809,6809,6694,6733,7607,38720.0,5500000.0
2015-10-21,6781,6790,6704,6791,9390,39050.0,5500000.0
2015-10-22,6800,6800,6675,6676,9676,38390.0,5500000.0
2015-10-23,6742,6934,6733,6733,26988,38720.0,5500000.0
2015-10-26,6828,6876,6628,6733,24682,38720.0,5500000.0
2015-10-27,6733,6771,6628,6685,9514,38445.0,5500000.0
2015-10-28,6628,6723,6618,6695,11781,38500.0,5500000.0
2015-10-29,6656,6809,6656,6657,12058,38280.0,5500000.0
2015-10-30,6675,6742,6608,6666,13016,38335.0,5500000.0
2015-11-02,6685,6723,6580,6666,9360,38335.0,5500000.0
2015-11-03,6685,6714,6589,6638,17501,38170.0,5500000.0
2015-11-04,6599,6647,6551,6561,12079,37730.0,5500000.0
2015-11-05,6561,8014,6561,7221,365917,41525.0,5500000.0
2015-11-06,7460,7460,7087,7145,106760,41085.0,5500000.0
2015-11-09,7173,7201,6886,6953,42514,39985.0,5500000.0
2015-11-10,7039,7039,6781,6982,25091,40150.0,5500000.0
2015-11-11,7001,7307,6991,7173,23837,41250.0,5500000.0
2015-11-12,7192,7268,7001,7030,41125,40425.0,5500000.0
2015-11-13,6953,6991,6790,6858,37813,39435.0,5500000.0
2015-11-16,6704,6953,6694,6781,29108,38995.0,5500000.0
2015-11-17,6848,6876,6704,6829,32151,39270.0,5500000.0
2015-11-18,6828,6867,6781,6829,22564,39270.0,5500000.0
2015-11-19,6809,7134,6809,7020,24764,40370.0,5500000.0
2015-11-20,7029,7182,6962,7078,21530,40700.0,5500000.0
2015-11-23,7106,7268,6981,7269,41875,41800.0,5500000.0
2015-11-24,7345,7345,7115,7164,20957,41195.0,5500000.0
2015-11-25,7163,7354,7125,7173,20456,41250.0,5500000.0
2015-11-26,7192,7316,7106,7259,17556,41745.0,5500000.0
2015-11-27,7240,7345,6943,7259,28645,41745.0,5500000.0
2015-11-30,7077,7240,7001,7106,14282,40865.0,5500000.0
2015-12-01,7087,7240,7087,7202,7643,41415.0,5500000.0
2015-12-02,7010,7287,7010,7173,12667,41250.0,5500000.0
2015-12-03,7173,7555,7029,7135,16302,41030.0,5500000.0
2015-12-04,6991,7115,6991,7106,10697,40865.0,5500000.0
2015-12-07,7173,7173,7048,7125,11481,40975.0,5500000.0
2015-12-08,7115,7173,7010,7097,27167,40810.0,5500000.0
2015-12-09,7077,7077,6905,6963,11521,40040.0,5500000.0
2015-12-10,6934,6981,6838,6963,23541,40040.0,5500000.0
2015-12-11,6981,6981,6838,6886,14620,39600.0,5500000.0
2015-12-14,6867,6934,6685,6685,22135,38445.0,5500000.0
2015-12-15,6685,6761,6647,6762,7174,38885.0,5500000.0
2015-12-16,6771,6838,6675,6838,16471,39325.0,5500000.0
2015-12-17,6905,6943,6809,6877,9017,39545.0,5500000.0
2015-12-18,6790,6962,6771,6963,10039,40040.0,5500000.0
2015-12-21,6934,6981,6800,6963,10719,40040.0,5500000.0
2015-12-22,7020,7039,6781,6800,13685,39105.0,5500000.0
2015-12-23,6838,6905,6790,6848,6910,39380.0,5500000.0
2015-12-24,6848,6943,6828,6944,7716,39930.0,5500000.0
2015-12-28,6934,7048,6771,7039,14794,40480.0,5500000.0
2015-12-29,6953,7106,6953,7001,14004,40260.0,5500000.0
2015-12-30,7001,7058,6914,6953,7776,39985.0,5500000.0
2016-01-04,7001,7058,6867,6982,19151,40150.0,5500000.0
2016-01-05,6857,7010,6857,7001,14412,40260.0,5500000.0
2016-01-06,6962,7354,6962,7288,65159,41910.0,5500000.0
2016-01-07,7297,8014,7268,7537,108701,43340.0,5500000.0
2016-01-08,7287,7957,7201,7957,77215,45760.0,5500000.0
2016-01-11,7986,8014,7546,7680,55232,44165.0,5500000.0
2016-01-12,7775,7775,7469,7632,22550,43890.0,5500000.0
2016-01-13,7632,7871,7622,7833,62677,45045.0,5500000.0
2016-01-14,7737,7890,7603,7651,24045,44000.0,5500000.0
2016-01-15,7641,7842,7555,7623,11022,43835.0,5500000.0
2016-01-18,7364,7775,7345,7584,30219,43615.0,5500000.0
2016-01-19,7680,7727,7536,7671,13537,44110.0,5500000.0
2016-01-20,7651,7928,7517,7623,44924,43835.0,5500000.0
2016-01-21,7584,7737,7469,7556,10550,43450.0,5500000.0
2016-01-22,7603,7737,7507,7594,11542,43670.0,5500000.0
2016-01-25,7823,8120,7708,7891,72517,45375.0,5500000.0
2016-01-26,7708,8053,7708,7977,38041,45870.0,5500000.0
2016-01-27,7976,8053,7785,7957,35262,45760.0,5500000.0
2016-01-28,7957,8273,7842,8273,35528,47575.0,5500000.0
2016-01-29,8253,8550,8100,8321,69914,47850.0,5500000.0
2016-02-01,8416,8531,8234,8436,41423,48510.0,5500000.0
2016-02-02,8435,8435,8177,8177,24761,47025.0,5500000.0
2016-02-03,8100,8225,8005,8158,17116,46915.0,5500000.0
2016-02-04,8177,8464,7976,8464,32411,48675.0,5500000.0
2016-02-05,8378,8512,8081,8512,38045,48950.0,5500000.0
2016-02-11,8292,8512,8024,8225,40787,47300.0,5500000.0
2016-02-12,7938,8100,7192,7623,45652,43835.0,5500000.0
2016-02-15,7622,7718,7555,7651,24092,44000.0,5500000.0
2016-02-16,7708,7814,7641,7661,30295,44055.0,5500000.0
2016-02-17,7708,7718,7603,7661,24592,44055.0,5500000.0
2016-02-18,7727,8014,7718,7957,16454,45760.0,5500000.0
2016-02-19,8033,8033,7890,7957,14458,45760.0,5500000.0
2016-02-22,7967,8129,7890,8082,14582,46475.0,5500000.0
2016-02-23,8081,8120,7957,8034,20134,46200.0,5500000.0
2016-02-24,8033,8062,7938,8005,6519,46035.0,5500000.0
2016-02-25,8005,8081,7833,7843,19756,45100.0,5500000.0
2016-02-26,7871,7909,7747,7833,23281,45045.0,5500000.0
2016-02-29,7842,7938,7833,7881,9984,45320.0,5500000.0
2016-03-02,7880,8225,7871,8082,27946,46475.0,5500000.0
2016-03-03,8081,8244,8072,8244,18186,47410.0,5500000.0
2016-03-04,8273,8512,8167,8436,24501,48510.0,5500000.0
2016-03-07,8560,8579,8158,8187,34605,47080.0,5500000.0
2016-03-08,8206,8406,8100,8350,19714,48015.0,5500000.0
2016-03-09,8330,8330,8177,8311,16810,47795.0,5500000.0
2016-03-10,8311,8311,8206,8273,9815,47575.0,5500000.0
2016-03-11,8225,8225,7861,8216,37593,47245.0,5500000.0
2016-03-14,8426,8445,8206,8254,30640,47465.0,5500000.0
2016-03-15,8253,8320,8225,8273,14821,47575.0,5500000.0
2016-03-16,8273,8292,8215,8273,17075,47575.0,5500000.0
2016-03-17,8273,8703,8273,8560,85316,49225.0,5500000.0
2016-03-18,8655,9468,8646,9191,163327,52855.0,5500000.0
2016-03-21,9382,9659,8942,9277,135025,53350.0,5500000.0
2016-03-22,9277,9306,8789,9124,83073,52470.0,5500000.0
2016-03-23,9086,9086,8751,8895,84436,51150.0,5500000.0
2016-03-24,8894,8894,8674,8799,34337,50600.0,5500000.0
2016-03-25,8799,8799,8626,8732,43915,50215.0,5500000.0
2016-03-28,8799,8875,8626,8742,36204,50270.0,5500000.0
2016-03-29,8760,8799,8607,8675,24998,49885.0,5500000.0
2016-03-30,8722,8789,8617,8751,22308,50325.0,5500000.0
2016-03-31,8751,8789,8646,8723,10961,50160.0,5500000.0
2016-04-01,8607,8760,8588,8751,39055,50325.0,5500000.0
2016-04-04,8760,9133,8760,9086,28904,52250.0,5500000.0
2016-04-05,9028,9172,8885,9029,13168,51920.0,5500000.0
2016-04-06,8990,9038,8866,8952,17770,51480.0,5500000.0
2016-04-07,8952,8990,8846,8943,15172,51425.0,5500000.0
2016-04-08,8942,9200,8846,8866,33909,50985.0,5500000.0
2016-04-11,8866,8990,8713,8857,31743,50930.0,5500000.0
2016-04-12,8885,8885,8464,8656,39879,49775.0,5500000.0
2016-04-14,8636,8741,8253,8474,65738,48730.0,5500000.0
2016-04-15,8368,8607,8359,8579,16770,49335.0,5500000.0
2016-04-18,8560,8703,8416,8570,10896,49280.0,5500000.0
2016-04-19,8560,8646,8454,8570,11907,49280.0,5500000.0
2016-04-20,8579,8636,8502,8579,12399,49335.0,5500000.0
2016-04-21,8665,8665,8512,8570,11006,49280.0,5500000.0
2016-04-22,8636,8636,8521,8570,17442,49280.0,5500000.0
2016-04-25,8588,8588,8368,8512,23814,48950.0,5500000.0
2016-04-26,8560,8722,8368,8522,31194,49005.0,5500000.0
2016-04-27,8521,8646,8521,8570,15958,49280.0,5500000.0
2016-04-28,8741,8741,8560,8675,19638,49885.0,5500000.0
2016-04-29,8684,9325,8607,8952,114247,51480.0,5500000.0
2016-05-02,8942,9248,8846,8981,60889,51645.0,5500000.0
2016-05-03,9095,9095,8846,8981,18755,51645.0,5500000.0
2016-05-04,8894,9057,8607,8703,26047,50050.0,5500000.0
2016-05-09,8703,8799,8579,8675,12915,49885.0,5500000.0
2016-05-10,8674,9105,8607,8943,45204,51425.0,5500000.0
2016-05-11,9076,9076,8751,8885,16688,51095.0,5500000.0
2016-05-12,8999,8999,8703,8895,15787,51150.0,5500000.0
2016-05-13,8885,8961,8799,8866,21283,50985.0,5500000.0
2016-05-16,8866,8866,8588,8589,30164,49390.0,5500000.0
2016-05-17,8588,8732,8502,8713,18125,50105.0,5500000.0
2016-05-18,8713,8713,8560,8637,19659,49665.0,5500000.0
2016-05-19,8588,9946,8588,9363,312229,53845.0,5500000.0
2016-05-20,9526,9946,9420,9756,215788,56100.0,5500000.0
2016-05-23,9994,10951,9803,10282,229119,59125.0,5500000.0
2016-05-24,10281,10568,9851,10042,135347,57750.0,5500000.0
2016-05-25,10281,10329,9277,9555,120050,54945.0,5500000.0
2016-05-26,9612,9755,9181,9258,57402,53240.0,5500000.0
2016-05-27,9439,9439,9248,9344,42171,53735.0,5500000.0
2016-05-30,9344,9430,9200,9325,41762,53625.0,5500000.0
2016-05-31,9277,9612,9258,9526,35871,54780.0,5500000.0
2016-06-01,9526,9707,9420,9564,45998,55000.0,5500000.0
2016-06-02,9564,11094,9564,10329,392906,59400.0,5500000.0
2016-06-03,10520,10903,9994,9995,112332,57475.0,5500000.0
2016-06-07,10042,10377,9851,9851,60875,56650.0,5500000.0
2016-06-08,9899,10520,9851,10377,91795,59675.0,5500000.0
2016-06-09,10616,10616,10042,10329,90495,59400.0,5500000.0
2016-06-10,10281,10472,10042,10234,38282,58850.0,5500000.0
2016-06-13,10185,10185,9516,9612,127030,55275.0,5500000.0
2016-06-14,9564,9707,9095,9516,67926,54725.0,5500000.0
2016-06-15,9478,9659,9248,9660,63941,55550.0,5500000.0
2016-06-16,9659,9851,9344,9536,38181,54835.0,5500000.0
2016-06-17,9516,9994,9430,9564,66273,55000.0,5500000.0
2016-06-20,9659,9851,9478,9851,31847,56650.0,5500000.0
2016-06-21,9803,9946,9612,9708,28317,55825.0,5500000.0
2016-06-22,9707,9851,9526,9660,21345,55550.0,5500000.0
2016-06-23,9659,9659,9325,9612,36196,55275.0,5500000.0
2016-06-24,9803,9803,8234,8962,92904,51535.0,5500000.0
2016-06-27,8751,9057,8598,8971,36352,51590.0,5500000.0
2016-06-28,8971,9420,8923,9258,19572,53240.0,5500000.0
2016-06-29,9334,9946,9306,9459,44879,54395.0,5500000.0
2016-06-30,9707,11859,9468,10521,533434,60500.0,5500000.0
2016-07-01,10472,11859,10090,10664,346110,61325.0,5500000.0
2016-07-04,10664,10951,10329,10521,46297,60500.0,5500000.0
2016-07-05,10425,10616,10185,10377,70547,59675.0,5500000.0
2016-07-06,10377,10377,9803,9899,68362,56925.0,5500000.0
2016-07-07,10042,10377,9946,10329,44013,59400.0,5500000.0
2016-07-08,10329,10377,9803,10042,58181,57750.0,5500000.0
2016-07-11,10185,10233,9946,9995,17237,57475.0,5500000.0
2016-07-12,9994,10185,9946,10186,38138,58575.0,5500000.0
2016-07-13,10329,10472,9803,9899,54390,56925.0,5500000.0
2016-07-14,9899,9994,9612,9947,34277,57200.0,5500000.0
2016-07-15,10042,10042,9564,9756,58605,56100.0,5500000.0
2016-07-18,9612,9899,9554,9756,25679,56100.0,5500000.0
2016-07-19,9755,9899,9612,9756,19393,56100.0,5500000.0
2016-07-20,9899,9899,9707,9803,15155,56375.0,5500000.0
2016-07-21,9946,9946,9554,9555,42795,54945.0,5500000.0
2016-07-22,9659,9707,9535,9612,22972,55275.0,5500000.0
2016-07-25,9545,9755,9468,9469,31113,54450.0,5500000.0
2016-07-26,9554,9554,9487,9545,11698,54890.0,5500000.0
2016-07-27,9707,9755,9468,9507,20046,54670.0,5500000.0
2016-07-28,9487,9659,9487,9612,18197,55275.0,5500000.0
2016-07-29,9755,10138,9526,9545,56717,54890.0,5500000.0
2016-08-01,9659,9659,9277,9497,34966,54615.0,5500000.0
2016-08-02,9363,9487,9277,9306,40990,53515.0,5500000.0
2016-08-03,9306,9344,9086,9325,30346,53625.0,5500000.0
2016-08-04,9325,9506,9248,9449,13489,54340.0,5500000.0
2016-08-05,9497,9497,9296,9478,20978,54505.0,5500000.0
2016-08-08,9554,9554,9325,9344,12078,53735.0,5500000.0
2016-08-09,9420,9526,9191,9402,14146,54065.0,5500000.0
2016-08-10,9392,9459,9277,9459,15102,54395.0,5500000.0
2016-08-11,9506,9506,8885,9325,17418,53625.0,5500000.0
2016-08-12,9392,9459,9191,9268,24232,53295.0,5500000.0
2016-08-16,9334,9430,9210,9306,16969,53515.0,5500000.0
2016-08-17,9401,9401,9267,9373,11652,53900.0,5500000.0
2016-08-18,9372,9487,9277,9316,13794,53570.0,5500000.0
2016-08-19,9306,9372,9219,9325,14190,53625.0,5500000.0
2016-08-22,9325,9526,9325,9421,21450,54175.0,5500000.0
2016-08-23,9430,9478,9296,9296,12886,53460.0,5500000.0
2016-08-24,9315,9344,9229,9268,10388,53295.0,5500000.0
2016-08-25,9229,9334,9066,9096,16494,52305.0,5500000.0
2016-08-26,8952,9229,8904,9057,9416,52085.0,5500000.0
2016-08-29,9009,9124,8588,8608,47707,49500.0,5500000.0
2016-08-30,8607,9086,8607,8933,18468,51370.0,5500000.0
2016-08-31,8703,9076,8703,8857,5172,50930.0,5500000.0
2016-09-01,8866,8866,8751,8818,5160,50710.0,5500000.0
2016-09-02,8751,8999,8703,8914,12208,51260.0,5500000.0
2016-09-05,8933,8990,8789,8799,15761,50600.0,5500000.0
2016-09-06,8942,9019,8751,8885,15227,51095.0,5500000.0
2016-09-07,8980,8980,8751,8751,6788,50325.0,5500000.0
2016-09-08,8722,8913,8626,8637,8398,49665.0,5500000.0
2016-09-09,8693,8703,8569,8637,6720,49665.0,5500000.0
2016-09-12,8646,8646,8244,8254,18827,47465.0,5500000.0
2016-09-13,8359,8473,8253,8417,17242,48400.0,5500000.0
2016-09-19,8426,8617,8349,8617,7293,49555.0,5500000.0
2016-09-20,8550,8722,8550,8723,4938,50160.0,5500000.0
2016-09-21,8732,8780,8607,8761,14111,50380.0,5500000.0
2016-09-22,8760,8990,8703,8990,14597,51700.0,5500000.0
2016-09-23,8990,9124,8933,8990,8009,51700.0,5500000.0
2016-09-26,9057,9057,8846,8847,9348,50875.0,5500000.0
2016-09-27,8846,8971,8808,8847,7435,50875.0,5500000.0
2016-09-28,8846,8894,8703,8857,16211,50930.0,5500000.0
2016-09-29,8980,9229,8980,9076,19576,52195.0,5500000.0
2016-09-30,9038,9038,8875,8876,13135,51040.0,5500000.0
2016-10-04,8789,8885,8646,8818,6099,50710.0,5500000.0
2016-10-05,8846,8856,8741,8761,3326,50380.0,5500000.0
2016-10-06,8885,8933,8722,8761,9910,50380.0,5500000.0
2016-10-07,8703,8818,8626,8675,10513,49885.0,5500000.0
2016-10-10,8722,8722,8502,8675,9598,49885.0,5500000.0
2016-10-11,8674,8674,8473,8589,16377,49390.0,5500000.0
2016-10-12,8617,8617,8473,8512,13054,48950.0,5500000.0
2016-10-13,8598,8598,8464,8503,5110,48895.0,5500000.0
2016-10-14,8550,8550,8416,8436,11158,48510.0,5500000.0
2016-10-17,8502,8502,8282,8321,8137,47850.0,5500000.0
2016-10-18,8378,8378,8158,8216,11415,47245.0,5500000.0
2016-10-19,8301,8301,8177,8264,4982,47520.0,5500000.0
2016-10-20,8406,8406,8206,8264,6430,47520.0,5500000.0
2016-10-21,8359,8359,8129,8130,9256,46750.0,5500000.0
2016-10-24,8129,8196,7938,7986,12861,45925.0,5500000.0
2016-10-25,7852,7986,7555,7661,30379,44055.0,5500000.0
2016-10-26,7651,7900,7488,7680,8806,44165.0,5500000.0
2016-10-27,7488,7747,7488,7718,5825,44385.0,5500000.0
2016-10-28,7708,8024,7574,7776,6961,44715.0,5500000.0
2016-10-31,7603,7756,7383,7479,16095,43010.0,5500000.0
2016-11-01,7479,7546,7268,7422,6580,42680.0,5500000.0
2016-11-02,7421,7441,6972,7078,11512,40700.0,5500000.0
2016-11-03,6981,7115,6790,7058,10626,40590.0,5500000.0
2016-11-04,7058,7134,6953,7106,6274,40865.0,5500000.0
2016-11-07,7048,7230,7048,7173,10972,41250.0,5500000.0
2016-11-08,7134,7287,6953,7078,11924,40700.0,5500000.0
2016-11-09,7087,7230,6637,6695,21628,38500.0,5500000.0
2016-11-10,6934,7096,6934,7087,12326,40755.0,5500000.0
2016-11-11,7201,7460,7067,7412,16490,42625.0,5500000.0
2016-11-14,7412,7460,7096,7441,5969,42790.0,5500000.0
2016-11-15,7450,7460,7316,7431,9580,42735.0,5500000.0
2016-11-16,7460,7574,7268,7441,6300,42790.0,5500000.0
2016-11-17,7498,7613,7364,7537,9312,43340.0,5500000.0
2016-11-18,7536,7756,7536,7680,9383,44165.0,5500000.0
2016-11-21,7565,7775,7555,7632,6503,43890.0,5500000.0
2016-11-22,7823,7823,7565,7632,5567,43890.0,5500000.0
2016-11-23,7699,7699,7507,7546,15723,43395.0,5500000.0
2016-11-24,7488,7603,7364,7364,16189,42350.0,5500000.0
2016-11-25,7364,7622,7354,7623,4305,43835.0,5500000.0
2016-11-28,7651,7680,7565,7632,8162,43890.0,5500000.0
2016-11-29,7632,7651,7507,7604,3294,43725.0,5500000.0
2016-11-30,7680,7794,7460,7556,9158,43450.0,5500000.0
2016-12-01,7594,7594,7421,7527,8978,43285.0,5500000.0
2016-12-02,7613,7613,7421,7584,1861,43615.0,5500000.0
2016-12-05,7584,7584,7412,7527,6041,43285.0,5500000.0
2016-12-06,7354,7594,7354,7594,3083,43670.0,5500000.0
2016-12-07,7641,7641,7469,7546,8451,43395.0,5500000.0
2016-12-08,7546,7641,7374,7384,10562,42460.0,5500000.0
2016-12-09,7383,7527,7383,7489,2415,43065.0,5500000.0
2016-12-12,7441,7603,7421,7575,6109,43560.0,5500000.0
2016-12-13,7641,7651,7498,7642,11126,43945.0,5500000.0
2016-12-14,7718,7785,7641,7709,5997,44330.0,5500000.0
2016-12-15,7708,7814,7584,7737,7567,44495.0,5500000.0
2016-12-16,7833,8024,7737,8005,19744,46035.0,5500000.0
2016-12-19,8033,8177,7967,8005,6710,46035.0,5500000.0
2016-12-20,7995,8091,7890,8034,6213,46200.0,5500000.0
2016-12-21,8081,8187,8033,8101,14966,46585.0,5500000.0
2016-12-22,8100,8148,7947,8072,7448,46420.0,5500000.0
2016-12-23,8072,8120,7909,8034,5708,46200.0,5500000.0
2016-12-26,8033,8081,7909,8082,12189,46475.0,5500000.0
2016-12-27,8081,8120,7947,8082,8489,46475.0,5500000.0
2016-12-28,7986,8110,7947,8091,3417,46530.0,5500000.0
2016-12-29,8091,8110,7967,8044,3636,46255.0,5500000.0
2017-01-02,8167,8167,7804,7938,8427,45650.0,5500000.0
2017-01-03,7890,7938,7861,7910,2367,45485.0,5500000.0
2017-01-04,8014,8014,7794,7919,4427,45540.0,5500000.0
2017-01-05,7909,8005,7852,7891,2210,45375.0,5500000.0
2017-01-06,7890,8100,7890,8053,10472,46310.0,5500000.0
2017-01-09,8091,8091,8005,8063,3652,46365.0,5500000.0
2017-01-10,8053,8053,7708,8005,7960,46035.0,5500000.0
2017-01-11,8014,8100,7890,7957,4332,45760.0,5500000.0
2017-01-12,8024,8033,7794,7871,7533,45265.0,5500000.0
2017-01-13,7928,7938,7794,7862,2802,45210.0,5500000.0
2017-01-16,7861,7928,7785,7891,4821,45375.0,5500000.0
2017-01-17,7890,7919,7804,7891,1923,45375.0,5500000.0
2017-01-18,7928,7928,7814,7891,821,45375.0,5500000.0
2017-01-19,7919,7919,7708,7795,10160,44825.0,5500000.0
2017-01-20,7747,7890,7680,7785,3298,44770.0,5500000.0
2017-01-23,7842,7842,7651,7766,10388,44660.0,5500000.0
2017-01-24,7756,7756,7651,7709,5193,44330.0,5500000.0
2017-01-25,7747,8158,7651,7881,15412,45320.0,5500000.0
2017-01-26,7880,8062,7766,8063,10679,46365.0,5500000.0
2017-01-31,8043,8244,8043,8197,12251,47135.0,5500000.0
2017-02-01,8196,8225,8053,8091,11753,46530.0,5500000.0
2017-02-02,8091,8091,7794,7891,13616,45375.0,5500000.0
2017-02-03,7890,7967,7842,7929,8327,45595.0,5500000.0
2017-02-06,7938,7995,7852,7977,3422,45870.0,5500000.0
2017-02-07,7995,8014,7909,7977,2839,45870.0,5500000.0
2017-02-08,7928,8024,7928,8015,5054,46090.0,5500000.0
2017-02-09,8091,8091,7947,8053,5779,46310.0,5500000.0
2017-02-10,8062,8081,7957,8063,11815,46365.0,5500000.0
2017-02-13,8100,8100,7957,7996,10990,45980.0,5500000.0
2017-02-14,7995,8053,7814,7957,5041,45760.0,5500000.0
2017-02-15,7957,8416,7947,8225,55342,47300.0,5500000.0
2017-02-16,8387,8387,8167,8225,6620,47300.0,5500000.0
2017-02-17,8368,8368,8043,8187,15956,47080.0,5500000.0
2017-02-20,8196,8292,8148,8225,6390,47300.0,5500000.0
2017-02-21,8349,8349,8129,8177,6451,47025.0,5500000.0
2017-02-22,8177,8215,8081,8091,5749,46530.0,5500000.0
2017-02-23,8129,8225,8053,8082,5781,46475.0,5500000.0
2017-02-24,7995,8167,7995,8130,5207,46750.0,5500000.0
2017-02-27,8091,8378,8062,8350,13238,48015.0,5500000.0
2017-02-28,8340,8464,8282,8407,10065,48345.0,5500000.0
2017-03-02,8416,8416,8234,8369,7435,48125.0,5500000.0
2017-03-03,8368,8368,8148,8254,9027,47465.0,5500000.0
2017-03-06,8301,8301,8053,8206,4108,47190.0,5500000.0
2017-03-07,8206,8206,8053,8130,5629,46750.0,5500000.0
2017-03-08,8081,8158,7957,8053,13661,46310.0,5500000.0
2017-03-09,8129,8148,7804,7996,11026,45980.0,5500000.0
2017-03-10,7995,8024,7871,7996,8113,45980.0,5500000.0
2017-03-13,7995,7995,7823,7900,9188,45430.0,5500000.0
2017-03-14,7957,7957,7814,7881,20654,45320.0,5500000.0
2017-03-15,7890,7928,7823,7824,17609,44990.0,5500000.0
