현대백화점(069960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-06-05,135000,137000,132000,133500,105063,3124226.0,23402441.0
2012-06-07,135500,136500,133500,134500,151021,3147628.0,23402441.0
2012-06-08,135000,136000,131500,131500,78138,3077421.0,23402441.0
2012-06-11,134000,137500,133000,137000,139388,3206134.0,23402441.0
2012-06-12,135000,136500,134000,135000,73177,3159330.0,23402441.0
2012-06-13,136000,138000,134000,134000,72133,3135927.0,23402441.0
2012-06-14,133500,136000,132000,134000,102571,3135927.0,23402441.0
2012-06-15,134500,135000,129000,131000,150886,3065720.0,23402441.0
2012-06-18,132500,134500,132000,133500,131230,3124226.0,23402441.0
2012-06-19,134000,135500,132500,133500,134150,3124226.0,23402441.0
2012-06-20,135000,136500,134000,135000,135536,3159330.0,23402441.0
2012-06-21,136500,142500,136000,141000,310524,3299744.0,23402441.0
2012-06-22,140000,143000,138000,138500,180110,3241238.0,23402441.0
2012-06-25,140000,140000,136000,136000,94380,3182732.0,23402441.0
2012-06-26,134500,138500,134000,137500,65032,3217836.0,23402441.0
2012-06-27,137000,137500,131500,133500,143950,3124226.0,23402441.0
2012-06-28,133500,136000,132500,136000,85186,3182732.0,23402441.0
2012-06-29,134500,142500,134500,142000,136734,3323147.0,23402441.0
2012-07-02,141000,144500,139500,144500,66873,3381653.0,23402441.0
2012-07-03,144500,146000,142500,144500,86248,3381653.0,23402441.0
2012-07-04,144000,145000,141000,143500,143848,3358250.0,23402441.0
2012-07-05,142500,143000,139000,139000,90487,3252939.0,23402441.0
2012-07-06,139000,139500,136000,137500,64701,3217836.0,23402441.0
2012-07-09,136500,138500,133500,136500,80843,3194433.0,23402441.0
2012-07-10,137000,139000,136500,138000,72732,3229537.0,23402441.0
2012-07-11,138000,138000,132500,134500,117691,3147628.0,23402441.0
2012-07-12,133500,134000,130000,130000,103753,3042317.0,23402441.0
2012-07-13,130000,130000,121500,126500,200417,2960409.0,23402441.0
2012-07-16,126500,129500,125000,127000,93147,2972110.0,23402441.0
2012-07-17,127500,130000,125000,127500,195939,2983811.0,23402441.0
2012-07-18,126500,129000,118000,119000,257888,2784890.0,23402441.0
2012-07-19,121000,122500,119000,121000,190278,2831695.0,23402441.0
2012-07-20,120500,122500,119000,121000,240981,2831695.0,23402441.0
2012-07-23,121000,124500,121000,122000,170859,2855098.0,23402441.0
2012-07-24,120500,121500,119000,119000,92157,2784890.0,23402441.0
2012-07-25,117500,120500,116000,119500,75857,2796592.0,23402441.0
2012-07-26,119500,122000,118500,119500,107816,2796592.0,23402441.0
2012-07-27,123000,124000,120000,123500,99185,2890201.0,23402441.0
2012-07-30,124000,125500,121000,121500,91015,2843397.0,23402441.0
2012-07-31,121000,128500,120500,127500,156750,2983811.0,23402441.0
2012-08-01,127500,127500,123000,123000,299669,2878500.0,23402441.0
2012-08-02,124000,127000,123500,126500,94423,2960409.0,23402441.0
2012-08-03,126000,127500,121000,122500,149479,2866799.0,23402441.0
2012-08-06,125500,131000,125000,128000,150687,2995512.0,23402441.0
2012-08-07,129500,137500,128500,135500,194743,3171031.0,23402441.0
2012-08-08,135500,137000,132500,133000,134638,3112525.0,23402441.0
2012-08-09,133500,140500,133500,140000,197701,3276342.0,23402441.0
2012-08-10,138500,141500,135500,137000,167425,3206134.0,23402441.0
2012-08-13,136000,139000,136000,136500,30859,3194433.0,23402441.0
2012-08-14,139000,139000,135000,136500,62068,3194433.0,23402441.0
2012-08-16,136500,137000,134500,136500,57465,3194433.0,23402441.0
2012-08-17,136000,139000,135500,139000,68626,3252939.0,23402441.0
2012-08-20,143500,144000,140000,142500,135970,3334848.0,23402441.0
2012-08-21,145000,147500,142500,146500,82931,3428458.0,23402441.0
2012-08-22,147000,147000,139500,143500,138044,3358250.0,23402441.0
2012-08-23,143500,143500,141000,143500,62847,3358250.0,23402441.0
2012-08-24,142500,142500,138500,138500,84056,3241238.0,23402441.0
2012-08-27,139500,146500,139000,146000,131121,3416756.0,23402441.0
2012-08-28,145500,147000,140500,143000,120363,3346549.0,23402441.0
2012-08-29,143000,143500,140000,140500,69278,3288043.0,23402441.0
2012-08-30,140000,145500,138000,145000,89856,3393354.0,23402441.0
2012-08-31,142500,147500,142000,142500,79765,3334848.0,23402441.0
2012-09-03,142500,146500,141000,143000,51047,3346549.0,23402441.0
2012-09-04,143000,146000,141500,144000,138281,3369952.0,23402441.0
2012-09-05,144500,144500,141500,143500,77757,3358250.0,23402441.0
2012-09-06,142000,143500,139000,139000,91524,3252939.0,23402441.0
2012-09-07,141500,142500,137000,138500,140941,3241238.0,23402441.0
2012-09-10,139000,142500,137000,142500,107564,3334848.0,23402441.0
2012-09-11,142500,143000,140000,140000,72279,3276342.0,23402441.0
2012-09-12,141000,142000,139500,141000,49168,3299744.0,23402441.0
2012-09-13,141000,142000,138500,140000,63497,3276342.0,23402441.0
2012-09-14,143000,144500,141500,144500,88778,3381653.0,23402441.0
2012-09-17,143000,147500,142000,142500,97408,3334848.0,23402441.0
2012-09-18,143500,144500,141500,142000,64218,3323147.0,23402441.0
2012-09-19,143500,143500,139500,141000,88528,3299744.0,23402441.0
2012-09-20,139500,141500,139500,140500,42390,3288043.0,23402441.0
2012-09-21,141500,145500,140500,145000,97410,3393354.0,23402441.0
2012-09-24,147000,150000,145000,147500,169345,3451860.0,23402441.0
2012-09-25,148500,148500,145000,145000,84062,3393354.0,23402441.0
2012-09-26,143000,149000,141500,149000,99205,3486964.0,23402441.0
2012-09-27,147000,149000,145000,148000,65006,3463561.0,23402441.0
2012-09-28,149000,153000,147000,153000,136376,3580573.0,23402441.0
2012-10-02,151000,153000,147500,147500,62359,3451860.0,23402441.0
2012-10-04,147000,148000,142500,143000,85725,3346549.0,23402441.0
2012-10-05,143500,146500,140500,140500,119116,3288043.0,23402441.0
2012-10-08,140000,140500,136500,137000,121433,3206134.0,23402441.0
2012-10-09,138000,142000,137000,141000,101340,3299744.0,23402441.0
2012-10-10,139000,144500,138500,142500,106955,3334848.0,23402441.0
2012-10-11,141500,144500,140000,141000,106147,3299744.0,23402441.0
2012-10-12,141000,147000,140000,145500,90723,3405055.0,23402441.0
2012-10-15,144500,151000,144000,148500,110081,3475262.0,23402441.0
2012-10-16,148000,148500,143000,144000,99116,3369952.0,23402441.0
2012-10-17,143500,148000,142000,142500,121373,3334848.0,23402441.0
2012-10-18,142000,144000,141000,142000,77732,3323147.0,23402441.0
2012-10-19,142500,143500,138500,139000,93847,3252939.0,23402441.0
2012-10-22,137000,138000,134000,136000,148705,3182732.0,23402441.0
2012-10-23,136500,138500,134500,136000,105142,3182732.0,23402441.0
2012-10-24,134000,137500,133500,135000,94793,3159330.0,23402441.0
2012-10-25,134500,140000,134500,138500,57024,3241238.0,23402441.0
2012-10-26,138000,139500,134000,135000,67953,3159330.0,23402441.0
2012-10-29,135500,136000,131000,131000,78867,3065720.0,23402441.0
2012-10-30,130500,133000,129500,130000,95558,3042317.0,23402441.0
2012-10-31,131000,136000,131000,135500,99761,3171031.0,23402441.0
2012-11-01,133500,135500,133000,135000,68550,3159330.0,23402441.0
2012-11-02,135000,136000,132000,133500,146008,3124226.0,23402441.0
2012-11-05,134000,136500,132500,135000,81029,3159330.0,23402441.0
2012-11-06,136000,137000,133500,135000,54169,3159330.0,23402441.0
2012-11-07,135000,136500,134000,135000,38851,3159330.0,23402441.0
2012-11-08,135000,136000,132500,134000,77309,3135927.0,23402441.0
2012-11-09,132000,133000,129000,132500,127990,3100823.0,23402441.0
2012-11-12,133500,135500,132000,135500,53637,3171031.0,23402441.0
2012-11-13,137500,146500,137000,144500,348493,3381653.0,23402441.0
2012-11-14,144000,145500,141000,143500,104540,3358250.0,23402441.0
2012-11-15,142500,143500,138500,139500,105705,3264641.0,23402441.0
2012-11-16,137500,142000,137500,140000,74136,3276342.0,23402441.0
2012-11-19,140000,143500,139000,140500,71882,3288043.0,23402441.0
2012-11-20,142000,149000,140000,147500,174120,3451860.0,23402441.0
2012-11-21,147500,153000,146000,146500,156419,3428458.0,23402441.0
2012-11-22,149500,152500,147500,149500,89593,3498665.0,23402441.0
2012-11-23,148500,152000,148500,151000,70769,3533769.0,23402441.0
2012-11-26,151000,154000,150000,152000,48270,3557171.0,23402441.0
2012-11-27,153000,153500,150000,151000,80446,3533769.0,23402441.0
2012-11-28,150000,151000,144500,149500,105727,3498665.0,23402441.0
2012-11-29,149000,152000,147500,147500,56494,3451860.0,23402441.0
2012-11-30,147000,152000,146500,150500,102368,3522067.0,23402441.0
2012-12-03,149500,152500,147500,148000,68453,3463561.0,23402441.0
2012-12-04,148000,150000,146500,146500,159974,3428458.0,23402441.0
2012-12-05,148500,154000,148000,154000,63529,3603976.0,23402441.0
2012-12-06,152000,156000,151000,151500,151045,3545470.0,23402441.0
2012-12-07,151500,158000,151000,156000,80432,3650781.0,23402441.0
2012-12-10,156000,159000,153000,157000,103491,3674183.0,23402441.0
2012-12-11,157500,159500,154000,159000,76196,3720988.0,23402441.0
2012-12-12,160000,161500,154000,160000,99271,3744391.0,23402441.0
2012-12-13,157500,161000,155500,157000,102819,3674183.0,23402441.0
2012-12-14,157000,159500,155500,158500,43776,3709287.0,23402441.0
2012-12-17,159500,159500,155000,157500,40213,3685884.0,23402441.0
2012-12-18,156000,157500,153000,153500,114197,3592275.0,23402441.0
2012-12-20,156000,156500,153500,155000,68162,3627378.0,23402441.0
2012-12-21,156500,156500,151000,154500,70696,3615677.0,23402441.0
2012-12-24,155500,157000,153500,156000,41345,3650781.0,23402441.0
2012-12-26,157000,158000,155500,156000,40176,3650781.0,23402441.0
2012-12-27,157500,157500,154500,155500,34252,3639080.0,23402441.0
2012-12-28,156500,160000,155000,159000,52642,3720988.0,23402441.0
2013-01-02,160500,162500,158500,160500,50848,3756092.0,23402441.0
2013-01-03,160000,164000,160000,162500,91058,3802897.0,23402441.0
2013-01-04,164000,170500,162500,170500,119223,3990116.0,23402441.0
2013-01-07,168500,169000,165500,166000,85279,3884805.0,23402441.0
2013-01-08,165000,166000,162000,164500,91231,3849702.0,23402441.0
2013-01-09,164000,166000,159000,160000,94658,3744391.0,23402441.0
2013-01-10,160000,164000,159500,161000,78138,3767793.0,23402441.0
2013-01-11,162500,163000,160000,161000,60338,3767793.0,23402441.0
2013-01-14,159000,163000,159000,162500,56051,3802897.0,23402441.0
2013-01-15,161500,165000,161500,165000,90839,3861403.0,23402441.0
2013-01-16,164500,165500,162500,163500,89675,3826299.0,23402441.0
2013-01-17,163000,166500,163000,164500,99574,3849702.0,23402441.0
2013-01-18,166000,169000,164000,169000,92436,3955013.0,23402441.0
2013-01-21,168500,168500,165000,165500,97071,3873104.0,23402441.0
2013-01-22,165000,166000,161000,163000,161063,3814598.0,23402441.0
2013-01-23,161500,164000,160000,161500,140011,3779494.0,23402441.0
2013-01-24,161000,162500,159500,160500,74222,3756092.0,23402441.0
2013-01-25,161500,161500,158000,159000,112912,3720988.0,23402441.0
2013-01-28,161000,162000,156000,159500,96652,3732689.0,23402441.0
2013-01-29,160500,164500,160500,163000,90216,3814598.0,23402441.0
2013-01-30,162000,164000,158500,159500,119912,3732689.0,23402441.0
2013-01-31,160000,162000,158500,161500,92621,3779494.0,23402441.0
2013-02-01,161500,161500,158500,160000,41684,3744391.0,23402441.0
2013-02-04,160000,161500,158000,158500,85625,3709287.0,23402441.0
2013-02-05,158500,160500,156000,156000,87484,3650781.0,23402441.0
2013-02-06,156500,157500,149500,151000,163820,3533769.0,23402441.0
2013-02-07,150500,153500,150500,152500,108385,3568872.0,23402441.0
2013-02-08,153000,154000,151500,153000,73498,3580573.0,23402441.0
2013-02-12,153500,153500,149500,150000,35525,3510366.0,23402441.0
2013-02-13,150000,153500,150000,151500,71593,3545470.0,23402441.0
2013-02-14,151500,152500,149000,150000,78201,3510366.0,23402441.0
2013-02-15,149500,150500,148000,149000,74874,3486964.0,23402441.0
2013-02-18,149500,150000,148000,148000,34839,3463561.0,23402441.0
2013-02-19,149000,149000,146000,146500,73107,3428458.0,23402441.0
2013-02-20,147000,148000,145500,147000,91165,3440159.0,23402441.0
2013-02-21,146500,150500,146500,150500,72841,3522067.0,23402441.0
2013-02-22,150500,151000,148500,150500,81632,3522067.0,23402441.0
2013-02-25,151000,151000,148000,148500,48967,3475262.0,23402441.0
2013-02-26,148000,152500,147000,151500,64778,3545470.0,23402441.0
2013-02-27,152000,152500,149500,150000,54541,3510366.0,23402441.0
2013-02-28,151500,152500,149000,151000,76653,3533769.0,23402441.0
2013-03-04,150000,152500,150000,151500,45393,3545470.0,23402441.0
2013-03-05,153500,155000,151500,152000,69468,3557171.0,23402441.0
2013-03-06,152000,153500,150500,151000,42867,3533769.0,23402441.0
2013-03-07,151500,154000,149500,153000,67988,3580573.0,23402441.0
2013-03-08,152500,155500,152500,154000,43932,3603976.0,23402441.0
2013-03-11,154000,158500,153500,157000,75524,3674183.0,23402441.0
2013-03-12,158000,160000,156500,158500,80618,3709287.0,23402441.0
2013-03-13,157500,159000,156500,157500,50324,3685884.0,23402441.0
2013-03-14,157500,161500,157000,161000,81126,3767793.0,23402441.0
2013-03-15,162000,162500,159000,159500,120767,3732689.0,23402441.0
2013-03-18,159000,162000,158500,160000,33851,3744391.0,23402441.0
2013-03-19,159500,162000,158000,159500,44104,3732689.0,23402441.0
2013-03-20,158500,159000,154000,154000,63794,3603976.0,23402441.0
2013-03-21,155500,160000,154000,158000,83733,3697586.0,23402441.0
2013-03-22,157000,159500,156000,157000,54095,3674183.0,23402441.0
2013-03-25,158000,162500,157000,158500,156968,3709287.0,23402441.0
2013-03-26,158000,163500,158000,160000,115882,3744391.0,23402441.0
2013-03-27,161000,166500,160000,165500,125004,3873104.0,23402441.0
2013-03-28,165000,166500,163000,163000,92604,3814598.0,23402441.0
2013-03-29,166500,169500,166000,166500,95191,3896506.0,23402441.0
2013-04-01,168500,169000,163000,164000,51734,3838000.0,23402441.0
2013-04-02,163500,166000,162000,162500,84977,3802897.0,23402441.0
2013-04-03,164000,169000,163500,169000,112810,3955013.0,23402441.0
2013-04-04,167500,168000,163500,165000,57715,3861403.0,23402441.0
2013-04-05,165000,165000,161500,164000,39088,3838000.0,23402441.0
2013-04-08,165500,166500,160000,161500,52867,3779494.0,23402441.0
2013-04-09,164000,164500,160500,163500,85390,3826299.0,23402441.0
2013-04-10,167500,167500,160000,163000,99990,3814598.0,23402441.0
2013-04-11,165000,166000,159500,164000,88091,3838000.0,23402441.0
2013-04-12,163500,171500,163500,169500,71752,3966714.0,23402441.0
2013-04-15,167500,173000,167500,169000,73427,3955013.0,23402441.0
2013-04-16,168000,173000,166500,170500,80162,3990116.0,23402441.0
2013-04-17,170000,174000,170000,172000,71891,4025220.0,23402441.0
2013-04-18,171000,172500,167000,167000,78493,3908208.0,23402441.0
2013-04-19,166500,169500,165500,167000,48480,3908208.0,23402441.0
2013-04-22,165000,166500,159500,164000,116551,3838000.0,23402441.0
2013-04-23,163000,163500,160000,161500,107252,3779494.0,23402441.0
2013-04-24,162500,168500,162500,166000,129785,3884805.0,23402441.0
2013-04-25,169500,170000,167000,168500,51764,3943311.0,23402441.0
2013-04-26,167500,171500,167500,168500,56135,3943311.0,23402441.0
2013-04-29,170000,170000,164500,165000,67754,3861403.0,23402441.0
2013-04-30,163000,164000,158500,160000,166995,3744391.0,23402441.0
2013-05-02,159500,161500,157000,157000,100496,3674183.0,23402441.0
2013-05-03,159000,163000,157500,162000,162674,3791195.0,23402441.0
2013-05-06,164000,164000,161000,161500,41275,3779494.0,23402441.0
2013-05-07,162500,164500,161500,161500,52479,3779494.0,23402441.0
2013-05-08,162000,163500,161000,162000,35860,3791195.0,23402441.0
2013-05-09,163000,167000,162000,166500,52775,3896506.0,23402441.0
2013-05-10,167000,167500,160000,162500,71988,3802897.0,23402441.0
2013-05-13,161500,165000,161500,164000,22020,3838000.0,23402441.0
2013-05-14,166000,166000,161500,162500,55453,3802897.0,23402441.0
2013-05-15,163000,163500,160500,161500,46518,3779494.0,23402441.0
2013-05-16,162000,164500,161500,164000,62579,3838000.0,23402441.0
2013-05-20,167000,169000,164500,168000,103027,3931610.0,23402441.0
2013-05-21,167000,169500,166000,168500,62202,3943311.0,23402441.0
2013-05-22,168000,168000,165500,166500,78512,3896506.0,23402441.0
2013-05-23,164500,167000,162000,163000,64779,3814598.0,23402441.0
2013-05-24,163500,164000,158500,160500,76512,3756092.0,23402441.0
2013-05-27,161000,161000,156500,158500,55313,3709287.0,23402441.0
2013-05-28,158500,162500,158500,162000,75653,3791195.0,23402441.0
2013-05-29,162500,163000,159500,160500,52091,3756092.0,23402441.0
2013-05-30,160000,160500,159000,159500,23755,3732689.0,23402441.0
2013-05-31,159500,160000,156500,158000,71149,3697586.0,23402441.0
2013-06-03,157000,158500,154500,157000,62245,3674183.0,23402441.0
2013-06-04,158500,158500,156000,158500,39453,3709287.0,23402441.0
2013-06-05,158000,158000,155000,156500,41452,3662482.0,23402441.0
2013-06-07,155000,156500,152500,153500,57292,3592275.0,23402441.0
2013-06-10,153000,158000,151500,157500,63830,3685884.0,23402441.0
2013-06-11,156500,157500,154500,155500,91769,3639080.0,23402441.0
2013-06-12,156000,158000,155000,156500,44612,3662482.0,23402441.0
2013-06-13,156500,158500,154000,155000,64250,3627378.0,23402441.0
2013-06-14,156500,157000,153000,153000,112644,3580573.0,23402441.0
2013-06-17,153000,154500,151500,153500,189276,3592275.0,23402441.0
2013-06-18,154000,156500,151500,156500,62689,3662482.0,23402441.0
2013-06-19,157000,161000,155000,159500,79096,3732689.0,23402441.0
2013-06-20,160000,160000,152500,154500,78980,3615677.0,23402441.0
2013-06-21,152000,154000,147500,152500,72624,3568872.0,23402441.0
2013-06-24,151000,152500,147500,149000,44396,3486964.0,23402441.0
2013-06-25,150000,152500,146000,148500,48002,3475262.0,23402441.0
2013-06-26,150000,152500,147000,150000,60870,3510366.0,23402441.0
2013-06-27,151500,153500,150500,152500,64243,3568872.0,23402441.0
2013-06-28,151000,153500,149000,150000,91726,3510366.0,23402441.0
2013-07-01,149000,151500,147500,149500,81446,3498665.0,23402441.0
2013-07-02,151000,153500,150000,152000,71007,3557171.0,23402441.0
